
[00:00:00.000 --> 00:00:04.320]  今天我會跟大家分享關於靈界裡的一些事
[00:09:27.360 --> 00:09:30.400]  結果帶來香港很多的問題
[00:09:30.400 --> 00:09:33.840]  所以當波斯王一上任的時候
[00:09:33.840 --> 00:09:34.680]  他就會怎樣
[00:09:34.680 --> 00:09:36.280]  他已經統治了三年
[00:09:36.280 --> 00:09:37.480]  因為是第三年
[00:09:37.480 --> 00:09:39.240]  他接收了這班人三年
[00:09:39.240 --> 00:09:40.880]  他覺得不行了
[00:09:40.880 --> 00:09:42.280]  把這班人送走
[00:09:42.280 --> 00:09:43.800]  於是鼓勵他們怎樣
[00:09:43.800 --> 00:09:47.560]  你們回去自己的國家重建家園
[00:09:47.560 --> 00:09:49.840]  但原來這個是有神的安排
[00:09:49.840 --> 00:09:51.160]  我們一起來讀
[00:09:51.160 --> 00:09:56.360]  以色列記第一章一到三節
[00:10:19.840 --> 00:10:22.440]  祈求我在猶大的耶路撒冷
[00:10:22.440 --> 00:10:24.600]  為他建造電馭
[00:10:24.600 --> 00:10:28.080]  在你們中間發作他子民的
[00:10:28.080 --> 00:10:31.040]  可以上猶大的耶路撒冷
[00:10:31.040 --> 00:10:35.480]  在耶路撒冷重建耶和華以色列神的殿
[00:10:35.480 --> 00:10:38.200]  願神與這人同在
[00:10:38.200 --> 00:10:41.360]  你看到神的話語就是這麼奇妙的應驗
[00:10:41.360 --> 00:10:43.360]  耶利米在未亡國的時候
[00:10:43.360 --> 00:10:45.600]  已經說我們國家會被滅亡
[00:10:45.600 --> 00:10:48.080]  但也宣告七十年之後
[00:10:48.080 --> 00:10:50.800]  國家會回歸
[00:10:50.800 --> 00:10:53.440]  事實上神就是激動波斯王
[00:10:53.440 --> 00:10:57.160]  在政治現實環境都不想留下這班人
[00:10:57.160 --> 00:11:00.680]  於是鼓勵他們回自己的國家重建家園
[00:11:00.680 --> 00:11:03.160]  所以後來以色列索羅巴伯
[00:11:03.160 --> 00:11:06.360]  帶領了一班人回去重建家園
[00:11:06.360 --> 00:11:09.400]  但其實回去重建家園的人不多
[00:11:09.400 --> 00:11:13.880]  因為第二代已經在外地生活了一段時間
[00:11:13.880 --> 00:11:16.560]  他不會回去彌大去捱苦
[00:11:16.560 --> 00:11:19.880]  而但爾利也沒有回去
[00:11:19.880 --> 00:11:23.480]  因為但爾利那時已經八十多高齡
[00:11:23.480 --> 00:11:26.920]  一個老人家不會再回到自己的國土
[00:11:26.920 --> 00:11:31.320]  他就留在當地來服侍這班人
[00:11:31.320 --> 00:11:34.440]  原來之前但爾利領受了一個異象
[00:11:34.440 --> 00:11:38.000]  這個異象很特別就是七十個七
[00:11:38.000 --> 00:11:43.760]  這個異象會知道未來的日子
[00:11:43.760 --> 00:11:48.560]  他們回歸的子民一樣會受到攻擊
[00:11:48.560 --> 00:11:51.280]  而且會很痛苦
[00:11:51.280 --> 00:11:55.560]  他會知道這班人會來彌大去受到很多的折磨
[00:11:55.560 --> 00:11:57.280]  因此會很難過
[00:11:57.280 --> 00:12:00.600]  我們看看但爾利書第九章第26節
[00:12:00.600 --> 00:12:04.200]  講到第六十二個七即是後半部的時候
[00:12:04.200 --> 00:12:05.440]  有甚麼情形發生
[00:12:05.440 --> 00:12:07.200]  我們一起來讀出
[00:12:07.200 --> 00:12:12.280]  「過了六十二個七,那受高者必被剪除
[00:12:12.280 --> 00:12:18.400]  一無所有,必有一黃的民來毀滅者成和勝所
[00:12:18.400 --> 00:12:22.800]  至終必如洪水沖沒,必有真賤
[00:12:22.800 --> 00:12:27.520]  一直到底荒涼的事已經定了。」
[00:12:27.520 --> 00:12:32.080]  但爾利知道自己的民族會繼續受苦
[00:12:32.080 --> 00:12:36.960]  他心裏很難過、很難堪、很傷痛
[00:12:36.960 --> 00:12:42.240]  於是他自己就悲傷了三個七天
[00:12:42.240 --> 00:12:46.080]  他自己在那二十一天裏面
[00:12:46.080 --> 00:12:51.040]  他彌大去很嚴謹的親近神、等候神的訊息
[00:12:51.040 --> 00:12:54.520]  我們一起來讀但爾利書第十章第二、第三兩節
[00:12:54.520 --> 00:12:59.840]  「當那時我但爾利悲傷了三個七日
[00:12:59.840 --> 00:13:02.040]  美味我沒有吃
[00:13:02.040 --> 00:13:04.560]  酒肉沒有入我的口
[00:13:04.560 --> 00:13:07.360]  也沒有用油抹我的身
[00:13:07.360 --> 00:13:10.360]  直到滿了三個七日。」
[00:13:10.360 --> 00:13:13.160]  他傷痛了三個星期
[00:13:13.160 --> 00:13:15.640]  他完全沒有吃美味的食物
[00:13:15.640 --> 00:13:17.760]  酒不沾醇
[00:13:17.760 --> 00:13:19.240]  他是禁食
[00:13:19.240 --> 00:13:20.760]  準備好自己再來
[00:13:20.760 --> 00:13:24.240]  但是他等候神有甚麼訊息給他
[00:13:24.240 --> 00:13:26.240]  他要透過這些事來跟神交往
[00:13:26.240 --> 00:13:28.880]  他要守望自己的民族
[00:13:28.880 --> 00:13:30.920]  事實上如果我們看但爾利書第一章
[00:13:30.920 --> 00:13:32.400]  但爾利那時是少年人
[00:13:32.400 --> 00:13:34.840]  他被老道巴比倫、被黃利去重視
[00:13:34.840 --> 00:13:37.000]  被黃給一些膳食
[00:13:37.000 --> 00:13:39.360]  被黃加飯是很美味的
[00:13:39.360 --> 00:13:41.720]  但他不想你去玷污自己
[00:13:41.720 --> 00:13:43.520]  於是他拒絕
[00:13:43.520 --> 00:13:46.160]  他堅守自己的原則
[00:13:46.160 --> 00:13:47.920]  所以他禁食
[00:13:47.920 --> 00:13:48.920]  還有一句很特別的話
[00:13:48.920 --> 00:13:50.360]  「我沒有用油抹身」
[00:13:50.360 --> 00:13:51.480]  這是甚麼意思呢
[00:13:51.480 --> 00:13:52.640]  有兩個原因
[00:13:52.640 --> 00:13:53.840]  第一
[00:13:53.840 --> 00:13:57.360]  在中東地方是很熱
[00:13:57.360 --> 00:13:59.200]  但熱得很乾燥
[00:13:59.200 --> 00:14:01.680]  我有機會去過以色列
[00:14:01.680 --> 00:14:04.680]  甚至你去過美加或紐西蘭也是
[00:14:04.680 --> 00:14:07.440]  他們熱得四十多度也好
[00:14:07.440 --> 00:14:09.840]  但你沒有甚麼汗出 因為很乾
[00:14:09.840 --> 00:14:11.640]  所以是舒服的
[00:14:11.640 --> 00:14:13.440]  但亦有一個問題
[00:14:13.440 --> 00:14:16.200]  很乾的時候皮膚便會爆裂
[00:14:16.200 --> 00:14:18.400]  我今次去紐西蘭的時候
[00:14:18.400 --> 00:14:19.280]  師傅說我撿了東西
[00:14:19.280 --> 00:14:20.680]  不知是否因為我再撿過一些東西
[00:14:20.680 --> 00:14:22.240]  忘記放了一些乳液
[00:14:22.240 --> 00:14:24.280]  後來我第一天已經發覺不行了
[00:14:24.280 --> 00:14:26.080]  不單是身癢還是腳癢
[00:14:26.080 --> 00:14:27.120]  不停地抓
[00:14:27.120 --> 00:14:28.920]  因為皮膚很乾
[00:14:28.920 --> 00:14:33.440]  後來終於要去身體店買一些牛油
[00:14:33.440 --> 00:14:34.640]  即是一整瓶那些
[00:14:34.640 --> 00:14:36.240]  不停地擦
[00:14:36.240 --> 00:14:38.880]  好像我擦麵包一樣不停地擦腳
[00:14:38.880 --> 00:14:42.960]  這樣才不會那麼乾
[00:14:42.960 --> 00:14:45.200]  所以原來在中東地方
[00:14:45.200 --> 00:14:47.680]  他們一定要經常擦油
[00:14:47.680 --> 00:14:49.280]  而用油抹身
[00:14:49.280 --> 00:14:51.280]  在《阿摩斯書》亦代表了
[00:14:51.280 --> 00:14:53.960]  在一個高興喜樂的日子裏
[00:14:53.960 --> 00:14:56.400]  他們才用油來抹身
[00:14:56.400 --> 00:14:57.640]  但在這裏就表示
[00:14:57.640 --> 00:14:59.760]  但你知道未來要發生的事
[00:14:59.760 --> 00:15:02.640]  他很難過很難受
[00:15:02.640 --> 00:15:05.360]  於是他禁食祈禱
[00:15:05.360 --> 00:15:06.400]  作為一個基督徒
[00:15:06.400 --> 00:15:08.200]  我不知道大家都應該會熟悉
[00:15:08.200 --> 00:15:11.320]  聖經提醒我們與喜樂的人同樂
[00:15:11.320 --> 00:15:14.240]  與哀哭的人同哭
[00:15:14.240 --> 00:15:18.160]  甚至有些事不涉及你本身的利益
[00:15:18.160 --> 00:15:19.360]  但你知道的時候
[00:15:19.360 --> 00:15:23.880]  你會難過、氣憤甚至激情
[00:15:23.880 --> 00:15:25.680]  當我在紐西蘭的時候
[00:15:25.680 --> 00:15:27.400]  我看到新聞
[00:15:27.400 --> 00:15:29.320]  在法國的尼斯
[00:15:29.320 --> 00:15:31.240]  有人來將一輛車撞了
[00:15:31.240 --> 00:15:34.280]  然後開槍殺了八十多人
[00:15:34.280 --> 00:15:36.080]  好像沒有什麼中國人
[00:15:36.080 --> 00:15:37.720]  但我都很憤怒
[00:15:37.720 --> 00:15:41.000]  為什麼人們可以做這麼殘忍的事
[00:15:41.000 --> 00:15:44.480]  在香港你看到一個五歲的細蚊仔
[00:15:44.480 --> 00:15:48.760]  他控訴威爾斯醫院醫療失當
[00:15:48.760 --> 00:15:50.320]  他送過細蚊仔兩次醫院
[00:15:50.320 --> 00:15:51.640]  但當他沒什麼
[00:15:51.640 --> 00:15:54.920]  結果這個細蚊仔後來吐血死了
[00:15:54.920 --> 00:15:57.720]  現在控訴這個政府
[00:15:57.720 --> 00:15:58.880]  當我看到這些新聞的時候
[00:15:58.880 --> 00:16:02.760]  我都為那個家人感到難受
[00:16:02.760 --> 00:16:04.480]  為什麼呢
[00:16:04.480 --> 00:16:06.880]  五歲的細蚊仔其實很可愛
[00:16:06.880 --> 00:16:09.560]  爸爸媽媽失去了這個孩子
[00:16:09.560 --> 00:16:12.520]  其實是傷痛
[00:16:12.520 --> 00:16:15.640]  法國有這個暴亂
[00:16:15.640 --> 00:16:17.600]  最近德國也是這樣
[00:16:17.600 --> 00:16:19.880]  剛才我說那個人在火車上
[00:16:19.880 --> 00:16:21.800]  刺傷四個香港人
[00:16:21.800 --> 00:16:23.080]  我是很生氣
[00:16:23.080 --> 00:16:25.000]  還在錄這些片段
[00:16:25.000 --> 00:16:27.160]  那個十八歲的年輕人
[00:16:27.160 --> 00:16:28.920]  人家來愛心接待你
[00:16:28.920 --> 00:16:30.920]  為什麼你會這樣做
[00:16:30.920 --> 00:16:32.920]  某程度上和我沒有血緣關係
[00:16:32.920 --> 00:16:33.440]  沒有什麼關係
[00:16:33.440 --> 00:16:35.440]  但我都會氣憤
[00:16:35.440 --> 00:16:37.480]  所以今天我們要有這份熱情
[00:16:37.480 --> 00:16:39.480]  與喜樂的人同樂
[00:16:39.480 --> 00:16:41.840]  與哀哭的人同哭
[00:16:41.840 --> 00:16:44.560]  當然有這份心理會很不同
[00:16:44.560 --> 00:16:46.400]  兩個多三個星期前
[00:16:46.400 --> 00:16:49.240]  在我們的活動團那裡講道
[00:16:49.240 --> 00:16:50.200]  講完道之後
[00:16:50.200 --> 00:16:52.000]  邵珊姑娘就跟團友說
[00:16:52.000 --> 00:16:54.000]  牧師都沒什麼機會再留在這裡了
[00:16:54.000 --> 00:16:54.600]  大家有什麼事
[00:16:54.600 --> 00:16:56.680]  大家去問去問
[00:16:56.680 --> 00:16:58.080]  有一個團友就問
[00:16:58.080 --> 00:17:01.600]  牧師我知道你經常都會去喪禮
[00:17:01.600 --> 00:17:03.600]  可能同一天早上有婚禮
[00:17:03.600 --> 00:17:05.880]  你怎樣去控制你自己的情緒
[00:17:05.880 --> 00:17:07.880]  你會有些很難受的感受
[00:17:07.880 --> 00:17:09.880]  我很坦白跟他說
[00:17:09.880 --> 00:17:12.560]  不同的人有不同的感受
[00:17:12.560 --> 00:17:13.760]  因為愛是
[00:17:13.760 --> 00:17:14.760]  我很實在的說
[00:17:14.760 --> 00:17:16.280]  愛是互動的
[00:17:16.280 --> 00:17:18.520]  我昨天才去完一個喪禮
[00:17:18.520 --> 00:17:19.520]  我只是出席而已
[00:17:19.520 --> 00:17:20.920]  為什麼呢
[00:17:20.920 --> 00:17:22.360]  我沒有什麼的悲動
[00:17:22.360 --> 00:17:25.200]  一個家庭回到我們粉嶺
[00:17:25.200 --> 00:17:26.880]  後來就搬了出去九龍灣
[00:17:26.880 --> 00:17:28.520]  都沒有恆常回來
[00:17:28.520 --> 00:17:30.800]  如果有看托手章
[00:17:30.800 --> 00:17:32.560]  我就打過這個電郵出來
[00:17:32.560 --> 00:17:34.880]  其中一個女兒
[00:17:34.880 --> 00:17:36.960]  她就在美國讀博士學位
[00:17:36.960 --> 00:17:38.360]  她WhatsApp我
[00:17:38.360 --> 00:17:39.640]  就說我剛剛回到香港
[00:17:39.640 --> 00:17:41.280]  因為爺爺病重
[00:17:41.280 --> 00:17:42.200]  但是星期天
[00:17:42.200 --> 00:17:46.480]  我找不到阮木去跟進我爺爺
[00:17:46.480 --> 00:17:48.040]  她叫我為她祈禱
[00:17:48.040 --> 00:17:49.760]  但是我馬上行動
[00:17:49.760 --> 00:17:52.960]  我就找了那個負責人的頭
[00:17:52.960 --> 00:17:56.360]  就馬上去探望這個老人家
[00:17:56.360 --> 00:17:57.600]  很感恩
[00:17:57.600 --> 00:17:59.320]  她都相信了耶穌
[00:17:59.320 --> 00:18:01.560]  但是那一刻就死了
