
[00:00:00.000 --> 00:00:02.400]  上星期我們說過殺種的比喻
[00:04:31.880 --> 00:04:33.600]  咦 怎樣形成的呢
[00:04:33.600 --> 00:04:35.800]  我有甚麼方法去處理這件事呢
[00:04:35.800 --> 00:04:37.560]  即是說有一個行動在裏面
[00:04:37.560 --> 00:04:41.640]  二十五節的察漢
[00:04:41.640 --> 00:04:42.840]  你看整篇經文
[00:04:42.840 --> 00:04:44.920]  有四方面的動詞
[00:04:44.920 --> 00:04:46.080]  說要做一些事
[00:04:46.080 --> 00:04:47.400]  例如詳細
[00:04:47.400 --> 00:04:49.280]  詳細察漢 很詳細
[00:04:49.280 --> 00:04:51.880]  這個詳細即是很小心地看
[00:04:51.880 --> 00:04:52.920]  很慎重地看
[00:04:52.920 --> 00:04:55.200]  一點也不隨便 馬虎的
[00:04:55.200 --> 00:04:58.120]  即是如果突然生了一些怪怪的事
[00:04:58.120 --> 00:04:59.440]  要留心去看
[00:04:59.440 --> 00:05:01.360]  他說這是一個很不馬虎
[00:05:01.360 --> 00:05:03.440]  完全很慎重 很認真
[00:05:03.440 --> 00:05:05.040]  不隨便的
[00:05:05.040 --> 00:05:07.320]  第二個就是常常都這樣做
[00:05:07.320 --> 00:05:08.520]  即不是做完一次就算了
[00:05:08.520 --> 00:05:10.240]  是常常都做的
[00:05:10.240 --> 00:05:11.160]  第三個是甚麼
[00:05:11.160 --> 00:05:12.800]  不會忘記的
[00:05:12.800 --> 00:05:14.640]  他將神的道傳在心裏
[00:05:14.640 --> 00:05:15.720]  是思念的
[00:05:15.720 --> 00:05:17.360]  默默地記住
[00:05:17.360 --> 00:05:19.200]  念念不忘的
[00:05:19.200 --> 00:05:22.800]  就好像我們上次說的詩篇
[00:05:22.800 --> 00:05:24.080]  那個道藏在那裏
[00:05:24.080 --> 00:05:25.760]  是晝夜思想的
[00:05:25.760 --> 00:05:28.080]  然後最重要紅色字的是甚麼
[00:05:28.080 --> 00:05:29.320]  身體力行
[00:05:29.320 --> 00:05:30.880]  是他知道 明白之後
[00:05:30.880 --> 00:05:33.200]  他就馬上去實踐的
[00:05:33.200 --> 00:05:34.560]  你會發覺這是一個循環
[00:05:34.560 --> 00:05:37.000]  即是他不斷地去思考
[00:05:37.000 --> 00:05:37.720]  去實踐
[00:05:37.720 --> 00:05:40.160]  然後他就會成為一種
[00:05:40.160 --> 00:05:41.440]  我上次說的
[00:05:41.440 --> 00:05:44.040]  經文在你裏面藏著之後
[00:05:44.040 --> 00:05:47.200]  是成為你一個自然反應的
[00:05:47.200 --> 00:05:48.880]  即是如果
[00:05:48.880 --> 00:05:50.880]  我的小朋友經常都在這個處境裏面
[00:05:50.880 --> 00:05:51.480]  我都會教他
[00:05:51.480 --> 00:05:53.080]  你見到人要說
[00:05:53.080 --> 00:05:56.040]  阿姨 你好 早晨
[00:05:56.040 --> 00:05:56.800]  他最多會說
[00:05:56.800 --> 00:05:58.320]  阿姨 早晨 已經很好了
[00:05:58.320 --> 00:05:59.800]  或者說 早晨
[00:05:59.800 --> 00:06:00.400]  總有些東西
[00:06:00.400 --> 00:06:01.120]  即是說
[00:06:01.120 --> 00:06:03.720]  他不斷在腦裏面重複思考
[00:06:03.720 --> 00:06:05.120]  重複做的時候
[00:06:05.120 --> 00:06:07.240]  他就會不斷在環境裏面
[00:06:07.240 --> 00:06:09.160]  產生自然反應
[00:06:09.160 --> 00:06:10.280]  聽了的人
[00:06:10.280 --> 00:06:12.040]  當他去查看
[00:06:12.040 --> 00:06:13.360]  當他去遵守
[00:06:13.360 --> 00:06:15.120]  然後去執行的時候
[00:06:15.120 --> 00:06:17.560]  25節說到的結果是甚麼
[00:06:17.560 --> 00:06:19.400]  蒙福
[00:06:19.400 --> 00:06:24.200]  你記不記得我上一次說蒙福是怎樣理解
[00:06:24.200 --> 00:06:25.520]  其實你們是有福的人
[00:06:25.520 --> 00:06:27.080]  為甚麼你們的樣子那麼苦
[00:06:27.080 --> 00:06:28.680]  你們是蒙福的人
[00:06:28.680 --> 00:06:32.320]  除非你們不知道你們是多蒙福
[00:06:32.320 --> 00:06:34.160]  你知不知道蒙福這個字
[00:06:34.160 --> 00:06:36.160]  他說是因為他這個人
[00:06:36.160 --> 00:06:38.960]  是默念上帝的律法
[00:06:38.960 --> 00:06:39.680]  他的誡命
[00:06:39.680 --> 00:06:41.880]  以至他說
[00:06:41.880 --> 00:06:43.160]  這個人好像一棵樹
[00:06:43.160 --> 00:06:44.520]  還在溪水旁
[00:06:44.520 --> 00:06:45.640]  經常都有供應
[00:06:45.640 --> 00:06:47.000]  不會缺乏的
[00:06:47.000 --> 00:06:48.080]  我們上次說過
[00:06:48.080 --> 00:06:50.520]  那些人為甚麼會那麼順利
[00:06:50.520 --> 00:06:53.000]  不是因為他信了耶穌之後很富足
[00:06:53.000 --> 00:06:54.720]  很富貴
[00:06:54.720 --> 00:06:57.040]  而是因為他信了耶穌之後
[00:06:57.040 --> 00:06:59.800]  他進行神的教導的時候
[00:06:59.800 --> 00:07:03.480]  其實他有一種安穩
[00:07:03.480 --> 00:07:05.000]  如果是舊約的觀念
[00:07:05.000 --> 00:07:06.920]  就說這些人會長命
[00:07:06.920 --> 00:07:08.280]  會有好的明星
[00:07:08.280 --> 00:07:10.280]  有好的見識
[00:07:10.280 --> 00:07:12.320]  但耶穌在新約的時候說這些人
[00:07:12.320 --> 00:07:14.240]  他的生命是很堅定
[00:07:14.240 --> 00:07:16.000]  好像一個聰明人
[00:07:16.000 --> 00:07:17.360]  聽了耶穌說的話
[00:07:17.360 --> 00:07:18.320]  他去做
[00:07:18.320 --> 00:07:20.120]  他就說這些人好像
[00:07:20.120 --> 00:07:23.960]  將房子建立在一個盆石上
[00:07:23.960 --> 00:07:25.600]  風吹雨打都不會倒
[00:07:25.600 --> 00:07:27.160]  即是說當我們生命的契機
[00:07:27.160 --> 00:07:28.520]  在神的說話那裡
[00:07:28.520 --> 00:07:29.840]  在神那裡的時候
[00:07:29.840 --> 00:07:32.320]  我們其實生命是不會停機的
[00:07:32.320 --> 00:07:33.600]  我不知道你有沒有這個經驗
[00:07:33.600 --> 00:07:34.720]  是不會停機的
[00:07:34.720 --> 00:07:38.000]  神的說話是令你堅定的
[00:07:38.000 --> 00:07:39.920]  我上星期就說了上集
[00:07:39.920 --> 00:07:41.520]  上集包括你怎樣去聽到
[00:07:41.520 --> 00:07:43.120]  用甚麼態度去聽到
[00:07:43.120 --> 00:07:45.080]  怎樣將那步道藏在你的心裡面
[00:07:45.080 --> 00:07:46.280]  有甚麼方法
[00:07:46.280 --> 00:07:48.080]  今天我們說是第三部曲
[00:07:48.080 --> 00:07:49.520]  這個是三部曲
[00:07:49.520 --> 00:07:51.600]  改變你生命的三部曲
[00:07:51.600 --> 00:07:52.760]  就是你聽完之後
[00:07:52.760 --> 00:07:53.920]  藏在你心裡面
[00:07:53.920 --> 00:07:55.440]  然後你實踐出來
[00:07:55.440 --> 00:07:59.440]  這三部曲如果你跟著這樣循環去經驗的話
[00:07:59.440 --> 00:08:01.640]  你會發覺你的生命會不同
[00:08:01.640 --> 00:08:04.960]  你記不記得這幅相
[00:08:04.960 --> 00:08:07.400]  記不記得
[00:08:07.400 --> 00:08:10.640]  我上星期也出了這個PowerPoint
[00:08:10.640 --> 00:08:13.040]  他說你今天聽到不是聽資訊
[00:08:13.040 --> 00:08:14.800]  不是聽資料
[00:08:14.800 --> 00:08:17.960]  不是聽一些知識那麼簡單
[00:08:17.960 --> 00:08:19.960]  比知識更加重要的就是
[00:08:19.960 --> 00:08:24.360]  你聽的東西能夠改變你的生命
[00:08:24.360 --> 00:08:26.480]  我上次說考試
[00:08:26.480 --> 00:08:27.600]  記不記得考試
[00:08:27.600 --> 00:08:30.720]  如果你聽完看完沒有考試
[00:08:30.720 --> 00:08:33.600]  你不知道自己是否真的懂得
[00:08:33.600 --> 00:08:34.760]  在實踐的裡面
[00:08:34.760 --> 00:08:36.680]  你才知道你自己的信心
[00:08:36.680 --> 00:08:39.120]  是很堅定還是很脆弱
[00:08:39.120 --> 00:08:42.160]  是很堅強還是很脆弱
[00:08:42.160 --> 00:08:44.680]  我不知道在真實的處境裡面
[00:08:44.680 --> 00:08:45.520]  你有的經歷上
[00:08:45.520 --> 00:08:47.200]  你的道是很真實
[00:08:47.200 --> 00:08:48.320]  或者很寶貴
[00:08:48.320 --> 00:08:50.200]  我記得我上次在你們祈禱的裡面
[00:08:50.200 --> 00:08:53.040]  我都說在你們的生活裡面
[00:08:53.040 --> 00:08:54.640]  總有一些神的說話
[00:08:54.640 --> 00:08:55.880]  成為你的鼓勵
[00:08:55.880 --> 00:08:57.640]  神的說話成為你的安慰
[00:08:57.640 --> 00:08:59.720]  神的說話是成為你一個力量
[00:08:59.720 --> 00:09:02.520]  去支撐著你面對的生活
[00:09:02.520 --> 00:09:04.120]  有時候我們聽到
[00:09:04.120 --> 00:09:05.440]  經常都會說
[00:09:05.440 --> 00:09:06.720]  「那個人說得好不好」
[00:09:06.720 --> 00:09:08.760]  「OK啦,今天不是很悶」
[00:09:08.760 --> 00:09:11.760]  好像在期待著聽我們的演講
[00:09:11.760 --> 00:09:13.760]  「那個人OK,今天說得挺好」
[00:09:13.760 --> 00:09:16.080]  「因為有挺多笑話,挺好笑」
[00:09:16.080 --> 00:09:18.000]  我上次來有一個人見到我
[00:09:18.000 --> 00:09:20.960]  「Father Phoebe,你好,挺好笑」
[00:09:20.960 --> 00:09:24.240]  我真的心裡很難過,你知道嗎?
[00:09:24.240 --> 00:09:25.880]  我們好像在期待著
[00:09:25.880 --> 00:09:28.360]  聽道是要聽笑話,是搞笑
[00:09:28.360 --> 00:09:30.880]  我覺得大家要小心
[00:09:30.880 --> 00:09:33.400]  聽道不是要讚口不絕
[00:09:33.400 --> 00:09:34.200]  「這個人說得很好」
[00:09:34.200 --> 00:09:36.200]  然後就說再見
[00:09:36.200 --> 00:09:38.920]  生命沒有影響,沒有影響力
[00:09:38.920 --> 00:09:42.440]  如果我們聽道是不去做的
[00:09:42.440 --> 00:09:44.480]  不是跟著實踐去嘗試
[00:09:44.480 --> 00:09:46.360]  就是不去嘗試你聽到的東西
[00:09:46.360 --> 00:09:48.640]  你會浪費時間的,你明白嗎?
[00:09:48.640 --> 00:09:49.880]  因為其實都不會記得的
[00:09:49.880 --> 00:09:51.200]  也沒有什麼意思
[00:09:51.200 --> 00:09:53.200]  聽道和實踐的道
[00:09:53.200 --> 00:09:55.400]  其實是一個重複不斷的過程
[00:09:55.400 --> 00:09:56.960]  是將你明白的東西
[00:09:56.960 --> 00:09:59.320]  內化在你的內心
[00:09:59.320 --> 00:10:01.120]  然後在日常生活裡
[00:10:01.120 --> 00:10:03.240]  當你有些問題出現的時候
[00:10:03.240 --> 00:10:06.400]  那些東西會出來,很有趣的
[00:10:06.400 --> 00:10:09.360]  我有一次,以前有些家長跟我聊天
[00:10:09.360 --> 00:10:13.320]  他很擔心那些小朋友跟他們的背書
[00:10:13.320 --> 00:10:14.840]  都不知道他們懂不懂
[00:10:14.840 --> 00:10:16.280]  教他們的人生道理
[00:10:16.280 --> 00:10:17.880]  又好像沒什麼反應
[00:10:17.880 --> 00:10:20.360]  我說不用怕,他的腦袋很神奇
[00:10:20.360 --> 00:10:21.440]  他會記得的
[00:10:21.440 --> 00:10:23.720]  在一個處境裡,那些東西會出來
[00:10:23.720 --> 00:10:26.720]  是一個創造裡的奧秘
[00:10:26.720 --> 00:10:28.400]  是真的這樣發生的
[00:10:28.400 --> 00:10:31.760]  今天我們說去聽道
[00:10:31.760 --> 00:10:34.200]  我們去崇拜聽道
[00:10:34.200 --> 00:10:36.800]  我們說要靈修去看聖經
[00:10:36.800 --> 00:10:39.840]  我不知道你們在用什麼態度期望
[00:10:39.840 --> 00:10:44.120]  很多時候,我覺得有些可惜的地方
[00:10:44.120 --> 00:10:45.520]  是帶著問題來
[00:10:45.520 --> 00:10:48.800]  就是期望有個答案走
[00:10:48.800 --> 00:10:50.720]  有些人真的跟我說
[00:10:50.720 --> 00:10:54.800]  「今天的袋肚仔都不中的,喬喬肚」
[00:10:54.800 --> 00:10:56.800]  久不久有些人跟我說
[00:10:56.800 --> 00:11:00.400]  「今天偏道又不中的」
[00:11:00.400 --> 00:11:03.520]  不中的,不知道中什麼
[00:11:03.520 --> 00:11:04.920]  我們不是要中的
[00:11:04.920 --> 00:11:07.760]  我們是要跟上帝連結
[00:11:07.760 --> 00:11:09.920]  你的道聽完之後
[00:11:09.920 --> 00:11:12.280]  是將你去回上帝面前
[00:11:12.280 --> 00:11:13.920]  你的靈修讀經
[00:11:13.920 --> 00:11:16.160]  是將你帶到上帝的話裡面
[00:11:16.160 --> 00:11:17.640]  跟上帝連結
[00:11:17.640 --> 00:11:19.640]  祈禱是要去到神面前
[00:11:19.640 --> 00:11:21.360]  你跟上帝連結
[00:11:21.360 --> 00:11:23.560]  是在建立你跟上帝的關係
[00:11:23.560 --> 00:11:25.120]  是在建立那個關係
[00:11:25.120 --> 00:11:28.560]  不是「嘩,中了,這個神好厲害」
[00:11:28.560 --> 00:11:32.240]  那個神不是這樣的
[00:11:32.240 --> 00:11:34.840]  國書怎樣跟我們說實踐
[00:11:34.840 --> 00:11:36.680]  我有兩字經文,你們一起跟我讀
[00:11:36.680 --> 00:11:37.920]  1、2、3
[00:11:37.920 --> 00:11:40.440]  若有人自以為虔誠
[00:11:40.440 --> 00:11:43.040]  卻不管束自己的舌頭
[00:11:43.040 --> 00:11:45.680]  實在是欺騙自己的心
[00:11:45.680 --> 00:11:48.840]  這人的虔誠是毫無價值的
[00:11:48.840 --> 00:11:50.520]  在父神看來
[00:11:50.520 --> 00:11:53.520]  順結而沒有天污的虔誠
[00:11:53.520 --> 00:11:57.080]  就是看顧患難中的孤兒寡婦
[00:11:57.080 --> 00:12:00.880]  並且保守自己,不受世界污污
[00:12:00.880 --> 00:12:02.120]  這兩字經文
[00:12:02.120 --> 00:12:03.600]  你們看不看得出有三個例子
[00:12:03.600 --> 00:12:05.120]  怎樣去實踐?
[00:12:05.120 --> 00:12:07.840]  看不看得到?
[00:12:07.840 --> 00:12:09.000]  查經我就會這樣問
[00:12:09.000 --> 00:12:09.920]  不過時間關係
[00:12:09.920 --> 00:12:12.280]  我們說到我就不用你們回答
[00:12:12.280 --> 00:12:14.120]  說了三個例子
[00:12:14.120 --> 00:12:15.680]  勒住舌頭
[00:12:15.680 --> 00:12:20.160]  如果你們看C篇39篇第一節
[00:12:20.160 --> 00:12:22.200]  它說我要謹慎我的言行
[00:12:22.200 --> 00:12:24.400]  免得我舌頭犯罪
[00:12:24.400 --> 00:12:26.800]  如果《雅各書》在第三章說
[00:12:26.800 --> 00:12:29.320]  舌頭造成很大的破壞
[00:12:29.320 --> 00:12:30.080]  小小的舌頭
[00:12:30.080 --> 00:12:33.320]  是你身體裏最小的器官
[00:12:33.320 --> 00:12:35.560]  它說造成的破壞很大
[00:12:35.560 --> 00:12:36.280]  是一個火
[00:12:36.280 --> 00:12:41.200]  整個樹林都好像燒到那麼大影響
[00:12:41.200 --> 00:12:45.520]  第二就是看顧患難中的孤兒寡婦
[00:12:45.520 --> 00:12:47.240]  即是說這些人是無助的
[00:12:47.240 --> 00:12:50.720]  去關心一些無助的人
[00:12:50.720 --> 00:12:53.320]  第三就是保守自己
[00:12:53.320 --> 00:12:54.440]  不沾染世俗
[00:12:54.440 --> 00:12:58.400]  即是說你在生活裏能夠分別為勝
[00:12:58.400 --> 00:13:03.440]  在這三個例子裏
[00:13:03.440 --> 00:13:05.880]  它說到神賢勒住舌頭
[00:13:05.880 --> 00:13:08.280]  它說到要看顧有需要的人
[00:13:08.280 --> 00:13:09.600]  那些無助的人
[00:13:09.600 --> 00:13:13.640]  你要在你的生活裏分別出來
[00:13:13.640 --> 00:13:14.480]  不要犯罪
[00:13:14.480 --> 00:13:16.000]  是分別為勝
[00:13:16.000 --> 00:13:17.960]  今天我在我身處的環境
[00:13:17.960 --> 00:13:19.360]  我不知道你馬上想到
[00:13:19.360 --> 00:13:22.840]  有沒有一些實際的行動
[00:13:22.840 --> 00:13:28.440]  我想講一個人物的故事
[00:13:28.440 --> 00:13:30.960]  這個人叫做Uncle Ying
[00:13:30.960 --> 00:13:32.040]  不認識吧
[00:13:32.040 --> 00:13:33.760]  不是名人
[00:13:33.760 --> 00:13:34.600]  不是很遠的
[00:13:34.600 --> 00:13:35.840]  這個Uncle Ying
[00:13:35.840 --> 00:13:37.320]  Uncle Ying不認識我
[00:13:37.320 --> 00:13:38.960]  不過我認識他
[00:13:38.960 --> 00:13:42.520]  我認識他的弟弟和妹妹
[00:13:42.520 --> 00:13:44.960]  Uncle Ying其實很年少的時候
[00:13:44.960 --> 00:13:45.920]  就已經信耶穌了
[00:13:45.920 --> 00:13:47.240]  高中時已經信耶穌了
[00:13:47.240 --> 00:13:48.720]  上教會很熱心
[00:13:48.720 --> 00:13:52.000]  但是他從來沒有將他的道
[00:13:52.000 --> 00:13:53.400]  在他的生活裏
[00:13:53.400 --> 00:13:56.400]  在他社會的工作裏掛勾
[00:13:56.400 --> 00:13:57.680]  沒有連結
[00:13:57.680 --> 00:14:03.840]  他後來去了澳洲移民之後
[00:14:03.840 --> 00:14:06.160]  因為多了時間
[00:14:06.160 --> 00:14:08.640]  他多了時間回教會
[00:14:08.640 --> 00:14:11.040]  他聽了一節經文
[00:14:11.040 --> 00:14:13.040]  他就說如果你信神
[00:14:13.040 --> 00:14:15.600]  但是又行在黑暗中
[00:14:15.600 --> 00:14:17.720]  你就是說謊了
[00:14:17.720 --> 00:14:20.200]  聖經這麼說完之後
[00:14:20.200 --> 00:14:21.480]  他就覺得很不舒服
[00:14:21.480 --> 00:14:23.000]  他就做了一個祈禱
[00:14:23.000 --> 00:14:25.520]  他認真去祈禱的時候
[00:14:25.520 --> 00:14:27.040]  那個祈禱改變了他
[00:14:27.040 --> 00:14:28.000]  就是那一段金句
[00:14:28.000 --> 00:14:29.600]  那個祈禱改變了他
[00:14:29.600 --> 00:14:31.400]  他就由愛自己
[00:14:31.400 --> 00:14:34.000]  去了愛上帝
[00:14:34.000 --> 00:14:37.840]  這個改變有什麼影響呢
[00:14:37.840 --> 00:14:38.720]  他移民之後
[00:14:38.720 --> 00:14:40.200]  他重新做生意
[00:14:40.200 --> 00:14:42.040]  然後他的生意
[00:14:42.040 --> 00:14:43.720]  你知道他做生意一直做大
[00:14:43.720 --> 00:14:48.280]  他要和某些國家做生意
[00:14:48.280 --> 00:14:51.160]  做生意要走後門比較容易
[00:14:51.160 --> 00:14:53.720]  但是他就認定耶穌是他的CEO
[00:14:53.720 --> 00:14:55.800]  所以他堅定他不走後門
[00:14:55.800 --> 00:14:58.280]  他也堅持公平公正地去做
[00:14:58.280 --> 00:14:59.600]  其實是很大危險
[00:14:59.600 --> 00:15:00.600]  因為他是冒險
[00:15:00.600 --> 00:15:02.400]  沒有了大客
[00:15:02.400 --> 00:15:06.280]  但是他就覺得為著耶穌的緣故
[00:15:06.280 --> 00:15:09.160]  他堅持他的原則
[00:15:09.160 --> 00:15:10.520]  他第二個改變就是
[00:15:10.520 --> 00:15:15.120]  他關懷一些國家中
[00:15:15.120 --> 00:15:16.720]  發展中的國家
[00:15:16.720 --> 00:15:19.360]  他的扶貧是很特別的
[00:15:19.360 --> 00:15:21.800]  他特別服侍一些大專學生
[00:15:21.800 --> 00:15:23.400]  就是貧窮的大專學生
[00:15:23.400 --> 00:15:24.560]  他就會去那裡
[00:15:24.560 --> 00:15:27.360]  和他們開一些課程
[00:15:27.360 --> 00:15:29.560]  和他們好像是教育課程
[00:15:29.560 --> 00:15:32.520]  就是和他們講人生的策劃
[00:15:32.520 --> 00:15:35.200]  和他們建立一些健康的價值觀
[00:15:35.200 --> 00:15:37.000]  和他們同行
[00:15:37.000 --> 00:15:38.120]  舒緩他們的壓力
[00:15:38.120 --> 00:15:39.840]  和他們聊天
[00:15:39.840 --> 00:15:42.080]  但是在這個過程中
[00:15:42.080 --> 00:15:48.080]  他是完全能夠幫助那些大專學生
[00:15:48.080 --> 00:15:50.000]  從一個現實中
[00:15:50.000 --> 00:15:52.240]  你知道在貧窮的現實中
[00:15:52.240 --> 00:15:54.400]  那種價值觀是改變的
[00:15:54.400 --> 00:15:58.560]  也幫他們建立一份自信
[00:15:58.560 --> 00:15:59.320]  你有沒有想過
[00:15:59.320 --> 00:16:05.280]  為什麼敬虔和關懷人有關呢
[00:16:05.280 --> 00:16:09.880]  為什麼關懷人就是表達虔誠
[00:16:09.880 --> 00:16:13.480]  這裡說關懷別人就是表達虔誠
[00:16:13.480 --> 00:16:14.840]  為什麼呢
[00:16:14.840 --> 00:16:17.560]  葛書有三個例子
