
[00:00:00.000 --> 00:00:02.000]  好 我們同心討壽
[00:10:27.000 --> 00:10:30.000]  你健康了就回到你的燈
[00:10:30.000 --> 00:10:32.000]  你不要碰我
[00:10:32.000 --> 00:10:35.000]  當你順風順水很順境的時候
[00:10:35.000 --> 00:10:37.000]  耶穌你有你忙碌
[00:10:37.000 --> 00:10:38.000]  我有我生活
[00:10:38.000 --> 00:10:39.000]  你不要碰我
[00:10:39.000 --> 00:10:42.000]  當我們有危難的時候就拉祂出來
[00:10:42.000 --> 00:10:45.000]  我們傳的可能是這樣的上帝
[00:10:45.000 --> 00:10:48.000]  是多於聖經啓示的耶穌基督
[00:10:48.000 --> 00:10:51.000]  我想路加提醒我們
[00:10:51.000 --> 00:10:53.000]  路加藉着肥理提醒我們
[00:10:53.000 --> 00:10:56.000]  我們要傳的是福音的道
[00:10:56.000 --> 00:11:00.000]  宣講的是聖經所啓示的基督
[00:11:00.000 --> 00:11:02.000]  當肥理宣講真理
[00:11:02.000 --> 00:11:04.000]  衆人就聚精會神
[00:11:04.000 --> 00:11:08.000]  同心合意地聽肥理所分享的話
[00:11:08.000 --> 00:11:10.000]  肥理有施行神蹟
[00:11:10.000 --> 00:11:12.000]  趕鬼治病
[00:11:12.000 --> 00:11:15.000]  在城裏有極大的喜樂
[00:11:15.000 --> 00:11:17.000]  當然包括身體得醫治
[00:11:17.000 --> 00:11:20.000]  心靈也得醫治的喜樂
[00:11:20.000 --> 00:11:22.000]  無論得時不得時
[00:11:22.000 --> 00:11:23.000]  務要全逃
[00:11:23.000 --> 00:11:25.000]  我有時覺得
[00:11:25.000 --> 00:11:28.000]  在不得時反而是契機
[00:11:28.000 --> 00:11:30.000]  在逆境裏
[00:11:30.000 --> 00:11:33.000]  很多人想尋求真理
[00:11:33.000 --> 00:11:36.000]  尋求真正的出路
[00:11:36.000 --> 00:11:38.000]  很多人在危難中
[00:11:38.000 --> 00:11:41.000]  凌射想親近耶穌
[00:11:41.000 --> 00:11:43.000]  想找到出路
[00:11:43.000 --> 00:11:45.000]  所以最容易信主
[00:11:45.000 --> 00:11:48.000]  很多時都是在病危裏
[00:11:48.000 --> 00:11:50.000]  生命去到終結
[00:11:50.000 --> 00:11:52.000]  我們可以告訴他
[00:11:52.000 --> 00:11:54.000]  原來可以有永生
[00:11:54.000 --> 00:11:57.000]  我想起我的一個經歷
[00:11:57.000 --> 00:12:00.000]  我在港交所的一箇舊同事
[00:12:00.000 --> 00:12:02.000]  她的人生有很多掙扎
[00:12:02.000 --> 00:12:06.000]  一個女同事
[00:12:06.000 --> 00:12:09.000]  用老家的說話
[00:12:09.000 --> 00:12:10.000]  很多苦膽
[00:12:10.000 --> 00:12:12.000]  很多困難
[00:12:12.000 --> 00:12:14.000]  我跟了她幾年
[00:12:14.000 --> 00:12:16.000]  她有一個很好的姐妹
[00:12:16.000 --> 00:12:17.000]  在港交所工作
[00:12:17.000 --> 00:12:19.000]  是一個信主的姐妹
[00:12:19.000 --> 00:12:20.000]  我藉着這個姐妹
[00:12:20.000 --> 00:12:22.000]  認識了這位女同事
[00:12:22.000 --> 00:12:24.000]  跟了她幾年
[00:12:24.000 --> 00:12:27.000]  偶爾見見她
[00:12:27.000 --> 00:12:29.000]  去年有一次
[00:12:29.000 --> 00:12:31.000]  她的家人去了旅行
[00:12:31.000 --> 00:12:34.000]  她一個人在家裏住
[00:12:34.000 --> 00:12:36.000]  她就很害怕
[00:12:36.000 --> 00:12:37.000]  那位姐妹就問
[00:12:37.000 --> 00:12:39.000]  可不可以探望她
[00:12:39.000 --> 00:12:40.000]  那天晚上
[00:12:40.000 --> 00:12:42.000]  我就要去一個聚會
[00:12:42.000 --> 00:12:44.000]  去一個港座
[00:12:44.000 --> 00:12:47.000]  港座結束了十點多
[00:12:47.000 --> 00:12:49.000]  住得很遠
[00:12:49.000 --> 00:12:50.000]  我已經覺得很累
[00:12:50.000 --> 00:12:51.000]  一天的工作
[00:12:51.000 --> 00:12:52.000]  去一個港座
[00:12:52.000 --> 00:12:53.000]  很累
[00:12:53.000 --> 00:12:54.000]  這個肯定不是
[00:12:54.000 --> 00:12:55.000]  對我來說
[00:12:55.000 --> 00:12:58.000]  不是一個最好的時機
[00:12:58.000 --> 00:12:59.000]  其實對那位姐妹
[00:12:59.000 --> 00:13:01.000]  也是一天的工作
[00:13:01.000 --> 00:13:04.000]  要那麼晚去到她家
[00:13:04.000 --> 00:13:06.000]  但是那位女生她很害怕
[00:13:06.000 --> 00:13:08.000]  我就去吧
[00:13:08.000 --> 00:13:10.000]  我去到十一點多
[00:13:10.000 --> 00:13:13.000]  我跟她分享信仰
[00:13:13.000 --> 00:13:16.000]  耶穌可以幫到你
[00:13:16.000 --> 00:13:18.000]  差不多凌晨
[00:13:18.000 --> 00:13:19.000]  她想決志
[00:13:19.000 --> 00:13:21.000]  我很驚訝
[00:13:21.000 --> 00:13:23.000]  她決志很感恩
[00:13:23.000 --> 00:13:25.000]  就好像山長水遠來到
[00:13:25.000 --> 00:13:27.000]  好像沒有浪費
[00:13:27.000 --> 00:13:29.000]  決志帶她去信主
[00:13:29.000 --> 00:13:31.000]  我知道後來她回了一間教會
[00:13:31.000 --> 00:13:33.000]  也是播道會的一間教會
[00:13:33.000 --> 00:13:34.000]  我很放心
[00:13:34.000 --> 00:13:36.000]  沒有再跟進
[00:13:36.000 --> 00:13:39.000]  我上個星期就遇到那位姐妹
[00:13:39.000 --> 00:13:41.000]  這個女生
[00:13:41.000 --> 00:13:43.000]  很好的朋友的姐妹
[00:13:43.000 --> 00:13:44.000]  她跟我說
[00:13:44.000 --> 00:13:45.000]  陳牧師
[00:13:45.000 --> 00:13:47.000]  她快要洗禮了
[00:13:47.000 --> 00:13:48.000]  很感恩
[00:13:48.000 --> 00:13:49.000]  她在教會洗禮
[00:13:49.000 --> 00:13:50.000]  她跟我說
[00:13:50.000 --> 00:13:52.000]  她經常記得
[00:13:52.000 --> 00:13:53.000]  在那晚
[00:13:53.000 --> 00:13:54.000]  接近凌晨
[00:13:54.000 --> 00:13:56.000]  她決志的經歷
[00:13:56.000 --> 00:13:58.000]  這個經歷成爲了她的動力
[00:13:58.000 --> 00:14:01.000]  她一直在教會里面成長
[00:14:01.000 --> 00:14:04.000]  當然她依然有人生很多的苦膽
[00:14:04.000 --> 00:14:06.000]  依然有很多的掙扎
[00:14:06.000 --> 00:14:07.000]  很多困難
[00:14:07.000 --> 00:14:09.000]  但是這件事對我很多
[00:14:09.000 --> 00:14:10.000]  對我自己很多鼓勵
[00:14:10.000 --> 00:14:14.000]  原來可能這不是最好的時機
[00:14:14.000 --> 00:14:15.000]  我從來沒有想過
[00:14:15.000 --> 00:14:19.000]  差不多要凌晨去探望一個女生
[00:14:19.000 --> 00:14:21.000]  但是這樣可能幫了她
[00:14:21.000 --> 00:14:22.000]  上帝幫了她
[00:14:22.000 --> 00:14:25.000]  能夠重新做人
[00:14:25.000 --> 00:14:26.000]  有時我回想起啓福堂
[00:14:26.000 --> 00:14:28.000]  我都很感恩
[00:14:28.000 --> 00:14:29.000]  我幾個月前
[00:14:29.000 --> 00:14:31.000]  去了一間教會
[00:14:31.000 --> 00:14:33.000]  講報道會
[00:14:33.000 --> 00:14:34.000]  那間教會
[00:14:34.000 --> 00:14:35.000]  通常我講之前
[00:14:35.000 --> 00:14:36.000]  我都會問
[00:14:36.000 --> 00:14:38.000]  在座有多少個新朋友
[00:14:38.000 --> 00:14:41.000]  我看整個禮堂
[00:14:41.000 --> 00:14:43.000]  只有兩三隻手舉起
[00:14:43.000 --> 00:14:45.000]  我很愕然
[00:14:45.000 --> 00:14:47.000]  哇,報道會
[00:14:47.000 --> 00:14:50.000]  當然可能講完
[00:14:50.000 --> 00:14:52.000]  可能質素很低
[00:14:52.000 --> 00:14:55.000]  沒有人來
[00:14:55.000 --> 00:14:56.000]  我回想起
[00:14:56.000 --> 00:14:57.000]  啓福不是這樣的
[00:14:57.000 --> 00:14:58.000]  啓福報道會
[00:14:58.000 --> 00:15:00.000]  隨時有三十多
[00:15:00.000 --> 00:15:03.000]  啓福都是一百人左右
[00:15:03.000 --> 00:15:06.000]  但是有很多新朋友
[00:15:06.000 --> 00:15:08.000]  比例很高
[00:15:08.000 --> 00:15:11.000]  按比例比倭福堂還要高
[00:15:11.000 --> 00:15:14.000]  我不是想大家比較
[00:15:14.000 --> 00:15:15.000]  好與壞
[00:15:15.000 --> 00:15:16.000]  我也不是批判那間教會
[00:15:16.000 --> 00:15:18.000]  我想講的是
[00:15:18.000 --> 00:15:22.000]  原來在很多時機裏
[00:15:22.000 --> 00:15:24.000]  很多時間裏
[00:15:24.000 --> 00:15:26.000]  我們要把握
[00:15:26.000 --> 00:15:27.000]  很多機會要把握
[00:15:27.000 --> 00:15:28.000]  我們不知道
[00:15:28.000 --> 00:15:29.000]  你邀請的那位朋友
[00:15:29.000 --> 00:15:31.000]  在哪一刻信主
[00:15:31.000 --> 00:15:32.000]  我們不知道
[00:15:32.000 --> 00:15:33.000]  不肯定
[00:15:33.000 --> 00:15:36.000]  可能他就來到啓福當中
[00:15:36.000 --> 00:15:37.000]  他缺一隻呢
[00:15:37.000 --> 00:15:38.000]  不知道
[00:15:38.000 --> 00:15:40.000]  我們要把握每一個機會
[00:15:40.000 --> 00:15:42.000]  所以有時我爲到啓福很感恩
[00:15:42.000 --> 00:15:44.000]  我們不要理
[00:15:44.000 --> 00:15:46.000]  不要理其他的數據
[00:15:46.000 --> 00:15:48.000]  這個也很值得你感恩
[00:15:48.000 --> 00:15:52.000]  上帝真是祝福啓福的福音工作
[00:15:52.000 --> 00:15:54.000]  所以肥厲就把握機會
[00:15:54.000 --> 00:15:56.000]  雖然講得更狹窄
[00:15:56.000 --> 00:15:58.000]  他現在正在穿草
[00:15:58.000 --> 00:16:02.000]  但是他變成了宣教
[00:16:02.000 --> 00:16:05.000]  接着有一個人物出現了
[00:16:05.000 --> 00:16:07.000]  有一個人叫西門
[00:16:07.000 --> 00:16:11.000]  這個西門向來在那裏行邪術
[00:16:11.000 --> 00:16:13.000]  用法術去迷惑人
[00:16:13.000 --> 00:16:15.000]  令人覺得很驚奇
[00:16:15.000 --> 00:16:17.000]  這個西門有妄自尊大
[00:16:17.000 --> 00:16:18.000]  他自命很厲害
[00:16:18.000 --> 00:16:20.000]  他是大人物
[00:16:20.000 --> 00:16:22.000]  當地的人個個都聽他的
[00:16:22.000 --> 00:16:24.000]  當他是生神仙
[00:16:24.000 --> 00:16:29.000]  說西門是大能者
[00:16:29.000 --> 00:16:31.000]  當肥厲來到這個地方
[00:16:31.000 --> 00:16:32.000]  他講什麼呢?
[00:16:32.000 --> 00:16:34.000]  傳神國的福音
[00:16:34.000 --> 00:16:36.000]  和耶穌基督的名
[00:16:36.000 --> 00:16:38.000]  路加一而再
[00:16:38.000 --> 00:16:39.000]  再而三強調
[00:16:39.000 --> 00:16:43.000]  西門所傳的是純正的福音
[00:16:43.000 --> 00:16:45.000]  當西門傳這個純正的福音
[00:16:45.000 --> 00:16:47.000]  結果是什麼呢?
[00:16:47.000 --> 00:16:50.000]  當地連男大女都受浸
[00:16:50.000 --> 00:16:53.000]  連男大女可以只是男男女女很多人
[00:16:53.000 --> 00:16:56.000]  也可以只是整個家庭
[00:16:56.000 --> 00:16:58.000]  男男女女整個家庭
[00:16:58.000 --> 00:17:00.000]  都信主都受浸
[00:17:00.000 --> 00:17:02.000]  去到十三節
[00:17:02.000 --> 00:17:04.000]  連西門自己都信了
[00:17:04.000 --> 00:17:06.000]  都受了浸
[00:17:06.000 --> 00:17:08.000]  他經常跟着肥厲
[00:17:08.000 --> 00:17:10.000]  要看肥厲行的神蹟異能
[00:17:10.000 --> 00:17:13.000]  令到西門都覺得很驚奇
[00:17:13.000 --> 00:17:15.000]  大家細心比較一下
[00:17:15.000 --> 00:17:18.000]  西門和肥厲
[00:17:18.000 --> 00:17:22.000]  原本居民是聽從西門的
[00:17:22.000 --> 00:17:24.000]  當肥厲來到之後
[00:17:24.000 --> 00:17:26.000]  衆人聚精會神
[00:17:26.000 --> 00:17:29.000]  同心合意地聽肥厲講話
[00:17:29.000 --> 00:17:34.000]  原本的居民從小到大都聽從西門的
[00:17:34.000 --> 00:17:37.000]  現在就連男大女去受浸
[00:17:37.000 --> 00:17:42.000]  原本西門行邪術令居民驚奇
[00:17:42.000 --> 00:17:44.000]  現在肥厲行神蹟
[00:17:44.000 --> 00:17:47.000]  令到西門自己很驚奇
[00:17:47.000 --> 00:17:50.000]  你想想西門這個所謂大能者
[00:17:50.000 --> 00:17:53.000]  他真的遇上福音的真正大能
[00:17:53.000 --> 00:17:55.000]  有沒有得比?
[00:17:55.000 --> 00:17:57.000]  是沒有得比的
[00:17:57.000 --> 00:18:00.000]  福音本是神的大能
[00:18:00.000 --> 00:18:04.000]  傳福音我們一定要堅信福音的大能
[00:18:04.000 --> 00:18:08.000]  不是傳那個很厲害,是福音很厲害
[00:18:08.000 --> 00:18:10.000]  傳道者的神學知識
[00:18:10.000 --> 00:18:11.000]  他的口才
[00:18:11.000 --> 00:18:14.000]  傳福音的方法和策略
[00:18:14.000 --> 00:18:17.000]  坦白說不是最重要
[00:18:17.000 --> 00:18:18.000]  我不是說不重要
[00:18:18.000 --> 00:18:20.000]  但這個不是很重要
[00:18:20.000 --> 00:18:23.000]  我們要相信福音的大能
[00:18:23.000 --> 00:18:24.000]  要放膽去傳
[00:18:24.000 --> 00:18:26.000]  你想想肥厲是誰呢?
[00:18:26.000 --> 00:18:28.000]  肥厲不是使徒
[00:18:28.000 --> 00:18:31.000]  肥厲是一個管飯食的執事
[00:18:31.000 --> 00:18:33.000]  他不計身份
[00:18:33.000 --> 00:18:35.000]  也不怕迫害
[00:18:35.000 --> 00:18:37.000]  他還早過所有的使徒
[00:18:37.000 --> 00:18:42.000]  成爲第一個在猶太以外地區的宣教士
[00:18:42.000 --> 00:18:43.000]  兄弟姐妹
[00:18:43.000 --> 00:18:46.000]  可能你信主不是很久
[00:18:46.000 --> 00:18:49.000]  可能你覺得自己認識不是很多
[00:18:49.000 --> 00:18:50.000]  可能我都年紀大了
[00:18:50.000 --> 00:18:54.000]  我不太認識很多聖經、福音
[00:18:54.000 --> 00:18:56.000]  可能你只是做行政的
[00:18:56.000 --> 00:18:58.000]  做管理的、做堂委
