
[00:00:00.000 --> 00:00:07.560]  5月17日,在四川南涌有一批中學生穿著整齊的校服
[00:03:43.480 --> 00:03:48.600]  大家可以想像,其實神怎樣跟我們同住呢?
[00:03:48.600 --> 00:03:51.160]  神不需要會幕,也不需要聖殿
[00:03:51.160 --> 00:03:53.700]  神是遠遠超過我們想像
[00:03:53.700 --> 00:03:55.500]  用我們頭腦有限的智慧
[00:03:55.500 --> 00:03:58.060]  很難完全明白神的
[00:03:58.060 --> 00:03:59.860]  但那個恩典就是
[00:03:59.860 --> 00:04:01.900]  我們是沒有辦法明白祂的
[00:04:01.900 --> 00:04:04.460]  但是祂偏偏要選擇
[00:04:04.460 --> 00:04:08.820]  用我們容易明白了解的方式臨到我們當中
[00:04:08.820 --> 00:04:11.120]  所以大家看會幕的時候
[00:04:11.120 --> 00:04:12.920]  整個會幕的設計
[00:04:12.920 --> 00:04:21.100]  是跟當時人類一般家庭的佈置陳設很相似的
[00:04:21.100 --> 00:04:25.720]  我舉例子,支聲所其實就是一個象徵
[00:04:25.720 --> 00:04:29.040]  象徵甚麼?象徵主人睡房
[00:04:29.040 --> 00:04:32.880]  我相信大家的睡房不會隨便讓人進去的
[00:04:32.880 --> 00:04:34.420]  不是很多人能進去的
[00:04:34.420 --> 00:04:35.700]  所以支聲所是一樣的
[00:04:35.700 --> 00:04:36.720]  不是每個人都能進去的
[00:04:36.720 --> 00:04:37.740]  唯一誰能進去的
[00:04:37.740 --> 00:04:39.800]  大祭司才能進去的
[00:04:39.800 --> 00:04:40.820]  這個是睡房
[00:04:40.820 --> 00:04:43.120]  但是走出來就是聖所了
[00:04:43.120 --> 00:04:46.200]  這個就象徵著我們的客廳
[00:04:46.200 --> 00:04:47.980]  客廳是可以讓人進去的
[00:04:47.980 --> 00:04:49.520]  也有陳設的
[00:04:49.520 --> 00:04:51.580]  主要是兩個東西
[00:04:51.580 --> 00:04:53.620]  第一就是陳設餅
[00:04:53.620 --> 00:04:55.660]  也是一個以人法的象徵
[00:04:55.660 --> 00:04:57.720]  好像神也像人類一樣
[00:04:57.720 --> 00:05:00.280]  其實這個也是預表耶穌基督將來
[00:05:00.280 --> 00:05:03.100]  道成肉身和我們變成我們一樣
[00:05:03.100 --> 00:05:05.920]  神也像食物一樣
[00:05:05.920 --> 00:05:06.940]  金燈台是甚麼?
[00:05:06.940 --> 00:05:11.040]  就好像一般人家要點燈照明一樣
[00:05:11.040 --> 00:05:13.340]  為甚麼要設在金燈台呢?
[00:05:13.340 --> 00:05:15.900]  其實金燈台是點著的
[00:05:15.900 --> 00:05:19.220]  剛才說的一直點著是不會熄滅的
[00:05:19.220 --> 00:05:22.040]  其實在這個會幕裡面
[00:05:22.040 --> 00:05:25.620]  就是金燈台讓人看見會幕裡面是甚麼
[00:05:25.620 --> 00:05:26.640]  換句話說
[00:05:26.640 --> 00:05:28.440]  金燈台的作用是
[00:05:28.440 --> 00:05:31.260]  讓所有敬拜神的人
[00:05:31.260 --> 00:05:32.800]  都能夠看見
[00:05:32.800 --> 00:05:37.660]  神臨在、神同在的地方是怎樣的
[00:05:37.660 --> 00:05:40.480]  所以特別在白天的時候
[00:05:40.480 --> 00:05:41.760]  白天的時候
[00:05:41.760 --> 00:05:45.600]  會幕外圍的布簾是打開的
[00:05:45.600 --> 00:05:46.360]  換句話說
[00:05:46.360 --> 00:05:49.440]  你不單止在聖所裡面
[00:05:49.440 --> 00:05:52.240]  你在外園裡面看進去會幕裡面
[00:05:52.240 --> 00:05:54.560]  因為金燈台的照明
[00:05:54.560 --> 00:05:56.600]  你就能看見神的家
[00:05:56.600 --> 00:05:57.880]  究竟是怎樣
[00:05:57.880 --> 00:05:59.160]  換句話說也是一樣
[00:05:59.160 --> 00:05:59.680]  今天
[00:05:59.680 --> 00:06:00.440]  丁子梅
[00:06:00.440 --> 00:06:02.480]  我們在金燈台的時候
[00:06:02.480 --> 00:06:03.760]  當我們發光
[00:06:03.760 --> 00:06:05.560]  外面的人就知道
[00:06:05.560 --> 00:06:09.920]  神的家、教會是怎樣的
[00:06:09.920 --> 00:06:13.760]  如果看舊約的金燈台是非比尋常的
[00:06:13.760 --> 00:06:15.280]  舉個例子
[00:06:15.280 --> 00:06:16.820]  金燈台是用甚麼做的?
[00:06:16.820 --> 00:06:18.620]  是用純金做的
[00:06:18.620 --> 00:06:21.180]  可能大家都明白純金是多麼貴重
[00:06:21.180 --> 00:06:24.000]  今天有甚麼戰亂、有甚麼社會動盪
[00:06:24.000 --> 00:06:25.020]  那些人都會買金的
[00:06:25.020 --> 00:06:27.840]  換句話說是多麼罕有、多麼珍貴
[00:06:27.840 --> 00:06:30.400]  所以金燈台是珍貴
[00:06:30.400 --> 00:06:31.420]  第二件事
[00:06:31.420 --> 00:06:35.000]  如果你看金燈台的形狀
[00:06:35.000 --> 00:06:37.320]  你會不會想像到一些東西呢?
[00:06:37.320 --> 00:06:39.360]  就是摩西當初
[00:06:39.360 --> 00:06:40.640]  在西奶山
[00:06:40.640 --> 00:06:43.200]  第一次與神相遇的時候
[00:06:43.200 --> 00:06:44.740]  摩西看見甚麼?
[00:06:44.740 --> 00:06:46.520]  燃燒荊棘
[00:06:46.520 --> 00:06:48.840]  你看看金燈台的形狀
[00:06:48.840 --> 00:06:51.140]  像不像當時的燃燒荊棘
[00:06:51.140 --> 00:06:53.960]  所以金燈台是非常神聖
[00:06:53.960 --> 00:06:54.720]  還有
[00:06:54.720 --> 00:06:56.260]  金燈台我剛才提過
[00:06:56.260 --> 00:06:57.920]  是不會熄滅的
[00:06:57.920 --> 00:06:59.080]  24小時
[00:06:59.080 --> 00:07:00.100]  7月24日
[00:07:00.100 --> 00:07:01.640]  都要點燃燒荊棘
[00:07:01.640 --> 00:07:03.180]  但是誰點燃燒荊棘呢?
[00:07:03.180 --> 00:07:04.460]  不是你和我點燃燒荊棘
[00:07:04.460 --> 00:07:06.500]  在舊約時代是沒有人點燃燒荊棘的
[00:07:06.500 --> 00:07:07.520]  唯一誰點燃燒荊棘呢?
[00:07:07.520 --> 00:07:09.820]  大祭司亞倫才點燃燒荊棘
[00:07:09.820 --> 00:07:11.360]  還有神吩咐他
[00:07:11.360 --> 00:07:12.900]  你不可以找人做的
[00:07:12.900 --> 00:07:14.180]  我不可以找任何人做
[00:07:14.180 --> 00:07:15.720]  你幫我點燃燒荊棘才行
[00:07:15.720 --> 00:07:17.760]  大祭司要自己點燃燒荊棘
[00:07:17.760 --> 00:07:20.060]  所以這個是個人責任
[00:07:20.060 --> 00:07:22.380]  剛才讀過經文叫做「經理」
[00:07:22.380 --> 00:07:23.900]  現在是「Manager」
[00:07:23.900 --> 00:07:26.200]  其實那個什麼都驚亞倫
[00:07:26.200 --> 00:07:27.480]  所有事情都是他做的
[00:07:27.480 --> 00:07:28.520]  不可以偷懶
[00:07:28.520 --> 00:07:30.560]  不可以找任何人做
[00:07:30.560 --> 00:07:32.340]  換句話說
[00:07:32.340 --> 00:07:34.660]  不是每個人都可以點燃燒荊棘
[00:07:34.660 --> 00:07:38.500]  即是說不是每個人都是金燈台
[00:07:38.500 --> 00:07:39.760]  在舊約的時候
[00:07:39.760 --> 00:07:43.100]  不是每個人都可以成為金燈台
[00:07:43.100 --> 00:07:44.640]  但是到了新約的時候
[00:07:44.640 --> 00:07:47.440]  我們基督徒跟隨耶穌的人
[00:07:47.440 --> 00:07:49.500]  身份已經完全改變了
[00:07:49.500 --> 00:07:51.040]  因為耶穌基督的緣故
[00:07:51.040 --> 00:07:52.320]  我們今天成為什麼?
[00:07:52.320 --> 00:07:54.880]  君尊的祭司
[00:07:54.880 --> 00:07:57.320]  所以你和我都是君尊的祭司
[00:07:57.320 --> 00:07:59.500]  換句話說我們是可以點燃燒荊棘
[00:07:59.500 --> 00:08:03.580]  換句話說我們都可以成為金燈台
[00:08:03.580 --> 00:08:04.360]  好了
[00:08:04.360 --> 00:08:06.140]  教會是什麼呢?
[00:08:06.140 --> 00:08:07.680]  教會不是組織
[00:08:07.680 --> 00:08:08.960]  不是註冊公司
[00:08:08.960 --> 00:08:10.500]  也不是這座建築物
[00:08:10.500 --> 00:08:11.260]  教會是什麼?
[00:08:11.260 --> 00:08:13.320]  教會是你和我加起來
[00:08:13.320 --> 00:08:14.600]  所以教會是金燈台
[00:08:14.600 --> 00:08:16.280]  你和我都是金燈台
[00:08:16.280 --> 00:08:17.920]  當我們成為金燈台的時候
[00:08:17.920 --> 00:08:20.220]  教會就成為金燈台
[00:08:20.220 --> 00:08:23.040]  所以啟示錄就把
[00:08:23.040 --> 00:08:25.340]  金燈台代表教會
[00:08:25.340 --> 00:08:27.900]  教會代表金燈台
[00:08:27.900 --> 00:08:29.700]  這是回答第一個問題
[00:08:29.700 --> 00:08:31.220]  第二個問題
[00:08:31.220 --> 00:08:33.020]  普立我們成為金燈台
[00:08:33.020 --> 00:08:34.560]  神要我們成為金燈台
[00:08:34.560 --> 00:08:38.660]  究竟神對金燈台有什麼期望呢?
[00:08:38.660 --> 00:08:41.460]  根據我們今天所選的三正聖經
[00:08:41.460 --> 00:08:43.780]  神對教會有兩個期望
[00:08:43.780 --> 00:08:44.800]  第一個期望
[00:08:44.800 --> 00:08:47.360]  教會要有合一的生命
[00:08:47.360 --> 00:08:51.200]  我們看中一及記二十五章三十一節
[00:08:51.200 --> 00:08:52.220]  等待節目一起讀
[00:08:52.220 --> 00:08:53.240]  一二三
[00:08:53.240 --> 00:08:56.060]  要用晶金做一個燈台
[00:08:56.060 --> 00:08:59.380]  燈台的座和幹與杯
[00:08:59.380 --> 00:09:00.920]  球與花
[00:09:00.920 --> 00:09:04.260]  都要連接一塊隨出來
[00:09:04.260 --> 00:09:07.320]  晶金是剛才所說過的純金
[00:09:07.320 --> 00:09:10.920]  純金是經過嚴格的野練過程
[00:09:10.920 --> 00:09:11.940]  所以練出來的
[00:09:11.940 --> 00:09:14.740]  所以純金是
[00:09:14.740 --> 00:09:16.280]  大家都知道九九九金那些
[00:09:16.280 --> 00:09:19.860]  純過其他色金那些其他東西
[00:09:19.860 --> 00:09:20.880]  還有
[00:09:20.880 --> 00:09:22.680]  這一塊的純金
[00:09:22.680 --> 00:09:24.480]  就是要打造這個燈台
[00:09:24.480 --> 00:09:27.040]  記住這個金燈台
[00:09:27.040 --> 00:09:30.360]  就不像我們去買傢私
[00:09:30.360 --> 00:09:32.160]  或者淘寶寄東西來
[00:09:32.160 --> 00:09:35.220]  柏士、部件一起拼合
[00:09:35.220 --> 00:09:35.980]  不是
[00:09:35.980 --> 00:09:39.840]  這個金燈台是一塊完整的純金
[00:09:39.840 --> 00:09:42.900]  千錘百鍊地打造出來
[00:09:42.900 --> 00:09:44.180]  其實我都不知道為什麼
[00:09:44.180 --> 00:09:46.220]  用鎚子打造一個金燈台出來
[00:09:46.220 --> 00:09:47.500]  是一個金燈台
[00:09:47.500 --> 00:09:49.300]  不是組裝很多部件
[00:09:49.300 --> 00:09:51.080]  黏在一起、合在一起的
[00:09:51.080 --> 00:09:53.900]  是一塊純金地打造出來
[00:09:53.900 --> 00:09:55.440]  這代表什麼?
[00:09:55.440 --> 00:09:56.980]  合一
[00:09:56.980 --> 00:09:59.540]  教會是要合一的
[00:09:59.540 --> 00:10:00.560]  怎樣合一呢?
[00:10:00.560 --> 00:10:01.580]  新約聖紀有說
[00:10:01.580 --> 00:10:03.120]  以弗所書四章一節三節
[00:10:03.120 --> 00:10:04.400]  可能有很多頂尖部很熟悉的
[00:10:04.400 --> 00:10:05.160]  我們一起讀
[00:10:05.160 --> 00:10:05.940]  1、2、3
[00:10:05.940 --> 00:10:08.500]  既然蒙照行自為人
[00:10:08.500 --> 00:10:11.820]  就當與蒙照的恩相稱
[00:10:11.820 --> 00:10:14.640]  凡事謙虛、溫柔、忍耐
[00:10:14.640 --> 00:10:17.200]  用愛心互相寬容
[00:10:17.200 --> 00:10:19.500]  用和平彼此聯絡
[00:10:19.500 --> 00:10:24.120]  竭力保守聖靈所賜合而為一的心
[00:10:24.120 --> 00:10:26.160]  等於教會怎樣合一呢?
[00:10:26.160 --> 00:10:28.720]  教會不是叫合就是合一
[00:10:28.720 --> 00:10:30.760]  而是組成教會的
[00:10:30.760 --> 00:10:35.120]  你與我的生命改變才可以合一
[00:10:35.120 --> 00:10:39.220]  當每一個人都願意學習去放下自己
[00:10:39.220 --> 00:10:41.260]  當每一個人都願意學習
[00:10:41.260 --> 00:10:44.080]  不是看別人、不是看問題
[00:10:44.080 --> 00:10:47.920]  而是將他的眼目專注於耶穌
[00:10:47.920 --> 00:10:49.460]  以及祂的十字架
[00:10:49.460 --> 00:10:52.020]  當我們學習彼此相愛
[00:10:52.020 --> 00:10:54.060]  當我們學習彼此信服
[00:10:54.060 --> 00:10:56.360]  合一就不是難事
[00:10:56.360 --> 00:10:59.960]  稍後在見證會講多一點
[00:10:59.960 --> 00:11:00.980]  這是第一點
[00:11:00.980 --> 00:11:03.800]  教會神奇望金燈台教會
[00:11:03.800 --> 00:11:05.340]  有合一的生命
[00:11:05.340 --> 00:11:06.360]  第二點
[00:11:06.360 --> 00:11:11.220]  神奇望教會有那個分辨和悔改的能力
[00:11:11.220 --> 00:11:13.260]  讓我們看啟示
[00:11:13.260 --> 00:11:14.280]  一章十九節
[00:11:14.280 --> 00:11:15.040]  我們一起讀
[00:11:15.040 --> 00:11:16.080]  一二三
[00:11:16.080 --> 00:11:20.420]  「所以你要把所看見的和現在的事
[00:11:20.420 --> 00:11:24.780]  並將來必成的事都寫出來」
[00:11:24.780 --> 00:11:26.060]  神在啟示錄
[00:11:26.060 --> 00:11:28.880]  寫了七封信給當時七間教會
[00:11:28.880 --> 00:11:32.980]  這裡「現在的事」和「將來必成的事」
[00:11:32.980 --> 00:11:34.000]  它是在說什麼呢?
[00:11:34.000 --> 00:11:35.800]  神寫這七封信給
[00:11:35.800 --> 00:11:39.120]  不只是給當時的教會
[00:11:39.120 --> 00:11:40.660]  而是給所有教會
[00:11:40.660 --> 00:11:43.740]  今天教會包括同福堂
[00:11:43.740 --> 00:11:48.600]  也適用神這一封信帶來的訊息
[00:11:48.600 --> 00:11:52.180]  所以如果我們看啟示錄的第二章
[00:11:52.180 --> 00:11:53.200]  和第三章
[00:11:53.200 --> 00:11:56.020]  這兩章的聖經包括這七封信的內容
[00:11:56.020 --> 00:11:57.560]  當我們看這兩章聖經的時候
[00:11:57.560 --> 00:11:58.840]  看這七封信
[00:11:58.840 --> 00:12:02.420]  原來這七封信都有共同點
[00:12:02.420 --> 00:12:03.700]  有三個特徵
[00:12:03.700 --> 00:12:04.980]  第一個特徵是什麼呢?
[00:12:04.980 --> 00:12:08.300]  它必定說「我知道你的行為」
[00:12:08.300 --> 00:12:09.840]  它在說什麼呢?
[00:12:09.840 --> 00:12:13.680]  神是稱讚那些七間教會做得好的地方
[00:12:13.680 --> 00:12:16.760]  肯定並且讚揚他們在做好的地方
[00:12:16.760 --> 00:12:19.060]  但是接著就必定會有一句
[00:12:19.060 --> 00:12:22.120]  「然而有一件事我要責備你」
[00:12:22.120 --> 00:12:24.440]  就是說它指出當時的七間教會
[00:12:24.440 --> 00:12:27.000]  有什麼錯的地方
[00:12:27.000 --> 00:12:28.540]  到最後一定有的
[00:12:28.540 --> 00:12:31.340]  就是「我要你勸勉他們悔改
[00:12:31.340 --> 00:12:35.180]  所以凡有意的就應當聽」
[00:12:35.180 --> 00:12:38.000]  所以你看回這七封信的結構
[00:12:38.000 --> 00:12:41.580]  你就會慢慢看見原來神對教會
[00:12:41.580 --> 00:12:42.860]  祂的期望是怎樣
[00:12:42.860 --> 00:12:43.880]  有兩個東西
[00:12:43.880 --> 00:12:44.660]  第一
[00:12:44.660 --> 00:12:47.980]  教會要有屬靈的分辨能力
[00:12:47.980 --> 00:12:49.520]  剛才這七封信
[00:12:49.520 --> 00:12:52.860]  祂說你要分辨什麼是對的
[00:12:52.860 --> 00:12:55.160]  你要看見什麼是錯的
[00:12:55.160 --> 00:12:57.200]  今天的教會都是一樣的
[00:12:57.200 --> 00:12:59.240]  為什麼教會要講真理
[00:12:59.240 --> 00:13:01.040]  講回神的價值觀
[00:13:01.040 --> 00:13:02.580]  講回正確的事呢?
[00:13:02.580 --> 00:13:05.660]  因為世界有很多事情是混淆視聽
[00:13:05.660 --> 00:13:06.940]  似是而非
[00:13:06.940 --> 00:13:09.240]  所以我們要分辨什麼是對的
[00:13:09.240 --> 00:13:10.260]  什麼是錯的
[00:13:10.260 --> 00:13:12.060]  什麼是合神心意的價值觀
[00:13:12.060 --> 00:13:15.140]  什麼是這個世界的價值觀
[00:13:15.140 --> 00:13:17.180]  但是不單止是這樣
[00:13:17.180 --> 00:13:18.940]  我們不單止得過頭腦之智
[00:13:18.940 --> 00:13:20.500]  什麼是對的 什麼是錯的
[00:13:20.500 --> 00:13:23.580]  並且我們要行到什麼是對的 什麼是錯的
[00:13:23.580 --> 00:13:25.380]  所以第二樣的要求就是
[00:13:25.380 --> 00:13:29.220]  我們要有決心悔改的能力
[00:13:29.220 --> 00:13:33.060]  如果我們講新約聖經看的悔改
[00:13:33.060 --> 00:13:38.700]  我們必須要帶著舊約聖經的迴轉這個概念
[00:13:38.700 --> 00:13:39.980]  在新約聖經我們經常都說
[00:13:39.980 --> 00:13:42.280]  耶穌會叫人悔改 是不是有很多悔改
[00:13:42.280 --> 00:13:45.100]  司洗約合 天國近了 你們應當悔改
[00:13:45.100 --> 00:13:46.880]  但是記住
[00:13:46.880 --> 00:13:50.860]  講這個悔改的人是猶太人出身
[00:13:50.860 --> 00:13:53.800]  很多的保羅書信那些全部都是猶太人出身
[00:13:53.800 --> 00:13:58.400]  所以他們是帶著舊約聖經的迴轉的概念
[00:13:58.400 --> 00:14:01.220]  在舊約聖經是沒有悔改這個詞的
[00:14:01.220 --> 00:14:04.800]  唯一你在和合本找到悔改的就是「I am sorry」
[00:14:04.800 --> 00:14:07.360]  它不是真的那種「repent」那樣東西
[00:14:07.360 --> 00:14:10.700]  所以舊約是沒有悔改 但是有迴轉
[00:14:10.700 --> 00:14:14.020]  神說你要迴轉 我就依持你
[00:14:14.020 --> 00:14:17.220]  所以大家在新約聖經講悔改的時候
[00:14:17.220 --> 00:14:19.140]  你要記住一件事 就是什麼呢
[00:14:19.140 --> 00:14:20.940]  整個悔改的意思就是
[00:14:20.940 --> 00:14:24.000]  當你走一條錯的路
[00:14:24.000 --> 00:14:26.060]  你走著走著覺得不太對
[00:14:26.060 --> 00:14:28.860]  不太妥當 你覺得神不喜歡
[00:14:28.860 --> 00:14:30.400]  於是你再去決定
[00:14:30.400 --> 00:14:36.800]  180度迴轉 回去走回神認為對的路
[00:14:36.800 --> 00:14:40.900]  這個就是新約聖經所講的悔改
[00:14:40.900 --> 00:14:46.020]  今天神期望我們有這個能力 有這個心態
[00:14:46.020 --> 00:14:50.120]  知道對和錯 我們並且悔改
[00:14:50.120 --> 00:14:52.920]  在我們人生裡面有很多事
[00:14:52.920 --> 00:14:55.740]  但是到最後神期望金燈頭有那種生命
[00:14:55.740 --> 00:14:57.280]  就是合一的生命
[00:14:57.280 --> 00:14:59.840]  和分辨悔改的能力
[00:14:59.840 --> 00:15:03.680]  究竟那個能力從哪裡來呢
[00:15:03.680 --> 00:15:05.980]  所以我們去到第三個問題
[00:15:05.980 --> 00:15:08.540]  教會究竟依靠什麼
[00:15:08.540 --> 00:15:11.880]  才可以成為真正的金燈台呢
[00:15:11.880 --> 00:15:15.460]  我們看《撒加利亞書》四章二至四節
[00:15:15.460 --> 00:15:17.240]  第一節我們一起讀 一二三
[00:15:17.240 --> 00:15:20.320]  他問我說 你看見了什麼
[00:15:20.320 --> 00:15:24.680]  我說 我看見了一個純金的燈台
[00:15:24.680 --> 00:15:29.540]  頂上有盞燈 燈上有七盞燈
[00:15:29.540 --> 00:15:32.100]  每盞有七個管匙
[00:15:32.100 --> 00:15:34.920]  旁邊有兩棵橄欖樹
[00:15:34.920 --> 00:15:38.000]  一棵在燈盞的右邊
[00:15:38.000 --> 00:15:40.560]  一棵在燈盞的左邊
[00:15:40.560 --> 00:15:43.880]  我問與我說話的天使說
[00:15:43.880 --> 00:15:46.700]  主啊 這是什麼儀式
[00:15:46.700 --> 00:15:50.020]  你這樣讀和合本的聖經可能比較混亂
[00:15:50.020 --> 00:15:53.340]  其實《撒加利亞》才知道那個圖畫是怎樣
[00:15:53.340 --> 00:15:56.940]  有一個燈台
[00:15:56.940 --> 00:16:00.520]  燈台上面有七個裝油的容器
[00:16:00.520 --> 00:16:02.580]  燈台有七條管
[00:16:02.580 --> 00:16:05.900]  連著那七個裝油的容器
[00:16:05.900 --> 00:16:08.720]  就不像你看和合本以為有七盞燈
[00:16:08.720 --> 00:16:11.780]  每盞燈有七支管 不是這樣
[00:16:11.780 --> 00:16:14.860]  是一盞燈有七個裝油的容器
[00:16:14.860 --> 00:16:16.660]  七條管連著它
[00:16:16.660 --> 00:16:19.720]  那個金燈台左邊和右邊都有橄欖樹
[00:16:19.720 --> 00:16:21.520]  有管連著
[00:16:21.520 --> 00:16:24.080]  我們剛才提過
[00:16:24.080 --> 00:16:25.880]  製造橄欖油要很長的時間
[00:16:25.880 --> 00:16:28.940]  但是這個異象在這個圖畫裡面
[00:16:28.940 --> 00:16:31.000]  那些橄欖樹不知道怎樣
[00:16:31.000 --> 00:16:32.800]  不知道怎樣 異象什麼都可以
[00:16:32.800 --> 00:16:38.160]  有些管由這個橄欖樹直接將油
[00:16:38.160 --> 00:16:39.960]  流到容器裡面
[00:16:39.960 --> 00:16:43.280]  成為這個金燈台的燃料
[00:16:43.280 --> 00:16:46.880]  那究竟這個異象和這個圖畫究竟說的是什麼呢
[00:16:46.880 --> 00:16:48.160]  我們繼續看
[00:16:48.160 --> 00:16:50.720]  《撒加利亞書》四章六節
[00:16:50.720 --> 00:16:52.500]  等待節目一起讀 1 2 3
[00:16:52.500 --> 00:16:56.080]  《萬國之爺》話說 「不是依靠勢力」
[00:16:56.080 --> 00:16:57.880]  「不是依靠才能」
[00:16:57.880 --> 00:17:01.980]  「乃是依靠我的靈方能成事」
[00:17:01.980 --> 00:17:05.300]  勢力是指人多勢眾
[00:17:05.300 --> 00:17:07.100]  它是指如果在古代
[00:17:07.100 --> 00:17:10.160]  就沒有現在的飛彈 導彈 無人機
[00:17:10.160 --> 00:17:11.960]  智能系統那些打仗
[00:17:11.960 --> 00:17:15.020]  所以在舊時打仗 人多就多數贏
[00:17:15.020 --> 00:17:17.580]  人多勢眾 多人的幾倍兵力就一定贏
[00:17:17.580 --> 00:17:21.940]  所以勢力是指人多勢眾
[00:17:21.940 --> 00:17:24.260]  才能就是我們今天很容易理解
[00:17:24.260 --> 00:17:28.080]  IQ高 轉數快 有學識 聰明伶俐
[00:17:28.080 --> 00:17:33.200]  希伯來文的聖經是沒有「依靠」這個詞的
[00:17:33.200 --> 00:17:36.280]  但是和合本還用它的意思來翻譯
[00:17:36.280 --> 00:17:39.100]  但是說了三次「依靠」
[00:17:39.100 --> 00:17:41.140]  為什麼我說它在說什麼呢
[00:17:41.140 --> 00:17:44.220]  它在說「依靠」 說了三次
[00:17:44.220 --> 00:17:48.040]  是在說「依靠」什麼就很重要
[00:17:48.040 --> 00:17:51.960]  稍後這個聖經也會直接問大家
[00:17:51.960 --> 00:17:53.420]  今天你依靠什麼
[00:17:53.420 --> 00:17:55.920]  你盼望有一個好的屬靈生命
[00:17:55.920 --> 00:17:57.520]  究竟你依靠什麼
[00:17:57.520 --> 00:17:59.560]  你盼望和神有一個好的關係
[00:17:59.560 --> 00:18:01.360]  究竟你依靠什麼
[00:18:01.360 --> 00:18:03.920]  你很想走神的路
[00:18:03.920 --> 00:18:05.460]  你很想渴求神
[00:18:05.460 --> 00:18:07.120]  你很想行出真理
[00:18:07.120 --> 00:18:09.540]  究竟你依靠什麼
[00:18:09.540 --> 00:18:12.360]  金燈台要成為真正的金燈台
[00:18:12.360 --> 00:18:14.920]  有那個合一的生命 有分別的能力
[00:18:14.920 --> 00:18:17.220]  並且有悔改的能力
