
[00:00:00.000 --> 00:00:02.000]  刺殺究竟是一回甚麼事呢?
[00:02:19.000 --> 00:02:22.000]  在釋師記講的就是
[00:02:22.000 --> 00:02:25.000]  一回甚麼事呢
[00:02:25.000 --> 00:02:28.000]  一個主要的場景就是
[00:02:28.000 --> 00:02:30.000]  以色列人又行
[00:02:30.000 --> 00:02:34.000]  又說眼中看為惡的事
[00:02:34.000 --> 00:02:36.000]  甚麼是惡呢
[00:02:36.000 --> 00:02:38.000]  英文就是Evil
[00:02:38.000 --> 00:02:40.000]  是罪惡 邪惡
[00:02:40.000 --> 00:02:43.000]  在說他們是不聽神的話
[00:02:43.000 --> 00:02:45.000]  敬拜別的偶像
[00:02:45.000 --> 00:02:49.000]  又或者娶異族的女子為妻的時候
[00:02:49.000 --> 00:02:52.000]  不單只是娶他們
[00:02:52.000 --> 00:02:57.000]  也兼容他們拜偶像的一些習慣
[00:02:57.000 --> 00:03:01.000]  當他們在面對這樣的處境
[00:03:01.000 --> 00:03:03.000]  是這麼壞的時候
[00:03:03.000 --> 00:03:10.000]  神就藉著四周圍一些敵人去教訓他們
[00:03:10.000 --> 00:03:13.000]  在聖經第三章的一至二節
[00:03:13.000 --> 00:03:15.000]  然後第三節
[00:03:15.000 --> 00:03:17.000]  三章的第三節
[00:03:17.000 --> 00:03:21.000]  有幾個領袖就要聚集
[00:03:21.000 --> 00:03:23.000]  在那個處境裏面
[00:03:23.000 --> 00:03:31.000]  因為要考驗以色列他們這一班的後代
[00:03:31.000 --> 00:03:34.000]  是否能夠肯聽從耀華
[00:03:34.000 --> 00:03:37.000]  直摩西吩咐給他們列祖的命令
[00:03:37.000 --> 00:03:39.000]  就在他們的信仰裏面
[00:03:39.000 --> 00:03:44.000]  在這個處境就不聽神的話
[00:03:44.000 --> 00:03:47.000]  在整個的事司紀
[00:03:47.000 --> 00:03:51.000]  就重覆說一個歷史場景
[00:03:51.000 --> 00:03:58.000]  就是以色列人又不聽神所吩咐的
[00:03:58.000 --> 00:04:03.000]  所以起碼有六次重覆說他們犯錯
[00:04:03.000 --> 00:04:05.000]  起碼在俄陀利物以弗
[00:04:05.000 --> 00:04:07.000]  底波拉基電耶佛他
[00:04:07.000 --> 00:04:09.000]  這一堆的事司
[00:04:09.000 --> 00:04:11.000]  當他們出現的時候
[00:04:11.000 --> 00:04:14.000]  就要說他們這一班的以色列人
[00:04:14.000 --> 00:04:19.000]  又行神眼中看為惡的事
[00:04:19.000 --> 00:04:21.000]  什麼是事司
[00:04:21.000 --> 00:04:24.000]  如果我們看英文的翻譯
[00:04:24.000 --> 00:04:26.000]  就叫judges
[00:04:26.000 --> 00:04:27.000]  是甚麼
[00:04:27.000 --> 00:04:29.000]  審判官
[00:04:29.000 --> 00:04:31.000]  法官
[00:04:31.000 --> 00:04:33.000]  但是在事司紀裏面
[00:04:33.000 --> 00:04:37.000]  真是說審判審案的
[00:04:37.000 --> 00:04:40.000]  只有底波拉
[00:04:40.000 --> 00:04:44.000]  他就是坐在拉瑪的中樹下
[00:04:44.000 --> 00:04:47.000]  去聽以色列人的案件
[00:04:47.000 --> 00:04:49.000]  我們看四章第五節
[00:04:49.000 --> 00:04:52.000]  就只是底波拉這樣去調解
[00:04:52.000 --> 00:04:54.000]  民眾百姓裏面
[00:04:54.000 --> 00:04:58.000]  一些的紛爭又或者歧見
[00:04:58.000 --> 00:05:02.000]  但是大部分事司紀裏面
[00:05:02.000 --> 00:05:04.000]  所記載的事司
[00:05:04.000 --> 00:05:06.000]  都說他們是一個民族領袖
[00:05:06.000 --> 00:05:10.000]  又或者是一個民族的英雄
[00:05:10.000 --> 00:05:14.000]  在聖經第三章開始
[00:05:14.000 --> 00:05:16.000]  就說原因
[00:05:16.000 --> 00:05:20.000]  然後今天我們看第三章十二節
[00:05:20.000 --> 00:05:22.000]  一開始就說
[00:05:22.000 --> 00:05:23.000]  以色列人又行
[00:05:23.000 --> 00:05:27.000]  耶和華眼中看為惡的事
[00:05:27.000 --> 00:05:30.000]  耶和華就令摩訶王伊基倫強大
[00:05:30.000 --> 00:05:33.000]  去攻擊以色列
[00:05:33.000 --> 00:05:35.000]  因為再重複
[00:05:35.000 --> 00:05:37.000]  因為他們行
[00:05:37.000 --> 00:05:41.000]  耶和華眼中看為惡的事
[00:05:41.000 --> 00:05:44.000]  在第十二節就重複再說
[00:05:44.000 --> 00:05:46.000]  這些以色列人
[00:05:46.000 --> 00:05:48.000]  他們行神眼中看為惡的事
[00:05:48.000 --> 00:05:51.000]  然後伊基倫就怎樣
[00:05:51.000 --> 00:05:53.000]  第十三節
[00:05:53.000 --> 00:05:56.000]  伊基倫就召集阿滿人和阿瑪力人
[00:05:56.000 --> 00:05:59.000]  就到他們那裏去攻打以色列
[00:05:59.000 --> 00:06:02.000]  就佔據中樹城
[00:06:02.000 --> 00:06:05.000]  中樹城在那裏
[00:06:05.000 --> 00:06:07.000]  就是耶利哥
[00:06:07.000 --> 00:06:10.000]  曾經他們攻打過已經佔據了
[00:06:10.000 --> 00:06:15.000]  現在就被摩訶王伊基倫佔據了
[00:06:15.000 --> 00:06:17.000]  當摩訶王伊基倫強大的時候
[00:06:17.000 --> 00:06:18.000]  去攻擊以色列
[00:06:18.000 --> 00:06:19.000]  不單止這樣
[00:06:19.000 --> 00:06:22.000]  還要召集四周的阿滿人和阿瑪力人
[00:06:22.000 --> 00:06:26.000]  去攻佔了中樹城
[00:06:26.000 --> 00:06:29.000]  然後聖經第十四節就說
[00:06:29.000 --> 00:06:34.000]  以色列人服侍摩訶王伊基倫十八年
[00:06:34.000 --> 00:06:36.000]  這個服侍不單止是服侍
[00:06:36.000 --> 00:06:38.000]  是做奴隸
[00:06:38.000 --> 00:06:43.000]  然後他們要年年進貢
[00:06:43.000 --> 00:06:46.000]  歲歲來朝
[00:06:46.000 --> 00:06:48.000]  所以在這一段的背景
[00:06:48.000 --> 00:06:55.000]  摩訶王壓制著以色列人的時候
[00:06:55.000 --> 00:07:00.000]  神就興起耳筏
[00:07:00.000 --> 00:07:03.000]  在這一段
[00:07:03.000 --> 00:07:06.000]  當以色列人服侍摩訶王伊基倫十八年
[00:07:06.000 --> 00:07:08.000]  他們知道慘了
[00:07:08.000 --> 00:07:09.000]  十八年了
[00:07:09.000 --> 00:07:12.000]  然後聖經在第十五節又重覆這樣說
[00:07:12.000 --> 00:07:15.000]  以色列人就呼求耀華
[00:07:15.000 --> 00:07:19.000]  興起一個拯救者
[00:07:19.000 --> 00:07:22.000]  變阿滿人基拉的兒子耳筏
[00:07:22.000 --> 00:07:26.000]  他是慣用左手的人
[00:07:26.000 --> 00:07:34.000]  以色列人就託他送禮物給摩訶王伊基倫
[00:07:34.000 --> 00:07:38.000]  變阿滿人
[00:07:38.000 --> 00:07:42.000]  這個民族是有一個意思
[00:07:42.000 --> 00:07:48.000]  他們就是南方之人
[00:07:48.000 --> 00:07:53.000]  通常說南方的就是在二百年的南方
[00:07:53.000 --> 00:07:57.000]  以色列人說南方的時候就要對著太陽
[00:07:57.000 --> 00:07:59.000]  向東就是南方
[00:07:59.000 --> 00:08:02.000]  就是右手
[00:08:02.000 --> 00:08:06.000]  其實變阿滿人是右手之民
[00:08:06.000 --> 00:08:09.000]  但在右手之民裡面
[00:08:09.000 --> 00:08:13.000]  就興起一個左手便利的人
[00:08:13.000 --> 00:08:16.000]  變阿滿人很特別
[00:08:16.000 --> 00:08:19.000]  大家記不記得
[00:08:19.000 --> 00:08:24.000]  變阿滿人被各支派圍剿
[00:08:24.000 --> 00:08:28.000]  在史詩記第十七章之後
[00:08:28.000 --> 00:08:30.000]  到二十章十六節
[00:08:30.000 --> 00:08:33.000]  然後變阿滿人裡面有七八個精兵
[00:08:33.000 --> 00:08:36.000]  全軍裡面特選的七八個精兵
[00:08:36.000 --> 00:08:39.000]  都是慣用左手的人
[00:08:39.000 --> 00:08:42.000]  然後這些精兵個個能用機緣勒石
[00:08:42.000 --> 00:08:46.000]  毫髮不差
[00:08:46.000 --> 00:08:50.000]  一班南方之民他們是慣用右手的人
[00:08:50.000 --> 00:08:52.000]  他們被稱為慣用右手
[00:08:52.000 --> 00:08:56.000]  但是有七八個精兵是用左手的
[00:08:56.000 --> 00:08:59.000]  這裡誰用左手的?
[00:08:59.000 --> 00:09:00.000]  慣用左手的
[00:09:00.000 --> 00:09:02.000]  左手便利的有沒有?
[00:09:02.000 --> 00:09:04.000]  沒有嗎?有,一個
[00:09:04.000 --> 00:09:05.000]  有,有
[00:09:05.000 --> 00:09:07.000]  通常十個有一個
[00:09:07.000 --> 00:09:09.000]  是不多的
[00:09:09.000 --> 00:09:12.000]  十個一個或者是
[00:09:12.000 --> 00:09:14.000]  左手的人是很特別的
[00:09:14.000 --> 00:09:18.000]  其實有統計左手的人是比較危險的
[00:09:18.000 --> 00:09:21.000]  危險在哪裡呢?
[00:09:21.000 --> 00:09:22.000]  為什麼呢?
[00:09:22.000 --> 00:09:26.000]  很多工具的設計都是給右手的人
[00:09:26.000 --> 00:09:28.000]  就算開車
[00:09:28.000 --> 00:09:30.000]  踩煞車也是用右腳的
[00:09:30.000 --> 00:09:31.000]  對不對?
[00:09:31.000 --> 00:09:35.000]  沒有人踩煞車是用左腳的
[00:09:35.000 --> 00:09:36.000]  是不是?
[00:09:36.000 --> 00:09:38.000]  左腳還是右腳?
[00:09:38.000 --> 00:09:41.000]  加油是右腳
[00:09:41.000 --> 00:09:42.000]  沒有必要
[00:09:42.000 --> 00:09:44.000]  只是用一隻腳而已
[00:09:44.000 --> 00:09:46.000]  沒有的,通常
[00:09:46.000 --> 00:09:48.000]  只是用一隻腳就是用右腳
[00:09:48.000 --> 00:09:51.000]  不會用兩隻腳開車的
[00:09:51.000 --> 00:09:53.000]  無論如何
[00:09:53.000 --> 00:09:56.000]  左手的人是比較危險的
[00:09:56.000 --> 00:09:58.000]  因為很多機器的設計都是給左手的人
[00:09:58.000 --> 00:10:02.000]  所以反應是給右手的人
[00:10:02.000 --> 00:10:06.000]  左手的人是比較危險的
[00:10:06.000 --> 00:10:08.000]  這裡的辯雅文人
[00:10:08.000 --> 00:10:10.000]  在他們的民族裡面
[00:10:10.000 --> 00:10:12.000]  其實是右方之民
[00:10:12.000 --> 00:10:18.000]  其實辯雅文是一群右手之子的意思
[00:10:18.000 --> 00:10:20.000]  但是在這一段裡面
[00:10:20.000 --> 00:10:22.000]  神就藉著耳筏
[00:10:22.000 --> 00:10:25.000]  當以色列民他們求告神
[00:10:25.000 --> 00:10:27.000]  呼求耶和華的時候
[00:10:27.000 --> 00:10:31.000]  就為他們興起一位拯救者
[00:10:31.000 --> 00:10:34.000]  這個就是耳筏
[00:10:34.000 --> 00:10:36.000]  神很特別
[00:10:36.000 --> 00:10:39.000]  在南方之民
[00:10:39.000 --> 00:10:41.000]  右手之民
[00:10:41.000 --> 00:10:43.000]  興起一個左手的
[00:10:43.000 --> 00:10:45.000]  要去出擊
[00:10:45.000 --> 00:10:48.000]  要去打伊基倫
[00:10:48.000 --> 00:10:51.000]  要去刺殺伊基倫
[00:10:51.000 --> 00:10:53.000]  對耳筏來說
[00:10:53.000 --> 00:10:55.000]  其實當時的文化左手
[00:10:55.000 --> 00:10:59.000]  左手是代表什麼?
[00:10:59.000 --> 00:11:02.000]  畢竟尊貴當然是右邊的
[00:11:02.000 --> 00:11:04.000]  如果大家看聖經
[00:11:04.000 --> 00:11:07.000]  我查聖經的時候
[00:11:07.000 --> 00:11:10.000]  就找聖經字典
[00:11:10.000 --> 00:11:13.000]  我查左手
[00:11:13.000 --> 00:11:15.000]  他就說請看右手
[00:11:15.000 --> 00:11:17.000]  叫我去查右手
[00:11:17.000 --> 00:11:24.000]  我覺得很過份
[00:11:24.000 --> 00:11:25.000]  為什麼這麼難
[00:11:25.000 --> 00:11:27.000]  專門寫左手都不行
[00:11:27.000 --> 00:11:29.000]  真的要我去看右手
[00:11:29.000 --> 00:11:31.000]  右手有很多經文
[00:11:31.000 --> 00:11:32.000]  都有關
[00:11:32.000 --> 00:11:34.000]  順便說左手
[00:11:34.000 --> 00:11:38.000]  這是一個文化裡面
[00:11:38.000 --> 00:11:42.000]  左手是代表畢業
[00:11:42.000 --> 00:11:48.000]  代表甚至有些不順利
[00:11:48.000 --> 00:11:50.000]  不是很便利
[00:11:50.000 --> 00:11:53.000]  又或者英文是Inferior
[00:11:53.000 --> 00:11:57.000]  即是低下一點
[00:11:57.000 --> 00:12:00.000]  在這個處境裡面
[00:12:00.000 --> 00:12:02.000]  當時的文化
[00:12:02.000 --> 00:12:06.000]  對耳筏是一個不利的條件
[00:12:06.000 --> 00:12:11.000]  神就用他去拯救以色列
[00:12:11.000 --> 00:12:14.000]  頂智梅
[00:12:14.000 --> 00:12:17.000]  神是一個很特別的神
[00:12:17.000 --> 00:12:20.000]  縱然我們在不同的處境
[00:12:20.000 --> 00:12:21.000]  我們的恩賜
[00:12:21.000 --> 00:12:24.000]  甚至我們身體的習慣裡面
[00:12:24.000 --> 00:12:26.000]  在一些情況
[00:12:26.000 --> 00:12:29.000]  左手似乎是依附在右手裡面
[00:12:29.000 --> 00:12:34.000]  但神卻是用耳筏去拯救以色列
[00:12:34.000 --> 00:12:36.000]  各位左手的人
[00:12:36.000 --> 00:12:42.000]  你有沒有覺得被歧視
[00:12:42.000 --> 00:12:43.000]  我年幼的時候
[00:12:43.000 --> 00:12:45.000]  因為經常用左手
[00:12:45.000 --> 00:12:47.000]  吃飯時用左手拿筷子
[00:12:47.000 --> 00:12:53.000]  被媽媽阿公用筷子敲我的手背
[00:12:53.000 --> 00:12:55.000]  意思是
[00:12:55.000 --> 00:12:56.000]  你不要再用左手了
[00:12:56.000 --> 00:12:57.000]  你用右手
[00:12:57.000 --> 00:13:01.000]  所以今天我的文是用右手
[00:13:01.000 --> 00:13:05.000]  拿筆拿筷子全部用右手
[00:13:05.000 --> 00:13:07.000]  做運動就是左手
[00:13:07.000 --> 00:13:11.000]  所以拿刀拿劍都是用左手
[00:13:11.000 --> 00:13:14.000]  所以我也有一點被歧視的感覺
[00:13:14.000 --> 00:13:18.000]  因為曾經我用左手去斬雞
[00:13:18.000 --> 00:13:19.000]  斬雞的時候
[00:13:19.000 --> 00:13:20.000]  媽媽就說
[00:13:20.000 --> 00:13:21.000]  為什麼用左手
[00:13:21.000 --> 00:13:22.000]  好像有點歧視
[00:13:22.000 --> 00:13:25.000]  我好像覺得左手不是很便利
[00:13:25.000 --> 00:13:26.000]  其實是一樣的
[00:13:26.000 --> 00:13:28.000]  那把刀總之是一個風
[00:13:28.000 --> 00:13:29.000]  可以斬下去
[00:13:29.000 --> 00:13:30.000]  左右都不緊要
[00:13:30.000 --> 00:13:32.000]  但我習慣用左手
[00:13:32.000 --> 00:13:34.000]  但有一點被歧視
[00:13:34.000 --> 00:13:35.000]  弟兄姊妹
[00:13:35.000 --> 00:13:37.000]  神是不是這樣呢
[00:13:37.000 --> 00:13:39.000]  在我們的生活裡面
[00:13:39.000 --> 00:13:41.000]  我們各人有不同的習慣
[00:13:41.000 --> 00:13:44.000]  我們因事有不同的才幹
[00:13:44.000 --> 00:13:46.000]  但在這段聖經裡面
[00:13:46.000 --> 00:13:47.000]  三章十五節
[00:13:47.000 --> 00:13:51.000]  神就興起一位拯救者
[00:13:51.000 --> 00:13:57.000]  變雅敏人是右手之民
[00:13:57.000 --> 00:14:02.000]  興起一位左手的爾忽去拯救以色列
[00:14:02.000 --> 00:14:05.000]  弟兄姊妹
[00:14:05.000 --> 00:14:08.000]  這就是一個很特別的場景
[00:14:08.000 --> 00:14:12.000]  然後他要做刺客
[00:14:12.000 --> 00:14:14.000]  爾忽要做刺客
[00:14:14.000 --> 00:14:20.000]  做刺客是一種很特別的恩賜
[00:14:20.000 --> 00:14:21.000]  第十六節
[00:14:21.000 --> 00:14:28.000]  爾忽打造了一把兩刃劍
[00:14:28.000 --> 00:14:30.000]  長一短爪
[00:14:30.000 --> 00:14:34.000]  綁在右腿上衣服裡面
[00:14:34.000 --> 00:14:37.000]  和合本沒有說一短爪
[00:14:37.000 --> 00:14:38.000]  只是說一爪
[00:14:38.000 --> 00:14:40.000]  但是兩個不同的字
[00:14:40.000 --> 00:14:43.000]  一短爪有多長呢
[00:14:43.000 --> 00:14:46.000]  一般來說一爪就十八吋
[00:14:46.000 --> 00:14:53.000]  一爪就是由中指這部分去到爪
[00:14:53.000 --> 00:14:54.000]  就是一爪
[00:14:54.000 --> 00:14:55.000]  一般來說
[00:14:55.000 --> 00:14:58.000]  但是一短爪是怎樣呢
[00:14:58.000 --> 00:15:00.000]  就是拿著拳頭
[00:15:00.000 --> 00:15:04.000]  這裡這塊骨子拱起這塊
[00:15:04.000 --> 00:15:06.000]  然後來到這裡
[00:15:06.000 --> 00:15:08.000]  就短了兩三寸
[00:15:08.000 --> 00:15:11.000]  所以正式的翻譯
[00:15:11.000 --> 00:15:14.000]  和合本來到和修本就修訂了
[00:15:14.000 --> 00:15:19.000]  就不是一爪而是一短爪的劍
[00:15:19.000 --> 00:15:23.000]  他打造了一把兩刃劍
[00:15:23.000 --> 00:15:25.000]  現在這個世代還有人做劍的
[00:15:25.000 --> 00:15:26.000]  知不知道
[00:15:26.000 --> 00:15:31.000]  有一天我們去杜豐山退休
[00:15:31.000 --> 00:15:35.000]  退休我們休息的時間
[00:15:35.000 --> 00:15:39.000]  鄭泉那些就上YouTube
[00:15:39.000 --> 00:15:43.000]  介紹我們看一段片
[00:15:43.000 --> 00:15:45.000]  就是不同的年青人
[00:15:45.000 --> 00:15:47.000]  怎樣去造劍
[00:15:47.000 --> 00:15:50.000]  然後就去鬥那把劍
[00:15:50.000 --> 00:15:54.000]  那一把鋒利
[00:15:54.000 --> 00:15:56.000]  所以呢
[00:15:56.000 --> 00:15:58.000]  爾忽這個人很特別
[00:15:58.000 --> 00:16:00.000]  我猜鄭泉也是很特別
[00:16:00.000 --> 00:16:02.000]  喜歡看人造劍
[00:16:02.000 --> 00:16:06.000]  然後現代有很多不同的人
[00:16:06.000 --> 00:16:08.000]  真的是年青人去造劍
[00:16:08.000 --> 00:16:13.000]  我就想,爾忽是左手的人
[00:16:13.000 --> 00:16:17.000]  第二,他很擅長造劍
[00:16:17.000 --> 00:16:20.000]  你造兩刃劍當然要利
[00:16:20.000 --> 00:16:22.000]  你殺人,殺人
[00:16:22.000 --> 00:16:24.000]  你不造一把漂亮的劍
[00:16:24.000 --> 00:16:26.000]  你刺不進去就死
[00:16:26.000 --> 00:16:31.000]  如果伊基倫的脂肪太厚
[00:16:31.000 --> 00:16:33.000]  刺不進去就糟糕了
[00:16:33.000 --> 00:16:37.000]  所以他那兩刃劍一定要造得很利
[00:16:37.000 --> 00:16:41.000]  然後,聖經這一段就說
[00:16:41.000 --> 00:16:45.000]  他左手的就綁在右腿上的衣服裏面
[00:16:45.000 --> 00:16:47.000]  遮住了
[00:16:47.000 --> 00:16:51.000]  綁在右邊有什麼好處呢
[00:16:51.000 --> 00:16:53.000]  如果你是守衛
[00:16:53.000 --> 00:16:55.000]  一般來說
[00:16:55.000 --> 00:16:57.000]  去看人用右手的
[00:16:57.000 --> 00:17:00.000]  就檢查你右邊有沒有兵器
[00:17:00.000 --> 00:17:02.000]  檢查你左邊有沒有兵器
[00:17:02.000 --> 00:17:05.000]  如果是不小心的
[00:17:05.000 --> 00:17:07.000]  不檢查右邊
[00:17:07.000 --> 00:17:14.000]  爾忽就將他的劍綁在右邊的衣服裏面
[00:17:14.000 --> 00:17:19.000]  聖經在這一段就說
[00:17:19.000 --> 00:17:24.000]  爾忽是一個造劍很厲害的工匠
[00:17:24.000 --> 00:17:27.000]  然後第十七節
[00:17:27.000 --> 00:17:30.000]  要有一個周詳的計劃
[00:17:30.000 --> 00:17:31.000]  計劃之餘
[00:17:31.000 --> 00:17:35.000]  你刺殺了王之後又要怎麼逃走
[00:17:35.000 --> 00:17:40.000]  他說要將禮物獻給魔壓王伊基倫
[00:17:40.000 --> 00:17:44.000]  聖經這一段就很少去形容人
[00:17:44.000 --> 00:17:49.000]  伊基倫是一個很肥胖的人
[00:17:49.000 --> 00:17:55.000]  現在的PMI是二十多是肥嗎
[00:17:55.000 --> 00:17:56.000]  二十五嗎
[00:17:56.000 --> 00:17:57.000]  我不知道
[00:17:57.000 --> 00:17:59.000]  總之我就不肥
[00:17:59.000 --> 00:18:03.000]  他說一般肥是不是二百磅
[00:18:03.000 --> 00:18:07.000]  極肥胖可能是三百磅
[00:18:07.000 --> 00:18:11.000]  然後伊基倫是一個很肥胖的人
[00:18:11.000 --> 00:18:13.000]  爾忽就獻完禮物
[00:18:13.000 --> 00:18:16.000]  原來這些禮物可能很多很重
[00:18:16.000 --> 00:18:21.000]  就將抬禮物的人送走
[00:18:21.000 --> 00:18:23.000]  有了計劃
[00:18:23.000 --> 00:18:26.000]  原來做殺手刺客都不簡單
[00:18:26.000 --> 00:18:29.000]  一定要有很詳細的計劃
[00:18:29.000 --> 00:18:35.000]  爾忽這個詞有什麼意思
[00:18:35.000 --> 00:18:37.000]  是一個孤獨者
[00:18:37.000 --> 00:18:40.000]  我發覺做殺手的可能都很孤獨
[00:18:40.000 --> 00:18:43.000]  因為你做這個舉動
[00:18:43.000 --> 00:18:45.000]  驚天的大刺殺
[00:18:45.000 --> 00:18:47.000]  一定不要爆香口
[00:18:47.000 --> 00:18:49.000]  一定不可以被人知道
[00:18:49.000 --> 00:18:51.000]  對不對
[00:18:51.000 --> 00:18:54.000]  然後爾忽是一個孤獨者
[00:18:54.000 --> 00:18:58.000]  他就叫左右的人退去之後
[00:18:58.000 --> 00:19:01.000]  爾忽來到王那裡
[00:19:01.000 --> 00:19:03.000]  那時他獨自一人
[00:19:03.000 --> 00:19:05.000]  第十九
[00:19:05.000 --> 00:19:07.000]  去到吉甲的轉圍
[00:19:07.000 --> 00:19:09.000]  然後王就跟王說
[00:19:09.000 --> 00:19:11.000]  第十九節
[00:19:11.000 --> 00:19:13.000]  我在吉甲的雕像
[00:19:13.000 --> 00:19:15.000]  其實就是那個偶像
[00:19:15.000 --> 00:19:19.000]  我要有一件機密的事告訴你
[00:19:19.000 --> 00:19:21.000]  王就說你們迴避
[00:19:21.000 --> 00:19:24.000]  他的左右侍從就退去
[00:19:24.000 --> 00:19:26.000]  來到王的面前
[00:19:26.000 --> 00:19:29.000]  他們就在一個很陰涼的頂樓
[00:19:29.000 --> 00:19:31.000]  爾忽就說
[00:19:31.000 --> 00:19:33.000]  我有神的話跟你報告
[00:19:33.000 --> 00:19:36.000]  王就在座位裡面站起來
[00:19:36.000 --> 00:19:38.000]  然後爾忽就伸手
[00:19:38.000 --> 00:19:39.000]  左手
[00:19:39.000 --> 00:19:48.000]  伸手從右腿拔出劍來刺入王的肚腹
[00:19:48.000 --> 00:19:56.000]  這裡聖經很少會說一個行事的過程這麼仔細
[00:19:56.000 --> 00:20:02.000]  要跟王說一些有神的話跟他報告
[00:20:02.000 --> 00:20:06.000]  然後當他一起來的時候
[00:20:06.000 --> 00:20:11.000]  就很快從右腿拔出劍刺入肚腹
[00:20:11.000 --> 00:20:13.000]  這個動作要一氣呵成
[00:20:13.000 --> 00:20:15.000]  不可以慢
[00:20:15.000 --> 00:20:19.000]  因為要去刺殺
[00:20:19.000 --> 00:20:22.000]  聖經很少這麼詳細
[00:20:22.000 --> 00:20:24.000]  也有一點點幽默
[00:20:24.000 --> 00:20:25.000]  第廿二節
[00:20:25.000 --> 00:20:29.000]  劍柄連同劍刃都刺了進去
[00:20:29.000 --> 00:20:32.000]  肥肉夾住劍刃
[00:20:32.000 --> 00:20:36.000]  就沒有把劍從王的肚腹拔出來
[00:20:36.000 --> 00:20:37.000]  就不拔出來
[00:20:37.000 --> 00:20:39.000]  一拔可能就流血了
[00:20:39.000 --> 00:20:40.000]  但是這裡沒有說
[00:20:40.000 --> 00:20:43.000]  從肚腹刺進去
[00:20:43.000 --> 00:20:45.000]  聖經就說
[00:20:45.000 --> 00:20:49.000]  後面分辨就流出來了
[00:20:49.000 --> 00:20:53.000]  我們很少在講道講這些東西
[00:20:53.000 --> 00:20:57.000]  我猜假期食經班
[00:20:57.000 --> 00:21:02.000]  如果找小朋友去做這一堂試師記的時候
[00:21:02.000 --> 00:21:06.000]  我覺得就會很精彩
[00:21:06.000 --> 00:21:11.000]  又要弄一些道具就好了
[00:21:11.000 --> 00:21:13.000]  然後二弗出到門廊
[00:21:13.000 --> 00:21:16.000]  他就很仔細很冷靜地
[00:21:16.000 --> 00:21:22.000]  把王關在門外就上了鎖
[00:21:22.000 --> 00:21:24.000]  二弗是一個EQ很高的人
[00:21:24.000 --> 00:21:25.000]  很冷靜
[00:21:25.000 --> 00:21:26.000]  我發覺做親殺手
[00:21:26.000 --> 00:21:27.000]  看電影也是
[00:21:27.000 --> 00:21:30.000]  你撤退那一刻一定要很冷靜
[00:21:30.000 --> 00:21:32.000]  不要很害怕
[00:21:32.000 --> 00:21:33.000]  在這裡講
