
[00:00:00.000 --> 00:00:01.860]  提醒每組都要平安
[00:02:04.160 --> 00:02:07.360]  以馬來利
[00:02:07.360 --> 00:02:11.800]  是一個福和兼備的訊息
[00:02:11.800 --> 00:02:13.640]  所以
[00:02:13.640 --> 00:02:15.440]  當我們說以馬來利
[00:02:15.440 --> 00:02:19.160]  我們只是想平安的訊息
[00:02:19.160 --> 00:02:21.160]  和平的訊息
[00:02:21.160 --> 00:02:24.280]  或者叫普世寬恒的訊息
[00:02:24.280 --> 00:02:25.440]  我們要問一問
[00:02:25.440 --> 00:02:27.720]  當時去以塞亞
[00:02:27.720 --> 00:02:28.720]  包括其他書信
[00:02:28.720 --> 00:02:30.920]  今天特別說以塞亞書的時候
[00:02:30.920 --> 00:02:32.520]  他當時所說的訊息
[00:02:32.520 --> 00:02:35.440]  是否只是一個平安祝福
[00:02:35.440 --> 00:02:37.920]  救贖的訊息這麼簡單?
[00:02:37.920 --> 00:02:40.960]  當耶穌基督在他身上來臨的時候
[00:02:40.960 --> 00:02:43.200]  他是不是只是帶來
[00:02:43.200 --> 00:02:45.600]  對信的人的拯救
[00:02:45.600 --> 00:02:48.000]  那麼對不信的神的子民
[00:02:48.000 --> 00:02:49.520]  包括凡是塞人
[00:02:49.520 --> 00:02:52.080]  對他們帶來拯救和平
[00:02:52.080 --> 00:02:54.120]  還是當他臨走的時候
[00:02:54.120 --> 00:02:57.120]  是給了七個和
[00:02:57.120 --> 00:02:58.720]  說要臨到你們當中
[00:02:58.720 --> 00:02:59.880]  因為你們沒得救了
[00:02:59.880 --> 00:03:02.480]  因為神的兒子來到這裡
[00:03:02.480 --> 00:03:05.080]  你竟然不接受他
[00:03:05.080 --> 00:03:06.840]  究竟福音書最終
[00:03:06.840 --> 00:03:08.320]  只是福音
[00:03:08.320 --> 00:03:09.920]  還是反過來說
[00:03:09.920 --> 00:03:11.000]  福音來到
[00:03:11.000 --> 00:03:12.040]  接受是福音
[00:03:12.040 --> 00:03:13.120]  如果不接受
[00:03:13.120 --> 00:03:14.560]  是成為什麼?
[00:03:14.560 --> 00:03:15.600]  和音
[00:03:15.600 --> 00:03:19.800]  若然在以塞亞書有這樣的訊息的話
[00:03:19.800 --> 00:03:22.160]  福和兼備的時候
[00:03:22.160 --> 00:03:23.920]  耶穌來到應驗的時候
[00:03:23.920 --> 00:03:25.640]  都是福和兼備的時候
[00:03:25.640 --> 00:03:27.840]  那麼我們看整本新約的訊息
[00:03:27.840 --> 00:03:29.200]  整本新約的訊息
[00:03:29.200 --> 00:03:32.400]  如果基督徒面對耶穌基督在來的時候
[00:03:32.400 --> 00:03:34.880]  都只是福 只是平安的話
[00:03:34.880 --> 00:03:39.120]  所有根本在新約所說的提醒的說話
[00:03:39.120 --> 00:03:40.800]  根本可以不用說了
[00:03:40.800 --> 00:03:42.160]  因為我們只有福
[00:03:42.160 --> 00:03:43.360]  我們只要洗了禮
[00:03:43.360 --> 00:03:45.480]  或者我們只要信了耶穌 缺了治
[00:03:45.480 --> 00:03:47.720]  甚至乎你的教會是否不侍奉
[00:03:47.720 --> 00:03:49.200]  不頒主一學 不頒主一學
[00:03:49.200 --> 00:03:50.760]  或者是頒崇拜 不頒崇拜
[00:03:50.760 --> 00:03:53.000]  或者你行事為人怎樣都好
[00:03:53.000 --> 00:03:54.040]  其實都不要緊的
[00:03:54.040 --> 00:03:57.560]  因為以馬來理就是平安的訊息
[00:03:57.560 --> 00:04:00.080]  所以耶穌在來都是平安的
[00:04:00.080 --> 00:04:02.200]  所以聖經裡面所說
[00:04:02.200 --> 00:04:04.040]  主啊 主啊 主啊
[00:04:04.040 --> 00:04:05.200]  我不是為你做很多事嗎?
[00:04:05.200 --> 00:04:06.120]  主說不認識你
[00:04:06.120 --> 00:04:08.200]  這句說話不關你的事
[00:04:08.200 --> 00:04:09.280]  你解不通它
[00:04:09.280 --> 00:04:11.480]  因為只是和平的訊息 平安的訊息
[00:04:11.480 --> 00:04:13.520]  那麼我今天的挑戰要反思什麼呢?
[00:04:13.520 --> 00:04:16.280]  就是反思這種的想法
[00:04:16.280 --> 00:04:18.520]  和對我們的應用有什麼影響
[00:04:18.520 --> 00:04:20.480]  那麼要特別去說
[00:04:20.480 --> 00:04:21.760]  為什麼我說以塞亞書呢?
[00:04:21.760 --> 00:04:24.200]  在舊約來說的微塞亞的預言
[00:04:24.200 --> 00:04:27.120]  最多最詳盡說的就是以塞亞書
[00:04:27.120 --> 00:04:29.280]  所以我們經常都會引用這些以塞亞書
[00:04:29.280 --> 00:04:30.320]  詩篇都說很多的
[00:04:30.320 --> 00:04:32.720]  其他當然有 但是沒有那麼詳盡
[00:04:32.720 --> 00:04:35.840]  那麼你要問為什麼以塞亞特別會詳盡
[00:04:35.840 --> 00:04:39.240]  當中特別有幾個主要的經文
[00:04:39.240 --> 00:04:41.040]  以塞亞書的七章
[00:04:41.040 --> 00:04:42.080]  以塞亞書的九章
[00:04:42.080 --> 00:04:43.680]  今天會說這兩個
[00:04:43.680 --> 00:04:47.000]  接著下去就到五十三章
[00:04:47.000 --> 00:04:48.600]  當中跳了很多
[00:04:48.600 --> 00:04:49.880]  有什麼分別呢?
[00:04:49.880 --> 00:04:52.680]  你看看以塞亞書的七章和九章
[00:04:52.680 --> 00:04:53.880]  主要大家很熟悉的訊息
[00:04:53.880 --> 00:04:56.200]  是以馬來尼的訊息
[00:04:56.200 --> 00:04:59.640]  但是他開十四節是因此的
[00:04:59.640 --> 00:05:01.880]  所以一定要說頭一段
[00:05:01.880 --> 00:05:05.880]  因為他這個兆頭是有個背景的
[00:05:05.880 --> 00:05:07.560]  接著到第九章的時候
[00:05:07.560 --> 00:05:09.880]  他說奇妙的策士 全能的神
[00:05:09.880 --> 00:05:12.080]  永恆的父 和平的君
[00:05:12.080 --> 00:05:13.920]  也都有個因為的
[00:05:13.920 --> 00:05:15.640]  整體來說 這兩個訊息
[00:05:15.640 --> 00:05:16.520]  我問你了
[00:05:16.520 --> 00:05:17.800]  正面還是負面?
[00:05:17.800 --> 00:05:20.840]  福還是禍?
[00:05:20.840 --> 00:05:22.520]  福?
[00:05:22.520 --> 00:05:24.040]  福呀?
[00:05:24.040 --> 00:05:25.280]  很肯定是福?
[00:05:25.280 --> 00:05:26.400]  That's good
[00:05:26.400 --> 00:05:27.880]  記住是福
[00:05:27.880 --> 00:05:28.640]  然後你就說
[00:05:28.640 --> 00:05:30.360]  傳到福禍兼備
[00:05:30.360 --> 00:05:31.120]  我記不到禍
[00:05:31.120 --> 00:05:32.600]  我只記得福
[00:05:32.600 --> 00:05:36.320]  現在就開始看回語境
[00:05:36.320 --> 00:05:40.360]  你也知道以塞亞書最重要的開始是第一章
[00:05:40.360 --> 00:05:43.360]  第一章已經定定了局勢和時代
[00:05:43.360 --> 00:05:44.520]  是什麼時代呢?
[00:05:44.520 --> 00:05:47.200]  基本上是以塞亞去見異象的時候
[00:05:47.200 --> 00:05:48.880]  是北角以色列
[00:05:48.880 --> 00:05:56.280]  北角以色列面臨上面再北一點的亞述的攻擊時間
[00:05:56.280 --> 00:05:57.840]  南角的猶大
[00:05:57.840 --> 00:06:00.960]  其實就是以塞亞所身處的地方
[00:06:00.960 --> 00:06:01.920]  所以這個訊息
[00:06:01.920 --> 00:06:06.400]  奇怪地是說給猶大和耶路撒冷聽
[00:06:06.400 --> 00:06:11.360]  關於亞述就會打到北角
[00:06:11.360 --> 00:06:13.080]  但是說給猶大聽
[00:06:13.080 --> 00:06:14.600]  這個故事
[00:06:14.600 --> 00:06:15.800]  故事你要知道內容
[00:06:15.800 --> 00:06:17.160]  一定要知道歷史背景
[00:06:17.160 --> 00:06:19.160]  有兩個很重要的皇帝
[00:06:19.160 --> 00:06:22.360]  大家知不知道是哪兩個?
[00:06:22.360 --> 00:06:24.280]  非常之好
[00:06:24.280 --> 00:06:25.880]  大家聽到主席所說的
[00:06:25.880 --> 00:06:28.320]  聽到那個皇帝叫做阿哈斯
[00:06:28.320 --> 00:06:30.880]  大家熟不熟?
[00:06:30.880 --> 00:06:32.040]  不熟
[00:06:32.040 --> 00:06:35.040]  熟悉哪個皇帝呢?
[00:06:35.040 --> 00:06:36.800]  希西加
[00:06:36.800 --> 00:06:37.760]  是不是?
[00:06:37.760 --> 00:06:40.480]  熟不熟這個烏西亞呢?
[00:06:40.480 --> 00:06:42.840]  又不熟
[00:06:42.840 --> 00:06:44.320]  我們回教會這麼多年
[00:06:44.320 --> 00:06:45.520]  其實對以塞亞書很熟
[00:06:45.520 --> 00:06:47.200]  熟來熟去就那句說話
[00:06:47.200 --> 00:06:48.240]  就是以馬來里
[00:06:48.240 --> 00:06:50.040]  但是其實以塞亞書不是這麼熟
[00:06:50.040 --> 00:06:52.120]  換句話說那個時代我們不是這麼熟
[00:06:52.120 --> 00:06:53.920]  換句話說
[00:06:53.920 --> 00:06:55.720]  那個時代感是沒有了
[00:06:55.720 --> 00:06:57.520]  今天大家說的邦大
[00:06:57.520 --> 00:06:58.720]  大家這個時代感
[00:06:58.720 --> 00:07:02.720]  邦大我們已經和上兩個星期想的邦大不同了
[00:07:02.720 --> 00:07:04.480]  今天再說香港
[00:07:04.480 --> 00:07:06.920]  宏福縣
[00:07:06.920 --> 00:07:08.000]  大火
[00:07:08.000 --> 00:07:10.280]  一年前是想不到這個景象
[00:07:10.280 --> 00:07:11.680]  但是這個已經印在我們身上
[00:07:11.680 --> 00:07:12.280]  是不是?
[00:07:12.280 --> 00:07:13.400]  我們這個時代的人
[00:07:13.400 --> 00:07:14.640]  是印在我們身上
[00:07:14.640 --> 00:07:16.560]  時代是我們看聖經
[00:07:16.560 --> 00:07:17.400]  特別是舊約
[00:07:17.400 --> 00:07:19.000]  不能挖掘
[00:07:19.000 --> 00:07:20.840]  所以我們看舊約聖經
[00:07:20.840 --> 00:07:22.360]  一定要看那個時代感
[00:07:22.360 --> 00:07:24.200]  要同時間所有先知書
[00:07:24.200 --> 00:07:25.400]  看先知書要明白
[00:07:25.400 --> 00:07:27.160]  一定要同時間看歷史書
[00:07:27.160 --> 00:07:29.520]  那個皇上皇下
[00:07:29.520 --> 00:07:30.720]  代上代下
[00:07:30.720 --> 00:07:32.000]  必定要同時間看
[00:07:32.000 --> 00:07:33.200]  你說這樣很煩
[00:07:33.200 --> 00:07:34.200]  我只看一段可以嗎?
[00:07:34.200 --> 00:07:34.760]  可以
[00:07:34.760 --> 00:07:36.040]  你就不知頭不知尾
[00:07:36.040 --> 00:07:37.400]  就只是那句說話
[00:07:37.400 --> 00:07:38.800]  那就很容易誤讀了
[00:07:38.800 --> 00:07:39.760]  誤讀了
[00:07:39.760 --> 00:07:40.960]  你覺得很熟
[00:07:40.960 --> 00:07:42.960]  其實是什麼?
[00:07:42.960 --> 00:07:44.960]  是很不熟
[00:07:44.960 --> 00:07:45.880]  你以為很熟
[00:07:45.880 --> 00:07:46.480]  其實很不熟
[00:07:46.480 --> 00:07:47.880]  因為今天說的邦大
[00:07:47.880 --> 00:07:49.360]  大家都知道的東西
[00:07:49.360 --> 00:07:50.840]  但是你完全不知道
[00:07:50.840 --> 00:07:52.200]  你根本就完全不知道
[00:07:52.200 --> 00:07:53.600]  今天說邦大是什麼意思
[00:07:53.600 --> 00:07:55.320]  我只是說邦大大家是什麼意思
[00:07:55.320 --> 00:07:57.120]  但是你不熟背景就完全不明白
[00:07:57.120 --> 00:07:58.920]  那你說什麼背景?
[00:07:58.920 --> 00:08:00.440]  他一開始以創下書
[00:08:00.440 --> 00:08:01.720]  是說什麼呢?
[00:08:01.720 --> 00:08:02.640]  一開始
[00:08:02.640 --> 00:08:04.160]  現在說頭段
[00:08:04.160 --> 00:08:06.920]  頭段不是說祝福語
[00:08:06.920 --> 00:08:08.920]  一開始是說什麼?
[00:08:08.920 --> 00:08:10.840]  在烏西亞這些皇帝的時候
[00:08:10.840 --> 00:08:12.040]  作猶大王的時候
[00:08:12.040 --> 00:08:13.280]  阿摩斯的兒子
[00:08:13.280 --> 00:08:14.440]  阿罕見議長
[00:08:14.440 --> 00:08:16.880]  關於猶大和耶路撒冷的議長
[00:08:16.880 --> 00:08:18.440]  諸天要聽
[00:08:18.440 --> 00:08:20.200]  大地要留心聽
[00:08:20.200 --> 00:08:20.760]  聽什麼?
[00:08:20.760 --> 00:08:21.720]  因為耶和華說
[00:08:21.720 --> 00:08:23.720]  我把孩子養大
[00:08:23.720 --> 00:08:25.720]  猶大、耶路撒冷
[00:08:25.720 --> 00:08:27.280]  使他們成長
[00:08:27.280 --> 00:08:29.480]  他們卻背叛了我
[00:08:29.480 --> 00:08:30.880]  牛認識主
[00:08:30.880 --> 00:08:32.760]  驢認識主人的槽
[00:08:32.760 --> 00:08:34.280]  以色列卻不認識我
[00:08:34.280 --> 00:08:36.440]  我的子民不明白我
[00:08:36.440 --> 00:08:38.520]  是我的子民不明白我
[00:08:38.520 --> 00:08:40.360]  用今天的說話怎麼形容呢?
[00:08:40.360 --> 00:08:41.560]  用今天的說話
[00:08:41.560 --> 00:08:43.640]  基督徒不明白我
[00:08:43.640 --> 00:08:44.800]  基督徒不認識我
[00:08:44.800 --> 00:08:45.720]  我救了基督徒
[00:08:45.720 --> 00:08:47.720]  但基督徒不相信我
[00:08:47.720 --> 00:08:49.960]  你們明白我的語境嗎?
[00:08:49.960 --> 00:08:50.960]  就是今天的形容
[00:08:50.960 --> 00:08:52.280]  但基督徒不會這樣想
[00:08:52.280 --> 00:08:53.800]  不會這樣想以創下書的
[00:08:53.800 --> 00:08:55.120]  不會這樣想
[00:08:55.120 --> 00:08:56.400]  以創下書怎麼想呢?
[00:08:56.400 --> 00:08:58.400]  就是今天不相信的人
[00:08:58.400 --> 00:08:59.720]  但如果今天不相信的人
[00:08:59.720 --> 00:09:00.920]  他一開始就應該說
[00:09:00.920 --> 00:09:01.920]  亞述啊
[00:09:01.920 --> 00:09:02.640]  亞述啊
[00:09:02.640 --> 00:09:03.920]  你們這些人不認識我
[00:09:03.920 --> 00:09:04.520]  亞述啊
[00:09:04.520 --> 00:09:04.920]  亞述啊
[00:09:04.920 --> 00:09:05.560]  你快點回轉
[00:09:05.560 --> 00:09:07.000]  他也不是對亞述說話
[00:09:07.000 --> 00:09:08.720]  他是對神的子民說話
[00:09:08.720 --> 00:09:10.360]  而是背叛子民的人
[00:09:10.360 --> 00:09:11.800]  這個背景是很重要的
[00:09:11.800 --> 00:09:12.760]  第二個重要的
[00:09:12.760 --> 00:09:13.840]  一跳
[00:09:13.840 --> 00:09:15.560]  這個有背景
[00:09:15.560 --> 00:09:17.320]  我這些powerpoint是開給大家的
[00:09:17.320 --> 00:09:18.080]  所以你不需要抄
[00:09:18.080 --> 00:09:19.520]  因為抄不得了
[00:09:19.520 --> 00:09:22.040]  有很多年份
[00:09:22.040 --> 00:09:23.320]  你也說這麼多年份
[00:09:23.320 --> 00:09:25.040]  作為皇帝52年就是52年
[00:09:25.040 --> 00:09:26.360]  為什麼有三個不同的年份
[00:09:26.360 --> 00:09:27.440]  中間有個紅色
[00:09:27.440 --> 00:09:28.360]  紅色有什麼特別呢?
[00:09:28.360 --> 00:09:29.880]  大家知道紅色有什麼特別嗎?
[00:09:29.880 --> 00:09:30.480]  就是
[00:09:30.480 --> 00:09:32.400]  烏西亞是第一個皇帝
[00:09:32.400 --> 00:09:34.600]  但是第六章開始說什麼呢?
[00:09:34.600 --> 00:09:35.960]  第六章開始說
[00:09:35.960 --> 00:09:38.200]  是烏西亞王去世那年
[00:09:38.200 --> 00:09:40.760]  我看見主坐在高高的寶座上
[00:09:40.760 --> 00:09:43.960]  以賽亞第六章正式接受他的遺像
[00:09:43.960 --> 00:09:46.280]  第六章開始就是烏西亞去世那年
[00:09:46.280 --> 00:09:47.880]  那烏西亞有什麼重要呢?
[00:09:47.880 --> 00:09:49.400]  烏西亞去世那年有什麼重要呢?
[00:09:49.400 --> 00:09:49.880]  OK
[00:09:49.880 --> 00:09:51.680]  大家對烏西亞王的認識
[00:09:51.680 --> 00:09:53.280]  最重要的認識是認識什麼呢?
[00:09:53.280 --> 00:09:53.840]  有沒有認識
[00:09:53.840 --> 00:09:54.600]  有認識的舉手
[00:09:54.600 --> 00:09:56.880]  你先看看左右
[00:09:56.880 --> 00:09:58.440]  你先看看左右
[00:09:58.440 --> 00:10:01.680]  微信主的朋友
[00:10:01.680 --> 00:10:02.600]  你先看看左右
[00:10:02.600 --> 00:10:05.760]  那你等下完了之後問他
[00:10:05.760 --> 00:10:07.480]  其實以賽亞說什麼呢?
[00:10:07.480 --> 00:10:08.280]  第六章說什麼呢?
[00:10:08.280 --> 00:10:09.200]  烏西亞是誰呢?
[00:10:09.200 --> 00:10:11.160]  那你怎樣回答微信主的朋友呢?
[00:10:11.160 --> 00:10:12.960]  你問傳道人
[00:10:12.960 --> 00:10:14.920]  那不用問傳道人
[00:10:14.920 --> 00:10:16.040]  因為傳道人今天會告訴你
[00:10:16.040 --> 00:10:18.200]  烏西亞一出名
[00:10:18.200 --> 00:10:19.400]  嚇壞你了
[00:10:19.400 --> 00:10:21.280]  烏西亞做王
[00:10:21.280 --> 00:10:22.320]  五十二年
[00:10:22.320 --> 00:10:23.400]  但是記住
[00:10:23.400 --> 00:10:24.400]  紅字
[00:10:24.400 --> 00:10:26.280]  最後十一年是最重要
[00:10:26.280 --> 00:10:27.240]  五十二年
[00:10:27.240 --> 00:10:28.160]  烏西亞是什麼人呢?
[00:10:28.160 --> 00:10:29.200]  聖經怎麼說他呢?
[00:10:29.200 --> 00:10:30.160]  因為當時的預警
[00:10:30.160 --> 00:10:30.960]  一說起烏西亞
[00:10:30.960 --> 00:10:32.120]  所有人都知道他說什麼
[00:10:32.120 --> 00:10:34.640]  烏西亞一出
[00:10:34.640 --> 00:10:37.320]  做了五十二年
[00:10:37.320 --> 00:10:39.680]  在撒加利亞在世的日子
[00:10:39.680 --> 00:10:41.880]  撒加利亞教導
[00:10:41.880 --> 00:10:42.920]  這個不是先知
[00:10:42.920 --> 00:10:43.880]  不是撒加利亞的書
[00:10:43.880 --> 00:10:45.040]  是另一個
[00:10:45.040 --> 00:10:46.320]  撒加利亞在世的時候
[00:10:46.320 --> 00:10:48.240]  教導烏西亞敬畏神
[00:10:48.240 --> 00:10:51.760]  所以烏西亞就上上尋求神
[00:10:51.760 --> 00:10:53.400]  烏西亞尋求神的時候
[00:10:53.400 --> 00:10:56.080]  神就使他亨通
[00:10:56.080 --> 00:10:57.320]  怎樣亨通呢?
[00:10:57.320 --> 00:10:58.320]  極其強盛
[00:10:58.320 --> 00:10:59.720]  在舊約的預警
[00:10:59.720 --> 00:11:00.600]  你跟從神
[00:11:00.600 --> 00:11:01.560]  神是你的王
[00:11:01.560 --> 00:11:02.560]  是你的主
[00:11:02.560 --> 00:11:03.520]  所以你跟從神
[00:11:03.520 --> 00:11:04.840]  一定在這個福地當中
[00:11:04.840 --> 00:11:06.680]  一定是令到你強盛的
[00:11:06.680 --> 00:11:07.720]  其他的軍隊
[00:11:07.720 --> 00:11:08.800]  萬軍也好
[00:11:08.800 --> 00:11:09.640]  他打不到你
[00:11:09.640 --> 00:11:11.920]  因為萬軍的耶和華幫了你
[00:11:11.920 --> 00:11:13.960]  所以他有很多善於作戰的軍隊
[00:11:13.960 --> 00:11:15.320]  二千五百個首領
[00:11:15.320 --> 00:11:16.600]  三十萬兵
[00:11:16.600 --> 00:11:17.760]  不僅如此
[00:11:17.760 --> 00:11:20.360]  他旁邊的近海的弗里士打了
[00:11:20.360 --> 00:11:23.920]  旁邊的西滿人要進貢
[00:11:23.920 --> 00:11:25.520]  在非常好的時代
[00:11:25.520 --> 00:11:26.960]  在這個時代
[00:11:26.960 --> 00:11:28.200]  你想想覺得
[00:11:28.200 --> 00:11:29.480]  沒什麼人可以抵擋你
[00:11:29.480 --> 00:11:30.840]  什麼上面亞述
[00:11:30.840 --> 00:11:31.840]  什麼以色列
[00:11:31.840 --> 00:11:32.680]  阿蘭那些
[00:11:32.680 --> 00:11:33.320]  走到一邊
[00:11:33.320 --> 00:11:34.480]  因為你這麼厲害
[00:11:34.480 --> 00:11:36.000]  盛世嘛
[00:11:37.200 --> 00:11:40.160]  今天你的人生盛不盛世
[00:11:40.160 --> 00:11:42.200]  你說老了還盛什麼世
[00:11:42.200 --> 00:11:44.000]  你的信仰生命盛不盛世
[00:11:44.000 --> 00:11:44.760]  你信仰生命
[00:11:44.760 --> 00:11:47.160]  是不是你信仰生命當中最高峰
[00:11:47.160 --> 00:11:48.960]  你敬不敬畏神
[00:11:48.960 --> 00:11:51.160]  沒有人有反應
[00:11:51.160 --> 00:11:53.520]  都很難說我敬畏神
[00:11:53.520 --> 00:11:54.200]  我敬畏神
[00:11:54.200 --> 00:11:55.000]  就舉手
[00:11:55.000 --> 00:11:56.680]  那你一舉手就表明謙卑了
[00:11:56.680 --> 00:12:00.200]  那我想問大家一個問題
[00:12:00.200 --> 00:12:01.520]  就這樣看這個經文
[00:12:01.520 --> 00:12:02.680]  你覺得神同不同
[00:12:02.680 --> 00:12:03.680]  胡適亞同在呢
[00:12:06.960 --> 00:12:09.280]  這樣說都這麼明白了
[00:12:09.280 --> 00:12:10.280]  同在
[00:12:10.280 --> 00:12:12.480]  是不是已經是二馬來歷呢
[00:12:12.480 --> 00:12:20.080]  神不是永遠時時同在嗎
[00:12:20.080 --> 00:12:22.000]  既然神有時時同在
[00:12:22.000 --> 00:12:24.600]  那為什麼有個兆頭之後又說二馬來歷
[00:12:24.600 --> 00:12:26.280]  那究竟神是時時同在
[00:12:26.280 --> 00:12:27.280]  還是不是時時同在呢
[00:12:27.280 --> 00:12:28.880]  有沒有想過平時
[00:12:28.880 --> 00:12:30.760]  就要反思
[00:12:30.760 --> 00:12:34.240]  那你這麼好
[00:12:34.240 --> 00:12:35.440]  最後有十一年
[00:12:35.440 --> 00:12:36.520]  那又怎麼過呢
[00:12:36.840 --> 00:12:37.360]  啊
[00:12:37.360 --> 00:12:39.960]  胡適亞盛世之後呢
[00:12:39.960 --> 00:12:42.000]  對神的態度就改變了
[00:12:42.000 --> 00:12:43.360]  胡適亞強盛起來
[00:12:43.360 --> 00:12:45.760]  就心高氣傲
[00:12:45.760 --> 00:12:47.960]  以至自尋毀滅
[00:12:47.960 --> 00:12:49.520]  竟冒犯耶和華
[00:12:49.520 --> 00:12:50.000]  他的神
[00:12:50.000 --> 00:12:51.240]  怎麼冒犯呢
[00:12:51.240 --> 00:12:55.840]  作為舊約三女的叫做
[00:12:55.840 --> 00:12:57.080]  受高者呢
[00:12:57.080 --> 00:12:58.120]  其實微塞亞
[00:12:58.120 --> 00:12:59.520]  就是受高者的意思
[00:12:59.520 --> 00:13:00.200]  只不過呢
[00:13:00.200 --> 00:13:01.560]  他是The受高者
[00:13:01.560 --> 00:13:02.440]  即是那位
[00:13:02.440 --> 00:13:04.120]  最終是一位的受高者
[00:13:04.120 --> 00:13:05.800]  他將舊約三位
[00:13:06.040 --> 00:13:07.400]  三種類的受高者
[00:13:07.400 --> 00:13:08.840]  三而合一
[00:13:08.840 --> 00:13:09.800]  是去到那位
[00:13:09.800 --> 00:13:11.160]  因為之前那三位
[00:13:11.160 --> 00:13:12.400]  那三類的受高者呢
[00:13:12.400 --> 00:13:14.080]  都做得不是合神心意
[00:13:14.080 --> 00:13:15.800]  其中一個受高者就是王
[00:13:15.800 --> 00:13:18.000]  第二個受高者是祭司
[00:13:18.000 --> 00:13:20.040]  第三類受高者就是先知
[00:13:20.040 --> 00:13:21.520]  你看舊約呢
[00:13:21.520 --> 00:13:23.000]  發覺這三個受高者
[00:13:23.000 --> 00:13:23.880]  到最終
[00:13:23.880 --> 00:13:25.240]  是都是
[00:13:25.240 --> 00:13:26.800]  越來越墮落的
[00:13:26.800 --> 00:13:27.960]  大致上
[00:13:27.960 --> 00:13:29.880]  那這個是心高氣傲
[00:13:29.880 --> 00:13:31.600]  他怎麼能夠顯示自己心高氣傲呢
[00:13:31.600 --> 00:13:32.880]  一個王盛世
