
[00:00:00.000 --> 00:00:24.000]  現代社會有好多選擇,有人會選擇從一而終,有人會選擇未試過的事情。
[00:06:41.000 --> 00:06:48.000]  羅德又有什麼故事令你記得?
[00:06:49.000 --> 00:06:59.000]  羅德有一個老婆,變了鹽柱的老婆,
[00:06:59.000 --> 00:07:05.000]  那裡是鹽柱,
[00:07:05.000 --> 00:07:15.000]  到了故事的後期,我們有機會看到索多瑪和阿摩拉,
[00:07:16.000 --> 00:07:22.000]  你知道羅德和阿巴拉罕的關係是什麼嗎?
[00:07:22.000 --> 00:07:26.000]  雖然第八節說他是骨肉,
[00:07:26.000 --> 00:07:36.000]  其實是阿巴拉罕的弟弟的大兒子,
[00:07:37.000 --> 00:07:47.000]  原來是他的小侄,他弟弟很早死,
[00:07:47.000 --> 00:07:53.000]  經文沒有交代他弟弟死的時候有沒有把他的兒子交給阿巴拉罕,
[00:07:53.000 --> 00:08:04.000]  不過阿巴拉罕的確很照顧這個小侄,
[00:08:05.000 --> 00:08:09.000]  你照顧你的小侄嗎?
[00:08:09.000 --> 00:08:15.000]  不過阿巴拉罕照顧的程度很誇張,
[00:08:15.000 --> 00:08:21.000]  首先我們知道阿巴拉罕開始富有,
[00:08:21.000 --> 00:08:29.000]  所以帶動跟隨他的羅德也相對富有,
[00:08:30.000 --> 00:08:36.000]  我們知道舊約時代列祖的關係,
[00:08:36.000 --> 00:08:45.000]  全個游牧的家族,帶著很多的生畜,
[00:08:45.000 --> 00:08:56.000]  太太以及小侄,領導只有一個,
[00:08:57.000 --> 00:09:03.000]  這個故事的主角是阿巴拉罕,
[00:09:03.000 --> 00:09:10.000]  只是有些生畜是被羅德管的,
[00:09:10.000 --> 00:09:16.000]  嚴格來說羅德是沒有話事權的,
[00:09:16.000 --> 00:09:21.000]  但是因為大家都富有了,
[00:09:21.000 --> 00:09:26.000]  有錢就開始有磨擦,
[00:09:27.000 --> 00:09:33.000]  但是叔侄之間有磨擦,
[00:09:33.000 --> 00:09:37.000]  是誰相爭呢?
[00:09:37.000 --> 00:09:43.000]  是他們的手下相爭,
[00:09:43.000 --> 00:09:48.000]  就是他們的故宮在吵架,
[00:09:48.000 --> 00:09:51.000]  他們的僕人在吵架,
[00:09:52.000 --> 00:09:57.000]  甚至他們家庭裏面的僕人之間吵架,
[00:09:57.000 --> 00:10:03.000]  第七節形容還跟那裏的居民吵架,
[00:10:03.000 --> 00:10:11.000]  因為他們游牧民族去到的地方也有那裏的原居民,
[00:10:11.000 --> 00:10:18.000]  阿巴拉罕他擁有這麼大筆的財產,
[00:10:19.000 --> 00:10:25.000]  同時擁有很著緊的親情關係,
[00:10:25.000 --> 00:10:29.000]  阿巴拉罕有什麼選擇呢?
[00:10:29.000 --> 00:10:33.000]  很多選擇,
[00:10:33.000 --> 00:10:48.000]  我和文豪星期日早上一定去銀都吃早餐,
[00:10:49.000 --> 00:10:55.000]  已經去到的情況當我們兩人一坐下,
[00:10:55.000 --> 00:11:01.000]  那些侍應一定是過來,
[00:11:01.000 --> 00:11:06.000]  來來是吧?
[00:11:06.000 --> 00:11:16.000]  於是就會吃我最喜歡的菠蘿油,
[00:11:17.000 --> 00:11:22.000]  文豪就吃他最喜歡的魚柳,
[00:11:22.000 --> 00:11:30.000]  這裏是早餐裏面最大塊魚柳的餐廳,
[00:11:30.000 --> 00:11:36.000]  文豪一定是喝他的柯瓦田,
[00:11:36.000 --> 00:11:42.000]  我就一定是喝我的咖啡,
[00:11:43.000 --> 00:11:47.000]  這餐廳有沒有其他選擇呢?
[00:11:47.000 --> 00:11:53.000]  有啊,你去到銀都會吃什麼早餐呢?
[00:11:53.000 --> 00:11:58.000]  A餐就是B餐,這句很難贏算了,
[00:11:58.000 --> 00:12:09.000]  如果有一天,這餐廳沒有其他食物選擇,
[00:12:10.000 --> 00:12:18.000]  只剩下菠蘿油,魚柳,柯瓦田,咖啡,
[00:12:18.000 --> 00:12:25.000]  然後我們父子倆又去吃早餐了,
[00:12:25.000 --> 00:12:30.000]  我相信感受都會不同,
[00:12:30.000 --> 00:12:34.000]  有很多選擇在這裏,
[00:12:35.000 --> 00:12:41.000]  你不選是你的決定,但是沒得選擇呢,
[00:12:41.000 --> 00:12:47.000]  你就感覺到你的權利被削弱了,
[00:12:47.000 --> 00:12:53.000]  現在的智能手機,平板電腦,
[00:12:53.000 --> 00:12:58.000]  千千萬萬的軟件給你選擇,
[00:12:59.000 --> 00:13:05.000]  雖然你說現在電視台都沒夠選擇,
[00:13:05.000 --> 00:13:09.000]  但是你仍然可以一直按著轉台,
[00:13:09.000 --> 00:13:17.000]  不適合看而已,都有得給你選擇,
[00:13:17.000 --> 00:13:24.000]  人是很喜歡選擇的,
[00:13:25.000 --> 00:13:34.000]  如果沒得給我選擇,我覺得我失去了權利,
[00:13:34.000 --> 00:13:40.000]  既然我有權選擇那麼多東西的時候,
[00:13:40.000 --> 00:13:49.000]  有時我都想,我還需不需要依靠上帝的恩典呢?
[00:13:49.000 --> 00:13:54.000]  有時我又見到我們的選擇真的很困難,
[00:13:55.000 --> 00:13:58.000]  有很多不同的產品在這裏,
[00:13:58.000 --> 00:14:01.000]  給我用權利去選擇要些什麼,
[00:14:01.000 --> 00:14:08.000]  但選擇有一樣很有趣的情況,
[00:14:08.000 --> 00:14:14.000]  你選擇了這一樣東西,
[00:14:14.000 --> 00:14:19.000]  它和你產生了擁有的關係,
[00:14:19.000 --> 00:14:24.000]  如果有十樣東西給你選擇,
[00:14:25.000 --> 00:14:29.000]  你要放棄多少樣東西呢?
[00:14:29.000 --> 00:14:35.000]  九樣東西,那九樣都是好東西,
[00:14:35.000 --> 00:14:41.000]  所以不選擇看著它就最好,
[00:14:41.000 --> 00:14:46.000]  我經常都想我女兒這樣去決定,
[00:14:46.000 --> 00:14:53.000]  我記得有一個家長教過我怎樣教子女,
[00:14:54.000 --> 00:14:56.000]  他也有小朋友,
[00:14:56.000 --> 00:15:00.000]  很喜歡買筆袋,
[00:15:00.000 --> 00:15:05.000]  現在小朋友筆袋有很多款式,
[00:15:05.000 --> 00:15:09.000]  於是就帶他去文具店,
[00:15:09.000 --> 00:15:13.000]  你看有多少不同的筆袋,
[00:15:13.000 --> 00:15:17.000]  看完了,我們下次再來看,
[00:15:17.000 --> 00:15:21.000]  看完就滿足了,
[00:15:22.000 --> 00:15:26.000]  沒什麼小朋友可以接納這麼優良的教育,
[00:15:26.000 --> 00:15:33.000]  但原來選擇真的會產生不安,
[00:15:33.000 --> 00:15:41.000]  然後將會進入抉擇,
[00:15:41.000 --> 00:15:49.000]  抉擇就必然出現放棄,
[00:15:50.000 --> 00:15:56.000]  要為自己的決定負責任,
[00:15:56.000 --> 00:16:01.000]  今次我們都很擔心我們下一代,
[00:16:01.000 --> 00:16:07.000]  剛剛選擇完一件事,
[00:16:07.000 --> 00:16:10.000]  很快又會怎樣呢?
[00:16:10.000 --> 00:16:12.000]  哎呀!後悔呀!
[00:16:12.000 --> 00:16:15.000]  我可不可以要第二樣?
[00:16:15.000 --> 00:16:17.000]  還有第三樣嗎?
[00:16:18.000 --> 00:16:21.000]  現在買完回家就好了,
[00:16:21.000 --> 00:16:29.000]  阿伯拉罕在這裡,他要作出一個選擇,
[00:16:29.000 --> 00:16:37.000]  我有很多錢,我的世侄也有很多財富,
[00:16:37.000 --> 00:16:43.000]  他要保持良好的親情關係,
[00:16:43.000 --> 00:16:47.000]  他要保存他的財富,
[00:16:48.000 --> 00:16:53.000]  甚至要繼續令他的財富增多,
[00:16:53.000 --> 00:16:59.000]  又要處理他下面的人的爭拗,
[00:16:59.000 --> 00:17:04.000]  於是他作出了一個選擇,
[00:17:04.000 --> 00:17:13.000]  他在第八節就首先和羅德商量,
[00:17:14.000 --> 00:17:22.000]  阿伯拉罕對羅德說:「你我不可相爭,你的木人和我的木人也不可相爭,因為我們是骨肉。」
[00:17:22.000 --> 00:17:32.000]  他第一個選擇就是以關係為先,
[00:17:32.000 --> 00:17:38.000]  第二個選擇是什麼呢?
[00:17:39.000 --> 00:17:49.000]  第九節:「遍地不都在你眼前嗎?請你離開我,你向左我就向右,你向右我就向左。」
[00:17:49.000 --> 00:18:05.000]  在祖宗時代這個決定其實是很痛苦的,
[00:18:06.000 --> 00:18:23.000]  分家產會構成一個很大的震撼,
[00:18:23.000 --> 00:18:31.000]  阿甲會說:「你不照顧世侄?」
[00:18:32.000 --> 00:18:40.000]  阿月會說:「你父親留下來的,你不要打他。」
[00:18:40.000 --> 00:18:48.000]  阿丙甚至會說:「為什麼你不趕走羅德?」
[00:18:48.000 --> 00:18:57.000]  一個家庭的改變令到所有事情是非常複雜和混亂的,
[00:18:58.000 --> 00:19:03.000]  如果阿伯拉罕是過身,死了,
[00:19:03.000 --> 00:19:06.000]  這就容易解決了,
[00:19:06.000 --> 00:19:11.000]  但是阿伯拉罕卻要世侄走,
[00:19:11.000 --> 00:19:15.000]  已經是一個很難決定的,
[00:19:15.000 --> 00:19:21.000]  還有一個決定就是向左走向右走,
[00:19:22.000 --> 00:19:29.000]  「如果你要那邊,那我就要這邊。」
[00:19:29.000 --> 00:19:35.000]  你要明白他當時在那裡,
[00:19:35.000 --> 00:19:45.000]  埃及對上大概是什麼環境,什麼地方,
[00:19:45.000 --> 00:19:50.000]  我們看看第十節你就猜到了,
[00:19:51.000 --> 00:19:53.000]  當阿伯拉罕被羅德選擇的時候,
[00:19:53.000 --> 00:19:57.000]  羅德就舉目看見約旦河全平原,
[00:19:57.000 --> 00:20:00.000]  直到所以都是滋潤的。
[00:20:00.000 --> 00:20:03.000]  當阿伯拉罕跟羅德交錯的時候,
[00:20:03.000 --> 00:20:08.000]  羅德猜到約旦河全平原都是滋潤的。
[00:20:08.000 --> 00:20:12.000]  那時在耶和華未滅所多瑪俄摩拉爾先,
[00:20:12.000 --> 00:20:15.000]  如同耶和華的原子亞象埃及地。
[00:20:16.000 --> 00:20:21.000]  那時在耶和華未滅所多瑪俄摩拉爾先,
[00:20:21.000 --> 00:20:25.000]  如同耶和華的原子亞象埃及地。
[00:20:25.000 --> 00:20:28.000]  現在不單止是分家產,
[00:20:28.000 --> 00:20:32.000]  他還被他選擇地,
[00:20:32.000 --> 00:20:40.000]  一邊的地,你只看到耶和華的原子已經不得了了。
[00:20:41.000 --> 00:20:46.000]  你知不知道什麼叫做耶和華的原子呢?
[00:20:46.000 --> 00:20:51.000]  你知不知道什麼叫做耶和華的原子呢?
[00:20:51.000 --> 00:20:55.000]  創世紀最開創的原子是什麼呢?
[00:20:55.000 --> 00:20:58.000]  好像伊甸園那麼漂亮。
[00:20:58.000 --> 00:21:04.000]  代表它非常豐富和舒服。
[00:21:04.000 --> 00:21:07.000]  又像埃及。
[00:21:07.000 --> 00:21:10.000]  又像埃及。
[00:21:11.000 --> 00:21:12.000]  那時的大國來的。
[00:21:12.000 --> 00:21:14.000]  那時的大國來的。
[00:21:14.000 --> 00:21:22.000]  羅德看到的全部都是很豐富資源的地方。
[00:21:22.000 --> 00:21:28.000]  羅德看到的全部都是很豐富資源的地方。
[00:21:28.000 --> 00:21:30.000]  我問你,羅德看之前,
[00:21:30.000 --> 00:21:34.000]  阿伯拉罕看到嗎?
[00:21:34.000 --> 00:21:36.000]  阿伯拉罕看到嗎?
[00:21:37.000 --> 00:21:41.000]  他不是閉起雙眼,羅德你先選擇,你選擇完我再看。
[00:21:41.000 --> 00:21:51.000]  你決定和你的世侄分家,你當然想好怎麼說和研究好怎麼做。
[00:21:51.000 --> 00:22:00.000]  換句話說,阿伯拉罕猜不猜到羅德會選擇什麼?
[00:22:01.000 --> 00:22:12.000]  猜到的,這份大禮來的,這份大禮大得有點兒過份。
[00:22:12.000 --> 00:22:18.000]  你給了世侄選擇最好的地方,
[00:22:18.000 --> 00:22:23.000]  你怎麼和自己的手下交代?
[00:22:23.000 --> 00:22:27.000]  你怎麼和自己的家族交代?
[00:22:27.000 --> 00:22:30.000]  阿伯拉罕你為什麼讓他選擇?
[00:22:31.000 --> 00:22:35.000]  你的輩分比他高。
[00:22:35.000 --> 00:22:39.000]  你可以說我要這邊,以後你向那邊走。
[00:22:39.000 --> 00:22:47.000]  這個是阿伯拉罕的抉擇來的。
[00:22:47.000 --> 00:22:56.000]  他決定放棄美好的地方,
[00:22:56.000 --> 00:23:00.000]  去祝福他的世侄。
[00:23:01.000 --> 00:23:11.000]  他寧願要自己要相對貧瘠的地方。
[00:23:11.000 --> 00:23:16.000]  就像我們很多的爸爸媽媽一樣,
[00:23:16.000 --> 00:23:21.000]  自己選擇吃很多潮州的鹹菜,
[00:23:22.000 --> 00:23:33.000]  然後孫女回來了,人哥那些。
[00:23:33.000 --> 00:23:36.000]  不知道你給他最好的東西吃了會不會?
[00:23:36.000 --> 00:23:47.000]  將所有的都想去祝福他的後輩,提攜他們的後代。
[00:23:48.000 --> 00:23:54.000]  甚至被指責、被取笑。
[00:23:54.000 --> 00:23:59.000]  這個是抉擇來的。
[00:23:59.000 --> 00:24:04.000]  就像我們都可以有很多選擇的,
[00:24:04.000 --> 00:24:09.000]  你可以選擇在家睡覺,
[00:24:09.000 --> 00:24:16.000]  你可以選擇追求這個世界更美好的資源,
[00:24:17.000 --> 00:24:26.000]  但是你卻選擇擺上最好的給上帝。
[00:24:26.000 --> 00:24:30.000]  上帝也在選擇了你,
[00:24:30.000 --> 00:24:39.000]  他可以選擇拯救更加有知識的人,
[00:24:40.000 --> 00:24:47.000]  有後輩的,有名的,肯定的,
[00:24:47.000 --> 00:24:51.000]  可以幫助教會來服侍的,
[00:24:51.000 --> 00:24:54.000]  雖然我們在家中很多都是,
[00:24:54.000 --> 00:25:00.000]  但是耶穌說我要選擇你的生命,
[00:25:00.000 --> 00:25:04.000]  抉擇就要擺上代價,
[00:25:04.000 --> 00:25:08.000]  擺上犧牲。
[00:25:09.000 --> 00:25:16.000]  雖然我們知道結果羅德是漸漸向了所多瑪去遷徙,
[00:25:16.000 --> 00:25:27.000]  這個是十三章十二節告訴我們知道的,
[00:25:27.000 --> 00:25:32.000]  所以這裡其實已經留下一個筆墨,
[00:25:33.000 --> 00:25:40.000]  你要明白舊約時代人和我們一樣很記得所多瑪,
[00:25:40.000 --> 00:25:49.000]  因為他們回去加州仍然是遊牧民族,
[00:25:49.000 --> 00:25:55.000]  所以很自然是逐水草而居,
[00:25:56.000 --> 00:26:03.000]  跟城市是有學的,
[00:26:03.000 --> 00:26:09.000]  因為城市可以提供許多補給給他們,
[00:26:09.000 --> 00:26:13.000]  所以我們可以想像回到加州後羅德是愈來愈富有的,
[00:26:13.000 --> 00:26:20.000]  如果你熟悉所多瑪俄摩拉的故事,
[00:26:21.000 --> 00:26:26.000]  你要知道最後羅德上了岸成為城市人,
[00:26:26.000 --> 00:26:32.000]  那阿伯蘭可以去哪裏呢?
[00:26:32.000 --> 00:26:35.000]  去哪裏呢?
[00:26:35.000 --> 00:26:43.000]  第十二節,阿伯蘭住在迦南地,
[00:26:43.000 --> 00:26:47.000]  你又很熟悉迦南,
[00:26:48.000 --> 00:26:53.000]  你想想當猶太人看到這句經文時會心微笑,
[00:26:53.000 --> 00:27:00.000]  阿伯蘭可能無謂自己選擇,
[00:27:00.000 --> 00:27:10.000]  他抉擇讓羅德有更豐富更美好的將來,
[00:27:10.000 --> 00:27:15.000]  結果上帝為他預備迦南地,
[00:27:16.000 --> 00:27:19.000]  結果上帝為阿伯蘭預備迦南地,
[00:27:19.000 --> 00:27:25.000]  而羅德卻住在罪惡之城所多瑪,
[00:27:25.000 --> 00:27:31.000]  最後我們看看另一段經文,
[00:27:31.000 --> 00:27:36.000]  列王記上第五章,
[00:27:37.000 --> 00:27:47.000]  這裏講到一個君王交替的時間,
[00:27:47.000 --> 00:27:53.000]  大衛的兒子所羅門上任,
[00:27:53.000 --> 00:28:01.000]  當所羅門登基的時候,
[00:28:02.000 --> 00:28:09.000]  他請了很多附近的王和權貴來祝賀,
[00:28:09.000 --> 00:28:17.000]  你可以想像這幅圖畫,就像一大班王在談生意,
[00:28:17.000 --> 00:28:26.000]  於是所羅門就講了列王記上五章第三節和第四節,
[00:28:26.000 --> 00:28:30.000]  我讀第三第四節,請弟兄姊妹讀第五節,
[00:28:31.000 --> 00:28:46.000]  我讀第三第四節,請弟兄姊妹讀第五節,
[00:28:47.000 --> 00:29:02.000]  我讀第三第四節,請弟兄姊妹讀第五節,
[00:29:03.000 --> 00:29:17.000]  所羅門決定完成他爸爸的遺志去建立聖殿,
[00:29:17.000 --> 00:29:22.000]  其實他都可以不作這個選擇,
[00:29:23.000 --> 00:29:37.000]  現在四海升平,沒有戰爭,我仍然可以說還有很多事要處理,
[00:29:37.000 --> 00:29:43.000]  我仍然可以說上帝未曉遇我建聖殿,
[00:29:44.000 --> 00:29:56.000]  第五節有個字眼出現叫「定義」,如果用現在的說話來講就是,
[00:29:56.000 --> 00:30:04.000]  所羅門當時這樣講他的說話,你聽清楚啊!
[00:30:05.000 --> 00:30:17.000]  我心裏面的說話是這樣的,我要為耶和華我上帝建聖殿,
[00:30:18.000 --> 00:30:35.000]  剛才講到阿伯拉罕來到祝福他的世侄,他決擇放棄更美好的,
[00:30:36.000 --> 00:30:56.000]  兒子完成後代,完成長輩的遺願,而且不是被逼地或者體面地完成大衛的心願,
[00:30:57.000 --> 00:31:07.000]  而是強調,這是我的心願,我要為耶和華建聖殿。
[00:31:07.000 --> 00:31:16.000]  在這個年代,我們除了有很多很多很多選擇之外,
[00:31:16.000 --> 00:31:22.000]  親愛的弟兄姊妹,你夠不夠膽決擇?
[00:31:23.000 --> 00:31:37.000]  決擇更美好的,決擇將自己更多的心血放在上帝的事上,
[00:31:37.000 --> 00:31:43.000]  在其他人看來,好像是虧損的,
[00:31:44.000 --> 00:32:02.000]  但是在上帝的眼中,是可喜悅的,你又願不願意去仿效很多先賢先輩的見證?
[00:32:03.000 --> 00:32:16.000]  決擇為上帝建立他的國度,大家知不知道我忍的名字叫宋上智?
[00:32:16.000 --> 00:32:31.000]  你有沒有聽過這位歷史人物,接近是中國第一批現代信主的標榜,
[00:32:32.000 --> 00:32:48.000]  他也是當年被國家送去外國讀書的第一批,首批類別的留學生,
[00:32:49.000 --> 00:33:04.000]  當時他很威,很駕駛,在回歸祖國的船程上,他做了一樣瘋狂的行為,
[00:33:05.000 --> 00:33:22.000]  說我信主,我一生要為上帝打拼,我不選擇其他的東西,我決擇跟從上帝,
[00:33:23.000 --> 00:33:38.000]  既然萬事我都捍衛糞土,他將他國家供他讀書心血的那個畢業證書,
[00:33:39.000 --> 00:33:58.000]  就代表了將來穩食的沙子,年青讀書的不要借家醫跟爸爸說我不要沙子,
[00:33:59.000 --> 00:34:11.000]  這個是他表達愛上帝的選擇,並不是所有教徒都要仿效一模一樣去做,
[00:34:12.000 --> 00:34:29.000]  但是我們可以參考這位先賢的抉擇,怎樣放下其他東西,專心為上帝的角度來奮戰,
[00:34:30.000 --> 00:34:42.000]  當時當然有很多人說他傻,你代一張證書也可以侍奉神,整個中國不是很多個這樣的人,
[00:34:42.000 --> 00:34:55.000]  你應該回來建設國家,結果宋尚哲先生成為早期基督教影響至深的人之一,
[00:34:56.000 --> 00:35:06.000]  千千萬萬的中國同胞因為他而認識耶穌,
[00:35:06.000 --> 00:35:17.000]  有機會你可以認識一下這個宋尚智先生,
[00:35:18.000 --> 00:35:28.000]  你的決策是什麼?你的決策未必有這些歷史偉人那麼偉大,
[00:35:28.000 --> 00:35:38.000]  願意我們都會去跟我們的前輩去學習,
[00:35:39.000 --> 00:35:52.000]  以忠心,為著上帝的角度,完成我們的一生。
