
[00:00:00.000 --> 00:00:05.080]  在很多的時間,我們對於解釋或解讀聖經
[00:03:36.200 --> 00:03:40.160]  但《二里書》第三章第八至二十三節
[00:03:40.160 --> 00:03:41.400]  雖然大家很熟悉
[00:03:41.400 --> 00:03:43.440]  姊妹也為我們讀出了一次
[00:03:43.440 --> 00:03:45.720]  不過我也希望我們弟兄姊妹
[00:03:45.720 --> 00:03:48.840]  再次自己打開讀一次
[00:03:48.840 --> 00:03:49.800]  你知不知道
[00:03:49.800 --> 00:03:53.360]  日本人有一個很好的練習
[00:03:53.360 --> 00:03:54.800]  做每一份工作
[00:03:54.800 --> 00:03:56.440]  我現在也在實踐
[00:03:56.440 --> 00:03:59.560]  就是不只是知道做一件工作是怎樣
[00:03:59.560 --> 00:04:04.240]  是讀出來用手指著那個動作做了肯定
[00:04:04.240 --> 00:04:05.480]  自己又聽到
[00:04:05.480 --> 00:04:10.400]  這種叫做眼耳口都一齊來到的一種學習
[00:04:10.400 --> 00:04:12.680]  我相信這個是最有效的
[00:04:12.680 --> 00:04:14.200]  我們一起打開這段聖經
[00:04:14.200 --> 00:04:15.120]  一起讀一次
[00:04:15.120 --> 00:04:17.080]  雖然不是很短
[00:04:17.080 --> 00:04:18.480]  也有些篇幅
[00:04:18.480 --> 00:04:20.960]  但是我們一起先讀一下
[00:04:20.960 --> 00:04:24.480]  去理解清楚這段聖經的主旨
[00:04:24.480 --> 00:04:27.080]  但《二里書》第三章第八節開始
[00:04:27.080 --> 00:04:28.760]  我們一起讀
[00:04:28.760 --> 00:04:35.480]  那時有幾個加勒底人進來控告猶大人
[00:04:35.480 --> 00:04:39.440]  他們對尼布加布利撒王說
[00:04:39.440 --> 00:04:41.400]  願王萬歲
[00:04:41.400 --> 00:04:44.640]  王啊!你曾降子說
[00:04:44.640 --> 00:04:51.120]  凡聽見角、笛、琵琶、琴、笙、笙
[00:04:51.120 --> 00:04:57.600]  和各樣樂器聲音的都當撫伏敬拜金像
[00:04:57.600 --> 00:05:00.040]  凡不撫伏敬拜的
[00:05:00.040 --> 00:05:03.280]  必瘋在烈火的搖鐘
[00:05:03.280 --> 00:05:06.440]  現在有幾個猶大人
[00:05:06.440 --> 00:05:11.760]  就是王所派管理巴比倫省事務的
[00:05:11.760 --> 00:05:15.760]  沙德拉、米薩、阿伯尼哥
[00:05:15.760 --> 00:05:18.880]  王啊!這些人不理你
[00:05:18.880 --> 00:05:20.840]  不侍奉你的神
[00:05:20.840 --> 00:05:24.240]  也不敬拜你所立的金像
[00:05:24.240 --> 00:05:28.520]  當時尼布加布利撒衝衝大怒
[00:05:28.520 --> 00:05:34.920]  吩咐人把沙德拉、米薩、阿伯尼哥帶過來
[00:05:34.920 --> 00:05:38.880]  他們就把那些人帶到王面前
[00:05:38.880 --> 00:05:42.080]  尼布加布利撒問他們說
[00:05:42.080 --> 00:05:45.680]  沙德拉、米薩、阿伯尼哥
[00:05:45.680 --> 00:05:48.480]  你們不侍奉我的神
[00:05:48.480 --> 00:05:51.800]  也不敬拜我所立的金像
[00:05:51.800 --> 00:05:53.720]  是故意的嗎?
[00:05:53.720 --> 00:06:00.840]  你們再聽見角、笛、琵琶、琴、笙、笙
[00:06:00.840 --> 00:06:03.480]  和各樣樂器的聲音
[00:06:03.480 --> 00:06:06.880]  若虎伏敬拜我所造的像
[00:06:06.880 --> 00:06:08.680]  卻還可以
[00:06:08.680 --> 00:06:10.280]  若不敬拜
[00:06:10.280 --> 00:06:13.680]  必立時瘋在烈火的搖鐘
[00:06:13.680 --> 00:06:18.240]  有何神能夠你們出離我手呢?
[00:06:18.240 --> 00:06:23.200]  沙德拉、米薩、阿伯尼哥對王說
[00:06:23.200 --> 00:06:25.320]  尼布加布利撒
[00:06:25.320 --> 00:06:28.880]  這件事我們不必回答你
[00:06:28.880 --> 00:06:30.920]  即便如此
[00:06:30.920 --> 00:06:33.440]  我們所侍奉的神
[00:06:33.440 --> 00:06:37.440]  能將我們從烈火的搖鐘救出來
[00:06:37.440 --> 00:06:38.600]  王啊
[00:06:38.600 --> 00:06:42.520]  他也必救我們脫離你的手
[00:06:42.520 --> 00:06:44.240]  即或不言
[00:06:44.240 --> 00:06:45.240]  王啊
[00:06:45.240 --> 00:06:49.200]  你當知道我們決不侍奉你的神
[00:06:49.200 --> 00:06:52.600]  也不敬拜你所立的金像
[00:06:52.600 --> 00:06:57.040]  當時尼布加布利撒怒氣填空
[00:06:57.040 --> 00:07:02.480]  向沙德拉、米薩、阿伯尼哥便了念
[00:07:02.480 --> 00:07:08.840]  吩咐人把他比尋常更加七倍
[00:07:08.840 --> 00:07:12.640]  又吩咐他軍中的幾個壯士
[00:07:12.640 --> 00:07:17.800]  將沙德拉、米薩、阿伯尼哥捆起來
[00:07:17.800 --> 00:07:20.560]  冰在烈火的搖鐘
[00:07:20.560 --> 00:07:23.360]  這三人穿著褲子
[00:07:23.360 --> 00:07:27.120]  內袍、外衣和別的衣服
[00:07:27.120 --> 00:07:30.720]  被捆起來冰在烈火的搖鐘
[00:07:30.720 --> 00:07:33.080]  因為王命緊急
[00:07:33.080 --> 00:07:34.880]  搖又甚熱
[00:07:34.880 --> 00:07:39.640]  那台沙德拉、米薩、阿伯尼哥的人
[00:07:39.640 --> 00:07:42.080]  都被火焰燒死
[00:07:42.080 --> 00:07:45.520]  沙德拉、米薩、阿伯尼哥
[00:07:45.520 --> 00:07:51.280]  這三個人都被捆著落在烈火的搖鐘
[00:07:51.280 --> 00:07:53.960]  我到這裡為止
[00:07:53.960 --> 00:07:56.000]  上文講什麼呢
[00:07:56.000 --> 00:07:57.760]  上文我們已經講過
[00:07:57.760 --> 00:08:00.240]  丹爾里三個同伴
[00:08:00.240 --> 00:08:05.280]  原名叫做哈拿尼亞、米沙利和阿薩利亞
[00:08:05.280 --> 00:08:09.200]  用在阿蘭文裏面
[00:08:09.200 --> 00:08:11.120]  因為這段聖經用阿蘭文寫
[00:08:11.120 --> 00:08:15.080]  原文就叫沙德拉、米薩、阿伯尼哥
[00:08:15.080 --> 00:08:18.080]  這一次這三個朋友
[00:08:18.080 --> 00:08:21.960]  因為丹爾里的舉戰
[00:08:21.960 --> 00:08:29.480]  而成為了管理巴比倫省的三個主要的
[00:08:29.480 --> 00:08:34.040]  我們叫做「淫差」
[00:08:34.040 --> 00:08:38.160]  誰不知利布加利薩王
[00:08:38.160 --> 00:08:41.880]  卻在這個時候弄了一個金像出來
[00:08:41.880 --> 00:08:46.200]  嘗試抗衡上帝的啟示
[00:08:46.200 --> 00:08:49.320]  這個金像全個包金
[00:08:49.320 --> 00:08:53.040]  高我們上次講過十層樓那麼高
[00:08:53.040 --> 00:08:55.480]  闊一層樓那麼闊
[00:08:55.480 --> 00:08:57.720]  是一個很巨型的金像
[00:08:57.720 --> 00:09:03.800]  而這班謀臣在這個時候就在打這個機會
[00:09:03.800 --> 00:09:08.680]  就利用這個叫做開光之禮
[00:09:08.680 --> 00:09:11.960]  即是其實獻像那麼上下
[00:09:11.960 --> 00:09:15.560]  就來到去嘗試設一個局
[00:09:15.560 --> 00:09:21.240]  來要這三個朋友看看他們拜不拜這個金像
[00:09:21.240 --> 00:09:24.560]  於是乎我們就知道歷史發展
[00:09:24.560 --> 00:09:28.080]  這三個朋友真是在這件事情上
[00:09:28.080 --> 00:09:30.480]  在這個開光之禮上
[00:09:30.480 --> 00:09:35.400]  完全沒有去敬拜這三個金像
[00:09:35.400 --> 00:09:37.200]  在這個情況之下
[00:09:37.200 --> 00:09:41.400]  我們就會問一個問題
[00:09:41.400 --> 00:09:45.000]  但以你舉戰這三個朋友
[00:09:45.000 --> 00:09:50.160]  包括他自己就成為了眾矢之的
[00:09:50.160 --> 00:09:52.280]  被人要去陷害
[00:09:52.280 --> 00:09:54.280]  在這個情況之下
[00:09:54.280 --> 00:09:58.000]  現在落在這個局面
[00:09:58.000 --> 00:10:01.920]  那是不是害了這三個朋友呢
[00:10:01.920 --> 00:10:02.840]  你害自己也好
[00:10:02.840 --> 00:10:04.520]  你解到夢也好
[00:10:04.520 --> 00:10:06.320]  你搞定了夢
[00:10:06.320 --> 00:10:09.440]  講完夢內容的意思也講出來了
[00:10:09.440 --> 00:10:11.080]  那你自己承擔呢
[00:10:11.080 --> 00:10:12.920]  為甚麼又要拘捕我們呢
[00:10:12.920 --> 00:10:15.080]  上次我們已經講過了
[00:10:15.080 --> 00:10:17.160]  其實在當中我們看到
[00:10:17.160 --> 00:10:20.120]  但以你其實整個侍奉
[00:10:20.120 --> 00:10:21.600]  是一個團隊的侍奉
[00:10:21.600 --> 00:10:24.480]  不是一個個人表演
[00:10:24.480 --> 00:10:28.720]  所以但以你看見上帝在同樣的時間
[00:10:28.720 --> 00:10:30.560]  使用他另外這三個朋友
[00:10:30.560 --> 00:10:35.120]  一同去面對解夢的問題
[00:10:35.120 --> 00:10:37.560]  所以他們應該一起繼續在當中
[00:10:37.560 --> 00:10:38.960]  上帝有一個特別的角色
[00:10:38.960 --> 00:10:41.200]  讓他們繼續侍奉
[00:10:41.200 --> 00:10:45.320]  因此但以你要求尼布加利薩王
[00:10:45.320 --> 00:10:50.600]  委派了這三個朋友做這個任差
[00:10:50.600 --> 00:10:52.880]  那不是害了他
[00:10:52.880 --> 00:10:57.120]  但這種思想我相信很多時候
[00:10:57.120 --> 00:10:59.400]  我們作為信徒
[00:10:59.400 --> 00:11:04.520]  真的要去成為我們的靈性上面的掙扎點
[00:11:04.520 --> 00:11:06.560]  不做反而可能沒事
[00:11:06.560 --> 00:11:09.040]  做了反而使人不喜歡
[00:11:09.040 --> 00:11:10.400]  尤其是作為基督徒
[00:11:10.400 --> 00:11:13.040]  我們經常跟別人傳福音的時候
[00:11:13.040 --> 00:11:16.880]  傳福音你沒理由不講別人的罪是甚麼
[00:11:16.880 --> 00:11:19.000]  如果在這樣的情況之下
[00:11:19.000 --> 00:11:20.120]  別人不喜歡你
[00:11:20.120 --> 00:11:23.080]  即是上帝你是否在耍我
[00:11:23.080 --> 00:11:24.320]  很多信徒是這樣想
[00:11:24.320 --> 00:11:28.080]  所以為甚麼很多信徒做隱蔽的信徒
[00:11:28.080 --> 00:11:31.360]  我做個好人就可以了
[00:11:31.360 --> 00:11:34.320]  上帝用我好行為去拯救人的
[00:11:34.320 --> 00:11:37.040]  是不是這樣
[00:11:37.040 --> 00:11:40.240]  還是上帝是要我們在這個世界的裏面
[00:11:40.240 --> 00:11:43.160]  當面對罪惡彰顯的時候
[00:11:43.160 --> 00:11:45.160]  我們作為信徒要怎樣出
[00:11:45.160 --> 00:11:47.120]  並且活出來
[00:11:47.120 --> 00:11:50.640]  一個基督徒應該怎樣面對這些罪呢
[00:11:50.640 --> 00:11:53.040]  當我一講人的罪的時候
[00:11:53.040 --> 00:11:55.400]  顯出了人的罪的時候
[00:11:55.400 --> 00:11:59.120]  可能引來的是人的討厭
[00:11:59.120 --> 00:12:01.360]  在這段聖經就做了一個很好的例子
[00:12:01.360 --> 00:12:05.320]  這班於是乎在解夢當中
[00:12:05.320 --> 00:12:09.520]  解不定夢的我們叫加勒底人
[00:12:09.520 --> 00:12:14.560]  就想了這個事件來設計
[00:12:14.560 --> 00:12:21.240]  來陷害或者甚至是謀殺
[00:12:21.240 --> 00:12:24.400]  但以你這三個的朋友
[00:12:24.400 --> 00:12:26.240]  在這個介紹裏面
[00:12:26.240 --> 00:12:31.760]  我們就明白發展到今天這段聖經
[00:12:31.760 --> 00:12:37.920]  所陳述的背景是一個不義的世界
[00:12:37.920 --> 00:12:41.360]  而一開始這段第八節至十二節
[00:12:41.360 --> 00:12:44.520]  就講了這個不義的世界是令人擇心的
[00:12:44.520 --> 00:12:46.360]  因為為甚麼是擇心
[00:12:46.360 --> 00:12:49.920]  是當你以恩惠去對人的時候
[00:12:49.920 --> 00:12:52.840]  我們傳福音給人都是想人得救而已
[00:12:52.840 --> 00:12:55.280]  我不是想人憎恨我
[00:12:55.280 --> 00:12:58.040]  但是人家不喜歡聽
[00:12:58.040 --> 00:13:00.360]  那些人的回應是怎樣
[00:13:00.360 --> 00:13:04.280]  恩將仇報
[00:13:04.280 --> 00:13:05.440]  我很小的時候
[00:13:05.440 --> 00:13:07.880]  我媽媽已經經常跟我講了一句說話
[00:13:07.880 --> 00:13:11.080]  叫做忠言逆耳
[00:13:11.080 --> 00:13:15.440]  好的說話通常都不好聽的
[00:13:15.440 --> 00:13:17.040]  我怎樣回應呢
[00:13:17.040 --> 00:13:20.640]  所以這個教導也回到聖經裏面
[00:13:20.640 --> 00:13:23.600]  讓我們看回當人是有罪的時候
[00:13:23.600 --> 00:13:24.760]  我們怎樣回應
[00:13:24.760 --> 00:13:27.360]  我們是被人點出我們有罪
[00:13:27.360 --> 00:13:29.880]  或者當人家有罪的時候
[00:13:29.880 --> 00:13:32.440]  我們怎樣參與去提出
[00:13:32.440 --> 00:13:36.120]  人家不要在這個罪上面繼續糾纏
[00:13:36.120 --> 00:13:38.080]  這個過程是不容易的
[00:13:38.080 --> 00:13:39.520]  我們看看這班人
[00:13:39.520 --> 00:13:42.200]  就是因為丹尼利三個朋友
[00:13:42.200 --> 00:13:48.240]  跟丹尼利解釋了那個夢給尼布甲尼撒王之
[00:13:48.240 --> 00:13:52.920]  這班人反而是恩將仇報
[00:13:52.920 --> 00:13:55.840]  我們看看第八節開始到第十二節
[00:13:55.840 --> 00:13:57.440]  我再讀多一次
[00:13:57.440 --> 00:14:02.840]  那時有幾個迦勒底人盡前來哄告猶大人
[00:14:02.840 --> 00:14:05.480]  他對尼布甲尼撒王說
[00:14:05.480 --> 00:14:07.280]  願王萬歲
[00:14:07.280 --> 00:14:09.520]  王阿里曾降子說
[00:14:09.520 --> 00:14:17.440]  凡聽見有角笛琵琶琴笙笙和各樣樂器聲音的
[00:14:17.440 --> 00:14:20.600]  都當虎伏敬拜金像
[00:14:20.600 --> 00:14:25.680]  凡不虎伏敬拜的必瘋在烈火的搖鐘
[00:14:25.680 --> 00:14:28.160]  現在有幾個猶大人
[00:14:28.160 --> 00:14:32.720]  就是王所派管理巴比倫省事務的
[00:14:32.720 --> 00:14:36.960]  沙德拉、米薩、阿伯尼哥、王阿姐
[00:14:36.960 --> 00:14:39.320]  這些人不理你
[00:14:39.320 --> 00:14:41.120]  不侍奉你的神
[00:14:41.120 --> 00:14:45.720]  也不敬拜你所立的金像
[00:14:45.720 --> 00:14:51.400]  這個世界充滿了這些不會感恩圖報的人
[00:14:51.400 --> 00:14:57.680]  反而是充滿了恩將仇報的人
[00:14:57.680 --> 00:14:59.160]  是很普遍的事情
[00:14:59.160 --> 00:15:03.000]  因為我們隨時會見到這樣的情況
[00:15:03.000 --> 00:15:05.560]  但伊利書在這段聖經裡面
[00:15:05.560 --> 00:15:09.720]  再提及有幾個迦勒底人
[00:15:09.720 --> 00:15:11.320]  你就會回去看
[00:15:11.320 --> 00:15:13.960]  《解夢》當中不只是迦勒底人
[00:15:13.960 --> 00:15:17.160]  在裡面其實還有其他那些什麼術士
[00:15:17.160 --> 00:15:21.520]  觀星象、膠鬼等等
[00:15:21.520 --> 00:15:24.760]  Diviner或Divina
[00:15:24.760 --> 00:15:30.160]  這些人全部都在當中有份參與
[00:15:30.160 --> 00:15:36.960]  為何零零碎碎說有幾個迦勒底人呢?
[00:15:36.960 --> 00:15:39.160]  其實在整個過程裡面
[00:15:39.160 --> 00:15:42.400]  我們再看看發展
[00:15:42.400 --> 00:15:46.400]  這幾個迦勒底人其實只不過是一個
[00:15:46.400 --> 00:15:48.720]  總稱或者統稱
[00:15:48.720 --> 00:15:56.320]  這班曾經透過丹尼里與三個朋友
[00:15:56.320 --> 00:15:58.240]  去說了一個夢
[00:15:58.240 --> 00:16:00.400]  並且解釋了這個夢
[00:16:00.400 --> 00:16:04.120]  而使他們不用被尼布甲尼撒王殺死的
[00:16:04.120 --> 00:16:07.720]  這一群人的簡稱
[00:16:07.720 --> 00:16:10.320]  更重要的作者嘗試說到
[00:16:10.320 --> 00:16:18.120]  迦勒底人是一種政治民族上的一種代號
[00:16:18.120 --> 00:16:20.720]  換句話說
[00:16:20.720 --> 00:16:23.120]  這班迦勒底人
[00:16:23.120 --> 00:16:27.320]  巴比倫的立國的人民
[00:16:27.320 --> 00:16:29.520]  如果用中華民族來計算
[00:16:29.520 --> 00:16:31.120]  那就是漢族
[00:16:31.120 --> 00:16:36.920]  有幾個漢族的人來向漢王舉報
[00:16:36.920 --> 00:16:38.920]  類似這樣的陳述
[00:16:38.920 --> 00:16:42.320]  這幾個人是一個政治的爭鬥
[00:16:42.320 --> 00:16:44.120]  為什麼呢?
[00:16:44.120 --> 00:16:46.720]  因為他們本身就是迦勒底人
[00:16:46.720 --> 00:16:51.320]  巴比倫國是由迦勒底人去建立的
[00:16:51.320 --> 00:16:55.120]  於是乎現在給了三個或者甚至四個
[00:16:55.120 --> 00:16:56.520]  包括了蘭尼里
[00:16:56.520 --> 00:17:01.120]  四個猶大國的人
[00:17:01.120 --> 00:17:07.120]  來成為一個巴比倫省的欽差
[00:17:07.120 --> 00:17:13.120]  這件事是一個政治上的發展
[00:17:13.120 --> 00:17:14.520]  這班人無能
[00:17:14.520 --> 00:17:18.520]  原本迦勒底人包括那些解釋
[00:17:18.520 --> 00:17:21.320]  星象、異象、術士等等
[00:17:21.320 --> 00:17:22.320]  他們都無能
[00:17:22.320 --> 00:17:23.920]  解釋不了的時候
[00:17:23.920 --> 00:17:26.920]  這四個人救了他們
[00:17:26.920 --> 00:17:28.520]  但他們沒有想過
[00:17:28.520 --> 00:17:29.920]  他救了我
[00:17:29.920 --> 00:17:32.920]  於是乎我們跟他合作
[00:17:32.920 --> 00:17:34.920]  沒有這樣想過
[00:17:34.920 --> 00:17:36.520]  他的想法反而是
[00:17:36.520 --> 00:17:38.720]  他搶了我們的位置
[00:17:38.720 --> 00:17:41.320]  所以我要弄死他
[00:17:41.320 --> 00:17:42.520]  所以前文說過
[00:17:42.520 --> 00:17:47.120]  這幾個人在面對尼布交尼撒王
[00:17:47.120 --> 00:17:51.520]  要立令要殺死他們的時候
[00:17:51.520 --> 00:17:53.320]  這班人先來找
[00:17:53.320 --> 00:17:56.520]  達爾利及這三個同伴
[00:17:56.520 --> 00:17:58.920]  他們的命
[00:17:58.920 --> 00:18:00.120]  記不記得這些的發展
[00:18:00.120 --> 00:18:01.320]  上文是有這樣的發展
[00:18:01.320 --> 00:18:06.320]  所以才有到今天這一段聖經的記載
[00:18:06.320 --> 00:18:07.920]  從這段聖經裡面
[00:18:07.920 --> 00:18:09.120]  也都給我們看見
[00:18:09.120 --> 00:18:15.120]  這幾個加勒底人都很沙膽
[00:18:15.120 --> 00:18:16.120]  他怎樣沙膽
[00:18:16.120 --> 00:18:18.920]  他來到尼布交尼撒王的面前
[00:18:18.920 --> 00:18:24.520]  先將尼布交尼撒王捧了一捧
[00:18:24.520 --> 00:18:31.120]  所以他也要說願王萬歲
[00:18:31.120 --> 00:18:32.320]  捧他一捧
[00:18:32.320 --> 00:18:34.120]  但不要這麼快開心
[00:18:34.120 --> 00:18:35.920]  你不要以為做王
[00:18:35.920 --> 00:18:37.520]  有人捧你你就開心
[00:18:37.520 --> 00:18:39.520]  所以我們也說過
[00:18:39.520 --> 00:18:41.920]  當人人說你仕好的時候
[00:18:41.920 --> 00:18:43.120]  你就有禍了
[00:18:43.120 --> 00:18:44.520]  捧你一捧的時候
[00:18:44.520 --> 00:18:45.920]  之後就插你一刀
[00:18:45.920 --> 00:18:46.520]  怎樣插你一刀
[00:18:46.520 --> 00:18:49.920]  我們看回這段聖經後一些的時間
[00:18:49.920 --> 00:18:52.720]  他談論到
[00:18:52.720 --> 00:18:57.920]  有幾個猶大人不聽你的話
[00:18:57.920 --> 00:18:58.720]  不聽你的話
[00:18:58.720 --> 00:19:01.520]  第十二節
[00:19:01.520 --> 00:19:03.920]  你還派了他們去管理
[00:19:03.920 --> 00:19:07.720]  巴比倫省的事務
[00:19:07.720 --> 00:19:11.320]  他們真的很沙膽
[00:19:11.320 --> 00:19:12.320]  那是誰
[00:19:12.320 --> 00:19:15.720]  那是王
[00:19:15.720 --> 00:19:20.320]  為甚麼你夠膽跟他說
[00:19:20.320 --> 00:19:25.520]  你一方面說他是萬王之王
[00:19:25.520 --> 00:19:27.720]  萬歲爺
[00:19:27.720 --> 00:19:34.920]  但轉頭是你所選的那幾個猶大人
[00:19:34.920 --> 00:19:38.120]  管理巴比倫省的人
[00:19:38.120 --> 00:19:39.520]  他們不聽你的話
[00:19:39.520 --> 00:19:40.120]  怎樣不聽你的話
[00:19:40.120 --> 00:19:42.120]  包括三樣東西在這段講到
[00:19:42.120 --> 00:19:44.520]  首先
[00:19:44.520 --> 00:19:47.120]  第一樣他不理你
[00:19:47.120 --> 00:19:49.720]  彩你都傻
[00:19:49.720 --> 00:19:51.520]  不理你
[00:19:51.520 --> 00:19:53.720]  我們一會看看怎樣不理你
[00:19:53.720 --> 00:19:54.920]  第二
[00:19:54.920 --> 00:19:57.720]  又不侍奉你的神
[00:19:57.720 --> 00:19:58.520]  巴比了
[00:19:58.520 --> 00:20:00.720]  連你的神都不放在眼內
[00:20:00.720 --> 00:20:02.720]  這在古近東文化是很重要的
[00:20:02.720 --> 00:20:03.320]  為甚麼
[00:20:03.320 --> 00:20:05.520]  在古近東文化裏
[00:20:05.520 --> 00:20:07.520]  我的神和你的神
[00:20:07.520 --> 00:20:12.320]  其實就是代表我的民族的榮譽
[00:20:12.320 --> 00:20:14.520]  如果我的神贏過你的神
[00:20:14.520 --> 00:20:17.720]  代表我們的民族就贏過你
[00:20:17.720 --> 00:20:19.520]  但如果你的神贏了我的神
[00:20:19.520 --> 00:20:21.920]  等同於我們的民族就輸了
[00:20:21.920 --> 00:20:25.520]  反過來就是如果我的民族能夠打勝仗
[00:20:25.520 --> 00:20:29.520]  就等同於我的神贏了你的神
[00:20:29.520 --> 00:20:30.320]  第三樣東西
[00:20:30.320 --> 00:20:35.120]  他說也不敬拜你所立的金像
[00:20:35.120 --> 00:20:37.120]  你立的金像
[00:20:37.120 --> 00:20:43.720]  其實是反映著王李的榮譽
[00:20:43.720 --> 00:20:46.120]  他也不理會
[00:20:46.120 --> 00:20:52.120]  在整個三個否定的時候
[00:20:52.120 --> 00:20:55.520]  他就說整件事的局是怎樣做出來
[00:20:55.520 --> 00:20:57.320]  局是怎樣做出來呢
[00:20:57.320 --> 00:20:59.520]  就說曾經你有個命令
[00:20:59.520 --> 00:21:02.920]  王李有個命令降旨
[00:21:02.920 --> 00:21:06.520]  凡聽見那大堆樂器
[00:21:06.520 --> 00:21:09.120]  不再重複說
[00:21:09.120 --> 00:21:13.120]  一響起就要拜金像
[00:21:13.120 --> 00:21:16.720]  在這個記載裡面
[00:21:16.720 --> 00:21:20.720]  其實簡單的說一句
[00:21:20.720 --> 00:21:23.920]  這幾個加拿大人不值得
[00:21:23.920 --> 00:21:29.920]  猶太人的四個年輕人有本事
[00:21:29.920 --> 00:21:31.920]  縱使我曾經受惠
[00:21:31.920 --> 00:21:33.920]  可以脫離被殺
[00:21:33.920 --> 00:21:36.920]  但是在這一刻
[00:21:36.920 --> 00:21:40.320]  你們不死 我們就會亡國
[00:21:40.320 --> 00:21:41.920]  這麼上下的意思
[00:21:41.920 --> 00:21:45.320]  是誰造成的
[00:21:45.320 --> 00:21:48.120]  是王李
