
[00:00:00.000 --> 00:00:03.600]  今日我哋嚟到《離希米記》嘅第四章
[00:05:40.000 --> 00:05:42.000]  甚至乎好似尼希米佢哋咁樣
[00:05:42.000 --> 00:05:44.000]  你見到上帝開路
[00:05:44.000 --> 00:05:46.000]  開一啲冇可能開嘅路
[00:05:46.000 --> 00:05:48.000]  於是乎你好肯定
[00:05:48.000 --> 00:05:50.000]  但係行一行下
[00:05:50.000 --> 00:05:52.000]  你發現有困難
[00:05:52.000 --> 00:05:54.000]  你遇到唔同嘅聲音
[00:05:54.000 --> 00:05:56.000]  好似有好多唔同嘅嘢
[00:05:56.000 --> 00:06:00.000]  令到你好似會唔會動搖懷疑
[00:06:00.000 --> 00:06:02.000]  好多反對聲音
[00:06:02.000 --> 00:06:05.000]  俗語話一尋百踩
[00:06:05.000 --> 00:06:06.000]  最後就要睇吓
[00:06:06.000 --> 00:06:08.000]  我哋點樣堅持
[00:06:08.000 --> 00:06:11.000]  上帝點樣喺我哋困難當中
[00:06:11.000 --> 00:06:14.000]  嚟到去開路成就佢嘅心意
[00:06:14.000 --> 00:06:17.000]  我有一個實際嘅例子
[00:06:17.000 --> 00:06:20.000]  有一個人去咗幼稚園之後
[00:06:20.000 --> 00:06:22.000]  佢擁有嘅財產
[00:06:22.000 --> 00:06:26.000]  只係一間靠喺高速公路旁邊嘅小餐廳
[00:06:26.000 --> 00:06:29.000]  雖然呢間餐廳細細地
[00:06:29.000 --> 00:06:31.000]  但係都幾有特色
[00:06:31.000 --> 00:06:32.000]  與眾不同
[00:06:32.000 --> 00:06:35.000]  佢最受歡迎有一道菜
[00:06:35.000 --> 00:06:37.000]  就係佢自己發明嘅
[00:06:37.000 --> 00:06:39.000]  一種烹調嘅方式
[00:06:39.000 --> 00:06:41.000]  就係做一種炸雞
[00:06:41.000 --> 00:06:43.000]  就係因為咁樣
[00:06:43.000 --> 00:06:46.000]  好多人去佢呢個餐廳食炸雞
[00:06:46.000 --> 00:06:49.000]  但係估都估唔到
[00:06:49.000 --> 00:06:50.000]  冇幾耐之後
[00:06:50.000 --> 00:06:52.000]  喺高速公路嘅隔離
[00:06:52.000 --> 00:06:55.000]  開咗一條更加靚嘅高速公路
[00:06:55.000 --> 00:06:59.000]  於是乎飯店嘅生意就一落天際
[00:06:59.000 --> 00:07:01.000]  最後終於就要倒閉
[00:07:01.000 --> 00:07:03.000]  關門大吉
[00:07:03.000 --> 00:07:04.000]  迫於無奈
[00:07:04.000 --> 00:07:06.000]  佢諗吓點算
[00:07:06.000 --> 00:07:11.000]  佢唯有打算將佢炸雞呢個獨門嘅秘方
[00:07:11.000 --> 00:07:13.000]  賣畀其他人
[00:07:13.000 --> 00:07:17.000]  希望換取一啲微薄嘅利潤
[00:07:17.000 --> 00:07:19.000]  喺推銷嘅過程當中
[00:07:19.000 --> 00:07:23.000]  冇一間嘅餐廳願意買佢嘅配方
[00:07:23.000 --> 00:07:28.000]  而且佢仲不斷咁樣遭受到唔同嘅人嘅嘲笑
[00:07:28.000 --> 00:07:31.000]  其實一個人無論喺任何年齡
[00:07:31.000 --> 00:07:34.000]  俾人笑都唔係一件令人愉快嘅事
[00:07:34.000 --> 00:07:37.000]  何況佢已經退咗休
[00:07:37.000 --> 00:07:40.000]  喺一個咁嘅年紀仲被人嘲笑
[00:07:40.000 --> 00:07:42.000]  更加係難以接受
[00:07:42.000 --> 00:07:44.000]  唔單止俾人笑
[00:07:44.000 --> 00:07:46.000]  而且啲人仲不斷嘅拒絕佢
[00:07:46.000 --> 00:07:51.000]  唔肯同佢嚟到去買佢呢個配方
[00:07:51.000 --> 00:07:53.000]  後來佢終於冇放棄
[00:07:53.000 --> 00:07:56.000]  佢揸住架車行遍咗全國
[00:07:56.000 --> 00:07:59.000]  俾人拒絕咗一千零九次之後
[00:07:59.000 --> 00:08:02.000]  終於有人同意採納佢嘅諗法
[00:08:02.000 --> 00:08:04.000]  買佢嘅配方
[00:08:04.000 --> 00:08:09.000]  從此之後佢嘅連鎖店開完一間又一間
[00:08:09.000 --> 00:08:13.000]  遍滿全國甚至遍滿全世界
[00:08:13.000 --> 00:08:16.000]  呢個係肯德基嘅來由
[00:08:16.000 --> 00:08:18.000]  肯德基嘅創辦人
[00:08:18.000 --> 00:08:22.000]  Colonel Harlan Sanders 呢一個嘅上校
[00:08:22.000 --> 00:08:24.000]  佢自細佢就返主日學
[00:08:24.000 --> 00:08:27.000]  佢係一個基督教嘅家庭度長大
[00:08:27.000 --> 00:08:29.000]  但係喺佢嘅見證當中
[00:08:29.000 --> 00:08:31.000]  佢話直到有一次
[00:08:31.000 --> 00:08:32.000]  喺佢年青嘅時候
[00:08:32.000 --> 00:08:34.000]  佢自己禱告
[00:08:34.000 --> 00:08:36.000]  佢經歷到神嘅同在
[00:08:36.000 --> 00:08:38.000]  由嗰一日開始
[00:08:38.000 --> 00:08:41.000]  佢真真正正成為一個基督徒
[00:08:41.000 --> 00:08:46.000]  佢就按照神嘅帶領去行佢嘅每一步
[00:08:46.000 --> 00:08:50.000]  啲人為咗紀念呢一位桑德斯上校
[00:08:50.000 --> 00:08:53.000]  就喺肯德基嗰啲嘅店鋪面前
[00:08:53.000 --> 00:08:56.000]  就豎立咗佢嘅塑像
[00:08:56.000 --> 00:08:59.000]  後來變成佢呢個嘅品牌
[00:08:59.000 --> 00:09:01.000]  一間炸雞店
[00:09:01.000 --> 00:09:04.000]  居然唔係用一啲好靚得意嘅公仔
[00:09:04.000 --> 00:09:06.000]  或者一啲年輕人
[00:09:06.000 --> 00:09:10.000]  甚至唔係屋企媽媽做嘅嗰個嘅recipe
[00:09:10.000 --> 00:09:15.000]  而係用呢一個老爺爺嘅一個塑像
[00:09:15.000 --> 00:09:17.000]  我識得一啲生意人
[00:09:17.000 --> 00:09:19.000]  我當年都曾經自己創業
[00:09:19.000 --> 00:09:22.000]  小生意人有一樣嘢好特別嘅
[00:09:22.000 --> 00:09:26.000]  就係佢哋都有自己好想做好想去堅持嘅嘢
[00:09:26.000 --> 00:09:28.000]  佢哋唔鍾意幫人打工
[00:09:28.000 --> 00:09:31.000]  亦都覺得有可能做得到嘅
[00:09:31.000 --> 00:09:34.000]  佢哋做生意面對好多環境嘅壓力
[00:09:34.000 --> 00:09:36.000]  眾人嘅目光
[00:09:36.000 --> 00:09:38.000]  本來個個月人哋出糧畀你
[00:09:38.000 --> 00:09:40.000]  而家個個月出糧畀人
[00:09:40.000 --> 00:09:44.000]  所以佢哋都要有堅持不懈嘅毅力
[00:09:44.000 --> 00:09:46.000]  然之後先可以做得到
[00:09:46.000 --> 00:09:48.000]  好多時我就會諗
[00:09:48.000 --> 00:09:52.000]  生意人為咗建立佢哋嘅生意
[00:09:52.000 --> 00:09:54.000]  都可以堅持努力
[00:09:54.000 --> 00:09:57.000]  何況當我哋遇到呢一位創造天地嘅主
[00:09:57.000 --> 00:09:59.000]  我哋認定佢
[00:09:59.000 --> 00:10:03.000]  豈不是更加要認定佢畀我哋嘅使命同埋位分
[00:10:03.000 --> 00:10:05.000]  無論如何
[00:10:05.000 --> 00:10:06.000]  無論遇到咩困難
[00:10:06.000 --> 00:10:09.000]  我哋都堅持黎到去努力
[00:10:09.000 --> 00:10:14.000]  黎希米佢建造城牆呢佢有權嘅
[00:10:14.000 --> 00:10:18.000]  佢呢有皇親子班嗰個嘅禦靈
[00:10:18.000 --> 00:10:21.000]  所以敵人由四方八面而嚟
[00:10:21.000 --> 00:10:25.000]  但係敵人用嘅方法呢其實唔係好多
[00:10:25.000 --> 00:10:26.000]  不過有時候呢
[00:10:26.000 --> 00:10:29.000]  我哋都覺得我哋有上頭認可啦
[00:10:29.000 --> 00:10:32.000]  甚至乎呢上帝明明都喜悅我哋咁樣做
[00:10:32.000 --> 00:10:36.000]  我哋呢就假設咗會牢牢長控
[00:10:36.000 --> 00:10:38.000]  不過我哋發現呢一度黎希米
[00:10:38.000 --> 00:10:40.000]  雖然有皇嘅詔書
[00:10:40.000 --> 00:10:45.000]  詔書卻係帶嚟呢其他人更加嘅不滿
[00:10:45.000 --> 00:10:47.000]  喺黎希米嘅時代
[00:10:47.000 --> 00:10:50.000]  點解四圍嘅人會咁不滿呢
[00:10:50.000 --> 00:10:54.000]  原來反對佢嘅人呢有佢哋歷史嘅根據
[00:10:54.000 --> 00:10:55.000]  喺之前嗰十年呀
[00:10:55.000 --> 00:10:58.000]  佢哋都曾經成功相遇
[00:10:58.000 --> 00:11:01.000]  要求阻止猶大人去建造聖殿
[00:11:01.000 --> 00:11:05.000]  話佢哋呢一向呢都有背叛皇呀
[00:11:05.000 --> 00:11:07.000]  所以呢唔可以畀佢哋有自己嘅聖殿
[00:11:07.000 --> 00:11:11.000]  如果唔係呢佢哋就會叫啲人進貢畀自己
[00:11:11.000 --> 00:11:13.000]  而唔係進貢畀國家
[00:11:13.000 --> 00:11:17.000]  呢件事呢記載喺以斯拉紀四章二十節
[00:11:17.000 --> 00:11:22.000]  嗰度話從前耶路撒冷也有大君王統管河西全地
[00:11:22.000 --> 00:11:26.000]  人就給他們進貢交貨納稅
[00:11:26.000 --> 00:11:29.000]  所以其實呢件事點解咁多人反對呢
[00:11:29.000 --> 00:11:32.000]  係涉及各個民族嘅利益
[00:11:32.000 --> 00:11:34.000]  以斯拉紀就記載咗
[00:11:34.000 --> 00:11:39.000]  當時嘅人呢迫使猶大人停止建造聖殿
[00:11:39.000 --> 00:11:43.000]  喺四章二十三至到二十四節嗰時呢
[00:11:43.000 --> 00:11:47.000]  嗰度話呢亞達薛西王有一個上諭呀
[00:11:47.000 --> 00:11:51.000]  呢個上諭讀在尼宏和書記申遂
[00:11:51.000 --> 00:11:53.000]  定佢哋嘅同黨面前
[00:11:53.000 --> 00:11:58.000]  之後嗰啲人呢就急忙往耶路撒冷去見猶大人
[00:11:58.000 --> 00:12:01.000]  用勢力強迫佢哋停工
[00:12:01.000 --> 00:12:05.000]  於是乎當時建造聖殿嘅工作就停止咗
[00:12:05.000 --> 00:12:10.000]  所以今日猶大人居然攞到王嘅詔書
[00:12:10.000 --> 00:12:13.000]  其他人好自然嘅反應呢係憤怒呀
[00:12:13.000 --> 00:12:17.000]  認為呢班嘅猶大人呢又嚟攞好處呀
[00:12:17.000 --> 00:12:21.000]  佢哋唔會認為猶大人其實只係想要返
[00:12:21.000 --> 00:12:24.000]  佢哋原本屬於佢哋民族嘅嘢
[00:12:24.000 --> 00:12:26.000]  弟兄姊妹
[00:12:26.000 --> 00:12:29.000]  你曾經受到啲咩嘅攻擊呀
[00:12:29.000 --> 00:12:31.000]  可能唔係眼見嘅
[00:12:31.000 --> 00:12:33.000]  可能就係嚟自我哋內心
[00:12:33.000 --> 00:12:37.000]  甚至乎呢有時係我哋自己畀自己嘅壓力
[00:12:37.000 --> 00:12:39.000]  當你繼續堅持嘅時候
[00:12:39.000 --> 00:12:42.000]  其他人係咪會變本加厲呢
[00:12:42.000 --> 00:12:46.000]  尼希米用佢嘅行動話畀我哋聽
[00:12:46.000 --> 00:12:47.000]  為上帝工作
[00:12:47.000 --> 00:12:49.000]  回應呼召
[00:12:49.000 --> 00:12:51.000]  即使有上帝開路
[00:12:51.000 --> 00:12:54.000]  好似尼希米連王嘅詔書都有啦
[00:12:54.000 --> 00:12:57.000]  都唔等於會一帆風順
[00:12:57.000 --> 00:13:02.000]  唔係話我哋搵到召命或者攞住搵到真理
[00:13:02.000 --> 00:13:04.000]  就解決一切問題
[00:13:04.000 --> 00:13:09.000]  其實呢個係我哋有時候都無意刻意地期待緊嘅
[00:13:09.000 --> 00:13:15.000]  我哋都好想呢位嘅上帝就為我解決眼前呢個問題
[00:13:15.000 --> 00:13:17.000]  但係其實上帝嘅關心嘅呢
[00:13:17.000 --> 00:13:19.000]  唔係解決我哋呢啲問題
[00:13:19.000 --> 00:13:24.000]  佢關心嘅係咪係就係我哋嘅生命係咪屬於佢
[00:13:24.000 --> 00:13:28.000]  所以當我哋喺當中我哋按照呢個嘅使命
[00:13:28.000 --> 00:13:31.000]  按照呢個真理去實踐嘅時候
[00:13:31.000 --> 00:13:34.000]  我哋仍然必定會遇到困難
[00:13:34.000 --> 00:13:35.000]  就喺困難當中
[00:13:35.000 --> 00:13:37.000]  我哋繼續去經歷上帝
[00:13:37.000 --> 00:13:41.000]  繼續被神呢去不斷去訴訟我哋
[00:13:41.000 --> 00:13:43.000]  所以困難係必定有
[00:13:43.000 --> 00:13:46.000]  甚至四方八面而嚟嘅時候
[00:13:46.000 --> 00:13:48.000]  我哋都唔需要驚訝
[00:13:48.000 --> 00:13:52.000]  係尼希米畀我哋認識到呢啲反對嘅聲音當中呢
[00:13:52.000 --> 00:13:54.000]  我哋要堅定不移
[00:13:54.000 --> 00:13:58.000]  我哋專心專注喺上帝嘅帶領當中
[00:13:58.000 --> 00:14:01.000]  佢會繼續為我哋開路
[00:14:01.000 --> 00:14:03.000]  喺四章演說嗰度呢
[00:14:03.000 --> 00:14:09.000]  其實森巴拉針對修造城牆問咗五個問題
[00:14:09.000 --> 00:14:14.000]  頭兩個問題呢係針對猶大人興建城牆嘅能力嘅
[00:14:14.000 --> 00:14:19.000]  跟住兩個問題呢就針對修造城牆嘅速度
[00:14:19.000 --> 00:14:25.000]  最後一個問題呢係嘲笑佢哋用嚟建造城牆嘅物料
[00:14:25.000 --> 00:14:28.000]  四章三節阿滿人多比亞話
[00:14:28.000 --> 00:14:35.000]  佢哋所修造嘅石牆呢就係狐狸上去呢一踩就淋啦
[00:14:35.000 --> 00:14:42.000]  呢啲嘅聲音攻擊我哋三人嘅能力唔得㗎啦
[00:14:42.000 --> 00:14:49.000]  速度你咁慢㗎內涵呢啲咩嚟㗎
[00:14:49.000 --> 00:14:53.000]  我將呢啲嘅聲音呢有意無意都嚟自我哋周圍
[00:14:53.000 --> 00:14:56.000]  嚟自我哋成長嘅過程
[00:14:56.000 --> 00:15:01.000]  甚至乎嚟自我哋內心一啲錯咗好多負面嘅感受
[00:15:01.000 --> 00:15:06.000]  影響到呢我哋有冇能力能唔能夠勇敢咁樣
[00:15:06.000 --> 00:15:11.000]  嚟去堅持實踐我哋眼前嘅使命
[00:15:11.000 --> 00:15:15.000]  森巴拉恥笑猶大人修造石牆嘅作用
[00:15:15.000 --> 00:15:18.000]  我唔知你會唔會都懷疑自己嘅能力
[00:15:18.000 --> 00:15:22.000]  懷疑你有時做嘅嘢呢係有冇用呀
[00:15:22.000 --> 00:15:25.000]  配唔配得服侍上帝呢
[00:15:25.000 --> 00:15:29.000]  森巴拉好想嗰啲猶大人懷疑呀
[00:15:29.000 --> 00:15:31.000]  然之後就會放棄
[00:15:31.000 --> 00:15:35.000]  所以呢佢亦都攻擊呢個嘅時間
[00:15:35.000 --> 00:15:38.000]  就話佢哋呢永遠都做唔完㗎啦
[00:15:38.000 --> 00:15:43.000]  你會唔會覺得對自己對其他人對社會
[00:15:43.000 --> 00:15:46.000]  對你嘅家庭對你嘅工作甚至教會
[00:15:46.000 --> 00:15:49.000]  你有啲無助無力嘅感覺呢
[00:15:49.000 --> 00:15:52.000]  我哋需要堅定嘅相信
[00:15:52.000 --> 00:15:56.000]  事情唔係靠我哋一個人嚟到去成就
[00:15:56.000 --> 00:15:59.000]  係當我哋彼此嚟到去配搭
[00:15:59.000 --> 00:16:01.000]  互相嚟到去支持嘅時候
[00:16:01.000 --> 00:16:05.000]  上帝會喺我哋當中做好奇妙嘅事
[00:16:05.000 --> 00:16:09.000]  通過我哋嘅軟弱佢能夠成就一切
[00:16:09.000 --> 00:16:11.000]  過於我哋所想所求
[00:16:11.000 --> 00:16:16.000]  森巴拉同多比亞都笑嗰啲猶大人所用嘅物料
[00:16:16.000 --> 00:16:21.000]  你會唔會懷疑你手上面工作嗰個性質
[00:16:21.000 --> 00:16:25.000]  有冇意義上帝會唔會關心呢
[00:16:25.000 --> 00:16:28.000]  各位姐妹我哋唔需要懷疑嘅
[00:16:28.000 --> 00:16:31.000]  因為上帝安放我哋每個人喺唔同嘅位置
[00:16:31.000 --> 00:16:36.000]  就係要讓我哋喺呢啲嘅地方一齊發揮佢俾我哋嘅影響力
[00:16:36.000 --> 00:16:43.000]  以至到我哋經歷神喺我哋生命裏面帶領我哋建造嘅生命工程
[00:16:43.000 --> 00:16:47.000]  呢個嘅工程喺上帝嘅手裏面就係最堅固
[00:16:47.000 --> 00:16:50.000]  因為聖靈會親自喺我哋嘅當中
[00:16:50.000 --> 00:16:56.000]  喺我哋嘅心裏面俾我哋有剛強有勇氣嚟到去塑造我哋
[00:16:56.000 --> 00:16:58.000]  讓我哋彼此嚟到去同行
[00:16:58.000 --> 00:17:03.000]  所以面對攻擊第一樣嘢就係要認定目標
[00:17:03.000 --> 00:17:07.000]  我哋要審查我哋自己內心嘅情況
[00:17:07.000 --> 00:17:09.000]  我哋都只不過係人
[00:17:09.000 --> 00:17:11.000]  我哋會有情緒反應
[00:17:11.000 --> 00:17:13.000]  我哋會有內心不同嘅聲音
[00:17:13.000 --> 00:17:16.000]  我哋需要喺當中去分辨
[00:17:16.000 --> 00:17:19.000]  然後認定上帝要我哋去做嘅事
[00:17:19.000 --> 00:17:23.000]  其實尼希米記呢度係有一個結構
[00:17:23.000 --> 00:17:28.000]  四章一至到三節講到尼希米佢受到攻擊
[00:17:28.000 --> 00:17:32.000]  然後四至五節呢佢向上帝祈禱
[00:17:32.000 --> 00:17:35.000]  七至有八節講到佢再受到攻擊
[00:17:35.000 --> 00:17:40.000]  然後第九節再記載尼希米嘅禱告
[00:17:40.000 --> 00:17:42.000]  所以第二樣嘢好重要嘅呢
[00:17:42.000 --> 00:17:44.000]  就係要祈禱
[00:17:44.000 --> 00:17:46.000]  我哋都知嘅
[00:17:46.000 --> 00:17:48.000]  要祈禱依靠神
[00:17:48.000 --> 00:17:50.000]  但係呢度講到唔單止祈禱
[00:17:50.000 --> 00:17:54.000]  重要係不斷嘅持續嘅禱告
[00:17:54.000 --> 00:17:57.000]  讓我哋每一步都依靠上帝
[00:17:57.000 --> 00:17:58.000]  我哋記得呢
[00:17:58.000 --> 00:18:01.000]  喺讀尼希米記第二章嘅時候
[00:18:01.000 --> 00:18:04.000]  我哋知道尼希米佢初初祈禱呢
[00:18:04.000 --> 00:18:08.000]  佢由基斯留月一路祈禱到到彌撒月
[00:18:08.000 --> 00:18:10.000]  按照猶大曆法當中呢
[00:18:10.000 --> 00:18:12.000]  係大概有四個月嘅時間
[00:18:12.000 --> 00:18:14.000]  然後佢入去見王
[00:18:14.000 --> 00:18:18.000]  王就畀佢興建城牆
[00:18:18.000 --> 00:18:21.000]  佢興建做城牆係由祈禱開始
[00:18:21.000 --> 00:18:23.000]  睇見上帝親自開路
[00:18:23.000 --> 00:18:25.000]  然之後喺過程當中呢
