
[00:00:00.000 --> 00:00:03.500]  今日的講題是「勝過驕傲」
[00:02:33.180 --> 00:02:36.460]  另一面就是呈現出我們一般所理解的
[00:02:36.460 --> 00:02:37.700]  不可一世
[00:02:37.700 --> 00:02:39.700]  目空一切
[00:02:39.700 --> 00:02:41.980]  等於說今天講到的主角
[00:02:41.980 --> 00:02:43.140]  是機顛
[00:02:43.140 --> 00:02:45.540]  可能很多人都熟悉機顛
[00:02:45.540 --> 00:02:48.260]  機顛的開頭開始的時候
[00:02:48.260 --> 00:02:49.900]  他真的很信服神
[00:02:49.900 --> 00:02:50.940]  神叫他做什麼
[00:02:50.940 --> 00:02:53.380]  他就真的全部做了
[00:02:53.380 --> 00:02:54.420]  但是呢
[00:02:54.420 --> 00:02:59.180]  機顛沒有辦法由始至終去堅持這種信服
[00:02:59.180 --> 00:03:00.140]  到最後
[00:03:00.140 --> 00:03:01.180]  大家都可能知道
[00:03:01.180 --> 00:03:02.620]  他雖收尾
[00:03:02.620 --> 00:03:06.060]  他沒有辦法勝過自己的驕傲
[00:03:06.060 --> 00:03:08.060]  機顛這個經歷
[00:03:08.060 --> 00:03:10.460]  可能對於我們今天來說
[00:03:10.460 --> 00:03:14.900]  是我們屬靈生命上的一個重要的提醒
[00:03:14.900 --> 00:03:17.260]  我們回到機顛的時代
[00:03:17.260 --> 00:03:20.180]  機顛的時代以色列人面對一些新的敵人
[00:03:20.180 --> 00:03:23.260]  之前我們講史詩記有很多不同的敵人
[00:03:23.260 --> 00:03:26.220]  今次以色列人面對的敵人是什麼呢
[00:03:26.220 --> 00:03:28.860]  就是一些米顛人
[00:03:28.860 --> 00:03:30.060]  阿瑪力人
[00:03:30.060 --> 00:03:32.140]  和裡面一些東方人
[00:03:32.140 --> 00:03:36.180]  聖經形容這一班新的敵人好像黃曹一樣
[00:03:36.180 --> 00:03:36.980]  為什麼呢
[00:03:36.980 --> 00:03:42.500]  因為這班人將以色列人所有賴以為生的東西全部搶走
[00:03:42.500 --> 00:03:44.420]  搶走不了就全部破壞了
[00:03:44.420 --> 00:03:50.540]  換句話說 令到以色列人沒有任何的生存空間
[00:03:50.540 --> 00:03:53.340]  就好像黃曹一樣吃光所有的東西
[00:03:53.340 --> 00:03:54.740]  那這個時候
[00:03:54.740 --> 00:03:56.020]  機顛去了哪裡呢
[00:03:56.020 --> 00:04:00.140]  他不是拿著刀和敵人去打的
[00:04:00.140 --> 00:04:05.820]  機顛選擇了躲在一個榨酒池那裡打小麥
[00:04:05.820 --> 00:04:10.220]  打小麥在榨酒池打的嗎
[00:04:10.220 --> 00:04:11.820]  不是在高山上面的嗎
[00:04:11.820 --> 00:04:15.500]  因為打小麥的時候你打了一些糠皮出來
[00:04:15.500 --> 00:04:17.580]  所以在高山上面等有風出來
[00:04:17.580 --> 00:04:18.900]  你一打小麥的時候
[00:04:18.900 --> 00:04:20.540]  那些風就吹走那些糠皮
[00:04:20.540 --> 00:04:22.740]  這樣就最有效率了
[00:04:22.740 --> 00:04:25.620]  但是機顛偏偏要選擇一個土坑
[00:04:25.620 --> 00:04:26.860]  這個土坑是什麼呢
[00:04:26.860 --> 00:04:29.180]  就是可能大家見過那些釀酒過程
[00:04:29.180 --> 00:04:30.780]  就是把葡萄放在那裡
[00:04:30.780 --> 00:04:32.260]  然後用這腳在那裡踩
[00:04:32.260 --> 00:04:33.100]  踩踩踩踩踩
[00:04:33.100 --> 00:04:35.940]  然後葡萄就流出來釀酒
[00:04:35.940 --> 00:04:36.900]  這個土坑
[00:04:36.900 --> 00:04:39.660]  機顛就在那裡打小麥
[00:04:39.660 --> 00:04:41.820]  不僅沒有效率
[00:04:41.820 --> 00:04:43.620]  還令到自己一頭灰
[00:04:43.620 --> 00:04:47.820]  大家可以想像到當時機顛是怎麼樣的
[00:04:47.820 --> 00:04:52.740]  他既然選擇了這樣的地方來打小麥
[00:04:52.740 --> 00:04:54.220]  為什麼呢
[00:04:54.220 --> 00:04:57.980]  因為機顛懼怕人
[00:04:57.980 --> 00:04:59.020]  在這個時候
[00:04:59.020 --> 00:05:00.420]  在靈界裡面
[00:05:00.420 --> 00:05:03.580]  撒旦就笑到暈了
[00:05:03.580 --> 00:05:05.300]  這個人
[00:05:05.300 --> 00:05:07.100]  原來是事先
[00:05:07.100 --> 00:05:11.180]  這個人也叫做事先
[00:05:11.180 --> 00:05:12.780]  就在這個時候
[00:05:12.780 --> 00:05:16.540]  神的使者就在田野裡面出現
[00:05:16.540 --> 00:05:18.020]  對機顛這樣說
[00:05:18.020 --> 00:05:19.780]  大能的勇士
[00:05:19.780 --> 00:05:22.540]  耶和華與你同在
[00:05:22.540 --> 00:05:24.020]  就在這一刻
[00:05:24.020 --> 00:05:27.700]  原來神的計劃開始揭示出來了
[00:05:27.700 --> 00:05:30.940]  原來神不是在說機顛的現狀
[00:05:30.940 --> 00:05:34.380]  神是在宣告神將要成就的事
[00:05:34.380 --> 00:05:38.060]  這句話就像光一樣照進黑暗裡面
[00:05:38.060 --> 00:05:40.420]  刪除了撒旦所有的謊言
[00:05:40.420 --> 00:05:42.340]  今天撒旦可能跟不同的人
[00:05:42.340 --> 00:05:43.700]  包括跟機顛說
[00:05:43.700 --> 00:05:44.780]  你是垃圾
[00:05:44.780 --> 00:05:45.700]  你是廢物
[00:05:45.700 --> 00:05:46.700]  你是廢柴
[00:05:46.700 --> 00:05:47.740]  你沒用的
[00:05:47.740 --> 00:05:49.620]  但是神跟機顛
[00:05:49.620 --> 00:05:51.820]  也跟今天我們所有人說
[00:05:51.820 --> 00:05:53.740]  你是大能的勇士
[00:05:53.740 --> 00:05:55.740]  你是我手中的利劍
[00:05:55.740 --> 00:05:57.580]  你是我聖結的器皿
[00:05:57.580 --> 00:05:58.460]  兄弟姐妹
[00:05:58.460 --> 00:06:00.220]  你聽神的話
[00:06:00.220 --> 00:06:02.380]  抑或聽撒旦的話
[00:06:02.380 --> 00:06:03.900]  機顛就選擇
[00:06:03.900 --> 00:06:05.540]  聽神的話
[00:06:05.540 --> 00:06:08.860]  所以他得勝的歷程
[00:06:08.860 --> 00:06:10.700]  就由這樣開始
[00:06:10.700 --> 00:06:14.540]  機顛信服神的第一個行動是什麼
[00:06:14.540 --> 00:06:18.700]  拆毀了爸爸所見的巴力的祭壇
[00:06:18.700 --> 00:06:22.340]  為耶和華興建一個新的祭壇
[00:06:22.340 --> 00:06:24.580]  留意機顛是懼怕人的
[00:06:24.580 --> 00:06:26.700]  一開始他是很害怕
[00:06:26.700 --> 00:06:28.020]  極之害怕
[00:06:28.020 --> 00:06:31.740]  但是他決定信服神的指示去行動
[00:06:31.740 --> 00:06:33.540]  所以你想像
[00:06:33.540 --> 00:06:35.980]  三更半夜的時候
[00:06:35.980 --> 00:06:38.860]  夜闌人靜的時候
[00:06:38.860 --> 00:06:41.620]  一個害怕的青青的男人
[00:06:41.620 --> 00:06:43.940]  帶著一群僕人
[00:06:43.940 --> 00:06:45.700]  偷偷摸摸
[00:06:45.700 --> 00:06:48.540]  靜靜的走去
[00:06:48.540 --> 00:06:50.860]  拆了巴力的祭壇
[00:06:50.860 --> 00:06:52.140]  搧爛木材
[00:06:52.140 --> 00:06:53.500]  搬走石頭
[00:06:53.500 --> 00:06:56.220]  一邊拆一邊搖底
[00:06:56.220 --> 00:06:59.340]  隔壁那間屋的狗吠了兩聲
[00:06:59.340 --> 00:07:00.380]  然後石頭噴到地上
[00:07:00.380 --> 00:07:01.660]  扮石頭
[00:07:03.580 --> 00:07:06.380]  但是當那個祭壇
[00:07:06.380 --> 00:07:09.340]  巴力的祭壇被拆毀之後
[00:07:09.340 --> 00:07:12.100]  靈界發生了一個極大的爆炸
[00:07:12.100 --> 00:07:13.340]  原來
[00:07:13.340 --> 00:07:14.540]  機顛這些
[00:07:14.540 --> 00:07:17.100]  怕怕青青的信服
[00:07:17.100 --> 00:07:21.020]  是帶來靈界一些極大的影響
[00:07:21.020 --> 00:07:22.860]  巴力在迦南地
[00:07:22.860 --> 00:07:26.820]  那些在靈界裡面好像合法的權力
[00:07:26.820 --> 00:07:29.540]  被打破
[00:07:29.540 --> 00:07:30.420]  所以
[00:07:30.420 --> 00:07:32.620]  機顛的經歷告訴我們
[00:07:32.620 --> 00:07:35.300]  雖然可能我們生命亂亂盡盡
[00:07:35.300 --> 00:07:36.900]  可能我們有很多時候
[00:07:36.900 --> 00:07:38.300]  怕怕青青
[00:07:38.300 --> 00:07:41.900]  但是我們憑信心信服的行動
[00:07:41.900 --> 00:07:46.580]  將會為靈界帶來極大的破壞
[00:07:46.580 --> 00:07:49.020]  第二天早上
[00:07:49.020 --> 00:07:50.900]  村民醒來的時候
[00:07:50.900 --> 00:07:51.380]  發覺
[00:07:51.380 --> 00:07:52.780]  啊
[00:07:52.780 --> 00:07:53.980]  巴力的祭壇
[00:07:53.980 --> 00:07:54.900]  拆了
[00:07:54.900 --> 00:07:56.740]  快點去看閉路電視
[00:07:56.740 --> 00:07:57.140]  不是
[00:07:57.140 --> 00:07:59.140]  那時候沒有閉路電視的
[00:07:59.140 --> 00:08:01.300]  有人靜悄悄的知道
[00:08:01.300 --> 00:08:02.140]  啊
[00:08:02.140 --> 00:08:03.380]  約阿斯的兒子
[00:08:03.380 --> 00:08:05.220]  機顛拆了祭壇
[00:08:05.220 --> 00:08:08.420]  於是整群人就圍著約阿斯的房子
[00:08:08.420 --> 00:08:10.020]  找他算帳
[00:08:10.020 --> 00:08:11.260]  但是到了最終
[00:08:11.260 --> 00:08:12.100]  他發現
[00:08:12.100 --> 00:08:13.500]  這個巴力
[00:08:13.500 --> 00:08:15.580]  原來自己都保護不了
[00:08:15.580 --> 00:08:16.140]  就是
[00:08:16.140 --> 00:08:17.460]  沒料到
[00:08:17.460 --> 00:08:18.900]  結果
[00:08:18.900 --> 00:08:21.820]  巴力在迦南地的信用評級
[00:08:21.820 --> 00:08:24.260]  一夜暴跌
[00:08:24.260 --> 00:08:25.860]  這裡有一個
[00:08:25.860 --> 00:08:29.540]  屬靈的教訓給我們
[00:08:29.540 --> 00:08:33.580]  弟兄姊妹,雖然我們是怕怕怕
[00:08:33.580 --> 00:08:36.500]  可能有些時候我們很怕
[00:08:36.500 --> 00:08:37.380]  但是
[00:08:37.380 --> 00:08:39.140]  原來最終的決定
[00:08:39.140 --> 00:08:40.860]  信服神的行動
[00:08:40.860 --> 00:08:43.660]  是會帶來靈界一個極大的破壞
[00:08:43.660 --> 00:08:46.660]  是讓黑暗勢力被打敗
[00:08:46.660 --> 00:08:48.900]  弟兄姊妹,這一切的勝利
[00:08:48.900 --> 00:08:50.300]  是由於機顛
[00:08:50.300 --> 00:08:53.180]  願意走出那個炸酒池
[00:08:53.180 --> 00:08:55.340]  為神做見證開始
[00:08:55.340 --> 00:08:56.380]  弟兄姊妹,今天
[00:08:56.380 --> 00:08:59.180]  你的炸酒池是什麼?
[00:08:59.180 --> 00:09:01.940]  你願意走出這個炸酒池
[00:09:01.940 --> 00:09:04.180]  為神做見證
[00:09:04.180 --> 00:09:06.740]  我們教會有位弟兄姊妹叫Sam
[00:09:06.740 --> 00:09:08.420]  Sam
[00:09:08.420 --> 00:09:11.580]  是在大學團契的時候信耶穌的
[00:09:11.580 --> 00:09:16.380]  他媽媽是一個極端拜偶像的人
[00:09:16.380 --> 00:09:17.700]  很專業的
[00:09:17.700 --> 00:09:19.740]  並且因為他這樣
[00:09:19.740 --> 00:09:20.820]  他整個房子都是神位
[00:09:20.820 --> 00:09:21.420]  這裡有一個
[00:09:21.420 --> 00:09:22.860]  那裡有一個
[00:09:22.860 --> 00:09:24.660]  Sam其實
[00:09:24.660 --> 00:09:28.020]  從小到大都很想跟媽媽說耶穌
[00:09:28.020 --> 00:09:30.380]  但是他媽媽是一個女強人
[00:09:30.380 --> 00:09:32.220]  在家裡很幼稚
[00:09:32.220 --> 00:09:36.460]  每次當Sam想跟媽媽說耶穌的時候
[00:09:36.460 --> 00:09:39.060]  看到媽媽的凌厲的眼神
[00:09:39.060 --> 00:09:40.380]  然後他馬上吐氣
[00:09:40.380 --> 00:09:41.540]  然後改口
[00:09:41.540 --> 00:09:43.980]  媽媽,今天天氣多好
[00:09:43.980 --> 00:09:46.900]  你吃飯了嗎?
[00:09:46.900 --> 00:09:48.380]  直到有一次
[00:09:48.380 --> 00:09:52.380]  Sam拿著聖誕崇拜的丹章
[00:09:52.380 --> 00:09:54.100]  手抖抖
[00:09:54.100 --> 00:09:55.220]  腳抖抖
[00:09:55.220 --> 00:09:58.540]  心裡面不停跳,終於放在桌子上
[00:09:58.540 --> 00:10:00.180]  自己又暗暗祈禱
[00:10:00.180 --> 00:10:01.220]  不敢開口說
[00:10:01.220 --> 00:10:03.820]  主啊,求祢讓媽媽
[00:10:03.820 --> 00:10:06.140]  偶然間看見這丹章
[00:10:06.140 --> 00:10:07.500]  主動問我
[00:10:07.500 --> 00:10:09.740]  這個禱告難不難呢?
[00:10:09.740 --> 00:10:11.700]  很間接
[00:10:11.700 --> 00:10:13.020]  第二天早上
[00:10:13.020 --> 00:10:15.780]  Sam起床走出房門的時候
[00:10:15.780 --> 00:10:17.780]  發現媽媽竟然站在房門
[00:10:17.780 --> 00:10:18.860]  拿著這丹章
[00:10:18.860 --> 00:10:20.900]  這是什麼來的?
[00:10:20.900 --> 00:10:22.460]  Sam嚇得膽怯
[00:10:22.460 --> 00:10:25.460]  然後跟媽媽說
[00:10:25.460 --> 00:10:30.420]  媽媽,我想邀請你回聖誕崇拜
[00:10:30.420 --> 00:10:32.540]  聖誕崇拜?
[00:10:32.540 --> 00:10:34.220]  好了
[00:10:34.220 --> 00:10:36.900]  那一年他真的回了聖誕崇拜
[00:10:36.900 --> 00:10:39.700]  但那一年他媽媽沒有信耶穌
[00:10:39.700 --> 00:10:40.980]  第二年
[00:10:40.980 --> 00:10:44.140]  他媽媽竟然又回了聖誕崇拜
[00:10:44.140 --> 00:10:45.900]  那一年很大的感恩
[00:10:45.900 --> 00:10:48.060]  因為聖靈打開了他媽媽的心
[00:10:48.060 --> 00:10:51.940]  那一年他媽媽就信了耶穌
[00:10:51.940 --> 00:10:53.420]  弟兄姊妹
[00:10:53.420 --> 00:10:54.500]  你是不是想拍掌?
[00:10:54.500 --> 00:10:59.540]  你想拍掌就拍給耶穌吧
[00:10:59.540 --> 00:11:00.820]  弟兄姊妹
[00:11:00.820 --> 00:11:05.540]  撒旦是用恐懼來嚇我們的
[00:11:05.540 --> 00:11:07.860]  他是用懼怕來攻擊我們
[00:11:07.860 --> 00:11:09.020]  弟兄姊妹
[00:11:09.020 --> 00:11:12.460]  當有人願意走出這個炸酒池
[00:11:12.460 --> 00:11:14.460]  為神做見證
[00:11:14.460 --> 00:11:17.380]  這個帶著信心的信服行動
[00:11:17.380 --> 00:11:19.380]  記住是這個行動
[00:11:19.380 --> 00:11:24.220]  是會讓控制人生命的黑暗勢力被打敗
[00:11:24.220 --> 00:11:26.100]  人會得著救恩
[00:11:26.100 --> 00:11:27.740]  我們記住這一點
[00:11:27.740 --> 00:11:30.140]  撒旦不是唯一的見證
[00:11:30.140 --> 00:11:31.460]  可能大家都知道
[00:11:31.460 --> 00:11:33.460]  同福堂一直以來
[00:11:33.460 --> 00:11:36.100]  是和一些印尼教會合作
[00:11:36.100 --> 00:11:41.620]  向我們的印庸姐姐傳福音
[00:11:41.620 --> 00:11:44.500]  有一位印庸姐姐叫Anna
[00:11:44.500 --> 00:11:47.420]  就是因為這樣而信了耶穌
[00:11:47.420 --> 00:11:49.980]  因為她是印尼人
[00:11:49.980 --> 00:11:53.220]  所以她在印尼教會被牧養
[00:11:53.220 --> 00:11:54.500]  有一年
[00:11:54.500 --> 00:11:56.300]  神感動了Anna
[00:11:56.300 --> 00:11:57.940]  這個感動是
[00:11:57.940 --> 00:12:00.660]  她要回到印尼那條村
[00:12:00.660 --> 00:12:02.540]  和她爸爸傳福音
[00:12:02.540 --> 00:12:05.220]  於是她真的回到了印尼那條村
[00:12:05.220 --> 00:12:07.900]  我交代一下Anna的爸爸
[00:12:07.900 --> 00:12:10.220]  在印尼那條村是做什麼的
[00:12:10.220 --> 00:12:14.180]  Anna的爸爸是這條村的族長
[00:12:14.180 --> 00:12:15.860]  不單是族長
[00:12:15.860 --> 00:12:17.260]  他是拜偶像
[00:12:17.260 --> 00:12:18.980]  並且是巫師
[00:12:18.980 --> 00:12:20.100]  巫師是什麼呢
[00:12:20.100 --> 00:12:21.940]  不是大公巫師的巫師
[00:12:21.940 --> 00:12:23.620]  是真正的巫師
[00:12:23.620 --> 00:12:25.220]  她爸爸做什麼呢
[00:12:25.220 --> 00:12:26.100]  這個巫師
[00:12:26.100 --> 00:12:27.900]  可能大家看電影都見過
[00:12:27.900 --> 00:12:30.620]  古代有些占卜的人
[00:12:30.620 --> 00:12:32.700]  用一些動物的內臟
[00:12:32.700 --> 00:12:34.580]  不知道做些什麼
[00:12:34.580 --> 00:12:37.140]  總之用這種儀式
[00:12:37.140 --> 00:12:39.220]  去預測未來的運程
[00:12:39.220 --> 00:12:40.940]  就是做這些事情
[00:12:40.940 --> 00:12:45.380]  Anna就真的走出這個詐酒池
[00:12:45.380 --> 00:12:48.540]  她真的勇敢回去見到她爸爸的時候
[00:12:48.540 --> 00:12:50.220]  跟爸爸說我信了耶穌
[00:12:50.220 --> 00:12:53.300]  耶穌基督真的敢敢敢改變我的生命
[00:12:53.300 --> 00:12:55.860]  並且跟她爸爸講解
[00:12:55.860 --> 00:12:57.460]  福音是什麼
[00:12:57.460 --> 00:12:59.580]  並且更加大膽
[00:12:59.580 --> 00:13:00.620]  跟她爸爸說
[00:13:00.620 --> 00:13:01.980]  爸爸你知不知道
[00:13:01.980 --> 00:13:06.340]  拜偶像是犯罪得罪神的
[00:13:06.340 --> 00:13:10.540]  她爸爸竟然最後信了耶穌
[00:13:10.540 --> 00:13:13.500]  就由於她爸爸是族長
[00:13:13.500 --> 00:13:15.700]  她爸爸是族長信了耶穌
[00:13:15.700 --> 00:13:17.460]  然後她整條村的人
[00:13:17.460 --> 00:13:20.420]  就一個一個信耶穌
[00:13:20.420 --> 00:13:23.020]  結果她整條村的人都信了耶穌
[00:13:23.020 --> 00:13:24.740]  接著那二十年
[00:13:24.740 --> 00:13:26.580]  Anna就在她鄰近的地區
[00:13:26.580 --> 00:13:28.580]  建立了五間教會
[00:13:28.580 --> 00:13:30.700]  無數的人得著救恩
[00:13:30.700 --> 00:13:33.140]  但是這一切的神蹟其實是怎樣來的呢
[00:13:33.140 --> 00:13:37.260]  就是由於Anna願意走出詐酒池
[00:13:37.260 --> 00:13:39.180]  去為神做見證
[00:13:39.180 --> 00:13:41.380]  但是今天的詐酒池是什麼呢
[00:13:41.380 --> 00:13:43.420]  今天你願不願意走出這個詐酒池
[00:13:43.420 --> 00:13:45.140]  為神做見證呢
[00:13:45.140 --> 00:13:47.540]  基顛的第一個信服
[00:13:47.540 --> 00:13:49.260]  第二個信服
[00:13:49.260 --> 00:13:51.420]  第二個信服是基顛
[00:13:51.420 --> 00:13:59.140]  因然接納歷史上以來最瘋狂的財軍
[00:13:59.140 --> 00:14:01.500]  這次基顛威風一次
[00:14:01.500 --> 00:14:02.740]  他一催計
[00:14:02.740 --> 00:14:04.380]  就有三萬二千人
[00:14:04.380 --> 00:14:05.300]  好像很多
[00:14:05.300 --> 00:14:06.940]  但是你看看對面山
[00:14:06.940 --> 00:14:08.300]  那些是敵人
[00:14:08.300 --> 00:14:09.860]  你由今天開始
[00:14:09.860 --> 00:14:13.860]  數到下個禮拜回來崇拜都數不完那麼多人
[00:14:13.860 --> 00:14:17.660]  但是神竟然說了一句很奇怪的說話
[00:14:17.660 --> 00:14:19.300]  人太多了
[00:14:19.300 --> 00:14:20.820]  基顛就嚇了一跳
[00:14:20.820 --> 00:14:22.380]  你沒事吧
[00:14:22.380 --> 00:14:23.620]  你看看對面
[00:14:23.620 --> 00:14:27.500]  那些敵人好像蝗蟲那樣多
[00:14:27.500 --> 00:14:29.540]  結果
[00:14:29.540 --> 00:14:32.740]  真的神就跟基顛說
[00:14:32.740 --> 00:14:33.820]  叫你走吧
[00:14:33.820 --> 00:14:35.260]  那些怕青的
[00:14:35.260 --> 00:14:36.660]  拜託你先走
[00:14:36.660 --> 00:14:38.540]  基顛跟他們說的時候
[00:14:38.540 --> 00:14:41.700]  結果真的有二萬二千人
[00:14:41.700 --> 00:14:44.060]  瞬間閃人
[00:14:44.060 --> 00:14:46.620]  他們跑得比來的更快
[00:14:46.620 --> 00:14:48.500]  結果剩下一萬人
[00:14:48.500 --> 00:14:50.860]  然後神說仍然很多
[00:14:50.860 --> 00:14:53.060]  接著大家見形的那一幕
[00:14:53.060 --> 00:14:55.540]  就上演另外一場戲了
[00:14:55.540 --> 00:14:59.860]  就是河邊飲水揀卒大賽
[00:14:59.860 --> 00:15:03.820]  將那些飲水不夠型的人完全篩走了
[00:15:03.820 --> 00:15:05.220]  結果剩下多少呢
[00:15:05.220 --> 00:15:06.340]  三百人
[00:15:06.340 --> 00:15:10.340]  這三百人有什麼武器啊
[00:15:10.340 --> 00:15:12.220]  火把
[00:15:12.220 --> 00:15:12.900]  還有什麼
[00:15:12.900 --> 00:15:13.940]  號角
[00:15:13.940 --> 00:15:16.380]  還有空進
[00:15:16.380 --> 00:15:18.460]  帶著這些東西跟人打
[00:15:18.460 --> 00:15:21.100]  用三百人這樣的裝備
[00:15:21.100 --> 00:15:23.940]  對付十三萬五千人
[00:15:23.940 --> 00:15:25.700]  還要打贏他
[00:15:25.700 --> 00:15:27.060]  對於人來講
[00:15:27.060 --> 00:15:29.300]  從人的角度來講
[00:15:29.300 --> 00:15:31.060]  簡直是妄想
[00:15:31.060 --> 00:15:33.220]  但是神說了一句話
[00:15:33.220 --> 00:15:35.740]  我一定會贏的你們
[00:15:35.740 --> 00:15:37.180]  不過我這樣做
[00:15:37.180 --> 00:15:40.620]  是要令到你贏了的時候
[00:15:40.620 --> 00:15:42.260]  不要覺得自己很厲害
[00:15:42.260 --> 00:15:43.940]  是我厲害
[00:15:43.940 --> 00:15:45.580]  我厲害
[00:15:45.580 --> 00:15:50.180]  等於今天你的三百人是什麼
[00:15:50.180 --> 00:15:53.100]  不要說做了這麼久
[00:15:53.100 --> 00:15:56.420]  那個才華老闆都不想認識我
[00:15:56.420 --> 00:15:58.460]  又或者辛苦的業績
[00:15:58.460 --> 00:16:00.260]  可能被人搶了
[00:16:00.260 --> 00:16:01.780]  cut了
[00:16:01.780 --> 00:16:02.860]  又或者
[00:16:02.860 --> 00:16:04.980]  可能你很努力在做一些事
[00:16:04.980 --> 00:16:08.660]  好像一直都沒什麼成果
[00:16:08.660 --> 00:16:10.740]  沒什麼結果
[00:16:10.740 --> 00:16:11.980]  但是
[00:16:11.980 --> 00:16:13.420]  很大可能
[00:16:13.420 --> 00:16:16.540]  神正在磨你的驕傲
[00:16:16.540 --> 00:16:17.900]  因為神知道
[00:16:17.900 --> 00:16:18.780]  弟兄姊妹
[00:16:18.780 --> 00:16:22.100]  我們最大的敵人
[00:16:22.100 --> 00:16:24.020]  不是我們的對手
[00:16:24.020 --> 00:16:26.220]  而是我們自己的驕傲
[00:16:26.220 --> 00:16:27.340]  如果大家不相信
[00:16:27.340 --> 00:16:29.180]  你繼續看基丁的故事
[00:16:29.180 --> 00:16:31.460]  一直下去你就會明白了
[00:16:31.460 --> 00:16:34.220]  剛才說的這場仗結果是怎樣呢
[00:16:34.220 --> 00:16:35.380]  打贏了
[00:16:35.380 --> 00:16:36.660]  不單止打贏了
[00:16:36.660 --> 00:16:39.620]  贏到離巷離立
[00:16:39.620 --> 00:16:41.660]  但是這個時候
[00:16:41.660 --> 00:16:44.860]  不是基丁的屬靈生命向上彈
