
[00:00:00.000 --> 00:00:03.560]  2020年我們新一年的港渡有不同的主題
[00:05:46.720 --> 00:05:48.960]  如果他一日七次得罪你
[00:05:48.960 --> 00:05:50.880]  又七次回到你那裡去
[00:05:50.880 --> 00:05:52.320]  說我悔改了
[00:05:52.320 --> 00:05:54.160]  你也要饒恕他
[00:05:54.160 --> 00:05:56.080]  剛剛讀的經文其實很明顯
[00:05:56.080 --> 00:05:59.120]  頭兩節你會看到是講叛倒的問題
[00:05:59.120 --> 00:06:00.960]  或者我們做了幾十年人
[00:06:00.960 --> 00:06:01.840]  我幾十年
[00:06:01.840 --> 00:06:03.520]  可能你十幾年
[00:06:03.520 --> 00:06:05.280]  大家都明白
[00:06:05.280 --> 00:06:07.280]  其實叛倒人或者被人叛倒
[00:06:07.280 --> 00:06:08.080]  難免的
[00:06:08.080 --> 00:06:08.960]  經文也這麼說
[00:06:08.960 --> 00:06:10.080]  是不可避免的
[00:06:10.080 --> 00:06:11.440]  一定會來的
[00:06:11.440 --> 00:06:12.160]  為什麼
[00:06:12.160 --> 00:06:14.240]  因為太容易
[00:06:14.240 --> 00:06:16.880]  甚至有時候你做了一些事情開罪了別人也不知道
[00:06:16.880 --> 00:06:18.240]  我就經常得罪別人
[00:06:18.240 --> 00:06:18.800]  為什麼
[00:06:18.800 --> 00:06:19.920]  因為我經常要趕盜
[00:06:19.920 --> 00:06:21.360]  中國人有句話說
[00:06:21.360 --> 00:06:24.080]  說者無意下個
[00:06:24.080 --> 00:06:25.520]  聽者有心
[00:06:25.520 --> 00:06:26.640]  所以我有時候講完之後
[00:06:26.640 --> 00:06:27.680]  原來你這樣看的
[00:06:27.680 --> 00:06:28.960]  我都不是講那些東西
[00:06:28.960 --> 00:06:31.360]  所以你和我都可能有這樣的經驗
[00:06:31.360 --> 00:06:32.880]  既然是幫我叛倒
[00:06:32.880 --> 00:06:34.240]  那就沒辦法了
[00:06:34.240 --> 00:06:34.800]  不過
[00:06:34.800 --> 00:06:36.320]  耶穌在這裡提醒說什麼
[00:06:36.320 --> 00:06:37.280]  你要小心
[00:06:37.280 --> 00:06:39.120]  因為有禍了
[00:06:39.120 --> 00:06:40.720]  耶穌講得很大
[00:06:40.720 --> 00:06:41.280]  很誇張
[00:06:41.280 --> 00:06:44.000]  然後他就講了一個比喻或者比方去講
[00:06:44.000 --> 00:06:45.520]  怎樣有禍法
[00:06:45.520 --> 00:06:47.200]  他就說對於這個人來講
[00:06:47.200 --> 00:06:50.960]  你寧願在頸上掛一塊大磨石
[00:06:50.960 --> 00:06:52.160]  然後扔他下海
[00:06:52.160 --> 00:06:56.480]  然後好過那些小人物跌倒
[00:06:56.480 --> 00:06:58.160]  還好他用了這個詞
[00:06:58.160 --> 00:06:59.840]  寧願這樣做好
[00:06:59.840 --> 00:07:00.800]  什麼意思呢
[00:07:00.800 --> 00:07:01.920]  原來他在這裡做一個對比
[00:07:01.920 --> 00:07:04.080]  就是大磨石箍頸
[00:07:04.080 --> 00:07:06.160]  和小人物跌倒的對比
[00:07:06.160 --> 00:07:08.000]  究竟這個對比想說什麼
[00:07:08.000 --> 00:07:09.120]  我們看看
[00:07:09.120 --> 00:07:12.160]  聖地那些大磨石究竟是什麼東西
[00:07:12.160 --> 00:07:16.640]  這些是昔日在猶撒欖可以拍下來的照片
[00:07:16.640 --> 00:07:21.200]  你看到上面斜斜的那塊就是大磨石
[00:07:21.200 --> 00:07:23.120]  中間有個洞
[00:07:23.120 --> 00:07:28.400]  這些大磨石其實就是用來磨橄欖或者穀物用
[00:07:28.400 --> 00:07:32.800]  因為石頭在聖地裡面都是很普遍的天然材料
[00:07:32.800 --> 00:07:36.480]  你看到中間的洞其實是穿著棍綁在小驢身上
[00:07:36.480 --> 00:07:40.400]  小驢沿著石磨一直轉
[00:07:40.400 --> 00:07:42.240]  那些橄欖就會被壓碎
[00:07:42.240 --> 00:07:45.440]  或者不同的東西就可以被磨碎
[00:07:45.440 --> 00:07:46.800]  就是這樣的做法
[00:07:46.800 --> 00:07:48.400]  這個大磨石大概有多少呢
[00:07:48.400 --> 00:07:50.560]  直徑好像港台那麼闊
[00:07:50.560 --> 00:07:52.640]  通常兩三尺
[00:07:52.640 --> 00:07:54.400]  直徑中間有個洞
[00:07:54.400 --> 00:07:56.720]  七八十厘米左右
[00:07:56.720 --> 00:07:58.640]  你想像一下
[00:07:58.640 --> 00:08:01.840]  一塊石頭綁在脖子上
[00:08:01.840 --> 00:08:03.440]  然後將這個人扔進海裡
[00:08:03.440 --> 00:08:05.280]  你可以想一下結果是什麼
[00:08:05.280 --> 00:08:07.360]  馬上死了
[00:08:07.360 --> 00:08:09.280]  所以你明不明白對比是說什麼
[00:08:09.280 --> 00:08:12.160]  其實耶穌說如果你令人跌倒
[00:08:12.160 --> 00:08:12.960]  耶穌說什麼呢
[00:08:12.960 --> 00:08:15.040]  你寧願馬上死了
[00:08:15.040 --> 00:08:18.080]  好過將來面對審判的時候
[00:08:18.080 --> 00:08:21.280]  上帝追討你令小子跌倒
[00:08:21.280 --> 00:08:23.120]  嚴不嚴重啊 耶穌的警告
[00:08:23.120 --> 00:08:24.720]  那你馬上問
[00:08:24.720 --> 00:08:26.480]  那些小人物是什麼人呢
[00:08:26.480 --> 00:08:28.720]  我有沒有令小人物跌倒呢
[00:08:28.720 --> 00:08:29.760]  你猜你有沒有
[00:08:29.760 --> 00:08:32.960]  上文下理沒有提到小人物
[00:08:32.960 --> 00:08:35.840]  不過如果你看完整個路加福音
[00:08:35.840 --> 00:08:39.920]  往往就是說和合般譯為小子
[00:08:39.920 --> 00:08:41.120]  這些小人物
[00:08:41.120 --> 00:08:43.120]  你看看路加福音包括什麼人呢
[00:08:43.120 --> 00:08:45.360]  你留心一下你身邊有沒有什麼人
[00:08:45.360 --> 00:08:50.000]  包括窮人、乞丐、罪人、稅吏、寡婦、小孩
[00:08:50.000 --> 00:08:54.400]  盲的、跛的、長期病患的、麻瘋的、愛邦人
[00:08:54.400 --> 00:08:57.280]  甚至被視為雜種的撒瑪利亞人
[00:08:57.280 --> 00:08:59.200]  你身邊有沒有什麼人
[00:08:59.200 --> 00:09:02.400]  你猜你有沒有令這些人跌倒過
[00:09:02.400 --> 00:09:05.840]  耶穌說如果有的時候你小心你有禍
[00:09:05.840 --> 00:09:07.920]  你馬上不知如何是好
[00:09:07.920 --> 00:09:08.800]  這麼嚴重?
[00:09:08.800 --> 00:09:09.600]  真的這麼嚴重?
[00:09:09.600 --> 00:09:11.360]  所以他就告訴我們
[00:09:11.360 --> 00:09:12.880]  經文就跟著告訴我們
[00:09:12.880 --> 00:09:14.000]  原來如此
[00:09:14.000 --> 00:09:14.960]  耶穌就很清楚
[00:09:14.960 --> 00:09:18.080]  第三節有五個黃色的字我想和大家一起讀出
[00:09:18.080 --> 00:09:18.960]  看到沒有
[00:09:18.960 --> 00:09:20.480]  好 預備開始
[00:09:20.480 --> 00:09:22.160]  你們要謹慎
[00:09:22.160 --> 00:09:23.920]  原來他說你真的要謹慎
[00:09:23.920 --> 00:09:25.200]  謹慎是什麼意思
[00:09:25.200 --> 00:09:27.200]  謹慎就是小心提防
[00:09:27.200 --> 00:09:29.200]  你讓身邊的人跌倒
[00:09:29.200 --> 00:09:31.680]  什麼叫小心提防呢
[00:09:31.680 --> 00:09:32.640]  我們明白的
[00:09:32.640 --> 00:09:34.800]  過年我們經常說你要謹慎要小心
[00:09:34.800 --> 00:09:35.280]  為什麼
[00:09:35.280 --> 00:09:36.800]  關好門窗
[00:09:36.800 --> 00:09:38.240]  小心你的錢包放好
[00:09:38.240 --> 00:09:40.640]  因為過時過節過年的時候
[00:09:40.640 --> 00:09:42.400]  特別多劫案的
[00:09:42.400 --> 00:09:44.400]  小時候這樣聽
[00:09:44.400 --> 00:09:45.760]  上一次我講到也提到
[00:09:45.760 --> 00:09:47.120]  一樣說你們要謹慎
[00:09:47.120 --> 00:09:47.600]  為什麼
[00:09:47.600 --> 00:09:49.040]  因為末世的時間到了
[00:09:49.040 --> 00:09:52.320]  有一些無牌貨假基督、假先知
[00:09:52.320 --> 00:09:53.760]  記不記得我這樣講
[00:09:53.760 --> 00:09:55.360]  這裡說你們要謹慎
[00:09:55.360 --> 00:09:57.760]  就是原來我們身邊有很多這樣的人
[00:09:57.760 --> 00:10:00.000]  我們有時候可能傷害了他也不知道
[00:10:00.000 --> 00:10:01.600]  所以如果你繼續讀經文下去
[00:10:01.600 --> 00:10:03.120]  你就會看到第三節
[00:10:03.120 --> 00:10:05.040]  上面作為一個小傑就敲了
[00:10:05.040 --> 00:10:06.560]  那我應該怎麼做
[00:10:06.560 --> 00:10:09.280]  耶穌就教了我們一個很簡單的態度
[00:10:09.280 --> 00:10:10.080]  就是什麼呢
[00:10:10.080 --> 00:10:11.600]  總要饒恕
[00:10:11.600 --> 00:10:13.680]  你見到經文有什麼呢
[00:10:13.680 --> 00:10:15.680]  連續三個如果
[00:10:15.680 --> 00:10:17.280]  就是說你面對這樣的狀況
[00:10:17.280 --> 00:10:18.800]  你應該是怎麼去面對呢
[00:10:18.800 --> 00:10:20.560]  簡單來說就是總要饒恕
[00:10:20.560 --> 00:10:22.320]  我們先看頭兩個如果
[00:10:22.320 --> 00:10:23.120]  第一個如果是什麼
[00:10:23.120 --> 00:10:24.480]  他說你的弟兄犯罪
[00:10:24.480 --> 00:10:26.160]  就是做錯了一些事情
[00:10:26.160 --> 00:10:27.840]  特別後期的一些譯本
[00:10:27.840 --> 00:10:28.800]  他加多幾個字就是
[00:10:28.800 --> 00:10:30.400]  做錯了一些事情得罪你
[00:10:30.400 --> 00:10:31.120]  那你怎麼辦
[00:10:31.120 --> 00:10:32.480]  第一件事不是說饒恕
[00:10:32.480 --> 00:10:33.600]  你要責備他
[00:10:33.600 --> 00:10:34.640]  不過你留意
[00:10:34.640 --> 00:10:36.080]  責備不是說
[00:10:36.080 --> 00:10:38.240]  講得俗一點不是你爆粗罵他
[00:10:38.240 --> 00:10:39.760]  或者不斷說
[00:10:39.760 --> 00:10:41.120]  責備的意思
[00:10:41.120 --> 00:10:41.920]  其實在
[00:10:41.920 --> 00:10:43.360]  如果你看新漢語譯本
[00:10:43.360 --> 00:10:45.360]  在下面有一個很清楚的註釋
[00:10:45.360 --> 00:10:48.080]  他就說你要對他陳明是非黑白
[00:10:48.080 --> 00:10:50.320]  將正確的價值告訴他
[00:10:50.320 --> 00:10:51.280]  就是說
[00:10:51.280 --> 00:10:53.120]  如果我們用和合本的翻譯
[00:10:53.120 --> 00:10:54.000]  我覺得更加好
[00:10:54.000 --> 00:10:54.480]  為什麼呢
[00:10:54.480 --> 00:10:55.760]  他用勸戒那個字
[00:10:55.760 --> 00:10:59.120]  就是說你要將正確的東西去教導他
[00:10:59.120 --> 00:11:01.200]  甚至有一種警告他的意味
[00:11:01.200 --> 00:11:02.800]  將他帶回正路
[00:11:02.800 --> 00:11:05.040]  於是乎如果那個弟兄聽到這樣的時候
[00:11:05.040 --> 00:11:07.040]  第二個如果就說什麼呢
[00:11:07.040 --> 00:11:08.320]  他聽到迴轉了
[00:11:08.320 --> 00:11:09.040]  悔改了
[00:11:09.040 --> 00:11:09.920]  你就要怎樣
[00:11:09.920 --> 00:11:11.440]  饒恕他
[00:11:11.440 --> 00:11:14.160]  中國人有句話叫得饒人處
[00:11:14.160 --> 00:11:15.120]  就是怎樣
[00:11:15.120 --> 00:11:16.560]  且饒人
[00:11:16.560 --> 00:11:18.240]  所以既然那個人都願意
[00:11:18.240 --> 00:11:19.920]  知道自己不適合悔改
[00:11:19.920 --> 00:11:21.600]  我們應不應該去寬恕他
[00:11:21.600 --> 00:11:22.320]  應該吧
[00:11:22.320 --> 00:11:23.440]  這個也不難明
[00:11:23.440 --> 00:11:26.640]  也應該我們要有這樣的胸襟去做
[00:11:26.640 --> 00:11:28.400]  所以第三個如果就重要了
[00:11:28.400 --> 00:11:30.400]  耶穌就向我們發出挑戰
[00:11:30.400 --> 00:11:32.160]  甚至你繼續看經文的時候
[00:11:32.160 --> 00:11:34.480]  就想想你身邊有沒有這樣的人呢
[00:11:34.480 --> 00:11:35.680]  如果真的有的時候
[00:11:35.680 --> 00:11:37.200]  你又會怎樣對他呢
[00:11:37.200 --> 00:11:38.400]  那個挑戰是說什麼呢
[00:11:38.400 --> 00:11:40.240]  他說如果有一個人
[00:11:40.240 --> 00:11:42.080]  他一天七次攻擊你
[00:11:42.080 --> 00:11:42.800]  得罪你
[00:11:42.800 --> 00:11:43.440]  不是攻擊你
[00:11:43.440 --> 00:11:44.720]  七次得罪你
[00:11:44.720 --> 00:11:47.600]  並且他又七次回到你那裡跟你說
[00:11:47.600 --> 00:11:49.120]  我悔改了
[00:11:49.120 --> 00:11:50.160]  那你會怎樣呢
[00:11:50.160 --> 00:11:53.600]  第一你想不想到身邊有這樣的人
[00:11:53.600 --> 00:11:56.560]  都好像難一點
[00:11:56.560 --> 00:11:58.720]  一會兒我告訴你可能有的
[00:11:58.720 --> 00:12:01.360]  但是經文其實寫得很精彩
[00:12:01.360 --> 00:12:02.480]  我想問這個描述
[00:12:02.480 --> 00:12:04.240]  你覺得這個人是不是真的悔改了
[00:12:04.240 --> 00:12:07.200]  經文不是說他七次得罪你
[00:12:07.200 --> 00:12:10.160]  然後七次回來就說他願意悔改了
[00:12:10.160 --> 00:12:11.440]  他真心悔改
[00:12:11.440 --> 00:12:12.080]  他不是這樣寫的
[00:12:12.080 --> 00:12:13.120]  你知道他怎樣寫嗎
[00:12:13.120 --> 00:12:14.960]  他說說我悔改了
[00:12:14.960 --> 00:12:16.720]  聽不聽得懂
[00:12:16.720 --> 00:12:18.080]  用我們廣東話翻譯
[00:12:18.080 --> 00:12:19.200]  就是德國港字
[00:12:19.200 --> 00:12:19.920]  是不是
[00:12:19.920 --> 00:12:22.080]  就是說其實如果真的悔改的時候
[00:12:22.080 --> 00:12:24.400]  一次兩次三次他都應該改了
[00:12:24.400 --> 00:12:25.120]  對不對
[00:12:25.120 --> 00:12:27.840]  但是現在耶穌就說一個極端的狀況
[00:12:27.840 --> 00:12:30.080]  有一個人他七次得罪你
[00:12:30.080 --> 00:12:31.040]  七次回來
[00:12:31.040 --> 00:12:32.000]  德國港字
[00:12:32.000 --> 00:12:34.400]  就是在你面前起碼表明有一點點的悔意
[00:12:34.400 --> 00:12:35.840]  你雖然都知道他假假的
[00:12:35.840 --> 00:12:38.160]  但是他都跟你說抱歉
[00:12:38.160 --> 00:12:40.080]  他說我願意改了
[00:12:40.080 --> 00:12:42.560]  你的態度要怎樣對他
[00:12:42.560 --> 00:12:43.760]  最後黃色的字
[00:12:43.760 --> 00:12:44.640]  什麼
[00:12:44.640 --> 00:12:46.320]  你要饒恕他
[00:12:46.320 --> 00:12:47.440]  總要饒恕
[00:12:47.440 --> 00:12:48.560]  總要寬恕
[00:12:48.560 --> 00:12:50.160]  等下我剛才問
[00:12:50.160 --> 00:12:52.400]  真的想一下我們身邊有沒有這樣的人
[00:12:52.400 --> 00:12:56.880]  其實我覺得我一天裡面大部分時間在工作環境裡面
[00:12:56.880 --> 00:12:57.520]  是不是
[00:12:57.520 --> 00:12:59.360]  所以我覺得我想一下身邊
[00:12:59.360 --> 00:13:02.720]  就算有這樣的人
[00:13:02.720 --> 00:13:04.240]  你都做了幾十年人了
[00:13:04.240 --> 00:13:06.800]  你看到有這麼麻煩的人你都懂得避開他
[00:13:06.800 --> 00:13:08.080]  他都得罪不了你
[00:13:08.080 --> 00:13:09.680]  但是有些人你避不開的
[00:13:09.680 --> 00:13:12.960]  你知不知道什麼人真的會七次得罪你
[00:13:12.960 --> 00:13:17.280]  可能有些弟兄姊妹已經馬上彈了老婆的樣子出來
[00:13:17.280 --> 00:13:18.640]  彈了老公的樣子出來
[00:13:18.640 --> 00:13:21.120]  彈了你的子女的樣子出來
[00:13:21.120 --> 00:13:21.680]  是不是
[00:13:21.680 --> 00:13:24.160]  越親近的人越容易得罪你
[00:13:24.160 --> 00:13:24.720]  是不是
[00:13:24.720 --> 00:13:26.320]  甚至我們都有這樣的經驗
[00:13:26.320 --> 00:13:29.040]  我見大家看上去都有不少父母
[00:13:29.040 --> 00:13:31.040]  有時候就來下個星期考試
[00:13:31.040 --> 00:13:33.680]  見到你兒子或者女兒在玩手機
[00:13:33.680 --> 00:13:34.160]  是不是
[00:13:34.160 --> 00:13:35.920]  於是乎很讀書了
[00:13:35.920 --> 00:13:36.880]  那通常人怎樣回答你
[00:13:36.880 --> 00:13:38.000]  可以了媽媽爸爸
[00:13:38.000 --> 00:13:38.560]  是不是
[00:13:38.560 --> 00:13:41.520]  接著你就進廚房弄一下東西出來
[00:13:41.520 --> 00:13:42.800]  又見到他繼續在做什麼
[00:13:42.800 --> 00:13:44.720]  還是在玩手機
[00:13:44.720 --> 00:13:46.880]  接著就說好了要讀書了
[00:13:46.880 --> 00:13:47.600]  可以了
[00:13:47.600 --> 00:13:48.800]  媽媽我現在進房讀
[00:13:48.800 --> 00:13:49.360]  OK
[00:13:49.360 --> 00:13:50.640]  接著你說真的好了
[00:13:50.640 --> 00:13:52.640]  於是乎進廚房那裡預備杯茶
[00:13:52.640 --> 00:13:54.480]  弄一點點心
[00:13:54.480 --> 00:13:56.080]  等他一邊吃一邊讀書
[00:13:56.080 --> 00:13:58.240]  誰知道哈哈房門打開進去
[00:13:58.240 --> 00:13:59.600]  見到他在做什麼
