
[00:00:00.000 --> 00:00:02.000]  敬請主妹主內平安
[00:01:46.000 --> 00:01:49.000]  成為我們今天的我們
[00:01:49.000 --> 00:01:51.000]  《尼西米記》第九章
[00:01:51.000 --> 00:01:53.000]  是一篇很長
[00:01:53.000 --> 00:01:57.000]  以色列人向上帝認罪的圖文
[00:01:57.000 --> 00:01:58.000]  在祈禱裡面
[00:01:58.000 --> 00:02:02.000]  尼西米也是從歷史回顧的角度
[00:02:02.000 --> 00:02:04.000]  帶領人民檢視個人
[00:02:04.000 --> 00:02:08.000]  和整個以色列民族過去所犯的罪
[00:02:08.000 --> 00:02:11.000]  所以在《尼西米記》第九章第二節
[00:02:11.000 --> 00:02:12.000]  經文這樣說
[00:02:12.000 --> 00:02:18.000]  承認自己的罪惡和列祖的罪孽
[00:02:18.000 --> 00:02:20.000]  上星期《悉聽傳道》在講道裡面
[00:02:20.000 --> 00:02:24.000]  藉著《尼西米記》第九章提醒我們
[00:02:24.000 --> 00:02:28.000]  我們的上帝是一位守約的上帝
[00:02:28.000 --> 00:02:30.000]  今天我和大家一起來去看
[00:02:30.000 --> 00:02:35.000]  《尼西米記》第九章第十二到二十一節
[00:02:35.000 --> 00:02:40.000]  這段經文描述以色列人離開了埃及圍盧的地方
[00:02:40.000 --> 00:02:45.000]  開始了抗日四十年紀念的歷史
[00:02:45.000 --> 00:02:49.000]  這段圖文回顧了在抗日四十年這段時間
[00:02:49.000 --> 00:02:52.000]  上帝和以色列人的情況
[00:02:52.000 --> 00:02:57.000]  記述了上帝對人不離不棄的愛
[00:02:57.000 --> 00:03:02.000]  以及以色列人怎樣去回應上帝這份的愛
[00:03:02.000 --> 00:03:06.000]  今天就和我們一起來去看這段經文
[00:03:06.000 --> 00:03:08.000]  一同去回顧歷史
[00:03:08.000 --> 00:03:11.000]  並且去思想這段在抗日當中的歷史
[00:03:11.000 --> 00:03:14.000]  帶給我們的提醒和教導
[00:03:14.000 --> 00:03:18.000]  請我們一起打開教會的聖經教育部份
[00:03:18.000 --> 00:03:22.000]  《尼西米記》第九章第十二
[00:03:22.000 --> 00:03:24.000]  我們先看十二到十五節
[00:03:24.000 --> 00:03:28.000]  在教會聖經第六百零一頁
[00:03:28.000 --> 00:03:35.000]  《尼西米記》第九章第十二到十五節
[00:03:35.000 --> 00:03:37.000]  找到的請我們一起讀
[00:03:37.000 --> 00:03:46.000]  並且白晝用雲柱引導他們 黑夜用火柱照亮他們當行的路
[00:03:46.000 --> 00:03:51.000]  你也降臨在西乃山 從天上與他們說話
[00:03:51.000 --> 00:03:58.000]  賜給他們正直的簡章 真實的律法 美好的條例與誡命
[00:03:58.000 --> 00:04:07.000]  又使他們知道你的安息聖人 並值你服人摩西 傳給他們誡命 條例 律法
[00:04:07.000 --> 00:04:11.000]  從天上賜下糧食 充他們的飢
[00:04:11.000 --> 00:04:15.000]  從盤石使流 流出解他們的汗
[00:04:15.000 --> 00:04:21.000]  又吩咐他們進去得你喜誓 應許賜給他們的地
[00:04:21.000 --> 00:04:24.000]  在第十二到十五節我們看到
[00:04:24.000 --> 00:04:28.000]  上帝多次多方向人類的啟示
[00:04:28.000 --> 00:04:30.000]  第九 第十三節那裡說
[00:04:30.000 --> 00:04:35.000]  你也降臨在西乃山 向天上與他們說話
[00:04:35.000 --> 00:04:38.000]  上帝不單止高高坐在寶座上面
[00:04:38.000 --> 00:04:41.000]  他更是親自降臨在人世間
[00:04:41.000 --> 00:04:45.000]  讓人可以親耳聽到他的說話
[00:04:45.000 --> 00:04:48.000]  並且藉著他與摩西的對話
[00:04:48.000 --> 00:04:52.000]  知道這個就是他所選召的僕人
[00:04:52.000 --> 00:04:56.000]  所以在《出拉及記》第十九章第九節那裡說
[00:04:56.000 --> 00:04:58.000]  上帝說對摩西說
[00:04:58.000 --> 00:05:02.000]  我要在密雲中臨到你們那裡
[00:05:02.000 --> 00:05:05.000]  叫百姓在我與你說話的時候
[00:05:05.000 --> 00:05:10.000]  可以聽見 也可以永遠信你
[00:05:10.000 --> 00:05:13.000]  神藉著與摩西的對話
[00:05:13.000 --> 00:05:16.000]  讓人不單止聽到他的聲音
[00:05:16.000 --> 00:05:20.000]  更讓人知道摩西就是他選的
[00:05:20.000 --> 00:05:23.000]  神的說話
[00:05:23.000 --> 00:05:26.000]  神願意親自降臨到人那裡
[00:05:26.000 --> 00:05:29.000]  來對他說話
[00:05:29.000 --> 00:05:34.000]  弟姐妹 你今天有沒有聽到上帝對你的說話
[00:05:34.000 --> 00:05:38.000]  你有沒有聽到聖靈微小的聲音
[00:05:38.000 --> 00:05:42.000]  在你心裡面不斷對你的提醒
[00:05:42.000 --> 00:05:46.000]  不斷對你的催兵
[00:05:46.000 --> 00:05:48.000]  經文讓我們清楚看到
[00:05:48.000 --> 00:05:51.000]  神樂意進到人世間
[00:05:51.000 --> 00:05:55.000]  神樂意對人來說話
[00:05:55.000 --> 00:05:58.000]  但為什麼今天我們聽不到
[00:05:58.000 --> 00:06:01.000]  是因為我們不想聽
[00:06:01.000 --> 00:06:06.000]  因為我們拒絕去聽神的聲音
[00:06:06.000 --> 00:06:10.000]  因為我們不想神介入我們生命裡
[00:06:10.000 --> 00:06:14.000]  我們不想神來到我們的生命裡
[00:06:14.000 --> 00:06:20.000]  去掌權來告訴我們怎樣去做
[00:06:20.000 --> 00:06:23.000]  我們跟神說 拜託你神不要來
[00:06:23.000 --> 00:06:27.000]  我自己搞定
[00:06:27.000 --> 00:06:30.000]  平時我的決定由我來決定
[00:06:30.000 --> 00:06:32.000]  拜託你不要來到我這裡
[00:06:32.000 --> 00:06:36.000]  去告訴我怎樣去做
[00:06:36.000 --> 00:06:40.000]  經文提醒我們 其實神很樂意
[00:06:40.000 --> 00:06:42.000]  神很樂意臨在我們每一個人的心裡面
[00:06:42.000 --> 00:06:45.000]  去提醒我們 用各樣不同的方法
[00:06:45.000 --> 00:06:50.000]  來提醒我們當下的路
[00:06:50.000 --> 00:06:55.000]  究竟你今天有沒有一個願意聆聽的心
[00:06:55.000 --> 00:06:57.000]  神不單止臨在
[00:06:57.000 --> 00:07:02.000]  祂更是親自的教導
[00:07:02.000 --> 00:07:05.000]  我們不單止聽到祂和摩西的對話
[00:07:05.000 --> 00:07:07.000]  親自聽到上帝的聲音
[00:07:07.000 --> 00:07:09.000]  祂更是設下寶貴的律法
[00:07:09.000 --> 00:07:13.000]  典章誡命讓我們來遵從
[00:07:13.000 --> 00:07:16.000]  在西乃山頒佈的律法是表明
[00:07:16.000 --> 00:07:19.000]  這些律法不是由人來去定
[00:07:19.000 --> 00:07:21.000]  不是出自人的智慧
[00:07:21.000 --> 00:07:25.000]  而是由上帝來去定
[00:07:25.000 --> 00:07:31.000]  由於這些律例典章是上帝所定立的內容
[00:07:31.000 --> 00:07:34.000]  所以講明我們每一個屬神的人
[00:07:34.000 --> 00:07:38.000]  都應該遵從上帝的說話
[00:07:38.000 --> 00:07:42.000]  因為這些是上帝希望我們應該有的
[00:07:42.000 --> 00:07:45.000]  生活的標準和態度
[00:07:45.000 --> 00:07:50.000]  律法的作用是要來講明救恩的意義
[00:07:50.000 --> 00:07:55.000]  讓人知道人雖然已經得到救恩
[00:07:55.000 --> 00:08:00.000]  但是不是表示人就可以放任地去生活
[00:08:00.000 --> 00:08:04.000]  人雖然得到救恩
[00:08:04.000 --> 00:08:09.000]  不表示我們就隨我們意志任意來去生活
[00:08:09.000 --> 00:08:13.000]  所以神不單止進到我們的當中
[00:08:13.000 --> 00:08:17.000]  神更設下祂的律法
[00:08:17.000 --> 00:08:21.000]  上帝不單止來到我們hi and bye
[00:08:21.000 --> 00:08:23.000]  上帝更是來到我們
[00:08:23.000 --> 00:08:28.000]  很清楚地告訴我們祂的心意是怎樣
[00:08:28.000 --> 00:08:32.000]  所以這段經文再一次提醒我們
[00:08:32.000 --> 00:08:35.000]  讀聖經的重要性
[00:08:35.000 --> 00:08:38.000]  因為唯有我們去常讀聖經的時候
[00:08:38.000 --> 00:08:41.000]  我們才明白上帝的心意
[00:08:41.000 --> 00:08:43.000]  我們唯有讀聖經的時候
[00:08:43.000 --> 00:08:46.000]  才可以在各樣大小的事情裏面
[00:08:46.000 --> 00:08:49.000]  在我們每一天生活上每一個決定
[00:08:49.000 --> 00:08:52.000]  都是能夠作出合乎聖經的教導
[00:08:52.000 --> 00:08:57.000]  合乎神心意的一個決定
[00:08:57.000 --> 00:08:59.000]  經文第十四節那裏說
[00:08:59.000 --> 00:09:03.000]  「使他們知道祢的安息聖日」
[00:09:03.000 --> 00:09:07.000]  安息日的意思是放下日常的工作
[00:09:07.000 --> 00:09:10.000]  但是安息日的意思不單止是放下工作
[00:09:10.000 --> 00:09:13.000]  使我們可以睡多一點休息多一點
[00:09:13.000 --> 00:09:16.000]  安息日更重要的意義就是
[00:09:16.000 --> 00:09:18.000]  讓我們有那個空間
[00:09:18.000 --> 00:09:20.000]  那個心靈的空間
[00:09:20.000 --> 00:09:23.000]  那個生活上那個時間那個空間
[00:09:23.000 --> 00:09:26.000]  讓我們能夠去親近神
[00:09:26.000 --> 00:09:31.000]  去和神重建一個正常的關係
[00:09:31.000 --> 00:09:38.000]  所以安息日不單止只是放下日常的所需
[00:09:38.000 --> 00:09:41.000]  兄弟姐妹我們說今天主日
[00:09:41.000 --> 00:09:46.000]  就是安息日來到去殿裏面去朝見神
[00:09:46.000 --> 00:09:49.000]  你得到些什麼呢
[00:09:49.000 --> 00:09:53.000]  我不知道你在大半個小時的講道裏面
[00:09:53.000 --> 00:09:56.000]  神怎樣對你說話
[00:09:56.000 --> 00:09:58.000]  你可能聽了大半個小時
[00:09:58.000 --> 00:10:02.000]  只是聽到一句說話
[00:10:02.000 --> 00:10:04.000]  但是不要緊
[00:10:04.000 --> 00:10:07.000]  就請你捉住一句說話
[00:10:07.000 --> 00:10:11.000]  就去實踐這個神的心意
[00:10:11.000 --> 00:10:13.000]  可能你得的不多
[00:10:13.000 --> 00:10:15.000]  但是只有一樣
[00:10:15.000 --> 00:10:18.000]  就實踐你在日常的生活裏面
[00:10:18.000 --> 00:10:21.000]  一步一步來去實踐
[00:10:21.000 --> 00:10:26.000]  以致我們行在主的心意裏面
[00:10:26.000 --> 00:10:30.000]  神不單止親臨親自教導
[00:10:30.000 --> 00:10:32.000]  祂更是親自的供應
[00:10:32.000 --> 00:10:35.000]  因為祂不想人只聽到神是怎樣
[00:10:35.000 --> 00:10:37.000]  祂想人親身的
[00:10:37.000 --> 00:10:41.000]  真的能夠去經歷祂的供應
[00:10:41.000 --> 00:10:42.000]  祂的實在
[00:10:42.000 --> 00:10:44.000]  所以祂用一個方法
[00:10:44.000 --> 00:10:48.000]  祂供應了給人肉身上的需要
[00:10:48.000 --> 00:10:51.000]  《漆黑夾記》第十六章這樣去記載
[00:10:51.000 --> 00:10:52.000]  請我們一起讀
[00:10:52.000 --> 00:10:54.000]  露水上升之後
[00:10:54.000 --> 00:10:59.000]  不了,野地面上有如白霜的小原物
[00:10:59.000 --> 00:11:01.000]  以色列人看見
[00:11:01.000 --> 00:11:03.000]  不知道是什麼
[00:11:03.000 --> 00:11:05.000]  就彼此對問說
[00:11:05.000 --> 00:11:06.000]  這是什麼呢
[00:11:06.000 --> 00:11:08.000]  摩西對他們說
[00:11:08.000 --> 00:11:12.000]  這就是耶和華給你們吃的食物
[00:11:12.000 --> 00:11:15.000]  這食物以色列家叫馬拿
[00:11:15.000 --> 00:11:18.000]  以色列人吃馬拿共四十年
[00:11:18.000 --> 00:11:21.000]  直到盡了有人居住之地
[00:11:21.000 --> 00:11:24.000]  就是迦南的境界
[00:11:24.000 --> 00:11:27.000]  馬拿不是普通的食物
[00:11:27.000 --> 00:11:31.000]  是上帝親自供應給人的食物
[00:11:31.000 --> 00:11:34.000]  當馬拿初次出現的時候
[00:11:34.000 --> 00:11:35.000]  那些人就說
[00:11:35.000 --> 00:11:36.000]  什麼來的
[00:11:36.000 --> 00:11:37.000]  什麼來的
[00:11:37.000 --> 00:11:39.000]  馬拿的意思就是說
[00:11:39.000 --> 00:11:40.000]  什麼來的
[00:11:40.000 --> 00:11:43.000]  原文是What
[00:11:43.000 --> 00:11:44.000]  是什麼來的
[00:11:44.000 --> 00:11:47.000]  原來神的供應
[00:11:47.000 --> 00:11:50.000]  就在人都不知道是什麼的時候
[00:11:50.000 --> 00:11:56.000]  祂已經豐豐富富地為我們預備了馬拿
[00:11:56.000 --> 00:11:58.000]  馬拿是怎樣呢
[00:11:58.000 --> 00:12:00.000]  馬拿你每天都要去撿
[00:12:00.000 --> 00:12:03.000]  你撿夠自己要吃的份量
[00:12:03.000 --> 00:12:05.000]  就供你一天的食用
[00:12:05.000 --> 00:12:06.000]  如果你說
[00:12:06.000 --> 00:12:10.000]  哎呀,我怕今晚會餓著吃夜宵
[00:12:10.000 --> 00:12:12.000]  那你留下多一點點
[00:12:12.000 --> 00:12:14.000]  但是你忘記了吃
[00:12:14.000 --> 00:12:16.000]  第二天就會怎樣
[00:12:16.000 --> 00:12:18.000]  就會變壞
[00:12:18.000 --> 00:12:20.000]  但是很特別的
[00:12:20.000 --> 00:12:21.000]  當安息日的時候
[00:12:21.000 --> 00:12:23.000]  人要放下他日常的工作
[00:12:23.000 --> 00:12:25.000]  來去親近神的時候
[00:12:25.000 --> 00:12:27.000]  他要撿兩天的馬拿
[00:12:27.000 --> 00:12:31.000]  兩天的馬拿竟然是不會壞的
[00:12:31.000 --> 00:12:33.000]  沒有辦法解釋
[00:12:33.000 --> 00:12:36.000]  因為是來自神
[00:12:36.000 --> 00:12:38.000]  不過在整個馬拿的供應裡面
[00:12:38.000 --> 00:12:40.000]  讓我們去思想得到
[00:12:40.000 --> 00:12:43.000]  馬拿的供應就是每一天的
[00:12:43.000 --> 00:12:49.000]  馬拿的供應就是不會有缺乏的
[00:12:49.000 --> 00:12:51.000]  兄姊妹我想問問你
[00:12:51.000 --> 00:12:53.000]  你吃一樣的菜
[00:12:53.000 --> 00:12:57.000]  吃四十年你會怎樣
[00:12:57.000 --> 00:12:59.000]  不要說四十年了
[00:12:59.000 --> 00:13:00.000]  你吃一個星期
[00:13:00.000 --> 00:13:02.000]  你吃到嘴都歪了
[00:13:02.000 --> 00:13:03.000]  你都說不要了
[00:13:03.000 --> 00:13:07.000]  轉一下行不行
[00:13:07.000 --> 00:13:11.000]  在馬拿的記載讓我們看到
[00:13:11.000 --> 00:13:15.000]  當我們經常渴求神的那種臨在
[00:13:15.000 --> 00:13:16.000]  就是這麼激烈的
[00:13:16.000 --> 00:13:17.000]  這麼特別的
[00:13:17.000 --> 00:13:20.000]  這麼令人驚喜的
[00:13:20.000 --> 00:13:21.000]  我告訴你
[00:13:21.000 --> 00:13:25.000]  神的供應可能只不過是淡如水
[00:13:25.000 --> 00:13:29.000]  神的供應只不過是每日每日
[00:13:29.000 --> 00:13:33.000]  日日如是
[00:13:33.000 --> 00:13:39.000]  這個神的供應就是來得這麼息事
[00:13:39.000 --> 00:13:42.000]  馬拿教導養我們去看得到
[00:13:42.000 --> 00:13:45.000]  是不可以積住在這裡的
[00:13:45.000 --> 00:13:46.000]  不可以積多的
[00:13:46.000 --> 00:13:48.000]  這個正好和我們今天
[00:13:48.000 --> 00:13:52.000]  一味要多一味要大
[00:13:52.000 --> 00:13:56.000]  這個文化完全是相違背
[00:13:56.000 --> 00:13:57.000]  有時我打開我的衣櫃
[00:13:57.000 --> 00:14:01.000]  我都覺得有些衣服好像沒穿過
[00:14:01.000 --> 00:14:03.000]  我們就是要擁有多
[00:14:03.000 --> 00:14:05.000]  囤積多
[00:14:05.000 --> 00:14:09.000]  作為是一件好的事物
[00:14:09.000 --> 00:14:11.000]  馬拿提醒我們
[00:14:11.000 --> 00:14:15.000]  這些物質是會扭壞的
[00:14:15.000 --> 00:14:20.000]  唯有神的供應是不變的
[00:14:20.000 --> 00:14:24.000]  神的供應不會很多
[00:14:24.000 --> 00:14:26.000]  但是是足夠
[00:14:26.000 --> 00:14:28.000]  絕對足夠我們用
[00:14:28.000 --> 00:14:31.000]  所以馬拿給我們看到很重要的功課
[00:14:31.000 --> 00:14:37.000]  就是一個信靠和信心的功課
[00:14:37.000 --> 00:14:38.000]  兄弟姐妹
[00:14:38.000 --> 00:14:42.000]  今天你對神有多大的信心
[00:14:42.000 --> 00:14:45.000]  你對神有多大的信心
[00:14:45.000 --> 00:14:47.000]  你是不是都好像一般人一樣
[00:14:47.000 --> 00:14:48.000]  不斷去囤積
[00:14:48.000 --> 00:14:52.000]  不斷越多越好呢
[00:14:52.000 --> 00:15:01.000]  一定說你相信神每一日有美好的貢獻
[00:15:01.000 --> 00:15:03.000]  從剛才短短三節的經文
[00:15:03.000 --> 00:15:07.000]  我們看到上帝多次多方向人顯示
[00:15:07.000 --> 00:15:10.000]  對人的關懷和愛護
[00:15:10.000 --> 00:15:13.000]  正常來說一個人對你很好
[00:15:13.000 --> 00:15:14.000]  你會怎樣
[00:15:14.000 --> 00:15:18.000]  你都會對他好一點
[00:15:18.000 --> 00:15:22.000]  或者回禮給他
[00:15:22.000 --> 00:15:25.000]  但是以色列人怎樣對神呢
[00:15:25.000 --> 00:15:26.000]  我們一起讀
[00:15:26.000 --> 00:15:32.000]  《美麗記》第九章十六到十七節
[00:15:32.000 --> 00:15:33.000]  請
[00:15:33.000 --> 00:15:36.000]  但我們的列祖行事狂妄
[00:15:36.000 --> 00:15:39.000]  硬著脖子不聽從你的誡命
[00:15:39.000 --> 00:15:40.000]  不肯順從
[00:15:40.000 --> 00:15:44.000]  也不記念你在他們中間所行的歧視
[00:15:44.000 --> 00:15:48.000]  竟硬著脖子居心沸逆
[00:15:48.000 --> 00:15:49.000]  自立守令
[00:15:49.000 --> 00:15:51.000]  要回他們為奴之地
[00:15:51.000 --> 00:15:54.000]  但你是樂意饒恕人
[00:15:54.000 --> 00:15:55.000]  有恩典
[00:15:55.000 --> 00:15:56.000]  有憐憫
[00:15:56.000 --> 00:15:57.000]  不輕易煩惱
[00:15:57.000 --> 00:15:59.000]  有豐盛慈愛的神
[00:15:59.000 --> 00:16:03.000]  定不要棄他們
[00:16:03.000 --> 00:16:06.000]  當神對人那麼好的時候
[00:16:06.000 --> 00:16:08.000]  人怎樣呢
[00:16:08.000 --> 00:16:12.000]  在第十六節出現一個很清楚的轉折詞
[00:16:12.000 --> 00:16:14.000]  但
[00:16:14.000 --> 00:16:16.000]  英文是but
[00:16:16.000 --> 00:16:17.000]  這個轉折詞裏面
[00:16:17.000 --> 00:16:20.000]  跟著連續三樣東西
[00:16:20.000 --> 00:16:25.000]  去顯示到人那種的背影
[00:16:25.000 --> 00:16:27.000]  在第十六節到十七節
[00:16:27.000 --> 00:16:29.000]  給我們看到
[00:16:29.000 --> 00:16:31.000]  人出現三個的but
[00:16:31.000 --> 00:16:32.000]  就是不聽從
[00:16:32.000 --> 00:16:33.000]  不順從
[00:16:33.000 --> 00:16:35.000]  和不記念
[00:16:35.000 --> 00:16:38.000]  英文是do not obey
[00:16:38.000 --> 00:16:40.000]  refuse to listen
[00:16:40.000 --> 00:16:43.000]  和failed to remember
[00:16:43.000 --> 00:16:44.000]  沒有遵從
[00:16:44.000 --> 00:16:46.000]  沒有聽
[00:16:46.000 --> 00:16:49.000]  沒有去記念
[00:16:49.000 --> 00:16:51.000]  這三個的but字
[00:16:51.000 --> 00:16:53.000]  我相信你都會同意
[00:16:53.000 --> 00:16:56.000]  不只是當時以色列人專有
[00:16:56.000 --> 00:16:59.000]  今日這三類的but
[00:16:59.000 --> 00:17:02.000]  常常都出現在我們周圍
[00:17:02.000 --> 00:17:04.000]  甚至自己的身上
[00:17:04.000 --> 00:17:07.000]  今日我們通常推卸責任的方法是怎樣
[00:17:07.000 --> 00:17:09.000]  你都沒有說過
[00:17:09.000 --> 00:17:10.000]  是不是
[00:17:10.000 --> 00:17:12.000]  我都沒有聽你講過
[00:17:12.000 --> 00:17:14.000]  從來你都沒有提過
[00:17:14.000 --> 00:17:16.000]  明明email send了給你
[00:17:16.000 --> 00:17:18.000]  你都可以否認
[00:17:18.000 --> 00:17:19.000]  所以就算有聽過又怎樣呢
[00:17:19.000 --> 00:17:21.000]  你都可以充耳不聞
[00:17:21.000 --> 00:17:23.000]  你仍然可以理直氣壯
[00:17:23.000 --> 00:17:25.000]  振振有詞地說
[00:17:25.000 --> 00:17:26.000]  哎呀 這麼久的東西
[00:17:26.000 --> 00:17:28.000]  我哪裏記得
[00:17:28.000 --> 00:17:30.000]  又或者 哎呀 這麼小事
[00:17:30.000 --> 00:17:33.000]  哪裏記得這麼清楚
[00:17:33.000 --> 00:17:35.000]  你都沒有講過
[00:17:35.000 --> 00:17:37.000]  我怎會聽到呢
[00:17:37.000 --> 00:17:38.000]  我沒有聽到
[00:17:38.000 --> 00:17:42.000]  又怎可以遵照你的意思去行
[00:17:42.000 --> 00:17:43.000]  我都沒有聽過
[00:17:43.000 --> 00:17:44.000]  你都沒有講過
[00:17:44.000 --> 00:17:46.000]  我又不記得
[00:17:46.000 --> 00:17:48.000]  又怎可以紀念
[00:17:48.000 --> 00:17:52.000]  原來我們今日對神都是這樣
[00:17:52.000 --> 00:17:56.000]  你有沒有聽過一樣東西叫terrible two
[00:17:56.000 --> 00:17:58.000]  或者做媽咪的
[00:17:58.000 --> 00:18:04.000]  你現在正在忍受這些terrible two
[00:18:04.000 --> 00:18:06.000]  terrible two就是形容那些
[00:18:06.000 --> 00:18:08.000]  一歲多兩歲的小朋友
[00:18:08.000 --> 00:18:10.000]  很可愛的小朋友
[00:18:10.000 --> 00:18:12.000]  當他進入了一歲多兩歲的時候
[00:18:12.000 --> 00:18:15.000]  不知為何突然間變了另外一個人
[00:18:15.000 --> 00:18:17.000]  terrible two的特點就是
[00:18:17.000 --> 00:18:20.000]  超有自己的意見
[00:18:20.000 --> 00:18:21.000]  一年媽咪叫他行左
[00:18:21.000 --> 00:18:24.000]  他一定行右
[00:18:24.000 --> 00:18:27.000]  去東他一定去西
[00:18:27.000 --> 00:18:28.000]  於是那些媽咪
[00:18:28.000 --> 00:18:29.000]  爸爸就說
[00:18:29.000 --> 00:18:31.000]  很驚訝地去形容
[00:18:31.000 --> 00:18:32.000]  不知為何我那個小天使
[00:18:32.000 --> 00:18:37.000]  突然間變了小魔怪
[00:18:37.000 --> 00:18:39.000]  請姐妹
[00:18:39.000 --> 00:18:40.000]  terrible two
[00:18:40.000 --> 00:18:43.000]  這個可怕的兩歲
[00:18:43.000 --> 00:18:46.000]  不是兩歲的小朋友轉有
[00:18:46.000 --> 00:18:47.000]  無論你二十歲
[00:18:47.000 --> 00:18:48.000]  三十歲
[00:18:48.000 --> 00:18:49.000]  四十歲
[00:18:49.000 --> 00:18:50.000]  你在神面前
[00:18:50.000 --> 00:18:54.000]  可能都是一個terrible two
[00:18:54.000 --> 00:18:58.000]  因為我們就是沒有聽
[00:18:58.000 --> 00:18:59.000]  沒有聽從
[00:18:59.000 --> 00:19:00.000]  沒有順從
[00:19:00.000 --> 00:19:02.000]  沒有紀念
[00:19:02.000 --> 00:19:04.000]  神在我們身上所做的一切
[00:19:04.000 --> 00:19:07.000]  美好的作為
[00:19:07.000 --> 00:19:08.000]  或許
[00:19:08.000 --> 00:19:10.000]  以賽亞書說得很好
[00:19:10.000 --> 00:19:12.000]  我們都如釀酒迷
[00:19:12.000 --> 00:19:17.000]  各人偏行幾路
[00:19:17.000 --> 00:19:18.000]  走錯路的人
[00:19:18.000 --> 00:19:19.000]  永遠覺得自己走對了
[00:19:19.000 --> 00:19:22.000]  否則他早就已經走回正路
[00:19:22.000 --> 00:19:24.000]  所以為何我們要常讀聖經
[00:19:24.000 --> 00:19:25.000]  以致我們明白
[00:19:25.000 --> 00:19:28.000]  神的心意走在正路裏面
[00:19:28.000 --> 00:19:31.000]  你在米記和其他舊約經文
[00:19:31.000 --> 00:19:33.000]  形容這些人是怎樣
[00:19:33.000 --> 00:19:36.000]  是硬著頸汗
[00:19:36.000 --> 00:19:37.000]  廣東話有句說話
[00:19:37.000 --> 00:19:38.000]  就是叫甚麼
[00:19:38.000 --> 00:19:42.000]  硬頸
[00:19:42.000 --> 00:19:44.000]  請姐妹
[00:19:44.000 --> 00:19:48.000]  為何我們對神這麼硬頸
[00:19:48.000 --> 00:19:49.000]  我們不是聽不到
[00:19:49.000 --> 00:19:52.000]  神對我們那種
[00:19:52.000 --> 00:19:56.000]  心靈裏面那種呼喚
[00:19:56.000 --> 00:19:59.000]  那種求求
[00:19:59.000 --> 00:20:02.000]  但我們偏偏不聽祂說
[00:20:02.000 --> 00:20:03.000]  我們看聖經的時候
[00:20:03.000 --> 00:20:05.000]  不是明白神的心意
[00:20:05.000 --> 00:20:07.000]  明明聖經這樣說的時候
[00:20:07.000 --> 00:20:09.000]  我們是很清楚的
[00:20:09.000 --> 00:20:12.000]  但偏偏我們看回頭的時候
[00:20:12.000 --> 00:20:14.000]  我們就背了
[00:20:14.000 --> 00:20:17.000]  我們就變成一個很糟糕的工具
[00:20:17.000 --> 00:20:21.000]  我們偏偏就是硬頸
[00:20:21.000 --> 00:20:23.000]  是因為罪
[00:20:23.000 --> 00:20:30.000]  讓我們常常硬著頸汗
[00:20:30.000 --> 00:20:33.000]  相信自己以百般的愛來愛以色列人
[00:20:33.000 --> 00:20:37.000]  得到的回應卻是不聽從
[00:20:37.000 --> 00:20:38.000]  不順從
[00:20:38.000 --> 00:20:41.000]  不紀念
