
[00:00:00.000 --> 00:00:07.000]  請大家打開耳塞耳書的第一章
[00:10:24.000 --> 00:10:26.000]  人不肯依靠上帝
[00:10:26.000 --> 00:10:30.000]  是因為人認為自己可以人定勝天
[00:10:30.000 --> 00:10:31.000]  大家知道
[00:10:31.000 --> 00:10:35.000]  解放神學到今天仍然成為很大的爭論性
[00:10:35.000 --> 00:10:38.000]  人是不是可以成為公義的化身
[00:10:38.000 --> 00:10:40.000]  人是不是可以替天行道
[00:10:40.000 --> 00:10:42.000]  人是不是可以私人公義和公正的審判
[00:10:42.000 --> 00:10:46.000]  這是我們很值得商榷的一個問題
[00:10:46.000 --> 00:10:48.000]  人是不是可以達到目的
[00:10:48.000 --> 00:10:52.000]  可以不擇手段
[00:10:52.000 --> 00:10:54.000]  這是一個很恐怖的事情
[00:10:54.000 --> 00:10:56.000]  在我們歷史上
[00:10:56.000 --> 00:10:58.000]  在天主教最黑暗的時代
[00:10:58.000 --> 00:10:59.000]  我聽清楚我講的
[00:10:59.000 --> 00:11:00.000]  是天主教
[00:11:00.000 --> 00:11:02.000]  基督教那時候還沒有出現
[00:11:02.000 --> 00:11:04.000]  天主教最黑暗的時代
[00:11:04.000 --> 00:11:06.000]  就是十字軍東征的時候
[00:11:06.000 --> 00:11:10.000]  其次是用十字架
[00:11:10.000 --> 00:11:16.000]  殺的是敵人的命
[00:11:16.000 --> 00:11:18.000]  公義之師
[00:11:18.000 --> 00:11:20.000]  是他們的稱號
[00:11:20.000 --> 00:11:23.000]  但確實是要剷除異己
[00:11:23.000 --> 00:11:25.000]  霸佔耶路撒冷
[00:11:25.000 --> 00:11:26.000]  這些歷史
[00:11:26.000 --> 00:11:27.000]  當我們看歷史的時候
[00:11:27.000 --> 00:11:28.000]  你會知道
[00:11:28.000 --> 00:11:30.000]  日光之後無新事
[00:11:30.000 --> 00:11:31.000]  怎麼會有人可以自誇地
[00:11:31.000 --> 00:11:34.000]  現在做一些很新的事呢
[00:11:34.000 --> 00:11:37.000]  現在年輕人的那種目中無人
[00:11:37.000 --> 00:11:39.000]  那種自大狂妄
[00:11:39.000 --> 00:11:40.000]  他清楚見到
[00:11:40.000 --> 00:11:42.000]  他以為自己在做新的事
[00:11:42.000 --> 00:11:44.000]  但當你看歷史的時候
[00:11:44.000 --> 00:11:45.000]  不是這樣的一回事
[00:11:45.000 --> 00:11:47.000]  人喜歡高舉自己
[00:11:47.000 --> 00:11:50.000]  但不願意高舉這位上帝
[00:11:50.000 --> 00:11:52.000]  但先知就提到
[00:11:52.000 --> 00:11:53.000]  一語中的就在講
[00:11:53.000 --> 00:11:55.000]  人是不可靠的
[00:11:55.000 --> 00:11:56.000]  跟你解釋清楚
[00:11:56.000 --> 00:11:58.000]  人是不可靠的
[00:11:58.000 --> 00:11:59.000]  牧師
[00:11:59.000 --> 00:12:00.000]  這個真理不用你講
[00:12:00.000 --> 00:12:04.000]  我望我老公就知道了
[00:12:04.000 --> 00:12:06.000]  明明說今早看完球回來
[00:12:06.000 --> 00:12:08.000]  煮早餐給我吃
[00:12:08.000 --> 00:12:10.000]  誰知回來就沒心情了
[00:12:10.000 --> 00:12:14.000]  因為巴西輸了
[00:12:14.000 --> 00:12:17.000]  你看看你旁邊的人
[00:12:17.000 --> 00:12:19.000]  你看看他
[00:12:19.000 --> 00:12:21.000]  你看看他有什麼厲害呢
[00:12:21.000 --> 00:12:27.000]  可能他權傾全國
[00:12:27.000 --> 00:12:31.000]  可能他家財過億
[00:12:31.000 --> 00:12:33.000]  可能他一句話
[00:12:33.000 --> 00:12:35.000]  可以令你人頭落地
[00:12:35.000 --> 00:12:36.000]  但耳朵下話
[00:12:36.000 --> 00:12:37.000]  你們不要倚靠世人
[00:12:37.000 --> 00:12:39.000]  他只不過鼻孔裏面有氣息
[00:12:39.000 --> 00:12:41.000]  算得了什麼
[00:12:41.000 --> 00:12:44.000]  三分鐘不呼吸
[00:12:44.000 --> 00:12:48.000]  什麼人都會死
[00:12:48.000 --> 00:12:50.000]  有什麼厲害呢
[00:12:50.000 --> 00:12:52.000]  耳朵下說的是真話
[00:12:52.000 --> 00:12:54.000]  我們今天驚恐一個人
[00:12:54.000 --> 00:12:56.000]  我們今天去崇敬一個人
[00:12:56.000 --> 00:12:59.000]  因為覺得他有什麼
[00:12:59.000 --> 00:13:00.000]  但耳朵下說
[00:13:00.000 --> 00:13:02.000]  只要他倆夠一身
[00:13:02.000 --> 00:13:04.000]  其實他有什麼呢
[00:13:04.000 --> 00:13:06.000]  如果上帝要他死
[00:13:06.000 --> 00:13:09.000]  是談何容易呢
[00:13:09.000 --> 00:13:10.000]  兄弟姐妹
[00:13:10.000 --> 00:13:14.000]  今天難聽的地方就在這裏
[00:13:14.000 --> 00:13:16.000]  我們必須要知道
[00:13:16.000 --> 00:13:18.000]  除神以外
[00:13:18.000 --> 00:13:21.000]  沒有任何東西值得我們倚靠
[00:13:21.000 --> 00:13:24.000]  但要出來搞運動的人
[00:13:24.000 --> 00:13:26.000]  要出來搞很多事的人
[00:13:26.000 --> 00:13:27.000]  必須要自我膨脹
[00:13:27.000 --> 00:13:28.000]  做藝人也是
[00:13:28.000 --> 00:13:30.000]  藝人必須要自我膨脹
[00:13:30.000 --> 00:13:35.000]  在舞台上必須要自信心爆棚的人
[00:13:35.000 --> 00:13:36.000]  我是最靚
[00:13:36.000 --> 00:13:37.000]  我是最靚
[00:13:37.000 --> 00:13:39.000]  全世界最靚是我
[00:13:39.000 --> 00:13:41.000]  才會去參選
[00:13:41.000 --> 00:13:42.000]  想清楚嗎
[00:13:42.000 --> 00:13:43.000]  不會有一個女孩說
[00:13:43.000 --> 00:13:44.000]  我全世界最醜
[00:13:44.000 --> 00:13:46.000]  我去參選香港小姐
[00:13:46.000 --> 00:13:52.000]  是都去參加亞洲小姐
[00:13:52.000 --> 00:13:54.000]  你很明白這件事的
[00:13:54.000 --> 00:13:55.000]  兄弟姐妹
[00:13:55.000 --> 00:13:57.000]  人是那種自我的膨脹
[00:13:57.000 --> 00:13:59.000]  自我陶醉
[00:13:59.000 --> 00:14:01.000]  耳朵下就說
[00:14:01.000 --> 00:14:02.000]  神以外的
[00:14:02.000 --> 00:14:04.000]  沒有真正的安全
[00:14:04.000 --> 00:14:08.000]  這些是一個安全的假象
[00:14:08.000 --> 00:14:11.000]  信靠的對象絕對是重要的
[00:14:11.000 --> 00:14:13.000]  因為影響了我們的行為
[00:14:13.000 --> 00:14:16.000]  影響了我們永生的盼望
[00:14:16.000 --> 00:14:17.000]  伊斯蘭提出了
[00:14:17.000 --> 00:14:19.000]  今天人只有兩種選擇
[00:14:19.000 --> 00:14:21.000]  有兩個很像精神的人物
[00:14:21.000 --> 00:14:22.000]  一個是瓦哈斯
[00:14:22.000 --> 00:14:24.000]  一個是希西加
[00:14:24.000 --> 00:14:26.000]  瓦哈斯是代表了一切不信的人
[00:14:26.000 --> 00:14:29.000]  他不信可信靠的上帝
[00:14:29.000 --> 00:14:34.000]  帶來了整個國家陷入了上帝的懲罰當中
[00:14:34.000 --> 00:14:37.000]  萬劫不復的一種景象
[00:14:37.000 --> 00:14:41.000]  但希西加王在三十七章和三十八章裏面提到
[00:14:41.000 --> 00:14:43.000]  因為他信靠的緣故
[00:14:43.000 --> 00:14:46.000]  得以從瓦述入侵的當中被拯救
[00:14:46.000 --> 00:14:50.000]  而且他患了絕症的當中得著醫治
[00:14:50.000 --> 00:14:52.000]  信靠神的人
[00:14:52.000 --> 00:14:54.000]  會有神蹟在他身上產生
[00:14:54.000 --> 00:14:56.000]  信靠神的人
[00:14:56.000 --> 00:14:59.000]  在他身上要走一條蒙福的道路
[00:14:59.000 --> 00:15:00.000]  信靠神的人
[00:15:00.000 --> 00:15:03.000]  神要成為他真正的保障
[00:15:03.000 --> 00:15:04.000]  弟兄姊妹
[00:15:04.000 --> 00:15:06.000]  今天我們信靠什麼
[00:15:06.000 --> 00:15:07.000]  我們要苦心自問
[00:15:07.000 --> 00:15:10.000]  當我們要沒有一切之後
[00:15:10.000 --> 00:15:11.000]  你才開始明白
[00:15:11.000 --> 00:15:14.000]  今天我們不能夠涵蓋那一章的聖經
[00:15:14.000 --> 00:15:16.000]  其實一至十二章裏面
[00:15:16.000 --> 00:15:17.000]  以上有提到
[00:15:17.000 --> 00:15:20.000]  為什麼上帝會容許以色列國被瓦述所滅
[00:15:20.000 --> 00:15:22.000]  是要以色列人學習一件事
[00:15:22.000 --> 00:15:24.000]  在你什麼都沒有之後
[00:15:24.000 --> 00:15:28.000]  神是你唯一的倚靠
[00:15:28.000 --> 00:15:31.000]  但是要這麼大的代價才學會功課的話
[00:15:31.000 --> 00:15:33.000]  實在太可憐了
[00:15:33.000 --> 00:15:34.000]  弟兄姊妹
[00:15:34.000 --> 00:15:36.000]  不要等到我們什麼都沒有之後
[00:15:36.000 --> 00:15:40.000]  才覺得神是我們唯一的倚靠
[00:15:40.000 --> 00:15:43.000]  反而在我們擁有很多東西的時候
[00:15:43.000 --> 00:15:45.000]  我們仍然要堅持
[00:15:45.000 --> 00:15:49.000]  神是我們唯一的倚靠
[00:15:49.000 --> 00:15:50.000]  同理家爺
[00:15:50.000 --> 00:15:54.000]  神是你唯一的倚靠
[00:16:20.000 --> 00:16:23.000]  神與人同在的應驗和應許
[00:16:23.000 --> 00:16:25.000]  祂不撇下祂的選民
[00:16:25.000 --> 00:16:27.000]  縱使在艱難的當中
[00:16:27.000 --> 00:16:31.000]  在遭受審判的時刻
[00:16:31.000 --> 00:16:32.000]  神沒有撇下祂的選民
[00:16:32.000 --> 00:16:36.000]  隨時都要成為他們的拯救和幫助
[00:16:36.000 --> 00:16:40.000]  只有祂才是我們的力量和拯救來源
[00:16:40.000 --> 00:16:42.000]  在寫到第十二章的時候
[00:16:42.000 --> 00:16:44.000]  是有感而發的
[00:16:44.000 --> 00:16:46.000]  用一首詩歌去讚頌神
[00:16:46.000 --> 00:16:48.000]  是我們唯一的倚靠
[00:16:48.000 --> 00:16:49.000]  為什麼用詩歌
[00:16:49.000 --> 00:16:50.000]  詩歌太豐富了
[00:16:50.000 --> 00:16:52.000]  有時候我們文字太貧乏了
[00:16:52.000 --> 00:16:54.000]  用詩歌去表達
[00:16:54.000 --> 00:16:56.000]  看啊 神是我們的拯救
[00:16:56.000 --> 00:16:58.000]  我倚靠祂 並不懼怕
[00:16:58.000 --> 00:17:01.000]  因為主耶和華是我的力量 是我的詩歌
[00:17:01.000 --> 00:17:03.000]  祂也成為了我的拯救
[00:17:03.000 --> 00:17:05.000]  但要尊萬君之耶和華為聖
[00:17:05.000 --> 00:17:07.000]  家財是你們所當怕的
[00:17:07.000 --> 00:17:09.000]  所當懼怕的
[00:17:09.000 --> 00:17:11.000]  所當畏懼的
[00:17:11.000 --> 00:17:14.000]  我們今天看到有人權力很大
[00:17:14.000 --> 00:17:17.000]  我們看到有些國家的軍事實力很強
[00:17:17.000 --> 00:17:19.000]  我們會驚恐 我們會懼怕
[00:17:19.000 --> 00:17:23.000]  但是 以才華說
[00:17:23.000 --> 00:17:27.000]  當你與這位聖教主相遇的時候
[00:17:27.000 --> 00:17:29.000]  你知道你唯一可怕的
[00:17:29.000 --> 00:17:31.000]  你唯一可敬畏的
[00:17:31.000 --> 00:17:33.000]  就只有耶和華
[00:17:33.000 --> 00:17:35.000]  人 算得上什麼呢
[00:17:35.000 --> 00:17:37.000]  但是 兄弟姐妹
[00:17:37.000 --> 00:17:39.000]  如果我們不是這樣看的時候
[00:17:39.000 --> 00:17:41.000]  我們常常會覺得人是很重要的
[00:17:41.000 --> 00:17:43.000]  人是很誇張的
[00:17:43.000 --> 00:17:45.000]  很值得我們去讚賞的
[00:17:45.000 --> 00:17:47.000]  特別是這個自我膨脹
