
[00:00:00.000 --> 00:00:02.820]  打開《聖經》 《創世紀》
[00:01:23.260 --> 00:01:26.260]  這個故事之後
[00:01:26.260 --> 00:01:31.260]  去到創世第三章第八到十三節
[00:01:31.260 --> 00:01:34.260]  八到十三節講到什麼呢
[00:01:34.260 --> 00:01:39.260]  神去伊甸園找亞當跟夏娃
[00:01:39.260 --> 00:01:41.260]  一向都很老友的
[00:01:41.260 --> 00:01:43.260]  誰知找不到他們
[00:01:43.260 --> 00:01:45.260]  因為他們吃了分別善惡樹的果子之後
[00:01:45.260 --> 00:01:48.260]  發現原來沒有三種是那麼醜的
[00:01:48.260 --> 00:01:50.260]  於是就躲起來
[00:01:50.260 --> 00:01:52.260]  神找不到
[00:01:52.260 --> 00:01:55.260]  神找不到的時候就問亞當
[00:01:55.260 --> 00:01:57.260]  你在那裡
[00:01:57.260 --> 00:01:59.260]  你在哪裡
[00:01:59.260 --> 00:02:01.260]  聖經裡面明明記載
[00:02:01.260 --> 00:02:03.260]  神是問亞當
[00:02:03.260 --> 00:02:05.260]  不是問夏娃
[00:02:05.260 --> 00:02:07.260]  這是第九節
[00:02:07.260 --> 00:02:10.260]  接著亞當就說
[00:02:10.260 --> 00:02:12.260]  我聽見你的聲音
[00:02:12.260 --> 00:02:14.260]  我就害怕 因為我沒有衣服穿
[00:02:14.260 --> 00:02:16.260]  我就躲起來
[00:02:16.260 --> 00:02:18.260]  第十一節
[00:02:18.260 --> 00:02:20.260]  耶和華神說
[00:02:20.260 --> 00:02:23.260]  誰告訴你是赤身露體呢
[00:02:23.260 --> 00:02:25.260]  莫非你吃了那樹上所出的
[00:02:25.260 --> 00:02:28.260]  就是我吩咐你不可吃的嗎
[00:02:28.260 --> 00:02:31.260]  第十二節亞當怎樣回答
[00:02:31.260 --> 00:02:33.260]  你似給我
[00:02:33.260 --> 00:02:34.260]  與我一起的女人
[00:02:34.260 --> 00:02:37.260]  是她把那樹上所出的給我
[00:02:37.260 --> 00:02:39.260]  我就吃了
[00:02:39.260 --> 00:02:41.260]  我想問
[00:02:41.260 --> 00:02:43.260]  亞當覺得對不對
[00:02:43.260 --> 00:02:46.260]  他說的是不是事實
[00:02:46.260 --> 00:02:48.260]  他說的時候夏娃在旁邊
[00:02:48.260 --> 00:02:50.260]  夏娃聽了之後
[00:02:50.260 --> 00:02:53.260]  會不會覺得亞當你真的說得好
[00:02:53.260 --> 00:02:56.260]  會不會這樣說
[00:02:56.260 --> 00:03:00.260]  有些時候我們說一些事實
[00:03:00.260 --> 00:03:04.260]  後面可能包含了很多意思
[00:03:04.260 --> 00:03:07.260]  我再說另外兩個事實
[00:03:07.260 --> 00:03:09.260]  我當這個是選擇一
[00:03:09.260 --> 00:03:11.260]  亞當面對神的時候
[00:03:11.260 --> 00:03:12.260]  第一個選擇
[00:03:12.260 --> 00:03:13.260]  亞當就是這樣說
[00:03:13.260 --> 00:03:15.260]  剛才所說的
[00:03:15.260 --> 00:03:16.260]  你似給我
[00:03:16.260 --> 00:03:18.260]  與我一起的女人
[00:03:18.260 --> 00:03:19.260]  你似給我的
[00:03:19.260 --> 00:03:23.260]  是她把樹上所出的果子給我的
[00:03:23.260 --> 00:03:24.260]  我就吃了
[00:03:24.260 --> 00:03:25.260]  這是第一個選擇
[00:03:25.260 --> 00:03:28.260]  亞當有第二個選擇
[00:03:28.260 --> 00:03:29.260]  是呀神
[00:03:29.260 --> 00:03:30.260]  我們兩個都吃了
[00:03:30.260 --> 00:03:32.260]  我們犯了罪
[00:03:32.260 --> 00:03:34.260]  這是不是事實
[00:03:34.260 --> 00:03:35.260]  他可以這樣回答
[00:03:35.260 --> 00:03:39.260]  第三個選擇
[00:03:39.260 --> 00:03:42.260]  神呀我沒有阻止我所愛的女人
[00:03:42.260 --> 00:03:45.260]  吃那棵樹上的果子
[00:03:45.260 --> 00:03:49.260]  並且他把那些果子給我
[00:03:49.260 --> 00:03:52.260]  我雖然知道這是你的命令
[00:03:52.260 --> 00:03:55.260]  但是我都吃了
[00:03:55.260 --> 00:03:58.260]  這是第三個選擇
[00:03:58.260 --> 00:04:03.260]  如果你是夏娃聽著亞當
[00:04:03.260 --> 00:04:06.260]  去回答神的時候
[00:04:06.260 --> 00:04:08.260]  你喜歡他回答選擇一的
[00:04:08.260 --> 00:04:09.260]  可不可以舉手
[00:04:09.260 --> 00:04:12.260]  我想做個普查
[00:04:12.260 --> 00:04:13.260]  沒有的
[00:04:13.260 --> 00:04:15.260]  你喜歡他回答選擇二的
[00:04:15.260 --> 00:04:18.260]  神呀我們兩個都犯了罪
[00:04:18.260 --> 00:04:20.260]  舉手吧
[00:04:20.260 --> 00:04:21.260]  不少
[00:04:21.260 --> 00:04:24.260]  你喜歡亞當回答選擇三的
[00:04:24.260 --> 00:04:27.260]  我沒有阻止我所愛的女人
[00:04:27.260 --> 00:04:30.260]  摘樹上的果子吃
[00:04:30.260 --> 00:04:33.260]  我雖然知道這是你的命令
[00:04:33.260 --> 00:04:34.260]  但是我自己都吃了
[00:04:34.260 --> 00:04:36.260]  選擇三的
[00:04:36.260 --> 00:04:39.260]  導遊不少跟選擇二差不多
[00:04:39.260 --> 00:04:41.260]  三個都是事實
[00:04:41.260 --> 00:04:45.260]  為什麼你不選擇選擇一
[00:04:45.260 --> 00:04:47.260]  因為選擇一裡面
[00:04:47.260 --> 00:04:49.260]  看不到亞當的角色
[00:04:49.260 --> 00:04:51.260]  看不到亞當的責任
[00:04:51.260 --> 00:04:54.260]  更加看不到亞當的承擔
[00:04:54.260 --> 00:04:56.260]  是不是
[00:04:56.260 --> 00:04:58.260]  縱然都是事實
[00:04:58.260 --> 00:05:02.260]  但亞當選擇不去承擔這個責任
[00:05:02.260 --> 00:05:04.260]  猜到為什麼
[00:05:04.260 --> 00:05:05.260]  因為害怕
[00:05:05.260 --> 00:05:06.260]  害怕神佛
[00:05:06.260 --> 00:05:07.260]  很自然的
[00:05:07.260 --> 00:05:09.260]  人害怕自然會逃避
[00:05:09.260 --> 00:05:11.260]  所以他將責任逃避
[00:05:11.260 --> 00:05:12.260]  推給神
[00:05:12.260 --> 00:05:13.260]  推給夏娃
[00:05:13.260 --> 00:05:16.260]  夏娃一樣將責任推給蛇
[00:05:16.260 --> 00:05:18.260]  是人的自然反應
[00:05:18.260 --> 00:05:19.260]  不過
[00:05:19.260 --> 00:05:25.260]  人的推蛇不可以讓神不去懲罰
[00:05:25.260 --> 00:05:29.260]  因為神是知道萬事的神
[00:05:29.260 --> 00:05:32.260]  但反過來問一句
[00:05:32.260 --> 00:05:36.260]  亞當需要承擔責任嗎
[00:05:36.260 --> 00:05:40.260]  為什麼神第一個去問亞當
[00:05:40.260 --> 00:05:41.260]  而不問夏娃
[00:05:41.260 --> 00:05:44.260]  我相信神絕對有能力
[00:05:44.260 --> 00:05:47.260]  可以知道誰摘那棵樹上的果子吃
[00:05:47.260 --> 00:05:49.260]  他絕對可以的
[00:05:49.260 --> 00:05:50.260]  他想知道
[00:05:50.260 --> 00:05:51.260]  他根本不用問
[00:05:51.260 --> 00:05:52.260]  對不對
[00:05:52.260 --> 00:05:53.260]  他是全能的神
[00:05:53.260 --> 00:05:56.260]  他是全知的主
[00:05:56.260 --> 00:05:59.260]  為什麼他要問亞當
[00:05:59.260 --> 00:06:02.260]  為什麼他不問夏娃
[00:06:02.260 --> 00:06:03.260]  亞當有兩個字
[00:06:03.260 --> 00:06:05.260]  為什麼
[00:06:05.260 --> 00:06:06.260]  在聖經裡
[00:06:06.260 --> 00:06:09.260]  亞當兩個字代表人
[00:06:09.260 --> 00:06:12.260]  即使他是第一個人
[00:06:12.260 --> 00:06:14.260]  也是人類的代表
[00:06:14.260 --> 00:06:17.260]  也是夫妻之間夫妻的代表
[00:06:17.260 --> 00:06:20.260]  也是家庭的代表
[00:06:20.260 --> 00:06:22.260]  我為什麼這樣說呢
[00:06:22.260 --> 00:06:24.260]  剛才經課也有讀
[00:06:24.260 --> 00:06:25.260]  耶和華說
[00:06:25.260 --> 00:06:27.260]  神說哪人獨居不好
[00:06:27.260 --> 00:06:30.260]  我要為他做一個配偶幫助他
[00:06:30.260 --> 00:06:34.260]  神做夏娃是一個幫助者
[00:06:34.260 --> 00:06:39.260]  神做夏娃並沒有偷工減料
[00:06:39.260 --> 00:06:41.260]  聽我說這句
[00:06:41.260 --> 00:06:44.260]  因為約翰福音第一章第27節
[00:06:44.260 --> 00:06:46.260]  神就照著他的形象創造人
[00:06:46.260 --> 00:06:48.260]  照著神的形象創造他們
[00:06:48.260 --> 00:06:51.260]  他創造了他們有男有女
[00:06:51.260 --> 00:06:52.260]  即是說
[00:06:52.260 --> 00:06:54.260]  神做亞當的時候
[00:06:54.260 --> 00:06:56.260]  是以神的形象創造亞當
[00:06:56.260 --> 00:06:57.260]  神做夏娃的時候
[00:06:57.260 --> 00:07:03.260]  同樣以他滿有榮耀和尊貴的形象去創造夏娃
[00:07:03.260 --> 00:07:07.260]  在神眼中是同樣的尊貴
[00:07:07.260 --> 00:07:09.260]  並沒有一個比另一個更低
[00:07:09.260 --> 00:07:11.260]  只不過角色的不同
[00:07:11.260 --> 00:07:13.260]  一個是帶領者
[00:07:13.260 --> 00:07:15.260]  一個是幫助者
[00:07:15.260 --> 00:07:17.260]  甚至乎大家有時會想
[00:07:17.260 --> 00:07:19.260]  通常做得最頭的那個
[00:07:19.260 --> 00:07:21.260]  應該是最聰明的那個
[00:07:21.260 --> 00:07:22.260]  最聰明的那個
[00:07:22.260 --> 00:07:23.260]  但歷史上告訴我們
[00:07:23.260 --> 00:07:24.260]  現實告訴我們
[00:07:24.260 --> 00:07:26.260]  通常都不一定的
[00:07:26.260 --> 00:07:27.260]  我喜歡看三國演義
[00:07:27.260 --> 00:07:28.260]  因為我喜歡諸葛亮
[00:07:28.260 --> 00:07:31.260]  我經常覺得他比劉備厲害很多
[00:07:31.260 --> 00:07:33.260]  可能因為大家有個量子
[00:07:33.260 --> 00:07:35.260]  但我都想自己都厲害一點
[00:07:35.260 --> 00:07:37.260]  但我看回香港政府現在的時候
[00:07:37.260 --> 00:07:38.260]  有些時候我都發現
[00:07:38.260 --> 00:07:42.260]  有些官員做輔助者那些
[00:07:42.260 --> 00:07:44.260]  比主領者聰明很多
[00:07:44.260 --> 00:07:45.260]  我不知道你覺不覺得
[00:07:45.260 --> 00:07:47.260]  大家不要說名字
[00:07:47.260 --> 00:07:52.260]  做幫助者的不一定比蠢
[00:07:52.260 --> 00:07:53.260]  或者比低
[00:07:53.260 --> 00:07:54.260]  或者沒有那麼厲害
[00:07:54.260 --> 00:07:56.260]  只不過角色的不一樣
[00:07:56.260 --> 00:08:00.260]  承擔的責任都不一樣
[00:08:00.260 --> 00:08:02.260]  等於我有三個妹妹
[00:08:02.260 --> 00:08:05.260]  當我和我三個妹妹沒出生之前
[00:08:05.260 --> 00:08:07.260]  我們四個沒有在媽媽的肚皮裡
[00:08:07.260 --> 00:08:09.260]  投票誰先出來
[00:08:09.260 --> 00:08:11.260]  出來就是出來
[00:08:11.260 --> 00:08:12.260]  因為次序不同
[00:08:12.260 --> 00:08:15.260]  我出來我是一個大仔
[00:08:15.260 --> 00:08:16.260]  我就有大仔的角色
[00:08:16.260 --> 00:08:17.260]  有大仔的責任
[00:08:17.260 --> 00:08:19.260]  只不過次序
[00:08:19.260 --> 00:08:22.260]  但在爸爸媽媽心裡
[00:08:22.260 --> 00:08:24.260]  我們同樣敬貴
[00:08:24.260 --> 00:08:26.260]  在神眼中男人和女人
[00:08:26.260 --> 00:08:29.260]  都是同樣敬貴
[00:08:30.260 --> 00:08:32.260]  但這個管理者的角色
[00:08:32.260 --> 00:08:33.260]  神的確是給了阿當
[00:08:33.260 --> 00:08:35.260]  以至阿當和他的妻子
[00:08:35.260 --> 00:08:37.260]  叫什麼
[00:08:37.260 --> 00:08:38.260]  叫女人
[00:08:38.260 --> 00:08:39.260]  因為他說
[00:08:39.260 --> 00:08:40.260]  這是骨中的骨
[00:08:40.260 --> 00:08:41.260]  肉中的肉
[00:08:41.260 --> 00:08:45.260]  阿當也和夏娃起了第二個名字
[00:08:45.260 --> 00:08:46.260]  叫夏娃
[00:08:46.260 --> 00:08:49.260]  在創世紀第三章第二十節
[00:08:49.260 --> 00:08:51.260]  哪人給他妻子起名叫夏娃
[00:08:51.260 --> 00:08:52.260]  因為她是眾生之母
[00:08:52.260 --> 00:08:54.260]  即人類的母親的意思
[00:08:54.260 --> 00:08:56.260]  那是不是代表
[00:08:56.260 --> 00:08:58.260]  夏娃是屬於阿當的
[00:08:59.260 --> 00:09:00.260]  對不起不是
[00:09:00.260 --> 00:09:04.260]  和她命名
[00:09:04.260 --> 00:09:05.260]  給個名字
[00:09:05.260 --> 00:09:06.260]  不是代表她是屬於阿當的
[00:09:06.260 --> 00:09:09.260]  你想想萬物所有的走獸
[00:09:09.260 --> 00:09:11.260]  全部都去到阿當面前
[00:09:11.260 --> 00:09:12.260]  被阿當命名
[00:09:12.260 --> 00:09:13.260]  神將那些走獸
[00:09:13.260 --> 00:09:14.260]  擺在阿當面前
[00:09:14.260 --> 00:09:18.260]  因為神將管理萬物的責任
[00:09:18.260 --> 00:09:19.260]  給了阿當
[00:09:19.260 --> 00:09:21.260]  管理
[00:09:21.260 --> 00:09:23.260]  不是代表屬於
[00:09:23.260 --> 00:09:25.260]  明白嗎
[00:09:26.260 --> 00:09:29.260]  即是在家庭
[00:09:29.260 --> 00:09:30.260]  在婚姻裏面
[00:09:30.260 --> 00:09:33.260]  阿當是一個帶領者的角色
[00:09:33.260 --> 00:09:37.260]  他是管理這個家
[00:09:37.260 --> 00:09:38.260]  而這個家
[00:09:38.260 --> 00:09:40.260]  唯一的主人
[00:09:40.260 --> 00:09:42.260]  是創造男
[00:09:42.260 --> 00:09:44.260]  創造女的那一位
[00:09:44.260 --> 00:09:47.260]  既然是一個帶領者的角色
[00:09:47.260 --> 00:09:48.260]  那簡單一點一句
[00:09:48.260 --> 00:09:51.260]  夏娃做甚麼
[00:09:51.260 --> 00:09:53.260]  她都要承擔責任
[00:09:53.260 --> 00:09:54.260]  她都有責任
[00:09:55.260 --> 00:09:56.260]  有時想想
[00:09:56.260 --> 00:09:57.260]  可能都幾冤枉的
[00:09:57.260 --> 00:09:59.260]  即是夏娃做錯事
[00:09:59.260 --> 00:10:00.260]  有關阿當事
[00:10:00.260 --> 00:10:01.260]  可以這樣說
[00:10:01.260 --> 00:10:03.260]  本來就不關事的
[00:10:03.260 --> 00:10:06.260]  但因為夏娃既然是她的幫助者
[00:10:06.260 --> 00:10:08.260]  即是有關係
[00:10:08.260 --> 00:10:09.260]  簡單一點
[00:10:09.260 --> 00:10:10.260]  如果在公司裏面
[00:10:10.260 --> 00:10:11.260]  秘書做錯甚麼
[00:10:11.260 --> 00:10:12.260]  那誰負責呢
[00:10:12.260 --> 00:10:14.260]  當然是老闆負責
[00:10:14.260 --> 00:10:16.260]  我們看香港
[00:10:16.260 --> 00:10:18.260]  香港是特殊例子
[00:10:18.260 --> 00:10:20.260]  不計香港
[00:10:20.260 --> 00:10:21.260]  我們看報紙
[00:10:21.260 --> 00:10:22.260]  在世界各地不同的政府
[00:10:22.260 --> 00:10:24.260]  那些官員做錯事
[00:10:25.260 --> 00:10:26.260]  阿頭辭職
[00:10:26.260 --> 00:10:27.260]  問責的
[00:10:27.260 --> 00:10:29.260]  是不是
[00:10:29.260 --> 00:10:31.260]  很多不同的公司
[00:10:31.260 --> 00:10:33.260]  當下屬做錯事
[00:10:33.260 --> 00:10:36.260]  總裁問責
[00:10:36.260 --> 00:10:38.260]  要辭職的
[00:10:38.260 --> 00:10:40.260]  有時下屬做的事
[00:10:40.260 --> 00:10:41.260]  不是一級一級
[00:10:41.260 --> 00:10:42.260]  一級一級
[00:10:42.260 --> 00:10:43.260]  想對總裁都一定知道
[00:10:43.260 --> 00:10:44.260]  不一定的
[00:10:44.260 --> 00:10:47.260]  為了表示行政上
[00:10:47.260 --> 00:10:49.260]  為制度負責任
[00:10:49.260 --> 00:10:51.260]  背負責任
[00:10:51.260 --> 00:10:54.260]  承擔責任
[00:10:55.260 --> 00:10:56.260]  在夫妻關係裏面
[00:10:56.260 --> 00:10:58.260]  阿當就有這個責任
[00:10:58.260 --> 00:11:00.260]  阿當就有一個承擔的責任
[00:11:00.260 --> 00:11:03.260]  所以神先問阿當
[00:11:03.260 --> 00:11:07.260]  其實我們不要說阿當那麼冤枉
[00:11:07.260 --> 00:11:09.260]  好像說得阿當很冤枉
[00:11:09.260 --> 00:11:11.260]  其實阿當自己都有犯罪的
[00:11:11.260 --> 00:11:12.260]  他有份的
[00:11:12.260 --> 00:11:13.260]  大家不要忘記
[00:11:13.260 --> 00:11:15.260]  他不是被夏娃連累
[00:11:15.260 --> 00:11:16.260]  他自己有份的
[00:11:16.260 --> 00:11:18.260]  而在整個過程裏面
[00:11:18.260 --> 00:11:19.260]  他有選擇的
[00:11:19.260 --> 00:11:21.260]  有時我思想
[00:11:21.260 --> 00:11:23.260]  當夏娃
[00:11:24.260 --> 00:11:26.260]  拿個分別勝過樹的果子
[00:11:26.260 --> 00:11:28.260]  她拿來吃的時候
[00:11:28.260 --> 00:11:30.260]  阿當在不在場
[00:11:30.260 --> 00:11:33.260]  如果阿當在場
[00:11:33.260 --> 00:11:35.260]  我會問阿當有沒有阻止
[00:11:35.260 --> 00:11:39.260]  如果阿當在場的時候
[00:11:39.260 --> 00:11:41.260]  為甚麼他不阻止
[00:11:41.260 --> 00:11:43.260]  他有沒有責任
[00:11:43.260 --> 00:11:45.260]  不過
[00:11:45.260 --> 00:11:47.260]  可能他不在場
[00:11:47.260 --> 00:11:49.260]  那不奇怪
[00:11:49.260 --> 00:11:51.260]  我當他去了廁所
[00:11:51.260 --> 00:11:52.260]  他不在場
[00:11:53.260 --> 00:11:54.260]  他不在場
[00:11:54.260 --> 00:11:55.260]  到他回來的時候
[00:11:55.260 --> 00:11:57.260]  夏娃將分別勝過樹的果子給他吃
[00:11:57.260 --> 00:11:58.260]  對不對
[00:11:58.260 --> 00:12:01.260]  他可以選擇吃
[00:12:01.260 --> 00:12:03.260]  也可以選擇不吃
[00:12:03.260 --> 00:12:06.260]  我假設他選擇的時候
[00:12:06.260 --> 00:12:08.260]  你猜他心裏想甚麼
[00:12:08.260 --> 00:12:11.260]  他可以想
[00:12:11.260 --> 00:12:15.260]  這個
[00:12:15.260 --> 00:12:18.260]  吃又死不吃又死
[00:12:18.260 --> 00:12:20.260]  吃
[00:12:20.260 --> 00:12:21.260]  神吩咐不准吃
[00:12:21.260 --> 00:12:22.260]  死定了
[00:12:23.260 --> 00:12:24.260]  不吃
[00:12:24.260 --> 00:12:25.260]  我老婆會跟我說
[00:12:25.260 --> 00:12:26.260]  你知不愛我
[00:12:26.260 --> 00:12:28.260]  死就一起死
[00:12:28.260 --> 00:12:29.260]  你不跟我有難同當
[00:12:29.260 --> 00:12:31.260]  不跟我同生共死嗎
[00:12:31.260 --> 00:12:33.260]  那即是
[00:12:33.260 --> 00:12:34.260]  怎麼辦
[00:12:34.260 --> 00:12:38.260]  如果偉大一點
[00:12:38.260 --> 00:12:39.260]  我們想浪漫一點
[00:12:39.260 --> 00:12:41.260]  阿當就可能想
[00:12:41.260 --> 00:12:42.260]  好吧
[00:12:42.260 --> 00:12:44.260]  為了愛情的緣故
[00:12:44.260 --> 00:12:45.260]  死就死吧
[00:12:45.260 --> 00:12:46.260]  我吃吧
[00:12:46.260 --> 00:12:48.260]  如果是這樣
[00:12:48.260 --> 00:12:50.260]  我相信所有姐妹都很浪漫
[00:12:50.260 --> 00:12:53.260]  夏娃一定愛阿當愛到死
[00:12:53.260 --> 00:12:55.260]  是不是這樣
[00:12:55.260 --> 00:12:56.260]  如果是這樣
[00:12:56.260 --> 00:12:58.260]  我相信他不會這樣回答神
[00:12:58.260 --> 00:13:01.260]  他不會跟神說
[00:13:01.260 --> 00:13:02.260]  你所創造的女人
[00:13:02.260 --> 00:13:03.260]  她給我我吃
[00:13:03.260 --> 00:13:05.260]  會不會這樣回答
[00:13:05.260 --> 00:13:06.260]  不會
[00:13:06.260 --> 00:13:13.260]  阿當也可以不吃
[00:13:13.260 --> 00:13:16.260]  他可以罵夏娃
[00:13:16.260 --> 00:13:19.260]  神吩咐不准吃
[00:13:19.260 --> 00:13:20.260]  你死你事
[00:13:20.260 --> 00:13:24.260]  這樣又懶了一截
[00:13:24.260 --> 00:13:25.260]  不過他也不是這樣的選擇
[00:13:25.260 --> 00:13:26.260]  因為我們知道他吃了
[00:13:26.260 --> 00:13:30.260]  甚至乎他也有另一個選擇
[00:13:30.260 --> 00:13:33.260]  知道夏娃已經吃了
[00:13:33.260 --> 00:13:34.260]  他沒有辦法
[00:13:34.260 --> 00:13:35.260]  他跟夏娃說不吃
[00:13:35.260 --> 00:13:37.260]  但當神問到的時候
[00:13:37.260 --> 00:13:38.260]  他可以跟神說
[00:13:38.260 --> 00:13:39.260]  神啊
[00:13:39.260 --> 00:13:41.260]  我太太吃了
[00:13:41.260 --> 00:13:43.260]  要罰我們兩個一起罰
[00:13:43.260 --> 00:13:45.260]  或者我代她受罰
[00:13:45.260 --> 00:13:46.260]  因為這個是
[00:13:46.260 --> 00:13:47.260]  你所賜給我
[00:13:47.260 --> 00:13:48.260]  而我愛的女人
[00:13:49.260 --> 00:13:51.260]  如果你是夏娃在旁邊
[00:13:51.260 --> 00:13:52.260]  你會怎樣
[00:13:52.260 --> 00:13:53.260]  你的心都軟了
[00:13:53.260 --> 00:13:56.260]  是不是
[00:13:56.260 --> 00:13:58.260]  所以其實阿當有很多不同的選擇
[00:13:58.260 --> 00:14:01.260]  不過
[00:14:01.260 --> 00:14:03.260]  他選擇了一通犯罪
[00:14:03.260 --> 00:14:06.260]  然後不願承擔
[00:14:06.260 --> 00:14:09.260]  不願承擔的後果代表什麼
[00:14:09.260 --> 00:14:11.260]  不願承擔就是我不願意做領袖
[00:14:11.260 --> 00:14:14.260]  不願承擔就是我不想做頭
[00:14:14.260 --> 00:14:17.260]  不願承擔代表我放棄責任
[00:14:19.260 --> 00:14:21.260]  不願承擔也代表我放棄對方
[00:14:21.260 --> 00:14:25.260]  我再與你無關
[00:14:25.260 --> 00:14:27.260]  現在有難了
[00:14:27.260 --> 00:14:30.260]  縱然我之前曾經說過
[00:14:30.260 --> 00:14:32.260]  你是我骨中的骨 肉中的肉
[00:14:32.260 --> 00:14:34.260]  現在有難了
[00:14:34.260 --> 00:14:36.260]  一塊骨頭 一塊肉一次再算了
[00:14:36.260 --> 00:14:38.260]  就是這樣
[00:14:38.260 --> 00:14:40.260]  所以可想而知
[00:14:40.260 --> 00:14:46.260]  大家想像到如果你是夏娃
[00:14:47.260 --> 00:14:51.260]  聽到之後心裏會怎樣想這個老公
[00:14:51.260 --> 00:14:53.260]  會不會有一條刺
[00:14:53.260 --> 00:14:54.260]  會不會有一些裂痕
[00:14:54.260 --> 00:14:58.260]  真是大難臨頭各自飛
[00:14:58.260 --> 00:15:03.260]  神怎樣懲罰阿當
[00:15:03.260 --> 00:15:06.260]  第十七節
[00:15:06.260 --> 00:15:07.260]  下半節
[00:15:07.260 --> 00:15:10.260]  土地必因你的緣故受奏在
[00:15:10.260 --> 00:15:13.260]  你必終生勞苦才能從土地得吃的
[00:15:14.260 --> 00:15:17.260]  土地必給你長出荊棘和雜泥來
[00:15:17.260 --> 00:15:20.260]  你也要吃田間的五穀菜蔬
[00:15:20.260 --> 00:15:23.260]  你必汗流滿面才有食物可吃
[00:15:23.260 --> 00:15:25.260]  直到你歸了土地
[00:15:25.260 --> 00:15:28.260]  你發覺
[00:15:28.260 --> 00:15:33.260]  神對一個不願承擔責任的阿當
[00:15:33.260 --> 00:15:35.260]  他的懲罰是甚麼
[00:15:35.260 --> 00:15:36.260]  你要工作
[00:15:36.260 --> 00:15:39.260]  而且保證你的工作是辛苦
[00:15:39.260 --> 00:15:42.260]  保證你的付出是很困難才得到收成
[00:15:43.260 --> 00:15:44.260]  但是你所工作多少
[00:15:44.260 --> 00:15:45.260]  你就得到多少
[00:15:45.260 --> 00:15:46.260]  絕對不是
[00:15:46.260 --> 00:15:48.260]  因為土地是受了奏的
[00:15:48.260 --> 00:15:50.260]  會有荊棘
[00:15:50.260 --> 00:15:51.260]  會有雜泥
[00:15:51.260 --> 00:15:54.260]  你可能做出百分之二百
[00:15:54.260 --> 00:15:56.260]  你才收到百分之五十
[00:15:56.260 --> 00:16:00.260]  汗流滿面
[00:16:00.260 --> 00:16:03.260]  但是神的懲罰裏面
[00:16:03.260 --> 00:16:05.260]  往往包含著祝福
[00:16:05.260 --> 00:16:07.260]  祝福是甚麼
[00:16:07.260 --> 00:16:09.260]  你有沒有留意
[00:16:09.260 --> 00:16:13.260]  神給阿當的懲罰用的是「你」字
[00:16:13.260 --> 00:16:15.260]  給阿當的
[00:16:15.260 --> 00:16:17.260]  給夏娃的懲罰
[00:16:17.260 --> 00:16:19.260]  有沒有關乎工作
[00:16:19.260 --> 00:16:21.260]  沒有的
[00:16:21.260 --> 00:16:22.260]  給夏娃的懲罰
[00:16:22.260 --> 00:16:23.260]  是關乎她的身慾
[00:16:23.260 --> 00:16:25.260]  痛苦
[00:16:25.260 --> 00:16:26.260]  包括她要戀慕丈夫
[00:16:26.260 --> 00:16:28.260]  包括丈夫必管轄她
[00:16:28.260 --> 00:16:33.260]  當阿當和夏娃出了這段緣之後
[00:16:33.260 --> 00:16:34.260]  誰工作
[00:16:34.260 --> 00:16:36.260]  阿當
[00:16:36.260 --> 00:16:37.260]  誰養家
[00:16:37.260 --> 00:16:38.260]  阿當
[00:16:38.260 --> 00:16:40.260]  誰去承擔這個家的責任
