
[00:00:00.000 --> 00:00:06.000]  生命是人類最大的資產
[00:04:13.000 --> 00:04:15.000]  但仍然是年長
[00:04:15.000 --> 00:04:22.000]  有甚麼辦法可以和他們永遠在一起呢
[00:04:22.000 --> 00:04:24.000]  我不知道你們有沒有想過
[00:04:24.000 --> 00:04:25.000]  一刻
[00:04:25.000 --> 00:04:27.000]  其實你們有沒有想過
[00:04:27.000 --> 00:04:30.000]  可以和家人、親愛的人
[00:04:30.000 --> 00:04:32.000]  經常在一起
[00:04:32.000 --> 00:04:33.000]  可以永遠的呢
[00:04:33.000 --> 00:04:35.000]  為何是不可以的呢
[00:04:35.000 --> 00:04:38.000]  其實你和我這一刻
[00:04:38.000 --> 00:04:40.000]  我已經四十多歲了
[00:04:40.000 --> 00:04:44.000]  我發覺膝蓋開始痛
[00:04:44.000 --> 00:04:46.000]  關節好像沒那麼靈活
[00:04:46.000 --> 00:04:53.000]  其實我們可能都邁向死亡
[00:04:53.000 --> 00:04:57.000]  但無論我們現在
[00:04:57.000 --> 00:04:59.000]  我們可能會說養生
[00:04:59.000 --> 00:05:01.000]  說健康
[00:05:01.000 --> 00:05:04.000]  其實都好像不能夠滿足到
[00:05:04.000 --> 00:05:07.000]  我裡面如何面對死亡
[00:05:07.000 --> 00:05:13.000]  和我想有永恆的需要
[00:05:13.000 --> 00:05:16.000]  最後我在聖經裡面
[00:05:16.000 --> 00:05:19.000]  終於找到答案
[00:05:19.000 --> 00:05:23.000]  借耶穌基督祂自己
[00:05:23.000 --> 00:05:26.000]  因為這個世界上
[00:05:26.000 --> 00:05:28.000]  只有耶穌基督
[00:05:28.000 --> 00:05:31.000]  是真的來這個世界
[00:05:31.000 --> 00:05:34.000]  為了死給我們看
[00:05:34.000 --> 00:05:37.000]  祂是為了我們而死的
[00:05:37.000 --> 00:05:40.000]  為什麼呢
[00:05:40.000 --> 00:05:42.000]  後來看聖經
[00:05:42.000 --> 00:05:47.000]  我知道原來我是一個罪人
[00:05:47.000 --> 00:05:49.000]  是一個有過犯的人
[00:05:49.000 --> 00:05:51.000]  我有貪心
[00:05:51.000 --> 00:05:53.000]  我有嫉妒
[00:05:53.000 --> 00:05:54.000]  我想增敬
[00:05:54.000 --> 00:05:56.000]  我有憤怒
[00:05:56.000 --> 00:06:00.000]  原來這些都是耶穌不想我們有
[00:06:00.000 --> 00:06:02.000]  很奇怪
[00:06:02.000 --> 00:06:07.000]  我又脫離不了
[00:06:07.000 --> 00:06:09.000]  而最後在聖經說
[00:06:09.000 --> 00:06:11.000]  我會面對審判
[00:06:11.000 --> 00:06:13.000]  所以我不知道怎麼辦
[00:06:13.000 --> 00:06:15.000]  原來耶穌基督來
[00:06:15.000 --> 00:06:16.000]  祂的死
[00:06:16.000 --> 00:06:19.000]  是為了我和你的罪
[00:06:19.000 --> 00:06:21.000]  所以我現在明白了
[00:06:21.000 --> 00:06:25.000]  希望大家都可以藉著今晚的訊息
[00:06:25.000 --> 00:06:27.000]  可以相信耶穌基督
[00:06:27.000 --> 00:06:29.000]  多謝各位
[00:06:32.000 --> 00:06:34.000]  我們的文達
[00:06:34.000 --> 00:06:38.000]  竟然找爸爸來開玩笑
[00:06:38.000 --> 00:06:42.000]  因為他對死無知
[00:06:42.000 --> 00:06:48.000]  文達面對婆婆的死
[00:06:48.000 --> 00:06:52.000]  做媽媽的都會有很多避諱
[00:06:52.000 --> 00:06:56.000]  最終也要面對真實死亡臨到的時候
[00:06:56.000 --> 00:06:58.000]  那種悲傷
[00:06:58.000 --> 00:07:01.000]  那種不捨
[00:07:01.000 --> 00:07:04.000]  面對這個事實
[00:07:04.000 --> 00:07:07.000]  人都很希望有沒有辦法
[00:07:07.000 --> 00:07:14.000]  可以延長大家見面相聚的機會
[00:07:14.000 --> 00:07:17.000]  直到文達認識聖經
[00:07:17.000 --> 00:07:19.000]  認識耶穌
[00:07:19.000 --> 00:07:21.000]  他開始明白
[00:07:21.000 --> 00:07:24.000]  開始找到答案
[00:07:24.000 --> 00:07:27.000]  耶穌回答他們說
[00:07:27.000 --> 00:07:31.000]  人子得榮耀的時候到了
[00:07:31.000 --> 00:07:34.000]  我實實在在的告訴你們
[00:07:34.000 --> 00:07:38.000]  一粒麥子不落在地裡死了
[00:07:38.000 --> 00:07:40.000]  仍舊是一粒
[00:07:40.000 --> 00:07:42.000]  若是死了
[00:07:42.000 --> 00:07:45.000]  就結出許多子粒來
[00:07:45.000 --> 00:07:48.000]  耶穌說這番話
[00:07:48.000 --> 00:07:52.000]  之前是因為安德烈和費力
[00:07:52.000 --> 00:07:54.000]  要告訴他們
[00:07:54.000 --> 00:07:58.000]  有幾個希臘人要找耶穌
[00:07:58.000 --> 00:08:00.000]  可能他們帶著興奮
[00:08:00.000 --> 00:08:02.000]  耶穌你多出名
[00:08:02.000 --> 00:08:05.000]  有人要和你聊天
[00:08:05.000 --> 00:08:07.000]  再看之前
[00:08:07.000 --> 00:08:11.000]  耶穌曾經在拉撒路復活的巴達尼這個地方
[00:08:11.000 --> 00:08:14.000]  被人請去吃飯
[00:08:14.000 --> 00:08:16.000]  成為上賓
[00:08:16.000 --> 00:08:18.000]  為什麼
[00:08:18.000 --> 00:08:20.000]  因為拉撒路復活
[00:08:20.000 --> 00:08:22.000]  風聞全城
[00:08:22.000 --> 00:08:24.000]  有些人要看看拉撒路
[00:08:24.000 --> 00:08:26.000]  是怎樣死而復活
[00:08:26.000 --> 00:08:31.000]  更加要見識這個能夠叫拉撒路復活的耶穌
[00:08:31.000 --> 00:08:34.000]  在那一晚
[00:08:34.000 --> 00:08:39.000]  耶穌接受了瑪利亞最珍貴的香功
[00:08:39.000 --> 00:08:41.000]  之後
[00:08:41.000 --> 00:08:45.000]  祂就騎驢光榮的進入耶路撒冷
[00:08:45.000 --> 00:08:47.000]  全城空洞
[00:08:47.000 --> 00:08:49.000]  大聲向耶穌說
[00:08:49.000 --> 00:08:52.000]  和撒冷和撒冷
[00:08:52.000 --> 00:08:54.000]  向這位耶穌
[00:08:54.000 --> 00:08:57.000]  祂們期盼的君王
[00:08:57.000 --> 00:09:03.000]  作出最崇高的稱頌
[00:09:03.000 --> 00:09:08.000]  耶穌大可以藉這個勢頭
[00:09:08.000 --> 00:09:12.000]  得著祂個人的榮耀
[00:09:12.000 --> 00:09:15.000]  絕對是不難的
[00:09:15.000 --> 00:09:20.000]  但耶穌卻選擇
[00:09:20.000 --> 00:09:23.000]  選擇另一個事實
[00:09:23.000 --> 00:09:26.000]  以至祂願意告訴你
[00:09:26.000 --> 00:09:29.000]  好像一粒墨紙要落在地裏死了
[00:09:29.000 --> 00:09:33.000]  才能結出許多紙來的比喻
[00:09:33.000 --> 00:09:37.000]  去表明祂要為世人而死
[00:09:37.000 --> 00:09:41.000]  這個就是耶穌將會有的命運
[00:09:41.000 --> 00:09:44.000]  祂願意接受的方式
[00:09:44.000 --> 00:09:47.000]  用這個世人想不到的方法
[00:09:47.000 --> 00:09:52.000]  去彰顯神和自己的榮耀
[00:09:52.000 --> 00:09:54.000]  正如聖經繼續記載
[00:09:54.000 --> 00:09:58.000]  我從地上被舉起來的時候
[00:09:58.000 --> 00:10:03.000]  我要吸引萬人來歸我
[00:10:03.000 --> 00:10:08.000]  好像摩西昔日舉銅蛇一樣
[00:10:08.000 --> 00:10:09.000]  聖經記載
[00:10:09.000 --> 00:10:15.000]  耶穌這番話是指著自己將要怎樣死而說的
[00:10:15.000 --> 00:10:20.000]  不是耶穌預早知道祂被殺
[00:10:20.000 --> 00:10:24.000]  耶穌的死不是被逼的
[00:10:24.000 --> 00:10:26.000]  不是無奈的
[00:10:26.000 --> 00:10:29.000]  是祂甘心如此
[00:10:29.000 --> 00:10:32.000]  因為祂的死
[00:10:32.000 --> 00:10:39.000]  才能帶來全人類的盼望
[00:10:39.000 --> 00:10:42.000]  不要忽視一個事實
[00:10:42.000 --> 00:10:47.000]  耶穌的死不是很等閒的死
[00:10:47.000 --> 00:10:52.000]  不是一眨眼就斷氣的死
[00:10:52.000 --> 00:10:56.000]  祂先經歷被出賣
[00:10:56.000 --> 00:10:58.000]  被否認
[00:10:58.000 --> 00:11:00.000]  被戲弄
[00:11:00.000 --> 00:11:02.000]  被侮辱
[00:11:02.000 --> 00:11:05.000]  被冰 被氫焊
[00:11:05.000 --> 00:11:10.000]  更難受的是要被上帝氣絕
[00:11:10.000 --> 00:11:16.000]  但耶穌卻默然忍受
[00:11:16.000 --> 00:11:21.000]  直到最後一口氣
[00:11:21.000 --> 00:11:25.000]  祂早知道要走上十字架的路
[00:11:25.000 --> 00:11:29.000]  所以祂不在乎人們怎樣看祂
[00:11:29.000 --> 00:11:35.000]  祂不會再留戀和撒勒和撒蘭那刻的光輝
[00:11:35.000 --> 00:11:38.000]  祂很清楚以墨紙的比喻
[00:11:38.000 --> 00:11:41.000]  表明祂來這個世界的使命
[00:11:41.000 --> 00:11:46.000]  祂要像一粒墨的種子
[00:11:46.000 --> 00:11:51.000]  甘心埋在地圖裏面
[00:11:51.000 --> 00:11:54.000]  好像中東的墨
[00:11:54.000 --> 00:11:58.000]  要藏在地圖裏面過冬
[00:11:58.000 --> 00:12:01.000]  等候春天的來臨
[00:12:01.000 --> 00:12:05.000]  讓種子發芽增長
[00:12:05.000 --> 00:12:10.000]  最終能長出不同的植物
[00:12:10.000 --> 00:12:14.000]  墨紙很細小
[00:12:14.000 --> 00:12:18.000]  但當它落在生命的土壤裏面的時候
[00:12:18.000 --> 00:12:23.000]  經過水分 經過養分的吸收
[00:12:23.000 --> 00:12:27.000]  這個種子不再微小
[00:12:27.000 --> 00:12:30.000]  因為它會撲殼而出
[00:12:30.000 --> 00:12:32.000]  在適當的時候
[00:12:32.000 --> 00:12:36.000]  就會產生令人很震撼的情景
[00:12:36.000 --> 00:12:45.000]  讓人體會到生命無比的威力
[00:12:45.000 --> 00:12:51.000]  達德森牧師將他整生的生命
[00:12:51.000 --> 00:12:58.000]  給了我們中國 現在已經在天府
[00:12:58.000 --> 00:13:00.000]  雖然他死了
[00:13:00.000 --> 00:13:03.000]  但他的生命就像一粒墨紙
[00:13:03.000 --> 00:13:06.000]  落在土壤裏面
[00:13:06.000 --> 00:13:09.000]  他已經結出了很多果子
[00:13:09.000 --> 00:13:13.000]  至少果子從他的後代裏面
[00:13:13.000 --> 00:13:18.000]  一路一路看到和延續
[00:13:18.000 --> 00:13:21.000]  他的兒子帶全人牧師
[00:13:21.000 --> 00:13:25.000]  他的孫帶永眠牧師
[00:13:25.000 --> 00:13:28.000]  他的曾孫帶邵增牧師
[00:13:28.000 --> 00:13:31.000]  他的元孫帶繼宗牧師
[00:13:31.000 --> 00:13:34.000]  他的元孫還在
[00:13:34.000 --> 00:13:36.000]  個個都是牧師
[00:13:36.000 --> 00:13:40.000]  個個都是孫教士
[00:13:40.000 --> 00:13:44.000]  達德森牧師這粒墨紙
[00:13:44.000 --> 00:13:47.000]  落在地裏死了
[00:13:47.000 --> 00:13:50.000]  就結出不止四粒果子
[00:13:50.000 --> 00:13:53.000]  還有很多很多的種子
[00:13:53.000 --> 00:13:56.000]  是福音的種子
[00:13:56.000 --> 00:13:59.000]  人可以不死
[00:13:59.000 --> 00:14:01.000]  因為世人都犯了罪
[00:14:01.000 --> 00:14:05.000]  而罪的結果就是死
[00:14:05.000 --> 00:14:08.000]  所以人的死是被迫的
[00:14:08.000 --> 00:14:10.000]  但耶穌基督是神
[00:14:10.000 --> 00:14:12.000]  他沒有犯罪
[00:14:12.000 --> 00:14:14.000]  他選擇死
[00:14:14.000 --> 00:14:20.000]  因為他的死能夠成就關乎萬國萬民的福祉
[00:14:20.000 --> 00:14:23.000]  他的死叫信的人可以得重生
[00:14:23.000 --> 00:14:27.000]  有新生命和新的生活
[00:14:27.000 --> 00:14:29.000]  如果基督不死
[00:14:29.000 --> 00:14:32.000]  福音就不能夠臨到萬邦
[00:14:32.000 --> 00:14:39.000]  神的子民永遠只有猶大這個民族
[00:14:39.000 --> 00:14:42.000]  耶穌甘心被釘死
[00:14:42.000 --> 00:14:44.000]  走至墨的種子
[00:14:44.000 --> 00:14:49.000]  為了要結出很多很多的果子
[00:14:49.000 --> 00:14:55.000]  叫萬邦萬族得著福音的好處
[00:14:55.000 --> 00:15:00.000]  面對著耶穌以死救贖的雄恩
[00:15:00.000 --> 00:15:04.000]  好像剛才那首我很喜歡的詩歌
[00:15:04.000 --> 00:15:08.000]  紙袍荊棺或紫色的袍
[00:15:08.000 --> 00:15:12.000]  富哥說人類數不盡的過犯
[00:15:12.000 --> 00:15:16.000]  我救主完全的承擔
[00:15:16.000 --> 00:15:21.000]  是不是因為這樣
[00:15:21.000 --> 00:15:23.000]  我單單接受他
[00:15:23.000 --> 00:15:28.000]  為的不要辜負他給我永生的福樂
[00:15:28.000 --> 00:15:30.000]  絕對不是
[00:15:30.000 --> 00:15:33.000]  耶穌的死不但救我們
[00:15:33.000 --> 00:15:35.000]  他很願意我們跟從他
[00:15:35.000 --> 00:15:37.000]  效法他
[00:15:37.000 --> 00:15:39.000]  甚至好像潘福華所說
[00:15:39.000 --> 00:15:43.000]  直至到死這個地步
[00:15:43.000 --> 00:15:47.000]  我們在基督裏面
[00:15:47.000 --> 00:15:50.000]  保羅說我們已經是一個新族的人
[00:15:50.000 --> 00:15:54.000]  我們不能夠再活在罪惡的過犯裏面
[00:15:54.000 --> 00:15:56.000]  好像保羅所說
[00:15:56.000 --> 00:16:00.000]  我們不能夠再用罪在我們身上作王
[00:16:00.000 --> 00:16:03.000]  我們必須向罪死
[00:16:03.000 --> 00:16:05.000]  向疑惑
[00:16:07.000 --> 00:16:10.000]  今晚有一首歌
[00:16:10.000 --> 00:16:12.000]  同樣很感動我的
[00:16:12.000 --> 00:16:18.000]  你曾否見我主被釘十間
[00:16:18.000 --> 00:16:23.000]  不是在片段裏面見到
[00:16:23.000 --> 00:16:26.000]  不是在書本裏面見到
[00:16:26.000 --> 00:16:28.000]  是在你的生命裏面
[00:16:28.000 --> 00:16:31.000]  在你的生活裏面
[00:16:31.000 --> 00:16:35.000]  你看到耶穌寫命的圖畫
[00:16:35.000 --> 00:16:38.000]  每次你做每件事的時候
[00:16:38.000 --> 00:16:41.000]  耶穌釘十字架的圖像
[00:16:41.000 --> 00:16:44.000]  就在你身上
[00:16:44.000 --> 00:16:46.000]  1987年
[00:16:46.000 --> 00:16:50.000]  我重病在馬來醫院
[00:16:50.000 --> 00:16:54.000]  姑娘說女君望你執生
[00:16:54.000 --> 00:16:58.000]  爸爸媽媽去到醫院要簽紙
[00:16:58.000 --> 00:17:02.000]  要容許我接受手術
[00:17:02.000 --> 00:17:06.000]  我頸背不斷流血
[00:17:06.000 --> 00:17:08.000]  在那一刻裏面
[00:17:08.000 --> 00:17:13.000]  我真的看到耶穌釘十字架
[00:17:13.000 --> 00:17:15.000]  我說耶穌
[00:17:15.000 --> 00:17:17.000]  我現在的痛
[00:17:17.000 --> 00:17:18.000]  小小的痛
[00:17:18.000 --> 00:17:20.000]  我現在的小小的血
[00:17:20.000 --> 00:17:24.000]  對比你在十字架上的痛
[00:17:24.000 --> 00:17:28.000]  那些血算得了什麼呢
[00:17:28.000 --> 00:17:31.000]  所以我不再懼怕
[00:17:31.000 --> 00:17:33.000]  執生就執生吧
[00:17:33.000 --> 00:17:36.000]  我知道我去哪裏
[00:17:36.000 --> 00:17:39.000]  總之生命的進程
[00:17:39.000 --> 00:17:42.000]  是在於埋在土裏面
[00:17:42.000 --> 00:17:47.000]  讓妨礙生命轉化的外殼可以破裂
[00:17:47.000 --> 00:17:53.000]  才最終可以有生命的果子出現
[00:17:53.000 --> 00:17:55.000]  總之那個殼
[00:17:55.000 --> 00:17:59.000]  會不會就是我們的驕傲
[00:17:59.000 --> 00:18:01.000]  我們的自我
[00:18:01.000 --> 00:18:03.000]  我們的窒道
[00:18:03.000 --> 00:18:05.000]  我們的貪婪
[00:18:05.000 --> 00:18:07.000]  我們的軟弱呢
[00:18:07.000 --> 00:18:14.000]  這些都要破殼而出
[00:18:14.000 --> 00:18:20.000]  如果這些東西妨礙我作為一個種子應有的功能
[00:18:20.000 --> 00:18:26.000]  我們願不願意讓耶穌基督再次破碎我們呢
[00:18:29.000 --> 00:18:32.000]  我們還沒有這些殼
[00:18:32.000 --> 00:18:34.000]  這些筆事
[00:18:34.000 --> 00:18:36.000]  這些雜質
[00:18:36.000 --> 00:18:39.000]  在我們的生命裏面
[00:18:39.000 --> 00:18:41.000]  以至去妨礙我們
[00:18:41.000 --> 00:18:44.000]  去看到生命的奧秘
[00:18:44.000 --> 00:18:47.000]  生命的大能
[00:18:47.000 --> 00:18:50.000]  讓我們有一點點時間
[00:18:50.000 --> 00:18:52.000]  去想想我們自己
[00:18:52.000 --> 00:18:56.000]  請我們每一位都閉上眼
[00:18:56.000 --> 00:18:59.000]  不是你去想別人
[00:18:59.000 --> 00:19:03.000]  你只需要去想自己
[00:19:03.000 --> 00:19:07.000]  有什麼可以妨礙我這個種子
[00:19:07.000 --> 00:19:11.000]  發揮那種生命的大能
[00:19:11.000 --> 00:19:12.000]  驕傲
[00:19:12.000 --> 00:19:14.000]  不肯信服
[00:19:14.000 --> 00:19:16.000]  很自我
[00:19:16.000 --> 00:19:19.000]  自私比較
[00:19:19.000 --> 00:19:21.000]  甚至很貪婪
[00:19:21.000 --> 00:19:25.000]  包括世上的東西
[00:19:25.000 --> 00:19:26.000]  真言作者說
[00:19:26.000 --> 00:19:29.000]  驕傲在敗壞已先
[00:19:29.000 --> 00:19:37.000]  內心高傲在跌倒之前
[00:19:37.000 --> 00:19:40.000]  蜜桃筆
[00:19:40.000 --> 00:19:43.000]  在今晚這個受難節的崇拜
[00:19:43.000 --> 00:19:46.000]  如果你留意
[00:19:46.000 --> 00:19:50.000]  我們就好像出席一個喪禮
[00:19:50.000 --> 00:19:53.000]  是出席耶穌的喪禮
[00:19:53.000 --> 00:19:58.000]  或者追思會
[00:19:58.000 --> 00:20:01.000]  我們很願意藉著詩歌
[00:20:01.000 --> 00:20:02.000]  經文
[00:20:02.000 --> 00:20:04.000]  一起默想
[00:20:04.000 --> 00:20:06.000]  重溫主耶穌昔日
[00:20:06.000 --> 00:20:10.000]  受死受難的情景
[00:20:10.000 --> 00:20:15.000]  體會祂對你和我的大愛
[00:20:15.000 --> 00:20:19.000]  但願我們明白耶穌的死
[00:20:19.000 --> 00:20:22.000]  不是一般的死
[00:20:22.000 --> 00:20:24.000]  是極痛苦
[00:20:24.000 --> 00:20:28.000]  帶著愛的死
[00:20:28.000 --> 00:20:31.000]  叫每一個我們相信祂的人
[00:20:31.000 --> 00:20:33.000]  不單有永生的盼望
[00:20:33.000 --> 00:20:38.000]  更帶來不再一樣的新生命
[00:20:38.000 --> 00:20:42.000]  以致我們有新的生活
[00:20:42.000 --> 00:20:44.000]  兄弟姐妹
[00:20:44.000 --> 00:20:48.000]  無論世界多麼吸引
[00:20:48.000 --> 00:20:51.000]  但願我們不再留戀
[00:20:51.000 --> 00:20:55.000]  不要再活在罪惡的生活裏
[00:20:55.000 --> 00:21:00.000]  因為這不是主耶穌對你對我的心意
[00:21:00.000 --> 00:21:06.000]  也不是我們每一個蒙恩的罪人應有的生活
[00:21:06.000 --> 00:21:13.000]  所謂「自誅死地而後生」
[00:21:13.000 --> 00:21:16.000]  能否向罪說不
[00:21:16.000 --> 00:21:20.000]  能否向神卻說是
[00:21:20.000 --> 00:21:27.000]  能否向罪死卻向上帝而活呢
[00:21:27.000 --> 00:21:34.000]  美國神學家田納克說
[00:21:34.000 --> 00:21:40.000]  「未知死,焉知生」
[00:21:40.000 --> 00:21:43.000]  他不是不懂孔子的說話
[00:21:43.000 --> 00:21:45.000]  他很想告訴我們
[00:21:45.000 --> 00:21:49.000]  唯有當我們知道耶穌為何會死
[00:21:49.000 --> 00:21:52.000]  我們又為何會死
[00:21:52.000 --> 00:21:55.000]  當我們知道我們需要向罪死
[00:21:55.000 --> 00:22:02.000]  我們才能真正為主而活
[00:22:02.000 --> 00:22:04.000]  但願我們好好立志
[00:22:04.000 --> 00:22:09.000]  決心向罪說不
[00:22:09.000 --> 00:22:12.000]  你願意嗎
[00:22:12.000 --> 00:22:18.000]  你願意以十字架為你的榮耀嗎
[00:22:18.000 --> 00:22:21.000]  用心祈禱
[00:22:21.000 --> 00:22:24.000]  主耶穌感謝你
[00:22:24.000 --> 00:22:27.000]  你甘心釘在十字架上
[00:22:27.000 --> 00:22:31.000]  一個羞辱的形具
[00:22:31.000 --> 00:22:33.000]  記號
[00:22:33.000 --> 00:22:36.000]  但因著你的死
[00:22:36.000 --> 00:22:38.000]  使這個記號
[00:22:38.000 --> 00:22:41.000]  這個形具
[00:22:41.000 --> 00:22:44.000]  成為一個榮耀的記號
[00:22:44.000 --> 00:22:47.000]  成為一個救贖的形具
[00:22:47.000 --> 00:22:49.000]  感謝主
[00:22:49.000 --> 00:22:51.000]  願祢的死
[00:22:51.000 --> 00:22:53.000]  轉化的生
[00:22:53.000 --> 00:22:56.000]  今日向我們每一個弟兄姊妹
[00:22:56.000 --> 00:22:58.000]  展明
[00:22:58.000 --> 00:23:02.000]  讓我們好好為祢而活
[00:23:02.000 --> 00:23:04.000]  奉耶穌基督的聖名
[00:23:04.000 --> 00:23:06.000]  阿們
