
[00:00:00.000 --> 00:00:02.760]  我們繼續查考《尼希米記》
[00:03:25.640 --> 00:03:27.120]  有什麼不公平呢?
[00:03:27.120 --> 00:03:29.160]  我們請西平黨去讀出
[00:03:29.160 --> 00:03:30.480]  尼希米記第五章
[00:03:30.480 --> 00:03:32.000]  第一到第五節
[00:03:52.960 --> 00:03:55.680]  我們已經主著田地葡萄園
[00:03:55.680 --> 00:03:57.640]  借了錢出王八雀
[00:03:57.640 --> 00:03:58.880]  我們的身體
[00:03:58.880 --> 00:04:01.040]  與我們黨經的身體一樣
[00:04:01.040 --> 00:04:03.920]  我們的兒女與他們的兒女一般
[00:04:03.920 --> 00:04:07.480]  現在我們將要使兒女作人的僕婢
[00:04:07.480 --> 00:04:10.120]  我們的女兒以幼為婢的
[00:04:10.120 --> 00:04:12.240]  我們並無力拯救
[00:04:12.240 --> 00:04:14.760]  因為我們的田地葡萄園
[00:04:14.760 --> 00:04:16.120]  已經歸了別人
[00:04:16.120 --> 00:04:18.040]  如果我們一看這些經文的時候
[00:04:18.040 --> 00:04:20.840]  就會知道當時社會出現了什麼問題呢?
[00:04:20.840 --> 00:04:22.440]  就是貧富懸殊
[00:04:22.440 --> 00:04:26.160]  貧富懸殊往往產生內部矛盾
[00:04:26.160 --> 00:04:28.280]  很感恩的一件事是什麼呢?
[00:04:28.280 --> 00:04:33.640]  尼希米沒有像一些國家或者社會裡面
[00:04:33.640 --> 00:04:38.280]  將內部矛盾帶進去掩飾
[00:04:38.280 --> 00:04:43.560]  這時候就令事情好像表面沒有什麼
[00:04:43.560 --> 00:04:45.120]  但其實問題仍然存在
[00:04:45.120 --> 00:04:47.440]  稍後我完了之後
[00:04:47.440 --> 00:04:51.200]  下午錄影《善煉壇》就會講一套電影
[00:04:51.200 --> 00:04:54.240]  大家知道《毒蝕大狀》很厲害
[00:04:54.240 --> 00:04:56.120]  大家知不知道現在到達多少萬?
[00:04:56.120 --> 00:04:58.840]  破了亞洲和香港紀錄
[00:04:58.840 --> 00:05:00.760]  超過了9000萬
[00:05:00.760 --> 00:05:04.200]  但是我要讚賞香港政府
[00:05:04.200 --> 00:05:07.040]  我這次是沒有將它下架
[00:05:07.040 --> 00:05:09.520]  你知不知道國內有一套電影
[00:05:09.520 --> 00:05:11.320]  很賣座
[00:05:11.320 --> 00:05:13.600]  但是突然之間不讓上映
[00:05:13.600 --> 00:05:14.680]  正在放映
[00:05:14.680 --> 00:05:18.160]  原來那套電影是在描繪
[00:05:18.160 --> 00:05:21.520]  一些農村很貧窒的生活的人
[00:05:21.520 --> 00:05:23.920]  但是因為這套電影引起很多人共鳴
[00:05:23.920 --> 00:05:25.440]  於是很多人就去看
[00:05:25.440 --> 00:05:27.600]  但是政府不利於是
[00:05:27.600 --> 00:05:29.600]  其實已經是政府審批了
[00:05:29.600 --> 00:05:30.800]  立刻下了架
[00:05:30.800 --> 00:05:33.400]  在《善煉壇》大家就可以聽了
[00:05:33.400 --> 00:05:37.280]  你要留意到很多時候一些政府人員
[00:05:37.280 --> 00:05:38.560]  或者一些領袖
[00:05:38.560 --> 00:05:42.720]  就不想將黑暗面暴露在民間
[00:05:42.720 --> 00:05:45.000]  但是掩飾是沒有用的
[00:05:45.000 --> 00:05:48.080]  所以有些人不但滅聲而滅人
[00:05:48.080 --> 00:05:49.960]  但是在這裡你看到
[00:05:49.960 --> 00:05:54.520]  尤其是沒有去掩飾現在的現實
[00:05:54.520 --> 00:05:58.160]  在這本書卷裡面記載了以下的事件是什麼呢?
[00:05:58.160 --> 00:06:00.280]  原來有一些回歸者
[00:06:00.280 --> 00:06:02.840]  特別是那些一家之主
[00:06:02.840 --> 00:06:04.520]  他們是新創歷見的
[00:06:04.520 --> 00:06:08.600]  他們就要投入去建造城牆的工作
[00:06:08.600 --> 00:06:14.920]  沒有時間去打理自己的家園耕種田地
[00:06:14.920 --> 00:06:20.360]  葡萄園缺乏時間去管理
[00:06:20.360 --> 00:06:22.240]  再加上饑荒
[00:06:22.240 --> 00:06:23.800]  糧食缺乏
[00:06:23.800 --> 00:06:26.320]  於是引致他們如何呢?
[00:06:26.320 --> 00:06:29.920]  就陷入了一個經濟危機裡面
[00:06:29.920 --> 00:06:32.200]  他們心裡面有很多不滿
[00:06:32.200 --> 00:06:37.040]  內心不滿自然就會用言語表露出來
[00:06:37.040 --> 00:06:40.840]  於是他們大聲的去呼喊抗議
[00:06:40.840 --> 00:06:43.720]  為了要得到糧食充饑
[00:06:43.720 --> 00:06:45.040]  說很不幸
[00:06:45.040 --> 00:06:46.160]  他們做什麼呢?
[00:06:46.160 --> 00:06:47.120]  剛才你看到
[00:06:47.120 --> 00:06:49.520]  他們問別人借錢
[00:06:49.520 --> 00:06:52.760]  去買糧食
[00:06:52.760 --> 00:06:56.120]  還要面對高昂的稅收
[00:06:56.120 --> 00:06:59.440]  因為當時他們是給波斯王朝管理的
[00:06:59.440 --> 00:07:01.440]  他們只是波斯的特區
[00:07:01.440 --> 00:07:03.520]  正在抽重稅
[00:07:03.520 --> 00:07:05.600]  稅就不可以不交
[00:07:05.600 --> 00:07:07.240]  我們去探究
[00:07:07.240 --> 00:07:08.600]  因為我們是查經的
[00:07:08.600 --> 00:07:11.280]  所以就會了解多一點
[00:07:11.280 --> 00:07:12.880]  原來借錢
[00:07:12.880 --> 00:07:15.920]  本身是一個中立的行為
[00:07:15.920 --> 00:07:19.960]  在摩西的律法裡面很清楚說明
[00:07:19.960 --> 00:07:22.600]  如果有貧窮的弟兄
[00:07:22.600 --> 00:07:24.280]  他不是賭錢
[00:07:24.280 --> 00:07:27.600]  他是沒有能力去生活
[00:07:27.600 --> 00:07:29.400]  問別人借貸的時候
[00:07:29.400 --> 00:07:33.960]  你是他的親人或者是他的家屬或者朋友
[00:07:33.960 --> 00:07:35.560]  你就要去幫他
[00:07:35.560 --> 00:07:36.920]  你可以借錢給他
[00:07:36.920 --> 00:07:38.280]  還有一件事是怎樣的?
[00:07:38.280 --> 00:07:41.200]  是不可以收利息的
[00:07:41.200 --> 00:07:44.600]  在你未記25章35到37節
[00:07:44.600 --> 00:07:45.920]  就有這段記載
[00:07:45.920 --> 00:07:48.000]  不過我只是抽了一部分出來
[00:07:48.000 --> 00:07:50.000]  我們請小平台去讀出
[00:07:50.000 --> 00:07:53.560]  你的弟兄在你那裡苦
[00:07:53.560 --> 00:07:55.680]  漸漸貧窮手中缺乏
[00:07:55.680 --> 00:07:57.200]  你就要幫補他
[00:07:57.200 --> 00:07:58.840]  使他與你同住
[00:07:58.840 --> 00:08:00.440]  不可向他取利
[00:08:00.440 --> 00:08:02.160]  也不可向他多要
[00:08:02.160 --> 00:08:04.360]  就是說你要借錢給他
[00:08:04.360 --> 00:08:06.480]  但是不可以收利息
[00:08:06.480 --> 00:08:08.960]  但又不是永遠都不可以收利息
[00:08:08.960 --> 00:08:12.400]  譬如他說我三個月之後歸還
[00:08:12.400 --> 00:08:15.680]  但是如果三個月之後他不能歸還的時候
[00:08:15.680 --> 00:08:17.520]  你就可以開始收利息
[00:08:17.520 --> 00:08:20.240]  不過絕對不可以穿耳洞
[00:08:20.240 --> 00:08:21.080]  是什麼?
[00:08:21.080 --> 00:08:22.360]  不可以做大耳洞
[00:08:22.360 --> 00:08:24.760]  不可以收這麼高的利息
[00:08:24.760 --> 00:08:28.760]  但是問題就是那裡有人是收取高昂的利息
[00:08:28.760 --> 00:08:31.240]  在你希米記第五章第七節那裡
[00:08:31.240 --> 00:08:33.720]  就令他們百上加斤
[00:08:33.720 --> 00:08:34.560]  好了
[00:08:34.560 --> 00:08:38.880]  當他們沒錢去還債的時候
[00:08:38.880 --> 00:08:41.760]  這幫人就收了他們的田地
[00:08:41.760 --> 00:08:43.640]  或者他們要怎麼賣自己
[00:08:43.640 --> 00:08:45.760]  占價賣自己的田地呢?
[00:08:45.760 --> 00:08:48.400]  當然是去還錢
[00:08:48.400 --> 00:08:50.480]  我想以前在中國
[00:08:50.480 --> 00:08:53.800]  特別是在國民政府統治年代
[00:08:53.800 --> 00:08:56.760]  就是大地主欺壓那些窮人
[00:08:56.760 --> 00:08:58.960]  才產生了那個革命
[00:08:58.960 --> 00:09:01.520]  就是他們又沒錢
[00:09:01.520 --> 00:09:03.600]  有些有錢人就借錢給他們
[00:09:03.600 --> 00:09:04.640]  接著就怎樣?
[00:09:04.640 --> 00:09:06.040]  就拿了他們的田地
[00:09:06.040 --> 00:09:07.040]  不僅僅如此
[00:09:07.040 --> 00:09:08.240]  剛才我再讀
[00:09:08.240 --> 00:09:12.360]  還有人將自己的兒女賣了給其他人
[00:09:12.360 --> 00:09:14.160]  來做奴婢
[00:09:14.160 --> 00:09:18.640]  這是很可悲和很痛苦很可憐的事情
[00:09:18.640 --> 00:09:21.480]  就是說有些人因為要去建城牆
[00:09:21.480 --> 00:09:25.040]  他們沒時間打理自己的家園
[00:09:25.040 --> 00:09:28.080]  結果他們是要借錢
[00:09:28.080 --> 00:09:30.680]  賣田賣地賣子女
[00:09:30.680 --> 00:09:32.560]  好了
[00:09:32.560 --> 00:09:37.320]  我為了使得弟兄姐妹對聖經有較深的了解
[00:09:37.320 --> 00:09:41.000]  在這裡我想解釋一下當時一些的律例
[00:09:41.000 --> 00:09:44.880]  這些我們平時講到就不會聽到
[00:09:44.880 --> 00:09:47.520]  按照當時的律例規定
[00:09:47.520 --> 00:09:51.320]  原來不可以賣田地的
[00:09:51.320 --> 00:09:55.440]  只可以去當
[00:09:55.440 --> 00:09:58.960]  大家明明賣了和當了是怎樣的
[00:09:58.960 --> 00:10:00.560]  我小時候
[00:10:00.560 --> 00:10:03.560]  第一隻手錶是在當舖拿回來的
[00:10:03.560 --> 00:10:06.840]  我的表舅舅那時候是做當舖的
[00:10:06.840 --> 00:10:09.040]  大家知道我窮的時候
[00:10:09.040 --> 00:10:11.360]  我可能拿一些東西去典當
[00:10:11.360 --> 00:10:13.440]  舉師觀徒
[00:10:13.440 --> 00:10:15.320]  當了就拿了一筆錢
[00:10:15.320 --> 00:10:16.760]  但是有限期的
[00:10:16.760 --> 00:10:19.560]  三個月你可以來贖回
[00:10:19.560 --> 00:10:21.320]  當然你就要給利息
[00:10:21.320 --> 00:10:22.440]  你可以贖回
[00:10:22.440 --> 00:10:28.720]  所以典當就不是永遠屬於當舖的老闆
[00:10:28.720 --> 00:10:30.520]  但是如果你賣
[00:10:30.520 --> 00:10:32.240]  就賣斷了
[00:10:32.240 --> 00:10:33.840]  你沒辦法再賣回來
[00:10:33.840 --> 00:10:36.280]  除非你用更高的價錢來賣回來
[00:10:36.280 --> 00:10:41.440]  因為他們為什麼不可以賣地業呢
[00:10:41.440 --> 00:10:43.520]  因為他們的信念是什麼呢
[00:10:43.520 --> 00:10:48.280]  地業原來是屬於耶和華的
[00:10:48.280 --> 00:10:49.320]  是神的
[00:10:49.320 --> 00:10:55.200]  我們一起來看利美記的第25章23到28節
[00:10:55.200 --> 00:10:56.840]  不過我們長的經文
[00:10:56.840 --> 00:10:58.760]  只是讀第23節
[00:10:58.760 --> 00:11:01.560]  地不可永買
[00:11:01.560 --> 00:11:03.360]  因為地是我的
[00:11:03.360 --> 00:11:06.440]  你不在我面前是客履是寄居的
[00:11:06.440 --> 00:11:07.600]  看不看到
[00:11:07.600 --> 00:11:10.560]  原來地是不可以永遠賣出的
[00:11:10.560 --> 00:11:14.440]  我不知道英國是不是有些地
[00:11:14.440 --> 00:11:17.160]  好像是有什麼年期的
[00:11:17.160 --> 00:11:18.400]  那時候我爸爸說
[00:11:18.400 --> 00:11:21.320]  買物業一定不可以買界限加以北的
[00:11:21.320 --> 00:11:24.640]  因為有什麼99年期
[00:11:24.640 --> 00:11:26.880]  將來收歸國有
[00:11:26.880 --> 00:11:27.800]  好了
[00:11:27.800 --> 00:11:29.280]  所以你留意到
[00:11:29.280 --> 00:11:31.960]  就是他們不可以永遠賣的
[00:11:31.960 --> 00:11:34.080]  如果有錢就要贖回
[00:11:34.080 --> 00:11:37.280]  如果真的贖回不了的時候
[00:11:37.280 --> 00:11:39.560]  那什麼時候可以收回呢
[00:11:39.560 --> 00:11:40.920]  很特別
[00:11:40.920 --> 00:11:44.120]  你賣了地又夠長命的話
[00:11:44.120 --> 00:11:46.360]  你什麼時候可以收回地呢
[00:11:46.360 --> 00:11:48.560]  是等50年
[00:11:48.560 --> 00:11:50.080]  50年是可變的
[00:11:50.080 --> 00:11:52.080]  這個就叫做稀年
[00:11:52.080 --> 00:11:55.000]  利美記25章的第28節
[00:11:55.000 --> 00:11:58.480]  倘若不能為自己得回所買的
[00:11:58.480 --> 00:12:00.600]  仍要存在買主的手裡
[00:12:00.600 --> 00:12:01.880]  直到稀年
[00:12:01.880 --> 00:12:02.880]  都要稀年
[00:12:02.880 --> 00:12:05.240]  地業要出賣主的手
[00:12:05.240 --> 00:12:07.840]  自己便歸回自己的地業
[00:12:07.840 --> 00:12:10.200]  就是說50年之後
[00:12:10.200 --> 00:12:12.240]  縱使你沒有錢還都好
[00:12:12.240 --> 00:12:14.640]  你可以拿回那個地
[00:12:14.640 --> 00:12:15.840]  喂
[00:12:15.840 --> 00:12:17.760]  我們很自然就會想
[00:12:17.760 --> 00:12:20.240]  那個債主不是很不著數
[00:12:20.240 --> 00:12:22.680]  50年之後
[00:12:22.680 --> 00:12:25.360]  那個地要還給別人的了
[00:12:25.360 --> 00:12:26.800]  但是不要忘記
[00:12:26.800 --> 00:12:31.240]  其實買了去地方的債主
[00:12:31.240 --> 00:12:33.040]  那50年裡面
[00:12:33.040 --> 00:12:35.600]  他可以收了不少的租金
[00:12:35.600 --> 00:12:37.360]  或者那50年裡面
[00:12:37.360 --> 00:12:40.000]  他有不少的農作業出產
[00:12:40.000 --> 00:12:43.280]  所以他都已經抵銷到
[00:12:43.280 --> 00:12:45.600]  他借出的那個款項了
[00:12:45.600 --> 00:12:48.160]  所以其實不是不公平的
[00:12:48.160 --> 00:12:50.520]  同樣如果是兒女也是
[00:12:50.520 --> 00:12:54.280]  如果兒女成為別人的奴婢的時候
[00:12:54.280 --> 00:12:57.200]  縱使做了她的奴僕
[00:12:57.200 --> 00:13:01.200]  但是主人是要按照當時的律法
[00:13:01.200 --> 00:13:03.080]  第七年的時候
[00:13:03.080 --> 00:13:05.280]  就給你得到自由
[00:13:05.280 --> 00:13:07.040]  這個時候對這個家庭來講
[00:13:07.040 --> 00:13:08.640]  雖然是一件悲慘的事
[00:13:08.640 --> 00:13:09.880]  但是七年之後
[00:13:09.880 --> 00:13:13.680]  他可以擁有自己的孩子
[00:13:13.680 --> 00:13:17.280]  這個就是神所定的律法
[00:13:17.280 --> 00:13:19.000]  但是最大問題就是
[00:13:19.000 --> 00:13:21.560]  當時那些窮的人
[00:13:21.560 --> 00:13:23.600]  覺得很不公平
[00:13:23.600 --> 00:13:25.200]  我們就看到
[00:13:25.200 --> 00:13:28.320]  原來當時在以色列人當中
[00:13:28.320 --> 00:13:29.600]  那個信念是怎麼樣的
[00:13:29.600 --> 00:13:31.240]  那個地是屬於什麼呢
[00:13:31.240 --> 00:13:33.320]  是屬於耶和華的
[00:13:33.320 --> 00:13:34.520]  好了 現在最大的問題
[00:13:34.520 --> 00:13:36.760]  剛才我講的就是他們覺得很不公平
[00:13:36.760 --> 00:13:38.080]  那個不公平是什麼呢
[00:13:38.080 --> 00:13:41.800]  我們再請壽明讀第五章的第五節
[00:13:41.800 --> 00:13:46.080]  我們的身體與我們弟兄的身體一樣
[00:13:46.080 --> 00:13:49.120]  我們的兒女與他們的兒女一般
[00:13:49.120 --> 00:13:53.960]  現在我們將要視兒女作人的僕婢
[00:13:53.960 --> 00:13:56.560]  我的女兒已有為婢的
[00:13:56.560 --> 00:13:58.600]  我們並無力拯救
[00:13:58.600 --> 00:14:02.040]  是我們的田地葡萄園已經歸的別人
[00:14:02.040 --> 00:14:03.520]  他們很不開心
[00:14:03.520 --> 00:14:06.600]  喂 大家都是回歸的
[00:14:06.600 --> 00:14:08.920]  大家都是同一個民族
[00:14:08.920 --> 00:14:10.920]  為什麼你們這些人有錢的
[00:14:10.920 --> 00:14:12.800]  就這樣來大陸去霸佔我們的
[00:14:12.800 --> 00:14:14.800]  或者來大陸去收取我們的田地
[00:14:14.800 --> 00:14:16.720]  甚至要賣子賣女
[00:14:16.720 --> 00:14:18.000]  大家都是這樣
[00:14:18.000 --> 00:14:22.200]  為什麼我們會受到這些苦呢
[00:14:22.200 --> 00:14:25.160]  這時候他們更加會想
[00:14:25.160 --> 00:14:27.960]  我們就是辛辛苦苦去重建城牆
[00:14:27.960 --> 00:14:29.800]  你就把手伸進去舒舒服服
[00:14:29.800 --> 00:14:31.560]  為什麼要這麼辛苦呢
[00:14:31.560 --> 00:14:34.160]  這是一個很現實的問題
[00:14:34.160 --> 00:14:36.920]  當你愛神 愛國家
[00:14:36.920 --> 00:14:38.960]  你願意投入的時候
[00:14:38.960 --> 00:14:41.640]  那你付出的自然會多
[00:14:41.640 --> 00:14:43.000]  當你付出了自然多的時候
[00:14:43.000 --> 00:14:45.200]  但是你的收入可能會少
[00:14:45.200 --> 00:14:48.840]  而且那些領袖可能袖手旁觀
[00:14:48.840 --> 00:14:51.080]  可能賺取更多
[00:14:51.080 --> 00:14:54.720]  那些真情奉獻自己來收取城牆的人
[00:14:54.720 --> 00:14:58.120]  就偏偏要成為一個窮人
[00:14:58.120 --> 00:14:59.920]  被人剝奪他的東西
[00:14:59.920 --> 00:15:02.000]  所以他們就很不滿
[00:15:02.000 --> 00:15:03.920]  而那些不參與的
[00:15:03.920 --> 00:15:06.720]  就憂哉悠哉享受別人的收成
[00:15:06.720 --> 00:15:08.840]  這時候他們覺得是很不公平
[00:15:08.840 --> 00:15:10.880]  覺得大家應該是平等的
[00:15:10.880 --> 00:15:14.040]  享受相同的對待 是不是
[00:15:14.040 --> 00:15:15.280]  剛才我們說
[00:15:15.280 --> 00:15:18.080]  當你願意去侍奉擺上
[00:15:18.080 --> 00:15:20.160]  可能你的休息時間
[00:15:20.160 --> 00:15:24.600]  你共聚天倫的時間都會少
[00:15:24.600 --> 00:15:26.360]  但是不用侍奉的那些
[00:15:26.360 --> 00:15:28.280]  他們可能很享受
[00:15:28.280 --> 00:15:29.680]  第一個最大的問題是怎樣
[00:15:29.680 --> 00:15:31.480]  教會都出現這個問題
[00:15:31.480 --> 00:15:33.080]  很簡單舉個例
[00:15:33.080 --> 00:15:35.920]  往往指指點點教會用錢不對
[00:15:35.920 --> 00:15:36.920]  這樣做得不好
[00:15:36.920 --> 00:15:38.280]  那樣不好那些
[00:15:38.280 --> 00:15:40.360]  他們多數沒有奉獻的
[00:15:40.360 --> 00:15:44.800]  還有就是教會不是每個人都會有所奉獻的
[00:15:44.800 --> 00:15:47.320]  但是可能集中了有奉獻的人
[00:15:47.320 --> 00:15:48.280]  但是沒有奉獻的人
[00:15:48.280 --> 00:15:51.920]  同樣是在享受教會所提供的服務
[00:15:51.920 --> 00:15:52.840]  照樣回崇拜
[00:15:52.840 --> 00:15:55.200]  照樣聽到 是不是
[00:15:55.200 --> 00:15:56.480]  這時候
[00:15:56.480 --> 00:15:58.640]  所以有時候
[00:15:58.640 --> 00:16:02.480]  會不會我們都有一些覺得不公平的感受呢
[00:16:02.480 --> 00:16:06.320]  所以尼希米體會到這些怨言
[00:16:06.320 --> 00:16:07.240]  你留意到
[00:16:07.240 --> 00:16:10.760]  他沒有去滅聲 沒有打壓他們
[00:16:10.760 --> 00:16:12.560]  他知道他們因為工作辛苦
[00:16:12.560 --> 00:16:13.920]  內心又驚慌
[00:16:13.920 --> 00:16:15.280]  也有推算
[00:16:15.280 --> 00:16:18.120]  要完全員工的時候
[00:16:18.120 --> 00:16:19.840]  一段很長的時間
[00:16:19.840 --> 00:16:21.520]  再加上外敵入侵
[00:16:21.520 --> 00:16:23.520]  經常在戒備
[00:16:23.520 --> 00:16:24.640]  記得我們上次看
[00:16:24.640 --> 00:16:26.360]  一路要拿著那些武器
[00:16:26.360 --> 00:16:29.200]  一路拿著那些工具
[00:16:29.200 --> 00:16:30.600]  是很辛苦
[00:16:30.600 --> 00:16:32.520]  精神是很繃緊的
[00:16:32.520 --> 00:16:35.280]  工作過量
[00:16:35.280 --> 00:16:36.880]  過勞
[00:16:36.880 --> 00:16:41.080]  直到我們上次看第四章的時候
[00:16:41.080 --> 00:16:42.760]  天黑了
[00:16:42.760 --> 00:16:44.200]  星獸出現的時候
[00:16:44.200 --> 00:16:46.360]  仍然停工
[00:16:46.360 --> 00:16:49.080]  所以他們沒有犯法去照顧家人
[00:16:49.080 --> 00:16:51.240]  種種原因引致他們埋怨
[00:16:51.240 --> 00:16:53.000]  這是理解的
[00:16:53.000 --> 00:16:54.400]  所以尼希米
[00:16:54.400 --> 00:16:56.960]  他不是去壓制
[00:16:56.960 --> 00:16:58.080]  很特別
[00:16:58.080 --> 00:17:00.960]  他是去宣洩他們
[00:17:00.960 --> 00:17:02.400]  幫助他們宣洩
[00:17:02.400 --> 00:17:03.800]  然後解決這個問題
[00:17:03.800 --> 00:17:05.000]  怎麼解決呢
[00:17:05.000 --> 00:17:07.920]  他怎麼去撥亂歸正呢
[00:17:07.920 --> 00:17:09.960]  我們看看尼希米聽到
[00:17:09.960 --> 00:17:11.560]  這些人的埋怨
[00:17:11.560 --> 00:17:13.080]  他有什麼反應
[00:17:13.080 --> 00:17:14.560]  第五章第六節
[00:17:14.560 --> 00:17:18.160]  我聽見貪玩富豪說這些話
[00:17:18.160 --> 00:17:19.480]  變心發怒
[00:17:19.480 --> 00:17:20.280]  是的
[00:17:20.280 --> 00:17:21.840]  他是很生氣
[00:17:21.840 --> 00:17:23.360]  聽到這些人的埋怨
[00:17:23.360 --> 00:17:24.040]  他生氣
[00:17:24.040 --> 00:17:26.520]  請你稍後我們會繼續看下去
[00:17:26.520 --> 00:17:29.040]  他這個生氣不是生發怒的人
[00:17:29.040 --> 00:17:33.000]  及後尼希米斥責那些貴宙和官長
[00:17:33.000 --> 00:17:34.640]  我們稍後會看
[00:17:34.640 --> 00:17:36.360]  我們先看這裡
[00:17:36.360 --> 00:17:38.640]  尼希米生氣
[00:17:38.640 --> 00:17:40.000]  我們經常想
[00:17:40.000 --> 00:17:41.720]  你做頭部的領袖
[00:17:41.720 --> 00:17:42.480]  不可以發怒
[00:17:42.480 --> 00:17:44.120]  不可以發脾氣
[00:17:44.120 --> 00:17:45.200]  當然
[00:17:45.200 --> 00:17:46.400]  做領袖的那些
