
[00:00:00.000 --> 00:00:02.520]  大兄姊妹 主內平安
[00:02:28.400 --> 00:02:29.440]  做回我們的責任
[00:02:29.440 --> 00:02:30.480]  就這麼多了
[00:02:30.480 --> 00:02:34.480]  在疫症當中我們就會開始很多事情
[00:02:34.480 --> 00:02:35.640]  沒事做就悶了
[00:02:35.640 --> 00:02:38.480]  悶在家裡就會亂想事情
[00:02:38.480 --> 00:02:41.760]  影響我們的情緒
[00:02:41.760 --> 00:02:43.200]  有些人就憂鬱
[00:02:43.200 --> 00:02:44.880]  有些人就恐慌
[00:02:44.880 --> 00:02:46.720]  有些人不知道將來會怎樣
[00:02:46.720 --> 00:02:48.360]  不知道經濟會怎樣
[00:02:48.360 --> 00:02:50.480]  不知道我這份工作能不能保住
[00:02:50.480 --> 00:02:52.040]  有些人在想來想去
[00:02:52.040 --> 00:02:54.480]  連男女關係都在想
[00:02:54.480 --> 00:02:59.840]  有些甚至真的跟男女朋友分手了
[00:02:59.840 --> 00:03:02.520]  因為太多時間
[00:03:02.520 --> 00:03:04.040]  太多時間去想
[00:03:04.040 --> 00:03:04.920]  想無謂的事情
[00:03:04.920 --> 00:03:07.840]  因為我們很擔心
[00:03:07.840 --> 00:03:09.800]  我們為明天而憂慮
[00:03:09.800 --> 00:03:12.040]  但是我們的神
[00:03:12.040 --> 00:03:15.760]  真正實實告訴我們不要為明天憂慮
[00:03:15.760 --> 00:03:17.480]  因為明天所發生的事情
[00:03:17.480 --> 00:03:18.720]  不到我們去管
[00:03:18.720 --> 00:03:20.160]  也不到我們去預測
[00:03:20.160 --> 00:03:22.040]  也不可以到我們去防止
[00:03:22.040 --> 00:03:24.280]  如果我們不可以做到什麼的話
[00:03:24.280 --> 00:03:27.440]  我們索性一切交給我們的神
[00:03:27.440 --> 00:03:30.840]  這場是一個很長的戰爭
[00:03:30.840 --> 00:03:32.920]  我們經常都說
[00:03:32.920 --> 00:03:34.600]  這個疫症是一個戰爭
[00:03:34.600 --> 00:03:36.080]  不過這個敵人
[00:03:36.080 --> 00:03:38.640]  就是一個隱形的敵人
[00:03:38.640 --> 00:03:40.080]  是一個病毒
[00:03:40.080 --> 00:03:42.480]  是我們看不到的才害怕
[00:03:42.480 --> 00:03:45.640]  最害怕的敵人是什麼敵人呢?
[00:03:45.640 --> 00:03:47.480]  是看不到的敵人
[00:03:47.480 --> 00:03:48.840]  這個我們都知道
[00:03:48.840 --> 00:03:52.720]  而且這場仗是一個持續的仗
[00:03:52.720 --> 00:03:54.240]  不會這麼快結束的
[00:03:54.240 --> 00:03:55.560]  大家不要以為
[00:03:55.560 --> 00:03:58.880]  今晚我們的首相宣佈了疫症結束
[00:03:58.880 --> 00:04:00.360]  大家恢復正常
[00:04:00.360 --> 00:04:02.120]  這個是不可能的
[00:04:02.120 --> 00:04:03.200]  是不可能的
[00:04:03.200 --> 00:04:05.960]  有些部分的會眾
[00:04:05.960 --> 00:04:07.800]  他們是來自香港的
[00:04:07.800 --> 00:04:11.280]  發覺香港第幾天沒有新的疫症
[00:04:11.280 --> 00:04:14.400]  是好像表面上很平靜
[00:04:14.400 --> 00:04:15.440]  但是不要忘記
[00:04:15.440 --> 00:04:18.200]  他是整個關口都封了
[00:04:18.200 --> 00:04:20.960]  有人進去要隔離幾個星期
[00:04:20.960 --> 00:04:21.680]  是不是?
[00:04:21.680 --> 00:04:23.800]  他才可以做到這件事
[00:04:23.800 --> 00:04:25.200]  見一個抓一個
[00:04:25.200 --> 00:04:26.360]  就是他隔離
[00:04:26.360 --> 00:04:28.160]  就是他的親友都隔離
[00:04:28.160 --> 00:04:29.960]  做了很多很多事情
[00:04:29.960 --> 00:04:31.800]  香港一個這麼小的城市
[00:04:31.800 --> 00:04:33.160]  就可以做到
[00:04:33.160 --> 00:04:35.200]  一個大的國家是很難的
[00:04:35.200 --> 00:04:38.520]  所以不要以為疫症是結束了
[00:04:38.520 --> 00:04:39.480]  是沒有的
[00:04:39.480 --> 00:04:41.600]  除非你的關口一直封
[00:04:41.600 --> 00:04:43.400]  封到封一兩年
[00:04:43.400 --> 00:04:45.600]  但是你會影響經濟是多大呢?
[00:04:45.600 --> 00:04:47.440]  你以後怎麼出外旅行呢?
[00:04:47.440 --> 00:04:47.960]  是不是?
[00:04:47.960 --> 00:04:49.840]  你說我去歐洲玩玩
[00:04:49.840 --> 00:04:50.640]  或者哪裡
[00:04:50.640 --> 00:04:51.400]  你拿假
[00:04:51.400 --> 00:04:52.120]  拿什麼假?
[00:04:52.120 --> 00:04:53.320]  拿幾個星期?
[00:04:53.320 --> 00:04:54.120]  你要預計
[00:04:54.120 --> 00:04:55.720]  你回來香港之後
[00:04:55.720 --> 00:04:57.800]  你要隔離
[00:04:57.800 --> 00:04:59.000]  不用上班
[00:04:59.000 --> 00:05:00.040]  英國也是
[00:05:00.040 --> 00:05:02.600]  聽說下個星期開始
[00:05:02.600 --> 00:05:04.920]  就是入境的全部要隔離
[00:05:04.920 --> 00:05:06.680]  那麼我們公幹
[00:05:06.680 --> 00:05:08.400]  怎麼可以再去歐洲公幹
[00:05:08.400 --> 00:05:09.600]  去哪裡公幹呢?
[00:05:09.600 --> 00:05:10.600]  不可能的
[00:05:10.600 --> 00:05:11.080]  他一去
[00:05:11.080 --> 00:05:12.160]  回來要隔離兩星期
[00:05:12.160 --> 00:05:13.360]  不上班
[00:05:13.360 --> 00:05:14.120]  出去玩玩
[00:05:14.120 --> 00:05:16.120]  三天兩夜更加不可能
[00:05:16.120 --> 00:05:19.200]  所以是影響我們很深遠的一個問題
[00:05:19.200 --> 00:05:22.040]  暫時也沒有一個方法
[00:05:22.040 --> 00:05:23.040]  是可以
[00:05:23.040 --> 00:05:24.440]  沒有一個解決方法
[00:05:24.440 --> 00:05:26.920]  因為是可以解決這個問題
[00:05:26.920 --> 00:05:28.840]  他說放寬一些人上班
[00:05:28.840 --> 00:05:29.600]  OK
[00:05:29.600 --> 00:05:31.400]  那怎麼上班呢?
[00:05:31.400 --> 00:05:33.000]  你坐私家車
[00:05:33.000 --> 00:05:35.160]  開車可能還可以
[00:05:35.160 --> 00:05:36.760]  你在倫敦那些大埠那裡
[00:05:36.760 --> 00:05:38.320]  你上班要坐車
[00:05:38.320 --> 00:05:41.680]  坐車怎麼可以有社交距離呢?
[00:05:41.680 --> 00:05:43.960]  有沒有可能在倫敦的地下鐵那裡
[00:05:43.960 --> 00:05:45.960]  有離開人家六尺呢?
[00:05:45.960 --> 00:05:48.200]  口罩是會幫到一部分
[00:05:48.200 --> 00:05:50.160]  但是不是要強迫性戴呢?
[00:05:50.160 --> 00:05:52.480]  是不是真的完全可以避免呢?
[00:05:52.480 --> 00:05:53.800]  是沒有可能的
[00:05:53.800 --> 00:05:56.520]  所以這個也是政府現在很頭痕
[00:05:56.520 --> 00:05:58.760]  就是他沒辦法可以想到
[00:05:58.760 --> 00:06:01.080]  應該怎麼解決這些問題
[00:06:01.080 --> 00:06:02.440]  還有那些巴士司機
[00:06:02.440 --> 00:06:03.800]  地鐵司機說明了
[00:06:03.800 --> 00:06:05.280]  如果不安全的話
[00:06:05.280 --> 00:06:06.960]  我們是不會開工的
[00:06:06.960 --> 00:06:08.760]  所以怎麼叫人上班呢?
[00:06:08.760 --> 00:06:11.600]  不上班經濟又會跌得很厲害
[00:06:11.600 --> 00:06:14.800]  大家可能期望的就是很快會有疫苗
[00:06:14.800 --> 00:06:16.920]  我們不知道疫苗什麼時候會有
[00:06:16.920 --> 00:06:18.720]  過往的經驗呢
[00:06:18.720 --> 00:06:22.560]  疫苗是五年至十年才可以
[00:06:22.560 --> 00:06:24.320]  是會發明出來
[00:06:24.320 --> 00:06:26.880]  是可以通過所有的試驗
[00:06:26.880 --> 00:06:28.240]  安全的試驗
[00:06:28.240 --> 00:06:29.680]  是你加快速度
[00:06:29.680 --> 00:06:31.600]  都可能要一兩年
[00:06:31.600 --> 00:06:33.760]  是有些人說全可能年尾會有
[00:06:33.760 --> 00:06:35.160]  但是你敢不敢去試
[00:06:35.160 --> 00:06:35.680]  是不是?
[00:06:35.680 --> 00:06:37.280]  大規模試
[00:06:37.280 --> 00:06:40.440]  你現在不是說我們快不行了
[00:06:40.440 --> 00:06:41.080]  不行了
[00:06:41.080 --> 00:06:42.600]  醫生試新藥
[00:06:42.600 --> 00:06:43.440]  希望可以救回來
[00:06:43.440 --> 00:06:44.240]  不是的
[00:06:44.240 --> 00:06:45.720]  你疫苗是給什麼人呢?
[00:06:45.720 --> 00:06:47.320]  給健康的人
[00:06:47.320 --> 00:06:48.600]  給健康的人
[00:06:48.600 --> 00:06:50.080]  那你是不是要很小心?
[00:06:50.080 --> 00:06:51.600]  本來他很健康的
[00:06:51.600 --> 00:06:52.520]  你給他打了疫苗之後
[00:06:52.520 --> 00:06:53.640]  他不健康
[00:06:53.640 --> 00:06:55.120]  那就很糟糕
[00:06:55.120 --> 00:06:57.760]  所以一定要試得很清楚
[00:06:57.760 --> 00:07:00.680]  就算你說1%機會會有危險的
[00:07:00.680 --> 00:07:01.840]  你敢不敢試?
[00:07:01.840 --> 00:07:02.360]  是不是?
[00:07:02.360 --> 00:07:03.160]  1%
[00:07:03.160 --> 00:07:04.080]  敢不敢試?
[00:07:04.080 --> 00:07:05.200]  你英國人口多少?
[00:07:05.200 --> 00:07:06.320]  7000萬
[00:07:06.320 --> 00:07:08.720]  1%有試也不行
[00:07:08.720 --> 00:07:12.440]  所以我們也不要期望太大
[00:07:12.440 --> 00:07:13.440]  期望什麼?
[00:07:13.440 --> 00:07:14.880]  有什麼希望?
[00:07:14.880 --> 00:07:16.520]  希望在神那裡
[00:07:16.520 --> 00:07:18.080]  我只能夠將一切教託給神
[00:07:18.080 --> 00:07:19.400]  神有祂的掌權
[00:07:19.400 --> 00:07:20.560]  神祂有計劃
[00:07:20.560 --> 00:07:23.200]  但是這場持久的戰爭
[00:07:23.200 --> 00:07:24.760]  就是很清楚的
[00:07:24.760 --> 00:07:26.000]  今天跟大家所說的
[00:07:26.000 --> 00:07:28.200]  就是我們屬靈的戰爭
[00:07:28.200 --> 00:07:30.200]  屬靈的戰爭一模一樣
[00:07:30.200 --> 00:07:31.840]  也是很持久的
[00:07:31.840 --> 00:07:32.880]  是一輩子的
[00:07:32.880 --> 00:07:34.400]  什麼叫做屬靈戰爭?
[00:07:34.400 --> 00:07:36.000]  我們信了主之後
[00:07:36.000 --> 00:07:38.800]  我們就不是一個聖人了
[00:07:38.800 --> 00:07:41.320]  不是馬上升天去天堂的
[00:07:41.320 --> 00:07:44.720]  我們仍然活在一個有罪的世界裡面
[00:07:44.720 --> 00:07:45.400]  是不是?
[00:07:45.400 --> 00:07:46.120]  是的
[00:07:46.120 --> 00:07:47.800]  因為神有更大的使命
[00:07:47.800 --> 00:07:50.640]  要我們在地上去幫祂完成
[00:07:50.640 --> 00:07:51.320]  是不是?
[00:07:51.320 --> 00:07:52.720]  我們有責任
[00:07:52.720 --> 00:07:54.080]  繼續去生活下去
[00:07:54.080 --> 00:07:58.080]  但是我們在一個有罪的世界裡面去生活
[00:07:58.080 --> 00:08:01.360]  很多時候就有很多誘惑
[00:08:01.360 --> 00:08:04.520]  魔鬼就會四處遊行
[00:08:04.520 --> 00:08:06.960]  去吞食我們
[00:08:06.960 --> 00:08:09.360]  將我們和神隔開
[00:08:09.360 --> 00:08:11.440]  拉我們離開真道
[00:08:11.440 --> 00:08:14.040]  所以其實我們每一天都受到試探
[00:08:14.040 --> 00:08:16.160]  我們每一天都受到衝擊
[00:08:16.160 --> 00:08:19.800]  我們的情緒仍然會隨著外面發生的事情
[00:08:19.800 --> 00:08:20.840]  有起有落
[00:08:20.840 --> 00:08:23.240]  使我們對神有懷疑
[00:08:23.240 --> 00:08:25.680]  使我們甚至離開教會
[00:08:25.680 --> 00:08:26.480]  離開神
[00:08:26.480 --> 00:08:28.040]  這個就是一個戰爭
[00:08:28.040 --> 00:08:29.400]  這個戰爭我告訴你
[00:08:29.400 --> 00:08:30.760]  你打了幾十年也好
[00:08:30.760 --> 00:08:32.200]  你仍然是要打下去
[00:08:32.200 --> 00:08:33.720]  就像保羅那樣說
[00:08:33.720 --> 00:08:35.040]  真的快離開世界
[00:08:35.040 --> 00:08:36.920]  他就說美好的仗我打過
[00:08:36.920 --> 00:08:40.440]  為什麼保羅要用打仗來形容他一生呢?
[00:08:40.440 --> 00:08:42.480]  因為他很清楚知道
[00:08:42.480 --> 00:08:45.960]  他一生就是打這個屬靈戰爭
[00:08:45.960 --> 00:08:48.600]  這個屬靈戰爭也跟我們這次疫症一樣
[00:08:48.600 --> 00:08:50.400]  是一個很長時間的
[00:08:50.400 --> 00:08:54.960]  是一個很恆久的戰爭
[00:08:54.960 --> 00:08:58.360]  今天大家剛才看的《約書亞記》第十八章
[00:08:58.360 --> 00:08:58.960]  是不是?
[00:08:58.960 --> 00:09:01.200]  《約書亞記》第十八章說什麼呢?
[00:09:01.200 --> 00:09:06.600]  之前就說到他們已經過了約旦河
[00:09:06.600 --> 00:09:08.920]  有幾個大的城市
[00:09:08.920 --> 00:09:12.200]  我們知道日耶利哥城、艾城
[00:09:12.200 --> 00:09:13.520]  有些皇帝
[00:09:13.520 --> 00:09:14.960]  阿摩利人的王
[00:09:14.960 --> 00:09:18.560]  很多部族、很多地方
[00:09:18.560 --> 00:09:20.120]  他們已經佔領了
[00:09:20.120 --> 00:09:23.760]  而且有些支派已經分了他們應有的地
[00:09:23.760 --> 00:09:25.560]  但是到了第十八章
[00:09:25.560 --> 00:09:28.360]  《約書亞記》怎麼說呢?
[00:09:28.360 --> 00:09:30.280]  大家看回剛才《約書亞記》就說
[00:09:30.280 --> 00:09:34.680]  他說以色列人全會眾都聚集在這個士羅的地方
[00:09:34.680 --> 00:09:37.440]  這個士羅是一個很重要的地方
[00:09:37.440 --> 00:09:42.600]  這個士羅是當時以色列人的地方的一個中心點
[00:09:42.600 --> 00:09:45.200]  中心點當時不是耶路撒冷
[00:09:45.200 --> 00:09:50.280]  士羅的地方就是這個會幕的地方
[00:09:50.280 --> 00:09:51.760]  大家知道會幕是什麼
[00:09:51.760 --> 00:09:54.200]  會幕就代表了神與人
[00:09:54.200 --> 00:09:56.680]  和以色列人同在的地方
[00:09:56.680 --> 00:09:58.560]  所以會幕就在士羅的地方
[00:09:58.560 --> 00:10:00.080]  他們聚集在這裡
[00:10:00.680 --> 00:10:04.000]  因為那個地方已經被征服了
[00:10:04.000 --> 00:10:06.360]  第二節
[00:10:06.360 --> 00:10:09.080]  以色列人中剩下的七個支派
[00:10:09.080 --> 00:10:13.360]  還沒有分得他們的地業或者產業
[00:10:13.360 --> 00:10:16.120]  還有七個支派還沒有分這個產業
[00:10:16.120 --> 00:10:18.080]  《約書亞》就對以色列人說
[00:10:18.080 --> 00:10:21.440]  耶和華你們列祖的神所賜給你們的地
[00:10:21.440 --> 00:10:23.840]  你們擔言不去得
[00:10:23.840 --> 00:10:25.280]  要到什麼時候呢?
[00:10:25.280 --> 00:10:26.880]  很簡單
[00:10:26.880 --> 00:10:28.720]  只有三節聖經
[00:10:29.040 --> 00:10:30.360]  就是告訴我們
[00:10:30.360 --> 00:10:34.520]  似乎已經是平靜了風浪了
[00:10:34.520 --> 00:10:36.320]  約旦河河過了
[00:10:36.320 --> 00:10:37.680]  開始分地了
[00:10:37.680 --> 00:10:40.120]  但是居然仍然有七個支派
[00:10:40.120 --> 00:10:41.520]  他們在擔言
[00:10:41.520 --> 00:10:43.200]  他們在懶惰
[00:10:43.200 --> 00:10:45.320]  他們不去分這些地方
[00:10:45.320 --> 00:10:47.400]  不去拿這些餘下的地方
[00:10:47.400 --> 00:10:52.800]  但是那個地其實早就已經應許給他們了
[00:10:52.800 --> 00:10:54.200]  聖經說得很清楚
[00:10:54.200 --> 00:10:58.560]  因為這個地是你們神所賜給你們的地
[00:10:58.560 --> 00:11:00.200]  神已經應許了我們
[00:11:00.200 --> 00:11:01.640]  就好像今天我們
[00:11:01.640 --> 00:11:02.800]  成為基督徒
[00:11:02.800 --> 00:11:06.240]  神已經應許了我們可以承受這些產業
[00:11:06.240 --> 00:11:08.360]  但是我們仍然是猶豫
[00:11:08.360 --> 00:11:10.360]  我們仍然對神沒有信心
[00:11:10.360 --> 00:11:12.840]  我們不敢或者不相信
[00:11:12.840 --> 00:11:14.560]  或者我們是懶惰
[00:11:14.560 --> 00:11:18.080]  我們不去完全的承受這些產業
[00:11:18.080 --> 00:11:20.640]  很多人以為我們真的承受產業
[00:11:20.640 --> 00:11:22.120]  就要到死了之後
[00:11:22.120 --> 00:11:23.560]  死了之後上天堂
[00:11:23.560 --> 00:11:24.680]  再承受產業
[00:11:24.680 --> 00:11:25.760]  其實不是的
[00:11:25.760 --> 00:11:28.680]  那個新天新地是永恆的產業
[00:11:28.680 --> 00:11:31.000]  那個新耶路撒冷是沒有眼淚
[00:11:31.000 --> 00:11:31.960]  沒有死亡的地方
[00:11:31.960 --> 00:11:32.720]  沒錯
[00:11:32.720 --> 00:11:35.000]  但是當我們信主之後
[00:11:35.000 --> 00:11:38.520]  我們就已經是承受這個產業
[00:11:38.520 --> 00:11:39.760]  很簡單而已
[00:11:39.760 --> 00:11:40.400]  為什麼呢?
[00:11:40.400 --> 00:11:42.560]  因為希伯來書很清楚告訴我們
[00:11:42.560 --> 00:11:43.920]  九章十五節
[00:11:43.920 --> 00:11:44.840]  他說
[00:11:44.840 --> 00:11:48.680]  為此基督作了新約的中補
[00:11:48.680 --> 00:11:50.200]  因為祂的死
[00:11:50.200 --> 00:11:53.560]  屬了人在第一個約之時所犯的罪
[00:11:53.560 --> 00:11:57.240]  使蒙召的人能得到所應許永遠的產業
[00:11:57.240 --> 00:11:58.760]  我們信了主
[00:11:58.760 --> 00:12:01.680]  我們就已經承受到這個產業了
[00:12:01.680 --> 00:12:03.320]  主耶穌基督的死
[00:12:03.320 --> 00:12:06.920]  就讓我們可以承受這個永遠的產業
[00:12:06.920 --> 00:12:08.480]  等於我們的遺產
[00:12:08.480 --> 00:12:10.480]  我們父母離開了世界
[00:12:10.480 --> 00:12:12.920]  我們就可以承受這個產業
[00:12:12.920 --> 00:12:14.720]  不是等到我們死了
[00:12:14.720 --> 00:12:17.080]  我們離開了才承受產業
[00:12:17.080 --> 00:12:18.160]  一樣原理
[00:12:18.160 --> 00:12:20.280]  不要以為我們信了主
[00:12:20.280 --> 00:12:22.440]  就是得到永生了
[00:12:22.440 --> 00:12:24.480]  將來死了之後就承受產業了
[00:12:24.480 --> 00:12:25.360]  這個不是
[00:12:25.360 --> 00:12:26.400]  我們信了主
[00:12:26.400 --> 00:12:30.840]  我們馬上就承受這個產業
[00:12:30.840 --> 00:12:32.720]  天國已經有我們份了
[00:12:32.720 --> 00:12:33.800]  但是很多基督徒
[00:12:33.800 --> 00:12:37.120]  他仍然過著舊的生活
[00:12:37.120 --> 00:12:40.480]  他不肯去打這個屬靈戰爭
[00:12:40.480 --> 00:12:43.720]  他不想繼續去奪取這個產業
[00:12:43.720 --> 00:12:46.840]  他寧願停留在舊的我那裡
[00:12:46.840 --> 00:12:48.840]  停留在以前的生活
[00:12:48.840 --> 00:12:50.880]  他不敢跟從主
[00:12:50.880 --> 00:12:53.680]  仍然住在一個有罪的世界裡
[00:12:53.680 --> 00:12:55.920]  我們不想打這個屬靈戰爭
[00:12:55.920 --> 00:12:58.560]  其中一個最大的原因是什麼呢?
[00:12:58.560 --> 00:12:59.800]  聖經就說
[00:12:59.800 --> 00:13:03.000]  這群人他們在耽誤時間
[00:13:03.000 --> 00:13:05.640]  他們不肯去耽延
[00:13:05.640 --> 00:13:09.040]  意思就是說他們很懶惰
[00:13:09.040 --> 00:13:12.560]  懶惰到根本不想去動
[00:13:12.560 --> 00:13:14.960]  有時候我看到
[00:13:14.960 --> 00:13:17.320]  有些人尤其是疫症的時候
[00:13:17.320 --> 00:13:20.280]  疫情戒嚴不出門
[00:13:20.280 --> 00:13:22.280]  由早上到晚上就穿著睡衣
[00:13:22.280 --> 00:13:23.440]  牙都不用刷了
[00:13:23.440 --> 00:13:24.520]  不用見人
[00:13:24.520 --> 00:13:26.680]  就睡在沙發上看電視
[00:13:26.680 --> 00:13:27.520]  在那裡看劇集
[00:13:27.520 --> 00:13:29.720]  一看就看了一整天的時間
[00:13:29.720 --> 00:13:31.400]  這就是耽延
[00:13:31.400 --> 00:13:33.520]  其實有很多事情你可以做的
[00:13:33.520 --> 00:13:35.040]  你可以看到你聖經
[00:13:35.040 --> 00:13:36.920]  你可以跟神更加親近的
[00:13:36.920 --> 00:13:38.440]  現在網上有很多廣告
[00:13:38.440 --> 00:13:39.680]  有很多音樂會
[00:13:39.680 --> 00:13:40.640]  有很多報導會
[00:13:40.640 --> 00:13:43.680]  我們可以去增加我們增廣見聞
[00:13:43.680 --> 00:13:44.800]  甚至有神學院
[00:13:44.800 --> 00:13:48.640]  有些免費的短時間的神學課程
[00:13:48.640 --> 00:13:50.880]  我們可以報讀是不收錢的
[00:13:50.880 --> 00:13:53.400]  其實我們可以趁著這個時間去增值自己
[00:13:53.400 --> 00:13:54.680]  但我們不是
[00:13:54.680 --> 00:13:56.520]  我們是在耽延時間
[00:13:56.520 --> 00:13:57.640]  我們懶惰
[00:13:57.640 --> 00:13:58.280]  是不是?
[00:13:58.280 --> 00:14:00.720]  希伯來書六章那裡怎麼說呢?
[00:14:00.720 --> 00:14:06.040]  他說我們願你們各人都顯出這樣的殷勤
[00:14:06.040 --> 00:14:08.040]  使你們有滿足的指望
[00:14:08.040 --> 00:14:09.320]  一直到底
[00:14:09.320 --> 00:14:11.800]  並且不懈怠
[00:14:11.800 --> 00:14:14.360]  就是鬆懈和怠慢的意思
[00:14:14.360 --> 00:14:15.680]  在《新譯本》那裡就說
[00:14:15.680 --> 00:14:17.080]  並且不懶惰
[00:14:17.080 --> 00:14:22.400]  總要效法那些憑信心和忍耐承受應許的人
[00:14:22.400 --> 00:14:24.400]  我們要承受應許
[00:14:24.400 --> 00:14:26.400]  憑著忍耐和信心
[00:14:26.400 --> 00:14:28.720]  不要鬆懈
[00:14:28.720 --> 00:14:29.920]  不要怠慢
[00:14:29.920 --> 00:14:31.480]  不要懶惰
[00:14:31.480 --> 00:14:31.960]  知道嗎?
[00:14:31.960 --> 00:14:33.960]  這個是很重要的
[00:14:33.960 --> 00:14:34.920]  不要懶惰
[00:14:34.920 --> 00:14:37.320]  不要鬆懈這件事
[00:14:37.320 --> 00:14:40.360]  《聖經》裡面說這個是slack
[00:14:40.360 --> 00:14:43.760]  就是說是很懶的
[00:14:43.760 --> 00:14:44.680]  很不動的
[00:14:44.680 --> 00:14:47.680]  有一種動物叫做sloaf
[00:14:47.680 --> 00:14:49.680]  叫做樹賊
[00:14:49.680 --> 00:14:51.920]  是一個很慢的動物
[00:14:51.920 --> 00:14:56.920]  大家可能看那些生物紀錄片
[00:14:56.920 --> 00:14:58.200]  動物紀錄片看過的
[00:14:58.200 --> 00:14:59.680]  牠們很慢的
[00:14:59.680 --> 00:15:02.120]  早上睡醒和牠們動第一步
[00:15:02.120 --> 00:15:03.960]  可能要半個小時才開始動
[00:15:03.960 --> 00:15:05.280]  牠們走路又慢
[00:15:05.280 --> 00:15:06.480]  牠們叫又慢
[00:15:06.480 --> 00:15:08.280]  找東西吃又慢
[00:15:08.280 --> 00:15:12.080]  又是這種樹賊的動物
[00:15:12.080 --> 00:15:13.960]  意思就是這樣
[00:15:13.960 --> 00:15:15.760]  我們就懶洋洋
[00:15:15.760 --> 00:15:17.880]  不肯去打這個屬靈戰爭
[00:15:17.880 --> 00:15:19.560]  我們覺得太辛苦了
[00:15:19.560 --> 00:15:20.520]  這條路很辛苦
[00:15:20.520 --> 00:15:21.960]  我不願意去走
[00:15:21.960 --> 00:15:23.760]  為什麼我們這樣想法呢?
[00:15:23.760 --> 00:15:25.560]  很多時候就是我們害怕
[00:15:25.560 --> 00:15:26.880]  我們很害怕
[00:15:26.880 --> 00:15:29.480]  我們怕去承受這個產業
[00:15:29.480 --> 00:15:32.480]  我們怕我們應付不來
