
[00:00:00.000 --> 00:00:09.000]  我們來到第三講,不過我會盡量將這一講變成獨立的一講,
[00:13:29.000 --> 00:13:31.000]  我都自己做過實驗,
[00:13:31.000 --> 00:13:33.000]  然後我確知它真實我才接受,
[00:13:33.000 --> 00:13:40.000]  樣樣你都要自己做過證明過才接受你今天讀不完中二的物理,
[00:13:40.000 --> 00:13:41.000]  怎麼可能呢?
[00:13:41.000 --> 00:13:42.000]  不可能的,
[00:13:42.000 --> 00:13:45.000]  同樣整本聖經那麼厚,
[00:13:45.000 --> 00:13:46.000]  內容那麼豐富,
[00:13:46.000 --> 00:13:50.000]  傳遞那個二千年的基督教信仰那麼博大精深,
[00:13:50.000 --> 00:13:52.000]  你怎麼可以狂妄的設想,
[00:13:52.000 --> 00:13:57.000]  以你自己有限狹隘的生活空間就能夠經驗得完?
[00:13:57.000 --> 00:14:06.000]  保羅在這八所書第三章說,能以和眾聖徒一同明白基督的愛是何等長闊高深,
[00:14:06.000 --> 00:14:08.000]  這句話是很有智慧的,
[00:14:08.000 --> 00:14:12.000]  你永遠不能夠承載上帝的作為,
[00:14:12.000 --> 00:14:13.000]  你都不想,
[00:14:13.000 --> 00:14:14.000]  坦白說你不想的,
[00:14:14.000 --> 00:14:16.000]  怎麼可能呢?
[00:14:16.000 --> 00:14:19.000]  你想不想生癌症然後蒙醫治?
[00:14:19.000 --> 00:14:24.000]  你想不想生意失敗然後被上帝幫助?
[00:14:24.000 --> 00:14:26.000]  我寧願不失敗,
[00:14:26.000 --> 00:14:29.000]  我寧願不生癌症,
[00:14:29.000 --> 00:14:32.000]  我平平安安好過,
[00:14:32.000 --> 00:14:35.000]  當然主導你就不導你講,
[00:14:35.000 --> 00:14:38.000]  但是你會不會主動擁抱祈求這些?
[00:14:38.000 --> 00:14:39.000]  我不祈求,
[00:14:39.000 --> 00:14:45.000]  沒有人可以經歷各種生活狀況裡面的恩典,
[00:14:45.000 --> 00:14:49.000]  我們永遠只能夠在我們身邊不同的人身上,
[00:14:49.000 --> 00:14:52.000]  然後看到上帝奇妙豐富的作為,
[00:14:52.000 --> 00:14:55.000]  不可能每一樣東西都將它個人化,
[00:14:55.000 --> 00:14:57.000]  沒有這樣的事,
[00:14:57.000 --> 00:15:00.000]  聽之不為我沒有貶低感覺的價值,
[00:15:00.000 --> 00:15:03.000]  我亦都不是想將感覺和意志相對立,
[00:15:03.000 --> 00:15:06.000]  但是如果沒有堅實的理性知識,
[00:15:06.000 --> 00:15:09.000]  和強韌的意志支撐,
[00:15:09.000 --> 00:15:12.000]  你再濃烈的感情你都無法持之以恆,
[00:15:12.000 --> 00:15:14.000]  言之久遠,
[00:15:14.000 --> 00:15:16.000]  如果你想要一個堪的信仰,
[00:15:16.000 --> 00:15:18.000]  你想做一個剛強的人,
[00:15:18.000 --> 00:15:22.000]  如果你的信仰真的能夠背得起你的命,
[00:15:22.000 --> 00:15:26.000]  協助你渡過高低起伏的日子,
[00:15:26.000 --> 00:15:30.000]  你就需要知識、意志、感情三結合,
[00:15:30.000 --> 00:15:36.000]  你的信仰一定要建築在穩固的知識和意志的基礎上,
[00:15:36.000 --> 00:15:38.000]  成為一個剛強的人,
[00:15:38.000 --> 00:15:41.000]  鍛鍊剛強的意志,
[00:15:41.000 --> 00:15:45.000]  你就可以更有效的去信服上帝,
[00:15:45.000 --> 00:15:47.000]  越有堅強的意志,
[00:15:47.000 --> 00:15:49.000]  越能夠信服上帝,
[00:15:49.000 --> 00:15:51.000]  這個說法好像很古怪,
[00:15:51.000 --> 00:15:53.000]  聽起來好像自相矛盾,
[00:15:53.000 --> 00:15:55.000]  按照常理我們總是以為,
[00:15:55.000 --> 00:15:58.000]  信服就等於你放下個人的意志,
[00:15:58.000 --> 00:16:02.000]  通常都是那些意志比較薄弱,
[00:16:02.000 --> 00:16:04.000]  被人唆擺兩句就聽的人,
[00:16:04.000 --> 00:16:06.000]  就容易跟人,
[00:16:06.000 --> 00:16:10.000]  那些意志堅強的人很難信服人,
[00:16:10.000 --> 00:16:13.000]  所以應該是意志脆弱才能夠信服,
[00:16:13.000 --> 00:16:14.000]  不是,
[00:16:14.000 --> 00:16:16.000]  剛剛好相反,
[00:16:16.000 --> 00:16:18.000]  如果你沒有堅強的意志,
[00:16:18.000 --> 00:16:20.000]  你根本做不到信服的要求,
[00:16:20.000 --> 00:16:25.000]  事實上構成人信服最大的難阻,
[00:16:25.000 --> 00:16:26.000]  不是你個人的意志,
[00:16:26.000 --> 00:16:28.000]  而是你的肉體和感受,
[00:16:28.000 --> 00:16:30.000]  羅馬書八章七節說,
[00:16:30.000 --> 00:16:33.000]  原來體貼肉體的就是與上帝為壽,
[00:16:33.000 --> 00:16:34.000]  因為不服上帝的律法,
[00:16:34.000 --> 00:16:36.000]  也就是不能服,
[00:16:36.000 --> 00:16:42.000]  我們難阻我們的信仰,
[00:16:42.000 --> 00:16:44.000]  難阻我們信服上帝,
[00:16:44.000 --> 00:16:46.000]  最主要的是我們的肉體,
[00:16:46.000 --> 00:16:48.000]  是我們的肉體,
[00:16:48.000 --> 00:16:52.000]  唯有個人的意志能夠克勝肉體,
[00:16:52.000 --> 00:16:55.000]  叫你的肉體服從你的意志,
[00:16:55.000 --> 00:16:59.000]  然後再服從你之外一個更大的意志,
[00:16:59.000 --> 00:17:01.000]  保羅說,
[00:17:01.000 --> 00:17:03.000]  我是攻克己身,
[00:17:03.000 --> 00:17:05.000]  叫身服我,
[00:17:05.000 --> 00:17:12.000]  我讓我自己的身體服從我的意志,
[00:17:12.000 --> 00:17:14.000]  一個我之外的意志,
[00:17:14.000 --> 00:17:17.000]  你看軍隊就看到這個情況,
[00:17:17.000 --> 00:17:19.000]  軍人訓練一個重點,
[00:17:19.000 --> 00:17:21.000]  是鍛鍊他們有強大的意志,
[00:17:21.000 --> 00:17:22.000]  刻苦耐勞,
[00:17:22.000 --> 00:17:23.000]  不畏困難,
[00:17:23.000 --> 00:17:25.000]  不懼危險,
[00:17:25.000 --> 00:17:29.000]  軍隊是很講究服從命令的地方,
[00:17:29.000 --> 00:17:31.000]  軍令如山,
[00:17:31.000 --> 00:17:32.000]  令卒別從,
[00:17:32.000 --> 00:17:35.000]  根本不讓你有駁嘴,
[00:17:35.000 --> 00:17:37.000]  不讓你有討價還價餘地,
[00:17:37.000 --> 00:17:40.000]  肅靈的軍隊也是這樣,
[00:17:40.000 --> 00:17:44.000]  第六章說到肅靈的軍裝,
[00:17:44.000 --> 00:17:47.000]  作為上帝中庸的戰士,
[00:17:47.000 --> 00:17:51.000]  我們有強固的意志力,
[00:17:51.000 --> 00:17:54.000]  我們就能夠信服我們的主,
[00:17:54.000 --> 00:17:56.000]  靠著主,
[00:17:56.000 --> 00:17:59.000]  依靠祂的大能大力做剛強的人,
[00:17:59.000 --> 00:18:03.000]  怎樣知道我們是不是有一個強大的意志力,
[00:18:03.000 --> 00:18:06.000]  這個不是人間的血氣之勇,
[00:18:06.000 --> 00:18:12.000]  人間的血氣之勇和靠主剛強是兩回事,
[00:18:12.000 --> 00:18:15.000]  怎樣知道我們是靠主剛強,
[00:18:15.000 --> 00:18:17.000]  有兩個重要的特徵,
[00:18:17.000 --> 00:18:21.000]  可以幫助我們知道我們是不是真的一個堅強的人,
[00:18:21.000 --> 00:18:23.000]  一個夠硬朗的人,
[00:18:23.000 --> 00:18:25.000]  一個站立得穩的人,
[00:18:25.000 --> 00:18:28.000]  第一是愛心,
[00:18:28.000 --> 00:18:31.000]  第二是信任,
[00:18:31.000 --> 00:18:34.000]  愛心,信任,
[00:18:34.000 --> 00:18:40.000]  這就是前面三章十七到十九節所說的,
[00:18:40.000 --> 00:18:42.000]  使基督因你們的信住在你們的心裏,
[00:18:42.000 --> 00:18:44.000]  叫你們的愛心有根有機,能以和眾生同一通,
[00:18:44.000 --> 00:18:46.000]  明白基督是愛,讓祂長闊高深,
[00:18:46.000 --> 00:18:48.000]  並知道這個愛是過於人所能察覺的,
[00:18:48.000 --> 00:18:54.000]  並叫上帝一切所充滿的充滿了你們,
[00:18:54.000 --> 00:18:57.000]  愛心,信任,
[00:18:57.000 --> 00:19:02.000]  這兩樣東西是需要強大的意志,
[00:19:02.000 --> 00:19:06.000]  沒有強固的意志是無法長期維持的,
[00:19:06.000 --> 00:19:09.000]  我知道仇恨的力量都很大,
[00:19:09.000 --> 00:19:11.000]  我憎恨一件事憎恨一個人,
[00:19:11.000 --> 00:19:14.000]  我就可以十年生罪十年教訓,
[00:19:14.000 --> 00:19:17.000]  咬牙切齒我撐下去,
[00:19:17.000 --> 00:19:19.000]  可以做到的,
[00:19:19.000 --> 00:19:23.000]  不過這不是聖經所說的靠主剛強的意思,
[00:19:23.000 --> 00:19:27.000]  仇恨容易,
