
[00:00:00.000 --> 00:00:05.620]  今天要和大家講「使徒恨傳」第十三章和第十四章
[00:02:43.620 --> 00:02:48.220]  安提瓦就變成了外邦人聚會的中心
[00:02:48.220 --> 00:02:51.300]  而路撒冷就退到後台
[00:02:51.300 --> 00:02:52.980]  從彼得是主角
[00:02:52.980 --> 00:02:56.140]  一至十二章去到保羅成為主角
[00:02:56.140 --> 00:02:58.380]  十三至二十八章
[00:02:58.380 --> 00:03:01.700]  從蘇羅這個希伯來人的名字
[00:03:01.700 --> 00:03:05.300]  去到保羅這個羅馬的名字
[00:03:05.300 --> 00:03:08.980]  名字的改變在使徒行者的十三章九節
[00:03:08.980 --> 00:03:10.580]  給我們看到
[00:03:10.580 --> 00:03:14.500]  身為猶太人的羅馬公民
[00:03:14.500 --> 00:03:18.420]  保羅的全名可能是保羅蘇羅
[00:03:18.420 --> 00:03:19.900]  蘇羅是他的姓
[00:03:19.900 --> 00:03:21.940]  保羅是他的名字
[00:03:21.940 --> 00:03:25.820]  而保羅這個名字的意思就是細小的意思
[00:03:25.820 --> 00:03:29.180]  哥倫多後書的第十章
[00:03:29.180 --> 00:03:33.260]  十三章也是由巴拿巴和蘇羅
[00:03:33.260 --> 00:03:35.820]  去到保羅和巴拿巴
[00:03:35.820 --> 00:03:37.420]  有沒有看到這個改變?
[00:03:37.420 --> 00:03:39.620]  不單只是名字的改變
[00:03:39.620 --> 00:03:41.820]  由蘇羅變成保羅
[00:03:41.820 --> 00:03:44.540]  本來由巴拿巴帶頭
[00:03:44.540 --> 00:03:46.860]  現在由保羅帶頭
[00:03:46.860 --> 00:03:50.140]  從巴勒斯坦到地中海的國家
[00:03:50.140 --> 00:03:56.820]  從本地的宣教去到世界的宣教
[00:03:56.820 --> 00:03:58.940]  喏
[00:03:58.940 --> 00:04:02.500]  為什麼我今天講出了這個題目
[00:04:02.500 --> 00:04:05.900]  叫做「先知神蹟和神的道」
[00:04:05.900 --> 00:04:09.020]  是因為一個首尾結構
[00:04:09.020 --> 00:04:11.060]  我很久沒有講首尾結構
[00:04:11.060 --> 00:04:13.260]  今天又要講首尾結構
[00:04:13.260 --> 00:04:15.660]  為什麼我們剛才讀經文
[00:04:15.660 --> 00:04:18.820]  是由十三章尾讀到十四章
[00:04:18.820 --> 00:04:20.140]  你由十四章的頭
[00:04:20.140 --> 00:04:23.020]  你會看到「二人在耳哥念」
[00:04:23.020 --> 00:04:24.140]  哪兩個?
[00:04:24.140 --> 00:04:25.820]  巴拿巴和蘇羅
[00:04:25.820 --> 00:04:29.140]  你要走到第十三章才看到
[00:04:29.140 --> 00:04:33.220]  所以十三和十四章完全連結在一起
[00:04:33.220 --> 00:04:36.380]  是有一個很精彩的首尾結構
[00:04:36.380 --> 00:04:37.420]  很久沒有講了
[00:04:37.420 --> 00:04:39.100]  所以重溫一下
[00:04:39.100 --> 00:04:41.580]  首尾結構如果有五節的經文
[00:04:41.580 --> 00:04:43.340]  我經常都說
[00:04:43.340 --> 00:04:45.780]  那些神學家就說像三文治
[00:04:45.780 --> 00:04:48.860]  我就說像中國人的片皮鴨
[00:04:48.860 --> 00:04:50.540]  五節的經文又怎樣?
[00:04:50.540 --> 00:04:53.580]  第一節和第五節是有連帶的關係
[00:04:53.580 --> 00:04:55.700]  就好像最外面那層的包
[00:04:55.700 --> 00:04:57.140]  有個包
[00:04:57.140 --> 00:04:58.060]  第二層呢
[00:04:58.060 --> 00:05:00.820]  第二和第四節又有關係
[00:05:00.820 --> 00:05:02.380]  是那些蔥花
[00:05:02.380 --> 00:05:04.220]  那些海鮮醬
[00:05:04.220 --> 00:05:05.140]  很好吃
[00:05:05.140 --> 00:05:07.740]  去到中間這節經文就是最重要
[00:05:07.740 --> 00:05:09.340]  或者兩節的經文
[00:05:09.340 --> 00:05:11.100]  就是那個片皮鴨
[00:05:11.100 --> 00:05:15.060]  整個結構的中心也是最重要的經文
[00:05:15.060 --> 00:05:17.100]  第一個的首尾結構
[00:05:17.100 --> 00:05:18.780]  由安提柯開始
[00:05:18.780 --> 00:05:21.660]  這個旅程由安提柯來結束
[00:05:21.660 --> 00:05:24.140]  開始的時候是使徒運轉的十三章
[00:05:24.140 --> 00:05:25.540]  一節到三節
[00:05:25.540 --> 00:05:27.300]  結束的時候是十四章
[00:05:27.300 --> 00:05:29.260]  二十一節到二十八節
[00:05:29.260 --> 00:05:30.860]  都是安提柯
[00:05:30.860 --> 00:05:34.980]  開始的時候是有五個領袖
[00:05:34.980 --> 00:05:37.300]  有先知 有教師
[00:05:37.300 --> 00:05:38.820]  他們都禁食禱告
[00:05:38.820 --> 00:05:41.660]  差派保羅和巴拿巴出去
[00:05:41.660 --> 00:05:43.020]  結尾的時候
[00:05:43.020 --> 00:05:46.060]  在各個教會安立長老
[00:05:46.060 --> 00:05:47.700]  又是領袖
[00:05:47.700 --> 00:05:49.940]  為他們禁食禱告
[00:05:49.940 --> 00:05:51.780]  回去安提柯
[00:05:51.780 --> 00:05:54.860]  第二層的蔥花和海鮮醬
[00:05:54.860 --> 00:05:56.900]  都說到有兩個神蹟
[00:05:56.900 --> 00:05:59.060]  都有些錯誤的信仰
[00:05:59.060 --> 00:06:01.340]  都有些錯誤的教導
[00:06:01.340 --> 00:06:05.660]  第一個就是在塞浦路斯遇到一個假先知
[00:06:05.660 --> 00:06:07.420]  是使徒行轉的十三章
[00:06:07.420 --> 00:06:08.860]  四節到十二節
[00:06:08.860 --> 00:06:12.460]  假先知就是有錯誤的教導
[00:06:12.460 --> 00:06:14.260]  亦都有一個神蹟
[00:06:14.260 --> 00:06:15.980]  在路斯德
[00:06:15.980 --> 00:06:18.900]  保羅和巴拿巴顯了一個神蹟
[00:06:18.900 --> 00:06:21.060]  醫好了一個人
[00:06:21.060 --> 00:06:23.620]  路斯德的人以為他們是神
[00:06:23.620 --> 00:06:25.380]  錯誤的信仰
[00:06:25.380 --> 00:06:26.820]  一樣有神蹟
[00:06:26.820 --> 00:06:29.020]  這件事在使徒行轉的十四章
[00:06:29.020 --> 00:06:30.900]  八節到二十節
[00:06:30.900 --> 00:06:33.820]  這個結構告訴我們甚麼
[00:06:33.820 --> 00:06:36.140]  神蹟不能夠令人相信
[00:06:36.140 --> 00:06:37.940]  有很多人見了神蹟
[00:06:37.940 --> 00:06:39.900]  這不是真正的信心
[00:06:39.900 --> 00:06:43.220]  真正的信心是要加上神的話語
[00:06:43.220 --> 00:06:46.260]  所以這個結構最中心的地方
[00:06:46.260 --> 00:06:49.460]  就是好羅去到皮西底的安提柯
[00:06:49.460 --> 00:06:51.500]  不是敘利亞的安提柯
[00:06:51.500 --> 00:06:54.020]  皮西底來講道
[00:06:54.020 --> 00:06:55.780]  使徒行轉的十三章
[00:06:55.780 --> 00:06:58.380]  十三節到五十二節
[00:06:58.380 --> 00:07:01.820]  另外一篇道是加拉泰的二哥廉
[00:07:01.820 --> 00:07:06.220]  使徒行轉的十四章第八至二十節
[00:07:06.220 --> 00:07:08.380]  整個結構是講述甚麼
[00:07:08.380 --> 00:07:13.220]  昔日是有先知和使徒教會的領袖
[00:07:13.220 --> 00:07:17.140]  慢慢在所有的教會按立長老
[00:07:17.140 --> 00:07:22.540]  我們稍後會見到長老其實是和牧師監督一樣的職位
[00:07:22.540 --> 00:07:24.700]  神蹟不能夠令人相信
[00:07:24.700 --> 00:07:27.780]  初期的教會使徒有神蹟其事
[00:07:27.780 --> 00:07:30.900]  但一定要帶領人去到神的話語
[00:07:30.900 --> 00:07:34.300]  這就是這個結構所指出
[00:07:34.300 --> 00:07:37.380]  我們先看第一層的首尾結構
[00:07:37.380 --> 00:07:39.820]  由安提柯開始出發
[00:07:39.820 --> 00:07:43.020]  差派保羅和巴拿巴出去
[00:07:43.020 --> 00:07:45.660]  我們見到一共有五個領袖
[00:07:45.660 --> 00:07:47.380]  不是只有一個
[00:07:47.380 --> 00:07:49.580]  這五個人是哪五個
[00:07:49.580 --> 00:07:51.420]  第一個是巴拿巴
[00:07:51.420 --> 00:07:54.900]  在使徒行轉的四章我們見到他的出現
[00:07:54.900 --> 00:07:58.300]  他就是安慰之子就是鼓勵之子
[00:07:58.300 --> 00:08:02.380]  第二個是西面是一個黑人
[00:08:02.380 --> 00:08:06.260]  他的名稱被稱呼做尼潔
[00:08:06.260 --> 00:08:09.220]  尼潔就是黑色的意思
[00:08:09.220 --> 00:08:14.300]  在美國你千萬不要隨意用尼潔這個英文字
[00:08:14.300 --> 00:08:16.900]  來和別人說話
[00:08:16.900 --> 00:08:19.740]  隨時別人以為你是種族歧視
[00:08:19.740 --> 00:08:22.220]  說你是歧視黑人
[00:08:22.220 --> 00:08:23.460]  要小心
[00:08:23.460 --> 00:08:30.340]  這可能是當年被羅馬士兵強迫背著耶穌基督的十字架
[00:08:30.340 --> 00:08:32.380]  上閣閣他那一個
[00:08:32.380 --> 00:08:35.420]  在馬太福音的二十七章三十二節
[00:08:35.420 --> 00:08:38.540]  馬可的十五章二十一節
[00:08:38.540 --> 00:08:41.900]  第三個是鼓勵內人路求
[00:08:41.900 --> 00:08:44.460]  這亦可能是一個黑人
[00:08:44.460 --> 00:08:48.100]  亦可能是安提柯教會的始創人之一
[00:08:48.100 --> 00:08:51.140]  使徒行轉的十一章二十節
[00:08:51.140 --> 00:08:57.780]  這亦可能是羅馬書的十六章二十一節所說到的那個人
[00:08:57.780 --> 00:09:00.100]  第四個
[00:09:00.100 --> 00:09:00.980]  不得了
[00:09:00.980 --> 00:09:05.620]  這是和希律同樣的馬廉
[00:09:05.620 --> 00:09:08.420]  這個人和希律一起長大
[00:09:08.420 --> 00:09:09.780]  誰是希律?
[00:09:09.780 --> 00:09:11.220]  是安提柯
[00:09:11.220 --> 00:09:14.180]  就是處死獅洗約翰的那個
[00:09:14.180 --> 00:09:17.380]  他是被希律大帝所收養
[00:09:17.380 --> 00:09:20.500]  和安提柯一起長大
[00:09:20.500 --> 00:09:22.740]  但是兩個人很不同
[00:09:22.740 --> 00:09:25.860]  希律就是壓迫迫迫教會
[00:09:25.860 --> 00:09:28.740]  但是馬廉是教會的領袖
[00:09:28.740 --> 00:09:30.340]  兩個成為敵人
[00:09:30.340 --> 00:09:32.740]  但是一起長大
[00:09:32.740 --> 00:09:34.180]  最後一個是誰?
[00:09:34.180 --> 00:09:35.540]  是掃羅
[00:09:35.540 --> 00:09:37.700]  現在他是排名最後
[00:09:37.700 --> 00:09:41.060]  但是很快他就會成為眾人的領袖
[00:09:41.060 --> 00:09:43.540]  成為保羅
[00:09:43.540 --> 00:09:46.540]  所有教會上歷史的復興
[00:09:46.540 --> 00:09:49.780]  都是由禱告會開始
[00:09:49.780 --> 00:09:53.940]  在公元四十六至四十七年間
[00:09:53.940 --> 00:09:57.060]  安提柯有一個很重要的禱告會
[00:09:57.060 --> 00:10:00.260]  當時有五個人一起來禱告
[00:10:00.260 --> 00:10:03.380]  就是我剛才所說的那五個人
[00:10:03.380 --> 00:10:05.380]  其中三個是先知
[00:10:05.380 --> 00:10:08.100]  兩個是教師
[00:10:08.100 --> 00:10:11.820]  早期教會還有先知這個職責
[00:10:11.820 --> 00:10:14.660]  能夠預言將來會發生的事
[00:10:14.660 --> 00:10:17.620]  在《使徒行轉》的十一章我們見過
[00:10:17.620 --> 00:10:20.340]  有一個人能夠預料將有饑荒
[00:10:20.340 --> 00:10:22.180]  而在雪格魯雕的年間
[00:10:22.180 --> 00:10:24.980]  真的有饑荒出現
[00:10:24.980 --> 00:10:28.900]  但是去到哥倫多前書的十四章
[00:10:28.900 --> 00:10:31.660]  二十九至三十二節
[00:10:31.660 --> 00:10:36.780]  先知說的話已經是要人辨別真假
[00:10:36.780 --> 00:10:39.740]  當時已經是有假先知
[00:10:39.740 --> 00:10:42.420]  我也說過這些恩賜
[00:10:42.420 --> 00:10:44.580]  無論是使徒的神蹟歧視
[00:10:44.580 --> 00:10:46.540]  先知的預言
[00:10:46.540 --> 00:10:48.820]  這個早期教會還未結束
[00:10:48.820 --> 00:10:50.820]  就已經慢慢退去
[00:10:50.820 --> 00:10:53.060]  慢慢消失了
[00:10:53.060 --> 00:10:55.780]  以不所書的二章二十節
[00:10:55.780 --> 00:10:57.940]  相信大家都已經很熟悉
[00:10:57.940 --> 00:11:01.020]  使徒和先知是教會的根基
[00:11:01.020 --> 00:11:03.540]  我說過根基只有一個
[00:11:03.540 --> 00:11:05.700]  不需要繼續起根基
[00:11:05.700 --> 00:11:07.940]  所以今時今日是不再有
[00:11:07.940 --> 00:11:10.860]  使徒和先知的職責
[00:11:10.860 --> 00:11:14.780]  亦都沒有使徒和先知的恩賜
[00:11:14.780 --> 00:11:17.260]  我是準備了一篇道
[00:11:17.260 --> 00:11:21.460]  叫做「神蹟依治謊言的恩賜」
[00:11:21.460 --> 00:11:23.100]  這篇道已經寫好了
[00:11:23.100 --> 00:11:27.580]  但是今年的講道很密切
[00:11:27.580 --> 00:11:30.020]  我沒什麼時候會講這篇道
[00:11:30.020 --> 00:11:32.020]  起碼我想要到下半年
[00:11:32.020 --> 00:11:36.620]  若果不是明年才會講這篇道
[00:11:36.620 --> 00:11:38.100]  所以我們見到我們現在已經
[00:11:38.100 --> 00:11:41.420]  全部有神的話語在我們手上
[00:11:41.420 --> 00:11:42.940]  是聖經
[00:11:42.940 --> 00:11:46.140]  聖經的正典已經是關閉了
[00:11:46.140 --> 00:11:49.860]  再沒有新的啟示給我們
[00:11:49.860 --> 00:11:51.780]  不是說沒有啟示
[00:11:51.780 --> 00:11:54.140]  從聖經我們可以仍然有啟示
[00:11:54.140 --> 00:11:55.500]  但是沒有新的啟示
[00:11:55.500 --> 00:11:57.660]  是聖經以外的啟示
[00:11:57.660 --> 00:11:59.300]  我們所需要做的就是
[00:11:59.300 --> 00:12:02.540]  將聖經裡面的啟示和人們分享
[00:12:02.540 --> 00:12:04.140]  這是什麼?
[00:12:04.140 --> 00:12:06.340]  傳福音
[00:12:06.340 --> 00:12:07.900]  所以我們見到
[00:12:07.900 --> 00:12:10.100]  這個首尾的結構第一層
[00:12:10.100 --> 00:12:11.780]  先講到早期教會
[00:12:11.780 --> 00:12:14.180]  有先知、有教師
[00:12:14.180 --> 00:12:19.060]  然後去到下面的首尾結構
[00:12:19.060 --> 00:12:20.500]  第一層下面那裡
[00:12:20.500 --> 00:12:23.980]  是講到他們回去安提柯教會
[00:12:23.980 --> 00:12:25.300]  在回去之前
[00:12:25.300 --> 00:12:28.020]  他們在各個教會
[00:12:28.020 --> 00:12:30.460]  按立長老這個職責
[00:12:30.460 --> 00:12:33.100]  為他們禁食來禱告
[00:12:33.100 --> 00:12:37.060]  一間教會是有長老、是有牧師
[00:12:37.060 --> 00:12:39.260]  其實長老、牧師、監督
[00:12:39.260 --> 00:12:41.780]  在英文都是bishop這個字
[00:12:41.780 --> 00:12:44.500]  都是同一個職責
[00:12:44.500 --> 00:12:46.540]  只是不同的名稱
[00:12:46.540 --> 00:12:48.660]  保羅在提摩太前書的三章
[00:12:48.660 --> 00:12:53.940]  一至七節講到監督的資格是什麼
[00:12:53.940 --> 00:12:56.340]  在提多書的一章六至九節
[00:12:56.340 --> 00:12:59.580]  保羅又講長老的資格是什麼
[00:12:59.580 --> 00:13:02.500]  如果你比較兩個清單
[00:13:02.500 --> 00:13:04.620]  你會發覺原來長老的資格
[00:13:04.620 --> 00:13:07.180]  和監督的資格是一模一樣
[00:13:07.180 --> 00:13:10.540]  長老就是監督
[00:13:10.540 --> 00:13:13.660]  亦在提多書的一章五節和七節
[00:13:13.660 --> 00:13:17.060]  保羅用了長老和監督兩個字
[00:13:17.060 --> 00:13:20.380]  來形容同一個職位
[00:13:20.380 --> 00:13:24.860]  彼得在彼得前書的五章一至二節
[00:13:24.860 --> 00:13:29.700]  用了三個名稱來講同一個職責
[00:13:29.700 --> 00:13:31.180]  我們一起來看看
[00:13:31.180 --> 00:13:32.020]  彼得說
[00:13:32.020 --> 00:13:35.740]  「我勸你們中間與我同作長老的人」
[00:13:35.740 --> 00:13:37.460]  第一個職位出來了
[00:13:37.460 --> 00:13:38.740]  彼得是長老
[00:13:38.740 --> 00:13:41.340]  當時亦有其他長老
[00:13:41.340 --> 00:13:45.020]  「慕要牧養在你們中間神的群羊」
[00:13:45.020 --> 00:13:47.980]  「牧養」這個字和「牧師」是一樣的職責
[00:13:47.980 --> 00:13:49.060]  長老
[00:13:49.060 --> 00:13:52.980]  還有「按著神旨意照管他們」
[00:13:52.980 --> 00:13:53.860]  就是監督
[00:13:53.860 --> 00:13:57.500]  「照管」和「監督」是同一個字
[00:13:57.500 --> 00:14:00.500]  「不是出於勉強乃是出於甘心」
[00:14:00.500 --> 00:14:05.100]  「也不是因為貪財乃是出於樂意」
[00:14:05.100 --> 00:14:07.860]  做牧師 做長老是要做得甘心
[00:14:07.860 --> 00:14:10.020]  是要做得樂意
[00:14:10.020 --> 00:14:11.820]  不要說勉強
[00:14:11.820 --> 00:14:16.420]  現在有很多教會的長老 牧師
[00:14:16.420 --> 00:14:17.620]  做得很勉強
[00:14:17.620 --> 00:14:19.860]  最好就少做一點
[00:14:19.860 --> 00:14:22.700]  最好就不用做
[00:14:22.700 --> 00:14:24.100]  不是這樣的
[00:14:24.100 --> 00:14:25.540]  聖經說甚麼
[00:14:25.540 --> 00:14:27.980]  你做長老 你做牧師
[00:14:27.980 --> 00:14:31.060]  你要樂意 你要出於甘心
[00:14:31.060 --> 00:14:32.300]  不是勉強的
[00:14:32.300 --> 00:14:33.340]  沒有人勉強你
[00:14:33.340 --> 00:14:36.460]  你一定要樂意甘心
[00:14:36.460 --> 00:14:38.740]  在二福所書的四章十一節
[00:14:38.740 --> 00:14:40.220]  又告訴我們
[00:14:40.220 --> 00:14:43.340]  「他所賜的有使徒有先知」
[00:14:43.340 --> 00:14:46.620]  剛才說過這些已經是過去
[00:14:46.620 --> 00:14:47.740]  接著呢
[00:14:47.740 --> 00:14:51.460]  「有傳福音的有牧師有教師」
[00:14:51.460 --> 00:14:53.580]  其實這一節的經文
[00:14:53.580 --> 00:14:55.740]  和我們今天這個首尾結構
[00:14:55.740 --> 00:14:57.180]  很相似
[00:14:57.180 --> 00:14:59.820]  由使徒、先知去到甚麼
[00:14:59.820 --> 00:15:02.020]  長老、牧師
[00:15:02.020 --> 00:15:03.660]  和監督
[00:15:03.660 --> 00:15:07.300]  這正是我們今天第一個首尾結構
[00:15:07.300 --> 00:15:09.460]  離開第一個首尾結構之前
[00:15:09.460 --> 00:15:10.740]  我們看到
[00:15:10.740 --> 00:15:13.660]  他們都是禁食禱告
[00:15:13.660 --> 00:15:17.260]  差派保羅和巴拿巴出去之前
[00:15:17.260 --> 00:15:19.700]  幫他們禁食禱告
[00:15:19.700 --> 00:15:23.660]  在各教會按立長老之前禁食禱告
[00:15:23.660 --> 00:15:25.340]  而且他們所做的事
[00:15:25.340 --> 00:15:29.380]  一切都是為主來作功
[00:15:29.380 --> 00:15:31.420]  一個真正屬靈的領袖
[00:15:31.420 --> 00:15:34.140]  他做的事公是為主而做
[00:15:34.140 --> 00:15:36.940]  現在有很多教會的牧師長老
[00:15:36.940 --> 00:15:38.660]  就是為了名
[00:15:38.660 --> 00:15:40.220]  就是為了利
[00:15:40.220 --> 00:15:43.940]  而不是真真有心來侍奉主
[00:15:43.940 --> 00:15:44.900]  你看看
[00:15:44.900 --> 00:15:45.940]  經文怎樣說
[00:15:45.940 --> 00:15:48.300]  使徒行轉的十三章二節
[00:15:48.300 --> 00:15:51.500]  「先知和教師他們侍奉主」
[00:15:51.500 --> 00:15:53.820]  我們所侍奉的是主
[00:15:53.820 --> 00:15:55.500]  不是人
[00:15:55.500 --> 00:16:00.820]  有很多牧師長老很怕會中的意見是怎樣
[00:16:00.820 --> 00:16:02.540]  你所侍奉的是主
[00:16:02.540 --> 00:16:05.340]  當然你是要牧養你的群羊
[00:16:05.340 --> 00:16:08.420]  但不是給那些會眾來帶領你
[00:16:08.420 --> 00:16:10.780]  而是由主來帶領
[00:16:10.780 --> 00:16:13.180]  使徒行轉的十四章二十三節
[00:16:13.180 --> 00:16:18.700]  說他們「選立了長老交託所信的主」
[00:16:18.700 --> 00:16:22.740]  我們看到一切都是以主為中心
[00:16:22.740 --> 00:16:24.900]  這個是很重要
[00:16:24.900 --> 00:16:27.900]  經文說巴拿巴和保羅
[00:16:27.900 --> 00:16:30.780]  帶著馬可一起出發
[00:16:30.780 --> 00:16:35.300]  其實以前使徒行轉馬可的名字出現過
[00:16:35.300 --> 00:16:39.340]  但講到他的母親的家裡有個禱告會
[00:16:39.340 --> 00:16:41.820]  為彼得來徹徹禱告
[00:16:41.820 --> 00:16:44.340]  現在是講到馬可的事
[00:16:44.340 --> 00:16:47.260]  馬可是巴拿巴的表弟
[00:16:47.260 --> 00:16:51.460]  在《哥羅西書》的四章十節是這麼說的
[00:16:51.460 --> 00:16:55.300]  可能馬可是由彼得帶領他信主
[00:16:55.300 --> 00:16:59.940]  所以馬可和彼得的關係一直都很密切
[00:16:59.940 --> 00:17:04.340]  馬可是幫了保羅和巴拿巴很大的忙
[00:17:04.340 --> 00:17:07.140]  令到他們可以把他們的注意力
[00:17:07.140 --> 00:17:09.300]  放在重要的事工上
[00:17:09.300 --> 00:17:12.020]  講道和教導
[00:17:12.020 --> 00:17:14.980]  這樣的工作
[00:17:14.980 --> 00:17:18.740]  和在《使徒行轉》的第六章執事的工作
[00:17:18.740 --> 00:17:20.340]  是不是很相似
[00:17:20.340 --> 00:17:25.020]  就是執事令到使徒有時間做他們的工作
[00:17:25.020 --> 00:17:27.220]  第二層的首尾結構
[00:17:27.220 --> 00:17:30.740]  要講到蔥花和海鮮醬
[00:17:30.740 --> 00:17:32.700]  都是和神蹟有關
[00:17:32.700 --> 00:17:37.580]  亦都是和錯誤的信仰和教導有關
[00:17:37.580 --> 00:17:40.340]  第一件事就是在《使徒行轉》
[00:17:40.340 --> 00:17:42.580]  看到有個假先知
[00:17:42.580 --> 00:17:46.060]  在《使徒行轉》的十三章四至十二節
[00:17:46.060 --> 00:17:48.420]  《使徒行轉》是一個島泥
[00:17:48.420 --> 00:17:50.220]  是巴拿巴的家鄉
[00:17:50.220 --> 00:17:53.220]  《使徒行轉》的四章三十六節
[00:17:53.220 --> 00:17:55.740]  第一站他們去到的就是
[00:17:55.740 --> 00:17:57.580]  薩拉米這個地方
[00:17:57.580 --> 00:18:01.180]  在島的東邊的一個商業中心
[00:18:01.180 --> 00:18:03.900]  盧家醫生沒有很詳細地告訴我們
[00:18:03.900 --> 00:18:05.700]  在那裡的事工是怎樣
[00:18:05.700 --> 00:18:11.780]  只說他們在猶太人的國會堂講道
[00:18:11.780 --> 00:18:15.100]  相信是有很多人接受了福音
[00:18:15.100 --> 00:18:18.500]  然後他們向西行四、五十里
[00:18:18.500 --> 00:18:21.300]  去到一個叫做柏佛的地方
[00:18:21.300 --> 00:18:25.340]  遇見了第一個敵對者
[00:18:25.340 --> 00:18:28.180]  柏佛是塞浦路斯的首都
[00:18:28.180 --> 00:18:30.260]  那裡有一個首席的官員
[00:18:30.260 --> 00:18:34.260]  叫做方伯士裘保羅
[00:18:34.260 --> 00:18:35.940]  他是一個很有見識的人
[00:18:35.940 --> 00:18:37.980]  這個是聖經告訴我們
[00:18:37.980 --> 00:18:40.020]  他請了巴拿巴和掃羅
[00:18:40.020 --> 00:18:42.420]  是要聽神的道
[00:18:42.420 --> 00:18:45.780]  但是當時他身邊有一個叫做
[00:18:45.780 --> 00:18:49.980]  以旅馬巴耶穌的人來阻止
[00:18:49.980 --> 00:18:51.780]  這個是誰?
[00:18:51.780 --> 00:18:53.860]  他的名稱叫以旅馬
[00:18:53.860 --> 00:18:57.780]  以旅馬的名字的意思就是一個巫師
[00:18:57.780 --> 00:18:59.860]  是一個博士
[00:18:59.860 --> 00:19:02.340]  現在我們很高舉博士
[00:19:02.340 --> 00:19:05.980]  其實這個名字的意思是巫師
[00:19:05.980 --> 00:19:09.620]  這就是在《馬太福音》的第二章
[00:19:09.620 --> 00:19:11.540]  當耶穌基督出生的時候
