
[00:00:00.000 --> 00:00:03.140]  當我接到這個訊息的時候
[00:02:09.560 --> 00:02:12.360]  只提到這裡
[00:02:12.360 --> 00:02:17.480]  還有一個沒有特別提及的
[00:02:17.480 --> 00:02:18.680]  特別是黃色的
[00:02:18.680 --> 00:02:22.200]  就是牽到營外
[00:02:22.200 --> 00:02:25.560]  舊約有很多的字都在裡面
[00:02:25.560 --> 00:02:27.520]  在外面去宰一頭牛
[00:02:27.520 --> 00:02:30.120]  先留意這裡
[00:02:30.120 --> 00:02:32.720]  再看第九節
[00:02:32.720 --> 00:02:35.000]  「一個潔淨的人
[00:02:35.000 --> 00:02:37.720]  要收沒牛的灰
[00:02:37.720 --> 00:02:43.040]  存放在營外潔淨的地方
[00:02:43.040 --> 00:02:46.720]  為以色列會眾留作
[00:02:46.720 --> 00:02:50.120]  除污穢的水之用
[00:02:50.120 --> 00:02:53.760]  者是為除罪用」
[00:02:53.760 --> 00:02:58.720]  聖經一開始第十九章第一節第二節
[00:02:58.720 --> 00:03:00.520]  講的是這個律例
[00:03:00.520 --> 00:03:05.680]  這個律例其實跟
[00:03:05.680 --> 00:03:08.120]  舊約有很多的字不同
[00:03:08.120 --> 00:03:12.520]  但這個是殺了一頭牛之後
[00:03:12.520 --> 00:03:15.720]  變成灰
[00:03:15.720 --> 00:03:19.720]  留作除污穢的水用
[00:03:19.720 --> 00:03:23.400]  好像混水
[00:03:23.400 --> 00:03:29.800]  其實在猶太文獻當中
[00:03:29.800 --> 00:03:32.400]  這樣的做法不是做過很多次
[00:03:32.400 --> 00:03:37.720]  每次做完之後都儲了很多水
[00:03:37.720 --> 00:03:42.120]  根據文獻做不到十次
[00:03:42.120 --> 00:03:44.000]  只有六、七次做過
[00:03:44.000 --> 00:03:46.200]  跟其他尼米基的
[00:03:46.200 --> 00:03:48.400]  什麼制是什麼制是不同的
[00:03:48.400 --> 00:03:51.240]  這個律例就是
[00:03:51.240 --> 00:03:55.920]  祭司要叫人拿個無牛在營外殺了它
[00:03:55.920 --> 00:03:56.760]  燒了灰
[00:03:56.760 --> 00:03:59.080]  那些灰就要用水
[00:03:59.080 --> 00:04:00.240]  那些水用來做什麼的
[00:04:00.240 --> 00:04:02.920]  那裡講明除污穢的水之用
[00:04:02.920 --> 00:04:05.640]  是為除罪用的
[00:04:05.640 --> 00:04:07.840]  我的問題就問
[00:04:07.840 --> 00:04:09.640]  這個律例跟水
[00:04:09.640 --> 00:04:15.000]  其實除什麼的污穢和罪呢
[00:04:15.000 --> 00:04:18.600]  究竟是除什麼污穢和罪呢
[00:04:18.600 --> 00:04:21.440]  回到尼米基當中那五個
[00:04:21.440 --> 00:04:23.320]  大家先看看
[00:04:23.320 --> 00:04:26.240]  我相信港督堂的弟兄姊妹
[00:04:26.240 --> 00:04:26.840]  很熟悉的
[00:04:26.840 --> 00:04:27.720]  你來得文數記
[00:04:27.720 --> 00:04:31.320]  就是尼米基你應該懂的
[00:04:31.320 --> 00:04:35.920]  有凡制、數制、平安制、屬座制、屬語制、屬遣制
[00:04:35.920 --> 00:04:40.080]  每一個制有它特定的作用
[00:04:40.080 --> 00:04:43.240]  也都有特定的節期去做的
[00:04:43.240 --> 00:04:45.520]  那我今天就不是講這五個制是什麼
[00:04:45.520 --> 00:04:48.680]  因為不是那個重要性
[00:04:48.680 --> 00:04:52.160]  重要性就是今次我們十九章文數記講的
[00:04:52.160 --> 00:04:54.120]  是跟這五個不同的
[00:04:54.120 --> 00:04:55.160]  不是定時定候
[00:04:55.160 --> 00:04:57.360]  而不是為了一些什麼的事情
[00:04:57.360 --> 00:05:01.240]  是總之你殺了那隻牛
[00:05:01.240 --> 00:05:03.200]  然後燒成灰
[00:05:03.200 --> 00:05:04.280]  混水用
[00:05:04.280 --> 00:05:05.520]  那些水用完
[00:05:05.520 --> 00:05:07.880]  再做多一次
[00:05:07.880 --> 00:05:09.680]  知道是什麼嗎
[00:05:09.680 --> 00:05:13.600]  拿一隻紅寶牛去營外殺了它
[00:05:13.600 --> 00:05:14.800]  燒成灰
[00:05:14.800 --> 00:05:15.840]  用來混水
[00:05:15.840 --> 00:05:18.880]  那些水是除污穢和除罪之用
[00:05:18.880 --> 00:05:20.720]  那些水用完之後
[00:05:20.720 --> 00:05:22.680]  先再做
[00:05:22.680 --> 00:05:23.760]  跟這個不同
[00:05:23.760 --> 00:05:25.040]  這個有節期性
[00:05:25.040 --> 00:05:28.920]  還有可能有特別的功能的
[00:05:28.920 --> 00:05:30.800]  那我的問題就問
[00:05:30.800 --> 00:05:34.960]  那究竟除什麼污穢和除什麼罪呢
[00:05:34.960 --> 00:05:36.880]  在聖經裡面第十九章
[00:05:36.880 --> 00:05:41.440]  不潔淨是出了十九次
[00:05:41.440 --> 00:05:45.080]  不潔淨出了十九次
[00:05:45.080 --> 00:05:48.560]  就是在二十二節當中出了十九次
[00:05:48.560 --> 00:05:50.880]  就是你看完之後
[00:05:50.880 --> 00:05:53.640]  差點看到不潔淨
[00:05:53.640 --> 00:05:55.280]  就是很多不潔淨
[00:05:55.280 --> 00:05:57.200]  還有不潔淨跟什麼有關呢
[00:05:57.200 --> 00:05:58.280]  另外一個字
[00:05:58.280 --> 00:05:59.840]  死
[00:05:59.840 --> 00:06:02.080]  出了六次
[00:06:02.080 --> 00:06:03.920]  比方第十一節它講說
[00:06:03.920 --> 00:06:10.320]  摸了任何人的死屍的必不潔淨七天
[00:06:10.320 --> 00:06:11.960]  摸過死屍
[00:06:11.960 --> 00:06:13.720]  摸過死屍是不是罪呢
[00:06:13.720 --> 00:06:16.720]  就是有些丫頭有些領頭
[00:06:16.720 --> 00:06:17.240]  不知道
[00:06:17.240 --> 00:06:19.000]  但肯定不潔淨
[00:06:19.000 --> 00:06:20.040]  一定不潔淨
[00:06:20.040 --> 00:06:23.040]  摸過死屍就必不潔淨七天
[00:06:23.040 --> 00:06:24.680]  跟著凡摸了死屍
[00:06:24.680 --> 00:06:27.680]  就是死了的人的屍體
[00:06:27.680 --> 00:06:28.560]  其實我不知道為什麼這樣講
[00:06:28.560 --> 00:06:32.720]  死屍當然是死了的人的屍體
[00:06:32.720 --> 00:06:34.920]  又不潔淨自己
[00:06:34.920 --> 00:06:36.720]  就沾污了
[00:06:36.720 --> 00:06:37.560]  因為講到明
[00:06:37.560 --> 00:06:39.640]  耶和華的賬目
[00:06:39.640 --> 00:06:43.000]  這人必從以色列人剪除
[00:06:43.000 --> 00:06:44.240]  因為
[00:06:44.240 --> 00:06:44.800]  講到明
[00:06:44.800 --> 00:06:47.440]  拿除污穢的水
[00:06:47.440 --> 00:06:50.600]  沒有灑在他身上
[00:06:50.600 --> 00:06:51.920]  他就不潔淨
[00:06:51.920 --> 00:06:54.040]  污穢還在他身上
[00:06:54.040 --> 00:06:56.120]  那個人其實很簡單
[00:06:56.120 --> 00:06:57.840]  碰過
[00:06:57.840 --> 00:06:59.320]  死屍
[00:06:59.320 --> 00:07:02.000]  死了的人的屍體
[00:07:02.000 --> 00:07:03.120]  就不潔淨
[00:07:03.120 --> 00:07:04.200]  而那些水
[00:07:04.200 --> 00:07:05.200]  那個紅帽牛
[00:07:05.200 --> 00:07:06.120]  燒完灰之後
[00:07:06.120 --> 00:07:09.080]  那些水就用來潔淨他
[00:07:09.080 --> 00:07:10.760]  如果他沒有那些水
[00:07:10.760 --> 00:07:13.320]  來灑在他身上的時候
[00:07:13.320 --> 00:07:15.720]  那個後果是什麼
[00:07:15.720 --> 00:07:17.800]  就沾污了耶和華的賬目
[00:07:17.800 --> 00:07:22.680]  這人必要從以色列人當中剪除
[00:07:22.680 --> 00:07:25.000]  這個才是最大的事情
[00:07:25.000 --> 00:07:26.080]  第一
[00:07:26.080 --> 00:07:28.480]  我一直都沒有講
[00:07:28.480 --> 00:07:29.960]  那個是什麼罪
[00:07:29.960 --> 00:07:31.320]  但是講一個很明顯的事
[00:07:31.320 --> 00:07:33.040]  就是碰過屍體
[00:07:33.040 --> 00:07:34.400]  碰過屍體
[00:07:34.400 --> 00:07:35.400]  就不潔淨
[00:07:35.400 --> 00:07:36.360]  不潔淨
[00:07:36.360 --> 00:07:38.200]  沾污了耶和華的賬目
[00:07:38.200 --> 00:07:40.800]  就剪除在以色列當中
[00:07:40.800 --> 00:07:42.120]  其實一開始
[00:07:42.120 --> 00:07:45.080]  這段經文讓我聯想到
[00:07:45.080 --> 00:07:46.760]  兩樣很重要的
[00:07:46.760 --> 00:07:47.840]  兩段經文
[00:07:47.840 --> 00:07:49.400]  講一個很重要
[00:07:49.400 --> 00:07:50.480]  你和我
[00:07:50.480 --> 00:07:53.240]  都要知道的事實是什麼
[00:07:53.240 --> 00:07:57.120]  在上帝創造的完美世界當中
[00:07:57.120 --> 00:07:59.560]  上帝和我們
[00:07:59.560 --> 00:08:02.680]  不是隔很遠的
[00:08:02.680 --> 00:08:04.320]  上帝和我們
[00:08:04.320 --> 00:08:06.520]  是很近的
[00:08:06.520 --> 00:08:07.840]  在《伊甸園》當中
[00:08:07.840 --> 00:08:09.360]  唱世紀第三章
[00:08:09.360 --> 00:08:10.760]  天起了陽峰
[00:08:10.760 --> 00:08:13.680]  乃人和他妻子聽見耶和華
[00:08:13.680 --> 00:08:15.480]  那時候神就在園中
[00:08:15.480 --> 00:08:16.840]  走來走去的聲音
[00:08:16.840 --> 00:08:17.840]  但是那時候
[00:08:17.840 --> 00:08:19.880]  阿當阿蛙已經犯了罪
[00:08:19.880 --> 00:08:21.960]  一聽見就很害怕
[00:08:21.960 --> 00:08:22.680]  躲避
[00:08:22.680 --> 00:08:24.640]  但這段經文講一個很重要的事情
[00:08:24.640 --> 00:08:27.000]  其實上帝所創造的世界
[00:08:27.000 --> 00:08:28.640]  其實是神與人同在
[00:08:28.640 --> 00:08:30.760]  我們很多的詩歌都是這樣講
[00:08:30.760 --> 00:08:32.360]  但不要忘記
[00:08:32.360 --> 00:08:35.600]  神創造的最重要性
[00:08:35.600 --> 00:08:37.800]  就是祂想與我們在一起
[00:08:37.800 --> 00:08:40.120]  如果在《尼尼未記》這樣講
[00:08:40.120 --> 00:08:42.920]  「我要在你們中間立我的帳幕」
[00:08:42.920 --> 00:08:44.640]  看第26章
[00:08:44.640 --> 00:08:46.880]  「我的心也不厭惡你們」
[00:08:46.880 --> 00:08:49.320]  「我要行走在你們中間」
[00:08:49.320 --> 00:08:51.080]  「作你們的神」
[00:08:51.080 --> 00:08:52.880]  「你們要作我的子民」
[00:08:52.880 --> 00:08:54.080]  這個應該很熟悉
[00:08:54.080 --> 00:08:56.560]  但帳幕是在講
[00:08:56.560 --> 00:09:00.440]  上帝要與你與我
[00:09:00.440 --> 00:09:03.640]  是很近距離的接觸
[00:09:03.640 --> 00:09:06.680]  但今天第19章文素記講什麼?
[00:09:06.680 --> 00:09:10.680]  當那個人碰過屍體
[00:09:10.680 --> 00:09:12.920]  如果沒有那些水
[00:09:12.920 --> 00:09:14.480]  就不潔淨
[00:09:14.480 --> 00:09:15.840]  聽到這裡
[00:09:15.840 --> 00:09:16.520]  我看到這裡
[00:09:16.520 --> 00:09:18.880]  我都重複想那麼多次
[00:09:18.880 --> 00:09:21.160]  那不就很無辜
[00:09:21.160 --> 00:09:22.840]  碰過屍體而已
[00:09:22.840 --> 00:09:23.800]  除了人的屍體
[00:09:23.800 --> 00:09:25.720]  還有所有死的東西
[00:09:25.720 --> 00:09:27.080]  那不就很無辜
[00:09:27.080 --> 00:09:28.880]  我們可能有些弟兄姊妹
[00:09:28.880 --> 00:09:32.440]  是做英文叫Friend of Home
[00:09:32.440 --> 00:09:33.960]  中文叫什麼?
[00:09:33.960 --> 00:09:36.280]  殯儀的
[00:09:36.280 --> 00:09:37.800]  每天都做
[00:09:37.800 --> 00:09:41.920]  那些水用得很快
[00:09:41.920 --> 00:09:42.920]  用得很快
[00:09:42.920 --> 00:09:44.400]  如果不做
[00:09:44.400 --> 00:09:46.840]  那不就要七天才做一次
[00:09:46.840 --> 00:09:49.360]  他本身做一件事
[00:09:49.360 --> 00:09:52.120]  或者死了的東西要處理
[00:09:52.120 --> 00:09:52.920]  總有人處理的
[00:09:52.920 --> 00:09:55.480]  不處理就會發臭
[00:09:55.480 --> 00:09:57.800]  我就想那個人多無辜
[00:09:57.800 --> 00:10:00.040]  如果他沒有水給他洗
[00:10:00.040 --> 00:10:03.680]  現在不是在講那個是罪
[00:10:03.680 --> 00:10:05.280]  第十二十節這樣講
[00:10:05.280 --> 00:10:07.160]  但任何不潔淨的人
[00:10:07.160 --> 00:10:08.200]  若不潔淨自己
[00:10:08.200 --> 00:10:09.560]  再講多一次
[00:10:09.560 --> 00:10:11.840]  那人要從會中剪除
[00:10:11.840 --> 00:10:15.560]  因為他沾污了耶和華的聖所
[00:10:15.560 --> 00:10:17.320]  除污穢的水
[00:10:17.320 --> 00:10:19.400]  沒有灑在他身上
[00:10:19.400 --> 00:10:21.120]  他是不潔淨的
[00:10:21.120 --> 00:10:22.560]  這裡還說
[00:10:22.560 --> 00:10:23.720]  不是臨時的
[00:10:23.720 --> 00:10:28.040]  他說「這要成為你們永遠的定例」
[00:10:28.040 --> 00:10:29.840]  講一個很嚴重的事情
[00:10:29.840 --> 00:10:33.920]  就是耶和華對死亡
[00:10:33.920 --> 00:10:37.680]  對死亡是
[00:10:37.680 --> 00:10:39.360]  因為他是生命的主
[00:10:39.360 --> 00:10:42.000]  所以他對死亡兩件事
[00:10:42.000 --> 00:10:47.560]  是天和地理那麼多
[00:10:47.560 --> 00:10:49.360]  當然當我看完經文時
[00:10:49.360 --> 00:10:51.040]  覺得有少少無辜
[00:10:51.040 --> 00:10:52.680]  那個人碰一下
[00:10:52.680 --> 00:10:54.680]  碰一下就入不了
[00:10:54.680 --> 00:10:56.440]  但是我們要記住
[00:10:56.440 --> 00:11:00.320]  死亡對上帝來說
[00:11:00.320 --> 00:11:02.840]  是一件很重要的事情
[00:11:02.840 --> 00:11:03.920]  為什麼這麼重要?
[00:11:03.920 --> 00:11:06.480]  因為生命更加重要
[00:11:06.480 --> 00:11:07.840]  死亡為什麼重要?
[00:11:07.840 --> 00:11:09.000]  為什麼要正視?
[00:11:09.000 --> 00:11:11.880]  因為生命更加重要
[00:11:11.880 --> 00:11:12.840]  接著我就問
[00:11:12.840 --> 00:11:14.760]  那些水從哪裡來?
[00:11:14.760 --> 00:11:16.240]  那些水也要來的
[00:11:16.240 --> 00:11:17.600]  第十七節他說
[00:11:17.600 --> 00:11:19.200]  要為這不潔淨的人
[00:11:19.200 --> 00:11:21.240]  那些消好除罪灰
[00:11:21.240 --> 00:11:23.600]  放在氣泡裡倒上清水
[00:11:23.600 --> 00:11:26.000]  《和合本》是用清水
[00:11:26.000 --> 00:11:28.080]  但是如果用希伯來文
[00:11:28.080 --> 00:11:29.920]  就是叫做Living Water
[00:11:29.920 --> 00:11:31.320]  是活水
[00:11:31.320 --> 00:11:34.280]  不是一灘死水
[00:11:34.280 --> 00:11:39.560]  是一條在流的水
[00:11:39.560 --> 00:11:41.000]  一講到活水
[00:11:41.000 --> 00:11:41.960]  你想起誰?
[00:11:41.960 --> 00:11:43.400]  去到最後再講
[00:11:43.400 --> 00:11:45.200]  現在還在講《舊約》
[00:11:45.200 --> 00:11:46.760]  是在講有生命的
[00:11:46.760 --> 00:11:48.520]  那一灘不是死水
[00:11:48.520 --> 00:11:52.000]  種種的跡象告訴我們
[00:11:52.000 --> 00:11:55.040]  整個第十九章看似
[00:11:55.040 --> 00:11:57.520]  好像對一些要處理屍體的人很無辜
[00:11:57.520 --> 00:12:00.720]  但是其實一件事要很重要明白
[00:12:00.720 --> 00:12:04.640]  上帝為什麼我選了這個題目?
[00:12:04.640 --> 00:12:06.080]  因為我看完之後
[00:12:06.080 --> 00:12:08.960]  我覺得上帝在這個經文當中
[00:12:08.960 --> 00:12:11.400]  告訴我們他是創造生命的主
[00:12:11.400 --> 00:12:13.400]  他對死亡
[00:12:13.400 --> 00:12:14.840]  這兩樣東西
[00:12:14.840 --> 00:12:17.440]  如果英文叫Mutually Exclusive
[00:12:17.440 --> 00:12:22.280]  生和死是兩件事
[00:12:22.280 --> 00:12:25.400]  任何人和死有關就不結證
[00:12:25.400 --> 00:12:29.800]  不結證就是與生命的主隔絕
[00:12:29.800 --> 00:12:34.720]  如果你看經文看文素記
[00:12:34.720 --> 00:12:37.440]  就會看到更加是有些無辜的
[00:12:37.440 --> 00:12:39.440]  第十六節他說
[00:12:39.440 --> 00:12:40.320]  這個沒有打出來的
[00:12:40.320 --> 00:12:41.320]  你要自己看
[00:12:41.320 --> 00:12:44.920]  任何人在田野裡摸了被刀殺的
[00:12:44.920 --> 00:12:47.400]  就是不經意摸到
[00:12:47.400 --> 00:12:50.760]  或者他有個字叫自然死
[00:12:50.760 --> 00:12:53.480]  自然死
[00:12:53.480 --> 00:12:55.280]  你想清楚
[00:12:55.280 --> 00:12:59.680]  其實在完美的世界是沒有自然死的
[00:12:59.680 --> 00:13:03.080]  在未墮落的世界是沒有自然死的
[00:13:03.080 --> 00:13:06.200]  自然死是因為墮落的世界
[00:13:06.200 --> 00:13:11.560]  令到死亡存在和生命的主隔絕
[00:13:11.560 --> 00:13:14.960]  所以經文是說一些很實際的事情
[00:13:14.960 --> 00:13:18.480]  就是人在面對死亡
[00:13:18.480 --> 00:13:21.400]  人要處理死亡
[00:13:21.400 --> 00:13:23.000]  所謂有殯儀的工作
[00:13:23.000 --> 00:13:24.480]  有清理的工作
[00:13:24.480 --> 00:13:27.400]  但是上帝也是生命的主
[00:13:27.400 --> 00:13:39.840]  他對死亡這兩樣東西是兩碼子的事
[00:13:39.840 --> 00:13:42.280]  所以上帝一直這個永遠的條例
[00:13:42.280 --> 00:13:46.560]  就眷顧到一個罪惡綑綁的世界
[00:13:46.560 --> 00:13:48.520]  罪惡綑綁的世界
[00:13:48.520 --> 00:13:54.200]  他都願意有一條永遠的條例
[00:13:54.200 --> 00:13:55.840]  令到好像人覺得很無辜
[00:13:55.840 --> 00:13:56.960]  他都是自然死
[00:13:56.960 --> 00:14:01.160]  但是死亡就是和生命真是對立
[00:14:01.160 --> 00:14:05.520]  上帝就給了這件事
[00:14:05.520 --> 00:14:07.280]  這段經文你應該知道的
[00:14:07.280 --> 00:14:09.520]  不過一定要你知道
[00:14:09.520 --> 00:14:13.160]  因為整個的講道圍繞著這段經文
[00:14:13.160 --> 00:14:20.840]  就是死亡是從罪惡而來的
[00:14:20.840 --> 00:14:23.280]  所以文素記第十九章第十六節
[00:14:23.280 --> 00:14:26.440]  自然死是罪的自然
[00:14:26.440 --> 00:14:31.120]  令到會有死亡
[00:14:31.120 --> 00:14:37.920]  其實這個律例想說給我們三樣重要的事
[00:14:37.920 --> 00:14:39.800]  第一件事是什麼呢
[00:14:39.800 --> 00:14:42.440]  我都講了很多次
[00:14:42.440 --> 00:14:44.680]  其實是告訴我們
[00:14:44.680 --> 00:14:48.160]  上帝是一個生命的主
[00:14:48.160 --> 00:14:49.520]  他告訴我們
[00:14:49.520 --> 00:14:52.920]  我們活在一個有死亡的世界當中
[00:14:52.920 --> 00:14:54.360]  很明顯的
[00:14:54.360 --> 00:14:55.800]  不潔淨、死亡
[00:14:55.800 --> 00:14:57.000]  死亡出現了六次
[00:14:57.000 --> 00:14:59.840]  就算你不看文素記
[00:14:59.840 --> 00:15:03.920]  我相信你都知道死亡這件事
[00:15:03.920 --> 00:15:08.400]  因為我們每一個都是活著在罪惡墮落的世界當中
[00:15:08.400 --> 00:15:12.600]  死亡從此以來就是和生命的主隔絕
[00:15:12.600 --> 00:15:14.000]  第一段經文是講
[00:15:14.000 --> 00:15:16.440]  上帝是生命的主
[00:15:16.440 --> 00:15:18.600]  不是因為人的罪惡
[00:15:18.600 --> 00:15:20.320]  而上帝不理我們
[00:15:20.320 --> 00:15:22.000]  他會用盡任何方法
[00:15:22.000 --> 00:15:26.600]  就算你不經意碰到
[00:15:26.600 --> 00:15:30.240]  他都有個方法給你去回到主的懷抱
[00:15:30.240 --> 00:15:32.120]  記住剛才一樣很重要的事情
[00:15:32.120 --> 00:15:35.120]  就是上帝創造的世界
[00:15:35.120 --> 00:15:42.120]  是想和我們同行
[00:15:42.120 --> 00:15:44.280]  所以他用盡一切方法
[00:15:44.280 --> 00:15:47.600]  令到我們可以和他同行
[00:15:47.600 --> 00:15:48.960]  第二、第十九章
[00:15:48.960 --> 00:15:51.800]  其實是提供一個隨時可以持久的方法
[00:15:51.800 --> 00:15:53.480]  死亡
[00:15:53.480 --> 00:15:56.400]  The death does not have the final say
[00:15:56.400 --> 00:16:00.080]  死亡不會再擁有最終決定權
[00:16:00.080 --> 00:16:01.840]  我們和神的關係
[00:16:01.840 --> 00:16:03.440]  死亡不會再有
[00:16:03.440 --> 00:16:04.920]  當然到了民宿記者當中
[00:16:04.920 --> 00:16:08.000]  耶穌當中的新約還沒有出現
[00:16:08.000 --> 00:16:15.200]  但是那時候死亡從來都不是有最後決定權
[00:16:15.200 --> 00:16:16.800]  上帝是
[00:16:16.800 --> 00:16:17.880]  第三
[00:16:17.880 --> 00:16:20.360]  他為不潔淨的人開闢一條道路
[00:16:20.360 --> 00:16:24.080]  使他們能夠重新恢復相交
[00:16:24.080 --> 00:16:26.840]  就回到今天最重要的命題
[00:16:26.840 --> 00:16:29.640]  其實你和我要想
[00:16:29.640 --> 00:16:33.120]  今天坐在這裏
[00:16:33.120 --> 00:16:35.000]  怎麼說呢
[00:16:35.000 --> 00:16:38.240]  應該都是活生生的
[00:16:38.240 --> 00:16:39.240]  是不是
[00:16:39.240 --> 00:16:42.080]  即是你和我應該是有生命的
[00:16:42.080 --> 00:16:44.400]  100%是
[00:16:44.400 --> 00:16:49.160]  我們每一個都在這一刻有生命有氣息
[00:16:49.160 --> 00:16:51.040]  今天這個命題
[00:16:51.040 --> 00:16:55.360]  就告訴我們一個有生命有氣息的人
[00:16:55.360 --> 00:17:00.480]  應該怎樣活下去
[00:17:00.480 --> 00:17:03.040]  那個律例不只是給以色列人的
[00:17:03.040 --> 00:17:05.560]  在第十九章第十節
[00:17:05.560 --> 00:17:08.280]  收取母牛灰的人要洗衣服
[00:17:08.280 --> 00:17:10.040]  必不潔淨到晚上
[00:17:10.040 --> 00:17:11.480]  真的一處理那些
[00:17:11.480 --> 00:17:12.920]  無論母牛也好屍體也好
[00:17:12.920 --> 00:17:13.840]  全部都不潔淨的
[00:17:13.840 --> 00:17:16.440]  所以出了19次
[00:17:16.440 --> 00:17:20.560]  只要成為以色列人和寄居在他們中間的愛人
[00:17:20.560 --> 00:17:22.360]  永遠的定例
[00:17:22.360 --> 00:17:25.600]  是不是只給以色列人
[00:17:25.600 --> 00:17:26.880]  不是吧
[00:17:26.880 --> 00:17:31.280]  還給他們中間寄居的人
[00:17:31.280 --> 00:17:33.800]  都是永遠的定例
[00:17:33.800 --> 00:17:35.240]  神不要偏袒人
[00:17:35.240 --> 00:17:36.480]  神對任何人都一樣
[00:17:36.480 --> 00:17:38.880]  當然去到
[00:17:38.880 --> 00:17:41.680]  感謝主其實這段經文
[00:17:41.680 --> 00:17:47.680]  希伯來書第九章是quote過的
[00:17:47.680 --> 00:17:49.800]  我們一起讀好嗎
[00:17:49.800 --> 00:18:18.800]  第十三及十四節第九章一二三
[00:18:18.800 --> 00:18:23.280]  我們知道希伯來書是說更美
[00:18:23.280 --> 00:18:25.360]  更美的耶穌更美的兒子
[00:18:25.360 --> 00:18:26.680]  這裡說什麼呢
[00:18:26.680 --> 00:18:31.240]  其實他是直接地去說文宿記第十九章
[00:18:31.240 --> 00:18:33.280]  今天說到耶穌基督的血
[00:18:33.280 --> 00:18:34.680]  是何況基督的血
[00:18:34.680 --> 00:18:40.240]  祂直著永遠的靈把自己無瑕疵地獻給神
[00:18:40.240 --> 00:18:42.280]  更能洗淨我們的良心
[00:18:42.280 --> 00:18:45.240]  不只是洗淨那些碰到不潔淨的那些
[00:18:45.240 --> 00:18:46.520]  是良心洗淨
[00:18:46.520 --> 00:18:50.240]  除去致死的行為
[00:18:50.240 --> 00:18:55.800]  好侍奉那位永生神
[00:18:55.800 --> 00:18:59.240]  今天你和我
[00:18:59.240 --> 00:19:01.760]  我100%肯定
[00:19:01.760 --> 00:19:02.560]  你和我
[00:19:02.560 --> 00:19:04.080]  今天你還聽到我說話
[00:19:04.080 --> 00:19:07.520]  是活著的
[00:19:07.520 --> 00:19:10.160]  今天你和我有生命的時候
[00:19:10.160 --> 00:19:11.880]  今天思想的問題就是
[00:19:11.880 --> 00:19:20.000]  怎樣去和一個生命的主去連結
