
[00:00:00.000 --> 00:00:10.000]  「錄音或錄影的版權是屬於基督教宣導會不各堂所有,
[00:07:01.000 --> 00:07:08.000]  其實是指向主耶穌基督,神和人的連結,這個垂直的關係。
[00:07:08.000 --> 00:07:15.000]  這個絕對是教會群體裏面最核心、最基礎和最重要的部分。
[00:07:15.000 --> 00:07:21.000]  不過當我們擴闊這個圖畫去看,經文描述第二個層次的關係,
[00:07:21.000 --> 00:07:27.000]  就是在說水平和橫向的關係,亦都是信徒和信徒之間的關係。
[00:07:27.000 --> 00:07:33.000]  經文用了兩個方式去表達這個橫向的關係,首先是第二節:
[00:07:33.000 --> 00:07:40.000]  「保羅形容哥倫多教會和所有在各地求告我們主耶穌基督之名的人,
[00:07:40.000 --> 00:07:44.000]  這些都是一同蒙召作聖徒的。」
[00:07:44.000 --> 00:07:50.000]  然後他又補充:「基督是他們的主,也是我們的主。」
[00:07:50.000 --> 00:07:57.000]  這裏很清晰地表達,哥倫多教會和其他教會的信徒是有相同之處的。
[00:07:57.000 --> 00:08:02.000]  相同在於,大家都是一同蒙召作聖徒,
[00:08:02.000 --> 00:08:06.000]  和大家都是以耶穌基督為主。
[00:08:06.000 --> 00:08:12.000]  然後在剛才讀到的第九節,保羅說:
[00:08:12.000 --> 00:08:19.000]  「神呼召你們,要讓你們跟他而止,我們的主耶穌基督連結在一起。」
[00:08:19.000 --> 00:08:22.000]  剛才這節的核心訊息是:
[00:08:22.000 --> 00:08:26.000]  「神呼召你們,要讓你們跟他而止,我們的主耶穌基督連結在一起。」
[00:08:26.000 --> 00:08:30.000]  不過保羅其實是擴充了這句的意思,
[00:08:30.000 --> 00:08:36.000]  他說:「你們連結在一起的是我們的主耶穌基督。」
[00:08:36.000 --> 00:08:42.000]  從這些描述去看信徒橫向的關係,
[00:08:42.000 --> 00:08:50.000]  經文其實是表達信徒和信徒之間的聯繫,其實是藉著主耶穌基督而有的。
[00:08:50.000 --> 00:08:56.000]  信徒有的相同之處,就是一同被呼召去跟隨耶穌基督,
[00:08:56.000 --> 00:09:01.000]  以耶穌基督為主,去效法主的生命和性情,
[00:09:01.000 --> 00:09:04.000]  好像剛才說「團契」那一詞的意思。
[00:09:04.000 --> 00:09:10.000]  所以說到底,信徒和耶穌基督之間的關係和連結,才是最重要的。
[00:09:10.000 --> 00:09:21.000]  而我想帶出的是,同信徒的連結是建基於我們夢召去跟主耶穌基督連結。
[00:09:21.000 --> 00:09:25.000]  雖然這個好像是很顯淺的道理,
[00:09:25.000 --> 00:09:32.000]  不過當我組織到這裡的時候,都浮現了一些關於信仰群體關係的反思。
[00:09:32.000 --> 00:09:37.000]  例如當我們去想怎樣去維繫群體關係的時候,
[00:09:37.000 --> 00:09:40.000]  例如想怎樣去帶團契小組,
[00:09:40.000 --> 00:09:47.000]  我們最看重的,是不是弟兄姊妹和耶穌基督之間的連結呢?
[00:09:47.000 --> 00:09:54.000]  可能不少的教會群體都面臨著萎縮的問題,越來越少人,
[00:09:54.000 --> 00:10:00.000]  我們會不會因為這樣而放大了去想怎樣滿足人的喜好,
[00:10:00.000 --> 00:10:08.000]  而看少了信仰群體是要讓人跟耶穌基督連結的呼召呢?
[00:10:08.000 --> 00:10:12.000]  最近我看到一個新聞報導,
[00:10:12.000 --> 00:10:17.000]  它說英國的教會都很色味,很少人參與。
[00:10:17.000 --> 00:10:23.000]  發生一件事就是,有人想到在一個這麼莊嚴,
[00:10:23.000 --> 00:10:27.000]  建築這麼漂亮的教堂裡面,舉辦摔角比賽。
[00:10:27.000 --> 00:10:31.000]  不知道大家是否接受到,我一看的時候就覺得,
[00:10:31.000 --> 00:10:36.000]  好像摔角和信仰怎樣都拉不近。
[00:10:36.000 --> 00:10:45.000]  主辦人就有解話,他說覺得摔角其實都好像體現著大衛對哥利亞這些故事。
[00:10:45.000 --> 00:10:49.000]  但我想來想去,如果大家認識摔角這個運動,
[00:10:49.000 --> 00:10:58.000]  以我所知其實很多部份都是scripted的,意思不是真的,有劇本,
[00:10:58.000 --> 00:11:03.000]  怎樣做下去,又不是真的打,亦都幾暴力。
[00:11:03.000 --> 00:11:10.000]  我怎樣看都看不到摔角和耶穌基督的福音連繫到一些關係。
[00:11:10.000 --> 00:11:17.000]  我希望我們不是有一天,我們正在做的事跟這件事是一樣的。
[00:11:17.000 --> 00:11:24.000]  拉近一點,以我理解,其實華人的教會都有很不同的文化,
[00:11:24.000 --> 00:11:27.000]  但可能都有華人教會文化的問題。
[00:11:27.000 --> 00:11:31.000]  我的理解就是華人的文化都很注重面子,
[00:11:31.000 --> 00:11:34.000]  以及是很客客氣氣的。
[00:11:34.000 --> 00:11:39.000]  不知道這些文化會不會都在影響我們的信仰群體,
[00:11:39.000 --> 00:11:43.000]  只是留於表面去維繫關係呢?
[00:11:43.000 --> 00:11:50.000]  意思是不要破壞關係的和諧,那就是維繫關係。
[00:11:50.000 --> 00:11:56.000]  但會不會反而因為這樣而失卻了信仰群體最重要的意義,
[00:11:56.000 --> 00:12:02.000]  就是彼此堅固大家和耶穌基督之間的連結呢?
[00:12:02.000 --> 00:12:08.000]  甚至是有需要提醒、督責、糾正和挽回身邊的弟兄姊妹的時候,
[00:12:08.000 --> 00:12:13.000]  我們都因為怕破壞關係而隨便呢?
[00:12:13.000 --> 00:12:20.000]  話說回來,為何本來要在書信開始的部分
[00:12:20.000 --> 00:12:26.000]  去強調信徒都是蒙召和主耶穌基督連結的道理呢?
[00:12:26.000 --> 00:12:31.000]  其實其中一個背景就是關於群體之間有問題、有紛爭,
[00:12:31.000 --> 00:12:35.000]  關於有裂痕的關係。
[00:12:35.000 --> 00:12:42.000]  學者分析,哥倫多教會的問題不單止是教會內有分黨分派的情況,
[00:12:42.000 --> 00:12:45.000]  其實哥倫多教會的大部分人,
[00:12:45.000 --> 00:12:51.000]  亦和保羅這位建立哥倫多教會的使徒之間的關係出現裂痕。
[00:12:51.000 --> 00:12:56.000]  面對這個裂痕,保羅選擇怎樣回應呢?
[00:12:56.000 --> 00:13:03.000]  我們在此看到,他首先作出的回應不是為自己自辯,
[00:13:03.000 --> 00:13:08.000]  而是強調他們有的是同一位拔出呼召的神,
[00:13:08.000 --> 00:13:12.000]  和同一位作主的耶穌基督。
[00:13:12.000 --> 00:13:18.000]  其實他是向哥倫多教會發出一個學習謙卑的訊息,
[00:13:18.000 --> 00:13:23.000]  在信仰群體的人際關係章例中,
[00:13:23.000 --> 00:13:28.000]  最重要的不是人和人之間的誰是誰非,
[00:13:28.000 --> 00:13:34.000]  而是要知道耶穌基督作主要和主耶穌基督連結在一起,
[00:13:34.000 --> 00:13:38.000]  去分享祂的生命和性情。
[00:13:38.000 --> 00:13:41.000]  所以經文畫神呼召你們,
[00:13:41.000 --> 00:13:47.000]  要讓你們跟他而止,我們的主耶穌基督連結在一起。
[00:13:47.000 --> 00:13:52.000]  面對著哥倫多教會和保羅自己之間的裂痕,
[00:13:52.000 --> 00:14:00.000]  他選擇的回應是你們和我們都是跟主耶穌基督連結在一起,
[00:14:00.000 --> 00:14:08.000]  所以和信徒的連結是按照著神呼召的旨意。
[00:14:08.000 --> 00:14:15.000]  保羅的回應讓我想起這段經文,甚至同一節經文的另一個反思,
[00:14:15.000 --> 00:14:19.000]  或者可以說是防止另一個極端的想法。
[00:14:19.000 --> 00:14:25.000]  可能有人會說,既然和主耶穌基督的連結才是最重要的,
[00:14:25.000 --> 00:14:32.000]  那和信徒之間的連結便是沒那麼重要,甚至是不重要。
[00:14:32.000 --> 00:14:36.000]  我記得中學的時候有一個朋友問過我,
[00:14:36.000 --> 00:14:40.000]  其實做基督徒是否不用回教會?
[00:14:40.000 --> 00:14:45.000]  反正最重要是跟隨基督,我自己看聖經也可以。
[00:14:45.000 --> 00:14:49.000]  我當時並不知道怎樣才回答得好,
[00:14:49.000 --> 00:14:53.000]  只記得聖經說「不可停止聚會」,
[00:14:53.000 --> 00:14:56.000]  所以真的不行,真的要回教會。
[00:14:56.000 --> 00:14:58.000]  接著他又追問下去,
[00:14:58.000 --> 00:15:02.000]  我只是自己一個返崇拜是否可以呢?
[00:15:02.000 --> 00:15:07.000]  那時我就知道自己不太懂得回答下去。
[00:15:07.000 --> 00:15:10.000]  但如果我熟悉聖經,
[00:15:10.000 --> 00:15:15.000]  熟悉的技巧好些,和當時科技再發達些,
[00:15:15.000 --> 00:15:18.000]  我就應該知道希伯來書那節的經文上下文
[00:15:18.000 --> 00:15:22.000]  是有提及彼此相顧和彼此勸勉的。
[00:15:22.000 --> 00:15:24.000]  那我就可以告訴他,
[00:15:24.000 --> 00:15:30.000]  其實聖經是有說加入一個教會群體是有重要性的。
[00:15:30.000 --> 00:15:33.000]  其實除了希伯來書那節的經文,
[00:15:33.000 --> 00:15:36.000]  保羅在剛剛說的哥林多傳書這裡,
[00:15:36.000 --> 00:15:39.000]  都是帶給我們同一個提醒。
[00:15:39.000 --> 00:15:43.000]  沒錯,和主耶穌基督的連結是最重要的,
[00:15:43.000 --> 00:15:47.000]  是教會群體關係的基礎和核心。
[00:15:47.000 --> 00:15:52.000]  大神的心意都是我們在主耶穌基督的連結之下
[00:15:52.000 --> 00:15:55.000]  有橫向的群體關係。
[00:15:55.000 --> 00:15:59.000]  就算教會的人不是很可愛,
[00:15:59.000 --> 00:16:04.000]  就算教會的群體可能對自己帶來過一些傷害,
[00:16:04.000 --> 00:16:11.000]  甚至好像保羅那樣,直接面對著教會群體的紛爭以至排斥。
[00:16:11.000 --> 00:16:14.000]  但是被神呼召的群體,
[00:16:14.000 --> 00:16:18.000]  在主耶穌基督的名下連結在一起,
[00:16:18.000 --> 00:16:21.000]  這個仍然是神的心意,
[00:16:21.000 --> 00:16:23.000]  是有神的美意在當中,
[00:16:23.000 --> 00:16:26.000]  亦都是必須的一件事。
[00:16:26.000 --> 00:16:31.000]  有一句諺語這樣說,
[00:16:31.000 --> 00:16:37.000]  一個人走得快,一班人就走得遠。
[00:16:37.000 --> 00:16:40.000]  最讓我體會到這句說話的,
[00:16:40.000 --> 00:16:43.000]  是以往在神學院的學生群體,
[00:16:43.000 --> 00:16:48.000]  每年都派一隊去參加藝行者的經驗。
[00:16:48.000 --> 00:16:51.000]  藝行者的活動是四個人一隊的,
[00:16:51.000 --> 00:16:56.000]  一次過要完成大約一百公里的麥理浩徑山路。
[00:16:56.000 --> 00:16:59.000]  他們的網頁是這樣描述這個活動的,
[00:16:59.000 --> 00:17:02.000]  藝行者是極具挑戰的活動,
[00:17:02.000 --> 00:17:06.000]  參加者需要攀越二十三個山嶺,
[00:17:06.000 --> 00:17:08.000]  包括最高的大帽山,
[00:17:08.000 --> 00:17:11.000]  總攀升約四千八百三十米,
[00:17:11.000 --> 00:17:16.000]  亦涉及多條上山和崎嶇不平的路段。
[00:17:16.000 --> 00:17:18.000]  所以重點來了,
[00:17:18.000 --> 00:17:23.000]  參加者和隊友必須事前做充分的準備,
[00:17:23.000 --> 00:17:27.000]  網頁提到最少要提前三個月去組織隊伍,
[00:17:27.000 --> 00:17:30.000]  計劃行程和練習等等。
[00:17:30.000 --> 00:17:34.000]  不過這個比賽一般在十一月進行,
[00:17:34.000 --> 00:17:37.000]  而神學院是九月開學的,
[00:17:37.000 --> 00:17:41.000]  所以往往是開學之後有新同學加入,
[00:17:41.000 --> 00:17:44.000]  然後才開始招募和參與,
[00:17:44.000 --> 00:17:48.000]  是少許勉強地拉成這些集體軍的。
[00:17:48.000 --> 00:17:52.000]  當中通常都會有一些人是行山比較有經驗的,
[00:17:52.000 --> 00:17:55.000]  亦都完成過藝行者的活動,
[00:17:55.000 --> 00:18:02.000]  但每一年都會有一些不識死的新加入學生,
[00:18:02.000 --> 00:18:04.000]  去挑戰自己的極限。
[00:18:04.000 --> 00:18:06.000]  不過無論如何,
[00:18:06.000 --> 00:18:10.000]  大家的實力都是不一致的。
[00:18:10.000 --> 00:18:14.000]  所以聽參賽同學分享的時候,
[00:18:14.000 --> 00:18:16.000]  其實我覺得最難的,
[00:18:16.000 --> 00:18:20.000]  是四個人都可以夾到相約的步伐,
[00:18:20.000 --> 00:18:22.000]  去完成這個活動。
[00:18:22.000 --> 00:18:25.000]  在這樣的情況下,大概大家都會聯想得到,
[00:18:25.000 --> 00:18:29.000]  為何說一個人可以走得快了。
[00:18:29.000 --> 00:18:31.000]  因為實力最好的同學,
[00:18:31.000 --> 00:18:34.000]  一定是他最容易做的是不要等大家,
[00:18:34.000 --> 00:18:37.000]  自己就按著自己最舒服的步伐走,
[00:18:37.000 --> 00:18:40.000]  而其實刻意放慢其他人,
[00:18:40.000 --> 00:18:43.000]  是辛苦的一件事。
[00:18:43.000 --> 00:18:46.000]  不過自己一個人這樣走一百公里,
[00:18:46.000 --> 00:18:47.000]  就算做到,
[00:18:47.000 --> 00:18:51.000]  都相信是一個很孤獨和很沮喪的過程。
[00:18:51.000 --> 00:18:56.000]  但是一群人是否真的體現到走得遠呢?
[00:18:56.000 --> 00:18:59.000]  為了彌補這隊集排軍的不足,
[00:18:59.000 --> 00:19:01.000]  其實我們神學院每次參賽,
[00:19:01.000 --> 00:19:04.000]  都不只是四個人一隊去完成的。
[00:19:04.000 --> 00:19:07.000]  我們會組織三個補給站,
[00:19:07.000 --> 00:19:11.000]  在這些地方去預備戶外用的爐具,
[00:19:11.000 --> 00:19:12.000]  在這麼冷的天氣裡,
[00:19:12.000 --> 00:19:15.000]  都可以預備一些暖暖的食物給參賽者,
[00:19:15.000 --> 00:19:17.000]  就是我們那隊的四個人,
[00:19:17.000 --> 00:19:18.000]  不是惠及其他人。
[00:19:18.000 --> 00:19:21.000]  在補給的時候,
[00:19:21.000 --> 00:19:23.000]  也會有按摩隊,
[00:19:23.000 --> 00:19:25.000]  去舒緩他們日以繼夜地走,
[00:19:25.000 --> 00:19:26.000]  整個身體,
[00:19:26.000 --> 00:19:27.000]  不只是腳,
[00:19:27.000 --> 00:19:29.000]  是整個身體都很疲累。
[00:19:29.000 --> 00:19:32.000]  當時負責統籌的姊妹是非常專業的,
[00:19:32.000 --> 00:19:34.000]  我記得我是嘗試跟她學,
[00:19:34.000 --> 00:19:36.000]  是完全跟不來的,
[00:19:36.000 --> 00:19:39.000]  只是感受到按摩那種有效,
[00:19:39.000 --> 00:19:41.000]  真的非常怨痛。
[00:19:41.000 --> 00:19:44.000]  剛才說的這些部分都需要物資,
[00:19:44.000 --> 00:19:47.000]  所以也有人去統籌車隊,
[00:19:47.000 --> 00:19:51.000]  去安排去這幾個站的物資運送。
[00:19:51.000 --> 00:19:54.000]  最後也會有不同的老師同學,
[00:19:54.000 --> 00:19:58.000]  去陪他們走這100公里的一些路程,
[00:19:58.000 --> 00:20:01.000]  確保他們整段路,
[00:20:01.000 --> 00:20:02.000]  除了他們四個,
[00:20:02.000 --> 00:20:04.000]  有其他人陪他們走,
[00:20:04.000 --> 00:20:07.000]  最難走的那幾段路,
[00:20:07.000 --> 00:20:11.000]  和最難熬的那兩晚的晚睡,
[00:20:11.000 --> 00:20:13.000]  都會有人陪他們熬過,
[00:20:13.000 --> 00:20:18.000]  最後完成這30至40個小時的路程。
[00:20:18.000 --> 00:20:21.000]  這個是讓我最體會得到,
[00:20:21.000 --> 00:20:25.000]  一班人可以走得遠的經驗,
[00:20:25.000 --> 00:20:31.000]  也是我其中一個最美麗的群體生活經驗。
[00:20:31.000 --> 00:20:34.000]  我相信藝行者其實也可以比喻
[00:20:34.000 --> 00:20:38.000]  教會群體一同奔走的天路,
[00:20:38.000 --> 00:20:41.000]  神呼召整個群體每一個人,
[00:20:41.000 --> 00:20:45.000]  讓我們可以因著主耶穌基督連結在一起,
[00:20:45.000 --> 00:20:47.000]  這是祂的美意,
[00:20:47.000 --> 00:20:50.000]  讓我們可以一起走得遠,
[00:20:50.000 --> 00:20:57.000]  走到祂的美好的終點。
[00:20:57.000 --> 00:20:58.000]  在下一個部分,
[00:20:58.000 --> 00:21:00.000]  我會回應剛才提到,
[00:21:00.000 --> 00:21:04.000]  保羅和哥林多教會之間關係出現的裂痕,
[00:21:04.000 --> 00:21:07.000]  他們之間的爭拗是關於什麼呢?
[00:21:07.000 --> 00:21:13.000]  學者推理出問題的關鍵是什麼為之屬靈的看法。
[00:21:13.000 --> 00:21:18.000]  哥林多的信徒過於著重講方言這個行為,
[00:21:18.000 --> 00:21:22.000]  甚至將講方言視為終極的屬靈生命,
[00:21:22.000 --> 00:21:27.000]  好像懂得講方言就得著終極的屬靈寶藏。
[00:21:27.000 --> 00:21:28.000]  這樣看的時候,
[00:21:28.000 --> 00:21:31.000]  其實就是取代了耶穌基督的福音,
[00:21:31.000 --> 00:21:34.000]  偏離了信仰的核心。
[00:21:34.000 --> 00:21:40.000]  漸漸地他們所追求的是那種很顯明的口才和知識,
[00:21:40.000 --> 00:21:46.000]  用講方言的方式去呈現他們自以為得著了最重要的屬靈寶藏,
[00:21:46.000 --> 00:21:50.000]  以致他們的表現自高自大。
[00:21:50.000 --> 00:21:53.000]  這個觀點會讓我們比較能夠理解
[00:21:53.000 --> 00:21:56.000]  保羅在四至九節感恩的部分,
[00:21:56.000 --> 00:22:01.000]  在表面說「之後那一層」的意思。
[00:22:01.000 --> 00:22:06.000]  在三至七節,原文出現得最多的是Kairo這個字根的用詞,
[00:22:06.000 --> 00:22:09.000]  這個字是「喜樂」的意思,
[00:22:09.000 --> 00:22:12.000]  在經文裏面出現了幾次,
[00:22:12.000 --> 00:22:17.000]  翻譯為「因為」、「感謝」、「因此」等等,
[00:22:17.000 --> 00:22:20.000]  這都是Kairo這個字的詞語。
[00:22:20.000 --> 00:22:27.000]  而保羅就是用這些用語去串連和表達他的感恩事項。
[00:22:27.000 --> 00:22:32.000]  第四節,保羅說「我常常為你們感謝我的神,
[00:22:32.000 --> 00:22:37.000]  因為神在基督耶穌裏賜給你們恩惠。」
[00:22:37.000 --> 00:22:39.000]  這些「恩惠」是甚麼呢?
[00:22:39.000 --> 00:22:44.000]  第五節解釋「恩惠就是你們在他裏事事富足,
[00:22:44.000 --> 00:22:49.000]  有各樣的口才,各樣的知識。」
[00:22:49.000 --> 00:22:53.000]  其實這些就是指向哥倫多教會領受的恩賜。
[00:22:53.000 --> 00:22:58.000]  哥倫多教會一聽就知道是指他們最體重的口才和知識,
[00:22:58.000 --> 00:23:04.000]  是和講方言有關的,是他們覺得最重要的屬靈寶藏。
[00:23:04.000 --> 00:23:09.000]  但明明哥倫多教會在理解這件事上是有偏差的,
[00:23:09.000 --> 00:23:15.000]  為何保羅還要拿這件事來說,甚至拿這件事來感恩呢?
[00:23:15.000 --> 00:23:19.000]  有學者認為保羅在這裡是在諷刺他們,
[00:23:19.000 --> 00:23:26.000]  不過比較正面的看法是保羅在他們認為重要的事上,
[00:23:26.000 --> 00:23:30.000]  教訓他們有對的看法。
[00:23:30.000 --> 00:23:37.000]  所以第六節說「就如基督的見證在你們當中確立了。」
[00:23:37.000 --> 00:23:44.000]  你見到嗎?將剛才說的那些恩賜拉回到耶穌基督那裏。
[00:23:44.000 --> 00:23:49.000]  這裡保羅的意思是我們為基督所作的見證,
[00:23:49.000 --> 00:23:53.000]  在你們哥倫多教會這個群體是得到確立的,
[00:23:53.000 --> 00:23:58.000]  已經證實了你們得著耶穌基督的福音。
[00:23:58.000 --> 00:24:03.000]  是怎樣證實的呢?就是第五節提到你們得著的那些恩賜。
[00:24:03.000 --> 00:24:09.000]  這些恩賜是因為你們接受了基督的見證,
[00:24:09.000 --> 00:24:16.000]  得著耶穌基督的福音,所以神賜給你們這些恩惠。
[00:24:16.000 --> 00:24:20.000]  這就是保羅如何在校正他們的想法。
[00:24:20.000 --> 00:24:23.000]  問題不是在於那些恩賜,
[00:24:23.000 --> 00:24:28.000]  那些恩賜本身是好東西,是神賜的。
[00:24:28.000 --> 00:24:34.000]  問題是哥倫多教會放大了這些恩賜的重要性,
[00:24:34.000 --> 00:24:38.000]  以為這些恩賜本身就是最寶貴的東西,
[00:24:38.000 --> 00:24:41.000]  甚至他們是得著了最寶貴的,
[00:24:41.000 --> 00:24:44.000]  就可以自高自大了。
[00:24:44.000 --> 00:24:46.000]  但是保羅是在告訴他們,
[00:24:46.000 --> 00:24:53.000]  這些恩賜是神賜的,不是給你們自誇的。
[00:24:53.000 --> 00:24:55.000]  所以之後在四章七節,
[00:24:55.000 --> 00:25:00.000]  保羅就比較直白地責備他們這一點。
[00:25:00.000 --> 00:25:05.000]  「是誰使你與別不同?你有什麼不是領受的?
[00:25:05.000 --> 00:25:12.000]  既然是領受的,為什麼還自誇好像不是領受的?」
[00:25:12.000 --> 00:25:15.000]  保羅一步步去鋪排這個重點,
