
[00:00:00.000 --> 00:00:02.000]  好 弟兄姊妹 主內平安
[00:03:16.440 --> 00:03:20.080]  有一些是歷史書
[00:03:20.080 --> 00:03:21.800]  跟歷史有關
[00:03:21.800 --> 00:03:23.600]  有些是詩歌智慧
[00:03:23.600 --> 00:03:25.480]  就是一些歌
[00:03:25.480 --> 00:03:26.840]  其實是一首首的歌
[00:03:26.840 --> 00:03:28.400]  還有一些民間智慧
[00:03:28.400 --> 00:03:31.440]  還有一些屬神的智慧在裡面
[00:03:31.440 --> 00:03:33.560]  甚至乎到後來
[00:03:33.560 --> 00:03:34.560]  我們去到新約
[00:03:34.560 --> 00:03:38.480]  更加多的是書信
[00:03:38.480 --> 00:03:41.120]  就是寫信
[00:03:41.120 --> 00:03:46.200]  我不知道你平時怎樣去看信
[00:03:46.200 --> 00:03:47.280]  你會不會看信的時候
[00:03:47.280 --> 00:03:48.760]  有人寫一封信給你
[00:03:48.760 --> 00:03:49.880]  你讀三句
[00:03:49.880 --> 00:03:53.640]  等我默想一下
[00:03:53.640 --> 00:03:57.120]  明天再讀那幾句
[00:03:57.120 --> 00:03:59.400]  後天又再讀幾句
[00:03:59.400 --> 00:04:02.120]  應該不會這樣讀一封信
[00:04:02.120 --> 00:04:04.520]  所以如果我們讀聖經的狀況
[00:04:04.520 --> 00:04:08.240]  我們讀一些特別是新約很多的書信
[00:04:08.240 --> 00:04:10.320]  其實真的要改變我們的習慣
[00:04:10.320 --> 00:04:12.600]  我們是讀整封信的
[00:04:12.600 --> 00:04:14.000]  有人寫整封信給你
[00:04:14.000 --> 00:04:16.000]  你不會分開幾天讀
[00:04:16.000 --> 00:04:18.600]  所以當我們要讀一些新約的書信的時候
[00:04:18.600 --> 00:04:20.200]  其實也可以訓練一下自己
[00:04:20.200 --> 00:04:22.960]  一次過讀完
[00:04:22.960 --> 00:04:24.600]  讀完第一個概念
[00:04:24.600 --> 00:04:28.040]  然後再翻看某一些你想看的
[00:04:28.040 --> 00:04:29.760]  這樣你就會有更多的印象
[00:04:29.760 --> 00:04:31.400]  和更容易吸收
[00:04:31.400 --> 00:04:33.640]  很多時候我們只是看了幾節
[00:04:33.640 --> 00:04:35.200]  然後我們就默想
[00:04:35.200 --> 00:04:36.720]  但其實我都不知道整段聖經說什麼
[00:04:36.720 --> 00:04:38.960]  整封信說什麼
[00:04:38.960 --> 00:04:40.520]  是很難讀的
[00:04:40.520 --> 00:04:44.200]  所以我們都要鼓勵大家讀書信
[00:04:44.200 --> 00:04:46.240]  記得盡量可以的話
[00:04:46.240 --> 00:04:49.200]  把整封信讀完
[00:04:49.200 --> 00:04:50.560]  當你讀了菲勒比書
[00:04:50.560 --> 00:04:52.280]  最好一次過讀完四章
[00:04:52.280 --> 00:04:53.440]  你大概有一個概念
[00:04:53.440 --> 00:04:54.640]  然後才重溫一下
[00:04:54.640 --> 00:04:56.240]  如何大大的喜樂
[00:04:56.240 --> 00:04:57.040]  想一下這句
[00:04:57.040 --> 00:04:59.120]  在整個經文裡面如何大大的喜樂
[00:04:59.120 --> 00:05:01.200]  這樣就幫我們更加明白
[00:05:01.200 --> 00:05:03.480]  掌握聖經
[00:05:03.480 --> 00:05:05.360]  所以對於我來說
[00:05:05.360 --> 00:05:08.160]  猶大書是一封書信
[00:05:08.160 --> 00:05:11.640]  但更加猶大書是一個寶藏
[00:05:11.640 --> 00:05:13.160]  因為猶大書
[00:05:13.160 --> 00:05:15.640]  知不知道有多少節呢?
[00:05:15.640 --> 00:05:16.840]  只有25節
[00:05:16.840 --> 00:05:18.720]  25節的猶大書
[00:05:18.720 --> 00:05:21.200]  但25節裡面原來是很豐富的
[00:05:21.200 --> 00:05:22.080]  當我預備
[00:05:22.080 --> 00:05:25.560]  我們今年全年主題的經文的時候
[00:05:25.560 --> 00:05:26.400]  一路看猶大書
[00:05:26.400 --> 00:05:27.080]  25節
[00:05:27.080 --> 00:05:28.240]  哎呀 看呀 看呀
[00:05:28.240 --> 00:05:29.840]  好像有很多東西想說
[00:05:29.840 --> 00:05:31.080]  說著說著就想
[00:05:31.080 --> 00:05:34.560]  所以說一次就不夠說
[00:05:34.560 --> 00:05:36.320]  當我預備了
[00:05:36.320 --> 00:05:38.680]  我想應該要說三次
[00:05:38.680 --> 00:05:41.440]  但因為說三次可能太長了
[00:05:41.440 --> 00:05:43.680]  所以定下了說兩次
[00:05:43.680 --> 00:05:45.080]  今天會說上集
[00:05:45.080 --> 00:05:46.840]  下次就說下集
[00:05:46.840 --> 00:05:49.480]  我們就去思想多一點猶大書
[00:05:49.480 --> 00:05:53.480]  讓我們明白多一點猶大書的內容
[00:05:53.480 --> 00:05:55.080]  當我們讀猶大書的時候
[00:05:55.080 --> 00:05:57.080]  我們又要問一個問題
[00:05:57.080 --> 00:05:57.960]  其中有什麼方法
[00:05:57.960 --> 00:06:00.560]  有什麼特別的地方我們可以留意一下呢?
[00:06:00.560 --> 00:06:02.040]  首先就要問一下
[00:06:02.040 --> 00:06:03.920]  記不記得2025年
[00:06:03.920 --> 00:06:06.560]  最後一篇講道的題目是什麼呢?
[00:06:06.560 --> 00:06:09.400]  你要想一下
[00:06:09.400 --> 00:06:10.400]  為什麼你要想一下
[00:06:10.400 --> 00:06:12.120]  想一下最後一篇講道題目
[00:06:12.120 --> 00:06:15.120]  是你說的
[00:06:15.120 --> 00:06:16.280]  是什麼呢?
[00:06:16.280 --> 00:06:19.440]  微妙的三角關係
[00:06:19.440 --> 00:06:22.600]  說三角就是神
[00:06:22.600 --> 00:06:23.560]  保羅
[00:06:23.560 --> 00:06:24.440]  就是這位宣教士
[00:06:24.440 --> 00:06:25.480]  和教會
[00:06:25.480 --> 00:06:26.840]  菲律賓教會的關係
[00:06:26.840 --> 00:06:29.200]  所以那個竅門就是三角
[00:06:29.200 --> 00:06:31.560]  而今天我們讀猶大書
[00:06:31.560 --> 00:06:34.440]  也有一個類似的狀況
[00:06:34.440 --> 00:06:36.640]  它的竅門就是三
[00:06:36.640 --> 00:06:39.200]  就是一個微妙的三的數字
[00:06:39.200 --> 00:06:40.320]  所以待會我們讀的時候
[00:06:40.320 --> 00:06:42.240]  你會發現很多三的數字
[00:06:42.240 --> 00:06:44.640]  我們都會在猶大書裡面發現
[00:06:44.640 --> 00:06:46.600]  你就會發現原來讀聖經
[00:06:46.600 --> 00:06:48.000]  找一下找一下那些樂趣
[00:06:48.000 --> 00:06:48.480]  你明白嗎?
[00:06:48.480 --> 00:06:50.240]  這些三字的數字的樂趣
[00:06:50.240 --> 00:06:53.120]  其實是和它的信息很有關係的
[00:06:53.120 --> 00:06:55.320]  我們試一下進去讀一下
[00:06:55.320 --> 00:06:56.560]  再講多一點
[00:06:56.560 --> 00:06:58.160]  就是猶大書基本上
[00:06:58.160 --> 00:06:59.280]  25節裡面
[00:06:59.280 --> 00:07:01.920]  我們就會用這樣的分段的方法
[00:07:01.920 --> 00:07:04.920]  我想大家現在參加一個讀經計劃裡面的時候
[00:07:04.920 --> 00:07:05.760]  你都會發現
[00:07:05.760 --> 00:07:07.160]  有時候有些資料給你
[00:07:07.160 --> 00:07:09.800]  都會用這些結構的方法
[00:07:09.800 --> 00:07:11.840]  讓我們容易明白
[00:07:11.840 --> 00:07:14.120]  在猶太人寫作裡面
[00:07:14.120 --> 00:07:16.720]  常常都會比較多用這些方式
[00:07:16.720 --> 00:07:19.800]  就是一些ABCBA的結構
[00:07:19.800 --> 00:07:23.000]  這些結構是猶太人寫作品的時候
[00:07:23.000 --> 00:07:26.680]  常常都比較容易用到的一種方式
[00:07:26.680 --> 00:07:28.080]  而當你明白這種方式
[00:07:28.080 --> 00:07:29.040]  你會發現
[00:07:29.040 --> 00:07:31.880]  它的A和它的A'
[00:07:31.880 --> 00:07:33.200]  就是A撇一撇
[00:07:33.200 --> 00:07:35.920]  很多時候是有一個對應的
[00:07:35.920 --> 00:07:38.520]  而它的B和B撇一撇
[00:07:38.520 --> 00:07:39.880]  是有一個對應的
[00:07:39.880 --> 00:07:44.000]  而中間很多時候會凸顯一個C的狀況
[00:07:44.000 --> 00:07:46.400]  你這樣明白讀書信
[00:07:46.400 --> 00:07:48.840]  或者讀猶太人的作品
[00:07:48.840 --> 00:07:50.440]  有時候你讀聖經
[00:07:50.440 --> 00:07:53.200]  就會容易抓到那個重點
[00:07:53.200 --> 00:07:54.480]  而今天因為時間關係
[00:07:54.480 --> 00:07:58.600]  我只會先去看A和A撇的部分
[00:07:58.600 --> 00:08:00.880]  和B和B撇的部分
[00:08:00.880 --> 00:08:06.160]  下一次我們會去看五至十六節的部分
[00:08:06.160 --> 00:08:08.360]  第一個和大家去思想的重點
[00:08:08.360 --> 00:08:12.560]  就是蒙福之人
[00:08:12.560 --> 00:08:14.040]  當我們看蒙福之人的時候
[00:08:14.040 --> 00:08:17.200]  我們說這是一個猶太的書信
[00:08:17.200 --> 00:08:18.040]  什麼意思呢?
[00:08:18.040 --> 00:08:20.960]  就是由猶太所寫的一封信
[00:08:20.960 --> 00:08:23.240]  這個猶太究竟是什麼人呢?
[00:08:23.240 --> 00:08:25.320]  在聖經裡面確實出現了好幾個
[00:08:25.320 --> 00:08:28.240]  不同的猶太人物的名字
[00:08:28.240 --> 00:08:30.280]  但是在這封書信裡面
[00:08:30.280 --> 00:08:31.840]  一開始的時候就已經說清楚了
[00:08:31.840 --> 00:08:34.200]  他說他是耶穌基督的僕人
[00:08:34.200 --> 00:08:37.240]  雅各的兄弟猶太
[00:08:37.240 --> 00:08:40.440]  很清楚他知道自己的身份
[00:08:40.440 --> 00:08:42.480]  自稱為是一個很卑微的身份
[00:08:42.480 --> 00:08:44.720]  是一個僕人的身份
[00:08:44.720 --> 00:08:47.200]  而當他這個身份裡面還有一個關係
[00:08:47.200 --> 00:08:49.400]  就是表明了他有一個兄弟
[00:08:49.400 --> 00:08:51.080]  就叫雅各
[00:08:51.080 --> 00:08:52.400]  在聖經裡面我們發現
[00:08:52.400 --> 00:08:53.800]  這是一個什麼人
[00:08:53.800 --> 00:08:56.520]  哪一個猶太有一個兄弟雅各呢?
[00:08:56.520 --> 00:08:58.160]  當你看回《馬達福音》的時候
[00:08:58.160 --> 00:09:00.720]  你就會掌握得多一點
[00:09:00.720 --> 00:09:03.160]  《馬達福音》裡面十三章說道
[00:09:03.160 --> 00:09:05.480]  「這不是那木匠的兒子嗎?
[00:09:05.480 --> 00:09:08.080]  他母親不是叫瑪利亞嗎?
[00:09:08.080 --> 00:09:10.640]  他(耶穌)兄弟們
[00:09:10.640 --> 00:09:15.360]  不是叫雅各、約瑟、西門、猶太嗎?」
[00:09:15.360 --> 00:09:18.200]  所以在《馬達福音》裡面就描述到
[00:09:18.200 --> 00:09:20.520]  耶穌之後有些兄弟
[00:09:20.520 --> 00:09:22.240]  有些弟弟出現
[00:09:22.240 --> 00:09:25.920]  包括了雅各、約瑟、西門和猶太
[00:09:25.920 --> 00:09:28.480]  而這裡說雅各的兄弟猶太
[00:09:28.480 --> 00:09:32.240]  證明了雅各和猶太的關係
[00:09:32.240 --> 00:09:33.840]  是一個兄弟的關係
[00:09:33.840 --> 00:09:36.360]  所以普遍學者都相信
[00:09:36.360 --> 00:09:39.160]  猶太書的作者猶太
[00:09:39.160 --> 00:09:42.320]  其實就是耶穌的弟弟
[00:09:42.320 --> 00:09:44.080]  那位猶太
[00:09:44.080 --> 00:09:49.280]  這位猶太應該很清楚耶穌的死亡
[00:09:49.280 --> 00:09:51.560]  因為他是很親的人
[00:09:51.560 --> 00:09:54.960]  雖然當時未明白耶穌是哪一位
[00:09:54.960 --> 00:09:57.280]  但他確實很明白
[00:09:57.280 --> 00:10:01.600]  耶穌的出生和死亡
[00:10:01.600 --> 00:10:06.640]  但他自己稱呼自己只是一個僕人
[00:10:06.640 --> 00:10:08.400]  這位僕人寫了一封信
[00:10:08.400 --> 00:10:10.160]  寫給誰呢?
[00:10:10.160 --> 00:10:11.960]  收信人在哪裡呢?
[00:10:11.960 --> 00:10:13.160]  在後面就會解釋了
[00:10:13.160 --> 00:10:15.680]  寫信給那些被召的
[00:10:15.680 --> 00:10:17.720]  在上帝亂蒙礙的
[00:10:17.720 --> 00:10:20.960]  為耶穌基督保守的人
[00:10:20.960 --> 00:10:24.720]  願憐憫、平安、慈愛、多多加給你們
[00:10:24.720 --> 00:10:26.920]  在這裡我想先看到
[00:10:26.920 --> 00:10:29.360]  原來猶太很想寫一封信
[00:10:29.360 --> 00:10:32.720]  寫給基督徒的信徒
[00:10:32.720 --> 00:10:35.120]  而他怎樣去認定這些信徒
[00:10:35.120 --> 00:10:37.960]  他們有什麼特別的身份呢?
[00:10:37.960 --> 00:10:39.240]  其實你看看這裡
[00:10:39.240 --> 00:10:42.200]  就出現了第一個的「三」
[00:10:42.200 --> 00:10:43.600]  「三」是什麼呢?
[00:10:43.600 --> 00:10:45.600]  就是「蒙召」
[00:10:45.600 --> 00:10:48.000]  他的被召其實就是他的蒙召
[00:10:48.000 --> 00:10:49.080]  Called
[00:10:49.080 --> 00:10:51.120]  接著就是蒙愛
[00:10:51.120 --> 00:10:52.200]  Loved
[00:10:52.200 --> 00:10:53.680]  和保守
[00:10:53.680 --> 00:10:54.760]  就是蒙保守
[00:10:54.760 --> 00:10:55.680]  Kept
[00:10:55.680 --> 00:10:59.080]  正正是說原來基督徒有一個很特殊
[00:10:59.080 --> 00:11:01.400]  一個很重要的狀況就是
[00:11:01.400 --> 00:11:03.880]  原來我們今天能夠成為神的兒女
[00:11:03.880 --> 00:11:06.720]  猶太就很清楚說我們是被召的
[00:11:06.720 --> 00:11:10.240]  這個被召並不是由我們自己去揀選
[00:11:10.240 --> 00:11:13.640]  很清楚是耶穌先揀選了我們
[00:11:13.640 --> 00:11:17.760]  所以是叫我們召集我們能夠成為祂的百姓
[00:11:17.760 --> 00:11:20.280]  當我們能夠被神召集成為祂的百姓的時候
[00:11:20.280 --> 00:11:22.640]  而且是得到祂的愛
[00:11:22.640 --> 00:11:24.240]  得到祂的愛眷
[00:11:24.240 --> 00:11:26.720]  而且還包含了祂的保守
[00:11:26.720 --> 00:11:30.080]  愛一個人就會保護你所愛的人
[00:11:30.080 --> 00:11:31.560]  而這裡正正是說
[00:11:31.560 --> 00:11:34.480]  這一群猶太所寫給的信徒
[00:11:34.480 --> 00:11:38.240]  這群信徒都是被上帝所愛的
[00:11:38.240 --> 00:11:42.880]  所以藉著蒙愛和蒙保守
[00:11:42.880 --> 00:11:47.280]  去凸顯了這群信徒的身份
[00:11:47.280 --> 00:11:48.480]  簡單來說
[00:11:48.480 --> 00:11:50.360]  就是蒙福
[00:11:50.360 --> 00:11:53.480]  當一個人可以呼喚你成為他的一份子
[00:11:53.480 --> 00:11:54.600]  還可以得到他的愛
[00:11:54.600 --> 00:11:56.000]  得到他的保護
[00:11:56.000 --> 00:11:58.400]  其實這是一個蒙福的表現
[00:11:58.400 --> 00:12:00.400]  當你能夠蒙福的時候
[00:12:00.400 --> 00:12:02.320]  這裡甚至會再說到
[00:12:02.320 --> 00:12:05.000]  蒙福的人會有什麼具體的狀況
[00:12:05.000 --> 00:12:05.880]  會見得到呢?
[00:12:05.880 --> 00:12:06.880]  你會見得到的是什麼?
[00:12:06.880 --> 00:12:10.840]  有憐憫、平安和慈愛
[00:12:10.840 --> 00:12:13.600]  這裡也是一個「三」
[00:12:13.600 --> 00:12:14.760]  說的是
[00:12:14.760 --> 00:12:17.480]  當我們能夠有這麼特別的身份的時候
[00:12:17.480 --> 00:12:18.960]  我們是被祝福的
[00:12:18.960 --> 00:12:21.080]  我們成為神的兒女是被祝福的
[00:12:21.080 --> 00:12:24.160]  而且是多多的加給我們
[00:12:24.160 --> 00:12:29.920]  這種福氣包括了神的憐憫、平安和慈愛
[00:12:29.920 --> 00:12:31.840]  在這裡我不花時間說太多
[00:12:31.840 --> 00:12:34.480]  逐個逐個解釋
[00:12:34.480 --> 00:12:36.280]  但是你很明顯就知道
[00:12:36.280 --> 00:12:39.400]  猶大很認定這些信徒、修信的人
[00:12:39.400 --> 00:12:41.360]  就是一群蒙福的人
[00:12:41.360 --> 00:12:45.840]  蒙福的人一定要不斷認清自己有蒙福的身份
[00:12:45.840 --> 00:12:48.880]  因為有時候我們不知不覺在生活裡
[00:12:48.880 --> 00:12:51.800]  有時候處於一個自憐的狀況
[00:12:51.800 --> 00:12:55.360]  經常覺得自己很慘、自己沒有人愛
[00:12:55.360 --> 00:12:59.560]  特別是我們有時候是一個人住的
[00:12:59.560 --> 00:13:03.360]  在家裡總是覺得孤零零的
[00:13:03.360 --> 00:13:05.920]  但是猶大說不是的
[00:13:05.920 --> 00:13:07.120]  你是蒙愛的
[00:13:07.120 --> 00:13:08.680]  你不是一個人的
[00:13:08.680 --> 00:13:10.200]  你是一個被愛的人
[00:13:10.200 --> 00:13:12.280]  所以你絕不孤單
[00:13:12.280 --> 00:13:13.520]  當他這樣說的時候
[00:13:13.520 --> 00:13:15.000]  正正是在說
[00:13:15.000 --> 00:13:18.320]  我們要不斷去確認我們是蒙福的人
[00:13:18.320 --> 00:13:20.120]  所以當我們看到後面
[00:13:20.120 --> 00:13:23.080]  剛才我們讀過A'
[00:13:23.080 --> 00:13:24.480]  就是我們說的呼應
[00:13:24.480 --> 00:13:26.000]  前頭隱言
[00:13:26.000 --> 00:13:28.480]  和最後的結語是一個呼應
[00:13:28.480 --> 00:13:30.880]  我們看看呼應的結語是怎樣寫的
[00:13:30.880 --> 00:13:33.360]  那個A'的段落
[00:13:33.360 --> 00:13:35.480]  就是24到25節
[00:13:35.480 --> 00:13:37.200]  24到25節他說
[00:13:37.200 --> 00:13:39.520]  願那能保守你們不失腳
[00:13:39.520 --> 00:13:40.920]  使你們無瑕無痴
[00:13:40.920 --> 00:13:43.760]  歡歡喜喜站在神榮耀之前的
[00:13:43.760 --> 00:13:45.880]  我們的救主
[00:13:45.880 --> 00:13:47.800]  獨一的上帝
[00:13:47.800 --> 00:13:50.800]  其實24到25節是一個頌讚
[00:13:50.800 --> 00:13:52.520]  24到25節就是講完之前
[00:13:52.520 --> 00:13:53.360]  寫完這封信之後
[00:13:53.360 --> 00:13:55.160]  最後就發上一個頌讚
[00:13:55.160 --> 00:13:58.600]  願...向神發出一個讚美
[00:13:58.600 --> 00:14:00.200]  但這個讚美詩歌裡面
[00:14:00.200 --> 00:14:03.480]  原來他再一次去回憶
[00:14:03.480 --> 00:14:06.560]  勾起讀者的一個回憶
[00:14:06.560 --> 00:14:08.480]  他們是蒙福的
[00:14:08.480 --> 00:14:10.200]  猶大很想不斷提醒
[00:14:10.200 --> 00:14:12.080]  你們是蒙福之人
[00:14:12.080 --> 00:14:13.440]  怎樣看到蒙福呢?
[00:14:13.440 --> 00:14:15.560]  又有三了
[00:14:15.560 --> 00:14:17.800]  當講到我們這個獨一的救主
[00:14:17.800 --> 00:14:19.120]  怎樣對待我們的時候
[00:14:19.120 --> 00:14:20.120]  包括了他講了
[00:14:20.120 --> 00:14:20.840]  第一
[00:14:20.840 --> 00:14:23.720]  就是保守我們不失腳
[00:14:23.720 --> 00:14:25.640]  因為事實上我們很容易失腳
[00:14:25.640 --> 00:14:28.200]  我們很容易行差踏錯
[00:14:28.200 --> 00:14:30.360]  可能有時出於一句說話
[00:14:30.360 --> 00:14:31.720]  可能出於一個衝動
[00:14:31.720 --> 00:14:34.040]  可能出於一個心急的動作
[00:14:34.040 --> 00:14:36.560]  就可能已經衝紅燈
[00:14:36.560 --> 00:14:38.360]  出事了我們的人生
[00:14:38.360 --> 00:14:41.200]  所以我們需要上帝的保守
[00:14:41.200 --> 00:14:44.120]  這個保守的字在前面已經提及
[00:14:44.120 --> 00:14:48.280]  回應我們是一個有蒙福的人
[00:14:48.280 --> 00:14:49.640]  所以第一個
[00:14:49.640 --> 00:14:51.840]  我們是保守我們不失腳
[00:14:51.840 --> 00:14:52.480]  第二個是怎樣呢?
[00:14:52.480 --> 00:14:56.600]  講到神使我們無瑕無恥
[00:14:56.600 --> 00:14:57.560]  我們無瑕無恥
[00:14:57.560 --> 00:14:59.440]  並不是因為我們不犯罪
[00:14:59.440 --> 00:15:02.480]  而是上帝看我們為無罪
[00:15:02.480 --> 00:15:05.320]  而且我們做信耶穌的人
[00:15:05.320 --> 00:15:08.320]  還可以歡歡喜喜站在神的面前
[00:15:08.320 --> 00:15:09.480]  因為你想像一下
[00:15:09.480 --> 00:15:10.560]  如果你是一個罪人
[00:15:10.560 --> 00:15:12.640]  你面對法官的時候
[00:15:12.640 --> 00:15:14.000]  你應該很羞愧
[00:15:14.000 --> 00:15:16.680]  甚至乎你很擔心被定罪
[00:15:16.680 --> 00:15:17.920]  但我們今天
[00:15:17.920 --> 00:15:19.600]  我們以一個蒙愛的身份
[00:15:19.600 --> 00:15:21.320]  我們成為神的兒女
[00:15:21.320 --> 00:15:23.520]  我們可以歡歡喜喜站在祂的面前
[00:15:23.520 --> 00:15:26.080]  等待見到我們的神
[00:15:26.080 --> 00:15:27.840]  所以這裡
[00:15:27.840 --> 00:15:29.080]  猶大就是這樣
[00:15:29.080 --> 00:15:33.840]  講述了三個信徒的獨特處境
[00:15:33.840 --> 00:15:36.800]  再一次回應我們是蒙福的人
[00:15:36.800 --> 00:15:39.360]  所以最後講到什麼呢?
[00:15:39.360 --> 00:15:40.200]  蒙福的人
[00:15:40.200 --> 00:15:43.080]  我們要想想怎樣去回應神
[00:15:43.080 --> 00:15:46.280]  這就是第一個A和那個A撇一撇
[00:15:46.280 --> 00:15:49.200]  前後段落的相關
[00:15:49.200 --> 00:15:52.040]  再一次又一次確認我們是蒙福的人
[00:15:52.040 --> 00:15:55.200]  我們要想想怎樣回應上帝
[00:15:55.200 --> 00:15:57.600]  怎樣活出我們的生命呢?
[00:15:57.600 --> 00:16:00.200]  其中這個段落裡的回應是什麼呢?
[00:16:00.200 --> 00:16:01.080]  最好的回應就是
[00:16:01.080 --> 00:16:04.160]  他們結果用了一個重贊
[00:16:04.160 --> 00:16:06.280]  就是願我們的救主
[00:16:06.280 --> 00:16:07.840]  獨一的上帝
[00:16:07.840 --> 00:16:09.680]  借助我們的主耶穌基督
[00:16:09.680 --> 00:16:13.720]  得享榮耀、威嚴、能力、權柄
[00:16:13.720 --> 00:16:15.640]  再一次用到
[00:16:15.640 --> 00:16:18.160]  從曼谷以前就是色在
[00:16:18.160 --> 00:16:20.160]  到現今就是甘在
[00:16:20.160 --> 00:16:23.080]  到永永遠遠就是永在
[00:16:23.080 --> 00:16:25.040]  願神在色在、甘在
[00:16:25.040 --> 00:16:26.240]  以後永在的日子裡
[00:16:26.240 --> 00:16:27.600]  都得到祂的榮耀
[00:16:27.600 --> 00:16:30.520]  就是我們最好對神的贊助
[00:16:30.520 --> 00:16:32.320]  所以今天第一個分題
