
[00:00:00.000 --> 00:00:04.500]  我今日要講的是在我裏面的訊息很激勵我
[00:04:13.000 --> 00:04:16.000]  他哭,他哭吐大哭
[00:04:16.000 --> 00:04:20.000]  聖靈就走來安慰他,不要哭
[00:04:20.000 --> 00:04:23.000]  我告訴你,不要哭
[00:04:23.000 --> 00:04:34.000]  看呀,猶大支派中的獅子,大衛的根,他以德性,能以展開那書卷
[00:04:34.000 --> 00:04:39.000]  使徒約翰介紹耶穌另外一個身份
[00:04:39.000 --> 00:04:44.000]  猶大支派中的甚麼?獅子
[00:04:44.000 --> 00:04:54.000]  你跟隔壁的人說,耶穌是神的兒子,是神的羔羊,是猶大支派的獅子
[00:04:54.000 --> 00:04:56.000]  說完了
[00:04:56.000 --> 00:05:00.000]  哇,很好,節奏差不多
[00:05:00.000 --> 00:05:05.000]  那究竟呢?這三個身份
[00:05:05.000 --> 00:05:10.000]  對我們來說,對我們信祂的人來說
[00:05:10.000 --> 00:05:13.000]  對我們信祂而得生命的人來說
[00:05:13.000 --> 00:05:19.000]  對我們信祂而得更豐盛的生命的人來說,究竟是甚麼意義呢?
[00:05:19.000 --> 00:05:26.000]  首先我們說說,神羔羊的意義好不好?
[00:05:26.000 --> 00:05:31.000]  神的兒子,他要承傳天父爸爸的心意
[00:05:31.000 --> 00:05:34.000]  所以那個心意是甚麼?
[00:05:34.000 --> 00:05:38.000]  是他愛世界上每一個失喪的人
[00:05:38.000 --> 00:05:44.000]  所以他來到地上,成為甚麼?成為那個贖罪祭
[00:05:44.000 --> 00:05:48.000]  那個凡祭,那個贖獻祭
[00:05:48.000 --> 00:05:53.000]  就是說,從今以後,因著耶穌的緣故,要不要再獻祭呢?
[00:05:53.000 --> 00:05:57.000]  無論你要不要,都不用獻祭了
[00:05:57.000 --> 00:06:03.000]  因為一次獻上已經甚麼?完成了
[00:06:03.000 --> 00:06:09.000]  因為這樣,這個神的羔羊,是除去世人甚麼?
[00:06:09.000 --> 00:06:11.000]  罪孽的
[00:06:11.000 --> 00:06:15.000]  弟兄姊妹,你覺得你有沒有罪孽?
[00:06:15.000 --> 00:06:18.000]  你有罪和有罪孽是不同的
[00:06:18.000 --> 00:06:21.000]  你中文好不好?
[00:06:21.000 --> 00:06:24.000]  我有罪了
[00:06:24.000 --> 00:06:28.000]  但你通常說,罪孽是甚麼?
[00:06:28.000 --> 00:06:31.000]  我罪孽深重
[00:06:31.000 --> 00:06:38.000]  罪孽的意思,不只是我自己犯下傷害自己的罪
[00:06:38.000 --> 00:06:42.000]  我是連累了很多的人
[00:06:42.000 --> 00:06:45.000]  傷害了很多的人
[00:06:45.000 --> 00:06:48.000]  甚至乎是很多的世代
[00:06:48.000 --> 00:06:51.000]  我們說這些人是罪孽甚麼?
[00:06:51.000 --> 00:06:54.000]  深重,你覺得你有沒有?
[00:06:54.000 --> 00:06:57.000]  嘩,都有人點頭
[00:06:57.000 --> 00:07:02.000]  很厲害,很有見識,點頭的人
[00:07:02.000 --> 00:07:07.000]  我告訴你,其實我們每一個人都在罪孽裏
[00:07:07.000 --> 00:07:12.000]  我不一定是做出一些事
[00:07:12.000 --> 00:07:16.000]  是我有意識要去傷害很多人
[00:07:16.000 --> 00:07:21.000]  不過,我確實會傷害我的後代
[00:07:21.000 --> 00:07:23.000]  你同不同意?
[00:07:23.000 --> 00:07:28.000]  所以,不結婚,不生小孩是比較好的
[00:07:28.000 --> 00:07:31.000]  因為不用傷害後代
[00:07:31.000 --> 00:07:34.000]  不是,你做傳道人都很麻煩
[00:07:34.000 --> 00:07:37.000]  我現在發現教會受傷
[00:07:37.000 --> 00:07:40.000]  很多是因為傳道人搞成的
[00:07:40.000 --> 00:07:44.000]  我是傳道人,我說話會比較好,自己承認
[00:07:44.000 --> 00:07:46.000]  當然,弟兄姊妹有沒有搞成?
[00:07:46.000 --> 00:07:50.000]  都有的,因為我們大家都是創傷人
[00:07:50.000 --> 00:07:54.000]  我經常說,你把創傷人困在一起
[00:07:54.000 --> 00:07:57.000]  他們當然自相殘殺
[00:07:57.000 --> 00:08:01.000]  你跟隔壁說,我終於明白小祖為何會這樣
[00:08:01.000 --> 00:08:05.000]  那個小祖就是一個籠,困住你
[00:08:05.000 --> 00:08:10.000]  你就自相殘殺,看看你殘殺到怎樣
[00:08:10.000 --> 00:08:14.000]  其實我們是無論你願意還是不願意
[00:08:14.000 --> 00:08:18.000]  原來你我都活在那個罪孽深重的裏面
[00:08:18.000 --> 00:08:21.000]  這個罪孽可以分兩方面
[00:08:21.000 --> 00:08:24.000]  一方面是我自己犯罪
[00:08:24.000 --> 00:08:28.000]  我自己犯罪,你有沒有自己該死的事?
[00:08:28.000 --> 00:08:31.000]  你有沒有自己很懊悔的事?
[00:08:31.000 --> 00:08:37.000]  你有沒有覺得那時可以反轉,我死都不會做那件事?
[00:08:37.000 --> 00:08:41.000]  凡肯答有的都是誠實人
[00:08:41.000 --> 00:08:45.000]  因為你領了教訓,我們人人都有
[00:08:45.000 --> 00:08:48.000]  第二件事就是我們被別人犯罪
[00:08:48.000 --> 00:08:50.000]  別人犯罪傷害到我們
[00:08:50.000 --> 00:08:53.000]  就好像無辜菇一樣
[00:08:53.000 --> 00:08:58.000]  這種無辜菇其實是很多情況裏面發生的
[00:08:58.000 --> 00:09:02.000]  你在小時候在家裏長大
[00:09:02.000 --> 00:09:05.000]  爸爸媽媽可能都很疼愛你的
[00:09:05.000 --> 00:09:07.000]  不過他們兩個一夜吵架
[00:09:07.000 --> 00:09:10.000]  你是不是無辜菇受傷害?
[00:09:10.000 --> 00:09:12.000]  或者他們不止吵架
[00:09:12.000 --> 00:09:15.000]  他們拿刀拿叉,不是BBQ
[00:09:15.000 --> 00:09:18.000]  他們傷不傷害你?
[00:09:18.000 --> 00:09:20.000]  最後的結果是什麼?
[00:09:20.000 --> 00:09:22.000]  是分開的
[00:09:22.000 --> 00:09:24.000]  他們傷不傷害你?
[00:09:24.000 --> 00:09:28.000]  很多的理論,現在比較少人說
[00:09:28.000 --> 00:09:30.000]  大概十五年前左右
[00:09:30.000 --> 00:09:33.000]  那些理論就說:傻了
[00:09:33.000 --> 00:09:37.000]  兩夫妻怎會為子女維持婚姻?
[00:09:37.000 --> 00:09:40.000]  那個弟弟不會因為你離婚而受傷害
[00:09:40.000 --> 00:09:42.000]  不會的,只要你對他好就行了
[00:09:42.000 --> 00:09:44.000]  真的這樣說的
[00:09:44.000 --> 00:09:47.000]  當然,我要話說回來
[00:09:47.000 --> 00:09:50.000]  兩夫妻沒有離婚都不等於你不傷害弟弟
[00:09:50.000 --> 00:09:53.000]  你跟隔壁的講屎?
[00:09:53.000 --> 00:09:56.000]  是不是?就是這樣
[00:09:56.000 --> 00:10:00.000]  但是離婚的傷害是很大的
[00:10:00.000 --> 00:10:02.000]  同意嗎?好
[00:10:02.000 --> 00:10:05.000]  所以我們可以說是被罪
[00:10:05.000 --> 00:10:07.000]  被犯罪
[00:10:07.000 --> 00:10:09.000]  或者爸爸媽媽其實都很想照顧你照顧得好
[00:10:09.000 --> 00:10:13.000]  不過因為他都是一個不完全的人
[00:10:13.000 --> 00:10:15.000]  他在照顧你的過程中
[00:10:15.000 --> 00:10:17.000]  因著他的好意傷害你
[00:10:17.000 --> 00:10:19.000]  你猜有沒有?
[00:10:19.000 --> 00:10:21.000]  多的是
[00:10:21.000 --> 00:10:25.000]  這種叫做帶著善意的迫害
[00:10:25.000 --> 00:10:29.000]  你不知道父母最有權柄
[00:10:29.000 --> 00:10:32.000]  做什麼?帶著善意的迫害
[00:10:32.000 --> 00:10:36.000]  真是很慘烈的
[00:10:36.000 --> 00:10:39.000]  如果你明白
[00:10:39.000 --> 00:10:42.000]  也許你現在對你的子女會手鬆一點
[00:10:42.000 --> 00:10:46.000]  就是說其實他成不成才
[00:10:46.000 --> 00:10:48.000]  不是你決定
[00:10:48.000 --> 00:10:54.000]  你最好就是鬆開你的魔爪
[00:10:54.000 --> 00:11:00.000]  讓上帝那個慈愛的手來擁抱他
[00:11:00.000 --> 00:11:02.000]  如果不是的話
[00:11:02.000 --> 00:11:04.000]  我告訴你不得好死
[00:11:04.000 --> 00:11:06.000]  真是不得好死
[00:11:06.000 --> 00:11:10.000]  就算很厲害也沒有意義
[00:11:10.000 --> 00:11:12.000]  我在美國看太多厲害的人
[00:11:12.000 --> 00:11:14.000]  很厲害
[00:11:14.000 --> 00:11:16.000]  爸爸媽媽用盡苦心迫害他們
[00:11:16.000 --> 00:11:18.000]  某程度上
[00:11:18.000 --> 00:11:20.000]  某一方面專
[00:11:20.000 --> 00:11:24.000]  但是整個人殘缺不全
[00:11:24.000 --> 00:11:26.000]  心裡好什麼?
[00:11:26.000 --> 00:11:28.000]  好痛啊
[00:11:28.000 --> 00:11:30.000]  絕大部分我接觸到的
[00:11:30.000 --> 00:11:32.000]  絕大部分香港過去的
[00:11:32.000 --> 00:11:34.000]  絕大部分
[00:11:34.000 --> 00:11:35.000]  有一部分台灣
[00:11:35.000 --> 00:11:36.000]  有一部分是中國大陸
[00:11:36.000 --> 00:11:38.000]  但是比較多是香港過去
[00:11:38.000 --> 00:11:41.000]  心裡聽他們講的故事
[00:11:41.000 --> 00:11:45.000]  我就想起我們很多成長裡遇到的事
[00:11:45.000 --> 00:11:46.000]  頂姐妹
[00:11:46.000 --> 00:11:51.000]  我說的已經不再是一個道理這麼簡單
[00:11:51.000 --> 00:11:54.000]  這個真理是帶著什麼?
[00:11:54.000 --> 00:11:57.000]  帶著實踐的經驗
[00:11:57.000 --> 00:12:00.000]  帶著很多人生的體會
[00:12:00.000 --> 00:12:03.000]  去告訴你
[00:12:03.000 --> 00:12:05.000]  其實我們沒有辦法
[00:12:05.000 --> 00:12:07.000]  讓我們的弟弟
[00:12:07.000 --> 00:12:10.000]  成為你心目中想要的
[00:12:10.000 --> 00:12:12.000]  因為他不是
[00:12:12.000 --> 00:12:14.000]  他不是
[00:12:14.000 --> 00:12:15.000]  他不是
[00:12:15.000 --> 00:12:17.000]  將來我有機會再說多一點
[00:12:17.000 --> 00:12:20.000]  為什麼他不是的事給你們聽
[00:12:20.000 --> 00:12:21.000]  很精彩的
[00:12:21.000 --> 00:12:23.000]  我發現了一些東西
[00:12:23.000 --> 00:12:26.000]  在這個原生家庭裡
[00:12:26.000 --> 00:12:28.000]  這些遭遇我們是被罪的
[00:12:28.000 --> 00:12:30.000]  其實你去學校
[00:12:30.000 --> 00:12:32.000]  老師其實沒有惡意要害你的
[00:12:32.000 --> 00:12:33.000]  對不對
[00:12:33.000 --> 00:12:35.000]  沒有一間學校設立的時候
[00:12:35.000 --> 00:12:37.000]  我專門讓學生進來
[00:12:37.000 --> 00:12:39.000]  害得他們什麼狗菜
[00:12:39.000 --> 00:12:42.000]  沒有一間學校的宗旨是這樣的
[00:12:42.000 --> 00:12:43.000]  是不是
[00:12:43.000 --> 00:12:45.000]  但是你不明白為什麼
[00:12:45.000 --> 00:12:49.000]  你在學校裡總是受傷
[00:12:49.000 --> 00:12:51.000]  對不對
[00:12:51.000 --> 00:12:53.000]  老闆請你
[00:12:53.000 --> 00:12:56.000]  其實都不想糟蹋你的
[00:12:56.000 --> 00:12:57.000]  對不對
[00:12:57.000 --> 00:12:59.000]  請你回來做什麼
[00:12:59.000 --> 00:13:00.000]  做工而已
[00:13:00.000 --> 00:13:01.000]  對不對
[00:13:01.000 --> 00:13:02.000]  但不知為什麼
[00:13:02.000 --> 00:13:05.000]  他就當你人渣那樣踩
[00:13:05.000 --> 00:13:07.000]  不知為什麼
[00:13:07.000 --> 00:13:09.000]  他又不明白你又不明白
[00:13:09.000 --> 00:13:11.000]  是不是
[00:13:11.000 --> 00:13:12.000]  被罪
[00:13:12.000 --> 00:13:14.000]  你覺得很痛苦
[00:13:14.000 --> 00:13:15.000]  為什麼我做一份工
[00:13:15.000 --> 00:13:17.000]  要去到一個地步
[00:13:17.000 --> 00:13:21.000]  是這麼無地自容的呢
[00:13:21.000 --> 00:13:23.000]  是這麼抬不起頭的呢
[00:13:23.000 --> 00:13:26.000]  你心裡可能很沮喪
[00:13:26.000 --> 00:13:29.000]  其實老闆可能有另外一個角度
[00:13:29.000 --> 00:13:31.000]  我都不明白那些年輕人
[00:13:31.000 --> 00:13:34.000]  真的恨鐵不成鋼
[00:13:34.000 --> 00:13:36.000]  為什麼會這樣呢
[00:13:36.000 --> 00:13:38.000]  我以前好像他這樣有機會
[00:13:38.000 --> 00:13:40.000]  我就勤力到怎樣
[00:13:40.000 --> 00:13:43.000]  老闆一定讚我
[00:13:43.000 --> 00:13:45.000]  因為我勤力過老闆
[00:13:45.000 --> 00:13:46.000]  是不是
[00:13:46.000 --> 00:13:47.000]  他有他的角度
[00:13:47.000 --> 00:13:49.000]  我們每一個人都是這樣
[00:13:49.000 --> 00:13:50.000]  我們被罪之後
[00:13:50.000 --> 00:13:52.000]  我們很容易去傷害別人
[00:13:52.000 --> 00:13:55.000]  這是我們的生命歷程
[00:13:55.000 --> 00:13:57.000]  第二件事
[00:13:57.000 --> 00:13:59.000]  就是你年紀越大
[00:13:59.000 --> 00:14:02.000]  你發現你的身體不會越來越好
[00:14:02.000 --> 00:14:03.000]  無論你多fit
[00:14:03.000 --> 00:14:06.000]  我們中間偉成夠fit
[00:14:06.000 --> 00:14:08.000]  我請他做童工的時候
[00:14:08.000 --> 00:14:10.000]  我問他有什麼專長
[00:14:10.000 --> 00:14:12.000]  我說你不要說personnel
[00:14:12.000 --> 00:14:14.000]  我不會請你做personnel
[00:14:14.000 --> 00:14:15.000]  如果你做personnel
[00:14:15.000 --> 00:14:17.000]  不如在外面賺多點錢
[00:14:17.000 --> 00:14:19.000]  回來教會賺個雞碎這麼多
[00:14:19.000 --> 00:14:20.000]  怎麼貴呢
[00:14:20.000 --> 00:14:21.000]  是不是
[00:14:21.000 --> 00:14:23.000]  他就想了一下
[00:14:23.000 --> 00:14:25.000]  很好笑的
[00:14:25.000 --> 00:14:27.000]  我還記得他的樣子
[00:14:27.000 --> 00:14:29.000]  想了一下
[00:14:29.000 --> 00:14:32.000]  所有圓滾滾的東西都適合我
[00:14:32.000 --> 00:14:33.000]  我就說
[00:14:33.000 --> 00:14:35.000]  圓滾滾的嗎
[00:14:35.000 --> 00:14:37.000]  球類
[00:14:37.000 --> 00:14:39.000]  很fit吧
[00:14:39.000 --> 00:14:41.000]  好fit啊
[00:14:41.000 --> 00:14:43.000]  fit不fit啊現在
[00:14:43.000 --> 00:14:45.000]  腿都扭了
[00:14:45.000 --> 00:14:47.000]  以前扭完很快好
[00:14:47.000 --> 00:14:49.000]  現在扭完很難好
[00:14:49.000 --> 00:14:51.000]  現在傷蝨
[00:14:51.000 --> 00:14:53.000]  真的
[00:14:53.000 --> 00:14:55.000]  你發現身體越來越
[00:14:55.000 --> 00:14:57.000]  好盡下墜
[00:14:57.000 --> 00:14:59.000]  同意吧
[00:14:59.000 --> 00:15:01.000]  你沒病沒痛
[00:15:01.000 --> 00:15:03.000]  可以什麼呢
[00:15:03.000 --> 00:15:05.000]  足壽而死已經是
[00:15:05.000 --> 00:15:07.000]  人間第一什麼
[00:15:07.000 --> 00:15:09.000]  幸福人
[00:15:09.000 --> 00:15:11.000]  祝福一下旁邊的人
[00:15:11.000 --> 00:15:13.000]  沒病沒痛足壽而死
[00:15:13.000 --> 00:15:15.000]  沒病沒痛
[00:15:15.000 --> 00:15:19.000]  你沒病沒痛
[00:15:19.000 --> 00:15:21.000]  就大件事了
[00:15:21.000 --> 00:15:23.000]  要足壽而死
[00:15:23.000 --> 00:15:25.000]  足壽而死
[00:15:25.000 --> 00:15:27.000]  真的不容易
[00:15:27.000 --> 00:15:29.000]  今天其實
[00:15:29.000 --> 00:15:31.000]  我相信除了
[00:15:31.000 --> 00:15:33.000]  香港除了
[00:15:33.000 --> 00:15:35.000]  住啊
[00:15:35.000 --> 00:15:37.000]  吃啊
[00:15:37.000 --> 00:15:39.000]  走啊
[00:15:39.000 --> 00:15:41.000]  接著就是什麼
[00:15:41.000 --> 00:15:43.000]  龐大的費用支出就是醫療
[00:15:43.000 --> 00:15:45.000]  對不對
[00:15:45.000 --> 00:15:47.000]  而且社會越來越老化
[00:15:47.000 --> 00:15:49.000]  我們越來越看到
[00:15:49.000 --> 00:15:51.000]  要付出的代價很大
[00:15:51.000 --> 00:15:53.000]  當然了我們年輕人熬了
[00:15:53.000 --> 00:15:55.000]  現在要拿回來對不對
[00:15:55.000 --> 00:15:57.000]  所以年輕人
[00:15:57.000 --> 00:15:59.000]  頂住我們
[00:15:59.000 --> 00:16:01.000]  所以我們為什麼
[00:16:01.000 --> 00:16:03.000]  那個什麼退休金
[00:16:03.000 --> 00:16:05.000]  全民退保
[00:16:05.000 --> 00:16:07.000]  祈禱求主憐憫
[00:16:07.000 --> 00:16:09.000]  叫這些年輕人不要這麼吃苦
[00:16:09.000 --> 00:16:11.000]  要撐起我們
[00:16:11.000 --> 00:16:13.000]  這幫老人家都很辛苦
[00:16:13.000 --> 00:16:15.000]  我再一次強調我不同意
[00:16:15.000 --> 00:16:17.000]  我不同意什麼
[00:16:17.000 --> 00:16:19.000]  要年輕人負上我們的責任
[00:16:19.000 --> 00:16:21.000]  有多少人贊成
[00:16:21.000 --> 00:16:23.000]  請舉手
[00:16:23.000 --> 00:16:25.000]  我們這裡有個少量投票
[00:16:25.000 --> 00:16:27.000]  告訴政府
[00:16:27.000 --> 00:16:29.000]  是不是
[00:16:29.000 --> 00:16:31.000]  因為是沒辦法
[00:16:31.000 --> 00:16:33.000]  制度是沒辦法掉到他們身上
[00:16:33.000 --> 00:16:35.000]  一下子就掉下去
[00:16:35.000 --> 00:16:37.000]  慢慢來可能會好一點對不對
[00:16:37.000 --> 00:16:39.000]  所以你處理社會事務
[00:16:39.000 --> 00:16:41.000]  你要小心
[00:16:41.000 --> 00:16:43.000]  你要小心思考
[00:16:43.000 --> 00:16:45.000]  這是身體問題
[00:16:45.000 --> 00:16:47.000]  第三樣是什麼
[00:16:47.000 --> 00:16:49.000]  是我們的靈性問題
[00:16:49.000 --> 00:16:51.000]  你發現你信了耶穌之後
[00:16:51.000 --> 00:16:53.000]  是不是時好時壞
[00:16:53.000 --> 00:16:55.000]  時高時
[00:16:55.000 --> 00:16:57.000]  什麼
[00:16:57.000 --> 00:16:59.000]  好像恆生股票
[00:16:59.000 --> 00:17:01.000]  恆生股票那些指數
[00:17:01.000 --> 00:17:03.000]  恆生指票
[00:17:03.000 --> 00:17:05.000]  不知道是什麼
[00:17:05.000 --> 00:17:07.000]  恆生股票那些指數
[00:17:07.000 --> 00:17:09.000]  原諒我
[00:17:09.000 --> 00:17:11.000]  時差還沒過不是很精靈
[00:17:11.000 --> 00:17:13.000]  你會發現
[00:17:13.000 --> 00:17:15.000]  為什麼會這樣
[00:17:15.000 --> 00:17:17.000]  我想告訴你
[00:17:17.000 --> 00:17:19.000]  神的羔羊
[00:17:19.000 --> 00:17:21.000]  其實就是要解決這個問題
[00:17:21.000 --> 00:17:23.000]  你千萬千萬不要以為
[00:17:23.000 --> 00:17:25.000]  一信了耶穌
[00:17:25.000 --> 00:17:27.000]  一信舉手決志
[00:17:27.000 --> 00:17:29.000]  得了
[00:17:29.000 --> 00:17:31.000]  得了就耶穌回來了
[00:17:31.000 --> 00:17:33.000]  你明白嗎
[00:17:33.000 --> 00:17:35.000]  原來舉手決志
[00:17:35.000 --> 00:17:37.000]  是進入一個什麼
[00:17:37.000 --> 00:17:39.000]  一個回家的旅程
[00:17:39.000 --> 00:17:41.000]  是你的
[00:17:41.000 --> 00:17:43.000]  靈性第一次的什麼
[00:17:43.000 --> 00:17:45.000]  復育
[00:17:45.000 --> 00:17:47.000]  如果你沒有理解
[00:17:47.000 --> 00:17:49.000]  你的身體
[00:17:49.000 --> 00:17:51.000]  你沒有理解
[00:17:51.000 --> 00:17:53.000]  你成長裡的諸多
[00:17:53.000 --> 00:17:55.000]  罪和被罪
[00:17:55.000 --> 00:17:57.000]  所謂心理
[00:17:57.000 --> 00:17:59.000]  所謂魂的問題
[00:17:59.000 --> 00:18:01.000]  我告訴你
[00:18:01.000 --> 00:18:03.000]  你真的很容易時好時壞
[00:18:03.000 --> 00:18:05.000]  因為身體影響心靈
[00:18:05.000 --> 00:18:07.000]  心理影響身體
[00:18:07.000 --> 00:18:09.000]  三者是互通的
[00:18:09.000 --> 00:18:11.000]  你明白嗎
[00:18:11.000 --> 00:18:13.000]  而我事實上
[00:18:13.000 --> 00:18:15.000]  發現靈性好的人
[00:18:15.000 --> 00:18:17.000]  我跟他說九形性格
[00:18:17.000 --> 00:18:19.000]  他是快速知道
[00:18:19.000 --> 00:18:21.000]  自己是誰
[00:18:21.000 --> 00:18:23.000]  因為我教了十幾年
[00:18:23.000 --> 00:18:25.000]  所以又不是理論
[00:18:25.000 --> 00:18:27.000]  又是加上了什麼
[00:18:27.000 --> 00:18:29.000]  實踐
[00:18:29.000 --> 00:18:31.000]  這次我在加拿大被人逼
[00:18:31.000 --> 00:18:33.000]  在一個小小的
[00:18:33.000 --> 00:18:35.000]  不超過20人都要我教他們
[00:18:35.000 --> 00:18:37.000]  哎呀
[00:18:37.000 --> 00:18:39.000]  真是的
[00:18:39.000 --> 00:18:41.000]  其中一個
[00:18:41.000 --> 00:18:43.000]  很愛中國人的年輕人
[00:18:43.000 --> 00:18:45.000]  是印度人
[00:18:45.000 --> 00:18:47.000]  學講國語
[00:18:47.000 --> 00:18:49.000]  學講廣東話
[00:18:49.000 --> 00:18:51.000]  因為他愛中國
[00:18:51.000 --> 00:18:53.000]  嘩
[00:18:53.000 --> 00:18:55.000]  我們是不是要派人去
[00:18:55.000 --> 00:18:57.000]  學講印度話呢
[00:18:57.000 --> 00:18:59.000]  但他在加拿大
[00:18:59.000 --> 00:19:01.000]  他一直聽
[00:19:01.000 --> 00:19:03.000]  去到最後
[00:19:03.000 --> 00:19:05.000]  他跟我辯論
[00:19:05.000 --> 00:19:07.000]  他認為
[00:19:07.000 --> 00:19:09.000]  他自己不是4號
[00:19:09.000 --> 00:19:11.000]  是2號
[00:19:11.000 --> 00:19:13.000]  你知道有關係
[00:19:13.000 --> 00:19:15.000]  不明白九形性格的
[00:19:15.000 --> 00:19:17.000]  舉手
[00:19:17.000 --> 00:19:19.000]  不明白的
[00:19:19.000 --> 00:19:21.000]  小小姐你看慈光多漂亮
[00:19:21.000 --> 00:19:23.000]  那麼多人都明白九形性格
[00:19:23.000 --> 00:19:25.000]  不明白的只有幾隻手
[00:19:25.000 --> 00:19:27.000]  你知道4號和2號是有關係的
[00:19:27.000 --> 00:19:29.000]  對不對
[00:19:29.000 --> 00:19:31.000]  不健康的4看起來像什麼
[00:19:31.000 --> 00:19:33.000]  像2
[00:19:33.000 --> 00:19:35.000]  最後
[00:19:35.000 --> 00:19:37.000]  我們當然談完了
[00:19:37.000 --> 00:19:39.000]  我回到洛杉磯
[00:19:39.000 --> 00:19:41.000]  收到他們的牧師
[00:19:41.000 --> 00:19:43.000]  給我recheck
[00:19:43.000 --> 00:19:45.000]  他說
[00:19:45.000 --> 00:19:47.000]  多謝你
[00:19:47.000 --> 00:19:49.000]  寫中文給我
[00:19:49.000 --> 00:19:51.000]  不得了
[00:19:51.000 --> 00:19:53.000]  你來搞動了我
[00:19:53.000 --> 00:19:55.000]  我看到不止搞動了我
[00:19:55.000 --> 00:19:57.000]  也搞動了我們中間的弟兄姊妹
[00:19:57.000 --> 00:19:59.000]  他說
