
[00:00:00.000 --> 00:00:04.360]  有一個調查訪問世界上四十幾個國家的人
[00:02:18.500 --> 00:02:21.840]  舊約聖經的平安Shalom
[00:02:22.100 --> 00:02:25.420]  一共出現過230次
[00:02:25.420 --> 00:02:30.300]  舊約聖經的Shalom的平安,這個希伯來文的意思
[00:02:30.300 --> 00:02:33.880]  就是圓滿健全和諧
[00:02:33.880 --> 00:02:37.460]  這是一個完美,很完滿的狀態
[00:02:37.460 --> 00:02:40.020]  包括以下的五個祝福
[00:02:40.020 --> 00:02:41.820]  包括很多
[00:02:41.820 --> 00:02:45.140]  我們個個都期望,身體健康
[00:02:45.140 --> 00:02:46.940]  富裕興旺
[00:02:46.940 --> 00:02:51.020]  人與人之間沒有衝突,沒有嫌棄那種和諧的關係
[00:02:51.280 --> 00:02:55.120]  國家太平,沒有戰爭,沒有衝突,沒有災難
[00:02:55.120 --> 00:02:57.160]  甚至將來又怎樣呢
[00:02:57.160 --> 00:03:02.540]  將來末世的時候,我們有一個盼望,就是救世主彌彩雅會降臨
[00:03:02.540 --> 00:03:04.080]  這五樣東西
[00:03:04.080 --> 00:03:06.140]  但最重要就是第六樣東西
[00:03:06.140 --> 00:03:10.740]  就是人與神之間的關係,那種美好的關係
[00:03:10.740 --> 00:03:11.760]  而這個
[00:03:11.760 --> 00:03:17.140]  第六樣東西,人與神之間那種美好的關係,亦都是決定
[00:03:17.140 --> 00:03:18.660]  是否有
[00:03:18.660 --> 00:03:20.980]  頭五樣的祝福
[00:03:21.500 --> 00:03:25.840]  最重要就是人與神之間那個美好的關係
[00:03:25.840 --> 00:03:27.640]  他怎樣持守呢
[00:03:27.640 --> 00:03:34.540]  是靠著人不斷地去信靠神,不斷地去敬畏神,不斷地遵守神的命令,去持守這種
[00:03:34.540 --> 00:03:37.620]  人與神之間那種美好的關係
[00:03:37.620 --> 00:03:40.700]  所以二次法書二十六章三節總結
[00:03:40.700 --> 00:03:42.740]  這個平安究竟是甚麼呢
[00:03:42.740 --> 00:03:48.320]  他說「堅心依賴你的,你必保守他十分平安」
[00:03:48.580 --> 00:03:52.160]  因為他依靠你,這個「你」就是神
[00:03:52.160 --> 00:03:59.340]  「依靠」就是那種不斷地信靠,不斷地敬畏,不斷地聽神的命令,於是
[00:03:59.340 --> 00:04:00.360]  就神
[00:04:00.360 --> 00:04:06.760]  持守那種美好的關係,神就給我們那種的平安,十分平安的意思是完美的平安
[00:04:06.760 --> 00:04:11.100]  就是剛才那一至五項的平安
[00:04:11.100 --> 00:04:13.140]  這個是舊約平安
[00:04:13.660 --> 00:04:18.780]  新約平安會不會改變了呢,會不會完全改變了呢
[00:04:18.780 --> 00:04:20.820]  新約平安Irene
[00:04:20.820 --> 00:04:23.640]  也出現了超過一百次
[00:04:23.640 --> 00:04:31.580]  新約平安不單止包括了舊約,剛才所說的舊約平安的意思
[00:04:31.580 --> 00:04:36.960]  耶穌來到這個世界,耶穌降臨在這個世界
[00:04:36.960 --> 00:04:40.540]  祂對平安有更加清楚的解釋
[00:04:40.800 --> 00:04:46.440]  祂不是改變,而是將舊約的平安更加清楚地向我們說
[00:04:46.440 --> 00:04:47.720]  祂包括兩樣東西
[00:04:47.720 --> 00:04:52.580]  第一,剛才那個末世的,你期望有個彌賽亞來
[00:04:52.580 --> 00:04:58.460]  不是只有一個「望」字,耶穌說「我就是那個彌賽亞,我已經來了」,祂說這個東西是
[00:04:58.460 --> 00:05:03.320]  可以實現的,是已經來了,是可以給予大家的
[00:05:03.320 --> 00:05:09.220]  第二樣東西,就是舊約的時候那個平安,那些猶太人覺得我有平安,其他人沒有平安的
[00:05:09.720 --> 00:05:15.860]  但是耶穌說「不是啊,我帶來的平安,這個同神美好的關係,這種平安
[00:05:15.860 --> 00:05:19.440]  是給所有人,不只是猶太人,包括你和我」
[00:05:19.440 --> 00:05:20.740]  這個就是
[00:05:20.740 --> 00:05:22.780]  耶穌帶來的救恩
[00:05:22.780 --> 00:05:26.620]  而帶來的,給我們每一位可以享受到的平安
[00:05:26.620 --> 00:05:31.220]  我想請大家做節目,我們讀今天第一段的
[00:05:31.220 --> 00:05:36.600]  聖經,也是我們今天主要的聖經,《二不所書》二章14至17節
[00:05:36.600 --> 00:05:38.660]  我們見到一起讀,1,2,3
[00:05:39.420 --> 00:05:41.220]  因祂使我們和睦
[00:05:41.220 --> 00:05:43.520]  將兩下合而為一
[00:05:43.520 --> 00:05:46.580]  拆毀了中間隔斷的牆
[00:05:46.580 --> 00:05:50.420]  而且以自己的身體廢掉冤仇
[00:05:50.420 --> 00:05:53.760]  就是那記載律法上的規條
[00:05:53.760 --> 00:05:58.620]  為要將兩下積著自己造成一個新人
[00:05:58.620 --> 00:06:01.700]  如此便成就了和睦
[00:06:01.700 --> 00:06:05.020]  既在十字架上滅了冤仇
[00:06:05.540 --> 00:06:09.640]  面積著十字架,使兩下歸為一體
[00:06:09.640 --> 00:06:11.420]  與神和好了
[00:06:11.420 --> 00:06:13.740]  並且內傳福音
[00:06:13.740 --> 00:06:17.060]  和平的福音,給你們遠處的人
[00:06:17.060 --> 00:06:19.620]  也給那近處的人
[00:06:19.620 --> 00:06:24.220]  請留意黃色的字,有兩個和睦和和平
[00:06:24.220 --> 00:06:27.800]  原文都是說平安
[00:06:27.800 --> 00:06:31.900]  第一句,因祂使我們和睦,那個他就是耶穌
[00:06:32.420 --> 00:06:35.740]  就是說,因耶穌使我們和睦
[00:06:35.740 --> 00:06:36.780]  但是呢
[00:06:36.780 --> 00:06:39.840]  原文就不是「因耶穌使我們和睦」
[00:06:39.840 --> 00:06:43.420]  原文是「耶穌是我們的平安」
[00:06:43.420 --> 00:06:48.040]  為何耶穌是我們的平安呢?以忽所思說了兩個原因
[00:06:48.040 --> 00:06:51.100]  第一個原因是,耶穌為何是我們的平安?
[00:06:51.100 --> 00:06:53.920]  因為祂讓我們與神和好
[00:06:53.920 --> 00:06:55.980]  這個和好就非常重要
[00:06:55.980 --> 00:06:59.560]  當初神創造人的時候
[00:07:00.060 --> 00:07:04.660]  人和神的關係是超好的,完美地好的
[00:07:04.660 --> 00:07:08.760]  頂多這和好的狀態就叫平安
[00:07:08.760 --> 00:07:11.840]  可能容易明白的就是
[00:07:11.840 --> 00:07:15.940]  當你和人很友好,關係很好的時候
[00:07:15.940 --> 00:07:22.340]  我和Annelise聊天,喝茶,我們關係很好的時候,你聊天是很平安的
[00:07:22.340 --> 00:07:24.900]  你很開心的,你很喜歡和她聊天的
[00:07:24.900 --> 00:07:28.740]  這種就是平安的狀態,就好像我們和神的關係一樣
[00:07:29.240 --> 00:07:31.040]  但是如果有閒缺就不一樣了
[00:07:31.040 --> 00:07:32.580]  你真是我討厭你
[00:07:32.580 --> 00:07:36.140]  聊天也不想聊,見到也不想見
[00:07:36.140 --> 00:07:38.460]  在巷頭見到,你也掉頭走
[00:07:38.460 --> 00:07:40.240]  這種就是不平安的狀態
[00:07:40.240 --> 00:07:45.380]  所以當人犯罪的時候,人和神的關係就完全破壞了
[00:07:45.380 --> 00:07:47.920]  從此之後就沒有平安
[00:07:47.920 --> 00:07:51.260]  因為你和神同在不了
[00:07:51.260 --> 00:07:56.900]  不是神想不和你同在,而是因為罪的問題隔絕了
[00:07:57.140 --> 00:08:01.500]  耶穌來,就是一個扭轉,完全不同的改變
[00:08:01.500 --> 00:08:07.380]  因為祂來到,祂說我願意在天父和人類的中間成為橋樑
[00:08:07.380 --> 00:08:12.500]  用我身體贖罪了,從此這個橋樑就被建立了
[00:08:12.500 --> 00:08:16.600]  可以恢復人神那種美好的關係,就是剛才所說的平安
[00:08:16.600 --> 00:08:23.000]  所以我們每一位信了耶穌,我們得到的平安是什麼?我們恢復有神與你同在
[00:08:23.000 --> 00:08:26.580]  所以如果你還沒信耶穌,你覺得神不在
[00:08:26.840 --> 00:08:33.240]  拜託你信耶穌,你就可以絕對有機會,絕對有能力
[00:08:33.240 --> 00:08:38.620]  絕對有途徑,可以重新經歷神的同在
[00:08:38.620 --> 00:08:42.720]  等於這個就是平安,第一個的平安
[00:08:42.720 --> 00:08:46.040]  第二個的平安
[00:08:46.040 --> 00:08:52.180]  就是兩下歸為一體,即是什麼呢?不單止和神那種美好的關係
[00:08:52.440 --> 00:09:00.120]  並且人與人之間的復和,人與人之間的建立和好的關係
[00:09:00.120 --> 00:09:02.420]  有神的幫助
[00:09:02.420 --> 00:09:08.320]  為什麼?為什麼剛才說神那種開頭不平安的狀態
[00:09:08.320 --> 00:09:13.440]  因為人有罪性,有時你不想傷害人的,但偏偏就傷害了人
[00:09:13.440 --> 00:09:17.780]  有時人家不想傷害你的,但偏偏不知道為什麼就傷害了你
[00:09:18.040 --> 00:09:24.180]  你覺得也好,人家覺得也好,慢慢反過來搭上搭上,互相的傷害
[00:09:24.180 --> 00:09:30.580]  結果沒有人平安,這種狀況就是罪的世界
[00:09:30.580 --> 00:09:35.700]  就像我們看到的猶太人一樣,猶太人覺得自己很棒
[00:09:35.700 --> 00:09:42.100]  他就會排斥那些非猶太人,所以我們今天如果在當年的猶太人世界,我們是外邦人
[00:09:42.100 --> 00:09:45.440]  我們是非猶太人,他們覺得我們低等的
[00:09:45.700 --> 00:09:50.320]  但耶穌說不是,我帶來的救恩是給所有的人
[00:09:50.320 --> 00:09:55.680]  換句話說,沒有中間的阻隔,沒有中間的牆
[00:09:55.680 --> 00:10:02.080]  所有的人都可以領受這個救恩,換句話說,當所有的人去信耶穌
[00:10:02.080 --> 00:10:08.480]  我們成為新造的人,我們就有能力去彼此的和好,靠你和好不到
[00:10:08.480 --> 00:10:14.880]  是靠神的能力,我們可以彼此的復和,彼此的和好,這種都是平安
[00:10:15.140 --> 00:10:21.280]  所以耶穌是我們的平安,為什麼耶穌是我們的平安呢?因為他帶來救恩
[00:10:21.280 --> 00:10:25.880]  為什麼有救恩呢?因為神愛我們,正如
[00:10:25.880 --> 00:10:29.980]  可能很多頂子妹都熟了,約翰福音三章十六節,大家會背的
[00:10:29.980 --> 00:10:36.380]  神愛聖人,甚至將他的獨生子賜給他們,叫一切相信的,不致滅亡
[00:10:36.380 --> 00:10:37.920]  反得永生
[00:10:37.920 --> 00:10:42.280]  這個就是救恩,救恩是怎樣來的?因為神的愛
[00:10:42.780 --> 00:10:47.120]  所以神的愛帶來救恩,帶來給我們的平安
[00:10:47.120 --> 00:10:53.020]  頂子妹以下,我想跟大家說,因為神的愛帶給我們兩方面的平安,就是剛才
[00:10:53.020 --> 00:10:56.080]  在二福所書裡面帶出來的,第一個
[00:10:56.080 --> 00:11:02.240]  神的愛帶給我們的平安,就是我們可以與神和好
[00:11:02.240 --> 00:11:04.540]  恢復那種美好的人神關係
[00:11:04.540 --> 00:11:11.960]  以致我們可以經歷神同在的這份平安,頂子妹這份平安是不簡單的,不只是你覺得那樣東西
[00:11:12.780 --> 00:11:18.880]  而是那種能力可以面對任何的困難,任何人生的那種苦難
[00:11:18.880 --> 00:11:22.460]  我們看約翰福音十六章三十三節
[00:11:22.460 --> 00:11:24.760]  我們一起讀,一二三
[00:11:24.760 --> 00:11:27.080]  我將這些事告訴你們
[00:11:27.080 --> 00:11:30.140]  只要叫你們在我裡面有平安
[00:11:30.140 --> 00:11:32.440]  在世上你們有苦難
[00:11:32.440 --> 00:11:34.500]  但你們可以放心
[00:11:34.500 --> 00:11:37.040]  我已經勝了世界
[00:11:37.820 --> 00:11:43.960]  這裡約翰福音十六章三十三節說的,我將這些事告訴你們,這些事是什麼?
[00:11:43.960 --> 00:11:49.340]  我們要看回三十三節之前的三十二節的聖經
[00:11:49.340 --> 00:11:56.760]  其三十二節的聖經就是耶穌跟祂的門徒說的,今天也跟我們說的,耶穌說什麼?說兩件事
[00:11:56.760 --> 00:11:58.560]  第一件事,耶穌說
[00:11:58.560 --> 00:11:59.580]  我要
[00:11:59.580 --> 00:12:04.700]  暫時離開你們,為什麼?因為我要釘十字架
[00:12:04.700 --> 00:12:07.260]  我會暫時離開你們
[00:12:07.780 --> 00:12:09.060]  暫時離開你們
[00:12:09.060 --> 00:12:12.640]  是一個很重要的,因為耶穌不離開
[00:12:12.640 --> 00:12:15.200]  聖靈就不會來,祂說得很清楚
[00:12:15.200 --> 00:12:17.520]  耶穌離開
[00:12:17.520 --> 00:12:20.340]  天父就差顯聖靈臨到我們當中
[00:12:20.340 --> 00:12:25.200]  聖靈來到的時候,是讓所有門徒,也讓我們今天
[00:12:25.200 --> 00:12:32.100]  明白這個真相是什麼?所以耶穌說真理的靈來到,就讓我們明白真理的意思,就是說
[00:12:32.100 --> 00:12:34.140]  讓我們明白整個真相是什麼?
[00:12:34.400 --> 00:12:40.040]  耶穌究竟是誰?耶穌為什麼來?耶穌來這裡的功效是什麼?幫助我們什麼?
[00:12:40.040 --> 00:12:41.820]  這個就是我們
[00:12:41.820 --> 00:12:44.640]  第一個,耶穌要圖圖,也是今天跟我們說的
[00:12:44.640 --> 00:12:45.920]  第二件事
[00:12:45.920 --> 00:12:48.220]  耶穌說我釘在十字架上面
[00:12:48.220 --> 00:12:53.600]  在人的眼裡面就好像被詛咒,在人的眼裡面就是一個極大的苦難
[00:12:53.600 --> 00:12:57.200]  所以門徒是會傷心、憂愁、失望
[00:12:57.700 --> 00:13:05.900]  Depressed,像一堆東西一樣,因為沒有能力了,但是耶穌說不是,這個是暫時的,我將會復活
[00:13:05.900 --> 00:13:09.220]  我用事實告訴你,我已經贏了撒旦
[00:13:09.220 --> 00:13:10.500]  贏了死亡
[00:13:10.500 --> 00:13:11.780]  贏了苦難
[00:13:11.780 --> 00:13:16.640]  將哀哭變為跳舞,從《演究約聖經》裡面將哀哭變為跳舞
[00:13:16.640 --> 00:13:17.920]  所以
[00:13:17.920 --> 00:13:19.460]  耶穌祂說的
[00:13:19.460 --> 00:13:22.280]  平安,就不是我們一般
[00:13:22.280 --> 00:13:26.120]  我們中國人,可能大家要農曆新年就寫很多揮春
[00:13:26.640 --> 00:13:30.220]  那些期望、初日平安
[00:13:30.220 --> 00:13:36.620]  一帆風順、陸路亨通、橫財奏首、一本萬利,甚至現在更加創意的揮春
[00:13:36.620 --> 00:13:41.480]  不勞而獲、躺平發達、左擁右抱
[00:13:41.480 --> 00:13:43.020]  不是那些東西
[00:13:43.020 --> 00:13:46.600]  這些是我們期望的,但是大家都知道這些東西
[00:13:46.600 --> 00:13:50.440]  是我們期望而已,但是現實未必一定會發生
[00:13:50.440 --> 00:13:51.220]  因為
[00:13:51.220 --> 00:13:56.340]  困難和苦難是客觀的現實,每個人都沒有辦法逃避
[00:13:56.600 --> 00:13:58.140]  我們做了這麼久的人都知道
[00:13:58.140 --> 00:14:00.440]  但是耶穌說的平安,不是說這件事
[00:14:00.440 --> 00:14:07.600]  耶穌說的是平安,但是當我們面對客觀的困難、苦難的時候,我們有能力去面對
[00:14:07.600 --> 00:14:10.420]  這就是耶穌所說的平安
[00:14:10.420 --> 00:14:11.440]  所以在
[00:14:11.440 --> 00:14:16.320]  十六章三十三節裡面,耶穌說「你在我裡面有平安」
[00:14:16.320 --> 00:14:19.380]  即是說在耶穌裡面有平安
[00:14:19.380 --> 00:14:23.220]  究竟是什麼意思?什麼是在耶穌裡面?
[00:14:23.220 --> 00:14:24.500]  我舉個例子
[00:14:25.280 --> 00:14:29.380]  大家通常會看到現在越來越多
[00:14:29.380 --> 00:14:33.220]  行動不是很方便的朋友坐電動輪椅
[00:14:33.220 --> 00:14:36.540]  有時候都很快的,我都很怕被他們撞到
[00:14:36.540 --> 00:14:38.080]  一下子就飆走了
[00:14:38.080 --> 00:14:40.120]  就像這樣
[00:14:40.120 --> 00:14:42.680]  不良於行的朋友
[00:14:42.680 --> 00:14:47.300]  就像我們遇到難處的時候
[00:14:47.300 --> 00:14:48.840]  很多困難
[00:14:48.840 --> 00:14:53.960]  可能客觀的困難,可能健康、財務,或者其他處境關係上面的困難
[00:14:54.220 --> 00:14:56.020]  有些時候你覺得無能為力
[00:14:56.020 --> 00:14:59.080]  有些時候你靠著自己,覺得轉步難行
[00:14:59.080 --> 00:15:00.360]  舉步為奸
[00:15:00.360 --> 00:15:02.160]  做不到任何事
[00:15:02.160 --> 00:15:05.740]  但是,什麼叫做在耶穌裡面?就好像
[00:15:05.740 --> 00:15:08.820]  我們那些不良於行的朋友
[00:15:08.820 --> 00:15:13.420]  坐在電動輪椅上,在耶穌裡面
[00:15:13.420 --> 00:15:17.520]  那個「祭」開啟「祭」代表什麼?是你願意
[00:15:17.520 --> 00:15:20.080]  穩神和祂配合
[00:15:20.080 --> 00:15:22.640]  你開啟「祭」,耶穌向前走
[00:15:22.640 --> 00:15:24.180]  你就向前走
[00:15:24.440 --> 00:15:28.020]  耶穌可以幫助你面對任何的處境
[00:15:28.020 --> 00:15:33.900]  在耶穌裡有平安,就是耶穌靠直著聖靈去幫助你
[00:15:33.900 --> 00:15:39.540]  讓你有能力去面對任何的處境,任何的挑戰,任何的困難
[00:15:39.540 --> 00:15:42.100]  這個就是耶穌所說的平安
[00:15:42.100 --> 00:15:43.380]  所以呢
[00:15:43.380 --> 00:15:45.680]  當耶穌真的復活的時候
[00:15:45.680 --> 00:15:49.000]  祂見到門徒,你記不記得祂第一句說什麼?
[00:15:49.000 --> 00:15:52.080]  耶穌說,願你們平安
[00:15:52.340 --> 00:15:57.720]  祂說的平安,不只是說你平安,那些普通的一句,隨便說的
[00:15:57.720 --> 00:16:03.360]  耶穌說,願你們平安,是說這種面對任何困難的能力
[00:16:03.360 --> 00:16:05.140]  是你
[00:16:05.140 --> 00:16:06.680]  可以依靠神
[00:16:06.680 --> 00:16:07.440]  可以
[00:16:07.440 --> 00:16:11.540]  耶穌藉著聖靈幫助你有這種能力去面對任何的難處
[00:16:11.540 --> 00:16:13.080]  可能是
[00:16:13.080 --> 00:16:14.860]  健康,可能是
[00:16:14.860 --> 00:16:20.500]  財務,可能是人際關係,可能其他我沒辦法說的困難
[00:16:22.040 --> 00:16:24.080]  我有一位很好的朋友
[00:16:24.080 --> 00:16:26.900]  這位朋友是
[00:16:26.900 --> 00:16:32.800]  曾經是我做銀行的時候的同事,我們有一個特點很相似
[00:16:32.800 --> 00:16:34.340]  因為大家都很大聲
[00:16:34.340 --> 00:16:36.380]  以前
[00:16:36.380 --> 00:16:43.800]  我們同一層的寫字樓,我們不用打內線的,我跟他講頭講尾,大聲喊
[00:16:43.800 --> 00:16:47.640]  他大聲喊我就聽到,我大聲喊他就聽到,所以不用打內線,省下
[00:16:48.920 --> 00:16:55.060]  他也是我信耶穌時教會的團契的姐妹
[00:16:55.060 --> 00:16:57.620]  當時沒有同福堂,所以
[00:16:57.620 --> 00:17:00.700]  我們都是同一個團契的弟兄姐妹
[00:17:00.700 --> 00:17:04.020]  我和師母結婚的時候,也是他兩夫婦
[00:17:04.020 --> 00:17:10.160]  為我們籌辦整天的結婚程序,我們叫GM那些
[00:17:10.160 --> 00:17:16.060]  因為他們是很好的朋友,很好的弟兄姐妹
[00:17:16.820 --> 00:17:22.460]  但是去年五月,他發現自己癌症復發
[00:17:22.460 --> 00:17:29.620]  他之前說癌症都醫好了,但是再次復發,他跟我說他需要
[00:17:29.620 --> 00:17:32.440]  再接受化療、電療、食標靶藥
[00:17:32.440 --> 00:17:34.240]  他一直說的時候
[00:17:34.240 --> 00:17:38.080]  我替他辛苦,聽起來也辛苦
[00:17:38.080 --> 00:17:42.680]  我一直擔心他,一直為他禱告
[00:17:43.180 --> 00:17:47.520]  這幾個月,我們不斷地通訊,給我WhatsApp
[00:17:47.520 --> 00:17:52.400]  但是從他一直給我的WhatsApp短訊
[00:17:52.400 --> 00:17:57.520]  我真的明白到什麼叫「靠著主勝過苦難」
[00:17:57.520 --> 00:18:05.200]  我試試讀幾段他發給我的WhatsApp短訊給大家聽
[00:18:05.200 --> 00:18:08.520]  我感覺不到什麼憂愁
[00:18:09.280 --> 00:18:13.880]  我感覺不到有什麼苦讀、沒有能力
[00:18:13.880 --> 00:18:19.000]  2022年5月26日
[00:18:19.000 --> 00:18:21.560]  他的短訊這樣說
[00:18:21.560 --> 00:18:23.360]  感謝主賜給我
[00:18:23.360 --> 00:18:25.160]  沒有想過
[00:18:25.160 --> 00:18:27.720]  出人意外的
[00:18:27.720 --> 00:18:29.760]  想都想不到的平安
[00:18:29.760 --> 00:18:31.800]  我今天進入
[00:18:31.800 --> 00:18:34.360]  化療第一針的第十天
[00:18:34.360 --> 00:18:38.720]  前幾天我還是好像氣躍猶思
[00:18:39.480 --> 00:18:41.540]  間中心律不正
[00:18:41.540 --> 00:18:43.840]  呼吸困難、腳步浮浮
[00:18:43.840 --> 00:18:48.460]  但是今天我開始精神飽滿、心情輕鬆
[00:18:48.460 --> 00:18:49.720]  一口氣
[00:18:49.720 --> 00:18:52.800]  就唱了我最喜愛的詩歌
[00:18:52.800 --> 00:18:55.880]  接著很長的字「哈哈哈哈哈哈」
[00:18:55.880 --> 00:18:57.420]  接著
[00:18:57.420 --> 00:18:59.980]  他贈我兩句
[00:18:59.980 --> 00:19:04.840]  他說「逍迎第二針,主愛曲終沉」
[00:19:05.600 --> 00:19:10.980]  我從這兩行間我看不到有什麼憂愁,我看不到有什麼悲哀
[00:19:10.980 --> 00:19:12.760]  我看不到有什麼
[00:19:12.760 --> 00:19:15.080]  失望、絕望的感受
[00:19:15.080 --> 00:19:16.860]  我感受到那種
[00:19:16.860 --> 00:19:17.880]  能力
[00:19:17.880 --> 00:19:19.920]  就是我們所說的平安
[00:19:19.920 --> 00:19:23.000]  2022年6月28日
[00:19:23.000 --> 00:19:25.560]  他錄了一首詩歌給我
[00:19:25.560 --> 00:19:28.380]  短訊這樣說
[00:19:28.380 --> 00:19:33.500]  在化療的過程裡面,我仍然有氣力可以唱詩讚美神
[00:19:34.020 --> 00:19:35.820]  全是神的恩典
[00:19:35.820 --> 00:19:38.640]  莫大的恩典、白白的恩典
[00:19:38.640 --> 00:19:41.180]  這首詩歌是我中午的時間
[00:19:41.180 --> 00:19:43.240]  很喜歡唱的詩歌「Holy City」
[00:19:43.240 --> 00:19:45.020]  美中不足
[00:19:45.020 --> 00:19:51.160]  就是我不是很夠氣,所以有少少走音,又是「哈哈哈哈哈哈」
[00:19:51.160 --> 00:19:56.300]  我也感受不到有什麼憂愁,我感受到那種
[00:19:56.300 --> 00:19:57.320]  能力
[00:19:57.320 --> 00:20:00.900]  在內裡那種的平靜、安穩
[00:20:00.900 --> 00:20:02.700]  2022年
[00:20:02.960 --> 00:20:04.240]  12月10日
[00:20:04.240 --> 00:20:06.540]  他這次不是錄了一首詩歌給我
[00:20:06.540 --> 00:20:11.920]  他錄了一個錄影給我,就是他在新江戲院登台唱粵曲
[00:20:11.920 --> 00:20:13.720]  大家都知道
[00:20:13.720 --> 00:20:19.080]  我們唱詩歌,我們的敬拜隊已經很好,唱詩歌唱得很好,大家都可以唱得很好
[00:20:19.080 --> 00:20:24.720]  但是你知唱粵曲是更高的技巧,是一種藝術,要很有
[00:20:24.720 --> 00:20:26.760]  一個丹田氣的中氣
[00:20:26.760 --> 00:20:28.300]  他真的唱得不錯
[00:20:29.080 --> 00:20:35.220]  他一出來,聲音就很洪亮,正如我覺得他好像沒有病過一樣,他跟我一樣大聲
[00:20:35.220 --> 00:20:41.880]  但是他的影片錄得不太好,為什麼呢?因為唱著唱著,前面坐位有兩個人共起身,遮著鏡頭
[00:20:41.880 --> 00:20:46.240]  雖然是看錄影,如果是現場,我會問「是不是吃玻璃袋啊?」
[00:20:46.240 --> 00:20:49.560]  唱得很好
[00:20:49.560 --> 00:20:51.860]  他有短訊這樣說
[00:20:51.860 --> 00:20:54.680]  「今天我有氣力站台」
[00:20:54.680 --> 00:20:56.480]  真是莫大的恩典
[00:20:56.480 --> 00:20:57.760]  我想都想不到
[00:20:58.260 --> 00:20:59.540]  他說「我超級
[00:20:59.540 --> 00:21:01.320]  感激父神」
[00:21:01.320 --> 00:21:04.660]  明年的5月3日,即是今年的5月3日
[00:21:04.660 --> 00:21:06.960]  將會是我第二次的登台
[00:21:06.960 --> 00:21:09.780]  慶祝結婚30周年
[00:21:09.780 --> 00:21:12.600]  主必賜我能力
[00:21:12.600 --> 00:21:16.960]  我感受不到有任何的憂愁
[00:21:16.960 --> 00:21:18.740]  我感受到
[00:21:18.740 --> 00:21:22.840]  那種靠著主的信靠,大家感不感受到,那種的
[00:21:22.840 --> 00:21:27.180]  信靠因為這樣有內裡的平靜安穩
[00:21:27.440 --> 00:21:32.560]  今年1月8日,我們有些舊團契頂姐妹聚會,她一來到就抱著我
[00:21:32.560 --> 00:21:33.320]  接著呢
[00:21:33.320 --> 00:21:38.440]  你看到她的頭髮短嗎?因為她化療了頭髮,把頭髮生出來
[00:21:38.440 --> 00:21:40.240]  接著她給我看一張照片
