
[00:00:00.000 --> 00:00:02.000]  生於亂世有種責任
[00:01:47.500 --> 00:01:51.500]  不再回到教會 不再回到團契小組
[00:01:51.500 --> 00:01:53.500]  因著這些社會事件
[00:01:53.500 --> 00:01:58.500]  我們很多人都感到失望 憤怒
[00:01:58.500 --> 00:02:01.500]  無論是藍的 黃的
[00:02:01.500 --> 00:02:03.500]  都是這樣發生
[00:02:03.500 --> 00:02:05.500]  不滿教會 亦都會不滿牧者
[00:02:05.500 --> 00:02:07.500]  不滿弟兄姊妹
[00:02:07.500 --> 00:02:09.500]  我都有面對這些的情況
[00:02:09.500 --> 00:02:11.500]  我忘記了昨天還是前天
[00:02:11.500 --> 00:02:13.500]  我問准他可以講的
[00:02:13.500 --> 00:02:15.500]  有一位姐妹告訴我
[00:02:15.500 --> 00:02:17.500]  牧師 我要約你傾談
[00:02:17.500 --> 00:02:18.500]  我賣你一個童工
[00:02:18.500 --> 00:02:19.500]  我生你的氣
[00:02:19.500 --> 00:02:21.500]  你為甚麼生我的氣
[00:02:21.500 --> 00:02:23.500]  說著說著
[00:02:23.500 --> 00:02:25.500]  中間我跟她好好分享
[00:02:25.500 --> 00:02:27.500]  我很欣賞她
[00:02:27.500 --> 00:02:29.500]  你生氣了可以告訴我
[00:02:29.500 --> 00:02:33.500]  我怎樣來勉勵我們面對這些事件
[00:02:33.500 --> 00:02:35.500]  我們會這樣
[00:02:35.500 --> 00:02:37.500]  我想示範的是甚麼呢
[00:02:37.500 --> 00:02:39.500]  你可以告訴對方生氣了
[00:02:39.500 --> 00:02:41.500]  不過要對方肯聽
[00:02:41.500 --> 00:02:43.500]  一起再交流
[00:02:43.500 --> 00:02:45.500]  一起來再看清楚
[00:02:45.500 --> 00:02:46.500]  究竟現在發生甚麼事
[00:02:46.500 --> 00:02:48.500]  為甚麼我們弄成這樣呢
[00:02:48.500 --> 00:02:49.500]  她告訴我
[00:02:49.500 --> 00:02:51.500]  是因為珍惜
[00:02:51.500 --> 00:02:52.500]  不想破壞關係
[00:02:52.500 --> 00:02:53.500]  珍惜
[00:02:53.500 --> 00:02:55.500]  我們就一起面對
[00:02:55.500 --> 00:02:57.500]  生於亂世
[00:02:57.500 --> 00:03:00.500]  其實我們覺不覺得現在香港很亂呢
[00:03:00.500 --> 00:03:03.500]  我們是否真的覺得自己生在一個
[00:03:03.500 --> 00:03:06.500]  很亂的社會裏面
[00:03:06.500 --> 00:03:09.500]  我上次回想香港
[00:03:09.500 --> 00:03:12.500]  何時是亂世呢
[00:03:12.500 --> 00:03:14.500]  如果對比起日本侵華的時候
[00:03:14.500 --> 00:03:16.500]  我們現在不算甚麼
[00:03:16.500 --> 00:03:19.500]  如果對比起國共內戰的時候
[00:03:19.500 --> 00:03:21.500]  我們都不算甚麼
[00:03:21.500 --> 00:03:23.500]  又或者我們大部份人都不在那個時代
[00:03:23.500 --> 00:03:26.500]  可能我們有部份人經歷過
[00:03:26.500 --> 00:03:29.500]  或者再近一點聽聞過六七的暴動
[00:03:29.500 --> 00:03:31.500]  人說跟六七的暴動
[00:03:31.500 --> 00:03:33.500]  可以是各有千秋
[00:03:33.500 --> 00:03:36.500]  六七暴動我未出世
[00:03:36.500 --> 00:03:39.500]  我相信我們這裏可能有一半的人都未出世
[00:03:39.500 --> 00:03:41.500]  有些人出世都不知道發生甚麼事
[00:03:41.500 --> 00:03:44.500]  我們近期有機會看那個紀錄片
[00:03:44.500 --> 00:03:47.500]  你就會知道六七暴動的時候
[00:03:47.500 --> 00:03:50.500]  到處都是菠蘿
[00:03:50.500 --> 00:03:52.500]  土製菠蘿即土製炸彈
[00:03:52.500 --> 00:03:56.500]  51人在暴亂裏面喪生
[00:03:56.500 --> 00:03:59.500]  其中有15人被炸死
[00:03:59.500 --> 00:04:03.500]  整個社會籠罩著一片恐怖的氣氛
[00:04:03.500 --> 00:04:07.500]  現在沒有這些土製炸彈
[00:04:07.500 --> 00:04:09.500]  但在商場在車站
[00:04:09.500 --> 00:04:16.500]  貼著很多為港人打氣的字句的連儂牆
[00:04:16.500 --> 00:04:18.500]  都是危機四伏
[00:04:18.500 --> 00:04:20.500]  甚至我們連穿甚麼顏色出街
[00:04:20.500 --> 00:04:21.500]  我們都要想過
[00:04:21.500 --> 00:04:24.500]  你去哪一區穿白色還是黑色還是黃色
[00:04:24.500 --> 00:04:27.500]  有沒有機會要被搜查
[00:04:27.500 --> 00:04:30.500]  其實這種恐怖的情況
[00:04:30.500 --> 00:04:35.500]  當年香港資金大量外流
[00:04:35.500 --> 00:04:37.500]  外國的遊客不敢來香港
[00:04:37.500 --> 00:04:41.500]  現在其實都接近了
[00:04:41.500 --> 00:04:47.500]  有些電影姊妹已經將自己的錢兌換其他幣值
[00:04:47.500 --> 00:04:50.500]  有沒有在你們團契小組發生
[00:04:50.500 --> 00:04:52.500]  可能個別明星有
[00:04:52.500 --> 00:04:53.500]  我認識一些電影姊妹就是這樣
[00:04:53.500 --> 00:04:57.500]  很早就因為這樣的事件而兌換
[00:04:57.500 --> 00:05:01.500]  外國有很多地方都勸喻國民
[00:05:01.500 --> 00:05:05.500]  要來香港的時候出旅遊警示或者忠告
[00:05:05.500 --> 00:05:08.500]  不要去人多的地方
[00:05:08.500 --> 00:05:10.500]  不要去商場不要去地鐵
[00:05:10.500 --> 00:05:14.500]  不去商場不去地鐵香港去哪裏
[00:05:14.500 --> 00:05:17.500]  不要去
[00:05:17.500 --> 00:05:19.500]  當年亦都一度出現
[00:05:19.500 --> 00:05:25.500]  北京有意提早收回香港的異念
[00:05:25.500 --> 00:05:29.500]  紅衛兵如何企圖衝擊中港邊界
[00:05:29.500 --> 00:05:32.500]  今日都有這樣的傳聞
[00:05:32.500 --> 00:05:37.500]  街坊軍何時何時在附近出動
[00:05:37.500 --> 00:05:41.500]  當年香港就講香港前途問題
[00:05:41.500 --> 00:05:46.500]  今日很多電影姊妹或者是港人已經移民
[00:05:46.500 --> 00:05:50.500]  或者再一次講記得申請BNO
[00:05:50.500 --> 00:05:52.500]  很多很多這些事情
[00:05:52.500 --> 00:05:55.500]  在香港現在暗藏著很多危機
[00:05:55.500 --> 00:05:58.500]  遊行不息 謾罵不止 衝突不停
[00:05:58.500 --> 00:06:00.500]  人心惶惶
[00:06:00.500 --> 00:06:04.500]  其實更令我們擔心的或者覺得可怕的
[00:06:04.500 --> 00:06:07.500]  不是這些外在治安的亂
[00:06:07.500 --> 00:06:11.500]  而是是非黑白的顛倒
[00:06:11.500 --> 00:06:14.500]  在上衛滿口謊言
[00:06:14.500 --> 00:06:16.500]  我們收的消息
[00:06:16.500 --> 00:06:19.500]  我想在香港沒有想過那些消息是假的
[00:06:19.500 --> 00:06:21.500]  如何那些圖片被人改
[00:06:21.500 --> 00:06:23.500]  那些錄音被人剪接
[00:06:23.500 --> 00:06:24.500]  沒有想過是這樣
[00:06:24.500 --> 00:06:26.500]  以前你很順從新聞而來
[00:06:26.500 --> 00:06:28.500]  那些消息各有不同
[00:06:28.500 --> 00:06:31.500]  不過都不至於是扭曲的
[00:06:31.500 --> 00:06:33.500]  或者不至於是一種謊言
[00:06:33.500 --> 00:06:35.500]  但現在大部份都是
[00:06:35.500 --> 00:06:37.500]  所以香港人很忙
[00:06:37.500 --> 00:06:38.500]  除了看電視
[00:06:38.500 --> 00:06:40.500]  不看又不行 因為家裏沒有裝其他的
[00:06:40.500 --> 00:06:41.500]  接著就要看手機
[00:06:41.500 --> 00:06:42.500]  你不止看一個台
[00:06:42.500 --> 00:06:44.500]  還要看兩個 看三個 看四個
[00:06:44.500 --> 00:06:47.500]  你才能平衡到究竟哪些是真哪些是假
[00:06:47.500 --> 00:06:48.500]  哪些只是局部
[00:06:48.500 --> 00:06:50.500]  是不是很忙
[00:06:50.500 --> 00:06:52.500]  忙到 電影姊妹
[00:06:52.500 --> 00:06:56.500]  剛才主席都說停一停電視的畫面
[00:06:56.500 --> 00:06:59.500]  回來 看恐龍
[00:06:59.500 --> 00:07:01.500]  所以很多人心力交瘁
[00:07:01.500 --> 00:07:03.500]  有些人睡不著
[00:07:03.500 --> 00:07:04.500]  很困擾
[00:07:04.500 --> 00:07:05.500]  那些困擾的是
[00:07:05.500 --> 00:07:08.500]  可能自己家人走到前面你又擔心
[00:07:08.500 --> 00:07:09.500]  有不少電影姊妹打電話來
[00:07:09.500 --> 00:07:11.500]  牧師 晚上那些聚會是不是要取消
[00:07:11.500 --> 00:07:12.500]  我很擔心女兒回來
[00:07:12.500 --> 00:07:13.500]  晚上回家不知道怎麼辦
[00:07:13.500 --> 00:07:16.500]  這個星期特別多
[00:07:16.500 --> 00:07:18.500]  很多這些憂慮
[00:07:18.500 --> 00:07:20.500]  我們怎麼辦呢
[00:07:20.500 --> 00:07:21.500]  電影姊妹
[00:07:21.500 --> 00:07:25.500]  面對這個社會
[00:07:25.500 --> 00:07:28.500]  其實仙之書有很多的教導
[00:07:28.500 --> 00:07:30.500]  有很多的示範
[00:07:30.500 --> 00:07:32.500]  今天我就用黑白曲書
[00:07:32.500 --> 00:07:34.500]  來勉勵大家
[00:07:34.500 --> 00:07:37.500]  身在這個紛亂的世代
[00:07:37.500 --> 00:07:40.500]  雖然很容易令人憤怒
[00:07:40.500 --> 00:07:42.500]  容易令人灰心
[00:07:42.500 --> 00:07:44.500]  容易令人失去盼望
[00:07:44.500 --> 00:07:48.500]  但願我們仍然能夠堅持
[00:07:48.500 --> 00:07:50.500]  因我們的信仰
[00:07:50.500 --> 00:07:53.500]  我們的信心
[00:07:53.500 --> 00:07:56.500]  我們的上帝我們繼續存活
[00:07:56.500 --> 00:07:58.500]  並且我們的耐性
[00:07:58.500 --> 00:08:02.500]  等候上帝祂自己的作為
[00:08:02.500 --> 00:08:05.500]  仙之黑白曲書的特色
[00:08:05.500 --> 00:08:07.500]  和其他仙之書不同是什麼呢
[00:08:07.500 --> 00:08:09.500]  很多的仙之書
[00:08:09.500 --> 00:08:13.500]  是指責當時執政的掌權的
[00:08:13.500 --> 00:08:15.500]  和指責那些人民的不公義
[00:08:15.500 --> 00:08:19.500]  但黑白曲書是仙之他內心的掙扎
[00:08:19.500 --> 00:08:22.500]  是他和上帝之間的對話
[00:08:22.500 --> 00:08:24.500]  甚至是爭論
[00:08:24.500 --> 00:08:26.500]  黑白曲書的背景
[00:08:26.500 --> 00:08:28.500]  從內文告訴我們
[00:08:28.500 --> 00:08:31.500]  剛才讀過的第一章一至五節
[00:08:31.500 --> 00:08:33.500]  告訴我們當時的局勢
[00:08:33.500 --> 00:08:35.500]  是一個國家興起
[00:08:35.500 --> 00:08:37.500]  就是加勒底人興起
[00:08:37.500 --> 00:08:40.500]  加勒底人其實就是當時新興的一個帝國
[00:08:40.500 --> 00:08:42.500]  巴比倫帝國興起的時候
[00:08:42.500 --> 00:08:45.500]  為什麼這個國家會興起
[00:08:45.500 --> 00:08:48.500]  興起來攻擊猶大國
[00:08:48.500 --> 00:08:50.500]  所以寫作的時段
[00:08:50.500 --> 00:08:52.500]  或者仙之黑白曲書面對的時段
[00:08:52.500 --> 00:08:58.500]  就是主前625年至539年的期間
[00:08:58.500 --> 00:09:00.500]  國內發生很多事情
[00:09:00.500 --> 00:09:03.500]  猶大國很多不公義的事情
[00:09:03.500 --> 00:09:05.500]  很多強暴的事情
[00:09:05.500 --> 00:09:06.500]  才看在眼內
[00:09:06.500 --> 00:09:08.500]  還有很多拜偶像的事情
[00:09:08.500 --> 00:09:10.500]  約西亞王推行改革
[00:09:10.500 --> 00:09:12.500]  不單單是宗教改革
[00:09:12.500 --> 00:09:15.500]  還有很多關於不公義的事情
[00:09:15.500 --> 00:09:21.500]  重新百姓要行公義的改革
[00:09:21.500 --> 00:09:24.500]  黑白曲書的結構其實很簡單
[00:09:24.500 --> 00:09:26.500]  很清楚的
[00:09:26.500 --> 00:09:29.500]  全文因為是詩歌題材
[00:09:29.500 --> 00:09:33.500]  有四句詩歌的標句
[00:09:33.500 --> 00:09:40.500]  四句之間夾雜著三段詩歌的內容
[00:09:40.500 --> 00:09:42.500]  有四句詩歌的標題
[00:09:42.500 --> 00:09:44.500]  三段詩歌的內容
[00:09:44.500 --> 00:09:46.500]  看看下一張
[00:09:46.500 --> 00:09:48.500]  字體比較小
[00:09:48.500 --> 00:09:50.500]  但你有印象就可以了
[00:09:50.500 --> 00:09:52.500]  藍色的是標題
[00:09:52.500 --> 00:09:53.500]  很短的
[00:09:53.500 --> 00:09:56.500]  告訴你下文是說什麼
[00:09:56.500 --> 00:09:58.500]  頭尾夾著
[00:09:58.500 --> 00:10:00.500]  中間紅色或橙色的
[00:10:00.500 --> 00:10:03.500]  就是三段的內容
[00:10:03.500 --> 00:10:05.500]  有些人就是這樣分段
[00:10:05.500 --> 00:10:06.500]  有些人不是這樣分段
[00:10:06.500 --> 00:10:07.500]  我沒有打出來
[00:10:07.500 --> 00:10:08.500]  怎樣分段呢
[00:10:08.500 --> 00:10:12.500]  就是剛才我們讀的一章一節
[00:10:12.500 --> 00:10:20.500]  一章二節至到二章一節
[00:10:20.500 --> 00:10:22.500]  中間夾著什麼呢
[00:10:22.500 --> 00:10:27.500]  一章一節至到十一節
[00:10:27.500 --> 00:10:29.500]  一章一節
[00:10:29.500 --> 00:10:32.500]  二節至到第四節
[00:10:32.500 --> 00:10:33.500]  是詩人他不明白
[00:10:33.500 --> 00:10:35.500]  上帝為什麼這樣
[00:10:35.500 --> 00:10:36.500]  上帝你為什麼不出聲
[00:10:36.500 --> 00:10:40.500]  第五節至到第十一節
[00:10:40.500 --> 00:10:43.500]  上帝答了他一段對話
[00:10:43.500 --> 00:10:44.500]  但上帝答了之後
[00:10:44.500 --> 00:10:45.500]  先知不服氣
[00:10:45.500 --> 00:10:46.500]  再問上帝
[00:10:46.500 --> 00:10:48.500]  其實一大段是這樣的
[00:10:48.500 --> 00:10:49.500]  很緊湊的
[00:10:49.500 --> 00:10:51.500]  那裡分成一大段
[00:10:51.500 --> 00:10:52.500]  有些人不這樣分
[00:10:52.500 --> 00:10:57.500]  問上帝就放在第二章那裡
[00:10:57.500 --> 00:11:00.500]  我們一起看看
[00:11:00.500 --> 00:11:03.500]  下一章
[00:11:03.500 --> 00:11:04.500]  這一大段
[00:11:04.500 --> 00:11:08.500]  就是先知哈巴菊和上帝的問答
[00:11:08.500 --> 00:11:10.500]  跟著先知他不服氣
[00:11:10.500 --> 00:11:12.500]  再問上帝
[00:11:12.500 --> 00:11:14.500]  這是一大段落
[00:11:14.500 --> 00:11:15.500]  一章二節
[00:11:15.500 --> 00:11:17.500]  哈巴菊他呼求上主
[00:11:17.500 --> 00:11:18.500]  他說耶和華
[00:11:18.500 --> 00:11:19.500]  我呼求你
[00:11:19.500 --> 00:11:20.500]  你不應允
[00:11:20.500 --> 00:11:21.500]  要到幾時呢
[00:11:21.500 --> 00:11:23.500]  我因強暴哀求你
[00:11:23.500 --> 00:11:25.500]  你橫不拯救
[00:11:25.500 --> 00:11:27.500]  像不像現在大家的情況
[00:11:27.500 --> 00:11:29.500]  我們都呼求上帝
[00:11:29.500 --> 00:11:30.500]  不過上帝沒有應允
[00:11:30.500 --> 00:11:31.500]  要到幾時
[00:11:31.500 --> 00:11:32.500]  等到幾時
[00:11:32.500 --> 00:11:34.500]  他為什麼呼求上帝
[00:11:34.500 --> 00:11:35.500]  不是因為個人的事
[00:11:35.500 --> 00:11:37.500]  不是因為我想結婚生子
[00:11:37.500 --> 00:11:38.500]  我呼求你
[00:11:38.500 --> 00:11:40.500]  他說因強暴的事
[00:11:40.500 --> 00:11:41.500]  我呼求你
[00:11:41.500 --> 00:11:43.500]  他見到不義的事情
[00:11:43.500 --> 00:11:44.500]  呼求上帝
[00:11:44.500 --> 00:11:46.500]  但上帝都沒有拯救
[00:11:46.500 --> 00:11:47.500]  才是這樣的心境
[00:11:47.500 --> 00:11:48.500]  到第三節
[00:11:48.500 --> 00:11:49.500]  第三節
[00:11:49.500 --> 00:11:51.500]  你為何使我看見罪孽
[00:11:51.500 --> 00:11:55.500]  你為何你看見奸惡而不理會
[00:11:55.500 --> 00:11:58.500]  毀滅和強暴在我面前
[00:11:58.500 --> 00:12:01.500]  有起了爭端和相鬥的事
[00:12:01.500 --> 00:12:03.500]  才是這樣的心境
[00:12:03.500 --> 00:12:04.500]  我看到
[00:12:04.500 --> 00:12:05.500]  你擺在我面前
[00:12:05.500 --> 00:12:06.500]  我呼求你
[00:12:06.500 --> 00:12:07.500]  還以為你也看見
[00:12:07.500 --> 00:12:09.500]  你也不理會
[00:12:09.500 --> 00:12:11.500]  所以才是這樣的心情
[00:12:11.500 --> 00:12:13.500]  比我相信還要激動
[00:12:13.500 --> 00:12:15.500]  他來到去質問上帝
[00:12:15.500 --> 00:12:16.500]  是的
[00:12:16.500 --> 00:12:18.500]  才質問上帝
[00:12:18.500 --> 00:12:20.500]  所以頂尖會面對這些社會的事情
[00:12:20.500 --> 00:12:22.500]  你也可以這樣來到上帝的面前
[00:12:22.500 --> 00:12:23.500]  你問上帝
[00:12:23.500 --> 00:12:25.500]  你不理會到幾時
[00:12:25.500 --> 00:12:26.500]  所以才知道
[00:12:26.500 --> 00:12:27.500]  第一個不明白的地方是
[00:12:27.500 --> 00:12:32.500]  他不明白上帝為什麼靜默不語
[00:12:32.500 --> 00:12:35.500]  面對著社會那些
[00:12:35.500 --> 00:12:38.500]  惡人惡行的事情
[00:12:38.500 --> 00:12:40.500]  為什麼上帝靜默不語
[00:12:40.500 --> 00:12:42.500]  不聽他的祈禱
[00:12:42.500 --> 00:12:44.500]  甚至第四節還有一個小結
[00:12:44.500 --> 00:12:46.500]  律法放鬆
[00:12:46.500 --> 00:12:47.500]  公理也不顯明
[00:12:47.500 --> 00:12:49.500]  惡人圍困義人
[00:12:49.500 --> 00:12:52.500]  所以公理顯然跌倒
[00:12:52.500 --> 00:12:54.500]  律法放鬆的意思是什麼呢
[00:12:54.500 --> 00:12:56.500]  不是說地上的法律
[00:12:56.500 --> 00:12:58.500]  而是相似的地上法律
[00:12:58.500 --> 00:13:00.500]  因為他們是猶大國的人
[00:13:00.500 --> 00:13:01.500]  猶大國的人
[00:13:01.500 --> 00:13:03.500]  他們的法律是來自上帝的
[00:13:03.500 --> 00:13:05.500]  大明律例典章
[00:13:05.500 --> 00:13:06.500]  就是律法
[00:13:06.500 --> 00:13:08.500]  Torah就是摩西五經裡面
[00:13:08.500 --> 00:13:10.500]  上帝的教導
[00:13:10.500 --> 00:13:11.500]  沒有了,鬆散了
[00:13:11.500 --> 00:13:14.500]  人們搜不搜都可以
[00:13:14.500 --> 00:13:16.500]  公理也不顯明的意思
[00:13:16.500 --> 00:13:19.500]  公理是說公平公義
[00:13:19.500 --> 00:13:21.500]  公平公義的觀念
[00:13:21.500 --> 00:13:24.500]  都不顯明,沒有了
[00:13:24.500 --> 00:13:26.500]  這種沒有了是什麼呢
[00:13:26.500 --> 00:13:29.500]  當時百姓如果有什麼不公平的事情
[00:13:29.500 --> 00:13:31.500]  那些管理的人
[00:13:31.500 --> 00:13:33.500]  那些長老就出來審判
[00:13:33.500 --> 00:13:34.500]  判了
[00:13:34.500 --> 00:13:35.500]  現在怎樣
[00:13:35.500 --> 00:13:37.500]  判了沒有執行
[00:13:37.500 --> 00:13:38.500]  就是這個意思
[00:13:38.500 --> 00:13:39.500]  公理不顯明的意思是
[00:13:39.500 --> 00:13:41.500]  判了沒有執行
[00:13:41.500 --> 00:13:43.500]  公理顯然跌倒
[00:13:43.500 --> 00:13:44.500]  有顛倒
[00:13:44.500 --> 00:13:45.500]  有執行
[00:13:45.500 --> 00:13:46.500]  都倒轉的
[00:13:46.500 --> 00:13:47.500]  倒轉是什麼呢
[00:13:47.500 --> 00:13:48.500]  有罪的判無罪
[00:13:48.500 --> 00:13:50.500]  無罪的判有罪
[00:13:50.500 --> 00:13:51.500]  又或者是怎樣呢
[00:13:51.500 --> 00:13:52.500]  那些大罪的罰少少
[00:13:52.500 --> 00:13:54.500]  那些小罪的罰多多
[00:13:54.500 --> 00:13:57.500]  那些顛倒
[00:13:57.500 --> 00:13:58.500]  你看很短的
[00:13:58.500 --> 00:13:59.500]  四節
[00:13:59.500 --> 00:14:01.500]  三節
[00:14:01.500 --> 00:14:03.500]  這個先知哈伯谷
[00:14:03.500 --> 00:14:05.500]  來到上帝面前申訴
[00:14:05.500 --> 00:14:07.500]  為什麼你靜默不語
[00:14:07.500 --> 00:14:09.500]  接著
[00:14:09.500 --> 00:14:10.500]  上帝就回應
[00:14:10.500 --> 00:14:11.500]  其實如果你有時間
[00:14:11.500 --> 00:14:12.500]  回去看耶利米書
[00:14:12.500 --> 00:14:16.500]  因為耶利米是和哈伯谷先知同期
[00:14:16.500 --> 00:14:19.500]  他都講述當時那種不公義的情況
[00:14:19.500 --> 00:14:21.500]  不過時間關係我不講了
[00:14:21.500 --> 00:14:23.500]  上帝怎樣回答他呢
[00:14:23.500 --> 00:14:24.500]  先知第一個的提問
[00:14:24.500 --> 00:14:26.500]  上帝為什麼你靜默不語
[00:14:26.500 --> 00:14:28.500]  上帝怎樣回答他
[00:14:28.500 --> 00:14:30.500]  第二節至第十一節
[00:14:30.500 --> 00:14:32.500]  第五節上帝說
[00:14:32.500 --> 00:14:34.500]  你們要向列國觀看
[00:14:34.500 --> 00:14:35.500]  大大驚奇
[00:14:35.500 --> 00:14:37.500]  因為在你們的時候
[00:14:37.500 --> 00:14:38.500]  我行一件事
[00:14:38.500 --> 00:14:39.500]  需要有人告訴你們
[00:14:39.500 --> 00:14:41.500]  你們總是不信
[00:14:41.500 --> 00:14:42.500]  他說你看
[00:14:42.500 --> 00:14:44.500]  你向外看
[00:14:44.500 --> 00:14:46.500]  向列國看
[00:14:46.500 --> 00:14:47.500]  有一件事
[00:14:47.500 --> 00:14:49.500]  你會很驚訝的
[00:14:49.500 --> 00:14:50.500]  什麼事呢
[00:14:50.500 --> 00:14:51.500]  其實我告訴你
[00:14:51.500 --> 00:14:52.500]  我會做一件事
[00:14:52.500 --> 00:14:53.500]  告訴你你都不信
[00:14:53.500 --> 00:14:55.500]  這個引言很厲害
[00:14:55.500 --> 00:14:57.500]  心理準備
[00:14:57.500 --> 00:14:58.500]  什麼事呢
[00:14:58.500 --> 00:14:59.500]  第六節
[00:14:59.500 --> 00:15:02.500]  我必興起迦勒底人
[00:15:02.500 --> 00:15:04.500]  興起一個民族
[00:15:04.500 --> 00:15:05.500]  來吧
[00:15:05.500 --> 00:15:06.500]  上帝幫助
[00:15:06.500 --> 00:15:07.500]  不過這個民族
[00:15:07.500 --> 00:15:08.500]  上帝說是怎樣呢
[00:15:08.500 --> 00:15:12.500]  就是那殘忍暴躁之民
[00:15:12.500 --> 00:15:13.500]  他通行遍地
[00:15:13.500 --> 00:15:15.500]  他佔據那不屬自己的住處
[00:15:15.500 --> 00:15:17.500]  殘忍暴躁
[00:15:17.500 --> 00:15:18.500]  暴躁不是說
[00:15:18.500 --> 00:15:20.500]  性情暴躁
[00:15:20.500 --> 00:15:21.500]  即是發惡
[00:15:21.500 --> 00:15:22.500]  他這種發惡是什麼
[00:15:22.500 --> 00:15:23.500]  第七節
[00:15:23.500 --> 00:15:26.500]  他威武可畏
[00:15:26.500 --> 00:15:27.500]  他們出來
[00:15:27.500 --> 00:15:30.500]  大家都害怕
[00:15:30.500 --> 00:15:33.500]  上帝用一群
[00:15:33.500 --> 00:15:35.500]  這麼殘暴的人
[00:15:35.500 --> 00:15:38.500]  像不像現在這樣
[00:15:38.500 --> 00:15:40.500]  他走出來就害怕
[00:15:40.500 --> 00:15:41.500]  他現在做什麼
[00:15:41.500 --> 00:15:42.500]  第七節
[00:15:42.500 --> 00:15:46.500]  判斷和勢力都任意發出
[00:15:46.500 --> 00:15:49.500]  判斷和勢力任意發出
[00:15:49.500 --> 00:15:51.500]  其實是在呼應一章四節
[00:15:51.500 --> 00:15:54.500]  一章四節說
[00:15:54.500 --> 00:15:56.500]  沒有公理
[00:15:56.500 --> 00:15:58.500]  公理不顯明
[00:15:58.500 --> 00:16:00.500]  或者公理都顛倒
[00:16:00.500 --> 00:16:01.500]  現在他做
[00:16:01.500 --> 00:16:04.500]  判斷和勢力
[00:16:04.500 --> 00:16:06.500]  是在呼應公理不顯明
[00:16:06.500 --> 00:16:09.500]  判斷和勢力其實就在說公理
[00:16:09.500 --> 00:16:11.500]  發出就在說執行
[00:16:11.500 --> 00:16:13.500]  現在執行
[00:16:13.500 --> 00:16:14.500]  不過誰執行
[00:16:14.500 --> 00:16:16.500]  就是那群人執行
[00:16:16.500 --> 00:16:18.500]  那群人執行
[00:16:18.500 --> 00:16:19.500]  很快的執行
[00:16:19.500 --> 00:16:21.500]  任意發出
[00:16:21.500 --> 00:16:24.500]  不單單說那種隨意性
[00:16:24.500 --> 00:16:27.500]  是在說即刻做
[00:16:27.500 --> 00:16:30.500]  上帝怎樣繼續形容這群人
[00:16:30.500 --> 00:16:32.500]  三個圖像
[00:16:32.500 --> 00:16:35.500]  豹 豺狼 老鷹
[00:16:35.500 --> 00:16:37.500]  他的馬比豹更快
