
[00:00:00.000 --> 00:00:04.120]  今天是教會傳統裏面
[00:03:29.760 --> 00:03:32.120]  定為一個叫棕樹主人
[00:03:32.120 --> 00:03:36.280]  去紀念到耶穌進入耶路撒冷
[00:03:36.280 --> 00:03:39.760]  當中我們可以看見一幅圖畫很清楚就是
[00:03:39.760 --> 00:03:42.520]  主角一定是耶穌
[00:03:42.520 --> 00:03:44.080]  當然有其他不同的配角
[00:03:44.080 --> 00:03:45.560]  但是今天我們就很想看看
[00:03:45.560 --> 00:03:49.560]  耶穌和小路區主角配角的配搭
[00:03:49.560 --> 00:03:52.880]  小路區是在這個場面的一個配角
[00:03:52.880 --> 00:03:54.160]  但是很重要的是什麼呢?
[00:03:54.160 --> 00:03:58.080]  它就是按照先知寓言應驗了
[00:03:58.080 --> 00:04:01.400]  所以小路區可以成為
[00:04:01.400 --> 00:04:06.160]  耶穌好像一個黃進入京城一樣的場面
[00:04:06.160 --> 00:04:09.800]  但是這個先知寓言的應驗的重點在哪裡呢?
[00:04:09.800 --> 00:04:11.080]  其中一個就是提醒我們
[00:04:11.080 --> 00:04:14.000]  這是神的預備和安排
[00:04:14.000 --> 00:04:16.720]  最終叫神得榮耀
[00:04:16.720 --> 00:04:19.680]  其實如果我們看是門徒好像聽耶穌的吩咐
[00:04:19.680 --> 00:04:22.280]  就要去幫耶穌預備一隻小路
[00:04:22.280 --> 00:04:24.480]  來進入耶路撒冷
[00:04:24.480 --> 00:04:26.440]  其實這個門徒沒有做什麼
[00:04:26.440 --> 00:04:27.680]  就是聽耶穌的吩咐
[00:04:27.680 --> 00:04:30.280]  去到什麼地方跟主人說
[00:04:30.280 --> 00:04:31.280]  主要用祂
[00:04:31.280 --> 00:04:34.160]  那就將小路帶來
[00:04:34.160 --> 00:04:36.880]  其實是神自己已經預備好
[00:04:36.880 --> 00:04:38.680]  是神的安排
[00:04:38.680 --> 00:04:41.760]  而最終就是要叫神得榮耀
[00:04:41.760 --> 00:04:46.240]  要人能夠一起來將讚美的榮耀歸還給神
[00:04:46.240 --> 00:04:48.160]  人只能夠做什麼呢?
[00:04:48.160 --> 00:04:49.600]  就是去配合
[00:04:49.600 --> 00:04:51.640]  所以這個同樣就是我們之前說到
[00:04:51.640 --> 00:04:53.880]  施浸約翰和耶穌基督
[00:04:53.880 --> 00:04:56.000]  耶穌基督才是主角
[00:04:56.000 --> 00:04:57.360]  耶穌基督是新郎
[00:04:57.360 --> 00:04:59.960]  施浸約翰只不過是客人
[00:04:59.960 --> 00:05:01.160]  是配角
[00:05:01.160 --> 00:05:04.600]  我們最重要是做一個配合神的角色
[00:05:04.600 --> 00:05:09.920]  今天這個場面同樣在進入耶路撒冷的時候
[00:05:09.920 --> 00:05:11.440]  就好像先知寓言
[00:05:11.440 --> 00:05:13.840]  這隻驢驅子或者小驢
[00:05:13.840 --> 00:05:16.920]  就是載著耶穌好像王一樣
[00:05:16.920 --> 00:05:19.480]  來進入京城
[00:05:19.480 --> 00:05:23.160]  來彰顯王的榮耀
[00:05:23.160 --> 00:05:26.240]  剛才提到是用溫柔來形容的
[00:05:26.240 --> 00:05:27.120]  如果大家有留意
[00:05:27.120 --> 00:05:29.080]  還記得在馬達金的時候
[00:05:29.080 --> 00:05:33.000]  但同樣撒加利亞書所用的就是謙謙和和
[00:05:33.000 --> 00:05:35.120]  所以我們今天要從耶穌和他的驢驅子
[00:05:35.120 --> 00:05:36.760]  一路來學習
[00:05:36.760 --> 00:05:38.760]  如何看見神
[00:05:38.760 --> 00:05:40.200]  祂自己的奇妙
[00:05:40.200 --> 00:05:44.520]  以至彰顯神的榮耀
[00:05:44.520 --> 00:05:48.560]  我們先來看一下主所用這隻小驢驅的特性
[00:05:48.560 --> 00:05:51.320]  我不知道大家認識小驢驅有多少
[00:05:51.320 --> 00:05:56.760]  昨晚李司警院長都提到牛和驢的分別
[00:05:56.760 --> 00:05:59.920]  小驢驅其實在當中都有一些特別的地方
[00:05:59.920 --> 00:06:00.920]  其中一個是什麼呢?
[00:06:00.920 --> 00:06:03.520]  叫「沒有人騎過」
[00:06:03.520 --> 00:06:05.680]  在馬克福音和路加福音記載
[00:06:05.680 --> 00:06:08.960]  形容這隻小驢驅
[00:06:08.960 --> 00:06:13.000]  看到一匹驢驅綁在那裡的時候
[00:06:13.000 --> 00:06:16.040]  形容是「沒有人騎過」
[00:06:16.040 --> 00:06:17.520]  「沒有人騎過」是什麼意思呢?
[00:06:17.520 --> 00:06:21.880]  就是代表著一個聖潔或者神聖的意思
[00:06:21.880 --> 00:06:27.000]  這個聖潔或者神聖同樣在培靈會的時候
[00:06:27.000 --> 00:06:29.200]  講到祭司召命更生
[00:06:29.200 --> 00:06:32.360]  李院長都提到的意義
[00:06:32.360 --> 00:06:36.000]  在我們剛剛在讀
[00:06:36.000 --> 00:06:39.960]  而且剛剛上個禮拜讀完的薩姆爾記上
[00:06:39.960 --> 00:06:42.760]  其實有提過類似的一個狀況
[00:06:42.760 --> 00:06:45.360]  詳細情形就在文數記十九章一到十節
[00:06:45.360 --> 00:06:46.960]  大家可以回去慢慢看
[00:06:46.960 --> 00:06:49.760]  我只是和大家看看薩姆爾記上
[00:06:49.760 --> 00:06:50.960]  如果大家還有印象
[00:06:50.960 --> 00:06:52.960]  在諾亨士年裡面讀過的時候
[00:06:52.960 --> 00:06:56.600]  提到菲律賓人如何要向以色列人
[00:06:56.600 --> 00:06:59.400]  應該是叫做賠罪
[00:06:59.400 --> 00:07:02.400]  他們如何將藥貴送回到以色列人的地方
[00:07:02.400 --> 00:07:04.400]  以至免除他們的災難
[00:07:04.400 --> 00:07:06.400]  他們就要預備一輛新車
[00:07:06.400 --> 00:07:10.200]  和兩隻未負過額的母牛
[00:07:10.200 --> 00:07:14.800]  這個其實就和從未被人騎過的意思一樣
[00:07:14.800 --> 00:07:17.960]  就是提到當人要將這些
[00:07:17.960 --> 00:07:19.680]  就是有些要道歉
[00:07:19.680 --> 00:07:21.400]  就是有一個獻祭
[00:07:21.400 --> 00:07:24.280]  後來是六章的十四、十五節提到
[00:07:24.280 --> 00:07:28.080]  這兩隻牛和那個車就成為一個獻祭
[00:07:28.080 --> 00:07:29.480]  獻給神
[00:07:29.480 --> 00:07:31.800]  其實這個同樣就是在舊約裡面
[00:07:31.800 --> 00:07:34.000]  有不同的教導提醒我們
[00:07:34.000 --> 00:07:39.000]  向神獻祭的濟生一定是沒有瑕疵
[00:07:39.000 --> 00:07:41.600]  沒有人騎過是一個新車
[00:07:41.600 --> 00:07:43.400]  是未負過額的母牛
[00:07:43.400 --> 00:07:44.400]  其實都是一樣
[00:07:44.400 --> 00:07:47.400]  就是我們來到神面前要獻給神的
[00:07:47.400 --> 00:07:51.800]  我們要被神所用的是一個神聖聖潔
[00:07:51.800 --> 00:07:55.600]  是這個意思來讓這隻小驢
[00:07:55.600 --> 00:07:59.600]  可以去被主耶穌使用
[00:07:59.600 --> 00:08:02.200]  同樣這個提醒我們每個人的生命
[00:08:02.200 --> 00:08:06.400]  其實我們應該是不斷更新和自潔
[00:08:06.400 --> 00:08:09.400]  這個才是我們可以來到主的面前
[00:08:09.400 --> 00:08:13.800]  被神使用的其中一個很重要的
[00:08:13.800 --> 00:08:17.000]  不斷更新或者是自潔或者是聖潔
[00:08:17.000 --> 00:08:22.400]  也是在祭司的召命更新裡面提到
[00:08:22.400 --> 00:08:25.400]  不單單是說到我們作為基督徒
[00:08:25.400 --> 00:08:29.000]  我們應該在道德生活上高一個聖潔
[00:08:29.000 --> 00:08:31.400]  一個不斷的來自潔
[00:08:31.400 --> 00:08:32.800]  其實同樣另外一個提到
[00:08:32.800 --> 00:08:35.600]  就是我們有沒有合乎主用
[00:08:35.600 --> 00:08:38.600]  這隻小驢是專攻什麼用的呢?
[00:08:38.600 --> 00:08:43.200]  如果我們再看《撒加利亞書》九章九節的時候
[00:08:43.200 --> 00:08:46.600]  其實提到的是專攻君王使用
[00:08:46.600 --> 00:08:50.000]  是將王帶入京城
[00:08:50.000 --> 00:08:51.600]  通常這個狀況是什麼?
[00:08:51.600 --> 00:08:55.800]  是在看王打完仗之後
[00:08:55.800 --> 00:08:57.000]  打勝仗之後
[00:08:57.000 --> 00:09:00.800]  回到京城接受民眾的歡呼
[00:09:00.800 --> 00:09:02.800]  但只是被君王所用
[00:09:02.800 --> 00:09:05.600]  不可以被其他人用的
[00:09:05.600 --> 00:09:07.200]  這個正正就是這隻小驢
[00:09:07.200 --> 00:09:10.200]  他未被人騎過其中一個很重要的意思
[00:09:10.200 --> 00:09:11.000]  提醒我們
[00:09:11.000 --> 00:09:14.600]  我們每人的生命應該都是被神所用
[00:09:14.600 --> 00:09:16.600]  或者叫合乎主用
[00:09:16.600 --> 00:09:21.200]  我們的一生應該是被神所用的人生
[00:09:21.200 --> 00:09:22.200]  我不知道在你的信仰
[00:09:22.200 --> 00:09:23.600]  或者在你的人生歷程裡面
[00:09:23.600 --> 00:09:25.200]  你有沒有試過有不同的掙扎
[00:09:25.200 --> 00:09:26.800]  有時候你會覺得
[00:09:26.800 --> 00:09:31.600]  你好像被一些世界的事情捆綁住
[00:09:31.600 --> 00:09:32.600]  被逼
[00:09:32.600 --> 00:09:34.600]  有時候就好像俗語所說
[00:09:34.600 --> 00:09:36.200]  人在江湖
[00:09:36.200 --> 00:09:37.800]  身不由己
[00:09:37.800 --> 00:09:38.800]  於是你覺得
[00:09:38.800 --> 00:09:42.200]  你都不是隨著自己的價值觀
[00:09:42.200 --> 00:09:44.800]  或者信仰來做這些事情
[00:09:44.800 --> 00:09:47.400]  反而你是被世界所利用
[00:09:47.400 --> 00:09:49.400]  被罪惡所利用
[00:09:49.400 --> 00:09:50.200]  或者你可以說
[00:09:50.200 --> 00:09:53.000]  另外一個就是你被世界所影響
[00:09:53.000 --> 00:09:56.600]  被世界、被罪惡所影響多過
[00:09:56.600 --> 00:09:59.800]  你是被信仰來影響
[00:09:59.800 --> 00:10:02.400]  所以這個未被人騎過的路區
[00:10:02.400 --> 00:10:03.600]  提醒我們
[00:10:03.600 --> 00:10:06.600]  我們應該尊重我們的主耶穌
[00:10:06.600 --> 00:10:08.200]  我們的神用
[00:10:08.200 --> 00:10:12.400]  我們一生應該是被神所用的人生
[00:10:12.400 --> 00:10:14.400]  我們一生不應該是
[00:10:14.400 --> 00:10:16.200]  好像糊糊碌碌
[00:10:16.200 --> 00:10:19.800]  好像不知道人生的方向
[00:10:19.800 --> 00:10:21.000]  只是在那裡
[00:10:21.000 --> 00:10:23.800]  好像去找一頓飯吃
[00:10:23.800 --> 00:10:26.000]  混一天就過一天的日子
[00:10:26.000 --> 00:10:27.600]  我們應該每一天的人生
[00:10:27.600 --> 00:10:30.400]  每一天都應該是被神所使用
[00:10:30.400 --> 00:10:35.400]  這是我們生命不斷的更新和自潔
[00:10:35.400 --> 00:10:37.000]  這個小路區
[00:10:37.000 --> 00:10:38.000]  或者是小路
[00:10:38.000 --> 00:10:41.000]  其實在人的眼睛看來
[00:10:41.000 --> 00:10:44.200]  其實是不應該被使用的
[00:10:44.200 --> 00:10:46.200]  它不會被使用
[00:10:46.200 --> 00:10:47.600]  如果大家再留意一下
[00:10:47.600 --> 00:10:48.400]  如果你看看
[00:10:48.400 --> 00:10:51.800]  無論是在馬太福音也好
[00:10:51.800 --> 00:10:54.200]  或者是在路加馬河
[00:10:54.200 --> 00:10:57.600]  其實形容這條小路到達耶穌的時候
[00:10:57.600 --> 00:11:01.800]  另外有一條大的路和祂在一起
[00:11:01.800 --> 00:11:03.400]  那就是祂的媽媽
[00:11:03.400 --> 00:11:07.000]  為什麼要媽媽跟著這條小路一起去呢?
[00:11:07.000 --> 00:11:09.000]  原來這條小路其實是代表著什麼?
[00:11:09.000 --> 00:11:11.600]  代表著這條小路很幼嫩
[00:11:11.600 --> 00:11:13.400]  祂沒有什麼經驗
[00:11:13.400 --> 00:11:17.400]  所以當他們解開這條小路的時候
[00:11:17.400 --> 00:11:18.400]  其實有人問他們
[00:11:18.400 --> 00:11:19.600]  你解開來做什麼呢?
[00:11:19.600 --> 00:11:23.000]  因為祂從來未被訓練過要去做事
[00:11:23.000 --> 00:11:24.200]  所以祂沒有經驗
[00:11:24.200 --> 00:11:25.200]  也是很幼嫩
[00:11:25.200 --> 00:11:28.600]  沒有什麼資格去做事
[00:11:28.600 --> 00:11:30.600]  所以有人問祂解開來做什麼呢?
[00:11:30.600 --> 00:11:32.800]  其實祂不應該被使用的
[00:11:32.800 --> 00:11:35.400]  有時候好像祂還沒學滿師就走來出道
[00:11:35.400 --> 00:11:36.400]  要做一些事情
[00:11:36.400 --> 00:11:38.200]  其實是不適合用的
[00:11:38.200 --> 00:11:41.000]  所以有人問這些門徒為什麼要解開
[00:11:41.000 --> 00:11:44.400]  當然耶穌給你的答案就是主要用祂
[00:11:44.400 --> 00:11:45.800]  所以是沒有什麼原因
[00:11:45.800 --> 00:11:47.200]  是不配的
[00:11:47.200 --> 00:11:48.600]  雖然做配角
[00:11:48.600 --> 00:11:54.000]  也有時候要想一想是不是真的被配合使用
[00:11:54.000 --> 00:11:57.400]  所以這是小路當時的一個特性
[00:11:57.400 --> 00:11:59.000]  給人看是一個
[00:11:59.000 --> 00:12:02.400]  我用一個形容就是「微不足道」
[00:12:02.400 --> 00:12:04.400]  所以當祂被解開的時候
[00:12:04.400 --> 00:12:07.000]  祂更加需要祂的媽媽和祂一起
[00:12:07.000 --> 00:12:10.200]  否則小路沒有媽媽跟著一起的時候
[00:12:10.200 --> 00:12:14.200]  祂就會亂走或者很驚恐
[00:12:14.200 --> 00:12:16.800]  是一個根本不配合、不適合用的
[00:12:16.800 --> 00:12:18.400]  是微不足道的
[00:12:18.400 --> 00:12:21.000]  但為什麼仍然要揀祂呢?
[00:12:21.000 --> 00:12:24.600]  我想這仍然是回到聖經一個很簡單的原因
[00:12:24.600 --> 00:12:27.600]  就是出自王的揀選
[00:12:27.600 --> 00:12:30.800]  耶穌的吩咐說祂就是被揀選的
[00:12:30.800 --> 00:12:33.000]  你拿來給我用就行了
[00:12:33.000 --> 00:12:35.600]  是主要用祂
[00:12:35.600 --> 00:12:37.200]  就是王的揀選
[00:12:37.200 --> 00:12:41.200]  祂成為主耶穌的御用
[00:12:41.200 --> 00:12:43.400]  尼賽亞君王的御用
[00:12:43.400 --> 00:12:46.200]  所以人雖然可能看祢是微不足道的時候
[00:12:46.200 --> 00:12:53.000]  但耶穌這位君王看來就是重要的小路區
[00:12:53.000 --> 00:12:55.000]  其實這個正提醒我們
[00:12:55.000 --> 00:13:00.000]  我們的主,我們的耶穌基督可以用任何的人
[00:13:00.000 --> 00:13:02.400]  無論在人看來可能是微不足道
[00:13:02.400 --> 00:13:04.000]  是不適合用
[00:13:04.000 --> 00:13:06.400]  其實不需要找
[00:13:06.400 --> 00:13:09.400]  找就不如找祂旁邊那隻媽媽更好
[00:13:09.400 --> 00:13:13.600]  這隻媽媽被訓練過,有經驗
[00:13:13.600 --> 00:13:18.400]  但是在耶穌的眼中就是一些可能人看來微不足道的人
[00:13:18.400 --> 00:13:20.800]  但是耶穌仍然可以使用
[00:13:20.800 --> 00:13:24.000]  耶穌不只是看我們有多少經驗,看我有多少能力
[00:13:24.000 --> 00:13:25.800]  看我能做多少事
[00:13:25.800 --> 00:13:30.400]  其實神,我們的主可以用任何一個人
[00:13:30.400 --> 00:13:35.400]  同時這隻小路其實是神所預備的
[00:13:35.400 --> 00:13:39.600]  縱然有時候我們會覺得人好像都未準備得很好
[00:13:39.600 --> 00:13:43.200]  突然間神就說你來為我做些事
[00:13:43.200 --> 00:13:45.400]  有時候我們覺得我們都未準備好
[00:13:45.400 --> 00:13:49.600]  就好像這隻小路沒什麼經驗,沒學好詩要出來
[00:13:49.600 --> 00:13:54.200]  有時候真的,神會告訴你,我需要用你
[00:13:54.200 --> 00:13:58.200]  我們不是在乎看我自己有多好的準備
[00:13:58.200 --> 00:14:03.600]  其實最重要是當主給你這個召命,給你這個呼召的時候
[00:14:03.600 --> 00:14:07.200]  神已經準備好,安排好
[00:14:07.200 --> 00:14:12.200]  你只要回應,願意被神使用就行了
[00:14:12.200 --> 00:14:15.600]  這個就是這隻小路驅
[00:14:15.600 --> 00:14:19.800]  好像不合用,好像不配備神使用
[00:14:19.800 --> 00:14:26.000]  但是神,我們的主就看為重要的小路驅
[00:14:26.000 --> 00:14:29.000]  除了認識一下這隻小路驅的特性之外
[00:14:29.000 --> 00:14:32.400]  其實我們可以看看小路驅到底做了什麼
[00:14:32.400 --> 00:14:35.000]  他的工作是什麼呢?
[00:14:35.000 --> 00:14:38.000]  我不知道大家還記得這段經文所說
[00:14:38.000 --> 00:14:41.200]  小路驅做了什麼?
[00:14:41.200 --> 00:14:43.200]  沒什麼工作
[00:14:43.200 --> 00:14:49.000]  就好像你拿手出來,截一輛的士載你去某個地方
[00:14:49.000 --> 00:14:51.000]  這隻小路驅就類似這樣
[00:14:51.000 --> 00:14:56.200]  可能只不過是要用門徒帶你去耶穌面前
[00:14:56.200 --> 00:14:57.800]  所以他做的工作是什麼呢?
[00:14:57.800 --> 00:15:01.000]  我覺得人如其名,爐如其名都是一樣的
[00:15:01.000 --> 00:15:03.200]  他做很少的工作
[00:15:03.200 --> 00:15:06.000]  他做很少工作,這隻小路驅
[00:15:06.000 --> 00:15:11.200]  這個「少」可能代表他跟數量多與少
[00:15:11.200 --> 00:15:13.000]  他都是做得很少的
[00:15:13.000 --> 00:15:14.800]  他沒怎麼做事的
[00:15:14.800 --> 00:15:17.600]  但雖然他做得很少,是一隻小路驅
[00:15:17.600 --> 00:15:19.400]  他做的事真的很小
[00:15:19.400 --> 00:15:22.000]  但我相信仍然是剛剛提到
[00:15:22.000 --> 00:15:23.800]  這個皇體是重要的
[00:15:23.800 --> 00:15:27.600]  他做這件事雖然在人看來好像很簡單
[00:15:27.600 --> 00:15:29.000]  好像微不足道
[00:15:29.000 --> 00:15:33.600]  但其實他就是讓耶穌得著榮耀
[00:15:33.600 --> 00:15:41.200]  這個就是小路驅裡面被視為最重要的工作
[00:15:41.200 --> 00:15:45.800]  讓耶穌得著榮耀
[00:15:45.800 --> 00:15:51.400]  我們看路加福音怎樣記載這個場面
[00:15:51.400 --> 00:15:54.200]  路加福音的十九章三十四到三十八節
[00:15:54.200 --> 00:15:56.000]  我用了現代中文譯本
[00:15:56.000 --> 00:15:57.800]  我們一起來讀一次
[00:15:57.800 --> 00:16:00.200]  大家就會知道當時的場面
[00:16:00.200 --> 00:16:05.000]  不單是民眾加上耶穌的門徒一起
[00:16:05.000 --> 00:16:07.600]  怎樣經歷到耶穌進入
[00:16:07.600 --> 00:16:12.800]  坐在小路上高進入耶路撒冷的場面
[00:16:12.800 --> 00:16:14.200]  我們一起來看螢光幕
[00:16:14.200 --> 00:16:18.000]  我們讀完這一段三十四到三十八節的經文
[00:16:18.000 --> 00:16:19.400]  預備起
[00:16:19.400 --> 00:16:23.000]  「他們回答主要用他
[00:16:23.000 --> 00:16:27.800]  然後他們把小路牽到耶穌跟前
[00:16:27.800 --> 00:16:31.800]  把自己的衣服搭在路背上
[00:16:31.800 --> 00:16:34.600]  扶著耶穌騎上去
[00:16:34.600 --> 00:16:37.200]  耶穌前進的時候
[00:16:37.200 --> 00:16:41.600]  大家拿自己的衣服鋪在路上
[00:16:41.600 --> 00:16:44.400]  當他靠近耶路撒冷
[00:16:44.400 --> 00:16:48.400]  到橄欖山下波那地方時
[00:16:48.400 --> 00:16:53.600]  眾門徒因所看見的這一切奇蹟
[00:16:53.600 --> 00:16:58.400]  就都感謝上帝大聲歡呼
[00:16:58.400 --> 00:17:03.600]  願上帝賜福給逢主明來的君王
[00:17:03.600 --> 00:17:06.000]  天上有和平
[00:17:06.000 --> 00:17:10.000]  榮耀歸於至高上帝」
[00:17:10.000 --> 00:17:12.400]  這個就是小路所做
[00:17:12.400 --> 00:17:15.000]  讓主耶穌得著榮耀
[00:17:15.000 --> 00:17:19.000]  讓身邊很多的人歸榮耀給神
[00:17:19.000 --> 00:17:22.400]  就是小路區所做的工作
[00:17:22.400 --> 00:17:24.400]  其實真的很少
[00:17:24.400 --> 00:17:26.400]  可能你說說上班時間
[00:17:26.400 --> 00:17:29.400]  小路區上班可能很短時間
[00:17:29.400 --> 00:17:32.800]  耶穌進入耶路撒冷的門口走一段路
[00:17:32.800 --> 00:17:36.000]  耶穌不會整天坐在小路上
[00:17:36.000 --> 00:17:38.200]  坐到差不多就落地
[00:17:38.200 --> 00:17:41.200]  小路就要回家跟媽媽走
[00:17:41.200 --> 00:17:43.200]  所以就是很少的事情
[00:17:43.200 --> 00:17:46.400]  但就是讓我們主得榮耀
[00:17:46.400 --> 00:17:50.800]  讓身邊很多的人歸榮耀給神
[00:17:50.800 --> 00:17:55.800]  所以這個其實就是我們服事主的目的
[00:17:55.800 --> 00:17:58.800]  從小路區的身上提醒我們
[00:17:58.800 --> 00:18:00.400]  我們都要有時候問自己
[00:18:00.400 --> 00:18:02.600]  我們今天來到主的面前
[00:18:02.600 --> 00:18:04.800]  服事主的目的是什麼
[00:18:04.800 --> 00:18:06.200]  有可能你的服事主
[00:18:06.200 --> 00:18:08.800]  不單單是指你在教會的侍奉
[00:18:08.800 --> 00:18:11.000]  有可能你是在你自己的職場
[00:18:11.000 --> 00:18:12.400]  在你的生活裡面
[00:18:12.400 --> 00:18:14.000]  你有機會為主作見證
[00:18:14.000 --> 00:18:15.600]  你服事主的時候
[00:18:15.600 --> 00:18:16.800]  其實你有沒有想過
[00:18:16.800 --> 00:18:20.400]  你為了什麼去服事主呢?
[00:18:20.400 --> 00:18:22.600]  從小路區的身上其實提醒我們
[00:18:22.600 --> 00:18:25.000]  不是要做大事
[00:18:25.000 --> 00:18:29.400]  是做神吩咐我做的事
[00:18:29.400 --> 00:18:31.400]  大家昨晚有沒有回到
[00:18:31.400 --> 00:18:35.400]  這個培靈會講先知召命的根生?
[00:18:35.400 --> 00:18:36.800]  有沒有?
[00:18:36.800 --> 00:18:37.200]  如果有的話
[00:18:37.200 --> 00:18:39.000]  你又會覺得有一點
[00:18:39.000 --> 00:18:42.800]  跟李院長有一點像打對台
[00:18:42.800 --> 00:18:46.400]  院長就說那些事是捍衛小事
[00:18:46.400 --> 00:18:47.800]  以色列復興
[00:18:47.800 --> 00:18:50.000]  接著我們應該做什麼?
[00:18:50.000 --> 00:18:51.200]  大事
[00:18:51.200 --> 00:18:53.400]  大家知道做大事要做什麼嗎?
[00:18:53.400 --> 00:18:55.600]  我們要成為外邦人的光
[00:18:55.600 --> 00:18:59.400]  我們要將福音傳到地極
[00:18:59.400 --> 00:19:01.200]  傳到地極的意思是提醒我們
[00:19:01.200 --> 00:19:02.400]  不是說我們要到南極
[00:19:02.400 --> 00:19:04.000]  不是要到北極
[00:19:04.000 --> 00:19:05.200]  我們要什麼?
[00:19:05.200 --> 00:19:07.000]  我們要看看神
[00:19:07.000 --> 00:19:10.800]  怎樣將一個地極擺在我們面前
[00:19:10.800 --> 00:19:13.200]  其實這個我相信
