
[00:00:00.000 --> 00:00:03.920]  今日的經文是在約翰福音的結束部份
[00:02:33.280 --> 00:02:35.960]  又或者我們要問自己
[00:02:35.960 --> 00:02:39.120]  為什麼我不喜歡聽
[00:02:39.120 --> 00:02:46.040]  為什麼我不接受這個觀點
[00:02:46.040 --> 00:02:48.960]  今天我們一起來進入聖經裏面
[00:02:48.960 --> 00:02:51.160]  我們去理解明白一下
[00:02:51.160 --> 00:02:54.560]  為什麼耶穌在第六章所宣告
[00:02:54.560 --> 00:02:56.360]  這個第一個公開的宣告
[00:02:56.360 --> 00:02:58.280]  我是生命的糧
[00:02:58.280 --> 00:03:00.080]  竟然帶來很多人
[00:03:00.080 --> 00:03:04.360]  一群群眾竟然先後慢慢離開
[00:03:04.360 --> 00:03:06.000]  到底是什麼原因
[00:03:06.000 --> 00:03:10.360]  耶穌又怎麼來面對這個現象呢
[00:03:10.360 --> 00:03:14.000]  我們一起來同心圖告
[00:03:14.000 --> 00:03:17.800]  祈求聖靈引導我們進入經文裏面
[00:03:17.800 --> 00:03:19.840]  進入歷史當中
[00:03:19.840 --> 00:03:23.400]  去看到上帝祢豐富奇妙的大能
[00:03:23.400 --> 00:03:24.640]  看到主耶穌的愛
[00:03:24.640 --> 00:03:26.920]  看到我們的軟弱如不足
[00:03:26.920 --> 00:03:28.440]  願主去帶領我們
[00:03:28.440 --> 00:03:29.440]  補償我們的心
[00:03:29.440 --> 00:03:33.400]  更好的人來接受上帝豐豐富富的話語
[00:03:33.400 --> 00:03:35.600]  我們祈禱奉耶穌基督的聖名祈求
[00:03:35.600 --> 00:03:40.040]  阿門
[00:03:40.040 --> 00:03:41.680]  我們在經文裏面
[00:03:41.680 --> 00:03:45.680]  第六章裏面的不同的過程
[00:03:45.680 --> 00:03:47.200]  或者不同的篇幅
[00:03:47.200 --> 00:03:48.400]  不同的段落
[00:03:48.400 --> 00:03:53.560]  都看到耶穌吸引了一大群人來跟著祂
[00:03:53.560 --> 00:03:59.080]  這群人有慕名而來的
[00:03:59.080 --> 00:04:07.240]  想知道神蹟的奇妙的震撼
[00:04:07.240 --> 00:04:11.040]  但是隨著耶穌的言論開始
[00:04:11.040 --> 00:04:13.560]  無論那些慕名而來看神蹟
[00:04:13.560 --> 00:04:17.000]  或者一直以來對耶穌的教導很感興趣
[00:04:17.000 --> 00:04:18.920]  喜歡聽祂的講道
[00:04:18.920 --> 00:04:20.560]  喜歡祂的教訓
[00:04:20.560 --> 00:04:23.320]  接受祂的提醒
[00:04:23.320 --> 00:04:26.160]  那些叫做門徒
[00:04:26.160 --> 00:04:28.960]  都先後地離開
[00:04:28.960 --> 00:04:30.800]  很明顯我們在第六十字裏面
[00:04:30.800 --> 00:04:33.240]  就看出這個現實
[00:04:33.240 --> 00:04:37.240]  祂的門徒中有很多人聽見了辯說
[00:04:37.240 --> 00:04:38.960]  這話很難
[00:04:38.960 --> 00:04:41.480]  誰聽得進呢?
[00:04:41.480 --> 00:04:47.800]  耶穌為什麼在趕客呢?
[00:04:47.800 --> 00:04:51.160]  說這個「我是生命」的言論
[00:04:51.160 --> 00:04:57.760]  一直沿著吃飽五千人的神蹟
[00:04:57.760 --> 00:04:59.960]  有什麼關係?
[00:04:59.960 --> 00:05:02.320]  吃飽這麼震撼的神蹟
[00:05:02.320 --> 00:05:05.360]  就繼續讓它吧
[00:05:05.360 --> 00:05:09.240]  何必竟然要去趕客呢?
[00:05:09.240 --> 00:05:10.720]  而第六章的部分結束
[00:05:10.720 --> 00:05:12.560]  正正就是耶穌要回應
[00:05:12.560 --> 00:05:17.200]  大家要看神蹟的心態背後的問題
[00:05:17.200 --> 00:05:18.920]  祂要提醒我們
[00:05:18.920 --> 00:05:23.080]  讓我們知到不足
[00:05:23.080 --> 00:05:24.920]  而有所警聽
[00:05:24.920 --> 00:05:28.920]  免得我們都會隨流而去
[00:05:28.920 --> 00:05:32.800]  耶穌沒什麼實力
[00:05:32.800 --> 00:05:34.600]  信耶穌信得久
[00:05:34.600 --> 00:05:37.320]  會不會有時我們也有這樣的心態呢?
[00:05:37.320 --> 00:05:39.240]  沒什麼驚喜
[00:05:39.240 --> 00:05:43.400]  很平淡
[00:05:43.400 --> 00:05:48.840]  教會的生活成為一個「恩秦」
[00:05:48.840 --> 00:05:51.200]  在我們生命裡再激不起
[00:05:51.200 --> 00:05:56.720]  對上帝的那種感受、體會
[00:05:56.720 --> 00:05:58.600]  在這段落裡
[00:05:58.600 --> 00:06:01.240]  五十九至六十五節裡
[00:06:01.240 --> 00:06:06.200]  就講了這個重點所在
[00:06:06.200 --> 00:06:09.320]  一開始就以耶穌的門徒對耶穌的言論
[00:06:09.320 --> 00:06:14.400]  那個不能接受而離開作為一個引子
[00:06:14.400 --> 00:06:17.640]  我覺得這是一個很有意思的記載
[00:06:17.640 --> 00:06:22.360]  記載了人面對著耶穌的言論時的反應
[00:06:22.360 --> 00:06:23.640]  甚至可以說
[00:06:23.640 --> 00:06:27.400]  耶穌這個宣告是一個很有意思的試金石
[00:06:27.400 --> 00:06:28.480]  試什麼?
[00:06:28.480 --> 00:06:30.800]  試驗人怎麼看祂
[00:06:30.800 --> 00:06:34.920]  試驗人怎麼去相信祂、跟隨祂
[00:06:34.920 --> 00:06:37.120]  因為我們在整個第六章裡面的內容
[00:06:37.120 --> 00:06:41.160]  我們看到很多人來被耶穌吸引
[00:06:41.160 --> 00:06:43.640]  被吸引的原因是什麼?
[00:06:43.640 --> 00:06:47.160]  神蹟、醫治、吃飽
[00:06:47.160 --> 00:06:49.640]  當然有部分是被上帝的
[00:06:49.640 --> 00:06:52.280]  被耶穌的言論吸引著
[00:06:52.280 --> 00:06:56.480]  不過看來在大部分群眾的現實表現之下
[00:06:56.480 --> 00:07:01.720]  我們知道他們是重視那些看得到的東西
[00:07:01.720 --> 00:07:07.560]  現兜兜的東西、神蹟、歧視
[00:07:07.560 --> 00:07:11.800]  但是耶穌在這裡要提醒他們
[00:07:11.800 --> 00:07:16.360]  要重視的是看不到的上帝
[00:07:16.360 --> 00:07:19.480]  所以耶穌在這裡就順著這個五餅二魚的
[00:07:19.480 --> 00:07:22.400]  吃飽的經驗來提醒這群群眾
[00:07:22.400 --> 00:07:26.080]  要將焦點放在耶穌自己身上
[00:07:26.080 --> 00:07:28.440]  祂自己有什麼特別?
[00:07:28.440 --> 00:07:31.760]  祂自己宣稱「我是天上來的糧」
[00:07:31.760 --> 00:07:33.680]  「我從天上而來」
[00:07:33.680 --> 00:07:36.640]  不過這群群眾就在猶太人
[00:07:36.640 --> 00:07:40.160]  為著耶穌的自稱之下相繼離開
[00:07:40.160 --> 00:07:41.320]  為什麼?
[00:07:41.320 --> 00:07:44.360]  為什麼耶穌的自稱「我是天上來的糧」
[00:07:44.360 --> 00:07:49.520]  會成為絆腳石、成為阻礙、趕客呢?
[00:07:49.520 --> 00:07:50.680]  你試想一下
[00:07:50.680 --> 00:07:52.360]  如果有一個你認識的牧師
[00:07:52.360 --> 00:07:55.760]  他說他從天上來的、從外星來的
[00:07:55.760 --> 00:07:57.960]  然後告訴你「我的肉可以吃的」
[00:07:57.960 --> 00:08:00.040]  吃完之後你長生不老的
[00:08:00.040 --> 00:08:01.880]  你會有什麼反應?
[00:08:01.880 --> 00:08:04.520]  這個很瘋狂
[00:08:04.520 --> 00:08:07.280]  他父親不是某某嗎?
[00:08:07.280 --> 00:08:09.480]  我認識他父親
[00:08:09.480 --> 00:08:12.200]  還跟他做街坊
[00:08:12.200 --> 00:08:15.520]  這一切的反應是源於什麼?
[00:08:15.520 --> 00:08:17.440]  我認識他
[00:08:17.440 --> 00:08:24.920]  認識成為了我們阻礙耶穌這個很特別的身份
[00:08:24.920 --> 00:08:31.920]  耶穌這個特別、從天上而來的宣稱
[00:08:31.920 --> 00:08:36.560]  因為我們只是看祂是一個人
[00:08:36.560 --> 00:08:37.800]  是我們的知識
[00:08:37.800 --> 00:08:41.560]  影響了、阻礙了我們看這位耶穌
[00:08:41.560 --> 00:08:43.160]  在62-64節裡面
[00:08:43.160 --> 00:08:45.960]  耶穌指出了我們的問題
[00:08:45.960 --> 00:08:49.320]  上帝是個靈
[00:08:49.320 --> 00:08:51.160]  聖靈的靈
[00:08:51.160 --> 00:08:54.480]  不可以單憑人的理性來去知識
[00:08:54.480 --> 00:08:56.720]  是可以明白祂的
[00:08:56.720 --> 00:09:01.320]  我們沒辦法能夠完全明白關於上帝的事情
[00:09:01.320 --> 00:09:05.320]  除非上帝向我們啟示
[00:09:05.320 --> 00:09:07.840]  我們永遠沒辦法插頭
[00:09:07.840 --> 00:09:09.800]  因為我們是有限制的
[00:09:09.800 --> 00:09:12.280]  現在耶穌對我們說
[00:09:12.280 --> 00:09:13.880]  「吃我的肉、喝我的血」
[00:09:13.880 --> 00:09:16.200]  這個具象徵性的表達
[00:09:16.200 --> 00:09:19.800]  目的是提醒我們、鼓勵我們跟祂在一起
[00:09:19.800 --> 00:09:22.760]  跟祂一起聯合去接受祂
[00:09:22.760 --> 00:09:25.520]  連這個比喻、象徵性的說話
[00:09:25.520 --> 00:09:31.520]  我們尚且都不能夠接受、聽不入耳、不認同
[00:09:31.520 --> 00:09:35.400]  更何況將來有一天
[00:09:35.400 --> 00:09:41.480]  或者我們怎樣看耶穌的升天、復活呢?
[00:09:41.480 --> 00:09:44.560]  要相信主耶穌是上帝的兒子
[00:09:44.560 --> 00:09:47.920]  單靠我們的學識、理解
[00:09:47.920 --> 00:09:49.720]  這個有限的能力
[00:09:49.720 --> 00:09:50.840]  很難的
[00:09:50.840 --> 00:09:54.000]  甚至乎用我們的眼光去看的時候
[00:09:54.000 --> 00:09:55.480]  就算你親眼看到
[00:09:55.480 --> 00:09:59.320]  你都不會接受這種的說法
[00:09:59.320 --> 00:10:01.240]  「Seeing is believing」
[00:10:01.240 --> 00:10:03.480]  看到才相信
[00:10:03.480 --> 00:10:05.280]  是不是真的相信呢?
[00:10:05.280 --> 00:10:09.280]  是不是你看的就是真的呢?
[00:10:09.280 --> 00:10:10.480]  今天這個世界
[00:10:10.480 --> 00:10:14.440]  很多人都看到聖經的真理
[00:10:14.440 --> 00:10:17.520]  改變了千千萬萬的人
[00:10:17.520 --> 00:10:20.080]  很多人有美好的見證
[00:10:20.080 --> 00:10:21.720]  因著耶穌基督的恩典
[00:10:21.720 --> 00:10:24.440]  上帝的說話改變了他們的人生觀
[00:10:24.440 --> 00:10:28.280]  改變了他們的人生
[00:10:28.280 --> 00:10:32.160]  看到的
[00:10:32.160 --> 00:10:34.960]  甚至乎我們看到很多家庭
[00:10:34.960 --> 00:10:37.440]  是因為有耶穌基督的介入
[00:10:37.440 --> 00:10:41.640]  而改變了另一半
[00:10:41.640 --> 00:10:46.800]  但另一半仍然是不相信的
[00:10:46.800 --> 00:10:48.480]  在這樣的現實下我們看到
[00:10:48.480 --> 00:10:51.200]  很多人對生命的起源
[00:10:51.200 --> 00:10:54.920]  就會用一個大爆炸的理論去理解
[00:10:54.920 --> 00:10:57.760]  回應聖經這個創造的觀點
[00:10:57.760 --> 00:11:01.360]  目的是為了否定上帝的存在
[00:11:01.360 --> 00:11:03.680]  「Seeing is believing」
[00:11:03.680 --> 00:11:04.520]  上帝在哪裡?
[00:11:04.520 --> 00:11:05.320]  我看不到
[00:11:05.320 --> 00:11:06.680]  弄一個上帝出來
[00:11:06.680 --> 00:11:08.160]  再做一次神蹟出來
[00:11:08.160 --> 00:11:09.960]  讓我看到我就相信
[00:11:09.960 --> 00:11:12.400]  真的嗎?
[00:11:12.400 --> 00:11:13.560]  我不是科學家
[00:11:13.560 --> 00:11:18.120]  我沒辦法從神學觀點來回應
[00:11:18.120 --> 00:11:20.520]  這個科學理論
[00:11:20.520 --> 00:11:21.760]  我只能這麼說
[00:11:21.760 --> 00:11:23.920]  上帝既然是一個靈
[00:11:23.920 --> 00:11:28.560]  就只能靠聖經和聖靈來引導我們認識祂
[00:11:28.560 --> 00:11:31.400]  聖經是記載了上帝的啟示
[00:11:31.400 --> 00:11:34.680]  聖靈是讓我們有不同的心態
[00:11:34.680 --> 00:11:37.280]  來明白祂、認識祂
[00:11:37.280 --> 00:11:40.600]  而這正是耶穌基督要強調的地方
[00:11:40.600 --> 00:11:43.000]  去強調理性和邏輯和思考方式
[00:11:43.000 --> 00:11:46.440]  不能夠完全理解耶穌的說話
[00:11:46.440 --> 00:11:49.600]  所以耶穌說「聖靈賜人生命
[00:11:49.600 --> 00:11:52.440]  肉體毫無用處」
[00:11:52.440 --> 00:11:53.960]  我對你們所說的話
[00:11:53.960 --> 00:11:56.920]  就是靈、就是生命
[00:11:56.920 --> 00:11:58.920]  「肉體毫無用處」是指出
[00:11:58.920 --> 00:12:01.120]  面對著屬靈的上帝
[00:12:01.120 --> 00:12:02.240]  靠我們自己
[00:12:02.240 --> 00:12:03.600]  是不行的
[00:12:03.600 --> 00:12:08.080]  那麼耶穌有沒有為我們的限制找出路呢?
[00:12:08.080 --> 00:12:09.680]  以致我們可以明白
[00:12:09.680 --> 00:12:12.560]  這些屬靈的事情呢?
[00:12:12.560 --> 00:12:20.440]  留意第63節的下半段
[00:12:20.440 --> 00:12:22.280]  我對你們所說的話
[00:12:22.280 --> 00:12:25.080]  就是靈、就是生命
[00:12:25.080 --> 00:12:28.840]  這是一個很權威、很震撼的說話
[00:12:28.840 --> 00:12:30.360]  有沒有細心想一想
[00:12:30.360 --> 00:12:34.720]  這句話讓你想起什麼呢?
[00:12:34.720 --> 00:12:36.720]  是否想起創世紀
[00:12:36.720 --> 00:12:39.280]  在整個創造的開始
[00:12:39.280 --> 00:12:43.240]  神向人吹一口氣的時候的情景
[00:12:43.240 --> 00:12:45.760]  是上帝的口氣那個靈
[00:12:45.760 --> 00:12:48.920]  令人成為有靈活人的場面
[00:12:48.920 --> 00:12:53.520]  否則人也只是一個泥土
[00:12:53.520 --> 00:12:57.720]  耶穌的說話就等同上帝的一口氣
[00:12:57.720 --> 00:13:02.320]  這個「氣」字就是「靈」字的希伯來文的意思
[00:13:02.320 --> 00:13:04.840]  耶穌的說話很有份量
[00:13:04.840 --> 00:13:05.880]  祂提醒我們
[00:13:05.880 --> 00:13:09.360]  我們要回到創世紀中的起初
[00:13:09.360 --> 00:13:12.920]  這個上帝與人的關係
[00:13:12.920 --> 00:13:15.320]  是上帝的靈令人活著
[00:13:15.320 --> 00:13:19.480]  是上帝讓人有生命氣息
[00:13:19.480 --> 00:13:20.600]  我們逐一說
[00:13:20.600 --> 00:13:22.920]  誰是「裝」、誰是「閒」
[00:13:22.920 --> 00:13:25.800]  你們要懂得分
[00:13:25.800 --> 00:13:28.800]  我們要有一個新的眼光
[00:13:28.800 --> 00:13:31.880]  一個不要靠自己的眼光
[00:13:31.880 --> 00:13:36.200]  一個看到上帝存在的眼光
[00:13:36.200 --> 00:13:37.400]  就好像宋牧師經常說
[00:13:37.400 --> 00:13:39.200]  你戴另一副眼鏡
[00:13:39.200 --> 00:13:41.960]  你就會看到上帝的豐富
[00:13:41.960 --> 00:13:42.920]  意思是什麼?
[00:13:42.920 --> 00:13:44.560]  放下你自己
[00:13:44.560 --> 00:13:47.120]  放下你自己的知識
[00:13:47.120 --> 00:13:49.640]  你就知道上帝的奇妙
[00:13:49.640 --> 00:13:53.560]  是你想像不到的
[00:13:53.560 --> 00:13:55.000]  哲學家
[00:13:55.000 --> 00:13:59.600]  中國哲學家莊子有一句名句
[00:13:59.600 --> 00:14:03.600]  「吾生也有涯 而知也無涯」
[00:14:03.600 --> 00:14:07.400]  「已有涯 隨無涯 妥矣」
[00:14:07.400 --> 00:14:12.280]  「已而為知者 妥而已矣」
[00:14:12.280 --> 00:14:13.400]  可能你聽了幾律
[00:14:13.400 --> 00:14:15.920]  聽了這麼久就聽到「涯」字
[00:14:15.920 --> 00:14:19.040]  不是「涯」世間的「涯」
[00:14:19.040 --> 00:14:20.800]  編制的意思
[00:14:20.800 --> 00:14:23.760]  莊子這句話說什麼?
[00:14:23.760 --> 00:14:26.560]  在《刨丁解牛》的記載裡
[00:14:26.560 --> 00:14:30.320]  在典故裡說人的生命有限
[00:14:30.320 --> 00:14:32.240]  但知識是無限的
[00:14:32.240 --> 00:14:34.160]  你以有限的生命去追逐
[00:14:34.160 --> 00:14:36.640]  不斷追逐無限的知識
[00:14:36.640 --> 00:14:38.480]  是危險的
[00:14:38.480 --> 00:14:41.400]  牧師是不是說不用讀書呢?
[00:14:41.400 --> 00:14:42.560]  不是
[00:14:42.560 --> 00:14:44.120]  他只是提醒你
[00:14:44.120 --> 00:14:44.800]  提什麼?
[00:14:44.800 --> 00:14:47.000]  下面那句才精彩
[00:14:47.000 --> 00:14:50.160]  「已而為知者 妥而已矣」
[00:14:50.160 --> 00:14:51.840]  讀書也是很危險的
[00:14:51.840 --> 00:14:52.760]  當然大家都知道
[00:14:52.760 --> 00:14:53.640]  尤其是中學生
[00:14:53.640 --> 00:14:54.800]  是的 爸爸
[00:14:54.800 --> 00:14:56.000]  讀書也是很累的
[00:14:56.000 --> 00:14:58.440]  身體差的
[00:14:58.440 --> 00:15:00.440]  不過莊子要強調
[00:15:00.440 --> 00:15:03.240]  你以為自己的知識是可以的
[00:15:03.240 --> 00:15:04.960]  你引以為傲的知識
[00:15:04.960 --> 00:15:06.320]  以為可以的話
[00:15:06.320 --> 00:15:07.640]  就更加危險
[00:15:07.640 --> 00:15:10.560]  是什麼意思?
[00:15:10.560 --> 00:15:12.800]  就是你自以為是
[00:15:12.800 --> 00:15:15.600]  自以為掌握人生的一切
[00:15:15.600 --> 00:15:18.080]  甚至帶著一個
[00:15:18.080 --> 00:15:22.040]  改變世界的能力的想法
[00:15:22.040 --> 00:15:24.240]  是很危險的
[00:15:24.240 --> 00:15:25.160]  在歷史裡
[00:15:25.160 --> 00:15:27.480]  有很多很厲害的人
[00:15:27.480 --> 00:15:30.480]  充滿了能力與智慧的人
[00:15:30.480 --> 00:15:33.040]  就是帶著一份自以為是的心
[00:15:33.040 --> 00:15:37.040]  搞到這個世界亂七八糟
[00:15:37.040 --> 00:15:38.840]  除了莊子的名句
[00:15:38.840 --> 00:15:40.080]  去提醒我們
[00:15:40.080 --> 00:15:42.680]  小心不要倚靠知識之外
[00:15:42.680 --> 00:15:44.200]  傳道書第十二章
[00:15:44.200 --> 00:15:45.600]  相信大家都很熟悉的
[00:15:45.600 --> 00:15:47.720]  第十二十三字裡面說什麼?
[00:15:47.720 --> 00:15:49.200]  他說「我而還有一點」
[00:15:49.200 --> 00:15:50.720]  「你當受勸戒」
[00:15:50.720 --> 00:15:52.520]  「著書多沒有窮盡」
[00:15:52.520 --> 00:15:55.240]  「讀書多身體疲倦」
[00:15:55.240 --> 00:15:57.120]  年輕人最喜歡這句了
[00:15:57.120 --> 00:15:57.800]  跟爸爸說
[00:15:57.800 --> 00:15:58.640]  「我打機好了」
[00:15:58.640 --> 00:16:01.000]  「讀書多身體疲倦」
[00:16:01.000 --> 00:16:03.280]  其實打機更累
[00:16:03.280 --> 00:16:05.160]  「這些事都已聽見了」
[00:16:05.160 --> 00:16:07.440]  「結論就是敬畏上帝」
[00:16:07.440 --> 00:16:08.680]  「謹守他的誡命」
[00:16:08.680 --> 00:16:11.320]  「這是人當盡的本分」
[00:16:11.320 --> 00:16:13.720]  如果你看傳道書只看十二節
[00:16:13.720 --> 00:16:15.000]  你就當然大聲說
[00:16:15.000 --> 00:16:17.160]  知識就是不要讀書了
[00:16:17.160 --> 00:16:19.160]  這都是引自己的驕傲
[00:16:19.160 --> 00:16:20.920]  人的智慧問題
[00:16:20.920 --> 00:16:23.640]  但這裡提醒我們是心態
[00:16:23.640 --> 00:16:24.880]  不是知識
[00:16:24.880 --> 00:16:27.160]  「敬畏上帝」是心態
[00:16:27.160 --> 00:16:29.520]  「謹守他的誡命」是心態
[00:16:29.520 --> 00:16:33.760]  然後提醒我們是本分
[00:16:33.760 --> 00:16:37.480]  就是說我們回到創造的秩序裡面
[00:16:37.480 --> 00:16:39.280]  上帝和人
[00:16:39.280 --> 00:16:42.240]  這個主
[00:16:42.240 --> 00:16:42.920]  是不是叫客呢?
[00:16:42.920 --> 00:16:43.720]  不是的
[00:16:43.720 --> 00:16:45.360]  不是說世界是杯
[00:16:45.360 --> 00:16:48.000]  是壯是閒這個詞也很好用
[00:16:48.000 --> 00:16:50.040]  是主權的問題
[00:16:50.040 --> 00:16:52.560]  上帝要我們這樣的
[00:16:52.560 --> 00:16:54.800]  為什麼?
[00:16:54.800 --> 00:16:56.440]  讓我們學謙卑
[00:16:56.440 --> 00:16:58.840]  當人以為知識很棒
[00:16:58.840 --> 00:17:01.200]  以知識引以為傲的時候
[00:17:01.200 --> 00:17:03.880]  其實就是錯過了很多很多
[00:17:03.880 --> 00:17:07.880]  上帝給我們的豐富
[00:17:07.880 --> 00:17:09.320]  上帝提醒我們
[00:17:09.320 --> 00:17:11.440]  你要謙卑下來
[00:17:11.440 --> 00:17:13.680]  「呼求上帝」
[00:17:13.680 --> 00:17:15.440]  就好像那位
[00:17:15.440 --> 00:17:20.240]  呼求主耶穌去救他的孩子的時候
[00:17:20.240 --> 00:17:22.000]  那位白夫長的心態
[00:17:22.000 --> 00:17:25.080]  祂說主啊求祢救我
[00:17:25.080 --> 00:17:26.480]  我的信不足
[00:17:26.480 --> 00:17:28.600]  求祢指教我
[00:17:28.600 --> 00:17:30.080]  我不行的
[00:17:30.080 --> 00:17:33.560]  祢幫我
[00:17:33.560 --> 00:17:35.720]  接著我們再看下去
[00:17:35.720 --> 00:17:39.000]  我們怎麼看面對著我們的限制
[00:17:39.000 --> 00:17:43.520]  耶穌基督在64-65節裡面進一步提醒我們
[00:17:43.520 --> 00:17:49.560]  要接受耶穌不是靠自己的信這麼簡單
[00:17:49.560 --> 00:17:52.680]  我信舍就要以我為中心
[00:17:52.680 --> 00:17:54.640]  我覺得信就信
[00:17:54.640 --> 00:17:55.680]  信就有
[00:17:55.680 --> 00:17:57.520]  不信就沒有
[00:17:57.520 --> 00:17:58.440]  不是的
[00:17:58.440 --> 00:18:01.080]  祂說要靠天扶上帝
[00:18:01.080 --> 00:18:03.000]  在這64節裡面
[00:18:03.000 --> 00:18:04.640]  65節裡面說
[00:18:04.640 --> 00:18:07.560]  「蒙我父的恩」是什麼意思?
[00:18:07.560 --> 00:18:10.000]  是不是在說「揀選」?
[00:18:10.000 --> 00:18:11.480]  在說「宿命」?
[00:18:11.480 --> 00:18:13.600]  是注定的是不是?不是
[00:18:13.600 --> 00:18:15.400]  我們留心看看
[00:18:15.400 --> 00:18:18.080]  從「揀選」來說的確我們有這個含義
[00:18:18.080 --> 00:18:21.000]  你的確是身不由己
[00:18:21.000 --> 00:18:22.480]  在舊約中裡面
[00:18:22.480 --> 00:18:25.680]  很多人物都有「揀選」的含義
[00:18:25.680 --> 00:18:27.040]  有「揀選」的經歷
[00:18:27.040 --> 00:18:31.000]  無論是阿巴拉罕、亞各、約瑟、摩西、大衛
[00:18:31.000 --> 00:18:33.240]  他們都蒙上帝的恩典
[00:18:33.240 --> 00:18:37.200]  接受天父上帝給他們的人生裡面的安排
[00:18:37.200 --> 00:18:41.560]  「我叫你去,你就去吧」
[00:18:41.560 --> 00:18:44.160]  上帝喜歡怎樣就怎樣
[00:18:44.160 --> 00:18:45.600]  祂說了算
[00:18:45.600 --> 00:18:47.440]  祂是「莊」
[00:18:47.440 --> 00:18:49.480]  很現實的
[00:18:49.480 --> 00:18:50.640]  不過
[00:18:50.640 --> 00:18:52.520]  是不是選了你
[00:18:52.520 --> 00:18:55.080]  選了那個就事事如意
[00:18:55.080 --> 00:18:56.560]  淡淡如次呢?
[00:18:56.560 --> 00:18:59.440]  一定可以的呢?
[00:18:59.440 --> 00:19:02.040]  信得很爽
[00:19:02.040 --> 00:19:04.800]  義無反顧
[00:19:04.800 --> 00:19:07.600]  不會反口?
[00:19:07.600 --> 00:19:10.040]  肯定不是
[00:19:10.040 --> 00:19:12.120]  如果你記得的
[00:19:12.120 --> 00:19:18.680]  在聖經裡面仍然有很多失敗的被「揀選」的個案
[00:19:18.680 --> 00:19:20.080]  撒慕爾記裡面
[00:19:20.080 --> 00:19:22.240]  祭司以利的兩個兒子
[00:19:22.240 --> 00:19:26.120]  利未人的身份被「揀選」做祭司
[00:19:26.120 --> 00:19:30.080]  以色列王蘇羅被「揀選」做皇帝
[00:19:30.080 --> 00:19:32.800]  都失守
[00:19:32.800 --> 00:19:35.240]  先知若拿在某個意義來講
[00:19:35.240 --> 00:19:36.680]  他就不聽話
