
[00:00:00.000 --> 00:00:03.480]  好 讓我們一起同心低頭祷告
[00:03:46.500 --> 00:03:50.680]  講了又不會履行的
[00:03:50.680 --> 00:03:53.720]  就是和我們一樣都是喜歡講謊話
[00:03:53.720 --> 00:03:57.320]  因為這類型的譴責
[00:03:57.320 --> 00:03:59.840]  經常都在我們身邊會發生的
[00:03:59.840 --> 00:04:03.120]  所以造成了有一些基督徒
[00:04:03.120 --> 00:04:06.800]  他就覺得有一種很強烈的內疚感
[00:04:06.800 --> 00:04:10.040]  覺得自己做得不好
[00:04:10.040 --> 00:04:12.760]  自己不配稱為一個基督徒
[00:04:12.760 --> 00:04:16.760]  信了主之後其實講了也做不到的事情
[00:04:16.760 --> 00:04:19.200]  都不像我們的上帝
[00:04:19.200 --> 00:04:22.600]  於是有些基督徒就自蠶營虧
[00:04:22.600 --> 00:04:24.200]  甚至怎樣
[00:04:24.200 --> 00:04:28.360]  連跟隨主的腳步繼續走屬靈的道路
[00:04:28.360 --> 00:04:30.200]  這份信心
[00:04:30.200 --> 00:04:32.040]  都將他否認
[00:04:32.040 --> 00:04:36.800]  這種情況其實不能怪很多基督徒
[00:04:36.800 --> 00:04:42.640]  的而且確我們仍然在罪被捆綁的狀態之下
[00:04:42.640 --> 00:04:46.720]  其實很容易被罪牽引我們離開
[00:04:46.720 --> 00:04:51.480]  尤其是當上帝的真理越講越明的時候
[00:04:51.480 --> 00:04:52.840]  不知由是可
[00:04:52.840 --> 00:04:57.960]  知道的時候覺得更加有一種被責怪的感覺
[00:04:57.960 --> 00:05:00.600]  所以很多基督徒很怕讀聖經
[00:05:00.600 --> 00:05:01.960]  其中一個原因就是
[00:05:01.960 --> 00:05:03.560]  就好像世人一樣
[00:05:03.560 --> 00:05:05.240]  少做少錯
[00:05:05.240 --> 00:05:06.440]  不做不錯
[00:05:06.440 --> 00:05:07.400]  他的原則就是
[00:05:07.400 --> 00:05:08.840]  不知就最好
[00:05:08.840 --> 00:05:11.560]  知少一點就內疚少一點
[00:05:11.560 --> 00:05:14.360]  造成了今天的基督徒
[00:05:14.360 --> 00:05:16.360]  他們的屬靈的生命
[00:05:16.360 --> 00:05:18.880]  很多時候都很脆弱
[00:05:18.880 --> 00:05:21.760]  甚至是一些在這樣的狀態之下
[00:05:21.760 --> 00:05:24.800]  不明白怎樣去面對的時候
[00:05:24.800 --> 00:05:28.840]  就使其他不信主的人有機可乘
[00:05:28.840 --> 00:05:33.000]  變成一種對於他們的信心的很大的譴責
[00:05:33.000 --> 00:05:37.680]  並且懷疑自己是不是一個真正的基督徒呢?
[00:05:37.680 --> 00:05:41.920]  今天我們會一起去看耶穌基督
[00:05:41.920 --> 00:05:44.800]  呼召門徒的這一段經文
[00:05:44.800 --> 00:05:47.040]  為什麼這一段經文這麼重要呢?
[00:05:47.040 --> 00:05:48.520]  因為一方面我們知道
[00:05:48.520 --> 00:05:50.040]  可以讓我們去認識
[00:05:50.040 --> 00:05:55.280]  耶穌基督的侍奉救恩的工作是怎樣推展
[00:05:55.280 --> 00:05:57.280]  但更重要的一件事就是
[00:05:57.280 --> 00:06:01.840]  要讓我們學會怎樣去做主的門徒
[00:06:01.840 --> 00:06:05.200]  或者怎樣去真的做一個基督徒
[00:06:05.200 --> 00:06:08.160]  所以今天我給這個題目就是
[00:06:08.160 --> 00:06:12.280]  究竟我們是不是一個匹配作主的人呢?
[00:06:12.280 --> 00:06:19.800]  這個問題成為今天這個講題的主題的陳述
[00:06:19.800 --> 00:06:21.960]  希望能夠透過這個題目
[00:06:21.960 --> 00:06:23.960]  有法讓我們去真的想一下
[00:06:23.960 --> 00:06:26.240]  怎樣作為一個基督徒
[00:06:26.240 --> 00:06:29.480]  我們所面對的種種這些屬靈上的挑戰
[00:06:29.480 --> 00:06:31.920]  我們怎樣去處理
[00:06:31.920 --> 00:06:35.040]  如果我們剛才讀過這段經文的時候
[00:06:35.040 --> 00:06:37.800]  其實我們也已經知道
[00:06:37.800 --> 00:06:40.560]  這段經文其實很簡單
[00:06:40.560 --> 00:06:42.960]  這段經文講什麼呢?
[00:06:42.960 --> 00:06:47.520]  第一部分當然是講到耶穌在加利利海邊行走
[00:06:47.520 --> 00:06:50.760]  其實從上文我們已經知道
[00:06:50.760 --> 00:06:53.840]  耶穌由拿撒勒
[00:06:53.840 --> 00:06:58.120]  輾輾轉轉去到加伯隆這個地方
[00:06:58.120 --> 00:07:01.560]  去成為祂這個福音的工作
[00:07:01.560 --> 00:07:05.200]  或者祂成就救恩的一個新的據點
[00:07:05.200 --> 00:07:10.320]  其實是完全在主耶穌基督的主導之下的設計
[00:07:10.320 --> 00:07:12.800]  今天我們看到的這段經文
[00:07:12.800 --> 00:07:17.400]  就講到當祂在加伯隆的地方的時候
[00:07:17.400 --> 00:07:21.560]  加伯隆就是在加利利海的東北岸
[00:07:21.560 --> 00:07:23.640]  所以在這裡就陳述到
[00:07:23.640 --> 00:07:26.640]  耶穌就在這個地區的岸邊
[00:07:26.640 --> 00:07:28.720]  加利利的海邊
[00:07:28.720 --> 00:07:33.000]  就在這裡故意去找
[00:07:33.000 --> 00:07:36.600]  原來祂總共找了兩對兄弟
[00:07:36.600 --> 00:07:39.560]  分別這兩對兄弟的名字就叫做
[00:07:39.560 --> 00:07:41.560]  西門和安德烈
[00:07:41.560 --> 00:07:45.800]  另外就是雅各和約翰
[00:07:45.800 --> 00:07:49.320]  我們今天會分開來仔細去看看
[00:07:49.320 --> 00:07:51.440]  首先在這段聖經裡面
[00:07:51.440 --> 00:07:54.760]  一開始馬太就陳述了給我們知道
[00:07:54.760 --> 00:07:58.800]  不是我們所熟悉的彼得這個名字
[00:07:58.800 --> 00:08:03.320]  而是用了彼得原本的本身的名字
[00:08:03.320 --> 00:08:07.280]  西門這個名字去介紹彼得
[00:08:07.280 --> 00:08:10.080]  而彼得這個字或者這個名字
[00:08:10.080 --> 00:08:14.560]  其實只不過是祂另一個比較流行的稱號
[00:08:14.560 --> 00:08:17.440]  這個我們會一會兒再仔細去看
[00:08:17.440 --> 00:08:21.840]  那為什麼馬太要這樣去陳述呢?
[00:08:21.840 --> 00:08:23.360]  其實有個原因的
[00:08:23.360 --> 00:08:25.880]  我們一會兒再去研究一下
[00:08:25.880 --> 00:08:32.920]  在這裡當馬太介紹完這個人物西門之後
[00:08:32.920 --> 00:08:34.720]  就跟著告訴我們
[00:08:34.720 --> 00:08:36.240]  祂原來有個兄弟
[00:08:36.240 --> 00:08:40.280]  祂的兄弟的名字叫做安德烈
[00:08:40.280 --> 00:08:41.680]  安德烈是做什麼的呢?
[00:08:41.680 --> 00:08:43.360]  安德烈英文名叫Andrew
[00:08:43.360 --> 00:08:48.200]  跟他一起原來是負責在海裡面
[00:08:48.200 --> 00:08:50.160]  當然指的是加利利海
[00:08:50.160 --> 00:08:52.520]  其實加利利海是一個淡水湖
[00:08:52.520 --> 00:08:55.120]  在這個加利利海裡面
[00:08:55.120 --> 00:08:59.080]  原來在那裡打魚、殺蟒去捕魚
[00:08:59.080 --> 00:09:03.480]  並且介紹到祂有一個職業
[00:09:03.480 --> 00:09:05.800]  職業是很重要的
[00:09:05.800 --> 00:09:09.200]  原來我都是最近這幾年才知道
[00:09:09.200 --> 00:09:12.000]  原來加拿大所有的行業
[00:09:12.000 --> 00:09:15.320]  每個職業都是有一個編號
[00:09:15.320 --> 00:09:17.360]  有一個特定的名稱的
[00:09:17.360 --> 00:09:21.800]  這個原來是特別為了去收稅的時候
[00:09:21.800 --> 00:09:25.880]  所要參考的其中一個重要的因素
[00:09:25.880 --> 00:09:30.120]  所以一個人的職業是需要報稱的
[00:09:30.120 --> 00:09:32.200]  這裡就清楚介紹到
[00:09:32.200 --> 00:09:34.400]  他們是漁夫
[00:09:34.400 --> 00:09:38.520]  在這裡我簡單介紹一下
[00:09:38.520 --> 00:09:45.080]  很多信徒以為做漁夫是貧窮、低下的工作
[00:09:45.080 --> 00:09:49.040]  這個可能是因為我們傳統上
[00:09:49.040 --> 00:09:53.320]  因為中國人認為打魚的、做漁民的
[00:09:53.320 --> 00:09:56.720]  他們當然有文盲、又不識字
[00:09:56.720 --> 00:10:02.800]  於是才被逼走上海捕魚
[00:10:02.800 --> 00:10:07.760]  這個就是我們中國人或者我們一半的誤解
[00:10:07.760 --> 00:10:11.640]  其實漁夫這個職業
[00:10:11.640 --> 00:10:14.760]  其實是一個專業的職業
[00:10:14.760 --> 00:10:20.320]  而且大家留意到他是在這個加伯隆地區
[00:10:20.320 --> 00:10:22.160]  去找到這裡的兄弟
[00:10:22.160 --> 00:10:24.160]  如果大家有機會去到聖地旅遊
[00:10:24.160 --> 00:10:25.400]  你都知道
[00:10:25.400 --> 00:10:29.600]  彼得、或者雅各、安德烈
[00:10:29.600 --> 00:10:33.960]  或者在這裡說到約翰
[00:10:33.960 --> 00:10:39.000]  他們這四個人其實都同樣住在加伯隆的地方
[00:10:39.000 --> 00:10:43.240]  加伯隆在上文我們已經說過是一個稅務中心
[00:10:43.240 --> 00:10:45.880]  是羅馬人的稅務中心
[00:10:45.880 --> 00:10:50.240]  所以當我們去明白到其實做漁夫
[00:10:50.240 --> 00:10:52.800]  其實就不是一個貧窮的工作
[00:10:52.800 --> 00:10:57.160]  而且他是一個販賣漁獲的工作
[00:10:57.160 --> 00:11:01.040]  所以他們通常比一般的平民
[00:11:01.040 --> 00:11:03.320]  是知書識禮多一些
[00:11:03.320 --> 00:11:04.520]  換句話來說
[00:11:04.520 --> 00:11:06.760]  他們基本上都不是文盲
[00:11:06.760 --> 00:11:08.520]  他們有學識
[00:11:08.520 --> 00:11:15.800]  有某程度上的一些文化、語言、寫作的能力
[00:11:15.800 --> 00:11:19.920]  所以加上他們是漁民
[00:11:19.920 --> 00:11:21.440]  他們有自己的船
[00:11:21.440 --> 00:11:22.960]  我們一會兒再看看
[00:11:22.960 --> 00:11:26.240]  原來他們有自己的船、有自己的網
[00:11:26.240 --> 00:11:29.760]  這些東西都可以直接顯示告訴我們
[00:11:29.760 --> 00:11:34.400]  他在當地是屬於一個做捕魚維生的商人
[00:11:34.400 --> 00:11:37.600]  所以他們不是一個貧窮的家庭
[00:11:37.600 --> 00:11:38.800]  甚至可以這麼說
[00:11:38.800 --> 00:11:41.520]  是一個比較富裕的家庭
[00:11:41.520 --> 00:11:44.240]  我記得在公元2000年的時候
[00:11:44.240 --> 00:11:48.040]  我去到以色列讀書的時候
[00:11:48.040 --> 00:11:49.680]  同樣去到加伯隆
[00:11:49.680 --> 00:11:57.400]  在那裏參觀一個所謂彼得以前故居的地方
[00:11:57.400 --> 00:12:02.240]  有很多同學就很有興趣
[00:12:02.240 --> 00:12:03.920]  就問一些問題
[00:12:03.920 --> 00:12:07.720]  但是他問的時候其中一個女同學就問
[00:12:07.720 --> 00:12:09.720]  她說他們這麼窮
[00:12:09.720 --> 00:12:12.000]  住的地方當然是簡陋
[00:12:12.000 --> 00:12:13.280]  她說不是
[00:12:13.280 --> 00:12:14.920]  我們的導師講得很清楚
[00:12:14.920 --> 00:12:15.640]  她說不是
[00:12:15.640 --> 00:12:17.480]  你看看她的房子
[00:12:17.480 --> 00:12:19.120]  根據她的房子的設計
[00:12:19.120 --> 00:12:21.720]  或者同期有一些的設計
[00:12:21.720 --> 00:12:24.120]  其實她是一個有錢人家
[00:12:24.120 --> 00:12:25.440]  不是一般的人家
[00:12:25.440 --> 00:12:37.960]  同時當地還有一些當時漁夫所用的船發掘出來的一些結構
[00:12:37.960 --> 00:12:44.040]  顯示出能夠有一條這樣的船去做打魚的工作
[00:12:44.040 --> 00:12:49.200]  是一份富裕的人才能夠付出的工作
[00:12:49.200 --> 00:13:02.640]  所以在這裏為什麼馬太要特別註明西門和他的兄弟安德烈
[00:13:02.640 --> 00:13:07.440]  是做漁夫這個職銜呢?
[00:13:07.440 --> 00:13:10.160]  就是告訴他們一方面當地是稅收的地方
[00:13:10.160 --> 00:13:11.880]  所以他們需要一個職銜
[00:13:11.880 --> 00:13:16.760]  而這個職銜也同時反映出他們是一個比較富裕的家庭
[00:13:16.760 --> 00:13:20.400]  而且他們是以捕魚為生的
[00:13:20.400 --> 00:13:24.600]  所以這些資料給我們都很清楚看到
[00:13:24.600 --> 00:13:28.760]  耶穌其實很熟悉當地的民情
[00:13:28.760 --> 00:13:31.800]  或者那個社會狀況
[00:13:31.800 --> 00:13:34.120]  接著耶穌就去到見到他們
[00:13:34.120 --> 00:13:38.000]  見到就跟著做什麼呢?
[00:13:38.000 --> 00:13:42.600]  耶穌就直接了當地向他們作出呼召
[00:13:42.600 --> 00:13:44.400]  耶穌的呼召是很簡單的
[00:13:44.400 --> 00:13:45.960]  在第十九節那裏講到
[00:13:45.960 --> 00:13:51.760]  「來跟從我 我要叫你們得人如得魚一樣」
[00:13:51.760 --> 00:13:53.200]  這裏很有趣
[00:13:53.200 --> 00:13:57.720]  特別講到「我要叫你們得人如得魚」
[00:13:57.720 --> 00:14:03.240]  這句句子的主詞叫做Poetho
[00:14:03.240 --> 00:14:10.160]  就選用了一個未來式的語法去寫
[00:14:10.160 --> 00:14:12.440]  這個做法是什麼意思呢?
[00:14:12.440 --> 00:14:17.880]  如果大家知道未來式的語法就不代表只是講未來的東西
[00:14:17.880 --> 00:14:20.160]  在希臘文裏面
[00:14:20.160 --> 00:14:23.080]  未來語句可以指到
[00:14:23.080 --> 00:14:28.920]  持續在這裏永遠繼續發展下去
[00:14:28.920 --> 00:14:32.760]  是指到一個動態是不停止的
[00:14:32.760 --> 00:14:35.000]  是繼續連貫下去的
[00:14:35.000 --> 00:14:36.520]  在這個情況之下
[00:14:36.520 --> 00:14:38.960]  耶穌叫他們來跟從我
[00:14:38.960 --> 00:14:40.080]  做什麼呢?
[00:14:40.080 --> 00:14:48.680]  「來跟從我 我要教你們如何學會得人如得魚」
[00:14:48.680 --> 00:14:50.240]  簡單來說
[00:14:50.240 --> 00:14:54.560]  耶穌叫他們不需要再以觸魚為心
[00:14:54.560 --> 00:14:57.960]  而是以獲得人
[00:14:57.960 --> 00:14:59.600]  我們聽下去
[00:14:59.600 --> 00:15:05.720]  「得人」是指組織粉絲群
[00:15:05.720 --> 00:15:09.200]  一些熱切追隨者
[00:15:09.200 --> 00:15:10.480]  是不是這個意思呢?
[00:15:10.480 --> 00:15:12.440]  我們之後再看看
[00:15:12.440 --> 00:15:18.320]  當這兩兄弟西門和安德烈聽到耶穌的呼召時
[00:15:18.320 --> 00:15:19.800]  20節就講到他們
[00:15:19.800 --> 00:15:24.040]  「立刻寫了網 跟隨了耶穌」
[00:15:24.040 --> 00:15:26.600]  在這裏就介紹給我們聽
[00:15:26.600 --> 00:15:30.800]  他們似乎真的要作出一個很大的付出
[00:15:30.800 --> 00:15:33.080]  魚網 他們馬上將它們捨棄
[00:15:33.080 --> 00:15:34.240]  首先
[00:15:34.240 --> 00:15:36.240]  魚網
[00:15:36.240 --> 00:15:38.440]  在作為漁民的身上
[00:15:38.440 --> 00:15:42.520]  是他們很重要的財產
[00:15:42.520 --> 00:15:44.520]  所以之後我們再看看
[00:15:44.520 --> 00:15:46.040]  另外一對兄弟的時候
[00:15:46.040 --> 00:15:49.000]  他們對魚網很看重
[00:15:49.000 --> 00:15:52.400]  魚網其實對於一個漁夫來講
[00:15:52.400 --> 00:15:56.920]  是一個非常重要的搵食工具
[00:15:56.920 --> 00:16:01.320]  是很需要很小心的保護和去修補
[00:16:01.320 --> 00:16:03.720]  去維持它的有效性
[00:16:03.720 --> 00:16:05.520]  穿了魚就上不了
[00:16:05.520 --> 00:16:09.800]  全都跑了 撈到拉上來都穿了 全都跑了
[00:16:09.800 --> 00:16:11.120]  所以簡單來講
[00:16:11.120 --> 00:16:13.040]  他們捨棄魚網
[00:16:13.040 --> 00:16:16.240]  馬上跟隨耶穌
[00:16:16.240 --> 00:16:23.040]  可以說是他們為了跟從耶穌這個呼召
[00:16:23.040 --> 00:16:26.240]  而作出的一連串的
[00:16:26.240 --> 00:16:28.680]  有實質性的付出
[00:16:28.680 --> 00:16:31.880]  英文講這些就叫做opportunity cost
[00:16:31.880 --> 00:16:33.480]  要跟隨耶穌
[00:16:33.480 --> 00:16:35.960]  你就要捨棄一些東西
[00:16:35.960 --> 00:16:38.920]  你要去有些東西選擇
[00:16:38.920 --> 00:16:41.360]  有些東西要去有取
[00:16:41.360 --> 00:16:42.440]  又要有捨
[00:16:42.440 --> 00:16:44.360]  兩者需要並存
[00:16:44.360 --> 00:16:44.880]  好了
[00:16:44.880 --> 00:16:46.920]  當這兩兄弟
[00:16:46.920 --> 00:16:48.680]  西門和安德烈
[00:16:48.680 --> 00:16:49.960]  跟隨耶穌之後
[00:16:49.960 --> 00:16:51.800]  他們又一起走
[00:16:51.800 --> 00:16:53.080]  繼續往前走
[00:16:53.080 --> 00:16:54.120]  其實呢
[00:16:54.120 --> 00:16:55.400]  照經文所講
[00:16:55.400 --> 00:17:00.240]  他們這個地區全部都是漁民為主的地區
[00:17:00.240 --> 00:17:01.960]  如果這樣講
[00:17:01.960 --> 00:17:03.320]  差不多可以這樣說
[00:17:03.320 --> 00:17:05.680]  在香港來的你會熟悉
[00:17:05.680 --> 00:17:08.280]  香港仔的漁市場
[00:17:08.280 --> 00:17:09.520]  全部漁民
[00:17:09.520 --> 00:17:11.320]  所有都去了那裡
[00:17:11.320 --> 00:17:12.840]  把魚上
[00:17:12.840 --> 00:17:16.080]  然後把他們批發賣
[00:17:16.080 --> 00:17:17.640]  然後怎麼樣
[00:17:17.640 --> 00:17:21.040]  在那裏補充船的需要
[00:17:21.040 --> 00:17:22.720]  收保網等等
[00:17:22.720 --> 00:17:23.640]  就在那個時候做
[00:17:23.640 --> 00:17:24.560]  然後怎麼樣
[00:17:24.560 --> 00:17:25.320]  就在那個時候
[00:17:25.320 --> 00:17:27.360]  又看見
[00:17:27.360 --> 00:17:28.840]  兩兄弟
[00:17:28.840 --> 00:17:31.080]  這兩兄弟這次介紹是怎麼樣
[00:17:31.080 --> 00:17:35.480]  他的名字是瓦國和他的兄弟約翰
[00:17:35.480 --> 00:17:36.520]  但是留意
[00:17:36.520 --> 00:17:39.800]  聖英瑪在這裏特別著名的
[00:17:39.800 --> 00:17:41.080]  就和上文
[00:17:41.080 --> 00:17:44.680]  不是用了西門的綽號叫做彼得
[00:17:44.680 --> 00:17:46.640]  來介紹他
[00:17:46.640 --> 00:17:47.560]  這裏用了
[00:17:47.560 --> 00:17:49.720]  他是屬於西比泰的兒子
[00:17:49.720 --> 00:17:51.720]  西比泰很明顯就是
[00:17:51.720 --> 00:17:54.400]  瓦國和約翰的爸爸
[00:17:54.400 --> 00:17:55.440]  介紹到他們
[00:17:55.440 --> 00:17:57.400]  原來當時做什麼
[00:17:57.400 --> 00:17:59.600]  他們和他爸爸
[00:17:59.600 --> 00:18:03.400]  西比泰在船上補網
[00:18:03.400 --> 00:18:03.960]  就在這個時候
[00:18:03.960 --> 00:18:07.480]  耶穌就向他們呼召了
[00:18:07.480 --> 00:18:08.440]  一呼召的時候
[00:18:08.440 --> 00:18:09.440]  怎麼樣
[00:18:09.440 --> 00:18:10.960]  又再怎麼樣呢
[00:18:10.960 --> 00:18:12.000]  這兩兄弟
[00:18:12.000 --> 00:18:15.040]  立刻捨了船
[00:18:15.040 --> 00:18:16.280]  別了父親
[00:18:16.280 --> 00:18:19.920]  就跟從了耶穌
[00:18:19.920 --> 00:18:22.120]  從聖經文裏面
[00:18:22.120 --> 00:18:24.760]  基本上那個發展是很簡單的
[00:18:24.760 --> 00:18:26.080]  其實如果你說
[00:18:26.080 --> 00:18:28.600]  牧師要講到這樣就講完了
[00:18:28.600 --> 00:18:30.120]  很多牧者都是這樣的
[00:18:30.120 --> 00:18:31.680]  講完就散兵了
[00:18:31.680 --> 00:18:33.280]  20分鐘了
[00:18:33.280 --> 00:18:35.760]  應該可以散會了
[00:18:35.760 --> 00:18:36.600]  作個祝福了
[00:18:36.600 --> 00:18:37.840]  接著可以去喝茶了
[00:18:37.840 --> 00:18:39.240]  是不是這樣
[00:18:39.240 --> 00:18:41.040]  等於如果是這樣
[00:18:41.040 --> 00:18:43.280]  那個就不是和牧師了
[00:18:43.280 --> 00:18:45.040]  這個經文其實在裏面
[00:18:45.040 --> 00:18:47.360]  有很多的介紹
[00:18:47.360 --> 00:18:50.040]  是值得我們很仔細的思想
[00:18:50.040 --> 00:18:52.680]  並且幫助到我們
[00:18:52.680 --> 00:18:54.520]  接著下去繼續看
[00:18:54.520 --> 00:18:57.560]  馬太福音裏面的其他的內容
[00:18:57.560 --> 00:18:58.920]  我分為兩大部分
[00:18:58.920 --> 00:19:00.240]  和大家一起去看
[00:19:00.240 --> 00:19:03.160]  這個呼召
[00:19:03.160 --> 00:19:06.120]  究竟是為我們作為讀者
[00:19:06.120 --> 00:19:09.360]  或者作為當時馬太福音的讀者
[00:19:09.360 --> 00:19:11.600]  他們有什麼意義
[00:19:11.600 --> 00:19:13.920]  第一方面我們去看的就是
[00:19:13.920 --> 00:19:15.880]  耶穌其實在這裏
[00:19:15.880 --> 00:19:18.400]  看準了
[00:19:18.400 --> 00:19:22.640]  我們值得被召的地方
[00:19:22.640 --> 00:19:26.640]  The Lord recognized our merits
[00:19:26.640 --> 00:19:29.720]  我們基本上可以從第18節
[00:19:29.720 --> 00:19:31.400]  和第21節
[00:19:31.400 --> 00:19:33.680]  去看到這個特點
[00:19:33.680 --> 00:19:36.640]  或者我讀多一次這兩節經文
[00:19:36.640 --> 00:19:38.000]  第18節這樣說
[00:19:38.000 --> 00:19:41.480]  耶穌在加利利海邊行走
[00:19:41.480 --> 00:19:43.800]  看見弟兄二人
[00:19:43.800 --> 00:19:49.280]  就是那稱呼彼得的西門和他兄弟安德烈
[00:19:49.280 --> 00:19:51.200]  在海裏撒網
[00:19:51.200 --> 00:19:53.720]  他們本是打魚
[00:19:53.720 --> 00:19:54.880]  21節
[00:19:54.880 --> 00:19:56.920]  從那裏往前走
[00:19:56.920 --> 00:19:59.560]  又看見弟兄二人
[00:19:59.560 --> 00:20:04.600]  就是西比泰的兒子雅各和他兄弟約翰
[00:20:04.600 --> 00:20:09.160]  和他們的父親西比泰在船上保網
[00:20:09.160 --> 00:20:12.480]  耶穌就呼召他們
[00:20:12.480 --> 00:20:14.480]  其實簡單一點來說
