
[00:00:00.000 --> 00:00:02.400]  大衛傳的第八講
[00:08:40.880 --> 00:08:43.400]  你一定會成為王的
[00:08:43.400 --> 00:08:45.120]  我要成為你的宰相
[00:08:45.120 --> 00:08:47.560]  將來我還要幫你
[00:08:47.560 --> 00:08:51.400]  他自己的太太阿比該怎麼說?
[00:08:51.400 --> 00:08:53.920]  你不用怕的
[00:08:53.920 --> 00:08:55.560]  神一定會保護你
[00:08:55.560 --> 00:08:58.120]  你一定會得勝
[00:08:58.120 --> 00:09:01.760]  就算掃羅都跟他說什麼?
[00:09:01.760 --> 00:09:04.320]  你成為以色列王之後
[00:09:04.320 --> 00:09:08.520]  以色列國一定會興亡
[00:09:08.520 --> 00:09:12.680]  神透過這些人都跟大衛說話
[00:09:12.680 --> 00:09:14.560]  問題是什麼?
[00:09:14.560 --> 00:09:16.880]  大衛沒有聽見這些
[00:09:16.880 --> 00:09:20.640]  他只看到他眼前的處境
[00:09:20.640 --> 00:09:23.640]  他只看到他眼前的需要
[00:09:23.640 --> 00:09:26.240]  掃羅的迫迫
[00:09:26.240 --> 00:09:28.160]  其實他應該看到
[00:09:28.160 --> 00:09:31.200]  神在不斷地幫助他
[00:09:31.200 --> 00:09:33.480]  當掃羅追殺他的時候
[00:09:33.480 --> 00:09:36.800]  神不斷地幫助他脫離險境
[00:09:36.800 --> 00:09:40.680]  幫助他沒有受到掃羅的傷害
[00:09:40.680 --> 00:09:42.400]  但是現在呢?
[00:09:42.400 --> 00:09:45.360]  他說他自己會死在掃羅的手上
[00:09:45.360 --> 00:09:47.160]  他完全放棄
[00:09:47.160 --> 00:09:50.160]  他完全沒有鬥志
[00:09:50.160 --> 00:09:52.400]  很快在三年後
[00:09:52.400 --> 00:09:56.200]  大衛逃亡的日子就會過去
[00:09:56.200 --> 00:10:00.680]  他就會在希伯倫統治猶太人
[00:10:00.680 --> 00:10:03.200]  但是現在在他逃亡的時候
[00:10:03.200 --> 00:10:05.120]  他看不到這一點
[00:10:05.120 --> 00:10:07.320]  他完全失去他的信心
[00:10:07.320 --> 00:10:10.560]  他完全失去他的內心
[00:10:10.560 --> 00:10:12.400]  其實在這個時候
[00:10:12.400 --> 00:10:16.440]  他很應該來到忍耐
[00:10:16.440 --> 00:10:20.720]  忍耐是他自己在詩篇寫的經文
[00:10:20.720 --> 00:10:24.600]  在詩篇的三十七篇第七節他怎麼說
[00:10:24.600 --> 00:10:28.960]  他說 你當密言依靠耶和華
[00:10:28.960 --> 00:10:31.200]  耐性地等候他
[00:10:31.200 --> 00:10:33.200]  是他自己的話語
[00:10:33.200 --> 00:10:35.640]  我們要等待耶和華
[00:10:35.640 --> 00:10:38.800]  但是現在呢 他忘記了
[00:10:38.800 --> 00:10:42.240]  他靠他自己的智慧 自己的能力
[00:10:42.240 --> 00:10:46.280]  希望來到逃避掃羅
[00:10:46.280 --> 00:10:48.880]  他覺得神沒有回應他
[00:10:48.880 --> 00:10:52.320]  所以他在詩篇十三篇拼命問神
[00:10:52.320 --> 00:10:55.920]  你忘記我你要到什麼時候
[00:10:55.920 --> 00:11:00.480]  其實希伯來書的十章三十六節都有教我們
[00:11:00.480 --> 00:11:04.760]  你必須忍耐使你行完了神的旨意
[00:11:04.760 --> 00:11:07.680]  就可以得著所應許的
[00:11:07.680 --> 00:11:10.080]  有沒有見到這裡說要忍耐
[00:11:10.080 --> 00:11:12.640]  有我們要應該做的事
[00:11:12.640 --> 00:11:16.000]  就是行完神的旨意
[00:11:16.000 --> 00:11:19.400]  所以認識神的話語是很重要
[00:11:19.400 --> 00:11:20.920]  不認識神的話語
[00:11:20.920 --> 00:11:23.480]  我們怎麼能夠行神的旨意
[00:11:23.480 --> 00:11:25.680]  所以我們都要讀神的話語
[00:11:25.680 --> 00:11:29.600]  行完神的旨意就可以得著應許
[00:11:29.600 --> 00:11:31.120]  但是你不要忘記
[00:11:31.120 --> 00:11:33.000]  還有另外一篇
[00:11:33.000 --> 00:11:35.400]  迦拉太書的六章九節
[00:11:35.400 --> 00:11:38.000]  我們行善不可喪志
[00:11:38.000 --> 00:11:43.120]  若不灰心 到了時候就要修成
[00:11:43.120 --> 00:11:46.440]  不單止我們有我們要做的事
[00:11:46.440 --> 00:11:48.280]  我們還要等待神
[00:11:48.280 --> 00:11:50.960]  是雙方面 不是單方面
[00:11:50.960 --> 00:11:52.800]  神有祂的時間
[00:11:52.800 --> 00:11:55.400]  我們有我們應該做的事
[00:11:55.400 --> 00:11:57.160]  我們要行完神的旨意
[00:11:57.160 --> 00:11:59.000]  但還要等待神
[00:11:59.000 --> 00:12:01.440]  神有祂的時間表
[00:12:01.440 --> 00:12:05.440]  所以我們是需要忍耐
[00:12:05.440 --> 00:12:07.720]  還有呢
[00:12:07.720 --> 00:12:10.280]  除了大衛不夠忍耐
[00:12:10.280 --> 00:12:12.400]  他也沒有禱告
[00:12:12.400 --> 00:12:13.760]  在這段日子
[00:12:13.760 --> 00:12:17.200]  經文沒有告訴我們大衛有禱告
[00:12:17.200 --> 00:12:20.320]  但是之前當他勝過試探
[00:12:20.320 --> 00:12:21.960]  當他成功的時候
[00:12:21.960 --> 00:12:25.520]  他是事事求問神的旨意
[00:12:25.520 --> 00:12:27.600]  他曾經兩次在
[00:12:27.600 --> 00:12:31.320]  撒母以上的二十三章二節和四節
[00:12:31.320 --> 00:12:32.480]  求問神
[00:12:32.480 --> 00:12:35.160]  我可不可以攻打斐理士人
[00:12:35.160 --> 00:12:38.120]  我應不應該攻打斐理士人
[00:12:38.120 --> 00:12:41.520]  然後在撒母以上的二十三章十節
[00:12:41.520 --> 00:12:45.440]  當時他已經是幫基依拉城的人
[00:12:45.440 --> 00:12:46.960]  戰勝斐理士人
[00:12:46.960 --> 00:12:49.320]  他搬到基依拉那裡住
[00:12:49.320 --> 00:12:51.000]  他去求問神
[00:12:51.000 --> 00:12:53.440]  他說 掃羅會不會來屠城
[00:12:53.440 --> 00:12:55.280]  會不會來逼迫我
[00:12:55.280 --> 00:12:56.760]  他求問神
[00:12:56.760 --> 00:12:58.760]  然後他再一次求問神
[00:12:58.760 --> 00:13:02.040]  他說 基依拉的居民會不會出賣我
[00:13:02.040 --> 00:13:05.720]  他們會不會將我交出來給掃羅
[00:13:05.720 --> 00:13:09.400]  有沒有見到他是不斷地求問神
[00:13:09.400 --> 00:13:10.920]  但是現在呢
[00:13:10.920 --> 00:13:14.840]  他完全沒有求問神的旨意
[00:13:14.840 --> 00:13:17.160]  其實大衛的經歷
[00:13:17.160 --> 00:13:20.520]  和耶穌基督的經歷是很相似
[00:13:20.520 --> 00:13:23.840]  當耶穌基督就快上十字架的時候
[00:13:23.840 --> 00:13:27.000]  他說 我現在心裡憂愁
[00:13:27.000 --> 00:13:29.200]  我說什麼才好呢
[00:13:29.200 --> 00:13:32.080]  父啊 救我脫離這時候
[00:13:32.080 --> 00:13:35.720]  但我原是為這時候來的
[00:13:35.720 --> 00:13:38.440]  約翰福音的十二章二十七節
[00:13:38.440 --> 00:13:40.920]  他說 救我脫離這時候
[00:13:40.920 --> 00:13:44.480]  但我生出來就是為了上十字架
[00:13:44.480 --> 00:13:46.480]  你都是照你的旨意
[00:13:46.480 --> 00:13:50.120]  就好像路加福音的二十二章四十二節
[00:13:50.120 --> 00:13:51.800]  記不記得他本來說
[00:13:51.800 --> 00:13:54.760]  求你拿開這個苦杯
[00:13:54.760 --> 00:13:56.560]  但後來他說 不要了
[00:13:56.560 --> 00:13:59.840]  照你的旨意 不要照我的旨意
[00:13:59.840 --> 00:14:01.840]  就是我們剛才讀的經文
[00:14:01.840 --> 00:14:05.920]  有神的時候性 有神的旨意
[00:14:05.920 --> 00:14:07.640]  我們要等待神
[00:14:07.640 --> 00:14:11.560]  但也有要我們做的事
[00:14:11.560 --> 00:14:16.040]  大衛在故事結束之前
[00:14:16.040 --> 00:14:19.120]  他會再一次尋求神的旨意
[00:14:19.120 --> 00:14:21.800]  神就會改變一切
[00:14:21.800 --> 00:14:25.880]  神正在等待大衛回到他的身邊
[00:14:25.880 --> 00:14:29.120]  以致他能夠幫助大衛
[00:14:29.120 --> 00:14:31.840]  這也是我們的寫照
[00:14:31.840 --> 00:14:34.040]  很多時神就是在等我們
[00:14:34.040 --> 00:14:35.960]  當我們離開了神
[00:14:35.960 --> 00:14:38.800]  神就在等我們回到祂身邊
[00:14:38.800 --> 00:14:40.600]  當我們求問神
[00:14:40.600 --> 00:14:41.920]  歸向祂的時候
[00:14:41.920 --> 00:14:44.320]  祂就會幫助我們
[00:14:44.320 --> 00:14:48.000]  但在這個時候大衛還未尋求神
[00:14:48.000 --> 00:14:51.000]  他決定離開猶大地
[00:14:51.000 --> 00:14:54.080]  去到斐理士人的地方
[00:14:54.080 --> 00:14:55.840]  記不記得加德先知
[00:14:55.840 --> 00:14:59.280]  在撒母以上的二十二章第五節
[00:14:59.280 --> 00:15:01.240]  跟大衛說什麼
[00:15:01.240 --> 00:15:03.400]  你要留在猶大地
[00:15:03.400 --> 00:15:05.360]  你不要離開
[00:15:05.360 --> 00:15:07.360]  現在大衛怎樣
[00:15:07.360 --> 00:15:10.280]  不單止離開了猶大地
[00:15:10.280 --> 00:15:13.520]  他還要去到敵人的地方
[00:15:13.520 --> 00:15:17.520]  你想想他已經失落到一個地步
[00:15:17.520 --> 00:15:19.960]  他不聽神的話語
[00:15:19.960 --> 00:15:22.560]  離開猶大地不單止
[00:15:22.560 --> 00:15:24.480]  他還要走去敵人的地方
[00:15:24.480 --> 00:15:28.080]  他完全違背了神的命令
[00:15:28.080 --> 00:15:32.640]  這也是給基督徒很大的寫照
[00:15:32.640 --> 00:15:34.800]  我們都是屬於神的
[00:15:34.800 --> 00:15:36.160]  但很多時候
[00:15:36.160 --> 00:15:39.720]  你看很多基督徒都是被撒旦影響
[00:15:39.720 --> 00:15:42.360]  都是被撒旦控制
[00:15:42.360 --> 00:15:45.960]  如果我們是被敵人包圍
[00:15:45.960 --> 00:15:48.080]  被敵人控制
[00:15:48.080 --> 00:15:49.920]  是無可奈何
[00:15:49.920 --> 00:15:51.720]  是沒有辦法
[00:15:51.720 --> 00:15:53.920]  但如果我們甘心情願
[00:15:53.920 --> 00:15:57.000]  被敵人俘虜走去敵人那裡
[00:15:57.000 --> 00:16:01.160]  這又是另外的一回事
[00:16:01.160 --> 00:16:07.200]  大衛於是就去到加特那裡
[00:16:07.200 --> 00:16:08.400]  弟兄姊妹你記不記得
[00:16:08.400 --> 00:16:10.760]  他曾經去過加特那裡
[00:16:10.760 --> 00:16:15.200]  曾經面對過阿吉這個比利時王
[00:16:15.200 --> 00:16:16.080]  記不記得
[00:16:16.080 --> 00:16:18.480]  他去到那裡他很害怕
[00:16:18.480 --> 00:16:20.440]  他怕人會殺死他
[00:16:20.440 --> 00:16:22.520]  所以他就扮白癡
[00:16:22.520 --> 00:16:25.840]  在城門上指手畫腳
[00:16:25.840 --> 00:16:28.680]  那些口水流到他的鬍子那裡
[00:16:28.680 --> 00:16:31.280]  整個白癡人一樣
[00:16:31.280 --> 00:16:34.720]  那時候的加特王阿吉怎麼說
[00:16:34.720 --> 00:16:37.160]  哇 我這裡不夠白癡嗎
[00:16:37.160 --> 00:16:39.000]  你還找大衛來
[00:16:39.000 --> 00:16:41.640]  快點趕他走 快點趕他走
[00:16:41.640 --> 00:16:43.800]  他現在又回頭了
[00:16:43.800 --> 00:16:46.440]  這次不是單身一個人
[00:16:46.440 --> 00:16:48.160]  帶著兩個老婆
[00:16:48.160 --> 00:16:50.560]  六百個士兵
[00:16:50.560 --> 00:16:52.160]  有沒有改變
[00:16:52.160 --> 00:16:53.800]  他仍然沒有改變
[00:16:53.800 --> 00:16:56.200]  仍然是行鬼詐
[00:16:56.200 --> 00:16:58.440]  仍然是說謊
[00:16:58.440 --> 00:17:01.840]  由三件事我們能夠見到大衛
[00:17:01.840 --> 00:17:04.040]  仍然是鬼詐
[00:17:04.040 --> 00:17:05.800]  哪三件事
[00:17:05.800 --> 00:17:10.800]  第一 他向加特王要求有一座城
[00:17:10.800 --> 00:17:13.080]  毫無疑問
[00:17:13.080 --> 00:17:15.640]  掃羅追殺大衛的消息
[00:17:15.640 --> 00:17:18.960]  已經傳到加特的城裡面
[00:17:18.960 --> 00:17:21.200]  任何掃羅的敵人
[00:17:21.200 --> 00:17:24.880]  都會成為加特城裡面的人的朋友
[00:17:24.880 --> 00:17:26.880]  他們都會熱烈地歡迎
[00:17:26.880 --> 00:17:29.080]  所有掃羅的敵人
[00:17:29.080 --> 00:17:31.880]  他們認為大衛就是掃羅的敵人
[00:17:31.880 --> 00:17:34.200]  所以他們很歡迎大衛
[00:17:34.200 --> 00:17:36.960]  加特王亦都希望大衛
[00:17:36.960 --> 00:17:39.120]  能夠用他的才幹
[00:17:39.120 --> 00:17:41.880]  和他手下六百名的勇士
[00:17:41.880 --> 00:17:43.960]  來幫助自己增戰
[00:17:43.960 --> 00:17:45.920]  所以他很開心
[00:17:45.920 --> 00:17:47.400]  大衛呢
[00:17:47.400 --> 00:17:49.800]  他不想留在加特
[00:17:49.800 --> 00:17:52.920]  雖然他投靠了阿吉王
[00:17:52.920 --> 00:17:55.560]  為什麼他不想留在加特
[00:17:55.560 --> 00:17:58.040]  你想想是很危險的
[00:17:58.040 --> 00:18:00.680]  這個王和他的手下
[00:18:00.680 --> 00:18:02.840]  分分鐘都苦事擔擔
[00:18:02.840 --> 00:18:06.440]  看著你 監視著你
[00:18:06.440 --> 00:18:09.160]  你不想天天被監視的
[00:18:09.160 --> 00:18:10.560]  另外呢
[00:18:10.560 --> 00:18:13.040]  他們是拜偶像的
[00:18:13.040 --> 00:18:16.800]  我相信大衛都不想和他們一起拜偶像
[00:18:16.800 --> 00:18:19.160]  所以大衛說你給一座城給我
[00:18:19.160 --> 00:18:21.160]  是屬於我的
[00:18:21.160 --> 00:18:24.280]  你說大衛沒錯 這樣做
[00:18:24.280 --> 00:18:25.960]  問題是什麼
[00:18:25.960 --> 00:18:27.760]  他的態度
[00:18:27.760 --> 00:18:32.160]  他居然和加特王阿吉說什麼
[00:18:32.160 --> 00:18:35.320]  我不配住在你的王城裡面
[00:18:35.320 --> 00:18:36.080]  是不是
[00:18:36.080 --> 00:18:38.880]  你想想以色列王
[00:18:38.880 --> 00:18:40.400]  卑身屈膝
[00:18:40.400 --> 00:18:42.480]  和另外一個王和敵人說
[00:18:42.480 --> 00:18:44.800]  我不配住在你的王城裡面
[00:18:44.800 --> 00:18:48.120]  這個就是大衛的詭詐
[00:18:48.120 --> 00:18:54.360]  所以加特王就將洗格拉賜給了大衛
[00:18:54.360 --> 00:18:57.880]  大衛還向阿吉保證
[00:18:57.880 --> 00:19:00.200]  他說我隨時會回來幫你的
[00:19:00.200 --> 00:19:01.560]  我雖然走了
[00:19:01.560 --> 00:19:04.160]  你一叫我我就回來了
[00:19:04.160 --> 00:19:06.240]  哇 阿吉很開心
[00:19:06.240 --> 00:19:07.840]  他們離開了加特城
[00:19:07.840 --> 00:19:10.080]  我相信阿吉也很開心
[00:19:10.080 --> 00:19:14.040]  不需要照顧二三千人
[00:19:14.040 --> 00:19:15.840]  你說六百個勇士
