
[00:00:00.000 --> 00:00:03.000]  題目就是「互相聯絡作字體」
[00:02:32.000 --> 00:02:33.000]  一個監牢裏面
[00:02:33.000 --> 00:02:35.000]  因為神的憐憫
[00:02:35.000 --> 00:02:37.000]  就將我們拯救出來
[00:02:37.000 --> 00:02:38.000]  放了我們出來
[00:02:38.000 --> 00:02:39.000]  每個放了我們出來
[00:02:39.000 --> 00:02:41.000]  因為他憐憫我們的原因
[00:02:41.000 --> 00:02:43.000]  我們不再定罪
[00:02:43.000 --> 00:02:46.000]  這個是一個恩典
[00:02:46.000 --> 00:02:50.000]  這個憐憫的恩典其實還有一個集
[00:02:50.000 --> 00:02:51.000]  就是今天的主題
[00:02:51.000 --> 00:02:53.000]  就是我們聖經當中我們學到
[00:02:53.000 --> 00:02:55.000]  在羅馬書十二章
[00:02:55.000 --> 00:02:57.000]  我們學到一個功課
[00:02:57.000 --> 00:02:58.000]  會學到一個功課
[00:02:58.000 --> 00:03:03.000]  究竟我們在這個動盪不安的社會中
[00:03:03.000 --> 00:03:05.000]  現在我們身處的社會中
[00:03:05.000 --> 00:03:09.000]  基督徒怎樣活出神所喜悅的生活
[00:03:09.000 --> 00:03:11.000]  來明白神的旨意呢
[00:03:11.000 --> 00:03:14.000]  這個就是我們今天討論的主題
[00:03:14.000 --> 00:03:17.000]  我們一起做個祈禱
[00:03:17.000 --> 00:03:19.000]  慈悲憐憫的天父
[00:03:19.000 --> 00:03:20.000]  很多謝你
[00:03:20.000 --> 00:03:23.000]  很多謝你幫助我們
[00:03:23.000 --> 00:03:25.000]  要使我們當中的弟兄姊妹
[00:03:25.000 --> 00:03:29.000]  成為你的子女、兒女
[00:03:29.000 --> 00:03:31.000]  可以稱為巴父
[00:03:31.000 --> 00:03:32.000]  求你幫助我們
[00:03:32.000 --> 00:03:36.000]  求你幫助我們在座的每一個來賓
[00:03:36.000 --> 00:03:37.000]  弟兄姊妹
[00:03:37.000 --> 00:03:41.000]  能夠從羅馬書裏看得清楚、聽得明白
[00:03:41.000 --> 00:03:42.000]  求主憐憫我們
[00:03:42.000 --> 00:03:44.000]  我們以上的禱告
[00:03:44.000 --> 00:03:46.000]  是奉主耶穌得聖的名字祈求
[00:03:46.000 --> 00:03:47.000]  阿門
[00:03:47.000 --> 00:03:51.000]  羅馬書的背景
[00:03:51.000 --> 00:03:54.000]  其實當時是一個羅馬的帝國
[00:03:54.000 --> 00:03:57.000]  那個羅馬帝國是非常龐大的
[00:03:57.000 --> 00:04:03.000]  是主耶穌出世之前的那些凱撒的帝王
[00:04:03.000 --> 00:04:06.000]  有不同的凱撒的帝王
[00:04:06.000 --> 00:04:11.000]  一直至到主前二十七年至到主後六十八年
[00:04:11.000 --> 00:04:13.000]  有一連串的帝王
[00:04:13.000 --> 00:04:15.000]  有五位帝王
[00:04:15.000 --> 00:04:18.000]  在聖經裏面都有提及過他們
[00:04:18.000 --> 00:04:22.000]  由奧古斯都開始由耶穌出世
[00:04:22.000 --> 00:04:27.000]  到耶穌被釘自格的時候的凱撒
[00:04:27.000 --> 00:04:30.000]  至到羅馬書的時候的情況
[00:04:30.000 --> 00:04:35.000]  我們可以從使徒行傳裏面當中提到
[00:04:35.000 --> 00:04:37.000]  那時候的生活環境
[00:04:37.000 --> 00:04:38.000]  和最後的時候
[00:04:38.000 --> 00:04:42.000]  羅馬書寫的時候大約是主後五十六年
[00:04:42.000 --> 00:04:43.000]  在羅馬書
[00:04:43.000 --> 00:04:46.000]  當我們看回羅馬書的背景
[00:04:46.000 --> 00:04:47.000]  看回歷史
[00:04:47.000 --> 00:04:51.000]  和看回使徒行傳第十八章第二節的時候
[00:04:51.000 --> 00:04:54.000]  就知道在主後四十九年的時間
[00:04:54.000 --> 00:04:56.000]  大約那時候
[00:04:56.000 --> 00:04:59.000]  有之前那段期間有很多動亂
[00:04:59.000 --> 00:05:02.000]  在羅馬城有很多動亂
[00:05:02.000 --> 00:05:06.000]  是基督徒信主耶穌基督的猶太人
[00:05:06.000 --> 00:05:09.000]  和不信基督的猶太人
[00:05:09.000 --> 00:05:11.000]  發生很多衝突
[00:05:11.000 --> 00:05:12.000]  有很多動亂
[00:05:12.000 --> 00:05:16.000]  其實羅馬政府一直都是很接受
[00:05:16.000 --> 00:05:18.000]  有很多不同的宗教
[00:05:18.000 --> 00:05:21.000]  但是他們不能夠接受的就是社會動亂
[00:05:21.000 --> 00:05:24.000]  他們一見到不斷發生的動亂
[00:05:24.000 --> 00:05:29.000]  於是在使徒行傳十八章第二節提到
[00:05:29.000 --> 00:05:33.000]  猶太人被逐出羅馬城
[00:05:33.000 --> 00:05:36.000]  他們被趕出去羅馬城
[00:05:36.000 --> 00:05:39.000]  羅馬書之後十六章又提到
[00:05:39.000 --> 00:05:41.000]  他們可以回到羅馬城
[00:05:41.000 --> 00:05:43.000]  其實寫這本聖經
[00:05:43.000 --> 00:05:45.000]  寫羅馬書的期間
[00:05:45.000 --> 00:05:48.000]  主後大約是五十六年的時候
[00:05:48.000 --> 00:05:50.000]  羅馬書寫成的時候
[00:05:50.000 --> 00:05:53.000]  就是那時候已經留在羅馬城裡面
[00:05:53.000 --> 00:05:54.000]  有些基督徒
[00:05:54.000 --> 00:05:57.000]  其實所以當時我們從這些歷史背景
[00:05:57.000 --> 00:05:59.000]  使徒行傳的記載都知道
[00:05:59.000 --> 00:06:04.000]  其實當時羅馬城也是有些動盪不安的情況
[00:06:04.000 --> 00:06:06.000]  在這個情況之下
[00:06:06.000 --> 00:06:09.000]  我們可以在這個情況之下思想一下
[00:06:09.000 --> 00:06:11.000]  我們今天學習的經文
[00:06:11.000 --> 00:06:15.000]  是羅馬書第十二章第一節
[00:06:15.000 --> 00:06:17.000]  羅馬書第十二章第一節這樣說
[00:06:17.000 --> 00:06:18.000]  所以弟兄們
[00:06:18.000 --> 00:06:21.000]  我以神的慈悲勸你們
[00:06:21.000 --> 00:06:23.000]  將身體獻上當作活祭
[00:06:23.000 --> 00:06:25.000]  是聖潔的,是神所喜悅的
[00:06:25.000 --> 00:06:30.000]  你們如此侍奉乃是理所當然的
[00:06:30.000 --> 00:06:36.000]  神的憐憫就是跟回第十一章提到的
[00:06:36.000 --> 00:06:37.000]  神的憐憫
[00:06:37.000 --> 00:06:41.000]  我們原本是被神關在獄中
[00:06:41.000 --> 00:06:43.000]  因為我們都犯了罪
[00:06:43.000 --> 00:06:45.000]  得罪了神,虧欠了神
[00:06:45.000 --> 00:06:47.000]  無論我們的思想行為
[00:06:47.000 --> 00:06:49.000]  言語各方面都是得罪了神
[00:06:49.000 --> 00:06:52.000]  所以我們都是被神關在獄中
[00:06:52.000 --> 00:06:55.000]  上次提到好像玩大富翁那樣
[00:06:55.000 --> 00:06:56.000]  個個都坐牢
[00:06:56.000 --> 00:06:58.000]  但是因為神的憐憫恩典
[00:06:58.000 --> 00:07:00.000]  我們都有一張出獄許可證
[00:07:00.000 --> 00:07:04.000]  我們就可以離開這個監獄
[00:07:04.000 --> 00:07:06.000]  因為傳恩,神的憐憫
[00:07:06.000 --> 00:07:08.000]  我們就有這個恩典
[00:07:08.000 --> 00:07:11.000]  所以我們這裡
[00:07:11.000 --> 00:07:13.000]  保羅就提醒我們,勸我們
[00:07:13.000 --> 00:07:14.000]  這個就是提番言文
[00:07:14.000 --> 00:07:16.000]  保羅說勸我們
[00:07:16.000 --> 00:07:19.000]  勸我們要因為神的憐憫
[00:07:19.000 --> 00:07:20.000]  把我們的身體
[00:07:20.000 --> 00:07:22.000]  不是別人的身體
[00:07:22.000 --> 00:07:23.000]  是自己的身體
[00:07:23.000 --> 00:07:27.000]  把自己的身體獻給主耶穌基督
[00:07:27.000 --> 00:07:29.000]  獻給祂,去侍奉祂
[00:07:29.000 --> 00:07:32.000]  不是好像舊約的時候
[00:07:32.000 --> 00:07:35.000]  是用死的動物來獻祭
[00:07:35.000 --> 00:07:37.000]  因為主耶穌基督的血
[00:07:37.000 --> 00:07:39.000]  已經將我們罪洗清
[00:07:39.000 --> 00:07:40.000]  我們現在的獻祭
[00:07:40.000 --> 00:07:42.000]  是一個活祭祭
[00:07:42.000 --> 00:07:45.000]  不是舊約時候的死的動物
[00:07:45.000 --> 00:07:49.000]  我們獻的是自己的傳人的獻祭
[00:07:49.000 --> 00:07:52.000]  我們人生的生活
[00:07:52.000 --> 00:07:54.000]  我們這樣的侍奉
[00:07:54.000 --> 00:07:56.000]  是理所當然的
[00:07:56.000 --> 00:08:00.000]  這個是很合理的事情
[00:08:00.000 --> 00:08:02.000]  這個是完全合理的
[00:08:02.000 --> 00:08:03.000]  因為我們的生命
[00:08:03.000 --> 00:08:05.000]  因為神的憐憫
[00:08:05.000 --> 00:08:06.000]  我們出來了
[00:08:06.000 --> 00:08:08.000]  在獄中出來了
[00:08:08.000 --> 00:08:09.000]  不再被證據
[00:08:09.000 --> 00:08:12.000]  所以我們這個侍奉
[00:08:12.000 --> 00:08:13.000]  是理所當然的
[00:08:13.000 --> 00:08:18.000]  這個是理所當然的事情
[00:08:18.000 --> 00:08:21.000]  接著保羅又繼續說
[00:08:21.000 --> 00:08:23.000]  不要效法這個世界
[00:08:23.000 --> 00:08:25.000]  只要心意根深而變化
[00:08:25.000 --> 00:08:30.000]  要你們察驗何謂神的善良
[00:08:30.000 --> 00:08:33.000]  純全和可喜悅的旨意
[00:08:33.000 --> 00:08:36.000]  保羅叫我們不要效法
[00:08:36.000 --> 00:08:38.000]  不要效法是什麼意思?
[00:08:38.000 --> 00:08:39.000]  不要效法其實就是說
[00:08:39.000 --> 00:08:41.000]  如果你看回原本的意思
[00:08:41.000 --> 00:08:42.000]  希臘文的意思就是
[00:08:42.000 --> 00:08:49.000]  不要被一個帽子印出來
[00:08:49.000 --> 00:08:50.000]  好像大家都知道
[00:08:50.000 --> 00:08:53.000]  大家有些水瓶 有些膠瓶
[00:08:53.000 --> 00:08:54.000]  其實倒帽子
[00:08:54.000 --> 00:08:55.000]  有個帽子
[00:08:55.000 --> 00:08:56.000]  然後吹一些膠
[00:08:56.000 --> 00:08:57.000]  吹脹大
[00:08:57.000 --> 00:09:00.000]  這些過程裏面做出來
[00:09:00.000 --> 00:09:01.000]  倒帽子出來
[00:09:01.000 --> 00:09:05.000]  又好像朱古力做食物都有
[00:09:05.000 --> 00:09:07.000]  朱古力有時候過復活節
[00:09:07.000 --> 00:09:08.000]  去買東西
[00:09:08.000 --> 00:09:10.000]  小朋友喜歡吃兔仔朱古力
[00:09:10.000 --> 00:09:12.000]  有朱古力
[00:09:12.000 --> 00:09:15.000]  誰知這個世界將我們倒帽
[00:09:15.000 --> 00:09:19.000]  原來復活節是白兔
[00:09:19.000 --> 00:09:20.000]  不要讓這個世界
[00:09:20.000 --> 00:09:22.000]  將我們倒帽
[00:09:22.000 --> 00:09:25.000]  成為一樣和世界一樣
[00:09:25.000 --> 00:09:29.000]  我們千萬不要被這個倒帽
[00:09:29.000 --> 00:09:32.000]  其實小朋友可以回去
[00:09:32.000 --> 00:09:35.000]  家長那裏一起坐
[00:09:35.000 --> 00:09:39.000]  可以回去
[00:09:39.000 --> 00:09:40.000]  多謝你們
[00:09:40.000 --> 00:09:52.000]  我們不可以被世界倒帽一樣
[00:09:52.000 --> 00:09:53.000]  倒帽一樣
[00:09:53.000 --> 00:09:56.000]  不要被世界變成我們的帽
[00:09:56.000 --> 00:10:02.000]  讓我們和世界 混合世界一樣
[00:10:02.000 --> 00:10:04.000]  反而我們要心意
[00:10:04.000 --> 00:10:05.000]  根深蒂固
[00:10:05.000 --> 00:10:11.000]  我們應該有一個脫變的過程
[00:10:11.000 --> 00:10:13.000]  這個脫變的過程
[00:10:13.000 --> 00:10:15.000]  就是要從心裏面發出來
[00:10:15.000 --> 00:10:17.000]  由內而外
[00:10:17.000 --> 00:10:20.000]  所以他提到心意根深
[00:10:20.000 --> 00:10:22.000]  要由心裏變化出來
[00:10:22.000 --> 00:10:25.000]  從內而外有所改變
[00:10:25.000 --> 00:10:27.000]  這個改變就好像
[00:10:27.000 --> 00:10:33.000]  小朋友以前都會養蝴蝶
[00:10:33.000 --> 00:10:36.000]  很多時候都會有蟲
[00:10:36.000 --> 00:10:38.000]  然後變成蝴蝶
[00:10:38.000 --> 00:10:41.000]  這個就是他用到的詞語
[00:10:41.000 --> 00:10:43.000]  就是這個形式
[00:10:43.000 --> 00:10:45.000]  從內心裏面
[00:10:45.000 --> 00:10:47.000]  令到整個身體
[00:10:47.000 --> 00:10:49.000]  整個人生
[00:10:49.000 --> 00:10:52.000]  完全和以前不一樣
[00:10:52.000 --> 00:10:56.000]  所以這個就是從內而外的根深而變化
[00:10:56.000 --> 00:10:59.000]  這個就是神所認為的善良
[00:10:59.000 --> 00:11:01.000]  純全和喜悅的旨意
[00:11:01.000 --> 00:11:03.000]  是想我們的生活
[00:11:03.000 --> 00:11:06.000]  有完全的心意根深而變化
[00:11:06.000 --> 00:11:08.000]  和以前完全不一樣
[00:11:08.000 --> 00:11:09.000]  我們的力量就是來自
[00:11:09.000 --> 00:11:12.000]  原因就是因為主耶穌基督憐憫我們
[00:11:12.000 --> 00:11:13.000]  神憐憫我們
[00:11:13.000 --> 00:11:15.000]  有我們有這個恩典
[00:11:15.000 --> 00:11:17.000]  所以我們有這樣的改變
[00:11:17.000 --> 00:11:19.000]  我們不要再合法於這個世界
[00:11:19.000 --> 00:11:21.000]  哥倫多後書第三章都提到
[00:11:21.000 --> 00:11:24.000]  這個變化的目的
[00:11:24.000 --> 00:11:26.000]  最後去到哪裏呢
[00:11:26.000 --> 00:11:28.000]  那個形狀去到哪裏呢
[00:11:28.000 --> 00:11:30.000]  在哥倫多後書第三章第十八節這樣說
[00:11:30.000 --> 00:11:36.000]  我們眾人既然常著念德爾罕到主的榮光
[00:11:36.000 --> 00:11:38.000]  好像從鏡子裏反照
[00:11:38.000 --> 00:11:41.000]  就變成主的形狀
[00:11:41.000 --> 00:11:43.000]  榮上加榮
[00:11:43.000 --> 00:11:46.000]  如同從主的靈變成的
[00:11:46.000 --> 00:11:47.000]  這段的經文就提到
[00:11:47.000 --> 00:11:48.000]  這個心意根深
[00:11:48.000 --> 00:11:50.000]  這種的脫變
[00:11:50.000 --> 00:11:52.000]  是不斷地在做
[00:11:52.000 --> 00:11:53.000]  不是未停的
[00:11:53.000 --> 00:11:55.000]  是不斷地在進行
[00:11:55.000 --> 00:11:56.000]  當我們接受主耶穌基督
[00:11:56.000 --> 00:11:58.000]  為我們個人救主的時候
[00:11:58.000 --> 00:11:59.000]  我們有個脫變
[00:11:59.000 --> 00:12:01.000]  這個脫變就是從內而外
[00:12:01.000 --> 00:12:03.000]  由心裏面轉出來
[00:12:03.000 --> 00:12:04.000]  這個脫變的過程
[00:12:04.000 --> 00:12:08.000]  是一直截斷到和神的形象相似
[00:12:08.000 --> 00:12:10.000]  所以我們是向著神
[00:12:10.000 --> 00:12:12.000]  向著主耶穌基督
[00:12:12.000 --> 00:12:13.000]  向著主耶穌基督
[00:12:13.000 --> 00:12:16.000]  為我們的榜樣來過這個聖潔的生活
[00:12:16.000 --> 00:12:19.000]  所以這個脫變是我們信了主之後
[00:12:19.000 --> 00:12:21.000]  一直這樣脫變
[00:12:21.000 --> 00:12:24.000]  繼續這樣去過聖潔的生活
[00:12:24.000 --> 00:12:25.000]  這個聖聖的生活
[00:12:25.000 --> 00:12:27.000]  這個就是聖經的教導
[00:12:27.000 --> 00:12:30.000]  我們都看到
[00:12:30.000 --> 00:12:32.000]  其實我們
[00:12:32.000 --> 00:12:34.000]  經文提到
[00:12:34.000 --> 00:12:36.000]  我們說不要效法這個世界
[00:12:36.000 --> 00:12:40.000]  我們如果你看回最近期的科學雜誌
[00:12:40.000 --> 00:12:42.000]  就是這個時評雜誌Nature Magazine
[00:12:42.000 --> 00:12:45.000]  就在十月那裏有個調查
[00:12:45.000 --> 00:12:47.000]  有篇文章出來
[00:12:47.000 --> 00:12:49.000]  我們現在去車行
[00:12:49.000 --> 00:12:50.000]  或者看新聞
[00:12:50.000 --> 00:12:51.000]  看科技的新聞就知道
[00:12:51.000 --> 00:13:00.000]  有些機械人自行駕駛的車
[00:13:00.000 --> 00:13:01.000]  在研究當中
[00:13:01.000 --> 00:13:02.000]  即是你坐上車
[00:13:02.000 --> 00:13:04.000]  車就自己行
[00:13:04.000 --> 00:13:05.000]  你說去哪裏
[00:13:05.000 --> 00:13:07.000]  就不用拿著軚盤自己去
[00:13:07.000 --> 00:13:10.000]  它會自行帶你去
[00:13:10.000 --> 00:13:11.000]  這樣的車
[00:13:11.000 --> 00:13:13.000]  它們有一個挑戰
[00:13:13.000 --> 00:13:14.000]  這個挑戰是什麼呢
[00:13:14.000 --> 00:13:16.000]  就是那些道德觀
[00:13:16.000 --> 00:13:17.000]  究竟機械人
[00:13:17.000 --> 00:13:19.000]  機械的道德觀是什麼
[00:13:19.000 --> 00:13:21.000]  機械的道德觀就是說
[00:13:21.000 --> 00:13:25.000]  萬一那輛車有意外
[00:13:25.000 --> 00:13:29.000]  究竟先撞死誰
[00:13:29.000 --> 00:13:31.000]  所以世界的觀念
[00:13:31.000 --> 00:13:33.000]  這個科技的副產品就是說
[00:13:33.000 --> 00:13:35.000]  究竟我們的道德
[00:13:35.000 --> 00:13:37.000]  道德觀
[00:13:37.000 --> 00:13:39.000]  我們的道德指向
[00:13:39.000 --> 00:13:41.000]  究竟是怎樣呢
[00:13:41.000 --> 00:13:43.000]  聖經教我們說
[00:13:43.000 --> 00:13:44.000]  不要效法這個世界
[00:13:44.000 --> 00:13:47.000]  但是我們不是對這個科技完全
[00:13:47.000 --> 00:13:49.000]  說科技不好的 不是
[00:13:49.000 --> 00:13:51.000]  但是我們的道德觀
[00:13:51.000 --> 00:13:53.000]  是不可以跟這個世界去想
[00:13:53.000 --> 00:13:55.000]  這個世界就說
[00:13:55.000 --> 00:13:57.000]  有些人或者動物
[00:13:57.000 --> 00:13:58.000]  或者什麼
[00:13:58.000 --> 00:14:01.000]  是會比我們自己的生命
[00:14:01.000 --> 00:14:03.000]  創造的生命更加重要
[00:14:03.000 --> 00:14:05.000]  這個調查就在全球
[00:14:05.000 --> 00:14:09.000]  有二百三十萬人接受調查
[00:14:09.000 --> 00:14:11.000]  二百三十萬人接受調查
[00:14:11.000 --> 00:14:13.000]  有每個地區都有
[00:14:13.000 --> 00:14:14.000]  有西方地區
[00:14:14.000 --> 00:14:15.000]  南方
[00:14:15.000 --> 00:14:17.000]  東方的都有
[00:14:17.000 --> 00:14:19.000]  他們的調查結果是什麼呢
[00:14:19.000 --> 00:14:21.000]  就說
[00:14:21.000 --> 00:14:22.000]  很開心
[00:14:22.000 --> 00:14:24.000]  人的生命比動物的生命重要
[00:14:24.000 --> 00:14:26.000]  這個就是怎樣
[00:14:26.000 --> 00:14:28.000]  但是不同的地區
[00:14:28.000 --> 00:14:29.000]  有不同的反應
[00:14:29.000 --> 00:14:30.000]  譬如說
[00:14:30.000 --> 00:14:33.000]  在綠色的地區裡面就說
[00:14:33.000 --> 00:14:35.000]  你的社會地位
[00:14:35.000 --> 00:14:36.000]  是一個因素
[00:14:36.000 --> 00:14:38.000]  如果你的社會地位越高
[00:14:38.000 --> 00:14:40.000]  你的命就越值錢
[00:14:40.000 --> 00:14:43.000]  如果萬一有什麼交通意外的時候
[00:14:43.000 --> 00:14:47.000]  就算給社會地位沒那麼高的錢
[00:14:47.000 --> 00:14:48.000]  OK
[00:14:48.000 --> 00:14:51.000]  這個就是這個結果之一
[00:14:51.000 --> 00:14:53.000]  每個地區都有不同
[00:14:53.000 --> 00:14:55.000]  就算是那個研究結果說
[00:14:55.000 --> 00:14:56.000]  如果去日本
[00:14:56.000 --> 00:14:57.000]  那日本怎樣呢
[00:14:57.000 --> 00:14:58.000]  日本就說
[00:14:58.000 --> 00:15:00.000]  他的研究結果就說
[00:15:00.000 --> 00:15:02.000]  千萬不要亂過馬路
[00:15:02.000 --> 00:15:06.000]  那些人對他們來說
[00:15:06.000 --> 00:15:09.000]  他們的命沒那麼值
[00:15:09.000 --> 00:15:10.000]  OK
[00:15:10.000 --> 00:15:14.000]  所以就是每個地區有它的社會文化
[00:15:14.000 --> 00:15:17.000]  對道德的標準
[00:15:17.000 --> 00:15:19.000]  我們知道
[00:15:19.000 --> 00:15:21.000]  我們聖經教導是人
[00:15:21.000 --> 00:15:22.000]  每個人都是人
[00:15:22.000 --> 00:15:24.000]  人是神創造
[00:15:24.000 --> 00:15:25.000]  每個生命都是重要
[00:15:25.000 --> 00:15:27.000]  是不是真的可以分開
[00:15:27.000 --> 00:15:30.000]  哪個生命比哪個生命更重要呢
[00:15:30.000 --> 00:15:32.000]  我們是不是說
[00:15:32.000 --> 00:15:33.000]  很多時候說
[00:15:33.000 --> 00:15:35.000]  是不是BB一出生
[00:15:35.000 --> 00:15:39.000]  就要看看那個BB有沒有什麼缺陷
[00:15:39.000 --> 00:15:41.000]  而決定他可不可以生存
[00:15:41.000 --> 00:15:44.000]  所以我們身為基督徒
[00:15:44.000 --> 00:15:46.000]  我們不要消費這個世界
[00:15:46.000 --> 00:15:48.000]  我們在這個世界生活
[00:15:48.000 --> 00:15:50.000]  但是我們有我們的道德標準
[00:15:50.000 --> 00:15:51.000]  有基督徒的道德標準
[00:15:51.000 --> 00:15:54.000]  我們不要被這個社會
[00:15:54.000 --> 00:15:56.000]  mold到模樣
[00:15:56.000 --> 00:16:02.000]  變成跟著這個社會這樣的道德而行
[00:16:02.000 --> 00:16:03.000]  OK
[00:16:03.000 --> 00:16:05.000]  這個是這個教訓
[00:16:05.000 --> 00:16:06.000]  聖經的教訓
[00:16:06.000 --> 00:16:09.000]  所以我們看我們的重點之一
[00:16:09.000 --> 00:16:13.000]  我們依照經文第十二章一至二節的經文
[00:16:13.000 --> 00:16:14.000]  重點就是
[00:16:14.000 --> 00:16:16.000]  基督徒在這個亂世中
[00:16:16.000 --> 00:16:19.000]  要全人奉獻
[00:16:19.000 --> 00:16:21.000]  我們不是說在教會裏面
[00:16:21.000 --> 00:16:22.000]  聽到的就是
[00:16:22.000 --> 00:16:24.000]  對社會是完全不聞不問
[00:16:24.000 --> 00:16:25.000]  不是的
[00:16:25.000 --> 00:16:27.000]  我們對社會是知道有
[00:16:27.000 --> 00:16:29.000]  對社會的價值觀和道德觀
[00:16:29.000 --> 00:16:30.000]  是有不同
[00:16:30.000 --> 00:16:32.000]  因為社會在裏面是動亂的
[00:16:32.000 --> 00:16:33.000]  是昏暗的
[00:16:33.000 --> 00:16:35.000]  我們在這個社會裏面
[00:16:35.000 --> 00:16:38.000]  是有我們的價值在裏面
[00:16:38.000 --> 00:16:40.000]  我們有我們的生活的道德標準
[00:16:40.000 --> 00:16:42.000]  有一個方向
[00:16:42.000 --> 00:16:44.000]  我們繼續看經文
[00:16:44.000 --> 00:16:46.000]  我們看第三章至第八節
[00:16:46.000 --> 00:16:48.000]  第三節至第八節
[00:16:48.000 --> 00:16:50.000]  第三節這樣開始
[00:16:50.000 --> 00:16:52.000]  我憑著那次我的恩
[00:16:52.000 --> 00:16:54.000]  對你們各人說
[00:16:54.000 --> 00:16:57.000]  不要看自己過於蕩漢的
[00:16:57.000 --> 00:17:01.000]  要照著神所分給各人信心的大小
[00:17:01.000 --> 00:17:04.000]  看得合乎忠德
[00:17:04.000 --> 00:17:07.000]  這節的經文提到
[00:17:07.000 --> 00:17:12.000]  這個就是神賜給我們
[00:17:12.000 --> 00:17:14.000]  因為我們的恩對各人說
[00:17:14.000 --> 00:17:17.000]  就是我們這麼多的實舊體驗節目說
[00:17:17.000 --> 00:17:24.000]  你們不要看自己比其他人特別強
[00:17:24.000 --> 00:17:25.000]  要合乎忠道
[00:17:25.000 --> 00:17:26.000]  合乎忠道是甚麼
[00:17:26.000 --> 00:17:29.000]  我們不是說是不行的人
[00:17:29.000 --> 00:17:32.000]  即是教會的長老牧師
[00:17:32.000 --> 00:17:34.000]  大兄弟姐妹
[00:17:34.000 --> 00:17:36.000]  不如你幫幫忙做這件事
[00:17:36.000 --> 00:17:38.000]  不行的
[00:17:38.000 --> 00:17:40.000]  覺得自己不行
[00:17:40.000 --> 00:17:42.000]  有時是真的覺得自願
[00:17:42.000 --> 00:17:44.000]  這不是他的能力範圍
[00:17:44.000 --> 00:17:46.000]  但有時可能有些
[00:17:46.000 --> 00:17:48.000]  千萬不要假謙虛
[00:17:48.000 --> 00:17:49.000]  不行不行
[00:17:49.000 --> 00:17:50.000]  你勸多幾次我就說
