
[00:00:00.000 --> 00:00:01.620]  好 第二節我們主要是評論一下
[00:01:21.520 --> 00:01:24.020]  因為原來我們很忙於很多事情
[00:01:24.020 --> 00:01:27.520]  令到我們不懂得去愛身邊的人
[00:01:27.520 --> 00:01:29.520]  包括了一些
[00:01:29.520 --> 00:01:33.520]  相處一起成長的朋友死黨
[00:01:33.520 --> 00:01:36.020]  我們原來一直忙於工作之後
[00:01:36.020 --> 00:01:37.520]  我們就開始
[00:01:37.520 --> 00:01:39.520]  關係越來越淡
[00:01:39.520 --> 00:01:41.520]  不懂得珍惜大家
[00:01:41.520 --> 00:01:43.520]  有時候愛女之間都是這樣
[00:01:43.520 --> 00:01:46.520]  開始忙於自己一些的打拼
[00:01:46.520 --> 00:01:48.520]  有時候又會把一些
[00:01:48.520 --> 00:01:50.520]  情侶之間的感情放下
[00:01:50.520 --> 00:01:53.520]  甚至這裡有一段又說到
[00:01:53.520 --> 00:01:56.520]  對於我們的爸爸媽媽都是這樣的
[00:01:56.520 --> 00:01:57.520]  我們長大之後
[00:01:57.520 --> 00:02:00.520]  就自己很多自己的計劃自己的打算
[00:02:00.520 --> 00:02:02.520]  以致到我們都
[00:02:02.520 --> 00:02:05.520]  就是爸爸媽媽可能都放下
[00:02:05.520 --> 00:02:07.520]  很久很久沒有去見他們
[00:02:07.520 --> 00:02:09.520]  當你回頭一看的時候發現
[00:02:09.520 --> 00:02:11.020]  原來再看一眼的時候
[00:02:11.020 --> 00:02:13.520]  原來好像都不太認得你的爸爸媽媽
[00:02:13.520 --> 00:02:15.520]  因為他的面容已經蒼老了
[00:02:15.520 --> 00:02:19.520]  所以歌詞裡面正正好就讓我們問一個問題
[00:02:19.520 --> 00:02:22.520]  我們會不會有時候愛得太遲
[00:02:22.520 --> 00:02:25.520]  他說最可怕是愛需要及時
[00:02:25.520 --> 00:02:28.520]  只差一秒心聲都已變歷史
[00:02:28.520 --> 00:02:30.520]  有時候太遲
[00:02:30.520 --> 00:02:34.520]  有些東西過了就回不了頭
[00:02:34.520 --> 00:02:35.520]  追不及
[00:02:35.520 --> 00:02:38.520]  在昨天的祈禱會裡面
[00:02:38.520 --> 00:02:40.520]  有人物也問了一個問題
[00:02:40.520 --> 00:02:45.520]  他說 牧師你的子女有沒有喝牛奶
[00:02:45.520 --> 00:02:48.520]  這裡喝牛奶會快高長大的
[00:02:48.520 --> 00:02:50.520]  接著我就說
[00:02:50.520 --> 00:02:51.520]  我的子女沒有喝
[00:02:51.520 --> 00:02:53.520]  不過我喝很多
[00:02:53.520 --> 00:02:54.520]  接著我就問他
[00:02:54.520 --> 00:02:56.520]  你有沒有覺得我高了
[00:02:56.520 --> 00:02:58.520]  接著有個弟兄就說
[00:02:58.520 --> 00:03:00.520]  牧師你遲了
[00:03:00.520 --> 00:03:01.520]  遲了
[00:03:01.520 --> 00:03:03.520]  就是這樣
[00:03:03.520 --> 00:03:05.520]  即是喝牛奶真的遲了
[00:03:05.520 --> 00:03:07.520]  階段的飲物真的遲
[00:03:07.520 --> 00:03:09.520]  但是如果說信仰
[00:03:09.520 --> 00:03:12.520]  我們信不信得太遲
[00:03:12.520 --> 00:03:15.520]  都是很值得今天我們要問的問題
[00:03:15.520 --> 00:03:16.520]  我們信神
[00:03:16.520 --> 00:03:18.520]  沒有時候信得太遲
[00:03:18.520 --> 00:03:21.520]  還是我們會不會能夠信得及時
[00:03:21.520 --> 00:03:24.520]  這個也是我們今天可以思考的一個問題
[00:03:24.520 --> 00:03:27.520]  以致我們經常都會問一個問題就是
[00:03:27.520 --> 00:03:28.520]  可不可以等了
[00:03:28.520 --> 00:03:30.520]  老了才信主
[00:03:30.520 --> 00:03:31.520]  那你想想
[00:03:31.520 --> 00:03:33.520]  會不會信得太遲呢
[00:03:33.520 --> 00:03:36.520]  還是會不會可以成為信得及時呢
[00:03:36.520 --> 00:03:39.520]  好 那我們今天就會繼續去
[00:03:39.520 --> 00:03:41.520]  都是思考著我們一個連貫
[00:03:41.520 --> 00:03:44.520]  就是希伯來書裡面的信心英雄
[00:03:44.520 --> 00:03:46.520]  還有我們特別今年
[00:03:46.520 --> 00:03:48.520]  你看到很多《創世紀》裡面
[00:03:48.520 --> 00:03:51.520]  一個互相的配合一個穿梭
[00:03:51.520 --> 00:03:53.520]  所以我們都仍然在
[00:03:53.520 --> 00:03:55.520]  還有兩次的時刻都希望
[00:03:55.520 --> 00:03:57.520]  我們一起去看看
[00:03:57.520 --> 00:03:58.520]  在希伯來書裡面
[00:03:58.520 --> 00:04:00.520]  有一個信心英雄榜
[00:04:00.520 --> 00:04:02.520]  和大家都看了很多次了
[00:04:02.520 --> 00:04:03.520]  就是第十一章裡面
[00:04:03.520 --> 00:04:05.520]  而這幫信心英雄
[00:04:05.520 --> 00:04:07.520]  都是因為他們的信
[00:04:07.520 --> 00:04:10.520]  以致得到神那種讚賞
[00:04:10.520 --> 00:04:11.520]  那種讚許
[00:04:11.520 --> 00:04:13.520]  而當中我們記得
[00:04:13.520 --> 00:04:15.520]  我們講了一堆信心英雄
[00:04:15.520 --> 00:04:18.520]  而我很想在過去這幾次裡面
[00:04:18.520 --> 00:04:20.520]  都特別我們集中去看
[00:04:20.520 --> 00:04:21.520]  在《創世紀》裡面
[00:04:21.520 --> 00:04:24.520]  提到這幫信心英雄
[00:04:24.520 --> 00:04:27.520]  所以我們都看了亞伯
[00:04:27.520 --> 00:04:29.520]  我們看了以諾
[00:04:29.520 --> 00:04:30.520]  我們看了羅亞
[00:04:30.520 --> 00:04:32.520]  我們更加看了很多很多
[00:04:32.520 --> 00:04:34.520]  亞伯拉罕的片段
[00:04:34.520 --> 00:04:37.520]  我們上一次都看了以撒
[00:04:37.520 --> 00:04:39.520]  所以今天在我們完成
[00:04:39.520 --> 00:04:40.520]  《創世紀》裡面
[00:04:40.520 --> 00:04:42.520]  一些信心英雄回顧的時候
[00:04:42.520 --> 00:04:44.520]  我們今天就看亞國
[00:04:44.520 --> 00:04:46.520]  事實上在《希伯來書》裡面
[00:04:46.520 --> 00:04:47.520]  怎樣去描述
[00:04:47.520 --> 00:04:49.520]  他怎樣看亞國的信心
[00:04:49.520 --> 00:04:51.520]  就是一句經文
[00:04:51.520 --> 00:04:53.520]  就是一句經文去講出
[00:04:53.520 --> 00:04:55.520]  這種的體見
[00:04:55.520 --> 00:04:57.520]  他說十一章二十一節
[00:04:57.520 --> 00:05:01.520]  他說 因著信亞國臨死的時候
[00:05:01.520 --> 00:05:05.520]  給約瑟的兩個兒子個別祝福
[00:05:05.520 --> 00:05:08.520]  付著拐杖敬拜上帝
[00:05:08.520 --> 00:05:10.520]  就是這麼簡單一段聖經
[00:05:10.520 --> 00:05:13.520]  就表明了亞國那種信
[00:05:13.520 --> 00:05:16.520]  以致能夠被納入信心英雄榜裡面
[00:05:16.520 --> 00:05:19.520]  與一眾信心英雄齊名
[00:05:19.520 --> 00:05:21.520]  一班願意信靠上帝
[00:05:21.520 --> 00:05:23.520]  和上帝建立關係的
[00:05:23.520 --> 00:05:25.520]  一班信心人物
[00:05:25.520 --> 00:05:28.520]  一起排在榜上面
[00:05:28.520 --> 00:05:30.520]  而這個經文裡面
[00:05:30.520 --> 00:05:32.520]  在講亞國死的時候
[00:05:32.520 --> 00:05:34.520]  約瑟為兒子祝福
[00:05:34.520 --> 00:05:39.520]  甚至乎付著拐杖敬拜上帝的片段
[00:05:39.520 --> 00:05:41.520]  其實就是在《創世紀》
[00:05:41.520 --> 00:05:43.520]  很厚很厚的片段
[00:05:43.520 --> 00:05:45.520]  《創世紀》總共有五十章
[00:05:45.520 --> 00:05:47.520]  現在大約去到第四十七章尾段
[00:05:47.520 --> 00:05:49.520]  和四十八章的段落裡面
[00:05:49.520 --> 00:05:52.520]  就會講得更加多這個圖畫
[00:05:52.520 --> 00:05:54.520]  所以今天我們都會去集中
[00:05:54.520 --> 00:05:56.520]  看多一點藉著《創世紀》的圖畫
[00:05:56.520 --> 00:05:57.520]  去想一想
[00:05:57.520 --> 00:05:59.520]  為什麼希伯羅書的作者
[00:05:59.520 --> 00:06:03.520]  怎麼去認定了亞國都是有信心呢
[00:06:03.520 --> 00:06:05.520]  我們都藉著三個重點
[00:06:05.520 --> 00:06:10.520]  去思考這個信心的功課
[00:06:10.520 --> 00:06:12.520]  第一個就是藉著歲月
[00:06:12.520 --> 00:06:14.520]  去見證亞國的信
[00:06:14.520 --> 00:06:16.520]  希伯羅書說
[00:06:16.520 --> 00:06:19.520]  因著信亞國臨死的時候
[00:06:19.520 --> 00:06:22.520]  當希伯羅書的作者想講到
[00:06:22.520 --> 00:06:24.520]  亞國的信的時候
[00:06:24.520 --> 00:06:29.520]  其實是在講亞國臨死的時候
[00:06:29.520 --> 00:06:32.520]  就是講到他臨死亡的時候
[00:06:32.520 --> 00:06:34.520]  就是臨生命去到最後的
[00:06:34.520 --> 00:06:36.520]  十多年裡面的時候
[00:06:36.520 --> 00:06:39.520]  就是他希伯羅書的作者
[00:06:39.520 --> 00:06:42.520]  很想特別強調他顯出信心
[00:06:42.520 --> 00:06:45.520]  那份對上帝的捉緊的時候
[00:06:45.520 --> 00:06:48.520]  所以我們都去看一看這個位置
[00:06:48.520 --> 00:06:50.520]  第一個信息就是看他的歲月
[00:06:50.520 --> 00:06:53.520]  怎麼去見證到他的信呢
[00:06:53.520 --> 00:06:54.520]  我們當然知道
[00:06:54.520 --> 00:06:58.520]  當我們講到《創世紀》裡面的時候
[00:06:58.520 --> 00:07:02.520]  特別講這班在十二章之後的族長裡面
[00:07:02.520 --> 00:07:05.520]  其實有四個很重要的人物提及
[00:07:05.520 --> 00:07:06.520]  在十二章之後
[00:07:06.520 --> 00:07:09.520]  就是包括了亞伯拉罕 以撒 亞國
[00:07:09.520 --> 00:07:11.520]  跟著就是約瑟
[00:07:11.520 --> 00:07:13.520]  這四個都成為了信心人物
[00:07:13.520 --> 00:07:14.520]  不過我們特別看回
[00:07:14.520 --> 00:07:15.520]  我們之前也看過
[00:07:15.520 --> 00:07:17.520]  在《出亞及記》裡面
[00:07:17.520 --> 00:07:18.520]  很多時候以色列人
[00:07:18.520 --> 00:07:20.520]  怎麼去稱呼他們的上帝呢
[00:07:20.520 --> 00:07:22.520]  就是亞伯拉罕的上帝
[00:07:22.520 --> 00:07:23.520]  以撒的上帝
[00:07:23.520 --> 00:07:27.520]  以及亞國的上帝
[00:07:27.520 --> 00:07:29.520]  亞伯拉罕 以撒 亞國
[00:07:29.520 --> 00:07:33.520]  正正好就是代表了三個世代
[00:07:33.520 --> 00:07:34.520]  三代
[00:07:34.520 --> 00:07:36.520]  你可以想像一下
[00:07:36.520 --> 00:07:39.520]  爺爺 兒子 孫子
[00:07:39.520 --> 00:07:42.520]  都是怎麼去認識主
[00:07:42.520 --> 00:07:43.520]  跟隨主
[00:07:43.520 --> 00:07:45.520]  跟上帝有一份關係的人物
[00:07:45.520 --> 00:07:46.520]  所以很重要的
[00:07:46.520 --> 00:07:48.520]  對整個以色列的民族來講
[00:07:48.520 --> 00:07:50.520]  亞伯拉罕 以撒 亞國
[00:07:50.520 --> 00:07:53.520]  他們整個家族裡面
[00:07:53.520 --> 00:07:55.520]  去將這個信傳遞
[00:07:55.520 --> 00:07:57.520]  是很重要的時刻
[00:07:57.520 --> 00:08:00.520]  不過我們要問一個問題就是
[00:08:00.520 --> 00:08:01.520]  這三代人
[00:08:01.520 --> 00:08:06.520]  他們經歷的信仰歷程是否一樣呢
[00:08:06.520 --> 00:08:07.520]  這三代人
[00:08:07.520 --> 00:08:09.520]  是否大家都經歷了
[00:08:09.520 --> 00:08:11.520]  同一樣的信仰經驗
[00:08:11.520 --> 00:08:14.520]  又或者有同一樣的信仰感受呢
[00:08:14.520 --> 00:08:17.520]  而很多時候都不一樣
[00:08:17.520 --> 00:08:19.520]  我們一開始看到
[00:08:19.520 --> 00:08:21.520]  很多亞伯拉罕的片段的時候
[00:08:21.520 --> 00:08:22.520]  你就可以知道
[00:08:22.520 --> 00:08:24.520]  在希伯來書裡面強調
[00:08:24.520 --> 00:08:25.520]  亞伯拉罕的信心
[00:08:25.520 --> 00:08:29.520]  那種的生活是多姿多彩的
[00:08:29.520 --> 00:08:30.520]  是很精彩的
[00:08:30.520 --> 00:08:31.520]  特別你看到
[00:08:31.520 --> 00:08:32.520]  在希伯來書裡面描述
[00:08:32.520 --> 00:08:35.520]  亞伯拉罕那種信心的表現
[00:08:35.520 --> 00:08:36.520]  我們之前講過
[00:08:36.520 --> 00:08:38.520]  有四件事情
[00:08:38.520 --> 00:08:40.520]  去顯出他信心的經驗
[00:08:40.520 --> 00:08:41.520]  這四件事情
[00:08:41.520 --> 00:08:42.520]  就是我們看到
[00:08:42.520 --> 00:08:45.520]  他那種信仰經驗是很豐富的
[00:08:45.520 --> 00:08:47.520]  那種豐富是怎樣呢
[00:08:47.520 --> 00:08:48.520]  就是由
[00:08:48.520 --> 00:08:50.520]  當他由在創世紀第十二章
[00:08:50.520 --> 00:08:54.520]  神呼召他離開吳爾的時候
[00:08:54.520 --> 00:08:58.520]  而進到迦南地整個的過程裡面
[00:08:58.520 --> 00:09:00.520]  已經是一個
[00:09:00.520 --> 00:09:02.520]  他開始描述亞伯拉罕的人生的時候
[00:09:02.520 --> 00:09:03.520]  就已經描述到
[00:09:03.520 --> 00:09:06.520]  亞伯拉罕對神有一份的信
[00:09:06.520 --> 00:09:08.520]  有一份的關係
[00:09:08.520 --> 00:09:10.520]  就是一出場
[00:09:10.520 --> 00:09:12.520]  亞伯拉罕就已經認識神
[00:09:12.520 --> 00:09:14.520]  當然不是逐步認識
[00:09:14.520 --> 00:09:16.520]  但起碼他對神有一份的信靠
[00:09:16.520 --> 00:09:18.520]  他離開自己的家鄉
[00:09:18.520 --> 00:09:21.520]  就去到一個陌生的地方
[00:09:21.520 --> 00:09:23.520]  而走出這一步的時候
[00:09:23.520 --> 00:09:26.520]  已經是一個信心的一步
[00:09:26.520 --> 00:09:27.520]  所以你見得到
[00:09:27.520 --> 00:09:29.520]  亞伯拉罕就是這樣
[00:09:29.520 --> 00:09:33.520]  開始了他人生的一個經歷的描述
[00:09:33.520 --> 00:09:35.520]  一出場就已經有一份信的經歷
[00:09:35.520 --> 00:09:37.520]  接著以至到第一件事
[00:09:37.520 --> 00:09:38.520]  剛才說到了
[00:09:38.520 --> 00:09:39.520]  接著去到第二件事
[00:09:39.520 --> 00:09:41.520]  要去到應去的地方
[00:09:41.520 --> 00:09:44.520]  第三件希伯來書描述的事就是
[00:09:44.520 --> 00:09:47.520]  他過了生育的年歲
[00:09:47.520 --> 00:09:50.520]  見到還能夠有下一代
[00:09:50.520 --> 00:09:52.520]  最後一件事當然我們記得就是
[00:09:52.520 --> 00:09:55.520]  他將以煞獻上
[00:09:55.520 --> 00:09:57.520]  所以你見得到
[00:09:57.520 --> 00:09:59.520]  亞伯拉罕一出場
[00:09:59.520 --> 00:10:02.520]  去到最後離開這個世界的時候
[00:10:02.520 --> 00:10:04.520]  其實很多精彩的片段
[00:10:04.520 --> 00:10:06.520]  正在經歷
[00:10:06.520 --> 00:10:10.520]  所以人生經歷了很多信仰的片段
[00:10:10.520 --> 00:10:13.520]  其實就幫我們加深對神那種的觸感
[00:10:13.520 --> 00:10:16.520]  有時候有些人說平平淡淡就好
[00:10:16.520 --> 00:10:18.520]  不過亞伯拉罕不一樣
[00:10:18.520 --> 00:10:19.520]  他經歷越多
[00:10:19.520 --> 00:10:21.520]  他對神的關係越緊靠
[00:10:21.520 --> 00:10:23.520]  以至到成為了那個
[00:10:23.520 --> 00:10:25.520]  在創世紀裡面特別描述的
[00:10:25.520 --> 00:10:27.520]  第一位很重要的族長
[00:10:27.520 --> 00:10:29.520]  去顯明了那種信心
[00:10:29.520 --> 00:10:31.520]  這也是為什麼希伯來書
[00:10:31.520 --> 00:10:33.520]  說這麼多他的信
[00:10:33.520 --> 00:10:35.520]  接著當他去到他的兒子的時候
[00:10:35.520 --> 00:10:37.520]  怎樣呢
[00:10:37.520 --> 00:10:40.520]  亞伯拉罕帶著他的兒子
[00:10:40.520 --> 00:10:42.520]  看著爸爸的信仰的時候
[00:10:42.520 --> 00:10:44.520]  一路一路成長的時候
[00:10:44.520 --> 00:10:46.520]  就變得很不同了
[00:10:46.520 --> 00:10:49.520]  確實他見過爸爸有很多的經驗
[00:10:49.520 --> 00:10:51.520]  但是對於以煞來說
[00:10:51.520 --> 00:10:53.520]  我們一路看著聖經的片段
[00:10:53.520 --> 00:10:56.520]  以煞的人生相對比較平淡
[00:10:56.520 --> 00:10:59.520]  相對比較平淡
[00:10:59.520 --> 00:11:01.520]  我們記得我們上次看過
[00:11:01.520 --> 00:11:04.520]  由他的出生到他的死亡
[00:11:04.520 --> 00:11:06.520]  但我們說出生到死亡裡面
[00:11:06.520 --> 00:11:08.520]  其實有很多片段
[00:11:08.520 --> 00:11:10.520]  都是說他爸爸發生的
[00:11:10.520 --> 00:11:14.520]  重點是放在亞伯拉罕人生的片段裡面
[00:11:14.520 --> 00:11:16.520]  他只不過在爸爸身邊
[00:11:16.520 --> 00:11:18.520]  看著這些事情發生
[00:11:18.520 --> 00:11:21.520]  有少量的事才是關於
[00:11:21.520 --> 00:11:23.520]  重點是描述以煞自己的經歷
[00:11:23.520 --> 00:11:26.520]  而到了後面以煞的人生的片段
[00:11:26.520 --> 00:11:28.520]  很多時候的重點
[00:11:28.520 --> 00:11:30.520]  都是在說亞國
[00:11:30.520 --> 00:11:32.520]  包括他生孩子
[00:11:32.520 --> 00:11:34.520]  之後的等等片段
[00:11:34.520 --> 00:11:38.520]  其實都是重點在提出他的兒子
[00:11:38.520 --> 00:11:39.520]  所以我們見得到
[00:11:39.520 --> 00:11:42.520]  如果我們要去看以煞的一生
[00:11:42.520 --> 00:11:44.520]  相對他作為信二代
[00:11:44.520 --> 00:11:46.520]  信神的第二代
[00:11:46.520 --> 00:11:49.520]  其實就相對比較平淡一點
[00:11:49.520 --> 00:11:51.520]  有時候我們都會是這樣
[00:11:51.520 --> 00:11:53.520]  我們自己信耶穌
[00:11:53.520 --> 00:11:55.520]  一直有很多經歷信耶穌
[00:11:55.520 --> 00:11:57.520]  但當我們要去到我們的子女的時候
[00:11:57.520 --> 00:11:59.520]  要讓他信耶穌
[00:11:59.520 --> 00:12:00.520]  他又看著你回教會
[00:12:00.520 --> 00:12:02.520]  他又見到你回教會
[00:12:02.520 --> 00:12:05.520]  但可能有時候見到他們好像又回教會
[00:12:05.520 --> 00:12:07.520]  不過你說是不是很認真
[00:12:07.520 --> 00:12:08.520]  或者是很投入
[00:12:08.520 --> 00:12:09.520]  或者很多經歷
[00:12:09.520 --> 00:12:11.520]  有時候又未必一樣
[00:12:11.520 --> 00:12:12.520]  所以有時候我們都很擔心
[00:12:12.520 --> 00:12:16.520]  究竟能不能捉緊神
[00:12:16.520 --> 00:12:17.520]  以煞就是這樣
[00:12:17.520 --> 00:12:19.520]  不過感謝主
[00:12:19.520 --> 00:12:21.520]  希伯來主告訴我們
[00:12:21.520 --> 00:12:24.520]  以煞在平淡的日子裡經歷神
[00:12:24.520 --> 00:12:26.520]  他都能夠確定
[00:12:26.520 --> 00:12:28.520]  在他臨終的日子裡確定
[00:12:28.520 --> 00:12:30.520]  神是真實的
[00:12:30.520 --> 00:12:32.520]  他爸爸說的那位神
[00:12:32.520 --> 00:12:34.520]  他認定這個神是真實
[00:12:34.520 --> 00:12:37.520]  願意將祝福給他的下一代
[00:12:37.520 --> 00:12:39.520]  祝福了亞國
[00:12:39.520 --> 00:12:40.520]  所以帶出來
[00:12:40.520 --> 00:12:43.520]  我們就去到第三代了
[00:12:43.520 --> 00:12:46.520]  信主的第三代就是亞國
[00:12:46.520 --> 00:12:47.520]  我想問問你
[00:12:47.520 --> 00:12:48.520]  如果當我們說
[00:12:48.520 --> 00:12:51.520]  阿巴拉罕是多姿多彩
[00:12:51.520 --> 00:12:54.520]  以煞是相對比較平平淡淡
[00:12:54.520 --> 00:12:55.520]  亞國呢
[00:12:55.520 --> 00:12:58.520]  你會怎樣形容
[00:12:58.520 --> 00:13:01.520]  多彩多難
[00:13:01.520 --> 00:13:02.520]  死咧
[00:13:02.520 --> 00:13:04.520]  走路
[00:13:04.520 --> 00:13:06.520]  峰迴路轉
[00:13:06.520 --> 00:13:08.520]  我只是這樣問你一句就行了
[00:13:08.520 --> 00:13:12.520]  你覺得他對神
[00:13:12.520 --> 00:13:16.520]  他是否一個信靠神的人呢
[00:13:16.520 --> 00:13:18.520]  是嗎
[00:13:18.520 --> 00:13:20.520]  肯定是
[00:13:20.520 --> 00:13:22.520]  捉了個壇
[00:13:22.520 --> 00:13:24.520]  但他的人生裡是否反映出
[00:13:24.520 --> 00:13:28.520]  他一直都很堅定信靠神
[00:13:28.520 --> 00:13:31.520]  就好像阿巴拉罕一出場就很信靠神
[00:13:31.520 --> 00:13:34.520]  我們看看你就知道了
[00:13:34.520 --> 00:13:35.520]  我們見得到
[00:13:35.520 --> 00:13:38.520]  亞國的信心歷程
[00:13:38.520 --> 00:13:40.520]  其實你看他的人生片段
[00:13:40.520 --> 00:13:42.520]  其實我自己一邊看
[00:13:42.520 --> 00:13:44.520]  就真的是佛線竹塵
[00:13:44.520 --> 00:13:45.520]  就是看不到
[00:13:45.520 --> 00:13:49.520]  怎樣是很堅定信靠神的畫面
[00:13:49.520 --> 00:13:51.520]  其實你想一想
[00:13:51.520 --> 00:13:52.520]  我這樣說
[00:13:52.520 --> 00:13:54.520]  就說他人生裡面
[00:13:54.520 --> 00:13:56.520]  他人生的前半生
[00:13:56.520 --> 00:13:58.520]  或者前的大半生
[00:13:58.520 --> 00:14:00.520]  其實有很多黑歷史
[00:14:00.520 --> 00:14:03.520]  你認不認同
[00:14:03.520 --> 00:14:04.520]  那種黑歷史就是
[00:14:04.520 --> 00:14:06.520]  說不上跟上帝的那種關係
[00:14:06.520 --> 00:14:07.520]  或者就算他捉壇
[00:14:07.520 --> 00:14:09.520]  一會兒你會見得到
[00:14:09.520 --> 00:14:13.520]  都不知道是不是真的很信靠他
[00:14:13.520 --> 00:14:15.520]  一開始出生的時候
[00:14:15.520 --> 00:14:17.520]  見得到的是什麼
[00:14:17.520 --> 00:14:19.520]  捉住誰
[00:14:19.520 --> 00:14:21.520]  捉住黑哥
[00:14:21.520 --> 00:14:22.520]  扯著他
[00:14:22.520 --> 00:14:24.520]  出生就死
[00:14:24.520 --> 00:14:25.520]  抓住他
[00:14:25.520 --> 00:14:27.520]  他黑哥是紅色的
[00:14:27.520 --> 00:14:28.520]  就是他黑哥
[00:14:28.520 --> 00:14:30.520]  但是他出生的時候
[00:14:30.520 --> 00:14:32.520]  就抓住他黑哥
[00:14:32.520 --> 00:14:35.520]  所以他的名字
[00:14:35.520 --> 00:14:37.520]  啞角就是什麼
[00:14:37.520 --> 00:14:38.520]  叫抓住
[00:14:38.520 --> 00:14:40.520]  死抓不放
[00:14:40.520 --> 00:14:43.520]  不知道你記不記得有個人物
[00:14:43.520 --> 00:14:44.520]  不知道是某個年代
[00:14:44.520 --> 00:14:46.520]  又是回到年代的問題
[00:14:46.520 --> 00:14:48.520]  有沒有聽過陳織
[00:14:48.520 --> 00:14:50.520]  陳織這個人
[00:14:50.520 --> 00:14:51.520]  有啊
[00:14:51.520 --> 00:14:52.520]  那個年代
[00:14:52.520 --> 00:14:53.520]  香港80
[00:14:53.520 --> 00:14:56.520]  香港8182那些年代
[00:14:56.520 --> 00:14:57.520]  這些香港的節目
[00:14:57.520 --> 00:14:58.520]  有個人叫陳織
[00:14:58.520 --> 00:14:59.520]  就是什麼
[00:14:59.520 --> 00:15:00.520]  他的口頭是什麼
[00:15:00.520 --> 00:15:01.520]  要抓銀的
[00:15:01.520 --> 00:15:03.520]  我那時候才聽這些字
[00:15:03.520 --> 00:15:05.520]  這些描述這個人物
[00:15:05.520 --> 00:15:06.520]  抓銀
[00:15:06.520 --> 00:15:08.520]  黑哥也是這樣抓住
[00:15:08.520 --> 00:15:09.520]  抓住
[00:15:09.520 --> 00:15:10.520]  所以用抓住都不夠精彩
[00:15:10.520 --> 00:15:11.520]  用抓字
[00:15:11.520 --> 00:15:13.520]  這個就難到碧姐翻譯了
[00:15:13.520 --> 00:15:15.520]  抓
[00:15:15.520 --> 00:15:17.520]  抓住
[00:15:17.520 --> 00:15:18.520]  你就明白了
[00:15:18.520 --> 00:15:20.520]  黑哥的名字就代表抓住
[00:15:20.520 --> 00:15:21.520]  所以你見得到
[00:15:21.520 --> 00:15:23.520]  他的人生怎麼去信靠
[00:15:23.520 --> 00:15:24.520]  你會發現
[00:15:24.520 --> 00:15:26.520]  他的人生裡面就是
[00:15:26.520 --> 00:15:28.520]  機會主義者
[00:15:28.520 --> 00:15:30.520]  很多時候抓住每一個的機會
[00:15:30.520 --> 00:15:32.520]  去令到自己
