
[00:00:00.000 --> 00:00:04.240]  好,今天的題目是繼續用「傾倒舊酒」
[00:07:48.840 --> 00:07:51.080]  或者是很憤怒
[00:07:51.080 --> 00:07:56.400]  但為甚麼會讓你覺得這麼受辱呢?
[00:07:56.400 --> 00:07:59.960]  當然你可能覺得這件事很重要
[00:07:59.960 --> 00:08:03.040]  頭髮對我來說是很重要
[00:08:03.040 --> 00:08:05.640]  現在被人剪了一輪,不行
[00:08:05.640 --> 00:08:08.720]  覺得這個形象受到損害
[00:08:08.720 --> 00:08:12.040]  這可能是我自己的價值的看法
[00:08:12.040 --> 00:08:14.480]  有些東西都是自己覺得很重要的東西
[00:08:14.480 --> 00:08:18.280]  可能是受到不公平的對待
[00:08:18.280 --> 00:08:19.800]  或者是損失
[00:08:19.800 --> 00:08:23.800]  所以我們會有這種受辱的感覺
[00:08:23.800 --> 00:08:26.440]  我們看看雅各的人是怎樣
[00:08:26.440 --> 00:08:31.840]  我們那段經文就是25章27到34節
[00:08:31.840 --> 00:08:36.600]  27節說的是兩個小孩慢慢長大
[00:08:36.600 --> 00:08:40.000]  二嫂怎樣呢?善於打獵,常在田野
[00:08:40.000 --> 00:08:44.720]  雅各怎樣呢?為人安靜,常在家裡
[00:08:44.720 --> 00:08:46.680]  今天說的是宅男
[00:08:46.680 --> 00:08:52.200]  雅各很可能不喜歡出去外面
[00:08:52.200 --> 00:08:54.000]  有些人不喜歡做運動
[00:08:54.000 --> 00:08:56.880]  不喜歡曬黑,不喜歡操勞
[00:08:56.880 --> 00:08:59.440]  打獵可能會令自己骯髒
[00:08:59.440 --> 00:09:03.400]  可能雅各很喜歡英俊
[00:09:03.400 --> 00:09:05.760]  喜歡穿漂亮的衣服
[00:09:05.760 --> 00:09:09.280]  你有沒有記得她送一件很漂亮的衣服給最愛的兒子
[00:09:09.280 --> 00:09:10.960]  這個藥室是什麼衣服?
[00:09:10.960 --> 00:09:15.280]  是彩衣,很漂亮,鮮艷的顏色的衣服
[00:09:15.280 --> 00:09:17.880]  雅各很喜歡很漂亮的東西
[00:09:17.880 --> 00:09:19.600]  她很喜歡煮東西
[00:09:19.600 --> 00:09:25.520]  很暖男,煮東西
[00:09:25.520 --> 00:09:29.600]  又煮紅豆湯,又煮餅糕
[00:09:29.600 --> 00:09:36.200]  長子祝福,又煮燒味給爸爸吃
[00:09:36.200 --> 00:09:38.000]  很香很美味
[00:09:38.000 --> 00:09:42.720]  當然雅各可能是一個比較內斂的人
[00:09:42.720 --> 00:09:44.600]  常常留在家裡
[00:09:44.600 --> 00:09:47.080]  或者你會覺得她有一個小裙腳
[00:09:47.080 --> 00:09:48.240]  黏著媽媽
[00:09:48.240 --> 00:09:50.760]  如果有什麼事,哥哥欺負她的時候
[00:09:50.760 --> 00:09:52.200]  她知道爸爸不會幫她
[00:09:52.200 --> 00:09:55.160]  爸爸疼愛哥哥
[00:09:55.160 --> 00:09:57.520]  哥哥喜歡跟著爸爸到處走
[00:09:57.520 --> 00:10:00.480]  唯有跟媽媽訴苦
[00:10:00.480 --> 00:10:02.520]  唯有跟媽媽告狀
[00:10:02.520 --> 00:10:05.040]  或者自己自覺很委屈
[00:10:05.040 --> 00:10:06.960]  經常都哭訴出來
[00:10:06.960 --> 00:10:08.440]  可能是這樣的人
[00:10:08.440 --> 00:10:13.040]  所以她的性格加上家庭背景成長的因素
[00:10:13.040 --> 00:10:15.200]  慢慢地長大
[00:10:15.200 --> 00:10:18.200]  但是一個人能忍多少呢?
[00:10:18.200 --> 00:10:21.400]  她可能有一些小聰明
[00:10:21.400 --> 00:10:22.600]  雅各也是一些
[00:10:22.600 --> 00:10:26.920]  聖經形容她是一些詭計多端
[00:10:26.920 --> 00:10:29.840]  也有些聰明做一些事情
[00:10:29.840 --> 00:10:31.960]  但是她的聰明也會想想
[00:10:31.960 --> 00:10:33.720]  怎樣去報復
[00:10:33.720 --> 00:10:36.320]  怎樣去反擊
[00:10:36.320 --> 00:10:38.640]  所以雖然她說自覺委屈
[00:10:38.640 --> 00:10:41.480]  但是她很多時候一個反擊
[00:10:41.480 --> 00:10:44.000]  她是很厲害
[00:10:44.000 --> 00:10:46.400]  所以你看到她對哥哥的反擊
[00:10:46.400 --> 00:10:48.800]  她的長子名分沒有了
[00:10:48.800 --> 00:10:50.640]  她的祝福也拿了
[00:10:50.640 --> 00:10:53.280]  不聲不響地給她拿了
[00:10:53.280 --> 00:10:58.720]  所以看到她自己也有一些這樣的做法
[00:10:58.720 --> 00:11:00.480]  趁你病拿你命
[00:11:00.480 --> 00:11:02.840]  那碗紅豆湯是準備好的
[00:11:02.840 --> 00:11:04.680]  不是臨時的
[00:11:04.680 --> 00:11:08.480]  已經知道哥哥準備回來也是很需要的
[00:11:08.480 --> 00:11:10.520]  所以給紅豆湯
[00:11:10.520 --> 00:11:17.000]  給這些糕餅給你又怎麼說呢?
[00:11:17.000 --> 00:11:21.560]  讓你能夠拿到一個長子的名分
[00:11:24.080 --> 00:11:27.560]  但是有時候問題是
[00:11:27.560 --> 00:11:31.400]  既然自己一直有這麼多的覺得委屈
[00:11:31.400 --> 00:11:35.160]  為什麼不去說清楚
[00:11:35.160 --> 00:11:39.040]  為什麼不去表達自己的想法出來
[00:11:39.040 --> 00:11:42.200]  反而是躲起來
[00:11:42.200 --> 00:11:46.600]  反而是在自己想在一旁呢?
[00:11:46.600 --> 00:11:48.720]  因為很多時候受委屈的人
[00:11:48.720 --> 00:11:50.400]  可能會用了
[00:11:50.400 --> 00:11:52.520]  就是為了避免衝突
[00:11:52.520 --> 00:11:58.200]  成為一個讓自己接受自己委屈
[00:11:58.200 --> 00:12:01.880]  都避免在衝突出現
[00:12:01.880 --> 00:12:05.720]  所以我相信雅閣不喜歡跟人衝突
[00:12:05.720 --> 00:12:08.280]  有什麼就想走在一旁
[00:12:08.280 --> 00:12:14.560]  但是這些委屈的感覺
[00:12:14.560 --> 00:12:18.520]  用委屈的感覺去避免衝突
[00:12:18.520 --> 00:12:21.840]  躲藏在這個委屈的後面
[00:12:21.840 --> 00:12:24.680]  於是我們就會妨礙了
[00:12:24.680 --> 00:12:27.480]  我們能夠跟人坦誠的相處
[00:12:27.480 --> 00:12:30.520]  跟人開心建成的溝通
[00:12:30.520 --> 00:12:34.840]  而造成了這些衝突更加的劇烈
[00:12:34.840 --> 00:12:39.840]  或者這些溝通更加是斷絕了
[00:12:39.840 --> 00:12:44.560]  更多的問題出現
[00:12:44.560 --> 00:12:46.800]  這種的受委屈
[00:12:46.800 --> 00:12:50.400]  是可以成為了對別人的控訴
[00:12:50.400 --> 00:12:53.320]  因為你侮辱了我
[00:12:53.320 --> 00:12:56.040]  我不想跟你聊天
[00:12:56.040 --> 00:12:58.520]  我不想理會你
[00:12:58.520 --> 00:13:01.520]  我可以藉著這些受委屈的感覺
[00:13:01.520 --> 00:13:05.080]  能夠令你覺得我不能夠接近
[00:13:05.080 --> 00:13:10.200]  或者我可以加諸你一些罪疚感在裡面
[00:13:10.200 --> 00:13:11.720]  我上個月就說過
[00:13:11.720 --> 00:13:14.200]  我們要去除去罪疚感
[00:13:14.200 --> 00:13:19.000]  但是有些人喜歡被罪疚感壓在他們身上
[00:13:19.000 --> 00:13:22.640]  「你這麼壞 我就是這樣對待你」
[00:13:22.640 --> 00:13:24.640]  「因為你傷害我」
[00:13:24.640 --> 00:13:29.240]  說回剛才那段經文
[00:13:29.240 --> 00:13:32.560]  那個《雅閣》的說話
[00:13:32.560 --> 00:13:34.520]  《創世紀三十一章》那段
[00:13:34.520 --> 00:13:38.960]  這段說話是《雅閣》和舅父拉班的對話
[00:13:38.960 --> 00:13:41.720]  你可以說這是攤牌的說話
[00:13:41.720 --> 00:13:46.080]  一個攤牌的說話在《三十一章》四十到四十二節
[00:13:46.080 --> 00:13:51.000]  其實本來《雅閣》沒有打算說這些話
[00:13:51.000 --> 00:13:51.880]  為什麼呢?
[00:13:51.880 --> 00:13:57.000]  因為《雅閣》已經用了方法
[00:13:57.000 --> 00:14:01.920]  令自己養到更多有班點有文的羊
[00:14:01.920 --> 00:14:04.800]  然後拿到一大批有強壯的
[00:14:04.800 --> 00:14:08.160]  然後他們知道做了這麼多年
[00:14:08.160 --> 00:14:13.360]  這個舅父也未必想我可以事立門戶
[00:14:13.360 --> 00:14:20.240]  於是有一家大小和牧匹和自己的羊群
[00:14:20.240 --> 00:14:23.720]  漏夜就走了 離開了這個拉班
[00:14:23.720 --> 00:14:25.800]  當然拉班發現不見他
[00:14:25.800 --> 00:14:29.520]  就和他的兒子一起去找他 追他回來
[00:14:29.520 --> 00:14:31.160]  終於追到他
[00:14:31.160 --> 00:14:35.600]  就問為什麼你要離開等等一些對話
[00:14:35.600 --> 00:14:38.720]  直至這一刻
[00:14:38.720 --> 00:14:43.440]  《雅閣》才把自己那二十年的苦水吐出來
[00:14:43.440 --> 00:14:45.920]  你今天有沒有苦水未吐的?
[00:14:45.920 --> 00:14:47.280]  十年的?
[00:14:47.280 --> 00:14:48.560]  二十年的?
[00:14:48.560 --> 00:14:50.080]  三十年的?
[00:14:50.080 --> 00:14:51.720]  四十年的?
[00:14:51.720 --> 00:14:53.280]  五十年的?
[00:14:53.280 --> 00:14:55.200]  可能仍然有些在
[00:14:55.200 --> 00:14:58.760]  未吐的苦水仍然很受委屈
[00:14:58.760 --> 00:15:00.400]  終於說了出來
[00:15:00.400 --> 00:15:02.560]  一口氣說出來
[00:15:02.560 --> 00:15:07.960]  最終拉班都放他走
[00:15:07.960 --> 00:15:12.320]  其實一個覺得有很多委屈的人
[00:15:12.320 --> 00:15:16.840]  應該先理解一下自己為什麼有委屈
[00:15:16.840 --> 00:15:19.320]  或者是你只是很眷戀的那種委屈
[00:15:19.320 --> 00:15:25.720]  能夠成為了從受傷去到傷害人的一種方法
[00:15:25.720 --> 00:15:28.720]  因為你覺得人家可能貶低你
[00:15:28.720 --> 00:15:33.160]  但同時你這種受委屈的態度、感覺
[00:15:33.160 --> 00:15:35.160]  同樣是在控訴人家
[00:15:35.160 --> 00:15:39.880]  其實可能你同時間都想凌駕於別人
[00:15:39.880 --> 00:15:46.640]  所以都要問我自己的受傷是什麼原因呢?
[00:15:46.640 --> 00:15:47.840]  是什麼緣故呢?
[00:15:47.840 --> 00:15:50.760]  是什麼價值觀呢?
[00:15:50.760 --> 00:15:52.840]  是什麼看得很重呢?
[00:15:52.840 --> 00:15:56.240]  所以好像人家俗語有說
[00:15:56.240 --> 00:15:59.480]  踩到你的尾的時候特別反應大
[00:15:59.480 --> 00:16:01.520]  特別敏感
[00:16:01.520 --> 00:16:04.880]  我們可以去思想自己的情況
[00:16:04.880 --> 00:16:08.600]  但當然很重要就是要溝通
[00:16:08.600 --> 00:16:12.240]  說出自己的想法
[00:16:12.240 --> 00:16:14.760]  有些人總是不想說自己的想法
[00:16:14.760 --> 00:16:17.880]  問到都說「你說什麼都可以了」
[00:16:17.880 --> 00:16:19.320]  「你自己想吧,你說吧」
[00:16:19.320 --> 00:16:21.200]  「我無所謂的」
[00:16:21.200 --> 00:16:24.680]  但不時都在投訴
[00:16:24.680 --> 00:16:27.880]  委屈地說自己逆來順受
[00:16:27.880 --> 00:16:30.120]  但從來沒有自己說過自己的想法
[00:16:30.120 --> 00:16:35.320]  一到某些事情自己不太合心意的時候就會這樣說出來
[00:16:35.320 --> 00:16:39.320]  但我們應該適當地將自己的想法表達出來
[00:16:39.320 --> 00:16:41.800]  讓對方知道,讓人家知道
[00:16:41.800 --> 00:16:43.960]  所以我們慢慢不是去控訴人家
[00:16:43.960 --> 00:16:51.040]  而是能夠看到有些事情對方好像傷害了你
[00:16:51.040 --> 00:16:52.400]  第一時間人家無心
[00:16:52.400 --> 00:16:53.400]  人家不知道
[00:16:53.400 --> 00:16:58.560]  或者不知道剛剛碰到你那個最痛的地方
[00:16:58.560 --> 00:17:01.040]  那個最敏感的地方
[00:17:01.040 --> 00:17:02.280]  人家不知道的
[00:17:02.280 --> 00:17:03.760]  但知道了之後
[00:17:03.760 --> 00:17:06.520]  大家明白,他可以說對不起
[00:17:06.520 --> 00:17:08.920]  他可能是無心之失
[00:17:08.920 --> 00:17:11.640]  大家就很容易去化解這些問題
[00:17:11.640 --> 00:17:13.400]  最重要就是講出的事實
[00:17:13.400 --> 00:17:17.240]  最重要是能夠俗語說
[00:17:17.240 --> 00:17:20.080]  對事不對人,是處理一件事情
[00:17:20.080 --> 00:17:27.120]  不是去主觀地評論別人的想法
[00:17:27.120 --> 00:17:29.800]  我自己覺得這是很重要的事情
[00:17:29.800 --> 00:17:34.360]  好像最近教會也剛剛通過了
[00:17:34.360 --> 00:17:39.320]  駕馥同工的薪酬福利的條例
[00:17:39.320 --> 00:17:40.600]  應該是上個月
[00:17:40.600 --> 00:17:42.320]  當然了,執事會談這些的時候
[00:17:42.320 --> 00:17:45.720]  也會問到駕馥同工
[00:17:45.720 --> 00:17:48.440]  如果你問我的時候
[00:17:48.440 --> 00:17:50.920]  「這個改變怎樣了?」
[00:17:50.920 --> 00:17:54.600]  我覺得「哎呀,心裡不太好」
[00:17:54.600 --> 00:17:56.560]  「但我又不說出來」
[00:17:56.560 --> 00:18:01.040]  「好像不太理會」
[00:18:01.040 --> 00:18:04.400]  當然我現在說的只是在作故事
[00:18:04.400 --> 00:18:05.880]  事實不是這樣的
[00:18:05.880 --> 00:18:08.480]  但如果真的的時候
[00:18:08.480 --> 00:18:10.200]  我也要說出來
[00:18:10.200 --> 00:18:13.640]  教會的精神以前是這樣的
[00:18:13.640 --> 00:18:15.320]  應該是保留下去的
[00:18:15.320 --> 00:18:17.040]  或者應該是這樣的
[00:18:17.040 --> 00:18:20.280]  或者這樣大家也會開心一點
[00:18:20.280 --> 00:18:23.480]  能夠開心見誠地說出來
[00:18:23.480 --> 00:18:26.680]  但是可能從一個角度來說
[00:18:26.680 --> 00:18:29.160]  大家就有一個共識
[00:18:29.160 --> 00:18:33.920]  我歡喜快樂的章程是順利通過
[00:18:33.920 --> 00:18:35.960]  當然對於我來說
[00:18:35.960 --> 00:18:39.720]  我不會說「哎呀,我怕,不想說」
[00:18:39.720 --> 00:18:40.480]  因為如果我說
[00:18:40.480 --> 00:18:45.480]  我會說我很留意薪酬福利的東西
[00:18:45.480 --> 00:18:48.560]  應該清高一點不說的
[00:18:48.560 --> 00:18:49.960]  但我不說的時候
[00:18:49.960 --> 00:18:51.960]  我們這些駕馥同工
[00:18:51.960 --> 00:18:53.560]  如果自覺有虧損的話
[00:18:53.560 --> 00:18:57.280]  就會說主要牧師也不跟我出聲
[00:18:57.280 --> 00:19:00.640]  當然我們執事也很好
[00:19:00.640 --> 00:19:03.920]  我們大家也是好好彼此對待
[00:19:03.920 --> 00:19:07.760]  能夠在尖陣服事也是一個美好的事情
[00:19:07.760 --> 00:19:10.640]  但是我想說的只是一個例子
[00:19:10.640 --> 00:19:16.880]  就是說我們能夠開心見誠地說自己的想法
[00:19:16.880 --> 00:19:19.200]  但是瓦割就是害怕
[00:19:19.200 --> 00:19:22.480]  瓦割很怕衝突、很怕溝通
[00:19:22.480 --> 00:19:25.000]  或者怕溝通之後發生衝突
[00:19:25.000 --> 00:19:26.320]  所以不敢說
[00:19:26.320 --> 00:19:28.480]  不敢把自己的想法說出來
[00:19:28.480 --> 00:19:31.800]  不敢說「爸爸,你想看我,我也很厲害」
[00:19:31.800 --> 00:19:35.200]  「你看我煮紅豆湯,我煮的食物很好吃」
[00:19:35.200 --> 00:19:40.920]  「不是一定是出去打獵,是最厲害的」
[00:19:40.920 --> 00:19:45.520]  他很害怕可能面對自己家庭的背景
[00:19:45.520 --> 00:19:48.640]  所以到了他跟拉班剛才那番說話
[00:19:48.640 --> 00:19:50.440]  離家出走了
[00:19:50.440 --> 00:19:51.800]  然後到了拉班的地方
[00:19:51.800 --> 00:19:54.960]  舅舅二十年都沒有好好溝通過
[00:19:54.960 --> 00:19:57.280]  他們這個就算是僱主也好
[00:19:57.280 --> 00:19:58.560]  僱員也好
[00:19:58.560 --> 00:20:00.760]  都有一個很好的溝通
[00:20:00.760 --> 00:20:03.840]  那麼委屈的、那麼慘的
[00:20:03.840 --> 00:20:07.440]  很怕直接說出自己的要求
[00:20:07.440 --> 00:20:10.120]  很害怕說自己的感受
[00:20:10.120 --> 00:20:12.360]  因為說感受沒有人去理解
[00:20:12.360 --> 00:20:13.360]  沒有人去認同
[00:20:13.360 --> 00:20:16.000]  沒有人有一個同理心的時候
[00:20:16.000 --> 00:20:18.280]  就會覺得更加受傷
[00:20:18.280 --> 00:20:20.280]  有時候我們怕受傷
[00:20:20.280 --> 00:20:22.520]  就不敢說自己的感受
[00:20:22.520 --> 00:20:25.800]  那麼其實最重要的是說感受
[00:20:25.800 --> 00:20:28.400]  感受才是最真實的面對自己
[00:20:28.400 --> 00:20:30.760]  或者我們的感受說出來
[00:20:30.760 --> 00:20:34.080]  怕你看低我自己的價值觀
[00:20:34.080 --> 00:20:38.160]  更加的害怕是承擔責任
[00:20:38.160 --> 00:20:40.440]  明明騙了舅舅兩次
[00:20:40.440 --> 00:20:43.120]  都不敢去面對這件事情
[00:20:43.120 --> 00:20:45.560]  不敢去解決這個問題
[00:20:45.560 --> 00:20:47.120]  就逃跑了
[00:20:47.120 --> 00:20:52.600]  同樣跟舅舅覺得舅舅是奴役他
[00:20:52.600 --> 00:20:54.720]  對他不公平
[00:20:54.720 --> 00:20:56.520]  他也是用一些方法
[00:20:56.520 --> 00:20:57.600]  用一些詭計
[00:20:57.600 --> 00:20:59.760]  令到自己更多的羊群
[00:20:59.760 --> 00:21:03.560]  接著一晚就快點趕快離開了
[00:21:03.560 --> 00:21:07.120]  沒有正面的去處理這件事情
[00:21:07.120 --> 00:21:09.200]  不是承擔責任
[00:21:09.200 --> 00:21:11.120]  因為他會覺得
[00:21:11.120 --> 00:21:15.760]  他要保留自己一個受害者的地位裡面
[00:21:15.760 --> 00:21:18.200]  受害者的角色裡面
[00:21:18.200 --> 00:21:23.280]  但是受害者是不是真正的受害者呢
[00:21:23.280 --> 00:21:26.480]  受害者會帶來攻擊
[00:21:26.480 --> 00:21:31.000]  另一方面隱藏的攻擊
[00:21:31.000 --> 00:21:34.960]  都有一個圖片
[00:21:34.960 --> 00:21:41.320]  這個圖片就是
[00:21:41.320 --> 00:21:43.320]  這個瓦閣
[00:21:43.320 --> 00:21:45.680]  在這個瓦閣路口裡面
[00:21:45.680 --> 00:21:49.800]  跟一個神秘人
[00:21:49.800 --> 00:21:51.720]  晚上那個人出現了
[00:21:51.720 --> 00:21:55.880]  跟他摔跤
[00:21:55.880 --> 00:21:59.880]  《創世紀32章22》那裡說
[00:21:59.880 --> 00:22:00.920]  他夜間起來
[00:22:00.920 --> 00:22:03.520]  帶著兩個妻子兩個婢女十一個孩子
[00:22:03.520 --> 00:22:07.480]  過了瓦閣道口
[00:22:07.480 --> 00:22:09.480]  帶著他們送了過河
[00:22:09.480 --> 00:22:11.000]  一切的人都過了
[00:22:11.000 --> 00:22:13.160]  只剩下自己瓦閣的一個人
[00:22:13.160 --> 00:22:18.440]  一個人突然間在那裡跟他摔跤
[00:22:18.440 --> 00:22:20.080]  直到天亮
[00:22:20.080 --> 00:22:21.440]  這個人看見他
[00:22:21.440 --> 00:22:22.800]  就贏不了他了
[00:22:22.800 --> 00:22:25.120]  摸摸他的大腿窩一下
[00:22:25.120 --> 00:22:27.520]  瓦閣的大腿窩就馬上
[00:22:27.520 --> 00:22:30.960]  即時受到損害
[00:22:30.960 --> 00:22:35.680]  跛下跛下的樣子
