
[00:00:00.000 --> 00:00:05.000]  丁子妹今天心情如何?
[00:01:49.000 --> 00:01:53.000]  我們不知道這個世界會變成怎樣
[00:01:53.000 --> 00:01:58.000]  我們看回三千多年前的歷史
[00:01:58.000 --> 00:02:01.000]  在征戰、在攻城所經歷的、要學習的
[00:02:01.000 --> 00:02:02.000]  作為神的子民
[00:02:02.000 --> 00:02:04.000]  我們今天作為基督徒
[00:02:04.000 --> 00:02:05.000]  當國與國要爭
[00:02:05.000 --> 00:02:08.000]  民與民要交戰的時候
[00:02:08.000 --> 00:02:11.000]  我們有什麼準備?
[00:02:11.000 --> 00:02:13.000]  作為耶華神的子民
[00:02:13.000 --> 00:02:16.000]  我們仍然需要活在他的心意裏面
[00:02:16.000 --> 00:02:22.000]  縱然在一個混戰混亂的時代
[00:02:22.000 --> 00:02:28.000]  我們看這段由八章三十節開始
[00:02:28.000 --> 00:02:30.000]  頂姐妹,如果你有聖經,要揭開聖經
[00:02:30.000 --> 00:02:33.000]  你有手機,調校了震音
[00:02:33.000 --> 00:02:37.000]  拿回華盛頓的Apps出來看聖經
[00:02:37.000 --> 00:02:39.000]  因為今天我印象裏面
[00:02:39.000 --> 00:02:42.000]  我好像很少很少說這麼多章聖經
[00:02:42.000 --> 00:02:43.000]  由八章三十節
[00:02:43.000 --> 00:02:47.000]  然後去到九章、十章、十一章、十二章
[00:02:47.000 --> 00:02:50.000]  早堂我講不完
[00:02:50.000 --> 00:02:52.000]  早堂因為有時間限制
[00:02:52.000 --> 00:02:54.000]  這裏沒有時間限制
[00:02:54.000 --> 00:03:00.000]  我們可以講到兩點
[00:03:00.000 --> 00:03:07.000]  大家記得看第七章
[00:03:07.000 --> 00:03:10.000]  當公元耶利哥打完艾城之後
[00:03:10.000 --> 00:03:13.000]  七章尾就完了
[00:03:13.000 --> 00:03:16.000]  以色列民取得他們要取的城市
[00:03:16.000 --> 00:03:18.000]  每一次取完城市
[00:03:18.000 --> 00:03:22.000]  他們就再去吉甲他們的集中地
[00:03:22.000 --> 00:03:26.000]  他們的大本營準備另一場的賽事
[00:03:26.000 --> 00:03:30.000]  當他們準備要完全攻陷迦南的時候
[00:03:30.000 --> 00:03:32.000]  就很簡單
[00:03:32.000 --> 00:03:36.000]  摩西的時間在河東已經取了部分的地方
[00:03:36.000 --> 00:03:38.000]  然後今天去河西
[00:03:38.000 --> 00:03:41.000]  河西先打南然後打北
[00:03:41.000 --> 00:03:43.000]  今天沒有地圖給大家
[00:03:43.000 --> 00:03:46.000]  但是你很清楚知道迦南地開始打的時候
[00:03:46.000 --> 00:03:49.000]  會是怎樣
[00:03:49.000 --> 00:03:52.000]  約書亞準備攻城的時候
[00:03:52.000 --> 00:03:57.000]  他很清楚在神面前就知道
[00:03:57.000 --> 00:04:01.000]  要遵守神的律法
[00:04:01.000 --> 00:04:05.000]  但是我們如果看八章的三十至三十五節
[00:04:05.000 --> 00:04:08.000]  這一段有些解經家就說
[00:04:08.000 --> 00:04:10.000]  在四海古卷裏面
[00:04:10.000 --> 00:04:13.000]  這一段八章三十至三十五節
[00:04:13.000 --> 00:04:17.000]  如果放在約書亞記的五章二節之前
[00:04:17.000 --> 00:04:19.000]  其實都很順暢
[00:04:19.000 --> 00:04:24.000]  但是編修者就放在這個位置
[00:04:24.000 --> 00:04:29.000]  其實在這一段安插了的有一定的意義
[00:04:29.000 --> 00:04:34.000]  當準備攻城的時候就去宣讀律法
[00:04:34.000 --> 00:04:40.000]  那時就沒有說什麼時間是一個不一定
[00:04:40.000 --> 00:04:42.000]  或者是一個定時的說法
[00:04:42.000 --> 00:04:44.000]  話說那時
[00:04:44.000 --> 00:04:49.000]  首先約書亞就在以巴魯山上
[00:04:49.000 --> 00:04:53.000]  為饒以色列的神築一個壇
[00:04:53.000 --> 00:04:57.000]  以巴魯山在北邊
[00:04:57.000 --> 00:04:59.000]  在事件的北邊
[00:04:59.000 --> 00:05:04.000]  基里森山在事件的南邊
[00:05:04.000 --> 00:05:06.000]  分開兩邊
[00:05:06.000 --> 00:05:11.000]  當一班以色列民準備去攻城的時候
[00:05:11.000 --> 00:05:15.000]  約書亞就宣讀律法
[00:05:15.000 --> 00:05:18.000]  律法的內容又有祝福又有奏助
[00:05:18.000 --> 00:05:26.000]  大家可以去看《生命記》第27、28章
[00:05:26.000 --> 00:05:32.000]  那裏是藉著摩西和以色列民宣讀的時候
[00:05:32.000 --> 00:05:36.000]  同樣寫上十誡誡命律例
[00:05:36.000 --> 00:05:44.000]  在石頭上又用石灰將律法寫上去
[00:05:44.000 --> 00:05:52.000]  同樣在以巴魯山和基里森山講述
[00:05:52.000 --> 00:05:55.000]  有關什麼是祝福有關什麼是奏助
[00:05:55.000 --> 00:05:57.000]  什麼是奏助?
[00:05:57.000 --> 00:05:59.000]  十誡裏面很清楚
[00:05:59.000 --> 00:06:02.000]  如果你是雕刻偶像
[00:06:02.000 --> 00:06:03.000]  這個是奏助
[00:06:03.000 --> 00:06:07.000]  你輕慢父母你會受到奏助
[00:06:07.000 --> 00:06:09.000]  有一樣特別的
[00:06:09.000 --> 00:06:11.000]  你羅爾地界不是你的地方
[00:06:11.000 --> 00:06:13.000]  你拿了別人的地方
[00:06:13.000 --> 00:06:15.000]  你又受到奏助
[00:06:15.000 --> 00:06:16.000]  有一樣
[00:06:16.000 --> 00:06:19.000]  你如果帶領黑子走錯路
[00:06:19.000 --> 00:06:20.000]  你都會受到奏助
[00:06:20.000 --> 00:06:26.000]  有沒有機會帶失明人士過馬路?
[00:06:26.000 --> 00:06:29.000]  所以你醒醒定定
[00:06:29.000 --> 00:06:30.000]  你帶人過馬路
[00:06:30.000 --> 00:06:31.000]  他是黑的
[00:06:31.000 --> 00:06:34.000]  你要帶清楚他過去的目的地
[00:06:34.000 --> 00:06:36.000]  你不要點他去別的地方
[00:06:36.000 --> 00:06:37.000]  如果你點錯了
[00:06:37.000 --> 00:06:38.000]  人家已經盲了
[00:06:38.000 --> 00:06:39.000]  失明了
[00:06:39.000 --> 00:06:40.000]  你還要點錯人
[00:06:40.000 --> 00:06:41.000]  很慘的
[00:06:41.000 --> 00:06:43.000]  所以這裡聖經就有奏助
[00:06:43.000 --> 00:06:46.000]  當然今天我們未必這樣看
[00:06:46.000 --> 00:06:47.000]  意思就是說
[00:06:47.000 --> 00:06:49.000]  你刻意點錯人都是不對的
[00:06:49.000 --> 00:06:50.000]  無論他有沒有眼
[00:06:50.000 --> 00:06:53.000]  或者有沒有失明
[00:06:53.000 --> 00:06:58.000]  當然後面在生命記第27章
[00:06:58.000 --> 00:07:01.000]  講有關不同的祝福
[00:07:01.000 --> 00:07:03.000]  準備攻城
[00:07:03.000 --> 00:07:04.000]  準備打仗
[00:07:04.000 --> 00:07:09.000]  大家理不理解什麼心理狀態
[00:07:09.000 --> 00:07:10.000]  當日打完耶利哥
[00:07:10.000 --> 00:07:11.000]  打完艾城
[00:07:11.000 --> 00:07:13.000]  經歷過不同的學習
[00:07:13.000 --> 00:07:14.000]  今天要過了河西
[00:07:14.000 --> 00:07:15.000]  要打不同的城
[00:07:15.000 --> 00:07:17.000]  打不同的王
[00:07:17.000 --> 00:07:20.000]  約書雅就很清楚
[00:07:20.000 --> 00:07:22.000]  在這裡告訴大家
[00:07:22.000 --> 00:07:24.000]  祝一座壇
[00:07:24.000 --> 00:07:27.000]  然後按穆人摩西所講
[00:07:27.000 --> 00:07:30.000]  就在石頭上
[00:07:30.000 --> 00:07:34.000]  將摩西的律法書上所寫的
[00:07:34.000 --> 00:07:35.000]  在這裡
[00:07:35.000 --> 00:07:39.000]  要將這些奉獻凡濟
[00:07:39.000 --> 00:07:41.000]  又載濟生
[00:07:41.000 --> 00:07:42.000]  作為平安祭
[00:07:42.000 --> 00:07:43.000]  三十二節
[00:07:43.000 --> 00:07:45.000]  約書雅在那裡
[00:07:45.000 --> 00:07:47.000]  在以色列人面前
[00:07:47.000 --> 00:07:49.000]  將摩西的律法寫在石頭上
[00:07:49.000 --> 00:07:52.000]  然後這裡我們就看到
[00:07:52.000 --> 00:07:54.000]  一班百姓
[00:07:54.000 --> 00:07:55.000]  不單止百姓
[00:07:55.000 --> 00:07:57.000]  有長老、有審判官
[00:07:57.000 --> 00:07:59.000]  有寄居的本地人
[00:07:59.000 --> 00:08:02.000]  就站立在約會兩旁
[00:08:02.000 --> 00:08:04.000]  一半對著基尼森山
[00:08:04.000 --> 00:08:06.000]  一半對著雨波爐山
[00:08:06.000 --> 00:08:11.000]  就在這裡宣讀摩西給他們的吩咐
[00:08:11.000 --> 00:08:13.000]  三十四、三十五節
[00:08:13.000 --> 00:08:15.000]  隨後就將祝福和奏奏
[00:08:15.000 --> 00:08:19.000]  很清楚在律法書上所講的宣讀一篇
[00:08:19.000 --> 00:08:21.000]  然後這些話
[00:08:21.000 --> 00:08:23.000]  將摩西所吩咐的約書雅
[00:08:23.000 --> 00:08:25.000]  同樣將這個律法
[00:08:25.000 --> 00:08:27.000]  在以色列傳會中
[00:08:27.000 --> 00:08:31.000]  婦女、孩童和住在他們中間的外人
[00:08:31.000 --> 00:08:34.000]  沒有一句不宣讀
[00:08:34.000 --> 00:08:36.000]  弟子們讀經有什麼好處?
[00:08:36.000 --> 00:08:38.000]  讀出來
[00:08:38.000 --> 00:08:44.000]  讀出來有什麼好處?
[00:08:44.000 --> 00:08:49.000]  有時候我們看聖經
[00:08:49.000 --> 00:08:51.000]  如果周圍有人
[00:08:51.000 --> 00:08:53.000]  看聖經很安靜地看
[00:08:53.000 --> 00:08:55.000]  那就看吧
[00:08:55.000 --> 00:08:57.000]  但是你讀出來
[00:08:57.000 --> 00:08:59.000]  你眼看之餘
[00:08:59.000 --> 00:09:01.000]  然後你讀出來
[00:09:01.000 --> 00:09:03.000]  你要用你的口
[00:09:03.000 --> 00:09:05.000]  然後發聲
[00:09:05.000 --> 00:09:07.000]  發聲給誰聽到?
[00:09:07.000 --> 00:09:10.000]  其實主要目的未必是給旁邊的人聽到
[00:09:10.000 --> 00:09:12.000]  是給你自己聽到
[00:09:12.000 --> 00:09:14.000]  所以你讀一次
[00:09:14.000 --> 00:09:15.000]  讀出來
[00:09:15.000 --> 00:09:16.000]  和你普通看
[00:09:16.000 --> 00:09:18.000]  只是用眼看
[00:09:18.000 --> 00:09:20.000]  你有三個感官用了
[00:09:20.000 --> 00:09:21.000]  眼看
[00:09:21.000 --> 00:09:23.000]  然後你才讀出來
[00:09:23.000 --> 00:09:24.000]  用口
[00:09:24.000 --> 00:09:25.000]  口讀完你要聽
[00:09:25.000 --> 00:09:26.000]  聽完之後
[00:09:26.000 --> 00:09:28.000]  聽到的聲音就入心了
[00:09:28.000 --> 00:09:29.000]  明白嗎?
[00:09:29.000 --> 00:09:30.000]  明白吧?
[00:09:30.000 --> 00:09:32.000]  有些不明白嗎?
[00:09:32.000 --> 00:09:33.000]  只是常識
[00:09:33.000 --> 00:09:38.000]  所以為什麼有時候我們背今句
[00:09:38.000 --> 00:09:39.000]  讀出來
[00:09:39.000 --> 00:09:40.000]  說出來
[00:09:40.000 --> 00:09:41.000]  要去聽呢?
[00:09:41.000 --> 00:09:43.000]  從頭到尾
[00:09:43.000 --> 00:09:44.000]  我們都知道
[00:09:44.000 --> 00:09:46.000]  不單只是看
[00:09:46.000 --> 00:09:48.000]  又要用口
[00:09:48.000 --> 00:09:49.000]  又要用耳朵去聽
[00:09:49.000 --> 00:09:52.000]  沒有一句不宣讀
[00:09:52.000 --> 00:09:57.000]  為什麼在這個事情上
[00:09:57.000 --> 00:09:58.000]  不單是律法書
[00:09:58.000 --> 00:10:00.000]  還要宣讀一次
[00:10:00.000 --> 00:10:02.000]  又要寫在石頭上
[00:10:02.000 --> 00:10:04.000]  原來人裡面
[00:10:04.000 --> 00:10:06.000]  我們有一個弱點
[00:10:06.000 --> 00:10:08.000]  如果我們看回生命記
[00:10:08.000 --> 00:10:10.000]  摩西也做過
[00:10:10.000 --> 00:10:12.000]  然後約書亞要打仗之前又做
[00:10:12.000 --> 00:10:14.000]  人有一個弱點
[00:10:14.000 --> 00:10:15.000]  什麼弱點?
[00:10:18.000 --> 00:10:19.000]  什麼弱點?
[00:10:19.000 --> 00:10:22.000]  你會忘記嗎?
[00:10:22.000 --> 00:10:26.000]  你不看那件事
[00:10:26.000 --> 00:10:27.000]  你會忘記嗎?
[00:10:27.000 --> 00:10:29.000]  丙姐妹你有沒有收起那些東西
[00:10:29.000 --> 00:10:30.000]  忘記放在哪裡?
[00:10:30.000 --> 00:10:34.000]  會嗎?
[00:10:34.000 --> 00:10:38.000]  你會不會有些時候
[00:10:38.000 --> 00:10:39.000]  你幾天沒有讀聖經
[00:10:39.000 --> 00:10:42.000]  你會忘記神跟你說什麼?
[00:10:42.000 --> 00:10:47.000]  在座當中的丈夫太太
[00:10:47.000 --> 00:10:48.000]  你很久沒有見丈夫
[00:10:48.000 --> 00:10:50.000]  你會不會忘記他?
[00:10:50.000 --> 00:10:53.000]  會的
[00:10:53.000 --> 00:10:56.000]  所以一定要讓他見
[00:10:56.000 --> 00:10:57.000]  讓他看
[00:10:57.000 --> 00:10:58.000]  out of sight
[00:10:58.000 --> 00:10:59.000]  out of mind
[00:10:59.000 --> 00:11:02.000]  不在你的視線裡面
[00:11:02.000 --> 00:11:03.000]  你就會忘記
[00:11:03.000 --> 00:11:05.000]  所以很清楚在律法裡面
[00:11:05.000 --> 00:11:07.000]  將它寫下來
[00:11:07.000 --> 00:11:09.000]  還要寫在一些石頭上
[00:11:09.000 --> 00:11:11.000]  看到
[00:11:11.000 --> 00:11:13.000]  看到
[00:11:13.000 --> 00:11:14.000]  讀到
[00:11:14.000 --> 00:11:15.000]  聽到
[00:11:17.000 --> 00:11:18.000]  丙姐妹
[00:11:18.000 --> 00:11:19.000]  作為神的子民
[00:11:19.000 --> 00:11:20.000]  原來律法
[00:11:20.000 --> 00:11:22.000]  原來聖經的教導
[00:11:22.000 --> 00:11:26.000]  就要常存在我們的心裡面
[00:11:26.000 --> 00:11:28.000]  打仗之前
[00:11:28.000 --> 00:11:30.000]  約書亞
[00:11:30.000 --> 00:11:31.000]  就在神面前
[00:11:31.000 --> 00:11:35.000]  很清楚地跟這些百姓宣讀
[00:11:35.000 --> 00:11:37.000]  其實在他們的生命裡面
[00:11:37.000 --> 00:11:38.000]  再一次更新
[00:11:38.000 --> 00:11:41.000]  與上帝所立的約
[00:11:41.000 --> 00:11:42.000]  你知道什麼是祝福
[00:11:42.000 --> 00:11:44.000]  你知道什麼是咒詛
[00:11:44.000 --> 00:11:45.000]  你聽我說
[00:11:45.000 --> 00:11:46.000]  你做這些就會有咒詛
[00:11:46.000 --> 00:11:48.000]  你做這些就會有祝福
[00:11:48.000 --> 00:11:51.000]  沒得抵賴
[00:11:51.000 --> 00:11:53.000]  打仗之前
[00:11:53.000 --> 00:11:55.000]  約書亞
[00:11:55.000 --> 00:11:57.000]  就跟這些百姓
[00:11:57.000 --> 00:11:59.000]  做這個舉動
[00:11:59.000 --> 00:12:01.000]  做這個宣讀
[00:12:01.000 --> 00:12:04.000]  因為
[00:12:04.000 --> 00:12:08.000]  他們這些是屬於神的子民
[00:12:08.000 --> 00:12:11.000]  丙姐妹
[00:12:11.000 --> 00:12:12.000]  我們要思想
[00:12:12.000 --> 00:12:13.000]  我們要去想
[00:12:13.000 --> 00:12:16.000]  今天的基督徒是代表什麼
[00:12:16.000 --> 00:12:18.000]  如果我們說我們自己是基督徒
[00:12:18.000 --> 00:12:20.000]  我們想要求我們
[00:12:20.000 --> 00:12:22.000]  期望我們在生命裡面
[00:12:22.000 --> 00:12:23.000]  應該是怎樣
[00:12:23.000 --> 00:12:27.000]  大家知不知道
[00:12:27.000 --> 00:12:30.000]  希特勒也是基督徒
[00:12:30.000 --> 00:12:32.000]  不知道嗎
[00:12:32.000 --> 00:12:34.000]  你知不知道
[00:12:34.000 --> 00:12:37.000]  聽說特朗普也是基督徒
[00:12:37.000 --> 00:12:39.000]  所以很多南方的基督徒
[00:12:39.000 --> 00:12:40.000]  是支持他們的
[00:12:40.000 --> 00:12:41.000]  支持他
[00:12:42.000 --> 00:12:43.000]  知不知道
[00:12:43.000 --> 00:12:48.000]  知不知道有些基督徒
[00:12:48.000 --> 00:12:50.000]  都不一定是基督徒
[00:12:50.000 --> 00:12:52.000]  他也是黨員
[00:12:52.000 --> 00:12:54.000]  明白嗎
[00:12:54.000 --> 00:12:56.000]  記得
[00:12:56.000 --> 00:12:58.000]  上一個世紀八十年代
[00:12:58.000 --> 00:12:59.000]  1986年
[00:12:59.000 --> 00:13:00.000]  1985年
[00:13:00.000 --> 00:13:01.000]  那時候還是
[00:13:01.000 --> 00:13:03.000]  八四還是八五一四
[00:13:03.000 --> 00:13:07.000]  應該是八四八五年
[00:13:10.000 --> 00:13:12.000]  總之那年的暑假
[00:13:12.000 --> 00:13:15.000]  一群神學生
[00:13:15.000 --> 00:13:17.000]  有些教務
[00:13:17.000 --> 00:13:19.000]  有些老師
[00:13:19.000 --> 00:13:23.000]  帶領我們去南京金陵神學院
[00:13:23.000 --> 00:13:28.000]  見主教丁光憤
[00:13:28.000 --> 00:13:32.000]  丁光憤看過少少他的書
[00:13:32.000 --> 00:13:34.000]  其中一項是進程神學
[00:13:34.000 --> 00:13:36.000]  Process Theology
[00:13:36.000 --> 00:13:37.000]  是一位神學家
[00:13:38.000 --> 00:13:40.000]  但是他坐的位置
[00:13:40.000 --> 00:13:45.000]  他應該有些背景
[00:13:45.000 --> 00:13:48.000]  原來昔日
[00:13:48.000 --> 00:13:50.000]  在很多不同的處境裏
[00:13:50.000 --> 00:13:52.000]  教會裏面
[00:13:52.000 --> 00:13:54.000]  也有機會有黨員
[00:13:54.000 --> 00:13:55.000]  就好像昔日
[00:13:55.000 --> 00:13:56.000]  原來
[00:13:56.000 --> 00:14:03.000]  回歸之前的新華社的副社長
[00:14:03.000 --> 00:14:05.000]  都曾經是牧師
[00:14:05.000 --> 00:14:06.000]  來儲民
[00:14:07.000 --> 00:14:08.000]  等於姐妹
[00:14:08.000 --> 00:14:10.000]  今天有些時候
[00:14:10.000 --> 00:14:11.000]  在生命裏面
[00:14:11.000 --> 00:14:12.000]  弄得我們很亂
[00:14:12.000 --> 00:14:13.000]  基督徒是這樣的
[00:14:13.000 --> 00:14:16.000]  政治人物是這樣的
[00:14:16.000 --> 00:14:18.000]  我們不知道
[00:14:18.000 --> 00:14:19.000]  但是聖經裏面
[00:14:19.000 --> 00:14:21.000]  很清楚要求我們所讀的
[00:14:21.000 --> 00:14:22.000]  我們所行的
[00:14:22.000 --> 00:14:24.000]  是要按神的心意
[00:14:24.000 --> 00:14:26.000]  我們就要
[00:14:26.000 --> 00:14:28.000]  好好學習
[00:14:28.000 --> 00:14:33.000]  不單止是回來聽神的話
[00:14:33.000 --> 00:14:35.000]  而是在我們的生活裏面
[00:14:36.000 --> 00:14:38.000]  好好地實踐
[00:14:38.000 --> 00:14:39.000]  進行
[00:14:39.000 --> 00:14:41.000]  然後準備打仗
[00:14:41.000 --> 00:14:43.000]  約書亞就說了這段話
[00:14:43.000 --> 00:14:46.000]  與白百姓在神的面前
[00:14:46.000 --> 00:14:48.000]  重新宣讀他的律法
[00:14:48.000 --> 00:14:50.000]  然後就準備打仗
[00:14:50.000 --> 00:14:51.000]  第九章
[00:14:51.000 --> 00:14:53.000]  約旦河西
[00:14:53.000 --> 00:14:54.000]  駐山區
[00:14:54.000 --> 00:14:55.000]  低地
[00:14:55.000 --> 00:14:57.000]  沿大海一帶的黎巴嫩的珠王
[00:14:57.000 --> 00:14:58.000]  有不同的王
[00:14:58.000 --> 00:15:00.000]  赫人
[00:15:00.000 --> 00:15:01.000]  阿摩利人
[00:15:01.000 --> 00:15:02.000]  加南人
[00:15:02.000 --> 00:15:03.000]  比利洗人
[00:15:03.000 --> 00:15:04.000]  希美人
[00:15:04.000 --> 00:15:05.000]  耶布斯人的珠王
[00:15:05.000 --> 00:15:06.000]  聽見這事
[00:15:06.000 --> 00:15:08.000]  因為
[00:15:08.000 --> 00:15:09.000]  這樣的緣故
[00:15:09.000 --> 00:15:10.000]  他們就聚集了
[00:15:10.000 --> 00:15:12.000]  同心合意
[00:15:12.000 --> 00:15:14.000]  要與約書亞
[00:15:14.000 --> 00:15:16.000]  和以色列作戰
[00:15:16.000 --> 00:15:17.000]  這很正常
[00:15:17.000 --> 00:15:18.000]  大家是不是這樣?
[00:15:18.000 --> 00:15:20.000]  你明知不夠他們打
[00:15:20.000 --> 00:15:21.000]  你會怎樣?
[00:15:21.000 --> 00:15:25.000]  聯盟
[00:15:25.000 --> 00:15:28.000]  所謂的拖馬
[00:15:28.000 --> 00:15:30.000]  我不夠張傳道打
[00:15:30.000 --> 00:15:32.000]  我當然找鄭傳道
[00:15:34.000 --> 00:15:35.000]  一起砌
[00:15:35.000 --> 00:15:38.000]  戰爭裏面就是這樣
[00:15:38.000 --> 00:15:40.000]  結盟
[00:15:40.000 --> 00:15:44.000]  日本不夠中國打
[00:15:44.000 --> 00:15:46.000]  他就找美國
[00:15:46.000 --> 00:15:49.000]  這是很自然的事
[00:15:49.000 --> 00:15:51.000]  準備聚集
[00:15:51.000 --> 00:15:53.000]  同心合意
[00:15:53.000 --> 00:15:55.000]  要與約書亞以色列人作戰
[00:15:55.000 --> 00:15:58.000]  在這個過程裏面
[00:15:58.000 --> 00:16:00.000]  戰爭
[00:16:00.000 --> 00:16:02.000]  一觸即發
[00:16:05.000 --> 00:16:06.000]  講到裏面
[00:16:06.000 --> 00:16:08.000]  其實第三節講這一班人
[00:16:08.000 --> 00:16:10.000]  就很特別
[00:16:10.000 --> 00:16:11.000]  欺騙人
[00:16:11.000 --> 00:16:12.000]  講了很久
[00:16:12.000 --> 00:16:14.000]  欺騙
[00:16:14.000 --> 00:16:16.000]  聽見約書亞和
[00:16:16.000 --> 00:16:18.000]  耶利哥和艾成
[00:16:18.000 --> 00:16:20.000]  即是約書亞的神
[00:16:20.000 --> 00:16:23.000]  他在耶利哥和艾成所做的事
[00:16:23.000 --> 00:16:25.000]  就設詭計
[00:16:25.000 --> 00:16:26.000]  假扮事者
[00:16:26.000 --> 00:16:29.000]  即是有些規矩的打仗
[00:16:29.000 --> 00:16:32.000]  我們中國聽打仗的故事都有
[00:16:32.000 --> 00:16:36.000]  兩國相爭不斬來事
[00:16:36.000 --> 00:16:38.000]  假扮了一些事者
[00:16:38.000 --> 00:16:39.000]  然後就詭計了
[00:16:39.000 --> 00:16:41.000]  就拿著舊布袋
[00:16:41.000 --> 00:16:42.000]  破裂的
[00:16:42.000 --> 00:16:43.000]  補過的
[00:16:43.000 --> 00:16:44.000]  舊皮走的袋
[00:16:44.000 --> 00:16:47.000]  就拖在爐上
[00:16:47.000 --> 00:16:48.000]  第五節
[00:16:48.000 --> 00:16:51.000]  就將補過的鞋穿在腳上
[00:16:51.000 --> 00:16:53.000]  補過即是用了很久
[00:16:53.000 --> 00:16:54.000]  又要補
[00:16:54.000 --> 00:16:55.000]  今天我們都不會補的
[00:16:55.000 --> 00:16:58.000]  但是因為是舊的
[00:16:58.000 --> 00:16:59.000]  走得遠
[00:16:59.000 --> 00:17:01.000]  又將舊衣服放在那裏
[00:17:01.000 --> 00:17:03.000]  然後將食物的餅
[00:17:03.000 --> 00:17:04.000]  出來的時候
[00:17:04.000 --> 00:17:05.000]  又說是熱的
[00:17:05.000 --> 00:17:06.000]  又說是軟的
[00:17:06.000 --> 00:17:07.000]  現在變成什麼
[00:17:07.000 --> 00:17:08.000]  因為沒有水份
[00:17:08.000 --> 00:17:11.000]  又乾又長了毛
[00:17:11.000 --> 00:17:12.000]  長了毛
[00:17:12.000 --> 00:17:15.000]  就走來找約書亞
[00:17:15.000 --> 00:17:18.000]  他們去到吉甲的營
[00:17:18.000 --> 00:17:19.000]  找約書亞的時候
[00:17:19.000 --> 00:17:21.000]  就和以色列人說
[00:17:21.000 --> 00:17:23.000]  很厲害
[00:17:23.000 --> 00:17:24.000]  你不夠膽
[00:17:24.000 --> 00:17:26.000]  這一班都算聰明
[00:17:26.000 --> 00:17:27.000]  明知道不夠膽
[00:17:27.000 --> 00:17:28.000]  當然求和
[00:17:28.000 --> 00:17:32.000]  他說我們是在遠處來的
[00:17:32.000 --> 00:17:34.000]  現在求你讓我們立約
[00:17:34.000 --> 00:17:35.000]  他們去到迦南地
[00:17:35.000 --> 00:17:36.000]  就是打近的
[00:17:36.000 --> 00:17:38.000]  在這個規定裏面
[00:17:38.000 --> 00:17:43.000]  他們可以和遠的去立和約
[00:17:43.000 --> 00:17:46.000]  然後在過程裏面
[00:17:46.000 --> 00:17:48.000]  這一班的欺騙人
[00:17:48.000 --> 00:17:49.000]  就裝模作樣
[00:17:49.000 --> 00:17:51.000]  大家懂不懂得裝模作樣
[00:17:51.000 --> 00:17:54.000]  不多不少都要懂
[00:17:54.000 --> 00:17:55.000]  有些時候
[00:17:57.000 --> 00:17:58.000]  在這個世界
[00:17:58.000 --> 00:17:59.000]  裝模作樣
[00:17:59.000 --> 00:18:00.000]  都有些好處
[00:18:00.000 --> 00:18:01.000]  在這裏
[00:18:01.000 --> 00:18:03.000]  但是
[00:18:03.000 --> 00:18:05.000]  弟兄姊妹
[00:18:05.000 --> 00:18:07.000]  我們都要小心
[00:18:07.000 --> 00:18:09.000]  在這一段裏面
[00:18:09.000 --> 00:18:10.000]  他們穿過舊的衣服
[00:18:10.000 --> 00:18:11.000]  然後食物
[00:18:11.000 --> 00:18:12.000]  拿餅
[00:18:12.000 --> 00:18:14.000]  在過程裏面
[00:18:14.000 --> 00:18:16.000]  走來和約書亞說
[00:18:16.000 --> 00:18:17.000]  請求
[00:18:17.000 --> 00:18:18.000]  第六節
