
[00:00:00.000 --> 00:00:03.380]  我們今天教會的印象是什麼?
[00:01:50.640 --> 00:01:53.440]  都有祂的居所
[00:01:53.440 --> 00:01:55.440]  大衛王甚至有說
[00:01:55.440 --> 00:01:58.240]  我住在香伯木的宮中
[00:01:58.240 --> 00:02:04.240]  但是神的約櫃卻是放在曠野地的檜木裡面
[00:02:04.240 --> 00:02:07.440]  他說我要為神來造一個聖殿
[00:02:07.440 --> 00:02:09.440]  造祂的居所
[00:02:09.440 --> 00:02:11.640]  那麼今天我們知道
[00:02:11.640 --> 00:02:14.840]  神的聖殿就是祂的教會
[00:02:14.840 --> 00:02:16.040]  不是嗎?
[00:02:16.040 --> 00:02:18.040]  什麼是教會呢?
[00:02:18.040 --> 00:02:20.040]  基本上有兩種說法
[00:02:20.040 --> 00:02:21.240]  一種說是
[00:02:21.240 --> 00:02:24.240]  那一群基督徒他們聚會的場所
[00:02:24.240 --> 00:02:26.040]  就叫做教會
[00:02:26.040 --> 00:02:27.840]  有一種說法就是
[00:02:27.840 --> 00:02:30.040]  聚會的那一群人
[00:02:30.040 --> 00:02:32.840]  基督徒就是教會
[00:02:32.840 --> 00:02:34.440]  如果我們看原文
[00:02:34.440 --> 00:02:35.640]  Eglishia
[00:02:35.640 --> 00:02:37.040]  意思是說
[00:02:37.040 --> 00:02:40.040]  神所召出來的那一群人
[00:02:40.040 --> 00:02:41.440]  所以有的教會
[00:02:41.440 --> 00:02:43.840]  它叫做召會
[00:02:43.840 --> 00:02:46.040]  我們是從哪裡召出來呢?
[00:02:46.040 --> 00:02:48.440]  我們都知道我們是從罪惡
[00:02:48.440 --> 00:02:50.840]  從魔鬼撒旦的手中
[00:02:50.840 --> 00:02:54.040]  我們從世界被召出來
[00:02:54.040 --> 00:02:56.040]  我們教會我們同宮
[00:02:56.040 --> 00:02:58.240]  其實原本都不認識
[00:02:58.240 --> 00:03:00.240]  每一個人的脾氣個性
[00:03:00.240 --> 00:03:01.840]  我們也都不知道
[00:03:01.840 --> 00:03:03.840]  但是當我們被神召出來的時候
[00:03:03.840 --> 00:03:06.440]  在一起來為祂做事情的時候
[00:03:06.440 --> 00:03:09.640]  我們常常要放下我們自己
[00:03:09.640 --> 00:03:12.040]  教會絕對不是議會
[00:03:12.040 --> 00:03:15.440]  不是說讓我們來投票少數服從多數
[00:03:15.440 --> 00:03:16.640]  No
[00:03:16.640 --> 00:03:20.040]  教會我們常常開會結果完的時候
[00:03:20.040 --> 00:03:22.840]  那麼英文講是Unanimously
[00:03:22.840 --> 00:03:25.640]  就是完全一致的通過
[00:03:25.640 --> 00:03:28.040]  如果說沒有通過怎麼辦?
[00:03:28.040 --> 00:03:29.440]  不是投票
[00:03:29.440 --> 00:03:30.640]  繼續禱告
[00:03:30.640 --> 00:03:32.040]  繼續尋求
[00:03:32.040 --> 00:03:36.640]  直到同宮有了合一的決定
[00:03:36.640 --> 00:03:39.840]  神把我們分別為聖呼召出來
[00:03:39.840 --> 00:03:42.640]  讓我們來在祂的家裡面
[00:03:42.640 --> 00:03:44.440]  為祂來做事情
[00:03:44.440 --> 00:03:46.040]  讓我們在祂的家裡面
[00:03:46.040 --> 00:03:48.040]  來榮耀祂
[00:03:48.040 --> 00:03:49.240]  感謝讚美神
[00:03:49.240 --> 00:03:51.840]  因為祂看得起我們
[00:03:51.840 --> 00:03:54.640]  所以這個教會是我們先祇練的
[00:03:54.640 --> 00:03:57.440]  以夫所書二章十九節
[00:03:57.440 --> 00:04:00.240]  你們不再做外邦人和客裡
[00:04:00.240 --> 00:04:02.240]  是與聖徒同國
[00:04:02.240 --> 00:04:05.040]  是神家裡的人
[00:04:05.040 --> 00:04:08.040]  祂說要成全聖徒各盡其職
[00:04:08.040 --> 00:04:09.840]  要建立基督的身體
[00:04:09.840 --> 00:04:12.240]  那基督的身體就是教會
[00:04:12.240 --> 00:04:14.440]  就是我們要建立的
[00:04:14.440 --> 00:04:17.240]  但是教堂需不需要呢?
[00:04:17.240 --> 00:04:18.640]  也是需要
[00:04:18.640 --> 00:04:23.040]  我們總不希望下雨天在曠野聚會吧
[00:04:23.040 --> 00:04:25.240]  我們總不希望在大雪天
[00:04:25.240 --> 00:04:28.240]  在荒郊野外聚會不是嗎?
[00:04:28.240 --> 00:04:30.240]  總是要有一個教堂
[00:04:30.240 --> 00:04:33.440]  有的人講說教會需不需要有十字架
[00:04:33.440 --> 00:04:35.640]  我說絕對需要有
[00:04:35.640 --> 00:04:37.240]  因為我們是人
[00:04:37.240 --> 00:04:38.840]  我們常常小心
[00:04:38.840 --> 00:04:41.440]  當我們看到十字架的時候
[00:04:41.440 --> 00:04:44.440]  就又讓我們想起主耶穌被釘十字架
[00:04:44.440 --> 00:04:48.040]  我們心裡面就產生了一個安全
[00:04:48.040 --> 00:04:49.440]  一個安定感
[00:04:49.440 --> 00:04:51.640]  這是對我們的好處
[00:04:51.640 --> 00:04:54.040]  雖然說十字架是應該是背的
[00:04:54.040 --> 00:04:55.240]  不是掛的
[00:04:55.240 --> 00:04:58.040]  或者掛在胸上胸前的
[00:04:58.040 --> 00:05:00.640]  但是因為我們總是小心
[00:05:00.640 --> 00:05:02.240]  我們總是軟弱
[00:05:02.240 --> 00:05:04.640]  所以十字架要做得大大的
[00:05:04.640 --> 00:05:06.640]  我那麼希望有一天
[00:05:06.640 --> 00:05:09.640]  譬如講425137
[00:05:09.640 --> 00:05:12.240]  今天中午我們要過去看的
[00:05:12.240 --> 00:05:14.840]  將來我要做一個大大的十字架
[00:05:14.840 --> 00:05:16.840]  我正好是電子工程師
[00:05:16.840 --> 00:05:18.040]  所以我可以來
[00:05:18.040 --> 00:05:19.640]  把它做一個大大的十字架
[00:05:19.640 --> 00:05:21.640]  裡面有燈
[00:05:21.640 --> 00:05:23.840]  天亮了它就自動下到
[00:05:23.840 --> 00:05:25.640]  那麼晚上天黑了
[00:05:25.640 --> 00:05:26.440]  就亮了
[00:05:26.440 --> 00:05:29.040]  然後眼睛看到一個大大的十字架
[00:05:29.040 --> 00:05:31.240]  人就被聚集了
[00:05:31.240 --> 00:05:33.040]  感謝神 教民神
[00:05:33.040 --> 00:05:34.640]  這是教會
[00:05:34.640 --> 00:05:37.640]  是永生神上帝的居所
[00:05:37.640 --> 00:05:40.240]  是神的家
[00:05:40.240 --> 00:05:42.440]  家有什麼特質嗎
[00:05:42.440 --> 00:05:43.840]  各位覺得
[00:05:43.840 --> 00:05:45.040]  有一個父親
[00:05:45.040 --> 00:05:47.440]  他的女兒要出嫁
[00:05:47.440 --> 00:05:49.640]  父親就寫了一封信
[00:05:49.640 --> 00:05:52.240]  勉勵這個女兒
[00:05:52.240 --> 00:05:54.840]  他強調了一句話
[00:05:54.840 --> 00:05:57.840]  家不是講理的地方
[00:05:57.840 --> 00:05:59.240]  你懂我意思嗎
[00:05:59.240 --> 00:06:01.840]  我不是說家是不講理的
[00:06:01.840 --> 00:06:04.040]  如果一個家裡面的人
[00:06:04.040 --> 00:06:05.440]  在講理的話
[00:06:05.440 --> 00:06:07.640]  這個家就要分裂了
[00:06:07.640 --> 00:06:10.040]  因為我們所講的理
[00:06:10.040 --> 00:06:12.240]  並不是神的真理
[00:06:12.240 --> 00:06:13.440]  我們講的理
[00:06:13.440 --> 00:06:16.240]  常常是我們主觀的意見
[00:06:16.240 --> 00:06:17.440]  我們的判斷
[00:06:17.440 --> 00:06:19.440]  我們的思想
[00:06:19.440 --> 00:06:21.640]  我們所希望的
[00:06:21.640 --> 00:06:23.240]  所以常常會有
[00:06:23.240 --> 00:06:24.640]  公說公有理
[00:06:24.640 --> 00:06:26.240]  婆說婆有理
[00:06:26.240 --> 00:06:28.640]  講的都是同一件事情
[00:06:28.640 --> 00:06:31.240]  卻完全不同的
[00:06:31.240 --> 00:06:33.240]  我們講的都是道理
[00:06:33.240 --> 00:06:35.240]  不是神的真理
[00:06:35.240 --> 00:06:36.440]  甚至於
[00:06:36.440 --> 00:06:39.040]  我正好看到那一節經文講說
[00:06:39.040 --> 00:06:42.040]  用愛心說誠實話
[00:06:42.040 --> 00:06:43.640]  很不錯嘛
[00:06:43.640 --> 00:06:46.640]  Speaking truth out of love
[00:06:46.640 --> 00:06:48.040]  但是您知道嗎
[00:06:48.040 --> 00:06:51.040]  這句話本身有一個非常深的意思
[00:06:51.040 --> 00:06:53.640]  它講說 Speaking truth
[00:06:53.640 --> 00:06:56.440]  所以不是說叫你用愛心說
[00:06:56.440 --> 00:06:57.640]  你不應該這樣子
[00:06:57.640 --> 00:06:58.640]  你不應該那樣子
[00:06:58.640 --> 00:07:00.640]  除非你講的是真理
[00:07:00.640 --> 00:07:01.640]  當然了
[00:07:01.640 --> 00:07:03.240]  我們出於愛心
[00:07:03.240 --> 00:07:06.040]  我們勉勵人也都無可厚非
[00:07:06.040 --> 00:07:07.840]  感謝神讚美神
[00:07:07.840 --> 00:07:09.440]  所以這個家
[00:07:09.440 --> 00:07:11.640]  不是一個講理的地方
[00:07:11.640 --> 00:07:14.240]  家是一個愛的地方
[00:07:14.240 --> 00:07:15.840]  是必須要有付出的
[00:07:15.840 --> 00:07:19.040]  必須要來經營的
[00:07:19.040 --> 00:07:20.440]  台灣有一個民謠
[00:07:20.440 --> 00:07:23.240]  叫做天黑黑要下雨
[00:07:23.240 --> 00:07:25.640]  天黑黑要下
[00:07:25.640 --> 00:07:28.040]  它的意思是講說
[00:07:28.040 --> 00:07:31.440]  阿公阿嬤抓到一隻泥鰍
[00:07:31.440 --> 00:07:34.840]  那麼阿公要煮鹹
[00:07:34.840 --> 00:07:37.040]  阿嬤要煮大
[00:07:37.040 --> 00:07:38.840]  阿公要吃鹹的
[00:07:38.840 --> 00:07:40.640]  阿嬤要淡的
[00:07:40.640 --> 00:07:43.640]  兩隻泥鰍都打碎
[00:07:43.640 --> 00:07:45.040]  兩個人就打起來了
[00:07:45.040 --> 00:07:47.240]  把鍋都打翻了
[00:07:47.240 --> 00:07:48.640]  你想想看
[00:07:48.640 --> 00:07:50.440]  我們都是有我們自己的意見
[00:07:50.440 --> 00:07:53.440]  所以家裡面不要講道理
[00:07:53.440 --> 00:07:55.840]  家裡面要講真理
[00:07:55.840 --> 00:07:58.040]  家裡面不要公說公有理
[00:07:58.040 --> 00:07:59.840]  婆說婆有理
[00:07:59.840 --> 00:08:02.040]  家裡面要經營的
[00:08:02.040 --> 00:08:03.840]  如何經營
[00:08:03.840 --> 00:08:04.840]  有人說
[00:08:04.840 --> 00:08:07.640]  就好像你的銀行的帳戶一樣
[00:08:07.640 --> 00:08:10.240]  你如果一天到晚提款的話
[00:08:10.240 --> 00:08:14.040]  Eventually你的帳戶就會怎麼樣
[00:08:14.040 --> 00:08:15.040]  就Broke
[00:08:15.040 --> 00:08:15.840]  對不對
[00:08:15.840 --> 00:08:17.240]  你就沒錢了
[00:08:17.240 --> 00:08:19.040]  所以你要存款
[00:08:19.040 --> 00:08:21.440]  存款存進你的帳戶裡面去
[00:08:21.440 --> 00:08:23.440]  那麼你提款的時候
[00:08:23.440 --> 00:08:25.840]  就綽綽有餘了
[00:08:25.840 --> 00:08:26.840]  什麼叫存款
[00:08:26.840 --> 00:08:28.640]  什麼叫提款
[00:08:28.640 --> 00:08:30.640]  孩子有的時候需要打
[00:08:30.640 --> 00:08:32.440]  你打你的孩子的時候
[00:08:32.440 --> 00:08:34.240]  就是在提款
[00:08:34.240 --> 00:08:37.040]  但是因為你存款夠多
[00:08:37.040 --> 00:08:39.240]  你提款就不會Broke
[00:08:39.240 --> 00:08:41.440]  所以他還是知道你愛他
[00:08:41.440 --> 00:08:43.840]  你每天餵他早上
[00:08:43.840 --> 00:08:45.040]  餵他做早飯
[00:08:45.040 --> 00:08:46.040]  餵他洗衣服
[00:08:46.040 --> 00:08:47.040]  餵他做家事
[00:08:47.040 --> 00:08:47.840]  帶他去學校
[00:08:47.840 --> 00:08:49.040]  教他做功課
[00:08:49.040 --> 00:08:52.640]  甚至於常常抱他說愛你等等
[00:08:52.640 --> 00:08:55.240]  所以你的存款夠多的時候
[00:08:55.240 --> 00:08:57.840]  即使是你偶爾打罵他一次的時候
[00:08:57.840 --> 00:09:00.040]  你的款不會提光的
[00:09:00.040 --> 00:09:02.240]  家是需要經營的
[00:09:02.240 --> 00:09:03.240]  是的
[00:09:03.240 --> 00:09:05.440]  就好像投資一樣
[00:09:05.440 --> 00:09:07.040]  你投資的越多
[00:09:07.040 --> 00:09:09.840]  應該是獲利也越多的
[00:09:09.840 --> 00:09:11.240]  你存款的越多
[00:09:11.240 --> 00:09:12.840]  你提款的越多
[00:09:12.840 --> 00:09:15.040]  你給的愛越多
[00:09:15.040 --> 00:09:16.240]  你回報的越多
[00:09:16.240 --> 00:09:17.840]  你付出的越多
[00:09:17.840 --> 00:09:20.040]  你得到的越多
[00:09:20.040 --> 00:09:23.040]  所以必須要享受也要付出
[00:09:23.040 --> 00:09:24.240]  同時都要有
[00:09:24.240 --> 00:09:27.240]  這是一個家的特徵
[00:09:27.240 --> 00:09:29.640]  那麼永生神的教會
[00:09:29.640 --> 00:09:32.440]  剛才我們讀的禹夫所述第二章
[00:09:32.440 --> 00:09:34.240]  他說被建造在
[00:09:34.240 --> 00:09:35.840]  使徒和先知的根基上
[00:09:35.840 --> 00:09:37.840]  有基督耶穌自己為
[00:09:37.840 --> 00:09:39.840]  防角石
[00:09:39.840 --> 00:09:41.240]  或有的地方說是
[00:09:41.240 --> 00:09:43.840]  防角的頭塊石
[00:09:43.840 --> 00:09:45.840]  說你做蓋房子的時候
[00:09:45.840 --> 00:09:48.040]  常常你要先打地基
[00:09:48.040 --> 00:09:51.240]  這裡說你要用使徒跟先知為地基
[00:09:51.240 --> 00:09:54.240]  防角頭塊石要耶穌基督
[00:09:54.240 --> 00:09:56.840]  就是說你要按照你的藍圖
[00:09:56.840 --> 00:09:58.440]  放下那塊石頭
[00:09:58.440 --> 00:10:00.840]  然後向這邊蓋過去
[00:10:00.840 --> 00:10:02.640]  向這邊蓋過去
[00:10:02.640 --> 00:10:05.240]  這個房子就蓋起來了
[00:10:05.240 --> 00:10:07.240]  所以約翰華說
[00:10:07.240 --> 00:10:09.640]  教會是我安息的地方
[00:10:09.640 --> 00:10:12.240]  因為祂的兒子耶穌基督
[00:10:12.240 --> 00:10:14.440]  是防角的頭塊石
[00:10:14.440 --> 00:10:15.640]  跟著保羅說
[00:10:15.640 --> 00:10:18.040]  各方靠祂聯絡得和事
[00:10:18.040 --> 00:10:21.440]  漸漸成為主的聖殿
[00:10:21.440 --> 00:10:23.440]  所以永生神的教會
[00:10:23.440 --> 00:10:25.440]  就是主的聖殿
[00:10:25.440 --> 00:10:27.440]  所以小小耶穌
[00:10:27.440 --> 00:10:30.440]  祂在教會裡面有祂的地位
[00:10:30.440 --> 00:10:32.640]  祂有枕頭的地方
[00:10:32.640 --> 00:10:35.240]  祂可以有安息的地方
[00:10:35.240 --> 00:10:37.840]  那麼祂又說你們可以同輩建造
[00:10:37.840 --> 00:10:41.440]  成為神藉著聖靈居所的所在
[00:10:41.440 --> 00:10:44.640]  所以聖靈有落腳的地方
[00:10:44.640 --> 00:10:47.440]  哈雷路亞讚美神
[00:10:47.440 --> 00:10:50.040]  教會好像家一樣
[00:10:50.040 --> 00:10:51.840]  家裡面有家人
[00:10:51.840 --> 00:10:54.840]  就好像教會我們有弟兄姐妹
[00:10:54.840 --> 00:10:56.440]  家裡面也有家長
[00:10:56.440 --> 00:10:58.440]  有年長的有年輕的
[00:10:58.440 --> 00:11:00.840]  有新生的等等
[00:11:00.840 --> 00:11:02.440]  我們也歡喜快樂
[00:11:02.440 --> 00:11:03.840]  我們復合節
[00:11:03.840 --> 00:11:06.640]  亞歷山的母親要受洗不是嗎
[00:11:06.640 --> 00:11:09.040]  還有我們的布萊恩要受洗
[00:11:09.040 --> 00:11:13.040]  這就是新生兒
[00:11:13.040 --> 00:11:16.440]  在我們教會的祝福當中
[00:11:16.440 --> 00:11:18.040]  要來到神的面前
[00:11:18.040 --> 00:11:19.840]  在眾人的面前
[00:11:19.840 --> 00:11:21.240]  我們要來為他們施洗
[00:11:21.240 --> 00:11:23.640]  歸入主的名下
[00:11:23.640 --> 00:11:27.240]  那麼如果說家不是講你的地方
[00:11:27.240 --> 00:11:29.440]  教會不是講你的地方
[00:11:29.440 --> 00:11:32.040]  那教會是什麼呢
[00:11:32.040 --> 00:11:34.640]  保羅在提摩太后圖上說什麼
[00:11:34.640 --> 00:11:36.840]  這家就是神的教會
[00:11:36.840 --> 00:11:40.240]  是真理的註實和根基
[00:11:40.240 --> 00:11:42.840]  好我們來看這兩樣
[00:11:42.840 --> 00:11:44.840]  註實跟根基
[00:11:44.840 --> 00:11:46.840]  根基我們剛才已經講了
[00:11:46.840 --> 00:11:50.040]  這是耶穌是仿假的頭快石
[00:11:50.040 --> 00:11:53.840]  使徒跟先知為根基把它建造起來
[00:11:53.840 --> 00:11:58.440]  創世紀有一個伯特利的意象不是嗎
[00:11:58.440 --> 00:12:01.040]  雅各他逃亡的時候
[00:12:01.040 --> 00:12:03.240]  來到伯特利這個地方
[00:12:03.240 --> 00:12:06.640]  他累了就枕著石頭睡覺
[00:12:06.640 --> 00:12:09.440]  他見到天梯的意象
[00:12:09.440 --> 00:12:13.240]  他看到神的使者從天梯上上下下
[00:12:13.240 --> 00:12:15.840]  他說這裡是有神童在
[00:12:15.840 --> 00:12:19.640]  所以他就立石為柱交遊在上
[00:12:19.640 --> 00:12:23.240]  所以伯特利的意思就是神的家
[00:12:23.240 --> 00:12:25.040]  就是教會
[00:12:25.040 --> 00:12:28.440]  所以現在有的教會就叫做伯特利教會
[00:12:28.440 --> 00:12:30.040]  就是神的家
[00:12:30.040 --> 00:12:35.040]  好的教會是真理的註實和根基
[00:12:35.040 --> 00:12:38.240]  如果你去看索羅門王的聖殿
[00:12:38.240 --> 00:12:40.440]  有兩根石柱在前面
[00:12:40.440 --> 00:12:44.240]  就在大門口左右各一根
[00:12:44.240 --> 00:12:46.640]  一根叫做雅經
[00:12:46.640 --> 00:12:49.240]  一根叫做波阿斯
[00:12:49.240 --> 00:12:52.040]  猶太人都知道這個雅經
[00:12:52.040 --> 00:12:55.240]  意思是說神要建立
[00:12:55.240 --> 00:12:58.040]  波阿斯是神要施力量
[00:12:58.040 --> 00:12:59.240]  有力量
[00:12:59.240 --> 00:13:02.240]  所以神要建立他的身體
[00:13:02.240 --> 00:13:03.440]  他的教會
[00:13:03.440 --> 00:13:05.240]  那個教會是有力量
[00:13:05.240 --> 00:13:07.240]  如果說我們教會沒有力量
[00:13:07.240 --> 00:13:10.240]  那真是不好意思講
[00:13:10.240 --> 00:13:12.640]  如果我們弟兄姐妹沒有力量
[00:13:12.640 --> 00:13:16.040]  那這個不知道是算什麼教會不是嗎
[00:13:16.040 --> 00:13:20.640]  所以教會必須要建造在神為皇教的頭塊石
[00:13:20.640 --> 00:13:23.240]  使徒跟先知的根基之上
[00:13:23.240 --> 00:13:25.240]  那是神所建立的
[00:13:25.240 --> 00:13:27.840]  而且建造起來是有力量的
[00:13:27.840 --> 00:13:29.440]  Hallelujah 讚美神
[00:13:29.440 --> 00:13:32.040]  Hallelujah 是大大有力量
[00:13:32.040 --> 00:13:34.240]  我們在神的家中
[00:13:34.240 --> 00:13:36.640]  我們在家裡面要怎麼做
[00:13:36.640 --> 00:13:39.840]  看了人家畫畫或者相片
[00:13:39.840 --> 00:13:41.840]  那個家好柔美
[00:13:41.840 --> 00:13:44.640]  一個窗戶照進去那一家裡面
[00:13:44.640 --> 00:13:46.440]  圍著火爐
[00:13:46.440 --> 00:13:48.240]  媽媽在做菜
[00:13:48.240 --> 00:13:50.040]  或者爸爸在洗碗
[00:13:50.040 --> 00:13:52.040]  小孩在做功課
[00:13:52.040 --> 00:13:56.840]  或者是爸爸講故事給小孩聽等等
[00:13:56.840 --> 00:13:58.440]  我老實講
[00:13:58.440 --> 00:14:01.040]  我從小沒有這種日子過過
[00:14:01.040 --> 00:14:03.040]  真的
[00:14:03.040 --> 00:14:04.640]  到了今天我也發現
[00:14:04.640 --> 00:14:07.240]  一般的家庭也沒有這種日子
[00:14:07.240 --> 00:14:11.240]  那種你到底在家裡面要如何行
[00:14:11.240 --> 00:14:13.440]  我們沒有這種日子過了
[00:14:13.440 --> 00:14:15.640]  現在吃飯是怎麼樣
[00:14:15.640 --> 00:14:18.240]  大家看電視
[00:14:18.240 --> 00:14:20.240]  會炒菜或做飯的
[00:14:20.240 --> 00:14:21.640]  就在那邊炒菜做飯
[00:14:21.640 --> 00:14:23.840]  不想做了就外賣
[00:14:23.840 --> 00:14:24.840]  是不是
[00:14:24.840 --> 00:14:29.040]  要洗碗就丟到洗碗機裡面去了
[00:14:29.040 --> 00:14:31.040]  也沒有人在那邊打毛衣
[00:14:31.040 --> 00:14:33.240]  縫襪子
[00:14:33.240 --> 00:14:35.640]  或者是在那個火爐邊
[00:14:35.640 --> 00:14:39.640]  在一起看聖經唱歌的
[00:14:39.640 --> 00:14:41.240]  不知道為什麼
[00:14:41.240 --> 00:14:44.840]  現代人的家已經不是這樣子
[00:14:44.840 --> 00:14:47.440]  我以前在職場上的時候
[00:14:47.440 --> 00:14:49.040]  就像Microsoft一樣
[00:14:49.040 --> 00:14:52.240]  就像Amazon一樣
[00:14:52.240 --> 00:14:55.040]  回了家還在電腦前面做事情
[00:14:55.040 --> 00:14:56.240]  是不是
[00:14:56.240 --> 00:14:58.040]  小孩子呢
[00:14:58.040 --> 00:14:59.040]  就看電視了
[00:14:59.040 --> 00:15:00.040]  就自己玩了
[00:15:00.040 --> 00:15:01.640]  就自己做了
[00:15:01.640 --> 00:15:05.440]  但是在神的家中當如何行
[00:15:05.440 --> 00:15:06.240]  您記得嗎
[00:15:06.240 --> 00:15:09.040]  使徒尋在五行訣的意象
[00:15:09.040 --> 00:15:11.440]  聖靈降臨在使徒的身上
[00:15:11.440 --> 00:15:14.640]  結果使徒們就站起來
[00:15:14.640 --> 00:15:18.240]  保羅使徒的大哥老大
[00:15:18.240 --> 00:15:21.440]  他就講了新約的第一篇道
[00:15:21.440 --> 00:15:25.640]  結果講的那篇道有三千個人信主
[00:15:25.640 --> 00:15:27.440]  哇這三千個人信主
[00:15:27.440 --> 00:15:28.840]  聖經跟著說
[00:15:28.840 --> 00:15:32.040]  這些人都恆心遵守使徒的教訓
[00:15:32.040 --> 00:15:34.240]  彼此交接撥餅祈禱
[00:15:34.240 --> 00:15:36.040]  眾人都懼怕
[00:15:36.040 --> 00:15:37.640]  懼怕神
[00:15:37.640 --> 00:15:39.240]  都敬畏神
[00:15:39.240 --> 00:15:42.840]  使徒又行了許多神蹟奇事
[00:15:42.840 --> 00:15:46.440]  信的人都在一處凡物公用
[00:15:46.440 --> 00:15:49.240]  並且賣了田產產業
[00:15:49.240 --> 00:15:51.440]  按個人所需的分給個人
[00:15:51.440 --> 00:15:53.640]  天天同心合一的恆切禱告
[00:15:53.640 --> 00:15:55.040]  聚在一起撥餅
[00:15:55.040 --> 00:15:56.440]  讚神
[00:15:56.440 --> 00:15:57.440]  哈雷留亞
[00:15:57.440 --> 00:16:00.640]  這是在神的家中當如何行
[00:16:00.640 --> 00:16:02.440]  我多麼希望
[00:16:02.440 --> 00:16:04.040]  能夠用水接著倒
[00:16:04.040 --> 00:16:06.240]  把這個教會洗乾淨
[00:16:06.240 --> 00:16:09.840]  毫無玷污的獻給神
[00:16:09.840 --> 00:16:11.640]  各位弟兄姊妹朋友們
[00:16:11.640 --> 00:16:14.440]  我們在神的家中教會
[00:16:14.440 --> 00:16:16.840]  永生神的居守
[00:16:16.840 --> 00:16:18.640]  昨天晚上我上網看一下
[00:16:18.640 --> 00:16:21.240]  到底我們的Building Fund
[00:16:21.240 --> 00:16:23.440]  我們準備建堂建立了一個帳戶
[00:16:23.440 --> 00:16:24.640]  有多少錢
[00:16:24.640 --> 00:16:26.640]  哇大吃一驚啊
[00:16:26.640 --> 00:16:27.640]  我大叫一聲
[00:16:27.640 --> 00:16:28.440]  我跟年輕人說
[00:16:28.440 --> 00:16:31.440]  喔我們五十萬到了
[00:16:31.440 --> 00:16:34.240]  我們剛才講說有二十八萬多嘛
[00:16:34.240 --> 00:16:35.440]  對不對
[00:16:35.440 --> 00:16:37.440]  其實銀行裡面沒有那麼多
[00:16:37.440 --> 00:16:40.640]  因為有的人是認捐十萬
[00:16:40.640 --> 00:16:43.640]  有的人是認捐四萬
[00:16:43.640 --> 00:16:45.640]  但是他還沒有給錢
[00:16:45.640 --> 00:16:46.840]  你買的時候需要的時候
[00:16:46.840 --> 00:16:48.640]  他就會錢就進來了
[00:16:48.640 --> 00:16:50.440]  所以加起來二十八萬
[00:16:50.440 --> 00:16:53.440]  但是我昨天上網一看的時候
[00:16:53.440 --> 00:16:55.640]  已經有三十萬了
[00:16:55.640 --> 00:16:57.240]  哇我說不得了
[00:16:57.240 --> 00:16:59.040]  再加上十萬再加上四萬
[00:16:59.040 --> 00:17:01.240]  我們五十萬差不多到了
[00:17:01.240 --> 00:17:02.640]  我就趕快叫我太太
[00:17:02.640 --> 00:17:03.440]  你看你看你看
[00:17:03.440 --> 00:17:04.640]  她說你莫搞錯
[00:17:04.640 --> 00:17:07.840]  那是三萬
