
[00:00:00.000 --> 00:00:04.000]  二十四節的經文,我們都很熟悉的一段經文,
[00:01:39.000 --> 00:01:45.000]  荀子在《王字篇》那邊他說,君者周也,庶人者隋也,
[00:01:45.000 --> 00:01:52.000]  隋者載舟,隋者赴舟。後面兩句是我們比較熟悉的,對不對?
[00:01:52.000 --> 00:01:56.000]  隋者載舟,隋可赴舟。
[00:01:56.000 --> 00:02:02.000]  說什麼呢?就是,君王就是像船一樣,在水上。
[00:02:02.000 --> 00:02:05.000]  百姓,庶人,就像水。
[00:02:05.000 --> 00:02:10.000]  水能夠載船,船在水上能夠很順利地行駛。
[00:02:10.000 --> 00:02:19.000]  但是水是能夠赴船,浪一來的時候把船給打翻了。
[00:02:19.000 --> 00:02:21.000]  我想說什麼呢?
[00:02:21.000 --> 00:02:27.000]  水就是有這個能力,它能夠幫助我們做很多的東西,做很多的事。
[00:02:27.000 --> 00:02:30.000]  水利工程是非常非常偉大的,對嗎?
[00:02:30.000 --> 00:02:38.000]  能夠推動很多很多了不起的機器,了不起的工程來進行偉大的工作。
[00:02:38.000 --> 00:02:48.000]  但是水控制得不好的時候,能夠淹沒整個城市,很多人會因而而喪命。
[00:02:48.000 --> 00:02:50.000]  自由也是這樣。
[00:02:50.000 --> 00:02:58.000]  自由用得好的時候,能發揮一個人的潛力,無限的潛力。
[00:02:58.000 --> 00:03:12.000]  但是自由應用得不好的時候,會使一個人完全的身敗名裂,完全的痛苦一生,對嗎?
[00:03:12.000 --> 00:03:15.000]  自由就是有這樣的一個困境。
[00:03:15.000 --> 00:03:21.000]  這段經文其實它的背景是告訴我們人的自由是上帝給的。
[00:03:21.000 --> 00:03:22.000]  你記得嗎?
[00:03:22.000 --> 00:03:25.000]  爲什麼蛇會來引誘下蛙呢?
[00:03:25.000 --> 00:03:30.000]  因爲蛇在第二章的時候,就已經在那邊做了一件事情。
[00:03:30.000 --> 00:03:34.000]  它創造了亞當的時候,它就跟它說什麼呢?
[00:03:34.000 --> 00:03:37.000]  它把它放在伊甸園裏面。
[00:03:37.000 --> 00:03:44.000]  放在伊甸園裏面呢,那裏它什麼的果子,樹的果子都可以喫,對嗎?
[00:03:44.000 --> 00:03:47.000]  然後呢,唯有分別散熱樹的果子不能喫。
[00:03:47.000 --> 00:03:55.000]  它是講到一個自由,有限制的自由纔是真自由。
[00:03:55.000 --> 00:04:02.000]  很多人不明白爲什麼上帝要放一個分別散熱樹的果子在那邊,然後說不可以喫。
[00:04:02.000 --> 00:04:12.000]  其實,如果沒有那一棵果樹,根本亞當的自由不是真自由,因爲是沒有界限的。
[00:04:12.000 --> 00:04:15.000]  做什麼都可以的,做什麼都不會犯錯的。
[00:04:15.000 --> 00:04:19.000]  所以有一些剛剛信主的基督徒,整天會問這個問題的。
[00:04:19.000 --> 00:04:25.000]  爲什麼上帝造人啊?他不要讓我們不會犯錯。
[00:04:25.000 --> 00:04:31.000]  不會犯錯就不是好了,沒有問題,那我們會犯錯,然後有問題。
[00:04:31.000 --> 00:04:40.000]  你知道嗎?當上帝造我們不會犯錯的時候,上帝不是在造他想要的人,上帝在造機器人。
[00:04:40.000 --> 00:04:48.000]  所以上帝纔是真愛,因爲不會犯錯,沒有真順服。
[00:04:48.000 --> 00:04:52.000]  所以上帝有界限纔是真的自由,真的愛。
[00:04:52.000 --> 00:04:55.000]  而自由濫用了之後就有這個後果。
[00:04:55.000 --> 00:04:58.000]  我想說這個破壞力有七方面。
[00:04:58.000 --> 00:05:05.000]  第一,人與上帝親密的關係遭到了破壞。
[00:05:05.000 --> 00:05:08.000]  記得嗎?剛纔我們讀那段經文裏面,
[00:05:08.000 --> 00:05:14.000]  第二節第九節,第八節的時候,亞當他說什麼呢?
[00:05:14.000 --> 00:05:20.000]  記載他就躲了起來嘛,亞當就開始躲了上帝。
[00:05:20.000 --> 00:05:24.000]  我們讀這些經文本來好像沒什麼,但是你要想想啊,
[00:05:24.000 --> 00:05:27.000]  本來你的孩子跟你的關係是很親密的。
[00:05:27.000 --> 00:05:32.000]  天天一回家就跑來,媽咪,就來抱你了。
[00:05:32.000 --> 00:05:37.000]  你一進門,他就跑出去,爹地,就抱你了。
[00:05:37.000 --> 00:05:46.000]  第二,你回家的時候,小明在哪裏呢?找不到小明啊。
[00:05:46.000 --> 00:05:49.000]  爸爸回來的時候開門,沒有爹地。
[00:05:49.000 --> 00:05:55.000]  可是出了什麼事呢?肯定是做錯了什麼事,躲起來了。
[00:05:55.000 --> 00:05:58.000]  躲起來了呢,那關係是破裂了。
[00:05:58.000 --> 00:06:03.000]  所以自由一被濫用就變成了罪,罪的破壞力是很大的。
[00:06:03.000 --> 00:06:07.000]  第三,人與上帝的關係遭到了破壞。
[00:06:07.000 --> 00:06:12.000]  弟兄姐妹,你跟神的關係是親密嗎?
[00:06:12.000 --> 00:06:19.000]  還是每次你想到某一件事情的時候,你是不敢去面對上帝的呢?
[00:06:19.000 --> 00:06:23.000]  那也是躲起來啊。
[00:06:23.000 --> 00:06:28.000]  希望我們的生命是能夠去面對上帝,而不是躲起來的。
[00:06:28.000 --> 00:06:32.000]  如果人生裏面有一些事情,你知道是應該放下的,
[00:06:32.000 --> 00:06:35.000]  那主日也鼓勵你放下。
[00:06:35.000 --> 00:06:40.000]  第二個破壞是什麼呢?人與真理的破壞。
[00:06:40.000 --> 00:06:45.000]  人與真理的關係也破壞了,亞當開始指責上帝了。
[00:06:45.000 --> 00:06:49.000]  亞當怎麼樣指責上帝呢?
[00:06:49.000 --> 00:06:52.000]  大家知道亞當怎麼樣指責上帝嗎?
[00:06:52.000 --> 00:06:57.000]  上帝問,莫非你喫了我叫你不應該喫的那果子。
[00:06:57.000 --> 00:07:02.000]  亞當說什麼呢?你所賜給我的女人,
[00:07:02.000 --> 00:07:06.000]  你所賜給我的女人,給我喫,我就喫了。
[00:07:06.000 --> 00:07:10.000]  都是你,你賜給我的女人嘛。
[00:07:10.000 --> 00:07:17.000]  跟真理的關係,亞當把上帝所賜的夏娃,開始看成是不好的了。
[00:07:17.000 --> 00:07:23.000]  開始的時候,當她還沒犯罪的時候,上帝賜給她夏娃,她是什麼樣的反應呢?
[00:07:23.000 --> 00:07:30.000]  哇,真是我骨中的骨,肉中的肉,開始作詩了。
[00:07:30.000 --> 00:07:35.000]  骨中的骨,肉中的肉,變成一個詩人了。
[00:07:35.000 --> 00:07:39.000]  世界上第一個詩人,亞當。
[00:07:39.000 --> 00:07:43.000]  現在呢,你給她這個這個,她給我喫。
[00:07:43.000 --> 00:07:47.000]  真理也被扭曲了,看不見真理。
[00:07:47.000 --> 00:07:52.000]  今天很多人在最終就是因爲跟真理的關係也破壞了。
[00:07:52.000 --> 00:07:55.000]  人是用真理來想事情的。
[00:07:55.000 --> 00:07:58.000]  你跟她談的時候,不知道你們有沒有遇到這樣的朋友,
[00:07:58.000 --> 00:08:02.000]  你跟她談事情的時候,她是不管那個真理是什麼的。
[00:08:02.000 --> 00:08:06.000]  她就是想要她要的東西,這是罪的破壞,影響到今天。
[00:08:06.000 --> 00:08:13.000]  第三,人與人責任關係的破壞,亞當也有,這裏我想講夏娃。
[00:08:13.000 --> 00:08:17.000]  夏娃是說什麼呢?上帝問女人,你是做了什麼事呢?
[00:08:17.000 --> 00:08:22.000]  上帝很公平的啊,他問丈夫也問妻子啊。
[00:08:22.000 --> 00:08:26.000]  他問女人,你做什麼事呢?夏娃就說什麼呢?
[00:08:26.000 --> 00:08:31.000]  你那個蛇,蛇,責任,又推那個責任。
[00:08:31.000 --> 00:08:38.000]  今天這個社會出了很多問題,也是人不肯承擔責任,
[00:08:38.000 --> 00:08:43.000]  不肯承擔自己應該承擔的責任,對嗎?
[00:08:43.000 --> 00:08:46.000]  那麼我們就會怎麼樣呢?我不知道你有沒有這樣的經歷,
[00:08:46.000 --> 00:08:52.000]  但是當人不承擔責任的時候,你最容易碰見的是什麼呢?
[00:08:52.000 --> 00:08:58.000]  如果你遇到你的同事,你叫他做的事情他應該做的,但是他沒有做,
[00:08:58.000 --> 00:09:03.000]  你最容易碰到的他的反應是什麼呢?
[00:09:03.000 --> 00:09:11.000]  對啊,藉口,很多借口嘛,就是很多借口都告訴你做不了。
[00:09:11.000 --> 00:09:18.000]  但是呢,比如說在辦公的時候,一直不斷地上那個Facebook,
[00:09:18.000 --> 00:09:23.000]  有些人低下頭,上那個Facebook,
[00:09:23.000 --> 00:09:27.000]  不過這個我跟一些弟兄查經的時候,我們在談文化,
[00:09:27.000 --> 00:09:31.000]  我們談文化的時候呢,我們就談Google,
[00:09:31.000 --> 00:09:37.000]  Google的文化呢,它真的是讓你在辦公室跟傳統的辦公的文化不一樣了,對嗎?
[00:09:37.000 --> 00:09:42.000]  那不管你在辦公的時候做什麼,不管你幾點來,
[00:09:42.000 --> 00:09:49.000]  反正它很清楚地把工作的要求交給你,你就是把它完成了就可以了。
[00:09:49.000 --> 00:09:57.000]  所以真的,我們也要有一些空間,讓不同的文化來表達他們什麼叫做偷懶不偷懶這個問題。
[00:09:57.000 --> 00:10:01.000]  當然真的偷懶就是罪,就是沒有責任。
[00:10:01.000 --> 00:10:08.000]  但是呢,我不知道那個情況如果是整天上Facebook,或者是上淘寶,
[00:10:08.000 --> 00:10:13.000]  昨天很多人去淘寶是嗎?
[00:10:13.000 --> 00:10:17.000]  不斷地淘寶,然後呢,老闆跟你說工作做完了沒有?
[00:10:17.000 --> 00:10:22.000]  他答案是什麼呢?還沒有,因爲我很多工作。
[00:10:22.000 --> 00:10:28.000]  然後再給他多一個星期的時間,他又在Facebook,又在淘寶,
[00:10:28.000 --> 00:10:30.000]  跟同事談的東西都是淘寶。
[00:10:30.000 --> 00:10:36.000]  你昨天淘了什麼?我昨天淘了這個,很便宜啊,很開心啊。
[00:10:36.000 --> 00:10:41.000]  然後喝下午茶,然後下班了,一個星期過後,時間過得真快啊,
[00:10:41.000 --> 00:10:43.000]  歡樂的時光過得特別快啊。
[00:10:43.000 --> 00:10:50.000]  然後老闆一再問,你上次的工作做完了沒有?還沒有啊,你給我的工作太多了。
[00:10:50.000 --> 00:10:55.000]  那個就不是文化了,對嗎?那個是責任出了問題,
[00:10:55.000 --> 00:10:59.000]  這也是一個破壞,整個人格因着責任的破壞也破壞。
[00:10:59.000 --> 00:11:03.000]  第四,人與人的關係也破壞了。
[00:11:03.000 --> 00:11:06.000]  亞當就開始指責夏娃,是你嗎?
[00:11:06.000 --> 00:11:08.000]  所以人與人之間的關係破壞了。
[00:11:08.000 --> 00:11:12.000]  以後呢,他的咒詛就是,女人要戀慕你的丈夫。
[00:11:12.000 --> 00:11:16.000]  在那個,下一次王雙雙傳道講道的時候呢,
[00:11:16.000 --> 00:11:20.000]  戀慕這個字又會出現了,就該隱跟壓薄那個。
[00:11:20.000 --> 00:11:24.000]  戀慕這個是想要控制啊,想要控制。
[00:11:24.000 --> 00:11:28.000]  所以女人要戀慕她的先生,而先生必管轄她。
[00:11:28.000 --> 00:11:30.000]  你看到那個張力嗎?
[00:11:30.000 --> 00:11:32.000]  這個是今天生活的節奏嗎?
[00:11:32.000 --> 00:11:34.000]  很多人點頭啊。
[00:11:34.000 --> 00:11:39.000]  這是一個關係的破裂,代表人與人之間的關係破裂。
[00:11:39.000 --> 00:11:42.000]  每個人都想控制對方,每個人都想改變對方,
[00:11:42.000 --> 00:11:48.000]  每個人都想用自己的方法來強加在對方的身上,
[00:11:48.000 --> 00:11:53.000]  而不去尊重對方是一個怎樣的一個人。
[00:11:53.000 --> 00:11:57.000]  第五,人與大地的關係的破壞。
[00:11:57.000 --> 00:12:03.000]  上帝說,地會生出荊棘了。
[00:12:03.000 --> 00:12:07.000]  請不要誤會這段經文啊。
[00:12:07.000 --> 00:12:14.000]  這段經文呢,不是說上帝要故意刁難亞當。
[00:12:14.000 --> 00:12:17.000]  所以以後呢,他每次去管理、看守那個大地,
[00:12:17.000 --> 00:12:23.000]  上帝就在後面弄了個荊棘出來,荊棘出來。
[00:12:23.000 --> 00:12:29.000]  很難,不是這樣子啊,而是當人容許罪進入了世界的時候,
[00:12:29.000 --> 00:12:34.000]  他的思想不在他犯罪之前那一種的有智慧,
[00:12:34.000 --> 00:12:40.000]  那一種的按照上帝的心意來管理、來經營上帝給他管理的資源,
[00:12:40.000 --> 00:12:47.000]  以致他不能夠好好地管理大地,必定會長出荊棘來,
[00:12:47.000 --> 00:12:51.000]  然後就會有一個惡訓的循環開始了。
[00:12:51.000 --> 00:12:54.000]  人已經離開了上帝的智慧來管理這個大地,
[00:12:54.000 --> 00:12:58.000]  肯定長出很多不應該長出來的東西。
[00:12:58.000 --> 00:13:02.000]  所以人跟大地的關係破壞了。
[00:13:02.000 --> 00:13:05.000]  今天很多的疾病,對嗎?
[00:13:05.000 --> 00:13:09.000]  以前我們沒有聽到這麼多的朋友患什麼病什麼病,
[00:13:09.000 --> 00:13:14.000]  今天我們時不時會收到信息某某人又生病了,
[00:13:14.000 --> 00:13:17.000]  我們都很同情也爲他們禱告,
[00:13:17.000 --> 00:13:23.000]  但是我們真的不知道,有些基督徒不知道這個責任應該屬於誰,
[00:13:23.000 --> 00:13:30.000]  但是我每次心裏想,我們真的不知道我們是怎麼樣經營上帝給我們的大自然,
[00:13:30.000 --> 00:13:36.000]  以致到今天我們都不知道我們喫的是什麼。
[00:13:36.000 --> 00:13:42.000]  第六,人與人的生命死命的關係破壞了。
[00:13:42.000 --> 00:13:46.000]  上帝給人工作其實是一份享受來的。
[00:13:46.000 --> 00:13:50.000]  今天我們很多人都會搖頭,不享受,我不要工作。
[00:13:50.000 --> 00:13:53.000]  但是一個真正的基督徒你就會知道,
[00:13:53.000 --> 00:13:57.000]  工作是上帝給人的一種使命感,成就感,
[00:13:57.000 --> 00:14:01.000]  你的身份跟你找出你的恩賜的一個平臺,
[00:14:01.000 --> 00:14:04.000]  跟你見證上帝的平臺。
[00:14:04.000 --> 00:14:10.000]  上帝給亞當管理看守伊甸園是一個人生使命,
[00:14:10.000 --> 00:14:14.000]  但是因爲人已經墮落了,出了很多問題,
[00:14:14.000 --> 00:14:17.000]  管理困難,難達使命。
[00:14:17.000 --> 00:14:19.000]  這個就變成了今天社會的寫照。
[00:14:19.000 --> 00:14:26.000]  很多人想做這個,想做那個,但是因爲罪的影響,變成什麼呢?
[00:14:26.000 --> 00:14:31.000]  有時候是不夠決心,不夠毅力,一下子就放棄。
[00:14:31.000 --> 00:14:35.000]  有些時候是不夠地警醒,不夠地有知識,
[00:14:35.000 --> 00:14:41.000]  有些時候是走偏門,以爲會很快地成功,結果更糟糕。
[00:14:41.000 --> 00:14:44.000]  都是離開了上帝的智慧。
[00:14:44.000 --> 00:14:48.000]  管理困難,管理使命困難,就難達使命。
[00:14:48.000 --> 00:14:52.000]  最後,人與下一代的關係破裂了。
[00:14:52.000 --> 00:14:59.000]  女人要生產,她跟她的下一代的關係是以痛苦開始的,
[00:14:59.000 --> 00:15:02.000]  變成以痛苦來開始的。
[00:15:02.000 --> 00:15:09.000]  之後就因爲人的罪的問題,常常就會很難處理。
[00:15:09.000 --> 00:15:15.000]  所以,這裏我們看到有各方面就是因爲自由被濫用了,
[00:15:15.000 --> 00:15:18.000]  上帝所賦予的自由被濫用了,
[00:15:18.000 --> 00:15:23.000]  所以使到很多人的生命,各個層面都被破壞了。
[00:15:23.000 --> 00:15:26.000]  我想講呢,它的影響是什麼呢?
[00:15:26.000 --> 00:15:29.000]  它的影響是很深遠的。
[00:15:29.000 --> 00:15:31.000]  一個是,智慧出了問題。
[00:15:31.000 --> 00:15:34.000]  剛纔我說了,我們喫什麼都不知道,智慧出了問題。
[00:15:34.000 --> 00:15:40.000]  我們到底怎麼樣管理這個世界,人的關係,管理我們自己,都出了問題。
[00:15:40.000 --> 00:15:43.000]  第二是什麼呢?道德出了問題。
[00:15:43.000 --> 00:15:47.000]  道德就是在生活中,人與人之間的。
[00:15:47.000 --> 00:15:50.000]  馮秉成牧師就是遊子銀的作者。
[00:15:50.000 --> 00:15:52.000]  有人聽過遊子銀嗎?這本書。
[00:15:52.000 --> 00:15:55.000]  有啊,很多人舉手點頭啊。
[00:15:55.000 --> 00:16:00.000]  是一本很好的書,特別是對內地知識分子,
[00:16:00.000 --> 00:16:04.000]  或者是,不用是知識分子,他解了很多的經歷,
[00:16:04.000 --> 00:16:10.000]  不管是文革的經歷,不管是在國內的經歷,
[00:16:10.000 --> 00:16:14.000]  人生的經歷,他看到人性的很多面。
[00:16:14.000 --> 00:16:17.000]  他把信仰講出來,他把聖經的道理講出來。
[00:16:17.000 --> 00:16:24.000]  他就是今年呢,我們的12月2號,這個大球場的普通話場的講員,馮秉成牧師。
[00:16:24.000 --> 00:16:26.000]  所以大家要記住這個日期了,
[00:16:26.000 --> 00:16:30.000]  因爲他報告的時候,慫慫會跟我們詳細地講。
[00:16:30.000 --> 00:16:35.000]  就是普通話場的一個講員,我們要好好地慰藻告。
[00:16:35.000 --> 00:16:37.000]  他在那裏呢,對罪有一點點解釋。
[00:16:37.000 --> 00:16:43.000]  我把六七段他的書裏面的一些的章節讀出來給大家聽。
[00:16:43.000 --> 00:16:48.000]  你看他寫什麼呢?他說,人有犯罪的天性。
[00:16:48.000 --> 00:16:52.000]  因爲,第一個,最完美的人都已經犯了罪。
[00:16:52.000 --> 00:16:59.000]  人有犯罪的天性,不是說呢,不是說人每時每刻都在犯罪,不是這個意思。
[00:16:59.000 --> 00:17:05.000]  不是說呢,每一個人都犯所有的罪,一切的罪,也不是說這個。
[00:17:05.000 --> 00:17:08.000]  他是說,人有時也有善行的。
[00:17:08.000 --> 00:17:13.000]  比如說,會見義勇爲啊,助人爲樂啊,食金不昧啊,等等。
[00:17:13.000 --> 00:17:23.000]  好像他說一個犯罪的人,他回到家裏,他對着他自己所養的小貓,他還是很溫柔的。
[00:17:23.000 --> 00:17:28.000]  有一些強盜,回到家裏還會對母親很孝順的。
[00:17:28.000 --> 00:17:32.000]  他要講的就是,犯罪,人有犯罪的天性,不是這個意思。
[00:17:32.000 --> 00:17:36.000]  人裏面有壞,也有好。
[00:17:36.000 --> 00:17:38.000]  但是呢,他繼續說什麼呢?
[00:17:38.000 --> 00:17:44.000]  他說,有一個就是講到,人雖然有好呢,可是裏面也有壞。
[00:17:44.000 --> 00:17:49.000]  你看這個,講到一件事情,在發生一個火患的時候,
[00:17:49.000 --> 00:17:55.000]  他說那個營長啊,一個青年,知識青年的營長啊,他不顧個人的安危呢,
[00:17:55.000 --> 00:18:03.000]  多次從烈火中,把困在火中的青年呢,一個一個地搶救出來。
[00:18:03.000 --> 00:18:09.000]  每個人被困在裏面,他不顧個人安危,進去裏面,一個一個地搶出來。
[00:18:09.000 --> 00:18:12.000]  搶到怎麼樣呢?救的一個是一個。
[00:18:12.000 --> 00:18:18.000]  搶到自己最後怎麼樣呢?遍體鱗傷,被火燒到遍體鱗傷,結果呢被加許。
[00:18:18.000 --> 00:18:21.000]  但最後這個人被槍斃了。
[00:18:21.000 --> 00:18:23.000]  爲什麼被槍斃了呢?
[00:18:23.000 --> 00:18:28.000]  因爲後來他被加許,他成了一個英雄之後呢,
[00:18:28.000 --> 00:18:35.000]  他強姦了很多很多的無辜的知識青年女子。
[00:18:35.000 --> 00:18:38.000]  佛母是想講什麼呢?
[00:18:38.000 --> 00:18:40.000]  他想講人性。
[00:18:40.000 --> 00:18:44.000]  當我們說我們從亞當夏娃來反省人生,他想講人性。
[00:18:44.000 --> 00:18:50.000]  上帝造人的那個美好啊,就是把,按照他的形象給了亞當。
[00:18:50.000 --> 00:18:54.000]  但是亞當濫用他的自由呢,讓罪呢進入了人身。
[00:18:54.000 --> 00:18:56.000]  他裏面還有好壞一面。
[00:18:56.000 --> 00:19:03.000]  所以當中國的哲學家去觀察人性的時候呢,得出兩個很出名的結論。
[00:19:03.000 --> 00:19:05.000]  對嗎?好像很矛盾。
[00:19:05.000 --> 00:19:07.000]  其實聖經都已經講了。
[00:19:07.000 --> 00:19:09.000]  一個是孟子的什麼呢?
[00:19:09.000 --> 00:19:10.000]  性善論。
[00:19:10.000 --> 00:19:13.000]  人之初,性本善。
[00:19:13.000 --> 00:19:15.000]  一個是荀子的什麼呢?
[00:19:15.000 --> 00:19:16.000]  性惡論。
[00:19:16.000 --> 00:19:19.000]  人之初,性本惡。
[00:19:19.000 --> 00:19:23.000]  就好像兩個人從不同的角度摸一個大象。
[00:19:23.000 --> 00:19:29.000]  所以聖經告訴我們,人的善是因爲上帝按照他的形象造了人。
[00:19:29.000 --> 00:19:34.000]  人的罪是因爲自己濫用了上帝所給的自由。
[00:19:34.000 --> 00:19:35.000]  我們再看他的影響。
[00:19:35.000 --> 00:19:40.000]  小說的作者在拔文中問道,他說,
[00:19:40.000 --> 00:19:43.000]  有一個作者他在想這件事的時候他寫,
[00:19:43.000 --> 00:19:47.000]  我應該怎麼樣認識,評價這位營長呢?
[00:19:47.000 --> 00:19:49.000]  捨身救人,燒到遍體鱗傷。
[00:19:49.000 --> 00:19:54.000]  結果因爲去領奴一些的青年女子而被槍斃。
[00:19:54.000 --> 00:19:57.000]  爲什麼善與惡,美與醜,
[00:19:57.000 --> 00:20:08.000]  這樣完全對立的東西會如此鮮明地同時集中在一個人身上呢?
[00:20:08.000 --> 00:20:14.000]  這一個沉重的問號,長久印在我腦海裏,就是馮牧師腦海裏。
[00:20:14.000 --> 00:20:18.000]  現在我才慢慢明白了,何止這位營長呢?
[00:20:18.000 --> 00:20:22.000]  他說,其實我們每個人身上都像這位營長一樣,
[00:20:22.000 --> 00:20:32.000]  混合着善與惡,只是善與惡的強度、對比度和表現形式不相同罷了。
[00:20:32.000 --> 00:20:36.000]  同意嗎?我也很同意。
[00:20:36.000 --> 00:20:38.000]  這就是他的情況。
[00:20:38.000 --> 00:20:41.000]  他說,他繼續,最後一句他說什麼呢?
[00:20:41.000 --> 00:20:45.000]  他說,神的話千真萬確。
[00:20:45.000 --> 00:20:49.000]  哪一句話呢?傳道書第七章二十節。
[00:20:49.000 --> 00:20:52.000]  時常行善而不犯罪的義人呢?
[00:20:52.000 --> 00:20:57.000]  世上實在沒有,實在沒有。
[00:20:57.000 --> 00:21:00.000]  在這裏我想跟大家分享一下,
[00:21:00.000 --> 00:21:04.000]  就是這段經文,今天這段經文給我們什麼出路呢?
[00:21:04.000 --> 00:21:07.000]  是有盼望的,出路就是什麼呢?
[00:21:07.000 --> 00:21:09.000]  神的拯救。
[00:21:09.000 --> 00:21:12.000]  唯有神能夠拯救我們脫離這罪惡。
[00:21:12.000 --> 00:21:15.000]  神的拯救怎麼拯救呢?他先尋找人。
[00:21:15.000 --> 00:21:18.000]  你看到人已經是離開神跟躲避神,
[00:21:18.000 --> 00:21:21.000]  可是神去問亞當是什麼呢?
[00:21:21.000 --> 00:21:23.000]  你在哪裏?
[00:21:23.000 --> 00:21:25.000]  我曾經問過一羣的弟兄,
[00:21:25.000 --> 00:21:33.000]  問他們,你覺得上帝是用什麼語氣問亞當你在哪裏呢?
[00:21:33.000 --> 00:21:37.000]  他們就說,可能很生氣。
[00:21:37.000 --> 00:21:39.000]  最後我們的結論是什麼呢?
[00:21:39.000 --> 00:21:44.000]  他們很痛心,又很關心地問,你在哪裏?
[00:21:44.000 --> 00:21:50.000]  我講過,就好像一個父母發現自己的孩子吸毒了,
[00:21:50.000 --> 00:21:53.000]  躲開他了,他要問,你在哪裏?
[00:21:53.000 --> 00:21:57.000]  他是想去幫他,把他救回來。
[00:21:57.000 --> 00:22:00.000]  第二就是,神怎麼樣幫助我們呢?
[00:22:00.000 --> 00:22:03.000]  他幫助亞當是要他管教人,他懲罰。
[00:22:03.000 --> 00:22:06.000]  懲罰的結果是使人敬畏神。
[00:22:06.000 --> 00:22:11.000]  人沒有懲罰,人不知道神是可敬畏的。
[00:22:11.000 --> 00:22:16.000]  當人不懂得敬畏神,他會繼續地再犯惡下去。
[00:22:16.000 --> 00:22:21.000]  所以上帝的拯救,除了尋找人以外,他管教人。
[00:22:21.000 --> 00:22:25.000]  所以希伯來書告訴我們,上帝因爲像是我們真正的父親,
[00:22:25.000 --> 00:22:28.000]  他就怎麼樣呢?他會管教孩子。
[00:22:28.000 --> 00:22:31.000]  第三,他拯救人。
[00:22:31.000 --> 00:22:37.000]  我們本來自己犯罪了,自己發現自己赤身露體,就要葉子,
[00:22:37.000 --> 00:22:41.000]  變成裙子來穿,葉子。
[00:22:41.000 --> 00:22:47.000]  能耐嗎?人真是沒有智慧,也不能夠幫助自己。
[00:22:47.000 --> 00:22:51.000]  上帝是用了動物的皮,
[00:22:51.000 --> 00:22:54.000]  有學者說很可能當時就是羊皮,
[00:22:54.000 --> 00:23:04.000]  代表耶穌基督要殺羊,要流血,來遮蓋他們的羞恥。
[00:23:04.000 --> 00:23:09.000]  神保護人,他避免人喫生命樹的果子。
[00:23:09.000 --> 00:23:11.000]  你留意到最後一節那裏說什麼嗎?
[00:23:11.000 --> 00:23:16.000]  上帝就不讓人再重新回到伊甸園了,因爲那裏有生命樹的果子。
[00:23:16.000 --> 00:23:20.000]  因爲神說,他們現在已經懂得分別善惡了,
[00:23:20.000 --> 00:23:24.000]  如果讓他們回去,喫了生命樹的果子,他們就要永遠活着,
[00:23:24.000 --> 00:23:27.000]  所以他一定要保護,不讓他們進去。
[00:23:27.000 --> 00:23:31.000]  這是什麼呢?這是一個保護。
[00:23:31.000 --> 00:23:35.000]  因爲人如果在醉的狀態,又喫了生命樹的果子,永遠不死,
[00:23:35.000 --> 00:23:41.000]  就是永遠在醉的狀態,永遠在醉的光景。
[00:23:41.000 --> 00:23:47.000]  所以上帝要做一個拯救的行動,派他的獨生子耶穌基督,
