
[00:00:00.000 --> 00:00:04.280]  在今年我們一直思想「夢照使命」
[00:01:32.880 --> 00:01:35.960]  我們一生人在地上生活的時候
[00:01:35.960 --> 00:01:38.760]  無論你求的、想的、想的甚麼都好
[00:01:38.760 --> 00:01:42.120]  如果離開了神的榮耀
[00:01:42.120 --> 00:01:46.840]  你會覺得這一生人真是空虛的空虛
[00:01:46.840 --> 00:01:48.840]  虛空的虛空
[00:01:48.840 --> 00:01:52.080]  覺得是勞苦愁煩、煮瓦成空
[00:01:52.080 --> 00:01:55.240]  但如果你一生是為了神的榮耀
[00:01:55.240 --> 00:01:59.360]  你就明白了祂給你的使命是甚麼
[00:01:59.360 --> 00:02:02.120]  當我們上半年看夢召的時候
[00:02:02.120 --> 00:02:04.760]  從這本書看的時候
[00:02:04.760 --> 00:02:10.240]  我們夢召不是單單為某一班人
[00:02:10.240 --> 00:02:12.360]  他們所要得的東西
[00:02:12.360 --> 00:02:15.680]  夢召是每一個屬於神的人
[00:02:15.680 --> 00:02:18.920]  或者說成為神兒女的人
[00:02:18.920 --> 00:02:21.160]  在信仰過程裏面
[00:02:21.160 --> 00:02:23.680]  我們從一個罪人
[00:02:23.680 --> 00:02:25.800]  被稱為一個聖徒
[00:02:25.800 --> 00:02:28.040]  不是聖人
[00:02:28.040 --> 00:02:29.840]  這個聖徒是甚麼呢?
[00:02:29.840 --> 00:02:32.560]  是一個分別為聖
[00:02:32.560 --> 00:02:35.360]  是一個跟隨耶穌的人
[00:02:35.360 --> 00:02:37.760]  這些人叫聖徒
[00:02:37.760 --> 00:02:40.040]  我們的確據是甚麼呢?
[00:02:40.040 --> 00:02:41.680]  我們的確據就是
[00:02:41.680 --> 00:02:44.480]  我們因為相信耶穌
[00:02:44.480 --> 00:02:46.200]  聖靈的工作
[00:02:46.200 --> 00:02:50.720]  用詩篇二十三篇所說是靈魂蘇醒
[00:02:50.720 --> 00:02:52.880]  醒了
[00:02:52.880 --> 00:02:54.800]  得了新的生命
[00:02:54.800 --> 00:02:56.800]  成為有靈的活人
[00:02:56.800 --> 00:02:58.400]  聖靈在我們裏面
[00:02:58.400 --> 00:03:00.440]  這個事實
[00:03:00.440 --> 00:03:02.240]  是怎樣產生的呢?
[00:03:02.240 --> 00:03:04.120]  是基於一件事
[00:03:04.120 --> 00:03:06.360]  是我們的信心
[00:03:06.360 --> 00:03:09.560]  當我們看羅馬書第十章十七節的時候
[00:03:09.560 --> 00:03:11.000]  聖經這樣記載
[00:03:11.000 --> 00:03:12.240]  它說我們的信道
[00:03:12.240 --> 00:03:13.400]  我們的信心
[00:03:13.400 --> 00:03:16.560]  是從聽道而來的
[00:03:16.560 --> 00:03:18.280]  但聽的道
[00:03:18.280 --> 00:03:20.400]  這個道是甚麼道呢?
[00:03:20.400 --> 00:03:22.600]  我們回來做禮拜
[00:03:22.600 --> 00:03:24.720]  聽道,聽甚麼道呢?
[00:03:24.720 --> 00:03:25.520]  如果聽的道
[00:03:25.520 --> 00:03:26.560]  你只是說一下
[00:03:26.560 --> 00:03:27.880]  多好啊,相信耶穌
[00:03:27.880 --> 00:03:30.880]  多幸運啊,多幸福啊
[00:03:30.880 --> 00:03:32.760]  這些是福音的話呢?
[00:03:32.760 --> 00:03:34.200]  說來說去都是好事
[00:03:34.200 --> 00:03:38.880]  但這個道是從基督的話而來的
[00:03:38.880 --> 00:03:41.480]  請問基督的話在哪裏?
[00:03:41.480 --> 00:03:44.720]  基督的話在哪裏?
[00:03:44.720 --> 00:03:48.000]  這個基督的話都是神所默示的
[00:03:48.000 --> 00:03:49.040]  留心
[00:03:49.040 --> 00:03:52.160]  提摩提考書所說的三章十六節
[00:03:52.160 --> 00:03:54.720]  聖經都是神所默示的
[00:03:54.720 --> 00:03:56.600]  是神的呼吸
[00:03:56.600 --> 00:03:58.240]  是神的氣
[00:03:58.240 --> 00:04:01.360]  是神向我們吹出來的東西
[00:04:01.360 --> 00:04:03.400]  這個默示做甚麼呢?
[00:04:03.400 --> 00:04:05.880]  教訓、督責
[00:04:05.880 --> 00:04:07.920]  使我們歸正
[00:04:07.920 --> 00:04:09.040]  走歪了路
[00:04:09.040 --> 00:04:10.800]  回頭
[00:04:10.800 --> 00:04:13.040]  教導我們學義
[00:04:13.040 --> 00:04:14.200]  做得不恰當
[00:04:14.200 --> 00:04:17.800]  現在做些不恰當的事
[00:04:17.800 --> 00:04:19.760]  所以從這個聖經
[00:04:19.760 --> 00:04:22.320]  神的道我們看的時候發覺
[00:04:22.320 --> 00:04:23.640]  原來
[00:04:23.640 --> 00:04:27.280]  基督的話是要我們本來走歪了路
[00:04:27.280 --> 00:04:28.600]  走滅亡之路的人
[00:04:28.600 --> 00:04:30.400]  回轉歸向神
[00:04:30.400 --> 00:04:31.960]  走回正道
[00:04:31.960 --> 00:04:35.960]  本來不遵從神的軌跡去運行的人
[00:04:35.960 --> 00:04:39.280]  開始在你的信仰上面
[00:04:39.280 --> 00:04:41.080]  在你的心思裏面
[00:04:41.080 --> 00:04:43.320]  甚至乎在你的生活中間
[00:04:43.320 --> 00:04:47.360]  走回正軌
[00:04:47.360 --> 00:04:50.760]  我甚麼行都不正軌
[00:04:50.760 --> 00:04:53.480]  凡是越軌的事
[00:04:53.480 --> 00:04:56.640]  都不能榮耀神的事
[00:04:56.640 --> 00:04:57.360]  今天
[00:04:57.360 --> 00:04:58.440]  我相信
[00:04:58.440 --> 00:05:00.000]  藉著神的說話
[00:05:00.000 --> 00:05:02.680]  於是使我們每個人
[00:05:02.680 --> 00:05:04.920]  活著有盼望
[00:05:04.920 --> 00:05:06.160]  這個盼望
[00:05:06.160 --> 00:05:09.600]  在羅馬書第十五章十三節聖經這樣說
[00:05:09.600 --> 00:05:12.080]  使人有盼望的神
[00:05:12.080 --> 00:05:15.720]  因順
[00:05:15.720 --> 00:05:19.920]  將祂的喜樂平安
[00:05:19.920 --> 00:05:22.160]  充滿你的心
[00:05:22.160 --> 00:05:25.120]  使你藉著聖靈的能力大有盼望
[00:05:25.120 --> 00:05:27.400]  所以當人信耶穌的時候
[00:05:27.400 --> 00:05:29.960]  聖靈就在你心裏面工作
[00:05:29.960 --> 00:05:32.720]  不單叫你已經死了最終的人
[00:05:32.720 --> 00:05:34.320]  活過來
[00:05:34.320 --> 00:05:36.240]  更加將祂的應許
[00:05:36.240 --> 00:05:37.360]  盼望給了你
[00:05:37.360 --> 00:05:38.480]  這個盼望
[00:05:38.480 --> 00:05:40.680]  不是一個短暫的盼望
[00:05:40.680 --> 00:05:42.800]  不是一個在世上的盼望
[00:05:42.800 --> 00:05:44.520]  是一個永恆的盼望
[00:05:44.520 --> 00:05:47.640]  這個盼望是帶給你在地上活著的時候
[00:05:47.640 --> 00:05:50.400]  有內心上的平安
[00:05:50.400 --> 00:05:52.720]  有真正的喜樂
[00:05:52.720 --> 00:05:53.840]  弟兄姊妹
[00:05:53.840 --> 00:05:56.840]  內心的平安和真正的喜樂
[00:05:56.840 --> 00:05:59.280]  不是你要想有就有的
[00:05:59.280 --> 00:06:00.480]  你沒有神的話語
[00:06:00.480 --> 00:06:01.560]  沒有神的令
[00:06:01.560 --> 00:06:03.440]  沒有辦法有的
[00:06:03.440 --> 00:06:04.440]  你怎樣開心
[00:06:04.440 --> 00:06:05.560]  怎樣發達都好
[00:06:05.560 --> 00:06:07.880]  你不開心就不開心
[00:06:07.880 --> 00:06:09.440]  我聽過一些人說見證
[00:06:09.440 --> 00:06:12.080]  很有錢從來沒有笑過的
[00:06:12.080 --> 00:06:12.560]  為什麼?
[00:06:12.560 --> 00:06:14.360]  他在裏面根本不開心
[00:06:14.360 --> 00:06:16.640]  第一他得不到真正的滿足
[00:06:16.640 --> 00:06:17.440]  第二
[00:06:17.440 --> 00:06:19.920]  在那種勞苦受煩的人生裏面
[00:06:19.920 --> 00:06:21.640]  他所享受到的
[00:06:21.640 --> 00:06:25.640]  不是那種物質的滿足可以給他
[00:06:25.640 --> 00:06:28.600]  所以當心中的喜樂平安
[00:06:28.600 --> 00:06:30.800]  是聖靈給了我們的時候
[00:06:30.800 --> 00:06:33.440]  我們藉著這個能力
[00:06:33.440 --> 00:06:35.920]  活著有盼望
[00:06:35.920 --> 00:06:37.960]  這個盼望其實
[00:06:37.960 --> 00:06:42.040]  在我們的心裏面
[00:06:42.040 --> 00:06:46.600]  不是每天都是那麼好過日子的
[00:06:46.600 --> 00:06:49.040]  所以世上是有苦難的
[00:06:49.040 --> 00:06:51.080]  這個是現實來的
[00:06:51.080 --> 00:06:53.960]  你說信了耶穌才有苦難嗎?
[00:06:53.960 --> 00:06:54.560]  不是
[00:06:54.560 --> 00:06:56.640]  你不信都有苦難的
[00:06:56.640 --> 00:06:57.960]  是不是?
[00:06:57.960 --> 00:06:59.520]  不信已經有了
[00:06:59.520 --> 00:07:00.880]  但信了有沒有?
[00:07:00.880 --> 00:07:03.760]  信了之後的苦難都在這裡
[00:07:03.760 --> 00:07:05.360]  不過不同的地方就是
[00:07:05.360 --> 00:07:07.240]  你以前面對苦難的時候
[00:07:07.240 --> 00:07:10.200]  只有憂愁、困惑
[00:07:10.200 --> 00:07:11.720]  但是信了耶穌之後
[00:07:11.720 --> 00:07:14.120]  這個喜樂平安、這個大能
[00:07:14.120 --> 00:07:15.760]  聖靈的能量
[00:07:15.760 --> 00:07:17.600]  在你裏面
[00:07:17.600 --> 00:07:19.760]  幫助你
[00:07:19.760 --> 00:07:25.040]  可以面對那種困惑、苦難的時候
[00:07:25.040 --> 00:07:29.920]  仍然可以處之泰源
[00:07:29.920 --> 00:07:34.720]  這個是我們的見證
[00:07:34.720 --> 00:07:38.760]  在這一次有機會去潮汕之旅的時候
[00:07:38.760 --> 00:07:43.720]  讓我看到和聽到
[00:07:43.720 --> 00:07:48.520]  一些今時今日在我們中間的見證
[00:07:48.520 --> 00:07:52.560]  特別是我們第一站在深圳的時候
[00:07:52.560 --> 00:07:58.360]  聽到一位傳道人、牧師在講見證
[00:07:58.360 --> 00:08:00.960]  如果我沒有記錯的話
[00:08:00.960 --> 00:08:03.400]  應該是第五代
[00:08:03.400 --> 00:08:04.880]  我想我數數第五代的時候
[00:08:04.880 --> 00:08:06.560]  再數上去
[00:08:06.560 --> 00:08:09.600]  就是說我們過去看到中國
[00:08:09.600 --> 00:08:14.400]  在政局上面面對很大危險的時候
[00:08:14.400 --> 00:08:16.000]  困難的時候
[00:08:16.000 --> 00:08:18.720]  無論是軍閥的時代也好
[00:08:18.720 --> 00:08:21.920]  無論是政權轉變也好
[00:08:21.920 --> 00:08:23.680]  無論是大躍進也好
[00:08:23.680 --> 00:08:27.480]  無論是文化大革命也好
[00:08:27.480 --> 00:08:28.680]  請問那些時候
[00:08:28.680 --> 00:08:32.800]  基督徒日子好過嗎?
[00:08:32.800 --> 00:08:36.080]  是不是像現在這樣打壓而已?
[00:08:36.080 --> 00:08:38.720]  不是的
[00:08:38.720 --> 00:08:41.680]  但是他們可以一代傳一代傳一代傳
[00:08:41.680 --> 00:08:47.240]  到今天仍然站在這裡為主做見證
[00:08:47.240 --> 00:08:48.480]  我看希伯來書的時候
[00:08:48.480 --> 00:08:51.760]  講到以前阿伯拉罕在以色列的時候
[00:08:51.760 --> 00:08:54.120]  我們覺得這麼遠
[00:08:54.120 --> 00:08:56.960]  這些是近在眼前的事情
[00:08:56.960 --> 00:08:59.000]  我們可以看到的
[00:08:59.000 --> 00:09:01.440]  如果他們沒有盼望
[00:09:01.440 --> 00:09:04.720]  沒有這些信心的故事
[00:09:04.720 --> 00:09:07.560]  今天我很相信我們的蒙召
[00:09:07.560 --> 00:09:09.840]  和我們的盼望是有關係的
[00:09:09.840 --> 00:09:11.960]  和救恩有關係的
[00:09:11.960 --> 00:09:14.840]  和我們的生命的建造有關係的
[00:09:14.840 --> 00:09:18.600]  因為上帝藉著耶穌的救贖
[00:09:18.600 --> 00:09:22.040]  讓我們這班人成為一個新的群體
[00:09:22.040 --> 00:09:25.040]  這個新的群體
[00:09:25.040 --> 00:09:28.240]  本來做了一個阿當夏娃
[00:09:28.240 --> 00:09:29.280]  墮落了
[00:09:29.280 --> 00:09:32.080]  他想揀選這班選民叫以色列人
[00:09:32.080 --> 00:09:33.760]  他們達不到他的目標
[00:09:33.760 --> 00:09:35.600]  渡成肉身
[00:09:35.600 --> 00:09:37.800]  耶穌基督來到世界上
[00:09:37.800 --> 00:09:38.640]  做什麼?
[00:09:38.640 --> 00:09:41.560]  要建立一個新的群體
[00:09:41.560 --> 00:09:45.080]  這個新的群體在哥林多後書第五章十七句話
[00:09:45.080 --> 00:09:46.600]  若有人在基督裡
[00:09:46.600 --> 00:09:50.320]  他就會成為新造的人
[00:09:50.320 --> 00:09:52.680]  這個新造的人和
[00:09:52.680 --> 00:09:56.080]  詩篇二十三篇講靈魂蘇醒的人
[00:09:56.080 --> 00:09:58.280]  和以弗所書第二章第一句話
[00:09:58.280 --> 00:10:00.480]  本來死在罪惡過犯裡面
[00:10:00.480 --> 00:10:02.440]  他叫我們活過來的人
[00:10:02.440 --> 00:10:04.520]  這班人是新的群體
[00:10:04.520 --> 00:10:06.840]  這個新的群體是做什麼的呢?
[00:10:06.840 --> 00:10:09.360]  在彼得前書第二章第九到第十節
[00:10:09.360 --> 00:10:10.880]  曾經這樣說
[00:10:10.880 --> 00:10:13.560]  唯有你們是被揀選的
[00:10:13.560 --> 00:10:15.040]  被揀選的
[00:10:15.040 --> 00:10:17.080]  是祭司來的
[00:10:17.080 --> 00:10:21.120]  是屬神的聖潔各道的人
[00:10:21.120 --> 00:10:24.160]  是屬神的子民
[00:10:24.160 --> 00:10:25.400]  兄弟姐妹
[00:10:25.400 --> 00:10:28.080]  這個蒙召
[00:10:28.080 --> 00:10:29.680]  這個選召
[00:10:29.680 --> 00:10:32.280]  是要我們去宣揚
[00:10:32.280 --> 00:10:33.400]  宣揚什麼呢?
[00:10:33.400 --> 00:10:36.440]  那召你們出黑暗
[00:10:36.440 --> 00:10:40.040]  入奇妙光明者的美德
[00:10:40.040 --> 00:10:42.560]  從前我們不算為子民
[00:10:42.560 --> 00:10:44.920]  現在是神的子民
[00:10:44.920 --> 00:10:49.360]  從前我們沒有被憐憫
[00:10:49.360 --> 00:10:51.880]  但是今天被憐憫了
[00:10:51.880 --> 00:10:53.560]  所以蒙召
[00:10:53.560 --> 00:10:57.400]  是上帝再一次給我們機會回應
[00:10:57.400 --> 00:10:58.720]  祂的救贖
[00:10:58.720 --> 00:11:00.360]  我們願意相信
[00:11:00.360 --> 00:11:02.080]  成為祂的子民
[00:11:02.080 --> 00:11:03.520]  在這個過程裡面
[00:11:03.520 --> 00:11:05.200]  最重要的一件事
[00:11:05.200 --> 00:11:07.600]  我們是蒙了憐憫
[00:11:07.600 --> 00:11:11.040]  所以這個恩典就是當我們蒙上帝
[00:11:11.040 --> 00:11:13.640]  聖靈感動我們的時候
[00:11:13.640 --> 00:11:15.560]  我們願意迴轉
[00:11:15.560 --> 00:11:17.080]  成為祂的子民
[00:11:17.080 --> 00:11:20.480]  我們願意得這個憐憫
[00:11:20.480 --> 00:11:21.600]  不要看憐憫得
[00:11:21.600 --> 00:11:23.920]  憐憫好像很有趣
[00:11:23.920 --> 00:11:25.120]  說得俗一點
[00:11:25.120 --> 00:11:29.000]  你被人可憐,你想不想?
[00:11:29.000 --> 00:11:29.880]  我不知道你想不想
[00:11:29.880 --> 00:11:32.360]  我小時候不是很硬朗
[00:11:32.360 --> 00:11:34.280]  我不想別人可憐我
[00:11:34.280 --> 00:11:35.520]  是不是?
[00:11:35.520 --> 00:11:38.280]  我可以的,我用不著你理我
[00:11:38.280 --> 00:11:39.880]  這種倔強
[00:11:39.880 --> 00:11:41.360]  這種自我
[00:11:41.360 --> 00:11:44.280]  我相信每個人都有的
[00:11:44.280 --> 00:11:46.160]  你從小朋友看到的
[00:11:46.160 --> 00:11:46.960]  明明做不到事
[00:11:46.960 --> 00:11:49.040]  你想幫個忙,不用
[00:11:49.040 --> 00:11:51.040]  喂,我幫你而已
[00:11:51.040 --> 00:11:53.480]  我又不是打你,又不是害你
[00:11:53.480 --> 00:11:55.920]  有沒有這個性,弟兄?
[00:11:55.920 --> 00:11:57.120]  問你有沒有?
[00:11:57.120 --> 00:11:57.960]  有
[00:11:57.960 --> 00:12:01.160]  她說的,我不是逼她回答的
[00:12:01.160 --> 00:12:04.320]  因為她很專心聽
[00:12:04.320 --> 00:12:07.800]  姐妹一樣有的,是不是?
[00:12:07.800 --> 00:12:09.800]  但是我們今天蒙了憐恤
[00:12:09.800 --> 00:12:11.360]  成為祂的子民
[00:12:11.360 --> 00:12:13.760]  這個是蒙召來的
[00:12:13.760 --> 00:12:15.080]  所以弟兄姐妹
[00:12:15.080 --> 00:12:17.320]  讓我們再次看回今天那段經文
[00:12:17.320 --> 00:12:19.520]  二分所書第三章二十句話
[00:12:19.520 --> 00:12:23.160]  「聖靈照著運行在我們心裡的大力
[00:12:23.160 --> 00:12:26.040]  充充足足地成就一切
[00:12:26.040 --> 00:12:28.000]  是超過我們所求所想」
[00:12:28.000 --> 00:12:29.360]  「流心」這幾個字
[00:12:29.360 --> 00:12:30.880]  所求所想
[00:12:30.880 --> 00:12:32.360]  請問我們中間弟兄姐妹
[00:12:32.360 --> 00:12:34.080]  信了主耶穌多久?
[00:12:34.080 --> 00:12:36.880]  你有沒有求過東西?
[00:12:36.880 --> 00:12:38.680]  有沒有求過?
[00:12:38.680 --> 00:12:41.120]  有
[00:12:41.120 --> 00:12:49.000]  求過東西得不得到?
[00:12:49.000 --> 00:12:51.360]  趙基,你有沒有得到?
[00:12:51.360 --> 00:12:52.840]  不敢回答?
[00:12:52.840 --> 00:12:54.640]  沒有?
[00:12:54.640 --> 00:13:00.200]  他現在有見證給你聽
[00:13:00.200 --> 00:13:03.840]  你不要以為你求的東西很厲害
[00:13:03.840 --> 00:13:08.080]  你求什麼都好
[00:13:08.080 --> 00:13:09.760]  我告訴你
[00:13:09.760 --> 00:13:13.400]  你一定求不到上帝給你的東西
[00:13:13.400 --> 00:13:15.920]  祂的大大到無限這麼大
[00:13:15.920 --> 00:13:17.800]  我們活在這個有限的世界
[00:13:17.800 --> 00:13:19.440]  有限的人生裡面
[00:13:19.440 --> 00:13:22.560]  你想求什麼?
[00:13:22.560 --> 00:13:27.200]  你會不會求到一樣東西祂給不到你?
[00:13:27.200 --> 00:13:30.760]  從小朋友身上你可以看到
[00:13:30.760 --> 00:13:32.680]  他求的東西
[00:13:32.680 --> 00:13:33.680]  你心想
[00:13:33.680 --> 00:13:37.440]  「十十歲了」
[00:13:37.440 --> 00:13:39.280]  大人看看是不是十十歲
[00:13:39.280 --> 00:13:41.040]  你今天求任何東西
[00:13:41.040 --> 00:13:47.280]  在上帝眼中看看是不是十十歲
[00:13:47.280 --> 00:13:52.560]  有多少人真的懂得求祂的國和祂的義
[00:13:52.560 --> 00:13:55.600]  問題是國是什麼你都不知道
[00:13:55.600 --> 00:13:56.960]  義是什麼你都不知道
[00:13:56.960 --> 00:13:58.320]  你求什麼?
[00:13:58.320 --> 00:14:01.680]  所以很多時候我們的求只在我們的範圍裡面
[00:14:01.680 --> 00:14:03.400]  有限的人生裡面
[00:14:03.400 --> 00:14:07.280]  在生活上的層次上面
[00:14:07.280 --> 00:14:09.440]  有多少基督徒肯禱告說
[00:14:09.440 --> 00:14:14.080]  「主啊,使我的生命更豐盛」
[00:14:14.080 --> 00:14:22.320]  「我們只是求主讓我們活得更開心」
[00:14:22.320 --> 00:14:24.200]  所想
[00:14:24.200 --> 00:14:25.760]  這個想不是想想
[00:14:25.760 --> 00:14:27.640]  任你怎麼去估計
[00:14:27.640 --> 00:14:32.240]  任你怎麼去描述
[00:14:32.240 --> 00:14:34.840]  你想到什麼?
[00:14:34.840 --> 00:14:35.920]  他說這裡
[00:14:35.920 --> 00:14:37.640]  神的大力
[00:14:37.640 --> 00:14:39.120]  神的大能
[00:14:39.120 --> 00:14:40.560]  神的偉大
[00:14:40.560 --> 00:14:42.600]  是足夠
[00:14:42.600 --> 00:14:44.920]  不僅足夠,是超越
[00:14:44.920 --> 00:14:47.760]  超過你所求的東西
[00:14:47.760 --> 00:14:52.520]  超過你想的東西
[00:14:52.520 --> 00:14:54.560]  所以從這句英許裡面
[00:14:54.560 --> 00:14:56.800]  我本來看兩節聖經
[00:14:56.800 --> 00:14:57.480]  怎麼說?
[00:14:57.480 --> 00:15:00.480]  我後來再讀
[00:15:00.480 --> 00:15:02.120]  我插了幾個版本去讀
[00:15:02.120 --> 00:15:03.680]  到後來我發覺
[00:15:03.680 --> 00:15:07.720]  後來再看保羅其他禮讚的字句
[00:15:07.720 --> 00:15:10.880]  發覺他真的被聖靈感動下面
[00:15:10.880 --> 00:15:14.640]  他不能不發出這種讚美感應
[00:15:14.640 --> 00:15:17.000]  「神啊,祢真偉大」
[00:15:17.000 --> 00:15:21.120]  「神啊,我所求的真的微不足道」
[00:15:21.120 --> 00:15:23.720]  若然你為了過去所求的得不到
[00:15:23.720 --> 00:15:25.840]  你怪上帝好像給不到你一樣
[00:15:25.840 --> 00:15:28.240]  你覺得上帝不及你窮
[00:15:28.240 --> 00:15:29.400]  這個神的偉大
[00:15:29.400 --> 00:15:35.720]  不及你所求的那麼偉大
[00:15:35.720 --> 00:15:38.960]  你所想到的東西
[00:15:38.960 --> 00:15:40.680]  你覺得上帝都想不到
[00:15:40.680 --> 00:15:45.520]  祂沒有你那麼聰明
[00:15:45.520 --> 00:15:48.720]  神能照著運行在我們心裡的大力
[00:15:48.720 --> 00:15:50.080]  這個大力不是成了大力
[00:15:50.080 --> 00:15:51.480]  塞中大力
[00:15:51.480 --> 00:15:53.120]  不是那些兒童那些
[00:15:53.120 --> 00:15:55.440]  又Iron Man
[00:15:55.440 --> 00:15:57.880]  又Captain America
[00:15:57.880 --> 00:15:58.640]  那些大力
[00:15:58.640 --> 00:16:00.400]  不是那些
[00:16:00.400 --> 00:16:02.360]  祂的大能
[00:16:02.360 --> 00:16:03.440]  在羅馬書第一章說
[00:16:03.440 --> 00:16:05.880]  福音的大能
[00:16:05.880 --> 00:16:10.080]  能夠改變一切的大能
[00:16:10.080 --> 00:16:12.080]  這次在參觀裡面看到
[00:16:12.080 --> 00:16:13.400]  《潮汕之女工》
[00:16:13.400 --> 00:16:14.680]  一百多年前
[00:16:14.680 --> 00:16:16.840]  當福音傳入中國的時候
[00:16:16.840 --> 00:16:19.000]  那種景況一路看完
[00:16:19.000 --> 00:16:22.280]  我希望將來這個在網上大家都可以看到
[00:16:22.280 --> 00:16:23.520]  你發覺
[00:16:23.520 --> 00:16:24.640]  嘩
[00:16:24.640 --> 00:16:27.120]  真的是大能來的
[00:16:27.120 --> 00:16:30.880]  那些大能可以感動當時一些宣教士
[00:16:30.880 --> 00:16:32.960]  那些宣教士不是在外國
[00:16:32.960 --> 00:16:36.120]  黑吃那些沒工作的
[00:16:36.120 --> 00:16:38.960]  大好前途的
[00:16:38.960 --> 00:16:40.920]  來到這個古老大國
[00:16:40.920 --> 00:16:42.320]  那時候古老大國已經
[00:16:42.320 --> 00:16:42.960]  不是大國
[00:16:42.960 --> 00:16:45.720]  古老落後的地區
[00:16:45.720 --> 00:16:47.640]  你看著圖片
[00:16:47.640 --> 00:16:50.160]  我看著感想覺得
[00:16:50.160 --> 00:16:54.880]  如果
[00:16:54.880 --> 00:16:56.920]  福音在這個時候來到中國
[00:16:56.920 --> 00:16:58.400]  開始來的時候
[00:16:58.400 --> 00:17:00.960]  而且中國是有這樣的局勢
[00:17:00.960 --> 00:17:07.240]  你說會不會接受?
[00:17:07.240 --> 00:17:10.920]  那不接受接受什麼?
[00:17:10.920 --> 00:17:12.440]  當然另一個論據就是
[00:17:12.440 --> 00:17:15.200]  更加要接受
[00:17:15.200 --> 00:17:19.280]  我們現在已經叫大國了
[00:17:19.280 --> 00:17:24.240]  大國的人是怎樣的人?
[00:17:24.240 --> 00:17:29.360]  最近有一些朋友給我看一些短片
[00:17:29.360 --> 00:17:32.320]  在美國有些教會
[00:17:32.320 --> 00:17:35.160]  他們都會提供一些免費食物
[00:17:35.160 --> 00:17:36.480]  罐頭
[00:17:36.480 --> 00:17:39.960]  給那些有需要的人拿的
[00:17:39.960 --> 00:17:43.360]  是好事來的
[00:17:43.360 --> 00:17:44.280]  但有些
[00:17:44.280 --> 00:17:45.680]  我不知道是不是基督徒
[00:17:45.680 --> 00:17:47.880]  不過凡是教會拿的東西
[00:17:47.880 --> 00:17:52.200]  都應該有些基督味道的
[00:17:52.200 --> 00:17:54.360]  怕吃虧
[00:17:54.360 --> 00:17:55.200]  拿了之後
[00:17:55.200 --> 00:17:59.880]  拿出去倒掉
[00:17:59.880 --> 00:18:01.040]  所以
[00:18:01.040 --> 00:18:04.040]  物質上的生活改變
[00:18:04.040 --> 00:18:05.800]  生命不改變
[00:18:05.800 --> 00:18:09.560]  大不了到哪裡去
[00:18:09.560 --> 00:18:11.920]  不單止他的大力充足
[00:18:11.920 --> 00:18:13.720]  成就一切
[00:18:13.720 --> 00:18:15.520]  是超過我們所求所想
[00:18:15.520 --> 00:18:16.160]  所以弟兄姊妹
[00:18:16.160 --> 00:18:17.680]  你以為你所求所想的
[00:18:17.680 --> 00:18:20.880]  以後真的要很謹慎去想事情
[00:18:20.880 --> 00:18:25.160]  去謹慎去祈求
[00:18:25.160 --> 00:18:25.880]  所以耶穌說
[00:18:25.880 --> 00:18:27.080]  你未討古知先
[00:18:27.080 --> 00:18:29.200]  他已經知道了
[00:18:29.200 --> 00:18:31.040]  所以一個已有限的人
