
[00:00:00.000 --> 00:00:04.260]  頂此為埃及熱氣球的意外
[00:03:58.040 --> 00:04:01.640]  兩者不能並存
[00:04:01.640 --> 00:04:03.040]  而將十五字說
[00:04:03.040 --> 00:04:06.640]  不要愛世界和世界上的事
[00:04:06.640 --> 00:04:08.440]  人若愛世界
[00:04:08.440 --> 00:04:12.240]  愛父的心就不在他裡面了
[00:04:12.240 --> 00:04:14.540]  兩者不能並存
[00:04:14.540 --> 00:04:16.340]  世界是什麼呢?
[00:04:16.340 --> 00:04:18.140]  世界有三方面的意思
[00:04:18.140 --> 00:04:20.940]  第一方面就好像施班剛才所唱的
[00:04:20.940 --> 00:04:24.440]  這個美好的大地很風光很美的
[00:04:24.440 --> 00:04:25.840]  是真的好的
[00:04:25.840 --> 00:04:28.940]  上帝是用他的傑作
[00:04:28.940 --> 00:04:30.940]  來創造這個世界
[00:04:30.940 --> 00:04:33.340]  這個受造的物質世界很美的
[00:04:33.340 --> 00:04:35.340]  很美麗的很豐富的
[00:04:35.340 --> 00:04:37.940]  是讓人享受
[00:04:37.940 --> 00:04:39.940]  世界也可以指我們每個人
[00:04:39.940 --> 00:04:41.440]  所以神愛世界
[00:04:41.440 --> 00:04:44.240]  我們反而做神愛世人
[00:04:44.240 --> 00:04:46.740]  世界可以指我們一群人
[00:04:46.740 --> 00:04:49.240]  世界更加是約翰的意思
[00:04:49.240 --> 00:04:53.740]  是指在神以外一切的東西
[00:04:53.740 --> 00:04:58.340]  就是指那些很極力與上帝對抗的
[00:04:58.340 --> 00:05:01.140]  一個邪惡的勢力
[00:05:01.140 --> 00:05:05.840]  這個勢力是未蒙救贖的
[00:05:05.840 --> 00:05:08.740]  這個勢力和這個勢力裡面的人
[00:05:08.740 --> 00:05:13.540]  仍然在這個世界的王控制底下
[00:05:13.540 --> 00:05:15.740]  受咒詛受審判
[00:05:15.740 --> 00:05:20.440]  活在黑暗的裡面
[00:05:20.440 --> 00:05:24.440]  約翰說這個世界是一個墮落的世界
[00:05:24.440 --> 00:05:25.840]  我們活在這裡的人
[00:05:25.840 --> 00:05:28.140]  本來就是一個墮落的人類
[00:05:28.140 --> 00:05:30.640]  與神為敵的
[00:05:30.640 --> 00:05:32.640]  不過因為我們的選擇
[00:05:32.640 --> 00:05:34.140]  神的恩典
[00:05:34.140 --> 00:05:38.640]  使我們能夠從這個世界被揀選出來
[00:05:38.640 --> 00:05:40.640]  雖然我們活在這個世界
[00:05:40.640 --> 00:05:43.040]  但我們不屬於這個世界
[00:05:43.040 --> 00:05:46.440]  世界和世界不屬於上帝的人
[00:05:46.440 --> 00:05:49.440]  會恨我們
[00:05:49.440 --> 00:05:51.940]  他們不喜歡我們的做法
[00:05:51.940 --> 00:05:54.140]  所以要頂姐妹
[00:05:54.140 --> 00:05:55.940]  因為我們不屬於這個世界
[00:05:55.940 --> 00:05:58.340]  我們要有心理準備
[00:05:58.340 --> 00:06:01.340]  這個世界和世界的原則、價值觀
[00:06:01.340 --> 00:06:02.540]  會排斥我們
[00:06:02.540 --> 00:06:05.040]  會抵擋我們
[00:06:05.040 --> 00:06:06.240]  不要愛
[00:06:06.240 --> 00:06:12.240]  這個愛是指一個完全毀身投入的愛
[00:06:12.240 --> 00:06:14.740]  當約翰說你不要愛這個世界
[00:06:14.740 --> 00:06:16.940]  就說你不要為了這個世界
[00:06:16.940 --> 00:06:19.340]  和這個世界上的東西
[00:06:19.340 --> 00:06:22.240]  你連自己的命都不要
[00:06:22.240 --> 00:06:23.740]  今天很多人為了世界
[00:06:23.740 --> 00:06:25.740]  為了世界上的東西
[00:06:25.740 --> 00:06:28.840]  去用盡他們一生的所有
[00:06:28.840 --> 00:06:30.140]  無論是金錢
[00:06:30.140 --> 00:06:31.540]  無論是時間
[00:06:31.540 --> 00:06:32.340]  還是精神
[00:06:32.340 --> 00:06:33.840]  去愛這個世界
[00:06:33.840 --> 00:06:35.840]  和世界上的東西
[00:06:35.840 --> 00:06:40.640]  約翰說你不要這樣去愛這個世界
[00:06:40.640 --> 00:06:43.540]  你要好像以色列一樣
[00:06:43.540 --> 00:06:45.140]  他們是怎樣
[00:06:45.140 --> 00:06:48.140]  他們要不斷在上帝
[00:06:48.140 --> 00:06:50.540]  和周邊鄰國
[00:06:50.540 --> 00:06:52.840]  去做一個選擇
[00:06:52.840 --> 00:06:54.340]  亞馬遮王
[00:06:54.340 --> 00:06:56.040]  猶大的亞馬遮
[00:06:56.040 --> 00:06:59.140]  因為選擇與亞述同盟
[00:06:59.140 --> 00:07:00.740]  討好亞述
[00:07:00.740 --> 00:07:03.440]  去與上帝為敵
[00:07:03.440 --> 00:07:05.240]  得罪上帝
[00:07:05.240 --> 00:07:06.640]  以色列去知道
[00:07:06.640 --> 00:07:10.840]  當他選擇其他國家成為倚靠
[00:07:10.840 --> 00:07:12.440]  他就會怎樣
[00:07:12.440 --> 00:07:15.140]  捨棄上帝成為他們的倚靠
[00:07:15.140 --> 00:07:16.740]  同樣的姐妹
[00:07:16.740 --> 00:07:19.340]  你和我不能夠又愛上帝
[00:07:19.340 --> 00:07:21.440]  又愛這個世界
[00:07:21.440 --> 00:07:23.840]  兩者不能並存
[00:07:23.840 --> 00:07:25.640]  我們要為我們的選擇
[00:07:25.640 --> 00:07:30.840]  付上一個很沉重的代價
[00:07:30.840 --> 00:07:33.440]  約翰的意思
[00:07:33.440 --> 00:07:36.840]  不是叫我們不要愛這個世界
[00:07:36.840 --> 00:07:38.240]  即是說不理它
[00:07:38.240 --> 00:07:39.840]  所以我們一會兒出街
[00:07:39.840 --> 00:07:41.940]  我們將垃圾倒在街上
[00:07:41.940 --> 00:07:43.340]  有什麼就破壞它
[00:07:43.340 --> 00:07:45.440]  有美的東西全部破壞它
[00:07:45.440 --> 00:07:47.540]  不是這個意思
[00:07:47.540 --> 00:07:50.040]  正如剛才我們解釋世界其中一個意思
[00:07:50.040 --> 00:07:51.540]  也是約翰的意思
[00:07:51.540 --> 00:07:53.240]  是指一個與神為敵
[00:07:53.240 --> 00:07:55.440]  一個邪惡的勢力
[00:07:55.440 --> 00:07:58.440]  我們不要與它為伴
[00:07:58.440 --> 00:08:01.840]  不要為它賣命
[00:08:01.840 --> 00:08:04.740]  所以約翰告訴我們
[00:08:04.740 --> 00:08:07.740]  我們不要愛這個世界
[00:08:07.740 --> 00:08:11.540]  就是不要與世界為伴
[00:08:11.540 --> 00:08:12.640]  正如有一句話
[00:08:12.640 --> 00:08:14.540]  我們不要將心思
[00:08:14.540 --> 00:08:17.540]  放在一個不敬虔的世界
[00:08:17.540 --> 00:08:19.840]  普遍來說這個世界是不敬虔的
[00:08:19.840 --> 00:08:21.140]  不愛上帝的
[00:08:21.140 --> 00:08:23.040]  不認識上帝的
[00:08:23.040 --> 00:08:25.640]  我們好像覺得
[00:08:25.640 --> 00:08:26.840]  很多基督徒
[00:08:26.840 --> 00:08:27.840]  因為我們在教會裡面
[00:08:27.840 --> 00:08:29.340]  當然有很多基督徒
[00:08:29.340 --> 00:08:31.440]  但當我們基督徒進入到這個社會的時候
[00:08:31.440 --> 00:08:32.840]  進入到這個世界的時候
[00:08:32.840 --> 00:08:35.840]  我們只不過是一個很少數的群體
[00:08:35.840 --> 00:08:39.440]  而我們這個大的群體
[00:08:39.440 --> 00:08:41.640]  是一個不敬虔的群體
[00:08:41.640 --> 00:08:43.840]  我們不要將心思
[00:08:43.840 --> 00:08:48.140]  放在這個大不敬虔的群體上面
[00:08:48.140 --> 00:08:50.340]  世界和其上的事
[00:08:50.340 --> 00:08:52.540]  與上帝和祂的旨意
[00:08:52.540 --> 00:08:54.840]  我稱祂為路不同
[00:08:54.840 --> 00:08:56.540]  不相為謀
[00:08:56.540 --> 00:08:59.240]  是沒有妥協的餘地
[00:08:59.240 --> 00:09:03.440]  正如我不能又愛我的太太
[00:09:03.440 --> 00:09:06.940]  又愛我的秘密情人
[00:09:06.940 --> 00:09:09.040]  兩者不能並存的
[00:09:09.040 --> 00:09:12.740]  我相信大家都認同
[00:09:12.740 --> 00:09:14.540]  史獨一漢說
[00:09:14.540 --> 00:09:17.740]  你不要愛這個世界
[00:09:17.740 --> 00:09:19.140]  當你愛這個世界的時候
[00:09:19.140 --> 00:09:20.840]  你愛上帝的心
[00:09:20.840 --> 00:09:22.640]  就不在你裡面
[00:09:22.640 --> 00:09:25.340]  本來用這個愛是很肯定的
[00:09:25.340 --> 00:09:26.440]  是命令的
[00:09:26.440 --> 00:09:28.440]  他很想告訴你
[00:09:28.440 --> 00:09:30.940]  我們必須要用一種
[00:09:30.940 --> 00:09:34.740]  可以控制的情感和意志
[00:09:34.740 --> 00:09:36.640]  去愛上帝
[00:09:36.640 --> 00:09:39.740]  同樣的一個可以控制的情感
[00:09:39.740 --> 00:09:40.740]  一個意志
[00:09:40.740 --> 00:09:42.340]  而且一個堅定的意志
[00:09:42.340 --> 00:09:45.640]  不愛這個世界
[00:09:45.640 --> 00:09:48.340]  今天世界上很多人的愛
[00:09:48.340 --> 00:09:50.140]  是不受控制的
[00:09:50.140 --> 00:09:52.340]  今天很多人的愛
[00:09:52.340 --> 00:09:54.840]  是沒有意志堅定的
[00:09:54.840 --> 00:09:57.640]  所以愛變成害
[00:09:57.640 --> 00:09:59.740]  但要漢很清楚告訴他
[00:09:59.740 --> 00:10:01.640]  我們用意志的愛
[00:10:01.640 --> 00:10:02.440]  堅定的愛
[00:10:02.440 --> 00:10:03.840]  去愛上帝
[00:10:03.840 --> 00:10:06.040]  同時間以堅定的愛
[00:10:06.040 --> 00:10:07.340]  意志的愛
[00:10:07.340 --> 00:10:08.940]  去否定這個世界
[00:10:08.940 --> 00:10:11.640]  拒絕這個世界
[00:10:11.640 --> 00:10:13.140]  正如雅各說
[00:10:13.140 --> 00:10:14.940]  與世俗為友的
[00:10:14.940 --> 00:10:17.640]  就是與神為敵
[00:10:17.640 --> 00:10:20.940]  黑白真是這麼清楚
[00:10:20.940 --> 00:10:23.240]  我們不要給自己藉口
[00:10:23.240 --> 00:10:24.640]  我們要兼愛
[00:10:24.640 --> 00:10:25.640]  這個世界是存在的
[00:10:25.640 --> 00:10:27.340]  為什麼不愛它
[00:10:27.340 --> 00:10:30.840]  我們不是不愛世界上的人
[00:10:30.840 --> 00:10:33.940]  我們不是不愛世界上的東西
[00:10:33.940 --> 00:10:35.940]  我們要珍惜花草樹木
[00:10:35.940 --> 00:10:36.940]  我們要環保
[00:10:36.940 --> 00:10:38.540]  我們要愛惜大自然
[00:10:38.540 --> 00:10:40.340]  我們要愛那些不信耶穌的人
[00:10:40.340 --> 00:10:42.240]  甚至在罪惡當中的人
[00:10:42.240 --> 00:10:44.240]  不過我們不愛
[00:10:44.240 --> 00:10:45.740]  他們所做的一些
[00:10:45.740 --> 00:10:47.840]  抵擋上帝的行為
[00:10:47.840 --> 00:10:50.940]  大家要分清楚
[00:10:50.940 --> 00:10:52.540]  這是第一個原因
[00:10:52.540 --> 00:10:54.340]  為什麼我們要和
[00:10:54.340 --> 00:10:56.340]  這個世界和世界上的東西
[00:10:56.340 --> 00:10:58.540]  那麼清楚分別呢
[00:10:58.540 --> 00:10:59.940]  是不是我們固執呢
[00:10:59.940 --> 00:11:02.140]  是不是我們心思狹隘呢
[00:11:02.140 --> 00:11:04.240]  約翰再次告訴我們
[00:11:04.240 --> 00:11:08.440]  世上的事不是從神而來的
[00:11:08.440 --> 00:11:12.840]  世界的事是罪惡的根源
[00:11:12.840 --> 00:11:15.540]  因為凡世界上的事
[00:11:15.540 --> 00:11:18.140]  就像肉體的情慾
[00:11:18.140 --> 00:11:19.840]  眼目的情慾
[00:11:19.840 --> 00:11:22.140]  並今生的驕傲
[00:11:22.140 --> 00:11:24.440]  都不是從父來的
[00:11:24.440 --> 00:11:28.340]  乃是從世界來的
[00:11:28.340 --> 00:11:30.040]  舊約很多時候
[00:11:30.040 --> 00:11:33.140]  會將眼目和慾望相連
[00:11:33.140 --> 00:11:35.040]  就是你眼目看到之後
[00:11:35.040 --> 00:11:36.640]  就會刺激你的慾望
[00:11:36.640 --> 00:11:39.540]  接著你就會做出罪行出來
[00:11:39.540 --> 00:11:42.240]  特別是性慾和驕傲
[00:11:42.240 --> 00:11:44.340]  所以在猶太教和哲學家裡
[00:11:44.340 --> 00:11:46.840]  他們甚至斥責那些
[00:11:46.840 --> 00:11:51.240]  很狂妄的自誇
[00:11:51.240 --> 00:11:53.140]  約翰將這三樣東西
[00:11:53.140 --> 00:11:57.140]  我們稱為兩個慾望加一個自誇
[00:11:57.140 --> 00:12:01.540]  在第十六節裡很清楚表明出來
[00:12:01.540 --> 00:12:03.340]  正如圖書
[00:12:03.340 --> 00:12:06.040]  他說這三種東西
[00:12:06.040 --> 00:12:07.940]  兩種慾望一種自誇
[00:12:07.940 --> 00:12:09.640]  就好像什麼呢
[00:12:09.640 --> 00:12:13.040]  就好像一個卑賤的渴求
[00:12:13.040 --> 00:12:15.540]  虛假的價值
[00:12:15.540 --> 00:12:18.040]  自我中心
[00:12:18.040 --> 00:12:20.440]  卑賤的渴求是什麼呢
[00:12:20.440 --> 00:12:23.240]  可能你也有很多太太
[00:12:23.240 --> 00:12:26.540]  甚至你也沒有任何缺乏
[00:12:26.540 --> 00:12:27.640]  但是這個卑賤的渴求
[00:12:27.640 --> 00:12:35.140]  會促使你奪人妻 殺人夫
[00:12:35.140 --> 00:12:36.540]  很多時候
[00:12:36.540 --> 00:12:38.440]  我們都會被一個
[00:12:38.440 --> 00:12:42.240]  不健全的世界的價值觀影響我們
[00:12:42.240 --> 00:12:47.040]  甚至被那個虛假的價值觀誤導我們
[00:12:47.040 --> 00:12:49.640]  使我們只顧自己
[00:12:49.640 --> 00:12:51.540]  正如早堂的時候
[00:12:51.540 --> 00:12:52.940]  陳姑娘也說
[00:12:52.940 --> 00:12:54.440]  如果世界上有兩個二人
[00:12:54.440 --> 00:12:56.240]  一個就是我 一個就是我兒子
[00:12:56.240 --> 00:12:58.240]  如果世界上只有一個二人
[00:12:58.240 --> 00:13:00.540]  那個肯定是我
[00:13:00.540 --> 00:13:04.240]  人都是顧自己
[00:13:04.240 --> 00:13:07.040]  虛假的價值會告訴你
[00:13:07.040 --> 00:13:10.440]  人不為己 天誅地滅
[00:13:10.440 --> 00:13:12.640]  這是一個錯誤的價值觀
[00:13:12.640 --> 00:13:14.740]  不在於是物質
[00:13:14.740 --> 00:13:17.040]  不在於只是金錢
[00:13:17.040 --> 00:13:19.940]  而是在於我們的心態上已經
[00:13:19.940 --> 00:13:25.440]  完全被扭曲 被污染
[00:13:25.440 --> 00:13:27.140]  約翰很清楚
[00:13:27.140 --> 00:13:30.440]  將這兩個慾望一個字誇來說明
[00:13:30.440 --> 00:13:33.740]  第一個慾望是一個肉體的慾望
[00:13:33.740 --> 00:13:37.940]  就是這個慾望會使我們遠離上帝
[00:13:37.940 --> 00:13:43.940]  破壞了我們與上帝相交的那種渴求
[00:13:43.940 --> 00:13:45.740]  上星期潘長老跟我們說
[00:13:45.740 --> 00:13:47.740]  與神相交這個相交
[00:13:47.740 --> 00:13:50.740]  就是和上帝的心靈相通
[00:13:50.740 --> 00:13:53.940]  原來當這個肉體的慾望
[00:13:53.940 --> 00:13:56.140]  佔據我們的心的時候
[00:13:56.140 --> 00:13:58.440]  它會攔阻我們
[00:13:58.440 --> 00:13:59.740]  來怎樣呢?
[00:13:59.740 --> 00:14:01.040]  去親近上帝
[00:14:01.040 --> 00:14:04.640]  與上帝相交
[00:14:04.640 --> 00:14:07.140]  今天還沒靈修
[00:14:07.140 --> 00:14:08.940]  很睏
[00:14:08.940 --> 00:14:11.340]  好了 不經意打開電視機
[00:14:11.340 --> 00:14:17.140]  嘩 突然播一場很好看的一種節目
[00:14:17.140 --> 00:14:19.140]  當場醒神了
[00:14:19.140 --> 00:14:20.740]  繼續看
[00:14:20.740 --> 00:14:22.740]  看完之後 哎呀 還沒靈修
[00:14:22.740 --> 00:14:24.740]  不過看完很累 過了十二點
[00:14:24.740 --> 00:14:27.440]  算了 明天早上再靈修
[00:14:27.440 --> 00:14:29.940]  肉體的慾望
[00:14:29.940 --> 00:14:34.340]  原來叫我們去探求世界的東西
[00:14:34.340 --> 00:14:37.640]  這些東西原本都不一定錯的
[00:14:37.640 --> 00:14:39.740]  但是這些東西往往會破壞了
[00:14:39.740 --> 00:14:43.340]  我們原本要親近上帝的那份渴求
[00:14:43.340 --> 00:14:44.440]  頂智妹
[00:14:44.440 --> 00:14:47.740]  多少時候為了體貼我們自己
[00:14:47.740 --> 00:14:49.440]  可能很累
[00:14:49.440 --> 00:14:52.540]  或者有些我們認為更重的東西
[00:14:52.540 --> 00:14:55.640]  以致妨礙我們去親近上帝
[00:14:55.640 --> 00:14:57.740]  甚至我們裡面那種
[00:14:57.740 --> 00:15:00.040]  很自然的貪慾
[00:15:00.040 --> 00:15:04.740]  叫我們顯出我們的愚昧
[00:15:04.740 --> 00:15:06.640]  三十多年前
[00:15:06.640 --> 00:15:10.240]  我仍然很年輕的時候
[00:15:10.240 --> 00:15:13.440]  大概是四月初的時間
[00:15:13.440 --> 00:15:14.740]  我忘記了
[00:15:14.740 --> 00:15:17.140]  我收到一封影印的信
[00:15:17.140 --> 00:15:18.940]  我都忘記說什麼了
[00:15:18.940 --> 00:15:20.540]  不過肯定記得他說
[00:15:20.540 --> 00:15:23.240]  請你將這封信影印給十個人
[00:15:23.240 --> 00:15:27.540]  那你們就會得到一份獎品
[00:15:27.540 --> 00:15:31.840]  我真的很天真 很順服地去影印給十個人
[00:15:31.840 --> 00:15:34.340]  當然我忘記寄給誰了
[00:15:34.340 --> 00:15:36.340]  又要去交影印費
[00:15:36.340 --> 00:15:38.440]  又要給郵費
[00:15:38.440 --> 00:15:39.940]  結果
[00:15:39.940 --> 00:15:40.940]  結果就是說
[00:15:40.940 --> 00:15:45.140]  這個是愚人節的節目
[00:15:45.140 --> 00:15:48.140]  為什麼我這麼笨呢
[00:15:48.140 --> 00:15:50.040]  當然我真的不是很聰明
[00:15:50.040 --> 00:15:53.340]  但更重要是因為我們裡面那種肉體的慾望
[00:15:53.340 --> 00:15:55.140]  就貪那些小便宜
[00:15:55.140 --> 00:15:56.840]  以為真的有獎品
[00:15:56.840 --> 00:15:58.240]  如果現在想清楚
[00:15:58.240 --> 00:15:59.940]  怎麼會那麼有好處呢
[00:15:59.940 --> 00:16:02.740]  他怎麼知道我真的寄給十個人呢
[00:16:02.740 --> 00:16:04.440]  當然現在又發生另外一個問題
[00:16:04.440 --> 00:16:08.040]  就是說現在網上的東西很容易傳給別人
[00:16:08.040 --> 00:16:09.040]  你不傳
[00:16:09.040 --> 00:16:11.840]  你就會下個月交什麼費
[00:16:11.840 --> 00:16:15.340]  我都收到很多
[00:16:15.340 --> 00:16:18.240]  肉體的慾望
[00:16:18.240 --> 00:16:22.340]  反映了我們裡面的罪
[00:16:22.340 --> 00:16:24.840]  對一些物質的貪慕
[00:16:24.840 --> 00:16:27.640]  眼目的慾望很厲害
[00:16:27.640 --> 00:16:31.140]  是指導我們對一切所見到的東西
[00:16:31.140 --> 00:16:33.240]  產生一種很不正確
[00:16:33.240 --> 00:16:37.240]  我們稱之為一種邪的念頭
[00:16:37.240 --> 00:16:39.240]  眼睛被譽為
[00:16:39.240 --> 00:16:42.540]  敗壞的情慾
[00:16:42.540 --> 00:16:44.640]  你看到一個美麗的東西
[00:16:44.640 --> 00:16:46.240]  是沒有錯的
[00:16:46.240 --> 00:16:48.240]  但如果當我們裡面
[00:16:48.240 --> 00:16:50.540]  有一些不好的念頭的時候
[00:16:50.540 --> 00:16:51.740]  可能就會
[00:16:51.740 --> 00:16:53.640]  再想多一些東西的時候
[00:16:53.640 --> 00:16:55.740]  就會產生罪來
[00:16:55.740 --> 00:16:56.840]  所以弟兄姊妹
[00:16:56.840 --> 00:16:58.840]  面對眼目的情慾
[00:16:58.840 --> 00:17:02.840]  我們必須要警醒留心
[00:17:02.840 --> 00:17:03.940]  夏娃
[00:17:03.940 --> 00:17:06.140]  見到分別是我樹
[00:17:06.140 --> 00:17:08.140]  這麼美麗
[00:17:08.140 --> 00:17:09.940]  就產生罪來了
[00:17:09.940 --> 00:17:12.240]  大衛見到
[00:17:12.240 --> 00:17:14.140]  這麼美麗的拔士巴
[00:17:14.140 --> 00:17:16.640]  在做一些這麼私人的事情的時候
[00:17:16.640 --> 00:17:20.540]  他也是動了一些不應該有的念頭
[00:17:20.540 --> 00:17:22.240]  所以眼目的情慾
[00:17:22.240 --> 00:17:25.240]  是非常厲害的武器
[00:17:25.240 --> 00:17:27.040]  這些都是來自世界的
[00:17:27.040 --> 00:17:29.140]  來自罪的根源
[00:17:29.140 --> 00:17:30.840]  約翰接著說
[00:17:30.840 --> 00:17:33.040]  今生的驕傲
[00:17:33.040 --> 00:17:34.740]  簡單來說
[00:17:34.740 --> 00:17:36.840]  就是為自己所擁有
[00:17:36.840 --> 00:17:40.640]  和所做過的事情去誇口
[00:17:40.640 --> 00:17:43.140]  你為什麼誇口呢
[00:17:43.140 --> 00:17:46.140]  在國內我收到一個訊息說
[00:17:46.140 --> 00:17:48.940]  在國內有些富二代
[00:17:48.940 --> 00:17:52.440]  竟然把自己的銀紙
[00:17:52.440 --> 00:17:54.340]  名牌的袋
[00:17:54.340 --> 00:17:55.540]  名車
[00:17:55.540 --> 00:17:57.140]  甚至自己的定期存款
[00:17:57.140 --> 00:17:58.540]  有多少銀碼
[00:17:58.540 --> 00:18:00.340]  放上網
[00:18:00.340 --> 00:18:02.540]  接著有另一個富二代不值得
[00:18:02.540 --> 00:18:03.940]  你很厲害嗎
[00:18:03.940 --> 00:18:06.940]  我就把我的人民幣放上去拍給你看
[00:18:06.940 --> 00:18:08.540]  我的車比你還漂亮
[00:18:08.540 --> 00:18:10.040]  我的袋比你還明
[00:18:10.040 --> 00:18:13.740]  我的定期存款比你還厲害
[00:18:13.740 --> 00:18:16.540]  我不知道真假
[00:18:16.540 --> 00:18:18.640]  人會為自己所擁有的
[00:18:18.640 --> 00:18:20.840]  特別在這裡強調今生的驕傲
[00:18:20.840 --> 00:18:23.440]  很多時候是指自己所擁有的財富
[00:18:23.440 --> 00:18:27.440]  人總要炫耀自己的財富
[00:18:27.440 --> 00:18:30.840]  以前有些衣服特別把牌子凸出來
[00:18:30.840 --> 00:18:34.340]  是都不要凸出來
[00:18:34.340 --> 00:18:37.540]  要讓人知道我穿著名牌
[00:18:37.540 --> 00:18:39.240]  聖經說
[00:18:39.240 --> 00:18:42.540]  不要仗勢欺人
[00:18:42.540 --> 00:18:45.340]  也不要因搶奪而驕傲
[00:18:45.340 --> 00:18:47.640]  若財寶加增
[00:18:47.640 --> 00:18:50.140]  不要放在心上
[00:18:50.140 --> 00:18:52.640]  驕傲在敗壞而先
[00:18:52.640 --> 00:18:57.940]  狂心在跌倒之前
[00:18:57.940 --> 00:19:00.440]  始終因為驕傲
[00:19:00.440 --> 00:19:03.040]  即是列祖因為驕傲
[00:19:03.040 --> 00:19:05.140]  因為貪婪
[00:19:05.140 --> 00:19:07.640]  使人類落在一個罪
