
[00:00:00.000 --> 00:00:05.000]  今天我們和大家開始一個新的講道系列
[00:09:56.000 --> 00:09:58.000]  蒙因得救
[00:09:58.000 --> 00:10:00.000]  因信清義
[00:10:00.000 --> 00:10:03.000]  但是我們其實尚未成聖
[00:10:03.000 --> 00:10:06.000]  我們整個基督徒生活
[00:10:06.000 --> 00:10:08.000]  都是其實追求一個
[00:10:08.000 --> 00:10:11.000]  靈性上更加聖潔的地步
[00:10:11.000 --> 00:10:13.000]  因此重建聖潔
[00:10:13.000 --> 00:10:16.000]  不只是我們對外面的人
[00:10:16.000 --> 00:10:19.000]  去幫助這個不聖潔的世界
[00:10:19.000 --> 00:10:21.000]  使得他去潔淨
[00:10:21.000 --> 00:10:23.000]  重建聖潔其實是我們
[00:10:23.000 --> 00:10:25.000]  作為個人和群體
[00:10:25.000 --> 00:10:28.000]  必須首先內在去追求的事情
[00:10:28.000 --> 00:10:30.000]  這就是為何我和大家說
[00:10:30.000 --> 00:10:33.000]  建立靈命為使命
[00:10:33.000 --> 00:10:36.000]  因為我們都是建國的聖徒
[00:10:36.000 --> 00:10:39.000]  正如第十九節和大家看到
[00:10:39.000 --> 00:10:42.000]  如此可見 你們不再是外人
[00:10:42.000 --> 00:10:43.000]  或寄居的
[00:10:43.000 --> 00:10:46.000]  你們是聖徒的同國之民
[00:10:46.000 --> 00:10:49.000]  是神家類的人
[00:10:49.000 --> 00:10:51.000]  誰是聖徒呢
[00:10:51.000 --> 00:10:55.000]  聖徒的意思在這裡說得很清楚
[00:10:55.000 --> 00:10:57.000]  就是我們不再是外人
[00:10:57.000 --> 00:10:59.000]  或者是寄居
[00:10:59.000 --> 00:11:01.000]  我們是聖徒
[00:11:01.000 --> 00:11:02.000]  同國之民
[00:11:02.000 --> 00:11:05.000]  是神的家人
[00:11:05.000 --> 00:11:07.000]  我們今天在座
[00:11:07.000 --> 00:11:09.000]  大部份都不是在美國出生
[00:11:09.000 --> 00:11:12.000]  因此我們對什麼是外國人
[00:11:12.000 --> 00:11:14.000]  做二等公民的意思
[00:11:14.000 --> 00:11:16.000]  可能大家都有了解
[00:11:16.000 --> 00:11:19.000]  我們來自不同的國家
[00:11:19.000 --> 00:11:21.000]  在不同的文化長大
[00:11:21.000 --> 00:11:23.000]  用不同的語言
[00:11:23.000 --> 00:11:28.000]  可能有不同的社會價值觀
[00:11:28.000 --> 00:11:31.000]  但是保羅說的外人
[00:11:31.000 --> 00:11:35.000]  其實是基於他作為猶太人
[00:11:35.000 --> 00:11:38.000]  以血統的身份來說
[00:11:38.000 --> 00:11:40.000]  從這個角度來說
[00:11:40.000 --> 00:11:44.000]  以忽所人大部份是來自外邦
[00:11:44.000 --> 00:11:48.000]  其實之前保羅已經解釋了
[00:11:48.000 --> 00:11:51.000]  外人對他來說的含義
[00:11:51.000 --> 00:11:53.000]  所以你們當記住從前
[00:11:53.000 --> 00:11:55.000]  你們照著肉體說是外邦人
[00:11:55.000 --> 00:11:57.000]  被那些所謂受割禮的
[00:11:57.000 --> 00:11:59.000]  稱為沒受割禮的
[00:11:59.000 --> 00:12:03.000]  割禮是人手在肉體所承的
[00:12:03.000 --> 00:12:05.000]  那時候你們與基督無關
[00:12:05.000 --> 00:12:08.000]  被排除在以色列國之外
[00:12:08.000 --> 00:12:11.000]  在那些所應許的諸約上是外人
[00:12:11.000 --> 00:12:14.000]  在這世上沒有盼望沒有神
[00:12:14.000 --> 00:12:16.000]  但如今在基督耶穌裡
[00:12:16.000 --> 00:12:19.000]  你們這些從前在遠處的人
[00:12:19.000 --> 00:12:21.000]  藉著基督的血
[00:12:21.000 --> 00:12:24.000]  已經被帶到近處了
[00:12:24.000 --> 00:12:28.000]  雖然保羅一直堅持
[00:12:28.000 --> 00:12:29.000]  也很清楚解釋
[00:12:29.000 --> 00:12:30.000]  他的目的不是
[00:12:30.000 --> 00:12:33.000]  把這些外邦人變成猶太人
[00:12:33.000 --> 00:12:36.000]  但是保羅也不想
[00:12:36.000 --> 00:12:39.000]  他們繼續當自己是外人
[00:12:39.000 --> 00:12:41.000]  因為保羅用這個外邦人
[00:12:41.000 --> 00:12:44.000]  包括有一個負面的含義
[00:12:44.000 --> 00:12:46.000]  如果大家繼續看就會看到
[00:12:46.000 --> 00:12:48.000]  所以我這樣說
[00:12:48.000 --> 00:12:50.000]  並且在主裡忠告
[00:12:50.000 --> 00:12:53.000]  你們行事不要再像外邦人那樣
[00:12:53.000 --> 00:12:57.000]  在自己虛妄的理性中行事
[00:12:57.000 --> 00:12:59.000]  他們的意念變為黑暗
[00:12:59.000 --> 00:13:02.000]  因為那在自己裡面的愚昧無知
[00:13:02.000 --> 00:13:04.000]  和心裡的剛硬
[00:13:04.000 --> 00:13:08.000]  就與神的生命隔絕了
[00:13:08.000 --> 00:13:12.000]  基督徒生活在這個世界上
[00:13:12.000 --> 00:13:15.000]  但我們不是屬於這個世界
[00:13:15.000 --> 00:13:19.000]  我們進入這個世界是為了救人
[00:13:19.000 --> 00:13:26.000]  但是我們要時刻去提醒自己
[00:13:26.000 --> 00:13:30.000]  不要在救人的過程當中
[00:13:30.000 --> 00:13:35.000]  讓自己被這個世界同化
[00:13:35.000 --> 00:13:38.000]  我們不應該再按照世俗的智慧
[00:13:38.000 --> 00:13:41.000]  來思考和行事
[00:13:41.000 --> 00:13:44.000]  因為我們是聖徒
[00:13:44.000 --> 00:13:47.000]  我們的思想我們的言行
[00:13:47.000 --> 00:13:51.000]  是需要藉著神聖結的話語來成性的
[00:13:51.000 --> 00:13:53.000]  對某些人來說
[00:13:53.000 --> 00:13:58.000]  叫自己做聖徒聽起來可能有點精英主義
[00:13:58.000 --> 00:14:01.000]  部分原因是羅馬天主教
[00:14:01.000 --> 00:14:04.000]  將聖徒的身份
[00:14:04.000 --> 00:14:07.000]  這個稱呼變成一個特殊的稱呼
[00:14:07.000 --> 00:14:10.000]  部分的原因我覺得作為中國人
[00:14:10.000 --> 00:14:13.000]  我們叫人做聖人是一個特別的了解
[00:14:13.000 --> 00:14:16.000]  但是在聖經裡的用法
[00:14:16.000 --> 00:14:21.000]  聖徒其實只不過是信徒的另一個稱呼
[00:14:21.000 --> 00:14:25.000]  保羅在這封信開始的時候
[00:14:25.000 --> 00:14:29.000]  就已經叫以忽所人為聖徒
[00:14:29.000 --> 00:14:33.000]  照著神的旨意做基督耶穌使徒的保羅
[00:14:33.000 --> 00:14:36.000]  至住在以忽所的聖徒
[00:14:36.000 --> 00:14:41.000]  就是在基督耶穌裡的信徒們
[00:14:41.000 --> 00:14:44.000]  所以神的救贖計劃當中
[00:14:44.000 --> 00:14:47.000]  信心是那條途徑
[00:14:47.000 --> 00:14:50.000]  聖結是目標
[00:14:50.000 --> 00:14:54.000]  因為有恩典的緣故我們成為信徒
[00:14:54.000 --> 00:14:57.000]  但是神救了我們其實是要我們成聖
[00:14:57.000 --> 00:15:01.000]  使我們都可以變成聖徒
[00:15:01.000 --> 00:15:05.000]  所以信徒和聖徒只不過是從兩個不同的角度
[00:15:05.000 --> 00:15:08.000]  去看我們和我們的身份
[00:15:08.000 --> 00:15:11.000]  當中他也說到使徒
[00:15:11.000 --> 00:15:13.000]  使徒又是什麼呢
[00:15:13.000 --> 00:15:15.000]  很明顯的使徒就不一樣了
[00:15:15.000 --> 00:15:17.000]  是一個特別的呼召
[00:15:17.000 --> 00:15:20.000]  所有信徒和聖徒都是使徒
[00:15:20.000 --> 00:15:23.000]  只是有少數人是
[00:15:23.000 --> 00:15:26.000]  這個就幫我們帶進第二點
[00:15:26.000 --> 00:15:29.000]  建國的聖徒建基在聖經
[00:15:29.000 --> 00:15:33.000]  聖經是使徒和先知所寫的
[00:15:33.000 --> 00:15:39.000]  所以聖經是由先知和使徒所建立的根基
[00:15:39.000 --> 00:15:41.000]  正如我們讀到
[00:15:41.000 --> 00:15:45.000]  並且被建造在使徒和先知的根基上
[00:15:45.000 --> 00:15:48.000]  基督耶穌自己為防角石
[00:15:48.000 --> 00:15:53.000]  聖經是以基督為中心的
[00:15:53.000 --> 00:15:58.000]  先知預言了受苦的僕人彌賽亞
[00:15:58.000 --> 00:16:01.000]  預言在耶穌身上應驗
[00:16:01.000 --> 00:16:07.000]  使徒是為耶穌基督復活的目擊證人
[00:16:07.000 --> 00:16:12.000]  因此由使徒和先知所寫的聖經
[00:16:12.000 --> 00:16:16.000]  就是以基督為防角石
[00:16:16.000 --> 00:16:20.000]  這個根基的其中一個很重要的部分
[00:16:20.000 --> 00:16:25.000]  是一直保留到新約時代才揭曉的奧秘
[00:16:25.000 --> 00:16:29.000]  這奧秘在別的各時世代並不顯明及人類
[00:16:29.000 --> 00:16:31.000]  不像如今藉著聖靈
[00:16:31.000 --> 00:16:35.000]  顯示給了他的聖使徒和先知們
[00:16:35.000 --> 00:16:39.000]  這奧秘就是外邦人在基督耶穌裡
[00:16:39.000 --> 00:16:42.000]  藉著福音成為共同的繼承人
[00:16:42.000 --> 00:16:45.000]  同屬一體 同蒙應許
[00:16:45.000 --> 00:16:47.000]  換句話說
[00:16:47.000 --> 00:16:53.000]  這個奧秘外邦人都可以繼承神的國度
[00:16:53.000 --> 00:16:55.000]  成為建國的聖徒
[00:16:55.000 --> 00:16:58.000]  是一個新的揭示
[00:16:58.000 --> 00:17:01.000]  是保羅在新約時代一個很重要的發現
[00:17:01.000 --> 00:17:04.000]  舊約當中有沒有暗示呢 是有的
[00:17:04.000 --> 00:17:07.000]  但在保羅長大的環境當中
[00:17:07.000 --> 00:17:11.000]  猶太人相信外邦人首先要成為猶太人
[00:17:11.000 --> 00:17:14.000]  才能夠成為聖徒
[00:17:14.000 --> 00:17:18.000]  保羅發現這是一個錯誤的看法
[00:17:18.000 --> 00:17:22.000]  其實猶太人和外邦人的門徒
[00:17:22.000 --> 00:17:27.000]  都是透過成為耶穌基督而成為信徒
[00:17:27.000 --> 00:17:31.000]  成為聖徒 成為神國的公民
[00:17:31.000 --> 00:17:35.000]  如果猶太人和外邦人有任何分別
[00:17:35.000 --> 00:17:40.000]  就只是猶太人在外邦人還沒有聽過彌賽
[00:17:40.000 --> 00:17:43.000]  聽過基督之前
[00:17:43.000 --> 00:17:47.000]  他們已經對基督有了解
[00:17:47.000 --> 00:17:53.000]  但人不是因為聽過關於基督的資訊而得救
[00:17:53.000 --> 00:17:58.000]  人是透過相信耶穌基督才能得救
[00:17:58.000 --> 00:18:02.000]  所以保羅就是為了宣揚這個奧秘
[00:18:02.000 --> 00:18:05.000]  成為了外邦人的使徒
[00:18:05.000 --> 00:18:10.000]  保羅說 我在所有聖徒中比最少的還少
[00:18:10.000 --> 00:18:12.000]  但被賜了這恩典
[00:18:12.000 --> 00:18:18.000]  是為了把基督那無法測到的封聖傳給外邦人
[00:18:18.000 --> 00:18:23.000]  為什麼保羅比最少的聖徒還要少呢
[00:18:23.000 --> 00:18:26.000]  不是因為他是一個二等聖徒
[00:18:26.000 --> 00:18:28.000]  因為根本就沒有二等聖徒這回事
[00:18:28.000 --> 00:18:34.000]  保羅只是認為他不配得被算是聖徒之列
[00:18:34.000 --> 00:18:39.000]  因為他得救之前曾經迫害過聖徒
[00:18:39.000 --> 00:18:43.000]  但是他得救 神仍然是私隱去得救
[00:18:43.000 --> 00:18:45.000]  這麼壞的人神都要得救
[00:18:45.000 --> 00:18:47.000]  不是因為他做過什麼好事
[00:18:47.000 --> 00:18:51.000]  只是為了神要給他一個呼召
[00:18:51.000 --> 00:18:57.000]  把基督無法測到封聖的恩典帶給外邦人
[00:18:57.000 --> 00:19:01.000]  這也是神擺在我們面前的使命
[00:19:01.000 --> 00:19:08.000]  除了藉著先知和使徒來寫聖經 奠根基之外
[00:19:08.000 --> 00:19:13.000]  其實神也呼召了一些人去教聖經
[00:19:13.000 --> 00:19:17.000]  他們就是傳福音 做牧者 或者做教師的人
[00:19:17.000 --> 00:19:23.000]  他賜下一些人做使徒 一些做先知 一些做傳福音者
[00:19:23.000 --> 00:19:30.000]  一些人做牧人 或者教師 為了要裝備聖徒去做服侍的工作
[00:19:30.000 --> 00:19:32.000]  以建立基督的身體
[00:19:32.000 --> 00:19:36.000]  直到我們大家達到在信仰上
[00:19:36.000 --> 00:19:39.000]  及對神兒子真正認識上的合一
[00:19:39.000 --> 00:19:42.000]  達到成熟人的地步
[00:19:42.000 --> 00:19:46.000]  達到基督那豐盛完美的新良
[00:19:46.000 --> 00:19:49.000]  所以有些人最初是寫下聖經的
[00:19:49.000 --> 00:19:51.000]  這些使徒和先知
[00:19:51.000 --> 00:19:57.000]  有些人是呼召使用聖經來教導以後的世代
[00:19:57.000 --> 00:20:00.000]  但他們也有一個共同的工作
[00:20:00.000 --> 00:20:03.000]  就是透過口說話
[00:20:03.000 --> 00:20:07.000]  此外 他們也有一個共同的目標
[00:20:07.000 --> 00:20:12.000]  就是要裝備聖徒去做服侍的工作
[00:20:12.000 --> 00:20:19.000]  今天我們可以撇開這五種恩賜 五種食分之間的差別
[00:20:19.000 --> 00:20:22.000]  先看他們共同的目標
[00:20:22.000 --> 00:20:26.000]  按照這個目標 作為神的傳話人
[00:20:26.000 --> 00:20:29.000]  最重要的問題是
[00:20:29.000 --> 00:20:36.000]  有沒有提供一些裝備給聖徒去做服侍的工作
[00:20:36.000 --> 00:20:39.000]  我是教神學院的
[00:20:39.000 --> 00:20:41.000]  所以教神學院學生的時候
[00:20:41.000 --> 00:20:43.000]  最重要就是教這一點
[00:20:43.000 --> 00:20:45.000]  要抵擋一切的引誘
[00:20:45.000 --> 00:20:49.000]  不要嘗試去做一個萬能人
[00:20:49.000 --> 00:20:52.000]  我們最重要的工作
[00:20:52.000 --> 00:20:54.000]  我教學生的是
[00:20:54.000 --> 00:21:00.000]  看看自己有沒有幫助聖徒提供足夠的設備
[00:21:00.000 --> 00:21:03.000]  提供足夠的工具
[00:21:03.000 --> 00:21:06.000]  去做他們要做的事
[00:21:06.000 --> 00:21:11.000]  這是我們作為傳道人衡量自己的果效的目標
[00:21:11.000 --> 00:21:15.000]  如果你嘗試去做萬能人
[00:21:15.000 --> 00:21:18.000]  你就會把那些工具留給自己
[00:21:18.000 --> 00:21:22.000]  但如果你聽神的話
