
[00:00:00.000 --> 00:00:04.800]  我們今天分享的題目叫做「齊來全福音」
[00:02:15.800 --> 00:02:19.640]  當中有三個少年人帶了他的朋友信耶穌
[00:02:19.640 --> 00:02:23.200]  給掌聲耶穌
[00:02:23.200 --> 00:02:24.080]  有一些是這樣說的
[00:02:24.080 --> 00:02:25.680]  說因為教會有興趣班
[00:02:25.680 --> 00:02:28.440]  所以我來到的時候不單止學興趣
[00:02:28.440 --> 00:02:30.360]  接著就回了教會
[00:02:30.360 --> 00:02:34.640]  有一些是說我回來的時候教會有外宴
[00:02:34.640 --> 00:02:37.480]  我和爸爸媽媽一起來外宴
[00:02:37.480 --> 00:02:40.600]  於是來到外宴我們在那裡就信耶穌
[00:02:40.600 --> 00:02:42.640]  接著就回教會
[00:02:42.640 --> 00:02:44.440]  接著我就問少年一個問題
[00:02:44.440 --> 00:02:48.880]  我說有沒有少年你是逛街的時候
[00:02:48.880 --> 00:02:51.800]  突然間有個天使吊起你
[00:02:51.800 --> 00:02:55.040]  接著飛你回來雅根堂
[00:02:55.040 --> 00:02:56.360]  少年在那裡笑
[00:02:56.360 --> 00:02:58.280]  當然是沒有
[00:02:58.280 --> 00:02:59.680]  我也問有沒有人
[00:02:59.680 --> 00:03:02.600]  你本來逛街本來想去逛商場
[00:03:02.600 --> 00:03:04.040]  你一推開商場的門
[00:03:04.040 --> 00:03:04.720]  嘩
[00:03:04.720 --> 00:03:06.560]  原來是一道隨意門
[00:03:06.560 --> 00:03:09.080]  你突然進來雅根堂
[00:03:09.080 --> 00:03:10.480]  少年當然是在那裡狂笑
[00:03:10.480 --> 00:03:11.680]  沒有啦
[00:03:11.680 --> 00:03:12.880]  我也想問問大家
[00:03:12.880 --> 00:03:15.120]  這裡有沒有你逛街的時候
[00:03:15.120 --> 00:03:16.240]  有個天使吊起你
[00:03:16.240 --> 00:03:17.520]  接著你飛來雅根堂
[00:03:17.520 --> 00:03:20.080]  他說沒有我舉手我也認識你
[00:03:20.080 --> 00:03:20.920]  應該也沒有
[00:03:20.920 --> 00:03:22.280]  我經常想如果真的有的話
[00:03:22.280 --> 00:03:25.880]  我不知道是不是需要兩個天使才能把我吊來
[00:03:25.880 --> 00:03:30.000]  有沒有人你本來回家的時候開了那道門
[00:03:30.000 --> 00:03:31.240]  誰知道那道門是隨意門
[00:03:31.240 --> 00:03:33.400]  你來了教會的
[00:03:33.400 --> 00:03:34.600]  沒有吧
[00:03:34.600 --> 00:03:36.400]  但是昨天有一個人回應我很感動
[00:03:36.400 --> 00:03:37.320]  他說不是啊
[00:03:37.320 --> 00:03:39.120]  梁牧師有啊
[00:03:39.120 --> 00:03:41.120]  當我打開雅根堂那道門的時候
[00:03:41.120 --> 00:03:42.600]  那不是我家裡的門
[00:03:42.600 --> 00:03:42.920]  嘩
[00:03:42.920 --> 00:03:43.520]  很感動
[00:03:43.520 --> 00:03:44.080]  是不是
[00:03:44.080 --> 00:03:45.520]  多謝多謝
[00:03:47.200 --> 00:03:48.840]  通常都不會是這樣發生
[00:03:48.840 --> 00:03:49.320]  怎樣啊
[00:03:49.320 --> 00:03:52.400]  神通常是藉著人
[00:03:52.400 --> 00:03:54.000]  將人帶到教會
[00:03:54.000 --> 00:03:57.840]  所以我們要繼續努力去傳福音
[00:03:57.840 --> 00:03:58.160]  是吧
[00:03:58.160 --> 00:03:59.120]  2023年
[00:03:59.120 --> 00:03:59.400]  是吧
[00:03:59.400 --> 00:04:00.760]  剛才好好啊
[00:04:00.760 --> 00:04:01.880]  Leo也鼓勵我們
[00:04:01.880 --> 00:04:03.080]  我們繼續努力傳福音
[00:04:03.080 --> 00:04:03.320]  好嗎
[00:04:03.320 --> 00:04:05.360]  我跟大哥我們要努力傳福音
[00:04:05.360 --> 00:04:07.360]  好
[00:04:07.360 --> 00:04:10.440]  這麼小聲的
[00:04:10.440 --> 00:04:12.240]  喊好過真的情何以堪
[00:04:12.240 --> 00:04:13.360]  只有他一個喊
[00:04:13.360 --> 00:04:14.960]  我們有沒有努力傳福音
[00:04:14.960 --> 00:04:17.520]  我們有努力傳福音
[00:04:17.520 --> 00:04:20.440]  今天我們去到羅馬書九章至十章
[00:04:20.440 --> 00:04:25.480]  其實保羅是給了我們有關傳福音很重要的教導
[00:04:25.480 --> 00:04:26.680]  我們說我們要傳福音
[00:04:26.680 --> 00:04:29.320]  但是究竟聖經保羅這裡怎麼說呢
[00:04:29.320 --> 00:04:32.680]  很想藉著羅馬書九章至十章
[00:04:32.680 --> 00:04:35.440]  我們一起去學三個很重要的功課
[00:04:35.440 --> 00:04:37.560]  我們首先一起去看第一個功課
[00:04:37.560 --> 00:04:38.600]  第一個功課是
[00:04:38.600 --> 00:04:43.600]  認定耶穌是救恩唯一的道路
[00:04:43.600 --> 00:04:46.360]  我們首先一起讀九章三十至三十三節
[00:04:46.360 --> 00:04:47.040]  我們一起讀
[00:04:47.040 --> 00:04:48.280]  一二三
[00:04:48.280 --> 00:04:51.280]  這樣我們可說什麼呢
[00:04:51.280 --> 00:04:56.280]  那本來不追求義的外邦人反得了義
[00:04:56.280 --> 00:04:59.040]  就是因信而得的義
[00:04:59.040 --> 00:05:02.240]  但以色列人追求律法的義
[00:05:02.240 --> 00:05:04.760]  反得不著律法的義
[00:05:04.760 --> 00:05:06.880]  這是什麼原因呢
[00:05:06.880 --> 00:05:10.440]  是因為他們不憑著信心求
[00:05:10.440 --> 00:05:12.600]  只憑著行為求
[00:05:12.600 --> 00:05:16.000]  他們正跌在那半腳石上
[00:05:16.000 --> 00:05:18.120]  就如經上所記
[00:05:18.120 --> 00:05:22.000]  我再石安放一塊半腳的石頭
[00:05:22.000 --> 00:05:23.760]  跌人的盤石
[00:05:23.760 --> 00:05:27.520]  信靠他的人必不至於生鬼
[00:05:27.520 --> 00:05:29.560]  這裡保羅是在說
[00:05:29.560 --> 00:05:33.440]  以色列人為什麼不信主那個議題
[00:05:33.440 --> 00:05:36.480]  一開始他用可說什麼
[00:05:36.480 --> 00:05:38.400]  接著他就進入他講的內容
[00:05:38.400 --> 00:05:39.520]  他說很特別
[00:05:39.520 --> 00:05:43.080]  他說不追求義的外邦人
[00:05:43.080 --> 00:05:44.120]  即不是以色列人
[00:05:44.120 --> 00:05:46.040]  外邦人反而得了義
[00:05:46.040 --> 00:05:47.040]  為什麼呢
[00:05:47.040 --> 00:05:48.880]  因為他們信耶穌
[00:05:48.880 --> 00:05:51.520]  這裡講信是兩樣東西
[00:05:51.520 --> 00:05:54.320]  第一是神自己的信實
[00:05:54.320 --> 00:05:58.640]  第二是人用信心對神的回應
[00:05:58.640 --> 00:06:00.440]  在第三十一節保羅說
[00:06:00.440 --> 00:06:02.800]  以色列人他們追求律法的義
[00:06:02.800 --> 00:06:05.320]  反而得不到律法的義
[00:06:05.320 --> 00:06:07.920]  在第三十二節他問為什麼呢
[00:06:07.920 --> 00:06:11.280]  因為他們不願意信耶穌
[00:06:11.280 --> 00:06:13.680]  他們不憑信心求
[00:06:13.680 --> 00:06:16.960]  只是憑著自己的行為
[00:06:16.960 --> 00:06:18.920]  以色列人他們不信耶穌
[00:06:18.920 --> 00:06:21.280]  他們不相信耶穌就是
[00:06:21.280 --> 00:06:24.360]  舊約預言的救世主尼賽亞
[00:06:24.360 --> 00:06:27.360]  這裡保羅他不是要貶低律法
[00:06:27.360 --> 00:06:31.360]  他只是知道以色列人錯誤地認為
[00:06:31.360 --> 00:06:34.040]  能夠靠著自己
[00:06:34.040 --> 00:06:38.240]  去成就去實現律法的義
[00:06:38.240 --> 00:06:40.080]  其實保羅說我們不能夠靠自己
[00:06:40.080 --> 00:06:43.040]  我們靠自己不能夠成就律法的義
[00:06:43.040 --> 00:06:45.160]  所以保羅在這裡引用了
[00:06:45.160 --> 00:06:47.040]  《爾賽亞書》裡面一段經文
[00:06:47.040 --> 00:06:50.640]  我在錫安放一塊半腳的石頭
[00:06:50.640 --> 00:06:52.040]  跌人的盆石
[00:06:52.040 --> 00:06:53.560]  其實這個就是耶穌
[00:06:53.560 --> 00:06:55.520]  以色列人他們不能夠得著義
[00:06:55.520 --> 00:06:57.520]  因為他們不肯信耶穌
[00:06:57.520 --> 00:06:59.320]  他們不肯信耶穌就是
[00:06:59.320 --> 00:07:02.120]  舊約所預言的尼賽亞
[00:07:02.120 --> 00:07:05.680]  但是保羅說如果今天你願意信耶穌的話
[00:07:05.680 --> 00:07:10.520]  信靠他的人必不至於受愧
[00:07:10.520 --> 00:07:13.960]  所以我們繼續去讀第十章一至四節
[00:07:13.960 --> 00:07:15.720]  我們一起讀 一二三
[00:07:15.720 --> 00:07:19.000]  弟兄們 我心裡所願的
[00:07:19.000 --> 00:07:20.760]  向神所求的
[00:07:20.760 --> 00:07:23.440]  是要以色列人得救
[00:07:23.440 --> 00:07:27.360]  我可以證明 他們向神有熱心
[00:07:27.360 --> 00:07:30.080]  但不是按著真知識
[00:07:30.080 --> 00:07:32.600]  因為不知道神的義
[00:07:32.600 --> 00:07:34.760]  想要立自己的義
[00:07:34.760 --> 00:07:37.120]  就不服神的義了
[00:07:37.120 --> 00:07:40.200]  律法的總結就是基督
[00:07:40.200 --> 00:07:43.800]  使凡信他的都得著義
[00:07:43.800 --> 00:07:45.280]  保羅繼續說
[00:07:45.280 --> 00:07:49.400]  他說其實我的心很想以色列人得救
[00:07:49.400 --> 00:07:51.760]  他說我可以向你證明
[00:07:51.760 --> 00:07:54.680]  其實以色列人向神是有熱心的
[00:07:54.680 --> 00:07:56.160]  當然其實我們認識保羅
[00:07:56.160 --> 00:07:58.840]  我們知道他自己的生命就是一個證明
[00:07:58.840 --> 00:08:01.200]  我們知道保羅信耶穌之前
[00:08:01.200 --> 00:08:03.440]  他其實宗教很熱心的
[00:08:03.440 --> 00:08:07.800]  他用了他的宗教熱心去敵伐基督徒
[00:08:07.800 --> 00:08:09.320]  所以我們知道他信耶穌之前
[00:08:09.320 --> 00:08:10.280]  他的宗教很熱心
[00:08:10.280 --> 00:08:12.360]  他到處去捉基督徒
[00:08:12.360 --> 00:08:15.760]  捉完基督徒就交給猶太公會
[00:08:15.760 --> 00:08:17.600]  所以我們知道 如果我們看聖經
[00:08:17.600 --> 00:08:20.880]  我們知道當他很熱心嘗試去捉基督徒的時候
[00:08:20.880 --> 00:08:23.560]  在他去大馬式的途中
[00:08:23.560 --> 00:08:25.560]  他就見到耶穌
[00:08:25.560 --> 00:08:29.280]  他遇見耶穌他的眼睛不能看見
[00:08:29.280 --> 00:08:32.520]  直到神去差遣一個叫做阿拿尼亞的弟兄
[00:08:32.520 --> 00:08:34.320]  去為他祈禱
[00:08:34.320 --> 00:08:35.560]  他的眼睛就開了
[00:08:35.560 --> 00:08:36.640]  所以保羅說
[00:08:36.640 --> 00:08:38.560]  我可以向你證明
[00:08:38.560 --> 00:08:40.760]  以色列人對神是有熱心的
[00:08:40.760 --> 00:08:43.320]  不過他們雖然有熱心
[00:08:43.320 --> 00:08:44.520]  但是他們怎樣
[00:08:44.520 --> 00:08:48.240]  不是按著真知識
[00:08:48.240 --> 00:08:51.040]  所以他說他們不知道神的意
[00:08:51.040 --> 00:08:53.080]  他們想納自己的意
[00:08:53.080 --> 00:08:57.520]  想用自己的方法去得著救恩
[00:08:57.520 --> 00:09:01.080]  但是今天耶穌是救恩唯一的道路
[00:09:01.080 --> 00:09:03.760]  所以保羅不是去貶低律法
[00:09:03.760 --> 00:09:06.840]  律法不是我們得著救恩的方法
[00:09:06.840 --> 00:09:10.840]  律法讓我們看到我們自己的軟弱和限制
[00:09:10.840 --> 00:09:12.480]  但是接著他說什麼
[00:09:12.480 --> 00:09:15.280]  律法的總結就是耶穌
[00:09:15.280 --> 00:09:18.480]  保羅說耶穌就是救恩的實現
[00:09:18.480 --> 00:09:22.800]  耶穌就是整本聖經想指向的救恩
[00:09:22.800 --> 00:09:25.920]  耶穌就是舊約預言的彌賽亞
[00:09:25.920 --> 00:09:28.560]  所以耶穌怎樣
[00:09:28.560 --> 00:09:32.040]  就能夠去叫我們得著救恩
[00:09:32.040 --> 00:09:34.960]  保羅說耶穌已經來到世界
[00:09:34.960 --> 00:09:40.000]  耶穌為我們受死埋葬並且復活
[00:09:40.000 --> 00:09:40.920]  祂無罪
[00:09:40.920 --> 00:09:42.240]  但是為我們成為罪
[00:09:42.240 --> 00:09:45.200]  耶穌就幫我們滿足了律法的要求
[00:09:45.200 --> 00:09:47.120]  所以今天每一個
[00:09:47.120 --> 00:09:51.200]  只要你相信並且跟隨耶穌的人
[00:09:51.200 --> 00:09:54.080]  你就得著救恩
[00:09:54.080 --> 00:09:57.440]  所以其實保羅很清楚說一件事
[00:09:57.440 --> 00:10:01.520]  耶穌是救恩唯一的道路
[00:10:01.520 --> 00:10:03.320]  今天我們要去傳福音
[00:10:03.320 --> 00:10:06.600]  我們自己都要首先認定
[00:10:06.600 --> 00:10:09.400]  耶穌是救恩唯一的道路
[00:10:09.400 --> 00:10:13.280]  因為唯有我們認定耶穌是救恩唯一的道路
[00:10:13.280 --> 00:10:17.160]  我們才能夠帶人走正確的路
[00:10:17.160 --> 00:10:21.120]  我不知道你有沒有試過有人跟你問路
[00:10:21.120 --> 00:10:25.320]  過去因為我住在地鐵站的樓上
[00:10:25.320 --> 00:10:28.120]  很多時候在樓下商場
[00:10:28.120 --> 00:10:30.080]  都很多人問我路的
[00:10:30.080 --> 00:10:32.840]  過去有人會問我
[00:10:32.840 --> 00:10:35.440]  九龍站怎麼去的
[00:10:35.440 --> 00:10:38.480]  有人問我高鐵站怎麼去的
[00:10:38.480 --> 00:10:41.240]  不過過去三年就沒有人問我高鐵站怎麼去的
[00:10:41.240 --> 00:10:42.880]  因為關了門
[00:10:42.880 --> 00:10:44.280]  但是現在好像又開花了
[00:10:44.280 --> 00:10:47.520]  1月15日我們慢慢復上
[00:10:47.520 --> 00:10:49.160]  但是當有人問我怎麼去的時候
[00:10:49.160 --> 00:10:50.080]  我都會告訴他們
[00:10:50.080 --> 00:10:53.720]  但是其實那個商場有時候都挺令人混淆的
[00:10:53.720 --> 00:10:56.080]  究竟是向左還是向右呢
[00:10:56.080 --> 00:10:58.320]  所以那時候有人問我九龍站怎麼去的
[00:10:58.320 --> 00:10:59.480]  我就跟他說
[00:10:59.480 --> 00:11:00.200]  你這樣走
[00:11:00.200 --> 00:11:02.200]  但是你記住在那裡轉右
[00:11:02.200 --> 00:11:03.720]  你繼續跟著商場這樣走
[00:11:03.720 --> 00:11:05.480]  你就走不到了
[00:11:05.480 --> 00:11:06.880]  但是有些人聽完之後
[00:11:06.880 --> 00:11:09.120]  他又走錯了
[00:11:09.120 --> 00:11:09.920]  他走著走著
[00:11:09.920 --> 00:11:11.280]  你見著他走著走著又怎樣
[00:11:11.280 --> 00:11:12.120]  本來應該走這邊的
[00:11:12.120 --> 00:11:13.600]  他就這樣
[00:11:13.600 --> 00:11:15.000]  走到那邊了
[00:11:15.000 --> 00:11:17.000]  我見到他走錯的時候
[00:11:17.000 --> 00:11:19.160]  或者你見到人走錯的時候
[00:11:19.160 --> 00:11:20.480]  你會怎樣的
[00:11:20.480 --> 00:11:22.000]  有的
[00:11:22.000 --> 00:11:25.400]  他終有一天會去到九龍站的
[00:11:25.400 --> 00:11:27.000]  你不會的
[00:11:27.000 --> 00:11:27.800]  我就會跟他說
[00:11:27.800 --> 00:11:29.360]  不是這邊
[00:11:29.360 --> 00:11:30.400]  那邊
[00:11:30.400 --> 00:11:30.960]  我說不是嗎
[00:11:30.960 --> 00:11:31.720]  我走錯了嗎
[00:11:31.720 --> 00:11:32.240]  你去那邊
[00:11:32.240 --> 00:11:34.120]  你就繼續走就對了
[00:11:34.120 --> 00:11:35.920]  一個人走錯了
[00:11:35.920 --> 00:11:37.360]  你都會告訴他
[00:11:37.360 --> 00:11:39.800]  叫他走對的
[00:11:39.800 --> 00:11:41.400]  同樣今天如果你去樓下
[00:11:41.400 --> 00:11:42.800]  有人跟你說
[00:11:42.800 --> 00:11:44.080]  長沙環怎麼去的
[00:11:44.080 --> 00:11:44.680]  長沙環站
[00:11:44.680 --> 00:11:47.960]  你走到前面就去到長沙環站了
[00:11:47.960 --> 00:11:49.760]  反方向走了
[00:11:49.760 --> 00:11:50.240]  你會怎樣
[00:11:50.240 --> 00:11:51.320]  不要緊
[00:11:51.320 --> 00:11:53.840]  長沙環和荔枝角都一樣的
[00:11:53.840 --> 00:11:54.840]  你不會這樣的
[00:11:54.840 --> 00:11:55.600]  你說不是
[00:11:55.600 --> 00:11:57.840]  長沙環站是那邊
[00:11:57.840 --> 00:11:59.520]  但是很有趣
[00:11:59.520 --> 00:12:01.160]  我們見到人走錯路
[00:12:01.160 --> 00:12:03.840]  我們都會叫他走對的
[00:12:03.840 --> 00:12:07.600]  但是為什麼如果有人走錯了生命的路
[00:12:07.600 --> 00:12:09.920]  我們不會叫他走對的
[00:12:09.920 --> 00:12:11.240]  所以我們要問自己
[00:12:11.240 --> 00:12:16.880]  如果我們認定耶穌是救恩唯一的道路
[00:12:16.880 --> 00:12:19.240]  我們就會跟別人分享
[00:12:19.240 --> 00:12:23.320]  因為今天不是走錯長沙環和荔枝角
[00:12:23.320 --> 00:12:24.960]  你走錯荔枝角
[00:12:24.960 --> 00:12:27.520]  你住到大埔站回到長沙環
[00:12:27.520 --> 00:12:29.880]  或者今天你轉左去不到九龍站
[00:12:29.880 --> 00:12:30.960]  你去到柯士甸站
[00:12:30.960 --> 00:12:32.840]  你再走回九龍站
[00:12:32.840 --> 00:12:36.840]  就是今天如果有人走錯了生命的道路
[00:12:36.840 --> 00:12:41.560]  而你知道耶穌是唯一通往救恩的道路
[00:12:41.560 --> 00:12:43.400]  為什麼你不會跟他說
[00:12:43.400 --> 00:12:44.920]  這條路應該怎麼走的
[00:12:44.920 --> 00:12:46.120]  所以今天我們要問自己
[00:12:46.120 --> 00:12:47.680]  如果我們要傳福音
[00:12:47.680 --> 00:12:52.840]  我們首先認定耶穌是救恩唯一的道路
[00:12:52.840 --> 00:12:54.800]  我有一個場景想問問大家
[00:12:54.800 --> 00:13:00.120]  大家平時會跟朋友和同事一起吃飯
[00:13:00.120 --> 00:13:01.760]  BBQ
[00:13:01.760 --> 00:13:02.760]  我給大家一個場景
[00:13:02.760 --> 00:13:07.080]  如果今天你和你的朋友或者同事一起BBQ
[00:13:07.080 --> 00:13:07.840]  大家知道了
[00:13:07.840 --> 00:13:11.120]  如果你這一段時間看我的臉書就知道我最喜歡吃肉
[00:13:11.120 --> 00:13:12.400]  那我很開心
[00:13:12.400 --> 00:13:14.840]  在這個BBQ裡面我們開始怎樣
[00:13:14.840 --> 00:13:18.200]  開始豬扒雞翼芝士腸
[00:13:18.200 --> 00:13:19.640]  你消消氣的時候
[00:13:19.640 --> 00:13:21.520]  突然間你的同事就問你
[00:13:21.520 --> 00:13:23.640]  肥成啊肥成
[00:13:23.640 --> 00:13:26.800]  你星期六日你做些什麼的
[00:13:26.800 --> 00:13:28.040]  於是你就回答他
[00:13:28.040 --> 00:13:31.160]  星期六日我就回教會
[00:13:31.160 --> 00:13:34.360]  於是你的同事就這樣跟你說
[00:13:34.360 --> 00:13:35.800]  回教會啊
[00:13:35.800 --> 00:13:36.600]  挺好啊
[00:13:36.600 --> 00:13:39.920]  我都覺得基督徒的人挺好的
[00:13:39.920 --> 00:13:41.560]  我覺得教會不錯的
[00:13:41.560 --> 00:13:43.040]  小時候都聽過教會
[00:13:43.040 --> 00:13:44.560]  做很多好事的
[00:13:44.560 --> 00:13:45.800]  所以我都挺喜歡基督徒
[00:13:45.800 --> 00:13:47.560]  我覺得教會都挺好的
[00:13:47.560 --> 00:13:48.160]  接著他就說
[00:13:48.160 --> 00:13:49.440]  不過
[00:13:49.440 --> 00:13:52.720]  我覺得信什麼教沒什麼所謂的
[00:13:52.720 --> 00:13:54.000]  基督教也好
[00:13:54.000 --> 00:13:55.040]  佛教也好
[00:13:55.040 --> 00:13:56.960]  其他教也好
[00:13:56.960 --> 00:13:57.840]  最重要是怎樣
[00:13:57.840 --> 00:13:59.760]  我們接著知道那四個字說什麼
[00:13:59.760 --> 00:14:01.320]  導人向善
[00:14:01.320 --> 00:14:02.120]  你真是聰明
[00:14:02.120 --> 00:14:03.960]  那你真是聰明
[00:14:03.960 --> 00:14:05.200]  你的同事就跟你說
[00:14:05.200 --> 00:14:07.640]  信什麼教沒什麼所謂
[00:14:07.640 --> 00:14:09.920]  最重要是導人向善
[00:14:09.920 --> 00:14:11.880]  你說是不是
[00:14:11.880 --> 00:14:13.040]  如果去到那裡
[00:14:13.040 --> 00:14:15.240]  我真的很想知道你的回應是什麼
[00:14:15.240 --> 00:14:17.280]  我給你兩個選擇好不好
[00:14:17.280 --> 00:14:18.520]  選擇一
[00:14:18.520 --> 00:14:20.480]  你跟他說不是啊
[00:14:20.480 --> 00:14:24.440]  其實耶穌祇才是通往救恩唯一的道路
[00:14:24.440 --> 00:14:27.880]  我們唯有靠耶穌才有永生
[00:14:27.880 --> 00:14:29.920]  接著你會跟祂分享救恩
[00:14:29.920 --> 00:14:32.040]  邀請祂回教會
[00:14:32.040 --> 00:14:34.720]  這個是選擇一
[00:14:34.720 --> 00:14:35.920]  選擇二
[00:14:35.920 --> 00:14:38.280]  你繼續敷衍他
[00:14:38.280 --> 00:14:40.080]  豬扒雞翼之使者
[00:14:40.080 --> 00:14:43.400]  是呀是呀是呀所有宗教都不錯
[00:14:43.400 --> 00:14:45.320]  豬扒雞翼之使者
[00:14:45.320 --> 00:14:47.200]  我想問一下
[00:14:47.200 --> 00:14:48.400]  你的選擇是什麼
[00:14:48.400 --> 00:14:49.400]  如果你的選擇是選擇一
[00:14:49.400 --> 00:14:52.080]  你舉手
[00:14:52.080 --> 00:14:54.320]  這麼少人舉手
[00:14:54.320 --> 00:14:55.480]  不舉手的人是不是想著
[00:14:55.480 --> 00:14:58.240]  豬扒雞翼之使者
[00:14:58.240 --> 00:15:00.080]  但我想說的是真的
[00:15:00.080 --> 00:15:01.240]  我們很多時候信了主
[00:15:01.240 --> 00:15:03.000]  我們都選擇二的
[00:15:03.000 --> 00:15:04.440]  你的同事問你回不回教會
[00:15:04.440 --> 00:15:07.960]  你繼續豬扒雞翼之使者
[00:15:07.960 --> 00:15:11.720]  為什麼我們會豬扒雞翼之使者搶呢
[00:15:11.720 --> 00:15:14.640]  如果我說我剛才見人去長沙灣走錯了
[00:15:14.640 --> 00:15:17.080]  我都說不是呀長沙灣是這邊不是那邊
[00:15:17.080 --> 00:15:19.440]  為什麼你的朋友你的同事走錯了路
[00:15:19.440 --> 00:15:23.000]  你會豬扒雞翼之使者搶呢
[00:15:23.000 --> 00:15:28.480]  因為我們究竟有沒有認定耶穌是救恩唯一的道路
[00:15:28.480 --> 00:15:31.760]  如果我們認定耶穌是救恩唯一的道路
[00:15:31.760 --> 00:15:32.800]  我們旁邊這個朋友
[00:15:32.800 --> 00:15:33.960]  我們所愛的同事
[00:15:33.960 --> 00:15:36.720]  他不是走錯了長沙灣
[00:15:36.720 --> 00:15:39.600]  他是走錯了生命的方向
[00:15:39.600 --> 00:15:42.200]  我們今天有沒有帶他回頭呢
[00:15:42.200 --> 00:15:43.680]  我們有沒有真的為他希望
[00:15:43.680 --> 00:15:48.640]  告訴他怎樣去得著永恆生命的道路是什麼呢
[00:15:48.640 --> 00:15:50.280]  所以今天原來去傳福音
[00:15:50.280 --> 00:15:52.080]  我們首先要搞清楚
[00:15:52.080 --> 00:15:55.480]  我們裡面要首先很有信念
[00:15:55.480 --> 00:16:00.080]  很堅實地認定耶穌是救恩唯一的道路
[00:16:00.080 --> 00:16:01.560]  當我們這樣認定的時候
[00:16:01.560 --> 00:16:04.200]  我們就會去跟別人說
[00:16:04.200 --> 00:16:05.120]  是不是
[00:16:05.120 --> 00:16:11.040]  所以我們首先要認定耶穌是救恩唯一的道路
[00:16:11.040 --> 00:16:12.720]  今天我們來到第二個功課
[00:16:12.720 --> 00:16:18.040]  第二個功課是我們要明白救恩的內容和關鍵
[00:16:18.040 --> 00:16:22.400]  今天如果你其實不太懂得去長沙灣
[00:16:22.400 --> 00:16:25.800]  有人問你怎樣去長沙灣
[00:16:25.800 --> 00:16:27.880]  那邊差不多了
[00:16:27.880 --> 00:16:29.120]  你大概走一走
[00:16:29.120 --> 00:16:31.080]  你看到一些剛剛好的東西
[00:16:31.080 --> 00:16:35.200]  你走一走他都不知道去不了長沙灣
[00:16:35.200 --> 00:16:38.360]  但是今天同樣如果我們帶人去傳福音
