
[00:00:00.000 --> 00:00:03.000]  很快教會就進入彼得後書的宣講
[00:06:20.000 --> 00:06:22.000]  人所見的耶穌是一個幻影
[00:06:22.000 --> 00:06:25.000]  祂根本沒有在世上出現過
[00:06:25.000 --> 00:06:27.000]  只不過神透過這個方法
[00:06:27.000 --> 00:06:30.000]  讓人從這個幻象耶穌
[00:06:30.000 --> 00:06:32.000]  不知道現在是不是人工智能
[00:06:32.000 --> 00:06:33.000]  因為我聽說現在人工智能
[00:06:33.000 --> 00:06:34.000]  有人告訴我
[00:06:34.000 --> 00:06:36.000]  你對著祂說幾分鐘話
[00:06:36.000 --> 00:06:38.000]  給祂你的樣子
[00:06:38.000 --> 00:06:40.000]  然後祂就有我的樣子
[00:06:40.000 --> 00:06:43.000]  然後用我的語氣來說話
[00:06:43.000 --> 00:06:45.000]  當然當時不是人工智能
[00:06:45.000 --> 00:06:47.000]  但當時的異端就說
[00:06:47.000 --> 00:06:49.000]  不是耶穌根本沒有在這個地上出現過
[00:06:49.000 --> 00:06:51.000]  只不過人是看到一個幻影
[00:06:51.000 --> 00:06:53.000]  神就透過這個方法
[00:06:53.000 --> 00:06:55.000]  提示人要悔改歸向神
[00:06:55.000 --> 00:06:58.000]  無論這些異端提出什麼理論
[00:06:58.000 --> 00:07:00.000]  都是破壞了耶穌基督
[00:07:00.000 --> 00:07:02.000]  導致肉身來到世上
[00:07:02.000 --> 00:07:04.000]  為我們死在十字架上
[00:07:04.000 --> 00:07:06.000]  三天後從死亡當中復活
[00:07:06.000 --> 00:07:08.000]  勝過撒旦的死權
[00:07:08.000 --> 00:07:11.000]  人因為相信祂就能得永生
[00:07:11.000 --> 00:07:13.000]  這個信仰的核心的真理
[00:07:13.000 --> 00:07:15.000]  無論怎樣說都好
[00:07:15.000 --> 00:07:17.000]  這些人這樣說其實有他的原因
[00:07:17.000 --> 00:07:19.000]  他覺得神有什麼可能活到肉身呢
[00:07:19.000 --> 00:07:21.000]  神怎麼會死呢
[00:07:21.000 --> 00:07:23.000]  甚至耶穌死
[00:07:23.000 --> 00:07:24.000]  那個只不過是人而已
[00:07:24.000 --> 00:07:28.000]  或者是一個幻象從來沒有存在過
[00:07:28.000 --> 00:07:30.000]  當這個核心真理被破壞
[00:07:30.000 --> 00:07:32.000]  跟從的人之中
[00:07:32.000 --> 00:07:34.000]  被影響的
[00:07:34.000 --> 00:07:36.000]  不是永生
[00:07:36.000 --> 00:07:38.000]  而是一條死亡的路
[00:07:38.000 --> 00:07:40.000]  比德更加說
[00:07:40.000 --> 00:07:42.000]  除了虛假的真理
[00:07:42.000 --> 00:07:44.000]  這些假教師更加以花言巧語
[00:07:44.000 --> 00:07:46.000]  做一件事
[00:07:46.000 --> 00:07:48.000]  就是我們現代人常用的字眼
[00:07:48.000 --> 00:07:50.000]  就是神棍
[00:07:50.000 --> 00:07:52.000]  就是拿錢
[00:07:52.000 --> 00:07:54.000]  做那麼多事情只有一個目的
[00:07:54.000 --> 00:07:57.000]  就是從你手上得到的錢菜
[00:07:57.000 --> 00:08:00.000]  去終爆思路
[00:08:00.000 --> 00:08:02.000]  在教會歷代和今天的教會裏面
[00:08:02.000 --> 00:08:04.000]  其實都有這些人出現
[00:08:04.000 --> 00:08:06.000]  所以我們有時對於
[00:08:06.000 --> 00:08:08.000]  一些用基督教的旗號
[00:08:08.000 --> 00:08:10.000]  來要求我們奉獻的人
[00:08:10.000 --> 00:08:12.000]  我們都要小心謹慎
[00:08:12.000 --> 00:08:14.000]  都要了解一下然後才奉獻
[00:08:14.000 --> 00:08:16.000]  對於這些假先知所做的事情
[00:08:16.000 --> 00:08:18.000]  被強調
[00:08:18.000 --> 00:08:20.000]  他們一定會受懲罰的
[00:08:20.000 --> 00:08:22.000]  因為神對於這些傳二端者
[00:08:22.000 --> 00:08:24.000]  將他的真理
[00:08:24.000 --> 00:08:26.000]  改變
[00:08:26.000 --> 00:08:28.000]  是非常憤怒
[00:08:28.000 --> 00:08:30.000]  比德在這段經文提醒我們
[00:08:30.000 --> 00:08:32.000]  他說今天我們作為主的門徒
[00:08:32.000 --> 00:08:34.000]  要對聖經的真理
[00:08:34.000 --> 00:08:36.000]  好好地來認識和掌握
[00:08:36.000 --> 00:08:38.000]  因為在這個資訊
[00:08:38.000 --> 00:08:40.000]  多如牛毛
[00:08:40.000 --> 00:08:42.000]  傳播又迅速的年代
[00:08:42.000 --> 00:08:44.000]  如果我們對真理只是一知半解
[00:08:44.000 --> 00:08:48.000]  就很容易跌入撒旦的網絡
[00:08:48.000 --> 00:08:50.000]  而我們自己都不知道
[00:08:50.000 --> 00:08:54.000]  很多年前我認識一位牧師
[00:08:54.000 --> 00:08:56.000]  他認為其他基督教領袖
[00:08:56.000 --> 00:08:58.000]  對聖經的教導都有問題
[00:08:58.000 --> 00:09:02.000]  於是他離開主理教會的圈子
[00:09:02.000 --> 00:09:04.000]  自己開立
[00:09:04.000 --> 00:09:06.000]  設立自己的教會
[00:09:06.000 --> 00:09:08.000]  按他自己的解經進路
[00:09:08.000 --> 00:09:10.000]  訓練門徒
[00:09:10.000 --> 00:09:12.000]  起初都沒有什麼問題的
[00:09:12.000 --> 00:09:14.000]  因為特別他建立的教會
[00:09:14.000 --> 00:09:16.000]  關鍵工作做得很好
[00:09:16.000 --> 00:09:18.000]  但是吸引了很多人加入他所創立的教會
[00:09:18.000 --> 00:09:20.000]  而且在世界各地
[00:09:20.000 --> 00:09:22.000]  都設立了不少的分堂
[00:09:22.000 --> 00:09:24.000]  我也去了一年
[00:09:24.000 --> 00:09:26.000]  不過我有些特別原因去
[00:09:26.000 --> 00:09:28.000]  那時候我讀完神學第一年
[00:09:28.000 --> 00:09:30.000]  因為我有個朋友去了他的教會
[00:09:30.000 --> 00:09:32.000]  我有些擔心
[00:09:32.000 --> 00:09:34.000]  所以我除了在我自己教會使用之外
[00:09:34.000 --> 00:09:36.000]  我也花了一年的時間
[00:09:36.000 --> 00:09:38.000]  參加他們的送拜
[00:09:38.000 --> 00:09:40.000]  去他們的察經班
[00:09:40.000 --> 00:09:42.000]  初初聽我講到
[00:09:42.000 --> 00:09:44.000]  初初去他們的察經班
[00:09:44.000 --> 00:09:46.000]  感覺真的是非常美好
[00:09:46.000 --> 00:09:48.000]  不過慢慢慢慢
[00:09:48.000 --> 00:09:50.000]  他的教導就顯出了
[00:09:50.000 --> 00:09:52.000]  這個牧師其實
[00:09:52.000 --> 00:09:54.000]  向著異端之路來進行
[00:09:54.000 --> 00:09:56.000]  因為對他來說
[00:09:56.000 --> 00:09:58.000]  他的解經就是唯一了
[00:09:58.000 --> 00:10:00.000]  而所有參加他教會的人
[00:10:00.000 --> 00:10:02.000]  也都不容許跟其他教會的人來往
[00:10:02.000 --> 00:10:04.000]  也都不接受任何教會的機構的訊息
[00:10:04.000 --> 00:10:06.000]  也都不接受任何教會的機構的訊息
[00:10:06.000 --> 00:10:08.000]  總之我的教會
[00:10:08.000 --> 00:10:10.000]  我是牧師
[00:10:10.000 --> 00:10:12.000]  我就決定了所有的東西
[00:10:12.000 --> 00:10:14.000]  當然這個特別是講到在真理裡面
[00:10:14.000 --> 00:10:16.000]  他是唯一
[00:10:16.000 --> 00:10:20.000]  後來他所創立的教會
[00:10:20.000 --> 00:10:22.000]  被定性為異端
[00:10:22.000 --> 00:10:24.000]  這個發散在香港,不知道大家記不記得
[00:10:24.000 --> 00:10:26.000]  當被定性為異端的時候
[00:10:26.000 --> 00:10:28.000]  在他教會裡面不少的傳道牧者
[00:10:28.000 --> 00:10:30.000]  和信徒都離開這間教會
[00:10:30.000 --> 00:10:32.000]  因為我去了那間教會一年
[00:10:32.000 --> 00:10:34.000]  我就認識了那間教會幾位牧者
[00:10:34.000 --> 00:10:36.000]  他們後來,我知道
[00:10:36.000 --> 00:10:38.000]  有一些後來離開教會之後
[00:10:38.000 --> 00:10:40.000]  就進了建道神學院
[00:10:40.000 --> 00:10:42.000]  後來在宣道會裡面服侍
[00:10:42.000 --> 00:10:44.000]  也都有牧者離開了香港
[00:10:44.000 --> 00:10:46.000]  去了以色列
[00:10:46.000 --> 00:10:48.000]  跟從拉比的學習
[00:10:48.000 --> 00:10:50.000]  然後回到香港
[00:10:50.000 --> 00:10:52.000]  現在有些機構上面的服侍
[00:10:52.000 --> 00:10:56.000]  如果我們在聖經上面的解讀
[00:10:56.000 --> 00:10:58.000]  常常有獨特
[00:10:58.000 --> 00:11:00.000]  或是獨到的見解
[00:11:00.000 --> 00:11:02.000]  我覺得我們都是要小心的
[00:11:02.000 --> 00:11:04.000]  就是經常覺得
[00:11:04.000 --> 00:11:06.000]  其他人的眼睛不是很瞎的
[00:11:06.000 --> 00:11:08.000]  我這個看法是最準的
[00:11:08.000 --> 00:11:10.000]  我們都要很小心
[00:11:10.000 --> 00:11:12.000]  因為很多異端在起初的時候
[00:11:12.000 --> 00:11:14.000]  都是認為眾人皆醉我獨醒
[00:11:14.000 --> 00:11:16.000]  這個牧師是真的
[00:11:16.000 --> 00:11:18.000]  他覺得其他牧師
[00:11:18.000 --> 00:11:20.000]  這樣的看法是完全錯的
[00:11:20.000 --> 00:11:22.000]  唯有他的解釋是最準確的
[00:11:22.000 --> 00:11:24.000]  不過當然當時也有很多其他的
[00:11:24.000 --> 00:11:26.000]  詳情不在這裡講
[00:11:26.000 --> 00:11:28.000]  這個只是現代教會裡面
[00:11:28.000 --> 00:11:30.000]  有很多例子的其中一個
[00:11:30.000 --> 00:11:32.000]  不過他提醒了我們作為主的門徒
[00:11:32.000 --> 00:11:34.000]  一件很重要的事情就是
[00:11:34.000 --> 00:11:36.000]  我們必須對神的話
[00:11:36.000 --> 00:11:38.000]  有一個深入的認識
[00:11:38.000 --> 00:11:40.000]  而深入的認識
[00:11:40.000 --> 00:11:42.000]  並且有正確的解讀
[00:11:42.000 --> 00:11:46.000]  正如保羅
[00:11:46.000 --> 00:11:48.000]  他對提摩太這樣講
[00:11:48.000 --> 00:11:50.000]  他和坦白說
[00:11:50.000 --> 00:11:52.000]  你要按正義分解真理的道
[00:11:52.000 --> 00:11:56.000]  按正義分解真理的道
[00:11:56.000 --> 00:11:58.000]  我們不可以亂解
[00:11:58.000 --> 00:12:00.000]  真的要按原本的意思
[00:12:00.000 --> 00:12:02.000]  去解讀
[00:12:02.000 --> 00:12:04.000]  所以我很鼓勵大家
[00:12:04.000 --> 00:12:06.000]  如果你還沒有參加牧區
[00:12:06.000 --> 00:12:08.000]  我鼓勵你參加牧區
[00:12:08.000 --> 00:12:10.000]  因為我相信你參加不同牧區的茶經學習
[00:12:10.000 --> 00:12:12.000]  參加茶經小組
[00:12:12.000 --> 00:12:14.000]  主一學
[00:12:14.000 --> 00:12:16.000]  在組長和導師的幫助底下去學習聖經
[00:12:16.000 --> 00:12:18.000]  其實對於正確明白神的話
[00:12:18.000 --> 00:12:20.000]  是重要的
[00:12:20.000 --> 00:12:22.000]  不是說我們自己學習不行
[00:12:22.000 --> 00:12:24.000]  不是的
[00:12:24.000 --> 00:12:26.000]  但是有其他的人我們一齊去探索了解
[00:12:26.000 --> 00:12:28.000]  然後一齊去抓住神的話
[00:12:28.000 --> 00:12:30.000]  向前走
[00:12:30.000 --> 00:12:32.000]  這個是重要的
[00:12:32.000 --> 00:12:34.000]  大家要預備
[00:12:34.000 --> 00:12:36.000]  不然就糟糕了
[00:12:36.000 --> 00:12:38.000]  因為很多人等著你教
[00:12:38.000 --> 00:12:40.000]  你有沒有準備
[00:12:40.000 --> 00:12:42.000]  在面對著初代教會
[00:12:42.000 --> 00:12:44.000]  有關耶穌基督是否神的兒子
[00:12:44.000 --> 00:12:46.000]  是否真實的道成肉身來到這個世界
[00:12:46.000 --> 00:12:48.000]  斯諾比德
[00:12:48.000 --> 00:12:50.000]  面對這樣的無稽傳說
[00:12:50.000 --> 00:12:52.000]  他沒有掉以輕心
[00:12:52.000 --> 00:12:54.000]  他沒有覺得你講一講
[00:12:54.000 --> 00:12:56.000]  關我什麼事
[00:12:56.000 --> 00:12:58.000]  因為他知道這樣的傳言
[00:12:58.000 --> 00:13:00.000]  特別對剛剛當時建立的教會
[00:13:00.000 --> 00:13:02.000]  帶來非常大的破壞
[00:13:02.000 --> 00:13:04.000]  也會對跟從耶穌的門徒
[00:13:04.000 --> 00:13:06.000]  帶來很多的衝擊
[00:13:06.000 --> 00:13:08.000]  所以他舉出了
[00:13:08.000 --> 00:13:10.000]  兩個非常強而有力的證據
[00:13:10.000 --> 00:13:12.000]  力證耶穌是神的兒子
[00:13:12.000 --> 00:13:14.000]  是真正
[00:13:14.000 --> 00:13:16.000]  道成肉身來到這個世界
[00:13:16.000 --> 00:13:18.000]  我們再讀這段經文
[00:13:18.000 --> 00:13:20.000]  比德後書
[00:13:20.000 --> 00:13:22.000]  一章十六到十八節
[00:13:22.000 --> 00:13:24.000]  我們從前把我們主耶穌基督
[00:13:24.000 --> 00:13:26.000]  逼大流
[00:13:26.000 --> 00:13:28.000]  和他來臨的事告訴你們
[00:13:28.000 --> 00:13:30.000]  並不是隨從一些
[00:13:30.000 --> 00:13:32.000]  捏造出來的無稽傳說
[00:13:32.000 --> 00:13:34.000]  我們是曾經
[00:13:34.000 --> 00:13:36.000]  親眼見過
[00:13:36.000 --> 00:13:38.000]  他的威榮的人
[00:13:38.000 --> 00:13:40.000]  他從父神得尊貴榮耀的時候
[00:13:40.000 --> 00:13:42.000]  從至高無上的榮耀
[00:13:42.000 --> 00:13:44.000]  有聲音出來
[00:13:44.000 --> 00:13:46.000]  對他說
[00:13:46.000 --> 00:13:48.000]  這是我的愛子
[00:13:48.000 --> 00:13:50.000]  我所喜悅的
[00:13:50.000 --> 00:13:52.000]  我們從他在聖山的時候
[00:13:52.000 --> 00:13:54.000]  親自聽見這聲音
[00:13:54.000 --> 00:13:56.000]  從天上出來
[00:13:56.000 --> 00:13:58.000]  比德提出的第一個證據
[00:13:58.000 --> 00:14:00.000]  是他自己
[00:14:00.000 --> 00:14:02.000]  親身的經歷
[00:14:02.000 --> 00:14:04.000]  他說他曾經親眼
[00:14:04.000 --> 00:14:06.000]  看到耶穌改變
[00:14:06.000 --> 00:14:08.000]  成為榮耀的形象
[00:14:08.000 --> 00:14:10.000]  並且親耳聽到神
[00:14:10.000 --> 00:14:12.000]  在天上為耶穌
[00:14:12.000 --> 00:14:14.000]  作見證
[00:14:14.000 --> 00:14:16.000]  在馬大福十七章一到五節
[00:14:16.000 --> 00:14:18.000]  記載過耶穌有一次
[00:14:18.000 --> 00:14:20.000]  帶著比德亞國約翰上山
[00:14:20.000 --> 00:14:22.000]  然後比德亞國約翰就在這個山上
[00:14:22.000 --> 00:14:24.000]  見到耶穌變了一個
[00:14:24.000 --> 00:14:26.000]  非常榮耀的形象
[00:14:26.000 --> 00:14:28.000]  而且
[00:14:28.000 --> 00:14:30.000]  他更加聽到神
[00:14:30.000 --> 00:14:32.000]  在天上說這個是我的兒子
[00:14:32.000 --> 00:14:34.000]  你們要聽他的說話
[00:14:34.000 --> 00:14:36.000]  這段經文
[00:14:36.000 --> 00:14:38.000]  同樣記載在馬口福音的
[00:14:38.000 --> 00:14:40.000]  九章二到十三節
[00:14:40.000 --> 00:14:42.000]  和魯迦福音九章二十八到三十六節
[00:14:42.000 --> 00:14:44.000]  雖然在
[00:14:44.000 --> 00:14:46.000]  約翰福音沒有這樣的記載
[00:14:46.000 --> 00:14:48.000]  但在約翰福音一章十四節
[00:14:48.000 --> 00:14:50.000]  司徒約翰是這樣去
[00:14:50.000 --> 00:14:52.000]  描述的
[00:14:52.000 --> 00:14:54.000]  司徒約翰
[00:14:54.000 --> 00:14:56.000]  也是這樣描述的
[00:14:56.000 --> 00:14:58.000]  他說道成了肉身
[00:14:58.000 --> 00:15:00.000]  住在我們中間
[00:15:00.000 --> 00:15:02.000]  充充滿滿有恩典有真理
[00:15:02.000 --> 00:15:04.000]  我們也見過他的榮光
[00:15:04.000 --> 00:15:06.000]  正是負
[00:15:06.000 --> 00:15:08.000]  獨一二子的榮光
[00:15:08.000 --> 00:15:10.000]  可能這個就是
[00:15:10.000 --> 00:15:12.000]  約翰去回想
[00:15:12.000 --> 00:15:14.000]  他在山上的經歷
[00:15:14.000 --> 00:15:16.000]  也就是說比德這個經歷
[00:15:16.000 --> 00:15:18.000]  不只是他自己個人的
[00:15:18.000 --> 00:15:20.000]  經歷
[00:15:20.000 --> 00:15:22.000]  而是有其他人的助證
[00:15:22.000 --> 00:15:24.000]  因為只有他一個
[00:15:24.000 --> 00:15:26.000]  試圖這樣來講
[00:15:26.000 --> 00:15:28.000]  其他人可能說
[00:15:28.000 --> 00:15:30.000]  比德只有你這麼獨特的見證
[00:15:30.000 --> 00:15:32.000]  完全沒有其他人的時候
[00:15:32.000 --> 00:15:34.000]  是否也只是你捏造出來的呢
[00:15:34.000 --> 00:15:36.000]  司徒很清楚說
[00:15:36.000 --> 00:15:38.000]  他說人的見證要憑
[00:15:38.000 --> 00:15:40.000]  兩三個人的口才能夠斷定
[00:15:40.000 --> 00:15:42.000]  所以我們相信
[00:15:42.000 --> 00:15:44.000]  比德
[00:15:44.000 --> 00:15:46.000]  亞國 約翰
[00:15:46.000 --> 00:15:48.000]  是親眼
[00:15:48.000 --> 00:15:50.000]  見過這個見證
[00:15:50.000 --> 00:15:52.000]  以至是告訴別人
[00:15:52.000 --> 00:15:54.000]  比德說我這個見證
[00:15:54.000 --> 00:15:56.000]  是真實的
[00:15:56.000 --> 00:15:58.000]  正在我們讀的經文裡面
[00:15:58.000 --> 00:16:00.000]  他說面明亮如太陽
[00:16:00.000 --> 00:16:02.000]  衣常潔白如光
[00:16:02.000 --> 00:16:04.000]  還有像福音的榮光
[00:16:04.000 --> 00:16:06.000]  這些描述字眼
[00:16:06.000 --> 00:16:08.000]  在聖經裡面
[00:16:08.000 --> 00:16:10.000]  都是用來描述神的
[00:16:10.000 --> 00:16:12.000]  因此比德告訴我們
[00:16:12.000 --> 00:16:14.000]  他和另外兩位使徒
[00:16:14.000 --> 00:16:16.000]  亞國和約翰
