
[00:00:00.000 --> 00:00:02.720]  還有不到九十個鐘頭
[00:06:58.320 --> 00:07:01.320]  然後458年以斯拉帶領
[00:07:01.320 --> 00:07:03.320]  第二批的耶穌人去回歸
[00:07:03.320 --> 00:07:06.320]  這裡以斯拉回歸
[00:07:06.320 --> 00:07:08.320]  他要做什麼事情呢
[00:07:08.320 --> 00:07:12.320]  原來聖經告訴他
[00:07:12.320 --> 00:07:14.320]  復興之路
[00:07:14.320 --> 00:07:16.320]  除了重建聖殿
[00:07:16.320 --> 00:07:19.320]  更加重要就是重建聖文
[00:07:19.320 --> 00:07:24.320]  聖殿一個硬件
[00:07:24.320 --> 00:07:26.320]  一個很重要的硬件
[00:07:26.320 --> 00:07:27.320]  來去敬拜神
[00:07:27.320 --> 00:07:30.320]  但是更加重要的就是那個軟件
[00:07:30.320 --> 00:07:32.320]  就是人的心
[00:07:32.320 --> 00:07:34.320]  就是上帝的子民
[00:07:34.320 --> 00:07:36.320]  那個心要去歸回
[00:07:36.320 --> 00:07:37.320]  而以斯拉是透過什麼
[00:07:37.320 --> 00:07:39.320]  來去重建聖文呢
[00:07:39.320 --> 00:07:41.320]  大家記得聖經形容
[00:07:41.320 --> 00:07:42.320]  以斯拉是什麼
[00:07:42.320 --> 00:07:43.320]  是一個文士
[00:07:43.320 --> 00:07:44.320]  是祭司
[00:07:44.320 --> 00:07:46.320]  更加重要他記載什麼
[00:07:46.320 --> 00:07:50.320]  他是通達上帝的律法
[00:07:50.320 --> 00:07:51.320]  他要將他的律法
[00:07:51.320 --> 00:07:53.320]  去教導他的子民
[00:07:53.320 --> 00:07:54.320]  來去遵守
[00:07:57.320 --> 00:08:01.320]  現在我在諸學學教導摩西五經研究
[00:08:01.320 --> 00:08:04.320]  摩西五經就是講到律法的開始
[00:08:04.320 --> 00:08:05.320]  上帝去頒佈
[00:08:05.320 --> 00:08:09.320]  裡面是很多上帝的心意原則
[00:08:09.320 --> 00:08:11.320]  在他的子民當中
[00:08:11.320 --> 00:08:14.320]  而就成為了整個舊約聖經
[00:08:14.320 --> 00:08:15.320]  甚至於新約聖經
[00:08:15.320 --> 00:08:16.320]  到我們今天
[00:08:16.320 --> 00:08:20.320]  我們行事為人的一個標準
[00:08:20.320 --> 00:08:23.320]  神的心意啟示的彰顯
[00:08:23.320 --> 00:08:27.320]  以斯拉就要將這個律法
[00:08:27.320 --> 00:08:28.320]  好好教導以色列人
[00:08:28.320 --> 00:08:30.320]  該他們違反了什麼
[00:08:30.320 --> 00:08:31.320]  他們忘記了什麼
[00:08:31.320 --> 00:08:32.320]  今天要去認識
[00:08:32.320 --> 00:08:35.320]  要去遵守
[00:08:35.320 --> 00:08:39.320]  而在講完律法之後
[00:08:39.320 --> 00:08:40.320]  還沒完的
[00:08:40.320 --> 00:08:43.320]  以斯拉第九第十章
[00:08:43.320 --> 00:08:45.320]  記載了一件事情
[00:08:45.320 --> 00:08:46.320]  我相信當時
[00:08:46.320 --> 00:08:48.320]  在回歸的以色列人當中
[00:08:48.320 --> 00:08:50.320]  有很多的問題
[00:08:50.320 --> 00:08:52.320]  很多不討神喜悅的事情
[00:08:52.320 --> 00:08:54.320]  所以這個尼希米記我們都看到
[00:08:54.320 --> 00:08:55.320]  但偏偏
[00:08:55.320 --> 00:08:59.320]  以斯拉記載了一件事情
[00:08:59.320 --> 00:09:01.320]  以斯拉記載這件事情
[00:09:01.320 --> 00:09:03.320]  肯定對於這個以色列人
[00:09:03.320 --> 00:09:07.320]  是一個非常重要的問題
[00:09:07.320 --> 00:09:09.320]  第九第十章就講到
[00:09:09.320 --> 00:09:12.320]  這個和異族通婚的問題
[00:09:12.320 --> 00:09:15.320]  這個問題在回歸的百姓裡面
[00:09:15.320 --> 00:09:18.320]  實在成為了他們復興很大的阻隔
[00:09:18.320 --> 00:09:20.320]  因為在往後的日子
[00:09:20.320 --> 00:09:22.320]  然後在445年
[00:09:22.320 --> 00:09:24.320]  尼希米帶領第三批以色列人回去的時候
[00:09:24.320 --> 00:09:25.320]  他們重建城牆
[00:09:25.320 --> 00:09:27.320]  同樣尼希米肩負一個重擔
[00:09:27.320 --> 00:09:29.320]  就是重建聖文
[00:09:29.320 --> 00:09:31.320]  那裡也有講到這個問題
[00:09:31.320 --> 00:09:33.320]  而往後馬拉基先知
[00:09:33.320 --> 00:09:36.320]  在公元前的大約四百年的時間
[00:09:36.320 --> 00:09:37.320]  我們不知道他什麼時候寫成
[00:09:37.320 --> 00:09:39.320]  但是都同樣存在這個問題
[00:09:39.320 --> 00:09:41.320]  因為聖經不是一次
[00:09:41.320 --> 00:09:42.320]  是兩次
[00:09:42.320 --> 00:09:44.320]  是三次
[00:09:44.320 --> 00:09:51.320]  記載了這個問題
[00:09:51.320 --> 00:09:54.320]  在第九章第二節
[00:09:54.320 --> 00:09:57.320]  以斯拉聽到有人說
[00:09:57.320 --> 00:10:03.320]  以色列人和一些外邦的子女結合
[00:10:03.320 --> 00:10:05.320]  那裡就形容
[00:10:05.320 --> 00:10:07.320]  聖結的種類
[00:10:07.320 --> 00:10:08.320]  是混雜了
[00:10:08.320 --> 00:10:12.320]  或者和學本修定為聖結的種子
[00:10:12.320 --> 00:10:14.320]  原來最大的問題就是
[00:10:14.320 --> 00:10:18.320]  聖結的子民被污衊了
[00:10:18.320 --> 00:10:22.320]  這個就是吳牧師在三個星期前和大家分享過
[00:10:22.320 --> 00:10:26.320]  當他們要進入迦南地的時候
[00:10:26.320 --> 00:10:29.320]  摩西按照神的吩咐來講
[00:10:29.320 --> 00:10:32.320]  他們不可以和那裡的人結婚
[00:10:32.320 --> 00:10:34.320]  因為這樣的話
[00:10:34.320 --> 00:10:36.320]  最大的問題是什麼
[00:10:36.320 --> 00:10:41.320]  是他們很容易跟隨了那些人去敬拜偶像
[00:10:41.320 --> 00:10:43.320]  不再敬拜耶和華上帝
[00:10:43.320 --> 00:10:45.320]  離開耶和華上帝
[00:10:45.320 --> 00:10:50.320]  這個就成為了他們很大的一個問題
[00:10:50.320 --> 00:10:52.320]  這個不是偶然發生
[00:10:52.320 --> 00:10:54.320]  而是一結了婚之後
[00:10:54.320 --> 00:11:01.320]  一路都會這樣走
[00:11:01.320 --> 00:11:06.320]  你說吳牧師在現代我們當然不能形容
[00:11:06.320 --> 00:11:08.320]  我們無所謂的
[00:11:08.320 --> 00:11:10.320]  我們又不是以色列人
[00:11:10.320 --> 00:11:12.320]  我有兩個表弟妹
[00:11:12.320 --> 00:11:13.320]  大的表妹
[00:11:13.320 --> 00:11:14.320]  嫁了給美國人
[00:11:14.320 --> 00:11:15.320]  小的表弟
[00:11:15.320 --> 00:11:17.320]  娶了美國人
[00:11:17.320 --> 00:11:19.320]  英國人
[00:11:19.320 --> 00:11:21.320]  無所謂的
[00:11:21.320 --> 00:11:22.320]  有時候多好
[00:11:22.320 --> 00:11:24.320]  可能生個兒女
[00:11:24.320 --> 00:11:25.320]  混血兒
[00:11:25.320 --> 00:11:29.320]  我們這些都很羨慕
[00:11:29.320 --> 00:11:31.320]  一會兒再和大家講
[00:11:31.320 --> 00:11:33.320]  怎樣應用這段經文
[00:11:33.320 --> 00:11:35.320]  但是在以色列這裡
[00:11:35.320 --> 00:11:37.320]  他們就有一個很大的問題
[00:11:37.320 --> 00:11:38.320]  為什麼呢
[00:11:38.320 --> 00:11:41.320]  在出埃及抗野的時間
[00:11:41.320 --> 00:11:43.320]  出埃及的第二十章
[00:11:43.320 --> 00:11:45.320]  上帝要頒佈律法
[00:11:45.320 --> 00:11:46.320]  在前一章十九章
[00:11:46.320 --> 00:11:48.320]  就是上帝和以色列人去到納約
[00:11:48.320 --> 00:11:51.320]  他們要成為上帝的子民
[00:11:51.320 --> 00:11:54.320]  耶和華要成為以色列的神
[00:11:54.320 --> 00:11:55.320]  你留意第五節
[00:11:55.320 --> 00:11:57.320]  如今你們若真的聽從我的話
[00:11:57.320 --> 00:11:58.320]  遵守我的約
[00:11:58.320 --> 00:12:01.320]  就要在萬民中作屬我的子民
[00:12:01.320 --> 00:12:02.320]  因為全地都是我的
[00:12:02.320 --> 00:12:04.320]  你們要歸我作祭司的國度
[00:12:04.320 --> 00:12:08.320]  為神聖的國民
[00:12:08.320 --> 00:12:10.320]  或者叫聖潔的國民
[00:12:10.320 --> 00:12:12.320]  聖潔
[00:12:12.320 --> 00:12:14.320]  聖潔
[00:12:14.320 --> 00:12:15.320]  希伯來文
[00:12:15.320 --> 00:12:16.320]  聖潔
[00:12:16.320 --> 00:12:17.320]  Kadosh這個字
[00:12:17.320 --> 00:12:18.320]  有兩個意思
[00:12:18.320 --> 00:12:19.320]  第一個意思
[00:12:19.320 --> 00:12:21.320]  你和我都不能夠明白
[00:12:21.320 --> 00:12:23.320]  因為我們中文翻譯得很好
[00:12:23.320 --> 00:12:24.320]  英文叫holy
[00:12:24.320 --> 00:12:25.320]  但是中文翻譯到
[00:12:25.320 --> 00:12:26.320]  有聖潔
[00:12:26.320 --> 00:12:27.320]  有潔淨的意思
[00:12:27.320 --> 00:12:29.320]  這裡不單止講外表
[00:12:29.320 --> 00:12:30.320]  而是講內裡
[00:12:30.320 --> 00:12:32.320]  有上帝那種良知
[00:12:32.320 --> 00:12:35.320]  道德在我們的心裡面
[00:12:35.320 --> 00:12:37.320]  外表都同樣重要
[00:12:37.320 --> 00:12:38.320]  因為以色列人去外表的時候
[00:12:38.320 --> 00:12:42.320]  都能夠代表他們內心的態度
[00:12:42.320 --> 00:12:44.320]  但是另外一樣東西
[00:12:44.320 --> 00:12:45.320]  可能我們不太清楚
[00:12:45.320 --> 00:12:46.320]  或者沒有留意
[00:12:46.320 --> 00:12:47.320]  就是分別出來
[00:12:47.320 --> 00:12:48.320]  為什麼呢
[00:12:48.320 --> 00:12:50.320]  因為這一群人是分別出來
[00:12:50.320 --> 00:12:51.320]  屬於神的
[00:12:51.320 --> 00:12:53.320]  而上帝也分別
[00:12:53.320 --> 00:12:55.320]  和其他的偶像
[00:12:55.320 --> 00:12:57.320]  列邦是不同的
[00:12:57.320 --> 00:12:58.320]  祂是獨一的真神
[00:12:58.320 --> 00:13:01.320]  創天造地的耶和華上帝
[00:13:01.320 --> 00:13:03.320]  所以今天我們都講
[00:13:03.320 --> 00:13:04.320]  我們是什麼
[00:13:04.320 --> 00:13:08.320]  分別為聖的人
[00:13:08.320 --> 00:13:10.320]  因為我們屬於神
[00:13:10.320 --> 00:13:12.320]  以色列人
[00:13:12.320 --> 00:13:13.320]  很多律法
[00:13:13.320 --> 00:13:15.320]  包括了外表上高
[00:13:15.320 --> 00:13:16.320]  他們都要遵守
[00:13:16.320 --> 00:13:17.320]  有潔淨
[00:13:17.320 --> 00:13:18.320]  不潔淨的食物
[00:13:18.320 --> 00:13:19.320]  是不是
[00:13:19.320 --> 00:13:20.320]  不過當然今天
[00:13:20.320 --> 00:13:21.320]  你和我身上高
[00:13:21.320 --> 00:13:22.320]  特別中國人就不應用
[00:13:22.320 --> 00:13:24.320]  我們背脊向天的都說什麼
[00:13:24.320 --> 00:13:26.320]  都可以吃
[00:13:26.320 --> 00:13:29.320]  但是這個就是一些律法的條文
[00:13:29.320 --> 00:13:30.320]  以致他們能夠遵守
[00:13:30.320 --> 00:13:38.320]  明白這個道理
[00:13:38.320 --> 00:13:40.320]  在耶穌基督的救贖
[00:13:40.320 --> 00:13:42.320]  他的恩典裡面
[00:13:42.320 --> 00:13:43.320]  你和我都成為了
[00:13:43.320 --> 00:13:45.320]  屬靈的以色列人
[00:13:45.320 --> 00:13:47.320]  為什麼
[00:13:47.320 --> 00:13:49.320]  在彼得前書第二章第九節
[00:13:49.320 --> 00:13:50.320]  有段經文
[00:13:50.320 --> 00:13:54.320]  不過你們是被揀選的一族
[00:13:54.320 --> 00:13:55.320]  是君尊的祭司
[00:13:55.320 --> 00:13:56.320]  是什麼
[00:13:56.320 --> 00:13:57.320]  神聖的國度
[00:13:57.320 --> 00:14:00.320]  屬上帝的子民
[00:14:00.320 --> 00:14:01.320]  你們有沒有留意
[00:14:01.320 --> 00:14:04.320]  這幾個的形容詞
[00:14:04.320 --> 00:14:05.320]  和我們剛才讀的
[00:14:05.320 --> 00:14:08.320]  出埃及記是完全的一樣
[00:14:08.320 --> 00:14:09.320]  我想大家再讀一次
[00:14:09.320 --> 00:14:11.320]  這次你們我們去到
[00:14:11.320 --> 00:14:13.320]  代入第一城浸信會
[00:14:13.320 --> 00:14:14.320]  這幾個字好不好
[00:14:14.320 --> 00:14:15.320]  我們一起來
[00:14:15.320 --> 00:14:18.320]  不過第一城浸信會
[00:14:18.320 --> 00:14:35.320]  你再將你的名字
[00:14:35.320 --> 00:14:36.320]  代入去
[00:14:36.320 --> 00:14:39.320]  在心裡面來讀一次
[00:14:39.320 --> 00:14:40.320]  屬上帝
[00:14:40.320 --> 00:14:43.320]  在尊貴祭司的身份
[00:14:43.320 --> 00:14:44.320]  是神的子民
[00:14:44.320 --> 00:14:46.320]  而有一個很特別的特質
[00:14:46.320 --> 00:14:48.320]  就是聖潔
[00:14:48.320 --> 00:14:51.320]  神聖的國度
[00:14:51.320 --> 00:14:53.320]  聖潔的一群
[00:14:53.320 --> 00:14:55.320]  所以我們要和以色列人一樣
[00:14:55.320 --> 00:14:58.320]  要思想到有什麼
[00:14:58.320 --> 00:15:03.320]  去到污穢了我們這個身份
[00:15:03.320 --> 00:15:05.320]  第九章形容到
[00:15:05.320 --> 00:15:06.320]  以色列聽了之後
[00:15:06.320 --> 00:15:08.320]  一個披麻蒙灰禁食
[00:15:08.320 --> 00:15:10.320]  很長的禱文
[00:15:10.320 --> 00:15:12.320]  以色列本身他沒有犯這個罪過
[00:15:12.320 --> 00:15:14.320]  但是他來到去禱告認罪
[00:15:14.320 --> 00:15:16.320]  而在第十章第一節
[00:15:16.320 --> 00:15:17.320]  重複的來描述
[00:15:17.320 --> 00:15:20.320]  以色列禱告認罪
[00:15:20.320 --> 00:15:25.320]  哭泣 苦服
[00:15:25.320 --> 00:15:27.320]  表示到以色列真的很謙卑
[00:15:27.320 --> 00:15:30.320]  降伏在神的面前
[00:15:30.320 --> 00:15:32.320]  為了這個罪惡
[00:15:32.320 --> 00:15:34.320]  憂傷難過
[00:15:34.320 --> 00:15:36.320]  誠懇的認罪
[00:15:36.320 --> 00:15:38.320]  求上帝的寬恕
[00:15:38.320 --> 00:15:48.320]  上帝的憐憫
[00:15:48.320 --> 00:15:50.320]  而這個禱告
[00:15:50.320 --> 00:15:52.320]  很誠懇的禱告是有影響力的
[00:15:52.320 --> 00:15:54.320]  因為連男帶女
[00:15:54.320 --> 00:15:56.320]  連老攜幼
[00:15:56.320 --> 00:15:58.320]  都願意來到他的面前
[00:15:58.320 --> 00:16:00.320]  一起成為一個聖會
[00:16:00.320 --> 00:16:03.320]  大家都痛哭流涕
[00:16:03.320 --> 00:16:05.320]  我要真悔改
[00:16:05.320 --> 00:16:13.320]  我要真聖潔
[00:16:13.320 --> 00:16:15.320]  在一九零四至零五年
[00:16:15.320 --> 00:16:17.320]  歷史上有一個威爾斯的大復興
[00:16:17.320 --> 00:16:19.320]  在我們研究復興歷史的
[00:16:19.320 --> 00:16:22.320]  一個很重要的一刻
[00:16:22.320 --> 00:16:24.320]  當時的英國社會
[00:16:24.320 --> 00:16:26.320]  充斥著貪污
[00:16:26.320 --> 00:16:28.320]  賭博 酗酒
[00:16:28.320 --> 00:16:30.320]  現在這個形容什麼呢
[00:16:30.320 --> 00:16:31.320]  可能不單止一個
[00:16:31.320 --> 00:16:35.320]  有很多許士人
[00:16:35.320 --> 00:16:39.320]  有很多類似澳門的娛樂場
[00:16:39.320 --> 00:16:42.320]  有很多蘭桂坊在周圍
[00:16:42.320 --> 00:16:44.320]  而教會去了哪裡
[00:16:44.320 --> 00:16:46.320]  教會自身都難保
[00:16:46.320 --> 00:16:49.320]  因為受著很多自由神學的影響
[00:16:49.320 --> 00:16:51.320]  教會無見證
[00:16:51.320 --> 00:16:53.320]  但是歷史告訴我們
[00:16:53.320 --> 00:16:55.320]  很多的人
[00:16:55.320 --> 00:16:57.320]  很多不知名的基督徒
[00:16:57.320 --> 00:17:00.320]  就是這樣流淚禱告
[00:17:00.320 --> 00:17:02.320]  一個又一個的
[00:17:02.320 --> 00:17:03.320]  直到這個人物的出現
[00:17:03.320 --> 00:17:05.320]  叫伊文羅拔士
[00:17:05.320 --> 00:17:06.320]  他本身是一個鐵匠
[00:17:06.320 --> 00:17:07.320]  後來成為了一個傳道人
[00:17:07.320 --> 00:17:10.320]  他提出了四個重點的信息
[00:17:10.320 --> 00:17:11.320]  第一
[00:17:11.320 --> 00:17:13.320]  過去有任何未承認的罪
[00:17:13.320 --> 00:17:15.320]  要立刻去承認
[00:17:15.320 --> 00:17:18.320]  除去一切隱藏的罪
