
[00:00:00.000 --> 00:00:06.000]  聖經經常形容我們人生在地上的生活
[00:03:00.000 --> 00:03:03.000]  唯要是得著基督
[00:03:03.000 --> 00:03:04.000]  有時候保羅說的話
[00:03:04.000 --> 00:03:05.000]  我們要想一想
[00:03:05.000 --> 00:03:07.000]  什麼叫得著基督呢
[00:03:07.000 --> 00:03:08.000]  信了耶穌就已經得著基督了
[00:03:08.000 --> 00:03:11.000]  究竟他所說的得著基督是指什麼呢
[00:03:11.000 --> 00:03:13.000]  如果我們再看第十二節的時候
[00:03:13.000 --> 00:03:16.000]  第十二節那裡有進一步的解釋
[00:03:16.000 --> 00:03:18.000]  保羅說他得著基督什麼呢
[00:03:18.000 --> 00:03:23.000]  得著耶穌基督所要他得著的
[00:03:23.000 --> 00:03:29.000]  有人形容人生在地上的時間
[00:03:29.000 --> 00:03:31.000]  好像挖金一樣
[00:03:31.000 --> 00:03:32.000]  大家有沒有挖過金
[00:03:32.000 --> 00:03:33.000]  我沒有
[00:03:33.000 --> 00:03:35.000]  大家可以想像到什麼叫挖金
[00:03:35.000 --> 00:03:38.000]  挖金就是我們要不斷地挖
[00:03:38.000 --> 00:03:39.000]  挖到的時候
[00:03:39.000 --> 00:03:42.000]  挖到的金是我們自己可以擁有的
[00:03:42.000 --> 00:03:44.000]  不過遊戲規則就是
[00:03:44.000 --> 00:03:48.000]  鐘聲一響的時候就完了
[00:03:48.000 --> 00:03:49.000]  就不能再挖金了
[00:03:49.000 --> 00:03:51.000]  但是在這樣的遊戲裡面
[00:03:51.000 --> 00:03:52.000]  你會做些什麼呢
[00:03:52.000 --> 00:03:55.000]  當然是拼命地挖金
[00:03:55.000 --> 00:03:57.000]  挖到的就自己獨得
[00:03:57.000 --> 00:04:01.000]  因為你不知道鐘是幾時停的
[00:04:01.000 --> 00:04:02.000]  突然肚子餓怎麼辦
[00:04:02.000 --> 00:04:04.000]  忍住
[00:04:04.000 --> 00:04:06.000]  把握時間挖金
[00:04:06.000 --> 00:04:09.000]  你說我要去廁所怎麼辦
[00:04:09.000 --> 00:04:11.000]  如非必要都不要去
[00:04:11.000 --> 00:04:14.000]  要把握每一分每一秒來挖
[00:04:14.000 --> 00:04:16.000]  很奇怪
[00:04:16.000 --> 00:04:20.000]  我們明白挖金的比喻裡面的急切性
[00:04:20.000 --> 00:04:25.000]  但是當我們思考我們在地上的生活
[00:04:25.000 --> 00:04:29.000]  我們作為天上的旅客
[00:04:29.000 --> 00:04:31.000]  在地上短暫的人生裡面
[00:04:31.000 --> 00:04:33.000]  其實不就是挖金一樣嗎
[00:04:33.000 --> 00:04:39.000]  因為神期望我們在地上得著天上的好處
[00:04:39.000 --> 00:04:42.000]  但是我們明白挖金的急切性
[00:04:42.000 --> 00:04:44.000]  但是我們卻很少
[00:04:44.000 --> 00:04:46.000]  甚至忽略了我們在地上
[00:04:46.000 --> 00:04:49.000]  為神服侍的急切性
[00:04:49.000 --> 00:04:54.000]  我們的天父上帝期望我們進入
[00:04:54.000 --> 00:04:59.000]  祂的榮耀得著祂的獎賞
[00:04:59.000 --> 00:05:03.000]  神為我們預備的獎賞
[00:05:03.000 --> 00:05:05.000]  是無窮無盡
[00:05:05.000 --> 00:05:09.000]  如果大家有沒有收過一張支票
[00:05:09.000 --> 00:05:10.000]  已經簽名了
[00:05:10.000 --> 00:05:11.000]  不過沒有寫數字
[00:05:11.000 --> 00:05:13.000]  我還沒有收過
[00:05:13.000 --> 00:05:15.000]  如果你收到一張支票
[00:05:15.000 --> 00:05:17.000]  那你會怎樣
[00:05:17.000 --> 00:05:21.000]  你會寫什麼銀碼進去
[00:05:21.000 --> 00:05:26.000]  其實為我們預備的將來的產業
[00:05:26.000 --> 00:05:30.000]  就好像一張沒有寫銀碼的支票一樣
[00:05:30.000 --> 00:05:33.000]  如果地上我們真的收到一張支票的時候
[00:05:33.000 --> 00:05:35.000]  我們大概都會想
[00:05:35.000 --> 00:05:38.000]  我寫的銀碼會不會兌現得到
[00:05:38.000 --> 00:05:40.000]  但是神開的支票
[00:05:40.000 --> 00:05:42.000]  必定能夠兌現
[00:05:42.000 --> 00:05:43.000]  如果問大家
[00:05:43.000 --> 00:05:47.000]  你覺得自信和自滿有什麼分別
[00:05:47.000 --> 00:05:50.000]  如果我們看聖經的時候
[00:05:50.000 --> 00:05:51.000]  根據聖經
[00:05:51.000 --> 00:05:53.000]  基督徒的自信
[00:05:53.000 --> 00:05:56.000]  就不單是來自我們的人生經驗
[00:05:56.000 --> 00:05:58.000]  我們的技能
[00:05:58.000 --> 00:06:00.000]  或者我們的才幹
[00:06:00.000 --> 00:06:04.000]  更重要的是我們聖經裡面所說的基督徒的自信
[00:06:04.000 --> 00:06:07.000]  是來自我們在神裡面的信心
[00:06:07.000 --> 00:06:10.000]  我們是否相信神要我們做的事情
[00:06:10.000 --> 00:06:15.000]  神有沒有賜予我們足夠的能力
[00:06:15.000 --> 00:06:17.000]  去完成神要我們做的事情
[00:06:17.000 --> 00:06:21.000]  這是聖經裡面所說的信心
[00:06:21.000 --> 00:06:22.000]  那自滿呢
[00:06:22.000 --> 00:06:23.000]  自滿是什麼
[00:06:23.000 --> 00:06:24.000]  大家想像一杯水
[00:06:24.000 --> 00:06:25.000]  一隻杯
[00:06:25.000 --> 00:06:28.000]  杯裡面裝滿了水
[00:06:28.000 --> 00:06:30.000]  如果你再倒水下去怎麼辦
[00:06:30.000 --> 00:06:31.000]  倒不倒
[00:06:31.000 --> 00:06:32.000]  杯子都沒有空位了
[00:06:32.000 --> 00:06:33.000]  因為滿了
[00:06:33.000 --> 00:06:36.000]  在這種情況裡面
[00:06:36.000 --> 00:06:39.000]  當人自滿的時候
[00:06:39.000 --> 00:06:40.000]  就像一杯水
[00:06:40.000 --> 00:06:42.000]  不能夠再侵入其他的水
[00:06:42.000 --> 00:06:47.000]  代表著人不再覺得他有學習的需要
[00:06:47.000 --> 00:06:50.000]  不再覺得他們有成長的空間
[00:06:50.000 --> 00:06:53.000]  因為他已經覺得那杯水已經滿了
[00:06:53.000 --> 00:06:57.000]  保羅在這裡就告訴我們
[00:06:57.000 --> 00:06:59.000]  不要自滿
[00:06:59.000 --> 00:07:00.000]  相反的
[00:07:00.000 --> 00:07:04.000]  我們要竭力和不斷的追求
[00:07:04.000 --> 00:07:07.000]  那我們怎樣才可以不斷的追求
[00:07:07.000 --> 00:07:11.000]  保羅為我們提出了一個很重要的要訣
[00:07:11.000 --> 00:07:14.000]  是我們可以持守著
[00:07:14.000 --> 00:07:15.000]  繼續追求
[00:07:15.000 --> 00:07:16.000]  竭力追求
[00:07:16.000 --> 00:07:17.000]  怎麼樣
[00:07:17.000 --> 00:07:21.000]  忘記背後
[00:07:21.000 --> 00:07:24.000]  我在這裡服侍了也有兩年
[00:07:24.000 --> 00:07:27.000]  不知道有沒有留意到我其中一個很大的缺點
[00:07:27.000 --> 00:07:29.000]  我是很沒記性的
[00:07:29.000 --> 00:07:31.000]  所以如果大家有發電郵
[00:07:31.000 --> 00:07:32.000]  或者發短信
[00:07:32.000 --> 00:07:33.000]  問我一些問題
[00:07:33.000 --> 00:07:34.000]  或者要我做一些事情的時候
[00:07:34.000 --> 00:07:35.000]  我沒有回覆你的時候
[00:07:35.000 --> 00:07:37.000]  大概就是因為我忘記了
[00:07:37.000 --> 00:07:40.000]  我不是不看重你們的事情
[00:07:40.000 --> 00:07:41.000]  大概我是忘記了
[00:07:41.000 --> 00:07:44.000]  所以如果大家真的有這樣的事情發生的時候
[00:07:44.000 --> 00:07:48.000]  請饒恕我的沒記性
[00:07:48.000 --> 00:07:50.000]  但是保羅這裡所說的
[00:07:50.000 --> 00:07:52.000]  不是這類型的沒記性
[00:07:52.000 --> 00:07:56.000]  保羅這裡所說的是選擇性的忘記
[00:07:56.000 --> 00:08:00.000]  很多人都很容易忘記自己做錯的事情
[00:08:00.000 --> 00:08:02.000]  但是總是記得旁邊那個做錯的事情
[00:08:02.000 --> 00:08:04.000]  都記著一輩子的
[00:08:04.000 --> 00:08:06.000]  保羅也不是說這一類
[00:08:06.000 --> 00:08:08.000]  保羅所說的就是
[00:08:08.000 --> 00:08:10.000]  無論在過去發生什麼事情
[00:08:10.000 --> 00:08:13.000]  這些事情無論成功還是失敗
[00:08:13.000 --> 00:08:17.000]  不要讓這些過去的成功與失敗
[00:08:17.000 --> 00:08:21.000]  窒礙了我們今天的生活
[00:08:21.000 --> 00:08:24.000]  今天的成長
[00:08:24.000 --> 00:08:27.000]  大家都知道我是讀輔導的
[00:08:27.000 --> 00:08:29.000]  我記得讀輔導的時候
[00:08:29.000 --> 00:08:32.000]  我明白了一個很重要的事情
[00:08:32.000 --> 00:08:36.000]  就是我們過去的成功和過去的失敗
[00:08:36.000 --> 00:08:40.000]  是相當容易為我們人生
[00:08:40.000 --> 00:08:42.000]  建造了一個安全區
[00:08:42.000 --> 00:08:44.000]  一個comfort zone
[00:08:44.000 --> 00:08:45.000]  什麼叫comfort zone
[00:08:45.000 --> 00:08:47.000]  就是進去之後不想再出來
[00:08:47.000 --> 00:08:49.000]  這個叫comfort zone
[00:08:49.000 --> 00:08:51.000]  很多時候我們成功的時候
[00:08:51.000 --> 00:08:53.000]  我們很容易感覺到
[00:08:53.000 --> 00:08:54.000]  很舒服
[00:08:54.000 --> 00:08:55.000]  很有趣
[00:08:55.000 --> 00:08:56.000]  很驕傲
[00:08:56.000 --> 00:08:58.000]  甚至自滿
[00:08:58.000 --> 00:09:01.000]  但是如果我們一直停留在這些過去的成功
[00:09:01.000 --> 00:09:03.000]  過去光輝的日子的時候
[00:09:03.000 --> 00:09:05.000]  我們就會發覺
[00:09:05.000 --> 00:09:09.000]  這個就成為我們一個網絡
[00:09:09.000 --> 00:09:10.000]  出不來
[00:09:10.000 --> 00:09:12.000]  也不想出來
[00:09:12.000 --> 00:09:14.000]  當這樣的時候
[00:09:14.000 --> 00:09:18.000]  過去的成功就成為我們今天前進的一個阻礙
[00:09:18.000 --> 00:09:20.000]  同樣如果我們失敗的時候
[00:09:20.000 --> 00:09:23.000]  我們遇到不如意的事情的時候
[00:09:23.000 --> 00:09:24.000]  我們很重要的什麼
[00:09:24.000 --> 00:09:31.000]  進入一個很深的傷感的裡面
[00:09:31.000 --> 00:09:37.000]  我們在傷感的境況裡面
[00:09:37.000 --> 00:09:38.000]  我告訴大家
[00:09:38.000 --> 00:09:43.000]  反而是成為了那一類人的一個安全區
[00:09:43.000 --> 00:09:45.000]  不想出來
[00:09:45.000 --> 00:09:50.000]  你說為什麼人們會在傷感裡面不想出來
[00:09:50.000 --> 00:09:55.000]  因為當一個人遇到一些他沒辦法面對的問題
[00:09:55.000 --> 00:09:58.000]  他陷在傷感裡面
[00:09:58.000 --> 00:10:00.000]  反而得到一種心靈
[00:10:00.000 --> 00:10:02.000]  覺得他不想有任何改變
[00:10:02.000 --> 00:10:04.000]  任何類型的痛苦
[00:10:04.000 --> 00:10:06.000]  其實就是改變
[00:10:06.000 --> 00:10:08.000]  大家想一想
[00:10:08.000 --> 00:10:10.000]  你沒了健康
[00:10:10.000 --> 00:10:12.000]  你的配偶離開
[00:10:12.000 --> 00:10:14.000]  你沒了經濟的能力
[00:10:14.000 --> 00:10:18.000]  全部都是改變
[00:10:18.000 --> 00:10:20.000]  你要面對一些改變的時候
[00:10:20.000 --> 00:10:22.000]  你需要很大的勇氣
[00:10:22.000 --> 00:10:24.000]  反而你不想去面對這種改變
[00:10:24.000 --> 00:10:26.000]  面對不可預知的將來
[00:10:26.000 --> 00:10:28.000]  你就留在那種傷感裡面
[00:10:28.000 --> 00:10:30.000]  而這個傷感
[00:10:30.000 --> 00:10:32.000]  就是成為你的安全區
[00:10:32.000 --> 00:10:34.000]  保留在這裡告訴我們
[00:10:34.000 --> 00:10:35.000]  無論你過去的成功
[00:10:35.000 --> 00:10:36.000]  或者過去的失敗
[00:10:36.000 --> 00:10:38.000]  不要讓這些過去
[00:10:38.000 --> 00:10:40.000]  成為你今天的膽子
[00:10:40.000 --> 00:10:42.000]  成為你今天前進的阻礙
[00:10:42.000 --> 00:10:44.000]  這個就是
[00:10:44.000 --> 00:10:46.000]  保羅這裡所說
[00:10:46.000 --> 00:10:48.000]  忘記背後的意思
[00:10:48.000 --> 00:10:49.000]  我們需要忘記
[00:10:49.000 --> 00:10:51.000]  我們需要努力面前
[00:10:51.000 --> 00:10:54.000]  用回剛才金礦的例子
[00:10:54.000 --> 00:10:56.000]  不要因為你挖了一塊金
[00:10:56.000 --> 00:10:58.000]  嘩 我就會很開心
[00:10:58.000 --> 00:10:59.000]  挖到一塊金
[00:10:59.000 --> 00:11:01.000]  抱著那塊金就感到滿足
[00:11:01.000 --> 00:11:03.000]  不需要再做任何的事
[00:11:03.000 --> 00:11:05.000]  錯
[00:11:05.000 --> 00:11:06.000]  大家要明白
[00:11:06.000 --> 00:11:07.000]  天國的建立
[00:11:07.000 --> 00:11:10.000]  是在於每一個信徒的成長
[00:11:10.000 --> 00:11:13.000]  如果每一個信徒成長了一點
[00:11:13.000 --> 00:11:16.000]  就滿足而不再追求成長的時候
[00:11:16.000 --> 00:11:20.000]  天國的建立就會得到很大的障礙
[00:11:20.000 --> 00:11:22.000]  神的意思是
[00:11:22.000 --> 00:11:24.000]  要我們用挖金的例子
[00:11:24.000 --> 00:11:26.000]  就是叫我們不斷地挖金
[00:11:26.000 --> 00:11:28.000]  不斷地累積
[00:11:28.000 --> 00:11:31.000]  神要我們得著這個屬靈的好處
[00:11:31.000 --> 00:11:32.000]  那麼你說
[00:11:32.000 --> 00:11:33.000]  我在挖金的過程裡面
[00:11:33.000 --> 00:11:35.000]  我撞到手指很痛
[00:11:35.000 --> 00:11:38.000]  人生始終會遇到不如意的事
[00:11:38.000 --> 00:11:40.000]  很痛 我要休息
[00:11:40.000 --> 00:11:42.000]  當然
[00:11:42.000 --> 00:11:43.000]  當我們痛了的時候
[00:11:43.000 --> 00:11:44.000]  我們可以尖叫
[00:11:44.000 --> 00:11:47.000]  可以痛哭
[00:11:47.000 --> 00:11:49.000]  但是
[00:11:49.000 --> 00:11:51.000]  不要讓這個
[00:11:51.000 --> 00:11:54.000]  面對或者經歷的痛苦
[00:11:54.000 --> 00:11:59.000]  而停止了你整個人生
[00:11:59.000 --> 00:12:00.000]  我們需要
[00:12:00.000 --> 00:12:02.820]  包紮好傷口 繼續前行
[00:12:02.820 --> 00:12:07.380]  因為這就是神為我們 期望我們所做的事情
[00:12:07.380 --> 00:12:11.220]  所以讓我們一同謹記 第一個功課
[00:12:11.220 --> 00:12:15.060]  第一個功課 就是忘記背後
[00:12:15.060 --> 00:12:17.220]  我們再看第二個重點
[00:12:17.220 --> 00:12:18.460]  我們要盼望未來
[00:12:18.460 --> 00:12:21.460]  基督徒是一個很清晰的人生方向
[00:12:21.460 --> 00:12:23.320]  而這個基督徒的人生方向
[00:12:23.320 --> 00:12:26.920]  是跟其他 或者是跟世界所定下來的方向
[00:12:26.920 --> 00:12:28.420]  是不一樣的
[00:12:28.420 --> 00:12:32.020]  世界的方向主要就是 被什麼定義
[00:12:32.020 --> 00:12:34.580]  被我們人生階段 我們的處境
[00:12:34.580 --> 00:12:36.620]  我們的機會 我們的能力
[00:12:36.620 --> 00:12:38.280]  我們所遭遇的際遇
[00:12:38.280 --> 00:12:43.920]  這些等等的因素來決定我們的人生方向
[00:12:43.920 --> 00:12:46.820]  階段性的方向 我們要明白
[00:12:46.820 --> 00:12:52.780]  是不能夠代表我們生命整體的方向
[00:12:52.780 --> 00:12:59.540]  包紮告訴我們 我們的生命方向是需要在永恆的角度被定義的
[00:12:59.540 --> 00:13:02.280]  包紮提醒我們
[00:13:02.280 --> 00:13:07.340]  我們不單是這個地上某一個國家的公民
[00:13:07.340 --> 00:13:09.340]  我們今天都是澳洲的公民
[00:13:09.340 --> 00:13:11.380]  但是我們除了這個身份之外
[00:13:11.380 --> 00:13:14.820]  我們也是天上的國民
[00:13:14.820 --> 00:13:17.140]  作為一個移民
[00:13:17.140 --> 00:13:18.480]  我們大家都知道
[00:13:18.480 --> 00:13:19.440]  我們移民怎麼辦
[00:13:19.440 --> 00:13:22.220]  拿了一個入籍紙
[00:13:22.220 --> 00:13:24.040]  拿了一個公民證
[00:13:24.040 --> 00:13:27.080]  我們有公民證 有政府的吸引的時候
[00:13:27.080 --> 00:13:30.080]  我們就可以拿到澳洲的護照
[00:13:30.080 --> 00:13:33.120]  我們就屬於這裡的國民了
[00:13:33.120 --> 00:13:36.240]  同樣我相信在天上的國民
[00:13:36.240 --> 00:13:37.980]  我們都需要這樣的人
[00:13:37.980 --> 00:13:42.240]  大家有沒有天上的公民證
[00:13:42.240 --> 00:13:43.980]  大家有沒有天上的公民證
[00:13:43.980 --> 00:13:45.540]  有些人說我有的
[00:13:45.540 --> 00:13:46.380]  我入教會的時候
[00:13:46.380 --> 00:13:49.880]  教會給我一個教會會籍的證書
[00:13:49.880 --> 00:13:54.080]  我受洗的時候有一個受洗證
[00:13:54.080 --> 00:13:54.840]  大家怎麼看
[00:13:54.840 --> 00:13:57.980]  這是不是你的天國公民證
[00:13:57.980 --> 00:13:58.840]  我告訴大家
[00:13:58.840 --> 00:14:00.520]  如果有一間教會
[00:14:00.520 --> 00:14:02.380]  或者有一個牧師跟你說
[00:14:02.380 --> 00:14:08.680]  你很小心保護這個教會給你的證明文件
[00:14:08.680 --> 00:14:10.820]  將來你上天堂你要拿著這份文件
[00:14:10.820 --> 00:14:13.280]  你不見了進不了天堂
[00:14:13.280 --> 00:14:16.040]  可不可以相信這番話
[00:14:16.040 --> 00:14:17.280]  搞錯了
[00:14:17.280 --> 00:14:20.040]  因為聖經明明告訴我們
[00:14:20.040 --> 00:14:21.840]  當我們信耶穌之後
[00:14:21.840 --> 00:14:27.620]  我們受的是神所應許的聖靈為印記
[00:14:27.620 --> 00:14:30.020]  我們跳到下一章
[00:14:30.020 --> 00:14:32.840]  而聖靈在我們心裡面
[00:14:32.840 --> 00:14:35.980]  就是作為憑據
[00:14:35.980 --> 00:14:36.840]  當然
[00:14:36.840 --> 00:14:38.920]  雖然說我們
[00:14:38.920 --> 00:14:41.280]  如果真的搞了一個會員證
[00:14:41.280 --> 00:14:44.280]  或者是受洗的證書給你的時候
[00:14:44.280 --> 00:14:46.620]  雖然我們不是這些證件
[00:14:46.620 --> 00:14:48.380]  這些地上的證件
[00:14:48.380 --> 00:14:53.540]  並不是我們天國的身份證明
[00:14:53.540 --> 00:14:56.040]  我們不能夠拿著這張紙去天國的神
[00:14:56.040 --> 00:14:57.380]  你讓我進天堂
[00:14:57.380 --> 00:14:59.380]  因為我有這些證件
[00:14:59.380 --> 00:15:00.480]  不可以
[00:15:00.480 --> 00:15:04.280]  但也不代表不重要
[00:15:04.280 --> 00:15:08.580]  同樣洗禮證
[00:15:08.580 --> 00:15:11.540]  不能夠我們拿著進天堂
[00:15:11.540 --> 00:15:14.140]  不過同一個時間
[00:15:14.140 --> 00:15:16.620]  我們要很認真看待洗禮
[00:15:16.620 --> 00:15:19.940]  因為這是主耶穌給我們的吩咐
[00:15:19.940 --> 00:15:21.920]  信而受洗
[00:15:21.920 --> 00:15:23.320]  這是耶穌基督的吩咐
[00:15:23.320 --> 00:15:24.640]  所以我們也要很看重
[00:15:24.640 --> 00:15:28.540]  如果在座是真心相信耶穌
[00:15:28.540 --> 00:15:30.140]  而仍然未受洗禮的時候
[00:15:30.140 --> 00:15:34.380]  我也鼓勵大家去接受洗禮
[00:15:34.380 --> 00:15:38.040]  當我們接受聖靈的印記的時候
[00:15:38.040 --> 00:15:40.480]  我們就是天上的國民
[00:15:40.480 --> 00:15:42.140]  我們有著這些身份的時候
[00:15:42.140 --> 00:15:44.140]  保羅告訴我當我們有這些身份的時候
[00:15:44.140 --> 00:15:46.820]  就有兩個的盼望
[00:15:46.820 --> 00:15:52.340]  第一個盼望就是主耶穌是會再回來的
[00:15:52.340 --> 00:15:56.820]  當主耶穌將要升天的時候
[00:15:56.820 --> 00:15:59.220]  祂被接升天
[00:15:59.220 --> 00:16:01.480]  當祂往上升的時候
[00:16:01.480 --> 00:16:03.180]  周圍的人就望著天
[00:16:03.180 --> 00:16:05.080]  望著主耶穌向上升
[00:16:05.080 --> 00:16:06.520]  有天使站在旁邊
[00:16:06.520 --> 00:16:07.820]  跟這幫人說
[00:16:07.820 --> 00:16:11.680]  你們今天看到祂如何往天上去
[00:16:11.680 --> 00:16:14.520]  祂還要怎樣來
[00:16:14.520 --> 00:16:17.780]  所以主耶穌告訴我們很清楚
[00:16:17.780 --> 00:16:19.040]  祂一天會回來
[00:16:19.040 --> 00:16:24.180]  而祂今天的離開是為我們在天上預備地方
[00:16:24.180 --> 00:16:25.420]  當祂再回來的時候
[00:16:25.420 --> 00:16:28.680]  就接我們回到這個地方
[00:16:28.680 --> 00:16:29.680]  不僅如此
[00:16:29.680 --> 00:16:34.580]  保羅已經告訴我們第二個對將來的盼望
[00:16:34.580 --> 00:16:35.540]  是什麼盼望?
[00:16:35.540 --> 00:16:38.620]  將來我們會有一個新的身體
[00:16:38.620 --> 00:16:43.820]  我們不會拿著這個會衰殘的身體進入永遠的國度
[00:16:43.820 --> 00:16:45.380]  因為將來我們的身體
[00:16:45.380 --> 00:16:47.120]  保羅在這裡所說
[00:16:47.120 --> 00:16:51.120]  是一個榮耀
[00:16:51.120 --> 00:16:54.420]  跟主耶穌復活的榮耀身體相似
[00:16:54.420 --> 00:16:55.180]  就是說什麼?
[00:16:55.180 --> 00:16:57.820]  將來我們所承受的身體
[00:16:57.820 --> 00:17:00.240]  是一個永不和選型
[00:17:00.240 --> 00:17:01.520]  多好啊
[00:17:01.520 --> 00:17:03.280]  今天我跟很多頂指揮
[00:17:03.280 --> 00:17:04.840]  包括我自己也是
[00:17:04.840 --> 00:17:06.140]  身體不同的部位都有痛
[00:17:06.140 --> 00:17:07.540]  不是膝蓋痛就是腰痛
[00:17:07.540 --> 00:17:10.320]  不是腰痛就是手肘痛
[00:17:10.320 --> 00:17:11.940]  肩膀痛
[00:17:11.940 --> 00:17:14.280]  當然有一兩樣
[00:17:14.280 --> 00:17:16.740]  但是將來在天國裡面
[00:17:16.740 --> 00:17:19.620]  沒有這些疼痛
[00:17:19.620 --> 00:17:21.640]  今天我們看東西看得不清楚
[00:17:21.640 --> 00:17:23.980]  聽東西聽得不清楚
[00:17:23.980 --> 00:17:27.480]  將來也許我們會有千里眼瞬風耳
[00:17:27.480 --> 00:17:28.740]  多好啊
[00:17:28.740 --> 00:17:29.620]  但是當然
[00:17:29.620 --> 00:17:30.580]  沒有一個人能夠知道
[00:17:30.580 --> 00:17:32.480]  我們將來在天國裡面的身體
[00:17:32.480 --> 00:17:34.380]  是一個什麼樣的身體
[00:17:34.380 --> 00:17:37.520]  因為保羅只不過說是一個榮耀的身體
[00:17:37.520 --> 00:17:40.240]  但是我們相信這個榮耀的身體
[00:17:40.240 --> 00:17:42.820]  是一個值得我們盼望
[00:17:42.820 --> 00:17:44.780]  值得我們嚮往的身體
[00:17:44.780 --> 00:17:46.640]  對基督徒來說
[00:17:46.640 --> 00:17:48.920]  這些將來的應許和盼望
[00:17:48.920 --> 00:17:50.720]  相當寶貴
[00:17:50.720 --> 00:17:55.020]  今天很多人自殺
[00:17:55.020 --> 00:17:58.680]  因為他們看不到明天
[00:17:58.680 --> 00:18:00.980]  對明天對將來沒有希望
[00:18:00.980 --> 00:18:02.620]  無助
[00:18:02.620 --> 00:18:03.740]  但是對基督徒來說
[00:18:03.740 --> 00:18:06.820]  我們的希望並不是來自
[00:18:06.820 --> 00:18:10.080]  究竟我們看得不看得到明天如何
[00:18:10.080 --> 00:18:12.040]  我們的盼望
[00:18:12.040 --> 00:18:14.180]  是來自一個我們相信
[00:18:14.180 --> 00:18:16.780]  永不改變的天父上帝
[00:18:16.780 --> 00:18:18.340]  大家這麼想像
[00:18:18.340 --> 00:18:21.140]  如果我們人生是一艘船的時候
