
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹 你們的眼睛
[00:02:28.000 --> 00:02:30.000]  就擲了螢幕
[00:02:30.000 --> 00:02:32.000]  預備要攻打你們
[00:02:32.000 --> 00:02:34.000]  所以每一次以色列人
[00:02:34.000 --> 00:02:36.000]  他們都好好地預備
[00:02:36.000 --> 00:02:38.000]  能夠防敵
[00:02:38.000 --> 00:02:40.000]  就這樣阿蘭王敵軍
[00:02:40.000 --> 00:02:42.000]  阿蘭王就覺得很好奇
[00:02:42.000 --> 00:02:44.000]  為什麼每次都打不到他們
[00:02:44.000 --> 00:02:46.000]  後來有些人就知道
[00:02:46.000 --> 00:02:48.000]  原來有一個這麼厲害的人叫做以利沙
[00:02:48.000 --> 00:02:50.000]  每次都是因為以利沙通水
[00:02:50.000 --> 00:02:52.000]  以致到他們
[00:02:52.000 --> 00:02:54.000]  以色列好好的準備到
[00:02:54.000 --> 00:02:56.000]  就打不到進去
[00:02:56.000 --> 00:02:58.000]  所以這一段的經文就是說
[00:02:58.000 --> 00:03:00.000]  阿蘭王就預備
[00:03:00.000 --> 00:03:02.000]  半夜圍困住
[00:03:02.000 --> 00:03:06.000]  一個城叫多丹
[00:03:06.000 --> 00:03:08.000]  就是圍住以利沙住的地方
[00:03:08.000 --> 00:03:10.000]  半夜圍住他
[00:03:10.000 --> 00:03:12.000]  想著要
[00:03:12.000 --> 00:03:14.000]  殺了他
[00:03:14.000 --> 00:03:16.000]  這段經文的背景就是這樣
[00:03:16.000 --> 00:03:18.000]  當然以利沙就使用一些
[00:03:18.000 --> 00:03:20.000]  很特別的方法
[00:03:20.000 --> 00:03:22.000]  在神裡面使用很特別的方法解決了這個問題
[00:03:22.000 --> 00:03:24.000]  我們今天求上帝幫助
[00:03:24.000 --> 00:03:26.000]  我們看看這段經文
[00:03:26.000 --> 00:03:28.000]  對於我們生活有什麼提醒
[00:03:28.000 --> 00:03:30.000]  有什麼幫助
[00:03:30.000 --> 00:03:32.000]  其實這段經文就是上個月
[00:03:32.000 --> 00:03:34.000]  我自己靈修的時候
[00:03:34.000 --> 00:03:36.000]  我現在是用一套
[00:03:36.000 --> 00:03:38.000]  叫做以道自見的靈修材料
[00:03:38.000 --> 00:03:40.000]  去做靈修
[00:03:40.000 --> 00:03:42.000]  那一次的靈修我一做完之後
[00:03:42.000 --> 00:03:44.000]  我覺得對我自己很有提醒
[00:03:44.000 --> 00:03:46.000]  所以我就預備
[00:03:46.000 --> 00:03:48.000]  下個月就一定要和你們分享
[00:03:48.000 --> 00:03:50.000]  我靈修裡面的得著
[00:03:50.000 --> 00:03:52.000]  所以弟兄姊妹你們有沒有靈修呢
[00:03:52.000 --> 00:03:54.000]  靈修對我們很重要
[00:03:54.000 --> 00:03:56.000]  我們每一天
[00:03:56.000 --> 00:03:58.000]  你問我我不吃早餐
[00:03:58.000 --> 00:04:00.000]  有些人很聰明不吃早餐都可以
[00:04:00.000 --> 00:04:02.000]  但我不吃早餐我不行
[00:04:02.000 --> 00:04:04.000]  我會沒力量
[00:04:04.000 --> 00:04:06.000]  如果我晚上不吃飯
[00:04:06.000 --> 00:04:08.000]  都是沒力量
[00:04:08.000 --> 00:04:10.000]  可能你不吃一餐兩餐
[00:04:10.000 --> 00:04:12.000]  一天兩天你都可以
[00:04:12.000 --> 00:04:14.000]  但如果長時間你都不吃東西
[00:04:14.000 --> 00:04:16.000]  你就會很虛弱缺乏營養
[00:04:16.000 --> 00:04:18.000]  甚至會死
[00:04:18.000 --> 00:04:20.000]  我們的屬靈生命都是
[00:04:20.000 --> 00:04:22.000]  如果你不恆常地
[00:04:22.000 --> 00:04:24.000]  和神相交
[00:04:24.000 --> 00:04:26.000]  靈修禱告
[00:04:26.000 --> 00:04:28.000]  你的生命會很軟弱
[00:04:28.000 --> 00:04:30.000]  弟兄姊妹
[00:04:30.000 --> 00:04:32.000]  今天和你們分享這段經文
[00:04:32.000 --> 00:04:34.000]  看見神
[00:04:34.000 --> 00:04:36.000]  第一樣我想和大家看看的就是
[00:04:36.000 --> 00:04:38.000]  以利沙和他的僕人
[00:04:38.000 --> 00:04:40.000]  因為看見神
[00:04:40.000 --> 00:04:42.000]  他就不怕前面的路
[00:04:42.000 --> 00:04:44.000]  是多麼艱辛
[00:04:44.000 --> 00:04:46.000]  他們身陷險境
[00:04:46.000 --> 00:04:48.000]  對他們來說都沒有困難
[00:04:48.000 --> 00:04:50.000]  在十五至十七節我們請弟兄再幫我們讀
[00:04:50.000 --> 00:04:52.000]  預備一二三
[00:05:12.000 --> 00:05:14.000]  (粵語)
[00:05:14.000 --> 00:05:16.000]  (粵語)
[00:05:16.000 --> 00:05:18.000]  (粵語)
[00:05:18.000 --> 00:05:20.000]  (粵語)
[00:05:20.000 --> 00:05:22.000]  (粵語)
[00:05:22.000 --> 00:05:24.000]  (粵語)
[00:05:24.000 --> 00:05:26.000]  (粵語)
[00:05:26.000 --> 00:05:28.000]  (粵語)
[00:05:28.000 --> 00:05:30.000]  這段經文開始讓我們看到
[00:05:30.000 --> 00:05:32.000]  一個現況就是
[00:05:32.000 --> 00:05:34.000]  阿蘭王敵軍
[00:05:34.000 --> 00:05:36.000]  已經半夜圍困
[00:05:36.000 --> 00:05:38.000]  多丹以利沙
[00:05:38.000 --> 00:05:40.000]  伊大附近一處地方
[00:05:40.000 --> 00:05:42.000]  還要是半夜
[00:05:42.000 --> 00:05:44.000]  半夜圍困
[00:05:44.000 --> 00:05:46.000]  還要是不動聲色
[00:05:46.000 --> 00:05:48.000]  可以看到當時
[00:05:48.000 --> 00:05:50.000]  這個阿蘭大軍
[00:05:50.000 --> 00:05:52.000]  和以色列在多丹
[00:05:52.000 --> 00:05:54.000]  多丹這個地方
[00:05:54.000 --> 00:05:56.000]  可能他們的兵力
[00:05:56.000 --> 00:05:58.000]  比較弱
[00:05:58.000 --> 00:06:00.000]  以致當敵人半夜圍困
[00:06:00.000 --> 00:06:02.000]  他們的時候
[00:06:02.000 --> 00:06:04.000]  他們都不知道沒有圍耳
[00:06:04.000 --> 00:06:06.000]  甚至沒有還擊的力量
[00:06:06.000 --> 00:06:08.000]  所以這裏說
[00:06:08.000 --> 00:06:10.000]  (粵語)
[00:06:10.000 --> 00:06:12.000]  (粵語)
[00:06:12.000 --> 00:06:14.000]  (粵語)
[00:06:14.000 --> 00:06:16.000]  (粵語)
[00:06:16.000 --> 00:06:18.000]  (粵語)
[00:06:18.000 --> 00:06:20.000]  (粵語)
[00:06:20.000 --> 00:06:22.000]  (粵語)
[00:06:22.000 --> 00:06:24.000]  (粵語)
[00:06:24.000 --> 00:06:26.000]  (粵語)
[00:06:26.000 --> 00:06:28.000]  (粵語)
[00:06:28.000 --> 00:06:30.000]  (粵語)
[00:06:30.000 --> 00:06:32.000]  (粵語)
[00:06:32.000 --> 00:06:34.000]  (粵語)
[00:06:34.000 --> 00:06:36.000]  (粵語)
[00:06:36.000 --> 00:06:38.000]  (粵語)
[00:06:38.000 --> 00:06:40.000]  我記得大部份都是
[00:06:40.000 --> 00:06:42.000]  姐妹多的
[00:06:42.000 --> 00:06:44.000]  還有些姐妹應該是
[00:06:44.000 --> 00:06:46.000]  華人的姐妹
[00:06:46.000 --> 00:06:48.000]  當時發生什麼事情呢
[00:06:48.000 --> 00:06:50.000]  就是當我們中間要小息的時候
[00:06:50.000 --> 00:06:52.000]  有個休息
[00:06:52.000 --> 00:06:54.000]  出去外面上廁所
[00:06:54.000 --> 00:06:56.000]  我們就發現廁所
[00:06:56.000 --> 00:06:58.000]  和廁所門口
[00:06:58.000 --> 00:07:00.000]  有兩個陌生的
[00:07:00.000 --> 00:07:02.000]  年輕人
[00:07:02.000 --> 00:07:04.000]  是我們不認識的
[00:07:04.000 --> 00:07:06.000]  走去問他
[00:07:06.000 --> 00:07:08.000]  他就說等媽媽來接他
[00:07:08.000 --> 00:07:10.000]  年輕人
[00:07:10.000 --> 00:07:12.000]  等媽媽來接他
[00:07:12.000 --> 00:07:14.000]  來接他也不用走進我們廁所和教會範圍
[00:07:14.000 --> 00:07:16.000]  我們這裏
[00:07:16.000 --> 00:07:18.000]  然後請他走
[00:07:18.000 --> 00:07:20.000]  他不走
[00:07:20.000 --> 00:07:22.000]  二話不說
[00:07:22.000 --> 00:07:24.000]  門口他趕盡都不走的時候
[00:07:24.000 --> 00:07:26.000]  然後
[00:07:26.000 --> 00:07:30.000]  不知道怎麼辦
[00:07:30.000 --> 00:07:32.000]  我就
[00:07:32.000 --> 00:07:34.000]  去關大閘
[00:07:34.000 --> 00:07:36.000]  當我預備關大閘的時候
[00:07:36.000 --> 00:07:38.000]  門口就有一輛車衝進來
[00:07:38.000 --> 00:07:40.000]  裏面就有兩個男人
[00:07:40.000 --> 00:07:42.000]  然後
[00:07:42.000 --> 00:07:44.000]  站在門口外閘
[00:07:44.000 --> 00:07:46.000]  又有兩個男人
[00:07:46.000 --> 00:07:48.000]  站在外面
[00:07:48.000 --> 00:07:50.000]  害不害怕
[00:07:50.000 --> 00:07:52.000]  害怕
[00:07:52.000 --> 00:07:54.000]  報警也來不及
[00:07:54.000 --> 00:07:56.000]  不知道警察會不會來
[00:07:56.000 --> 00:07:58.000]  這麼快就來了
[00:07:58.000 --> 00:08:00.000]  我記得這裏除了我之外
[00:08:00.000 --> 00:08:02.000]  還有Peter
[00:08:02.000 --> 00:08:04.000]  還有沒有其他男士
[00:08:04.000 --> 00:08:06.000]  好像沒有
[00:08:06.000 --> 00:08:08.000]  打的都是我們兩個
[00:08:08.000 --> 00:08:10.000]  害怕
[00:08:10.000 --> 00:08:12.000]  如果是你也會害怕
[00:08:12.000 --> 00:08:14.000]  那次對於我來說也害怕
[00:08:14.000 --> 00:08:16.000]  不過神很保守
[00:08:16.000 --> 00:08:18.000]  所以我們要很小心
[00:08:18.000 --> 00:08:20.000]  有時我們面對這些突然來
[00:08:20.000 --> 00:08:22.000]  我們沒有防範沒有預備
[00:08:22.000 --> 00:08:24.000]  我知道
[00:08:24.000 --> 00:08:26.000]  一早叫多些弟兄
[00:08:26.000 --> 00:08:28.000]  不來上課都站在這裏
[00:08:28.000 --> 00:08:30.000]  突然來的事
[00:08:30.000 --> 00:08:32.000]  我們害怕是正常的
[00:08:32.000 --> 00:08:34.000]  因為我們有時
[00:08:34.000 --> 00:08:36.000]  沒有把握不知道怎樣去面對
[00:08:36.000 --> 00:08:38.000]  是否真的自己能夠面對到
[00:08:38.000 --> 00:08:40.000]  但是我們看看
[00:08:40.000 --> 00:08:42.000]  十六節很特別
[00:08:42.000 --> 00:08:44.000]  以利沙說
[00:08:44.000 --> 00:08:46.000]  不要懼怕與我們同在的
[00:08:46.000 --> 00:08:48.000]  比與他們同在的更多
[00:08:48.000 --> 00:08:50.000]  這句說話
[00:08:50.000 --> 00:08:52.000]  很厲害
[00:08:52.000 --> 00:08:54.000]  以利沙看到一樣東西是他的僕人
[00:08:54.000 --> 00:08:56.000]  看不到的
[00:08:56.000 --> 00:08:58.000]  我們面前看到的人
[00:08:58.000 --> 00:09:00.000]  好像千軍萬馬好像很厲害
[00:09:00.000 --> 00:09:02.000]  但是以利沙一點都不怕
[00:09:02.000 --> 00:09:04.000]  因為他的眼睛看到的
[00:09:04.000 --> 00:09:06.000]  不是我們平時
[00:09:06.000 --> 00:09:08.000]  看到的東西
[00:09:08.000 --> 00:09:10.000]  正如弟兄姊妹
[00:09:10.000 --> 00:09:12.000]  我們在教會服事一樣
[00:09:12.000 --> 00:09:14.000]  我經歷了一些事
[00:09:14.000 --> 00:09:16.000]  特別在這些時間
[00:09:16.000 --> 00:09:18.000]  我在教會服事裏我們有執事
[00:09:18.000 --> 00:09:20.000]  執事其實很好
[00:09:20.000 --> 00:09:22.000]  特別我是一個可能處理
[00:09:22.000 --> 00:09:24.000]  行政上不是那麼
[00:09:24.000 --> 00:09:26.000]  有恩賜的人
[00:09:26.000 --> 00:09:28.000]  但是教會就有一些
[00:09:28.000 --> 00:09:30.000]  有行政恩賜的執事
[00:09:30.000 --> 00:09:32.000]  和我一起去服事補充我的不足
[00:09:32.000 --> 00:09:34.000]  我們有事工委員
[00:09:34.000 --> 00:09:36.000]  有些搞活動很好的
[00:09:36.000 --> 00:09:38.000]  有些做
[00:09:38.000 --> 00:09:40.000]  維修做教會很好的
[00:09:40.000 --> 00:09:42.000]  所以我們可以很放心
[00:09:42.000 --> 00:09:44.000]  昨晚我們有中秋節的
[00:09:44.000 --> 00:09:46.000]  百多人的盤菜
[00:09:46.000 --> 00:09:48.000]  頗順暢
[00:09:48.000 --> 00:09:50.000]  因為我們有這些弟兄姊妹
[00:09:50.000 --> 00:09:52.000]  幫我們去服事
[00:09:52.000 --> 00:09:54.000]  你看到教會這裏
[00:09:54.000 --> 00:09:56.000]  頗安全
[00:09:56.000 --> 00:09:58.000]  頗整齊整整
[00:09:58.000 --> 00:10:00.000]  因為我們教會有弟兄姊妹定期幫我們
[00:10:00.000 --> 00:10:02.000]  做這些維修看著這些維修
[00:10:02.000 --> 00:10:06.000]  其中主要就是我們有和唱
[00:10:06.000 --> 00:10:08.000]  有和唱幾好
[00:10:08.000 --> 00:10:10.000]  對於我一個唱歌不行的人可以傍著我一起去唱
[00:10:10.000 --> 00:10:14.000]  我自己靠自己是不行的
[00:10:14.000 --> 00:10:16.000]  所以你見不見弟兄姊妹
[00:10:16.000 --> 00:10:18.000]  當有這些人有這些力量
[00:10:18.000 --> 00:10:20.000]  在我身邊的時候
[00:10:20.000 --> 00:10:22.000]  我可以很放心
[00:10:22.000 --> 00:10:24.000]  同樣
[00:10:24.000 --> 00:10:26.000]  以利沙他看到神
[00:10:26.000 --> 00:10:28.000]  和他一起的時候
[00:10:28.000 --> 00:10:30.000]  他完全放心
[00:10:30.000 --> 00:10:32.000]  因為他知道這個神是一個大能的神
[00:10:32.000 --> 00:10:34.000]  是一個萬能的神
[00:10:34.000 --> 00:10:36.000]  有他在身邊的時候任何的事都不需要懼怕
[00:10:36.000 --> 00:10:38.000]  在撒加利亞書四章六節
[00:10:38.000 --> 00:10:40.000]  記不記得
[00:10:40.000 --> 00:10:42.000]  萬君之耶和華說
[00:10:42.000 --> 00:10:44.000]  不是依靠勢力
[00:10:44.000 --> 00:10:46.000]  不是依靠才能
[00:10:46.000 --> 00:10:48.000]  乃是靠我的靈
[00:10:48.000 --> 00:10:50.000]  方能成事
[00:10:50.000 --> 00:10:52.000]  不是靠勢力
[00:10:52.000 --> 00:10:54.000]  這個社會就是靠勢力
[00:10:54.000 --> 00:10:56.000]  靠才力
[00:10:56.000 --> 00:10:58.000]  但是在神的國度裏面
[00:10:58.000 --> 00:11:00.000]  神的工作裏面
[00:11:00.000 --> 00:11:02.000]  是靠神的靈
[00:11:02.000 --> 00:11:04.000]  有人靠車
[00:11:04.000 --> 00:11:06.000]  有人靠馬
[00:11:06.000 --> 00:11:08.000]  有人靠兵
[00:11:08.000 --> 00:11:10.000]  但是我們要提到我們神的名
[00:11:10.000 --> 00:11:12.000]  有神和我們同在
[00:11:12.000 --> 00:11:14.000]  比起這個世界
[00:11:14.000 --> 00:11:16.000]  如果你肯定神是哪一個
[00:11:16.000 --> 00:11:18.000]  神是萬有的主
[00:11:18.000 --> 00:11:20.000]  祂是創造的主
[00:11:20.000 --> 00:11:22.000]  祂比任何的東西更加的大
[00:11:22.000 --> 00:11:24.000]  在神裏面沒有任何的東西
[00:11:24.000 --> 00:11:26.000]  攔阻住祂困到祂
[00:11:26.000 --> 00:11:28.000]  如果你看到這樣東西的時候
[00:11:28.000 --> 00:11:30.000]  你就不需要懼怕
[00:11:30.000 --> 00:11:32.000]  在十七節
[00:11:32.000 --> 00:11:34.000]  以利沙再做多
[00:11:34.000 --> 00:11:36.000]  走多一步
[00:11:36.000 --> 00:11:38.000]  他不單自己不怕
[00:11:38.000 --> 00:11:40.000]  他要為他的僕人去祈禱
[00:11:40.000 --> 00:11:42.000]  去求神
[00:11:42.000 --> 00:11:44.000]  親自開他的僕人的眼
[00:11:44.000 --> 00:11:46.000]  以至僕人都看到
[00:11:46.000 --> 00:11:48.000]  神的同在
[00:11:48.000 --> 00:11:50.000]  以利沙他看到
[00:11:50.000 --> 00:11:52.000]  神的同在
[00:11:52.000 --> 00:11:54.000]  同樣他也求神幫助
[00:11:54.000 --> 00:11:56.000]  他身邊的僕人
[00:11:56.000 --> 00:11:58.000]  同樣都看到他所看到的東西
[00:11:58.000 --> 00:12:00.000]  當他這樣禱告的時候
[00:12:00.000 --> 00:12:02.000]  他的僕人
[00:12:02.000 --> 00:12:04.000]  眼前一亮
[00:12:04.000 --> 00:12:06.000]  就看到周圍
[00:12:06.000 --> 00:12:08.000]  圍住周圍
[00:12:08.000 --> 00:12:10.000]  不只是前面是整座山頭
[00:12:10.000 --> 00:12:12.000]  周圍都是火車火馬
[00:12:12.000 --> 00:12:14.000]  圍住他們
[00:12:14.000 --> 00:12:16.000]  這些就是一個象徵神
[00:12:16.000 --> 00:12:18.000]  神的能力
[00:12:18.000 --> 00:12:20.000]  包圍住他們
[00:12:20.000 --> 00:12:22.000]  僕人在困難裏面
[00:12:22.000 --> 00:12:24.000]  因為神親自
[00:12:24.000 --> 00:12:26.000]  開他的眼
[00:12:26.000 --> 00:12:28.000]  看到神和他一起
[00:12:28.000 --> 00:12:30.000]  以至他有這個肯定
[00:12:30.000 --> 00:12:32.000]  僕人都不再需要害怕
[00:12:32.000 --> 00:12:36.000]  弟兄姊妹
[00:12:36.000 --> 00:12:38.000]  神都很樂意
[00:12:38.000 --> 00:12:40.000]  開你的眼
[00:12:40.000 --> 00:12:42.000]  只要你求
[00:12:42.000 --> 00:12:44.000]  神會開你的眼
[00:12:44.000 --> 00:12:46.000]  讓你看到不只是
[00:12:46.000 --> 00:12:48.000]  前面的困難
[00:12:48.000 --> 00:12:50.000]  神要讓你看到
[00:12:50.000 --> 00:12:52.000]  他的能力
[00:12:52.000 --> 00:12:54.000]  第二點
[00:12:54.000 --> 00:12:56.000]  在18至23節
[00:12:56.000 --> 00:12:58.000]  這裏看到
[00:12:58.000 --> 00:13:00.000]  當他們看到神的時候
[00:13:00.000 --> 00:13:02.000]  他們又堅信
[00:13:02.000 --> 00:13:04.000]  和他們經歷到
[00:13:04.000 --> 00:13:06.000]  一個經歷就是反敗為勝
[00:13:06.000 --> 00:13:08.000]  反敗為勝
[00:13:08.000 --> 00:13:10.000]  我們請
[00:13:10.000 --> 00:13:12.000]  剛才是弟兄讀
[00:13:12.000 --> 00:13:14.000]  姊妹幫我們讀
[00:13:14.000 --> 00:13:16.000]  18至23節
[00:13:16.000 --> 00:13:18.000]  預備123
[00:13:38.000 --> 00:13:40.000]  (廣東話)
[00:14:08.000 --> 00:14:10.000]  (廣東話)
[00:14:38.000 --> 00:14:40.000]  (廣東話)
[00:14:40.000 --> 00:14:42.000]  (廣東話)
[00:14:42.000 --> 00:14:44.000]  (廣東話)
[00:14:44.000 --> 00:14:46.000]  這段經文
[00:14:46.000 --> 00:14:48.000]  我們看到反敗為勝
[00:14:48.000 --> 00:14:50.000]  但你見到是很奇特的
[00:14:50.000 --> 00:14:52.000]  我們廣東話可能會覺得很奇怪
[00:14:52.000 --> 00:14:54.000]  很奇怪
[00:14:54.000 --> 00:14:56.000]  他們整個過程裏面
[00:14:56.000 --> 00:14:58.000]  很獨特地用這麼獨特的方法
[00:14:58.000 --> 00:15:00.000]  不是非一般打仗的方法
[00:15:00.000 --> 00:15:02.000]  去勝利
[00:15:02.000 --> 00:15:04.000]  為何這樣說呢?在18節
[00:15:04.000 --> 00:15:06.000]  以尼沙再一次向神
[00:15:06.000 --> 00:15:08.000]  祈禱
[00:15:08.000 --> 00:15:10.000]  以尼沙自己看到神的同在
[00:15:10.000 --> 00:15:12.000]  但他又祈禱
[00:15:12.000 --> 00:15:14.000]  求神給這些敵人
[00:15:14.000 --> 00:15:16.000]  眼睛昏花
[00:15:16.000 --> 00:15:18.000]  看不清楚
[00:15:18.000 --> 00:15:20.000]  看不清楚
[00:15:20.000 --> 00:15:22.000]  看不清楚
[00:15:22.000 --> 00:15:24.000]  情況
[00:15:24.000 --> 00:15:26.000]  迷惑他們的眼睛
[00:15:26.000 --> 00:15:28.000]  在19至20節說
[00:15:28.000 --> 00:15:30.000]  當這班敵人
[00:15:30.000 --> 00:15:32.000]  他們的眼睛看不清楚的時候
[00:15:32.000 --> 00:15:34.000]  迷迷糊糊的時候
[00:15:34.000 --> 00:15:36.000]  進入了撒瑪利亞城
[00:15:36.000 --> 00:15:38.000]  你想想當時撒瑪利亞城
[00:15:38.000 --> 00:15:40.000]  是整個以色列國
[00:15:40.000 --> 00:15:42.000]  最核心最重要的地方
[00:15:42.000 --> 00:15:44.000]  所以他們駐兵
[00:15:44.000 --> 00:15:46.000]  周圍的防守是很堅固的
[00:15:46.000 --> 00:15:48.000]  這班軍隊進入了
[00:15:48.000 --> 00:15:50.000]  反過來
[00:15:50.000 --> 00:15:52.000]  去到以色列人
[00:15:52.000 --> 00:15:54.000]  最多兵的情況
[00:15:54.000 --> 00:15:56.000]  很有趣
[00:15:56.000 --> 00:15:58.000]  你見到之前
[00:15:58.000 --> 00:16:00.000]  阿蘭軍在多丹的地方
[00:16:00.000 --> 00:16:02.000]  差不多是勝利
[00:16:02.000 --> 00:16:04.000]  人多勢眾
[00:16:04.000 --> 00:16:06.000]  贏了
[00:16:06.000 --> 00:16:08.000]  但現在引渡到
[00:16:08.000 --> 00:16:10.000]  撒瑪利亞城的時候
[00:16:10.000 --> 00:16:12.000]  就等於自投羅網一樣
[00:16:12.000 --> 00:16:14.000]  以利沙
[00:16:14.000 --> 00:16:16.000]  不費一兵一卒
[00:16:16.000 --> 00:16:18.000]  就已經可以
[00:16:18.000 --> 00:16:20.000]  搞定整班阿蘭大軍
[00:16:20.000 --> 00:16:22.000]  當這班阿蘭大軍
[00:16:22.000 --> 00:16:24.000]  張開眼睛的時候
[00:16:24.000 --> 00:16:26.000]  真的嚇壞他們
[00:16:26.000 --> 00:16:28.000]  為何無端端
[00:16:28.000 --> 00:16:30.000]  剛才明明不在這裡
[00:16:30.000 --> 00:16:32.000]  你見到這個經歷
[00:16:32.000 --> 00:16:34.000]  是很特別
[00:16:34.000 --> 00:16:36.000]  很奇怪
[00:16:36.000 --> 00:16:38.000]  當然我們很相信
[00:16:38.000 --> 00:16:40.000]  這就是神施行其事
[00:16:40.000 --> 00:16:42.000]  神即其事
[00:16:42.000 --> 00:16:46.000]  有時神用的方法
[00:16:46.000 --> 00:16:48.000]  是我們想都想不到
[00:16:48.000 --> 00:16:50.000]  是不是
[00:16:50.000 --> 00:16:52.000]  有時我們人生
[00:16:52.000 --> 00:16:54.000]  我們求這件事的時候
[00:16:54.000 --> 00:16:56.000]  有時神求你這樣幫我
[00:16:56.000 --> 00:16:58.000]  我想這樣
[00:16:58.000 --> 00:17:00.000]  但有時你發現我站了這麼久
[00:17:00.000 --> 00:17:02.000]  肚子也不行
[00:17:02.000 --> 00:17:04.000]  但當你退後一步再看看的時候
[00:17:04.000 --> 00:17:06.000]  之後再看看的時候
[00:17:06.000 --> 00:17:08.000]  原來神就有祂的心意
[00:17:08.000 --> 00:17:10.000]  神用了另外一些很獨特的方法
[00:17:10.000 --> 00:17:12.000]  幫你面對這件事
[00:17:12.000 --> 00:17:16.000]  神用意想不到的方法
[00:17:16.000 --> 00:17:18.000]  去成就祂的心意
[00:17:18.000 --> 00:17:22.000]  我們在座當中
[00:17:22.000 --> 00:17:24.000]  有沒有弟兄或姊妹
[00:17:24.000 --> 00:17:26.000]  在中國內地經歷過文化大革命
[00:17:26.000 --> 00:17:28.000]  有沒有
[00:17:28.000 --> 00:17:30.000]  我們這裡有沒有
[00:17:30.000 --> 00:17:34.000]  在中國文化大革命
[00:17:34.000 --> 00:17:36.000]  那個時間
[00:17:36.000 --> 00:17:38.000]  基督教受了很厲害
[00:17:38.000 --> 00:17:40.000]  很厲害的逼迫
[00:17:40.000 --> 00:17:42.000]  教堂全部
