
[00:00:00.000 --> 00:00:03.500]  我們讀兩段的聖經
[00:03:29.300 --> 00:03:31.840]  叫他們一排一排的坐下
[00:03:31.840 --> 00:03:34.580]  每排大約五十人
[00:03:34.580 --> 00:03:38.580]  我們看見主在這裡的教導是非常的清楚
[00:03:38.580 --> 00:03:43.000]  主吩咐他們要一排一排坐下
[00:03:43.000 --> 00:03:47.300]  為什麼不是隨便坐下隨便分配呢
[00:03:47.300 --> 00:03:50.480]  因為如果你只是隨便坐下隨便分配
[00:03:50.480 --> 00:03:53.600]  那麼一定有人遺漏的嘛
[00:03:53.600 --> 00:03:57.380]  主很清楚告訴他們要一排一排坐下
[00:03:57.380 --> 00:04:00.180]  按需要來供給
[00:04:00.180 --> 00:04:04.480]  這樣每一個人都能夠得到供應跟照顧
[00:04:04.480 --> 00:04:07.140]  同樣我們看見屬靈的餵養也是這樣
[00:04:07.140 --> 00:04:10.300]  必須要有組織的來做
[00:04:10.300 --> 00:04:12.100]  我相信初代的教會
[00:04:12.100 --> 00:04:14.100]  他們就非常明白
[00:04:14.100 --> 00:04:17.400]  這樣一個主餵飽五千人的原則
[00:04:17.400 --> 00:04:21.900]  所以他們不但是在眾人面前一同聚會
[00:04:21.900 --> 00:04:25.740]  而且在家裡面也有聚會
[00:04:25.740 --> 00:04:27.100]  我曾經讀到一本書
[00:04:27.100 --> 00:04:31.380]  那個書名就叫做《二零二零意象》
[00:04:31.380 --> 00:04:33.640]  它不是講到你的勢力
[00:04:33.640 --> 00:04:35.140]  《二零二零意象》
[00:04:35.140 --> 00:04:39.700]  它是講到使徒行章二十章第二十節這段經文
[00:04:39.700 --> 00:04:41.740]  我們看使徒行章二十章二十節怎麼說呢
[00:04:41.740 --> 00:04:42.380]  保羅這裡說
[00:04:42.380 --> 00:04:44.140]  你們也知道繁育裡面有益的
[00:04:44.140 --> 00:04:45.740]  我沒有一樣避諱不說
[00:04:45.740 --> 00:04:49.140]  或在眾人面前或在個人家裡
[00:04:49.140 --> 00:04:51.100]  我都教導你們
[00:04:51.100 --> 00:04:55.900]  可見初代教會之所以能夠這樣健康的成長
[00:04:55.900 --> 00:04:59.840]  是因為它不但是在眾人面前有聚會
[00:04:59.840 --> 00:05:02.980]  而且在家裡面有聚會
[00:05:02.980 --> 00:05:04.240]  眾人的聚會
[00:05:04.240 --> 00:05:09.100]  大型的聚會是幫助我們能夠經歷到神的同在
[00:05:09.100 --> 00:05:13.300]  但是只有透過家庭的小組的聚會
[00:05:13.300 --> 00:05:17.840]  門徒們才能夠真正被建造起來
[00:05:17.840 --> 00:05:19.400]  第二節正是因為這個緣故
[00:05:19.400 --> 00:05:20.540]  我們看見
[00:05:20.540 --> 00:05:26.340]  屬靈餵養的工作是不能夠單單靠著全職的牧師來做
[00:05:26.340 --> 00:05:28.040]  如果只靠全職的牧師
[00:05:28.040 --> 00:05:32.140]  一個人能夠餵養多少人是非常有限的
[00:05:32.140 --> 00:05:34.740]  以佛手術四章十一節到十二節講到
[00:05:34.740 --> 00:05:37.500]  這種全職牧師的工作是什麼呢
[00:05:37.500 --> 00:05:42.300]  十一節說神所賜的有使徒先知有傳福音有牧師和教師
[00:05:42.300 --> 00:05:47.140]  為要成全聖徒各盡其職建立基督的身體
[00:05:47.140 --> 00:05:50.980]  這裡講到我們全職牧師我們的工作是什麼
[00:05:50.980 --> 00:05:52.680]  十二節說什麼
[00:05:52.680 --> 00:05:54.540]  為要什麼
[00:05:54.540 --> 00:05:58.440]  成全聖徒讓聖徒怎麼樣
[00:05:58.440 --> 00:06:02.000]  各盡其職來建立基督的身體
[00:06:02.000 --> 00:06:03.500]  換句話說
[00:06:03.500 --> 00:06:06.440]  全職牧者的工作是成全的工作
[00:06:06.440 --> 00:06:08.700]  不是代替的工作
[00:06:08.700 --> 00:06:14.300]  跟對方說是成全不是代替
[00:06:14.300 --> 00:06:16.200]  換句話說我們全職牧者的工作
[00:06:16.200 --> 00:06:20.300]  應當就是做訓練做裝備
[00:06:20.300 --> 00:06:25.700]  能夠使平信徒來承接這樣一種屬靈餵養的工作
[00:06:25.700 --> 00:06:28.000]  所以在小組當中你看見
[00:06:28.000 --> 00:06:31.400]  你的牧者就是你的小組長
[00:06:31.400 --> 00:06:35.200]  那小組長的牧者就是他們的驅牧
[00:06:35.200 --> 00:06:36.560]  在整個教會當中
[00:06:36.560 --> 00:06:39.860]  我們的牧養就是這樣層層的牧養
[00:06:39.860 --> 00:06:43.360]  才能使教會健康的成長起來
[00:06:43.360 --> 00:06:44.940]  第二點你要知道
[00:06:44.940 --> 00:06:49.100]  屬靈的成長是需要環境的
[00:06:49.100 --> 00:06:52.500]  你說我可不可以自己苦學成長呢
[00:06:52.500 --> 00:06:53.960]  是可以的
[00:06:53.960 --> 00:06:55.640]  但是很難
[00:06:55.640 --> 00:06:59.500]  否則中國人也不會有這個孟母三遷的故事
[00:06:59.500 --> 00:07:03.200]  否則矽谷也不會有學區的問題
[00:07:03.200 --> 00:07:04.900]  你為什麼天天搬不同的學區
[00:07:04.900 --> 00:07:05.400]  為什麼
[00:07:05.400 --> 00:07:07.660]  因為你希望找一個好的環境
[00:07:07.660 --> 00:07:10.500]  幫助你的兒女學習
[00:07:10.500 --> 00:07:13.400]  可見環境是很重要的
[00:07:13.400 --> 00:07:16.500]  我們看見當人在一個環境當中的時候
[00:07:16.500 --> 00:07:22.640]  他就會自然而然去做環境所要求他所做的事情
[00:07:22.640 --> 00:07:26.400]  我常說就好像以前在San Jose
[00:07:26.400 --> 00:07:30.800]  有一個連鎖的麵店叫做潮州中繼麵家
[00:07:30.800 --> 00:07:32.660]  現在好像還有
[00:07:32.660 --> 00:07:33.700]  很多人很喜歡吃
[00:07:33.700 --> 00:07:37.840]  因為那邊又便宜又大碗又快
[00:07:37.840 --> 00:07:39.200]  非常非常好
[00:07:39.200 --> 00:07:39.960]  但很奇怪
[00:07:39.960 --> 00:07:42.640]  每一次我們走進這麵店吃麵的時候
[00:07:42.640 --> 00:07:43.940]  就發現每一個人進去
[00:07:43.940 --> 00:07:47.400]  第一件事情拿起紙巾就開始擦筷子
[00:07:47.400 --> 00:07:47.940]  很奇怪
[00:07:47.940 --> 00:07:49.060]  每一個人都是這樣
[00:07:49.060 --> 00:07:50.700]  平常到別的地方也不會擦
[00:07:50.700 --> 00:07:53.240]  到他們家一定去擦筷子
[00:07:53.240 --> 00:07:54.700]  連美國人也不例外
[00:07:54.700 --> 00:07:58.640]  外國人一進去看你們照樣擦筷子
[00:07:58.640 --> 00:08:00.760]  有一次我就跟同工去吃飯
[00:08:00.760 --> 00:08:04.000]  他一進去我看他第一件事拿起紙巾在擦筷子
[00:08:04.000 --> 00:08:06.500]  我問他說你為什麼在擦筷子
[00:08:06.500 --> 00:08:08.100]  他說我也不知道
[00:08:08.100 --> 00:08:09.460]  我看大家都在擦筷子
[00:08:09.460 --> 00:08:13.360]  我趕快擦筷子
[00:08:13.360 --> 00:08:15.600]  你看見環境是非常重要
[00:08:15.600 --> 00:08:17.660]  我們人就是環境的動物
[00:08:17.660 --> 00:08:19.700]  我們會擺在一個環境裡面的時候
[00:08:19.700 --> 00:08:23.600]  我們就會做這個環境要求我們做的事情
[00:08:23.600 --> 00:08:25.860]  同樣小組就是一個環境
[00:08:25.860 --> 00:08:28.100]  你必須這樣看小組
[00:08:28.100 --> 00:08:30.500]  小組就是一個環境
[00:08:30.500 --> 00:08:35.060]  它能夠帶給你一個鼠鱗的動力來跟從神
[00:08:35.060 --> 00:08:37.060]  否則的話在矽谷
[00:08:37.060 --> 00:08:39.360]  你要靠自己的力量來跟從神
[00:08:39.360 --> 00:08:42.300]  是很困難的一件事情不是嗎
[00:08:42.300 --> 00:08:45.860]  特別是當我們處在這樣一個危險的世代當中
[00:08:45.860 --> 00:08:47.060]  危機的世代
[00:08:47.060 --> 00:08:51.360]  你看見每一種壓力都好像讓我們往下拉
[00:08:51.360 --> 00:08:54.300]  拉到世界的道路上
[00:08:54.300 --> 00:08:55.800]  所以有時候我們在想
[00:08:55.800 --> 00:08:59.100]  如果在我生命當中少一個壓力有多好
[00:08:59.100 --> 00:09:02.300]  我也想過少一個壓力就好
[00:09:02.300 --> 00:09:03.500]  但我請問你
[00:09:03.500 --> 00:09:06.400]  如果你的生活當中少一個壓力
[00:09:06.400 --> 00:09:11.500]  請問難道你就不會繼續走在世界的道路上嗎
[00:09:11.500 --> 00:09:13.100]  No 就算少一個壓力
[00:09:13.100 --> 00:09:15.700]  你還是被拉著走在世界的道路上
[00:09:15.700 --> 00:09:19.100]  因為所有其他的壓力都會把你往下拉
[00:09:19.100 --> 00:09:21.900]  拉到世界的道路上的
[00:09:21.900 --> 00:09:23.600]  那你說怎麼辦呢
[00:09:23.600 --> 00:09:24.900]  讓我告訴你
[00:09:24.900 --> 00:09:28.800]  要勝過世界壓力的秘訣
[00:09:28.800 --> 00:09:31.000]  是要減少壓力
[00:09:31.000 --> 00:09:33.900]  要勝過世界壓力的秘訣
[00:09:33.900 --> 00:09:38.400]  是要在你生命當中增加一個壓力
[00:09:38.400 --> 00:09:39.940]  你說要增加一個
[00:09:39.940 --> 00:09:40.900]  還要再增加
[00:09:40.900 --> 00:09:41.400]  沒錯
[00:09:41.400 --> 00:09:43.300]  但是一個不一樣的壓力
[00:09:43.300 --> 00:09:46.600]  跟你朋友說不一樣的壓力跟他說
[00:09:46.600 --> 00:09:50.700]  那是一個向上的一個同儕的壓力
[00:09:50.700 --> 00:09:54.500]  是帶著你向上走的一個同輩的壓力
[00:09:54.500 --> 00:09:57.400]  就是在小組的裡面
[00:09:57.400 --> 00:09:59.000]  雖然我們都是苦哈哈
[00:09:59.000 --> 00:10:01.400]  每一個都是苦哈哈在戲鼓
[00:10:01.400 --> 00:10:02.700]  面對著加班
[00:10:02.700 --> 00:10:04.300]  面對著生活的重擔
[00:10:04.300 --> 00:10:05.500]  壓力重重
[00:10:05.500 --> 00:10:08.400]  甚至連聚會都難準時到了
[00:10:08.400 --> 00:10:10.100]  哎呀真辛苦
[00:10:10.100 --> 00:10:12.300]  雖然我們都是苦哈哈的
[00:10:12.300 --> 00:10:14.700]  但是當我們在小組裡面的時候
[00:10:14.700 --> 00:10:16.500]  我們可以彼此的扶持
[00:10:16.500 --> 00:10:17.800]  彼此的勸勉
[00:10:17.800 --> 00:10:19.300]  彼此的帶導
[00:10:19.300 --> 00:10:21.700]  我們一同的相信靠著神
[00:10:21.700 --> 00:10:24.100]  我們可以一同經歷神的得勝
[00:10:24.100 --> 00:10:25.200]  Amen
[00:10:25.200 --> 00:10:26.700]  在小組當中
[00:10:26.700 --> 00:10:29.400]  你看見大家一起向前進的時候
[00:10:29.400 --> 00:10:31.600]  你就跟著向前進
[00:10:31.600 --> 00:10:32.500]  Hallelujah
[00:10:32.500 --> 00:10:34.800]  你看見大家靈運被提升的時候
[00:10:34.800 --> 00:10:36.400]  你也跟著被提升
[00:10:36.400 --> 00:10:37.500]  在小組裡面
[00:10:37.500 --> 00:10:40.000]  你就是跟著大家一起走
[00:10:40.000 --> 00:10:42.000]  有一天你回頭看的時候
[00:10:42.000 --> 00:10:45.300]  你看見你在樹林上已經跨了一大步了
[00:10:45.300 --> 00:10:46.100]  Amen
[00:10:46.100 --> 00:10:50.000]  我們看見在小組裡面有給你一種動力
[00:10:50.000 --> 00:10:51.800]  讓你能夠幫助你
[00:10:51.800 --> 00:10:53.500]  你孤單的走是很難
[00:10:53.500 --> 00:10:55.900]  但是大家一起走的時候
[00:10:55.900 --> 00:11:00.200]  能夠幫助你持續的走在主的道路上
[00:11:00.200 --> 00:11:00.900]  Hallelujah
[00:11:00.900 --> 00:11:01.700]  Amen
[00:11:01.700 --> 00:11:03.200]  所以如果你還沒有參加小組
[00:11:03.200 --> 00:11:04.900]  我真的鼓勵你九月份
[00:11:04.900 --> 00:11:05.900]  很好的時機
[00:11:05.900 --> 00:11:07.100]  從今天開始
[00:11:07.100 --> 00:11:08.500]  跟你媽說趕快參加小組
[00:11:08.500 --> 00:11:11.400]  對他說come on
[00:11:11.400 --> 00:11:13.500]  所以第一個是小組的原則
[00:11:13.500 --> 00:11:15.900]  第二個是傳遞的原則
[00:11:15.900 --> 00:11:19.400]  跟你媽說傳遞的原則
[00:11:19.400 --> 00:11:22.600]  馬太福音十四章第十九節
[00:11:22.600 --> 00:11:25.300]  你看見主吩咐眾人坐在草地上
[00:11:25.300 --> 00:11:27.600]  就拿著五個餅兩條魚
[00:11:27.600 --> 00:11:30.000]  望著天祝福撥開餅
[00:11:30.000 --> 00:11:31.200]  遞給門徒
[00:11:31.200 --> 00:11:34.700]  然後門徒又遞給眾人
[00:11:34.700 --> 00:11:38.800]  我們看見這裡有一個傳遞的原則在這裡
[00:11:38.800 --> 00:11:41.500]  神的恩典是從主傳給門徒
[00:11:41.500 --> 00:11:44.200]  從門徒再傳到眾人
[00:11:44.200 --> 00:11:46.400]  而我也相信其中每一個人
[00:11:46.400 --> 00:11:49.300]  都需要繼續傳遞下去
[00:11:49.300 --> 00:11:52.700]  否則的話主的恩典就會停止
[00:11:52.700 --> 00:11:57.900]  要注意在這裡不是等你吃飽了再來傳
[00:11:57.900 --> 00:12:00.800]  而是在傳的過程當中
[00:12:00.800 --> 00:12:03.600]  你一邊吃一邊傳
[00:12:03.600 --> 00:12:06.800]  越傳遞就越多可以傳遞
[00:12:06.800 --> 00:12:10.000]  直到大家都吃飽為止
[00:12:10.000 --> 00:12:14.200]  在這裡讓我們看見一個非常重要的真理
[00:12:14.200 --> 00:12:17.000]  那就是屬靈餵養的工作
[00:12:17.000 --> 00:12:19.700]  是每一個人都要參與的
[00:12:19.700 --> 00:12:23.100]  跟你媽說每一個人都要參與
[00:12:23.100 --> 00:12:26.900]  不是光靠牧師跟傳道人跟小組長
[00:12:26.900 --> 00:12:31.300]  也不是等我們吃飽了之後再傳下一個
[00:12:31.300 --> 00:12:34.900]  如果是這樣的話那就很難傳下去了
[00:12:34.900 --> 00:12:36.700]  想想看在你小組裡面
[00:12:36.700 --> 00:12:39.700]  如果要等小組長吃飽了再傳給你
[00:12:39.700 --> 00:12:43.300]  那你早就餓死了我告訴你
[00:12:43.300 --> 00:12:47.700]  小組長必須是一邊領受一邊傳遞
[00:12:47.700 --> 00:12:50.900]  你也是一樣一邊領受一邊傳遞
[00:12:50.900 --> 00:12:54.200]  你領受了神的恩典就要去服侍別人
[00:12:54.200 --> 00:12:55.700]  與別人來分享
[00:12:55.700 --> 00:12:57.500]  你領受神的話語了嗎
[00:12:57.500 --> 00:12:59.800]  你就要神的話語跟別人來分享
[00:12:59.800 --> 00:13:01.200]  領受神的愛了嗎
[00:13:01.200 --> 00:13:03.800]  就要讓神的愛來與別人分享
[00:13:03.800 --> 00:13:07.200]  第二點今天你來到我們的教會
[00:13:07.200 --> 00:13:11.900]  你一定要學習要有一個很正確的一個觀念
[00:13:11.900 --> 00:13:17.700]  你就是不要再等牧師來把你帶到神的面前了
[00:13:17.700 --> 00:13:20.600]  那是舊約時代的觀念
[00:13:20.600 --> 00:13:24.600]  在舊約時代只有祭司才是宗保
[00:13:24.600 --> 00:13:28.200]  只有祭司才能把人帶到神的面前來
[00:13:28.200 --> 00:13:31.200]  那麼今天你活在新約時代了
[00:13:31.200 --> 00:13:32.700]  你就是那個祭司
[00:13:32.700 --> 00:13:36.100]  跟你媽說你就是那個祭司
[00:13:36.100 --> 00:13:41.400]  神的心意是要你把別人帶到神的面前來
[00:13:41.400 --> 00:13:43.400]  你不必再等祭司了
[00:13:43.400 --> 00:13:45.100]  你就是那個祭司
[00:13:45.100 --> 00:13:48.000]  換句話說別人正等著你
[00:13:48.000 --> 00:13:52.500]  神的心意是要你把別人帶到神的面前來
[00:13:52.500 --> 00:13:56.300]  你說牧師怎麼去服侍什麼都不會
[00:13:56.300 --> 00:14:00.400]  其實就是從小事情上開始學習
[00:14:00.400 --> 00:14:03.500]  就好像這次21天一字步道大會
[00:14:03.500 --> 00:14:06.000]  我看見很多弟兄姐妹
[00:14:06.000 --> 00:14:09.900]  就是從不會當中開始學習的
[00:14:09.900 --> 00:14:12.800]  結果越做就越好
[00:14:12.800 --> 00:14:16.600]  事實上這些年我看見在我們中間有很多弟兄姐妹
[00:14:16.600 --> 00:14:19.800]  也就是這樣被神興起來的
[00:14:19.800 --> 00:14:21.500]  在過去以前
[00:14:21.500 --> 00:14:25.200]  好像是當時是打著鴨子上架
[00:14:25.200 --> 00:14:27.600]  好像有時候被牧師
[00:14:27.600 --> 00:14:30.300]  對不起好像被逼的上去
[00:14:30.300 --> 00:14:31.600]  其實沒有這個意思
[00:14:31.600 --> 00:14:34.000]  但你感覺是
[00:14:34.000 --> 00:14:36.400]  好像被架上去
[00:14:36.400 --> 00:14:40.000]  可是回頭一看我現在看見多少弟兄姐妹
[00:14:40.000 --> 00:14:44.000]  都是非常有效的在服侍神
[00:14:44.000 --> 00:14:46.100]  在做牧養的工作
[00:14:46.100 --> 00:14:50.100]  弟兄姐姐今天在教會成長的過程當中
[00:14:50.100 --> 00:14:53.000]  你一定要有正確的心態
[00:14:53.000 --> 00:14:56.500]  那就是要明白在這樣一個大教會當中
[00:14:56.500 --> 00:15:00.400]  你被愛的方式不大一樣了
[00:15:00.400 --> 00:15:02.500]  以前教會小的時候
[00:15:02.500 --> 00:15:06.400]  牧師愛你的方式就是天天打電話給你
[00:15:06.400 --> 00:15:08.400]  探訪你 關懷你
[00:15:08.400 --> 00:15:12.400]  幫你買菜 帶孩子
[00:15:12.400 --> 00:15:15.500]  你在夢想那一天的來到不是嗎
[00:15:15.500 --> 00:15:18.400]  No No No 你現在來到大教會
[00:15:18.400 --> 00:15:20.600]  那是不再一樣了
[00:15:20.600 --> 00:15:23.100]  在教會越來越大的過程當中
[00:15:23.100 --> 00:15:26.100]  牧師已經無法再做那些工作了
[00:15:26.100 --> 00:15:29.500]  牧師愛你的方式是來幫助你
[00:15:29.500 --> 00:15:32.400]  訓練你 裝備你
[00:15:32.400 --> 00:15:36.100]  讓你能夠成為一個服侍別人的人
[00:15:36.100 --> 00:15:39.300]  也許你從來不覺得這是一種愛的方式
[00:15:39.300 --> 00:15:42.200]  但事實上這是一種愛的方式
[00:15:42.200 --> 00:15:45.000]  就好像小孩子成長的過程當中
[00:15:45.000 --> 00:15:49.600]  父母對孩子愛的方式也是不大一樣的不是嗎
[00:15:49.600 --> 00:15:51.800]  當孩子小的時候
[00:15:51.800 --> 00:15:53.800]  當孩子還在嬰孩的時候
[00:15:53.800 --> 00:15:56.400]  他一哭啊你就抱他
[00:15:56.400 --> 00:15:58.800]  他一鬧你就哄他不是嗎
[00:15:58.800 --> 00:16:00.500]  好有愛啊
[00:16:00.500 --> 00:16:03.500]  可是當他長大了 開始讀書了
[00:16:03.500 --> 00:16:06.400]  你就發現他再哭再鬧
[00:16:06.400 --> 00:16:10.800]  你都非得要求他做完功課才准睡覺
[00:16:10.800 --> 00:16:13.900]  哇 什麼時候你變成一個暴君啊
[00:16:13.900 --> 00:16:16.400]  No No No 你沒有變成暴君啊
[00:16:16.400 --> 00:16:19.600]  只不過你愛他的方式不一樣
[00:16:19.600 --> 00:16:21.200]  他長大了
[00:16:21.200 --> 00:16:25.600]  你要來訓練他要成長 長大成熟
[00:16:25.600 --> 00:16:28.400]  所以我們看在教會當中也是一樣
[00:16:28.400 --> 00:16:30.700]  我們看見今天我們需要
[00:16:30.700 --> 00:16:34.900]  能夠被裝備能夠成為一個服侍別人的人
[00:16:34.900 --> 00:16:37.400]  所以在教會中我常常鼓勵你
[00:16:37.400 --> 00:16:39.800]  要主動的接受裝備
[00:16:39.800 --> 00:16:44.400]  不要一天到晚說你自己不會永遠是個嬰孩
[00:16:44.400 --> 00:16:46.000]  你一定要肯付代價
[00:16:46.000 --> 00:16:48.700]  我告訴你只要你肯付代價
[00:16:48.700 --> 00:16:53.500]  在這個教會當中你屬靈的生命一定會成長的
[00:16:53.500 --> 00:16:57.700]  特別在這一季我們新的裝備課程就要開始
[00:16:57.700 --> 00:17:00.800]  我們真的為你們預備了有聖經的課程
[00:17:00.800 --> 00:17:02.400]  家庭生活的課程
[00:17:02.400 --> 00:17:04.900]  還有特別一門宣教的課程
[00:17:04.900 --> 00:17:07.300]  每一門課都很精彩我告訴你
[00:17:07.300 --> 00:17:12.600]  而且每一位老師都有許多的寶貝在他們的生命當中
[00:17:12.600 --> 00:17:16.000]  你一定要存著一個挖寶的心態
[00:17:16.000 --> 00:17:17.400]  來上這個裝備課的課程
[00:17:17.400 --> 00:17:19.000]  你們 跟你旁邊說
[00:17:19.000 --> 00:17:23.300]  存挖寶的心態上課跟他說
[00:17:23.300 --> 00:17:28.200]  你不但要接受裝備更要主動的參與侍奉
[00:17:28.200 --> 00:17:31.500]  因為唯有在做的過程當中
[00:17:31.500 --> 00:17:35.000]  我們的生命才可能真正的成長
[00:17:35.000 --> 00:17:37.500]  所以第二個原則我們看見
[00:17:37.500 --> 00:17:41.200]  就是一個擺上的在神的面前
[00:17:41.200 --> 00:17:43.300]  我們就是來一個傳遞的原則
[00:17:43.300 --> 00:17:45.800]  第三個原則我們看見是擺上的原則
[00:17:45.800 --> 00:17:49.200]  跟你旁邊說一下擺上的原則
[00:17:49.200 --> 00:17:51.000]  在約翰福音的六章第九節裡面
[00:17:51.000 --> 00:17:56.300]  特別提到有一個孩童帶著五餅二魚
[00:17:56.300 --> 00:18:01.700]  然後這裡說只是分給許多人還算什麼呢
[00:18:01.700 --> 00:18:05.500]  我們看見這個孩子他有五餅二魚
[00:18:05.500 --> 00:18:09.100]  他就把五餅二魚帶到耶穌的面前
[00:18:09.100 --> 00:18:11.300]  的確從人的角度來看
[00:18:11.300 --> 00:18:14.000]  這五餅二魚算得了什麼
[00:18:14.000 --> 00:18:17.400]  分給五千人根本不夠吃
[00:18:17.400 --> 00:18:19.400]  第二點如果你問我
[00:18:19.400 --> 00:18:22.900]  請問這五餅二魚怎麼能夠餵飽五千人
[00:18:22.900 --> 00:18:26.000]  我的回答是我也不知道
[00:18:26.000 --> 00:18:28.600]  但是我卻知道一件事情
[00:18:28.600 --> 00:18:31.500]  如果說這五千人要被餵飽
[00:18:31.500 --> 00:18:36.500]  這五餅二魚是必須要擺上給神的
[00:18:36.500 --> 00:18:38.900]  雖然這五餅二魚從人的角度來看
[00:18:38.900 --> 00:18:41.500]  真的是算得什麼
[00:18:41.500 --> 00:18:43.300]  就好像你我今天看我們自己
[00:18:43.300 --> 00:18:44.800]  不也是這樣嗎
[00:18:44.800 --> 00:18:47.900]  你說牧師我只有一點點時間
[00:18:47.900 --> 00:18:50.700]  你說牧師我只有一點點才幹
