
[00:00:00.000 --> 00:00:02.500]  各位鼎姐妹,早晨!
[00:12:12.000 --> 00:12:15.000]  惡人、罪人、洩漫人
[00:12:15.000 --> 00:12:18.000]  首先惡人的意思就是那些心術不正
[00:12:18.000 --> 00:12:23.000]  他的心思意念不斷在盤算一些惡的意念
[00:12:23.000 --> 00:12:28.000]  罪人就像射不中紅心一樣
[00:12:28.000 --> 00:12:30.000]  就像箭靶射不中紅心
[00:12:30.000 --> 00:12:33.000]  他不是走在正道上
[00:12:33.000 --> 00:12:37.000]  他將思想裡的惡付諸於行動
[00:12:37.000 --> 00:12:39.000]  而最後洩漫人
[00:12:39.000 --> 00:12:42.000]  就是那些好嘰笑、驕傲自大
[00:12:42.000 --> 00:12:44.000]  不覺得自己所做的是惡事
[00:12:44.000 --> 00:12:46.000]  他藐視神的律法
[00:12:46.000 --> 00:12:51.000]  更加去癡笑那些不跟他一起作惡的人
[00:12:51.000 --> 00:12:53.000]  如果我們從名詞裡去看
[00:12:53.000 --> 00:12:55.000]  計謀、道路、座位
[00:12:55.000 --> 00:12:59.000]  計謀的意思就是思想裡的跟隨
[00:12:59.000 --> 00:13:02.000]  道路就是進一步參與在其中
[00:13:02.000 --> 00:13:04.000]  而去到座位的意思
[00:13:04.000 --> 00:13:09.000]  就是一個同流合污狼狽為奸
[00:13:09.000 --> 00:13:15.000]  我們可以看到這是一個作惡的漸進方程式
[00:13:15.000 --> 00:13:19.000]  從一個壞到極壞的表現
[00:13:19.000 --> 00:13:21.000]  這個次序我們相信
[00:13:21.000 --> 00:13:24.000]  詩人刻意地去表達
[00:13:24.000 --> 00:13:26.000]  想強調什麼呢?
[00:13:26.000 --> 00:13:29.000]  想強調很多時候
[00:13:29.000 --> 00:13:33.000]  都是在一個不知不覺的裡面
[00:13:33.000 --> 00:13:36.000]  我們就做了一些不應該做的事情
[00:13:36.000 --> 00:13:39.000]  在不知不覺的裡面
[00:13:39.000 --> 00:13:42.000]  我們就受到影響
[00:13:42.000 --> 00:13:44.000]  有一位大學生
[00:13:44.000 --> 00:13:47.000]  有一次他受到同學的慫恿
[00:13:47.000 --> 00:13:51.000]  就跟一班同學去到澳門
[00:13:51.000 --> 00:13:54.000]  在賭場裡面賭錢
[00:13:54.000 --> 00:13:56.000]  竟然贏了很多錢
[00:13:56.000 --> 00:13:58.000]  於是就心紅了
[00:13:58.000 --> 00:14:01.000]  所以每個星期他們都相約
[00:14:01.000 --> 00:14:05.000]  一到週末就一起去過大海
[00:14:05.000 --> 00:14:06.000]  後來怎麼樣呢?
[00:14:06.000 --> 00:14:08.000]  後來他輸光所有錢
[00:14:08.000 --> 00:14:12.000]  還要去向財務公司借錢
[00:14:12.000 --> 00:14:15.000]  繼續每個星期拼搏
[00:14:15.000 --> 00:14:19.000]  結果贊人周身累累
[00:14:19.000 --> 00:14:22.000]  他已經借無可借
[00:14:22.000 --> 00:14:24.000]  他可以做什麼呢?
[00:14:24.000 --> 00:14:27.000]  於是他想到一個辦法
[00:14:27.000 --> 00:14:32.000]  他就去偷同學的手提電話
[00:14:32.000 --> 00:14:34.000]  以至到變賣
[00:14:34.000 --> 00:14:36.000]  能夠有更多的錢
[00:14:36.000 --> 00:14:38.000]  結果有一次人贓並獲
[00:14:38.000 --> 00:14:40.000]  被判監禁
[00:14:40.000 --> 00:14:43.000]  而且也不能夠完成他的學位
[00:14:43.000 --> 00:14:45.000]  那具體的事例
[00:14:45.000 --> 00:14:49.000]  一旦人的心不正的時候
[00:14:49.000 --> 00:14:53.000]  就會一步一步地走在罪惡的當中
[00:14:53.000 --> 00:14:54.000]  從惡人的計謀
[00:14:54.000 --> 00:14:57.000]  慢慢成為了一個慣性的罪行
[00:14:57.000 --> 00:15:01.000]  甚至到最後同流合污
[00:15:01.000 --> 00:15:05.000]  無怪乎針研四章二十三節
[00:15:05.000 --> 00:15:07.000]  一段我們很熟悉的經文
[00:15:07.000 --> 00:15:09.000]  上上成為我們的座右銘
[00:15:09.000 --> 00:15:13.000]  你要保守你心勝過保守一切
[00:15:13.000 --> 00:15:15.000]  因為一生的果效
[00:15:15.000 --> 00:15:18.000]  是由心來發出
[00:15:18.000 --> 00:15:20.000]  詩人提醒我們
[00:15:20.000 --> 00:15:22.000]  不要接受愛人的詭計
[00:15:22.000 --> 00:15:23.000]  不要走罪人的道路
[00:15:23.000 --> 00:15:26.000]  不要認同褻瀆人的心態
[00:15:26.000 --> 00:15:29.000]  這就是義人
[00:15:29.000 --> 00:15:32.000]  一個很重要的提醒
[00:15:32.000 --> 00:15:35.000]  我們必須離開罪惡
[00:15:35.000 --> 00:15:36.000]  罪惡的形成
[00:15:36.000 --> 00:15:37.000]  罪行的形成
[00:15:37.000 --> 00:15:41.000]  往往都是從意念開始
[00:15:41.000 --> 00:15:44.000]  我們要有一個警醒的心
[00:15:44.000 --> 00:15:46.000]  不要被罪
[00:15:46.000 --> 00:15:47.000]  慢慢地
[00:15:47.000 --> 00:15:52.000]  不知不覺地蠶食我們的心靈
[00:15:52.000 --> 00:15:55.000]  所以我們需要求主幫助
[00:15:55.000 --> 00:15:56.000]  求主憐憫
[00:15:56.000 --> 00:15:59.000]  求主讓我們有勇氣
[00:15:59.000 --> 00:16:03.000]  去切試這一刻我們所面對的罪惡
[00:16:03.000 --> 00:16:05.000]  我們要有勇氣有智慧
[00:16:05.000 --> 00:16:08.000]  你都向罪說NO
[00:16:08.000 --> 00:16:11.000]  不怕遲了
[00:16:11.000 --> 00:16:15.000]  最怕不改
[00:16:15.000 --> 00:16:18.000]  剛才我所說的那位大學生
[00:16:18.000 --> 00:16:20.000]  後來他信了主
[00:16:20.000 --> 00:16:21.000]  痛改前非
[00:16:21.000 --> 00:16:23.000]  洗心革面
[00:16:23.000 --> 00:16:26.000]  重新振作起來
[00:16:26.000 --> 00:16:27.000]  今天的他
[00:16:27.000 --> 00:16:32.000]  是一位很愛主的基督徒
[00:16:32.000 --> 00:16:37.000]  也祝福保守他的生命
[00:16:37.000 --> 00:16:39.000]  不怕遲了
[00:16:39.000 --> 00:16:41.000]  最怕不改
[00:16:41.000 --> 00:16:45.000]  所以我們必須要好好地去保守我們的思想動機
[00:16:45.000 --> 00:16:47.000]  我們需要去到神的裡面
[00:16:47.000 --> 00:16:49.000]  分別為聖
[00:16:49.000 --> 00:16:54.000]  我們才能夠在這場屬靈的真戰裡面一舉得勝
[00:16:54.000 --> 00:16:57.000]  此人也提醒我們第二個的抉擇
[00:16:57.000 --> 00:17:00.000]  就是一個獲得賜福的秘訣
[00:17:00.000 --> 00:17:02.000]  在第二節裡面
[00:17:02.000 --> 00:17:03.000]  為喜愛耶和華的律法
[00:17:03.000 --> 00:17:04.000]  晝夜思想
[00:17:04.000 --> 00:17:06.000]  這人便為有福
[00:17:06.000 --> 00:17:09.000]  給了我們一個很積極的途徑
[00:17:09.000 --> 00:17:15.000]  怎樣讓心裡面去承載神的話語
[00:17:15.000 --> 00:17:17.000]  喜愛這個意思
[00:17:17.000 --> 00:17:19.000]  就是由心而發
[00:17:19.000 --> 00:17:21.000]  甘心情願
[00:17:21.000 --> 00:17:22.000]  很積極的
[00:17:22.000 --> 00:17:24.000]  很主動的
[00:17:24.000 --> 00:17:28.000]  去喜愛神的律法
[00:17:28.000 --> 00:17:31.000]  我不知道每個星期你回來禮拜堂的時候
[00:17:31.000 --> 00:17:34.000]  是不是你都很喜愛出席呢?
[00:17:34.000 --> 00:17:38.000]  還是被隔壁那個人迫你回來呢?
[00:17:38.000 --> 00:17:39.000]  其實他不是迫你
[00:17:39.000 --> 00:17:41.000]  他只是邀請你
[00:17:41.000 --> 00:17:44.000]  究竟我們是不是又帶著一個很雀躍
[00:17:44.000 --> 00:17:46.000]  很喜愛的心
[00:17:46.000 --> 00:17:49.000]  回到當中去親近上帝
[00:17:49.000 --> 00:17:52.000]  二人所喜愛的不是其他的事情
[00:17:52.000 --> 00:17:55.000]  而是上帝的律法
[00:17:55.000 --> 00:17:59.000]  我們是不是真的喜愛神的話呢?
[00:17:59.000 --> 00:18:02.000]  從一些表現我們能夠看出來
[00:18:02.000 --> 00:18:06.000]  我會將它延伸成為三個喜字
[00:18:06.000 --> 00:18:08.000]  第一是喜歡聽
[00:18:08.000 --> 00:18:10.000]  一個喜歡神話語的人
[00:18:10.000 --> 00:18:13.000]  他一定喜歡聽神的道
[00:18:13.000 --> 00:18:15.000]  如果一個人
[00:18:15.000 --> 00:18:20.000]  他一位朝思暮想的對象
[00:18:20.000 --> 00:18:22.000]  可能是你的情人
[00:18:22.000 --> 00:18:25.000]  我嘗試想起昔日我和我太太
[00:18:25.000 --> 00:18:27.000]  當我追求她的時候
[00:18:27.000 --> 00:18:29.000]  每晚都煲電話粥
[00:18:29.000 --> 00:18:31.000]  不知道你有沒有這樣的經驗
[00:18:31.000 --> 00:18:33.000]  常常都很想聽到她的聲音
[00:18:33.000 --> 00:18:37.000]  每一晚每一個鐘都不會收錢
[00:18:37.000 --> 00:18:41.000]  煲電話粥對現在的年輕人來說
[00:18:41.000 --> 00:18:43.000]  已經有點過時了
[00:18:43.000 --> 00:18:45.000]  因為電話粥不是用來聽
[00:18:45.000 --> 00:18:46.000]  不是用來講
[00:18:46.000 --> 00:18:48.000]  而是用來打文字
[00:18:48.000 --> 00:18:53.000]  當時我想起當左耳聽到耳熊熊的時候
[00:18:53.000 --> 00:18:56.000]  轉過來右耳都要繼續堅持
[00:18:56.000 --> 00:18:59.000]  就是因為很喜歡聽到對方的聲音
[00:18:59.000 --> 00:19:04.000]  究竟今天我們喜不喜歡聽神的道呢?
[00:19:04.000 --> 00:19:06.000]  幸好我們每個星期
[00:19:06.000 --> 00:19:10.000]  固然可以回到神的教會去聽講道
[00:19:10.000 --> 00:19:12.000]  我也認識一些弟兄姊妹
[00:19:12.000 --> 00:19:15.000]  當他們每個星期都要去北上的時候
[00:19:15.000 --> 00:19:20.000]  開著車一直播著不同的講員所講的道
[00:19:20.000 --> 00:19:23.000]  也有一些已經退休的弟兄姊妹
[00:19:23.000 --> 00:19:26.000]  跟我分享每一天都可以在網上
[00:19:26.000 --> 00:19:28.000]  聽不同目者的講道
[00:19:28.000 --> 00:19:30.000]  一個一個的系列地聽
[00:19:30.000 --> 00:19:32.000]  以致有很多的祝福
[00:19:32.000 --> 00:19:34.000]  很多的得著
[00:19:34.000 --> 00:19:42.000]  究竟今天我們是否喜歡聽神的話呢?
[00:19:42.000 --> 00:19:45.000]  因為我們有時候都會偏愛
