
[00:00:00.000 --> 00:00:03.160]  透過《約書亞記》去宣講這個主題
[00:08:48.080 --> 00:08:49.840]  要把個人在基督裏面
[00:08:49.840 --> 00:08:54.080]  完完全全地引導上帝的面前
[00:08:54.080 --> 00:08:55.680]  Amen
[00:08:55.680 --> 00:08:57.600]  我最開心的是什麼
[00:08:57.600 --> 00:08:59.120]  我在全世界做報道會的時候
[00:08:59.120 --> 00:09:01.600]  我最開心的是有些基督徒走出來跟我說
[00:09:01.600 --> 00:09:03.600]  牧師,我在十年前你的報道會缺席
[00:09:03.600 --> 00:09:04.960]  現在我回到教會
[00:09:04.960 --> 00:09:06.240]  我帶了很多人信主
[00:09:06.240 --> 00:09:09.360]  在教會里面有侍奉
[00:09:09.360 --> 00:09:11.520]  我們只是一個接生婆
[00:09:11.520 --> 00:09:13.840]  但是能夠養育這個人長大的
[00:09:13.840 --> 00:09:15.840]  是教會
[00:09:15.840 --> 00:09:17.280]  Amen
[00:09:17.280 --> 00:09:20.080]  所以在教會里面還養的人
[00:09:20.080 --> 00:09:23.760]  是很重要的一個崗位
[00:09:23.760 --> 00:09:26.320]  我們是彼此配搭的一個崗位
[00:09:26.320 --> 00:09:28.160]  但是無論我們站在哪個崗位裏面
[00:09:28.160 --> 00:09:30.960]  都是要引導人去到上帝的面前
[00:09:30.960 --> 00:09:32.720]  24章的第二部分
[00:09:32.720 --> 00:09:35.680]  是回顧歷史
[00:09:35.680 --> 00:09:38.480]  後現代的社會里面
[00:09:38.480 --> 00:09:40.960]  這一代的人
[00:09:40.960 --> 00:09:42.960]  他們不關心歷史
[00:09:42.960 --> 00:09:44.560]  當一個人不關心歷史
[00:09:44.560 --> 00:09:46.640]  或者不理歷史的話
[00:09:46.640 --> 00:09:50.000]  他就不懂得尊重人
[00:09:50.000 --> 00:09:53.200]  不尊重人的其中一個原因就是不懂歷史
[00:09:53.200 --> 00:09:55.120]  所以他沒大沒小
[00:09:55.120 --> 00:09:57.040]  所以他沒什麼叫重要人物
[00:09:57.040 --> 00:09:58.960]  什麼叫不重要人物
[00:09:58.960 --> 00:10:00.800]  我們教會
[00:10:00.800 --> 00:10:03.120]  我帶過幾次去
[00:10:03.120 --> 00:10:06.720]  無論是以色列或者土耳其
[00:10:06.720 --> 00:10:09.200]  我們教會都分了三批人
[00:10:09.200 --> 00:10:10.960]  只是我們教會的縮影
[00:10:10.960 --> 00:10:13.200]  第一批人是我們叫老餅的
[00:10:13.200 --> 00:10:15.040]  就會聽導遊講
[00:10:15.040 --> 00:10:15.920]  講講講講
[00:10:15.920 --> 00:10:17.280]  講完之後我們拍照
[00:10:17.280 --> 00:10:19.280]  很乖的拍完照之後去買東西
[00:10:19.280 --> 00:10:20.400]  導遊說
[00:10:20.400 --> 00:10:23.520]  還有一分鐘快點上車我們就上車了
[00:10:23.520 --> 00:10:24.480]  這是第一類
[00:10:24.480 --> 00:10:26.080]  第二類就是
[00:10:26.080 --> 00:10:27.520]  又不敢不聽
[00:10:27.520 --> 00:10:29.200]  又不想聽
[00:10:29.200 --> 00:10:30.320]  所以就站遠一點
[00:10:30.320 --> 00:10:33.520]  在這裏拍照偷聽
[00:10:33.520 --> 00:10:34.800]  第三類呢
[00:10:34.800 --> 00:10:35.840]  最清晰的
[00:10:35.840 --> 00:10:37.600]  聽都不聽
[00:10:37.600 --> 00:10:38.720]  就自己拍照
[00:10:38.720 --> 00:10:40.000]  拍什麼不知
[00:10:40.000 --> 00:10:41.120]  你不要告訴他
[00:10:41.120 --> 00:10:42.160]  他都不需要知道
[00:10:42.160 --> 00:10:43.120]  他不覺得重要
[00:10:43.120 --> 00:10:44.240]  我覺得這個石頭很有趣
[00:10:44.240 --> 00:10:45.040]  我拍一下
[00:10:45.040 --> 00:10:48.720]  甚至去到拍自己拍的東西
[00:10:48.720 --> 00:10:49.680]  你覺得很奇怪
[00:10:49.680 --> 00:10:52.880]  自己拍爲什麼要花錢去到土耳其拍呢
[00:10:52.880 --> 00:10:54.960]  不一樣的
[00:10:54.960 --> 00:10:56.240]  我拍在土耳其的
[00:10:56.240 --> 00:10:57.600]  你明白嗎
[00:10:57.600 --> 00:11:00.000]  這張照片的珍貴之處就是
[00:11:00.000 --> 00:11:01.200]  你明白嗎
[00:11:01.200 --> 00:11:03.280]  歷史是不重要的
[00:11:03.280 --> 00:11:04.880]  但是當歷史不重要的時候
[00:11:04.880 --> 00:11:05.680]  你開始知道
[00:11:05.680 --> 00:11:07.440]  爲什麼這個後現代的社會里面
[00:11:07.440 --> 00:11:09.520]  是一個不尊重人的地步
[00:11:09.520 --> 00:11:10.320]  去到什麼地步
[00:11:10.320 --> 00:11:11.760]  踐踏人的地步
[00:11:11.760 --> 00:11:16.560]  是比希特勒還要恐怖的
[00:11:16.560 --> 00:11:19.520]  你說希特勒殺了600萬的猶太人
[00:11:19.520 --> 00:11:20.800]  踐踏人的生命
[00:11:20.800 --> 00:11:22.880]  現在在網上不斷踐踏人
[00:11:22.880 --> 00:11:28.480]  更加恐怖
[00:11:28.480 --> 00:11:30.640]  那種文革式的批鬥
[00:11:30.640 --> 00:11:31.360]  爲什麼
[00:11:31.360 --> 00:11:32.960]  就是因爲沒有歷史
[00:11:32.960 --> 00:11:35.200]  沒有人教他們
[00:11:35.200 --> 00:11:37.440]  我們看看整段經文裏面
[00:11:37.440 --> 00:11:40.640]  約書恆開始回顧整個歷史給新生代
[00:11:40.640 --> 00:11:41.520]  原因是什麼
[00:11:41.520 --> 00:11:42.960]  歷史非常重要
[00:11:42.960 --> 00:11:44.400]  我們要看到上帝的作爲
[00:11:44.400 --> 00:11:46.000]  或者歷史裏面第二樣東西
[00:11:46.000 --> 00:11:47.120]  不顧歷史的人
[00:11:47.120 --> 00:11:52.800]  是不會在人類的歷史當中吸取教訓的
[00:11:52.800 --> 00:11:54.080]  不會在聖經吸取教訓
[00:11:54.080 --> 00:11:55.760]  不會在人類歷史裏面吸取教訓
[00:11:55.760 --> 00:11:57.840]  人類的歷史正正告訴我們
[00:11:57.840 --> 00:12:00.320]  有很多的智慧和教訓在當中
[00:12:00.320 --> 00:12:02.160]  這一代人不聽
[00:12:02.160 --> 00:12:03.600]  我
[00:12:03.600 --> 00:12:06.320]  是活在
[00:12:06.320 --> 00:12:08.080]  現在
[00:12:08.080 --> 00:12:09.520]  活在當下
[00:12:09.520 --> 00:12:11.440]  是他們的金句
[00:12:11.440 --> 00:12:13.280]  這個當下和我們的定義不同
[00:12:13.280 --> 00:12:14.320]  活在當下就是
[00:12:14.320 --> 00:12:16.320]  here and now
[00:12:16.320 --> 00:12:17.920]  enjoy
[00:12:17.920 --> 00:12:21.280]  享受你的人生
[00:12:21.280 --> 00:12:22.640]  早買早享受
[00:12:22.640 --> 00:12:26.960]  遲買便宜兩個就是他們的金句
[00:12:26.960 --> 00:12:28.720]  我不管明天是怎樣的
[00:12:28.720 --> 00:12:30.320]  明天如何
[00:12:30.320 --> 00:12:32.560]  又如何
[00:12:32.560 --> 00:12:34.080]  你就開始知道
[00:12:34.080 --> 00:12:36.560]  沒有一個世代比這個世代
[00:12:36.560 --> 00:12:38.720]  後現代成長的人
[00:12:38.720 --> 00:12:41.200]  是更ready(準備)
[00:12:41.200 --> 00:12:43.600]  去面對大迷惑的
[00:12:43.600 --> 00:12:44.720]  因爲他們不用腦
[00:12:44.720 --> 00:12:46.080]  或者他們用壞腦
[00:12:46.080 --> 00:12:47.360]  有兩種結果
[00:12:47.360 --> 00:12:48.160]  一就是不用腦
[00:12:48.160 --> 00:12:48.880]  一就是用壞腦
[00:12:48.880 --> 00:12:50.000]  用壞腦是什麼意思呢
[00:12:50.000 --> 00:12:52.160]  就是他們和精神病患者沒有分別
[00:12:52.160 --> 00:12:53.840]  就是那種叫做
[00:12:53.840 --> 00:12:54.720]  tunnel vision
[00:12:54.720 --> 00:12:57.360]  就是隻是看到很窄的東西
[00:12:57.360 --> 00:12:58.480]  那個很窄的東西看到什麼
[00:12:58.480 --> 00:13:01.280]  就是看到他自己看到的東西
[00:13:01.280 --> 00:13:03.360]  沒有世界觀的
[00:13:03.360 --> 00:13:05.120]  也沒有別人的
[00:13:05.120 --> 00:13:05.920]  他喜歡怎麼看
[00:13:05.920 --> 00:13:06.640]  他喜歡怎麼說
[00:13:06.640 --> 00:13:07.760]  他喜歡怎麼說
[00:13:07.760 --> 00:13:09.360]  是他來的
[00:13:09.360 --> 00:13:11.120]  但他就不一定是對的
[00:13:11.120 --> 00:13:12.480]  不過他是真理的
[00:13:12.480 --> 00:13:13.680]  那才恐怖
[00:13:13.680 --> 00:13:15.120]  每一個都是耶穌
[00:13:15.120 --> 00:13:16.160]  每一個都會出來說
[00:13:16.160 --> 00:13:19.040]  我就是真理道路生命
[00:13:19.040 --> 00:13:22.640]  我們見到今天我們需要教這個新生代
[00:13:22.640 --> 00:13:25.040]  讓我們在上帝面前立約
[00:13:25.040 --> 00:13:26.320]  我們回顧歷史裏面
[00:13:26.320 --> 00:13:27.680]  神用第一生
[00:13:27.680 --> 00:13:30.080]  我和你
[00:13:30.080 --> 00:13:33.920]  這個你是以色列民族的集合的名詞
[00:13:33.920 --> 00:13:35.600]  我將你第三節
[00:13:35.600 --> 00:13:38.800]  我將你們的祖宗阿不拉罕從大河那邊帶出來
[00:13:38.800 --> 00:13:40.880]  我將雅各和以素去刺激雅各
[00:13:40.880 --> 00:13:43.520]  我們見到在第五節
[00:13:43.520 --> 00:13:45.200]  我差遣摩西和阿倫
[00:13:45.200 --> 00:13:47.120]  我領你們祖宗出埃及第六節
[00:13:47.120 --> 00:13:51.120]  第八節我領你們到約達河東阿摩利人所住的地方
[00:13:51.120 --> 00:13:53.760]  第十二節我派遣瘟疫
[00:13:53.760 --> 00:13:54.800]  第十三節
[00:13:54.800 --> 00:13:56.640]  我賜給你們的地不是你們開墾的
[00:13:56.640 --> 00:13:58.880]  我賜給你們的城鎮不是你們建造的
[00:13:58.880 --> 00:14:00.400]  你們住在其中
[00:14:00.400 --> 00:14:07.200]  由德赫那不是你們栽植的葡萄園和橄欖園的果子
[00:14:07.200 --> 00:14:09.200]  整段經文回顧歷史裏面
[00:14:09.200 --> 00:14:11.120]  約書亞的重點想說什麼
[00:14:11.120 --> 00:14:13.680]  他想說出兩個很重要的主題
[00:14:13.680 --> 00:14:14.720]  第一
[00:14:14.720 --> 00:14:15.840]  耶穌說
[00:14:15.840 --> 00:14:19.520]  我揀選你不是你揀選我
[00:14:19.520 --> 00:14:21.360]  和新約耶穌和門徒說一樣
[00:14:21.360 --> 00:14:24.400]  我揀選你不是你揀選我
[00:14:24.400 --> 00:14:27.920]  耶穌說不是在衆神的排列其中的一位
[00:14:27.920 --> 00:14:32.640]  任你揀選剛剛揀中的那位
[00:14:32.640 --> 00:14:33.600]  很對不起
[00:14:33.600 --> 00:14:36.800]  耶穌說是超越地上衆神的那位
[00:14:36.800 --> 00:14:38.800]  他不會站着讓你任揀
[00:14:38.800 --> 00:14:40.400]  反而是超越衆神的那位
[00:14:40.400 --> 00:14:43.600]  他揀選了你不是你揀選了他
[00:14:43.600 --> 00:14:44.560]  道尼加爾等於安生
[00:14:44.560 --> 00:14:47.280]  神揀選了你
[00:14:47.280 --> 00:14:48.240]  第二
[00:14:48.240 --> 00:14:50.720]  約書亞說你去到這個應許之地
[00:14:50.720 --> 00:14:55.040]  你由阿巴拉開始到你得罪的應許之地
[00:14:55.040 --> 00:14:58.800]  整個過程裏面都是因典
[00:14:58.800 --> 00:15:03.360]  沒有一樣東西是你應得的
[00:15:03.360 --> 00:15:05.280]  地不是你開行的
[00:15:05.280 --> 00:15:07.680]  你喫的葡萄樹不是你種的
[00:15:07.680 --> 00:15:09.280]  不是你應得的
[00:15:09.280 --> 00:15:13.520]  今天人的驕傲是因爲我們認爲
[00:15:13.520 --> 00:15:18.000]  所有東西是我應得的
[00:15:18.000 --> 00:15:20.640]  今天大部分香港人
[00:15:20.640 --> 00:15:24.240]  仍然都是存着感恩的心去面對香港
[00:15:24.240 --> 00:15:25.840]  但有小撮的人
[00:15:25.840 --> 00:15:28.480]  他經常覺得自己是應得的
[00:15:28.480 --> 00:15:31.760]  所以他每一天都活得不開心
[00:15:31.760 --> 00:15:32.480]  想清楚了嗎?
[00:15:32.480 --> 00:15:33.520]  等一會你想想
[00:15:33.520 --> 00:15:34.960]  如果每天你回到家裏面
[00:15:34.960 --> 00:15:36.080]  你回到家裏面的時候
[00:15:36.080 --> 00:15:37.360]  你覺得我們不是應得的
[00:15:37.360 --> 00:15:40.160]  而是因典的話,你會多開心
[00:15:40.160 --> 00:15:41.840]  你想象一下
[00:15:41.840 --> 00:15:42.640]  你回到家裏面
[00:15:42.640 --> 00:15:43.920]  你老婆煮一餐飯給你喫
[00:15:43.920 --> 00:15:44.960]  你不覺得是應該的
[00:15:44.960 --> 00:15:48.000]  你覺得:哇,真是因典
[00:15:48.000 --> 00:15:50.880]  老婆肯煮飯
[00:15:50.880 --> 00:15:52.080]  還煮得這麼好喫
[00:15:52.080 --> 00:15:54.240]  真是因典
[00:15:54.240 --> 00:15:54.800]  你要記住
[00:15:54.800 --> 00:15:58.480]  老婆肯煮飯,不一定煮得好喫
[00:15:58.480 --> 00:16:00.160]  你娶到一個老婆肯煮飯
[00:16:00.160 --> 00:16:01.040]  又煮得好喫
[00:16:01.040 --> 00:16:03.920]  是因典
[00:16:03.920 --> 00:16:06.160]  不是應得的
[00:16:06.160 --> 00:16:08.000]  你老公放工,肯回家
[00:16:08.000 --> 00:16:09.520]  不是應得的
[00:16:09.520 --> 00:16:13.920]  是因典
[00:16:13.920 --> 00:16:14.880]  兄弟姐妹
[00:16:14.880 --> 00:16:16.880]  當你存有這樣的心的時候
[00:16:16.880 --> 00:16:19.200]  你不覺得你所有東西都是應得的時候
[00:16:19.200 --> 00:16:20.080]  你今天知不知道
[00:16:20.080 --> 00:16:21.840]  最反向不憤的人是什麼?
[00:16:21.840 --> 00:16:23.200]  我考了這樣的學位
[00:16:23.200 --> 00:16:24.560]  現在我仍然做這個位
[00:16:24.560 --> 00:16:25.760]  哇,有沒有搞錯
[00:16:25.760 --> 00:16:26.880]  那樣的學位低於我
[00:16:26.880 --> 00:16:27.840]  或者高級於我
