
[00:00:00.000 --> 00:00:06.200]  話說很久以前有個宣教士去到非洲宣教
[00:05:28.240 --> 00:05:31.360]  談一下budget是多少
[00:05:31.360 --> 00:05:34.120]  猜誰去哪裡
[00:05:34.120 --> 00:05:35.920]  是不是?
[00:05:35.920 --> 00:05:37.400]  我可以告訴你
[00:05:37.400 --> 00:05:39.520]  世上第一個猜顯例
[00:05:39.520 --> 00:05:41.240]  是沒有committee的
[00:05:41.240 --> 00:05:42.360]  如果說committee
[00:05:42.360 --> 00:05:43.560]  只有一個人
[00:05:43.560 --> 00:05:45.000]  就是神
[00:05:45.000 --> 00:05:46.880]  猜的是誰呢?
[00:05:46.880 --> 00:05:49.920]  所有歷代的信徒
[00:05:49.920 --> 00:05:51.200]  去哪裡
[00:05:51.200 --> 00:05:52.880]  整個世界
[00:05:52.880 --> 00:05:55.200]  budget是沒有budget的
[00:05:55.200 --> 00:05:56.400]  去到哪裡
[00:05:56.400 --> 00:05:57.800]  傳到哪裡
[00:05:57.800 --> 00:06:01.720]  這個就是世界第一個猜顯例
[00:06:01.720 --> 00:06:06.720]  這個發生在《士道行傳》第二章
[00:06:06.720 --> 00:06:08.240]  說到猜顯例
[00:06:08.240 --> 00:06:10.040]  有幾樣東西要說的
[00:06:10.040 --> 00:06:12.200]  第一樣東西就是時間
[00:06:12.200 --> 00:06:13.600]  什麼時候呢?
[00:06:13.600 --> 00:06:15.480]  多數教會的猜顯例
[00:06:15.480 --> 00:06:17.520]  和教會的年齡有些關係
[00:06:17.520 --> 00:06:20.240]  有個慶典才會做猜顯例
[00:06:20.240 --> 00:06:22.280]  很少無緣無故就這樣猜
[00:06:22.280 --> 00:06:23.360]  多數有些東西
[00:06:23.360 --> 00:06:26.400]  就趁勢做一個猜顯例
[00:06:26.400 --> 00:06:29.040]  當時第一個猜顯例是什麼時候呢?
[00:06:29.040 --> 00:06:30.960]  神簡的日子是什麼呢?
[00:06:30.960 --> 00:06:32.360]  這裡說得很清楚
[00:06:32.360 --> 00:06:36.120]  是五旬節
[00:06:36.120 --> 00:06:38.520]  為什麼神簡五旬節呢?
[00:06:38.520 --> 00:06:40.320]  我們看回舊約
[00:06:40.320 --> 00:06:42.320]  舊約五旬節有些特別的
[00:06:42.320 --> 00:06:42.920]  為什麼呢?
[00:06:42.920 --> 00:06:46.080]  每個三大節期
[00:06:46.080 --> 00:06:49.600]  都有它很明顯的神學意義
[00:06:49.600 --> 00:06:50.600]  如果我問大家
[00:06:50.600 --> 00:06:52.680]  為什麼會慶祝余節
[00:06:52.680 --> 00:06:54.680]  答案是什麼呢?
[00:06:54.680 --> 00:06:56.160]  出埃及
[00:06:56.160 --> 00:06:58.520]  主題是舊因
[00:06:58.520 --> 00:07:01.080]  好了,住鵬節呢?
[00:07:01.080 --> 00:07:04.080]  因為他們在曠野漂流的時候住鵬
[00:07:04.080 --> 00:07:07.000]  應該是代表神的信實
[00:07:07.000 --> 00:07:10.560]  四十年神的供應
[00:07:10.560 --> 00:07:13.080]  五旬節呢?
[00:07:13.080 --> 00:07:14.280]  你不用想了
[00:07:14.280 --> 00:07:16.400]  是沒有的
[00:07:16.400 --> 00:07:17.960]  是唯一沒有的
[00:07:17.960 --> 00:07:20.560]  很明顯是三大節期說了
[00:07:20.560 --> 00:07:22.680]  但是沒有提到一樣東西
[00:07:22.680 --> 00:07:23.840]  很奇怪的
[00:07:23.840 --> 00:07:25.400]  有時候我們做得
[00:07:25.400 --> 00:07:28.520]  辛苦的時候就說慶祝一下
[00:07:28.520 --> 00:07:29.280]  慶祝什麼呢?
[00:07:29.280 --> 00:07:30.400]  不管了,先慶祝一下吧
[00:07:30.400 --> 00:07:31.800]  找個理由去慶祝吧
[00:07:31.800 --> 00:07:32.560]  是吧?
[00:07:32.560 --> 00:07:33.360]  也可以的
[00:07:33.360 --> 00:07:34.680]  我們慶祝可以這樣做的
[00:07:34.680 --> 00:07:37.080]  是不是神覺得他們做得很辛苦
[00:07:37.080 --> 00:07:39.400]  所以現在找個理由幫他們慶祝呢?
[00:07:39.400 --> 00:07:40.440]  問慶祝什麼呢?
[00:07:40.440 --> 00:07:41.640]  不管了,總之慶祝吧
[00:07:41.640 --> 00:07:42.600]  是不是這樣呢?
[00:07:42.600 --> 00:07:44.000]  沒有理由的
[00:07:44.000 --> 00:07:45.800]  一定有意義在這裡的
[00:07:45.800 --> 00:07:48.720]  實在一直到主耶穌基督的時候
[00:07:48.720 --> 00:07:50.200]  那些人都在想
[00:07:50.200 --> 00:07:51.960]  意義是什麼呢?
[00:07:51.960 --> 00:07:53.600]  為什麼有這個節期呢?
[00:07:53.600 --> 00:07:56.520]  為什麼神沒有明顯地說呢?
[00:07:56.520 --> 00:07:58.960]  是不是明顯到不需要說呢?
[00:07:58.960 --> 00:08:01.480]  如果是明顯到不需要說的
[00:08:01.480 --> 00:08:03.000]  那樣東西是什麼呢?
[00:08:03.000 --> 00:08:05.200]  而我們怎麼知道呢?
[00:08:05.200 --> 00:08:07.240]  他們就在想
[00:08:07.240 --> 00:08:09.360]  五旬節就是要計算的
[00:08:09.360 --> 00:08:10.600]  五旬嘛
[00:08:10.600 --> 00:08:12.520]  七七四十九日
[00:08:12.520 --> 00:08:14.080]  之後的第五十日
[00:08:14.080 --> 00:08:17.440]  就慶祝這個節期
[00:08:17.440 --> 00:08:19.600]  好了,先計算一下
[00:08:19.600 --> 00:08:21.480]  怎麼計算呢?
[00:08:21.480 --> 00:08:23.440]  當時在主耶穌基督的時候
[00:08:23.440 --> 00:08:24.920]  就有兩個計算法
[00:08:24.920 --> 00:08:26.920]  一個是薩都哥人的計算法
[00:08:26.920 --> 00:08:29.280]  一個就是法利賽人的計算法
[00:08:29.280 --> 00:08:30.560]  薩都哥人的計算法
[00:08:30.560 --> 00:08:31.960]  實在今天就沒有人這樣計算了
[00:08:31.960 --> 00:08:32.600]  為什麼呢?
[00:08:32.600 --> 00:08:35.320]  因為薩都哥人不存在了
[00:08:35.320 --> 00:08:38.600]  今天我們說猶太教、拉比教那些
[00:08:38.600 --> 00:08:42.360]  實在是當時的法利賽人的後人
[00:08:42.360 --> 00:08:44.560]  我也覺得他們的計算法是對的
[00:08:44.560 --> 00:08:45.600]  那他們怎麼計算呢?
[00:08:45.600 --> 00:08:47.600]  他們是這樣計算的
[00:08:47.600 --> 00:08:51.360]  他們是跟利未記二十三章十五到十七節
[00:08:51.360 --> 00:08:54.000]  利未記二十三章十五到十七節
[00:08:54.000 --> 00:09:00.080]  就說如意節之後的安息日的第二日
[00:09:00.080 --> 00:09:01.320]  開始計算
[00:09:01.320 --> 00:09:04.440]  這樣是不是覺得很麻煩呢?
[00:09:04.440 --> 00:09:05.920]  但是那些法利賽人就想
[00:09:05.920 --> 00:09:07.240]  不是的
[00:09:07.240 --> 00:09:11.200]  如意節根本就是一個安息日來的
[00:09:11.200 --> 00:09:13.160]  如果說安息日
[00:09:13.160 --> 00:09:16.160]  如意節之後的安息日的第二日
[00:09:16.160 --> 00:09:18.320]  不就是如意節的第二日
[00:09:18.320 --> 00:09:19.720]  如意節的第二日
[00:09:19.720 --> 00:09:23.120]  實在是無敲節的第一日來的
[00:09:23.120 --> 00:09:24.920]  這樣就對了
[00:09:24.920 --> 00:09:26.280]  他們就是這樣計算的
[00:09:26.280 --> 00:09:29.520]  所以他們是如意節之後的第二日
[00:09:29.520 --> 00:09:32.120]  即是無敲節的第一日開始計算
[00:09:32.120 --> 00:09:35.040]  四十九日上去的
[00:09:35.040 --> 00:09:36.880]  好,這個就是計算法
[00:09:36.880 --> 00:09:38.000]  這個意義是什麼呢?
[00:09:38.000 --> 00:09:39.320]  意義就是
[00:09:39.320 --> 00:09:40.520]  另外一個經文
[00:09:40.520 --> 00:09:43.640]  出埃及記第十九章第一節
[00:09:43.640 --> 00:09:49.120]  就說他們是三月初去到西奈抗耶
[00:09:49.120 --> 00:09:51.760]  即是西奈山那一套的
[00:09:51.760 --> 00:09:53.640]  這裡就開始可以計算了
[00:09:53.640 --> 00:09:54.280]  為什麼呢?
[00:09:54.280 --> 00:09:55.640]  因為三月初
[00:09:55.640 --> 00:09:57.200]  三月一日
[00:09:57.200 --> 00:10:01.240]  他們是一月十四日是如意節
[00:10:01.240 --> 00:10:03.480]  不過他們是一月十二日
[00:10:03.480 --> 00:10:06.680]  十四日他們是等十二點之後
[00:10:06.680 --> 00:10:08.400]  才開始慶祝的
[00:10:08.400 --> 00:10:09.400]  因為他們等
[00:10:09.400 --> 00:10:11.360]  即是撒長子是十二點
[00:10:11.360 --> 00:10:13.520]  凌晨十二點
[00:10:13.520 --> 00:10:15.880]  但是如果計算今天我們的計算法
[00:10:15.880 --> 00:10:17.960]  實際就是十五日了
[00:10:17.960 --> 00:10:19.360]  所以如果你上網
[00:10:19.360 --> 00:10:21.000]  你看那些猶太人
[00:10:21.000 --> 00:10:23.360]  他會說是一月十五日的
[00:10:23.360 --> 00:10:23.800]  為什麼?
[00:10:23.800 --> 00:10:25.320]  因為過了十二點
[00:10:25.320 --> 00:10:27.440]  所以聖經裡面的說法
[00:10:27.440 --> 00:10:29.560]  和今天的說法就有少許不同的
[00:10:29.560 --> 00:10:33.400]  聖經那時候是日落去到日落的
[00:10:33.400 --> 00:10:34.680]  所以過了十二點
[00:10:34.680 --> 00:10:36.040]  都還是十四日
[00:10:36.040 --> 00:10:38.640]  但是今天來說就是十五日了
[00:10:38.640 --> 00:10:40.240]  那怎麼也好
[00:10:40.240 --> 00:10:43.960]  他們的一月十五日到一月尾是十五日
[00:10:43.960 --> 00:10:46.840]  接著整個二月都是三十日
[00:10:46.840 --> 00:10:47.320]  為什麼呢?
[00:10:47.320 --> 00:10:49.600]  因為他們的月份
[00:10:49.600 --> 00:10:52.320]  是三十日一個月的
[00:10:52.320 --> 00:10:55.560]  那十五加三十就是四十五了
[00:10:55.560 --> 00:10:56.920]  那去到西奈山
[00:10:56.920 --> 00:11:00.440]  西奈山之後神叫他們結正三日
[00:11:00.440 --> 00:11:02.480]  接著神降臨和他們納約
[00:11:02.480 --> 00:11:04.400]  那就是第四十九日
[00:11:04.400 --> 00:11:06.080]  接著第五十日
[00:11:06.080 --> 00:11:09.440]  他們就慶祝五旬節
[00:11:09.440 --> 00:11:11.320]  所以他們知道了
[00:11:11.320 --> 00:11:13.200]  原來計算一下就清楚了
[00:11:13.200 --> 00:11:14.320]  所以今天
[00:11:14.320 --> 00:11:15.920]  如果你問一個猶太人
[00:11:15.920 --> 00:11:19.080]  為什麼他們慶祝五旬節呢?
[00:11:19.080 --> 00:11:20.000]  他會跟你說
[00:11:20.000 --> 00:11:23.040]  就是在西奈和神納約
[00:11:23.040 --> 00:11:25.400]  得到神的誡命
[00:11:25.400 --> 00:11:26.880]  他們就是這樣跟你說的
[00:11:26.880 --> 00:11:29.320]  那我覺得也有意思
[00:11:29.320 --> 00:11:30.600]  好了
[00:11:30.600 --> 00:11:31.280]  去到這裡
[00:11:31.280 --> 00:11:34.200]  我們就可以對比兩個五旬節了
[00:11:34.200 --> 00:11:35.560]  舊約五旬節
[00:11:35.560 --> 00:11:37.640]  就是舊約第一個五旬節
[00:11:37.640 --> 00:11:40.880]  和新約提到的第一個五旬節
[00:11:40.880 --> 00:11:42.960]  舊約這個五旬節
[00:11:42.960 --> 00:11:45.040]  就是神的子民出現了
[00:11:45.040 --> 00:11:47.240]  他們去到西奈山和神納約
[00:11:47.240 --> 00:11:49.200]  正式成為神的子民
[00:11:49.200 --> 00:11:50.680]  所以猶太人也是這麼說的
[00:11:50.680 --> 00:11:53.160]  他們什麼時候成為神的子民呢?
[00:11:53.160 --> 00:11:54.200]  就是在西奈山
[00:11:54.200 --> 00:11:58.320]  當他們和神納約接受律法那一刻
[00:11:58.320 --> 00:12:00.320]  他們就成為神的子民
[00:12:00.320 --> 00:12:04.000]  所以他們是在五旬節開始成為神子民的
[00:12:04.000 --> 00:12:06.040]  新約也是
[00:12:06.040 --> 00:12:07.400]  教會的開始
[00:12:07.400 --> 00:12:09.560]  很多今天你問那些基督
[00:12:09.560 --> 00:12:11.880]  那些神學家
[00:12:11.880 --> 00:12:13.400]  釋經家他們也是這麼說的
[00:12:13.400 --> 00:12:14.880]  教會什麼時候開始呢?
[00:12:14.880 --> 00:12:15.880]  五旬節
[00:12:15.880 --> 00:12:19.680]  五旬節就是教會正式的開始
[00:12:19.680 --> 00:12:23.280]  也就是新的神的子民出現了
[00:12:23.280 --> 00:12:26.200]  所以五旬節在舊約和新約
[00:12:26.200 --> 00:12:28.320]  也是神的子民出現的
[00:12:28.320 --> 00:12:29.720]  基本上
[00:12:29.720 --> 00:12:33.400]  就是說五旬節就是我們教會的生日
[00:12:33.400 --> 00:12:34.480]  是的
[00:12:34.480 --> 00:12:38.800]  不過我在浸信會沒有慶祝或者紀念這個節日
[00:12:38.800 --> 00:12:40.680]  我也是浸信會從小浸到大
[00:12:40.680 --> 00:12:43.920]  也沒有試過慶祝這個節日
[00:12:43.920 --> 00:12:44.440]  為什麼呢?
[00:12:44.440 --> 00:12:47.680]  因為我們重視的是主耶穌基督的誕生
[00:12:47.680 --> 00:12:50.200]  和死和復活
[00:12:50.200 --> 00:12:52.320]  教會出生是不重要的
[00:12:52.320 --> 00:12:54.120]  我覺得是有意思的
[00:12:54.120 --> 00:12:56.360]  但是有些禮儀的教會
[00:12:56.360 --> 00:12:58.960]  就會有慶祝和紀念
[00:12:58.960 --> 00:13:00.040]  也是小的
[00:13:00.040 --> 00:13:01.080]  是小紀念
[00:13:01.080 --> 00:13:03.520]  重點也是放在基督的事件上
[00:13:03.520 --> 00:13:04.720]  好
[00:13:04.720 --> 00:13:06.480]  那麼就說了時間了
[00:13:06.480 --> 00:13:07.400]  五旬節
[00:13:07.400 --> 00:13:08.600]  地點了
[00:13:08.600 --> 00:13:10.840]  就是什麼差遣禮都有一個地點的
[00:13:10.840 --> 00:13:11.960]  在哪裡呢?
[00:13:11.960 --> 00:13:14.920]  在座堂還是在培道呢?
[00:13:14.920 --> 00:13:19.840]  第一個差遣禮實際上發生在哪裡呢?
[00:13:19.840 --> 00:13:21.360]  耶路撒冷
[00:13:21.360 --> 00:13:23.560]  不只是耶路撒冷
[00:13:23.560 --> 00:13:26.160]  是耶路撒冷一個屋子裡面的
[00:13:26.160 --> 00:13:28.640]  第二節說到就是一間屋子裡面的
[00:13:28.640 --> 00:13:33.360]  肯定來說這間屋子是一個公共設施
[00:13:33.360 --> 00:13:35.600]  還有是地下鋪
[00:13:35.600 --> 00:13:37.280]  你說你怎麼知道的?
[00:13:37.280 --> 00:13:38.120]  當然知道了
[00:13:38.120 --> 00:13:39.600]  因為當有事情發生的時候
[00:13:39.600 --> 00:13:40.520]  那些人可以跑來看的
[00:13:40.520 --> 00:13:41.120]  你想一下
[00:13:41.120 --> 00:13:42.440]  每個人都跑來看的
[00:13:42.440 --> 00:13:43.840]  看看什麼事情發生的
[00:13:43.840 --> 00:13:45.680]  如果是私人的住所
[00:13:45.680 --> 00:13:46.760]  哪裡可以這麼做呢?
[00:13:46.760 --> 00:13:47.280]  是不是?
[00:13:47.280 --> 00:13:48.720]  如果是實在這裡
[00:13:48.720 --> 00:13:49.600]  也沒有人知道的了
[00:13:49.600 --> 00:13:52.880]  大家這裡可以說很多謊言
[00:13:52.880 --> 00:13:54.480]  也沒有人會來這裡看的
[00:13:54.480 --> 00:13:55.720]  但是那個很明顯
[00:13:55.720 --> 00:13:57.560]  就是坐在地上的
[00:13:57.560 --> 00:13:59.840]  別人可以四處看到的地方
[00:13:59.840 --> 00:14:01.560]  那麼實際上我們也知道的
[00:14:01.560 --> 00:14:04.480]  在耶路撒冷
[00:14:04.480 --> 00:14:06.440]  那個所謂猶太人地區
[00:14:06.440 --> 00:14:08.360]  那些考古學家挖下去的時候
[00:14:08.360 --> 00:14:11.000]  是找到這些地方
[00:14:11.000 --> 00:14:12.600]  是可以有聚會的
[00:14:12.600 --> 00:14:14.280]  那麼你想一下初期教會
[00:14:14.280 --> 00:14:16.760]  他可以的話
[00:14:16.760 --> 00:14:19.920]  很多時候就在聖殿
[00:14:19.920 --> 00:14:22.000]  不過有時候不可以在聖殿的時候
[00:14:22.000 --> 00:14:24.640]  他也要租一個地方來聚會的
[00:14:24.640 --> 00:14:26.280]  就有這些地方的
[00:14:26.280 --> 00:14:29.400]  還有就是我們知道希臘世界也流行的
[00:14:29.400 --> 00:14:31.720]  我們經常聽蘇格拉底
[00:14:31.720 --> 00:14:33.000]  帕拉圖那些
[00:14:33.000 --> 00:14:34.640]  他們那些Big Time Professor
[00:14:34.640 --> 00:14:36.200]  也是這樣的
[00:14:36.200 --> 00:14:37.520]  就是某時某日
[00:14:37.520 --> 00:14:41.560]  他們就發表他們的一位文
[00:14:41.560 --> 00:14:43.480]  誰想來聽的
[00:14:43.480 --> 00:14:45.720]  甚至可以挑機的就來吧
[00:14:45.720 --> 00:14:46.720]  他就發表
[00:14:46.720 --> 00:14:48.720]  那些人就來聽
[00:14:48.720 --> 00:14:50.040]  就有個辯論
[00:14:50.040 --> 00:14:51.880]  很開放的
[00:14:51.880 --> 00:14:53.840]  就有這樣的傳統
[00:14:53.840 --> 00:14:55.520]  聚會也是的
[00:14:55.520 --> 00:14:57.960]  應該就是這些地方
[00:14:57.960 --> 00:14:59.760]  所以地方
[00:14:59.760 --> 00:15:01.520]  第三件事
[00:15:01.520 --> 00:15:03.600]  第三件事就是說
[00:15:03.600 --> 00:15:06.240]  這個差遣禮的高峰在哪裡呢?
[00:15:06.240 --> 00:15:10.880]  請問差遣禮的高峰在哪裡呢?
[00:15:10.880 --> 00:15:12.800]  當然是差遣那部分
[00:15:12.800 --> 00:15:14.920]  那些師班、港督
[00:15:14.920 --> 00:15:16.200]  實際上那些不是高峰
[00:15:16.200 --> 00:15:18.520]  高峰是差遣那部分
[00:15:18.520 --> 00:15:19.800]  什麼差遣禮都是
[00:15:19.800 --> 00:15:22.320]  今時今日如果一個Couple
[00:15:22.320 --> 00:15:23.880]  多數現在挺流行的
[00:15:23.880 --> 00:15:24.960]  就跪在那裡
[00:15:24.960 --> 00:15:27.640]  自然兩夫婦就跪在那裡
[00:15:27.640 --> 00:15:29.680]  然後就執事牧師
[00:15:29.680 --> 00:15:31.240]  按手為祈禱
[00:15:31.240 --> 00:15:34.680]  就是差遣出去的
[00:15:34.680 --> 00:15:36.520]  第一個差遣禮
[00:15:36.520 --> 00:15:38.080]  不是這樣的
[00:15:38.080 --> 00:15:40.000]  第一個差遣禮是怎樣呢?
[00:15:40.000 --> 00:15:42.680]  神的靈降臨在你的頭上
[00:15:42.680 --> 00:15:44.840]  如果你看看經文
[00:15:44.840 --> 00:15:47.040]  實在是說
[00:15:47.040 --> 00:15:48.400]  舌頭如火
[00:15:48.400 --> 00:15:50.640]  還是火如舌頭呢?
[00:15:50.640 --> 00:15:52.920]  大家看看
[00:15:52.920 --> 00:15:55.720]  你看到什麼都沒用的
[00:15:55.720 --> 00:15:58.120]  那一幕是怎樣我們不知道的
[00:15:58.120 --> 00:15:59.280]  那是怎樣的呢?
[00:15:59.280 --> 00:16:01.440]  你說舌頭如火那是怎樣的呢?
[00:16:01.440 --> 00:16:06.680]  是不是有些火或舌頭舔他的頭?
[00:16:06.680 --> 00:16:07.920]  是不是這樣呢?
[00:16:07.920 --> 00:16:08.920]  究竟是怎樣的呢?
[00:16:08.920 --> 00:16:10.960]  老實說我們今天都不會知道
[00:16:10.960 --> 00:16:13.040]  你讀完希臘文都不會知道
[00:16:13.040 --> 00:16:15.120]  都是那句話
[00:16:15.120 --> 00:16:16.120]  有一天去到天堂
[00:16:16.120 --> 00:16:18.920]  我都很想翻片看看究竟是怎樣的
[00:16:18.920 --> 00:16:21.800]  無端端有舌頭如火舔他的頭
