
[00:00:00.000 --> 00:00:05.000]  最近有什麼電視節目不喜歡看?
[00:02:17.000 --> 00:02:19.000]  又或者有些受傷
[00:02:19.000 --> 00:02:21.000]  令到我們的熱誠
[00:02:21.000 --> 00:02:23.000]  慢慢褪色
[00:02:23.000 --> 00:02:25.000]  就好像一塊很漂亮的玉
[00:02:25.000 --> 00:02:27.000]  啞色了一樣
[00:02:27.000 --> 00:02:31.000]  我希望藉著今天這篇訊息
[00:02:31.000 --> 00:02:34.000]  幫你們省漂亮那塊玉
[00:02:34.000 --> 00:02:36.000]  看可不可以
[00:02:36.000 --> 00:02:38.000]  藉著聖經這個人物
[00:02:38.000 --> 00:02:40.000]  給你的提醒
[00:02:40.000 --> 00:02:42.000]  讓我們
[00:02:42.000 --> 00:02:44.000]  侍奉起來
[00:02:44.000 --> 00:02:46.000]  或者工作起來
[00:02:46.000 --> 00:02:47.000]  生活起來
[00:02:47.000 --> 00:02:48.000]  有更多的熱誠
[00:02:48.000 --> 00:02:50.000]  最後多謝你
[00:02:50.000 --> 00:02:52.000]  多謝你這樣教我們
[00:02:52.000 --> 00:02:53.000]  甚於我們
[00:02:53.000 --> 00:02:55.000]  你用你的愛就這樣充滿我們
[00:02:55.000 --> 00:02:57.000]  叫到我們
[00:02:57.000 --> 00:02:58.000]  有能力
[00:02:58.000 --> 00:02:59.000]  有熱誠
[00:02:59.000 --> 00:03:00.000]  有盼望
[00:03:00.000 --> 00:03:02.000]  有信心
[00:03:02.000 --> 00:03:04.000]  讓你帶著我們
[00:03:04.000 --> 00:03:06.000]  走每一步
[00:03:06.000 --> 00:03:07.000]  多謝你
[00:03:07.000 --> 00:03:08.000]  聽我們的祈禱
[00:03:08.000 --> 00:03:09.000]  奉主明求
[00:03:09.000 --> 00:03:10.000]  Amen
[00:03:10.000 --> 00:03:11.000]  請坐
[00:03:11.000 --> 00:03:16.000]  謝謝
[00:03:16.000 --> 00:03:19.000]  三堂敬拜隊給點掌聲給敬拜隊
[00:03:19.000 --> 00:03:24.000]  謝謝
[00:03:24.000 --> 00:03:30.000]  你不知覺不覺得自己是一個有熱誠的人
[00:03:30.000 --> 00:03:31.000]  做一些民意調查
[00:03:31.000 --> 00:03:32.000]  剛才也有很多人舉手
[00:03:32.000 --> 00:03:34.000]  大家覺得自己是有熱誠的
[00:03:34.000 --> 00:03:35.000]  舉手
[00:03:35.000 --> 00:03:38.000]  很多時候有很多火熱的
[00:03:38.000 --> 00:03:42.000]  不知道你對什麼最有熱誠呢
[00:03:42.000 --> 00:03:43.000]  你對你的工作
[00:03:43.000 --> 00:03:45.000]  你的興趣
[00:03:47.000 --> 00:03:48.000]  我就算做牧者
[00:03:48.000 --> 00:03:50.000]  我也有我的熱誠
[00:03:50.000 --> 00:03:53.000]  我的熱誠是什麼呢
[00:03:53.000 --> 00:03:54.000]  私底下請我吃飯
[00:03:54.000 --> 00:03:58.000]  我告訴你
[00:03:58.000 --> 00:04:01.000]  你們的熱誠又是什麼呢
[00:04:01.000 --> 00:04:02.000]  今天
[00:04:02.000 --> 00:04:05.000]  你對什麼最有熱誠
[00:04:05.000 --> 00:04:07.000]  你的侍奉
[00:04:07.000 --> 00:04:11.000]  做什麼侍奉的時候最有熱誠
[00:04:11.000 --> 00:04:13.000]  又或者
[00:04:13.000 --> 00:04:16.000]  你今天侍奉還有沒有熱誠
[00:04:16.000 --> 00:04:20.000]  如果不是多有的時候
[00:04:20.000 --> 00:04:24.000]  是什麼窒息了你的熱誠呢
[00:04:24.000 --> 00:04:26.000]  我不知道大家覺不覺得
[00:04:26.000 --> 00:04:31.000]  一個有熱誠和沒有熱誠的人有沒有分別
[00:04:31.000 --> 00:04:32.000]  又或者這麼說
[00:04:32.000 --> 00:04:37.000]  如果我有熱誠去說今天的訊息
[00:04:37.000 --> 00:04:38.000]  和沒有熱誠去說
[00:04:38.000 --> 00:04:39.000]  大家感覺到嗎
[00:04:39.000 --> 00:04:40.000]  感受到嗎
[00:04:40.000 --> 00:04:46.000]  感覺到嗎 感受到嗎 你知道我有多大壓力了
[00:04:46.000 --> 00:04:49.000]  感覺到的 感受得到的
[00:04:49.000 --> 00:04:51.000]  人家看到的
[00:04:51.000 --> 00:04:53.000]  原來有熱誠和沒有熱誠
[00:04:53.000 --> 00:04:54.000]  看到的
[00:04:54.000 --> 00:04:56.000]  熱誠是什麼呢
[00:04:56.000 --> 00:05:00.000]  原來熱誠是一個很強烈的感情
[00:05:00.000 --> 00:05:02.000]  很熱情的一件事
[00:05:02.000 --> 00:05:05.000]  你很喜歡 很渴望做一件事
[00:05:05.000 --> 00:05:07.000]  當你充滿熱誠的時候
[00:05:07.000 --> 00:05:11.000]  不知為何你的人是熱力充沛的
[00:05:11.000 --> 00:05:13.000]  你很想周圍和別人說
[00:05:13.000 --> 00:05:14.000]  周圍和別人分享
[00:05:14.000 --> 00:05:16.000]  比如你很喜歡音樂的時候
[00:05:16.000 --> 00:05:17.000]  你一說到音樂
[00:05:17.000 --> 00:05:20.000]  你會發現是眉飛色舞的
[00:05:20.000 --> 00:05:22.000]  然後你就算很害羞也好
[00:05:22.000 --> 00:05:24.000]  不知為何你會有很多話說
[00:05:24.000 --> 00:05:26.000]  變了另外一個人
[00:05:26.000 --> 00:05:27.000]  有熱誠的人
[00:05:27.000 --> 00:05:29.000]  他好像充滿能力
[00:05:29.000 --> 00:05:31.000]  不單止他自己充滿能力
[00:05:31.000 --> 00:05:35.000]  他不知為何好像在生命上發生一種感染力
[00:05:35.000 --> 00:05:38.000]  他能夠感染到周圍的人
[00:05:38.000 --> 00:05:40.000]  感染到周圍的人
[00:05:40.000 --> 00:05:42.000]  也喜歡那一件事
[00:05:42.000 --> 00:05:45.000]  有一樣很激勵到
[00:05:45.000 --> 00:05:50.000]  很活化到人的一種影響力和能力
[00:05:50.000 --> 00:05:53.000]  所以熱誠很重要
[00:05:53.000 --> 00:05:55.000]  熱誠很重要
[00:05:55.000 --> 00:05:57.000]  特別是對於我們侍奉來說
[00:05:57.000 --> 00:05:59.000]  是很重要的
[00:05:59.000 --> 00:06:01.000]  剛才說我介紹這個人物
[00:06:01.000 --> 00:06:03.000]  是很有熱誠的
[00:06:03.000 --> 00:06:05.000]  他叫做肥利
[00:06:05.000 --> 00:06:07.000]  肥利是誰呢
[00:06:07.000 --> 00:06:11.000]  肥利是一個初期教會的教會領袖和執事
[00:06:11.000 --> 00:06:13.000]  他明白神的心
[00:06:13.000 --> 00:06:17.000]  他知道神愛萬人得救
[00:06:17.000 --> 00:06:20.000]  於是他也愛萬人得救
[00:06:20.000 --> 00:06:23.000]  於是他很努力為主賓酒去陪福音
[00:06:23.000 --> 00:06:25.000]  他也有看得見的愛
[00:06:25.000 --> 00:06:28.000]  因為他願意走出耶路撒冷
[00:06:28.000 --> 00:06:33.000]  把福音帶出耶路撒冷給愛邦的信徒
[00:06:33.000 --> 00:06:35.000]  包括薩瑪利亞城
[00:06:35.000 --> 00:06:37.000]  特別是薩瑪利亞城這個地方
[00:06:37.000 --> 00:06:39.000]  他甚至的影響力
[00:06:39.000 --> 00:06:44.000]  影響到他是第一個將福音帶入非洲
[00:06:44.000 --> 00:06:48.000]  影響到非洲有人信主
[00:06:48.000 --> 00:06:50.000]  他的影響力很大
[00:06:50.000 --> 00:06:52.000]  就是因為這份熱誠
[00:06:52.000 --> 00:06:55.000]  令他有一份顛覆生命的能力
[00:06:55.000 --> 00:07:02.000]  改變生命改變世界的能力
[00:07:02.000 --> 00:07:05.000]  肥利是誰呢
[00:07:05.000 --> 00:07:10.000]  剛才說過是初期教會的七位執事之一
[00:07:10.000 --> 00:07:13.000]  他被譽為有好明星
[00:07:13.000 --> 00:07:19.000]  被聖靈充滿和智慧充足的人
[00:07:19.000 --> 00:07:21.000]  上星期講的篇道
[00:07:21.000 --> 00:07:22.000]  又是有好明星
[00:07:22.000 --> 00:07:24.000]  又是聖靈充滿 智慧充足
[00:07:24.000 --> 00:07:27.000]  又是教會執事的那個是誰
[00:07:27.000 --> 00:07:28.000]  史提反
[00:07:28.000 --> 00:07:31.000]  肥利也是其中一位
[00:07:31.000 --> 00:07:35.000]  其實聖經裏面叫菲利普
[00:07:35.000 --> 00:07:37.000]  英文聖經裏面叫菲利普的人
[00:07:37.000 --> 00:07:38.000]  不只是他
[00:07:38.000 --> 00:07:40.000]  還有一個很出名很出名的人
[00:07:40.000 --> 00:07:41.000]  叫菲利普
[00:07:41.000 --> 00:07:44.000]  他就是耶穌十二的門徒菲利普
[00:07:44.000 --> 00:07:47.000]  五餅二魚的故事裏面的菲利普
[00:07:47.000 --> 00:07:49.000]  中文聖經為了分辨這兩個人的分別
[00:07:49.000 --> 00:07:54.000]  於是就把十二門徒 耶穌的門徒
[00:07:54.000 --> 00:07:56.000]  譯為肥利
[00:07:56.000 --> 00:08:02.000]  今天講的菲利普就譯為肥利
[00:08:02.000 --> 00:08:03.000]  特別在後面裏面
[00:08:03.000 --> 00:08:06.000]  專稱他為菲利普 the evangelist
[00:08:06.000 --> 00:08:11.000]  因為他對傳福音非常有熱誠
[00:08:11.000 --> 00:08:15.000]  這個充滿熱誠的菲利普
[00:08:15.000 --> 00:08:19.000]  他對早期教會的影響力很大
[00:08:19.000 --> 00:08:22.000]  他至少進行了三次的旅行傳道
[00:08:22.000 --> 00:08:27.000]  他北至蓋薩利亞 南至加薩這個地方
[00:08:27.000 --> 00:08:30.000]  他走遍各城各方
[00:08:30.000 --> 00:08:32.000]  去將福音傳開
[00:08:32.000 --> 00:08:36.000]  他在外邦結了很多的教會
[00:08:36.000 --> 00:08:38.000]  因著他這份熱誠
[00:08:38.000 --> 00:08:41.000]  我們看到那份感染力
[00:08:41.000 --> 00:08:44.000]  看到他怎樣影響人的生命
[00:08:44.000 --> 00:08:48.000]  他怎樣顛覆各城各鄉的人
[00:08:48.000 --> 00:08:51.000]  怎樣去改變他們
[00:08:51.000 --> 00:08:55.000]  先講講今天講的經文背景
[00:08:55.000 --> 00:08:59.000]  讓你們多點認識這個肥利這個人
[00:08:59.000 --> 00:09:03.000]  經文講到耶穌死後
[00:09:03.000 --> 00:09:05.000]  復活升天之後
[00:09:05.000 --> 00:09:09.000]  耶路撒冷很多人信主
[00:09:09.000 --> 00:09:12.000]  大興旺 教會因為聖靈降臨
[00:09:12.000 --> 00:09:15.000]  教會非常興旺
[00:09:15.000 --> 00:09:18.000]  他說信的人聚在一起
[00:09:18.000 --> 00:09:22.000]  一起抹餅 讚美神 敬拜用飯
[00:09:22.000 --> 00:09:26.000]  主將得救的人數天天加給他們
[00:09:26.000 --> 00:09:28.000]  但由於人太多
[00:09:28.000 --> 00:09:30.000]  他們仕途太忙
[00:09:30.000 --> 00:09:33.000]  他說我們應該以傳福音的事為念
[00:09:33.000 --> 00:09:36.000]  但對於管理的事不太地台
[00:09:36.000 --> 00:09:41.000]  於是他選了七個很有管理的恩師
[00:09:41.000 --> 00:09:44.000]  智慧充足 聖靈充滿的人
[00:09:44.000 --> 00:09:46.000]  做教會的執事和管理
[00:09:46.000 --> 00:09:50.000]  而肥利就是其中一個被選出來的人
[00:09:50.000 --> 00:09:53.000]  自從史提反殉道之後
[00:09:53.000 --> 00:09:56.000]  耶路撒冷遭受大逼迫
[00:09:56.000 --> 00:09:58.000]  所有信徒四散
[00:09:58.000 --> 00:10:01.000]  肥利怎樣呢 肥利去了哪裡呢
[00:10:01.000 --> 00:10:03.000]  肥利去了撒瑪利亞
[00:10:03.000 --> 00:10:05.000]  他去了撒瑪利亞不是躲藏
[00:10:05.000 --> 00:10:08.000]  原來他在那裏傳福音
[00:10:08.000 --> 00:10:13.000]  接下來講一講今天要講的經文
[00:10:13.000 --> 00:10:16.000]  就是記錄在《仕途行傳》八章裏面
[00:10:16.000 --> 00:10:19.000]  那裏講了很多肥利的事蹟
[00:10:19.000 --> 00:10:22.000]  我們先讀頭半段
[00:10:22.000 --> 00:10:24.000]  因為那段八章都相當長
[00:10:24.000 --> 00:10:26.000]  我們先讀頭半段
[00:10:26.000 --> 00:10:28.000]  當大家讀這段經文的時候
[00:10:28.000 --> 00:10:30.000]  我想大家刻意去留意一下
[00:10:30.000 --> 00:10:34.000]  肥利在撒瑪利亞城做了些什麼
[00:10:34.000 --> 00:10:38.000]  撒瑪利亞城的人對他所做的事有什麼回應
[00:10:38.000 --> 00:10:40.000]  特別留意一下
[00:10:40.000 --> 00:10:47.000]  他對撒瑪利亞人的影響有多廣有多深
[00:10:47.000 --> 00:10:49.000]  我們一起讀
[00:10:49.000 --> 00:10:50.000]  一二三
[00:10:50.000 --> 00:10:54.000]  那些分散的人往各處去傳道
[00:10:54.000 --> 00:10:58.000]  肥利下撒瑪利亞城去宣講基督
[00:10:58.000 --> 00:11:09.000]  因為許多人被鬼負責
[00:11:09.000 --> 00:11:11.000]  鬼大聲呼叫
[00:11:11.000 --> 00:11:13.000]  從他們身上出來
[00:11:13.000 --> 00:11:18.000]  還有許多癱瘓的、瘸腿的都得了醫治
[00:11:18.000 --> 00:11:21.000]  在那城裏有灰起
[00:11:21.000 --> 00:11:25.000]  有一個人名叫西門
[00:11:25.000 --> 00:11:28.000]  向來在那城裏行邪術
[00:11:28.000 --> 00:11:30.000]  妄自尊大
[00:11:30.000 --> 00:11:33.000]  使撒瑪利亞的百姓驚奇
[00:11:33.000 --> 00:11:36.000]  無論大小都聽從他說
[00:11:36.000 --> 00:11:39.000]  這人就是那稱為神的大能者
[00:11:39.000 --> 00:11:41.000]  他們聽從他
[00:11:41.000 --> 00:11:43.000]  因他苟用邪術
[00:11:43.000 --> 00:11:45.000]  使他們驚奇
[00:11:45.000 --> 00:11:49.000]  及致他們信了肥利所傳神國的福音
[00:11:49.000 --> 00:11:51.000]  和耶穌基督的名
[00:11:51.000 --> 00:11:56.000]  而男帶女的就受了洗
[00:11:56.000 --> 00:12:00.000]  既受了洗就常與肥利在一起
[00:12:00.000 --> 00:12:02.000]  看見他所行的神蹟
[00:12:02.000 --> 00:12:06.000]  大義能就甚驚奇
[00:12:06.000 --> 00:12:09.000]  肥利的影響力廣不廣?
[00:12:09.000 --> 00:12:11.000]  怎樣知道他廣?
[00:12:11.000 --> 00:12:13.000]  經文說的
[00:12:13.000 --> 00:12:15.000]  多不多人被他影響?
[00:12:15.000 --> 00:12:17.000]  多,寫著甚麼?
[00:12:17.000 --> 00:12:19.000]  許多
[00:12:19.000 --> 00:12:21.000]  眾人
[00:12:21.000 --> 00:12:24.000]  還有甚麼我們覺得廣?
[00:12:24.000 --> 00:12:26.000]  連男帶女
[00:12:26.000 --> 00:12:28.000]  他的影響力不僅是男士
[00:12:28.000 --> 00:12:29.000]  女士也有影響
[00:12:29.000 --> 00:12:32.000]  甚至可能是老老亂亂、幼幼亂亂
[00:12:32.000 --> 00:12:34.000]  而且眾人
[00:12:34.000 --> 00:12:39.000]  他影響到其他人同心合意
[00:12:39.000 --> 00:12:41.000]  我們再繼續看經文
[00:12:41.000 --> 00:12:43.000]  他的影響力除了廣之外
[00:12:43.000 --> 00:12:45.000]  第二段經文
[00:12:45.000 --> 00:12:49.000]  是深的,是甚麼?
[00:12:49.000 --> 00:12:50.000]  西門
[00:12:50.000 --> 00:12:51.000]  怎樣深?
[00:12:51.000 --> 00:12:53.000]  一個很難搞的人叫西門
[00:12:53.000 --> 00:12:56.000]  素來行邪術
[00:12:56.000 --> 00:12:59.000]  每個人都認識這個西門
[00:12:59.000 --> 00:13:01.000]  但怎樣?
[00:13:01.000 --> 00:13:03.000]  但都被他改變
[00:13:03.000 --> 00:13:05.000]  因著西門的改變
[00:13:05.000 --> 00:13:07.000]  人們更加會留意到
[00:13:07.000 --> 00:13:09.000]  肥利,你有甚麼能力?
[00:13:09.000 --> 00:13:11.000]  為何你一個這麼難搞的人也會改變?
[00:13:11.000 --> 00:13:14.000]  所以他們很驚奇
[00:13:14.000 --> 00:13:16.000]  因為西門受洗了
[00:13:16.000 --> 00:13:20.000]  受洗後還經常跟著肥利
[00:13:20.000 --> 00:13:24.000]  所以肥利的影響力是很廣
[00:13:24.000 --> 00:13:27.000]  很深的
[00:13:27.000 --> 00:13:31.000]  我們在肥利的生命中
[00:13:31.000 --> 00:13:35.000]  看到一份顛覆生命的能力
[00:13:35.000 --> 00:13:37.000]  這份顛覆生命的能力
[00:13:37.000 --> 00:13:41.000]  是源於他有一個熱誠
[00:13:41.000 --> 00:13:43.000]  這個熱誠是甚麼?
[00:13:43.000 --> 00:13:47.000]  為主奔走全福音的熱誠
[00:13:47.000 --> 00:13:50.000]  因為這份熱誠改變了很多人的生命
[00:13:50.000 --> 00:13:51.000]  我們不妨去看一看
[00:13:51.000 --> 00:13:53.000]  回到經文的下一個泡沫
[00:13:53.000 --> 00:13:55.000]  看看肥利做了甚麼
[00:13:55.000 --> 00:13:57.000]  你們說給我聽
[00:13:57.000 --> 00:13:59.000]  做了甚麼?
[00:13:59.000 --> 00:14:00.000]  傳道
[00:14:00.000 --> 00:14:01.000]  然後?
[00:14:01.000 --> 00:14:02.000]  宣告基督
[00:14:02.000 --> 00:14:03.000]  然後?
[00:14:03.000 --> 00:14:05.000]  神蹟
[00:14:05.000 --> 00:14:06.000]  然後?
[00:14:06.000 --> 00:14:08.000]  趕鬼
[00:14:08.000 --> 00:14:11.000]  趕了很多鬼,很多人
[00:14:11.000 --> 00:14:13.000]  然後?
[00:14:13.000 --> 00:14:14.000]  醫治
[00:14:14.000 --> 00:14:15.000]  醫治甚麼人?
[00:14:15.000 --> 00:14:17.000]  癱的又醫
[00:14:17.000 --> 00:14:19.000]  瘸的又醫
[00:14:19.000 --> 00:14:22.000]  好了,到下一章
[00:14:22.000 --> 00:14:26.000]  他又說西門信了主
[00:14:26.000 --> 00:14:28.000]  又幫很多人受洗
[00:14:28.000 --> 00:14:31.000]  肥利做了很多很多的工作
[00:14:31.000 --> 00:14:32.000]  我們再看看
[00:14:32.000 --> 00:14:33.000]  撒瑪利亞人
[00:14:33.000 --> 00:14:36.000]  看見肥利做了這麼多工作之後
[00:14:36.000 --> 00:14:39.000]  他們的回應是怎樣?
[00:14:39.000 --> 00:14:42.000]  同心合意地聽從他的說話
[00:14:42.000 --> 00:14:44.000]  並且大有歡喜
[00:14:44.000 --> 00:14:45.000]  開心嗎?
[00:14:45.000 --> 00:14:47.000]  很開心
[00:14:47.000 --> 00:14:49.000]  他們甚至非常驚奇
[00:14:49.000 --> 00:14:51.000]  特別是在西門的例子
[00:14:51.000 --> 00:14:52.000]  他們很驚奇
[00:14:52.000 --> 00:14:54.000]  為甚麼可以有這麼大的改變?
[00:14:54.000 --> 00:14:56.000]  人可以有這麼大的改變?
[00:14:56.000 --> 00:14:58.000]  於是連男帶女地受洗
[00:14:58.000 --> 00:15:00.000]  並且信了耶穌
[00:15:00.000 --> 00:15:05.000]  而且經常和肥利在一起
[00:15:05.000 --> 00:15:08.000]  肥利還在做門訓
[00:15:08.000 --> 00:15:10.000]  因為很多人跟著他
[00:15:10.000 --> 00:15:13.000]  看到這些反應的時候
[00:15:13.000 --> 00:15:14.000]  我們看到
[00:15:14.000 --> 00:15:18.000]  肥利是一個很勤力
[00:15:18.000 --> 00:15:20.000]  很有熱誠的人
[00:15:20.000 --> 00:15:22.000]  他一定說了很多偏道
[00:15:22.000 --> 00:15:25.000]  他一定介紹了很多次耶穌給人認識
[00:15:25.000 --> 00:15:27.000]  他一定做了很多次栽培
[00:15:27.000 --> 00:15:29.000]  他一定說過很多次鬼
[00:15:29.000 --> 00:15:30.000]  也醫過很多人
[00:15:30.000 --> 00:15:34.000]  否則不會有很多人連男帶女
[00:15:34.000 --> 00:15:38.000]  同心合意地聽從他的說話
[00:15:38.000 --> 00:15:40.000]  他那份熱誠
[00:15:40.000 --> 00:15:42.000]  甚至另一個很難搞的西門
[00:15:42.000 --> 00:15:45.000]  都改變了
[00:15:45.000 --> 00:15:48.000]  究竟這份顛覆生命的能力
[00:15:48.000 --> 00:15:52.000]  為甚麼會有這麼大的能力呢?
[00:15:52.000 --> 00:15:56.000]  因為他經歷了耶穌基督很大的愛
[00:15:56.000 --> 00:15:59.000]  他知道耶穌基督的真實
[00:15:59.000 --> 00:16:01.000]  於是他願意將
[00:16:01.000 --> 00:16:03.000]  耶穌基督怎樣改變他的真實
[00:16:03.000 --> 00:16:08.000]  傳給他身邊每一個可以傳的人
[00:16:08.000 --> 00:16:10.000]  就是這份熱誠
[00:16:10.000 --> 00:16:12.000]  令到聖靈給他一份能力
[00:16:12.000 --> 00:16:15.000]  一份改變人生命的能力
[00:16:15.000 --> 00:16:20.000]  我不知道大家記不記得你們初信的時候
[00:16:20.000 --> 00:16:23.000]  你們有沒有覺得初信的時候
[00:16:23.000 --> 00:16:27.000]  傳福音更有熱誠呢?
[00:16:27.000 --> 00:16:29.000]  會吧
[00:16:29.000 --> 00:16:30.000]  其實我不知道你們有沒有留意
[00:16:30.000 --> 00:16:31.000]  初信的弟兄姊妹
[00:16:31.000 --> 00:16:33.000]  傳福音也很有熱誠
[00:16:33.000 --> 00:16:34.000]  但很奇怪
[00:16:34.000 --> 00:16:36.000]  他們沒有聖經知識
[00:16:36.000 --> 00:16:38.000]  也沒有傳福音的技巧
[00:16:38.000 --> 00:16:41.000]  但他總是很想將他生命上
[00:16:41.000 --> 00:16:43.000]  神怎樣幫到他們
[00:16:43.000 --> 00:16:45.000]  改變他們那份大能
[00:16:45.000 --> 00:16:47.000]  跟周圍的人分享
[00:16:47.000 --> 00:16:49.000]  他很想其他人都享受到
[00:16:49.000 --> 00:16:52.000]  他今天所享受的福氣
[00:16:52.000 --> 00:16:54.000]  因為他實在太經歷到
[00:16:54.000 --> 00:16:58.000]  神對他的改變和祝福
[00:16:58.000 --> 00:17:02.000]  我記得我牧區有一個患抑鬱病的姊妹
[00:17:02.000 --> 00:17:04.000]  她說我很開心
[00:17:04.000 --> 00:17:05.000]  我很開心
[00:17:05.000 --> 00:17:06.000]  我以前有抑鬱病
[00:17:06.000 --> 00:17:08.000]  但現在我信了主我沒有了
[00:17:08.000 --> 00:17:10.000]  周圍跟人分享
[00:17:10.000 --> 00:17:13.000]  以她的熱誠和感染力
[00:17:13.000 --> 00:17:17.000]  令到很多人信主
[00:17:17.000 --> 00:17:19.000]  我們的熱誠在哪裏
[00:17:19.000 --> 00:17:24.000]  我們的感染力就會在哪裏
[00:17:24.000 --> 00:17:25.000]  我不知道大家記不記得
[00:17:25.000 --> 00:17:28.000]  自己初信主的情況
[00:17:28.000 --> 00:17:30.000]  那份傳福音的熱誠
[00:17:30.000 --> 00:17:35.000]  是甚麼令它慢慢褪色了
[00:17:35.000 --> 00:17:37.000]  那時我未生孩子
[00:17:37.000 --> 00:17:39.000]  我現在要照顧孩子忙了一點
[00:17:39.000 --> 00:17:41.000]  因為我們的工作
[00:17:41.000 --> 00:17:43.000]  以前的工作容易做一點
[00:17:43.000 --> 00:17:45.000]  現在的工作太大壓力
[00:17:45.000 --> 00:17:48.000]  經濟太大壓力
[00:17:48.000 --> 00:17:50.000]  又或者在傳福音的過程裏
[00:17:50.000 --> 00:17:54.000]  我們有很多受傷拒絕
[00:17:54.000 --> 00:17:59.000]  令到我們不敢再去說
[00:17:59.000 --> 00:18:02.000]  又或者很久以前
[00:18:02.000 --> 00:18:03.000]  我都不太記得
[00:18:03.000 --> 00:18:06.000]  神對我的生命有甚麼恩
[00:18:06.000 --> 00:18:08.000]  我都不太記得
[00:18:08.000 --> 00:18:12.000]  神當日赦罪
[00:18:12.000 --> 00:18:16.000]  幫我赦去我的重擔
[00:18:16.000 --> 00:18:17.000]  那份歡愉
[00:18:17.000 --> 00:18:20.000]  那份恩情
[00:18:20.000 --> 00:18:25.000]  又或者我們其實很少想神想怎樣
[00:18:25.000 --> 00:18:27.000]  神說想萬人得救
[00:18:27.000 --> 00:18:29.000]  其實我沒甚麼想
[00:18:29.000 --> 00:18:32.000]  我只想著自己
[00:18:32.000 --> 00:18:36.000]  又或者我們其實愛神的心
[00:18:36.000 --> 00:18:38.000]  可以再多一點
[00:18:38.000 --> 00:18:43.000]  不太夠
[00:18:43.000 --> 00:18:47.000]  肥李是一個很出色的領袖
[00:18:47.000 --> 00:18:48.000]  有好明星
[00:18:48.000 --> 00:18:49.000]  有好智慧
[00:18:49.000 --> 00:18:53.000]  誰能說他是一個管理的人才
[00:18:53.000 --> 00:18:54.000]  我又不明白
[00:18:54.000 --> 00:18:56.000]  為甚麼一個管理的人才
[00:18:56.000 --> 00:19:01.000]  他的熱誠竟然是去傳福音的
[00:19:01.000 --> 00:19:03.000]  他的熱誠是傳福音
[00:19:03.000 --> 00:19:06.000]  他是跳出我們的思維
[00:19:06.000 --> 00:19:07.000]  你正在做一個職業
