
[00:00:00.000 --> 00:00:03.580]  不知大家從來有否想過
[00:04:40.340 --> 00:04:44.180]  耶和華我們神是獨一的主
[00:04:44.180 --> 00:04:46.220]  大家要留意,其實今天也一樣
[00:04:46.220 --> 00:04:48.020]  當時更加的就是說
[00:04:48.020 --> 00:04:52.360]  他們周圍的國家鄰國的文化
[00:04:52.360 --> 00:04:55.180]  都是拜不同的神
[00:04:55.180 --> 00:04:58.760]  而以色列是拜獨一的真神
[00:04:58.760 --> 00:05:01.580]  如果大家從這個角度去看的話
[00:05:01.580 --> 00:05:04.140]  摩西的邏輯很簡單
[00:05:04.140 --> 00:05:06.200]  如果這個世界只有一個神
[00:05:06.200 --> 00:05:11.320]  這個神是配得我們完全的忠誠
[00:05:11.320 --> 00:05:14.640]  對這個神完全的忠誠
[00:05:14.640 --> 00:05:17.460]  所以我們對神的愛
[00:05:17.460 --> 00:05:21.820]  應該是從認識神開始
[00:05:21.820 --> 00:05:24.640]  以色列並不是去敬拜
[00:05:24.640 --> 00:05:28.480]  或者服侍一個不知道的神
[00:05:28.480 --> 00:05:30.000]  這裡說得很清楚
[00:05:30.000 --> 00:05:32.820]  他們要記住
[00:05:32.820 --> 00:05:34.100]  這是一個怎樣的神
[00:05:34.100 --> 00:05:36.920]  是什麼神?就在第十二節那裡說
[00:05:36.920 --> 00:05:41.000]  是將這些以色列人從埃及地
[00:05:41.000 --> 00:05:44.340]  圍爐之間領出來的神
[00:05:44.340 --> 00:05:45.360]  也就是說
[00:05:45.360 --> 00:05:47.920]  基督教我們所信的神
[00:05:47.920 --> 00:05:50.480]  是一個很清晰的對象
[00:05:50.480 --> 00:05:55.080]  不單是對某一個高高在上的神明的敬奉
[00:05:55.080 --> 00:05:56.880]  而是我們很清楚知道
[00:05:56.880 --> 00:05:59.440]  這是一個怎樣的神
[00:05:59.440 --> 00:06:02.260]  而我們對他的愛
[00:06:02.260 --> 00:06:07.380]  是應該當我們認識了這個神的屬性
[00:06:07.380 --> 00:06:11.980]  他的聖潔、慈愛、誠信、恩典之後
[00:06:11.980 --> 00:06:16.600]  而引發那種愛的反應
[00:06:16.600 --> 00:06:17.880]  剛剛我們說很重要
[00:06:17.880 --> 00:06:19.160]  開始的時候
[00:06:19.160 --> 00:06:21.200]  最重要的開始是認識神
[00:06:21.200 --> 00:06:22.480]  我問大家
[00:06:22.480 --> 00:06:26.840]  人是怎樣才可以認識到這個神?
[00:06:26.840 --> 00:06:28.620]  可以有很多方法
[00:06:28.620 --> 00:06:30.420]  我們可以從觀察
[00:06:30.420 --> 00:06:32.220]  如果這個世界是神所做的話
[00:06:32.220 --> 00:06:34.260]  我們從這個世界的觀察
[00:06:34.260 --> 00:06:36.320]  始終都會摸到一些
[00:06:36.320 --> 00:06:38.360]  對這個神的認識
[00:06:38.360 --> 00:06:41.440]  又或者是對其他人聽他們的見證
[00:06:41.440 --> 00:06:46.300]  又或者在人性的內心的反省
[00:06:46.300 --> 00:06:49.380]  這些統統的方法
[00:06:49.380 --> 00:06:51.940]  都可以讓我們認識到這個神
[00:06:51.940 --> 00:06:53.220]  不過很明顯
[00:06:53.220 --> 00:06:56.280]  從不同的角度無論是什麼角度
[00:06:56.280 --> 00:06:58.340]  我們對這個神的認識
[00:06:58.340 --> 00:06:59.620]  是很有限
[00:06:59.620 --> 00:07:01.660]  是很片面
[00:07:01.660 --> 00:07:05.240]  沒有部分的真理
[00:07:05.240 --> 00:07:07.040]  就好像核子摸象
[00:07:07.040 --> 00:07:09.340]  大家都知道什麼叫做核子摸象
[00:07:09.340 --> 00:07:11.640]  你摸到象的身體
[00:07:11.640 --> 00:07:13.440]  象是一幢牆
[00:07:13.440 --> 00:07:14.980]  摸到腳的時候
[00:07:14.980 --> 00:07:16.500]  這個象是一條柱
[00:07:16.500 --> 00:07:18.040]  摸到鼻子的時候
[00:07:18.040 --> 00:07:20.340]  象是一條蛇
[00:07:20.340 --> 00:07:22.920]  你不可以說這三種的結論是錯的
[00:07:22.920 --> 00:07:26.240]  因為真的摸到實際那隻象
[00:07:26.240 --> 00:07:27.780]  只不過很明顯
[00:07:27.780 --> 00:07:29.300]  摸到不同的地方
[00:07:29.300 --> 00:07:31.860]  他們只能夠在摸到的地方
[00:07:31.860 --> 00:07:35.440]  得著一些的事實
[00:07:35.440 --> 00:07:37.740]  但卻不是全部的事實
[00:07:37.740 --> 00:07:39.020]  只不過是部分
[00:07:39.020 --> 00:07:40.820]  片面的事實
[00:07:40.820 --> 00:07:44.400]  很多時候往往就是把部分的事實
[00:07:44.400 --> 00:07:47.220]  把它成為一個整全完整的真理
[00:07:47.220 --> 00:07:49.520]  這樣的問題就出在這裡了
[00:07:49.520 --> 00:07:50.800]  所以你如果發覺
[00:07:50.800 --> 00:07:52.600]  這個世界上其實很多
[00:07:52.600 --> 00:07:56.180]  我們今天現在的宗教
[00:07:56.180 --> 00:07:59.500]  他們裡面真的有一些真理在裡面
[00:07:59.500 --> 00:08:00.540]  不過
[00:08:00.540 --> 00:08:02.840]  對不起了這些真理是
[00:08:02.840 --> 00:08:05.400]  很
[00:08:05.400 --> 00:08:07.440]  片面的真理
[00:08:07.440 --> 00:08:11.800]  如果我們相信有一個神是超越了人的存在
[00:08:11.800 --> 00:08:13.840]  和認知的時候
[00:08:13.840 --> 00:08:16.400]  很明顯邏輯上告訴我們什麼
[00:08:16.400 --> 00:08:18.200]  我們沒辦法完全
[00:08:18.200 --> 00:08:19.220]  知道
[00:08:19.220 --> 00:08:20.760]  這是一個怎樣的神
[00:08:20.760 --> 00:08:22.300]  單是從觀察
[00:08:22.300 --> 00:08:23.320]  從反省
[00:08:23.320 --> 00:08:27.920]  是沒辦法得到這個神的全面的理解
[00:08:27.920 --> 00:08:29.980]  除非這個神
[00:08:29.980 --> 00:08:33.040]  親自來到告訴我們他是哪一個
[00:08:33.040 --> 00:08:34.060]  很感恩
[00:08:34.060 --> 00:08:36.620]  基督教我們所信的神講得很清楚
[00:08:36.620 --> 00:08:39.700]  是神親自進入人類的歷史裡面
[00:08:39.700 --> 00:08:41.740]  告訴我們他是哪一個
[00:08:41.740 --> 00:08:43.280]  告訴我們
[00:08:43.280 --> 00:08:45.840]  他喜歡什麼不喜歡什麼
[00:08:45.840 --> 00:08:47.380]  還有我們這個神
[00:08:47.380 --> 00:08:49.420]  不單止創造了
[00:08:49.420 --> 00:08:50.960]  整個世界
[00:08:50.960 --> 00:08:53.520]  不單止創造了所有的人類
[00:08:53.520 --> 00:08:55.820]  也不丟下我們自生自滅
[00:08:55.820 --> 00:08:57.620]  做完之後跑來跑去
[00:08:57.620 --> 00:08:59.420]  我們所想的不是這樣
[00:08:59.420 --> 00:09:01.720]  他進入人類的歷史
[00:09:01.720 --> 00:09:05.040]  通過啟示通過神蹟騎士
[00:09:05.040 --> 00:09:07.600]  告訴我們他是哪一個
[00:09:07.600 --> 00:09:09.140]  有什麼神蹟騎士
[00:09:09.140 --> 00:09:11.440]  對當時的
[00:09:11.440 --> 00:09:12.720]  以色列民講
[00:09:12.720 --> 00:09:16.300]  其中一個的神蹟騎士就是
[00:09:16.300 --> 00:09:17.340]  他們將
[00:09:17.340 --> 00:09:19.120]  在埃及
[00:09:19.120 --> 00:09:20.660]  維盧之家
[00:09:20.660 --> 00:09:21.680]  將他們
[00:09:21.680 --> 00:09:23.220]  神跡地
[00:09:23.220 --> 00:09:25.780]  帶出來
[00:09:25.780 --> 00:09:28.600]  我想大家留意一件事
[00:09:28.600 --> 00:09:31.160]  有沒有留意在舊約裡面
[00:09:31.160 --> 00:09:34.480]  當神去告訴他的以色列民
[00:09:34.480 --> 00:09:36.780]  我是你們的神
[00:09:36.780 --> 00:09:39.340]  差不多每一次
[00:09:39.340 --> 00:09:41.140]  都有另外一個的補充
[00:09:41.140 --> 00:09:42.160]  什麼補充
[00:09:42.160 --> 00:09:49.080]  我是領你們出埃及的那一位神
[00:09:49.080 --> 00:09:50.100]  為什麼
[00:09:50.100 --> 00:09:52.140]  為什麼每一次
[00:09:52.140 --> 00:09:56.000]  神跟子民講我是你的神總是要加這句
[00:09:56.000 --> 00:09:57.020]  我是你的神
[00:09:57.020 --> 00:09:59.580]  我帶你們出埃及的
[00:09:59.580 --> 00:10:00.080]  為什麼
[00:10:00.080 --> 00:10:01.620]  有沒有想過
[00:10:01.620 --> 00:10:03.420]  大家有沒有聽過網戀
[00:10:03.420 --> 00:10:07.000]  在網上談戀愛有沒有試過
[00:10:07.000 --> 00:10:09.040]  今天我們很多時候
[00:10:09.040 --> 00:10:12.120]  老實說今時今日聽到網戀
[00:10:12.120 --> 00:10:13.660]  都等於網騙
[00:10:13.660 --> 00:10:15.700]  千萬不要被人騙
[00:10:15.700 --> 00:10:18.000]  只是哄你
[00:10:18.000 --> 00:10:19.540]  我想問大家
[00:10:19.540 --> 00:10:22.600]  你相不相信在網戀裡面
[00:10:22.600 --> 00:10:24.140]  跟人在網上聊天
[00:10:24.140 --> 00:10:27.220]  對方有空虛寒問暖
[00:10:27.220 --> 00:10:29.260]  而產生真愛
[00:10:29.260 --> 00:10:32.600]  你覺得會不會有真愛出現
[00:10:32.600 --> 00:10:34.900]  雖然我們很多時候都聽到
[00:10:34.900 --> 00:10:36.440]  網上被人騙
[00:10:36.440 --> 00:10:39.760]  成本財本都被人騙
[00:10:39.760 --> 00:10:41.560]  不過我仍然相信
[00:10:41.560 --> 00:10:44.120]  我們不能夠排除一個可能性
[00:10:44.120 --> 00:10:45.640]  是真的有
[00:10:45.640 --> 00:10:48.200]  踏實的愛出現
[00:10:48.200 --> 00:10:50.760]  如果雙方都是坦誠
[00:10:50.760 --> 00:10:52.800]  沒有想騙人的心態
[00:10:52.800 --> 00:10:57.160]  來彼此建立友誼或感情的時候
[00:10:57.160 --> 00:11:01.260]  也許真的可能有真愛出現
[00:11:01.260 --> 00:11:02.800]  因為事實上
[00:11:02.800 --> 00:11:04.580]  情感的親密
[00:11:04.580 --> 00:11:08.420]  不是一定需要身體的親密
[00:11:08.420 --> 00:11:15.080]  一個人可以真心坦誠關心甚至愛網上認識的人
[00:11:15.080 --> 00:11:16.880]  所以從這個角度看
[00:11:16.880 --> 00:11:17.900]  網戀
[00:11:17.900 --> 00:11:21.740]  有可能都有真愛出現
[00:11:21.740 --> 00:11:23.540]  不過我補充一句
[00:11:23.540 --> 00:11:26.100]  就算這個愛是真愛的時候
[00:11:26.100 --> 00:11:28.140]  這個也不是一個
[00:11:28.140 --> 00:11:30.180]  有根的愛
[00:11:30.180 --> 00:11:31.460]  沒有根的
[00:11:31.460 --> 00:11:33.260]  就是說
[00:11:33.260 --> 00:11:34.800]  是經不起考驗
[00:11:34.800 --> 00:11:36.080]  為什麼我這樣說
[00:11:36.080 --> 00:11:37.100]  老實說
[00:11:37.100 --> 00:11:39.140]  大家有沒有留意當人聊天的時候
[00:11:39.140 --> 00:11:41.200]  特別對一些不認識的人聊天的時候
[00:11:41.200 --> 00:11:42.740]  你會怎樣
[00:11:42.740 --> 00:11:45.800]  當然是將自己最好的一面表現出來
[00:11:45.800 --> 00:11:49.120]  當然是將自己
[00:11:49.120 --> 00:11:51.440]  最美麗的言詞
[00:11:51.440 --> 00:11:55.020]  最帥最美麗的時候的相片
[00:11:55.020 --> 00:11:57.320]  最動人的故事
[00:11:57.320 --> 00:12:00.400]  或者是最吸引人的品格
[00:12:00.400 --> 00:12:02.180]  都是跟對方說的
[00:12:02.180 --> 00:12:03.720]  你不會將自己
[00:12:03.720 --> 00:12:06.540]  最不見得人的東西
[00:12:06.540 --> 00:12:08.580]  顯示給別人看
[00:12:08.580 --> 00:12:10.880]  所以在這樣的情況下
[00:12:10.880 --> 00:12:14.480]  如果在一個被包裝過
[00:12:14.480 --> 00:12:16.520]  或者被挑選過的外表
[00:12:16.520 --> 00:12:19.600]  來建立愛的時候
[00:12:19.600 --> 00:12:21.140]  可以想像一下
[00:12:21.140 --> 00:12:22.420]  這個是很
[00:12:22.420 --> 00:12:24.720]  不經得起考驗的
[00:12:24.720 --> 00:12:28.040]  因為你從來不會在網上跟他聊天之後
[00:12:28.040 --> 00:12:29.340]  你會知道這個人
[00:12:29.340 --> 00:12:31.120]  他發怒的時候會怎樣
[00:12:31.120 --> 00:12:32.660]  他對家人會怎樣
[00:12:32.660 --> 00:12:33.940]  他對挫敗感
[00:12:33.940 --> 00:12:36.500]  有失望的時候會有什麼反應
[00:12:36.500 --> 00:12:38.540]  沒有人看著他的時候
[00:12:38.540 --> 00:12:40.340]  他是一個怎樣的人
[00:12:40.340 --> 00:12:41.100]  這些
[00:12:41.100 --> 00:12:42.380]  是必須要
[00:12:42.380 --> 00:12:45.200]  真的跟他相處過
[00:12:45.200 --> 00:12:47.500]  然後才可以知道的
[00:12:47.500 --> 00:12:48.780]  所以
[00:12:48.780 --> 00:12:52.100]  你可以說如果你真的在網上認識一個人
[00:12:52.100 --> 00:12:55.940]  由產生這種愛的時候
[00:12:55.940 --> 00:13:00.820]  我們只能夠說是按著一個不完整的理解
[00:13:00.820 --> 00:13:02.100]  或者
[00:13:02.100 --> 00:13:04.400]  就是甚至是自己的想像
[00:13:04.400 --> 00:13:08.240]  而不是真實認識那個整個人
[00:13:08.240 --> 00:13:09.780]  這個就是
[00:13:09.780 --> 00:13:11.820]  資訊上面的認識
[00:13:11.820 --> 00:13:14.640]  和真正的認識的分別
[00:13:14.640 --> 00:13:15.400]  那你說
[00:13:15.400 --> 00:13:16.940]  我們怎樣
[00:13:16.940 --> 00:13:18.740]  才可以真正
[00:13:18.740 --> 00:13:22.580]  認識一個人呢
[00:13:22.580 --> 00:13:25.380]  聖經裏面我們所說的認識不是
[00:13:25.380 --> 00:13:26.420]  單是
[00:13:26.420 --> 00:13:27.700]  知識上面
[00:13:27.700 --> 00:13:30.000]  資訊上面的認識
[00:13:30.000 --> 00:13:31.280]  聖經所說的認識
[00:13:31.280 --> 00:13:34.340]  是一種很親密的
[00:13:34.340 --> 00:13:35.120]  經驗
[00:13:35.120 --> 00:13:37.160]  而產生出來的認識
[00:13:37.160 --> 00:13:40.500]  大家記不記得亞當和夏娃的故事
[00:13:40.500 --> 00:13:42.300]  大家不記得了吧
[00:13:42.300 --> 00:13:43.060]  亞當、夏娃
[00:13:43.060 --> 00:13:44.600]  神造他們
[00:13:44.600 --> 00:13:46.140]  聖經形容就是
[00:13:46.140 --> 00:13:51.500]  亞當和夏娃同房,夏娃就懷孕,生了該人
[00:13:51.500 --> 00:13:52.780]  我想大家留意
[00:13:52.780 --> 00:13:54.080]  這裏的
[00:13:54.080 --> 00:13:55.860]  同房
[00:13:55.860 --> 00:13:58.160]  原文
[00:13:58.160 --> 00:13:58.940]  是同
[00:13:58.940 --> 00:13:59.700]  認識
[00:13:59.700 --> 00:14:00.720]  那個字
[00:14:00.720 --> 00:14:03.040]  是同一個字
[00:14:03.040 --> 00:14:05.080]  這樣啊
[00:14:05.080 --> 00:14:06.620]  在聖經裏面
[00:14:06.620 --> 00:14:07.640]  同房
[00:14:07.640 --> 00:14:10.200]  這裏就是聖經認識那個字
[00:14:10.200 --> 00:14:11.740]  即是告訴我們什麼
[00:14:11.740 --> 00:14:17.880]  即是告訴我們,當我們說到愛神或者認識神的時候,在聖經裏面的理解
[00:14:17.880 --> 00:14:19.680]  不是指到
[00:14:19.680 --> 00:14:21.460]  知識上面的認識
[00:14:21.460 --> 00:14:22.240]  是指到
[00:14:22.240 --> 00:14:23.000]  好像
[00:14:23.000 --> 00:14:23.760]  夫妻
[00:14:23.760 --> 00:14:24.800]  同房
[00:14:24.800 --> 00:14:27.360]  那種親密的認識
[00:14:27.360 --> 00:14:28.380]  所以
[00:14:28.380 --> 00:14:29.920]  很明顯,你單是
[00:14:29.920 --> 00:14:32.480]  資訊上面的認識
[00:14:32.480 --> 00:14:34.000]  不會有根
[00:14:34.000 --> 00:14:35.280]  經不起考驗
[00:14:35.280 --> 00:14:37.840]  一個浪蓋過來你就會倒塌
[00:14:37.840 --> 00:14:40.160]  所以如果單是
[00:14:40.160 --> 00:14:42.720]  按著那個情感
[00:14:42.720 --> 00:14:44.000]  來去
[00:14:44.000 --> 00:14:47.580]  在網上建立了這個情感
[00:14:47.580 --> 00:14:48.340]  而
[00:14:48.340 --> 00:14:50.140]  基於這個情感
[00:14:50.140 --> 00:14:53.720]  進入一個婚姻的承諾的時候
[00:14:53.720 --> 00:14:56.540]  簡直等於賭大小一樣
[00:14:56.540 --> 00:14:58.580]  對於以色列人來說
[00:14:58.580 --> 00:15:00.380]  對神的愛
[00:15:00.380 --> 00:15:01.920]  是建基於
[00:15:01.920 --> 00:15:03.700]  神自己的啟示
[00:15:03.700 --> 00:15:05.500]  和最重要的是什麼
[00:15:05.500 --> 00:15:10.360]  從埃及地一路走到去英許之地,那幾十年的裏面
[00:15:10.360 --> 00:15:11.640]  是他們實實在在
[00:15:11.640 --> 00:15:12.420]  每一天
[00:15:12.420 --> 00:15:15.220]  經驗神的同在和供應
[00:15:15.220 --> 00:15:16.500]  所以弟兄姊妹
[00:15:16.500 --> 00:15:17.780]  大家可以想一想
[00:15:17.780 --> 00:15:20.860]  今天你覺得你和神之間的愛
[00:15:20.860 --> 00:15:22.900]  是建立在一個
[00:15:22.900 --> 00:15:24.960]  知識上面
[00:15:24.960 --> 00:15:27.000]  資訊上面的認識
[00:15:27.000 --> 00:15:29.560]  抑或你實實在在
[00:15:29.560 --> 00:15:31.860]  經歷過在你日常的生活裏面
[00:15:31.860 --> 00:15:33.660]  第一身的經驗裏面
[00:15:33.660 --> 00:15:35.700]  經歷過這個神呢
[00:15:35.700 --> 00:15:37.240]  我們都知道
[00:15:37.240 --> 00:15:38.520]  大家有沒有種過東西
[00:15:38.520 --> 00:15:40.060]  種過植物
[00:15:40.060 --> 00:15:42.360]  大家知道如果種植物的時候
[00:15:42.360 --> 00:15:43.900]  你經常淋水
[00:15:43.900 --> 00:15:46.980]  不淋水很快就會麻痺
[00:15:46.980 --> 00:15:48.000]  同樣
[00:15:48.000 --> 00:15:51.580]  夫婦是必須要有
[00:15:51.580 --> 00:15:52.600]  溝通
[00:15:52.600 --> 00:15:53.380]  互動
[00:15:53.380 --> 00:15:56.180]  還是經常的溝通要互動
[00:15:56.180 --> 00:15:59.260]  然後才能保持到婚姻那個
[00:15:59.260 --> 00:16:02.080]  健康的關係
[00:16:02.080 --> 00:16:05.920]  同樣當我們講到愛神的時候
[00:16:05.920 --> 00:16:07.980]  我們也都是必須要有一個
[00:16:07.980 --> 00:16:10.020]  不斷的溝通
[00:16:10.020 --> 00:16:11.820]  互動
[00:16:11.820 --> 00:16:15.140]  去建立和神的愛的關係
[00:16:15.140 --> 00:16:16.420]  所以弟兄姊妹
[00:16:16.420 --> 00:16:17.960]  大家想一想
[00:16:17.960 --> 00:16:19.500]  如果平常我們又不祈禱
[00:16:19.500 --> 00:16:20.260]  又不讀經
[00:16:20.260 --> 00:16:21.020]  又不侍奉
[00:16:21.020 --> 00:16:23.340]  只是每個禮拜日回來這裏
[00:16:23.340 --> 00:16:24.860]  聽聽別人唱歌
[00:16:24.860 --> 00:16:26.400]  聽聽別人讀經
[00:16:26.400 --> 00:16:27.940]  聽聽牧師講道的時候
[00:16:27.940 --> 00:16:29.740]  告訴大家
[00:16:29.740 --> 00:16:34.360]  你們用這樣的方式與神建立的關係是一個
[00:16:34.360 --> 00:16:37.680]  沒有根的關係
[00:16:37.680 --> 00:16:39.200]  我們再看下去
[00:16:39.200 --> 00:16:40.220]  第二種
[00:16:40.220 --> 00:16:42.800]  愛神必須要有的東西
[00:16:42.800 --> 00:16:45.860]  不要忘記神
[00:16:45.860 --> 00:16:48.680]  摩西在提醒當時的百姓
[00:16:48.680 --> 00:16:51.760]  他們需要進入這個應許之地
[00:16:51.760 --> 00:16:54.560]  不過這個應許之地
[00:16:54.560 --> 00:16:57.640]  他們的城池你們沒有建造
[00:16:57.640 --> 00:17:00.720]  他們的水井不是你們造的
[00:17:00.720 --> 00:17:03.780]  他們的葡萄園不是你們所栽種的
[00:17:03.780 --> 00:17:07.620]  就是說你這群百姓進入這個應許之地的時候
[00:17:07.620 --> 00:17:12.240]  你正在享受你們沒有耕耘的成果
[00:17:12.240 --> 00:17:13.260]  多好啊
[00:17:13.260 --> 00:17:15.040]  我相信
[00:17:15.040 --> 00:17:17.100]  人人都喜歡
[00:17:17.100 --> 00:17:19.660]  不知道大家有沒有看過一個電視節目
[00:17:19.660 --> 00:17:22.980]  那裏有一些做裝修的人
[00:17:22.980 --> 00:17:26.560]  走到你家裏免費幫你做裝修
[00:17:26.560 --> 00:17:28.600]  然後做完裝修之後
[00:17:28.600 --> 00:17:30.140]  綁著你的眼睛
[00:17:30.140 --> 00:17:32.200]  拖你進去那間屋裏
[00:17:32.200 --> 00:17:34.240]  然後拔開那條繩子
[00:17:34.240 --> 00:17:37.320]  你要扮得很開心很驚訝的樣子
[00:17:37.320 --> 00:17:40.380]  大家有沒有看過那個節目
[00:17:40.380 --> 00:17:41.920]  你看完那個節目
[00:17:41.920 --> 00:17:44.220]  當那個人很開心看到一間
[00:17:44.220 --> 00:17:47.560]  裝修完屋的時候
[00:17:47.560 --> 00:17:49.080]  我不知道你們怎麼看
[00:17:49.080 --> 00:17:51.900]  我說何時輪到我呢
[00:17:51.900 --> 00:17:55.240]  你們有沒有這樣的感覺
[00:17:55.240 --> 00:17:57.800]  雖然有時候聽起來好像不太對
[00:17:57.800 --> 00:18:00.360]  但是人總是喜歡免費的東西
[00:18:00.360 --> 00:18:06.500]  總是喜歡一些沒有花功夫沒有花精神而得到的成果
[00:18:06.500 --> 00:18:08.820]  不過有人就說
[00:18:08.820 --> 00:18:10.860]  人
