
[00:00:00.000 --> 00:00:01.240]  謝謝姐妹五元
[00:01:46.000 --> 00:01:49.680]  然後我還是很無奈地聽著她這樣說
[00:01:49.680 --> 00:01:51.160]  然後繼續陪我的太太
[00:01:51.160 --> 00:01:53.400]  終於等了好幾個小時
[00:01:53.400 --> 00:01:57.080]  終於可以進去產房準備生孩子了
[00:01:57.080 --> 00:02:00.680]  但是進去之後又是另一個階段的痛楚
[00:02:00.680 --> 00:02:02.480]  那個清潔姐姐說得沒錯的
[00:02:02.480 --> 00:02:05.200]  那個痛楚是比之前更加的痛
[00:02:05.200 --> 00:02:09.480]  尤其是臨盆準備要生孩子的時候
[00:02:09.480 --> 00:02:12.040]  那個痛越來越增加
[00:02:12.040 --> 00:02:14.760]  我仍然站在旁邊沒什麼可以做
[00:02:14.760 --> 00:02:17.040]  仍然是很焦急
[00:02:17.040 --> 00:02:21.400]  繼續盼望這個痛苦的時間快點過去就好了
[00:02:22.280 --> 00:02:23.680]  都不知道過了多少個時間
[00:02:23.680 --> 00:02:26.000]  終於聽到接生的護士說
[00:02:26.000 --> 00:02:27.440]  孩子準備出來了
[00:02:27.440 --> 00:02:28.800]  然後又鼓勵我太太
[00:02:28.800 --> 00:02:30.480]  用心呼吸好一點
[00:02:30.480 --> 00:02:31.600]  用力這樣
[00:02:31.600 --> 00:02:33.520]  又不知道過了多少個時間
[00:02:33.520 --> 00:02:35.160]  孩子終於出來了
[00:02:35.160 --> 00:02:37.920]  痛楚也慢慢過去了
[00:02:37.920 --> 00:02:39.760]  太太在床上
[00:02:39.760 --> 00:02:41.960]  在痛苦的喘息裡面
[00:02:41.960 --> 00:02:46.400]  雖然仍然是很辛苦地在呼吸
[00:02:46.400 --> 00:02:48.800]  但是看到孩子的出世
[00:02:48.800 --> 00:02:50.600]  看到新生命的出現
[00:02:51.120 --> 00:02:53.920]  又抱著新生命在懷裡面的時候
[00:02:53.920 --> 00:02:55.360]  那份喜悅
[00:02:55.360 --> 00:03:01.360]  是可以讓我們一起去擁抱剛才很痛苦的那段時間
[00:03:01.360 --> 00:03:02.400]  那段經歷
[00:03:02.400 --> 00:03:04.520]  如果反過來
[00:03:04.520 --> 00:03:06.080]  只有持續的痛苦
[00:03:06.080 --> 00:03:07.240]  體驗不到新生命
[00:03:07.240 --> 00:03:09.680]  體驗不到新生命給我們的盼望
[00:03:09.680 --> 00:03:12.840]  可能結果又會非常不同
[00:03:12.840 --> 00:03:16.280]  阿摩斯書整卷的訊息
[00:03:16.280 --> 00:03:18.240]  跟剛才的情況
[00:03:18.240 --> 00:03:20.080]  我覺得也有些相類似的
[00:03:20.320 --> 00:03:23.120]  今天來到阿摩斯書第十一講
[00:03:23.120 --> 00:03:27.280]  我們從第一章看到第九章上半段
[00:03:27.280 --> 00:03:29.480]  一直看這麼多的經文
[00:03:29.480 --> 00:03:30.880]  幾乎大部分
[00:03:30.880 --> 00:03:34.880]  全部都是關於上主怎麼審判北角以色列的訊息
[00:03:34.880 --> 00:03:38.040]  當中有包括北角以色列的惡行
[00:03:38.040 --> 00:03:39.160]  做了什麼
[00:03:39.160 --> 00:03:41.720]  以至他們面對上帝的審判
[00:03:41.720 --> 00:03:45.160]  讓我們有一點回顧
[00:03:45.160 --> 00:03:47.560]  在第一至五章
[00:03:47.560 --> 00:03:50.640]  阿摩斯先知用審判的訊息
[00:03:50.640 --> 00:03:53.120]  去指出北角以色列的問題
[00:03:53.120 --> 00:03:57.320]  他是慢慢鋪排去指出以色列的問題
[00:03:57.320 --> 00:03:58.720]  由審判列國
[00:03:58.720 --> 00:03:59.800]  審判猶大
[00:03:59.800 --> 00:04:01.440]  到第二章一開始
[00:04:01.440 --> 00:04:05.600]  就直接上帝的審判訊息要臨到北角以色列
[00:04:05.600 --> 00:04:08.840]  他們為什麼要面對上帝的審判呢
[00:04:08.840 --> 00:04:11.640]  他們很驕傲
[00:04:11.640 --> 00:04:13.080]  他們踐踏公義
[00:04:13.080 --> 00:04:14.800]  他們欺壓貧窮的人
[00:04:14.800 --> 00:04:18.640]  所以上帝要定義宣告審判
[00:04:18.640 --> 00:04:21.360]  一至五章就是講這件事
[00:04:21.360 --> 00:04:25.360]  第六章可以說是一至五章的一個小小的總結
[00:04:25.360 --> 00:04:28.880]  到了第七章至第九章的上半段
[00:04:28.880 --> 00:04:31.960]  我們先後看過有五個異象
[00:04:31.960 --> 00:04:34.440]  這五個異象共通的地方就是
[00:04:34.440 --> 00:04:36.560]  告訴北角以色列人
[00:04:36.560 --> 00:04:40.960]  上帝的審判現在必定要臨到
[00:04:40.960 --> 00:04:43.360]  因為北角以色列人的罪惡
[00:04:43.600 --> 00:04:45.720]  那五個異象我們看過是
[00:04:45.720 --> 00:04:47.000]  蝗蟲的災禍
[00:04:47.000 --> 00:04:48.600]  火的災禍
[00:04:48.600 --> 00:04:50.480]  刀兵戰爭的災禍
[00:04:50.480 --> 00:04:54.760]  一個夏天一藍果子的異象
[00:04:54.760 --> 00:04:58.240]  還有關於地震的一個異象
[00:04:58.240 --> 00:05:01.440]  一章接著一章的審判訊息
[00:05:01.440 --> 00:05:04.640]  想像一下如果你是當時第一身
[00:05:04.640 --> 00:05:07.760]  看或者聽亞馬斯書信息的讀者
[00:05:07.760 --> 00:05:09.760]  你會有什麼感受呢
[00:05:10.360 --> 00:05:13.600]  今天第一節我們聽了十次
[00:05:13.600 --> 00:05:14.800]  今天是第十一次
[00:05:14.800 --> 00:05:16.640]  一直聽亞馬斯的訊息
[00:05:16.640 --> 00:05:19.920]  不知道第一節的心情是怎麼樣的呢
[00:05:19.920 --> 00:05:21.920]  會不會很沉重很宅心呢
[00:05:21.920 --> 00:05:25.160]  但是到了亞馬斯書最後這個段落
[00:05:25.160 --> 00:05:26.240]  今天看的那段段落
[00:05:26.240 --> 00:05:28.040]  九章十一至十五節
[00:05:28.040 --> 00:05:32.200]  整個圖畫是和之前的八章九章經文
[00:05:32.200 --> 00:05:33.640]  是非常不一樣的
[00:05:33.640 --> 00:05:36.240]  是一個充滿盼望的一幅圖畫
[00:05:36.240 --> 00:05:39.280]  我們先一起看十一至十二節
[00:05:39.640 --> 00:05:42.000]  邀請第一節的會員一起讀一次
[00:05:42.000 --> 00:05:43.960]  預備,一二三
[00:06:07.360 --> 00:06:10.200]  十一節一開始就用在那日
[00:06:10.200 --> 00:06:11.880]  這三個字開始
[00:06:11.880 --> 00:06:14.480]  對於這三個字我們都不陌生的
[00:06:14.480 --> 00:06:17.720]  我們一路看前幾章的經文
[00:06:17.720 --> 00:06:19.800]  這個字都經常出現的
[00:06:19.800 --> 00:06:20.640]  在那日
[00:06:20.640 --> 00:06:23.360]  一看到這個字我們就記得
[00:06:23.360 --> 00:06:24.680]  代表什麼呢
[00:06:24.680 --> 00:06:27.360]  就是代表上帝的審判要臨到
[00:06:27.360 --> 00:06:30.920]  但是在十一節這裡同樣是在那日
[00:06:30.920 --> 00:06:33.240]  同樣是關於上主的日子
[00:06:33.240 --> 00:06:35.240]  如今在十一節這裡
[00:06:35.240 --> 00:06:39.200]  上主是向北角以色列人施行拯救
[00:06:39.200 --> 00:06:46.680]  在十一節我們看到上主有四個親自的行動
[00:06:46.680 --> 00:06:48.160]  四個行動就是
[00:06:48.160 --> 00:06:50.560]  我必建立大衛島塔的帳篷
[00:06:50.560 --> 00:06:53.080]  我必堵住其中的破口
[00:06:53.080 --> 00:06:55.800]  我把那破壞的建立起來
[00:06:55.800 --> 00:06:59.280]  我重新建造這個城市
[00:06:59.280 --> 00:07:02.800]  四個都是我第一生的字
[00:07:03.160 --> 00:07:05.760]  換句話說就是上主親自的行動
[00:07:05.760 --> 00:07:08.560]  親自向北角以色列施行拯救
[00:07:08.560 --> 00:07:14.320]  在十一節提到重建大衛島塔的帳幕
[00:07:14.320 --> 00:07:16.120]  對於大衛的帳幕
[00:07:16.120 --> 00:07:19.040]  聖經學者都有不同的看法
[00:07:19.040 --> 00:07:23.360]  有一些認為是指大衛整個的王朝和國度
[00:07:23.360 --> 00:07:26.040]  也有認為是特別指
[00:07:26.040 --> 00:07:29.880]  在第六世紀淪陷的耶路撒冷
[00:07:29.880 --> 00:07:32.760]  和猶大的王朝得到的重建
[00:07:33.480 --> 00:07:37.320]  但無論如何指向哪一個範圍也好
[00:07:37.320 --> 00:07:40.960]  我們看到在亞摩斯一直在審判
[00:07:40.960 --> 00:07:42.840]  以色列要面對饑荒
[00:07:42.840 --> 00:07:44.320]  面對城市的淪陷
[00:07:44.320 --> 00:07:45.720]  面對亡國被擄
[00:07:45.720 --> 00:07:47.360]  這些災禍和破壞
[00:07:47.360 --> 00:07:51.000]  到了九章六節我們看到
[00:07:51.000 --> 00:07:52.880]  已經有一個轉向了
[00:07:52.880 --> 00:07:55.080]  在九章六節才特別提到
[00:07:55.080 --> 00:07:58.800]  以色列的上主是創造天地那一位的上主
[00:07:58.800 --> 00:08:01.040]  如今到了這一段
[00:08:01.040 --> 00:08:02.520]  九章十一十二節
[00:08:02.520 --> 00:08:05.240]  我們看到這位創造天地的上主
[00:08:05.240 --> 00:08:07.320]  要重建大衛的帳幕
[00:08:07.320 --> 00:08:09.200]  背後的基礎
[00:08:09.200 --> 00:08:11.440]  如果我們熟悉舊約也會知道
[00:08:11.440 --> 00:08:15.480]  是因為這位上主和大衛立了一個約
[00:08:15.480 --> 00:08:17.720]  在十五號義記下第七章
[00:08:17.720 --> 00:08:20.960]  上主應許大衛的後裔要永遠作王
[00:08:20.960 --> 00:08:24.600]  所以大衛的帳幕得到重建
[00:08:24.600 --> 00:08:28.480]  意味著這位上主是守約的上主
[00:08:28.480 --> 00:08:31.040]  十二節
[00:08:31.040 --> 00:08:33.040]  在以色列復興的日子
[00:08:33.040 --> 00:08:37.320]  上主要使以色列得到以東和以東所剩餘
[00:08:37.320 --> 00:08:40.440]  和所有都歸上主的名下
[00:08:40.440 --> 00:08:41.920]  成為他的國
[00:08:41.920 --> 00:08:43.720]  以色列的復興
[00:08:43.720 --> 00:08:44.960]  這個圖畫
[00:08:44.960 --> 00:08:49.280]  彷彿就像回到以色列最強盛的時代
[00:08:49.280 --> 00:08:52.280]  就是在大衛和所魯門的時代
[00:08:52.280 --> 00:08:56.760]  附近的外邦國家都歸於其下
[00:08:56.760 --> 00:09:00.360]  但是在當時的讀者
[00:09:01.160 --> 00:09:04.280]  他們將要面對亡國秘魯的處境
[00:09:04.280 --> 00:09:07.240]  他們的城市面對很多災禍的時候
[00:09:07.240 --> 00:09:09.680]  聽著這兩節的經文
[00:09:09.680 --> 00:09:12.200]  他們會覺得怎樣呢?
[00:09:12.200 --> 00:09:14.840]  會覺得這個訊息很荒謬
[00:09:14.840 --> 00:09:17.200]  我們現在面對這麼多的災禍
[00:09:17.200 --> 00:09:21.880]  你竟然說我們可以恢復最強盛的時間
[00:09:21.880 --> 00:09:24.880]  可能不會覺得是真的
[00:09:24.880 --> 00:09:27.720]  但是我們知道我們所認識的上主
[00:09:27.720 --> 00:09:31.280]  他是會按照他的心意成就一切的上主
[00:09:31.280 --> 00:09:34.640]  我們作為人只是配合上主的計劃
[00:09:34.640 --> 00:09:36.920]  而在歷史裡我們知道
[00:09:36.920 --> 00:09:41.760]  當以色列亡國秘魯之後
[00:09:41.760 --> 00:09:45.680]  他們有機會之後回到耶路撒冷重建
[00:09:45.680 --> 00:09:47.680]  重建耶路撒冷的城牆
[00:09:47.680 --> 00:09:49.080]  重建聖殿
[00:09:49.080 --> 00:09:52.080]  甚至重建他們敬拜的生活
[00:09:52.080 --> 00:09:55.200]  全部都在上主的計劃裡
[00:09:55.640 --> 00:09:57.720]  上主要復興以色列的時候
[00:09:57.720 --> 00:10:00.680]  沒有什麼可以阻礙上主的計劃
[00:10:00.680 --> 00:10:07.960]  先知繼續宣告上主怎樣重建以色列和復興以色列
[00:10:07.960 --> 00:10:10.840]  我們繼續看十三至十五節
[00:10:10.840 --> 00:10:14.000]  我們一起讀,預備,一二三
[00:10:25.640 --> 00:10:27.640]  (上帝靈魂號)
[00:10:27.640 --> 00:10:29.640]  (請使我學習靈魂)
[00:10:29.640 --> 00:10:31.640]  (我要使你學習靈魂)
[00:10:31.640 --> 00:10:33.640]  (靈魂開會)
[00:10:33.640 --> 00:10:35.640]  (我們要重修邦界的城牆)
[00:10:35.640 --> 00:10:37.640]  (居住在其中)
[00:10:37.640 --> 00:10:39.640]  (受到政府的批評)
[00:10:39.640 --> 00:10:41.640]  (我們要重修城牆)
[00:10:41.640 --> 00:10:43.640]  (收縱邦界)
[00:10:43.640 --> 00:10:45.640]  (我們要重修邦界的城牆)
[00:10:45.640 --> 00:10:47.640]  (我們要重修邦界的城牆)
[00:10:47.640 --> 00:10:49.640]  (我們要重修邦界的城牆)
[00:10:49.640 --> 00:10:51.640]  (我們要重修邦界的城牆)
[00:10:51.640 --> 00:10:53.640]  (我們要重修邦界的城牆)
[00:10:53.640 --> 00:10:55.640]  (請使我學習靈魂)
[00:10:55.640 --> 00:10:57.640]  (我們要重修邦界的城牆)
[00:10:57.640 --> 00:10:59.640]  (我們要重修邦界的城牆)
[00:10:59.640 --> 00:11:01.640]  (請使我學習靈魂)
[00:11:01.640 --> 00:11:03.640]  (我們要重修邦界的城牆)
[00:11:03.640 --> 00:11:05.640]  (請使我學習靈魂)
[00:11:05.640 --> 00:11:07.640]  (我們要重修邦界的城牆)
[00:11:07.640 --> 00:11:09.640]  (請使我學習靈魂)
[00:11:09.640 --> 00:11:11.640]  (我們要重修邦界的城牆)
[00:11:11.640 --> 00:11:13.640]  (請使我學習靈魂)
[00:11:13.640 --> 00:11:15.640]  (我們要重修邦界的城牆)
[00:11:15.640 --> 00:11:17.640]  (請使我學習靈魂)
[00:11:17.640 --> 00:11:19.640]  (我們要重修邦界的城牆)
[00:11:19.640 --> 00:11:21.640]  (請使我學習靈魂)
[00:11:21.640 --> 00:11:23.640]  (我們要重修邦界的城牆)
[00:11:23.640 --> 00:11:25.640]  (請使我學習靈魂)
[00:11:25.640 --> 00:11:27.640]  (我們要重修邦界的城牆)
[00:11:27.640 --> 00:11:29.640]  (請使我學習靈魂)
[00:11:29.640 --> 00:11:31.640]  (我們要重修邦界的城牆)
[00:11:31.640 --> 00:11:33.640]  (請使我學習靈魂)
[00:11:33.640 --> 00:11:35.640]  (我們要重修邦界的城牆)
[00:11:35.640 --> 00:11:37.640]  (請使我學習靈魂)
[00:11:37.640 --> 00:11:39.640]  (我們要重修邦界的城牆)
[00:11:39.640 --> 00:11:41.640]  (請使我學習靈魂)
[00:11:41.640 --> 00:11:43.640]  (我們要重修邦界的城牆)
[00:11:43.640 --> 00:11:45.640]  (請使我學習靈魂)
[00:11:45.640 --> 00:11:47.640]  (我們要重修邦界的城牆)
[00:11:47.640 --> 00:11:49.640]  (請使我學習靈魂)
[00:11:49.640 --> 00:11:51.640]  (我們要重修邦界的城牆)
[00:11:51.640 --> 00:11:53.640]  (請使我學習靈魂)
[00:11:53.640 --> 00:11:55.640]  (我們要重修邦界的城牆)
[00:11:55.640 --> 00:11:57.640]  (請使我學習靈魂)
[00:11:57.640 --> 00:11:59.640]  (我們要重修邦界的城牆)
[00:11:59.640 --> 00:12:01.640]  (請使我學習靈魂)
[00:12:01.640 --> 00:12:03.640]  (我們要重修邦界的城牆)
[00:12:03.640 --> 00:12:05.640]  (請使我學習靈魂)
[00:12:05.640 --> 00:12:07.640]  (我們要重修邦界的城牆)
[00:12:07.640 --> 00:12:09.640]  (請使我學習靈魂)
[00:12:09.640 --> 00:12:11.640]  (我們要重修邦界的城牆)
[00:12:11.640 --> 00:12:13.640]  (請使我學習靈魂)
[00:12:13.640 --> 00:12:15.640]  (我們要重修邦界的城牆)
[00:12:15.640 --> 00:12:17.640]  (請使我學習靈魂)
[00:12:17.640 --> 00:12:19.640]  (我們要重修邦界的城牆)
[00:12:19.640 --> 00:12:21.640]  (請使我學習靈魂)
[00:12:21.640 --> 00:12:23.640]  (我們要重修邦界的城牆)
[00:12:23.640 --> 00:12:25.640]  (請使我學習靈魂)
[00:12:25.640 --> 00:12:27.640]  (我們要重修邦界的城牆)
[00:12:27.640 --> 00:12:29.640]  (請使我學習靈魂)
[00:12:29.640 --> 00:12:31.640]  (我們要重修邦界的城牆)
[00:12:31.640 --> 00:12:33.640]  (請使我學習靈魂)
[00:12:33.640 --> 00:12:35.640]  (我們要重修邦界的城牆)
[00:12:35.640 --> 00:12:37.640]  (請使我學習靈魂)
[00:12:37.640 --> 00:12:39.640]  (我們要重修邦界的城牆)
[00:12:39.640 --> 00:12:41.640]  (請使我學習靈魂)
[00:12:41.640 --> 00:12:43.640]  (我們要重修邦界的城牆)
[00:12:43.640 --> 00:12:45.640]  (請使我學習靈魂)
[00:12:45.640 --> 00:12:47.640]  (我們要重修邦界的城牆)
[00:12:47.640 --> 00:12:49.640]  (請使我學習靈魂)
[00:12:49.640 --> 00:12:51.640]  (我們要重修邦界的城牆)
[00:12:51.640 --> 00:12:53.640]  (請使我學習靈魂)
[00:12:53.640 --> 00:12:55.640]  (我們要重修邦界的城牆)
[00:12:55.640 --> 00:12:57.640]  (請使我學習靈魂)
[00:12:57.640 --> 00:12:59.640]  (我們要重修邦界的城牆)
[00:12:59.640 --> 00:13:01.640]  (請使我學習靈魂)
[00:13:01.640 --> 00:13:03.640]  (我們要重修邦界的城牆)
[00:13:03.640 --> 00:13:05.640]  (請使我學習靈魂)
[00:13:05.640 --> 00:13:07.640]  (我們要重修邦界的城牆)
[00:13:07.640 --> 00:13:09.640]  (請使我學習靈魂)
[00:13:09.640 --> 00:13:11.640]  (我們要重修邦界的城牆)
[00:13:11.640 --> 00:13:13.640]  (請使我學習靈魂)
[00:13:13.640 --> 00:13:15.640]  (我們要重修邦界的城牆)
[00:13:15.640 --> 00:13:17.640]  (請使我學習靈魂)
[00:13:45.640 --> 00:13:47.640]  基方降在地上
[00:13:47.640 --> 00:13:49.640]  人飢餓非因無餅
[00:13:49.640 --> 00:13:51.640]  乾渴非因無水
[00:13:51.640 --> 00:13:53.640]  而是因不聽耶和華的話
[00:13:53.640 --> 00:13:55.640]  以色列因為不聽上主的話
[00:13:55.640 --> 00:13:57.640]  而是因不聽上主的話
[00:13:57.640 --> 00:13:59.640]  而是因不聽上主的話
[00:13:59.640 --> 00:14:01.640]  而是因不聽上主的話
[00:14:01.640 --> 00:14:03.640]  而是因不聽上主的話
[00:14:03.640 --> 00:14:05.640]  而是因不聽上主的話
[00:14:05.640 --> 00:14:07.640]  而是因不聽上主的話
[00:14:07.640 --> 00:14:09.640]  而是因不聽上主的話
[00:14:09.640 --> 00:14:11.640]  而是因不聽上主的話
[00:14:11.640 --> 00:14:13.640]  而是因不聽上主的話
[00:14:13.640 --> 00:14:15.640]  而是因不聽上主的話
[00:14:15.640 --> 00:14:17.640]  而是因不聽上主的話
[00:14:17.640 --> 00:14:19.640]  而是因不聽上主的話
[00:14:19.640 --> 00:14:21.640]  而是因不聽上主的話
[00:14:21.640 --> 00:14:23.640]  而是因不聽上主的話
[00:14:23.640 --> 00:14:25.640]  而是因不聽上主的話
[00:14:25.640 --> 00:14:27.640]  而是因不聽上主的話
[00:14:27.640 --> 00:14:29.640]  而是因不聽上主的話
[00:14:29.640 --> 00:14:31.640]  而是因不聽上主的話
[00:14:31.640 --> 00:14:33.640]  而是因不聽上主的話
[00:14:33.640 --> 00:14:35.640]  而是因不聽上主的話
[00:14:35.640 --> 00:14:37.640]  而是因不聽上主的話
[00:14:37.640 --> 00:14:39.640]  而是因不聽上主的話
[00:14:39.640 --> 00:14:41.640]  而是因不聽上主的話
[00:14:41.640 --> 00:14:43.640]  而是因不聽上主的話
[00:14:43.640 --> 00:14:45.640]  而是因不聽上主的話
[00:14:45.640 --> 00:14:47.640]  而是因不聽上主的話
[00:14:47.640 --> 00:14:49.640]  而是因不聽上主的話
[00:14:49.640 --> 00:14:51.640]  而是因不聽上主的話
[00:14:51.640 --> 00:14:53.640]  而是因不聽上主的話
[00:14:53.640 --> 00:14:55.640]  而是因不聽上主的話
[00:14:55.640 --> 00:14:57.640]  而是因不聽上主的話
[00:14:57.640 --> 00:14:59.640]  而是因不聽上主的話
[00:14:59.640 --> 00:15:01.640]  而是因不聽上主的話
[00:15:01.640 --> 00:15:03.640]  而是因不聽上主的話
[00:15:03.640 --> 00:15:05.640]  而是因不聽上主的話
[00:15:05.640 --> 00:15:07.640]  而是因不聽上主的話
[00:15:07.640 --> 00:15:09.640]  而是因不聽上主的話
[00:15:09.640 --> 00:15:11.640]  而是因不聽上主的話
[00:15:11.640 --> 00:15:13.640]  而是因不聽上主的話
[00:15:13.640 --> 00:15:15.640]  而是因不聽上主的話
[00:15:15.640 --> 00:15:17.640]  而是因不聽上主的話
[00:15:17.640 --> 00:15:19.640]  而是因不聽上主的話
[00:15:19.640 --> 00:15:21.640]  而是因不聽上主的話
[00:15:21.640 --> 00:15:23.640]  而是因不聽上主的話
[00:15:23.640 --> 00:15:25.640]  而是因不聽上主的話
[00:15:25.640 --> 00:15:27.640]  而是因不聽上主的話
[00:15:27.640 --> 00:15:29.640]  而是因不聽上主的話
[00:15:29.640 --> 00:15:31.640]  而是因不聽上主的話
[00:15:31.640 --> 00:15:33.640]  而是因不聽上主的話
[00:15:33.640 --> 00:15:35.640]  而是因不聽上主的話
[00:15:35.640 --> 00:15:37.640]  而是因不聽上主的話
[00:15:37.640 --> 00:15:39.640]  而是因不聽上主的話
[00:15:39.640 --> 00:15:41.640]  而是因不聽上主的話
[00:15:41.640 --> 00:15:43.640]  而是因不聽上主的話
[00:15:43.640 --> 00:15:45.640]  而是因不聽上主的話
[00:15:45.640 --> 00:15:47.640]  而是因不聽上主的話
[00:15:47.640 --> 00:15:49.640]  而是因不聽上主的話
[00:15:49.640 --> 00:15:51.640]  而是因不聽上主的話
[00:15:51.640 --> 00:15:53.640]  而是因不聽上主的話
[00:15:53.640 --> 00:15:55.640]  而是因不聽上主的話
[00:15:55.640 --> 00:15:57.640]  而是因不聽上主的話
[00:15:57.640 --> 00:15:59.640]  而是因不聽上主的話
[00:15:59.640 --> 00:16:01.640]  而是因不聽上主的話
[00:16:01.640 --> 00:16:03.640]  而是因不聽上主的話
[00:16:03.640 --> 00:16:05.640]  而是因不聽上主的話
[00:16:05.640 --> 00:16:07.640]  而是因不聽上主的話
[00:16:07.640 --> 00:16:09.640]  而是因不聽上主的話
[00:16:09.640 --> 00:16:11.640]  而是因不聽上主的話
[00:16:11.640 --> 00:16:13.640]  而是因不聽上主的話
[00:16:13.640 --> 00:16:15.640]  而是因不聽上主的話
[00:16:15.640 --> 00:16:17.640]  而是因不聽上主的話
[00:16:17.640 --> 00:16:19.640]  而是因不聽上主的話
[00:16:19.640 --> 00:16:21.640]  而是因不聽上主的話
[00:16:21.640 --> 00:16:23.640]  而是因不聽上主的話
[00:16:23.640 --> 00:16:25.640]  而是因不聽上主的話
[00:16:25.640 --> 00:16:27.640]  而是因不聽上主的話
[00:16:27.640 --> 00:16:29.640]  而是因不聽上主的話
[00:16:29.640 --> 00:16:31.640]  而是因不聽上主的話
[00:16:31.640 --> 00:16:33.640]  而是因不聽上主的話
[00:16:33.640 --> 00:16:35.640]  而是因不聽上主的話
[00:16:35.640 --> 00:16:37.640]  而是因不聽上主的話
[00:16:37.640 --> 00:16:39.640]  而是因不聽上主的話
[00:16:39.640 --> 00:16:41.640]  而是因不聽上主的話
[00:16:41.640 --> 00:16:43.640]  而是因不聽上主的話
[00:16:43.640 --> 00:16:45.640]  而是因不聽上主的話
[00:16:45.640 --> 00:16:47.640]  而是因不聽上主的話
[00:16:47.640 --> 00:16:49.640]  而是因不聽上主的話
[00:16:49.640 --> 00:16:51.640]  而是因不聽上主的話
[00:16:51.640 --> 00:16:53.640]  而是因不聽上主的話
[00:16:53.640 --> 00:16:55.640]  而是因不聽上主的話
[00:16:55.640 --> 00:16:57.640]  而是因不聽上主的話
[00:16:57.640 --> 00:16:59.640]  而是因不聽上主的話
[00:16:59.640 --> 00:17:01.640]  而是因不聽上主的話
[00:17:01.640 --> 00:17:03.640]  而是因不聽上主的話
[00:17:03.640 --> 00:17:05.640]  而是因不聽上主的話
[00:17:05.640 --> 00:17:07.640]  而是因不聽上主的話
[00:17:07.640 --> 00:17:09.640]  而是因不聽上主的話
[00:17:09.640 --> 00:17:11.640]  而是因不聽上主的話
[00:17:11.640 --> 00:17:13.640]  而是因不聽上主的話
[00:17:13.640 --> 00:17:15.640]  而是因不聽上主的話
[00:17:15.640 --> 00:17:17.640]  而是因不聽上主的話
[00:17:17.640 --> 00:17:19.640]  而是因不聽上主的話
[00:17:19.640 --> 00:17:21.640]  而是因不聽上主的話
[00:17:21.640 --> 00:17:23.640]  而是因不聽上主的話
[00:17:23.640 --> 00:17:25.640]  而是因不聽上主的話
[00:17:25.640 --> 00:17:27.640]  而是因不聽上主的話
[00:17:27.640 --> 00:17:29.640]  而是因不聽上主的話
[00:17:29.640 --> 00:17:31.640]  而是因不聽上主的話
[00:17:31.640 --> 00:17:33.640]  而是因不聽上主的話
[00:17:33.640 --> 00:17:35.640]  而是因不聽上主的話
[00:17:35.640 --> 00:17:37.640]  而是因不聽上主的話
[00:17:37.640 --> 00:17:39.640]  而是因不聽上主的話
