
[00:00:00.000 --> 00:00:04.160]  很高興再一次回到大家當中的正道
[00:04:04.240 --> 00:04:06.000]  當然我們可以說是
[00:04:06.000 --> 00:04:07.840]  聖經就沒那麼詳細解釋
[00:04:07.840 --> 00:04:12.640]  聖經是一個永恆的書本
[00:04:12.640 --> 00:04:14.840]  如果你説什麼大爆炸論
[00:04:14.840 --> 00:04:16.880]  物理那些很高深的東西
[00:04:16.880 --> 00:04:19.880]  普通讀者是不會看得明白的
[00:04:19.880 --> 00:04:23.080]  有些人就說這個光其實已經告訴我
[00:04:23.080 --> 00:04:24.400]  耶穌基督
[00:04:24.400 --> 00:04:25.680]  祂已經在那裡了
[00:04:25.680 --> 00:04:27.680]  因為耶穌就是光,記不記得?
[00:04:27.680 --> 00:04:29.960]  約翰福音八章十二節
[00:04:29.960 --> 00:04:33.040]  「耶穌又對眾人說,我就是世界的光」
[00:04:33.040 --> 00:04:33.720]  記不記得?
[00:04:33.720 --> 00:04:36.880]  「跟從我的,必不在黑暗裡走,卻宇宙生命的光」
[00:04:36.880 --> 00:04:38.080]  這個就是生命的光
[00:04:38.080 --> 00:04:40.920]  就是耶穌在創造的時候是同在的
[00:04:40.920 --> 00:04:43.800]  都可以這樣說的
[00:04:43.800 --> 00:04:45.840]  但是不是呢?我就不知道了
[00:04:45.840 --> 00:04:48.840]  但是我覺得比較上我自己覺得
[00:04:48.840 --> 00:04:51.160]  這個光應該是時間的開始
[00:04:51.160 --> 00:04:53.920]  是我們中國人所說的「光陰」
[00:04:53.920 --> 00:04:55.960]  因為「光陰」這個字英文是沒有的
[00:04:55.960 --> 00:04:57.480]  知不知道?它只是「time」而已
[00:04:57.480 --> 00:04:59.360]  但「光陰」有「光」字裡面
[00:04:59.360 --> 00:05:01.840]  因為有光才開始有時間
[00:05:01.840 --> 00:05:06.760]  這個當然不同的解釋可以有不同的意見
[00:05:06.760 --> 00:05:08.960]  但是我覺得這個也很有可能
[00:05:08.960 --> 00:05:12.240]  宇宙開始的時候是一個
[00:05:12.240 --> 00:05:13.200]  科學家也是這樣說的
[00:05:13.200 --> 00:05:15.120]  就是說一個恆常狀態
[00:05:15.120 --> 00:05:16.000]  steady state
[00:05:16.000 --> 00:05:18.160]  就是沒有東西的
[00:05:18.160 --> 00:05:20.600]  道家思想也是這樣說的,知不知道?
[00:05:20.600 --> 00:05:23.040]  他說開始的時候是一個恆常狀態
[00:05:23.040 --> 00:05:24.280]  什麼都沒有的
[00:05:24.280 --> 00:05:25.600]  混混沌沌的
[00:05:25.600 --> 00:05:27.520]  正如聖經所說的一樣
[00:05:27.520 --> 00:05:30.920]  但是神說要有光就開始了時間
[00:05:30.920 --> 00:05:35.960]  那就從一個恆常的狀態進入宇宙的第一天
[00:05:35.960 --> 00:05:37.560]  那就是「光」
[00:05:37.560 --> 00:05:38.720]  但無論怎麼說都好
[00:05:38.720 --> 00:05:44.560]  我們知道時間是神創造給我們的
[00:05:44.560 --> 00:05:47.720]  為什麼時間是我們的敵人呢?
[00:05:47.720 --> 00:05:49.080]  因為這個很簡單
[00:05:49.080 --> 00:05:52.560]  因為時間有限
[00:05:52.560 --> 00:05:55.200]  如果今天你會有一個無限的時間
[00:05:55.200 --> 00:05:56.840]  這個就不是你的敵人
[00:05:56.840 --> 00:05:57.280]  是不是?
[00:05:57.280 --> 00:06:00.880]  你那份project還有一個星期要交
[00:06:00.880 --> 00:06:02.960]  但不是的,這個時間是無限的
[00:06:02.960 --> 00:06:05.240]  你什麼時候交都可以,那怎麼辦?
[00:06:05.240 --> 00:06:06.720]  那當然慢慢做
[00:06:06.720 --> 00:06:09.440]  不做了,你說不用交就不用交
[00:06:09.440 --> 00:06:11.280]  要交,不過什麼時候交都可以
[00:06:11.280 --> 00:06:13.240]  因為沒有時間,是不是?
[00:06:13.240 --> 00:06:15.200]  這個世界就很不同了,是不是?
[00:06:15.200 --> 00:06:17.040]  因為人的心理是有懶惰的
[00:06:17.040 --> 00:06:18.880]  以前我讀書的功課
[00:06:18.880 --> 00:06:20.480]  是最後一天才做的,知道嗎?
[00:06:20.480 --> 00:06:22.600]  很多學生,尊敬都是
[00:06:22.600 --> 00:06:24.440]  很多學生今天過了隔離
[00:06:24.440 --> 00:06:26.280]  所以我就不是教壞你們
[00:06:26.280 --> 00:06:28.280]  我是最後一天而已
[00:06:28.280 --> 00:06:29.960]  最後一天,明天交了
[00:06:29.960 --> 00:06:31.840]  就是…
[00:06:31.840 --> 00:06:35.520]  或者交,或者要submit上去在網上
[00:06:35.520 --> 00:06:38.400]  那幾點鐘前,我就做到十一點五十九分
[00:06:38.400 --> 00:06:41.080]  然後按個鍵,有轉媒入頭
[00:06:41.080 --> 00:06:43.120]  我不是唯一一個是這樣
[00:06:43.120 --> 00:06:47.080]  所以呢,突然間,最後一天有很多人投訴
[00:06:47.080 --> 00:06:50.160]  那先生說,給你一個星期了,那怎麼辦?
[00:06:50.160 --> 00:06:53.040]  是不是馬上做完他十一點五十九分,當然不是
[00:06:53.040 --> 00:06:55.960]  下個星期的十一點五十九分才交,是不是?
[00:06:55.960 --> 00:07:00.200]  人就是這樣,因為時間限制了我們
[00:07:00.200 --> 00:07:03.400]  我們才覺得是有壓迫,是不是?
[00:07:03.400 --> 00:07:04.960]  我們覺得他是一個敵人
[00:07:04.960 --> 00:07:07.520]  如果沒有時間的話,我們都長生不老
[00:07:07.520 --> 00:07:10.720]  不用這麼擔心,不用每天照著鏡子,是不是?
[00:07:10.720 --> 00:07:14.000]  所以呢,時間是我們的敵人
[00:07:14.000 --> 00:07:17.240]  就是因為,它是時間有限
[00:07:17.240 --> 00:07:19.320]  這個是很簡單的道理
[00:07:19.320 --> 00:07:21.200]  那…
[00:07:21.200 --> 00:07:23.840]  《傳道書》是一個很有智慧的書
[00:07:23.840 --> 00:07:25.600]  在一章四節、五節那裡
[00:07:25.600 --> 00:07:28.520]  它說「太陽上升,太陽落下」
[00:07:28.520 --> 00:07:30.720]  「一代過去,一代又來」
[00:07:30.720 --> 00:07:32.640]  真的其實是這個說得很清楚的
[00:07:32.640 --> 00:07:35.920]  每一天,太陽起,太陽落
[00:07:35.920 --> 00:07:38.520]  要將它伸延一點,就是每一代來到
[00:07:38.520 --> 00:07:39.960]  每一代就走了,是不是?
[00:07:39.960 --> 00:07:41.840]  今天大家都很清楚了,是不是?
[00:07:41.840 --> 00:07:45.920]  教會,我們教會有大約差不多三十年的歷史
[00:07:45.920 --> 00:07:47.920]  三十年前,那些小朋友
[00:07:47.920 --> 00:07:50.280]  今天已經出來工作,是不是?
[00:07:50.280 --> 00:07:52.880]  今天那些小朋友,不止三十年
[00:07:52.880 --> 00:07:55.600]  可能十年後,已經大部分出來工作
[00:07:55.600 --> 00:07:57.440]  已經一代來,一代去
[00:07:57.440 --> 00:07:59.040]  有些就離開了世界
[00:07:59.040 --> 00:08:01.000]  有些就結婚生寶寶,是不是?
[00:08:01.000 --> 00:08:04.160]  所以我們是很習慣這件事,是不是?
[00:08:04.160 --> 00:08:07.560]  這個也是我們沒辦法可以將它喊停
[00:08:07.560 --> 00:08:10.520]  暫停也不行,一時間就是這樣過
[00:08:10.520 --> 00:08:11.160]  為什麼呢?
[00:08:11.160 --> 00:08:14.840]  因為太陽每一天會上升,太陽每一天落下
[00:08:14.840 --> 00:08:16.200]  最近我都有些感觸的
[00:08:16.200 --> 00:08:18.320]  我覺得好像…不知道年紀多大
[00:08:18.320 --> 00:08:21.520]  就是下班回來,都很累
[00:08:21.520 --> 00:08:25.920]  吃頓飯,吃完飯就看看電視
[00:08:25.920 --> 00:08:28.400]  接著就…差不多洗澡了
[00:08:28.400 --> 00:08:31.360]  又睡覺,上床,然後看書
[00:08:31.360 --> 00:08:35.520]  過了幾天,我好像每天都差不多做同樣的事
[00:08:35.520 --> 00:08:37.280]  夠衝,是不是?睡覺,是不是?
[00:08:37.280 --> 00:08:39.320]  翌日又起床,又做同樣的事
[00:08:39.320 --> 00:08:41.360]  有姐妹跟我分享,她說是這樣的
[00:08:41.360 --> 00:08:42.560]  她說早上就是這樣的
[00:08:42.560 --> 00:08:44.560]  弄完早餐給兒子吃,送他上學
[00:08:44.560 --> 00:08:46.800]  接著就…他回到兼職
[00:08:46.800 --> 00:08:49.120]  回完班回來,又要準備下午
[00:08:49.120 --> 00:08:52.880]  接著又要準備去接回孩子,是不是?
[00:08:52.880 --> 00:08:55.160]  回來又要煮飯
[00:08:55.160 --> 00:08:57.840]  弄得來,小朋友來看看功課
[00:08:57.840 --> 00:08:59.880]  幸好英國的功課沒有那麼多
[00:08:59.880 --> 00:09:02.200]  沒有說十樣八樣要你看到通宵
[00:09:02.200 --> 00:09:04.280]  這樣就…起碼他OK了
[00:09:04.280 --> 00:09:06.320]  接著再做自己的事
[00:09:06.320 --> 00:09:07.840]  做自己的事,做到累了
[00:09:07.840 --> 00:09:10.520]  又睡覺,翌日睡醒,又是做同樣的事
[00:09:10.520 --> 00:09:13.520]  所以為什麼我們有星期一至星期五就上班
[00:09:13.520 --> 00:09:15.360]  星期六、星期日就放假呢?
[00:09:15.360 --> 00:09:16.800]  通常都是這樣,傳統是這樣
[00:09:16.800 --> 00:09:18.640]  有些工作現在就不是這樣的了
[00:09:18.640 --> 00:09:22.480]  就是給我們…星期一至星期五工作
[00:09:22.480 --> 00:09:24.880]  星期六就享受一下,跟家庭一起
[00:09:24.880 --> 00:09:27.360]  星期日呢,傳統就是去教會
[00:09:27.360 --> 00:09:29.000]  跟神一起有約會
[00:09:29.000 --> 00:09:32.640]  這樣就很平衡人生,你知道嗎?
[00:09:32.640 --> 00:09:34.560]  但是有些人就…
[00:09:34.560 --> 00:09:36.440]  他為了賺錢,天天做
[00:09:36.440 --> 00:09:37.760]  天天做,由星期一至星期日
[00:09:37.760 --> 00:09:40.640]  真的,早期很多人來英國
[00:09:40.640 --> 00:09:42.600]  躲在餐館裡面的廚房
[00:09:42.600 --> 00:09:44.560]  真的不見天日,我不是開玩笑
[00:09:44.560 --> 00:09:46.720]  他們有句說話,就是爐頭到枕頭
[00:09:46.720 --> 00:09:47.640]  不知道大家有沒有聽過
[00:09:47.640 --> 00:09:48.760]  就是白天就是爐頭
[00:09:48.760 --> 00:09:51.200]  做完爐頭,就回去枕頭睡覺
[00:09:51.200 --> 00:09:52.440]  睡醒又是爐頭
[00:09:52.440 --> 00:09:54.160]  不要停,你問他星期幾
[00:09:54.160 --> 00:09:55.600]  他是不知道星期幾的
[00:09:55.600 --> 00:09:56.800]  為什麼不知道星期幾?
[00:09:56.800 --> 00:09:58.200]  因為沒有休息
[00:09:58.200 --> 00:10:00.120]  我們有休息,才知道星期幾的
[00:10:00.120 --> 00:10:02.120]  沒有休息,你真的不知道星期幾的
[00:10:02.120 --> 00:10:04.080]  人告訴你可以,看月子就可以
[00:10:04.080 --> 00:10:05.240]  但是你不會知道
[00:10:05.240 --> 00:10:06.520]  因為你沒有盼望
[00:10:06.520 --> 00:10:08.200]  你不知道什麼時候休息
[00:10:08.200 --> 00:10:09.520]  所以神說要我們休息
[00:10:09.520 --> 00:10:10.920]  每天都定時的
[00:10:10.920 --> 00:10:13.320]  這個就是傳道書三個一至二節
[00:10:13.320 --> 00:10:15.080]  也都告訴我們
[00:10:15.080 --> 00:10:17.000]  他說凡事有定期
[00:10:17.000 --> 00:10:19.640]  他說天下每一件事務必有定時
[00:10:19.640 --> 00:10:21.640]  他說生有事,死有事
[00:10:21.640 --> 00:10:24.880]  這個就是我們最大的限期
[00:10:24.880 --> 00:10:27.560]  我們在世界有多少年日呢?
[00:10:27.560 --> 00:10:29.880]  可以做到多少事呢?
[00:10:29.880 --> 00:10:31.480]  還有多少年我們是不知道
[00:10:31.480 --> 00:10:33.720]  這個最大的問題就是我們不知道
[00:10:33.720 --> 00:10:35.120]  如果我們知道還有多少年日呢?
[00:10:35.120 --> 00:10:36.920]  我們可以計劃,是不是?
[00:10:36.920 --> 00:10:37.960]  我們可以計劃
[00:10:37.960 --> 00:10:40.160]  而不知道呢?你很難計劃,是不是?
[00:10:40.160 --> 00:10:41.360]  萬一你買了飛機票
[00:10:41.360 --> 00:10:44.240]  我兩個禮拜後就要飛了
[00:10:44.240 --> 00:10:46.000]  我又可以計劃,是不是?
[00:10:46.000 --> 00:10:47.600]  我可以計劃,那我怎麼計劃?
[00:10:47.600 --> 00:10:48.600]  是不是?收拾好行李
[00:10:48.600 --> 00:10:50.200]  買好手信,是不是?
[00:10:50.200 --> 00:10:51.200]  然後戴上口罩
[00:10:51.200 --> 00:10:52.840]  因為怕會惹到
[00:10:52.840 --> 00:10:56.080]  先上機就死了,是不是?回到住方艙,是不是?
[00:10:56.080 --> 00:10:57.760]  所以我們有計劃
[00:10:57.760 --> 00:10:59.240]  但是如果航空公司說你
[00:10:59.240 --> 00:11:01.760]  家裡買了機票,隨時會叫你上機
[00:11:01.760 --> 00:11:03.880]  那又怎樣呢?你沒有計劃了
[00:11:03.880 --> 00:11:06.320]  你怎麼計劃?不能計劃,是不是?
[00:11:06.320 --> 00:11:07.280]  所以呢
[00:11:07.280 --> 00:11:11.120]  我們的人生就是不能去計劃何時終結
[00:11:11.120 --> 00:11:13.960]  這個就是我們感覺上的壓迫、憂慮
[00:11:13.960 --> 00:11:16.320]  就是因為時間對我們來說
[00:11:16.320 --> 00:11:18.000]  是一個很大的敵人
[00:11:18.000 --> 00:11:19.720]  我們連有多少時間剩
[00:11:19.720 --> 00:11:21.600]  我們都不知道
[00:11:21.600 --> 00:11:25.760]  摩西去到很年長的時候
[00:11:25.760 --> 00:11:27.960]  神仙呼召他,他八十歲
[00:11:27.960 --> 00:11:31.160]  神仙叫他帶一些以色列人去埃及
[00:11:31.160 --> 00:11:32.560]  等了八十年
[00:11:32.560 --> 00:11:34.680]  就好像我們的查理斯王子那樣
[00:11:34.680 --> 00:11:37.160]  等了七十多年才有工開
[00:11:37.160 --> 00:11:39.480]  那才可以上班了,終於
[00:11:39.480 --> 00:11:41.320]  那摩西就等了八十歲
[00:11:41.320 --> 00:11:42.920]  但是他寫了一篇
[00:11:42.920 --> 00:11:44.360]  詩篇不是全部大衛寫的
[00:11:44.360 --> 00:11:45.600]  這個是摩西寫的
[00:11:45.600 --> 00:11:47.640]  大家很熟悉,詩篇九十篇
[00:11:47.640 --> 00:11:51.040]  他說,我們一生的年日有七十歲
[00:11:51.040 --> 00:11:52.880]  一九個年代,七十歲很厲害
[00:11:52.880 --> 00:11:55.480]  若是強壯可以到八十歲
[00:11:55.480 --> 00:11:58.400]  今天那些婆婆八十九歲也有
[00:11:58.400 --> 00:12:01.680]  但其中所驚誇的不過是
[00:12:01.680 --> 00:12:04.320]  老虎仇犯轉眼即逝
[00:12:04.320 --> 00:12:05.600]  我們便如飛而去
[00:12:05.600 --> 00:12:06.760]  但是說得是很真
[00:12:06.760 --> 00:12:08.160]  這句說話
[00:12:08.160 --> 00:12:09.760]  舊約的時代說得很真
[00:12:09.760 --> 00:12:11.760]  今天對我來說都是很真
[00:12:11.760 --> 00:12:13.400]  我們多二十年命
[00:12:13.400 --> 00:12:17.080]  其實怎樣?多二十年的老虎仇犯
[00:12:17.080 --> 00:12:19.400]  是的,這世界很多煩惱
[00:12:19.400 --> 00:12:21.920]  是嗎?很多煩惱
[00:12:21.920 --> 00:12:23.200]  經濟不穩定
[00:12:23.200 --> 00:12:24.120]  現在我們開個HIT
[00:12:24.120 --> 00:12:26.240]  我們都害怕,一間浪費電,是嗎?
[00:12:26.240 --> 00:12:28.800]  是嗎?很煩惱,是嗎?
[00:12:28.800 --> 00:12:31.160]  兒子不聽話,是嗎?
[00:12:31.160 --> 00:12:33.200]  工作不順利
[00:12:33.200 --> 00:12:34.800]  工作不穩定
[00:12:34.800 --> 00:12:36.920]  很多很多問題
[00:12:36.920 --> 00:12:38.800]  很多老虎仇犯
[00:12:38.800 --> 00:12:40.400]  他說轉眼即逝,提醒我們
[00:12:40.400 --> 00:12:42.120]  因為我們年日是有限
[00:12:42.120 --> 00:12:44.720]  七十歲,強壯八十歲
[00:12:44.720 --> 00:12:45.960]  今天我們可以說九十歲
[00:12:45.960 --> 00:12:47.120]  強壯一百歲
[00:12:47.120 --> 00:12:50.280]  但是只不過是多了二十年
[00:12:50.280 --> 00:12:55.000]  那我是怎樣去打贏這個敵人呢?
[00:12:55.000 --> 00:12:57.280]  這個共同的通敵呢?
[00:12:57.280 --> 00:12:58.640]  怎樣打贏他呢?
[00:12:58.640 --> 00:12:59.960]  我們用甚麼方法呢?
[00:12:59.960 --> 00:13:01.120]  我們世人用甚麼方法呢?
[00:13:01.120 --> 00:13:02.600]  就是要快
[00:13:02.600 --> 00:13:03.640]  快就行了
[00:13:03.640 --> 00:13:05.760]  快過的時間
[00:13:05.760 --> 00:13:07.520]  就是一定要快,是嗎?
[00:13:07.520 --> 00:13:09.600]  所以我其實覺得
[00:13:09.600 --> 00:13:12.720]  我們這個年代是急速很多
[00:13:12.720 --> 00:13:15.280]  尤其在香港的生活,大家知道
[00:13:15.280 --> 00:13:17.000]  大部份人都在香港過來
[00:13:17.000 --> 00:13:18.720]  是很快的地方
[00:13:18.720 --> 00:13:21.240]  有時我一來就不習慣
[00:13:21.240 --> 00:13:25.480]  那麼最近我寫了一本新的書
[00:13:25.480 --> 00:13:28.720]  它講到互聯網,即是還未寫好
[00:13:28.720 --> 00:13:29.680]  其中一個章節就是
[00:13:29.680 --> 00:13:32.440]  互聯網如何影響我們今天的心態
[00:13:32.440 --> 00:13:35.880]  就是互聯網令我們的生活節奏更加快
[00:13:35.880 --> 00:13:38.680]  這個世界是很快的
[00:13:38.680 --> 00:13:40.880]  有時回香港,我見到一些人
[00:13:40.880 --> 00:13:44.080]  地鐵轉站,轉到對面的月台
[00:13:44.080 --> 00:13:46.400]  他們跑過去,然後跑過去
[00:13:46.400 --> 00:13:49.200]  我見十個都是跑過去,不會走過去
[00:13:49.200 --> 00:13:51.360]  我有時都不明白為甚麼要跑過去
[00:13:51.360 --> 00:13:54.920]  香港很多,很多班車
[00:13:54.920 --> 00:13:56.080]  每分鐘都有一班
[00:13:56.080 --> 00:13:58.160]  跑過去只差一分鐘
[00:13:58.160 --> 00:13:59.560]  我很奇怪的
[00:13:59.560 --> 00:14:00.840]  有甚麼展覽會呢?
[00:14:00.840 --> 00:14:02.560]  美食展、書展
[00:14:02.560 --> 00:14:04.480]  開門時,人們都排在那裏
[00:14:04.480 --> 00:14:06.160]  跑進去的,知道嗎?
[00:14:06.160 --> 00:14:07.480]  差不多打崩頭
[00:14:07.480 --> 00:14:09.640]  跑到跌倒的,小朋友、年輕人
[00:14:09.640 --> 00:14:11.520]  我就不明白為甚麼要跑
[00:14:11.520 --> 00:14:15.560]  可能那句「執書行頭」是說得對的
[00:14:15.560 --> 00:14:18.080]  他真的去執書,去書展
[00:14:18.080 --> 00:14:21.080]  所以我懷疑是
[00:14:21.080 --> 00:14:24.160]  究竟是怎樣呢?
[00:14:24.160 --> 00:14:25.920]  你們香港過來的那些人
[00:14:25.920 --> 00:14:27.800]  我們有很多東西要學習,是嗎?
[00:14:27.800 --> 00:14:29.840]  學習一下英國的環境
[00:14:29.840 --> 00:14:32.160]  適應英國的生活、天氣
[00:14:32.160 --> 00:14:36.160]  我們的NHS的醫療制度
[00:14:36.160 --> 00:14:39.640]  遲些又說了,先賣年糕吧
[00:14:39.640 --> 00:14:41.560]  你學這些,是嗎?
[00:14:41.560 --> 00:14:42.760]  但我告訴你,不是
[00:14:42.760 --> 00:14:44.040]  最先學甚麼?
[00:14:44.040 --> 00:14:46.240]  學一下怎樣要慢下來
[00:14:46.240 --> 00:14:47.280]  「慢活」
[00:14:47.280 --> 00:14:49.240]  你知道現在潮流流行「慢活」這個字嗎?
[00:14:49.240 --> 00:14:51.200]  「Downshifting」,在精文中是這個字
[00:14:51.200 --> 00:14:54.800]  「慢活」,即是說你學真的要慢下來
[00:14:54.800 --> 00:14:55.720]  怎樣學?
[00:14:55.720 --> 00:14:59.240]  你先去超市排隊,你明白嗎?
[00:14:59.240 --> 00:15:01.160]  你買完東西,你去排隊
[00:15:01.160 --> 00:15:03.360]  那個阿婆
[00:15:03.360 --> 00:15:04.840]  不是阿婆,即是阿公都有
[00:15:04.840 --> 00:15:05.960]  即是他很慢
[00:15:05.960 --> 00:15:08.960]  他就和你看看這個多少錢
[00:15:08.960 --> 00:15:11.400]  又看不到,又按個鐘叫人來
[00:15:11.400 --> 00:15:14.360]  接著又和你的熟客聊聊天
[00:15:14.360 --> 00:15:15.520]  說一下今天天氣
[00:15:15.520 --> 00:15:16.960]  說一下你近來去完旅行
[00:15:16.960 --> 00:15:18.800]  你就在後面趕時間
[00:15:18.800 --> 00:15:20.520]  是嗎?有沒有經過這麼多經歷?
[00:15:20.520 --> 00:15:22.920]  我經歷了40年,所以我很習慣
[00:15:22.920 --> 00:15:25.520]  因為你學習「慢活」
[00:15:25.520 --> 00:15:29.040]  學習要「慢」的生活
[00:15:29.040 --> 00:15:30.560]  這個是很重要的
[00:15:30.560 --> 00:15:32.880]  要我們「慢」下來,是嗎?
[00:15:32.880 --> 00:15:34.320]  其實我同樣的,我不是笑你們
[00:15:34.320 --> 00:15:35.720]  我回香港,我很不習慣
[00:15:35.720 --> 00:15:37.480]  我去的快餐店,麥當勞那些
[00:15:37.480 --> 00:15:40.280]  我心跳得很快
[00:15:40.280 --> 00:15:42.200]  我還沒看清楚那個牌有什麼食物
[00:15:42.200 --> 00:15:43.320]  他就要問你
[00:15:43.320 --> 00:15:44.840]  接著後面的人就推開你
[00:15:44.840 --> 00:15:46.520]  又說你「慢」,是嗎?
[00:15:46.520 --> 00:15:48.640]  我是很緊張的,知道嗎?
[00:15:48.640 --> 00:15:51.120]  是囉,所以我女兒更加不想進去
[00:15:51.120 --> 00:15:52.960]  因為她要看英文
[00:15:52.960 --> 00:15:55.200]  所以她更加「慢」
[00:15:55.200 --> 00:15:56.880]  所以她一定找我幫她喊
