
[00:00:00.000 --> 00:00:02.000]  政治媒體平安
[00:02:15.000 --> 00:02:19.000]  以耶路撒冷教會為唯一的核心點
[00:02:19.000 --> 00:02:22.000]  如果你稍為認識史道行傳
[00:02:22.000 --> 00:02:24.000]  早期教會發展歷史的話
[00:02:24.000 --> 00:02:29.000]  你知道第二間甚至更大的教會興起了
[00:02:29.000 --> 00:02:31.000]  就是安提阿教會
[00:02:31.000 --> 00:02:35.000]  安提阿教會不單止是在異邦世界裏面
[00:02:35.000 --> 00:02:37.000]  興起了一間相當強的教會
[00:02:37.000 --> 00:02:41.000]  也漸漸成為了一個猜拳的中心
[00:02:41.000 --> 00:02:45.000]  早期主要是耶路撒冷猜派很多人出來
[00:02:45.000 --> 00:02:48.000]  後來它就成為了一個比較鞏固的基地
[00:02:48.000 --> 00:02:50.000]  安提阿也會再猜人出來
[00:02:50.000 --> 00:02:53.000]  很多時候安提阿和耶路撒冷教會
[00:02:53.000 --> 00:02:56.000]  就會有一定的聯繫、會議
[00:02:56.000 --> 00:03:00.000]  簡單來說甚至是一種叮噹碼頭的情況
[00:03:00.000 --> 00:03:04.000]  在安提阿教會有先知、有教師
[00:03:04.000 --> 00:03:08.000]  它沒有特別講清楚巴拿巴是屬於先知還是教師
[00:03:08.000 --> 00:03:10.000]  西緬是先知還是教師
[00:03:10.000 --> 00:03:12.000]  有些沒有太過清楚
[00:03:12.000 --> 00:03:17.000]  總之信仰裏面的領袖有五個興起了來
[00:03:17.000 --> 00:03:22.000]  它裏面已經開始有不同種族的人
[00:03:22.000 --> 00:03:25.000]  再不是純猶太人
[00:03:25.000 --> 00:03:30.000]  有和權貴一齊來去長大的人
[00:03:30.000 --> 00:03:32.000]  有法利賽的訴羅
[00:03:32.000 --> 00:03:34.000]  有古利內人
[00:03:34.000 --> 00:03:37.000]  也有巴拿巴相當熟
[00:03:37.000 --> 00:03:41.000]  總之你感覺好像有五個英雄人物出來
[00:03:41.000 --> 00:03:46.000]  留意在第二節是講到他們那裏是教會
[00:03:46.000 --> 00:03:50.000]  教會行上去做一些事的時候
[00:03:50.000 --> 00:03:52.000]  聖靈就做事了
[00:03:52.000 --> 00:03:55.000]  他們行上的是侍奉主
[00:03:55.000 --> 00:03:56.000]  禁食禁食
[00:03:56.000 --> 00:04:00.000]  我想好像有個括號沒有發生的事就是禱告
[00:04:00.000 --> 00:04:03.000]  即是他們會照常去禁食祈禱
[00:04:03.000 --> 00:04:04.000]  去服侍上帝
[00:04:04.000 --> 00:04:06.000]  去運作教會的時候
[00:04:06.000 --> 00:04:10.000]  不是他們說我們這間教會已經很大間了
[00:04:10.000 --> 00:04:12.000]  或者我們這間教會已經很好了
[00:04:12.000 --> 00:04:13.000]  我們要去做多些事
[00:04:13.000 --> 00:04:15.000]  是聖靈說
[00:04:15.000 --> 00:04:20.000]  要為我你去差派巴拿巴和訴羅
[00:04:20.000 --> 00:04:25.000]  去做我召他們出來做的工作
[00:04:25.000 --> 00:04:27.000]  結構上好像有點怪怪的
[00:04:27.000 --> 00:04:29.000]  或者這樣說
[00:04:29.000 --> 00:04:32.000]  聖靈和教會說
[00:04:32.000 --> 00:04:37.000]  我其實已經召了那幾個人
[00:04:37.000 --> 00:04:39.000]  要出去做些事
[00:04:39.000 --> 00:04:42.000]  你按我心意
[00:04:42.000 --> 00:04:45.000]  就差派他們出去
[00:04:45.000 --> 00:04:47.000]  從宣教來講
[00:04:47.000 --> 00:04:51.000]  這裏是一個很好的典範
[00:04:51.000 --> 00:04:54.000]  既是有感動的宣教士
[00:04:54.000 --> 00:04:56.000]  或者想出去的人
[00:04:56.000 --> 00:05:00.000]  有這個呼召
[00:05:00.000 --> 00:05:05.000]  同時教會也收到聖靈來的電話
[00:05:05.000 --> 00:05:06.000]  收到call
[00:05:06.000 --> 00:05:08.000]  我要叫他們幾個出去
[00:05:08.000 --> 00:05:13.000]  教會請你就差他們出去
[00:05:13.000 --> 00:05:14.000]  換句話說
[00:05:14.000 --> 00:05:17.000]  一個合神心意的宣教工作
[00:05:17.000 --> 00:05:21.000]  不單止上帝興起有個人很有感動
[00:05:21.000 --> 00:05:22.000]  我一定要去做些什麼
[00:05:22.000 --> 00:05:25.000]  教會也會和應的
[00:05:25.000 --> 00:05:26.000]  共鳴的
[00:05:26.000 --> 00:05:28.000]  是彼此有不同的向度
[00:05:28.000 --> 00:05:31.000]  因著聖靈的呼籲
[00:05:31.000 --> 00:05:33.000]  而召他們出去
[00:05:33.000 --> 00:05:36.000]  然後又不是這樣吹的
[00:05:36.000 --> 00:05:38.000]  其實有點像我們現在的一些猜拳
[00:05:38.000 --> 00:05:39.000]  去到第三節
[00:05:39.000 --> 00:05:42.000]  於是禁食禱告
[00:05:42.000 --> 00:05:45.000]  按守在他們頭上
[00:05:45.000 --> 00:05:48.000]  就打發他們出去
[00:05:48.000 --> 00:05:51.000]  首先又是一些禁食禱告
[00:05:51.000 --> 00:05:53.000]  問清了上帝的心意
[00:05:53.000 --> 00:05:54.000]  然後有按立
[00:05:54.000 --> 00:05:56.000]  然後有差派
[00:05:56.000 --> 00:06:01.000]  一直這種觀念延伸到今時今日
[00:06:01.000 --> 00:06:03.000]  很多宣教的理念
[00:06:03.000 --> 00:06:06.000]  在教會裡面猜人出去
[00:06:06.000 --> 00:06:08.000]  仍然會有這些事情發生
[00:06:08.000 --> 00:06:10.000]  於是第四節那裡
[00:06:10.000 --> 00:06:11.000]  再出現聖靈
[00:06:11.000 --> 00:06:13.000]  聖靈不單止成為
[00:06:13.000 --> 00:06:15.000]  使團主裡面一個很大的心
[00:06:15.000 --> 00:06:17.000]  在這個猜
[00:06:17.000 --> 00:06:20.000]  同感一靈地猜出去
[00:06:20.000 --> 00:06:22.000]  經過驗證之後
[00:06:22.000 --> 00:06:26.000]  他們是被聖靈猜出去的
[00:06:26.000 --> 00:06:28.000]  原來不是教會的光彩
[00:06:28.000 --> 00:06:30.000]  不是教會的光榮
[00:06:30.000 --> 00:06:33.000]  是教會聽聖靈的話
[00:06:33.000 --> 00:06:35.000]  聖靈猜他出去
[00:06:35.000 --> 00:06:38.000]  於是他們就坐船去啟程
[00:06:38.000 --> 00:06:41.000]  去到他們要去的地方
[00:06:41.000 --> 00:06:43.000]  然後第五節
[00:06:43.000 --> 00:06:47.000]  第五節無論是耶穌用的策略
[00:06:47.000 --> 00:06:49.000]  使團主都經常用的策略
[00:06:49.000 --> 00:06:50.000]  他們去到什麼地步
[00:06:50.000 --> 00:06:53.000]  在猶太人國會堂裡面傳講上帝的道
[00:06:53.000 --> 00:06:55.000]  也有約翰作他們的助手
[00:06:55.000 --> 00:06:58.000]  這個約翰在《解經》那裡都相對複雜
[00:06:58.000 --> 00:07:00.000]  究竟是誰來的
[00:07:00.000 --> 00:07:03.000]  總之有助手在不同的堂會裡面
[00:07:03.000 --> 00:07:05.000]  去輔助他們
[00:07:05.000 --> 00:07:08.000]  未必是我們所理解十二使徒的約翰
[00:07:08.000 --> 00:07:10.000]  也有人說是
[00:07:10.000 --> 00:07:13.000]  在那裡我就不作一個定案
[00:07:13.000 --> 00:07:15.000]  簡單而言
[00:07:15.000 --> 00:07:20.000]  首先有感動在人那裡發生
[00:07:20.000 --> 00:07:24.000]  再有感動教會同感一靈
[00:07:24.000 --> 00:07:26.000]  成為猜派者
[00:07:26.000 --> 00:07:28.000]  齊心去驗證
[00:07:28.000 --> 00:07:30.000]  去準備
[00:07:30.000 --> 00:07:32.000]  安納差遣
[00:07:32.000 --> 00:07:35.000]  而教會理解到這件事情
[00:07:35.000 --> 00:07:39.000]  不是自己光榮與羞辱的事
[00:07:39.000 --> 00:07:41.000]  那是聖靈的工作
[00:07:41.000 --> 00:07:43.000]  他們啟程
[00:07:43.000 --> 00:07:45.000]  去到宣教的地方
[00:07:45.000 --> 00:07:48.000]  有一個很清楚的策略
[00:07:48.000 --> 00:07:49.000]  耶穌也是這樣
[00:07:49.000 --> 00:07:50.000]  保羅也是這樣
[00:07:50.000 --> 00:07:52.000]  去到什麼都不找
[00:07:52.000 --> 00:07:54.000]  主要找兩種人
[00:07:54.000 --> 00:07:57.000]  一就是找猶太人的會堂
[00:07:57.000 --> 00:07:59.000]  二就是找權貴
[00:07:59.000 --> 00:08:02.000]  當然今時今日我們宣教不會叫他們去找猶太人會堂
[00:08:02.000 --> 00:08:03.000]  不一定的
[00:08:03.000 --> 00:08:04.000]  但當時來說
[00:08:04.000 --> 00:08:09.000]  因為基督教還是一個相當新的宗教
[00:08:09.000 --> 00:08:11.000]  大家都完全還是不知道
[00:08:11.000 --> 00:08:13.000]  你所謂信耶穌是什麼傢伙
[00:08:13.000 --> 00:08:14.000]  不過耶穌的名字
[00:08:14.000 --> 00:08:17.000]  隱隱約約在不同地方都有人聽過
[00:08:17.000 --> 00:08:19.000]  所以他們很需要
[00:08:19.000 --> 00:08:21.000]  去他們淵源的地方
[00:08:21.000 --> 00:08:23.000]  就是由猶太教那裡出來的地方
[00:08:23.000 --> 00:08:25.000]  在會堂講
[00:08:25.000 --> 00:08:27.000]  舊約講的彌賽亞站是耶穌
[00:08:27.000 --> 00:08:28.000]  耶穌已經來了
[00:08:28.000 --> 00:08:29.000]  死了
[00:08:29.000 --> 00:08:30.000]  所以比較容易
[00:08:30.000 --> 00:08:33.000]  來到一層一層的傳下去
[00:08:33.000 --> 00:08:39.000]  今天我們華府穿牆心靈堂
[00:08:39.000 --> 00:08:41.000]  的猜拳又會是怎樣呢
[00:08:41.000 --> 00:08:42.000]  在這個經文怎麼說呢
[00:08:42.000 --> 00:08:45.000]  聖靈
[00:08:45.000 --> 00:08:48.000]  叫你去
[00:08:48.000 --> 00:08:51.000]  聖靈
[00:08:51.000 --> 00:08:53.000]  同時
[00:08:53.000 --> 00:08:55.000]  告訴教會
[00:08:55.000 --> 00:08:57.000]  要分派你去
[00:08:57.000 --> 00:09:01.000]  可能不單只是短孫
[00:09:01.000 --> 00:09:03.000]  可能呼召你的人生
[00:09:03.000 --> 00:09:05.000]  要成為一個宣教士
[00:09:05.000 --> 00:09:08.000]  一個牧羊人
[00:09:08.000 --> 00:09:09.000]  我不知道聖靈
[00:09:09.000 --> 00:09:11.000]  呼召你的人生
[00:09:11.000 --> 00:09:12.000]  做什麼
[00:09:12.000 --> 00:09:16.000]  但是聖靈
[00:09:16.000 --> 00:09:18.000]  在你的生命裡面
[00:09:18.000 --> 00:09:19.000]  有所呼召
[00:09:19.000 --> 00:09:21.000]  沒錯
[00:09:21.000 --> 00:09:22.000]  當我們去考慮
[00:09:22.000 --> 00:09:24.000]  不如我們今年去哪裡短孫
[00:09:24.000 --> 00:09:26.000]  我們是真的會有選擇
[00:09:26.000 --> 00:09:27.000]  及考慮的
[00:09:27.000 --> 00:09:29.000]  我們會看我們的假期
[00:09:29.000 --> 00:09:30.000]  是不是
[00:09:30.000 --> 00:09:31.000]  你去不去
[00:09:31.000 --> 00:09:32.000]  你去不去
[00:09:32.000 --> 00:09:33.000]  你不去我不去
[00:09:33.000 --> 00:09:34.000]  可能會有
[00:09:34.000 --> 00:09:35.000]  但願
[00:09:35.000 --> 00:09:37.000]  很多人性的選擇
[00:09:37.000 --> 00:09:38.000]  我們放在
[00:09:38.000 --> 00:09:40.000]  第二重的層次
[00:09:40.000 --> 00:09:41.000]  第一個
[00:09:41.000 --> 00:09:42.000]  核心的層次就是
[00:09:42.000 --> 00:09:44.000]  聖靈
[00:09:44.000 --> 00:09:46.000]  正在呼籲你
[00:09:46.000 --> 00:09:47.000]  要去
[00:09:47.000 --> 00:09:49.000]  地德斯文的地方
[00:09:49.000 --> 00:09:51.000]  可能那個不是跨港的宣教
[00:09:51.000 --> 00:09:53.000]  是本地的宣教
[00:09:53.000 --> 00:09:55.000]  都不出奇的
[00:09:55.000 --> 00:09:57.000]  我們將會
[00:09:57.000 --> 00:09:59.000]  剛剛早兩天最新的消息
[00:09:59.000 --> 00:10:01.000]  防處
[00:10:01.000 --> 00:10:03.000]  批准了我們在唐慶當日
[00:10:03.000 --> 00:10:05.000]  在
[00:10:05.000 --> 00:10:07.000]  商場那裡
[00:10:07.000 --> 00:10:09.000]  讓我們搞一個嘉年華會
[00:10:09.000 --> 00:10:11.000]  請繼續
[00:10:11.000 --> 00:10:13.000]  來到去為這件事祈禱
[00:10:13.000 --> 00:10:15.000]  為什麼呢
[00:10:15.000 --> 00:10:17.000]  首先
[00:10:17.000 --> 00:10:19.000]  我們真的要辛苦所有
[00:10:19.000 --> 00:10:21.000]  受敬者
[00:10:21.000 --> 00:10:23.000]  我們過去習慣
[00:10:23.000 --> 00:10:25.000]  通常敬老主日什麼時候吃飯
[00:10:25.000 --> 00:10:27.000]  下午去吃一餐飯
[00:10:27.000 --> 00:10:29.000]  今年我們會改做和你吃晚飯
[00:10:29.000 --> 00:10:30.000]  好聽就是說
[00:10:30.000 --> 00:10:32.000]  今年我們再隆重一點吃晚飯
[00:10:32.000 --> 00:10:34.000]  是因為有嘉年華會的時間調配
[00:10:34.000 --> 00:10:36.000]  我們午餐實在
[00:10:36.000 --> 00:10:38.000]  時間相對趕急
[00:10:38.000 --> 00:10:40.000]  可能會令到長輩
[00:10:40.000 --> 00:10:42.000]  晚上不習慣出街
[00:10:42.000 --> 00:10:44.000]  略為辛苦了一點
[00:10:44.000 --> 00:10:46.000]  願當中的長輩
[00:10:46.000 --> 00:10:48.000]  以及家庭來配合
[00:10:48.000 --> 00:10:50.000]  亦都很多謝執事
[00:10:50.000 --> 00:10:52.000]  餐飯包辦給我們
[00:10:52.000 --> 00:10:54.000]  不是負責吃完
[00:10:54.000 --> 00:10:56.000]  是負責運作
[00:10:56.000 --> 00:10:58.000]  協調等各樣東西
[00:10:58.000 --> 00:11:00.000]  讓教務專心來預備嘉年華會
[00:11:00.000 --> 00:11:02.000]  亦都不是純粹因為我們唐慶
[00:11:02.000 --> 00:11:04.000]  很開心出去搞一下
[00:11:04.000 --> 00:11:06.000]  我們真的很希望
[00:11:06.000 --> 00:11:08.000]  透過我們唐慶
[00:11:08.000 --> 00:11:10.000]  是和華富邨的居民
[00:11:10.000 --> 00:11:12.000]  同樂
[00:11:12.000 --> 00:11:14.000]  亦將福音傳開
[00:11:14.000 --> 00:11:16.000]  完了崇拜之後
[00:11:16.000 --> 00:11:18.000]  外面會有一個招募表
[00:11:18.000 --> 00:11:20.000]  我們那天需要有攤位的人幫手
[00:11:20.000 --> 00:11:22.000]  我們會有
[00:11:22.000 --> 00:11:24.000]  不同的少年活動的攤位
[00:11:24.000 --> 00:11:26.000]  會有健康檢查的攤位
[00:11:26.000 --> 00:11:28.000]  還有一個
[00:11:28.000 --> 00:11:30.000]  還有一個招募
[00:11:30.000 --> 00:11:32.000]  是招募大英姐妹幫手做展板
[00:11:32.000 --> 00:11:34.000]  即是教會有些什麼
[00:11:34.000 --> 00:11:36.000]  然後在當日
[00:11:36.000 --> 00:11:38.000]  他們做報導隊
[00:11:38.000 --> 00:11:40.000]  在嘉年華會裏面
[00:11:40.000 --> 00:11:42.000]  可以和居民傾談
[00:11:42.000 --> 00:11:44.000]  邀請他們回教會
[00:11:44.000 --> 00:11:46.000]  向他們傳福音
[00:11:46.000 --> 00:11:48.000]  我們需要聖靈
[00:11:48.000 --> 00:11:50.000]  呼籲你出來
[00:11:50.000 --> 00:11:52.000]  呼籲你出來去做這些事
[00:11:52.000 --> 00:11:54.000]  我們希望當日
[00:11:54.000 --> 00:11:56.000]  不單止有我們華富邨的
[00:11:56.000 --> 00:11:58.000]  讚美操敬拜隊
[00:11:58.000 --> 00:12:00.000]  還有其他的
[00:12:00.000 --> 00:12:02.000]  唐妹大英姐妹的敬拜隊
[00:12:02.000 --> 00:12:04.000]  一齊來
[00:12:04.000 --> 00:12:06.000]  我們今年要跳主禱文
[00:12:06.000 --> 00:12:08.000]  我還未看到主禱文怎樣跳
[00:12:08.000 --> 00:12:10.000]  聖靈帶領
[00:12:10.000 --> 00:12:12.000]  不知道到時會變成什麼怪舞
[00:12:12.000 --> 00:12:14.000]  但就是
[00:12:14.000 --> 00:12:16.000]  讓居民看到
[00:12:16.000 --> 00:12:18.000]  我們是一間怎樣的教會
[00:12:18.000 --> 00:12:20.000]  這個是
[00:12:20.000 --> 00:12:22.000]  聖靈感動教務
[00:12:22.000 --> 00:12:24.000]  領袖團隊
[00:12:24.000 --> 00:12:26.000]  要去的去向
[00:12:26.000 --> 00:12:28.000]  願你都收到呼籲
[00:12:28.000 --> 00:12:30.000]  願你都看到這個事情
[00:12:30.000 --> 00:12:32.000]  就好像
[00:12:32.000 --> 00:12:34.000]  試圖行傳時代
[00:12:34.000 --> 00:12:36.000]  他們那個情況
[00:12:36.000 --> 00:12:38.000]  有聖靈的呼召
[00:12:38.000 --> 00:12:40.000]  群體有聖靈的呼召
[00:12:40.000 --> 00:12:42.000]  於是他們去了
[00:12:42.000 --> 00:12:44.000]  一去遇到什麼呢
[00:12:44.000 --> 00:12:46.000]  第六節至第八節他們遇到什麼
[00:12:46.000 --> 00:12:48.000]  遇到假先知
[00:12:48.000 --> 00:12:50.000]  遇到術士
[00:12:50.000 --> 00:12:52.000]  經過傳道
[00:12:52.000 --> 00:12:54.000]  他們已經做了很多功夫
[00:12:54.000 --> 00:12:56.000]  我們叫做走了一個圈
[00:12:56.000 --> 00:12:58.000]  可能去過不同的
[00:12:58.000 --> 00:13:00.000]  猶太人
[00:13:00.000 --> 00:13:02.000]  堂會裏面
[00:13:02.000 --> 00:13:04.000]  來到港島
[00:13:04.000 --> 00:13:06.000]  遇到一個法術
[00:13:06.000 --> 00:13:08.000]  假先知的猶太人
[00:13:08.000 --> 00:13:10.000]  這個稱呼很有趣
[00:13:10.000 --> 00:13:12.000]  首先是法術
[00:13:12.000 --> 00:13:14.000]  假先知
[00:13:14.000 --> 00:13:16.000]  而他是什麼人
[00:13:16.000 --> 00:13:18.000]  是猶太人
[00:13:18.000 --> 00:13:20.000]  所以
[00:13:20.000 --> 00:13:22.000]  當這個福音策略
[00:13:22.000 --> 00:13:24.000]  他們五個人去到猶太會堂
[00:13:24.000 --> 00:13:26.000]  傳講上帝的道
[00:13:26.000 --> 00:13:28.000]  某程度
[00:13:28.000 --> 00:13:30.000]  和這個人的名字叫什麼
[00:13:30.000 --> 00:13:32.000]  巴耶蘇
[00:13:32.000 --> 00:13:34.000]  他不是叫假耶蘇
[00:13:34.000 --> 00:13:36.000]  他的名字是巴耶蘇
[00:13:36.000 --> 00:13:38.000]  真的和他有一些
[00:13:38.000 --> 00:13:40.000]  衝突
[00:13:40.000 --> 00:13:42.000]  因為他是充當先知
[00:13:42.000 --> 00:13:44.000]  同時他又站在術士的身份
[00:13:44.000 --> 00:13:46.000]  究竟他怎樣
[00:13:46.000 --> 00:13:48.000]  可以傳播到他呢
[00:13:48.000 --> 00:13:50.000]  在猶太人社群裏面
[00:13:50.000 --> 00:13:52.000]  聽起來就很光怪陸離
[00:13:52.000 --> 00:13:54.000]  聖經沒有太過交代
[00:13:54.000 --> 00:13:56.000]  究竟他是身兼兩職
[00:13:56.000 --> 00:13:58.000]  令到當地的猶太人都認為
[00:13:58.000 --> 00:14:00.000]  可以既是法術士
[00:14:00.000 --> 00:14:02.000]  又是先知
[00:14:02.000 --> 00:14:04.000]  還是其他原因
[00:14:04.000 --> 00:14:06.000]  還是因為他攀附著權貴
[00:14:06.000 --> 00:14:08.000]  因為方伯是他的職下名
[00:14:08.000 --> 00:14:10.000]  地方官 事求保羅
[00:14:10.000 --> 00:14:12.000]  所以沒有人敢對他
[00:14:12.000 --> 00:14:14.000]  這個錯誤的信仰
[00:14:14.000 --> 00:14:16.000]  諸多批評呢
[00:14:16.000 --> 00:14:18.000]  不知道
[00:14:18.000 --> 00:14:20.000]  總之就出現了
[00:14:20.000 --> 00:14:22.000]  不是先將福音傳開
[00:14:22.000 --> 00:14:24.000]  是他對著幹
[00:14:24.000 --> 00:14:26.000]  巴耶蘇這個字有兩個
[00:14:26.000 --> 00:14:28.000]  可能性的解釋
[00:14:28.000 --> 00:14:30.000]  一是救主的兒子
[00:14:30.000 --> 00:14:32.000]  第二就是約書亞的兒子
[00:14:32.000 --> 00:14:34.000]  兩個可能性都有
[00:14:34.000 --> 00:14:36.000]  這個可能是他
[00:14:36.000 --> 00:14:38.000]  自己給他自己一個
[00:14:38.000 --> 00:14:40.000]  即是
[00:14:40.000 --> 00:14:42.000]  後來改的名都不出奇
[00:14:42.000 --> 00:14:44.000]  如果是
[00:14:44.000 --> 00:14:46.000]  約書亞之子
[00:14:46.000 --> 00:14:48.000]  有少少機會
[00:14:48.000 --> 00:14:50.000]  但如果是救主之子
[00:14:50.000 --> 00:14:52.000]  猶太人肯定不會幫自己的兒子改名
[00:14:52.000 --> 00:14:54.000]  即是將來
[00:14:54.000 --> 00:14:56.000]  五文豪會不會生個兒子叫五耶蘇
[00:14:56.000 --> 00:14:58.000]  如果是
[00:14:58.000 --> 00:15:00.000]  我想他這一世都要解話
[00:15:00.000 --> 00:15:02.000]  我不是兒子
[00:15:02.000 --> 00:15:04.000]  不過我有感動叫他耶蘇
[00:15:04.000 --> 00:15:06.000]  不是那個耶蘇
[00:15:06.000 --> 00:15:08.000]  你說他是不是要不停解話
[00:15:08.000 --> 00:15:10.000]  你說他是不是從幼稚園開始被人笑到老
[00:15:10.000 --> 00:15:12.000]  你不會這樣去改名
[00:15:12.000 --> 00:15:14.000]  總之這個人
[00:15:14.000 --> 00:15:16.000]  來到去
[00:15:16.000 --> 00:15:18.000]  是事求保羅
[00:15:18.000 --> 00:15:20.000]  不是保羅
[00:15:20.000 --> 00:15:22.000]  事求保羅的隨緣
[00:15:22.000 --> 00:15:24.000]  即是屬於他的跟班
[00:15:24.000 --> 00:15:26.000]  有官隔離一些術者
[00:15:26.000 --> 00:15:28.000]  要留意那是外邦世界
[00:15:28.000 --> 00:15:30.000]  外邦世界
[00:15:30.000 --> 00:15:32.000]  當時的希臘神秘宗教
[00:15:32.000 --> 00:15:34.000]  以及術士的論述
[00:15:34.000 --> 00:15:36.000]  是非常流行
[00:15:36.000 --> 00:15:38.000]  和普遍的事
[00:15:38.000 --> 00:15:40.000]  不過他的頂頭上司
[00:15:40.000 --> 00:15:42.000]  事求保羅是一個什麼人
[00:15:42.000 --> 00:15:44.000]  根據第七節說
[00:15:44.000 --> 00:15:46.000]  他是一個通達的人
[00:15:46.000 --> 00:15:48.000]  簡單的說
[00:15:48.000 --> 00:15:50.000]  叫開明的人
[00:15:50.000 --> 00:15:52.000]  接納度很高的人
[00:15:52.000 --> 00:15:54.000]  很聰明的人
[00:15:54.000 --> 00:15:56.000]  很開放的人
[00:15:56.000 --> 00:15:58.000]  所以他邀請
[00:15:58.000 --> 00:16:00.000]  從安提安來到的
[00:16:00.000 --> 00:16:02.000]  這五個比較有能力的人
[00:16:02.000 --> 00:16:04.000]  特別提到巴拿巴及蘇羅
[00:16:04.000 --> 00:16:06.000]  要聽什麼
[00:16:06.000 --> 00:16:08.000]  上帝的道
[00:16:08.000 --> 00:16:10.000]  換句話說
[00:16:10.000 --> 00:16:12.000]  在這個充當先知的巴耶蘇
[00:16:12.000 --> 00:16:14.000]  都有提到
[00:16:14.000 --> 00:16:16.000]  雷同猶太教的東西
[00:16:16.000 --> 00:16:18.000]  有的
[00:16:18.000 --> 00:16:20.000]  不過就講到怎樣
[00:16:20.000 --> 00:16:22.000]  記不記得上星期
[00:16:22.000 --> 00:16:24.000]  牧師在報告上
[00:16:24.000 --> 00:16:26.000]  相對地鄭重說了什麼
[00:16:26.000 --> 00:16:28.000]  有什麼異端出現了
[00:16:28.000 --> 00:16:32.000]  東方閃電
[00:16:32.000 --> 00:16:34.000]  我都估不到
[00:16:34.000 --> 00:16:36.000]  那些資訊真的
[00:16:36.000 --> 00:16:38.000]  爆發這麼快
[00:16:38.000 --> 00:16:40.000]  講這個問題的嚴重性
[00:16:40.000 --> 00:16:42.000]  就是今期時代論壇的頭版
[00:16:42.000 --> 00:16:44.000]  就馬上講這件事
[00:16:44.000 --> 00:16:46.000]  原來
[00:16:46.000 --> 00:16:48.000]  不只是南區
[00:16:48.000 --> 00:16:50.000]  元朗
[00:16:50.000 --> 00:16:52.000]  紅磡
[00:16:52.000 --> 00:16:54.000]  相繼都同步
[00:16:54.000 --> 00:16:56.000]  出現
[00:16:56.000 --> 00:16:58.000]  東方閃電的事
[00:16:58.000 --> 00:17:00.000]  然後就開始學習東方
[00:17:00.000 --> 00:17:02.000]  因為我真的不認識他們
[00:17:02.000 --> 00:17:04.000]  對於在我之前來說
[00:17:04.000 --> 00:17:06.000]  東方閃電和西方閃電
[00:17:06.000 --> 00:17:08.000]  好像沒什麼分別
[00:17:08.000 --> 00:17:10.000]  然後去做一些練習
[00:17:10.000 --> 00:17:12.000]  又很好
