
[00:00:00.000 --> 00:00:02.640]  好,頂梓湖早晨
[00:02:07.440 --> 00:02:14.280]  畢竟恩福堂也算是香港數一數二
[00:02:14.280 --> 00:02:17.880]  你知道香港最多人聚會的教會是哪一間嗎?
[00:02:17.880 --> 00:02:21.440]  聽說是菲律賓的
[00:02:21.440 --> 00:02:23.760]  聽聞是過萬有多的
[00:02:23.760 --> 00:02:27.440]  所以華人可能恩福堂比較多
[00:02:27.440 --> 00:02:31.000]  我記得那天祈禱會有11個人
[00:02:31.000 --> 00:02:35.320]  那晚崇拜有四百多人
[00:02:35.320 --> 00:02:38.880]  我就贈了一句
[00:02:38.880 --> 00:02:41.160]  我說教會真是厲害了
[00:02:41.160 --> 00:02:42.440]  11個人祈禱
[00:02:42.440 --> 00:02:44.200]  教會都坐得這麼滿
[00:02:44.200 --> 00:02:46.600]  如果有100個人祈禱
[00:02:46.600 --> 00:02:49.360]  教會馬上就擠滿了
[00:02:49.360 --> 00:02:52.320]  有些人就開始討論
[00:02:52.320 --> 00:02:54.120]  為什麼人們不去祈禱會
[00:02:54.120 --> 00:02:59.600]  或者為什麼人們不習慣祈禱
[00:02:59.600 --> 00:03:02.520]  其中一個很直接的說法是
[00:03:02.520 --> 00:03:07.480]  根本我們不太相信祈禱是我們的需要
[00:03:07.480 --> 00:03:12.000]  或者我們不太相信祈禱是有果效的
[00:03:12.000 --> 00:03:16.600]  我們甚至可以聰明一點說
[00:03:16.600 --> 00:03:18.000]  其實也不需要很奇怪
[00:03:18.000 --> 00:03:20.600]  我要說的神都知道
[00:03:20.600 --> 00:03:22.200]  心照的
[00:03:22.200 --> 00:03:24.840]  我說「主啊」
[00:03:24.840 --> 00:03:26.120]  「求祢」
[00:03:26.120 --> 00:03:27.840]  「搞掂」
[00:03:27.840 --> 00:03:28.600]  奉主的名
[00:03:28.600 --> 00:03:29.320]  「阿門」
[00:03:29.320 --> 00:03:30.840]  四句就說完了
[00:03:30.840 --> 00:03:33.240]  「主」你都知道
[00:03:33.240 --> 00:03:37.600]  「我就求祢」
[00:03:37.600 --> 00:03:38.640]  「In your name」
[00:03:38.640 --> 00:03:40.360]  「搞掂」
[00:03:40.360 --> 00:03:42.680]  其實祈禱有多難
[00:03:42.680 --> 00:03:47.720]  很在乎你有多大的信心
[00:03:47.720 --> 00:03:48.880]  信心是什麼呢?
[00:03:48.880 --> 00:03:50.160]  弟兄姊妹
[00:03:50.160 --> 00:03:51.280]  我不知道你們
[00:03:51.280 --> 00:03:52.480]  我引言那裡說
[00:03:52.480 --> 00:03:55.800]  信心的代價有多大
[00:03:55.800 --> 00:03:59.600]  或者那些生活的例子
[00:03:59.600 --> 00:04:00.800]  有沒有父母
[00:04:00.800 --> 00:04:01.880]  或者你覺得
[00:04:01.880 --> 00:04:03.000]  如果你有子女
[00:04:03.000 --> 00:04:05.600]  你不鼓勵他做警察的
[00:04:05.600 --> 00:04:07.040]  即今時今日的香港
[00:04:07.040 --> 00:04:09.080]  你不鼓勵他做警察的
[00:04:09.080 --> 00:04:11.640]  你拍一下手吧,1、2、3
[00:04:11.640 --> 00:04:15.760]  嘩,這個拍得這麼快
[00:04:15.760 --> 00:04:16.960]  你現在有子女
[00:04:16.960 --> 00:04:18.600]  有些弟弟妹妹
[00:04:18.600 --> 00:04:21.440]  你不鼓勵他做消防員的
[00:04:21.440 --> 00:04:24.080]  特別你留意到香港這麼多迷你倉
[00:04:24.080 --> 00:04:27.000]  是吧
[00:04:27.000 --> 00:04:27.720]  那你又
[00:04:27.720 --> 00:04:28.560]  我想
[00:04:28.560 --> 00:04:31.640]  你會不會鼓勵你的姐妹妹妹
[00:04:31.640 --> 00:04:33.600]  叫他們不要做空中小姐
[00:04:33.600 --> 00:04:35.280]  很危險
[00:04:35.280 --> 00:04:37.960]  做空中小姐危不危險?
[00:04:37.960 --> 00:04:39.280]  除了怕有凶懶
[00:04:39.280 --> 00:04:41.080]  又怕有麻疹
[00:04:41.080 --> 00:04:43.400]  知道嗎?
[00:04:43.400 --> 00:04:44.600]  教書
[00:04:44.600 --> 00:04:45.400]  在香港教書
[00:04:45.400 --> 00:04:45.720]  你不怕
[00:04:45.720 --> 00:04:46.520]  在美國教書
[00:04:46.520 --> 00:04:48.080]  你怕不怕?
[00:04:48.080 --> 00:04:49.560]  怕什麼?
[00:04:49.560 --> 00:04:51.520]  校園槍擊
[00:04:51.520 --> 00:04:52.600]  你送什麼給他?
[00:04:52.600 --> 00:04:53.760]  當他教書
[00:04:53.760 --> 00:04:55.080]  避彈衣
[00:04:55.080 --> 00:04:57.240]  打媽兩件
[00:04:57.240 --> 00:04:58.480]  是不是?
[00:04:58.480 --> 00:05:01.200]  為什麼怕?
[00:05:01.200 --> 00:05:02.400]  我又想問
[00:05:02.400 --> 00:05:03.440]  在香港信主
[00:05:03.440 --> 00:05:05.600]  說信耶穌容易
[00:05:05.600 --> 00:05:09.560]  在巴基斯坦說信耶穌容易嗎?
[00:05:09.560 --> 00:05:11.080]  在香港容易
[00:05:11.080 --> 00:05:13.960]  香港說信耶穌為什麼容易?
[00:05:13.960 --> 00:05:14.920]  因為
[00:05:14.920 --> 00:05:17.360]  沒什麼代價
[00:05:17.360 --> 00:05:19.280]  什麼時候你信
[00:05:19.280 --> 00:05:21.040]  如果我在香港
[00:05:21.040 --> 00:05:22.320]  上飛機之前
[00:05:22.320 --> 00:05:24.040]  你是真的信耶穌
[00:05:24.040 --> 00:05:24.960]  真的
[00:05:24.960 --> 00:05:25.880]  現在
[00:05:25.880 --> 00:05:26.920]  我夾
[00:05:26.920 --> 00:05:29.240]  夾了志偉上去巴基斯坦的飛機
[00:05:29.240 --> 00:05:31.560]  我倒部再問你一次
[00:05:31.560 --> 00:05:35.640]  你是信耶穌嗎?
[00:05:35.640 --> 00:05:37.600]  去了百富街而已
[00:05:37.600 --> 00:05:38.440]  但是
[00:05:38.440 --> 00:05:40.520]  為什麼我們的信心
[00:05:40.520 --> 00:05:41.720]  在不同的地方
[00:05:41.720 --> 00:05:43.200]  不同的處境
[00:05:43.200 --> 00:05:44.440]  會不一樣呢?
[00:05:44.440 --> 00:05:45.520]  因為信心
[00:05:45.520 --> 00:05:49.200]  和有沒有代價有分別
[00:05:49.200 --> 00:05:50.720]  以前聽過一個例子
[00:05:50.720 --> 00:05:53.960]  有一個特技人
[00:05:53.960 --> 00:05:56.600]  在兩個大廈中間
[00:05:56.600 --> 00:05:58.720]  走鋼線
[00:05:58.720 --> 00:06:00.600]  走來走去玩花式
[00:06:00.600 --> 00:06:02.200]  當然他拿著一支棍子
[00:06:02.200 --> 00:06:05.160]  他說你信不信我揹著一個人過去
[00:06:05.160 --> 00:06:06.920]  我都可以
[00:06:06.920 --> 00:06:08.680]  那些人說信信信
[00:06:08.680 --> 00:06:09.280]  是吧
[00:06:09.280 --> 00:06:10.360]  好啊好啊
[00:06:10.360 --> 00:06:12.520]  那就你了
[00:06:12.520 --> 00:06:14.040]  他就不去
[00:06:14.040 --> 00:06:14.920]  那他就是
[00:06:14.920 --> 00:06:16.040]  信不信?
[00:06:16.040 --> 00:06:18.240]  他就是不信
[00:06:18.240 --> 00:06:19.800]  那我問你
[00:06:19.800 --> 00:06:22.200]  你不用回答我這些敏感的問題
[00:06:22.200 --> 00:06:23.320]  但我都要問你
[00:06:23.320 --> 00:06:25.280]  你信不信逃犯條例
[00:06:25.280 --> 00:06:26.360]  OK了呢
[00:06:26.360 --> 00:06:32.160]  是和以往沒有分別的?
[00:06:32.160 --> 00:06:34.160]  你真的不回答我?
[00:06:34.160 --> 00:06:34.800]  但我就想
[00:06:34.800 --> 00:06:37.520]  我連買罐奶粉都沒有信心
[00:06:37.520 --> 00:06:42.240]  我怎會夠膽信一些更難的東西呢?
[00:06:42.240 --> 00:06:44.040]  所以信心
[00:06:44.040 --> 00:06:46.320]  有時說很容易的
[00:06:46.320 --> 00:06:48.280]  我沒什麼信心
[00:06:48.280 --> 00:06:51.360]  我祈完禱也沒什麼感動
[00:06:51.360 --> 00:06:53.360]  我病了
[00:06:53.360 --> 00:06:54.320]  或者我找工作
[00:06:54.320 --> 00:06:55.360]  或者我做什麼
[00:06:55.360 --> 00:06:57.960]  有些什麼你要用信心的
[00:06:57.960 --> 00:07:00.040]  其實我們很多時候真的要用信心
[00:07:00.040 --> 00:07:01.960]  我們的信心很小兒科
[00:07:01.960 --> 00:07:05.000]  因為我們不用付什麼代價
[00:07:05.000 --> 00:07:07.280]  我們因為說信是很輕鬆的
[00:07:07.280 --> 00:07:08.560]  因為沒什麼代價
[00:07:08.560 --> 00:07:11.400]  甚至有時有好處
[00:07:11.400 --> 00:07:13.840]  但信心有時顯得真實
[00:07:13.840 --> 00:07:18.320]  就是你信那一刻有沒有什麼代價呢?
[00:07:18.320 --> 00:07:21.200]  聽說文革的時候曾經發生過一件這樣的事
[00:07:21.200 --> 00:07:24.440]  在一個家庭教會
[00:07:24.440 --> 00:07:27.600]  開始聚會沒多久
[00:07:27.600 --> 00:07:31.720]  突然有人一腳踢爛了一道門
[00:07:31.720 --> 00:07:36.040]  有個人穿著制服衝進來
[00:07:36.040 --> 00:07:39.640]  後面跟著一群人的兇神惡煞
[00:07:39.640 --> 00:07:40.680]  跟著說
[00:07:40.680 --> 00:07:45.680]  現在你們非法聚會
[00:07:45.680 --> 00:07:47.560]  但我想問
[00:07:47.560 --> 00:07:52.480]  有誰不是基督徒不是信耶穌的
[00:07:52.480 --> 00:07:55.440]  你們可以離開
[00:07:55.440 --> 00:07:56.880]  我再說一次
[00:07:56.880 --> 00:08:01.320]  誰不是基督徒的你們可以離開
[00:08:01.320 --> 00:08:03.040]  他又再哄一下
[00:08:03.040 --> 00:08:04.880]  過了一陣子
[00:08:04.880 --> 00:08:06.440]  你們看著我的眼睛
[00:08:06.440 --> 00:08:10.200]  有些人就起來離開
[00:08:10.200 --> 00:08:13.080]  陸陸續續就離開
[00:08:13.080 --> 00:08:16.840]  他就說我最後再說一次
[00:08:16.840 --> 00:08:18.640]  我像不像?不像
[00:08:18.640 --> 00:08:20.680]  要兇一點
[00:08:20.680 --> 00:08:25.520]  不是真的基督徒的離開這裡
[00:08:25.520 --> 00:08:27.640]  這裡就不關你的事
[00:08:27.640 --> 00:08:29.400]  不會再追究
[00:08:29.400 --> 00:08:30.680]  跟著走了一大半
[00:08:30.680 --> 00:08:33.400]  剩下一小半
[00:08:33.400 --> 00:08:35.560]  走完關門
[00:08:35.560 --> 00:08:39.440]  跟著那個人就宣佈站出來
[00:08:39.440 --> 00:08:41.560]  那些假的弟兄走了
[00:08:41.560 --> 00:08:45.760]  我們可以繼續聚會
[00:08:45.760 --> 00:08:46.720]  很害怕
[00:08:46.720 --> 00:08:48.480]  如果今天有人這樣衝進來
[00:08:48.480 --> 00:08:51.160]  穿著制服
[00:08:51.160 --> 00:08:53.040]  跟著說我要去洗手間
[00:08:53.040 --> 00:08:56.080]  有個電話 先聽聽
[00:08:56.080 --> 00:08:59.280]  我剛剛送貨 剛剛順風順到來
[00:08:59.280 --> 00:09:03.400]  其實我是新朋友來參觀
[00:09:03.400 --> 00:09:07.440]  但什麼時候我們說我們真的信
[00:09:07.440 --> 00:09:13.800]  就反映你是不是知道做那件事的代價
[00:09:13.800 --> 00:09:15.960]  我們婚前輔導
[00:09:15.960 --> 00:09:21.280]  經常有人問婚前輔導做什麼的
[00:09:21.280 --> 00:09:26.680]  最近有人跟我說有人求婚成功了
[00:09:26.680 --> 00:09:29.960]  我遙遠地說
[00:09:29.960 --> 00:09:34.680]  婚前輔導最重要回答一個問題
[00:09:34.680 --> 00:09:38.920]  知不知道跟這個人結婚最終的代價是什麼
[00:09:38.920 --> 00:09:41.000]  如果你知道就OK了
[00:09:41.000 --> 00:09:43.440]  我們婚前輔導就是幫你回答這個問題
[00:09:43.440 --> 00:09:46.200]  你回答了就去吧
[00:09:46.200 --> 00:09:48.880]  你放心去吧
[00:09:48.880 --> 00:09:50.400]  你知不知道信心
[00:09:50.400 --> 00:09:53.000]  如果跟代價沒有掛勾
[00:09:53.000 --> 00:09:54.400]  那個不是真正的信心
[00:09:54.400 --> 00:09:57.280]  你知不知道信耶穌
[00:09:57.280 --> 00:10:00.160]  可能會付什麼代價 弟兄姊妹
[00:10:00.160 --> 00:10:03.160]  我上次也說過
[00:10:03.160 --> 00:10:06.560]  對了 他馬上回應我了
[00:10:06.560 --> 00:10:12.840]  在蘇丹的那個叫米利暗的姊妹
[00:10:12.840 --> 00:10:14.640]  不斷召喚我
[00:10:14.640 --> 00:10:19.120]  就說做基督徒的代價有多大
[00:10:19.120 --> 00:10:21.560]  他被判死刑
[00:10:21.560 --> 00:10:24.320]  被判犯姦淫罪
[00:10:24.320 --> 00:10:26.600]  罰打藤一百藤
[00:10:26.600 --> 00:10:29.240]  你知道打藤一百藤一定死
[00:10:29.240 --> 00:10:31.520]  普通人都捱不了十藤八藤
[00:10:31.520 --> 00:10:34.280]  多強壯的人都
[00:10:34.280 --> 00:10:36.280]  但是後來神拯救他
[00:10:36.280 --> 00:10:40.320]  他死也不肯放棄自己的信仰
[00:10:40.320 --> 00:10:43.680]  弟兄姊妹 你在信什麼
[00:10:43.680 --> 00:10:46.600]  信仰的代價是什麼
[00:10:46.600 --> 00:10:47.800]  你搭飛機
[00:10:47.800 --> 00:10:50.000]  你是信飛機
[00:10:50.000 --> 00:10:55.680]  整個機師和crew
[00:10:55.680 --> 00:10:56.880]  整個隊工
[00:10:56.880 --> 00:10:58.040]  你搭巴士
[00:10:58.040 --> 00:10:58.840]  你看醫生
[00:10:58.840 --> 00:11:00.640]  你做手術
[00:11:00.640 --> 00:11:02.320]  你做工作
[00:11:02.320 --> 00:11:03.840]  你做建築工人也好
[00:11:03.840 --> 00:11:05.840]  做開車也好
[00:11:05.840 --> 00:11:09.400]  你信你的車的零件
[00:11:09.400 --> 00:11:11.520]  弟兄姊妹 你信耶穌
[00:11:11.520 --> 00:11:14.520]  你是否全生命地相信
[00:11:14.520 --> 00:11:16.400]  今天我們看這段經文
[00:11:16.400 --> 00:11:17.760]  它說了一個很重要
[00:11:17.760 --> 00:11:19.640]  一個很簡短的記載
[00:11:19.640 --> 00:11:20.840]  但是在我們教育歷史上
[00:11:20.840 --> 00:11:22.560]  是一個很重要的禱告
[00:11:22.560 --> 00:11:24.400]  我們再一次看一看
[00:11:24.400 --> 00:11:28.320]  第四章二十三節
[00:11:28.320 --> 00:11:30.000]  它說當彼得約翰
[00:11:30.000 --> 00:11:31.600]  他們被拘留了一晚
[00:11:31.600 --> 00:11:33.280]  又見完公會的大祭司
[00:11:33.280 --> 00:11:35.400]  和那些長老之後
[00:11:35.400 --> 00:11:38.040]  因為他們沒有辦法否定
[00:11:38.040 --> 00:11:40.720]  他們所走的那個叫做「騎腿」
[00:11:40.720 --> 00:11:42.400]  四十多年與生俱來
[00:11:42.400 --> 00:11:45.600]  是逼了那個人行走
[00:11:45.600 --> 00:11:47.360]  在聖殿出入
[00:11:47.360 --> 00:11:48.840]  每個人都認得他
[00:11:48.840 --> 00:11:51.880]  其他人都認得彼得和約翰
[00:11:51.880 --> 00:11:54.440]  在聖殿敬拜神的猶太人
[00:11:54.440 --> 00:11:56.520]  都一起歸名要給神
[00:11:56.520 --> 00:11:57.760]  否定不了
[00:11:57.760 --> 00:12:00.000]  所以他們只能夠恐嚇他們
[00:12:00.000 --> 00:12:01.840]  威嚇他們就放他們走
[00:12:01.840 --> 00:12:04.680]  不准他們奉耶穌的名
[00:12:04.680 --> 00:12:08.440]  去傳講復活的事
[00:12:08.440 --> 00:12:10.160]  他們二十三節那裡就說
[00:12:10.160 --> 00:12:15.080]  他們回去就匯報了這件事
[00:12:15.080 --> 00:12:17.400]  二十四節就說他們禱告
[00:12:17.400 --> 00:12:18.200]  他們第一句
[00:12:18.200 --> 00:12:20.600]  我們只是讀二十四節的禱告
[00:12:20.600 --> 00:12:21.920]  預備起
[00:12:21.920 --> 00:12:31.320]  (主持人說話)
[00:12:31.320 --> 00:12:32.280]  好
[00:12:32.280 --> 00:12:34.080]  第一個就是他禱告
[00:12:34.080 --> 00:12:36.480]  那個是主宰
[00:12:36.480 --> 00:12:41.600]  他那裡翻譯是一個對主權的神
[00:12:41.600 --> 00:12:44.760]  那個有絕對主權的神
[00:12:44.760 --> 00:12:46.720]  他說主宰
[00:12:46.720 --> 00:12:49.520]  我們有絕對主權的神
[00:12:49.520 --> 00:12:50.080]  他信什麼?
[00:12:50.080 --> 00:12:53.000]  他說你是創造天地海
[00:12:53.000 --> 00:12:56.160]  和所有萬物的各位
[00:12:56.160 --> 00:12:57.440]  你是創造者
[00:12:57.440 --> 00:12:59.800]  你是萬事萬物的根源
[00:12:59.800 --> 00:13:02.080]  你是獨一的真神
[00:13:02.080 --> 00:13:04.120]  很清晰
[00:13:04.120 --> 00:13:06.480]  他們信神是創造的主
[00:13:06.480 --> 00:13:08.560]  是生命的主
[00:13:08.560 --> 00:13:11.480]  所以之前四章十九節
[00:13:11.480 --> 00:13:12.520]  彼得說什麼?
[00:13:12.520 --> 00:13:15.360]  聽從人不聽從神
[00:13:15.360 --> 00:13:18.080]  哪樣合理?你們說
[00:13:18.080 --> 00:13:19.640]  所以他們回去
[00:13:19.640 --> 00:13:24.280]  他們就禱告這個做天地萬物的主
[00:13:24.280 --> 00:13:26.520]  他們信的神是這樣的神
[00:13:26.520 --> 00:13:28.480]  我們再讀第二十八節
[00:13:28.480 --> 00:13:30.480]  預備起
[00:13:30.480 --> 00:13:42.080]  他們信神所預定 所命定 所預定的事
[00:13:42.080 --> 00:13:45.520]  一定會成就
[00:13:45.520 --> 00:13:48.240]  他們看到那些敵人
[00:13:48.240 --> 00:13:50.920]  就是按照聖經所說
[00:13:50.920 --> 00:13:51.920]  聖經怎麼說
[00:13:51.920 --> 00:13:54.320]  事情就怎麼發生
[00:13:54.320 --> 00:13:56.360]  我們就怎麼相信
[00:13:56.360 --> 00:13:57.280]  弟兄姊妹
[00:13:57.280 --> 00:14:00.760]  他們信神是創造的主宰
[00:14:00.760 --> 00:14:02.040]  祂有絕對的主權
[00:14:02.040 --> 00:14:05.040]  他們信神有祂的話語
[00:14:05.040 --> 00:14:06.880]  祂的計劃傳遞了
[00:14:06.880 --> 00:14:08.240]  已經讓他們知道
[00:14:08.240 --> 00:14:09.400]  耶穌基督復活之後
[00:14:09.400 --> 00:14:12.680]  有四十天跟他們說神覺的事
[00:14:12.680 --> 00:14:14.120]  整個過程
[00:14:14.120 --> 00:14:17.880]  他們有根有機的信仰
[00:14:17.880 --> 00:14:20.040]  這裡我想問
[00:14:20.040 --> 00:14:22.960]  當一個群體被威嚇
[00:14:22.960 --> 00:14:27.280]  被逼迫 只是開始被逼迫
[00:14:27.280 --> 00:14:29.280]  他們就是祈禱
[00:14:29.280 --> 00:14:31.480]  整個圖文很有趣
[00:14:31.480 --> 00:14:35.480]  他們沒有求主求祢保護我
[00:14:35.480 --> 00:14:38.520]  叫他們不要亂來
[00:14:38.520 --> 00:14:40.720]  叫他們溫和一點
[00:14:40.720 --> 00:14:44.680]  祂不是叫主拿走那些困難
[00:14:44.680 --> 00:14:47.680]  祂說 祂信神是創造的主
[00:14:47.680 --> 00:14:50.760]  祂也是信神有計劃
[00:14:50.760 --> 00:14:52.760]  祂是祂的手 祂的旨意
[00:14:52.760 --> 00:14:55.760]  一定會成就
[00:14:55.760 --> 00:14:57.480]  但是我第一句
[00:14:57.480 --> 00:14:58.640]  就是禱告就夠
[00:14:58.640 --> 00:15:00.160]  為什麼遇到逼迫
[00:15:00.160 --> 00:15:03.080]  他們只是禱告
[00:15:03.080 --> 00:15:04.600]  你記得第一章
[00:15:04.600 --> 00:15:07.440]  耶穌叫他們留在耶路撒冷
[00:15:07.440 --> 00:15:08.720]  等候聖靈的時候
[00:15:08.720 --> 00:15:10.240]  他們都是禱告
[00:15:10.240 --> 00:15:11.480]  他們走在一起
[00:15:11.480 --> 00:15:15.800]  一百二十人就在牢房上禱告
[00:15:15.800 --> 00:15:19.560]  保羅和西拉坐在牢裡也是禱告
[00:15:19.560 --> 00:15:24.040]  頂梓梅 聖經說受苦的時候就要禱告
[00:15:24.040 --> 00:15:26.120]  但是有時候你會不會問
[00:15:26.120 --> 00:15:28.400]  除了祈禱還有什麼可以做
[00:15:28.400 --> 00:15:29.760]  就是祈禱
[00:15:29.760 --> 00:15:32.600]  祈禱有用嗎
[00:15:32.600 --> 00:15:35.000]  我見過很多患重病的人
[00:15:35.000 --> 00:15:39.760]  或者有很多在危難裡面的人
[00:15:39.760 --> 00:15:40.880]  去祈禱
[00:15:40.880 --> 00:15:41.520]  去潛禱
[00:15:41.520 --> 00:15:42.640]  他想做
[00:15:42.640 --> 00:15:46.440]  他沒有什麼可以做
[00:15:46.440 --> 00:15:52.040]  何時他真的肯謙卑下來祈禱
[00:15:52.040 --> 00:15:54.440]  他可以做的事情都做過了
[00:15:54.440 --> 00:15:55.800]  都沒有用
[00:15:55.800 --> 00:15:58.720]  他才肯死死氣坐下來祈禱
[00:15:58.720 --> 00:16:04.040]  頂梓梅 其實單單祈禱
[00:16:04.040 --> 00:16:05.120]  其實我們知道
[00:16:05.120 --> 00:16:08.200]  祈禱很多時候改變不了環境
[00:16:08.200 --> 00:16:11.440]  但很多時候神都沒有刻意去改變環境
[00:16:11.440 --> 00:16:12.960]  祈禱為什麼重要呢
[00:16:12.960 --> 00:16:17.480]  祈禱是因為我們人不知道自己需要改變
[00:16:17.480 --> 00:16:20.360]  我們人不知道自己離開了
[00:16:20.360 --> 00:16:22.400]  不明白神的心意
[00:16:22.400 --> 00:16:26.640]  祈禱就是神幫我們開我們的心眼
[00:16:26.640 --> 00:16:28.520]  我們越有屬靈的眼光
[00:16:28.520 --> 00:16:31.000]  看得到世界所發生的事
[00:16:31.000 --> 00:16:33.840]  我們就會很坦然 很平靜
[00:16:33.840 --> 00:16:37.040]  我們就不會停下來
[00:16:37.040 --> 00:16:38.960]  我們就不會只要求神
[00:16:38.960 --> 00:16:40.040]  你給我這樣東西
[00:16:40.040 --> 00:16:42.800]  給我那樣東西
[00:16:42.800 --> 00:16:44.840]  我們就不會投訴
[00:16:44.840 --> 00:16:48.640]  頂梓梅 為什麼神要我們禱告
[00:16:48.640 --> 00:16:50.640]  因為神的旨意
[00:16:50.640 --> 00:16:52.600]  祂說叫萬事互相效力
[00:16:52.600 --> 00:16:55.760]  你信不信神真的叫萬事互相效力
[00:16:55.760 --> 00:16:58.160]  就算死了
[00:16:58.160 --> 00:17:02.480]  我們都是可以得勝
[00:17:02.480 --> 00:17:03.640]  因為我們可以復活
[00:17:03.640 --> 00:17:04.880]  你打機
[00:17:04.880 --> 00:17:06.320]  你又怕不怕打
[00:17:06.320 --> 00:17:07.800]  哎呀 走錯了
[00:17:07.800 --> 00:17:09.240]  復活囉
[00:17:09.240 --> 00:17:10.120]  有沒有玩過
[00:17:10.120 --> 00:17:11.760]  來過來過
[00:17:11.760 --> 00:17:12.840]  21秒就掛了
[00:17:12.840 --> 00:17:13.800]  來過來過
[00:17:13.800 --> 00:17:14.520]  是不是
[00:17:14.520 --> 00:17:15.560]  經常都來過
[00:17:15.560 --> 00:17:17.640]  前面那局不算
[00:17:17.640 --> 00:17:18.360]  你兒子就說
[00:17:18.360 --> 00:17:19.160]  什麼不算
[00:17:19.160 --> 00:17:20.280]  你明明輸給我爸爸
[00:17:20.280 --> 00:17:20.720]  不算
[00:17:20.720 --> 00:17:22.720]  那局是復活
[00:17:22.720 --> 00:17:25.880]  經常都復活
[00:17:25.880 --> 00:17:27.160]  但是真的
[00:17:27.160 --> 00:17:29.520]  如果耶穌真的復活
[00:17:29.520 --> 00:17:31.400]  耶穌說叫死人復活
[00:17:31.400 --> 00:17:33.920]  為什麼我們不可以信
[00:17:33.920 --> 00:17:35.840]  耶穌今天沒有改變環境
[00:17:35.840 --> 00:17:37.280]  因為什麼
[00:17:37.280 --> 00:17:40.320]  雖然周圍可以有很多東西恐嚇我們
[00:17:40.320 --> 00:17:42.160]  但是神可以給我們膽量
[00:17:42.160 --> 00:17:43.720]  給我們勇敢
[00:17:43.720 --> 00:17:45.960]  給我們有溫柔
[00:17:45.960 --> 00:17:49.800]  給我們有真正對公義的認識
[00:17:49.800 --> 00:17:52.720]  也給我們有節制
[00:17:52.720 --> 00:17:54.720]  有神學家研究這四樣東西
[00:17:54.720 --> 00:17:57.920]  是面對生命很艱難的挑戰的時候
[00:17:57.920 --> 00:17:58.840]  這四樣東西很寶貴
[00:17:58.840 --> 00:17:59.680]  第一
[00:17:59.680 --> 00:18:05.000]  就是我們求神讓我們知道什麼是公義
[00:18:05.000 --> 00:18:07.240]  特別面對政治
[00:18:07.240 --> 00:18:08.400]  政局
[00:18:08.400 --> 00:18:10.160]  時勢
[00:18:10.160 --> 00:18:11.240]  什麼是真正的公義
[00:18:11.240 --> 00:18:12.840]  我們求神顯明
[00:18:12.840 --> 00:18:15.320]  幫我們懂得分辨
[00:18:15.320 --> 00:18:16.040]  第二
[00:18:16.040 --> 00:18:19.960]  神給我們有溫和
[00:18:19.960 --> 00:18:20.760]  第三
[00:18:20.760 --> 00:18:22.800]  神給我們有節制
[00:18:22.800 --> 00:18:24.520]  更加想說
[00:18:24.520 --> 00:18:27.880]  神給我們勇敢
