
[00:00:00.000 --> 00:00:01.800]  各位家長早晨
[00:04:03.480 --> 00:04:04.480]  因為有一次跟小朋友說
[00:04:04.480 --> 00:04:05.480]  神愛世人的時候
[00:04:05.480 --> 00:04:07.480]  他們當中有些人說
[00:04:07.480 --> 00:04:09.480]  哇!好嘢!神愛世人
[00:04:09.480 --> 00:04:11.480]  不愛大人
[00:04:11.480 --> 00:04:14.480]  所以讓大家都去思想
[00:04:14.480 --> 00:04:15.480]  神愛世人
[00:04:15.480 --> 00:04:18.480]  愛所有的人
[00:04:18.480 --> 00:04:19.480]  聖經也講到
[00:04:19.480 --> 00:04:21.480]  世人都犯了罪
[00:04:21.480 --> 00:04:22.480]  世人都犯了罪
[00:04:22.480 --> 00:04:25.480]  是包括成年人和小朋友
[00:04:25.480 --> 00:04:28.480]  所以小朋友都需要救恩
[00:04:28.480 --> 00:04:32.480]  保羅在《提摩太前書》二章四節說
[00:04:32.480 --> 00:04:34.480]  他願意萬人得救
[00:04:34.480 --> 00:04:35.480]  明白真道
[00:04:35.480 --> 00:04:37.480]  這裡講到他
[00:04:37.480 --> 00:04:38.480]  是耶穌基督
[00:04:38.480 --> 00:04:40.480]  耶穌基督是願意萬人得救
[00:04:40.480 --> 00:04:42.480]  包括成年人和小朋友
[00:04:42.480 --> 00:04:45.480]  要明白真道
[00:04:45.480 --> 00:04:47.480]  接著保羅都勸勉
[00:04:47.480 --> 00:04:48.480]  那些侍奉主的人
[00:04:48.480 --> 00:04:50.480]  引若致竭脫離卑賤的事
[00:04:50.480 --> 00:04:52.480]  就必作貴重的器皿
[00:04:52.480 --> 00:04:53.480]  所有人
[00:04:53.480 --> 00:04:54.480]  包括大人小朋友
[00:04:54.480 --> 00:04:57.480]  如果致竭脫離卑賤的事
[00:04:57.480 --> 00:04:58.480]  就可以做貴重的器皿
[00:04:58.480 --> 00:05:02.480]  非常有使用
[00:05:02.480 --> 00:05:03.480]  主耶穌說
[00:05:03.480 --> 00:05:05.480]  讓小孩子到我這裡來
[00:05:05.480 --> 00:05:06.480]  不要禁止他們
[00:05:06.480 --> 00:05:07.480]  因為在天國的
[00:05:07.480 --> 00:05:09.480]  正是這樣的人
[00:05:09.480 --> 00:05:11.480]  這個句子
[00:05:11.480 --> 00:05:13.480]  主席剛才已經讀經的時候
[00:05:13.480 --> 00:05:15.480]  帶我們讀出來
[00:05:15.480 --> 00:05:17.480]  耶穌說這個句子的時候
[00:05:17.480 --> 00:05:19.480]  當中所有的動詞
[00:05:19.480 --> 00:05:21.480]  讓小孩子到我這裡來
[00:05:21.480 --> 00:05:23.480]  不要禁止他們
[00:05:23.480 --> 00:05:25.480]  在天國的正是這樣的人
[00:05:25.480 --> 00:05:29.480]  全部這些動詞都是現在式
[00:05:29.480 --> 00:05:33.480]  因為他關心的是兒童當下的情況
[00:05:33.480 --> 00:05:36.480]  所以在教會的兒童詞宮上
[00:05:36.480 --> 00:05:38.480]  這個才是最合乎聖經
[00:05:38.480 --> 00:05:41.480]  最好的看法
[00:05:41.480 --> 00:05:43.480]  其實人天生就具有
[00:05:43.480 --> 00:05:46.480]  神所賦予的尊嚴和權利
[00:05:46.480 --> 00:05:49.480]  應該受到尊重
[00:05:49.480 --> 00:05:50.480]  不分年紀
[00:05:50.480 --> 00:05:51.480]  性別
[00:05:51.480 --> 00:05:53.480]  學歷
[00:05:53.480 --> 00:05:57.480]  或者是經濟的條件
[00:05:57.480 --> 00:06:00.480]  或者是種族
[00:06:00.480 --> 00:06:03.480]  更加不會分高端或低端
[00:06:03.480 --> 00:06:05.480]  為什麼呢
[00:06:05.480 --> 00:06:08.480]  因為人有神的形象
[00:06:08.480 --> 00:06:10.480]  人有神的形象
[00:06:10.480 --> 00:06:12.480]  所以每一個人在神面前
[00:06:12.480 --> 00:06:14.480]  都是相同的
[00:06:14.480 --> 00:06:19.480]  是值得受到尊重和有權利的
[00:06:19.480 --> 00:06:22.480]  問大家一個問題
[00:06:22.480 --> 00:06:24.480]  聖經裏面說不可殺人
[00:06:24.480 --> 00:06:29.480]  其實這個誡命最早是何時出來的呢
[00:06:29.480 --> 00:06:31.480]  不可殺人
[00:06:31.480 --> 00:06:34.480]  我們很快就會想到十誡
[00:06:34.480 --> 00:06:39.480]  摩西大嶺以色列人出埃及過紅海
[00:06:39.480 --> 00:06:41.480]  去到西乃山的時候
[00:06:41.480 --> 00:06:43.480]  神就在西乃山上攀下十誡
[00:06:43.480 --> 00:06:45.480]  叫那些以色列人遵守
[00:06:45.480 --> 00:06:47.480]  不可以殺人
[00:06:47.480 --> 00:06:50.480]  但是其實不可殺人這個誡命
[00:06:50.480 --> 00:06:52.480]  是很早已經有了
[00:06:52.480 --> 00:06:54.480]  創世紀已經有了
[00:06:54.480 --> 00:06:57.480]  創世紀九章六節說到羅亞和他的家人
[00:06:57.480 --> 00:06:58.480]  和所有的動物
[00:06:58.480 --> 00:06:59.480]  方舟裏的動物
[00:06:59.480 --> 00:07:01.480]  出來離開方舟之後
[00:07:01.480 --> 00:07:04.480]  神就吩咐人要管理大地
[00:07:04.480 --> 00:07:06.480]  海洋和空中的生物
[00:07:06.480 --> 00:07:10.480]  神和人立約
[00:07:10.480 --> 00:07:12.480]  神和人立約的內容說
[00:07:12.480 --> 00:07:13.480]  泛漏人血的
[00:07:13.480 --> 00:07:15.480]  他的血也必被人所漏
[00:07:15.480 --> 00:07:17.480]  因為神做人
[00:07:17.480 --> 00:07:21.480]  是照自己的形象做的
[00:07:21.480 --> 00:07:24.480]  原來人起初被造的時候
[00:07:24.480 --> 00:07:25.480]  在伊甸園裏面
[00:07:25.480 --> 00:07:26.480]  神定規
[00:07:26.480 --> 00:07:27.480]  人可以吃甚麼
[00:07:27.480 --> 00:07:30.480]  可以吃樹上的果子、菜蔬
[00:07:30.480 --> 00:07:32.480]  所以人起初是要吃素的
[00:07:32.480 --> 00:07:34.480]  何時神准許人可以吃肉呢
[00:07:34.480 --> 00:07:36.480]  就是羅亞方舟事件之後
[00:07:36.480 --> 00:07:38.480]  當羅亞和他的家人
[00:07:38.480 --> 00:07:40.480]  那些動物離開了方舟之後
[00:07:40.480 --> 00:07:41.480]  神和他們立約
[00:07:41.480 --> 00:07:43.480]  就說動物你們都可以吃
[00:07:43.480 --> 00:07:44.480]  不過你們不可以吃牠的血
[00:07:44.480 --> 00:07:46.480]  因為牠的血代表牠的生命
[00:07:46.480 --> 00:07:47.480]  一定要放了血
[00:07:47.480 --> 00:07:49.480]  煮熟牠才吃
[00:07:49.480 --> 00:07:50.480]  但是他提到
[00:07:50.480 --> 00:07:53.480]  人是不可以殺人的
[00:07:53.480 --> 00:07:54.480]  泛漏人血的
[00:07:54.480 --> 00:07:55.480]  神是會審問的
[00:07:55.480 --> 00:07:57.480]  他的血必被人所漏
[00:07:57.480 --> 00:07:58.480]  神會審判的
[00:07:58.480 --> 00:08:01.480]  因為神造人
[00:08:01.480 --> 00:08:03.480]  是照著自己的形象所造
[00:08:03.480 --> 00:08:04.480]  其他的獸造之物
[00:08:04.480 --> 00:08:06.480]  其他的動物、野獸
[00:08:06.480 --> 00:08:08.480]  都沒有神的形象
[00:08:08.480 --> 00:08:09.480]  只有人有
[00:08:09.480 --> 00:08:12.480]  所以不可殺人的原因
[00:08:12.480 --> 00:08:16.480]  就是因為人有神的形象
[00:08:16.480 --> 00:08:18.480]  當時人已經犯了罪
[00:08:18.480 --> 00:08:21.480]  否則神都不會用洪水來毀滅這個地球
[00:08:21.480 --> 00:08:24.480]  但是仍然都有神的形象
[00:08:24.480 --> 00:08:26.480]  所以我們要尊重
[00:08:26.480 --> 00:08:30.480]  在威斯敏茲特的《教義問答》裡
[00:08:30.480 --> 00:08:31.480]  說到人存在的目的
[00:08:31.480 --> 00:08:33.480]  是為了榮耀神
[00:08:33.480 --> 00:08:35.480]  是要和神相交
[00:08:35.480 --> 00:08:37.480]  因為人有神的形象
[00:08:37.480 --> 00:08:39.480]  才能夠和神相交
[00:08:39.480 --> 00:08:40.480]  其他的生物
[00:08:40.480 --> 00:08:44.480]  其他的被造之物是不可以的
[00:08:44.480 --> 00:08:45.480]  我們人會問
[00:08:45.480 --> 00:08:46.480]  人算什麼呢?
[00:08:46.480 --> 00:08:49.480]  為什麼可以被神這麼重用呢?
[00:08:49.480 --> 00:08:51.480]  或者這麼重視呢?
[00:08:51.480 --> 00:08:52.480]  在《詩篇》第八篇裡說到
[00:08:52.480 --> 00:08:53.480]  人算什麼?
[00:08:53.480 --> 00:08:56.480]  你竟顧念他 砌人算什麼?
[00:08:56.480 --> 00:08:57.480]  你竟眷顧他
[00:08:57.480 --> 00:09:00.480]  我們經常都會唱這個詩歌
[00:09:00.480 --> 00:09:03.480]  我們問人是什麼?
[00:09:03.480 --> 00:09:05.480]  將人當成一種物件
[00:09:05.480 --> 00:09:06.480]  或者一種研究的對象
[00:09:06.480 --> 00:09:10.480]  可以去認識 可以了解 可以分析
[00:09:10.480 --> 00:09:13.480]  但是這位猶太的思想家
[00:09:13.480 --> 00:09:14.480]  克赦爾
[00:09:14.480 --> 00:09:19.480]  他認為人不是應該問人是什麼
[00:09:19.480 --> 00:09:22.480]  是應該問人是誰
[00:09:22.480 --> 00:09:23.480]  Who is man?
[00:09:23.480 --> 00:09:28.480]  他強調到人和神的關係
[00:09:28.480 --> 00:09:31.480]  當我問你是什麼和你是誰的時候
[00:09:31.480 --> 00:09:32.480]  是有分別的
[00:09:32.480 --> 00:09:34.480]  如果問你是什麼
[00:09:34.480 --> 00:09:36.480]  或者問我是什麼
[00:09:36.480 --> 00:09:38.480]  我就說我就是人
[00:09:38.480 --> 00:09:41.480]  接著我不知道再可以說我是什麼
[00:09:41.480 --> 00:09:43.480]  但是當問你是誰
[00:09:43.480 --> 00:09:45.480]  問我是誰的時候
[00:09:45.480 --> 00:09:46.480]  你說你是誰
[00:09:46.480 --> 00:09:48.480]  你說我是我子女的爸爸
[00:09:48.480 --> 00:09:49.480]  或者我子女的媽媽
[00:09:49.480 --> 00:09:54.480]  或者是我公司裡面的職員
[00:09:54.480 --> 00:09:56.480]  或者我某公司的老闆
[00:09:56.480 --> 00:09:59.480]  我就是太古城堂的墓者
[00:09:59.480 --> 00:10:01.480]  我是誰或者你是誰
[00:10:01.480 --> 00:10:03.480]  是一種關係
[00:10:03.480 --> 00:10:05.480]  是和另外的人有關的
[00:10:05.480 --> 00:10:08.480]  我是什麼只是一個物件
[00:10:08.480 --> 00:10:09.480]  所以很不同
[00:10:09.480 --> 00:10:11.480]  這個猶太的思想家克赦爾
[00:10:11.480 --> 00:10:15.480]  就是這樣提出這件事
[00:10:15.480 --> 00:10:17.480]  人有神的形象
[00:10:17.480 --> 00:10:19.480]  我們包含想和神相交
[00:10:19.480 --> 00:10:21.480]  因為我們有神的形象
[00:10:21.480 --> 00:10:25.480]  我們的被造和其他生物不同
[00:10:25.480 --> 00:10:28.480]  所以我們每一個人都要和神建立關係
[00:10:28.480 --> 00:10:30.480]  都要和他相交
[00:10:30.480 --> 00:10:33.480]  但是怎樣可以和神建立關係呢
[00:10:33.480 --> 00:10:36.480]  和我們福音的內容有關
[00:10:36.480 --> 00:10:40.480]  這個就是阿灣娜的福音輪子
[00:10:40.480 --> 00:10:43.480]  一個很簡單的福音
[00:10:43.480 --> 00:10:49.480]  福音的內容是耶穌基督他自己
[00:10:49.480 --> 00:10:51.480]  和他所成就的救恩
[00:10:51.480 --> 00:10:55.480]  耶穌基督犧牲為了拯救我們脫離罪
[00:10:55.480 --> 00:10:57.480]  中心就是哥倫多前書
[00:10:57.480 --> 00:11:00.480]  第十五章三至四節
[00:11:00.480 --> 00:11:03.480]  基督為我們死埋葬和復活
[00:11:03.480 --> 00:11:06.480]  而我們人的本質是怎樣呢
[00:11:06.480 --> 00:11:07.480]  我們看看下面
[00:11:07.480 --> 00:11:10.480]  人在羅馬書三章二十三節
[00:11:10.480 --> 00:11:11.480]  和六章二十三節
[00:11:11.480 --> 00:11:13.480]  講到人犯罪人有罪
[00:11:13.480 --> 00:11:16.480]  而罪的代價就是死亡
[00:11:16.480 --> 00:11:18.480]  人怎樣去到神那裏呢
[00:11:18.480 --> 00:11:21.480]  就是透過耶穌基督為我們死埋葬和復活
[00:11:21.480 --> 00:11:23.480]  可以去到那位聖潔的
[00:11:23.480 --> 00:11:28.480]  全能的一位至愛的神那裏
[00:11:28.480 --> 00:11:30.480]  在行動方面
[00:11:30.480 --> 00:11:32.480]  耶穌基督已經為我們釘十字架
[00:11:32.480 --> 00:11:35.480]  當我們還俗罪人的時候
[00:11:35.480 --> 00:11:39.480]  神就差派了愛子為我們而死
[00:11:39.480 --> 00:11:41.480]  因此我們得着這個救恩
[00:11:41.480 --> 00:11:43.480]  人所要做的就是純求
[00:11:43.480 --> 00:11:44.480]  當信主耶穌
[00:11:44.480 --> 00:11:46.480]  你和你一家都必得救
[00:11:46.480 --> 00:11:49.480]  這個就是很簡單的一個福音輪子
[00:11:49.480 --> 00:11:52.480]  介紹了耶穌基督所成就的救恩
[00:11:52.480 --> 00:11:57.480]  和我們的行動和我們的關係
[00:11:57.480 --> 00:12:00.480]  我們和神建立了關係之後
[00:12:00.480 --> 00:12:03.480]  我們作為在教會裏面的兒童志工
[00:12:03.480 --> 00:12:05.480]  或者兒童工作者
[00:12:05.480 --> 00:12:07.480]  我們怎樣牧養小朋友呢
[00:12:07.480 --> 00:12:09.480]  教小朋友甚麼呢
[00:12:09.480 --> 00:12:11.480]  在牧養向導方面
[00:12:11.480 --> 00:12:14.480]  其實在牧養小朋友
[00:12:14.480 --> 00:12:15.480]  或者我們作為教牧者
[00:12:15.480 --> 00:12:17.480]  我們要牧養成年信徒
[00:12:17.480 --> 00:12:19.480]  這些向導是相同的
[00:12:19.480 --> 00:12:21.480]  可以分三個方向
[00:12:21.480 --> 00:12:24.480]  第一是和神的關係
[00:12:24.480 --> 00:12:26.480]  我們教導小朋友
[00:12:26.480 --> 00:12:27.480]  要建立和神的關係
[00:12:27.480 --> 00:12:30.480]  我們要去過一個怎樣的生活呢
[00:12:30.480 --> 00:12:32.480]  就是一個敬畏神的生活
[00:12:32.480 --> 00:12:33.480]  要敬畏心靈的生活
[00:12:33.480 --> 00:12:35.480]  因為我們作為受造物
[00:12:35.480 --> 00:12:37.480]  我們的動作、我們的傳流
[00:12:37.480 --> 00:12:38.480]  都是在乎神的
[00:12:38.480 --> 00:12:40.480]  在《使徒行傳》第十七章
[00:12:40.480 --> 00:12:43.480]  講到保羅去到雅典傳福音的時候
[00:12:43.480 --> 00:12:44.480]  就和那些雅典人說
[00:12:44.480 --> 00:12:47.480]  我們的動作、傳流都是在乎神
[00:12:47.480 --> 00:12:48.480]  神是創造宇宙萬物
[00:12:48.480 --> 00:12:50.480]  當時雅典人有很多的偶像
[00:12:50.480 --> 00:12:51.480]  拜很多的神
[00:12:51.480 --> 00:12:55.480]  神保存我們才可以生活到現在
[00:12:55.480 --> 00:12:56.480]  我們才可以存在
[00:12:56.480 --> 00:12:58.480]  在《尼泊爾迷記》九章第六節
[00:12:58.480 --> 00:13:00.480]  請大家一起讀出
[00:13:00.480 --> 00:13:01.480]  預備起
[00:13:01.480 --> 00:13:06.480]  唯獨你是耶和華 你造了天和天上的天
[00:13:06.480 --> 00:13:10.480]  並天上的萬象 地和地上的萬物
[00:13:10.480 --> 00:13:12.480]  海和海中所有的
[00:13:12.480 --> 00:13:15.480]  這一切都是你所保存的
[00:13:15.480 --> 00:13:18.480]  這裡講到只有神
[00:13:18.480 --> 00:13:19.480]  只有耶和華
[00:13:19.480 --> 00:13:22.480]  祂是造了天和天上所有的東西
[00:13:22.480 --> 00:13:23.480]  天上的萬象
[00:13:23.480 --> 00:13:24.480]  地和地上的萬物
[00:13:24.480 --> 00:13:26.480]  海和海中所有的生物
[00:13:26.480 --> 00:13:28.480]  這些都是神所保存的
[00:13:28.480 --> 00:13:33.480]  如果神不保存這一切都會沒有了
[00:13:33.480 --> 00:13:35.480]  在我們和神的關係上
[00:13:35.480 --> 00:13:38.480]  除了是敬畏神的心靈生活之外
[00:13:38.480 --> 00:13:40.480]  我們信徒靈命成長的方向
[00:13:40.480 --> 00:13:44.480]  就是追求彰顯神的形象
[00:13:44.480 --> 00:13:46.480]  在《馬太福音》五章四十八節說
[00:13:46.480 --> 00:13:50.480]  你們要完全像你們的天父完全一樣
[00:13:50.480 --> 00:13:52.480]  記著聖經裡面神的吩咐
[00:13:52.480 --> 00:13:54.480]  神對人的要求
[00:13:54.480 --> 00:13:55.480]  耶穌基督的榜樣
[00:13:55.480 --> 00:13:57.480]  我們認出神是怎樣的
[00:13:57.480 --> 00:13:58.480]  然後我們效法基督
[00:13:58.480 --> 00:14:02.480]  活出豐盛的生命
[00:14:02.480 --> 00:14:04.480]  當我們看到神要求人怎樣
[00:14:04.480 --> 00:14:05.480]  好像說不可殺人
[00:14:05.480 --> 00:14:06.480]  原來神是很定規
[00:14:06.480 --> 00:14:07.480]  我們要尊重
[00:14:07.480 --> 00:14:10.480]  因為人有神的形象
[00:14:10.480 --> 00:14:13.480]  神要求人們內裡要誠實
[00:14:13.480 --> 00:14:16.480]  我們明白神是一位誠實的神
[00:14:16.480 --> 00:14:17.480]  祂說過的一定會實現
[00:14:17.480 --> 00:14:19.480]  一定會去做
[00:14:19.480 --> 00:14:23.480]  我們都要去追求彰顯神的形象
[00:14:23.480 --> 00:14:27.480]  好像天父完全一樣
[00:14:27.480 --> 00:14:29.480]  在和自己的關係方面
[00:14:29.480 --> 00:14:31.480]  我們教導小朋友要認出自己
[00:14:31.480 --> 00:14:32.480]  了解自己
[00:14:32.480 --> 00:14:34.480]  接受自己
[00:14:34.480 --> 00:14:35.480]  然後活出自己
[00:14:35.480 --> 00:14:39.480]  活出神在我們生命裡的帶領和心意
[00:14:39.480 --> 00:14:41.480]  每一個人有不同的強項
[00:14:41.480 --> 00:14:43.480]  有不同的弱點
[00:14:43.480 --> 00:14:45.480]  我們都要明白自己
[00:14:45.480 --> 00:14:48.480]  然後能夠活出神在我們生命裡的
[00:14:48.480 --> 00:14:50.480]  心意和帶領
[00:14:50.480 --> 00:14:51.480]  和大家分享經歷
[00:14:51.480 --> 00:14:56.480]  去年我們有澳門的親子宣教學習團
[00:14:56.480 --> 00:14:59.480]  我們帶小朋友去澳門體驗
[00:14:59.480 --> 00:15:01.480]  其中有一個環節
[00:15:01.480 --> 00:15:03.480]  其實每一個環節都學到東西
[00:15:03.480 --> 00:15:04.480]  就算吃飯也是
[00:15:04.480 --> 00:15:06.480]  我們帶小朋友去茶餐廳吃飯
[00:15:06.480 --> 00:15:08.480]  平時小朋友在香港
[00:15:08.480 --> 00:15:10.480]  或者去旅行也好
[00:15:10.480 --> 00:15:12.480]  坐下來就爸爸媽媽點菜
[00:15:12.480 --> 00:15:13.480]  叫什麼給他吃
[00:15:13.480 --> 00:15:14.480]  就算給他選
[00:15:14.480 --> 00:15:16.480]  他怎樣都不會考慮價錢問題
[00:15:16.480 --> 00:15:18.480]  我想小朋友點菜的時候
[00:15:18.480 --> 00:15:20.480]  但我們這個學習很不同
[00:15:20.480 --> 00:15:22.480]  我們有一個財政大臣
[00:15:22.480 --> 00:15:26.480]  一位導師負責管理預算和財務
[00:15:26.480 --> 00:15:29.480]  他說去到這個茶餐廳
[00:15:29.480 --> 00:15:31.480]  今天我們的預算是50元
[00:15:31.480 --> 00:15:32.480]  每人50元
[00:15:32.480 --> 00:15:33.480]  你就去吃
[00:15:33.480 --> 00:15:35.480]  那天就走到身水身寒
[00:15:35.480 --> 00:15:37.480]  其實每一天都走到身水身寒
[00:15:37.480 --> 00:15:38.480]  因為澳門很熱
[00:15:38.480 --> 00:15:39.480]  八月份的時候
[00:15:39.480 --> 00:15:40.480]  小朋友說很熱
[00:15:40.480 --> 00:15:41.480]  想喝東西
[00:15:41.480 --> 00:15:42.480]  但是看看餐牌
[00:15:42.480 --> 00:15:43.480]  不行
[00:15:43.480 --> 00:15:45.480]  點完飯再喝東西就不夠錢
[00:15:45.480 --> 00:15:47.480]  怎麼辦呢
[00:15:47.480 --> 00:15:49.480]  於是他就白費自己的小雨酒
[00:15:49.480 --> 00:15:51.480]  三個小朋友聚在一起
[00:15:51.480 --> 00:15:53.480]  我們三個就吃兩碟肉醬意粉
[00:15:53.480 --> 00:15:55.480]  然後就剩下錢
[00:15:55.480 --> 00:15:57.480]  剛剛好可以叫三杯飲料
[00:15:57.480 --> 00:15:58.480]  一人一杯
[00:15:58.480 --> 00:15:59.480]  就可以繼續吃
[00:15:59.480 --> 00:16:01.480]  這個都是學習
[00:16:01.480 --> 00:16:02.480]  其實學習的宣教士
[00:16:02.480 --> 00:16:04.480]  我們要用有限的資源
[00:16:04.480 --> 00:16:07.480]  但是怎樣可以用有限的資源
[00:16:07.480 --> 00:16:08.480]  令自己吃得飽
[00:16:08.480 --> 00:16:10.480]  吃得有營養呢
[00:16:10.480 --> 00:16:12.480]  這個就是小朋友都要學習
[00:16:12.480 --> 00:16:13.480]  其實每個人都不同
[00:16:13.480 --> 00:16:15.480]  我們都有自己的限制
[00:16:15.480 --> 00:16:16.480]  有自己的強項
[00:16:16.480 --> 00:16:18.480]  我們就要讓小朋友明白
[00:16:18.480 --> 00:16:21.480]  我們要發揮自己的恩賜
