
[00:00:00.000 --> 00:00:02.000]  (主席)大英姊妹平安
[00:02:06.000 --> 00:02:11.000]  (主席)我沒有想過要唱
[00:02:11.000 --> 00:02:14.000]  (主席)我們看這副歌
[00:02:14.000 --> 00:02:15.000]  (主席)好像講了甚麼
[00:02:15.000 --> 00:02:17.000]  (主席)以基督的心為心
[00:02:17.000 --> 00:02:19.000]  (主席)以他的眼看世界
[00:02:19.000 --> 00:02:22.000]  (主席)你身邊的人需要你我
[00:02:22.000 --> 00:02:25.000]  (主席)把冷漠變成愛
[00:02:25.000 --> 00:02:27.000]  (主席)這歌詞好像講了甚麼
[00:02:27.000 --> 00:02:29.000]  (主席)以基督的心為心
[00:02:29.000 --> 00:02:31.000]  (主席)把冷漠變成愛
[00:02:31.000 --> 00:02:33.000]  (主席)但我們問
[00:02:33.000 --> 00:02:34.000]  (主席)是真的嗎
[00:02:34.000 --> 00:02:36.000]  (主席)是真的嗎
[00:02:36.000 --> 00:02:39.000]  (主席)我們在《菲特比斯經文》
[00:02:39.000 --> 00:02:41.000]  (主席)看究竟以基督的心為心
[00:02:41.000 --> 00:02:44.000]  (主席)是否講神的愛
[00:02:44.000 --> 00:02:46.000]  (主席)包容、饒恕等等
[00:02:46.000 --> 00:02:49.000]  (主席)又或者是把冷漠變成愛
[00:02:49.000 --> 00:02:51.000]  (主席)還是保羅告訴我們
[00:02:51.000 --> 00:02:53.000]  (主席)甚麼是真正的
[00:02:53.000 --> 00:02:55.000]  (主席)以基督的心為心
[00:02:55.000 --> 00:02:57.000]  (主席)當我們看今天的這段經文
[00:02:57.000 --> 00:02:59.000]  (主席)你會見到有個「所以」
[00:02:59.000 --> 00:03:01.000]  (主席)即是一開始你會見到一個「所以」
[00:03:01.000 --> 00:03:03.000]  (主席)這個「所以」在表達甚麼
[00:03:03.000 --> 00:03:06.000]  (主席)就是在表達接著前面第一章講的東西
[00:03:06.000 --> 00:03:10.000]  (主席)因為前面第一章就講了一堆東西之後
[00:03:10.000 --> 00:03:12.000]  (主席)所以去到第二章
[00:03:12.000 --> 00:03:14.000]  (主席)一開始就說有個「所以」
[00:03:14.000 --> 00:03:16.000]  (主席)前面第一章講了甚麼呢
[00:03:16.000 --> 00:03:18.000]  (主席)前面第一章就講被囚的保羅
[00:03:18.000 --> 00:03:21.000]  (主席)去勉勵當時菲律賓的信徒
[00:03:21.000 --> 00:03:23.000]  (主席)我們如果有印象就是
[00:03:23.000 --> 00:03:24.000]  (主席)菲律賓的信徒是怎樣的
[00:03:24.000 --> 00:03:26.000]  (主席)對保羅的宣教工作一直是很支持的
[00:03:26.000 --> 00:03:29.000]  (主席)所以保羅他更加讚賞這班菲律賓的信徒
[00:03:29.000 --> 00:03:30.000]  (主席)說他們怎樣
[00:03:30.000 --> 00:03:34.000]  (主席)他們一直都是同心合意地去慶望福音
[00:03:34.000 --> 00:03:36.000]  (主席)並且保羅在第一章更加講了另一個標題
[00:03:36.000 --> 00:03:38.000]  (主席)那個標題就是講甚麼
[00:03:38.000 --> 00:03:39.000]  (主席)他說「活著就是基督」
[00:03:39.000 --> 00:03:40.000]  (主席)如果當我們去了解
[00:03:40.000 --> 00:03:48.000]  (主席)第一章講「活著就是基督」的意思就是為福音受苦
[00:03:48.000 --> 00:03:51.000]  (主席)當時寫這本菲律賓書的時候
[00:03:51.000 --> 00:03:55.000]  (主席)保羅正正是因為傳福音的緣故他被囚的時間
[00:03:55.000 --> 00:03:58.000]  (主席)他說正因為我們願意為福音受苦的緣故
[00:03:58.000 --> 00:04:00.000]  (主席)所以以此信徒要行事為人
[00:04:00.000 --> 00:04:01.000]  (主席)與基督的福音相稱
[00:04:01.000 --> 00:04:03.000]  (主席)我們就要同一個心智
[00:04:03.000 --> 00:04:05.000]  (主席)能夠站立得穩
[00:04:05.000 --> 00:04:06.000]  (主席)不怕逼迫
[00:04:06.000 --> 00:04:08.000]  (主席)這個很容易理解的
[00:04:08.000 --> 00:04:10.000]  (主席)當我們是一個群體
[00:04:10.000 --> 00:04:11.000]  (主席)我們同心的時候
[00:04:11.000 --> 00:04:13.000]  (主席)外面有多少攻擊
[00:04:13.000 --> 00:04:14.000]  (主席)有多少衝擊
[00:04:14.000 --> 00:04:15.000]  (主席)我們都不怕的
[00:04:15.000 --> 00:04:20.000]  (主席)最後更可以為福音齊心努力
[00:04:20.000 --> 00:04:22.000]  (主席)所以到了第二章
[00:04:22.000 --> 00:04:23.000]  (主席)所以之後
[00:04:23.000 --> 00:04:26.000]  (主席)保羅就講了我們要同心
[00:04:26.000 --> 00:04:28.000]  (主席)保羅形容的同心是這樣的
[00:04:28.000 --> 00:04:30.000]  (主席)他說在基督裡有甚麼的勸勉
[00:04:30.000 --> 00:04:32.000]  (主席)愛心有甚麼的安慰
[00:04:32.000 --> 00:04:33.000]  (主席)聖靈有甚麼的交通
[00:04:33.000 --> 00:04:35.000]  (主席)心中有甚麼慈悲憐憫
[00:04:35.000 --> 00:04:37.000]  (主席)其實這一堆的形容
[00:04:37.000 --> 00:04:39.000]  (主席)其實保羅是用了一種
[00:04:39.000 --> 00:04:42.000]  (主席)希臘的演講家的和諧演說
[00:04:42.000 --> 00:04:45.000]  (主席)來做一些常用字來用的
[00:04:45.000 --> 00:04:47.000]  (主席)其實希臘文對於當時來說
[00:04:47.000 --> 00:04:48.000]  (主席)是一個國際語言
[00:04:48.000 --> 00:04:49.000]  (主席)所以其實保羅在這裡
[00:04:49.000 --> 00:04:50.000]  (主席)他想表達甚麼呢
[00:04:50.000 --> 00:04:51.000]  (主席)他在表達
[00:04:51.000 --> 00:04:53.000]  (主席)無論你是任何的種族
[00:04:53.000 --> 00:04:55.000]  (主席)無論你是任何的群體
[00:04:55.000 --> 00:04:57.000]  (主席)你因為基督的緣故
[00:04:57.000 --> 00:04:58.000]  (主席)我們聚集在一起
[00:04:58.000 --> 00:05:00.000]  (主席)我們都要和諧
[00:05:00.000 --> 00:05:01.000]  (主席)然後他就說要怎樣呢
[00:05:01.000 --> 00:05:02.000]  (主席)同心就要怎樣呢
[00:05:02.000 --> 00:05:07.000]  (主席)就要說我們的意念愛心相同
[00:05:07.000 --> 00:05:08.000]  (主席)一樣心思一樣意念
[00:05:08.000 --> 00:05:10.000]  (主席)當信徒的群體
[00:05:10.000 --> 00:05:11.000]  (主席)他能夠意念相同
[00:05:11.000 --> 00:05:12.000]  (主席)愛心相同
[00:05:12.000 --> 00:05:14.000]  (主席)一樣心思一樣意念的時候
[00:05:14.000 --> 00:05:16.000]  (主席)就使保羅的喜樂
[00:05:16.000 --> 00:05:17.000]  (主席)在主裡面的那種愉悅
[00:05:17.000 --> 00:05:20.000]  (主席)因為他可以得到滿足
[00:05:20.000 --> 00:05:23.000]  (主席)但是我們就要問個問題了
[00:05:23.000 --> 00:05:25.000]  (主席)同心是不是真的
[00:05:25.000 --> 00:05:28.000]  (主席)每個人都一樣
[00:05:28.000 --> 00:05:30.000]  (主席)當時皮特比的信徒
[00:05:30.000 --> 00:05:31.000]  (主席)是不是他們很同心
[00:05:31.000 --> 00:05:34.000]  (主席)他們全部人都是一樣的
[00:05:34.000 --> 00:05:36.000]  (主席)請他們看看你旁邊的那個
[00:05:36.000 --> 00:05:39.000]  (主席)你看看他旁邊的樣子
[00:05:39.000 --> 00:05:43.000]  (主席)你看看有沒有人跟你一樣樣
[00:05:43.000 --> 00:05:45.000]  (主席)就算是婦女坐在旁邊
[00:05:45.000 --> 00:05:47.000]  (主席)都不是一樣樣
[00:05:47.000 --> 00:05:49.000]  (主席)方先生和方太
[00:05:49.000 --> 00:05:50.000]  (主席)不好意思
[00:05:50.000 --> 00:05:51.000]  (主席)方牧師和方師母
[00:05:51.000 --> 00:05:54.000]  (主席)因為從小到大都是叫方先生方太
[00:05:54.000 --> 00:05:55.000]  (主席)方牧師和方師母
[00:05:55.000 --> 00:05:57.000]  (主席)其實我覺得他們兩個很像樣的
[00:05:57.000 --> 00:05:59.000]  (主席)很有夫妻相
[00:05:59.000 --> 00:06:01.000]  (主席)但是他們都不是一樣樣的
[00:06:01.000 --> 00:06:03.000]  (主席)所以我們說
[00:06:03.000 --> 00:06:05.000]  (主席)我們不會是一樣樣
[00:06:05.000 --> 00:06:07.000]  (主席)可能在過往我們講同心
[00:06:07.000 --> 00:06:09.000]  (主席)我們經常都會想
[00:06:09.000 --> 00:06:12.000]  (主席)是不是全部真的同一個意見
[00:06:12.000 --> 00:06:14.000]  (主席)大家沒有不同的聲音
[00:06:14.000 --> 00:06:16.000]  (主席)大家都是想的東西
[00:06:16.000 --> 00:06:17.000]  (主席)說的東西
[00:06:17.000 --> 00:06:18.000]  (主席)做的東西都一樣的
[00:06:18.000 --> 00:06:19.000]  (主席)是不是就是這樣呢
[00:06:19.000 --> 00:06:20.000]  (主席)但是我們看第一章
[00:06:20.000 --> 00:06:21.000]  (主席)他告訴我們
[00:06:21.000 --> 00:06:23.000]  (主席)其實保羅說其實不是這樣的
[00:06:23.000 --> 00:06:25.000]  (主席)當時皮特比的信徒是怎樣
[00:06:25.000 --> 00:06:27.000]  (主席)就是他們有傳基督的時候
[00:06:27.000 --> 00:06:29.000]  (主席)有些人是出於什麼
[00:06:29.000 --> 00:06:30.000]  (主席)質度紛爭
[00:06:30.000 --> 00:06:32.000]  (主席)有些人是出於愛心的
[00:06:32.000 --> 00:06:34.000]  (主席)也有些人是出於結黨的
[00:06:34.000 --> 00:06:35.000]  (主席)但是保羅他說
[00:06:35.000 --> 00:06:37.000]  (主席)這又何妨呢
[00:06:37.000 --> 00:06:38.000]  (主席)所以我們明白
[00:06:38.000 --> 00:06:41.000]  (主席)同心就代表我們怎麼樣
[00:06:41.000 --> 00:06:42.000]  (主席)個個都一樣
[00:06:42.000 --> 00:06:44.000]  (主席)沒有其他的聲音
[00:06:44.000 --> 00:06:46.000]  (主席)但是保羅和皮特比的信徒
[00:06:46.000 --> 00:06:47.000]  (主席)更加告訴我們
[00:06:47.000 --> 00:06:49.000]  (主席)一個很重要的東西是什麼
[00:06:49.000 --> 00:06:50.000]  (主席)就是保羅和皮特比的信徒
[00:06:50.000 --> 00:06:52.000]  (主席)並沒有因為這些環境
[00:06:52.000 --> 00:06:57.000]  (主席)以及這些遭遇而選擇退縮
[00:06:57.000 --> 00:06:58.000]  (主席)我們要知道當時保羅寫皮特比書的時候
[00:06:58.000 --> 00:06:59.000]  (主席)他在做什麼呢
[00:06:59.000 --> 00:07:00.000]  (主席)就是他被囚
[00:07:00.000 --> 00:07:02.000]  (主席)他就因為傳福音而坐牢
[00:07:02.000 --> 00:07:03.000]  (主席)他被軟禁
[00:07:03.000 --> 00:07:05.000]  (主席)並且在教會裏面
[00:07:05.000 --> 00:07:07.000]  (主席)就算有些人真的傳福音
[00:07:07.000 --> 00:07:08.000]  (主席)可能他們也有別樣的心
[00:07:08.000 --> 00:07:10.000]  (主席)然後你看到第四章的時候
[00:07:10.000 --> 00:07:12.000]  (主席)我們還記得那兩個名字是很容易記的
[00:07:12.000 --> 00:07:13.000]  (主席)那兩位女士
[00:07:13.000 --> 00:07:15.000]  (主席)一個叫友亞蝶和秦都基
[00:07:15.000 --> 00:07:22.000]  (主席)以前有些翻譯叫友亞爹
[00:07:22.000 --> 00:07:23.000]  (主席)保羅也要勸他們在基督裏要同心
[00:07:23.000 --> 00:07:24.000]  (主席)所以我們明白
[00:07:24.000 --> 00:07:27.000]  (主席)保羅和皮特信豪都告訴我們
[00:07:27.000 --> 00:07:28.000]  (主席)一樣很重要的就是
[00:07:28.000 --> 00:07:29.000]  (主席)可能在教會裏面
[00:07:29.000 --> 00:07:30.000]  (主席)在信豪的群體裏面
[00:07:30.000 --> 00:07:32.000]  (主席)他們未必完全是一樣
[00:07:32.000 --> 00:07:34.000]  (主席)但是他們沒有因為這種環境
[00:07:34.000 --> 00:07:38.000]  (主席)沒有因為這些遭遇而選擇退縮
[00:07:38.000 --> 00:07:40.000]  (主席)最重要是因為什麼呢
[00:07:40.000 --> 00:07:42.000]  (主席)因為同心的根基
[00:07:42.000 --> 00:07:43.000]  (主席)在第一章告訴我們
[00:07:43.000 --> 00:07:46.000]  (主席)是要福音總舊被傳開
[00:07:46.000 --> 00:07:48.000]  (主席)這個很容易理解
[00:07:48.000 --> 00:07:50.000]  (主席)你想想我們今天回教會
[00:07:50.000 --> 00:07:51.000]  (主席)為了什麼呢
[00:07:51.000 --> 00:07:53.000]  (主席)你想想
[00:07:53.000 --> 00:07:55.000]  (主席)為了什麼呢
[00:07:55.000 --> 00:07:57.000]  (主席)回來教會最開心
[00:07:57.000 --> 00:07:59.000]  (主席)最大滿足都是兩件事
[00:07:59.000 --> 00:08:01.000]  (主席)就是我們見到有人信主
[00:08:01.000 --> 00:08:02.000]  (主席)我們很開心
[00:08:02.000 --> 00:08:03.000]  (主席)然後我們見到大英姐妹
[00:08:03.000 --> 00:08:04.000]  (主席)她的生命成長
[00:08:04.000 --> 00:08:05.000]  (主席)我們很開心
[00:08:05.000 --> 00:08:06.000]  (主席)很滿足
[00:08:06.000 --> 00:08:08.000]  (主席)所以其實回來教會
[00:08:08.000 --> 00:08:11.000]  (主席)我們真正讓我們同心的
[00:08:11.000 --> 00:08:14.000]  (主席)就是我們見到福音總舊被傳開
[00:08:14.000 --> 00:08:16.000]  (主席)而這裡也同時告訴我們
[00:08:16.000 --> 00:08:18.000]  (主席)我們今天說同心
[00:08:18.000 --> 00:08:20.000]  (主席)我們不是因為那個人
[00:08:20.000 --> 00:08:21.000]  (主席)我很喜歡他
[00:08:21.000 --> 00:08:22.000]  (主席)我就跟他同心
[00:08:22.000 --> 00:08:23.000]  (主席)或者那個人
[00:08:23.000 --> 00:08:24.000]  (主席)我特別認同他
[00:08:24.000 --> 00:08:25.000]  (主席)我就跟他同心
[00:08:25.000 --> 00:08:26.000]  (主席)或者那個人
[00:08:26.000 --> 00:08:27.000]  (主席)我不喜歡他
[00:08:27.000 --> 00:08:28.000]  (主席)我就不跟他同心
[00:08:28.000 --> 00:08:29.000]  (主席)不是說這件事
[00:08:29.000 --> 00:08:30.000]  (主席)而是我們回來
[00:08:30.000 --> 00:08:31.000]  (主席)我們要同心的根基
[00:08:31.000 --> 00:08:32.000]  (主席)就是因為什麼
[00:08:32.000 --> 00:08:35.000]  (主席)因為福音總舊要被傳開
[00:08:35.000 --> 00:08:37.000]  (主席)我們回來
[00:08:37.000 --> 00:08:41.000]  (主席)只是有這個目標
[00:08:41.000 --> 00:08:43.000]  (主席)也正正因為福音總舊被傳開
[00:08:43.000 --> 00:08:45.000]  (主席)所以保留他可以怎樣
[00:08:45.000 --> 00:08:47.000]  (主席)他可以為福音受苦
[00:08:47.000 --> 00:08:49.000]  (主席)為福音的緣故去備酬
[00:08:49.000 --> 00:08:51.000]  (主席)就算見到傳福音的人
[00:08:51.000 --> 00:08:52.000]  (主席)有別人的心
[00:08:52.000 --> 00:08:53.000]  (主席)有私心
[00:08:53.000 --> 00:08:54.000]  (主席)甚至增加了他的痛楚
[00:08:54.000 --> 00:08:56.000]  (主席)他都可以願意接受
[00:08:56.000 --> 00:08:58.000]  (主席)或者又何妨呢
[00:08:58.000 --> 00:08:59.000]  (主席)並且保留他
[00:08:59.000 --> 00:09:00.000]  (主席)更加在第一章告訴我們
[00:09:00.000 --> 00:09:02.000]  (主席)他放下自己的益處
[00:09:02.000 --> 00:09:04.000]  (主席)他說他有兩難
[00:09:04.000 --> 00:09:07.000]  (主席)他說他寧願可以死
[00:09:07.000 --> 00:09:08.000]  (主席)他說死了又怎樣
[00:09:08.000 --> 00:09:09.000]  (主席)就可以與主同在
[00:09:09.000 --> 00:09:10.000]  (主席)就好得無比
[00:09:10.000 --> 00:09:12.000]  (主席)但他亦都同時間
[00:09:12.000 --> 00:09:14.000]  (主席)放下自己的意願
[00:09:14.000 --> 00:09:15.000]  (主席)放下自己的益處
[00:09:15.000 --> 00:09:16.000]  (主席)他願意怎樣
[00:09:16.000 --> 00:09:18.000]  (主席)留下跟信徒一起
[00:09:18.000 --> 00:09:20.000]  (主席)盼望他們能夠被牧養
[00:09:20.000 --> 00:09:22.000]  (主席)能夠在主裡面長進
[00:09:22.000 --> 00:09:24.000]  (主席)所以我們會見到
[00:09:24.000 --> 00:09:26.000]  (主席)在《肥臘秘書》一章29節
[00:09:26.000 --> 00:09:27.000]  (主席)那裡他這樣說
[00:09:27.000 --> 00:09:28.000]  (主席)他說因為你們蒙因
[00:09:28.000 --> 00:09:34.000]  (主席)不但得以信服基督
[00:09:34.000 --> 00:09:36.000]  (主席)今天我們銅心
[00:09:36.000 --> 00:09:37.000]  (主席)我們只有一個目標
[00:09:37.000 --> 00:09:39.000]  (主席)就是銅心是建基於
[00:09:39.000 --> 00:09:41.000]  (主席)我們要讓福音總究被傳開
[00:09:41.000 --> 00:09:42.000]  (主席)並且我們更加
[00:09:42.000 --> 00:09:43.000]  (主席)因著基督的緣故
[00:09:43.000 --> 00:09:48.000]  (主席)我們願意為主去付上代價
[00:09:48.000 --> 00:09:53.000]  (主席)一個五十年代的孫教士的見證
[00:09:53.000 --> 00:09:54.000]  (主席)有一班孫教士
[00:09:54.000 --> 00:09:57.000]  (主席)他們去到厄瓜多爾的奧家族
[00:09:57.000 --> 00:09:58.000]  (主席)是一個食人族
[00:09:58.000 --> 00:09:59.000]  (主席)他們去宣教
[00:09:59.000 --> 00:10:01.000]  (主席)他們做好準備工夫
[00:10:01.000 --> 00:10:03.000]  (主席)就去到奧家族這個地方
[00:10:03.000 --> 00:10:05.000]  (主席)去到十五天之後
[00:10:05.000 --> 00:10:07.000]  (主席)就音訊全無
[00:10:07.000 --> 00:10:09.000]  (主席)所以宣教中心那邊
[00:10:09.000 --> 00:10:12.000]  (主席)就派了人去到奧家族那裡
[00:10:12.000 --> 00:10:14.000]  (主席)去支援他們
[00:10:14.000 --> 00:10:15.000]  (主席)但是去到的時候
[00:10:15.000 --> 00:10:18.000]  (主席)就發現他們全部都遇害被殺
[00:10:18.000 --> 00:10:20.000]  (主席)第一件事對於他們來說
[00:10:20.000 --> 00:10:21.000]  (主席)他們是理解不了的
[00:10:21.000 --> 00:10:23.000]  (主席)就是因為他們見到這班孫教士
[00:10:23.000 --> 00:10:25.000]  (主席)其實當時他們死的時候
[00:10:25.000 --> 00:10:27.000]  (主席)他們手裏面是有槍
[00:10:27.000 --> 00:10:29.000]  (主席)他們並沒有還擊
[00:10:29.000 --> 00:10:31.000]  (主席)而是選擇安靜地死去
[00:10:31.000 --> 00:10:33.000]  (主席)並且臨死的時候
[00:10:33.000 --> 00:10:35.000]  (主席)他還跟這些殺他們的人說
[00:10:35.000 --> 00:10:37.000]  (主席)他說我是你們的朋友
[00:10:37.000 --> 00:10:39.000]  (主席)真實的朋友
[00:10:39.000 --> 00:10:41.000]  (主席)之後記者去訪問
[00:10:41.000 --> 00:10:43.000]  (主席)這班孫教士的太太
[00:10:43.000 --> 00:10:45.000]  (主席)這班孫教士的太太就去回應
[00:10:45.000 --> 00:10:48.000]  (主席)這些記者的時候就跟他們說
[00:10:48.000 --> 00:10:50.000]  (主席)說他們的丈夫的一生
[00:10:50.000 --> 00:10:53.000]  (主席)就是為了這一刻來去預備
[00:10:53.000 --> 00:10:55.000]  (主席)五年之後這班孫教士的太太
[00:10:55.000 --> 00:10:57.000]  (主席)就再次去到
[00:10:57.000 --> 00:11:00.000]  (主席)阿瓜多爾的奧家族那裡去宣教
[00:11:00.000 --> 00:11:02.000]  (主席)當時族長就問他們
[00:11:02.000 --> 00:11:04.000]  (主席)為什麼你們還會來呢
[00:11:04.000 --> 00:11:06.000]  (主席)我們殺了你們的丈夫
[00:11:06.000 --> 00:11:08.000]  (主席)他們的回答就是說
[00:11:08.000 --> 00:11:10.000]  (主席)因為耶穌愛你們
[00:11:10.000 --> 00:11:12.000]  (主席)正正因為他們從這些太太的身上
[00:11:12.000 --> 00:11:14.000]  (主席)感受到神的愛
[00:11:14.000 --> 00:11:16.000]  (主席)他們全族信主
[00:11:16.000 --> 00:11:18.000]  (主席)其中有一個是
[00:11:18.000 --> 00:11:20.000]  (主席)有份去殺死他們的丈夫的
[00:11:20.000 --> 00:11:22.000]  (主席)一個年輕人
[00:11:22.000 --> 00:11:24.000]  (主席)後來都成為了一位牧師
[00:11:24.000 --> 00:11:26.000]  (主席)他最後說了一番話
[00:11:26.000 --> 00:11:29.000]  (主席)就是說如果不是這班孫教士
[00:11:29.000 --> 00:11:31.000]  (主席)他們的犧牲
[00:11:31.000 --> 00:11:34.000]  (主席)我們還在過著吃人族的生活
[00:11:34.000 --> 00:11:36.000]  (主席)因為這班孫教士的死
[00:11:36.000 --> 00:11:38.000]  (主席)我們得見光明
[00:11:38.000 --> 00:11:40.000]  (主席)鄧小妹
[00:11:40.000 --> 00:11:42.000]  (主席)今天我們說的是我們的童心
[00:11:42.000 --> 00:11:44.000]  (主席)我們的童心是要為讓
[00:11:44.000 --> 00:11:46.000]  (主席)福音可以被傳開
[00:11:46.000 --> 00:11:48.000]  (主席)我心願我們都能夠
[00:11:48.000 --> 00:11:50.000]  (主席)好像保羅所說的
[00:11:50.000 --> 00:11:53.000]  (主席)更加願意為福音去付上代價
[00:11:53.000 --> 00:11:55.000]  (主席)然後接著保羅
[00:11:55.000 --> 00:11:57.000]  (主席)他進一步說了童心
[00:11:57.000 --> 00:12:00.000]  (主席)是有一些要和不要的
[00:12:00.000 --> 00:12:02.000]  (主席)他首先說的不要
[00:12:02.000 --> 00:12:04.000]  (主席)有兩樣東西不可以有的是什麼呢
[00:12:04.000 --> 00:12:06.000]  (主席)第一樣他說不要結黨
[00:12:06.000 --> 00:12:08.000]  (主席)第二樣東西不要貪圖
[00:12:08.000 --> 00:12:10.000]  (主席)虛浮的榮耀
[00:12:10.000 --> 00:12:12.000]  (主席)不要結黨就是說
[00:12:12.000 --> 00:12:14.000]  (主席)如果用我們
[00:12:14.000 --> 00:12:16.000]  (主席)本土香港的形容
[00:12:16.000 --> 00:12:18.000]  (主席)就是不要埋堆
[00:12:18.000 --> 00:12:20.000]  (主席)就是我們不要結黨
[00:12:20.000 --> 00:12:22.000]  (主席)不要結分黨分派
[00:12:22.000 --> 00:12:24.000]  (主席)就是可能在當中
[00:12:24.000 --> 00:12:26.000]  (主席)我們有很多的私心
[00:12:26.000 --> 00:12:28.000]  (主席)有一些別樣的動機
[00:12:28.000 --> 00:12:30.000]  (主席)甚至我們給一些鬥爭
[00:12:30.000 --> 00:12:32.000]  (主席)自誇爭
[00:12:32.000 --> 00:12:34.000]  (主席)等於我們回教會
[00:12:34.000 --> 00:12:36.000]  (主席)其實沒什麼好鬥爭
[00:12:36.000 --> 00:12:38.000]  (主席)自誇爭
[00:12:38.000 --> 00:12:40.000]  (主席)對不對
[00:12:40.000 --> 00:12:42.000]  (主席)現在在這個禮堂裡面
[00:12:42.000 --> 00:12:44.000]  (主席)除了我之外
[00:12:44.000 --> 00:12:46.000]  (主席)我相信沒有人回來
[00:12:46.000 --> 00:12:48.000]  (主席)這個場
[00:12:48.000 --> 00:12:50.000]  (主席)暫時這裡
[00:12:50.000 --> 00:12:52.000]  (主席)你們又不會回來
[00:12:52.000 --> 00:12:54.000]  (主席)是會有升職加薪的
[00:12:54.000 --> 00:12:56.000]  (主席)對不對
[00:12:56.000 --> 00:12:58.000]  (主席)所以我們沒什麼需要
[00:12:58.000 --> 00:13:00.000]  (主席)回來給錢去爭鬥
[00:13:00.000 --> 00:13:02.000]  (主席)自誇爭拗
[00:13:02.000 --> 00:13:04.000]  (主席)也都不可以
[00:13:04.000 --> 00:13:06.000]  (主席)不要貪圖那些虛浮的榮耀
[00:13:06.000 --> 00:13:08.000]  (主席)我們不是為了
[00:13:08.000 --> 00:13:10.000]  (主席)一些虛名
[00:13:10.000 --> 00:13:12.000]  (主席)那些沒意義的誇耀
[00:13:12.000 --> 00:13:14.000]  (主席)自己抬高自己
[00:13:14.000 --> 00:13:16.000]  (主席)我們不是為了這些
[00:13:16.000 --> 00:13:18.000]  (主席)我們不是
[00:13:18.000 --> 00:13:20.000]  (主席)因為你很厲害
[00:13:20.000 --> 00:13:22.000]  (主席)我們不是為了這些
[00:13:22.000 --> 00:13:24.000]  (主席)所以回來教會
[00:13:24.000 --> 00:13:26.000]  (主席)不要結黨
[00:13:26.000 --> 00:13:28.000]  (主席)也不要貪圖虛浮的榮耀
[00:13:28.000 --> 00:13:30.000]  (主席)然後保羅就講了
[00:13:30.000 --> 00:13:32.000]  (主席)童心要什麼
[00:13:32.000 --> 00:13:34.000]  (主席)童心有兩樣東西
[00:13:34.000 --> 00:13:36.000]  (主席)第一樣是什麼
[00:13:36.000 --> 00:13:38.000]  (主席)要全心謙卑
