
[00:00:00.000 --> 00:00:04.000]  神要讓我們興起德盛 要得地業
[00:07:54.000 --> 00:07:56.000]  我們可以成聖
[00:07:56.000 --> 00:07:58.000]  成為聖傑
[00:07:58.000 --> 00:08:01.000]  然後最後我們可以得榮耀
[00:08:01.000 --> 00:08:03.000]  當我們成為聖傑的時候
[00:08:03.000 --> 00:08:05.000]  我們就沒有過錯
[00:08:05.000 --> 00:08:07.000]  沒有罪孽過犯
[00:08:07.000 --> 00:08:08.000]  我們就可以坦然無懼
[00:08:08.000 --> 00:08:09.000]  來到神的面前
[00:08:09.000 --> 00:08:12.000]  我們就可以得著榮耀
[00:08:12.000 --> 00:08:13.000]  所以我常常喜歡講說
[00:08:13.000 --> 00:08:15.000]  得榮耀不是說
[00:08:15.000 --> 00:08:18.000]  我們死了上天堂才有的榮耀
[00:08:18.000 --> 00:08:19.000]  那是說
[00:08:19.000 --> 00:08:20.000]  你只要成聖了
[00:08:20.000 --> 00:08:22.000]  你就可以得榮耀
[00:08:22.000 --> 00:08:24.000]  你就有神與你同在
[00:08:24.000 --> 00:08:26.000]  你就可以勝過你的肉體
[00:08:26.000 --> 00:08:28.000]  你就可以再一次
[00:08:28.000 --> 00:08:30.000]  常常喜樂不住的禱告
[00:08:30.000 --> 00:08:32.000]  凡事謝恩
[00:08:32.000 --> 00:08:33.000]  能夠得榮耀
[00:08:33.000 --> 00:08:34.000]  你的生命
[00:08:34.000 --> 00:08:35.000]  你的生活
[00:08:35.000 --> 00:08:37.000]  都跟人家不一樣了
[00:08:37.000 --> 00:08:38.000]  感謝神
[00:08:38.000 --> 00:08:39.000]  讚美神
[00:08:39.000 --> 00:08:40.000]  好的
[00:08:40.000 --> 00:08:43.000]  但是成聖是一生之久的功課
[00:08:43.000 --> 00:08:44.000]  您知道嗎
[00:08:44.000 --> 00:08:47.000]  我常常喜歡聽到人家說
[00:08:47.000 --> 00:08:50.000]  我功課學會了
[00:08:50.000 --> 00:08:53.000]  我才真是過了那一關
[00:08:53.000 --> 00:08:55.000]  如果說功課不學會
[00:08:55.000 --> 00:08:56.000]  那一關過不了
[00:08:56.000 --> 00:08:57.000]  永永遠遠
[00:08:57.000 --> 00:09:00.000]  神就要用這個來教訓我們
[00:09:00.000 --> 00:09:01.000]  有的時候我們說
[00:09:01.000 --> 00:09:02.000]  為什麼這個事情
[00:09:02.000 --> 00:09:04.000]  會發生在我身上呢
[00:09:04.000 --> 00:09:06.000]  有可能是因為
[00:09:06.000 --> 00:09:08.000]  我們有功課沒學會
[00:09:08.000 --> 00:09:10.000]  或者我們有了破口
[00:09:10.000 --> 00:09:13.000]  讓撒旦魔鬼趁機而入
[00:09:13.000 --> 00:09:14.000]  所以
[00:09:14.000 --> 00:09:17.000]  看好像是登天之難
[00:09:17.000 --> 00:09:19.000]  我們要成聖
[00:09:19.000 --> 00:09:23.000]  但是神要我們加把勁
[00:09:23.000 --> 00:09:24.000]  讓我們能夠從
[00:09:24.000 --> 00:09:26.000]  因性稱義
[00:09:26.000 --> 00:09:27.000]  一步而進到
[00:09:27.000 --> 00:09:29.000]  因性得聖
[00:09:29.000 --> 00:09:32.000]  甚至於叫做因性成聖
[00:09:32.000 --> 00:09:33.000]  這就是我今天講的題目
[00:09:33.000 --> 00:09:35.000]  叫做因性得聖
[00:09:35.000 --> 00:09:37.000]  成為一個得聖的人
[00:09:37.000 --> 00:09:39.000]  因為我們信了耶穌
[00:09:39.000 --> 00:09:40.000]  是吧
[00:09:40.000 --> 00:09:41.000]  剛才我們念的
[00:09:41.000 --> 00:09:44.000]  希伯來書第十一章
[00:09:44.000 --> 00:09:46.000]  所信之事的實體
[00:09:46.000 --> 00:09:48.000]  是未見之事的確據
[00:09:48.000 --> 00:09:49.000]  然後他講
[00:09:49.000 --> 00:09:50.000]  古人因性
[00:09:50.000 --> 00:09:52.000]  什麼人什麼人什麼人
[00:09:52.000 --> 00:09:53.000]  亞伯拉罕
[00:09:53.000 --> 00:09:54.000]  以薩
[00:09:54.000 --> 00:09:55.000]  雅各
[00:09:55.000 --> 00:09:56.000]  摩西
[00:09:56.000 --> 00:09:57.000]  約瑟
[00:09:57.000 --> 00:09:58.000]  等等等等
[00:09:58.000 --> 00:09:59.000]  一路講下來
[00:09:59.000 --> 00:10:02.000]  這些都是因性得聖的人
[00:10:02.000 --> 00:10:05.000]  他們勝過了自己的小性
[00:10:05.000 --> 00:10:06.000]  他們勝過了
[00:10:06.000 --> 00:10:08.000]  自己的肉體的軟弱
[00:10:08.000 --> 00:10:10.000]  他們勝過了環境
[00:10:10.000 --> 00:10:12.000]  他們勝過了這一切
[00:10:12.000 --> 00:10:15.000]  所以成為所謂叫做
[00:10:15.000 --> 00:10:17.000]  信心之父
[00:10:17.000 --> 00:10:19.000]  在信心英雄榜上面
[00:10:19.000 --> 00:10:21.000]  有他的名字
[00:10:21.000 --> 00:10:22.000]  好的
[00:10:22.000 --> 00:10:23.000]  剛才說的
[00:10:23.000 --> 00:10:27.000]  我們要因性得聖
[00:10:27.000 --> 00:10:28.000]  因為我們常說
[00:10:28.000 --> 00:10:30.000]  我們因性稱義
[00:10:30.000 --> 00:10:31.000]  因性稱義
[00:10:31.000 --> 00:10:33.000]  不是說我們就成為
[00:10:33.000 --> 00:10:35.000]  有義的義人
[00:10:35.000 --> 00:10:39.000]  乃是說神就算我們有義
[00:10:39.000 --> 00:10:42.000]  並不是說我們就是一個聖人了
[00:10:42.000 --> 00:10:43.000]  我常常喜歡講
[00:10:43.000 --> 00:10:46.000]  你信主前跟信主後
[00:10:46.000 --> 00:10:48.000]  你受洗前跟受洗後
[00:10:48.000 --> 00:10:50.000]  其實沒有多大的差別
[00:10:50.000 --> 00:10:51.000]  您知道嗎
[00:10:51.000 --> 00:10:52.000]  是不是
[00:10:52.000 --> 00:10:54.000]  愛罵人還是罵人
[00:10:54.000 --> 00:10:56.000]  愛打人還是會打人的
[00:10:56.000 --> 00:10:58.000]  所以沒有很大的差別
[00:10:58.000 --> 00:10:59.000]  但是我說
[00:10:59.000 --> 00:11:01.000]  所以你要一生之久
[00:11:01.000 --> 00:11:02.000]  來成為有義
[00:11:02.000 --> 00:11:04.000]  叫做因性稱義
[00:11:04.000 --> 00:11:06.000]  但是我說
[00:11:06.000 --> 00:11:09.000]  我們可以因性得聖
[00:11:09.000 --> 00:11:11.000]  我們可以勝過這一切
[00:11:11.000 --> 00:11:12.000]  好
[00:11:12.000 --> 00:11:13.000]  怎麼那樣
[00:11:13.000 --> 00:11:14.000]  第一
[00:11:14.000 --> 00:11:15.000]  我跟各位說
[00:11:15.000 --> 00:11:17.000]  不要焦慮
[00:11:17.000 --> 00:11:20.000]  你如果要因為你信心有成聖
[00:11:20.000 --> 00:11:21.000]  你要得聖
[00:11:21.000 --> 00:11:23.000]  你要勝過
[00:11:23.000 --> 00:11:24.000]  你就不要焦慮
[00:11:24.000 --> 00:11:26.000]  因為在約翰一書
[00:11:26.000 --> 00:11:28.000]  四章十六節
[00:11:28.000 --> 00:11:29.000]  他說
[00:11:29.000 --> 00:11:30.000]  我讀給你們聽
[00:11:30.000 --> 00:11:32.000]  神愛我們的心
[00:11:32.000 --> 00:11:34.000]  我們也知道也信
[00:11:34.000 --> 00:11:36.000]  神就是愛
[00:11:36.000 --> 00:11:37.000]  住在愛裡面的
[00:11:37.000 --> 00:11:39.000]  就是住在神裡面
[00:11:39.000 --> 00:11:41.000]  神也住在他裡面
[00:11:41.000 --> 00:11:44.000]  所以你不要焦慮
[00:11:44.000 --> 00:11:46.000]  因為上帝愛你
[00:11:46.000 --> 00:11:47.000]  哦
[00:11:47.000 --> 00:11:48.000]  我有一次
[00:11:48.000 --> 00:11:51.000]  我有一段時間在銀兩堂
[00:11:51.000 --> 00:11:55.000]  我們有一個不常來的一個弟兄
[00:11:55.000 --> 00:11:57.000]  那麼他是開計程車的
[00:11:57.000 --> 00:11:59.000]  有一次他的姐姐
[00:11:59.000 --> 00:12:01.000]  從加州打電話來給我
[00:12:01.000 --> 00:12:02.000]  說牧師啊
[00:12:02.000 --> 00:12:04.000]  拜託你幫幫我這個弟弟啊
[00:12:04.000 --> 00:12:06.000]  我說你弟弟怎麼回事啊
[00:12:06.000 --> 00:12:07.000]  他講了
[00:12:07.000 --> 00:12:09.000]  我猜你也有印象
[00:12:09.000 --> 00:12:11.000]  他弟弟偶爾會來
[00:12:11.000 --> 00:12:13.000]  他說我弟弟開計程車
[00:12:13.000 --> 00:12:14.000]  但是他有
[00:12:14.000 --> 00:12:15.000]  他焦慮的時候
[00:12:15.000 --> 00:12:19.000]  這個醫生就給他開這個鎮靜劑
[00:12:19.000 --> 00:12:20.000]  對不對
[00:12:20.000 --> 00:12:22.000]  那麼按照規定
[00:12:22.000 --> 00:12:25.000]  你吃了鎮靜劑就不能開車
[00:12:25.000 --> 00:12:27.000]  但是他為了做生意
[00:12:27.000 --> 00:12:29.000]  說還是開了車
[00:12:29.000 --> 00:12:32.000]  甚至於把那個鎮靜劑的那個
[00:12:32.000 --> 00:12:34.000]  藥瓶子放在那個
[00:12:34.000 --> 00:12:36.000]  dashboard上面
[00:12:36.000 --> 00:12:38.000]  放到駕駛台上面
[00:12:38.000 --> 00:12:40.000]  結果開起車來搖搖晃晃的
[00:12:40.000 --> 00:12:41.000]  警察把他抓了
[00:12:41.000 --> 00:12:42.000]  一看他
[00:12:42.000 --> 00:12:43.000]  怎麼鎮靜劑
[00:12:43.000 --> 00:12:46.000]  又聽他講話語無倫次的
[00:12:46.000 --> 00:12:48.000]  警察就把他收押起來了
[00:12:48.000 --> 00:12:50.000]  他姐姐叫我去
[00:12:50.000 --> 00:12:53.000]  去緊急去把他出來
[00:12:53.000 --> 00:12:55.000]  把他出來又陪他走了一段
[00:12:55.000 --> 00:12:58.000]  然後又陪他出去出庭
[00:12:58.000 --> 00:13:01.000]  那麼他說其實牧師啊
[00:13:01.000 --> 00:13:04.000]  現在警察控訴我這些呢
[00:13:04.000 --> 00:13:06.000]  又可能要坐牢
[00:13:06.000 --> 00:13:07.000]  或者是怎麼樣
[00:13:07.000 --> 00:13:10.000]  他說牧師你可以想個辦法
[00:13:10.000 --> 00:13:11.000]  看看為我禱告
[00:13:11.000 --> 00:13:13.000]  或者是幫我講話
[00:13:13.000 --> 00:13:15.000]  那麼最少不要我去坐牢
[00:13:15.000 --> 00:13:17.000]  什麼我都願意了
[00:13:17.000 --> 00:13:19.000]  我說好
[00:13:19.000 --> 00:13:21.000]  但是法庭也有所謂的
[00:13:21.000 --> 00:13:23.000]  叫做法外開恩
[00:13:23.000 --> 00:13:25.000]  所以在你開庭之前
[00:13:25.000 --> 00:13:27.000]  他會有一個clerk
[00:13:27.000 --> 00:13:29.000]  出來說你這個案子
[00:13:29.000 --> 00:13:31.000]  你要不要認罪
[00:13:31.000 --> 00:13:33.000]  你要不要悔改
[00:13:33.000 --> 00:13:35.000]  你認罪我們協商
[00:13:35.000 --> 00:13:37.000]  看看給你罰什麼
[00:13:37.000 --> 00:13:39.000]  那我就問他你要不要認罪
[00:13:39.000 --> 00:13:40.000]  就不用上庭了
[00:13:40.000 --> 00:13:42.000]  上庭你不知道結果如何
[00:13:42.000 --> 00:13:45.000]  他說我認罪只要不讓我坐牢
[00:13:45.000 --> 00:13:47.000]  我就跟他說好我們認罪
[00:13:47.000 --> 00:13:49.000]  那麼我們協商
[00:13:49.000 --> 00:13:50.000]  看你怎麼辦
[00:13:50.000 --> 00:13:53.000]  他說那個clerk說
[00:13:53.000 --> 00:13:58.000]  最輕是要把他的資料拿走
[00:13:58.000 --> 00:14:00.000]  他不可以再做計程車司機了
[00:14:00.000 --> 00:14:02.000]  這個非常危險的事情
[00:14:02.000 --> 00:14:04.000]  所以我問他說
[00:14:04.000 --> 00:14:05.000]  拿走好拿走好
[00:14:05.000 --> 00:14:08.000]  我根本就不想開計程車了
[00:14:08.000 --> 00:14:10.000]  所以後來就沒事了
[00:14:10.000 --> 00:14:15.000]  他就變成焦慮
[00:14:15.000 --> 00:14:17.000]  他說信就是所望之世的實體
[00:14:17.000 --> 00:14:19.000]  是未見之世的缺跡
[00:14:19.000 --> 00:14:22.000]  古人在這信上得了美好的證據
[00:14:22.000 --> 00:14:24.000]  我們因著信就知道諸世界
[00:14:24.000 --> 00:14:26.000]  是藉神話所造成的
[00:14:26.000 --> 00:14:28.000]  這樣所看見的並不是
[00:14:28.000 --> 00:14:31.000]  從顯然之物造出來的
[00:14:31.000 --> 00:14:32.000]  是的
[00:14:32.000 --> 00:14:36.000]  然後他說亞伯因著信獻祭於神
[00:14:36.000 --> 00:14:39.000]  比該因所獻得更美
[00:14:39.000 --> 00:14:41.000]  因此便得了誠意的見證
[00:14:41.000 --> 00:14:42.000]  是的
[00:14:42.000 --> 00:14:45.000]  雖然他後來被殺了死了
[00:14:45.000 --> 00:14:49.000]  但是他仍舊在說話
[00:14:49.000 --> 00:14:51.000]  所以你想亞伯
[00:14:51.000 --> 00:14:54.000]  當他獻祭於神的時候
[00:14:54.000 --> 00:14:56.000]  得到神的喜悅的時候
[00:14:56.000 --> 00:14:59.000]  卻被他的哥哥該隱嫉妒
[00:14:59.000 --> 00:15:01.000]  甚至加害於他的時候
[00:15:01.000 --> 00:15:03.000]  他焦不焦慮
[00:15:03.000 --> 00:15:05.000]  無妄之哉
[00:15:05.000 --> 00:15:07.000]  我做得這麼努力
[00:15:07.000 --> 00:15:09.000]  這麼好勸遭受到嫉妒
[00:15:09.000 --> 00:15:12.000]  所以我要說不要焦慮
[00:15:12.000 --> 00:15:15.000]  因為他說亞伯他雖然死了
[00:15:15.000 --> 00:15:19.000]  因為這信他仍舊說話
[00:15:19.000 --> 00:15:22.000]  神仍然聽到他的聲音
[00:15:22.000 --> 00:15:24.000]  神仍然知道他
[00:15:24.000 --> 00:15:26.000]  以諾因著信
[00:15:26.000 --> 00:15:29.000]  就被接去不見於死
[00:15:29.000 --> 00:15:30.000]  人也找不到他
[00:15:30.000 --> 00:15:32.000]  因為神已經把他接去了
[00:15:32.000 --> 00:15:34.000]  因為他被接去以心
[00:15:34.000 --> 00:15:37.000]  已經得了神喜悅他的證據
[00:15:37.000 --> 00:15:38.000]  有人說
[00:15:38.000 --> 00:15:42.000]  以諾他跟以神同行三百年
[00:15:42.000 --> 00:15:44.000]  他跟神一面走一面聊天
[00:15:44.000 --> 00:15:46.000]  走的走的走的走的
[00:15:46.000 --> 00:15:48.000]  走上天去了
[00:15:48.000 --> 00:15:51.000]  他看到天上面這麼好
[00:15:51.000 --> 00:15:53.000]  但是他有沒有焦慮
[00:15:53.000 --> 00:15:54.000]  沒有
[00:15:54.000 --> 00:15:57.000]  因為他知道上帝是愛他的
