
[00:00:00.000 --> 00:00:02.000]  今天講甚麼呢?
[00:06:25.000 --> 00:06:27.000]  提供了很多不同的資料
[00:06:27.000 --> 00:06:29.000]  他告訴我們
[00:06:29.000 --> 00:06:31.000]  他用什麼材料去做人
[00:06:31.000 --> 00:06:33.000]  他的樣板
[00:06:33.000 --> 00:06:35.000]  他的紙樣是什麼
[00:06:35.000 --> 00:06:37.000]  還有創造的過程
[00:06:37.000 --> 00:06:39.000]  都有跟我們說
[00:06:39.000 --> 00:06:41.000]  聖經說人是用什麼去做的
[00:06:41.000 --> 00:06:43.000]  塵土
[00:06:43.000 --> 00:06:45.000]  按什麼樣板
[00:06:45.000 --> 00:06:47.000]  神的形象
[00:06:47.000 --> 00:06:49.000]  不得了
[00:06:49.000 --> 00:06:51.000]  還有過程是怎麼樣
[00:06:51.000 --> 00:06:53.000]  創造過程
[00:06:53.000 --> 00:06:55.000]  神將生命的氣息吹進人的鼻孔
[00:06:55.000 --> 00:06:57.000]  他就成為了一個有靈魂的活人
[00:06:59.000 --> 00:07:01.000]  我們單單從這個情況
[00:07:01.000 --> 00:07:03.000]  去了解的時候
[00:07:03.000 --> 00:07:05.000]  很明顯
[00:07:05.000 --> 00:07:07.000]  在神的創造當中
[00:07:07.000 --> 00:07:09.000]  創造了很多東西
[00:07:09.000 --> 00:07:11.000]  全世界宇宙
[00:07:11.000 --> 00:07:13.000]  我們相信
[00:07:13.000 --> 00:07:15.000]  他凸顯了人的尊貴
[00:07:15.000 --> 00:07:17.000]  因為他按照神的形象去做
[00:07:17.000 --> 00:07:19.000]  而且這個被造物
[00:07:19.000 --> 00:07:21.000]  跟其他
[00:07:21.000 --> 00:07:23.000]  被神創造的東西
[00:07:23.000 --> 00:07:25.000]  有很大的分別
[00:07:25.000 --> 00:07:27.000]  因為人還有靈魂
[00:07:29.000 --> 00:07:31.000]  所以人跟其他
[00:07:31.000 --> 00:07:33.000]  受造物是很不同的
[00:07:33.000 --> 00:07:35.000]  人是不是被造的
[00:07:35.000 --> 00:07:37.000]  是,人也是被造的
[00:07:37.000 --> 00:07:39.000]  但是他比其他的生物
[00:07:39.000 --> 00:07:41.000]  有價值很多
[00:07:41.000 --> 00:07:43.000]  很多倍
[00:07:43.000 --> 00:07:45.000]  就好像我們的姐妹
[00:07:45.000 --> 00:07:47.000]  女士們去買衣服
[00:07:47.000 --> 00:07:49.000]  現在年輕女士特別喜歡穿名牌
[00:07:49.000 --> 00:07:51.000]  是不是
[00:07:51.000 --> 00:07:53.000]  才覺得我夠身份
[00:07:53.000 --> 00:07:55.000]  或者我懂得穿衣服
[00:07:55.000 --> 00:07:57.000]  名牌特別貴
[00:07:57.000 --> 00:07:59.000]  那些是設計師設計的
[00:07:59.000 --> 00:08:01.000]  特別是按照皇妃
[00:08:01.000 --> 00:08:03.000]  或者總統夫人
[00:08:03.000 --> 00:08:05.000]  款式出來的那些
[00:08:05.000 --> 00:08:07.000]  特別貴
[00:08:07.000 --> 00:08:09.000]  但是如果由設計師親手去設計
[00:08:09.000 --> 00:08:11.000]  親手去剪裁
[00:08:11.000 --> 00:08:13.000]  自己縫製的時候
[00:08:13.000 --> 00:08:15.000]  不假人手讓你去做
[00:08:15.000 --> 00:08:17.000]  自己一件件做出來的
[00:08:17.000 --> 00:08:19.000]  那些更加貴
[00:08:19.000 --> 00:08:21.000]  只有體字我們買不起
[00:08:21.000 --> 00:08:23.000]  因為第一
[00:08:23.000 --> 00:08:25.000]  設計師出名
[00:08:25.000 --> 00:08:27.000]  那些便宜一點
[00:08:27.000 --> 00:08:29.000]  出名的便貴一點
[00:08:29.000 --> 00:08:31.000]  還要他親手做
[00:08:31.000 --> 00:08:33.000]  可能這個世界上沒有多少件
[00:08:33.000 --> 00:08:35.000]  很貴
[00:08:35.000 --> 00:08:41.000]  這件事幫助我們明白到
[00:08:41.000 --> 00:08:43.000]  原來你和我是
[00:08:43.000 --> 00:08:45.000]  神親手造的
[00:08:45.000 --> 00:08:47.000]  是不是
[00:08:47.000 --> 00:08:49.000]  聖經是這樣說的
[00:08:49.000 --> 00:08:51.000]  你和我是神親手造的
[00:08:51.000 --> 00:08:53.000]  可以看到我們在神的眼光當中
[00:08:53.000 --> 00:08:55.000]  是何等的尊貴
[00:08:55.000 --> 00:08:57.000]  和何等的貴族
[00:08:57.000 --> 00:08:59.000]  當然我們
[00:08:59.000 --> 00:09:01.000]  回到建設的環境
[00:09:01.000 --> 00:09:03.000]  其實我們做人做了這麼久
[00:09:03.000 --> 00:09:05.000]  有沒有人看不起你呢?
[00:09:05.000 --> 00:09:07.000]  你不用回答我
[00:09:07.000 --> 00:09:09.000]  你心裏面知道
[00:09:09.000 --> 00:09:11.000]  你肯定有些人覺得
[00:09:11.000 --> 00:09:13.000]  那些人好像不是很
[00:09:13.000 --> 00:09:15.000]  看得起我
[00:09:15.000 --> 00:09:17.000]  對著某些人的時候
[00:09:17.000 --> 00:09:19.000]  你覺得很慈悲
[00:09:19.000 --> 00:09:21.000]  有沒有這樣的感覺
[00:09:21.000 --> 00:09:23.000]  那些人看不起我
[00:09:23.000 --> 00:09:25.000]  很慈悲
[00:09:25.000 --> 00:09:27.000]  甚至到一個地步
[00:09:27.000 --> 00:09:29.000]  我們自己都覺得自己很差
[00:09:29.000 --> 00:09:31.000]  我們自己都覺得
[00:09:31.000 --> 00:09:33.000]  好像樣樣都做得不夠好
[00:09:33.000 --> 00:09:35.000]  我們都很努力
[00:09:35.000 --> 00:09:37.000]  做的都不好
[00:09:37.000 --> 00:09:39.000]  你老婆經常說你不懂得教兒子
[00:09:39.000 --> 00:09:41.000]  要麼就大聲叫
[00:09:41.000 --> 00:09:43.000]  要麼就一聲不吭
[00:09:43.000 --> 00:09:45.000]  你老婆又說你經常不想和他聊天
[00:09:45.000 --> 00:09:47.000]  拍拖的時候說一粒鐘兩粒鐘三粒鐘
[00:09:47.000 --> 00:09:49.000]  現在每天說不到十句說話
[00:09:49.000 --> 00:09:51.000]  抱怨你
[00:09:51.000 --> 00:09:53.000]  做老公原來這麼難
[00:09:53.000 --> 00:09:55.000]  你老公又抱怨你不夠溫柔
[00:09:55.000 --> 00:09:57.000]  以前都不是這樣的
[00:09:57.000 --> 00:09:59.000]  現在一開聲
[00:09:59.000 --> 00:10:01.000]  好像放在屋裏
[00:10:01.000 --> 00:10:03.000]  嘩嘩嘩嘩嘩嘩嘩嘩嘩
[00:10:03.000 --> 00:10:05.000]  我看了大家不是的
[00:10:05.000 --> 00:10:09.000]  我們覺得
[00:10:09.000 --> 00:10:11.000]  媽媽整天只顧著自己的子女
[00:10:11.000 --> 00:10:13.000]  看孩子喜歡吃什麼就買給他吃
[00:10:13.000 --> 00:10:15.000]  喜歡穿什麼就買給他穿
[00:10:15.000 --> 00:10:17.000]  只會叫你幫他這個幫那個
[00:10:17.000 --> 00:10:19.000]  從來沒有問老公
[00:10:19.000 --> 00:10:21.000]  老公你喜歡什麼
[00:10:21.000 --> 00:10:23.000]  老公你喜歡什麼
[00:10:23.000 --> 00:10:25.000]  沒有這樣的東西
[00:10:25.000 --> 00:10:27.000]  所以老公又投訴老婆
[00:10:27.000 --> 00:10:31.000]  大家都做工很多做工
[00:10:31.000 --> 00:10:33.000]  你上司覺得你一般般
[00:10:33.000 --> 00:10:35.000]  你知道你上司覺得你一般般
[00:10:35.000 --> 00:10:37.000]  看得出的
[00:10:37.000 --> 00:10:39.000]  你感覺到的
[00:10:39.000 --> 00:10:41.000]  覺得你不懂交際
[00:10:41.000 --> 00:10:43.000]  其實你心中有數
[00:10:43.000 --> 00:10:45.000]  你已經去到瓷玲
[00:10:45.000 --> 00:10:47.000]  去到玻璃頂
[00:10:47.000 --> 00:10:49.000]  再不到就要去
[00:10:49.000 --> 00:10:51.000]  有人讀書嗎
[00:10:51.000 --> 00:10:53.000]  很用功的
[00:10:53.000 --> 00:10:55.000]  很努力的
[00:10:55.000 --> 00:10:57.000]  參加運動
[00:10:57.000 --> 00:10:59.000]  不過總是拿不到自己想要的成績
[00:10:59.000 --> 00:11:01.000]  進不了校隊
[00:11:01.000 --> 00:11:03.000]  很depress
[00:11:03.000 --> 00:11:07.000]  剛才我只是隨口說
[00:11:07.000 --> 00:11:09.000]  人對我們我們對自己
[00:11:09.000 --> 00:11:11.000]  人又不滿我們我們又不滿自己
[00:11:13.000 --> 00:11:15.000]  我相信每一個人
[00:11:15.000 --> 00:11:17.000]  都不能逃避這樣的情況
[00:11:17.000 --> 00:11:19.000]  不過今天來到這裡的時候
[00:11:19.000 --> 00:11:21.000]  我想告訴你
[00:11:21.000 --> 00:11:23.000]  無論人怎樣看你
[00:11:23.000 --> 00:11:27.000]  無論你家人對你有多少不滿
[00:11:27.000 --> 00:11:31.000]  甚至連你自己都覺得
[00:11:31.000 --> 00:11:33.000]  自己不行
[00:11:33.000 --> 00:11:35.000]  自己看不起自己
[00:11:35.000 --> 00:11:37.000]  今天我要給你的訊息是
[00:11:37.000 --> 00:11:39.000]  天賦上帝
[00:11:39.000 --> 00:11:41.000]  永遠不會這樣看你
[00:11:41.000 --> 00:11:43.000]  為什麼
[00:11:43.000 --> 00:11:45.000]  因為你是天賦上帝
[00:11:45.000 --> 00:11:47.000]  精心的創造
[00:11:47.000 --> 00:11:51.000]  我找到一個卡通片
[00:11:51.000 --> 00:11:53.000]  卡通片挺好看的
[00:11:53.000 --> 00:11:55.000]  不是給小朋友看的
[00:11:55.000 --> 00:11:57.000]  大人都看的
[00:11:57.000 --> 00:11:59.000]  Cloudy with a Chance of Meatballs
[00:11:59.000 --> 00:12:01.000]  今早有人看過
[00:12:01.000 --> 00:12:03.000]  給段力看看
[00:12:03.000 --> 00:12:05.000]  我們來看看
[00:12:05.000 --> 00:12:07.000]  是Jello
[00:12:11.000 --> 00:12:13.000]  對
[00:12:13.000 --> 00:12:25.000]  為什麼
[00:12:25.000 --> 00:12:33.000]  不
[00:12:33.000 --> 00:12:37.000]  但這次
[00:12:37.000 --> 00:12:39.000]  是
[00:12:41.000 --> 00:12:43.000]  我也是
[00:12:43.000 --> 00:12:47.000]  一個傻子
[00:12:47.000 --> 00:12:49.000]  也是
[00:12:49.000 --> 00:12:51.000]  我小時候
[00:12:51.000 --> 00:12:53.000]  我戴了一條拖鞋
[00:12:53.000 --> 00:12:55.000]  戴了眼鏡
[00:12:55.000 --> 00:12:57.000]  我對氣候科學
[00:12:57.000 --> 00:13:01.000]  其他女孩想要一個芭比
[00:13:01.000 --> 00:13:03.000]  我想要
[00:13:03.000 --> 00:13:05.000]  一個Doppler Weather Radar 2000 Turbo
[00:13:05.000 --> 00:13:07.000]  但是所有的小朋友
[00:13:07.000 --> 00:13:09.000]  都教我這首詭異的歌
[00:13:09.000 --> 00:13:11.000]  不是很聰明
[00:13:11.000 --> 00:13:19.000]  繼續
[00:13:19.000 --> 00:13:35.000]  繼續
[00:13:39.000 --> 00:13:41.000]  什麼
[00:13:41.000 --> 00:13:43.000]  等一下
[00:13:43.000 --> 00:13:47.000]  是Jello的餅乾
[00:13:47.000 --> 00:13:53.000]  現在是揭曉
[00:13:53.000 --> 00:13:59.000]  哇
[00:13:59.000 --> 00:14:01.000]  我意思是
[00:14:01.000 --> 00:14:03.000]  之前你還好
[00:14:03.000 --> 00:14:05.000]  但現在
[00:14:05.000 --> 00:14:07.000]  你很漂亮
[00:14:07.000 --> 00:14:09.000]  不
[00:14:09.000 --> 00:14:11.000]  我不能在公眾場合
[00:14:11.000 --> 00:14:13.000]  為什麼
[00:14:13.000 --> 00:14:15.000]  這是真正的你
[00:14:15.000 --> 00:14:17.000]  對吧
[00:14:17.000 --> 00:14:19.000]  聰明
[00:14:19.000 --> 00:14:21.000]  有觀感
[00:14:21.000 --> 00:14:23.000]  誰不想看到
[00:14:23.000 --> 00:14:27.000]  大家看到嗎
[00:14:27.000 --> 00:14:29.000]  我們每一個人
[00:14:29.000 --> 00:14:31.000]  很多時候都是受我們的環境
[00:14:31.000 --> 00:14:33.000]  影響著我們
[00:14:35.000 --> 00:14:37.000]  在我們環境的壓力下
[00:14:37.000 --> 00:14:39.000]  我們把真我收起來
[00:14:39.000 --> 00:14:41.000]  穿上了偽裝
[00:14:41.000 --> 00:14:43.000]  讓人看不到
[00:14:43.000 --> 00:14:47.000]  這就是我們的我
[00:14:47.000 --> 00:14:49.000]  今天這個時間
[00:14:49.000 --> 00:14:51.000]  我想在這個時候你記住
[00:14:51.000 --> 00:14:53.000]  天父
[00:14:53.000 --> 00:14:55.000]  創造每一個人
[00:14:55.000 --> 00:14:57.000]  都不同
[00:14:57.000 --> 00:14:59.000]  甚至每個人都不一樣
[00:14:59.000 --> 00:15:01.000]  他創造每一個人
[00:15:01.000 --> 00:15:03.000]  每一個人都是他的精心設計
[00:15:03.000 --> 00:15:05.000]  每一個人都有
[00:15:05.000 --> 00:15:07.000]  他一個特別的目的
[00:15:07.000 --> 00:15:09.000]  上帝不單單是
[00:15:09.000 --> 00:15:11.000]  精心創造你
[00:15:11.000 --> 00:15:13.000]  因為他創造你的時候
[00:15:13.000 --> 00:15:15.000]  他有一個重要的任務
[00:15:15.000 --> 00:15:17.000]  是交給你
[00:15:17.000 --> 00:15:19.000]  第一章第26節說
[00:15:19.000 --> 00:15:21.000]  上帝說
[00:15:21.000 --> 00:15:23.000]  我們要照著自己的形象
[00:15:23.000 --> 00:15:25.000]  自己的樣式做人
[00:15:25.000 --> 00:15:27.000]  讓他們怎樣呢
[00:15:27.000 --> 00:15:29.000]  管理魚類鳥類和一切的生畜野獸
[00:15:29.000 --> 00:15:31.000]  爬蟲和各種動物
[00:15:33.000 --> 00:15:35.000]  可能你已經看過很多次
[00:15:35.000 --> 00:15:37.000]  但是你明不明白
[00:15:37.000 --> 00:15:39.000]  裡面的任務
[00:15:39.000 --> 00:15:41.000]  是多麼偉大
[00:15:41.000 --> 00:15:43.000]  非同小可
[00:15:43.000 --> 00:15:45.000]  神創造人的特殊目的
[00:15:45.000 --> 00:15:47.000]  就是要我們去管理
[00:15:47.000 --> 00:15:49.000]  他所創造的其他地上的萬物
[00:15:49.000 --> 00:15:53.000]  很不簡單
[00:15:53.000 --> 00:15:55.000]  我們沒有一個人
[00:15:55.000 --> 00:15:57.000]  如果你相信聖經的話
[00:15:57.000 --> 00:15:59.000]  沒有一個人可以推卸這個責任
[00:15:59.000 --> 00:16:01.000]  而事實上
[00:16:01.000 --> 00:16:03.000]  希伯來書的作者
[00:16:03.000 --> 00:16:05.000]  都是這樣說的
[00:16:05.000 --> 00:16:07.000]  你使他統合萬有
[00:16:07.000 --> 00:16:09.000]  上帝使人統合萬有
[00:16:09.000 --> 00:16:11.000]  這明顯地是
[00:16:11.000 --> 00:16:13.000]  包括一切
[00:16:13.000 --> 00:16:15.000]  不過希伯來書的作者說
[00:16:15.000 --> 00:16:17.000]  可是
[00:16:17.000 --> 00:16:19.000]  可是
[00:16:19.000 --> 00:16:21.000]  我們現在並沒有看見
[00:16:21.000 --> 00:16:23.000]  人在統合萬有
[00:16:23.000 --> 00:16:27.000]  原來神
[00:16:27.000 --> 00:16:29.000]  用一個很用心
[00:16:29.000 --> 00:16:31.000]  去設計去創造了你和我
[00:16:31.000 --> 00:16:33.000]  然後將一個很偉大的
[00:16:33.000 --> 00:16:35.000]  使命交付給我
[00:16:35.000 --> 00:16:37.000]  給你
[00:16:37.000 --> 00:16:39.000]  但是為什麼到現在
[00:16:39.000 --> 00:16:41.000]  人都不能夠做到這個工作呢
[00:16:41.000 --> 00:16:43.000]  還不能夠去統合我們的萬有呢
[00:16:43.000 --> 00:16:47.000]  原因很簡單
[00:16:47.000 --> 00:16:49.000]  原來人不單單是神精心的創造
[00:16:49.000 --> 00:16:51.000]  本來是mean good的
[00:16:51.000 --> 00:16:53.000]  但是人也都是
[00:16:53.000 --> 00:16:55.000]  犯罪者的後裔
[00:16:55.000 --> 00:16:57.000]  這個犯罪者是誰
[00:16:59.000 --> 00:17:01.000]  始祖亞當
[00:17:01.000 --> 00:17:03.000]  羅馬書第五章十二節說
[00:17:03.000 --> 00:17:05.000]  罪從一個人進入世界
[00:17:05.000 --> 00:17:07.000]  因著罪
[00:17:07.000 --> 00:17:09.000]  死就接踵而來
[00:17:09.000 --> 00:17:11.000]  於是死亡就臨到全人類
[00:17:11.000 --> 00:17:13.000]  因為人人都犯了罪
[00:17:13.000 --> 00:17:17.000]  就是因為
[00:17:17.000 --> 00:17:19.000]  人犯罪的緣故
[00:17:19.000 --> 00:17:21.000]  我們亞當的後裔每一個人都承擔了一個罪性
[00:17:21.000 --> 00:17:25.000]  是我們的罪性disable了我們
[00:17:25.000 --> 00:17:27.000]  讓我們沒有了那個能力
[00:17:27.000 --> 00:17:29.000]  可以去統管
[00:17:29.000 --> 00:17:31.000]  神所創造
