
[00:00:00.000 --> 00:00:06.000]  今日又有機會在大家當中傳講神的訊息
[00:06:23.000 --> 00:06:26.000]  既然我們有這麼大的榮譽
[00:06:26.000 --> 00:06:28.000]  既然我們有這個權柄
[00:06:28.000 --> 00:06:30.000]  應該怎樣去侍奉神呢?
[00:06:30.000 --> 00:06:33.000]  所以今天我們就想這個問題
[00:06:33.000 --> 00:06:36.000]  聖經裡面就很清楚說到
[00:06:36.000 --> 00:06:40.000]  我們有幾方面可以一起來侍奉神
[00:06:40.000 --> 00:06:43.000]  第一方面就是要多親近神
[00:06:43.000 --> 00:06:45.000]  第二十二節說
[00:06:45.000 --> 00:06:48.000]  那我們該用誠心和充足的信心
[00:06:48.000 --> 00:06:51.000]  與以蒙潔淨無虧的良心
[00:06:51.000 --> 00:06:55.000]  和清水洗淨的身體來親近上帝
[00:06:55.000 --> 00:07:00.000]  我們先說那個身體
[00:07:00.000 --> 00:07:02.000]  因為這裡說到心
[00:07:02.000 --> 00:07:05.000]  心靈和身體兩個部分
[00:07:05.000 --> 00:07:07.000]  我們先說後面那個部分身體
[00:07:07.000 --> 00:07:09.000]  說到身體是不是說
[00:07:09.000 --> 00:07:14.000]  好像很多宗教裡面說的
[00:07:14.000 --> 00:07:15.000]  沐浴更衣
[00:07:15.000 --> 00:07:16.000]  洗乾淨
[00:07:16.000 --> 00:07:18.000]  這樣就來到神的面前
[00:07:18.000 --> 00:07:21.000]  有人以為是這個意思
[00:07:21.000 --> 00:07:24.000]  是有道理的
[00:07:24.000 --> 00:07:28.000]  當年摩西在那個曠野當中
[00:07:28.000 --> 00:07:30.000]  看到火燒的荊棘
[00:07:30.000 --> 00:07:33.000]  就想去看看
[00:07:33.000 --> 00:07:36.000]  荊棘當中有神的聲音出來說
[00:07:36.000 --> 00:07:38.000]  你不要靠近
[00:07:38.000 --> 00:07:41.000]  靠近就先脫下你的鞋
[00:07:41.000 --> 00:07:44.000]  因為這個地方是神聖的
[00:07:44.000 --> 00:07:47.000]  今天很多的宗教都是
[00:07:47.000 --> 00:07:49.000]  如果你去清真寺
[00:07:49.000 --> 00:07:51.000]  去佛教
[00:07:51.000 --> 00:07:53.000]  進去裡面的地方
[00:07:53.000 --> 00:07:55.000]  你要脫鞋
[00:07:55.000 --> 00:07:58.000]  我們今天就沒有這樣的習慣
[00:07:58.000 --> 00:08:00.000]  但如果有人去過日本
[00:08:00.000 --> 00:08:02.000]  去日本教會崇拜
[00:08:02.000 --> 00:08:04.000]  他們都習慣脫鞋
[00:08:04.000 --> 00:08:07.000]  不過就不是脫了之後就赤腳
[00:08:07.000 --> 00:08:08.000]  他們換一雙拖鞋
[00:08:08.000 --> 00:08:10.000]  因為日本的文化裡面
[00:08:10.000 --> 00:08:13.000]  室外和室內就分很清楚
[00:08:13.000 --> 00:08:16.000]  換另一雙鞋
[00:08:16.000 --> 00:08:20.000]  去到神的地方就要乾乾淨淨
[00:08:20.000 --> 00:08:22.000]  鞋就要脫掉
[00:08:22.000 --> 00:08:24.000]  有道理的
[00:08:24.000 --> 00:08:28.000]  所謂cleanness is next to holiness
[00:08:28.000 --> 00:08:32.000]  乾淨就是潔淨
[00:08:32.000 --> 00:08:34.000]  接近於聖潔
[00:08:34.000 --> 00:08:36.000]  有這樣的說法
[00:08:36.000 --> 00:08:39.000]  我和太太最近去歐洲旅行
[00:08:39.000 --> 00:08:41.000]  在南歐
[00:08:41.000 --> 00:08:43.000]  南歐剛剛遇到熱浪
[00:08:43.000 --> 00:08:45.000]  很熱
[00:08:45.000 --> 00:08:47.000]  100度
[00:08:47.000 --> 00:08:50.000]  有一天最高是104度
[00:08:50.000 --> 00:08:52.000]  到下午的時候
[00:08:52.000 --> 00:08:55.000]  去什麼景點
[00:08:55.000 --> 00:08:57.000]  這麼熱的天氣
[00:08:57.000 --> 00:08:59.000]  去什麼景點都沒有興趣
[00:08:59.000 --> 00:09:02.000]  那裡很有歷史的教堂
[00:09:02.000 --> 00:09:04.000]  什麼城堡
[00:09:04.000 --> 00:09:05.000]  什麼都沒有興趣
[00:09:05.000 --> 00:09:07.000]  因為又流汗又熱
[00:09:07.000 --> 00:09:09.000]  沒有興趣
[00:09:09.000 --> 00:09:11.000]  如果這麼熱的天氣
[00:09:11.000 --> 00:09:12.000]  你說去敬拜神
[00:09:12.000 --> 00:09:14.000]  你哪裡坐得久
[00:09:14.000 --> 00:09:16.000]  進去
[00:09:16.000 --> 00:09:18.000]  我們參觀做遊客
[00:09:18.000 --> 00:09:20.000]  拍張照快點走
[00:09:20.000 --> 00:09:23.000]  沒有興趣慢慢去享受
[00:09:23.000 --> 00:09:25.000]  最好還是回酒店
[00:09:25.000 --> 00:09:27.000]  洗個澡
[00:09:27.000 --> 00:09:29.000]  有冷氣多舒服
[00:09:29.000 --> 00:09:32.000]  如果再喝杯冰咖啡
[00:09:32.000 --> 00:09:34.000]  最高享受
[00:09:34.000 --> 00:09:37.000]  不需要去世界哪個地方
[00:09:37.000 --> 00:09:40.000]  所以我們感謝神
[00:09:40.000 --> 00:09:43.000]  今天能夠來到T4C這麼舒服的地方
[00:09:43.000 --> 00:09:46.000]  所謂冬暖夏涼
[00:09:46.000 --> 00:09:48.000]  夏天這麼好的冷氣
[00:09:48.000 --> 00:09:50.000]  冬天又有暖氣
[00:09:50.000 --> 00:09:52.000]  你就是這麼舒服
[00:09:52.000 --> 00:09:55.000]  你才可以專心敬拜神
[00:09:55.000 --> 00:09:57.000]  這麼舒服的地方
[00:09:57.000 --> 00:09:58.000]  一個小時
[00:09:58.000 --> 00:09:59.000]  兩個小時
[00:09:59.000 --> 00:10:01.000]  甚至三個小時聚會又怎樣
[00:10:01.000 --> 00:10:02.000]  無所謂
[00:10:02.000 --> 00:10:06.000]  你舒服就可以敬拜神
[00:10:06.000 --> 00:10:09.000]  不過我想
[00:10:09.000 --> 00:10:12.000]  身體潔淨是其次
[00:10:12.000 --> 00:10:16.000]  用清水洗淨身體的意思
[00:10:16.000 --> 00:10:20.000]  最重要是要潔淨我們的行為
[00:10:20.000 --> 00:10:21.000]  好的行為
[00:10:21.000 --> 00:10:23.000]  這樣才能夠侍奉神
[00:10:23.000 --> 00:10:24.000]  好的行為
[00:10:24.000 --> 00:10:25.000]  道德的行為
[00:10:25.000 --> 00:10:27.000]  尊重別人的行為
[00:10:27.000 --> 00:10:32.000]  這樣才是用水洗淨身體的意義
[00:10:32.000 --> 00:10:34.000]  所以聖經說
[00:10:34.000 --> 00:10:35.000]  接受水禮
[00:10:35.000 --> 00:10:39.000]  就是除去我們行為上的不義
[00:10:39.000 --> 00:10:44.000]  問題是怎樣叫義、好
[00:10:44.000 --> 00:10:47.000]  或者合乎神的標準呢?
[00:10:47.000 --> 00:10:49.000]  如果你問你的朋友
[00:10:49.000 --> 00:10:50.000]  你是否好人?
[00:10:50.000 --> 00:10:51.000]  當然了
[00:10:51.000 --> 00:10:52.000]  每個人都說好人
[00:10:52.000 --> 00:10:55.000]  有誰說你的朋友是壞人?
[00:10:55.000 --> 00:10:56.000]  沒有
[00:10:56.000 --> 00:10:58.000]  多數都是好人
[00:10:58.000 --> 00:11:02.000]  其實這就是前面所說的
[00:11:02.000 --> 00:11:03.000]  所謂誠心
[00:11:03.000 --> 00:11:05.000]  即是心靈的問題
[00:11:05.000 --> 00:11:08.000]  誠心、信心、良心
[00:11:08.000 --> 00:11:10.000]  我們如果有好的心靈
[00:11:10.000 --> 00:11:12.000]  才有好的行為
[00:11:12.000 --> 00:11:15.000]  但是怎樣有好的心靈呢?
[00:11:15.000 --> 00:11:17.000]  詩篇第119篇第九節說
[00:11:17.000 --> 00:11:21.000]  少年人用什麼潔淨他的行為呢?
[00:11:21.000 --> 00:11:24.000]  是用遵行
[00:11:24.000 --> 00:11:25.000]  在《和修本》裡說
[00:11:25.000 --> 00:11:28.000]  青年要如何保持純潔呢?
[00:11:28.000 --> 00:11:30.000]  是要遵行
[00:11:30.000 --> 00:11:31.000]  即是有神的話
[00:11:31.000 --> 00:11:33.000]  做一個引導、一個教導
[00:11:33.000 --> 00:11:35.000]  我們遵行的時候
[00:11:35.000 --> 00:11:37.000]  我們就有好的行為
[00:11:37.000 --> 00:11:40.000]  這才叫做有好的行為
[00:11:40.000 --> 00:11:42.000]  所以有好的行為
[00:11:42.000 --> 00:11:43.000]  有道德的行為
[00:11:43.000 --> 00:11:49.000]  才叫做用水洗乾淨我們身體的意思
[00:11:49.000 --> 00:11:52.000]  但可惜很多奉耶穌的命
[00:11:52.000 --> 00:11:54.000]  心靈得到潔淨的人
[00:11:54.000 --> 00:11:57.000]  亦都有不錯行為的人
[00:11:57.000 --> 00:12:00.000]  還是不敢親近神
[00:12:00.000 --> 00:12:05.000]  有很多基督徒是很怕神
[00:12:05.000 --> 00:12:08.000]  特別是怕向神祈禱
[00:12:08.000 --> 00:12:10.000]  都不知道怎樣祈禱
[00:12:10.000 --> 00:12:11.000]  不知道說什麼
[00:12:11.000 --> 00:12:14.000]  甚至說都不知道怎樣開口
[00:12:14.000 --> 00:12:17.000]  究竟是向神祈禱
[00:12:17.000 --> 00:12:19.000]  還是向耶穌祈禱
[00:12:19.000 --> 00:12:20.000]  還是求聖靈
[00:12:20.000 --> 00:12:22.000]  有些人是亂七八糟
[00:12:22.000 --> 00:12:23.000]  都不知道誰打誰
[00:12:23.000 --> 00:12:24.000]  有時就祈禱
[00:12:24.000 --> 00:12:25.000]  不要理了
[00:12:25.000 --> 00:12:27.000]  總之是聖父、聖子、聖靈
[00:12:27.000 --> 00:12:29.000]  三位一體的神向你祈禱
[00:12:29.000 --> 00:12:31.000]  有些人就不是
[00:12:31.000 --> 00:12:33.000]  有時分得清楚
[00:12:33.000 --> 00:12:35.000]  究竟舊約的耶和華
[00:12:35.000 --> 00:12:36.000]  是不是新約的耶穌
[00:12:36.000 --> 00:12:38.000]  有時都亂了
[00:12:38.000 --> 00:12:41.000]  祈禱不知道怎樣祈禱
[00:12:41.000 --> 00:12:43.000]  我小時候
[00:12:43.000 --> 00:12:45.000]  每一晚睡覺的時候
[00:12:45.000 --> 00:12:47.000]  媽媽都帶我祈禱
[00:12:47.000 --> 00:12:49.000]  最初我不懂
[00:12:49.000 --> 00:12:51.000]  小時候就說
[00:12:51.000 --> 00:12:53.000]  你記得誰就為誰祈禱
[00:12:53.000 --> 00:12:55.000]  於是就開始
[00:12:55.000 --> 00:12:57.000]  神啊,求你保守
[00:12:57.000 --> 00:13:00.000]  爸爸、媽媽、哥哥、姐姐、媽媽
[00:13:00.000 --> 00:13:02.000]  一個一個數數下去
[00:13:02.000 --> 00:13:04.000]  有時爸爸就問他
[00:13:04.000 --> 00:13:06.000]  有沒有漏了誰
[00:13:06.000 --> 00:13:07.000]  那個同學
[00:13:07.000 --> 00:13:08.000]  然後又看一看
[00:13:08.000 --> 00:13:10.000]  最後就是阿妹
[00:13:10.000 --> 00:13:12.000]  就睡覺了
[00:13:12.000 --> 00:13:14.000]  稍微大一點
[00:13:14.000 --> 00:13:15.000]  爸爸就說
[00:13:15.000 --> 00:13:17.000]  現在不用帶你祈禱了
[00:13:17.000 --> 00:13:18.000]  你自己祈禱了
[00:13:18.000 --> 00:13:20.000]  也不用開聲
[00:13:20.000 --> 00:13:22.000]  你在心裏面說
[00:13:22.000 --> 00:13:23.000]  神都會知道的
[00:13:23.000 --> 00:13:24.000]  都聽到
[00:13:24.000 --> 00:13:26.000]  開始自己祈禱
[00:13:26.000 --> 00:13:27.000]  在心裏面就說
[00:13:27.000 --> 00:13:28.000]  求主保守
[00:13:28.000 --> 00:13:29.000]  爸爸、媽媽
[00:13:29.000 --> 00:13:32.000]  不過那時候
[00:13:32.000 --> 00:13:33.000]  我就以為
[00:13:33.000 --> 00:13:35.000]  在心裏面祈禱
[00:13:35.000 --> 00:13:39.000]  就不可以呼吸
[00:13:39.000 --> 00:13:42.000]  那個名單越來越長的時候
[00:13:42.000 --> 00:13:45.000]  之後快一點
[00:13:45.000 --> 00:13:47.000]  一口氣
[00:13:47.000 --> 00:13:48.000]  吸口氣
[00:13:48.000 --> 00:13:51.000]  然後開始在心裏面祈禱
[00:13:51.000 --> 00:13:53.000]  完了
[00:13:53.000 --> 00:13:54.000]  那時候不懂
[00:13:54.000 --> 00:13:55.000]  小朋友就是這樣
[00:13:55.000 --> 00:13:58.000]  又沒有人教
[00:13:58.000 --> 00:14:00.000]  其實心裏面祈禱
[00:14:00.000 --> 00:14:01.000]  很多人不敢祈禱
[00:14:01.000 --> 00:14:03.000]  就以為說錯了
[00:14:03.000 --> 00:14:05.000]  神就會罵你
[00:14:05.000 --> 00:14:08.000]  或者大人那樣罵小朋友
[00:14:08.000 --> 00:14:10.000]  其實這個你要放心
[00:14:10.000 --> 00:14:12.000]  《雅各書》第一章第五節說
[00:14:12.000 --> 00:14:15.000]  你們中間若有缺少智慧
[00:14:15.000 --> 00:14:17.000]  該求那厚似眾人
[00:14:17.000 --> 00:14:19.000]  又不斥責人的上帝
[00:14:19.000 --> 00:14:21.000]  實在必似乎你
[00:14:21.000 --> 00:14:23.000]  如果你不懂的話
[00:14:23.000 --> 00:14:27.000]  智慧是要智慧自成
[00:14:27.000 --> 00:14:28.000]  你不懂祈禱
[00:14:28.000 --> 00:14:30.000]  求神先給你智慧
[00:14:30.000 --> 00:14:31.000]  那你來到神的面前
[00:14:31.000 --> 00:14:32.000]  你不懂的時候
[00:14:32.000 --> 00:14:34.000]  你不用擔心
[00:14:34.000 --> 00:14:35.000]  不用怕祂罵你
[00:14:35.000 --> 00:14:37.000]  又說錯了
[00:14:37.000 --> 00:14:40.000]  你寄聖經又搞亂了
[00:14:40.000 --> 00:14:41.000]  不用擔心這件事
[00:14:41.000 --> 00:14:44.000]  因為神是不斥責人的神
[00:14:44.000 --> 00:14:47.000]  《羅馬書》第八章第十六節
[00:14:47.000 --> 00:14:49.000]  更加是給我們的安慰
[00:14:49.000 --> 00:14:52.000]  同樣我們的軟弱有聖靈幫助
[00:14:52.000 --> 00:14:55.000]  我們本不知道當怎樣禱告
[00:14:55.000 --> 00:14:56.000]  保羅也有這樣的經驗
[00:14:56.000 --> 00:14:58.000]  不知道怎樣祈禱
[00:14:58.000 --> 00:15:02.000]  但是聖靈親自用無可言語的嘆息
[00:15:02.000 --> 00:15:04.000]  替我們祈禱
[00:15:04.000 --> 00:15:06.000]  這個意思不是說
[00:15:06.000 --> 00:15:07.000]  那我不用祈禱了
[00:15:07.000 --> 00:15:09.000]  聖靈替我祈禱就行了
[00:15:09.000 --> 00:15:10.000]  不是這個意思
[00:15:10.000 --> 00:15:11.000]  只不過是說
[00:15:11.000 --> 00:15:13.000]  我們盡了我們所認識的
[00:15:13.000 --> 00:15:15.000]  最自然的方法來祈禱
[00:15:15.000 --> 00:15:17.000]  如果不足夠的地方
[00:15:17.000 --> 00:15:19.000]  或者是說錯的地方
[00:15:19.000 --> 00:15:21.000]  或者是說漏了的地方
[00:15:21.000 --> 00:15:23.000]  聖靈會幫助我們
[00:15:23.000 --> 00:15:25.000]  幫我們補足祈禱
[00:15:25.000 --> 00:15:27.000]  所以神一定知道你的意思
[00:15:27.000 --> 00:15:30.000]  所以我們在神的面前祈禱的時候
[00:15:30.000 --> 00:15:32.000]  不要擔心
[00:15:32.000 --> 00:15:33.000]  用什麼話都可以
[00:15:33.000 --> 00:15:35.000]  用你鄉下話也可以
[00:15:35.000 --> 00:15:37.000]  神都懂得聽
[00:15:37.000 --> 00:15:39.000]  你就有碗數碗
[00:15:39.000 --> 00:15:41.000]  有碟數碟
[00:15:41.000 --> 00:15:43.000]  有什麼都可以向神祈禱
[00:15:43.000 --> 00:15:45.000]  可以談心事
[00:15:45.000 --> 00:15:47.000]  有些心裏面的弊意
[00:15:47.000 --> 00:15:49.000]  什麼事都可以向神傾計
[00:15:49.000 --> 00:15:51.000]  這個就是祈禱
[00:15:51.000 --> 00:15:52.000]  只要你知道
[00:15:52.000 --> 00:15:55.000]  你現在不是向空氣說話
[00:15:55.000 --> 00:15:57.000]  只要你現在相信
[00:15:57.000 --> 00:15:59.000]  我是在神的面前
[00:15:59.000 --> 00:16:01.000]  有些人提醒自己
[00:16:01.000 --> 00:16:03.000]  穿得好一點
[00:16:03.000 --> 00:16:05.000]  不要睡在床上
[00:16:05.000 --> 00:16:07.000]  穿著睡覺的衣服
[00:16:07.000 --> 00:16:08.000]  好像有些人不太尊重
[00:16:08.000 --> 00:16:10.000]  你找個地方坐下也好
[00:16:10.000 --> 00:16:11.000]  跪下也好
[00:16:11.000 --> 00:16:12.000]  站起來也好
[00:16:12.000 --> 00:16:14.000]  你知道你向著
[00:16:14.000 --> 00:16:16.000]  上帝來祈禱的時候
[00:16:16.000 --> 00:16:19.000]  怎樣說什麼話都可以
[00:16:21.000 --> 00:16:24.000]  美國人口有百分之六十
[00:16:24.000 --> 00:16:26.000]  自稱為基督徒
[00:16:26.000 --> 00:16:29.000]  但是有些美國基督徒
[00:16:29.000 --> 00:16:32.000]  一生只有三次去教堂
[00:16:32.000 --> 00:16:38.000]  第一次是被父母抱進去
[00:16:38.000 --> 00:16:40.000]  受洗禮
[00:16:40.000 --> 00:16:42.000]  抱進去做嬰兒的時候
[00:16:42.000 --> 00:16:45.000]  第二次是自己走進去
[00:16:45.000 --> 00:16:47.000]  婚禮
[00:16:47.000 --> 00:16:48.000]  第一次洗禮
[00:16:48.000 --> 00:16:49.000]  第二次婚禮
[00:16:49.000 --> 00:16:52.000]  第三次被人抬進去
[00:16:52.000 --> 00:16:54.000]  喪禮
[00:16:54.000 --> 00:16:56.000]  有些人真的是這樣的
[00:16:56.000 --> 00:16:58.000]  我也是信耶穌
[00:16:58.000 --> 00:16:59.000]  我是基督徒
[00:16:59.000 --> 00:17:01.000]  因為小時候受過洗禮
[00:17:01.000 --> 00:17:02.000]  結婚的時候
[00:17:02.000 --> 00:17:05.000]  我也是在教堂舉行婚禮
[00:17:05.000 --> 00:17:07.000]  那是不是呢?
[00:17:07.000 --> 00:17:10.000]  這樣算不算是親近神呢?
[00:17:10.000 --> 00:17:12.000]  有些人不喜歡親近神
[00:17:12.000 --> 00:17:15.000]  有些人怕親近神
[00:17:15.000 --> 00:17:19.000]  我希望你是喜歡高高興興的
[00:17:19.000 --> 00:17:20.000]  來親近神
[00:17:20.000 --> 00:17:23.000]  因為知道我們的神愛我們
[00:17:23.000 --> 00:17:26.000]  所以多親近就是侍奉
[00:17:26.000 --> 00:17:28.000]  不需要做很多事
[00:17:28.000 --> 00:17:30.000]  或者參與什麼大事
[00:17:30.000 --> 00:17:33.000]  你就是每一天來到神的面前
[00:17:33.000 --> 00:17:36.000]  誠心用你的心靈來向神祈禱
[00:17:36.000 --> 00:17:37.000]  多親近祂
[00:17:37.000 --> 00:17:39.000]  有時候不一定要說
[00:17:39.000 --> 00:17:40.000]  現在是不是祈禱
[00:17:40.000 --> 00:17:42.000]  還是只是想跟神聊兩句
[00:17:42.000 --> 00:17:44.000]  無所謂的
[00:17:44.000 --> 00:17:45.000]  跟神聊天
[00:17:45.000 --> 00:17:48.000]  其實定義上也是可以作為祈禱的
[00:17:48.000 --> 00:17:50.000]  或者思想到神的話
[00:17:50.000 --> 00:17:52.000]  都是侍奉
[00:17:52.000 --> 00:17:57.000]  親近神就是侍奉
[00:17:57.000 --> 00:18:01.000]  第二,我們要堅守我們的指望
[00:18:01.000 --> 00:18:02.000]  第23節說
[00:18:02.000 --> 00:18:04.000]  我們要堅守所宣認的指望
[00:18:04.000 --> 00:18:05.000]  毫不動搖
[00:18:05.000 --> 00:18:09.000]  因為應許我們的那位是信實的
[00:18:09.000 --> 00:18:14.000]  這一節的意思就是我們要堅定我們的信仰
[00:18:14.000 --> 00:18:16.000]  我們所宣認的指望
[00:18:16.000 --> 00:18:20.000]  最大的希望有兩樣是很特別的
[00:18:20.000 --> 00:18:23.000]  第一樣就是永遠的生命
[00:18:23.000 --> 00:18:25.000]  就是說我們雖然身體死亡
[00:18:25.000 --> 00:18:27.000]  但是會復活
[00:18:27.000 --> 00:18:29.000]  會有永遠的生命
