
[00:00:00.000 --> 00:00:03.000]  「愛多一點」
[00:11:15.000 --> 00:11:17.000]  很多人對於預備見耶穌
[00:11:17.000 --> 00:11:19.000]  是不理會的
[00:11:19.000 --> 00:11:20.000]  有很多人覺得
[00:11:20.000 --> 00:11:22.000]  耶穌不會回來
[00:11:22.000 --> 00:11:24.000]  不過不好意思
[00:11:24.000 --> 00:11:26.000]  耶穌親口說
[00:11:26.000 --> 00:11:27.000]  祂會回來
[00:11:27.000 --> 00:11:30.000]  祂說過我就信
[00:11:30.000 --> 00:11:32.000]  凡是信耶穌的人
[00:11:32.000 --> 00:11:33.000]  對於耶穌所說的話
[00:11:33.000 --> 00:11:34.000]  如果不信的話
[00:11:34.000 --> 00:11:36.000]  你就不是信耶穌
[00:11:36.000 --> 00:11:38.000]  耶穌一定會回來
[00:11:38.000 --> 00:11:39.000]  現在這個世界
[00:11:39.000 --> 00:11:40.000]  越來越像耶穌
[00:11:40.000 --> 00:11:43.000]  很快會回來
[00:11:43.000 --> 00:11:45.000]  你說回來要預備什麼
[00:11:45.000 --> 00:11:48.000]  什麼時候回來就什麼時候回來
[00:11:48.000 --> 00:11:49.000]  很多時候
[00:11:49.000 --> 00:11:53.000]  有很多人從美國到英國回來
[00:11:53.000 --> 00:11:54.000]  那回來就回來
[00:11:54.000 --> 00:11:57.000]  有什麼預備
[00:11:57.000 --> 00:11:59.000]  你搞錯了
[00:11:59.000 --> 00:12:00.000]  耶穌回來
[00:12:00.000 --> 00:12:03.000]  祂是要結束
[00:12:03.000 --> 00:12:05.000]  這個地上的混亂
[00:12:05.000 --> 00:12:09.000]  祂要對每一個認祂為主的
[00:12:09.000 --> 00:12:11.000]  來要求我們的生命
[00:12:11.000 --> 00:12:14.000]  有一個交代
[00:12:14.000 --> 00:12:16.000]  我們在這裡的預備
[00:12:16.000 --> 00:12:20.000]  不是為自己積聚什麼好處
[00:12:20.000 --> 00:12:24.000]  而是要充分地學習認識耶穌
[00:12:24.000 --> 00:12:25.000]  學校祂
[00:12:25.000 --> 00:12:29.000]  反映祂的好
[00:12:29.000 --> 00:12:30.000]  就是說
[00:12:30.000 --> 00:12:32.000]  如果我們沒有利用這段時間
[00:12:32.000 --> 00:12:33.000]  去學習認識祂
[00:12:33.000 --> 00:12:36.000]  並且學祂的好
[00:12:36.000 --> 00:12:38.000]  效法祂的樣式
[00:12:38.000 --> 00:12:42.000]  那我們就會交白卷
[00:12:42.000 --> 00:12:47.000]  交白卷是很噁心的
[00:12:47.000 --> 00:12:49.000]  很多人盤批交白卷
[00:12:49.000 --> 00:12:51.000]  這個不說了
[00:12:51.000 --> 00:12:53.000]  不過上帝愛我們
[00:12:53.000 --> 00:12:59.000]  不想我們交白卷
[00:12:59.000 --> 00:13:02.000]  保羅在哥倫多書信說
[00:13:02.000 --> 00:13:04.000]  那些人好像被火燒過
[00:13:04.000 --> 00:13:06.000]  好像一根柴一樣
[00:13:06.000 --> 00:13:07.000]  什麼都沒有
[00:13:07.000 --> 00:13:10.000]  光棍
[00:13:10.000 --> 00:13:13.000]  其實祂在提醒我們
[00:13:13.000 --> 00:13:16.000]  不要到了那個日子
[00:13:16.000 --> 00:13:20.000]  我們裡面有遺憾
[00:13:20.000 --> 00:13:30.000]  裡面有那些說不出的難受
[00:13:30.000 --> 00:13:31.000]  有一樣東西
[00:13:31.000 --> 00:13:33.000]  就是你發覺原來
[00:13:33.000 --> 00:13:36.000]  上帝讓我們在這裡
[00:13:36.000 --> 00:13:38.000]  在教會裡面生活成長
[00:13:38.000 --> 00:13:40.000]  是要學祂
[00:13:40.000 --> 00:13:41.000]  祂是怎樣的
[00:13:41.000 --> 00:13:49.000]  祂是愛
[00:13:49.000 --> 00:13:55.000]  如果你每一天都學多一點
[00:13:55.000 --> 00:13:58.000]  到了那個時候
[00:13:58.000 --> 00:14:01.000]  你就有充分的預備
[00:14:01.000 --> 00:14:04.000]  你會是開心的見上帝
[00:14:04.000 --> 00:14:06.000]  彼得厚書有一段聖經
[00:14:06.000 --> 00:14:09.000]  我是很喜歡的
[00:14:09.000 --> 00:14:11.000]  這一段聖經說什麼呢
[00:14:11.000 --> 00:14:14.000]  它說上帝就將一個
[00:14:14.000 --> 00:14:16.000]  寶貴極大的應許給了我們
[00:14:16.000 --> 00:14:18.000]  叫我們既然出離世上
[00:14:18.000 --> 00:14:20.000]  因私慾而來的敗壞
[00:14:20.000 --> 00:14:22.000]  就可以分享神的本性
[00:14:22.000 --> 00:14:23.000]  真是很愛
[00:14:23.000 --> 00:14:24.000]  正因這個緣故
[00:14:24.000 --> 00:14:25.000]  你們要多多努力
[00:14:25.000 --> 00:14:26.000]  有了信心
[00:14:26.000 --> 00:14:28.000]  又要增添美德
[00:14:28.000 --> 00:14:30.000]  美德就是好的行為
[00:14:30.000 --> 00:14:32.000]  有了美德又增添知識
[00:14:32.000 --> 00:14:36.000]  就是你做了你才知道
[00:14:36.000 --> 00:14:38.000]  上帝所說的話是什麼意思
[00:14:38.000 --> 00:14:41.000]  然後有了知識又增加節制
[00:14:41.000 --> 00:14:43.000]  增加節制又增加忍耐
[00:14:43.000 --> 00:14:44.000]  忍耐增加敬勤
[00:14:44.000 --> 00:14:46.000]  然後再增加弟兄的愛
[00:14:46.000 --> 00:14:49.000]  就是教會弟兄給自己的愛
[00:14:49.000 --> 00:14:51.000]  有了弟兄給自己的愛
[00:14:51.000 --> 00:14:53.000]  就增添神聖的愛
[00:14:53.000 --> 00:14:55.000]  神聖的愛就是愛眾人的愛
[00:14:55.000 --> 00:14:57.000]  有了這幾樣
[00:14:57.000 --> 00:14:59.000]  並且持續的增長
[00:14:59.000 --> 00:15:02.000]  真是每天都多一些
[00:15:02.000 --> 00:15:04.000]  話說回來
[00:15:04.000 --> 00:15:06.000]  你們的財產過去這兩年
[00:15:06.000 --> 00:15:09.000]  是逐步減少的,是不是?
[00:15:09.000 --> 00:15:10.000]  你不知道嗎?
[00:15:10.000 --> 00:15:12.000]  你有福了
[00:15:12.000 --> 00:15:14.000]  傻傻的,沒問題的
[00:15:14.000 --> 00:15:17.000]  有些人知道是生意的
[00:15:17.000 --> 00:15:19.000]  各位!
[00:15:19.000 --> 00:15:22.000]  你們的財產一直縮短
[00:15:22.000 --> 00:15:25.000]  其實你們是不需要努力的
[00:15:25.000 --> 00:15:26.000]  只要你的生命裏面
[00:15:26.000 --> 00:15:28.000]  愛越來越多的話
[00:15:28.000 --> 00:15:30.000]  你就發達了
[00:15:30.000 --> 00:15:32.000]  這個怎麼說呢?
[00:15:32.000 --> 00:15:34.000]  他說:因為你有了這幾樣
[00:15:34.000 --> 00:15:36.000]  並且持續的增長
[00:15:36.000 --> 00:15:37.000]  就必要你們再確實認識
[00:15:37.000 --> 00:15:39.000]  我民主耶穌基督的事上
[00:15:39.000 --> 00:15:41.000]  不至於閒冷不潔果子
[00:15:41.000 --> 00:15:42.000]  人如果沒有這樣的話
[00:15:42.000 --> 00:15:44.000]  就很麻煩了
[00:15:44.000 --> 00:15:45.000]  所以弟兄們
[00:15:45.000 --> 00:15:47.000]  要更加努力使你們所蒙的恩兆
[00:15:47.000 --> 00:15:49.000]  和簡訊堅定不移
[00:15:49.000 --> 00:15:50.000]  若實行這幾樣
[00:15:50.000 --> 00:15:51.000]  就絕不會跌倒
[00:15:51.000 --> 00:15:56.000]  這樣你就得著充分的裝備
[00:15:56.000 --> 00:15:57.000]  就是預備好了
[00:15:57.000 --> 00:15:59.000]  可以進入我們主和救主耶穌基督
[00:15:59.000 --> 00:16:02.000]  永遠的國
[00:16:02.000 --> 00:16:07.000]  多麼重要啊!
[00:16:07.000 --> 00:16:09.000]  愛多一些
[00:16:09.000 --> 00:16:12.000]  是為你預備見上帝
[00:16:12.000 --> 00:16:14.000]  很重要的
[00:16:14.000 --> 00:16:16.000]  然後這段聖經說到
[00:16:16.000 --> 00:16:21.000]  保羅他在愛多一些的生活裏面
[00:16:21.000 --> 00:16:25.000]  他經常體會到懺悔
[00:16:25.000 --> 00:16:29.000]  因為上帝的喜悅
[00:16:29.000 --> 00:16:31.000]  我們效法他
[00:16:31.000 --> 00:16:38.000]  而我們就會分享到上帝的喜悅
[00:16:38.000 --> 00:16:40.000]  好多年了
[00:16:40.000 --> 00:16:43.000]  第一次帶人信耶穌
[00:16:43.000 --> 00:16:44.000]  自己信耶穌
[00:16:44.000 --> 00:16:47.000]  嘩!好奇妙!
[00:16:47.000 --> 00:16:49.000]  第一次帶人信耶穌
[00:16:49.000 --> 00:16:51.000]  每一次帶人信耶穌
[00:16:51.000 --> 00:16:55.000]  都是開心的
[00:16:55.000 --> 00:17:00.000]  為甚麼?因為上帝開心嘛!
[00:17:00.000 --> 00:17:03.000]  嘩!你說這樣陪著一個人
[00:17:03.000 --> 00:17:05.000]  為他解惑
[00:17:05.000 --> 00:17:06.000]  服侍他
[00:17:06.000 --> 00:17:07.000]  叫他得著醫治
[00:17:07.000 --> 00:17:09.000]  然後你去引導他
[00:17:09.000 --> 00:17:11.000]  叫他認識上帝
[00:17:11.000 --> 00:17:16.000]  好辛苦啊!
[00:17:16.000 --> 00:17:17.000]  你經歷過
[00:17:17.000 --> 00:17:21.000]  原來每做一件事
[00:17:21.000 --> 00:17:24.000]  為著去愛一個人所做的事
[00:17:24.000 --> 00:17:29.000]  是很有味道的
[00:17:29.000 --> 00:17:34.000]  為甚麼我們的媽媽
[00:17:34.000 --> 00:17:40.000]  這麼著緊那一頓飯呢?
[00:17:40.000 --> 00:17:44.000]  因為她愛我們
[00:17:44.000 --> 00:17:47.000]  她做過一頓飯
[00:17:47.000 --> 00:17:50.000]  而我們吃下肚
[00:17:50.000 --> 00:17:51.000]  吃得開心
[00:17:51.000 --> 00:17:54.000]  她更開心的
[00:17:54.000 --> 00:17:58.000]  因為愛
[00:17:58.000 --> 00:18:01.000]  原來每一個愛的行動
[00:18:01.000 --> 00:18:02.000]  做完之後
[00:18:02.000 --> 00:18:07.000]  你是很開心的
[00:18:07.000 --> 00:18:11.000]  所以為著自己能夠活得暢快
[00:18:11.000 --> 00:18:17.000]  其實學習愛多一點是好的
[00:18:17.000 --> 00:18:19.000]  當然
[00:18:19.000 --> 00:18:21.000]  你學習上帝那麼愛多一點
[00:18:21.000 --> 00:18:22.000]  就不是為自己著想
[00:18:22.000 --> 00:18:26.000]  你就是為別人的靈魂著想
[00:18:26.000 --> 00:18:27.000]  如此
[00:18:27.000 --> 00:18:33.000]  你就是為上帝的國著想
[00:18:33.000 --> 00:18:34.000]  因為
[00:18:34.000 --> 00:18:36.000]  這個神聖的愛
[00:18:36.000 --> 00:18:37.000]  按照彼得厚書所說
[00:18:37.000 --> 00:18:38.000]  這個神聖的愛
[00:18:38.000 --> 00:18:39.000]  就是上帝的愛
[00:18:39.000 --> 00:18:41.000]  就是愛眾人的愛
[00:18:41.000 --> 00:18:43.000]  就是出去的
[00:18:43.000 --> 00:18:47.000]  不是為自己
[00:18:47.000 --> 00:18:50.000]  各位朋友
[00:18:50.000 --> 00:18:53.000]  愛多一點
[00:18:53.000 --> 00:18:55.000]  是很罕見的
[00:18:55.000 --> 00:18:58.000]  甚至在教會裏面
[00:18:58.000 --> 00:19:00.000]  這個不正常
[00:19:00.000 --> 00:19:02.000]  不過又是現實
[00:19:02.000 --> 00:19:04.000]  因為愛多一點
[00:19:04.000 --> 00:19:06.000]  在很多人的心裏面
[00:19:06.000 --> 00:19:11.000]  都是很難的事
[00:19:11.000 --> 00:19:14.000]  很難的事
[00:19:14.000 --> 00:19:15.000]  很多時候
[00:19:15.000 --> 00:19:17.000]  人的心裏面作難就是
[00:19:17.000 --> 00:19:21.000]  他認為他沒有這樣的能力去愛
[00:19:21.000 --> 00:19:24.000]  所以他們不會去愛
[00:19:24.000 --> 00:19:25.000]  事實是
[00:19:25.000 --> 00:19:28.000]  我們真的沒有能力去愛
[00:19:28.000 --> 00:19:30.000]  不過上帝已經給了我們能力
[00:19:30.000 --> 00:19:39.000]  是我們不願意去愛
[00:19:39.000 --> 00:19:42.000]  我們有一個很有趣的情況
[00:19:42.000 --> 00:19:44.000]  就是我們縱然信了耶穌
[00:19:44.000 --> 00:19:46.000]  但是我們都會進入一個
[00:19:46.000 --> 00:19:50.000]  三心兩意的情況
[00:19:50.000 --> 00:19:53.000]  我們的心分了很多度
[00:19:53.000 --> 00:19:59.000]  人的心臟只有一個
[00:19:59.000 --> 00:20:02.000]  但是人的心靈
[00:20:02.000 --> 00:20:07.000]  是可以分成很多個的
[00:20:07.000 --> 00:20:08.000]  當我們說
[00:20:08.000 --> 00:20:11.000]  愛多一點很難
[00:20:11.000 --> 00:20:13.000]  其實難在
[00:20:13.000 --> 00:20:16.000]  就是心被其他的東西壓住了
[00:20:16.000 --> 00:20:17.000]  沒有心
[00:20:17.000 --> 00:20:20.000]  就是沒有位置
[00:20:20.000 --> 00:20:21.000]  為什麼沒有心呢
[00:20:21.000 --> 00:20:24.000]  就是我們不放心進去
[00:20:24.000 --> 00:20:26.000]  為什麼我們不放心進去呢
[00:20:26.000 --> 00:20:29.000]  因為我們不覺得它重要
[00:20:29.000 --> 00:20:31.000]  因為不覺得它重要
[00:20:31.000 --> 00:20:36.000]  這個是一個價值觀的問題
[00:20:36.000 --> 00:20:38.000]  我們心底裏面
[00:20:38.000 --> 00:20:43.000]  有某一個的意念告訴我們
[00:20:43.000 --> 00:20:46.000]  這個人重要
[00:20:46.000 --> 00:20:48.000]  老婆很重要
[00:20:48.000 --> 00:20:50.000]  兒子很重要
[00:20:50.000 --> 00:20:52.000]  爸爸媽媽很重要
[00:20:52.000 --> 00:20:53.000]  心底裏面
[00:20:53.000 --> 00:20:56.000]  好像靈魂的呼喊在提醒我們
[00:20:56.000 --> 00:20:57.000]  很重要
[00:20:57.000 --> 00:20:59.000]  不過我們的腦又提醒我們
[00:20:59.000 --> 00:21:01.000]  那份功很重要
[00:21:01.000 --> 00:21:03.000]  上位很重要
[00:21:03.000 --> 00:21:04.000]  人的名聲
[00:21:04.000 --> 00:21:08.000]  人怎樣看我很重要
[00:21:08.000 --> 00:21:11.000]  於是慢慢慢慢
[00:21:11.000 --> 00:21:19.000]  我們就進入一個價值觀的不持定
[00:21:19.000 --> 00:21:23.000]  三心兩意
[00:21:23.000 --> 00:21:26.000]  生存重要
[00:21:26.000 --> 00:21:30.000]  還是生命的內涵重要呢
[00:21:30.000 --> 00:21:32.000]  其實
[00:21:32.000 --> 00:21:34.000]  換另一個說法就是
[00:21:34.000 --> 00:21:36.000]  做三份工好
[00:21:36.000 --> 00:21:38.000]  還是做兩份工
