
[00:00:00.000 --> 00:00:01.120]  親愛的姐妹
[00:01:58.060 --> 00:02:02.060]  好像說
[00:02:02.060 --> 00:02:04.060]  都見不到她丈夫回來
[00:02:04.060 --> 00:02:06.060]  但我想問
[00:02:06.060 --> 00:02:08.060]  大家有沒有試過
[00:02:08.060 --> 00:02:10.060]  上山看日出
[00:02:10.060 --> 00:02:12.060]  OK
[00:02:12.060 --> 00:02:14.060]  很多人有白頭的時候
[00:02:14.060 --> 00:02:16.060]  都笑著
[00:02:16.060 --> 00:02:18.060]  即是說那個經歷
[00:02:18.060 --> 00:02:20.060]  令你很開心
[00:02:20.060 --> 00:02:22.060]  上山看日出
[00:02:22.060 --> 00:02:24.060]  你需要付出什麼代價
[00:02:24.060 --> 00:02:28.060]  早起
[00:02:28.060 --> 00:02:30.060]  如果山更高
[00:02:30.060 --> 00:02:32.060]  你整晚不用睡
[00:02:32.060 --> 00:02:34.060]  還要有裝備
[00:02:34.060 --> 00:02:36.060]  還要行上山
[00:02:36.060 --> 00:02:38.060]  氣來氣喘
[00:02:38.060 --> 00:02:40.060]  因為你上山看日出
[00:02:40.060 --> 00:02:42.060]  一定不會矮
[00:02:42.060 --> 00:02:44.060]  很辛苦的
[00:02:44.060 --> 00:02:46.060]  為什麼你會這樣做
[00:02:46.060 --> 00:02:48.060]  因為你有盼望
[00:02:48.060 --> 00:02:50.060]  期待日出那一刻的來臨
[00:02:50.060 --> 00:02:52.060]  是不是
[00:02:52.060 --> 00:02:54.060]  你很想看
[00:02:54.060 --> 00:02:56.060]  如果有人說
[00:02:56.060 --> 00:02:58.060]  會不會今天
[00:02:58.060 --> 00:03:00.060]  太陽放假不出來
[00:03:00.060 --> 00:03:02.060]  你會說傻的
[00:03:02.060 --> 00:03:04.060]  為什麼
[00:03:04.060 --> 00:03:06.060]  只要地球再轉的時候
[00:03:06.060 --> 00:03:08.060]  太陽就會出來
[00:03:08.060 --> 00:03:10.060]  這是一個很實實在在的
[00:03:10.060 --> 00:03:12.060]  一個預期
[00:03:12.060 --> 00:03:14.060]  當到日出
[00:03:14.060 --> 00:03:16.060]  一開始的時候
[00:03:16.060 --> 00:03:18.060]  大家都屏息呼吸
[00:03:18.060 --> 00:03:20.060]  太陽真的不單有光
[00:03:20.060 --> 00:03:22.060]  本體都見了
[00:03:22.060 --> 00:03:24.060]  大家很開心很興奮
[00:03:24.060 --> 00:03:26.060]  我相信那種開心興奮
[00:03:26.060 --> 00:03:28.060]  足以抵消
[00:03:28.060 --> 00:03:30.060]  你熬夜
[00:03:30.060 --> 00:03:32.060]  是不是
[00:03:32.060 --> 00:03:34.060]  上山氣來氣喘
[00:03:34.060 --> 00:03:36.060]  那一種的付出
[00:03:36.060 --> 00:03:38.060]  兩種的望
[00:03:38.060 --> 00:03:40.060]  是不是很不同
[00:03:40.060 --> 00:03:42.060]  我們看日出
[00:03:42.060 --> 00:03:44.060]  那種的望
[00:03:44.060 --> 00:03:46.060]  師父經常這樣望
[00:03:46.060 --> 00:03:48.060]  因為他一定會出現
[00:03:48.060 --> 00:03:50.060]  其實聖經告訴我們
[00:03:50.060 --> 00:03:52.060]  神給我們的盼望
[00:03:52.060 --> 00:03:54.060]  是前者還是後者
[00:03:54.060 --> 00:03:58.060]  一定不是前者
[00:03:58.060 --> 00:04:00.060]  神一定不會讓我們失望
[00:04:00.060 --> 00:04:04.060]  事實上在這個世界
[00:04:04.060 --> 00:04:06.060]  很多事情發生
[00:04:06.060 --> 00:04:08.060]  令我們很害怕
[00:04:08.060 --> 00:04:10.060]  令我們看不到希望
[00:04:10.060 --> 00:04:12.060]  那怎麼辦
[00:04:12.060 --> 00:04:14.060]  這段聖經很有趣
[00:04:14.060 --> 00:04:16.060]  很有意思
[00:04:16.060 --> 00:04:18.060]  如果大家記得
[00:04:18.060 --> 00:04:20.060]  6到19節的時候
[00:04:20.060 --> 00:04:22.060]  有人不斷重複
[00:04:22.060 --> 00:04:24.060]  耶穌和門徒的對話
[00:04:24.060 --> 00:04:28.060]  這種的重複
[00:04:28.060 --> 00:04:30.060]  令到不再見到我
[00:04:30.060 --> 00:04:32.060]  還要見到我
[00:04:32.060 --> 00:04:34.060]  這種的對比
[00:04:34.060 --> 00:04:36.060]  出現了三次
[00:04:36.060 --> 00:04:38.060]  究竟不再見到我
[00:04:38.060 --> 00:04:40.060]  還要見到我這個訊息有什麼重要
[00:04:40.060 --> 00:04:42.060]  不僅如此
[00:04:42.060 --> 00:04:44.060]  而出現得最多的是什麼
[00:04:44.060 --> 00:04:48.060]  不久
[00:04:48.060 --> 00:04:50.060]  沒錯
[00:04:50.060 --> 00:04:52.060]  到底不久是指什麼時候
[00:04:52.060 --> 00:04:54.060]  日出你都知道是幾點鐘
[00:04:54.060 --> 00:04:58.060]  其實不久照字面解釋
[00:04:58.060 --> 00:05:00.060]  即是說不久
[00:05:00.060 --> 00:05:04.060]  耶穌說不久你們將不再見到我
[00:05:04.060 --> 00:05:06.060]  再過不久你們還要見到我
[00:05:10.060 --> 00:05:12.060]  我們還沒討論什麼叫不再見到我
[00:05:12.060 --> 00:05:14.060]  還要見到我
[00:05:14.060 --> 00:05:16.060]  但我們都可以看到
[00:05:16.060 --> 00:05:18.060]  其實耶穌說了兩次的不久
[00:05:18.060 --> 00:05:22.060]  不再見到我的不久
[00:05:22.060 --> 00:05:24.060]  是早些發生的
[00:05:24.060 --> 00:05:26.060]  是先些的
[00:05:26.060 --> 00:05:28.060]  而還要見到我的不久
[00:05:28.060 --> 00:05:30.060]  是發生在不再見到我
[00:05:30.060 --> 00:05:32.060]  之後
[00:05:32.060 --> 00:05:34.060]  即是說
[00:05:34.060 --> 00:05:36.060]  時間上
[00:05:36.060 --> 00:05:38.060]  是有次序的
[00:05:38.060 --> 00:05:40.060]  是不會掉轉的
[00:05:40.060 --> 00:05:44.060]  即是說
[00:05:44.060 --> 00:05:46.060]  這是一個計劃
[00:05:46.060 --> 00:05:48.060]  是一個安排
[00:05:48.060 --> 00:05:50.060]  而且
[00:05:50.060 --> 00:05:52.060]  耶穌說得很具體
[00:05:52.060 --> 00:05:54.060]  門徒一定會經歷
[00:05:54.060 --> 00:05:56.060]  不再見到我
[00:05:56.060 --> 00:05:58.060]  和還要見到我這兩個處境
[00:05:58.060 --> 00:06:00.060]  即是說一定會出現
[00:06:00.060 --> 00:06:04.060]  究竟這是什麼處境呢
[00:06:06.060 --> 00:06:10.060]  我們回到耶穌當年的歷史時空
[00:06:10.060 --> 00:06:12.060]  我們看看有什麼事發生
[00:06:12.060 --> 00:06:14.060]  是符合
[00:06:14.060 --> 00:06:16.060]  耶穌所說的不久
[00:06:16.060 --> 00:06:18.060]  和這兩種處境
[00:06:18.060 --> 00:06:20.060]  《約翰福音》
[00:06:20.060 --> 00:06:22.060]  由十三章到十六章
[00:06:22.060 --> 00:06:24.060]  其實都是記載耶穌在
[00:06:24.060 --> 00:06:26.060]  逾節晚餐之後
[00:06:26.060 --> 00:06:30.060]  臨上十字架之前
[00:06:30.060 --> 00:06:32.060]  和門徒所說的
[00:06:32.060 --> 00:06:34.060]  可以叫臨別贈言
[00:06:34.060 --> 00:06:36.060]  耶穌說完
[00:06:36.060 --> 00:06:38.060]  這些忠告
[00:06:38.060 --> 00:06:40.060]  和為他們祈禱之後
[00:06:40.060 --> 00:06:42.060]  不久後發生什麼事
[00:06:42.060 --> 00:06:46.060]  就是耶穌被捕
[00:06:46.060 --> 00:06:48.060]  被兵丁逮捕
[00:06:48.060 --> 00:06:50.060]  接受審訊
[00:06:50.060 --> 00:06:52.060]  被鞭打
[00:06:52.060 --> 00:06:54.060]  被釘死
[00:06:54.060 --> 00:06:56.060]  被埋葬
[00:06:56.060 --> 00:06:58.060]  所以很明顯
[00:06:58.060 --> 00:07:00.060]  在這些事發生的時候
[00:07:00.060 --> 00:07:02.060]  門徒和耶穌分離
[00:07:02.060 --> 00:07:04.060]  他們自己的雞飛狗走
[00:07:04.060 --> 00:07:08.060]  是漢不見主的時候
[00:07:08.060 --> 00:07:12.060]  這就是第一個不久
[00:07:12.060 --> 00:07:16.060]  是幾個小時之後的事
[00:07:16.060 --> 00:07:22.060]  當耶穌受死
[00:07:22.060 --> 00:07:24.060]  被埋葬之後
[00:07:24.060 --> 00:07:26.060]  又發生什麼事呢
[00:07:26.060 --> 00:07:30.060]  三天之後
[00:07:30.060 --> 00:07:32.060]  我們知道
[00:07:32.060 --> 00:07:34.060]  耶穌又死了復活
[00:07:34.060 --> 00:07:36.060]  當然今天我們知道
[00:07:36.060 --> 00:07:38.060]  但當時門徒還不知道
[00:07:38.060 --> 00:07:40.060]  耶穌向門徒顯現
[00:07:40.060 --> 00:07:42.060]  就是還要見到我的時候
[00:07:42.060 --> 00:07:44.060]  所以第二個不久
[00:07:44.060 --> 00:07:46.060]  其實就是在說
[00:07:46.060 --> 00:07:48.060]  耶穌被埋葬之後
[00:07:48.060 --> 00:07:50.060]  第三天發生的事
[00:07:50.060 --> 00:07:54.060]  耶穌的受死復活
[00:07:54.060 --> 00:07:56.060]  這是耿古以來
[00:07:56.060 --> 00:07:58.060]  神救足計劃的
[00:07:58.060 --> 00:08:00.060]  而整件事
[00:08:00.060 --> 00:08:02.060]  就是壓縮到
[00:08:02.060 --> 00:08:04.060]  一個很短的時間
[00:08:04.060 --> 00:08:06.060]  裡面發生
[00:08:06.060 --> 00:08:08.060]  而且整個過程
[00:08:08.060 --> 00:08:10.060]  是很快完成
[00:08:10.060 --> 00:08:12.060]  究竟當日
[00:08:12.060 --> 00:08:14.060]  目擊
[00:08:14.060 --> 00:08:16.060]  這件事的門徒
[00:08:16.060 --> 00:08:18.060]  他在經歷什麼呢
[00:08:18.060 --> 00:08:20.060]  第二十節到二十二節
[00:08:20.060 --> 00:08:22.060]  是很重要
[00:08:22.060 --> 00:08:24.060]  不如我們再讀一讀
[00:08:24.060 --> 00:08:26.060]  二十到二十二節
[00:08:26.060 --> 00:08:28.060]  我們用心去讀
[00:08:28.060 --> 00:08:30.060]  不單止看
[00:08:30.060 --> 00:08:32.060]  預備起
[00:08:32.060 --> 00:08:36.060]  其實二十節開始
[00:08:36.060 --> 00:08:38.060]  耶穌很鄭重地說
[00:08:38.060 --> 00:08:40.060]  實實在在
[00:08:40.060 --> 00:08:42.060]  祂說你們要痛苦哀號
[00:08:42.060 --> 00:08:44.060]  世人反耀歡喜
[00:08:44.060 --> 00:08:46.060]  其實這一幅
[00:08:46.060 --> 00:08:48.060]  是非常殘忍的圖畫
[00:08:48.060 --> 00:08:50.060]  同一個場合
[00:08:50.060 --> 00:08:52.060]  有人哭有人笑
[00:08:52.060 --> 00:08:54.060]  你看那些香港小姐選舉
[00:08:54.060 --> 00:08:56.060]  那些香港小姐選舉
[00:08:56.060 --> 00:08:58.060]  這幾個留在這裡
[00:08:58.060 --> 00:09:00.060]  其他的回去了
[00:09:00.060 --> 00:09:02.060]  然後什麼時候宣佈
[00:09:02.060 --> 00:09:04.060]  第一個是誰
[00:09:04.060 --> 00:09:06.060]  然後那些人都哭了
[00:09:06.060 --> 00:09:08.060]  很殘忍很殘忍
[00:09:08.060 --> 00:09:10.060]  但是其實
[00:09:10.060 --> 00:09:12.060]  門徒面對的
[00:09:12.060 --> 00:09:14.060]  不只是這麼殘忍的處境
[00:09:14.060 --> 00:09:16.060]  他們將要什麼
[00:09:16.060 --> 00:09:18.060]  痛哭哀號
[00:09:18.060 --> 00:09:20.060]  哀號這個字
[00:09:20.060 --> 00:09:22.060]  在愚民裡面
[00:09:22.060 --> 00:09:24.060]  還在哭喪
[00:09:24.060 --> 00:09:26.060]  那種處境
[00:09:26.060 --> 00:09:28.060]  即是說有人死
[00:09:28.060 --> 00:09:30.060]  而哀號
[00:09:30.060 --> 00:09:32.060]  門徒的
[00:09:32.060 --> 00:09:34.060]  痛哭不只是
[00:09:34.060 --> 00:09:36.060]  不開心
[00:09:36.060 --> 00:09:38.060]  那種傷心的哭
[00:09:38.060 --> 00:09:40.060]  他們的痛哭
[00:09:40.060 --> 00:09:42.060]  還看到死亡
[00:09:42.060 --> 00:09:44.060]  死亡代表什麼
[00:09:44.060 --> 00:09:46.060]  絕望
[00:09:46.060 --> 00:09:48.060]  恐懼
[00:09:48.060 --> 00:09:50.060]  耶穌說你們要
[00:09:50.060 --> 00:09:52.060]  痛哭哀號
[00:09:52.060 --> 00:09:54.060]  但世人反要歡喜
[00:09:54.060 --> 00:09:56.060]  其實這個說法
[00:09:56.060 --> 00:09:58.060]  很可怕的
[00:09:58.060 --> 00:10:00.060]  你試想想
[00:10:00.060 --> 00:10:02.060]  世人
[00:10:02.060 --> 00:10:04.060]  和門徒站在對立面
[00:10:04.060 --> 00:10:06.060]  世人
[00:10:06.060 --> 00:10:08.060]  是什麼人
[00:10:08.060 --> 00:10:10.060]  多不多人
[00:10:10.060 --> 00:10:12.060]  門徒多不多人
[00:10:12.060 --> 00:10:14.060]  強弱懸殊
[00:10:14.060 --> 00:10:16.060]  而且
[00:10:16.060 --> 00:10:18.060]  門徒痛哭的時候
[00:10:18.060 --> 00:10:20.060]  會怎樣
[00:10:20.060 --> 00:10:22.060]  切群再樂
[00:10:22.060 --> 00:10:24.060]  你試想想
[00:10:24.060 --> 00:10:26.060]  門徒所面對的
[00:10:26.060 --> 00:10:28.060]  孤單有多強
[00:10:28.060 --> 00:10:30.060]  壓力有多大
[00:10:30.060 --> 00:10:34.060]  我們看看
[00:10:34.060 --> 00:10:36.060]  這麼開心的世人
[00:10:36.060 --> 00:10:38.060]  是什麼人呢
[00:10:38.060 --> 00:10:40.060]  很明顯
[00:10:40.060 --> 00:10:42.060]  這些就是想耶穌死的人
[00:10:42.060 --> 00:10:46.060]  在他們陣營裡面
[00:10:46.060 --> 00:10:48.060]  其實有普羅大眾
[00:10:48.060 --> 00:10:50.060]  群情洶湧
[00:10:50.060 --> 00:10:52.060]  去逼比拉多釘死耶穌
[00:10:52.060 --> 00:10:54.060]  那班人多不多人
[00:10:54.060 --> 00:10:56.060]  多人
[00:10:56.060 --> 00:10:58.060]  不單止這樣
[00:10:58.060 --> 00:11:00.060]  當中有法律專家
[00:11:00.060 --> 00:11:02.060]  有在政治上
[00:11:02.060 --> 00:11:04.060]  宗教建制上
[00:11:04.060 --> 00:11:06.060]  有權力的階層
[00:11:06.060 --> 00:11:08.060]  而門徒這邊
[00:11:08.060 --> 00:11:10.060]  無權無勢
[00:11:10.060 --> 00:11:12.060]  無社會地位
[00:11:12.060 --> 00:11:14.060]  無錢無實力
[00:11:14.060 --> 00:11:16.060]  其實這幅圖畫
[00:11:16.060 --> 00:11:18.060]  是讓我們看到
[00:11:18.060 --> 00:11:20.060]  一個強弱懸殊的對比
[00:11:20.060 --> 00:11:22.060]  而門徒是處於
[00:11:22.060 --> 00:11:24.060]  絕對的弱勢
[00:11:24.060 --> 00:11:26.060]  照這樣看
[00:11:26.060 --> 00:11:28.060]  他們實在是
[00:11:28.060 --> 00:11:30.060]  值得憂愁
[00:11:30.060 --> 00:11:32.060]  不過
[00:11:32.060 --> 00:11:34.060]  第20節
[00:11:34.060 --> 00:11:36.060]  有一個很重要的轉變
[00:11:36.060 --> 00:11:38.060]  就是賢義
[00:11:38.060 --> 00:11:40.060]  賢義是什麼呢
[00:11:40.060 --> 00:11:42.060]  剛才我們讀過
[00:11:42.060 --> 00:11:44.060]  我們再讀一遍
[00:11:44.060 --> 00:11:46.060]  你們的
[00:11:46.060 --> 00:11:50.060]  這句其實是
[00:11:50.060 --> 00:11:52.060]  一個很大的逆轉
[00:11:52.060 --> 00:11:54.060]  有沒有留意
[00:11:54.060 --> 00:11:56.060]  原來終極結果
[00:11:56.060 --> 00:11:58.060]  不是剛才說的
[00:11:58.060 --> 00:12:02.060]  原來你們門徒
[00:12:02.060 --> 00:12:04.060]  不是輸家
[00:12:04.060 --> 00:12:06.060]  真正的結果是
[00:12:06.060 --> 00:12:08.060]  你們的憂愁
[00:12:08.060 --> 00:12:10.060]  會變成喜樂
[00:12:10.060 --> 00:12:12.060]  厲不厲害
[00:12:12.060 --> 00:12:14.060]  很厲害
[00:12:14.060 --> 00:12:16.060]  不過
[00:12:16.060 --> 00:12:18.060]  真的可以這樣嗎
[00:12:18.060 --> 00:12:20.060]  真的可以有這樣的事發生嗎
[00:12:20.060 --> 00:12:22.060]  耶穌接著
[00:12:22.060 --> 00:12:24.060]  就說一個婦人生產的比喻
[00:12:24.060 --> 00:12:26.060]  婦人生產
[00:12:26.060 --> 00:12:28.060]  一定會有劇痛
[00:12:28.060 --> 00:12:30.060]  這是常識
[00:12:30.060 --> 00:12:32.060]  沒有人喜歡痛
[00:12:32.060 --> 00:12:34.060]  生BB其實
[00:12:34.060 --> 00:12:36.060]  不單止會劇痛
[00:12:36.060 --> 00:12:38.060]  其實我沒什麼資格說這件事
[00:12:40.060 --> 00:12:42.060]  我太太也沒生過BB
[00:12:42.060 --> 00:12:44.060]  但是我知道
[00:12:44.060 --> 00:12:46.060]  由我的理性知道
[00:12:46.060 --> 00:12:48.060]  其實等候生產
[00:12:48.060 --> 00:12:50.060]  的過程
[00:12:50.060 --> 00:12:52.060]  應該會很忐忑
[00:12:52.060 --> 00:12:54.060]  因為第一
[00:12:54.060 --> 00:12:56.060]  知道前面會有很痛很痛的事發生
[00:12:56.060 --> 00:12:58.060]  還有
[00:12:58.060 --> 00:13:00.060]  過程裡面發生什麼事
[00:13:00.060 --> 00:13:02.060]  你完全控制不到
[00:13:02.060 --> 00:13:04.060]  生出來的BB
[00:13:04.060 --> 00:13:06.060]  有沒有一些意外你又不知道
[00:13:06.060 --> 00:13:08.060]  所以一定是很憂愁
[00:13:08.060 --> 00:13:10.060]  很忐忑
[00:13:10.060 --> 00:13:12.060]  所以呢
[00:13:12.060 --> 00:13:14.060]  你看到有人
[00:13:14.060 --> 00:13:16.060]  順利生BB
[00:13:16.060 --> 00:13:18.060]  傳WhatsApp第一句說話通常說什麼
[00:13:18.060 --> 00:13:20.060]  母子平安
[00:13:20.060 --> 00:13:22.060]  這個最重要
[00:13:22.060 --> 00:13:24.060]  接著一連串的拍手
[00:13:24.060 --> 00:13:26.060]  沒錯
[00:13:26.060 --> 00:13:28.060]  怕痛
[00:13:28.060 --> 00:13:30.060]  是人
[00:13:30.060 --> 00:13:32.060]  也是所有動物的本能
[00:13:32.060 --> 00:13:34.060]  就算你說不怕痛
[00:13:34.060 --> 00:13:36.060]  其實只是說你忍痛能力比別人強
[00:13:36.060 --> 00:13:38.060]  不是代表
[00:13:38.060 --> 00:13:40.060]  你說我很喜歡痛
[00:13:40.060 --> 00:13:44.060]  我就說
[00:13:44.060 --> 00:13:46.060]  你試想想
[00:13:46.060 --> 00:13:48.060]  如果一個痛是不能避免的
[00:13:48.060 --> 00:13:50.060]  而十級的痛是最痛
[00:13:50.060 --> 00:13:52.060]  有兩種痛可以選擇
[00:13:52.060 --> 00:13:54.060]  一種是十級的痛
[00:13:54.060 --> 00:13:56.060]  一種是五級的痛
[00:13:56.060 --> 00:13:58.060]  你選擇哪一個
[00:13:58.060 --> 00:14:00.060]  五級當然是大家正常的人
[00:14:00.060 --> 00:14:02.060]  但是我告訴你
[00:14:02.060 --> 00:14:04.060]  這個十級的痛是生BB的痛
[00:14:04.060 --> 00:14:06.060]  五級的痛是生癌症的痛
[00:14:06.060 --> 00:14:08.060]  那你會怎麼選擇
[00:14:08.060 --> 00:14:12.060]  我想你一定不會
[00:14:12.060 --> 00:14:14.060]  選擇沒那麼痛的
[00:14:14.060 --> 00:14:16.060]  你寧願選擇十級的痛
[00:14:16.060 --> 00:14:18.060]  為什麼
[00:14:18.060 --> 00:14:22.060]  因為生BB的痛
[00:14:22.060 --> 00:14:24.060]  不是一種長期的折磨
[00:14:24.060 --> 00:14:26.060]  更重要的就是
[00:14:26.060 --> 00:14:28.060]  這個痛是帶來排亡
[00:14:28.060 --> 00:14:32.060]  是不是
[00:14:32.060 --> 00:14:34.060]  這個痛是有價值的痛
[00:14:34.060 --> 00:14:36.060]  所以耶穌說
[00:14:36.060 --> 00:14:38.060]  就歡喜一個人生在世上
[00:14:38.060 --> 00:14:40.060]  你忘記了你之前的痛
[00:14:40.060 --> 00:14:42.060]  所以問題
[00:14:42.060 --> 00:14:44.060]  不是在於
[00:14:44.060 --> 00:14:46.060]  痛不痛
[00:14:46.060 --> 00:14:48.060]  而是在於
[00:14:48.060 --> 00:14:50.060]  因什麼而痛
[00:14:50.060 --> 00:14:52.060]  還有
[00:14:52.060 --> 00:14:54.060]  痛完帶來什麼結果
[00:14:54.060 --> 00:14:56.060]  那個才是重點
[00:15:00.060 --> 00:15:02.060]  耶穌告訴門徒
[00:15:02.060 --> 00:15:04.060]  沒錯,我們現在是優秀
[00:15:04.060 --> 00:15:06.060]  甚至之前門徒跟他說過
[00:15:06.060 --> 00:15:08.060]  你們會被世人
[00:15:08.060 --> 00:15:10.060]  而是很大部分的人
[00:15:10.060 --> 00:15:12.060]  去憎恨
[00:15:12.060 --> 00:15:14.060]  記不記得
[00:15:14.060 --> 00:15:16.060]  讀過的
[00:15:16.060 --> 00:15:18.060]  甚至你們會被殺
[00:15:18.060 --> 00:15:20.060]  痛不痛苦
[00:15:20.060 --> 00:15:22.060]  痛苦
[00:15:22.060 --> 00:15:24.060]  但耶穌跟他們說
[00:15:24.060 --> 00:15:26.060]  這種痛苦是生BB的痛
[00:15:26.060 --> 00:15:28.060]  所以第21節
[00:15:28.060 --> 00:15:30.060]  值得我們用慢鏡頭
[00:15:30.060 --> 00:15:32.060]  去看看
[00:15:32.060 --> 00:15:34.060]  到底生BB的痛
[00:15:34.060 --> 00:15:36.060]  對門徒來說
[00:15:36.060 --> 00:15:38.060]  有什麼意義
[00:15:38.060 --> 00:15:40.060]  首先他說生產的時候會優秀
[00:15:40.060 --> 00:15:42.060]  沒錯
[00:15:42.060 --> 00:15:44.060]  情緒會起伏
[00:15:44.060 --> 00:15:46.060]  心情很忐忑
[00:15:46.060 --> 00:15:48.060]  一定會面對不安
[00:15:48.060 --> 00:15:50.060]  接著說因為他時候到了
[00:15:50.060 --> 00:15:52.060]  原來這個痛
[00:15:52.060 --> 00:15:54.060]  是有特定時候
[00:15:56.060 --> 00:15:58.060]  是正常會發生的
[00:15:58.060 --> 00:16:00.060]  事實上是的
[00:16:00.060 --> 00:16:02.060]  你試想想
[00:16:02.060 --> 00:16:04.060]  如果媽媽進了醫院
[00:16:04.060 --> 00:16:06.060]  等很久都不痛
[00:16:06.060 --> 00:16:10.060]  你開心還是不開心
[00:16:10.060 --> 00:16:14.060]  應該痛的時候不痛
[00:16:14.060 --> 00:16:16.060]  反而有問題
[00:16:16.060 --> 00:16:20.060]  耶穌給我們一個全新的
[00:16:20.060 --> 00:16:22.060]  對痛的詮釋
[00:16:22.060 --> 00:16:24.060]  對苦痛有一個不同的看法
[00:16:24.060 --> 00:16:26.060]  我們很想
[00:16:26.060 --> 00:16:28.060]  逃避痛苦
[00:16:28.060 --> 00:16:30.060]  但是
[00:16:30.060 --> 00:16:32.060]  問題不是在於痛
[00:16:32.060 --> 00:16:34.060]  本身
[00:16:34.060 --> 00:16:36.060]  耶穌接著說
[00:16:36.060 --> 00:16:38.060]  孩子一生出來
[00:16:38.060 --> 00:16:40.060]  就不再記得那痛苦
[00:16:40.060 --> 00:16:42.060]  原來這個痛苦會過去的
[00:16:42.060 --> 00:16:44.060]  會被取代的
[00:16:44.060 --> 00:16:48.060]  還有就是這個痛苦
[00:16:48.060 --> 00:16:50.060]  是不會永遠的困擾著你的
[00:16:52.060 --> 00:16:54.060]  因為歡喜一個人
[00:16:54.060 --> 00:16:56.060]  生在世上
[00:16:56.060 --> 00:16:58.060]  有盼望的
[00:16:58.060 --> 00:17:00.060]  而這個結果會令你帶來
[00:17:00.060 --> 00:17:02.060]  極大的歡喜
[00:17:02.060 --> 00:17:04.060]  而這個歡喜
[00:17:04.060 --> 00:17:06.060]  足以抵消
[00:17:06.060 --> 00:17:08.060]  你之前所受的痛苦
[00:17:08.060 --> 00:17:12.060]  耶穌對門徒說這番話
[00:17:12.060 --> 00:17:14.060]  就是說門徒現在沒錯
[00:17:14.060 --> 00:17:16.060]  你要承受憂愁
[00:17:16.060 --> 00:17:18.060]  承受苦難
[00:17:20.060 --> 00:17:22.060]  這個苦難會過去
[00:17:22.060 --> 00:17:24.060]  這個苦難是有時段的
