
[00:00:00.000 --> 00:00:04.740]  剛剛講完了羅馬書的第四章
[00:07:35.740 --> 00:07:38.740]  不信的必被定罪
[00:07:38.740 --> 00:07:41.140]  叫門徒出去傳福音
[00:07:41.140 --> 00:07:43.340]  接著在書十七節
[00:07:43.340 --> 00:07:46.540]  信的人必有神蹟隨著他們
[00:07:46.540 --> 00:07:48.740]  就是奉我的名趕鬼
[00:07:48.740 --> 00:07:50.140]  說新謊言
[00:07:50.140 --> 00:07:53.740]  然後第十八節所說有醫治的能力
[00:07:53.740 --> 00:07:54.940]  有沒有見到
[00:07:54.940 --> 00:07:57.540]  可惜的是什麼
[00:07:57.540 --> 00:08:00.140]  十七節是跟著十六節
[00:08:00.140 --> 00:08:01.940]  十六節剛剛說了
[00:08:01.940 --> 00:08:04.740]  信而受洗的人就必得救
[00:08:04.740 --> 00:08:06.140]  然後第十七節說
[00:08:06.140 --> 00:08:09.340]  信的人有神蹟騎士的隨伴
[00:08:09.340 --> 00:08:10.940]  有沒有見到一個問題
[00:08:10.940 --> 00:08:13.540]  就是兩者的經文太接近
[00:08:13.540 --> 00:08:15.540]  所以被人認為
[00:08:15.540 --> 00:08:18.140]  誤認為誤解是什麼
[00:08:18.140 --> 00:08:20.740]  所有接受耶穌基督的人
[00:08:20.740 --> 00:08:23.540]  都有這些神蹟騎士的能力
[00:08:23.540 --> 00:08:24.540]  隨伴
[00:08:24.540 --> 00:08:27.740]  都能夠趕鬼說新謊言
[00:08:27.740 --> 00:08:29.740]  都能夠醫治
[00:08:29.740 --> 00:08:30.540]  但是解經
[00:08:30.540 --> 00:08:33.340]  我們不能夠只將兩節的經文
[00:08:33.340 --> 00:08:36.140]  十六節和十七節抽出來
[00:08:36.140 --> 00:08:38.140]  然後就大做文章
[00:08:38.140 --> 00:08:40.040]  解經是要怎樣解
[00:08:40.040 --> 00:08:40.940]  我時時都說
[00:08:40.940 --> 00:08:43.540]  解經是要用字面解經
[00:08:43.540 --> 00:08:47.040]  解經是要用聖經來解釋聖經
[00:08:47.040 --> 00:08:48.840]  是有三個步驟
[00:08:48.840 --> 00:08:49.840]  第一個步驟
[00:08:49.840 --> 00:08:51.540]  你首先看看
[00:08:51.540 --> 00:08:53.340]  有沒有其他的經文
[00:08:53.340 --> 00:08:55.940]  在第二步聖經的書本裡面
[00:08:55.940 --> 00:08:57.740]  都是說一樣的東西
[00:08:57.740 --> 00:08:59.540]  我們能夠知道
[00:08:59.540 --> 00:09:01.740]  聖經的教導是怎樣
[00:09:01.740 --> 00:09:02.740]  第二
[00:09:02.740 --> 00:09:05.740]  你看看那段經文的前文後理
[00:09:05.740 --> 00:09:07.940]  是在說什麼
[00:09:07.940 --> 00:09:09.140]  第三
[00:09:09.140 --> 00:09:11.540]  才看本身的經文
[00:09:11.540 --> 00:09:13.340]  我們先看看
[00:09:13.340 --> 00:09:15.340]  在所有聖經
[00:09:15.340 --> 00:09:18.540]  在其他的聖經的書本裡面
[00:09:18.540 --> 00:09:20.540]  有沒有說到耶穌基督
[00:09:20.540 --> 00:09:22.940]  將這些神蹟騎士的異能
[00:09:22.940 --> 00:09:25.140]  賜給所有的信徒
[00:09:25.140 --> 00:09:26.040]  沒有
[00:09:26.040 --> 00:09:27.640]  一句都沒有
[00:09:27.640 --> 00:09:29.640]  但是有很多時候
[00:09:29.640 --> 00:09:32.940]  耶穌基督將這些神蹟騎士的能力
[00:09:32.940 --> 00:09:35.540]  賜給門徒就有
[00:09:35.540 --> 00:09:37.940]  在《馬太福音》的十章一節
[00:09:37.940 --> 00:09:39.040]  我不讀了
[00:09:39.040 --> 00:09:41.340]  你們可以回去自己查一下
[00:09:41.340 --> 00:09:44.040]  以及《馬可福音》的三章十五節
[00:09:44.040 --> 00:09:45.340]  都有說到
[00:09:45.340 --> 00:09:47.940]  耶穌是將這些神蹟騎士的能力
[00:09:47.940 --> 00:09:49.740]  賜給門徒
[00:09:49.740 --> 00:09:51.640]  而不是所有的信徒
[00:09:51.640 --> 00:09:54.240]  這個就和《馬可福音》
[00:09:54.240 --> 00:09:56.640]  十六章十七至十八節
[00:09:56.640 --> 00:09:59.840]  所說的神蹟依治說謊言
[00:09:59.840 --> 00:10:02.240]  都是同一類的恩賜
[00:10:02.240 --> 00:10:03.940]  也是我們今天經文
[00:10:03.940 --> 00:10:07.340]  哥倫多前書的十二章九至十節
[00:10:07.340 --> 00:10:09.340]  所說的四種恩賜
[00:10:09.340 --> 00:10:11.740]  是一模一樣的
[00:10:11.740 --> 00:10:13.940]  但是你說
[00:10:13.940 --> 00:10:16.240]  耶穌真的相信我的人
[00:10:16.240 --> 00:10:18.540]  就會有神蹟騎士
[00:10:18.540 --> 00:10:20.340]  所以我們看第二點
[00:10:20.340 --> 00:10:23.640]  就是看經文的前文後理
[00:10:23.640 --> 00:10:25.040]  剛剛我說
[00:10:25.040 --> 00:10:27.340]  耶穌基督向門徒顯現
[00:10:27.340 --> 00:10:29.040]  跟他們說什麼話
[00:10:29.040 --> 00:10:30.740]  是罵他們
[00:10:30.740 --> 00:10:32.740]  你們這些小信的人
[00:10:32.740 --> 00:10:34.540]  你們不信我已經復活
[00:10:34.540 --> 00:10:36.340]  就算有人跟你們說我復活
[00:10:36.340 --> 00:10:37.740]  你都不信
[00:10:37.740 --> 00:10:40.440]  是在罵門徒說你們不信的人
[00:10:40.440 --> 00:10:42.340]  然後到了十七節就說
[00:10:42.340 --> 00:10:43.840]  如果你信的話
[00:10:43.840 --> 00:10:46.240]  就有神蹟騎士的能力
[00:10:46.240 --> 00:10:47.940]  隨伴你們
[00:10:47.940 --> 00:10:51.440]  前文後理完全是合理的
[00:10:51.440 --> 00:10:53.440]  其實「信我的人」
[00:10:53.440 --> 00:10:55.040]  在聖經裡面
[00:10:55.040 --> 00:10:57.540]  是耶穌基督的口頭禪
[00:10:57.540 --> 00:10:59.140]  祂很多時候叫門徒
[00:10:59.140 --> 00:11:00.840]  就是「信我的人」
[00:11:00.840 --> 00:11:04.340]  例如約翰福音的十四章十二節
[00:11:04.340 --> 00:11:05.240]  耶穌說
[00:11:05.240 --> 00:11:07.840]  「我實實在在地告訴你們
[00:11:07.840 --> 00:11:09.040]  我作的事
[00:11:09.040 --> 00:11:11.140]  信我的人也要作
[00:11:11.140 --> 00:11:13.940]  並且要作比這更大的事
[00:11:13.940 --> 00:11:16.640]  因為我往乎那裡去」
[00:11:16.640 --> 00:11:18.540]  耶穌說「我要離開了
[00:11:18.540 --> 00:11:21.740]  你們這些門徒要繼續做我的事」
[00:11:21.740 --> 00:11:24.340]  所以這裡「信我的人」很清楚
[00:11:24.340 --> 00:11:26.240]  就是指門徒
[00:11:26.240 --> 00:11:27.440]  而在書聖經裡面
[00:11:27.440 --> 00:11:28.540]  你會看到
[00:11:28.540 --> 00:11:32.240]  耶穌時時叫門徒做什麼
[00:11:32.240 --> 00:11:34.440]  小信的人
[00:11:34.440 --> 00:11:36.940]  馬太福音的第六章、第八章
[00:11:36.940 --> 00:11:39.640]  十四章、十六章、十七章
[00:11:39.640 --> 00:11:40.840]  如果你注意的話
[00:11:40.840 --> 00:11:42.240]  我現在只是揀選
[00:11:42.240 --> 00:11:44.240]  馬太福音裡面的經文
[00:11:44.240 --> 00:11:47.540]  你就知道「信我的人」、「小信的人」
[00:11:47.540 --> 00:11:50.640]  是耶穌基督對門徒的口頭禪
[00:11:50.640 --> 00:11:53.040]  說話的口頭禪
[00:11:53.040 --> 00:11:54.540]  還有最後
[00:11:54.540 --> 00:11:57.040]  我們要看經文的本身
[00:11:57.040 --> 00:12:00.240]  就是馬太福音的十六章二十節
[00:12:00.240 --> 00:12:01.040]  經文說
[00:12:01.040 --> 00:12:05.340]  「用神蹟隨著證實所傳的道」
[00:12:05.340 --> 00:12:08.140]  你看看十五、十六節怎麼說
[00:12:08.140 --> 00:12:10.840]  耶穌叫門徒往普天下去
[00:12:10.840 --> 00:12:13.440]  傳福音給萬民聽
[00:12:13.440 --> 00:12:14.640]  然後祂說
[00:12:14.640 --> 00:12:16.740]  「有神蹟隨伴你們
[00:12:16.740 --> 00:12:19.240]  來證實你們所說的道」
[00:12:19.240 --> 00:12:20.840]  有沒有看到前文後理
[00:12:20.840 --> 00:12:23.740]  完全是吻合
[00:12:23.740 --> 00:12:25.440]  所以我們很清楚
[00:12:25.440 --> 00:12:26.740]  讓我們看到
[00:12:26.740 --> 00:12:29.940]  耶穌基督給神蹟歧視
[00:12:29.940 --> 00:12:32.640]  不是給所有的信徒
[00:12:32.640 --> 00:12:35.440]  而是給門徒
[00:12:35.440 --> 00:12:37.140]  使徒的恩賜
[00:12:37.140 --> 00:12:40.640]  主要是向非基督徒、非信徒
[00:12:40.640 --> 00:12:42.940]  來證實神的話語
[00:12:42.940 --> 00:12:44.940]  就像這節經文說
[00:12:44.940 --> 00:12:46.240]  神蹟歧視
[00:12:46.240 --> 00:12:48.740]  是要證實所傳的道
[00:12:48.740 --> 00:12:49.840]  而不是說
[00:12:49.840 --> 00:12:51.240]  是給教會
[00:12:51.240 --> 00:12:53.940]  造就教會的恩賜
[00:12:53.940 --> 00:12:57.740]  注意在馬可福音的
[00:12:57.740 --> 00:13:00.640]  第十六章十八節說什麼
[00:13:00.640 --> 00:13:02.940]  其中的恩賜包括什麼
[00:13:02.940 --> 00:13:06.140]  「手拿毒蛇,喝毒物」
[00:13:06.140 --> 00:13:08.940]  如果有些人認為
[00:13:08.940 --> 00:13:11.440]  使徒的恩賜還存在的話
[00:13:11.440 --> 00:13:12.740]  你不妨一試
[00:13:12.740 --> 00:13:15.140]  「手拿毒蛇,喝毒物」
[00:13:15.140 --> 00:13:16.440]  看看你有沒有事
[00:13:16.440 --> 00:13:19.940]  這就是最好的證明
[00:13:19.940 --> 00:13:22.440]  還有一節經文是什麼
[00:13:22.440 --> 00:13:23.640]  最後一節經文是
[00:13:23.640 --> 00:13:27.640]  希伯來書二章三至四節
[00:13:27.640 --> 00:13:29.640]  希伯來書二章三節說
[00:13:29.640 --> 00:13:32.640]  「我們若忽略這麼大的咎因
[00:13:32.640 --> 00:13:34.340]  怎能逃罪呢?
[00:13:34.340 --> 00:13:38.140]  這咎因起先是主親自講的
[00:13:38.140 --> 00:13:42.140]  後來是聽見的人給我們證實了」
[00:13:42.140 --> 00:13:43.940]  有沒有看到這個咎因
[00:13:43.940 --> 00:13:45.340]  這個福音的信息
[00:13:45.340 --> 00:13:49.640]  是耶穌基督是主親自講的最早
[00:13:49.640 --> 00:13:53.440]  然後「給我們所聽見的」是誰
[00:13:53.440 --> 00:13:54.640]  是誰聽見
[00:13:54.640 --> 00:13:55.940]  是使徒
[00:13:55.940 --> 00:13:57.640]  是門徒
[00:13:57.640 --> 00:14:01.140]  然後在希伯來書二章四節
[00:14:01.140 --> 00:14:02.240]  經文又說
[00:14:02.240 --> 00:14:04.540]  「神又按自己的旨意
[00:14:04.540 --> 00:14:08.040]  用神跡歧視和百般的義能
[00:14:08.040 --> 00:14:09.740]  並聖靈的恩賜
[00:14:09.740 --> 00:14:12.140]  與他們作見證」
[00:14:12.140 --> 00:14:16.040]  使徒是怎樣見證他們所聽見的咎因
[00:14:16.040 --> 00:14:17.240]  他們的福音
[00:14:17.240 --> 00:14:21.340]  是用神跡歧視和百般的義能
[00:14:21.340 --> 00:14:23.440]  這裡又給我們見到
[00:14:23.440 --> 00:14:27.140]  是給使徒的這些神跡歧視的義能
[00:14:27.140 --> 00:14:29.840]  所以今天我們見到三節的經文
[00:14:29.840 --> 00:14:33.540]  無論是哥倫多後書的十二章十二節
[00:14:33.540 --> 00:14:37.840]  無論是馬可福音的十六章十七至十八節
[00:14:37.840 --> 00:14:41.340]  以及希伯來書的二章三至四節
[00:14:41.340 --> 00:14:42.740]  都給我們見到
[00:14:42.740 --> 00:14:46.740]  這些神跡歧視的義能是給使徒的
[00:14:46.740 --> 00:14:51.340]  不是給所有的信徒
[00:14:51.340 --> 00:14:55.440]  這些使徒的恩賜絕對不是給教會的
[00:14:55.440 --> 00:14:58.140]  現在已經失去了它的作用
[00:14:58.140 --> 00:15:00.740]  因為使徒已經作古
[00:15:00.740 --> 00:15:05.440]  使徒已經死了
[00:15:05.440 --> 00:15:09.340]  講完很多經文的教導
[00:15:09.340 --> 00:15:12.540]  又要用實例,用例子
[00:15:12.540 --> 00:15:15.240]  就是我跟大家說足為奇
[00:15:15.240 --> 00:15:19.040]  先學理論,然後給一些實例給你看
[00:15:19.040 --> 00:15:21.640]  有什麼實例在這方面
[00:15:21.640 --> 00:15:25.240]  使徒行傳的四章二十八至二十九節
[00:15:25.240 --> 00:15:28.040]  有講到這些使徒的恩賜
[00:15:28.040 --> 00:15:30.940]  經文說:「現在求主監察
[00:15:30.940 --> 00:15:34.940]  一面叫你的僕人大放膽量講你的道
[00:15:34.940 --> 00:15:38.340]  一面伸出你的手來醫治疾病
[00:15:38.340 --> 00:15:40.540]  並且使神跡歧視
[00:15:40.540 --> 00:15:44.640]  因著你的聖僕耶穌的名行出來」
[00:15:44.640 --> 00:15:47.640]  有沒有見到「講道」和「神跡」
[00:15:47.640 --> 00:15:49.940]  「醫治」放在一起?
[00:15:49.940 --> 00:15:52.040]  為什麼放在一起?
[00:15:52.040 --> 00:15:55.540]  使徒行傳的十四章三節有解釋
[00:15:55.540 --> 00:15:57.940]  「保羅和巴拿巴二人
[00:15:57.940 --> 00:16:00.040]  在那裡住了多日
[00:16:00.040 --> 00:16:02.940]  依靠主放膽講道
[00:16:02.940 --> 00:16:04.740]  主藉著他們的手
[00:16:04.740 --> 00:16:07.040]  施行神跡歧視
[00:16:07.040 --> 00:16:09.840]  證明他的恩道」
[00:16:09.840 --> 00:16:12.540]  有沒有見到「神跡歧視」
[00:16:12.540 --> 00:16:14.740]  「醫治」是用來做什麼?
[00:16:14.740 --> 00:16:17.140]  證明神的話語
[00:16:17.140 --> 00:16:19.740]  這就是使徒的恩賜
[00:16:19.740 --> 00:16:25.040]  聖經裡面是非常非常清楚
[00:16:25.040 --> 00:16:28.240]  所以今時今日
[00:16:28.240 --> 00:16:32.140]  如果你說我們教會來了兩個牧師
[00:16:32.140 --> 00:16:35.240]  你想知道誰屬靈誰不屬靈
[00:16:35.240 --> 00:16:37.840]  你是不是叫他們兩個來鬥法?
[00:16:37.840 --> 00:16:40.940]  大家顯示一下你的神跡歧視
[00:16:40.940 --> 00:16:42.940]  看看誰的神跡好
[00:16:42.940 --> 00:16:44.740]  誰是屬於神的
[00:16:44.740 --> 00:16:48.540]  就好像昔日摩西去見法老王
[00:16:48.540 --> 00:16:51.540]  是否和法老王的術士鬥法
[00:16:51.540 --> 00:16:53.840]  又將那條象變成蛇
[00:16:53.840 --> 00:16:56.040]  又將手插進袋子裡
[00:16:56.040 --> 00:16:58.340]  伸出來變成雪白
[00:16:58.340 --> 00:16:59.540]  看看誰是好人
[00:16:59.540 --> 00:17:00.940]  誰是從神而來
[00:17:00.940 --> 00:17:02.040]  是否這樣?
[00:17:02.040 --> 00:17:02.840]  不是
[00:17:02.840 --> 00:17:05.840]  你現在是看看誰說出來的話
[00:17:05.840 --> 00:17:08.940]  誰的教導是合乎聖經的教導
[00:17:08.940 --> 00:17:11.140]  那個就是從神而來
[00:17:11.140 --> 00:17:14.040]  在《雪耳筆》所書的二章二十節
[00:17:14.040 --> 00:17:18.740]  說教會是建立在使徒和先知的根基上
[00:17:18.740 --> 00:17:21.740]  使徒和先知在歷史上
[00:17:21.740 --> 00:17:24.340]  的確是有很重要的地位
[00:17:24.340 --> 00:17:27.840]  我剛才說使徒是要見過復活的主
[00:17:27.840 --> 00:17:30.040]  他們的憑據是什麼?
[00:17:30.040 --> 00:17:35.640]  是有這些神跡歧視異能的恩賜
[00:17:35.640 --> 00:17:38.540]  但是現在使徒去了哪裡?
[00:17:38.540 --> 00:17:39.940]  是歷史人物
[00:17:39.940 --> 00:17:41.840]  已經過去了
[00:17:41.840 --> 00:17:45.040]  所以現在是再沒有使徒的恩賜
[00:17:45.040 --> 00:17:49.440]  使徒的恩賜已經不再存在
[00:17:49.440 --> 00:17:52.640]  我們不妨具體一點再看
[00:17:52.640 --> 00:17:56.940]  神跡、醫治、謊言和謊言的翻譯
[00:17:56.940 --> 00:17:58.840]  第一就是神跡
[00:17:58.840 --> 00:18:01.140]  第一點我們剛才也說過了
[00:18:01.140 --> 00:18:03.740]  這些是使徒的恩賜
[00:18:03.740 --> 00:18:06.440]  在聖經裡面我講過很多次
[00:18:06.440 --> 00:18:09.240]  是有三個很重要的時代
[00:18:09.240 --> 00:18:11.240]  充滿神跡歧視的
[00:18:11.240 --> 00:18:14.040]  第一就是摩西和約書亞
[00:18:14.040 --> 00:18:15.240]  用來做什麼?
[00:18:15.240 --> 00:18:17.240]  頒發舊約
[00:18:17.240 --> 00:18:19.640]  這個是很重要的時代
[00:18:19.640 --> 00:18:21.040]  第二個時代
[00:18:21.040 --> 00:18:23.540]  是以利亞和以利沙
[00:18:23.540 --> 00:18:24.740]  先知的時代
[00:18:24.740 --> 00:18:27.040]  也是充滿神跡歧視
[00:18:27.040 --> 00:18:28.440]  第三個時代
[00:18:28.440 --> 00:18:30.740]  耶穌和門徒
[00:18:30.740 --> 00:18:34.240]  醫治趕鬼、神跡歧視
[00:18:34.240 --> 00:18:35.740]  用來做什麼?
[00:18:35.740 --> 00:18:37.940]  新約的頒發
