
[00:00:00.000 --> 00:00:04.000]  願至聖聖三一保佑我們每一個人
[00:03:43.000 --> 00:03:46.000]  是主耶穌自己說他會再回來的
[00:03:46.000 --> 00:03:49.000]  我們要一起來思想這一段經文
[00:03:49.000 --> 00:03:52.000]  了解主再來的意思
[00:03:52.000 --> 00:03:54.000]  主再來之前的現象
[00:03:54.000 --> 00:04:00.000]  以及我們應該怎樣準備自己去迎接主的再來
[00:04:00.000 --> 00:04:02.000]  為了節省時間
[00:04:02.000 --> 00:04:06.000]  我們的讀經是從馬太福音24章29節開始
[00:04:06.000 --> 00:04:10.000]  但是我們一定要先了解前面24章一開始
[00:04:10.000 --> 00:04:12.000]  1-28節
[00:04:12.000 --> 00:04:16.000]  我們才可以正確理解29-31節
[00:04:16.000 --> 00:04:18.000]  今天的經文都很長
[00:04:18.000 --> 00:04:22.000]  所以我想請大家打開聖經
[00:04:22.000 --> 00:04:24.000]  馬太福音24章
[00:04:24.000 --> 00:04:27.000]  首先我再提一提大家
[00:04:27.000 --> 00:04:30.000]  馬太福音是有五大段
[00:04:30.000 --> 00:04:32.000]  記載主耶穌的講論
[00:04:32.000 --> 00:04:34.000]  第一大段就是登山部分
[00:04:34.000 --> 00:04:36.000]  最多弟兄姊妹
[00:04:36.000 --> 00:04:38.000]  最熟悉的
[00:04:38.000 --> 00:04:41.000]  今天的這段經文是第五段
[00:04:41.000 --> 00:04:45.000]  是主耶穌說到他的再來
[00:04:45.000 --> 00:04:47.000]  以及世界末日
[00:04:47.000 --> 00:04:51.000]  不過也是最不容易理解
[00:04:51.000 --> 00:04:54.000]  很困難理解的這段經文
[00:04:54.000 --> 00:04:56.000]  在24章第一節到第二節
[00:04:56.000 --> 00:05:00.000]  就是當耶穌和門徒離開聖殿的時候
[00:05:00.000 --> 00:05:02.000]  門徒好像遊客一樣
[00:05:02.000 --> 00:05:05.000]  看到聖殿很開心就指給耶穌看
[00:05:05.000 --> 00:05:07.000]  聖殿真的很美
[00:05:07.000 --> 00:05:13.000]  如果是熟悉舊約的弟兄姊妹就會知道
[00:05:13.000 --> 00:05:18.000]  第一座聖殿是由大衛的兒子所羅門王興建的
[00:05:18.000 --> 00:05:27.000]  但是那一座聖殿已經在主前586年被巴比倫燒了
[00:05:27.000 --> 00:05:28.000]  沒有了
[00:05:28.000 --> 00:05:32.000]  而猶太人就被擄了去巴比倫
[00:05:32.000 --> 00:05:34.000]  70年之後世界變了
[00:05:34.000 --> 00:05:38.000]  巴比倫就被波斯帝國取代了
[00:05:38.000 --> 00:05:41.000]  猶太人就被釋放
[00:05:41.000 --> 00:05:43.000]  回到耶路撒冷
[00:05:43.000 --> 00:05:45.000]  他們回歸之後
[00:05:45.000 --> 00:05:47.000]  他們就重建聖殿
[00:05:47.000 --> 00:05:52.000]  但是這一座一般被稱為第二座聖殿的規模
[00:05:52.000 --> 00:05:55.000]  是完全比不上第一座聖殿的
[00:05:55.000 --> 00:05:58.000]  在舊約哈蓋書裏面有一句說話
[00:05:58.000 --> 00:06:00.000]  第二章第三殿
[00:06:00.000 --> 00:06:05.000]  你們當中有沒有人還記得以前的聖殿多麼華麗
[00:06:05.000 --> 00:06:08.000]  現在怎麼樣呢
[00:06:08.000 --> 00:06:12.000]  看起來是一文不值嗎
[00:06:12.000 --> 00:06:19.000]  所以當以色列人回歸到巴比倫再重建聖殿的時候
[00:06:19.000 --> 00:06:23.000]  那座聖殿不是很堂皇
[00:06:23.000 --> 00:06:27.000]  但是到了主前十九年
[00:06:27.000 --> 00:06:33.000]  管理那一帶的地方的人叫大希律王
[00:06:33.000 --> 00:06:42.000]  他就開始大規模的整修和擴建這一座第二聖殿
[00:06:42.000 --> 00:06:46.000]  他用了很多白色的大理石做材料
[00:06:46.000 --> 00:06:54.000]  不過據華里克牧師說那些大理石上去聖殿時一定有樓梯
[00:06:54.000 --> 00:06:59.000]  每一塊都刻了希律的名字
[00:06:59.000 --> 00:07:04.000]  無論如何在主耶穌時代這一座第二聖殿
[00:07:04.000 --> 00:07:09.000]  是非常堂皇華麗的
[00:07:09.000 --> 00:07:13.000]  當門徒很欣賞這座宏偉的聖殿的時候
[00:07:13.000 --> 00:07:15.000]  主耶穌就告訴門徒
[00:07:15.000 --> 00:07:19.000]  這個地方每一塊石頭將來都會被拆毀
[00:07:19.000 --> 00:07:23.000]  每一塊石頭會留在另一塊上面
[00:07:23.000 --> 00:07:29.000]  主耶穌這個預言很明顯針對聖殿
[00:07:29.000 --> 00:07:35.000]  第三節門徒就問了耶穌兩個問題
[00:07:35.000 --> 00:07:39.000]  第一個問題就是請告訴我們
[00:07:39.000 --> 00:07:45.000]  聖殿被毀是什麼時候會發生?
[00:07:45.000 --> 00:07:47.000]  接著他們再問一個問題
[00:07:47.000 --> 00:07:51.000]  你的來臨和世界的終局有什麼預兆?
[00:07:51.000 --> 00:07:55.000]  第一個問題針對聖殿被毀的時間
[00:07:55.000 --> 00:07:57.000]  承接上一個問題
[00:07:57.000 --> 00:08:01.000]  聖殿被毀是很合情合理的
[00:08:01.000 --> 00:08:07.000]  第二個問題就是主耶穌的來臨和世界終局的預兆
[00:08:07.000 --> 00:08:11.000]  其實第二個問題也可以分為兩個問題
[00:08:11.000 --> 00:08:15.000]  主在來的預兆和世界終局的預兆
[00:08:15.000 --> 00:08:18.000]  而在主耶穌的回答裡面
[00:08:18.000 --> 00:08:22.000]  沒有明顯地針對他的回答
[00:08:22.000 --> 00:08:26.000]  是回答第一個問題還是第二個問題
[00:08:26.000 --> 00:08:32.000]  我們只能猜測某段經文是針對哪一個問題
[00:08:32.000 --> 00:08:35.000]  不過主耶穌一開始的時候
[00:08:35.000 --> 00:08:38.000]  沒有直接去回答這些問題
[00:08:38.000 --> 00:08:39.000]  而是先提醒門徒
[00:08:39.000 --> 00:08:44.000]  「你們要當心,不要受人愚弄」
[00:08:44.000 --> 00:08:49.000]  這個提醒不單止對當日的門徒重要
[00:08:49.000 --> 00:08:53.000]  對我們今天也一樣重要
[00:08:53.000 --> 00:08:57.000]  在末世的時期,即主耶穌升天之後
[00:08:57.000 --> 00:09:02.000]  到他再來,這段時間也叫做末世
[00:09:02.000 --> 00:09:08.000]  在這段期間之內,時時都會有一些類同的事情發生
[00:09:08.000 --> 00:09:10.000]  包括有假基督的出現
[00:09:10.000 --> 00:09:13.000]  有戰爭,有基督徒會受迫害
[00:09:13.000 --> 00:09:17.000]  也有基督徒會離棄真道
[00:09:17.000 --> 00:09:21.000]  並且社會上的邪惡會泛濫
[00:09:21.000 --> 00:09:27.000]  假基督的事情在歷史上已經是經常出現,屢見不鮮
[00:09:27.000 --> 00:09:33.000]  去年在香港和澳洲就有全能神教會的出現
[00:09:33.000 --> 00:09:38.000]  這個全能神教會在中國的時候就叫做東方閃電
[00:09:38.000 --> 00:09:42.000]  由中國出口改名為全能神教會
[00:09:42.000 --> 00:09:46.000]  已經有很多人受了他們的愚弄
[00:09:46.000 --> 00:09:49.000]  這就是主耶穌說這番話的目的
[00:09:49.000 --> 00:09:54.000]  此外主耶穌也說人類是時常會有戰爭的
[00:09:54.000 --> 00:09:57.000]  在二十四章第六節說道
[00:09:57.000 --> 00:10:01.000]  你們會聽見附近打仗的風聲和遠方戰爭的消息
[00:10:01.000 --> 00:10:04.000]  你們不用害怕
[00:10:04.000 --> 00:10:09.000]  不是不用害怕那些子彈大炮會打死我們
[00:10:09.000 --> 00:10:11.000]  而是這些事必然會發生
[00:10:11.000 --> 00:10:17.000]  但並不代表歷史的終點已經到了
[00:10:17.000 --> 00:10:22.000]  在人類的歷史裡面,戰爭真的很少停止過
[00:10:22.000 --> 00:10:25.000]  第一次和第二次世界大戰的時候
[00:10:25.000 --> 00:10:31.000]  當時很多人都以為主很快要再來
[00:10:31.000 --> 00:10:35.000]  但現在第二次大戰結束已經超過六十年了
[00:10:35.000 --> 00:10:38.000]  主還未曾再來
[00:10:38.000 --> 00:10:41.000]  我們要注意主耶穌在第六節說
[00:10:41.000 --> 00:10:43.000]  這種事是必然發生
[00:10:43.000 --> 00:10:49.000]  但這不是說歷史的終點已經到了
[00:10:49.000 --> 00:10:53.000]  然後在二十四章第十四節說道
[00:10:53.000 --> 00:10:58.000]  福音必先傳遍天下,主才會再來
[00:10:58.000 --> 00:11:01.000]  主耶穌這句話的意思是勸告門徒
[00:11:01.000 --> 00:11:05.000]  我們應該專心去做傳福音的工作
[00:11:05.000 --> 00:11:07.000]  然後主才會再來
[00:11:07.000 --> 00:11:13.000]  在原文裡面的動詞是未來時態
[00:11:13.000 --> 00:11:18.000]  如果有人說現在福音早已傳遍天下
[00:11:18.000 --> 00:11:21.000]  但主還未再來
[00:11:21.000 --> 00:11:23.000]  我會回答說
[00:11:23.000 --> 00:11:28.000]  未來時態的動詞是指將來會發生的事
[00:11:28.000 --> 00:11:33.000]  但沒有指定日期和時間
[00:11:33.000 --> 00:11:35.000]  並不是說某件事發生之後
[00:11:35.000 --> 00:11:39.000]  另一件事馬上就會發生
[00:11:39.000 --> 00:11:42.000]  在第十五至二十二節的經文
[00:11:42.000 --> 00:11:48.000]  釋經家解經家都認為這是主耶穌預言
[00:11:48.000 --> 00:11:51.000]  在主後七十年所發生的事
[00:11:51.000 --> 00:11:56.000]  就是指耶路撒冷和聖殿被毀的事
[00:11:56.000 --> 00:12:02.000]  這段經文就是主耶穌回答門徒問的第一個問題
[00:12:02.000 --> 00:12:05.000]  就是聖殿被毀在何時會發生
[00:12:05.000 --> 00:12:07.000]  根據歷史記載
[00:12:07.000 --> 00:12:09.000]  在主後六十六年
[00:12:09.000 --> 00:12:14.000]  由於羅馬當時收稅的制度是重稅
[00:12:14.000 --> 00:12:16.000]  收稅很重
[00:12:16.000 --> 00:12:21.000]  令猶太地區的人非常貧窮
[00:12:21.000 --> 00:12:25.000]  在那個時候羅馬皇帝還下令
[00:12:25.000 --> 00:12:29.000]  連聖殿裡面的庫房財寶都要掠奪
[00:12:29.000 --> 00:12:33.000]  終於有一位加利利人叫Manahem
[00:12:33.000 --> 00:12:37.000]  他就發動反羅馬軍隊的行動
[00:12:37.000 --> 00:12:41.000]  開始的時候獲得初步成功
[00:12:41.000 --> 00:12:49.000]  但是就引導羅馬要發動大軍去攻打耶路撒冷
[00:12:49.000 --> 00:12:53.000]  在主後七十年
[00:12:53.000 --> 00:12:57.000]  羅馬將軍叫提多Titus
[00:12:57.000 --> 00:13:01.000]  他就帶了大軍去圍城圍住耶路撒冷
[00:13:01.000 --> 00:13:03.000]  圍了五個月
[00:13:03.000 --> 00:13:06.000]  後來終於攻了入城
[00:13:06.000 --> 00:13:08.000]  攻了入聖殿
[00:13:08.000 --> 00:13:12.000]  將聖殿的器具拿回羅馬
[00:13:12.000 --> 00:13:15.000]  火燒了很多地方
[00:13:15.000 --> 00:13:18.000]  由於火燒
[00:13:18.000 --> 00:13:21.000]  聖殿裡面有很多金
[00:13:21.000 --> 00:13:24.000]  金被火燒的時候就溶化了
[00:13:24.000 --> 00:13:26.000]  就流入了石板裡
[00:13:26.000 --> 00:13:34.000]  後來那些兵士要拿金就要掘起石頭
[00:13:34.000 --> 00:13:37.000]  所以耶穌說每一塊石頭都會被拆毀
[00:13:37.000 --> 00:13:40.000]  一塊石頭都不會留在另外一塊石頭上
[00:13:40.000 --> 00:13:42.000]  就是這樣應驗的
[00:13:42.000 --> 00:13:45.000]  那場戰爭是相當殘酷的
[00:13:45.000 --> 00:13:47.000]  所以在十六節至二十一節提到
[00:13:47.000 --> 00:13:51.000]  住在猶太地區的該逃到山上避難
[00:13:51.000 --> 00:13:56.000]  在屋頂上的也不要下到屋子裡去拿東西等等
[00:13:56.000 --> 00:13:58.000]  至於十五節所說的
[00:13:58.000 --> 00:14:03.000]  那毀滅性的可憎之物站在神聖地方的時候
[00:14:03.000 --> 00:14:09.000]  其實這句話是引自但義理書十一章三十一節
[00:14:09.000 --> 00:14:13.000]  而這一節的說話在歷史中是發生過的
[00:14:13.000 --> 00:14:17.000]  在主前167年就發生過第一次了
[00:14:17.000 --> 00:14:22.000]  那時候有一個希臘的王叫Antiochus Epiphanes
[00:14:22.000 --> 00:14:25.000]  安提亞古艾匹范尼
[00:14:25.000 --> 00:14:28.000]  希臘人的名字比較長
[00:14:28.000 --> 00:14:31.000]  他進了聖殿
[00:14:31.000 --> 00:14:34.000]  就拿一隻豬
[00:14:34.000 --> 00:14:39.000]  在聖殿裡面向希臘的宙斯神獻祭
[00:14:39.000 --> 00:14:45.000]  此外根據猶太歷史學家Josephus約斯法的記載
[00:14:45.000 --> 00:14:47.000]  在主前六十八年
[00:14:47.000 --> 00:14:51.000]  羅馬人也將他們的神帶入聖殿
[00:14:51.000 --> 00:14:54.000]  而在主後七十年
[00:14:54.000 --> 00:14:58.000]  剛才提過羅馬軍攻入耶路撒冷之後
[00:14:58.000 --> 00:15:03.000]  也很可能將一隻代表羅馬的旗桿
[00:15:03.000 --> 00:15:05.000]  上面有一隻鷹
[00:15:05.000 --> 00:15:10.000]  帶到聖殿裡面,插在聖殿裡面
[00:15:10.000 --> 00:15:14.000]  所以毀滅聖的可憎之物
[00:15:14.000 --> 00:15:17.000]  站在神聖的地方這件事件
[00:15:17.000 --> 00:15:21.000]  在歷史上已經發生了幾次
[00:15:21.000 --> 00:15:23.000]  但在主在來之前
[00:15:23.000 --> 00:15:26.000]  可能類同的事件都會發生
[00:15:26.000 --> 00:15:31.000]  保羅在貼薩羅尼加後書二章二到四節就提到這個情況
[00:15:31.000 --> 00:15:33.000]  但我們今天就不提了
[00:15:33.000 --> 00:15:36.000]  不過在時局艱難的時候
[00:15:36.000 --> 00:15:41.000]  人心惶惶就會有更多人會尋求上帝
[00:15:41.000 --> 00:15:47.000]  也同時有更多冒牌的基督和假先知會出現
[00:15:47.000 --> 00:15:52.000]  所以主耶穌將這些末世的事情預告給門徒知道
[00:15:52.000 --> 00:15:58.000]  最主要的目的是讓他們不會輕易受到迷惑
[00:15:58.000 --> 00:16:04.000]  而不是讓門徒知道耶穌什麼時候會再回來
[00:16:04.000 --> 00:16:09.000]  二十六節到二十七節是更加提醒信徒
[00:16:09.000 --> 00:16:11.000]  主耶穌再來的時候
[00:16:11.000 --> 00:16:13.000]  是一件人人都會看到的事
[00:16:13.000 --> 00:16:15.000]  是很公開的事
[00:16:15.000 --> 00:16:17.000]  所以無論有什麼人告訴我們
[00:16:17.000 --> 00:16:23.000]  在某個地方有大神蹟,很厲害,那個人自稱是基督
[00:16:23.000 --> 00:16:27.000]  我們不要急著買飛機票去看
[00:16:27.000 --> 00:16:28.000]  不用去的
[00:16:28.000 --> 00:16:30.000]  因為假如是基督再來
[00:16:30.000 --> 00:16:32.000]  無論我們在哪裏
[00:16:32.000 --> 00:16:36.000]  中國也好,美洲也好,哪裏也好,澳洲也好
[00:16:36.000 --> 00:16:38.000]  我們一定會看到
[00:16:38.000 --> 00:16:43.000]  我們開始看今天經文二十九節三十一節
[00:16:43.000 --> 00:16:45.000]  主耶穌第二次再來之前
[00:16:45.000 --> 00:16:47.000]  是會有很多災難的
[00:16:47.000 --> 00:16:49.000]  二十九節一開始就說
[00:16:49.000 --> 00:16:52.000]  那些災難的日子一過去
[00:16:52.000 --> 00:16:58.000]  不過接下來的描寫就好像不是很容易了解
[00:16:58.000 --> 00:17:06.000]  假如那些描寫是按字面意義發生的話
[00:17:06.000 --> 00:17:10.000]  那就真真正正的是宇宙巨變
[00:17:10.000 --> 00:17:12.000]  由於二十九節提到
[00:17:12.000 --> 00:17:17.000]  太空一切系統都要搖動
[00:17:17.000 --> 00:17:20.000]  但是我們可以想像到
[00:17:20.000 --> 00:17:23.000]  如果按字面去應驗的話
[00:17:23.000 --> 00:17:28.000]  這個情況很可能是在宇宙外面有一塊巨大隕石
[00:17:28.000 --> 00:17:30.000]  是向著地球飛來
[00:17:30.000 --> 00:17:34.000]  由於那個巨大隕石很巨大
[00:17:34.000 --> 00:17:45.000]  產生很巨大的引力,以至月球地球運行的軌跡都會被它變動
[00:17:45.000 --> 00:17:50.000]  不過除了按字面的意義去解釋之外
[00:17:50.000 --> 00:17:58.000]  我們也要了解猶太人的末世預言
[00:17:58.000 --> 00:18:07.000]  通常都是會用宇宙大變的手法去形容政治局勢的變化
[00:18:07.000 --> 00:18:11.000]  就是說那些字講到太陽又怎樣,月亮又怎樣
[00:18:11.000 --> 00:18:14.000]  不一定是按字面的意義發生的
[00:18:14.000 --> 00:18:18.000]  我給大家看兩節的舊約經文
[00:18:18.000 --> 00:18:22.000]  第一節是在耳塞亞書十三章十節
[00:18:22.000 --> 00:18:26.000]  和同一卷書耳塞亞書三十四章四節
[00:18:26.000 --> 00:18:28.000]  我們先看十三章十節
[00:18:57.000 --> 00:19:00.000]  十三章一開始第一節就這樣說
[00:19:00.000 --> 00:19:07.000]  這是阿摩斯的兒子耳塞亞從上帝所領受有關巴比倫的信息
[00:19:07.000 --> 00:19:13.000]  是有關當時世界最大國家的信息
[00:19:13.000 --> 00:19:16.000]  然後十三章十一節又說
[00:19:16.000 --> 00:19:19.000]  上主說我要懲罰這世界
[00:19:19.000 --> 00:19:22.000]  責罰人的邪惡
[00:19:22.000 --> 00:19:25.000]  我要終止驕傲人的驕傲
[00:19:25.000 --> 00:19:28.000]  貶低殘忍自大的人
[00:19:28.000 --> 00:19:31.000]  巴比倫早已經被上主懲罰了
[00:19:31.000 --> 00:19:35.000]  所以這個預言在歷史中已經應驗了
[00:19:35.000 --> 00:19:39.000]  而地球安然無恙仍然存在
[00:19:39.000 --> 00:19:44.000]  故此十三章十節是不能夠按字面意義解釋的
[00:19:44.000 --> 00:19:49.000]  我們再看一看耳塞亞書三十四章四節
[00:19:49.000 --> 00:19:55.000]  太陽月亮和星辰都瓦解成灰
[00:19:55.000 --> 00:19:59.000]  天要消失將被捲起的書卷
[00:19:59.000 --> 00:20:04.000]  星星墜下就無花果和葡萄樹的葉子凋落
[00:20:04.000 --> 00:20:09.000]  不過如果我們看耳塞亞書三十四章第二節
[00:20:09.000 --> 00:20:13.000]  上主對各國和各國的軍隊發怒
[00:20:13.000 --> 00:20:17.000]  他定了他們的罪徹底殲滅他們
[00:20:17.000 --> 00:20:23.000]  所以在第三十四章四節所講的太陽月亮和星辰
[00:20:23.000 --> 00:20:26.000]  不是真的講到我們看得見的太陽月亮和星辰
[00:20:26.000 --> 00:20:32.000]  而是講那些有權力的皇帝之類的政治人物
[00:20:32.000 --> 00:20:38.000]  耳塞亞書的預言如果真的按字面意義發生的話
[00:20:38.000 --> 00:20:42.000]  地球早就不存在變成灰
[00:20:42.000 --> 00:20:45.000]  所以我相信馬太福音二十四章二十九節
[00:20:45.000 --> 00:20:48.000]  主耶穌講的經文講的說話
[00:20:48.000 --> 00:20:51.000]  都不一定會是按字面意義發生的
[00:20:51.000 --> 00:20:54.000]  祂只是用了猶太人慣用的
[00:20:54.000 --> 00:20:57.000]  講到末世那些事情的時候
[00:20:57.000 --> 00:21:03.000]  就很喜歡用星球太陽月亮來講
[00:21:03.000 --> 00:21:05.000]  現在我們看第三十節
[00:21:05.000 --> 00:21:11.000]  這裡就很明顯講述耶穌第二次再來的時候的情況
[00:21:11.000 --> 00:21:17.000]  就說祂會駕著天上的雲降臨
[00:21:17.000 --> 00:21:24.000]  這句話都可以引自但義理書第七章十三節至十四節
[00:21:24.000 --> 00:21:29.000]  並且如果我們參考主耶穌升天的情形
[00:21:29.000 --> 00:21:31.000]  在《士徒行傳》一章九節說
[00:21:31.000 --> 00:21:35.000]  耶穌在他們的注視中被接升天
[00:21:35.000 --> 00:21:39.000]  有一朵雲彩把他們的視線遮住了
[00:21:39.000 --> 00:21:42.000]  然後在第十一節又說
[00:21:42.000 --> 00:21:45.000]  有天使顯現來講
[00:21:45.000 --> 00:21:48.000]  這位離開你們被接升天的耶穌
[00:21:48.000 --> 00:21:51.000]  你們看見祂怎樣升天
[00:21:51.000 --> 00:21:55.000]  祂也要怎樣回來
[00:21:55.000 --> 00:21:58.000]  這樣的講法
[00:21:58.000 --> 00:22:01.000]  主耶穌第二次再回來的時候
[00:22:01.000 --> 00:22:04.000]  就肯定不是像第一次那樣
[00:22:04.000 --> 00:22:07.000]  以嬰兒的樣式來的
[00:22:07.000 --> 00:22:11.000]  但祂也不會坐飛機不會坐火箭的工具
[00:22:11.000 --> 00:22:17.000]  祂會從天降臨並且會有雲彩伴隨
[00:22:17.000 --> 00:22:20.000]  而在今天的經文三十一節告訴我們
[00:22:20.000 --> 00:22:22.000]  那個時候會有大響聲
[00:22:22.000 --> 00:22:29.000]  也會有天使到全世界召集祂所揀選的子民
[00:22:29.000 --> 00:22:31.000]  這樣人類的歷史就會結束了
[00:22:31.000 --> 00:22:34.000]  所有的子民一起被祂找回去了
[00:22:34.000 --> 00:22:36.000]  所以你不用去見耶穌
[00:22:36.000 --> 00:22:39.000]  耶穌會找你的
[00:22:39.000 --> 00:22:42.000]  現在我們看三十二節到三十五節
[00:22:42.000 --> 00:22:44.000]  在這幾節的經文裡面
[00:22:44.000 --> 00:22:47.000]  三十四節是比較困難的
[00:22:47.000 --> 00:22:48.000]  因為主耶穌說
[00:22:48.000 --> 00:22:50.000]  這一代的人還沒有都去世
[00:22:50.000 --> 00:22:54.000]  以前這一切的事就要發生
[00:22:54.000 --> 00:22:58.000]  那是不是指主耶穌在前面說的所有的事
[00:22:58.000 --> 00:23:01.000]  叫做這一切的事呢
[00:23:01.000 --> 00:23:06.000]  對第一代他們親耳聽到耶穌說這些話的門徒來說
[00:23:06.000 --> 00:23:10.000]  他們可能會這樣去理解
[00:23:10.000 --> 00:23:12.000]  但到我們現在這個時候
[00:23:12.000 --> 00:23:16.000]  我們看到主耶穌還沒有回來
[00:23:16.000 --> 00:23:23.000]  故此這一切的事就不包括主再來的預言
[00:23:23.000 --> 00:23:26.000]  這一切的事很可能單純是指
[00:23:26.000 --> 00:23:33.000]  有關耶路撒冷被毀、聖殿被毀的預言
[00:23:33.000 --> 00:23:37.000]  另外一個可能性就是我們要了解
[00:23:37.000 --> 00:23:40.000]  這一代的人還沒有都去世
[00:23:40.000 --> 00:23:48.000]  以前的這一代的人究竟是指哪一代的人呢
[00:23:48.000 --> 00:23:52.000]  我們相信不可能是指耶穌同一時代的人
[00:23:52.000 --> 00:23:55.000]  那些人都死了
[00:23:55.000 --> 00:23:59.000]  我們要了解在猶太的文化裏面
[00:23:59.000 --> 00:24:06.000]  對一代一代人的含義是很有彈性的
[00:24:06.000 --> 00:24:10.000]  有時他們會說創造天地的那一代
[00:24:10.000 --> 00:24:15.000]  不是指幾十年的時間的就叫一代人
[00:24:15.000 --> 00:24:18.000]  有時是說下洪水的那一代
[00:24:18.000 --> 00:24:21.000]  不是指幾十年這麼短的
[00:24:21.000 --> 00:24:23.000]  所以當耶穌說這一代的時候
[00:24:23.000 --> 00:24:28.000]  他可以是指從他升天到他再來的時期
[00:24:28.000 --> 00:24:30.000]  都是屬於這一代
[00:24:30.000 --> 00:24:32.000]  這一代叫末世時期
[00:24:32.000 --> 00:24:38.000]  在猶太人的觀念裏面只有從前然後末世
[00:24:38.000 --> 00:24:41.000]  然後到末期就大結局了
[00:24:41.000 --> 00:24:44.000]  他們是分三代的
[00:24:44.000 --> 00:24:50.000]  所以這一代很可能就是這樣的意思
[00:24:50.000 --> 00:24:53.000]  然後主耶穌在三十五節更加強調
[00:24:53.000 --> 00:24:55.000]  他說他的說話一定會應驗
[00:24:55.000 --> 00:24:57.000]  必然應驗
[00:24:57.000 --> 00:25:03.000]  我們只能夠將他的說話理解為有雙重的意思
[00:25:03.000 --> 00:25:08.000]  首先是關於耶路撒冷的陷落
[00:25:08.000 --> 00:25:12.000]  這件事在歷史中已經應驗了
[00:25:12.000 --> 00:25:15.000]  其次是關於他的再來
[00:25:15.000 --> 00:25:21.000]  我們要仍然耐心等候那些預言的應驗
[00:25:21.000 --> 00:25:23.000]  到三十六節到四十四節
