
[00:00:00.000 --> 00:00:04.280]  被囚的保羅是一個自投羅網的見證人
[00:04:44.200 --> 00:04:46.200]  泡一下水通常是不行的
[00:04:46.200 --> 00:04:50.200]  很多測試,你上網會看到
[00:04:50.200 --> 00:04:53.200]  要證明這個手機,要證明這個產品
[00:04:53.200 --> 00:04:56.200]  可以承受多少個撞擊
[00:04:56.200 --> 00:04:59.200]  開車也有的,那些做測試
[00:04:59.200 --> 00:05:02.200]  用某一個速度撞在一個障礙物上
[00:05:02.200 --> 00:05:05.200]  看看這個車的安全措施
[00:05:05.200 --> 00:05:08.200]  那些氣囊、安全帶
[00:05:08.200 --> 00:05:10.200]  很多這些證明
[00:05:10.200 --> 00:05:15.200]  一條救生繩可以承受多少公斤的重力
[00:05:15.200 --> 00:05:17.200]  很多的證明
[00:05:17.200 --> 00:05:20.200]  但是今天在經文裡面
[00:05:20.200 --> 00:05:23.200]  我們看到神讓保羅
[00:05:23.200 --> 00:05:26.200]  怎樣證明祂的信仰是真實
[00:05:26.200 --> 00:05:29.200]  我們說患難見真情
[00:05:29.200 --> 00:05:32.200]  但是在苦難裡面,我們才看到
[00:05:32.200 --> 00:05:35.200]  我們的信仰有多真
[00:05:35.200 --> 00:05:38.200]  我們明白真理有多多
[00:05:38.200 --> 00:05:41.200]  我們給傷害的心有多深厚
[00:05:41.200 --> 00:05:45.200]  如果今天有人要證明一種藥物
[00:05:45.200 --> 00:05:49.200]  譬如我們有肺炎,一個流行的病毒
[00:05:49.200 --> 00:05:51.200]  如果有藥苗出來
[00:05:51.200 --> 00:05:54.200]  要證明,很簡單,找個病人試一下就知道
[00:05:54.200 --> 00:05:58.200]  不同程度的病人試一下這藥
[00:05:58.200 --> 00:06:01.200]  藥可以用病人去試
[00:06:01.200 --> 00:06:04.200]  一個產品的質素可以用很多測試去試
[00:06:04.200 --> 00:06:08.200]  但是如果今天未信過朋友,未信過家人
[00:06:08.200 --> 00:06:12.200]  他用來證實你的信仰,你的愛
[00:06:12.200 --> 00:06:15.200]  是不是真的
[00:06:15.200 --> 00:06:18.200]  你怎樣證明呢?
[00:06:18.200 --> 00:06:21.200]  即是我們說,你未窮過
[00:06:21.200 --> 00:06:23.200]  你不知道當你窮的時候
[00:06:23.200 --> 00:06:25.200]  那些真是關心你的人
[00:06:25.200 --> 00:06:28.200]  那些才是真朋友,患難見真情
[00:06:28.200 --> 00:06:31.200]  當你病,當你軟弱
[00:06:31.200 --> 00:06:34.200]  當你遇到危難的時候
[00:06:34.200 --> 00:06:37.200]  你就會證明,你生活
[00:06:37.200 --> 00:06:39.200]  你生命裡面的反應
[00:06:39.200 --> 00:06:42.200]  你內心裡面的情緒
[00:06:42.200 --> 00:06:45.200]  就會告訴你,你的信仰有多真
[00:06:45.200 --> 00:06:48.200]  你對人的愛有多多
[00:06:48.200 --> 00:06:51.200]  但是最難的一件事
[00:06:51.200 --> 00:06:55.200]  我想問,你傳一個復活的真理
[00:06:55.200 --> 00:06:58.200]  你說耶穌覺得會有死亡復活的應許
[00:06:58.200 --> 00:07:00.200]  我們每個人都有
[00:07:00.200 --> 00:07:02.200]  喪禮裡面我們經常說
[00:07:02.200 --> 00:07:04.200]  耶穌說,復活在我,生命也在我
[00:07:04.200 --> 00:07:07.200]  信我的人雖然死了,也要復活
[00:07:07.200 --> 00:07:12.200]  我問你,怎樣證明復活呢?
[00:07:12.200 --> 00:07:15.200]  如果有一種止痛藥,要證明
[00:07:15.200 --> 00:07:21.200]  證明行不行?你有沒有痛?
[00:07:21.200 --> 00:07:26.200]  耶穌說,祂猜我們如陽中日,進入狼群
[00:07:26.200 --> 00:07:33.200]  這段經文進入到保羅受審的一個核心階段
[00:07:33.200 --> 00:07:35.200]  我們就很想藉著這段經文
[00:07:35.200 --> 00:07:38.200]  看看我們的信仰在保羅身上
[00:07:38.200 --> 00:07:41.200]  基督徒的信仰可以有多真實
[00:07:41.200 --> 00:07:44.200]  怎樣證明呢?
[00:07:44.200 --> 00:07:46.200]  在保羅的生平裡面
[00:07:46.200 --> 00:07:50.200]  我們說有個很特別的
[00:07:50.200 --> 00:07:53.200]  可以分為三個階段
[00:07:53.200 --> 00:07:56.200]  被囚的保羅,由《史郎傳》23章開始說
[00:07:56.200 --> 00:08:00.200]  在聖經有六次講保羅是被囚的保羅
[00:08:00.200 --> 00:08:03.200]  為主被囚的保羅
[00:08:03.200 --> 00:08:08.200]  我們看,保羅差不多67年
[00:08:08.200 --> 00:08:11.200]  公元67年死
[00:08:11.200 --> 00:08:13.200]  根據歷史學家的研究
[00:08:13.200 --> 00:08:16.200]  他大概和耶穌同年出生
[00:08:16.200 --> 00:08:19.200]  在公元前
[00:08:19.200 --> 00:08:25.200]  他一生人大概66-67歲
[00:08:25.200 --> 00:08:28.200]  他信主的時候差不多33-34歲
[00:08:28.200 --> 00:08:32.200]  大概33年的時候,他信了主
[00:08:32.200 --> 00:08:35.200]  頭11年,他主要在大馬士革
[00:08:35.200 --> 00:08:37.200]  在阿拉伯的沙漠
[00:08:37.200 --> 00:08:41.200]  在大掃,後來去了安提阿那裡侍奉
[00:08:41.200 --> 00:08:43.200]  這是頭11年
[00:08:43.200 --> 00:08:48.200]  中間的11年,由公元47-56那段時間
[00:08:48.200 --> 00:08:50.200]  他有三次的旅行報道
[00:08:50.200 --> 00:08:53.200]  來到我們今天所看的《史郎傳》第25章
[00:08:53.200 --> 00:08:56.200]  或者《史郎傳》第20章下半段
[00:08:56.200 --> 00:09:00.200]  他來到耶路撒冷,就是公元56年
[00:09:00.200 --> 00:09:06.200]  你知不知道,他在耶路撒冷只停留了12天
[00:09:06.200 --> 00:09:09.200]  上次經文有說,在第24章有說
[00:09:09.200 --> 00:09:11.200]  12天,他就開始被原禁
[00:09:11.200 --> 00:09:13.200]  被帶到凱撒尼亞
[00:09:13.200 --> 00:09:17.200]  開始了他漫長上訴凱撒去羅馬的旅程
[00:09:17.200 --> 00:09:20.200]  是神叫他這樣做
[00:09:20.200 --> 00:09:22.200]  但我們說他自投羅網
[00:09:22.200 --> 00:09:28.200]  其實他知道,如果他沒有向凱撒上訴
[00:09:28.200 --> 00:09:29.200]  他是自由的
[00:09:29.200 --> 00:09:32.200]  因為雖然他是被囚的保羅
[00:09:32.200 --> 00:09:35.200]  但經文很清楚說,他是沒有罪名的
[00:09:35.200 --> 00:09:39.200]  今天我們看到,處理他的總督,這個官
[00:09:39.200 --> 00:09:41.200]  他都很頭痛
[00:09:41.200 --> 00:09:43.200]  和修本說他心裡作難
[00:09:43.200 --> 00:09:48.200]  和修本說,他不知道怎樣處理他的案件
[00:09:48.200 --> 00:09:51.200]  因為告他的罪名是不成立
[00:09:51.200 --> 00:09:53.200]  但他是被軟禁
[00:09:53.200 --> 00:09:55.200]  是被囚的保羅
[00:09:55.200 --> 00:09:59.200]  他的人生去到第2個11年
[00:09:59.200 --> 00:10:01.200]  完了三次旅程報道
[00:10:01.200 --> 00:10:06.200]  去到耶路撒冷,開始成為被囚的保羅
[00:10:06.200 --> 00:10:09.200]  直到我們讀監獄書信
[00:10:09.200 --> 00:10:11.200]  直到我們讀提摩塔書信
[00:10:11.200 --> 00:10:14.200]  他成為我們這個遺囑被囚的保羅
[00:10:14.200 --> 00:10:16.200]  在最後的11年
[00:10:16.200 --> 00:10:19.200]  他由公元56年到泰國60年
[00:10:19.200 --> 00:10:21.200]  被囚在凱撒尼亞
[00:10:21.200 --> 00:10:24.200]  60到61年,他用了幾個月的時間坐船
[00:10:24.200 --> 00:10:26.200]  去到羅馬
[00:10:26.200 --> 00:10:27.200]  後來他被釋放
[00:10:27.200 --> 00:10:31.200]  到公元66,67年左右,他再被囚禁
[00:10:31.200 --> 00:10:32.200]  最後殉道
[00:10:32.200 --> 00:10:34.200]  他最後的11年
[00:10:34.200 --> 00:10:38.200]  是大部份時間在監牢
[00:10:38.200 --> 00:10:41.200]  在被軟禁的情況下
[00:10:41.200 --> 00:10:42.200]  你會問
[00:10:42.200 --> 00:10:49.200]  正是在保羅人生最能夠寫很多聖經的教導
[00:10:49.200 --> 00:10:51.200]  寫他的書信的時候
[00:10:51.200 --> 00:10:54.200]  正是他人生最有能力的時候
[00:10:54.200 --> 00:10:59.200]  神安排他進入一個被困鎖
[00:10:59.200 --> 00:11:01.200]  一個被囚的階段
[00:11:01.200 --> 00:11:03.200]  如果福音要被傳開
[00:11:03.200 --> 00:11:05.200]  如果外邦人要聽到更多的福音
[00:11:05.200 --> 00:11:07.200]  被困綁的保羅
[00:11:07.200 --> 00:11:10.200]  是否真的能夠比自由的保羅
[00:11:10.200 --> 00:11:13.200]  更能夠講到福音
[00:11:13.200 --> 00:11:15.200]  更能夠證實福音
[00:11:15.200 --> 00:11:16.200]  今天我們看到
[00:11:16.200 --> 00:11:18.200]  原來神讓保羅
[00:11:18.200 --> 00:11:21.200]  讓這些宣教的使者
[00:11:21.200 --> 00:11:24.200]  他被審,他被困鎖
[00:11:24.200 --> 00:11:27.200]  都是要叫福音更被傳揚
[00:11:27.200 --> 00:11:28.200]  證明什麼?
[00:11:28.200 --> 00:11:34.200]  證明福音就算任何人為的困鎖、限制
[00:11:34.200 --> 00:11:38.200]  都不能夠攔阻神福音的宣講
[00:11:38.200 --> 00:11:40.200]  很奇妙的一件事
[00:11:40.200 --> 00:11:43.200]  我們再一次看看今天的經文
[00:11:43.200 --> 00:11:47.200]  保羅他為什麼要這樣做?
[00:11:47.200 --> 00:11:51.200]  神的計劃,神宣教傳福音的計劃
[00:11:51.200 --> 00:11:53.200]  為什麼要讓保羅
[00:11:53.200 --> 00:11:54.200]  很早已經通知他
[00:11:54.200 --> 00:11:56.200]  他要上耶路撒冷
[00:11:56.200 --> 00:11:57.200]  他要面對困鎖
[00:11:57.200 --> 00:12:00.200]  後來聖經還宣告一件事
[00:12:00.200 --> 00:12:04.200]  他會去羅馬向王作見證
[00:12:04.200 --> 00:12:07.200]  我們看看輔佐經文
[00:12:07.200 --> 00:12:12.200]  在《路加福音》二十一章十二到十三節
[00:12:12.200 --> 00:12:15.200]  《路加福音》二十一章十二到十三節
[00:12:15.200 --> 00:12:18.200]  請大家一起讀
[00:12:18.200 --> 00:12:19.200]  預備起
[00:12:19.200 --> 00:12:21.200]  「但這一切的事以前
[00:12:21.200 --> 00:12:23.200]  有人要下手打你們
[00:12:23.200 --> 00:12:24.200]  迫害你們
[00:12:24.200 --> 00:12:26.200]  把你們交給會堂
[00:12:26.200 --> 00:12:28.200]  並且關在監裡
[00:12:28.200 --> 00:12:30.200]  又為我名的緣故
[00:12:30.200 --> 00:12:33.200]  拉你們到君王和統事者面前
[00:12:33.200 --> 00:12:38.200]  但這些事終必成為你們作見證的機會」
[00:12:38.200 --> 00:12:41.200]  耶穌在地上的時候
[00:12:41.200 --> 00:12:43.200]  未升天之前
[00:12:43.200 --> 00:12:45.200]  他已經預言了
[00:12:45.200 --> 00:12:47.200]  屬於他的使徒
[00:12:47.200 --> 00:12:49.200]  他的跟從者
[00:12:49.200 --> 00:12:53.200]  要向統治者和君王作見證
[00:12:53.200 --> 00:12:57.200]  我們讀《史能傳》前面
[00:12:57.200 --> 00:12:58.200]  我沒有印出來
[00:12:58.200 --> 00:13:01.200]  如果大家在家裡或手上有聖經
[00:13:01.200 --> 00:13:02.200]  可以看到
[00:13:02.200 --> 00:13:04.200]  在第八節之前
[00:13:04.200 --> 00:13:14.200]  講到保羅在海撒尼亞總督菲利斯的下面
[00:13:14.200 --> 00:13:16.200]  猶太人來控告他
[00:13:16.200 --> 00:13:17.200]  控訴他
[00:13:17.200 --> 00:13:19.200]  控訴不到
[00:13:19.200 --> 00:13:20.200]  但是
[00:13:20.200 --> 00:13:23.200]  菲利斯這個前任總督
[00:13:23.200 --> 00:13:25.200]  他沒有放他
[00:13:25.200 --> 00:13:27.200]  他知道保羅是無辜的
[00:13:27.200 --> 00:13:28.200]  沒有該死的罪
[00:13:28.200 --> 00:13:30.200]  也沒有應該被囚禁的罪
[00:13:30.200 --> 00:13:33.200]  但是他怕得罪猶太人
[00:13:33.200 --> 00:13:36.200]  他要討猶太人的歡心
[00:13:36.200 --> 00:13:38.200]  你有沒有想過
[00:13:38.200 --> 00:13:42.200]  審理的官都退休了
[00:13:42.200 --> 00:13:43.200]  都調職了
[00:13:43.200 --> 00:13:46.200]  這宗案件還沒審完
[00:13:46.200 --> 00:13:48.200]  因為不知道審什麼好
[00:13:48.200 --> 00:13:50.200]  在經文一到七節裡說
[00:13:50.200 --> 00:13:51.200]  新的總督
[00:13:51.200 --> 00:13:54.200]  海撒尼亞的總督上任
[00:13:54.200 --> 00:13:56.200]  他上任的第三天
[00:13:56.200 --> 00:13:59.200]  他就由海撒尼亞去耶路撒冷
[00:13:59.200 --> 00:14:03.200]  去拜會猶太人的領袖和統治者
[00:14:03.200 --> 00:14:05.200]  特別是宗教領袖
[00:14:05.200 --> 00:14:07.200]  你知道在羅馬帝國
[00:14:07.200 --> 00:14:08.200]  當時巴勒斯坦
[00:14:08.200 --> 00:14:10.200]  那時候還沒改名叫巴勒斯坦
[00:14:10.200 --> 00:14:13.200]  到了第二世紀初才改名
[00:14:13.200 --> 00:14:15.200]  那時候還叫猶大省
[00:14:15.200 --> 00:14:18.200]  海撒尼亞、加利利這些地方
[00:14:18.200 --> 00:14:19.200]  當時的總督
[00:14:19.200 --> 00:14:22.200]  新的總督叫菲斯都
[00:14:22.200 --> 00:14:24.200]  他上任三天
[00:14:24.200 --> 00:14:28.200]  他就去殖民地裡的猶太人領袖
[00:14:28.200 --> 00:14:30.200]  去拜會他們
[00:14:30.200 --> 00:14:33.200]  你知道要統治
[00:14:33.200 --> 00:14:36.200]  要做一個殖民的總督
[00:14:36.200 --> 00:14:38.200]  他要跟那些人建立好關係
[00:14:38.200 --> 00:14:40.200]  一去到猶太人的領袖
[00:14:40.200 --> 00:14:42.200]  就向他央求
[00:14:42.200 --> 00:14:45.200]  求他給他們一個favor
[00:14:45.200 --> 00:14:51.200]  求他給他們一個幫助
[00:14:51.200 --> 00:14:52.200]  是什麼呢
[00:14:52.200 --> 00:14:54.200]  就是他們鍥而不捨
[00:14:54.200 --> 00:15:00.200]  要把保羅帶到耶路撒冷
[00:15:00.200 --> 00:15:03.200]  在猶太人的公會受審
[00:15:03.200 --> 00:15:06.200]  經文裡面說
[00:15:06.200 --> 00:15:09.200]  他為了要暗殺保羅
[00:15:09.200 --> 00:15:11.200]  你知道在二十三章
[00:15:11.200 --> 00:15:15.200]  當保羅被囚禁在羅馬的刑樓裡
[00:15:15.200 --> 00:15:19.200]  有四十多個猶太人發了毒誓
[00:15:19.200 --> 00:15:21.200]  保羅不死
[00:15:21.200 --> 00:15:23.200]  他們不吃飯
[00:15:23.200 --> 00:15:25.200]  直到兩年後
[00:15:25.200 --> 00:15:28.200]  這些猶太人想保羅死的心智
[00:15:28.200 --> 00:15:31.200]  沒有斷絕
[00:15:31.200 --> 00:15:32.200]  你知道
[00:15:32.200 --> 00:15:35.200]  相信菲利斯上一任的總督
[00:15:35.200 --> 00:15:38.200]  都會跟斐斯都交代
[00:15:38.200 --> 00:15:41.200]  保羅為什麼不放
[00:15:41.200 --> 00:15:43.200]  因為猶太人想殺他
[00:15:43.200 --> 00:15:45.200]  怕有亂
[00:15:45.200 --> 00:15:48.200]  所以新的總督斐斯都
[00:15:48.200 --> 00:15:52.200]  他就說過一陣子就會回去
[00:15:52.200 --> 00:15:53.200]  保羅就在凱撒尼亞
[00:15:53.200 --> 00:15:55.200]  你要告他就上來告
[00:15:55.200 --> 00:15:58.200]  去到經文第六第七節
[00:15:58.200 --> 00:16:00.200]  裡面說到
[00:16:00.200 --> 00:16:02.200]  他們來告保羅
[00:16:02.200 --> 00:16:04.200]  很多很嚴重的指控
[00:16:04.200 --> 00:16:06.200]  但是都證實不到
[00:16:06.200 --> 00:16:08.200]  所以沒有辦法
[00:16:08.200 --> 00:16:12.200]  然後斐斯都也提保羅出來
[00:16:12.200 --> 00:16:13.200]  去問
[00:16:13.200 --> 00:16:15.200]  剛才我們一開始
[00:16:15.200 --> 00:16:19.200]  祈禱之前讀了第八節到第十一節
[00:16:19.200 --> 00:16:21.200]  第八第九節
[00:16:21.200 --> 00:16:24.200]  就是保羅為自己申辯
[00:16:24.200 --> 00:16:29.200]  他對自己回應猶太人的指控
[00:16:29.200 --> 00:16:30.200]  他回應了
[00:16:30.200 --> 00:16:32.200]  無論是猶太人的律法
[00:16:32.200 --> 00:16:34.200]  猶太人的聖殿
[00:16:34.200 --> 00:16:37.200]  和羅馬的君王凱撒
[00:16:37.200 --> 00:16:40.200]  他都沒有干犯任何的法例
[00:16:40.200 --> 00:16:42.200]  沒有干犯任何的罪
[00:16:42.200 --> 00:16:46.200]  斐斯都因為想討猶太人的歡心
[00:16:46.200 --> 00:16:48.200]  在第九節
[00:16:48.200 --> 00:16:51.200]  你知道要他統治猶太人
[00:16:51.200 --> 00:16:52.200]  很多人
[00:16:52.200 --> 00:16:53.200]  他就說
[00:16:53.200 --> 00:16:55.200]  保羅你願不願意
[00:16:55.200 --> 00:16:57.200]  受這些指控去耶路撒冷受審
[00:16:57.200 --> 00:16:59.200]  保羅當然不願意
[00:16:59.200 --> 00:17:02.200]  當日他連夜被前一任的總督
[00:17:02.200 --> 00:17:04.200]  護送來凱撒尼亞
[00:17:04.200 --> 00:17:06.200]  要避開猶太人的暗殺
[00:17:06.200 --> 00:17:09.200]  所以在第十和十一節
[00:17:09.200 --> 00:17:14.200]  保羅就說了他自己的分數
[00:17:14.200 --> 00:17:16.200]  他申辯
[00:17:16.200 --> 00:17:20.200]  我想請婉彤再幫我們讀第十和十一節
[00:17:20.200 --> 00:17:22.200]  預備起
[00:17:22.200 --> 00:17:23.200]  保羅說
[00:17:23.200 --> 00:17:26.200]  我現在站在凱撒的審判台前
[00:17:26.200 --> 00:17:29.200]  這就是我應當受審的地方
[00:17:29.200 --> 00:17:33.200]  我並沒有對猶太人做過什麼不對的事
[00:17:33.200 --> 00:17:35.200]  這也是你明明知道的
[00:17:35.200 --> 00:17:37.200]  我若是做了不對的事
[00:17:37.200 --> 00:17:39.200]  犯了什麼該死的罪
[00:17:39.200 --> 00:17:41.200]  就是死我也不辭
[00:17:41.200 --> 00:17:43.200]  他們所控告我的事
[00:17:43.200 --> 00:17:44.200]  若都不實
[00:17:44.200 --> 00:17:47.200]  就沒有人能把我交給他們
[00:17:47.200 --> 00:17:49.200]  我要向凱撒上訴
[00:17:49.200 --> 00:17:51.200]  你有沒有想過
[00:17:51.200 --> 00:17:54.200]  為什麼保羅在過去兩年
[00:17:54.200 --> 00:17:56.200]  他都沒有向凱撒上訴
[00:17:56.200 --> 00:17:58.200]  我們都知道
[00:17:58.200 --> 00:18:00.200]  神應許了
[00:18:00.200 --> 00:18:02.200]  神預告了
[00:18:02.200 --> 00:18:04.200]  保羅會上羅馬
[00:18:04.200 --> 00:18:06.200]  會去羅馬
[00:18:06.200 --> 00:18:08.200]  但是怎樣上羅馬呢?
[00:18:08.200 --> 00:18:11.200]  在聖經沒有清楚交代
[00:18:11.200 --> 00:18:14.200]  他可以自由的身份上羅馬
[00:18:14.200 --> 00:18:16.200]  還是帶著鎖鏈上去呢?
[00:18:16.200 --> 00:18:21.200]  當他宣告要上訴凱撒的時候
[00:18:21.200 --> 00:18:23.200]  在兩年之後
[00:18:23.200 --> 00:18:26.200]  在新的總督上任的時候
[00:18:26.200 --> 00:18:28.200]  新官上任三把火
[00:18:28.200 --> 00:18:30.200]  很明顯這個菲斯都
[00:18:30.200 --> 00:18:32.200]  很想討好猶太人的歡喜
[00:18:32.200 --> 00:18:34.200]  之前的菲力斯
[00:18:34.200 --> 00:18:37.200]  之前耶路撒冷的千夫長呂西亞
[00:18:37.200 --> 00:18:41.200]  怕有生亂,羅馬籍的公民
[00:18:41.200 --> 00:18:46.200]  無故,沒有罪名地被殺
[00:18:46.200 --> 00:18:49.200]  他要背鍋
[00:18:49.200 --> 00:18:52.200]  菲斯都想遊說保羅
[00:18:52.200 --> 00:18:55.200]  他要討好猶太人的歡心
[00:18:55.200 --> 00:18:57.200]  保羅看得出
[00:18:57.200 --> 00:18:59.200]  他的辯護是什麼呢?
[00:18:59.200 --> 00:19:02.200]  他說我現在站的審判台
[00:19:02.200 --> 00:19:05.200]  就是凱撒的審判台
[00:19:05.200 --> 00:19:08.200]  我應該在這裡受審
[00:19:08.200 --> 00:19:10.200]  他已經在審判台前
[00:19:10.200 --> 00:19:12.200]  他不需要去耶路撒冷
[00:19:12.200 --> 00:19:13.200]  第二
[00:19:13.200 --> 00:19:16.200]  他說我有沒有犯該死的罪
[00:19:16.200 --> 00:19:17.200]  有沒有犯什麼罪
[00:19:17.200 --> 00:19:19.200]  他說總督你知道的
[00:19:19.200 --> 00:19:21.200]  菲斯都你知道的
[00:19:21.200 --> 00:19:23.200]  差不多想拍枱
[00:19:23.200 --> 00:19:24.200]  當然可能保羅
[00:19:24.200 --> 00:19:26.200]  這裡沒有記住他的語氣
[00:19:26.200 --> 00:19:28.200]  他說如果我真的犯了該死
[00:19:28.200 --> 00:19:30.200]  該殺的罪
[00:19:30.200 --> 00:19:33.200]  我不會推遲的
[00:19:33.200 --> 00:19:36.200]  保羅表達得很清晰
[00:19:36.200 --> 00:19:39.200]  最後他說
[00:19:39.200 --> 00:19:42.200]  但是如果沒有證實
[00:19:42.200 --> 00:19:44.200]  猶太人對我的指控
[00:19:44.200 --> 00:19:46.200]  毫無一個可以證實
[00:19:46.200 --> 00:19:50.200]  就沒有人可以將我交給猶太人
[00:19:50.200 --> 00:19:51.200]  你知道嗎?
[00:19:51.200 --> 00:19:52.200]  他差不多攤牌
[00:19:52.200 --> 00:19:54.200]  他說我有沒有罪
[00:19:54.200 --> 00:19:55.200]  你知道的
[00:19:55.200 --> 00:19:57.200]  所控告我的東西
[00:19:57.200 --> 00:19:58.200]  沒有證實到
[00:19:58.200 --> 00:20:02.200]  沒有人可以將我交給猶太人
[00:20:02.200 --> 00:20:04.200]  所以這一刻
[00:20:04.200 --> 00:20:05.200]  保羅做了一個決定
[00:20:05.200 --> 00:20:07.200]  就是我要上訴
[00:20:07.200 --> 00:20:08.200]  去到凱撒
[00:20:08.200 --> 00:20:10.200]  當他做這個決定的時候
[00:20:10.200 --> 00:20:12.200]  這個被囚了兩年的保羅
[00:20:12.200 --> 00:20:14.200]  要繼續被囚
[00:20:14.200 --> 00:20:17.200]  繼續戴著鎖鏈
[00:20:17.200 --> 00:20:18.200]  我們知道
[00:20:18.200 --> 00:20:20.200]  差不多他要去到61年
[00:20:20.200 --> 00:20:22.200]  才上到羅馬
[00:20:22.200 --> 00:20:23.200]  由56年到61年
[00:20:23.200 --> 00:20:26.200]  有五年多的時間
[00:20:26.200 --> 00:20:28.200]  在第一點
[00:20:28.200 --> 00:20:29.200]  那裡我們說到
