
[00:00:00.000 --> 00:00:05.480]  今天我跟大家講的是列王紀夏第一章
[00:02:47.920 --> 00:02:52.920]  這個是極大的騙局
[00:02:52.920 --> 00:02:54.920]  或者他被人騙
[00:02:54.920 --> 00:02:57.920]  或者他自己騙了自己
[00:02:57.920 --> 00:03:02.920]  今日的訊息主題就是
[00:03:02.920 --> 00:03:06.920]  神是我們唯一和最可靠的幫助
[00:03:06.920 --> 00:03:09.920]  如果我們還去求問別的神
[00:03:09.920 --> 00:03:13.920]  或者去找別的東西來幫助我們
[00:03:13.920 --> 00:03:16.920]  這個是自己欺騙自己
[00:03:16.920 --> 00:03:18.920]  是非常愚蠢的事
[00:03:19.920 --> 00:03:23.920]  唯有全心去依靠我們的神
[00:03:23.920 --> 00:03:26.920]  這個纔是最有智慧的選擇
[00:03:26.920 --> 00:03:30.920]  這個就是我想和大家一起學的功課
[00:03:30.920 --> 00:03:33.920]  我們看今日的經文
[00:03:33.920 --> 00:03:37.920]  列王紀下一章一節
[00:03:37.920 --> 00:03:41.920]  阿哈死後摩壓背叛以色列
[00:03:41.920 --> 00:03:43.920]  第二節
[00:03:43.920 --> 00:03:48.920]  阿哈借是阿哈的兒子
[00:03:48.920 --> 00:03:50.920]  他就繼承王位
[00:03:50.920 --> 00:03:53.920]  阿哈借在撒瑪利亞
[00:03:53.920 --> 00:03:58.920]  一日從樓上的蘭幹裏掉下來就病了
[00:03:58.920 --> 00:04:04.920]  大家對這兩節的經文有什麼感想呢?
[00:04:04.920 --> 00:04:10.920]  一本歷史書
[00:04:10.920 --> 00:04:12.920]  頭兩句話是這樣寫的
[00:04:12.920 --> 00:04:14.920]  你有什麼感想呢?
[00:04:19.920 --> 00:04:22.920]  這本歷史書
[00:04:22.920 --> 00:04:27.920]  用這樣的兩節兩句話來作開詞
[00:04:27.920 --> 00:04:31.920]  我看完之後就會搖頭嘆息
[00:04:31.920 --> 00:04:37.920]  歷史書通常是寫一些威水的東西
[00:04:37.920 --> 00:04:40.920]  講一些王是如何的威風
[00:04:40.920 --> 00:04:43.920]  他卻是一開始講這個王
[00:04:43.920 --> 00:04:47.920]  是多麼的窩囊
[00:04:49.920 --> 00:04:52.920]  阿哈借只是做了兩年皇帝
[00:04:52.920 --> 00:04:54.920]  就在第二年的某一天
[00:04:54.920 --> 00:05:00.920]  他從樓上的騎樓掉下來受了重傷
[00:05:00.920 --> 00:05:06.920]  爲什麼這本歷史書
[00:05:06.920 --> 00:05:11.920]  會記載這些不光彩的事呢?
[00:05:13.920 --> 00:05:18.920]  有位聖經學者Dr. Vernon McGee
[00:05:18.920 --> 00:05:23.920]  我們上一輩的人都對這位聖經學者很熟悉
[00:05:23.920 --> 00:05:25.920]  我們可能都沒聽過
[00:05:25.920 --> 00:05:28.920]  我以前在芝加哥的時候
[00:05:28.920 --> 00:05:31.920]  聽心機講道就聽到他講
[00:05:31.920 --> 00:05:33.920]  不錯的
[00:05:33.920 --> 00:05:40.920]  Dr. McGee在他的《釋經書》上說
[00:05:40.920 --> 00:05:45.920]  他估計阿哈借可能是在大白天裏喝醉酒
[00:05:45.920 --> 00:05:47.920]  腳步浮浮衝出去騎樓
[00:05:47.920 --> 00:05:50.920]  就掉下樓下街受了重傷
[00:05:50.920 --> 00:05:54.920]  我覺得都可信的
[00:05:54.920 --> 00:05:59.920]  無論是什麼原因都好
[00:05:59.920 --> 00:06:06.920]  爲什麼要記載一件那麼窩囊那麼窩囊的事呢?
[00:06:09.920 --> 00:06:13.920]  我相信很多皇帝都會跌倒
[00:06:13.920 --> 00:06:15.920]  爲什麼不記載呢?
[00:06:15.920 --> 00:06:19.920]  要記載這件事
[00:06:19.920 --> 00:06:23.920]  我相信記載歷史的人
[00:06:23.920 --> 00:06:28.920]  是有意將阿哈和阿哈借父子的遭遇
[00:06:28.920 --> 00:06:30.920]  聯合一起去看
[00:06:30.920 --> 00:06:38.920]  他們的遭遇和死亡都是很不光彩的
[00:06:38.920 --> 00:06:40.920]  很窩囊的
[00:06:40.920 --> 00:06:42.920]  或者說很窩窿的
[00:06:42.920 --> 00:06:45.920]  我們又回到前面
[00:06:45.920 --> 00:06:48.920]  看看上一段書的最後一章
[00:06:48.920 --> 00:06:51.920]  看看阿哈王是怎麼死的
[00:06:51.920 --> 00:06:54.920]  我們揭去看
[00:06:54.920 --> 00:06:58.920]  列王紀上22章30節
[00:06:58.920 --> 00:07:02.920]  以色列王改裝上陣
[00:07:04.920 --> 00:07:09.920]  原來當時阿哈王和猶大王約沙伐
[00:07:09.920 --> 00:07:13.920]  是聯手想去攻打阿蘭王
[00:07:13.920 --> 00:07:16.920]  阿哈很狡猾
[00:07:16.920 --> 00:07:19.920]  他不穿皇服
[00:07:19.920 --> 00:07:24.920]  免得敵軍會專攻擊皇帝
[00:07:24.920 --> 00:07:27.920]  擒賊先擒王
[00:07:27.920 --> 00:07:30.920]  打倒了皇帝就整隊軍隊就散了
[00:07:30.920 --> 00:07:31.920]  他很聰明
[00:07:31.920 --> 00:07:34.920]  變服改裝讓別人不知道他是王
[00:07:34.920 --> 00:07:36.920]  就不用刻意攻擊他
[00:07:36.920 --> 00:07:38.920]  但是他很聰明
[00:07:38.920 --> 00:07:41.920]  他叫約沙伐就穿回皇服
[00:07:41.920 --> 00:07:44.920]  其實是靠害
[00:07:44.920 --> 00:07:50.920]  他這一招是實用的
[00:07:50.920 --> 00:07:52.920]  敵軍沒有針對他
[00:07:52.920 --> 00:07:54.920]  但是
[00:07:54.920 --> 00:07:57.920]  人算不如天算
[00:07:57.920 --> 00:08:00.920]  誰知道34節
[00:08:01.920 --> 00:08:04.920]  敵人那邊有一人隨便開弓
[00:08:04.920 --> 00:08:05.920]  恰巧
[00:08:05.920 --> 00:08:07.920]  是否真的恰巧呢?
[00:08:07.920 --> 00:08:10.920]  恰巧射入以色列王的夾縫裏
[00:08:10.920 --> 00:08:15.920]  之後記載阿哈王傷重死亡
[00:08:15.920 --> 00:08:21.920]  這個不是恰巧
[00:08:21.920 --> 00:08:22.920]  這個叫什麼?
[00:08:22.920 --> 00:08:23.920]  我們中國人說
[00:08:23.920 --> 00:08:25.920]  天網恢恢
[00:08:25.920 --> 00:08:27.920]  疏而不漏
[00:08:29.920 --> 00:08:32.920]  當神的審判來到的時候
[00:08:32.920 --> 00:08:34.920]  怎麼走都走不掉
[00:08:34.920 --> 00:08:41.920]  所以我覺得阿哈王其實死得很烏龍
[00:08:41.920 --> 00:08:44.920]  不光彩
[00:08:44.920 --> 00:08:47.920]  跳去看51節
[00:08:47.920 --> 00:08:54.920]  阿哈的兒子阿哈借在撒瑪利亞登基
[00:08:54.920 --> 00:08:55.920]  作以色列王
[00:08:55.920 --> 00:08:57.920]  共二年
[00:08:57.920 --> 00:08:59.920]  做了兩年皇帝
[00:08:59.920 --> 00:09:00.920]  53節
[00:09:00.920 --> 00:09:04.920]  他照他父親一切所行的
[00:09:04.920 --> 00:09:06.920]  侍奉敬拜巴黎
[00:09:06.920 --> 00:09:09.920]  惹耶和華以色列神的怒氣
[00:09:09.920 --> 00:09:13.920]  這句聖經說什麼呢?
[00:09:13.920 --> 00:09:16.920]  說阿哈借
[00:09:16.920 --> 00:09:19.920]  真是好學不學
[00:09:19.920 --> 00:09:25.920]  學父親去拜巴黎
[00:09:28.920 --> 00:09:30.920]  又想想
[00:09:30.920 --> 00:09:34.920]  一卷歷史書的結尾
[00:09:34.920 --> 00:09:38.920]  又是說一個王
[00:09:38.920 --> 00:09:40.920]  這麼烏龍死了
[00:09:40.920 --> 00:09:43.920]  一個不光彩的結尾
[00:09:43.920 --> 00:09:46.920]  這樣的結尾
[00:09:46.920 --> 00:09:49.920]  也令人搖頭嘆息
[00:09:49.920 --> 00:09:53.920]  我們再說
[00:09:53.920 --> 00:09:56.920]  阿哈借受了重傷之後
[00:09:56.920 --> 00:10:00.920]  他立時的反應是什麼呢?
[00:10:00.920 --> 00:10:02.920]  他做了什麼呢?
[00:10:02.920 --> 00:10:05.920]  我們看聶王紀下一章二節
[00:10:05.920 --> 00:10:07.920]  接着讀下去
[00:10:07.920 --> 00:10:10.920]  於是差遣侍者對他們說
[00:10:10.920 --> 00:10:13.920]  你們去問以格倫的神巴力西布
[00:10:13.920 --> 00:10:15.920]  我這病能好不能好
[00:10:15.920 --> 00:10:17.920]  第三節
[00:10:17.920 --> 00:10:21.920]  但耶和華的侍者對提斯比人以利亞說
[00:10:21.920 --> 00:10:25.920]  你起來去迎着撒瑪利亞王的侍者
[00:10:25.920 --> 00:10:27.920]  對他們說
[00:10:27.920 --> 00:10:30.920]  你們去問以格倫的神巴力西布
[00:10:30.920 --> 00:10:34.920]  起因以色列中沒有神嗎?
[00:10:34.920 --> 00:10:35.920]  第四節
[00:10:35.920 --> 00:10:37.920]  所以耶和華如此說
[00:10:37.920 --> 00:10:40.920]  你不下你所想的牀
[00:10:40.920 --> 00:10:42.920]  必定要死
[00:10:42.920 --> 00:10:44.920]  以利亞就去了
[00:10:44.920 --> 00:10:51.920]  這支聖經就等同宣判了阿哈借死刑
[00:10:54.920 --> 00:10:58.920]  我看到這裏就問
[00:10:58.920 --> 00:11:01.920]  爲什麼罰得這麼重呢?
[00:11:01.920 --> 00:11:03.920]  其實他做了兩年皇帝
[00:11:03.920 --> 00:11:05.920]  其實不夠兩年
[00:11:05.920 --> 00:11:07.920]  踏入第二年
[00:11:07.920 --> 00:11:10.920]  惡事做多也有限
[00:11:10.920 --> 00:11:12.920]  惡事做多也有限
[00:11:12.920 --> 00:11:15.920]  只有兩年時間
[00:11:15.920 --> 00:11:19.920]  他父親阿哈借做了幾十年皇帝
[00:11:19.920 --> 00:11:21.920]  他就做盡壞事
[00:11:21.920 --> 00:11:24.920]  等一下我們看看他們的結果有些不同
[00:11:24.920 --> 00:11:26.920]  很有趣
[00:11:26.920 --> 00:11:29.920]  爲什麼罰得這麼重?
[00:11:29.920 --> 00:11:31.920]  有原因的
[00:11:31.920 --> 00:11:33.920]  我們先看第二節
[00:11:33.920 --> 00:11:35.920]  下半節說
[00:11:35.920 --> 00:11:39.920]  你們去問以格倫的神巴力西布
[00:11:39.920 --> 00:11:42.920]  我這病能好不能好?
[00:11:42.920 --> 00:11:44.920]  大家有沒有留意到
[00:11:44.920 --> 00:11:47.920]  他不是直接去求醫治
[00:11:47.920 --> 00:11:52.920]  他去問自己的前途命運
[00:11:52.920 --> 00:11:57.920]  他希望透過巴力的先知
[00:11:57.920 --> 00:12:01.920]  巴力西布能夠給他一些預言
[00:12:01.920 --> 00:12:05.920]  當然他希望預言能夠好
[00:12:05.920 --> 00:12:10.920]  接着要問的就是
[00:12:10.920 --> 00:12:14.920]  向巴力西布求預言有什麼問題呢?
[00:12:14.920 --> 00:12:16.920]  很大罪嗎?
[00:12:18.920 --> 00:12:20.920]  是
[00:12:20.920 --> 00:12:22.920]  是很大的問題
[00:12:22.920 --> 00:12:25.920]  是很大蝕毒神的罪
[00:12:25.920 --> 00:12:32.920]  因爲只有創造天地萬物的獨一真神
[00:12:32.920 --> 00:12:39.920]  纔有能力有資格去預言世人和這個世界的前途和命運
[00:12:39.920 --> 00:12:45.920]  現在阿哈借去向巴力西布求預言的時候
[00:12:45.920 --> 00:12:54.920]  他把巴力西布的能力和地位都比耶和華高
[00:12:54.920 --> 00:12:59.920]  這是大大的蝕毒神
[00:12:59.920 --> 00:13:02.920]  是不可饒恕的罪
[00:13:02.920 --> 00:13:07.920]  所以神要判他死罪
[00:13:07.920 --> 00:13:09.920]  這是第一個原因
[00:13:09.920 --> 00:13:16.920]  第二個原因也是關於巴力西布這個偶像假神
[00:13:16.920 --> 00:13:20.920]  經文裏說巴力西布是以格倫的神
[00:13:20.920 --> 00:13:27.920]  以格倫是當時菲律斯人五大城市的其中一個
[00:13:27.920 --> 00:13:34.920]  以格倫的神某程度上也可以說是菲律斯人的神
[00:13:34.920 --> 00:13:36.920]  大家想想
[00:13:36.920 --> 00:13:41.920]  有什麼理由去求問敵人的神呢?
[00:13:41.920 --> 00:13:48.920]  你不如投降吧
[00:13:48.920 --> 00:14:01.920]  巴力西布是巴力系列中被菲律斯人高舉成爲最高的神
[00:14:01.920 --> 00:14:06.920]  而巴力西布是什麼神呢?是蒼蠅神
[00:14:06.920 --> 00:14:15.920]  當然他們尊崇蒼蠅神
[00:14:15.920 --> 00:14:19.920]  視他爲掌管瘟疫
[00:14:19.920 --> 00:14:26.920]  轉化成治健康或醫病的神靈
[00:14:29.920 --> 00:14:33.920]  巴力西布這個名字在舊約裏
[00:14:33.920 --> 00:14:38.920]  只是出現在這張聖經裏面的幾節聖經裏面
[00:14:38.920 --> 00:14:43.920]  但是到了新約聖經的記載的時候
[00:14:43.920 --> 00:14:48.920]  就轉化成爲別西布
[00:14:48.920 --> 00:14:51.920]  這個名字大家可能有點熟悉
[00:14:51.920 --> 00:14:54.920]  別西布
[00:14:54.920 --> 00:15:01.920]  別西布被新約時代的人或者那些文士、祭司
[00:15:01.920 --> 00:15:04.920]  視別西布爲鬼王
[00:15:04.920 --> 00:15:07.920]  鬼王別西布
[00:15:07.920 --> 00:15:16.920]  我們可以看看《馬可福音》三章二十二節
[00:15:16.920 --> 00:15:19.920]  講關於別西布
[00:15:19.920 --> 00:15:22.920]  《馬可福音》三章二十二節
[00:15:24.920 --> 00:15:31.920]  當耶穌到處趕鬼、治病的時候
[00:15:31.920 --> 00:15:37.920]  從耶路撒冷下來的文士抵毀耶穌說
[00:15:37.920 --> 00:15:40.920]  祂是被別西布撫着撫着
[00:15:40.920 --> 00:15:43.920]  又說祂是靠着鬼王趕鬼
[00:15:43.920 --> 00:15:45.920]  二十九節
[00:15:45.920 --> 00:15:47.920]  耶穌就說
[00:15:47.920 --> 00:15:54.920]  凡識讀聖靈的卻永不得赦免乃要擔當永遠的罪
[00:15:54.920 --> 00:15:55.920]  三十節
[00:15:55.920 --> 00:15:57.920]  這話是因爲他們說
[00:15:57.920 --> 00:16:00.920]  他是被污鬼附着的
[00:16:00.920 --> 00:16:06.920]  這幾節聖經其實想說什麼呢?
[00:16:06.920 --> 00:16:11.920]  這幾節聖經的意思是說
[00:16:11.920 --> 00:16:16.920]  如果將耶穌獨有的榮耀能力
[00:16:16.920 --> 00:16:19.920]  祂的身份地位將祂轉移
[00:16:19.920 --> 00:16:22.920]  或者歸給撒旦邪靈的時候
[00:16:22.920 --> 00:16:25.920]  這就是干犯聖靈
[00:16:25.920 --> 00:16:27.920]  是褻讀聖靈的罪
[00:16:27.920 --> 00:16:29.920]  是不得赦免的罪
[00:16:29.920 --> 00:16:39.920]  只有耶和華神纔有能力爲這個世界
[00:16:39.920 --> 00:16:43.920]  爲世人說出真正的預言
[00:16:43.920 --> 00:16:47.920]  或者對世人施行拯救
[00:16:47.920 --> 00:16:50.920]  現在阿哈扎
[00:16:50.920 --> 00:16:52.920]  他明知耶和華的存在
[00:16:52.920 --> 00:16:59.920]  卻去求問偶像鬼神的巴力西卜
[00:16:59.920 --> 00:17:01.920]  這是什麼意思呢?
[00:17:01.920 --> 00:17:06.920]  是當面羞辱耶和華
[00:17:06.920 --> 00:17:11.920]  是顯示他心目中巴力西卜的能力
[00:17:11.920 --> 00:17:14.920]  身份地位是高於耶和華
[00:17:14.920 --> 00:17:18.920]  這正正就是褻讀聖靈
[00:17:18.920 --> 00:17:21.920]  是不得赦免的罪
[00:17:21.920 --> 00:17:27.920]  所以神要判他死罪
[00:17:27.920 --> 00:17:38.920]  如果將這個教訓應用在我們今天的時代
[00:17:39.920 --> 00:17:42.920]  某些情況可以是這樣
[00:17:42.920 --> 00:17:46.920]  如果有人告訴我們
[00:17:46.920 --> 00:17:52.920]  其他的宗教或者教主
[00:17:52.920 --> 00:17:54.920]  都可以拯救我們
[00:17:54.920 --> 00:17:57.920]  都可以幫我們上天堂
[00:17:57.920 --> 00:18:01.920]  也都可以幫我們得到罪的赦免
[00:18:01.920 --> 00:18:03.920]  得到解脫
[00:18:03.920 --> 00:18:07.920]  你信不信?
[00:18:07.920 --> 00:18:10.920]  千萬不要相信
[00:18:10.920 --> 00:18:15.920]  爲什麼?
[00:18:15.920 --> 00:18:20.920]  因爲聖經很清楚地說明
[00:18:20.920 --> 00:18:23.920]  耶穌是道路真理生命
[00:18:23.920 --> 00:18:27.920]  若不直着耶穌
[00:18:27.920 --> 00:18:30.920]  沒有人可以去到父神那裏
[00:18:30.920 --> 00:18:35.920]  耶穌是唯一的救主
[00:18:35.920 --> 00:18:37.920]  除他以外
[00:18:37.920 --> 00:18:39.920]  別無拯救
[00:18:39.920 --> 00:18:43.920]  所以
[00:18:43.920 --> 00:18:47.920]  如果我們還信有其他的救主
[00:18:47.920 --> 00:18:49.920]  有其他的辦法
[00:18:49.920 --> 00:18:54.920]  這不僅不能夠幫助我們得救
[00:18:54.920 --> 00:18:56.920]  還會是犯罪
[00:18:56.920 --> 00:18:59.920]  是褻讀聖靈的罪
[00:19:00.920 --> 00:19:05.920]  所以千萬不要信那些疑端邪說
[00:19:05.920 --> 00:19:09.920]  除此之外
[00:19:09.920 --> 00:19:11.920]  還有
[00:19:11.920 --> 00:19:12.920]  譬如
[00:19:12.920 --> 00:19:14.920]  看風水
[00:19:14.920 --> 00:19:15.920]  即是信風水
[00:19:15.920 --> 00:19:16.920]  看掌
[00:19:16.920 --> 00:19:17.920]  看相
[00:19:17.920 --> 00:19:19.920]  信星座等等
[00:19:19.920 --> 00:19:24.920]  這些都是等同求問別的神
[00:19:24.920 --> 00:19:29.920]  都會是褻讀聖靈的罪
[00:19:30.920 --> 00:19:33.920]  所以千萬不要參與這些
[00:19:33.920 --> 00:19:35.920]  不要做這些
[00:19:35.920 --> 00:19:38.920]  我們再看經文
[00:19:38.920 --> 00:19:42.920]  列王紀下的一章十三節
[00:19:42.920 --> 00:19:49.920]  這段經文是說
[00:19:49.920 --> 00:19:54.920]  有三批士兵
[00:19:54.920 --> 00:19:57.920]  由五十夫長帶領五十個士兵
[00:19:57.920 --> 00:20:00.920]  去見伊尼亞
[00:20:00.920 --> 00:20:04.920]  其實是祝納伊尼亞
[00:20:04.920 --> 00:20:11.920]  頭兩批被火燒滅
[00:20:11.920 --> 00:20:15.920]  我不知道頭兩批人
[00:20:15.920 --> 00:20:17.920]  或者那兩個五十夫長
[00:20:17.920 --> 00:20:19.920]  有沒有聽聞
[00:20:19.920 --> 00:20:23.920]  伊尼亞曾經在加密山頂
[00:20:23.920 --> 00:20:27.920]  向神呼求的時候
[00:20:27.920 --> 00:20:29.920]  神就降火
[00:20:29.920 --> 00:20:31.920]  燒去所有的煩祭
[00:20:31.920 --> 00:20:33.920]  連祭壇的石頭都燒了
[00:20:33.920 --> 00:20:35.920]  水也燒乾了
[00:20:35.920 --> 00:20:37.920]  這麼虛陷的事
[00:20:37.920 --> 00:20:39.920]  他們有沒有聽過
[00:20:39.920 --> 00:20:41.920]  其實這個時間
[00:20:41.920 --> 00:20:43.920]  大概距離不是很遠
[00:20:43.920 --> 00:20:45.920]  應該十年八年最多
[00:20:45.920 --> 00:20:47.920]  這些人做了五十夫長
[00:20:47.920 --> 00:20:49.920]  可能十年八年前
[00:20:49.920 --> 00:20:51.920]  他們在做十夫長之類
[00:20:51.920 --> 00:20:53.920]  十年八年後可能升職
[00:20:53.920 --> 00:20:56.920]  或者他當時根本就是五十夫長
[00:20:56.920 --> 00:20:58.920]  那麼他應該
[00:20:58.920 --> 00:21:00.920]  這麼虛陷的事應該聽過
[00:21:00.920 --> 00:21:03.920]  或者甚至在場見過
[00:21:03.920 --> 00:21:07.920]  他們怎麼想的呢
[00:21:07.920 --> 00:21:13.920]  頭兩批人被燒滅了
[00:21:13.920 --> 00:21:16.920]  現在我想講第三批
[00:21:16.920 --> 00:21:20.920]  一章十三節
[00:21:21.920 --> 00:21:23.920]  王第三次差遣一個五十夫長
[00:21:23.920 --> 00:21:25.920]  帶領五十人去
[00:21:25.920 --> 00:21:27.920]  這五十夫長上到去
[00:21:27.920 --> 00:21:28.920]  怎樣呢
[00:21:28.920 --> 00:21:30.920]  相室跪在伊尼亞面前
[00:21:30.920 --> 00:21:32.920]  哀求他說
[00:21:32.920 --> 00:21:33.920]  神人啊
[00:21:33.920 --> 00:21:36.920]  願我的性命和你這五十個僕人的性命
[00:21:36.920 --> 00:21:39.920]  在你眼前捍衛寶貴
[00:21:39.920 --> 00:21:45.920]  某程度上其實是
[00:21:45.920 --> 00:21:47.920]  向神呼求
[00:21:49.920 --> 00:21:53.920]  讓自己和五十人的性命
[00:21:53.920 --> 00:21:56.920]  在神眼前捍衛寶貴
[00:21:56.920 --> 00:21:59.920]  這是求饒
[00:21:59.920 --> 00:22:01.920]  跪地求饒
[00:22:01.920 --> 00:22:03.920]  十四節
[00:22:03.920 --> 00:22:05.920]  已經有火從天上降下來
[00:22:05.920 --> 00:22:08.920]  消滅前兩次來的五十夫長
[00:22:08.920 --> 00:22:10.920]  和他們各自帶的五十人
[00:22:10.920 --> 00:22:15.920]  現在願我的性命在你眼前捍衛寶貴
[00:22:15.920 --> 00:22:17.920]  重複
[00:22:17.920 --> 00:22:19.920]  求饒
[00:22:19.920 --> 00:22:21.920]  赦命
[00:22:21.920 --> 00:22:25.920]  這個五十夫長是值得讚賞的
[00:22:25.920 --> 00:22:27.920]  所以特別講一下他
[00:22:27.920 --> 00:22:31.920]  他真的懂得看風
[00:22:31.920 --> 00:22:33.920]  他也懂得思考
[00:22:33.920 --> 00:22:37.920]  他懂得轉態
[00:22:37.920 --> 00:22:39.920]  懂得跪地求饒
[00:22:39.920 --> 00:22:41.920]  結果怎麼樣呢
[00:22:41.920 --> 00:22:43.920]  他和他的士兵
[00:22:43.920 --> 00:22:45.920]  能夠保存性命
[00:22:46.920 --> 00:22:49.920]  其實他也達成皇命
[00:22:49.920 --> 00:22:51.920]  請到以利亞下去
[00:22:51.920 --> 00:22:57.920]  這兩節經文
[00:22:57.920 --> 00:22:59.920]  這個白夫長的反應
[00:22:59.920 --> 00:23:01.920]  其實都可以讓我們想想
[00:23:01.920 --> 00:23:03.920]  應用在我們的生活裏
[00:23:03.920 --> 00:23:07.920]  在生活裏
[00:23:07.920 --> 00:23:08.920]  在工作裏
[00:23:08.920 --> 00:23:10.920]  我們真的要很小心留意
[00:23:10.920 --> 00:23:13.920]  周圍眼前發生的事
[00:23:13.920 --> 00:23:15.920]  要懂得想
[00:23:15.920 --> 00:23:18.920]  不要人云亦云
[00:23:18.920 --> 00:23:20.920]  人去做我就照去做
[00:23:20.920 --> 00:23:22.920]  犯了罪都不知道
[00:23:22.920 --> 00:23:25.920]  這個世界很多人做一些不合神心意的事
[00:23:25.920 --> 00:23:27.920]  我們想都不想
[00:23:27.920 --> 00:23:29.920]  人去做我就去做
[00:23:29.920 --> 00:23:31.920]  你就會犯罪得罪神
[00:23:31.920 --> 00:23:39.920]  所以我們要多點觀察
[00:23:39.920 --> 00:23:40.920]  多點去想
[00:23:40.920 --> 00:23:42.920]  和聖經的教導去比較
[00:23:42.920 --> 00:23:44.920]  免得我們得罪神都不知道
[00:23:44.920 --> 00:23:46.920]  自取滅亡
[00:23:46.920 --> 00:23:48.920]  面對惡事
[00:23:48.920 --> 00:23:49.920]  壞事
[00:23:49.920 --> 00:23:50.920]  不合神心意的事
[00:23:50.920 --> 00:23:52.920]  我們要懂得立事
[00:23:52.920 --> 00:23:53.920]  停手
[00:23:53.920 --> 00:23:54.920]  改變
[00:23:54.920 --> 00:23:56.920]  懂得轉態
[00:23:56.920 --> 00:23:59.920]  懂得求神憐憫
[00:23:59.920 --> 00:24:01.920]  免得我們
[00:24:01.920 --> 00:24:03.920]  和其他人一起
[00:24:03.920 --> 00:24:04.920]  滅亡
[00:24:04.920 --> 00:24:09.920]  我們又再去看看
[00:24:09.920 --> 00:24:11.920]  阿哈借
[00:24:11.920 --> 00:24:13.920]  他懂不懂得轉態
[00:24:13.920 --> 00:24:15.920]  這個五十夫長
[00:24:15.920 --> 00:24:17.920]  懂得轉態
[00:24:17.920 --> 00:24:19.920]  阿哈借懂不懂得轉態呢?
[00:24:19.920 --> 00:24:23.920]  我們看第十六節
[00:24:23.920 --> 00:24:26.920]  以利亞對王說
[00:24:26.920 --> 00:24:28.920]  耶和華如此說
[00:24:28.920 --> 00:24:31.920]  你差人去問以格倫神巴力西布
[00:24:31.920 --> 00:24:35.920]  起因以色列中沒有神可以求民嗎?
[00:24:35.920 --> 00:24:39.920]  所以你不下所上的牀
